locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
TEL11L,TEL11L,SGDID:S000028906,reverse complement,CHR_11,1,807,"""Telomeric region on the left arm of Chromosome XI; composed of an X element core sequence ; X element combinatorial repeats ; and a short terminal stretch of telomeric repeats""",Genome Release 64-3-1
ARS1102,ARS1102,SGDID:S000130137,ARS,CHR_11,7528,8309,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1103,ARS1103,SGDID:S000118401,ARS,CHR_11,55671,55917,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKLWdelta1,YKLWdelta1,SGDID:S000007055,long_terminal_repeat,CHR_11,74236,74518,"""Ty1 LTR""",Genome Release 64-3-1
YKLCdelta2,YKLCdelta2,SGDID:S000007050,reverse complement,CHR_11,83808,84115,"""Ty1 LTR""",Genome Release 64-3-1
ARS1104,ARS1104,SGDID:S000130138,ARS,CHR_11,88789,89287,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1125,ARS1125,SGDID:S000119035,ARS,CHR_11,98364,98523,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1106,ARS1106,SGDID:S000118402,ARS,CHR_11,153020,153135,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKLWdelta3,YKLWdelta3,SGDID:S000007056,long_terminal_repeat,CHR_11,162831,163169,"""Ty1 LTR""",Genome Release 64-3-1
ARS1126,ARS1126,SGDID:S000119036,ARS,CHR_11,196042,196287,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKLCsigma1,YKLCsigma1,SGDID:S000007054,reverse complement,CHR_11,202644,202983,"""Ty3 LTR""",Genome Release 64-3-1
ARS1127,ARS1127,SGDID:S000119037,ARS,CHR_11,213439,213743,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKLCdelta4,YKLCdelta4,SGDID:S000007051,reverse complement,CHR_11,219395,219723,"""Ty1 LTR""",Genome Release 64-3-1
YKLCdelta5,YKLCdelta5,SGDID:S000007052,reverse complement,CHR_11,302334,302625,"""Ty1 LTR""",Genome Release 64-3-1
YKLCdelta6,YKLCdelta6,SGDID:S000007053,reverse complement,CHR_11,313602,313919,"""Ty1 LTR""",Genome Release 64-3-1
YKLWdelta7,YKLWdelta7,SGDID:S000007057,long_terminal_repeat,CHR_11,314193,314524,"""Ty1 LTR""",Genome Release 64-3-1
ARS1109,ARS1109,SGDID:S000118403,ARS,CHR_11,329682,329930,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1112,ARS1112,SGDID:S000118404,ARS,CHR_11,388970,389264,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1113,ARS1113,SGDID:S000118405,ARS,CHR_11,417185,417417,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
CEN11,CEN11,SGDID:S000006472,reverse complement,CHR_11,440129,440246,"""Chromosome XI centromere""",Genome Release 64-3-1
ARS1114,ARS1114,SGDID:S000118406,ARS,CHR_11,448020,448254,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKRCdelta8,YKRCdelta8,SGDID:S000007058,reverse complement,CHR_11,458140,458471,"""Ty1 LTR""",Genome Release 64-3-1
ARS1115,ARS1115,SGDID:S000130139,ARS,CHR_11,462699,463742,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YKRCdelta9,YKRCdelta9,SGDID:S000007059,reverse complement,CHR_11,490286,490416,"""Ty1 LTR""",Genome Release 64-3-1
YKRWdelta10,YKRWdelta10,SGDID:S000007062,long_terminal_repeat,CHR_11,490464,490787,"""Ty1 LTR""",Genome Release 64-3-1
YKRCdelta11,YKRCdelta11,SGDID:S000007060,reverse complement,CHR_11,513532,513846,"""Ty1 LTR""",Genome Release 64-3-1
ARS1116,ARS1116,SGDID:S000118407,ARS,CHR_11,517017,517265,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKRCdelta12,YKRCdelta12,SGDID:S000007061,reverse complement,CHR_11,517453,517784,"""Ty1 LTR""",Genome Release 64-3-1
ARS1118,ARS1118,SGDID:S000118408,ARS,CHR_11,581833,582070,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1120,ARS1120,SGDID:S000118409,ARS,CHR_11,612378,612463,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1123,ARS1123,SGDID:S000118410,ARS,CHR_11,642727,642973,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YKRWomega1,YKRWomega1,SGDID:S000007063,long_terminal_repeat,CHR_11,665430,665668,"""Ty5 LTR""",Genome Release 64-3-1
TEL11R,TEL11R,SGDID:S000028978,telomere,CHR_11,665904,666816,"""Telomeric region on the right arm of Chromosome XI; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",Genome Release 64-3-1
TEL12L,TEL12L,SGDID:S000028910,reverse complement,CHR_12,1,12085,"""Telomeric region on the left arm of Chromosome XII; composed of an X element core sequence ; X element combinatorial repeats ; and three distinct regions of telomeric repeats separated by two short Y' elements""",Genome Release 64-3-1
ARS1202,ARS1202,SGDID:S000130180,ARS,CHR_12,30209,31384,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1206,ARS1206,SGDID:S000118469,ARS,CHR_12,91419,91660,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLLCdelta1,YLLCdelta1,SGDID:S000007064,reverse complement,CHR_12,92050,92381,"""Ty1 LTR""",Genome Release 64-3-1
ARS1207,ARS1207,SGDID:S000130181,ARS,CHR_12,138185,139164,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
CEN12,CEN12,SGDID:S000006473,reverse complement,CHR_12,150828,150947,"""Chromosome XII centromere""",Genome Release 64-3-1
ARS1208,ARS1208,SGDID:S000114848,ARS,CHR_12,150947,151389,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1209,ARS1209,SGDID:S000118470,ARS,CHR_12,156648,156884,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRCsigma1,YLRCsigma1,SGDID:S000007079,reverse complement,CHR_12,168043,168380,"""Ty3 LTR""",Genome Release 64-3-1
YLRCdelta2,YLRCdelta2,SGDID:S000007065,reverse complement,CHR_12,215080,215417,"""Ty1 LTR""",Genome Release 64-3-1
YLRCdelta3,YLRCdelta3,SGDID:S000007066,reverse complement,CHR_12,220668,221005,"""Ty1 LTR""",Genome Release 64-3-1
YLRWdelta4,YLRWdelta4,SGDID:S000007083,long_terminal_repeat,CHR_12,221006,221266,"""Ty1 LTR""",Genome Release 64-3-1
ARS1210,ARS1210,SGDID:S000178132,ARS,CHR_12,222220,222676,"""Autonomously replicating sequence""",Genome Release 64-3-1
ARS1211,ARS1211,SGDID:S000118471,ARS,CHR_12,231179,231421,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1212,ARS1212,SGDID:S000118472,ARS,CHR_12,289315,289444,"""Late-firing chromosomal replication origin""",Genome Release 64-3-1
ARS1212.5,ARS1212.5,SGDID:S000178135,ARS,CHR_12,343577,344032,"""Strong autonomously replicating sequence""",Genome Release 64-3-1
YLRCdelta5,YLRCdelta5,SGDID:S000007067,reverse complement,CHR_12,365810,366144,"""Ty1 LTR""",Genome Release 64-3-1
ARS1213,ARS1213,SGDID:S000118473,ARS,CHR_12,373254,373332,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRWsigma2,YLRWsigma2,SGDID:S000007095,long_terminal_repeat,CHR_12,373999,374338,"""Ty3 LTR""",Genome Release 64-3-1
ARS1214,ARS1214,SGDID:S000130182,ARS,CHR_12,384534,384725,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1215,ARS1215,SGDID:S000118474,ARS,CHR_12,412686,412893,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRWdelta6,YLRWdelta6,SGDID:S000007084,long_terminal_repeat,CHR_12,448842,449028,"""Ty1 LTR""",Genome Release 64-3-1
ARS1216,ARS1216,SGDID:S000118475,ARS,CHR_12,450485,450725,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
NTS2-1,NTS2-1,SGDID:S000029329,reverse complement,CHR_12,458433,459675,"""Nontranscribed region of the rDNA repeat; located between RND5 and the 5'ETS; contains RNA polymerase I termination site""",Genome Release 64-3-1
ARS1200-1,ARS1200-1,SGDID:S000120636,ARS,CHR_12,458991,459097,"""Chromosomal origin of bidirectional DNA replication; an rDNA ARS is presumed to be present in each tandem rDNA repeat ; but fewer than one-third of the rDNA ARSs are actually used as replication origins in a given S phase""",Genome Release 64-3-1
NTS1-2,NTS1-2,SGDID:S000029714,reverse complement,CHR_12,459797,460711,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",Genome Release 64-3-1
NTS2-2,NTS2-2,SGDID:S000029706,reverse complement,CHR_12,467570,468812,"""Non-transcribed region of the rDNA repeat; located between RDN5 and the 5' ETS""",Genome Release 64-3-1
ARS1200-2,ARS1200-2,SGDID:S000120655,ARS,CHR_12,468128,468234,"""Chromosomal origin of bidirectional DNA replication; an rDNA ARS is presumed to be present in each tandem rDNA repeat ; but fewer than one-third of the rDNA ARSs are actually used as replication origins in a given S phase""",Genome Release 64-3-1
YLRCdelta7,YLRCdelta7,SGDID:S000007068,reverse complement,CHR_12,475976,476310,"""Ty1 LTR""",Genome Release 64-3-1
YLRCTy1-1,YLRCTy1-1,SGDID:S000007081,reverse complement,CHR_12,475976,481897,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YLRCdelta8,YLRCdelta8,SGDID:S000007069,reverse complement,CHR_12,481563,481897,"""Ty1 LTR""",Genome Release 64-3-1
ARS1217,ARS1217,SGDID:S000118476,ARS,CHR_12,512867,513115,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRCdelta9,YLRCdelta9,SGDID:S000007070,reverse complement,CHR_12,592706,593035,"""Ty1 LTR""",Genome Release 64-3-1
YLRWdelta10,YLRWdelta10,SGDID:S000007085,long_terminal_repeat,CHR_12,593145,593478,"""Ty1 LTR""",Genome Release 64-3-1
YLRWTy1-2,YLRWTy1-2,SGDID:S000007098,LTR_retrotransposon,CHR_12,593145,599062,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YLRWdelta11,YLRWdelta11,SGDID:S000007086,long_terminal_repeat,CHR_12,598729,599062,"""Ty1 LTR""",Genome Release 64-3-1
YLRWdelta12,YLRWdelta12,SGDID:S000007087,long_terminal_repeat,CHR_12,599268,599544,"""Ty1 LTR""",Genome Release 64-3-1
YLRCtau1,YLRCtau1,SGDID:S000007080,reverse complement,CHR_12,599570,599844,"""Ty4 LTR""",Genome Release 64-3-1
ARS1218,ARS1218,SGDID:S000118477,ARS,CHR_12,603024,603132,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1219,ARS1219,SGDID:S000130183,ARS,CHR_12,623198,623861,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",Genome Release 64-3-1
YLRWdelta13,YLRWdelta13,SGDID:S000007088,long_terminal_repeat,CHR_12,650824,651157,"""Ty1 LTR""",Genome Release 64-3-1
YLRWTy1-3,YLRWTy1-3,SGDID:S000007099,LTR_retrotransposon,CHR_12,650824,656743,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YLRWdelta14,YLRWdelta14,SGDID:S000007089,long_terminal_repeat,CHR_12,656410,656743,"""Ty1 LTR""",Genome Release 64-3-1
YLRWsigma3,YLRWsigma3,SGDID:S000007096,long_terminal_repeat,CHR_12,657022,657365,"""Ty3 LTR""",Genome Release 64-3-1
YLRWdelta15,YLRWdelta15,SGDID:S000007090,long_terminal_repeat,CHR_12,657449,657767,"""Ty1 LTR""",Genome Release 64-3-1
ARS1220,ARS1220,SGDID:S000118478,ARS,CHR_12,659884,659935,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRCdelta16,YLRCdelta16,SGDID:S000007071,reverse complement,CHR_12,688119,688368,"""Ty1 LTR""",Genome Release 64-3-1
YLRWdelta17,YLRWdelta17,SGDID:S000007091,long_terminal_repeat,CHR_12,688369,688664,"""Ty1 LTR""",Genome Release 64-3-1
ARS1221,ARS1221,SGDID:S000130184,ARS,CHR_12,720784,721418,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YLRCdelta18,YLRCdelta18,SGDID:S000007072,reverse complement,CHR_12,731668,732000,"""Ty2 LTR""",Genome Release 64-3-1
YLRCdelta19,YLRCdelta19,SGDID:S000007073,reverse complement,CHR_12,734501,734671,"""Ty1 LTR""",Genome Release 64-3-1
ARS1223,ARS1223,SGDID:S000118479,ARS,CHR_12,744943,745179,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",Genome Release 64-3-1
YLRWsigma4,YLRWsigma4,SGDID:S000007097,long_terminal_repeat,CHR_12,793552,793870,"""Ty3 LTR""",Genome Release 64-3-1
ARS1226,ARS1226,SGDID:S000118480,ARS,CHR_12,794100,794231,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRWdelta20,YLRWdelta20,SGDID:S000007092,long_terminal_repeat,CHR_12,796899,797088,"""Ty1 LTR""",Genome Release 64-3-1
YLRCdelta21,YLRCdelta21,SGDID:S000007074,reverse complement,CHR_12,818073,818403,"""Ty1 LTR""",Genome Release 64-3-1
ARS1238,ARS1238,SGDID:S000118987,ARS,CHR_12,888570,888810,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1228,ARS1228,SGDID:S000130185,ARS,CHR_12,919800,920994,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1230,ARS1230,SGDID:S000130186,ARS,CHR_12,930891,931064,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YLRWdelta22,YLRWdelta22,SGDID:S000007093,long_terminal_repeat,CHR_12,941192,941523,"""Ty2 LTR""",Genome Release 64-3-1
YLRWTy2-1,YLRWTy2-1,SGDID:S000007100,LTR_retrotransposon,CHR_12,941192,947150,"""Ty2 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YLRWdelta23,YLRWdelta23,SGDID:S000007094,long_terminal_repeat,CHR_12,946819,947150,"""Ty2 LTR""",Genome Release 64-3-1
YLRWdelta24,YLRWdelta24,SGDID:S000007075,long_terminal_repeat,CHR_12,963230,963545,"""Ty1 LTR""",Genome Release 64-3-1
YLRCdelta25,YLRCdelta25,SGDID:S000007076,reverse complement,CHR_12,976258,976589,"""Ty2 LTR""",Genome Release 64-3-1
YLRCTy2-2,YLRCTy2-2,SGDID:S000007082,reverse complement,CHR_12,976258,981700,"""Ty2 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats; mutated in S288C""",Genome Release 64-3-1
YLRCdelta26,YLRCdelta26,SGDID:S000007077,reverse complement,CHR_12,981369,981700,"""Ty2 LTR""",Genome Release 64-3-1
ARS1232,ARS1232,SGDID:S000118481,ARS,CHR_12,1007186,1007475,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1233,ARS1233,SGDID:S000118482,ARS,CHR_12,1013795,1014022,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1234,ARS1234,SGDID:S000118483,ARS,CHR_12,1024026,1024186,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YLRCdelta27,YLRCdelta27,SGDID:S000007078,reverse complement,CHR_12,1052303,1052632,"""Ty1 LTR""",Genome Release 64-3-1
ARS1235,ARS1235,SGDID:S000178146,ARS,CHR_12,1059439,1059923,"""Autonomously replicating sequence""",Genome Release 64-3-1
TEL12R,TEL12R,SGDID:S000028982,telomere,CHR_12,1064281,1078177,"""Telomeric region on the right arm of Chromosome XII; composed of an X element core sequence ; X element combinatorial repeats ; two distinct regions of telomeric repeats ; and two long Y' elements""",Genome Release 64-3-1
TEL13L,TEL13L,SGDID:S000028918,reverse complement,CHR_13,1,6344,"""Telomeric region on the left arm of Chromosome XIII; composed of an X element core sequence ; X element combinatorial repeats ; a short region of telomeric repeats ; a short Y' element ; and a short terminal region of telomeric repeats""",Genome Release 64-3-1
ARS1303,ARS1303,SGDID:S000118365,ARS,CHR_13,31766,31835,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1304,ARS1304,SGDID:S000130187,ARS,CHR_13,39824,40187,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1305,ARS1305,SGDID:S000118366,ARS,CHR_13,94217,94463,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMLCdelta1,YMLCdelta1,SGDID:S000007101,reverse complement,CHR_13,131989,132321,"""Ty1 LTR""",Genome Release 64-3-1
ARS1307,ARS1307,SGDID:S000118367,ARS,CHR_13,137300,137548,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1307.5,ARS1307.5,SGDID:S000178152,ARS,CHR_13,158887,159277,"""Autonomously replicating sequence""",Genome Release 64-3-1
YMLCdelta2,YMLCdelta2,SGDID:S000007102,reverse complement,CHR_13,168349,168681,"""Ty2 LTR""",Genome Release 64-3-1
ARS1308,ARS1308,SGDID:S000118368,ARS,CHR_13,183797,183887,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMLWdelta3,YMLWdelta3,SGDID:S000007103,long_terminal_repeat,CHR_13,184170,184501,"""Ty1 LTR""",Genome Release 64-3-1
YMLWTy1-1,YMLWTy1-1,SGDID:S000007107,LTR_retrotransposon,CHR_13,184170,190083,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YMLWdelta4,YMLWdelta4,SGDID:S000007104,long_terminal_repeat,CHR_13,189752,190083,"""Ty1 LTR""",Genome Release 64-3-1
YMLWdelta5,YMLWdelta5,SGDID:S000007105,long_terminal_repeat,CHR_13,196332,196668,"""Ty1 LTR""",Genome Release 64-3-1
YMLWTy1-2,YMLWTy1-2,SGDID:S000007108,LTR_retrotransposon,CHR_13,196332,202234,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YMLWdelta6,YMLWdelta6,SGDID:S000007106,long_terminal_repeat,CHR_13,201919,202234,"""Ty1 LTR""",Genome Release 64-3-1
ARS1309,ARS1309,SGDID:S000118369,ARS,CHR_13,263063,263296,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
CEN13,CEN13,SGDID:S000006474,centromere,CHR_13,268031,268149,"""Chromosome XIII centromere""",Genome Release 64-3-1
ARS1310,ARS1310,SGDID:S000118370,ARS,CHR_13,286835,286951,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMRCtau1,YMRCtau1,SGDID:S000007117,reverse complement,CHR_13,290049,290224,"""Ty4 LTR""",Genome Release 64-3-1
YMRCdelta7,YMRCdelta7,SGDID:S000007109,reverse complement,CHR_13,357005,357336,"""Ty1 LTR""",Genome Release 64-3-1
YMRCTy1-3,YMRCTy1-3,SGDID:S000007119,reverse complement,CHR_13,357005,362918,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YMRCdelta8,YMRCdelta8,SGDID:S000007110,reverse complement,CHR_13,362587,362918,"""Ty1 LTR""",Genome Release 64-3-1
ARS1312,ARS1312,SGDID:S000118371,ARS,CHR_13,371001,371105,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMRCdelta9,YMRCdelta9,SGDID:S000007111,reverse complement,CHR_13,372697,373034,"""Ty1 LTR""",Genome Release 64-3-1
YMRCTy1-4,YMRCTy1-4,SGDID:S000007120,reverse complement,CHR_13,372697,378622,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YMRCdelta10,YMRCdelta10,SGDID:S000007112,reverse complement,CHR_13,378285,378622,"""Ty1 LTR""",Genome Release 64-3-1
YMRCdelta11,YMRCdelta11,SGDID:S000007113,reverse complement,CHR_13,378727,379061,"""Ty1 LTR""",Genome Release 64-3-1
YMRWdelta12,YMRWdelta12,SGDID:S000007121,long_terminal_repeat,CHR_13,379072,379198,"""Ty1 LTR""",Genome Release 64-3-1
YMRCdelta13,YMRCdelta13,SGDID:S000007114,reverse complement,CHR_13,463128,463461,"""Ty1 LTR""",Genome Release 64-3-1
ARS1316,ARS1316,SGDID:S000118372,ARS,CHR_13,468179,468469,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1317,ARS1317,SGDID:S000130188,ARS,CHR_13,477606,478301,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YMRCdelta14,YMRCdelta14,SGDID:S000007115,reverse complement,CHR_13,481214,481547,"""Ty1 LTR""",Genome Release 64-3-1
YMRWdelta15,YMRWdelta15,SGDID:S000007122,long_terminal_repeat,CHR_13,481571,481808,"""Ty1 LTR""",Genome Release 64-3-1
YMRWdelta16,YMRWdelta16,SGDID:S000007123,long_terminal_repeat,CHR_13,503192,503389,"""Ty1 LTR""",Genome Release 64-3-1
ARS1319,ARS1319,SGDID:S000130189,ARS,CHR_13,503389,503771,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YMRWtau2,YMRWtau2,SGDID:S000007128,long_terminal_repeat,CHR_13,503771,504141,"""Ty4 LTR""",Genome Release 64-3-1
YMRWdelta17,YMRWdelta17,SGDID:S000007124,long_terminal_repeat,CHR_13,504346,504677,"""Ty1 LTR""",Genome Release 64-3-1
ARS1320,ARS1320,SGDID:S000118373,ARS,CHR_13,535597,535844,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1321,ARS1321,SGDID:S000130190,ARS,CHR_13,542881,542978,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1322,ARS1322,SGDID:S000130191,ARS,CHR_13,553422,554331,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YMRCdelta18,YMRCdelta18,SGDID:S000007116,reverse complement,CHR_13,573112,573338,"""Ty1 LTR""",Genome Release 64-3-1
ARS1323,ARS1323,SGDID:S000118374,ARS,CHR_13,611275,611489,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1324,ARS1324,SGDID:S000118375,ARS,CHR_13,634501,634588,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1325,ARS1325,SGDID:S000118376,ARS,CHR_13,649309,649552,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ETC5,ETC5,SGDID:S000178149,matrix_attachment_site,CHR_13,667324,667346,"""Chromosome-organizing-clamp; tethers chromosomal regions to the nuclear periphery; binds TFIIIC transcription factor but does not recruit RNA Polymerase III; can act as a transcription-blocking insulator or as a heterochromatin barrier element; located within ncRNA RNA170 which lies between divergently transcribed genes RAD14 and ERG2""",Genome Release 64-3-1
ARS1327,ARS1327,SGDID:S000118377,ARS,CHR_13,758224,758471,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMRWdelta19,YMRWdelta19,SGDID:S000007125,long_terminal_repeat,CHR_13,768548,768879,"""Ty2 LTR""",Genome Release 64-3-1
ARS1328,ARS1328,SGDID:S000118378,ARS,CHR_13,772631,772879,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1329,ARS1329,SGDID:S000118379,ARS,CHR_13,805152,805282,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMRCtau3,YMRCtau3,SGDID:S000007118,reverse complement,CHR_13,808537,808906,"""Ty4 LTR""",Genome Release 64-3-1
YMRWdelta20,YMRWdelta20,SGDID:S000007126,long_terminal_repeat,CHR_13,809000,809233,"""Ty1 LTR""",Genome Release 64-3-1
ARS1330,ARS1330,SGDID:S000118380,ARS,CHR_13,815342,815567,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YMRWdelta21,YMRWdelta21,SGDID:S000007127,long_terminal_repeat,CHR_13,837450,837764,"""Ty1 LTR""",Genome Release 64-3-1
ARS1331,ARS1331,SGDID:S000130192,ARS,CHR_13,837764,837928,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1332,ARS1332,SGDID:S000118381,ARS,CHR_13,897935,897985,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1333,ARS1333,SGDID:S000130193,ARS,CHR_13,917896,918366,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1335,ARS1335,SGDID:S000130194,ARS,CHR_13,923015,923494,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
TEL13R,TEL13R,SGDID:S000028989,telomere,CHR_13,923541,924431,"""Telomeric region on the right arm of Chromosome XIII; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",Genome Release 64-3-1
TEL14L,TEL14L,SGDID:S000028924,reverse complement,CHR_14,1,7428,"""Telomeric region on the left arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; a short stretch of telomeric repeats ; and a long Y' element""",Genome Release 64-3-1
ARS1405,ARS1405,SGDID:S000118382,ARS,CHR_14,28469,28700,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1406,ARS1406,SGDID:S000118383,ARS,CHR_14,61599,61895,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1407,ARS1407,SGDID:S000118384,ARS,CHR_14,89531,89804,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1409,ARS1409,SGDID:S000130140,ARS,CHR_14,96247,96463,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YNLWtau1,YNLWtau1,SGDID:S000007140,long_terminal_repeat,CHR_14,96451,96609,"""Ty4 LTR""",Genome Release 64-3-1
YNLCdelta1,YNLCdelta1,SGDID:S000007129,reverse complement,CHR_14,96610,96941,"""Ty1 LTR""",Genome Release 64-3-1
YNLCTy1-1,YNLCTy1-1,SGDID:S000007134,reverse complement,CHR_14,96610,102523,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YNLCdelta2,YNLCdelta2,SGDID:S000007130,reverse complement,CHR_14,102192,102523,"""Ty1 LTR""",Genome Release 64-3-1
