locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YPL212C,PUS1,SGDID:S000006133,Verified ORF,CHR_16,151515,153149,"""tRNA:pseudouridine synthase; introduces pseudouridines at positions 26-28 ; 34-36 ; 65 ; and 67 of tRNA; also acts on U2 snRNA; also pseudouridylates some mRNAs ; and pseudouridylation level varies with growth phase; nuclear protein that appears to be involved in tRNA export; PUS1 has a paralog ; PUS2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL211W,NIP7,SGDID:S000006132,Verified ORF,CHR_16,153495,154040,"""Nucleolar protein required for 60S ribosome subunit biogenesis; constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p""",Genome Release 64-3-1
YPL210C,SRP72,SGDID:S000006131,Verified ORF,CHR_16,154290,156212,"""Core component of the signal recognition particle (SRP); the SRP is a ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane""",Genome Release 64-3-1
YPL209C,IPL1,SGDID:S000006130,Verified ORF,CHR_16,156490,157593,"""Aurora kinase of chromosomal passenger complex; mediates release of mono-oriented kinetochores from microtubules in meiosis I ; and kinetochore release from SPB clusters at meiotic exit; helps maintain condensed chromosomes during anaphase; required for SPB cohesion and prevention of multipolar spindle formation; promotes telomerase release at G2/M; Iocalizes to nuclear foci that diffuse upon DNA replication stress; required for inhibition of karyopherin Pse1p upon SAC arrest""",Genome Release 64-3-1
YPL208W,RKM1,SGDID:S000006129,Verified ORF,CHR_16,157842,159593,"""SET-domain lysine-N-methyltransferase; catalyzes the formation of dimethyllysine residues on the large ribosomal subunit proteins L23 (Rpl23Ap and Rpl23Bp) and monomethyllysine residues on L18 (Rps18Ap and Rps18Bp)""",Genome Release 64-3-1
YPL207W,TYW1,SGDID:S000006128,Verified ORF,CHR_16,159909,162341,"""Iron-sulfer protein required for synthesis of Wybutosine modified tRNA; Wybutosine is a modified guanosine found at the 3'-position adjacent to the anticodon of phenylalanine tRNA which supports reading frame maintenance by stabilizing codon-anticodon interactions; induction by Yap5p in response to iron provides protection from high iron toxicity; overexpression results in increased cellular iron""",Genome Release 64-3-1
YPL206C,PGC1,SGDID:S000006127,Verified ORF,CHR_16,162632,163597,"""Phosphatidylglycerol phospholipase C; regulates phosphatidylglycerol (PG) accumulation via a phospholipase C-type degradation mechanism; PG levels affect mitochondrial function; contains glycerophosphodiester phosphodiesterase motifs""",Genome Release 64-3-1
YPL205C,YPL205C,SGDID:S000006126,Dubious ORF,CHR_16,163922,164266,"""Hypothetical protein; deletion of locus affects telomere length""",Genome Release 64-3-1
YPL204W,HRR25,SGDID:S000006125,Verified ORF,CHR_16,164276,165760,"""Conserved casein kinase ; monopolin subunit; regulates diverse events including vesicular traffic ; DNA repair ; CVT pathway ; cohesion cleavage ; attachment of sister kinetochores at meiosis I ; exit from meiosis II ; and ribosomal subunit biogenesis; binds the RNAPII CTD; phosphorylates COPII coat subunits; interacts with Sit4p phosphatase; antagonizes calcineurin signaling ; reducing nuclear accumulation of Crz1p; phosphorylates Dsn1p; homolog of mammalian CK1delta""",Genome Release 64-3-1
YPL203W,TPK2,SGDID:S000006124,Verified ORF,CHR_16,166256,167398,"""cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; partially redundant with Tpk1p and Tpk3p; localizes to P-bodies during stationary phase; relocalizes to the cytosol in response to hypoxia""",Genome Release 64-3-1
YPL202C,AFT2,SGDID:S000006123,Verified ORF,CHR_16,168088,169338,"""Iron-regulated transcriptional activator; activates genes involved in intracellular iron use and required for iron homeostasis and resistance to oxidative stress; AFT2 has a paralog ; AFT1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL201C,YIG1,SGDID:S000006122,Verified ORF,CHR_16,169770,171155,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Genome Release 64-3-1
YPL200W,CSM4,SGDID:S000006121,Verified ORF,CHR_16,171484,171954,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL199C,YPL199C,SGDID:S000006120,Verified ORF,CHR_16,172033,172755,"""Protein involved in nonstop mRNA decay; predicted to be palmitoylated""",Genome Release 64-3-1
YPL198W,RPL7B,SGDID:S000006119,Verified ORF,CHR_16,173152,173162,"""Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7B has a paralog ; RPL7A ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL197C,YPL197C,SGDID:S000006118,Dubious ORF,CHR_16,174343,174756,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the ribosomal gene RPL7B""",Genome Release 64-3-1
YPL196W,OXR1,SGDID:S000006117,Verified ORF,CHR_16,175043,175864,"""Protein of unknown function required for oxidative damage resistance; required for normal levels of resistance to oxidative damage; null mutants are sensitive to hydrogen peroxide; member of a conserved family of proteins found in eukaryotes""",Genome Release 64-3-1
YPL195W,APL5,SGDID:S000006116,Verified ORF,CHR_16,176223,179021,"""Delta adaptin-like subunit of the clathrin associated protein complex; functions in transport of alkaline phosphatase to the vacuole via the alternate pathway; suppressor of loss of casein kinase 1 function; the clathrin associated protein complex is also known as AP-3""",Genome Release 64-3-1
YPL194W,DDC1,SGDID:S000006115,Verified ORF,CHR_16,179277,181115,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Genome Release 64-3-1
YPL193W,RSA1,SGDID:S000006114,Verified ORF,CHR_16,181403,182548,"""Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly""",Genome Release 64-3-1
YPL192C,PRM3,SGDID:S000006113,Verified ORF,CHR_16,182655,183056,"""Protein required for nuclear envelope fusion during karyogamy; pheromone-regulated; peripheral protein of the nuclear membrane; interacts with Kar5p at the spindle pole body""",Genome Release 64-3-1
YPL191C,YPL191C,SGDID:S000006112,Verified ORF,CHR_16,183597,184679,"""K48-specific deubiquitinating (DUB) enzyme; MINDY family endo-type deubiquitinase that preferentially cleaves long K48-linked polyubiquitin chains between moieties; diploid deletion strain exhibits high budding index; GFP-fusion protein localizes to the cytoplasm endoplasmic reticulum and cell periphery in high-throughput studies; YPL191C has a paralog ; YGL082W ; that arose from the whole genome duplication; ortholog of human MINDY2/FAM63B""",Genome Release 64-3-1
YPL190C,NAB3,SGDID:S000006111,Verified ORF,CHR_16,185317,187725,"""RNA-binding protein ; subunit of Nrd1 complex (Nrd1p-Nab3p-Sen1p); complex interacts with exosome to mediate 3'-end formation of some mRNAs ; snRNAs ; snoRNAs ; and CUTs; required for termination of non-poly(A) transcripts and efficient splicing; Nrd1-Nab3 pathway appears to have a role in rapid suppression of some genes when cells are shifted to poor growth conditions ; indicating role for Nrd1-Nab3 in regulating cellular response to nutrient availability""",Genome Release 64-3-1
YPL189C-A,COA2,SGDID:S000028527,Verified ORF,CHR_16,188307,188513,"""Cytochrome oxidase assembly factor; null mutation results in respiratory deficiency with specific loss of cytochrome oxidase activity; functions downstream of assembly factors Mss51p and Coa1p and interacts with assembly factor Shy1p""",Genome Release 64-3-1
YPL189W,GUP2,SGDID:S000006110,Verified ORF,CHR_16,189154,190983,"""Probable membrane protein; possible role in proton symport of glycerol; member of the MBOAT family of putative membrane-bound O-acyltransferases; homolog of the mammalian Hedgehog pathway modulator HHAT; GUP2 has a paralog ; GUP1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL188W,POS5,SGDID:S000006109,Verified ORF,CHR_16,191406,192650,"""Mitochondrial NADH kinase; phosphorylates NADH; also phosphorylates NAD(+) with lower specificity; required for the response to oxidative stress""",Genome Release 64-3-1
YPL187W,MF(ALPHA)1,SGDID:S000006108,Verified ORF,CHR_16,193648,194145,"""Mating pheromone alpha-factor ; made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)2 ; although MF(ALPHA)1 produces most alpha-factor; binds copper(II) ions""",Genome Release 64-3-1
YPL186C,UIP4,SGDID:S000006107,Verified ORF,CHR_16,194512,195426,"""Protein that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope""",Genome Release 64-3-1
YPL185W,YPL185W,SGDID:S000006106,Dubious ORF,CHR_16,195253,195648,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene UIP4/YPL186C""",Genome Release 64-3-1
YPL184C,MRN1,SGDID:S000006105,Verified ORF,CHR_16,195950,197788,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Genome Release 64-3-1
YPL183W-A,RTC6,SGDID:S000007224,Verified ORF,CHR_16,199095,199376,"""Protein involved in translation; mutants have defects in biogenesis of nuclear ribosomes; sequence similar to prokaryotic ribosomal protein L36 ; may be a mitochondrial ribosomal protein; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YPL183C,RTT10,SGDID:S000006104,Verified ORF,CHR_16,199495,202536,"""WD40 domain-containing protein involved in endosomal recycling; forms a complex with Rrt2p that functions in the retromer-mediated pathway for recycling internalized cell-surface proteins; interacts with Trm7p for 2'-O-methylation of N34 of substrate tRNAs; has a role in regulation of Ty1 transposition; human ortholog is WDR6""",Genome Release 64-3-1
YPL182C,YPL182C,SGDID:S000006103,Dubious ORF,CHR_16,203306,203689,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene CTI6/YPL181W""",Genome Release 64-3-1
YPL181W,CTI6,SGDID:S000006102,Verified ORF,CHR_16,203421,204941,"""Component of the Rpd3L histone deacetylase complex; relieves transcriptional repression by binding to the Cyc8p-Tup1p corepressor and recruiting the SAGA complex to the repressed promoter; contains a PHD finger domain""",Genome Release 64-3-1
YPL180W,TCO89,SGDID:S000006101,Verified ORF,CHR_16,205248,207647,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Genome Release 64-3-1
YPL179W,PPQ1,SGDID:S000006100,Verified ORF,CHR_16,208157,209806,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Genome Release 64-3-1
YPL178W,CBC2,SGDID:S000006099,Verified ORF,CHR_16,212158,212784,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Genome Release 64-3-1
YPL177C,CUP9,SGDID:S000006098,Verified ORF,CHR_16,213042,213962,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YPL176C,TRE1,SGDID:S000006097,Verified ORF,CHR_16,216012,218363,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL175W,SPT14,SGDID:S000006096,Verified ORF,CHR_16,218630,218646,"""UDP-glycosyltransferase subunit of the GPI-GnT complex; UDP-GlcNAc-binding and catalytic subunit of the enzyme that mediates the first step in glycosylphosphatidylinositol (GPI) biosynthesis ; mutations cause defects in transcription and in biogenesis of cell wall proteins""",Genome Release 64-3-1
YPL174C,NIP100,SGDID:S000006095,Verified ORF,CHR_16,220167,222773,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Genome Release 64-3-1
YPL173W,MRPL40,SGDID:S000006094,Verified ORF,CHR_16,223143,224036,"""Mitochondrial ribosomal protein of the large subunit""",Genome Release 64-3-1
YPL172C,COX10,SGDID:S000006093,Verified ORF,CHR_16,224353,225741,"""Heme A:farnesyltransferase; catalyzes first step in conversion of protoheme to heme A prosthetic group required for cytochrome c oxidase activity; human ortholog COX10 can complement yeast cox10 null mutant; human ortholog COX10 is associated with mitochondrial disorders""",Genome Release 64-3-1
YPL171C,OYE3,SGDID:S000006092,Verified ORF,CHR_16,226169,227371,"""Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN); homologous to Oye2p with different ligand binding and catalytic properties; has potential roles in oxidative stress response and programmed cell death""",Genome Release 64-3-1
YPL170W,DAP1,SGDID:S000006091,Verified ORF,CHR_16,228314,228772,"""Heme-binding protein; involved in regulation of cytochrome P450 protein Erg11p; damage response protein ; related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres ; mitochondria ; and sterol synthesis""",Genome Release 64-3-1
YPL169C,MEX67,SGDID:S000006090,Verified ORF,CHR_16,229039,230838,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Genome Release 64-3-1
YPL168W,MRX4,SGDID:S000006089,Uncharacterized ORF,CHR_16,231217,232509,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; expression may be cell cycle-regulated""",Genome Release 64-3-1
YPL167C,REV3,SGDID:S000006088,Verified ORF,CHR_16,232593,237107,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Genome Release 64-3-1
YPL166W,ATG29,SGDID:S000006087,Verified ORF,CHR_16,237338,237979,"""Autophagy-specific protein; required for recruiting other ATG proteins to the pre-autophagosomal structure (PAS); interacts with Atg17p and localizas to the PAS in a manner interdependent with Atg17p and Cis1p; not conserved; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Genome Release 64-3-1
YPL165C,SET6,SGDID:S000006086,Verified ORF,CHR_16,237956,239077,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Genome Release 64-3-1
YPL164C,MLH3,SGDID:S000006085,Verified ORF,CHR_16,239350,241497,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Genome Release 64-3-1
YPL163C,SVS1,SGDID:S000006084,Verified ORF,CHR_16,241918,242700,"""Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog ; SRL1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL162C,YPL162C,SGDID:S000006083,Uncharacterized ORF,CHR_16,243206,244027,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of vacuole with cell cycle-correlated morphology""",Genome Release 64-3-1
YPL161C,BEM4,SGDID:S000006082,Verified ORF,CHR_16,244319,246220,"""Protein involved in establishment of cell polarity and bud emergence; interacts with the Rho1p small GTP-binding protein and with the Rho-type GTPase Cdc42p; involved in maintenance of proper telomere length""",Genome Release 64-3-1
YPL160W,CDC60,SGDID:S000006081,Verified ORF,CHR_16,246990,250262,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Genome Release 64-3-1
YPL159C,PET20,SGDID:S000006080,Verified ORF,CHR_16,250907,251668,"""Mitochondrial protein; required for respiratory growth under some conditions and for stability of the mitochondrial genome; subunit of a complex containing Mrx6p ; Pim1p ; and Mam33p that may regulate mtDNA replication""",Genome Release 64-3-1
YPL158C,AIM44,SGDID:S000006079,Verified ORF,CHR_16,252034,254310,"""Regulator of Cdc42p and Rho1p; regulates AMR closure through Hof1p; inhibits Cdc42-dependent Cla4 activation at the division site ; to prevent budding in the old bud neck; recruits Nis1p and Nba1p to the division site with Nap1 and the Rax1p-Rax2p dependent inheritance of Nis1p and Nba1p to bud scars to prevent division site repolarization; keeps Rho1p at the division site after AMR contraction to control secondary septum formation; relocalizes from bud neck to cytoplasm upon replication stress""",Genome Release 64-3-1
YPL157W,TGS1,SGDID:S000006078,Verified ORF,CHR_16,254814,255761,"""Trimethyl guanosine synthase ; conserved nucleolar methyl transferase; converts the m(7)G cap structure of snRNAs ; snoRNAs ; and telomerase TLC1 RNA to m(2,2,7)G; also required for nucleolar assembly and splicing of meiotic pre-mRNAs; interacts with Swm2p ; which may confer substrate specificity on Tgs1p""",Genome Release 64-3-1
YPL156C,PRM4,SGDID:S000006077,Verified ORF,CHR_16,255913,256767,"""Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift""",Genome Release 64-3-1
YPL155C,KIP2,SGDID:S000006076,Verified ORF,CHR_16,257216,259336,"""Kinesin-related motor protein involved in mitotic spindle positioning; stabilizes microtubules by targeting Bik1p to the plus end; functions as a microtubule polymerase and catastrophe inhibitor in vitro; Kip2p levels are controlled during the cell cycle""",Genome Release 64-3-1
YPL154C,PEP4,SGDID:S000006075,Verified ORF,CHR_16,259714,260931,"""Vacuolar aspartyl protease (proteinase A); required for posttranslational precursor maturation of vacuolar proteinases; important for protein turnover after oxidative damage; plays a protective role in acetic acid induced apoptosis; synthesized as a zymogen ; self-activates""",Genome Release 64-3-1
YPL153C,RAD53,SGDID:S000006074,Verified ORF,CHR_16,261727,264192,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Genome Release 64-3-1
YPL152W-A,YPL152W-A,SGDID:S000028721,Uncharacterized ORF,CHR_16,264602,264700,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Genome Release 64-3-1
YPL152W,RRD2,SGDID:S000006073,Verified ORF,CHR_16,265028,266104,"""Peptidyl-prolyl cis/trans-isomerase; also activates the phosphotyrosyl phosphatase activity of protein phosphatase 2A (PP2A); regulates G1 phase progression ; the osmoresponse ; microtubule dynamics; subunit of the Tap42p-Pph21p-Rrd2p complex; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YPL151C,PRP46,SGDID:S000006072,Verified ORF,CHR_16,266180,267535,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Genome Release 64-3-1
YPL150W,YPL150W,SGDID:S000006071,Uncharacterized ORF,CHR_16,268188,270893,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Genome Release 64-3-1
YPL149W,ATG5,SGDID:S000006070,Verified ORF,CHR_16,271310,272194,"""Conserved protein involved in autophagy and the Cvt pathway; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation; Atg5p-Atg12p conjugate enhances E2 activity of Atg3 by rearranging its catalytic site ; also forms a complex with Atg16p; the Atg5-Atg12/Atg16 complex binds to membranes and is essential for autophagosome formation; also involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Genome Release 64-3-1
YPL148C,PPT2,SGDID:S000006069,Verified ORF,CHR_16,272294,272815,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Genome Release 64-3-1
YPL147W,PXA1,SGDID:S000006068,Verified ORF,CHR_16,273255,275867,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Genome Release 64-3-1
YPL146C,NOP53,SGDID:S000006067,Verified ORF,CHR_16,276162,277529,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Genome Release 64-3-1
YPL145C,KES1,SGDID:S000006066,Verified ORF,CHR_16,278395,279699,"""Sterol/phosphatidylinositol-4-phosphate (PI(4)P) exchanger; one of seven members of the yeast oxysterol binding protein family; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions ; peripheral membrane protein that localizes to the Golgi complex; KES1 has a paralog ; HES1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL144W,POC4,SGDID:S000006065,Verified ORF,CHR_16,280480,280926,"""Component of a heterodimeric Poc4p-Irc25p chaperone; involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions; upregulates proteasome assembly in response to the unfolded protein response activated by mistargeting of proteins (UPRam)""",Genome Release 64-3-1
YPL143W,RPL33A,SGDID:S000006064,Verified ORF,CHR_16,282122,282140,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL142C,YPL142C,SGDID:S000006063,Dubious ORF,CHR_16,282686,283003,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the verified ORF RPL33A/YPL143W ; a component of the large (60S) ribosomal subunit""",Genome Release 64-3-1
YPL141C,FRK1,SGDID:S000006062,Verified ORF,CHR_16,283464,286061,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL140C,MKK2,SGDID:S000006061,Verified ORF,CHR_16,287514,289034,"""MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target ; Slt2p; functionally redundant with Mkk1p; MKK2 has a paralog ; MKK1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL139C,UME1,SGDID:S000006060,Verified ORF,CHR_16,289669,291051,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; negative regulator of meiosis; required for repression of a subset of meiotic genes during vegetative growth ; binding of histone deacetylase Rpd3p required for activity ; contains a NEE box and a WD repeat motif; homologous with Wtm1p; UME1 has a paralog ; WTM2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL138C,SPP1,SGDID:S000006059,Verified ORF,CHR_16,291366,292427,"""Subunit of COMPASS (Set1C); a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; promotes meiotic DSB formation by interacting with H3K4me3 and Rec107p ; a protein required for Spo11p-catalyzed DSB formation located on chromosome axes; interacts with Orc2p; PHD finger domain protein similar to human CGBP ; an unmethylated CpG binding protein; relocalizes to cytosol in response to hypoxia""",Genome Release 64-3-1
YPL137C,GIP3,SGDID:S000006058,Verified ORF,CHR_16,292817,296647,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL136W,YPL136W,SGDID:S000006057,Dubious ORF,CHR_16,296286,296654,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the verified gene GIP3/YPL137C""",Genome Release 64-3-1
YPL135W,ISU1,SGDID:S000006056,Verified ORF,CHR_16,297553,298050,"""Conserved protein of the mitochondrial matrix; performs a scaffolding function during assembly of iron-sulfur clusters ; interacts physically and functionally with yeast frataxin (Yfh1p); ISU1 has a paralog ; ISU2 ; that arose from the whole genome duplication; isu1 isu2 double mutant is inviable; human homolog ISCU implicated in mitochondrial myopathy ; can complement isu1 isu2 double mutant""",Genome Release 64-3-1
YPL135C-A,YPL135C-A,SGDID:S000028720,Dubious ORF,CHR_16,297678,297851,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Genome Release 64-3-1
YPL134C,ODC1,SGDID:S000006055,Verified ORF,CHR_16,298571,299503,"""Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter ; exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for lysine and glutamate biosynthesis and lysine catabolism; suppresses ; in multicopy ; an fmc1 null mutation; ODC1 has a paralog ; ODC2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL133C,RDS2,SGDID:S000006054,Verified ORF,CHR_16,299888,301228,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Genome Release 64-3-1
YPL132W,COX11,SGDID:S000006053,Verified ORF,CHR_16,301716,302618,"""Protein required for delivery of copper to Cox1p; mitochondrial inner membrane protein; association with mitochondrial ribosomes suggests that copper delivery may occur during translation of Cox1p""",Genome Release 64-3-1
YPL131W,RPL5,SGDID:S000006052,Verified ORF,CHR_16,303121,304014,"""Ribosomal 60S subunit protein L5; nascent Rpl5p is bound by specific chaperone Syo1p during translation; homologous to mammalian ribosomal protein L5 and bacterial L18; binds 5S rRNA and is required for 60S subunit assembly""",Genome Release 64-3-1
YPL130W,SPO19,SGDID:S000006051,Verified ORF,CHR_16,304387,305058,"""Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation; SPO19 has a paralog ; YOR214C ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL129W,TAF14,SGDID:S000006050,Verified ORF,CHR_16,305298,305306,"""Subunit of TFIID ; TFIIF ; INO80 ; SWI/SNF ; and NuA3 complexes; involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain""",Genome Release 64-3-1
YPL128C,TBF1,SGDID:S000006049,Verified ORF,CHR_16,306533,308221,"""Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs) ; blocking silent chromatin propagation; binds majority of snoRNA gene promoters ; required for full snoRNA expression; caps DSB flanked by long T2AG3 repeats and blocks checkpoint activation""",Genome Release 64-3-1
