SNP	Chr	Pos
7386	11	632234
7389	11	635886
7390	11	639035
7391	11	639322
7392	11	640812
7393	11	640835
7394	11	641153
7395	11	642681
7398	11	642975
7399	11	643961
7400	11	644027
7401	11	644029
7402	11	644496
7404	11	644791
7415	11	666468
7416	11	666492
7417	11	666493
7418	11	666499
7420	12	559
7422	12	1659
7424	12	5023
7435	12	6428
7436	12	6629
7437	12	9163
7438	12	10871
7443	12	12062
7444	12	13439
7454	12	14310
7455	12	17131
7456	12	17741
7468	12	20883
7469	12	21290
7470	12	21339
7471	12	21370
7472	12	21837
7473	12	22208
7474	12	23248
7475	12	23264
7476	12	23544
7477	12	24735
7479	12	25742
7480	12	25817
7481	12	26505
7483	12	26817
7484	12	26922
7485	12	26956
7486	12	27753
7487	12	27767
7490	12	29949
7491	12	32444
7492	12	32580
7493	12	32630
7494	12	34909
7495	12	35196
7496	12	35207
7497	12	35238
7498	12	35696
7499	12	35979
7500	12	37321
7501	12	37449
7502	12	37552
7503	12	37884
7504	12	39697
7506	12	43295
7507	12	45404
7508	12	45489
7509	12	45751
7511	12	48929
7512	12	50531
7513	12	51804
7518	12	52688
7519	12	53030
7520	12	53269
7521	12	54544
7522	12	54776
7523	12	55175
7524	12	57194
7525	12	57342
7526	12	57418
7534	12	63616
7536	12	65441
7538	12	66967
7539	12	69396
7540	12	70019
7541	12	70124
7543	12	71641
7544	12	72520
7545	12	72632
7546	12	72756
7547	12	73366
7548	12	73718
7549	12	73752
7550	12	75931
7554	12	82740
7555	12	84031
7556	12	84341
7557	12	87080
7560	12	91629
7572	12	92800
7573	12	93045
7574	12	93418
7575	12	95610
7581	12	98701
7582	12	100464
7583	12	102249
7584	12	102251
7585	12	103019
7587	12	103886
7590	12	111438
7591	12	112028
7592	12	112101
7593	12	112139
7594	12	119050
7596	12	122696
7601	12	124218
7602	12	124295
7604	12	126769
7607	12	128383
7612	12	130108
7613	12	130128
7614	12	130181
7615	12	130212
7616	12	130435
7620	12	130739
7621	12	130771
7622	12	130928
7623	12	131003
7624	12	131008
7625	12	131340
7627	12	132130
7628	12	132144
7629	12	132151
7632	12	132610
7633	12	134496
7634	12	135855
7635	12	135989
7636	12	136208
7637	12	136289
7638	12	136315
7639	12	136527
7640	12	138153
7641	12	138154
7643	12	140997
7644	12	144481
7645	12	148120
7646	12	148231
7648	12	150435
7651	12	152081
7652	12	152571
7653	12	152803
7655	12	153748
7656	12	158615
7657	12	163451
7658	12	165469
7659	12	168043
7660	12	168087
7661	12	170546
7662	12	173892
7664	12	180329
7665	12	180414
7666	12	182813
7669	12	186678
7670	12	186857
7671	12	186931
7672	12	187474
7673	12	188708
7674	12	189520
7675	12	190554
7676	12	191192
7678	12	193660
7679	12	194466
7680	12	196147
7681	12	196515
7685	12	196991
7687	12	203413
7688	12	203926
7689	12	205111
7690	12	206648
7691	12	207339
7692	12	207362
7693	12	209969
7694	12	210162
7695	12	210685
7698	12	212271
7699	12	212855
7700	12	213290
7701	12	221481
7702	12	222714
7703	12	222718
7704	12	222736
7708	12	226560
7709	12	228284
7710	12	228374
7711	12	229358
7713	12	230908
7717	12	234548
7718	12	234822
7719	12	234859
7720	12	235026
7721	12	235332
7722	12	236188
7723	12	236470
7724	12	236714
7725	12	237173
7726	12	238727
7727	12	239002
7728	12	240376
7729	12	241045
7732	12	243991
7734	12	245473
7735	12	246924
7736	12	247888
7739	12	249601
7740	12	249723
7743	12	251728
7744	12	251868
7746	12	253770
7747	12	254014
7748	12	256127
7752	12	260220
7753	12	260852
7754	12	260932
7755	12	261503
7756	12	262552
7760	12	266631
7761	12	271300
7762	12	271394
7763	12	272038
7764	12	274242
7765	12	275222
7766	12	275647
7767	12	276459
7768	12	277526
7769	12	279975
7770	12	281400
7771	12	281460
7779	12	283368
7781	12	284459
7782	12	284882
7783	12	286066
7784	12	289576
7785	12	290595
7786	12	290718
7787	12	290736
7790	12	292251
7792	12	294765
7793	12	299795
7794	12	300917
7795	12	301172
7796	12	301957
7797	12	301966
7798	12	303253
7800	12	311616
7801	12	313965
7802	12	316991
7803	12	320775
7804	12	320834
7805	12	321460
7807	12	322765
7808	12	322893
7809	12	324002
7810	12	326764
7813	12	331041
7814	12	331113
7815	12	334170
7816	12	336413
7817	12	336436
7818	12	340645
7819	12	341809
7820	12	342319
7821	12	342533
7822	12	344627
7823	12	344703
7824	12	345286
7825	12	345678
7826	12	345797
7828	12	347029
7829	12	348244
7831	12	355836
7832	12	356572
7833	12	360406
7834	12	362214
7835	12	362425
7836	12	364406
7837	12	364988
7839	12	367673
7840	12	367859
7841	12	368150
7843	12	369873
7844	12	371279
7845	12	371365
7847	12	372955
7849	12	376948
7850	12	379144
7851	12	379244
7852	12	379289
7853	12	379634
7854	12	379693
7855	12	379794
7856	12	379800
7857	12	379874
7858	12	379915
7859	12	379925
7860	12	380248
7861	12	380270
7862	12	380619
7863	12	381157
7864	12	381256
7865	12	381370
7866	12	381823
7867	12	381898
7868	12	381902
7869	12	381911
7870	12	382117
7871	12	382258
7877	12	383826
7878	12	384824
7880	12	387634
7881	12	388695
7882	12	394590
7883	12	397486
7885	12	399145
7886	12	401564
7887	12	407847
7888	12	408660
7889	12	411161
7890	12	413007
7891	12	413638
7892	12	414413
7893	12	415279
7894	12	415537
7895	12	416026
7896	12	416918
7897	12	417289
7898	12	417956
7899	12	418313
7900	12	418844
7901	12	418928
7902	12	419081
7903	12	419261
7904	12	419264
7905	12	420304
7907	12	423791
7908	12	425418
7909	12	425540
7911	12	430049
7912	12	431739
7913	12	431754
7914	12	433534
7915	12	433955
7916	12	439038
7920	12	440640
7921	12	441152
7925	12	441706
7926	12	442034
7927	12	442615
7932	12	443030
7933	12	443164
7934	12	448368
7936	12	449482
7939	12	450044
7943	12	460659
7947	12	490980
7948	12	491862
7949	12	491877
7950	12	491881
7951	12	493255
7955	12	498059
7957	12	500001
7958	12	501100
7959	12	501110
7960	12	501203
7961	12	501434
7962	12	501512
7963	12	501527
7964	12	501576
7965	12	501622
7966	12	501644
7967	12	501701
7968	12	501734
7969	12	502343
7970	12	503313
7971	12	504262
7972	12	505016
7973	12	506655
7974	12	508853
7975	12	509786
7976	12	509982
7979	12	510429
7982	12	511773
7983	12	511884
7984	12	511957
7985	12	512394
7986	12	514437
7990	12	515351
7991	12	518231
7993	12	528235
7994	12	528800
7995	12	530174
7996	12	536833
7997	12	537339
7998	12	537571
7999	12	543141
8000	12	543480
8001	12	543544
8002	12	543736
8004	12	545567
8005	12	545673
8007	12	546061
8008	12	546355
8010	12	548125
8011	12	548327
8012	12	548452
8013	12	548551
8015	12	549297
8017	12	551811
8018	12	552053
8019	12	552056
8023	12	552743
8024	12	553350
8025	12	553633
8028	12	553802
8030	12	556335
8031	12	556427
8032	12	556610
8033	12	556749
8034	12	556961
8035	12	557450
8036	12	557933
8039	12	560481
8047	12	567889
8049	12	568225
8050	12	569918
8051	12	569926
8052	12	570032
8053	12	570630
8054	12	570792
8055	12	570843
8056	12	570923
8058	12	574586
8059	12	575797
8060	12	576016
8061	12	576037
8062	12	576167
8064	12	581840
8065	12	582503
8066	12	583133
8067	12	583478
8068	12	583525
8069	12	586321
8070	12	589446
8071	12	591195
8073	12	592679
8078	12	599986
8079	12	601489
8080	12	603024
8081	12	604413
8084	12	606111
8085	12	607318
8086	12	607324
8087	12	608102
8088	12	609483
8089	12	609627
8091	12	616786
8092	12	618828
8093	12	620961
8094	12	621603
8095	12	622770
8097	12	626279
8098	12	627996
8099	12	629746
8100	12	630550
8101	12	630568
8102	12	632011
8103	12	632062
8104	12	632596
8105	12	634602
8107	12	642387
8108	12	642476
8109	12	642557
8110	12	643160
8113	12	645539
8115	12	646861
8116	12	647722
8117	12	649862
8120	12	662007
8121	12	662318
8122	12	662710
8123	12	662864
8124	12	663839
8125	12	666390
8127	12	670660
8128	12	676313
8129	12	677490
8130	12	677608
8131	12	677814
8132	12	677906
8133	12	677957
8134	12	678277
8135	12	678427
8136	12	680499
8137	12	681175
8138	12	683001
8139	12	683571
8147	12	695501
8149	12	702459
8150	12	702677
8151	12	703407
8153	12	705727
8154	12	708038
8156	12	714326
8157	12	714987
8158	12	715889
8165	12	723591
8166	12	724118
8167	12	724131
8169	12	724833
8170	12	725191
8171	12	727931
8172	12	728083
8173	12	728585
8174	12	732202
8175	12	732854
8176	12	736985
8177	12	737369
8178	12	737776
8179	12	737804
8180	12	738039
8181	12	740250
8182	12	745383
8183	12	745735
8184	12	746392
8186	12	749514
8187	12	754317
8188	12	754859
8189	12	759605
8190	12	759848
8191	12	760199
8192	12	761323
8193	12	762125
8194	12	764143
8195	12	764529
8196	12	767196
8200	12	768577
8201	12	771718
8202	12	772090
8203	12	773247
8206	12	783721
8208	12	791308
8212	12	793293
8213	12	793991
8214	12	793992
8215	12	794006
8216	12	794008
8220	12	797168
8224	12	798846
8226	12	800855
8227	12	801096
8228	12	801531
8229	12	803026
8230	12	803607
8231	12	804626
8232	12	804630
8233	12	804633
8234	12	805260
8235	12	806743
8236	12	807037
8238	12	807547
8240	12	811797
8245	12	824912
8246	12	825661
8250	12	828754
8254	12	829553
8255	12	829993
8256	12	831532
8257	12	832184
8258	12	836320
8259	12	836321
8260	12	837460
8261	12	838168
8262	12	840314
8263	12	840557
8264	12	842368
8265	12	843076
8266	12	843963
8268	12	846897
8270	12	853997
8271	12	854833
8272	12	859419
8273	12	860244
8274	12	860259
8275	12	860877
8276	12	862519
8277	12	862720
8278	12	863920
8279	12	867397
8280	12	868297
8281	12	869357
8282	12	871085
8283	12	871998
8284	12	871999
8285	12	872037
8286	12	872065
8287	12	872449
8288	12	873601
8292	12	873750
8293	12	874900
8294	12	876059
8295	12	879953
8297	12	885953
8298	12	885965
8299	12	886192
8300	12	888202
8304	12	892496
8305	12	892506
8306	12	892960
8307	12	893418
8308	12	893539
8309	12	894077
8310	12	894613
8311	12	895625
8312	12	896144
8313	12	896189
8314	12	896923
8315	12	897975
8316	12	898095
8317	12	899065
8318	12	899557
8319	12	899794
8320	12	899835
8321	12	899898
8322	12	900301
8323	12	900312
8324	12	901022
8325	12	901592
8326	12	903048
8327	12	903643
8328	12	903722
8329	12	903918
8330	12	906577
8331	12	907052
8332	12	908556
8333	12	910090
8334	12	910376
8335	12	910442
8336	12	910650
8337	12	911265
8338	12	911416
8340	12	913066
8341	12	913703
8342	12	914107
8343	12	914385
8344	12	917649
8345	12	919644
8346	12	919734
8347	12	923234
8349	12	924538
8350	12	925356
8353	12	932584
8354	12	933520
8355	12	934838
8356	12	935473
8357	12	936436
8358	12	939253
8359	12	940331
8360	12	948003
8362	12	954167
8363	12	954228
8364	12	954254
8365	12	954366
8366	12	954459
8367	12	954658
8368	12	954827
8369	12	954850
8370	12	954897
8371	12	956127
8372	12	956153
8373	12	956170
8374	12	956536
8375	12	960254
8376	12	961463
8378	12	963579
8379	12	968660
8380	12	970600
8382	12	972944
8383	12	972987
8384	12	974822
8393	12	982986
8394	12	983190
8395	12	985083
8396	12	986295
8397	12	986346
8398	12	986367
8399	12	986469
8400	12	986654
8401	12	987115
8403	12	987160
8404	12	987293
8405	12	990758
8407	12	993259
8408	12	994340
8409	12	994744
8410	12	997999
8418	13	13831
8419	13	13907
8420	13	13915
8435	13	29394
8436	13	29853
8437	13	29994
8438	13	31587
8439	13	31591
8440	13	32245
8441	13	32516
8444	13	34097
8445	13	43096
8446	13	43166
8447	13	43354
8449	13	44607
8450	13	44612
8451	13	45801
8452	13	46481
8455	13	50766
8457	13	55098
8458	13	56990
8462	13	60048
8463	13	61764
8464	13	63599
8466	13	65881
8467	13	65927
8468	13	66821
8469	13	67103
8470	13	68113
8471	13	69500
8472	13	70163
8473	13	70356
8474	13	70380
8475	13	71887
8476	13	72027
8477	13	73225
8478	13	73814
8480	13	75198
8481	13	75558
8482	13	75773
8483	13	75864
8484	13	76087
8485	13	76765
8486	13	77019
8487	13	77330
8488	13	78550
8489	13	80145
8490	13	80160
8491	13	80220
8492	13	80254
8493	13	80292
8494	13	80310
8495	13	80397
8496	13	80408
8497	13	80527
8498	13	80679
8499	13	80821
8500	13	81047
8501	13	81072
8502	13	81354
8503	13	82403
8504	13	82881
8505	13	84172
8506	13	87424
8507	13	88311
8512	13	89691
8513	13	91960
8514	13	92062
8515	13	92384
8516	13	94497
8517	13	97415
8521	13	98766
8524	13	99282
8529	13	101281
8530	13	104473
8531	13	104772
8532	13	105190
8533	13	107506
8534	13	109242
8536	13	111621
8538	13	114474
8539	13	117501
8540	13	117522
8541	13	119016
8542	13	119408
8543	13	120082
8544	13	120287
8545	13	121136
8546	13	121512
8547	13	121587
8548	13	123855
8551	13	125353
8552	13	125833
8553	13	126281
8554	13	126381
8555	13	126395
8556	13	133462
8557	13	138257
8558	13	138830
8560	13	144518
8561	13	145552
8563	13	146101
8564	13	146103
8565	13	146107
8566	13	146983
8567	13	149070
8568	13	151409
8569	13	158039
8570	13	158199
8571	13	159382
8573	13	162015
8575	13	163509
8576	13	164705
8577	13	169759
8579	13	173500
8580	13	176799
8584	13	191678
8585	13	193232
8586	13	205923
8588	13	209723
8589	13	209750
8590	13	210558
8592	13	211631
8593	13	212205
8595	13	216269
8596	13	216599
8598	13	217206
8599	13	217356
8600	13	223846
8601	13	223868
8602	13	225313
8603	13	225322
8604	13	225767
8605	13	226048
8606	13	228874
8607	13	234266
8608	13	234850
8609	13	234851
8611	13	238236
8613	13	244183
8614	13	244460
8615	13	247407
8616	13	248552
8617	13	253667
8618	13	254919
8621	13	256853
8622	13	258020
8623	13	261178
8625	13	262788
8626	13	262904
8627	13	262915
8628	13	263341
8634	13	268600
8635	13	272284
8636	13	274252
8637	13	275145
8638	13	278674
8639	13	280923
8640	13	283371
8642	13	287022
8643	13	290088
8644	13	296799
8645	13	296809
8646	13	298658
8647	13	298712
8648	13	298845
8653	13	299304
8654	13	299947
8656	13	302918
8657	13	309981
8658	13	310001
8659	13	311023
8660	13	313844
8661	13	315986
8662	13	317001
8663	13	319136
8664	13	329611
8665	13	329923
8666	13	331270
8667	13	331334
8668	13	331755
8670	13	333904
8671	13	338431
8672	13	339328
8673	13	339643
8674	13	340812
8675	13	341260
8677	13	343136
8678	13	343663
8679	13	343706
8680	13	344093
8681	13	345749
8682	13	347381
8684	13	349796
8685	13	350144
8686	13	350249
8688	13	352789
8690	13	355292
8691	13	363033
8692	13	363801
8693	13	365504
8694	13	367606
8695	13	368822
8698	13	379256
8699	13	379628
8701	13	380640
8702	13	381948
8703	13	382282
8704	13	382792
8705	13	383109
8706	13	385364
8707	13	386654
8708	13	389323
8710	13	391230
8711	13	391266
8712	13	391381
8714	13	391574
8715	13	391711
8716	13	391847
8717	13	393150
8718	13	393315
8719	13	393588
8721	13	394755
8723	13	396386
8724	13	396438
8725	13	397928
8729	13	399724
8730	13	401237
8731	13	404548
8732	13	406726
8733	13	407923
8734	13	408241
8735	13	409642
8736	13	409778
8737	13	409846
8739	13	412406
8740	13	412815
8741	13	413034
8742	13	413778
8743	13	413897
8744	13	414299
8745	13	418355
8749	13	426996
8750	13	430167
8751	13	430829
8752	13	431873
8753	13	432599
8754	13	432778
8755	13	433201
8756	13	433403
8757	13	433701
8758	13	437477
8759	13	438478
8760	13	439427
8761	13	441834
8762	13	441920
8765	13	442381
8766	13	442626
8768	13	443520
8769	13	444319
8770	13	445628
8771	13	453818
8772	13	458388
8773	13	458460
8774	13	459157
8775	13	459519
8776	13	460480
8777	13	462987
8778	13	463519
8779	13	463819
8780	13	464615
8781	13	465559
8782	13	465619
8783	13	466416
8784	13	469663
8785	13	472968
8786	13	474399
8788	13	476482
8789	13	476860
8790	13	482844
8791	13	483306
8792	13	489572
8797	13	491360
8798	13	492500
8799	13	495175
8800	13	495523
8802	13	500062
8803	13	500365
8804	13	500701
8805	13	501075
8807	13	503363
8810	13	505070
8811	13	506148
8812	13	506197
8813	13	506223
8814	13	506332
8815	13	509480
8816	13	509524
8817	13	510249
8818	13	510643
8819	13	510968
8820	13	511585
8821	13	511660
8822	13	511842
8823	13	513217
8824	13	513927
8826	13	514849
8827	13	517233
8828	13	519684
8829	13	522023
8830	13	522293
8831	13	522976
8832	13	524221
8833	13	524777
8834	13	527416
8835	13	531104
8836	13	534586
8837	13	534609
8838	13	534733
8839	13	534845
8840	13	535159
8841	13	535362
8849	13	536290
8850	13	536440
8851	13	536982
8852	13	537041
8853	13	537924
8854	13	538521
8855	13	538607
8857	13	539260
8858	13	539269
8859	13	539498
8860	13	540307
8861	13	540446
8862	13	540762
8863	13	540808
8865	13	541424
8867	13	542130
8868	13	542977
8869	13	546586
8870	13	547627
8871	13	548118
8872	13	548704
8873	13	548999
8874	13	549287
8875	13	549726
8876	13	552041
8877	13	552167
8878	13	552236
8879	13	554202
8881	13	556725
8882	13	559009
8883	13	560774
8885	13	561662
8886	13	561755
8887	13	562475
8888	13	562955
8889	13	562976
8890	13	564094
8891	13	564146
8892	13	568827
8893	13	573340
8894	13	573670
8896	13	574002
8897	13	575086
8898	13	577143
8899	13	582883
8901	13	587156
8904	13	588065
8921	13	588807
8922	13	589215
8923	13	600543
8924	13	600548
8925	13	600549
8926	13	600928
8927	13	601209
8928	13	601449
8929	13	603801
8930	13	605162
8932	13	607707
8938	13	612355
8939	13	612723
8940	13	613251
8941	13	614505
8942	13	614530
8943	13	616433
8944	13	618430
8945	13	620255
8946	13	620593
8947	13	621124
8948	13	621167
8952	13	626195
8953	13	628556
8955	13	632242
8957	13	637712
8958	13	639293
8959	13	640192
8960	13	641335
8961	13	646103
8962	13	648377
8963	13	649487
8964	13	649495
8965	13	649552
8966	13	649621
8969	13	649905
8970	13	650533
8973	13	653186
8974	13	654641
8976	13	658665
8977	13	659142
8978	13	659245
8979	13	659356
8980	13	660071
8981	13	660769
8982	13	661828
8983	13	661923
8984	13	665524
8987	13	670426
8988	13	676107
8989	13	678117
8990	13	678210
8991	13	678717
8992	13	680954
8993	13	682180
8994	13	683807
8995	13	685087
8996	13	685205
8997	13	687302
8998	13	687782
9001	13	689409
9002	13	692065
9003	13	694397
9004	13	696701
9005	13	696745
9006	13	696957
9007	13	697086
9008	13	697107
9009	13	697269
9010	13	698336
9011	13	698372
9013	13	698530
9015	13	698569
9016	13	698595
9020	13	698828
9021	13	698850
9023	13	699315
9024	13	699415
9027	13	699680
9028	13	699822
9029	13	699971
9030	13	701153
9031	13	702308
9032	13	702551
9033	13	702563
9034	13	702605
9035	13	702665
9036	13	704115
9037	13	704389
9038	13	704907
9039	13	705664
9040	13	706506
9041	13	706623
9042	13	707792
9043	13	708814
9044	13	709176
9045	13	711296
9046	13	711505
9047	13	711844
9048	13	714847
9049	13	716963
9050	13	718591
9051	13	719243
9052	13	720765
9054	13	721239
9055	13	721409
9056	13	721591
9057	13	722436
9059	13	723430
9060	13	723548
9061	13	724990
9062	13	725060
9063	13	725174
9064	13	725820
9065	13	727470
9066	13	727859
9067	13	727861
9068	13	727880
9069	13	728693
9070	13	729020
9071	13	729021
9072	13	729862
9073	13	729988
9074	13	731422
9075	13	731433
9076	13	731556
9077	13	731576
9078	13	731616
9079	13	731645
9080	13	732526
9081	13	732688
9082	13	733539
9083	13	734392
9084	13	735275
9085	13	735637
9086	13	736201
9087	13	736304
9088	13	737273
9089	13	737783
9090	13	738123
9092	13	739183
9093	13	740880
9094	13	740946
9095	13	743797
9096	13	748562
9097	13	751130
9098	13	751466
9101	13	755881
9103	13	757834
9104	13	759401
9105	13	759805
9106	13	761165
9107	13	761608
9108	13	761771
9109	13	762630
9110	13	764921
9112	13	770231
9113	13	770362
9116	13	774681
9118	13	776467
9119	13	777558
9121	13	779242
9122	13	779300
9123	13	779631
9124	13	783460
9125	13	790664
9126	13	790923
9127	13	793818
9128	13	796580
9129	13	796962
9130	13	798315
9131	13	799197
9132	13	799605
9133	13	800884
9134	13	801587
9135	13	806573
9136	13	807168
9137	13	807743
9138	13	808461
9139	13	812150
9140	13	812178
9141	13	813548
9144	13	819594
9145	13	820446
9146	13	821488
9147	13	822712
9148	13	823029
9149	13	825841
9150	13	827082
9151	13	828799
9152	13	830349
9153	13	830456
9154	13	832641
9156	13	833658
9157	13	834662
9158	13	835125
9159	13	836259
9161	13	838018
9162	13	838567
9163	13	838600
9164	13	839615
9165	13	840462
9166	13	842921
9167	13	845564
9168	13	845910
9169	13	848209
9170	13	849052
9171	13	849392
9172	13	849970
9174	13	852398
9177	13	858666
9178	13	858794
9179	13	859266
9180	13	860537
9181	13	860589
9182	13	864754
9185	13	867636
9186	13	868856
9187	13	869923
9188	13	871210
9189	13	872093
9190	13	873664
9218	13	877043
9219	13	877100
9220	13	881083
9221	13	883627
9222	13	886585
9223	13	886590
9224	13	888463
9226	13	888990
9227	13	890848
9228	13	892136
9230	13	895661
9231	13	896327
9235	13	899812
9236	13	900561
9237	13	901212
9238	13	902431
9239	13	902532
9240	13	907355
9241	13	909408
9242	13	909590
9243	13	909892
9244	13	909982
9245	13	909989
9246	13	910439
9247	13	910745
9250	13	912820
9256	13	914897
9259	14	6912
9260	14	6914
9267	14	19935
9268	14	20166
9269	14	20617
9270	14	22803
9271	14	23229
9272	14	23552
9273	14	26113
9276	14	32112
9279	14	33990
9280	14	34054
9281	14	34073
9282	14	34185
9283	14	37934
9284	14	38784
9285	14	38880
9286	14	41967
9287	14	42739
9288	14	47735
9289	14	49825
9290	14	52664
9291	14	52938
9292	14	54504
9293	14	57720
9294	14	58006
9295	14	58815
9297	14	60667
9298	14	61387
9299	14	62869
9300	14	62881
9301	14	65203
9302	14	68188
9303	14	68389
9304	14	69768
9305	14	77145
9306	14	78487
9307	14	78583
9308	14	80906
9310	14	85056
9311	14	89377
9312	14	89596
9314	14	90137
9315	14	92476
9316	14	94507
9317	14	95295
9319	14	102695
9320	14	104450
9321	14	104676
9322	14	104774
9323	14	106690
9324	14	106712
9325	14	106737
9326	14	106801
9327	14	106872
9328	14	107060
9329	14	107253
9330	14	107791
9331	14	109033
9332	14	109881
9334	14	111897
9335	14	112698
9336	14	114147
9337	14	116086
9338	14	119960
9339	14	122856
9340	14	124634
9343	14	127328
9345	14	129960
9346	14	134935
9347	14	137678
9348	14	138308
9349	14	138448
9351	14	141579
9352	14	141962
9353	14	142083
9354	14	145164
9355	14	151127
9356	14	151394
9357	14	156985
9358	14	158956
9359	14	159230
9360	14	159352
9361	14	162311
9362	14	163967
9363	14	165144
9364	14	166587
9365	14	168984
9366	14	169290
9367	14	169452
9368	14	169938
9369	14	170778
9370	14	171537
9372	14	175164
9373	14	175169
9377	14	180459
9380	14	182297
9381	14	183272
9382	14	184703
9383	14	184811
9385	14	185411
9386	14	185846
9387	14	186061
9388	14	186675
9389	14	187156
9391	14	187740
9392	14	189103
9393	14	189310
9394	14	189723
9395	14	190174
9396	14	190876
9397	14	193564
9398	14	193668
9399	14	194053
9400	14	194811
9401	14	196310
9402	14	196374
9403	14	198392
9404	14	199813
9405	14	204167
9406	14	204725
9407	14	205279
9408	14	206830
9409	14	208181
9410	14	208554
9411	14	210226
9412	14	211354
9413	14	211768
9414	14	212579
9415	14	213154
9416	14	213619
9417	14	213828
9418	14	213849
9419	14	214248
9420	14	214258
9421	14	214305
9425	14	216362
9426	14	216406
9427	14	220803
9428	14	223967
9429	14	225776
9430	14	228904
9431	14	233872
9432	14	236810
9434	14	239611
9435	14	240005
9436	14	241034
9437	14	241114
9438	14	241965
9439	14	244751
9440	14	247602
9441	14	250138
9443	14	250690
9444	14	254840
9445	14	256840
9446	14	257173
9448	14	264064
9449	14	267696
9450	14	269770
9452	14	272744
9453	14	274575
9455	14	278085
9457	14	283358
9459	14	285036
9460	14	288822
9461	14	294413
9463	14	301186
9464	14	301407
9465	14	303906
9466	14	303958
9467	14	308851
9468	14	308862
9469	14	309197
9470	14	309784
9471	14	312060
9472	14	312454
9473	14	313182
9474	14	314163
9475	14	314179
9476	14	314885
9477	14	317822
9478	14	318991
9479	14	319124
9480	14	319557
9481	14	319699
9483	14	320581
9484	14	320771
9485	14	320823
9487	14	322680
9488	14	327569
9489	14	327674
9490	14	329969
9491	14	330041
9492	14	331132
9494	14	332647
9496	14	334886
9497	14	335071
9498	14	335123
9499	14	337016
9500	14	337563
9502	14	339992
9503	14	340237
9505	14	345215
9506	14	345245
9507	14	347475
9508	14	349580
9509	14	350501
9511	14	354062
9512	14	354457
9514	14	357746
9515	14	358382
9516	14	360285
9517	14	362136
9518	14	362413
9519	14	362793
9520	14	362826
9521	14	363907
9522	14	364156
9523	14	367558
9524	14	371957
9525	14	372787
9527	14	373690
9528	14	374309
9529	14	377031
9530	14	377351
9531	14	377751
9534	14	381031
9535	14	381889
9536	14	382090
9537	14	382896
9538	14	386716
9539	14	388126
9542	14	397661
9543	14	400328
9544	14	400788
9545	14	400976
9546	14	401015
9547	14	401035
9548	14	402079
9549	14	402194
9550	14	406840
9551	14	407338
9553	14	408355
9554	14	409447
9557	14	418168
9558	14	418803
9559	14	422746
9560	14	423196
9561	14	423311
9562	14	424711
9564	14	425888
9565	14	427278
9566	14	427910
9567	14	428693
9568	14	430086
9569	14	434120
9570	14	434507
9571	14	436047
9572	14	437581
9573	14	437955
9575	14	441787
9576	14	442710
9577	14	449380
9578	14	453089
9579	14	454972
9580	14	456179
9581	14	456295
9582	14	456355
9584	14	457485
9586	14	458186
9587	14	458514
9589	14	461863
9590	14	462234
9591	14	462478
9592	14	464117
9593	14	464233
9594	14	465005
9595	14	465187
9596	14	466103
9598	14	469677
9600	14	472613
9601	14	478868
9602	14	480472
9603	14	481896
9604	14	483978
9605	14	485955
9607	14	489876
9608	14	491097
9609	14	491381
9610	14	493333
9611	14	497369
9612	14	497844
9613	14	498639
9614	14	499301
9616	14	501546
9617	14	501883
9618	14	502260
9619	14	502292
9622	14	503689
9623	14	504423
9624	14	508489
9625	14	508681
9627	14	510823
9628	14	516139
9629	14	525380
9631	14	527281
9632	14	528514
9633	14	529103
9634	14	529589
9635	14	534351
9636	14	534813
9638	14	535369
9639	14	536010
9640	14	538257
9641	14	539456
9642	14	543122
9643	14	543643
9644	14	544381
9645	14	546133
9646	14	547700
9647	14	547829
9648	14	547960
9649	14	547975
9650	14	549199
9651	14	550274
9652	14	550749
9653	14	551869
9654	14	553785
9657	14	558289
9658	14	559885
9659	14	560313
9663	14	560773
9670	14	568858
9671	14	568966
9672	14	568996
9673	14	569044
9694	14	574170
9696	14	574697
9698	14	576990
9699	14	577297
9700	14	579044
9701	14	579920
9704	14	582958
9705	14	584861
9706	14	587028
9707	14	589847
9708	14	590547
9709	14	591136
9710	14	591302
9711	14	591601
9712	14	592119
9713	14	592657
9714	14	593538
9748	14	602807
9749	14	602854
9755	14	607186
9756	14	607236
9757	14	607577
9758	14	607767
9759	14	611236
9760	14	613306
9761	14	613773
9762	14	614340
9763	14	616988
9765	14	619153
9767	14	620369
9768	14	621027
9769	14	623405
9770	14	623501
9771	14	625808
9772	14	625901
9773	14	625946
9779	14	629098
9780	14	629832
9781	14	630700
9782	14	630751
9783	14	630753
9786	14	634460
9788	14	636754
9789	14	637729
9790	14	639287
9791	14	640932
9792	14	641214
9793	14	642445
9795	14	643364
9796	14	643876
9797	14	644727
9798	14	644949
9799	14	645369
9800	14	646585
9801	14	647843
9802	14	648789
9803	14	650841
9808	14	654230
9809	14	654336
9811	14	663083
9812	14	668533
9813	14	671892
9815	14	674210
9817	14	676297
9818	14	678738
9819	14	678924
9820	14	680198
9821	14	682423
9822	14	682649
9823	14	688148
9824	14	688149
9825	14	688150
9826	14	688671
9827	14	690993
9828	14	691577
9829	14	691878
9831	14	695359
9832	14	696247
9833	14	696503
9834	14	700405
9835	14	701530
9836	14	701961
9837	14	704255
9849	14	705287
9850	14	705555
9851	14	707555
9852	14	708352
9853	14	708362
9854	14	708456
9855	14	709752
9856	14	709804
