seqid,source,type,start,end,score,strand,phase,attributes
CHR_11,LD information,LD block,352980,353039,1,+,.,Name=CHR_11_7118-7119
CHR_11,LD information,LD block,355181,356064,1,+,.,Name=CHR_11_7121-7125
CHR_11,LD information,LD block,360860,364676,1,+,.,Name=CHR_11_7129-7135
CHR_11,LD information,LD block,373968,376286,1,+,.,Name=CHR_11_7139-7141
CHR_11,LD information,LD block,379846,379877,1,+,.,Name=CHR_11_7144-7145
CHR_11,LD information,LD block,380964,381658,1,+,.,Name=CHR_11_7147-7148
CHR_11,LD information,LD block,381726,382201,1,+,.,Name=CHR_11_7151-7153
CHR_11,LD information,LD block,384867,385019,1,+,.,Name=CHR_11_7157-7158
CHR_11,LD information,LD block,393210,393945,1,+,.,Name=CHR_11_7163-7164
CHR_11,LD information,LD block,398143,400712,1,+,.,Name=CHR_11_7168-7169
CHR_11,LD information,LD block,401921,402086,1,+,.,Name=CHR_11_7170-7171
CHR_11,LD information,LD block,403482,404841,1,+,.,Name=CHR_11_7173-7175
CHR_11,LD information,LD block,408460,417049,1,+,.,Name=CHR_11_7177-7184
CHR_11,LD information,LD block,421433,428422,1,+,.,Name=CHR_11_7186-7190
CHR_11,LD information,LD block,435445,439973,1,+,.,Name=CHR_11_7196-7198
CHR_11,LD information,LD block,441961,445854,1,+,.,Name=CHR_11_7201-7214
CHR_11,LD information,LD block,449454,456846,1,+,.,Name=CHR_11_7217-7219
CHR_11,LD information,LD block,462463,464832,1,+,.,Name=CHR_11_7224-7227
CHR_11,LD information,LD block,466269,469130,1,+,.,Name=CHR_11_7231-7244
CHR_11,LD information,LD block,476182,477654,1,+,.,Name=CHR_11_7247-7248
CHR_11,LD information,LD block,480438,481321,1,+,.,Name=CHR_11_7249-7250
CHR_11,LD information,LD block,487905,493686,1,+,.,Name=CHR_11_7253-7260
CHR_11,LD information,LD block,494726,498694,1,+,.,Name=CHR_11_7262-7265
CHR_11,LD information,LD block,507721,508824,1,+,.,Name=CHR_11_7266-7267
CHR_11,LD information,LD block,515435,516249,1,+,.,Name=CHR_11_7269-7273
CHR_11,LD information,LD block,517259,517936,1,+,.,Name=CHR_11_7276-7279
CHR_11,LD information,LD block,521933,522294,1,+,.,Name=CHR_11_7283-7284
CHR_11,LD information,LD block,523658,523660,1,+,.,Name=CHR_11_7286-7287
CHR_11,LD information,LD block,533229,549137,1,+,.,Name=CHR_11_7293-7298
CHR_11,LD information,LD block,549473,551512,1,+,.,Name=CHR_11_7301-7303
CHR_11,LD information,LD block,557098,559870,1,+,.,Name=CHR_11_7306-7308
CHR_11,LD information,LD block,564538,567885,1,+,.,Name=CHR_11_7310-7323
CHR_11,LD information,LD block,574704,576352,1,+,.,Name=CHR_11_7325-7330
CHR_11,LD information,LD block,578734,578880,1,+,.,Name=CHR_11_7332-7333
CHR_11,LD information,LD block,581051,581056,1,+,.,Name=CHR_11_7337-7338
CHR_11,LD information,LD block,584625,584993,1,+,.,Name=CHR_11_7341-7342
CHR_11,LD information,LD block,591788,596725,1,+,.,Name=CHR_11_7344-7346
CHR_11,LD information,LD block,604648,605055,1,+,.,Name=CHR_11_7348-7349
CHR_11,LD information,LD block,614444,614658,1,+,.,Name=CHR_11_7355-7356
CHR_11,LD information,LD block,615867,618311,1,+,.,Name=CHR_11_7360-7362
CHR_11,LD information,LD block,620157,626281,1,+,.,Name=CHR_11_7364-7376
CHR_11,LD information,LD block,627031,629750,1,+,.,Name=CHR_11_7378-7385
CHR_11,LD information,LD block,639035,644496,1,+,.,Name=CHR_11_7390-7402
CHR_11,LD information,LD block,645157,645162,1,+,.,Name=CHR_11_7405-7406
CHR_11,LD information,LD block,666379,666421,1,+,.,Name=CHR_11_7408-7413
CHR_11,LD information,LD block,666493,666499,1,+,.,Name=CHR_11_7417-7418
CHR_12,LD information,LD block,13781,13782,1,+,.,Name=CHR_12_7422-7423
CHR_12,LD information,LD block,13802,13808,1,+,.,Name=CHR_12_7425-7426
CHR_12,LD information,LD block,17131,18624,1,+,.,Name=CHR_12_7428-7429
CHR_12,LD information,LD block,21370,21837,1,+,.,Name=CHR_12_7434-7435
CHR_12,LD information,LD block,24735,37884,1,+,.,Name=CHR_12_7437-7455
CHR_12,LD information,LD block,63616,63644,1,+,.,Name=CHR_12_7461-7462
CHR_12,LD information,LD block,69396,75931,1,+,.,Name=CHR_12_7466-7477
CHR_12,LD information,LD block,80987,80989,1,+,.,Name=CHR_12_7479-7480
CHR_12,LD information,LD block,84031,84341,1,+,.,Name=CHR_12_7482-7483
CHR_12,LD information,LD block,91612,91629,1,+,.,Name=CHR_12_7486-7487
CHR_12,LD information,LD block,92095,92115,1,+,.,Name=CHR_12_7489-7491
CHR_12,LD information,LD block,92233,92362,1,+,.,Name=CHR_12_7493-7494
CHR_12,LD information,LD block,93045,95610,1,+,.,Name=CHR_12_7500-7502
CHR_12,LD information,LD block,97153,97159,1,+,.,Name=CHR_12_7506-7507
CHR_12,LD information,LD block,102251,103019,1,+,.,Name=CHR_12_7511-7512
CHR_12,LD information,LD block,112028,112139,1,+,.,Name=CHR_12_7518-7520
CHR_12,LD information,LD block,123533,123551,1,+,.,Name=CHR_12_7526-7527
CHR_12,LD information,LD block,124218,124295,1,+,.,Name=CHR_12_7528-7529
CHR_12,LD information,LD block,126688,126769,1,+,.,Name=CHR_12_7530-7531
CHR_12,LD information,LD block,128383,128716,1,+,.,Name=CHR_12_7534-7535
CHR_12,LD information,LD block,130128,130435,1,+,.,Name=CHR_12_7540-7543
CHR_12,LD information,LD block,130771,132151,1,+,.,Name=CHR_12_7548-7556
CHR_12,LD information,LD block,135855,138154,1,+,.,Name=CHR_12_7561-7568
CHR_12,LD information,LD block,140997,144481,1,+,.,Name=CHR_12_7570-7571
CHR_12,LD information,LD block,148120,148231,1,+,.,Name=CHR_12_7572-7573
CHR_12,LD information,LD block,150435,150544,1,+,.,Name=CHR_12_7575-7576
CHR_12,LD information,LD block,152571,158615,1,+,.,Name=CHR_12_7579-7583
CHR_12,LD information,LD block,165469,173892,1,+,.,Name=CHR_12_7585-7589
CHR_12,LD information,LD block,180329,180414,1,+,.,Name=CHR_12_7591-7592
CHR_12,LD information,LD block,186857,191192,1,+,.,Name=CHR_12_7597-7603
CHR_12,LD information,LD block,193660,194466,1,+,.,Name=CHR_12_7605-7606
CHR_12,LD information,LD block,196147,196515,1,+,.,Name=CHR_12_7607-7608
CHR_12,LD information,LD block,203926,210685,1,+,.,Name=CHR_12_7615-7622
CHR_12,LD information,LD block,212855,222754,1,+,.,Name=CHR_12_7626-7632
CHR_12,LD information,LD block,228284,229358,1,+,.,Name=CHR_12_7636-7638
CHR_12,LD information,LD block,230601,230908,1,+,.,Name=CHR_12_7639-7640
CHR_12,LD information,LD block,234505,241614,1,+,.,Name=CHR_12_7643-7657
CHR_12,LD information,LD block,246924,248515,1,+,.,Name=CHR_12_7662-7665
CHR_12,LD information,LD block,249601,249723,1,+,.,Name=CHR_12_7666-7667
CHR_12,LD information,LD block,251728,251868,1,+,.,Name=CHR_12_7670-7671
CHR_12,LD information,LD block,253770,254014,1,+,.,Name=CHR_12_7673-7674
CHR_12,LD information,LD block,260220,263103,1,+,.,Name=CHR_12_7679-7684
CHR_12,LD information,LD block,271394,272038,1,+,.,Name=CHR_12_7689-7690
CHR_12,LD information,LD block,275222,277526,1,+,.,Name=CHR_12_7692-7695
CHR_12,LD information,LD block,281400,281460,1,+,.,Name=CHR_12_7697-7698
CHR_12,LD information,LD block,282691,282692,1,+,.,Name=CHR_12_7702-7703
CHR_12,LD information,LD block,284882,286066,1,+,.,Name=CHR_12_7709-7710
CHR_12,LD information,LD block,290595,291984,1,+,.,Name=CHR_12_7712-7715
CHR_12,LD information,LD block,293404,294765,1,+,.,Name=CHR_12_7718-7719
CHR_12,LD information,LD block,301172,301966,1,+,.,Name=CHR_12_7722-7724
CHR_12,LD information,LD block,310274,321460,1,+,.,Name=CHR_12_7726-7732
CHR_12,LD information,LD block,322893,327439,1,+,.,Name=CHR_12_7735-7738
CHR_12,LD information,LD block,331113,336436,1,+,.,Name=CHR_12_7741-7744
CHR_12,LD information,LD block,342319,342533,1,+,.,Name=CHR_12_7747-7748
CHR_12,LD information,LD block,344703,348244,1,+,.,Name=CHR_12_7750-7756
CHR_12,LD information,LD block,356572,368150,1,+,.,Name=CHR_12_7759-7768
CHR_12,LD information,LD block,369873,371365,1,+,.,Name=CHR_12_7770-7772
CHR_12,LD information,LD block,379144,384824,1,+,.,Name=CHR_12_7777-7805
CHR_12,LD information,LD block,397486,397605,1,+,.,Name=CHR_12_7810-7811
CHR_12,LD information,LD block,399145,401564,1,+,.,Name=CHR_12_7812-7813
CHR_12,LD information,LD block,408660,420304,1,+,.,Name=CHR_12_7815-7832
CHR_12,LD information,LD block,425418,425540,1,+,.,Name=CHR_12_7835-7836
CHR_12,LD information,LD block,431739,441152,1,+,.,Name=CHR_12_7839-7848
CHR_12,LD information,LD block,441632,442615,1,+,.,Name=CHR_12_7851-7854
CHR_12,LD information,LD block,442873,443164,1,+,.,Name=CHR_12_7858-7860
CHR_12,LD information,LD block,491862,493255,1,+,.,Name=CHR_12_7875-7878
CHR_12,LD information,LD block,494431,494834,1,+,.,Name=CHR_12_7879-7880
CHR_12,LD information,LD block,501100,509982,1,+,.,Name=CHR_12_7885-7903
CHR_12,LD information,LD block,511884,512394,1,+,.,Name=CHR_12_7910-7912
CHR_12,LD information,LD block,515006,515351,1,+,.,Name=CHR_12_7916-7917
CHR_12,LD information,LD block,528800,530174,1,+,.,Name=CHR_12_7921-7922
CHR_12,LD information,LD block,537339,537571,1,+,.,Name=CHR_12_7924-7925
CHR_12,LD information,LD block,543480,543736,1,+,.,Name=CHR_12_7927-7929
CHR_12,LD information,LD block,545567,545673,1,+,.,Name=CHR_12_7931-7932
CHR_12,LD information,LD block,546061,546355,1,+,.,Name=CHR_12_7934-7935
CHR_12,LD information,LD block,548327,548551,1,+,.,Name=CHR_12_7938-7940
CHR_12,LD information,LD block,552053,552056,1,+,.,Name=CHR_12_7945-7946
CHR_12,LD information,LD block,553350,553701,1,+,.,Name=CHR_12_7951-7953
CHR_12,LD information,LD block,556427,557933,1,+,.,Name=CHR_12_7958-7963
CHR_12,LD information,LD block,563498,563504,1,+,.,Name=CHR_12_7970-7971
CHR_12,LD information,LD block,569918,572030,1,+,.,Name=CHR_12_7977-7984
CHR_12,LD information,LD block,575797,576167,1,+,.,Name=CHR_12_7986-7989
CHR_12,LD information,LD block,581840,599143,1,+,.,Name=CHR_12_7991-8002
CHR_12,LD information,LD block,601489,604413,1,+,.,Name=CHR_12_8006-8008
CHR_12,LD information,LD block,607318,607324,1,+,.,Name=CHR_12_8012-8013
CHR_12,LD information,LD block,609483,609627,1,+,.,Name=CHR_12_8015-8016
CHR_12,LD information,LD block,618828,622770,1,+,.,Name=CHR_12_8019-8022
CHR_12,LD information,LD block,629746,634602,1,+,.,Name=CHR_12_8026-8032
CHR_12,LD information,LD block,642476,643160,1,+,.,Name=CHR_12_8035-8037
CHR_12,LD information,LD block,647722,657609,1,+,.,Name=CHR_12_8043-8045
CHR_12,LD information,LD block,662318,678427,1,+,.,Name=CHR_12_8048-8062
CHR_12,LD information,LD block,681175,683588,1,+,.,Name=CHR_12_8064-8067
CHR_12,LD information,LD block,687604,687605,1,+,.,Name=CHR_12_8068-8069
CHR_12,LD information,LD block,702677,703407,1,+,.,Name=CHR_12_8077-8078
CHR_12,LD information,LD block,714987,715889,1,+,.,Name=CHR_12_8084-8085
CHR_12,LD information,LD block,724118,724131,1,+,.,Name=CHR_12_8093-8094
CHR_12,LD information,LD block,724833,725191,1,+,.,Name=CHR_12_8096-8097
CHR_12,LD information,LD block,728083,728585,1,+,.,Name=CHR_12_8099-8100
CHR_12,LD information,LD block,732854,740250,1,+,.,Name=CHR_12_8102-8108
CHR_12,LD information,LD block,745735,746392,1,+,.,Name=CHR_12_8110-8111
CHR_12,LD information,LD block,754317,754859,1,+,.,Name=CHR_12_8114-8115
CHR_12,LD information,LD block,759848,760199,1,+,.,Name=CHR_12_8117-8118
CHR_12,LD information,LD block,762125,764529,1,+,.,Name=CHR_12_8120-8122
CHR_12,LD information,LD block,767243,767244,1,+,.,Name=CHR_12_8124-8125
CHR_12,LD information,LD block,771718,773247,1,+,.,Name=CHR_12_8128-8130
CHR_12,LD information,LD block,793991,794008,1,+,.,Name=CHR_12_8140-8143
CHR_12,LD information,LD block,795548,795940,1,+,.,Name=CHR_12_8144-8145
CHR_12,LD information,LD block,796814,797168,1,+,.,Name=CHR_12_8146-8147
CHR_12,LD information,LD block,797292,797300,1,+,.,Name=CHR_12_8149-8150
CHR_12,LD information,LD block,800565,807037,1,+,.,Name=CHR_12_8152-8163
CHR_12,LD information,LD block,807508,807547,1,+,.,Name=CHR_12_8164-8165
CHR_12,LD information,LD block,824912,825661,1,+,.,Name=CHR_12_8172-8173
CHR_12,LD information,LD block,827962,827963,1,+,.,Name=CHR_12_8175-8176
CHR_12,LD information,LD block,829993,832184,1,+,.,Name=CHR_12_8182-8184
CHR_12,LD information,LD block,836320,836321,1,+,.,Name=CHR_12_8185-8186
CHR_12,LD information,LD block,837460,838168,1,+,.,Name=CHR_12_8187-8188
CHR_12,LD information,LD block,840557,843963,1,+,.,Name=CHR_12_8190-8193
CHR_12,LD information,LD block,849244,854833,1,+,.,Name=CHR_12_8196-8198
CHR_12,LD information,LD block,860244,860877,1,+,.,Name=CHR_12_8200-8202
CHR_12,LD information,LD block,862720,863920,1,+,.,Name=CHR_12_8204-8205
CHR_12,LD information,LD block,868297,871085,1,+,.,Name=CHR_12_8207-8209
CHR_12,LD information,LD block,871999,873624,1,+,.,Name=CHR_12_8211-8216
CHR_12,LD information,LD block,874900,876059,1,+,.,Name=CHR_12_8220-8221
CHR_12,LD information,LD block,885965,888202,1,+,.,Name=CHR_12_8225-8227
CHR_12,LD information,LD block,892506,911416,1,+,.,Name=CHR_12_8232-8265
CHR_12,LD information,LD block,913703,925356,1,+,.,Name=CHR_12_8268-8277
CHR_12,LD information,LD block,932584,948003,1,+,.,Name=CHR_12_8280-8287
CHR_12,LD information,LD block,954228,954897,1,+,.,Name=CHR_12_8290-8297
CHR_12,LD information,LD block,956153,956536,1,+,.,Name=CHR_12_8299-8301
CHR_12,LD information,LD block,960254,961463,1,+,.,Name=CHR_12_8302-8303
CHR_12,LD information,LD block,968660,971945,1,+,.,Name=CHR_12_8306-8308
CHR_12,LD information,LD block,972944,972987,1,+,.,Name=CHR_12_8309-8310
CHR_12,LD information,LD block,974945,974973,1,+,.,Name=CHR_12_8312-8313
CHR_12,LD information,LD block,983190,987115,1,+,.,Name=CHR_12_8321-8328
CHR_12,LD information,LD block,987160,987293,1,+,.,Name=CHR_12_8330-8331
CHR_12,LD information,LD block,993259,1001659,1,+,.,Name=CHR_12_8334-8340
CHR_12,LD information,LD block,1006293,1009163,1,+,.,Name=CHR_12_8349-8355
CHR_12,LD information,LD block,1019140,1019141,1,+,.,Name=CHR_12_8370-8371
CHR_12,LD information,LD block,1021290,1023544,1,+,.,Name=CHR_12_8373-8377
CHR_12,LD information,LD block,1032630,1042274,1,+,.,Name=CHR_12_8383-8387
CHR_12,LD information,LD block,1045489,1051903,1,+,.,Name=CHR_12_8389-8393
CHR_12,LD information,LD block,1052688,1053030,1,+,.,Name=CHR_12_8396-8397
CHR_12,LD information,LD block,1054776,1055175,1,+,.,Name=CHR_12_8399-8400
CHR_12,LD information,LD block,1057342,1057418,1,+,.,Name=CHR_12_8402-8403
CHR_12,LD information,LD block,1059591,1059598,1,+,.,Name=CHR_12_8407-8408
CHR_13,LD information,LD block,8262,8312,1,+,.,Name=CHR_13_8412-8416
CHR_13,LD information,LD block,13907,13991,1,+,.,Name=CHR_13_8419-8422
CHR_13,LD information,LD block,14021,14024,1,+,.,Name=CHR_13_8424-8425
CHR_13,LD information,LD block,26589,26591,1,+,.,Name=CHR_13_8430-8431
CHR_13,LD information,LD block,26795,26816,1,+,.,Name=CHR_13_8433-8434
CHR_13,LD information,LD block,29853,29994,1,+,.,Name=CHR_13_8436-8437
CHR_13,LD information,LD block,31591,32516,1,+,.,Name=CHR_13_8439-8441
CHR_13,LD information,LD block,43166,43354,1,+,.,Name=CHR_13_8446-8447
CHR_13,LD information,LD block,44612,46758,1,+,.,Name=CHR_13_8450-8453
CHR_13,LD information,LD block,70163,72027,1,+,.,Name=CHR_13_8472-8476
CHR_13,LD information,LD block,73814,78550,1,+,.,Name=CHR_13_8478-8488
CHR_13,LD information,LD block,80160,81354,1,+,.,Name=CHR_13_8490-8502
CHR_13,LD information,LD block,82403,82881,1,+,.,Name=CHR_13_8503-8504
CHR_13,LD information,LD block,87424,88311,1,+,.,Name=CHR_13_8506-8507
CHR_13,LD information,LD block,88764,88791,1,+,.,Name=CHR_13_8508-8509
CHR_13,LD information,LD block,89355,89691,1,+,.,Name=CHR_13_8511-8512
CHR_13,LD information,LD block,92062,92384,1,+,.,Name=CHR_13_8514-8515
CHR_13,LD information,LD block,97415,97472,1,+,.,Name=CHR_13_8517-8518
CHR_13,LD information,LD block,104772,109242,1,+,.,Name=CHR_13_8531-8534
CHR_13,LD information,LD block,117522,123855,1,+,.,Name=CHR_13_8540-8548
CHR_13,LD information,LD block,125353,126395,1,+,.,Name=CHR_13_8551-8555
CHR_13,LD information,LD block,138257,138830,1,+,.,Name=CHR_13_8557-8558
CHR_13,LD information,LD block,144518,145552,1,+,.,Name=CHR_13_8560-8561
CHR_13,LD information,LD block,146103,146107,1,+,.,Name=CHR_13_8564-8565
CHR_13,LD information,LD block,149070,159382,1,+,.,Name=CHR_13_8567-8571
CHR_13,LD information,LD block,163391,164705,1,+,.,Name=CHR_13_8574-8576
CHR_13,LD information,LD block,173500,176799,1,+,.,Name=CHR_13_8579-8580
CHR_13,LD information,LD block,191678,193232,1,+,.,Name=CHR_13_8584-8585
CHR_13,LD information,LD block,209723,209750,1,+,.,Name=CHR_13_8588-8589
CHR_13,LD information,LD block,212205,212453,1,+,.,Name=CHR_13_8593-8594
CHR_13,LD information,LD block,216269,216599,1,+,.,Name=CHR_13_8595-8596
CHR_13,LD information,LD block,217206,217356,1,+,.,Name=CHR_13_8598-8599
CHR_13,LD information,LD block,223868,226048,1,+,.,Name=CHR_13_8601-8605
CHR_13,LD information,LD block,234850,234851,1,+,.,Name=CHR_13_8608-8609
CHR_13,LD information,LD block,238236,238291,1,+,.,Name=CHR_13_8611-8612
CHR_13,LD information,LD block,244183,244460,1,+,.,Name=CHR_13_8613-8614
CHR_13,LD information,LD block,247407,248552,1,+,.,Name=CHR_13_8615-8616
CHR_13,LD information,LD block,253667,254919,1,+,.,Name=CHR_13_8617-8618
CHR_13,LD information,LD block,258020,261178,1,+,.,Name=CHR_13_8622-8623
CHR_13,LD information,LD block,262904,263341,1,+,.,Name=CHR_13_8626-8628
CHR_13,LD information,LD block,268107,268108,1,+,.,Name=CHR_13_8630-8631
CHR_13,LD information,LD block,268402,280923,1,+,.,Name=CHR_13_8633-8639
CHR_13,LD information,LD block,287022,290088,1,+,.,Name=CHR_13_8642-8643
CHR_13,LD information,LD block,296809,299947,1,+,.,Name=CHR_13_8645-8654
CHR_13,LD information,LD block,310001,311023,1,+,.,Name=CHR_13_8658-8659
CHR_13,LD information,LD block,315986,319136,1,+,.,Name=CHR_13_8661-8663
CHR_13,LD information,LD block,329923,331755,1,+,.,Name=CHR_13_8665-8668
CHR_13,LD information,LD block,339328,344093,1,+,.,Name=CHR_13_8672-8680
CHR_13,LD information,LD block,350144,350249,1,+,.,Name=CHR_13_8685-8686
CHR_13,LD information,LD block,363033,368822,1,+,.,Name=CHR_13_8691-8695
CHR_13,LD information,LD block,379256,379628,1,+,.,Name=CHR_13_8698-8699
CHR_13,LD information,LD block,381948,386654,1,+,.,Name=CHR_13_8702-8707
CHR_13,LD information,LD block,391103,393588,1,+,.,Name=CHR_13_8709-8719
CHR_13,LD information,LD block,396438,404548,1,+,.,Name=CHR_13_8724-8731
CHR_13,LD information,LD block,407923,408241,1,+,.,Name=CHR_13_8733-8734
CHR_13,LD information,LD block,409778,409846,1,+,.,Name=CHR_13_8736-8737
CHR_13,LD information,LD block,412815,418355,1,+,.,Name=CHR_13_8740-8745
CHR_13,LD information,LD block,430167,433701,1,+,.,Name=CHR_13_8750-8757
CHR_13,LD information,LD block,438478,439427,1,+,.,Name=CHR_13_8759-8760
CHR_13,LD information,LD block,441920,442239,1,+,.,Name=CHR_13_8762-8764
CHR_13,LD information,LD block,442626,445628,1,+,.,Name=CHR_13_8766-8770
CHR_13,LD information,LD block,458460,474399,1,+,.,Name=CHR_13_8773-8786
CHR_13,LD information,LD block,476482,476860,1,+,.,Name=CHR_13_8788-8789
CHR_13,LD information,LD block,482844,483306,1,+,.,Name=CHR_13_8790-8791
CHR_13,LD information,LD block,489756,489758,1,+,.,Name=CHR_13_8794-8795
CHR_13,LD information,LD block,491360,492500,1,+,.,Name=CHR_13_8797-8798
CHR_13,LD information,LD block,495175,495523,1,+,.,Name=CHR_13_8799-8800
CHR_13,LD information,LD block,500062,501075,1,+,.,Name=CHR_13_8802-8805
CHR_13,LD information,LD block,506148,511842,1,+,.,Name=CHR_13_8811-8822
CHR_13,LD information,LD block,513927,535701,1,+,.,Name=CHR_13_8824-8843
CHR_13,LD information,LD block,536190,538521,1,+,.,Name=CHR_13_8848-8854
CHR_13,LD information,LD block,539269,541424,1,+,.,Name=CHR_13_8858-8865
CHR_13,LD information,LD block,542130,542977,1,+,.,Name=CHR_13_8867-8868
CHR_13,LD information,LD block,547627,554202,1,+,.,Name=CHR_13_8870-8879
CHR_13,LD information,LD block,560879,568827,1,+,.,Name=CHR_13_8884-8892
CHR_13,LD information,LD block,573670,577143,1,+,.,Name=CHR_13_8894-8898
CHR_13,LD information,LD block,587658,587665,1,+,.,Name=CHR_13_8902-8903
CHR_13,LD information,LD block,588573,588576,1,+,.,Name=CHR_13_8907-8908
CHR_13,LD information,LD block,588807,589215,1,+,.,Name=CHR_13_8921-8922
CHR_13,LD information,LD block,600548,607707,1,+,.,Name=CHR_13_8924-8932
CHR_13,LD information,LD block,612723,621167,1,+,.,Name=CHR_13_8939-8948
CHR_13,LD information,LD block,637712,641335,1,+,.,Name=CHR_13_8957-8960
CHR_13,LD information,LD block,648377,650533,1,+,.,Name=CHR_13_8962-8970
CHR_13,LD information,LD block,654641,661923,1,+,.,Name=CHR_13_8974-8983
CHR_13,LD information,LD block,665524,665729,1,+,.,Name=CHR_13_8984-8985
CHR_13,LD information,LD block,678117,687782,1,+,.,Name=CHR_13_8989-8998
CHR_13,LD information,LD block,689409,694397,1,+,.,Name=CHR_13_9001-9003
CHR_13,LD information,LD block,696745,698642,1,+,.,Name=CHR_13_9005-9018
CHR_13,LD information,LD block,698850,699971,1,+,.,Name=CHR_13_9021-9029
CHR_13,LD information,LD block,702551,711844,1,+,.,Name=CHR_13_9032-9047
CHR_13,LD information,LD block,718591,722436,1,+,.,Name=CHR_13_9050-9057
CHR_13,LD information,LD block,723548,740946,1,+,.,Name=CHR_13_9060-9094
CHR_13,LD information,LD block,751130,751466,1,+,.,Name=CHR_13_9097-9098
CHR_13,LD information,LD block,753081,755881,1,+,.,Name=CHR_13_9100-9101
CHR_13,LD information,LD block,759401,770362,1,+,.,Name=CHR_13_9104-9113
CHR_13,LD information,LD block,770561,770563,1,+,.,Name=CHR_13_9114-9115
CHR_13,LD information,LD block,776467,777558,1,+,.,Name=CHR_13_9118-9119
CHR_13,LD information,LD block,779300,779631,1,+,.,Name=CHR_13_9122-9123
CHR_13,LD information,LD block,790664,790923,1,+,.,Name=CHR_13_9125-9126
CHR_13,LD information,LD block,796580,796962,1,+,.,Name=CHR_13_9128-9129
CHR_13,LD information,LD block,799605,801587,1,+,.,Name=CHR_13_9132-9134
CHR_13,LD information,LD block,807168,808461,1,+,.,Name=CHR_13_9136-9138
CHR_13,LD information,LD block,812178,813548,1,+,.,Name=CHR_13_9140-9141
CHR_13,LD information,LD block,815501,815529,1,+,.,Name=CHR_13_9142-9143
CHR_13,LD information,LD block,820446,830456,1,+,.,Name=CHR_13_9145-9153
CHR_13,LD information,LD block,833534,840462,1,+,.,Name=CHR_13_9155-9165
CHR_13,LD information,LD block,845564,849970,1,+,.,Name=CHR_13_9167-9172
CHR_13,LD information,LD block,858794,859266,1,+,.,Name=CHR_13_9178-9179
CHR_13,LD information,LD block,860537,860589,1,+,.,Name=CHR_13_9180-9181
CHR_13,LD information,LD block,868856,872093,1,+,.,Name=CHR_13_9186-9189
CHR_13,LD information,LD block,874096,874116,1,+,.,Name=CHR_13_9192-9198
CHR_13,LD information,LD block,874125,874128,1,+,.,Name=CHR_13_9199-9200
CHR_13,LD information,LD block,874162,874182,1,+,.,Name=CHR_13_9203-9205
CHR_13,LD information,LD block,874200,874233,1,+,.,Name=CHR_13_9207-9211
CHR_13,LD information,LD block,874266,874276,1,+,.,Name=CHR_13_9213-9216
CHR_13,LD information,LD block,877043,877100,1,+,.,Name=CHR_13_9218-9219
CHR_13,LD information,LD block,883627,888463,1,+,.,Name=CHR_13_9221-9224
CHR_13,LD information,LD block,890848,892136,1,+,.,Name=CHR_13_9227-9228
CHR_13,LD information,LD block,895661,896327,1,+,.,Name=CHR_13_9230-9231
CHR_13,LD information,LD block,899295,902532,1,+,.,Name=CHR_13_9233-9239
CHR_13,LD information,LD block,909408,910929,1,+,.,Name=CHR_13_9241-9249
CHR_14,LD information,LD block,6912,6914,1,+,.,Name=CHR_14_9259-9260
CHR_14,LD information,LD block,6945,6946,1,+,.,Name=CHR_14_9264-9265
CHR_14,LD information,LD block,20166,26113,1,+,.,Name=CHR_14_9268-9273
CHR_14,LD information,LD block,34054,34185,1,+,.,Name=CHR_14_9280-9282
CHR_14,LD information,LD block,38784,38880,1,+,.,Name=CHR_14_9284-9285
CHR_14,LD information,LD block,41967,42739,1,+,.,Name=CHR_14_9286-9287
CHR_14,LD information,LD block,52664,52938,1,+,.,Name=CHR_14_9290-9291
CHR_14,LD information,LD block,58006,58897,1,+,.,Name=CHR_14_9294-9296
CHR_14,LD information,LD block,61387,62881,1,+,.,Name=CHR_14_9298-9300
CHR_14,LD information,LD block,68188,69768,1,+,.,Name=CHR_14_9302-9304
CHR_14,LD information,LD block,78487,78583,1,+,.,Name=CHR_14_9306-9307
CHR_14,LD information,LD block,89596,90137,1,+,.,Name=CHR_14_9312-9314
CHR_14,LD information,LD block,94507,95295,1,+,.,Name=CHR_14_9316-9317
CHR_14,LD information,LD block,104450,109881,1,+,.,Name=CHR_14_9320-9332
CHR_14,LD information,LD block,112698,116086,1,+,.,Name=CHR_14_9335-9337
CHR_14,LD information,LD block,124765,127328,1,+,.,Name=CHR_14_9341-9343
CHR_14,LD information,LD block,134935,138448,1,+,.,Name=CHR_14_9346-9349
CHR_14,LD information,LD block,141962,145164,1,+,.,Name=CHR_14_9352-9354
CHR_14,LD information,LD block,151394,171537,1,+,.,Name=CHR_14_9356-9370
CHR_14,LD information,LD block,175169,175206,1,+,.,Name=CHR_14_9373-9374
CHR_14,LD information,LD block,178214,180459,1,+,.,Name=CHR_14_9376-9377
CHR_14,LD information,LD block,183272,184811,1,+,.,Name=CHR_14_9381-9383
CHR_14,LD information,LD block,185846,187156,1,+,.,Name=CHR_14_9386-9389
CHR_14,LD information,LD block,189310,196374,1,+,.,Name=CHR_14_9393-9402
CHR_14,LD information,LD block,204725,214305,1,+,.,Name=CHR_14_9406-9421
CHR_14,LD information,LD block,214794,214795,1,+,.,Name=CHR_14_9423-9424
CHR_14,LD information,LD block,216362,216406,1,+,.,Name=CHR_14_9425-9426
CHR_14,LD information,LD block,223967,228904,1,+,.,Name=CHR_14_9428-9430
