Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YDR508C	GNP1	ENSG00000013293	SLC7A14
YDR508C	GNP1	ENSG00000103064	SLC7A6
YDR508C	GNP1	ENSG00000165349	SLC7A3
YJL214W	HXT8	ENSG00000163581	SLC2A2
YJL214W	HXT8	ENSG00000160326	SLC2A6
YOR134W	BAG7	ENSG00000137962	ARHGAP29
YOL052C	SPE2	ENSG00000123505	AMD1
YJL110C	GZF3	ENSG00000104447	TRPS1
YJL110C	GZF3	ENSG00000220201	ZGLP1
YJL110C	GZF3	ENSG00000136574	GATA4
YBL101C	ECM21	ENSG00000197070	ARRDC1
YBL101C	ECM21	ENSG00000140450	ARRDC4
YKR081C	RPF2	ENSG00000197498	RPF2
YDR541C		ENSG00000099377	HSD3B7
YDR541C		ENSG00000104522	GFUS
YDR541C		ENSG00000203859	HSD3B2
YDL194W	SNF3	ENSG00000163581	SLC2A2
YDL194W	SNF3	ENSG00000160326	SLC2A6
YNL075W	IMP4	ENSG00000136718	IMP4
YLR081W	GAL2	ENSG00000163581	SLC2A2
YLR081W	GAL2	ENSG00000160326	SLC2A6
YLR246W	ERF2	ENSG00000177108	ZDHHC22
YLR246W	ERF2	ENSG00000175893	ZDHHC21
YLR246W	ERF2	ENSG00000160446	ZDHHC12
YDR490C	PKH1	ENSG00000140992	PDPK1
YLR179C		ENSG00000089220	PEBP1
YNL135C	FPR1	ENSG00000204315	FKBPL
YGR270W	YTA7	ENSG00000119778	ATAD2B
YLR422W	DCK1	ENSG00000147251	DOCK11
YLR422W	DCK1	ENSG00000116641	DOCK7
YLR422W	DCK1	ENSG00000150760	DOCK1
YER132C	PMD1	ENSG00000037637	FBXO42
YER132C	PMD1	ENSG00000099949	LZTR1
YER132C	PMD1	ENSG00000111727	HCFC2
YER132C	PMD1	ENSG00000136933	RABEPK
YER132C	PMD1	ENSG00000128607	KLHDC10
YDR122W	KIN1	ENSG00000160469	BRSK1
YDR331W	GPI8	ENSG00000142892	PIGK
YMR276W	DSK2	ENSG00000175520	UBQLN3
YMR276W	DSK2	ENSG00000175518	UBQLNL
YGL008C	PMA1	ENSG00000196296	ATP2A1
YGL008C	PMA1	ENSG00000127249	ATP13A4
YGL008C	PMA1	ENSG00000165240	ATP7A
YGL008C	PMA1	ENSG00000064270	ATP2C2
YDL052C	SLC1	ENSG00000169692	AGPAT2
YDL052C	SLC1	ENSG00000204310	AGPAT1
YOL027C	MDM38	ENSG00000165046	LETM2
YOL027C	MDM38	ENSG00000168924	LETM1
YPL176C	TRE1	ENSG00000086205	FOLH1
YPL176C	TRE1	ENSG00000077616	NAALAD2
YPL176C	TRE1	ENSG00000177694	NAALADL2
YLR097C	HRT3	ENSG00000112146	FBXO9
YDR205W	MSC2	ENSG00000162695	SLC30A7
YDR343C	HXT6	ENSG00000163581	SLC2A2
YDR343C	HXT6	ENSG00000160326	SLC2A6
YER047C	SAP1	ENSG00000182263	FIGN
YER047C	SAP1	ENSG00000138138	ATAD1
YGR036C	CAX4	ENSG00000167130	DOLPP1
YDR189W	SLY1	ENSG00000092108	SCFD1
YNL299W	TRF5	ENSG00000112941	TENT4A
YLR244C	MAP1	ENSG00000164024	METAP1
YER178W	PDA1	ENSG00000163114	PDHA2
YER178W	PDA1	ENSG00000248098	BCKDHA
YER178W	PDA1	ENSG00000131828	PDHA1
YMR217W	GUA1	ENSG00000163655	GMPS
YOL080C	REX4	ENSG00000148300	REXO4
YOR110W	TFC7	ENSG00000154127	UBASH3B
YKL192C	ACP1	ENSG00000004779	NDUFAB1
YPR033C	HTS1	ENSG00000112855	HARS2
YPR033C	HTS1	ENSG00000170445	HARS1
YLL060C	GTT2	ENSG00000099984	GSTT2
YJL165C	HAL5	ENSG00000160469	BRSK1
YMR042W	ARG80	ENSG00000112658	SRF
YBL055C		ENSG00000147687	TATDN1
YNL329C	PEX6	ENSG00000124587	PEX6
YNL065W	AQR1	ENSG00000135953	MFSD9
YJL074C	SMC3	ENSG00000077935	SMC1B
YJL074C	SMC3	ENSG00000136026	CKAP4
YGL059W	PKP2	ENSG00000067992	PDK3
YFR040W	SAP155	ENSG00000105063	PPP6R1
YKR003W	OSH6	ENSG00000117859	OSBPL9
YDL008W	APC11	ENSG00000141552	ANAPC11
YKR013W	PRY2	ENSG00000124812	CRISP1
YKR013W	PRY2	ENSG00000173401	GLIPR1L1
YKR013W	PRY2	ENSG00000180481	GLIPR1L2
YLL011W	SOF1	ENSG00000164934	DCAF13
YER068W	MOT2	ENSG00000080802	CNOT4
YHR201C	PPX1	ENSG00000143363	PRUNE1
YDR527W	RBA50	ENSG00000103932	RPAP1
YGR082W	TOM20	ENSG00000173726	TOMM20
YOL145C	CTR9	ENSG00000198730	CTR9
YMR288W	HSH155	ENSG00000115524	SF3B1
YFR053C	HXK1	ENSG00000106633	GCK
YPR045C	THP3	ENSG00000167615	LENG8
YMR231W	PEP5	ENSG00000160695	VPS11
YOR328W	PDR10	ENSG00000118777	ABCG2
YOR328W	PDR10	ENSG00000172350	ABCG4
YOR328W	PDR10	ENSG00000138075	ABCG5
YLR372W		ENSG00000170522	ELOVL6
YDR283C	GCN2	ENSG00000172071	EIF2AK3
YBR140C	IRA1	ENSG00000197283	SYNGAP1
YBR140C	IRA1	ENSG00000170667	RASA4B
YBR140C	IRA1	ENSG00000136848	DAB2IP
YBR140C	IRA1	ENSG00000105808	RASA4
YBR140C	IRA1	ENSG00000155903	RASA2
YBR140C	IRA1	ENSG00000111344	RASAL1
YKR026C	GCN3	ENSG00000111361	EIF2B1
YJR091C	JSN1	ENSG00000134644	PUM1
YGL213C	SKI8	ENSG00000140395	WDR61
YDR371W	CTS2	ENSG00000064886	CHI3L2
YJR059W	PTK2	ENSG00000132356	PRKAA1
YJR059W	PTK2	ENSG00000160584	SIK3
YJR059W	PTK2	ENSG00000212122	TSSK1B
YJR059W	PTK2	ENSG00000162526	TSSK3
YJR059W	PTK2	ENSG00000074590	NUAK1
YJR059W	PTK2	ENSG00000163788	SNRK
YJR059W	PTK2	ENSG00000170145	SIK2
YJR059W	PTK2	ENSG00000162409	PRKAA2
YDR481C	PHO8	ENSG00000163283	ALPP
YDR481C	PHO8	ENSG00000163286	ALPG
YDR481C	PHO8	ENSG00000163295	ALPI
YKL198C	PTK1	ENSG00000132356	PRKAA1
YKL198C	PTK1	ENSG00000160584	SIK3
YKL198C	PTK1	ENSG00000212122	TSSK1B
YKL198C	PTK1	ENSG00000162526	TSSK3
YKL198C	PTK1	ENSG00000074590	NUAK1
YKL198C	PTK1	ENSG00000163788	SNRK
YKL198C	PTK1	ENSG00000170145	SIK2
YKL198C	PTK1	ENSG00000162409	PRKAA2
YOL152W	FRE7	ENSG00000140279	DUOX2
YOL152W	FRE7	ENSG00000137857	DUOX1
YOL152W	FRE7	ENSG00000007952	NOX1
YOL152W	FRE7	ENSG00000255346	NOX5
YGL194C	HOS2	ENSG00000171720	HDAC3
YMR105C	PGM2	ENSG00000165434	PGM2L1
YMR105C	PGM2	ENSG00000169299	PGM2
YPR108W	RPN7	ENSG00000163636	PSMD6
YOR117W	RPT5	ENSG00000165916	PSMC3
YNL189W	SRP1	ENSG00000196911	KPNA5
YNL189W	SRP1	ENSG00000114030	KPNA1
YNL189W	SRP1	ENSG00000025800	KPNA6
YBR169C	SSE2	ENSG00000170606	HSPA4
YBR169C	SSE2	ENSG00000173110	HSPA6
YBR169C	SSE2	ENSG00000164070	HSPA4L
YLR026C	SED5	ENSG00000162236	STX5
YJL093C	TOK1	ENSG00000135750	KCNK1
YJL093C	TOK1	ENSG00000100433	KCNK10
YJL093C	TOK1	ENSG00000099337	KCNK6
YJL093C	TOK1	ENSG00000164626	KCNK5
YJL093C	TOK1	ENSG00000082482	KCNK2
YJL093C	TOK1	ENSG00000173338	KCNK7
YJL093C	TOK1	ENSG00000184261	KCNK12
YJL093C	TOK1	ENSG00000171303	KCNK3
YJL093C	TOK1	ENSG00000182450	KCNK4
YKR021W	ALY1	ENSG00000105643	ARRDC2
YKR021W	ALY1	ENSG00000205784	ARRDC5
YKR021W	ALY1	ENSG00000265972	TXNIP
YPL074W	YTA6	ENSG00000132612	VPS4A
YPL074W	YTA6	ENSG00000261308	FIGNL2
YPL074W	YTA6	ENSG00000132436	FIGNL1
YDR270W	CCC2	ENSG00000132681	ATP1A4
YDR270W	CCC2	ENSG00000187527	ATP13A5
YDR270W	CCC2	ENSG00000157087	ATP2B2
YOL008W	COQ10	ENSG00000135469	COQ10A
YOL008W	COQ10	ENSG00000115520	COQ10B
YOL094C	RFC4	ENSG00000049541	RFC2
YPL061W	ALD6	ENSG00000119711	ALDH6A1
YPL061W	ALD6	ENSG00000137124	ALDH1B1
YPL061W	ALD6	ENSG00000006534	ALDH3B1
YPL061W	ALD6	ENSG00000132746	ALDH3B2
YPL061W	ALD6	ENSG00000143149	ALDH9A1
YHR171W	ATG7	ENSG00000197548	ATG7
YPL189W	GUP2	ENSG00000054392	HHAT
YPL189W	GUP2	ENSG00000010282	HHATL
YLR273C	PIG1	ENSG00000154415	PPP1R3A
YLR273C	PIG1	ENSG00000119938	PPP1R3C
YDR036C	EHD3	ENSG00000198130	HIBCH
YDL102W	POL3	ENSG00000062822	POLD1
YDR128W	MTC5	ENSG00000162521	RBBP4
YDR128W	MTC5	ENSG00000177082	WDR73
YOR374W	ALD4	ENSG00000119711	ALDH6A1
YOR374W	ALD4	ENSG00000137124	ALDH1B1
YOR374W	ALD4	ENSG00000006534	ALDH3B1
YOR374W	ALD4	ENSG00000132746	ALDH3B2
YOR374W	ALD4	ENSG00000143149	ALDH9A1
YOL059W	GPD2	ENSG00000152642	GPD1L
YNL061W	NOP2	ENSG00000111641	NOP2
YHR117W	TOM71	ENSG00000168439	STIP1
YHR117W	TOM71	ENSG00000104969	SGTA
YHR117W	TOM71	ENSG00000113312	TTC1
YHR117W	TOM71	ENSG00000149292	TTC12
YHR117W	TOM71	ENSG00000115282	TTC31
YHR117W	TOM71	ENSG00000141161	UNC45B
YHR117W	TOM71	ENSG00000140553	UNC45A
YHR117W	TOM71	ENSG00000103266	STUB1
YBR241C		ENSG00000181856	SLC2A4
YBR241C		ENSG00000173262	SLC2A14
YBR241C		ENSG00000197241	SLC2A7
YOR206W	NOC2	ENSG00000188976	NOC2L
YLR347C	KAP95	ENSG00000108424	KPNB1
YLR450W	HMG2	ENSG00000113161	HMGCR
YHR174W	ENO2	ENSG00000111674	ENO2
YHR174W	ENO2	ENSG00000108515	ENO3
YER013W	PRP22	ENSG00000067596	DHX8
YOR260W	GCD1	ENSG00000070785	EIF2B3
YDL091C	UBX3	ENSG00000185104	FAF1
YMR243C	ZRC1	ENSG00000115194	SLC30A3
YGL144C	ROG1	ENSG00000147724	FAM135B
YGL073W	HSF1	ENSG00000102878	HSF4
YPR019W	MCM4	ENSG00000104738	MCM4
YGL002W	ERP6	ENSG00000157315	TMED6
YGL002W	ERP6	ENSG00000099203	TMED1
YGL002W	ERP6	ENSG00000086598	TMED2
YGL002W	ERP6	ENSG00000117500	TMED5
YOR254C	SEC63	ENSG00000025796	SEC63
YEL016C	NPP2	ENSG00000197594	ENPP1
YIL048W	NEO1	ENSG00000206190	ATP10A
YIL048W	NEO1	ENSG00000130270	ATP8B3
YIL048W	NEO1	ENSG00000124406	ATP8A1
YMR262W		ENSG00000203705	TATDN3
YOR168W	GLN4	ENSG00000172053	QARS1
YNL138W	SRV2	ENSG00000112186	CAP2
YNL138W	SRV2	ENSG00000131236	CAP1
YHL004W	MRP4	ENSG00000122140	MRPS2
YDL048C	STP4	ENSG00000120738	EGR1
YDL048C	STP4	ENSG00000122877	EGR2
YGL229C	SAP4	ENSG00000110075	PPP6R3
YJL053W	PEP8	ENSG00000151502	VPS26B
YLR188W	MDL1	ENSG00000073734	ABCB11
YLR188W	MDL1	ENSG00000115657	ABCB6
YLR188W	MDL1	ENSG00000005471	ABCB4
YLR188W	MDL1	ENSG00000085563	ABCB1
YLR188W	MDL1	ENSG00000168394	TAP1
YLR188W	MDL1	ENSG00000197150	ABCB8
YLR188W	MDL1	ENSG00000204267	TAP2
YLR188W	MDL1	ENSG00000004846	ABCB5
YLR188W	MDL1	ENSG00000135776	ABCB10
YLR188W	MDL1	ENSG00000150967	ABCB9
YDR407C	TRS120	ENSG00000167632	TRAPPC9
YKR028W	SAP190	ENSG00000110075	PPP6R3
YKL073W	LHS1	ENSG00000173110	HSPA6
YKL073W	LHS1	ENSG00000149428	HYOU1
YHR047C	AAP1	ENSG00000141279	NPEPPS
YNR023W	SNF12	ENSG00000082014	SMARCD3
YNR023W	SNF12	ENSG00000108604	SMARCD2
YMR008C	PLB1	ENSG00000116711	PLA2G4A
YMR008C	PLB1	ENSG00000243708	PLA2G4B
YMR008C	PLB1	ENSG00000159337	PLA2G4D
YMR008C	PLB1	ENSG00000188089	PLA2G4E
YMR008C	PLB1	ENSG00000168907	PLA2G4F
YMR008C	PLB1	ENSG00000105499	PLA2G4C
YKL018W	SWD2	ENSG00000164091	WDR82
YNL021W	HDA1	ENSG00000094631	HDAC6
YHR121W	LSM12	ENSG00000161654	LSM12
YDR326C	YSP2	ENSG00000175318	GRAMD2A
YDR326C	YSP2	ENSG00000089351	GRAMD1A
YDR326C	YSP2	ENSG00000023171	GRAMD1B
YDR326C	YSP2	ENSG00000178075	GRAMD1C
YJR155W	AAD10	ENSG00000227471	AKR1B15
YJR155W	AAD10	ENSG00000122787	AKR1D1
YJR155W	AAD10	ENSG00000085662	AKR1B1
YJR155W	AAD10	ENSG00000198074	AKR1B10
YJR155W	AAD10	ENSG00000151632	AKR1C2
YJR155W	AAD10	ENSG00000165568	AKR1E2
YJR155W	AAD10	ENSG00000187134	AKR1C1
YJR155W	AAD10	ENSG00000169282	KCNAB1
YJR155W	AAD10	ENSG00000264006	AKR1C8
YJR155W	AAD10	ENSG00000170049	KCNAB3
YJR155W	AAD10	ENSG00000117448	AKR1A1
YMR281W	GPI12	ENSG00000108474	PIGL
YBR298C	MAL31	ENSG00000181856	SLC2A4
YBR298C	MAL31	ENSG00000173262	SLC2A14
YBR298C	MAL31	ENSG00000197241	SLC2A7
YOR291W	YPK9	ENSG00000018625	ATP1A2
YOR291W	YPK9	ENSG00000132681	ATP1A4
YOR291W	YPK9	ENSG00000159363	ATP13A2
YOR291W	YPK9	ENSG00000174437	ATP2A2
YOR291W	YPK9	ENSG00000187527	ATP13A5
YOR291W	YPK9	ENSG00000105675	ATP4A
YOR291W	YPK9	ENSG00000070961	ATP2B1
YOR291W	YPK9	ENSG00000157087	ATP2B2
YLR107W	REX3	ENSG00000005189	REXO5
YLR107W	REX3	ENSG00000143319	ISG20L2
YCL073C	GEX1	ENSG00000148110	MFSD14B
YCL073C	GEX1	ENSG00000109736	MFSD10
YCL073C	GEX1	ENSG00000182544	MFSD5
YCL073C	GEX1	ENSG00000118855	MFSD1
YCL073C	GEX1	ENSG00000164073	MFSD8
YCL073C	GEX1	ENSG00000156875	MFSD14A
YDL051W	LHP1	ENSG00000138385	SSB
YBR260C	RGD1	ENSG00000160007	ARHGAP35
YBR260C	RGD1	ENSG00000106069	CHN2
YLR336C	SGD1	ENSG00000146909	NOM1
YOR209C	NPT1	ENSG00000105835	NAMPT
YDR516C	EMI2	ENSG00000106633	GCK
YBL020W	RFT1	ENSG00000163933	RFT1
YOR086C	TCB1	ENSG00000139641	ESYT1
YOR086C	TCB1	ENSG00000117868	ESYT2
YDL155W	CLB3	ENSG00000118816	CCNI
YDL155W	CLB3	ENSG00000112576	CCND3
YDL155W	CLB3	ENSG00000107443	CCNJ
YDL155W	CLB3	ENSG00000118971	CCND2
YDL155W	CLB3	ENSG00000135083	CCNJL
YDL155W	CLB3	ENSG00000113328	CCNG1
YDL155W	CLB3	ENSG00000134057	CCNB1
YDL155W	CLB3	ENSG00000105219	CCNP
YDL155W	CLB3	ENSG00000110092	CCND1
YML036W	CGI121	ENSG00000144034	TPRKB
YGR162W	TIF4631	ENSG00000110321	EIF4G2
YNL197C	WHI3	ENSG00000140488	CELF6
YNL197C	WHI3	ENSG00000048740	CELF2
YNL197C	WHI3	ENSG00000106344	RBM28
YNL197C	WHI3	ENSG00000149187	CELF1
YNL197C	WHI3	ENSG00000159409	CELF3
YFR034C	PHO4	ENSG00000134107	BHLHE40
YFR034C	PHO4	ENSG00000144485	HES6
YFR034C	PHO4	ENSG00000187821	HELT
YFR034C	PHO4	ENSG00000164683	HEY1
YFR034C	PHO4	ENSG00000163909	HEYL
YFR034C	PHO4	ENSG00000123095	BHLHE41
YGR090W	UTP22	ENSG00000165271	NOL6
YNL219C	ALG9	ENSG00000086848	ALG9
YPR042C	PUF2	ENSG00000134644	PUM1
YPL252C	YAH1	ENSG00000267673	FDX2
YPL026C	SKS1	ENSG00000132356	PRKAA1
YPL026C	SKS1	ENSG00000160584	SIK3
YPL026C	SKS1	ENSG00000212122	TSSK1B
YPL026C	SKS1	ENSG00000162526	TSSK3
YPL026C	SKS1	ENSG00000074590	NUAK1
YPL026C	SKS1	ENSG00000163788	SNRK
YPL026C	SKS1	ENSG00000170145	SIK2
YPL026C	SKS1	ENSG00000162409	PRKAA2
YLR375W	STP3	ENSG00000120738	EGR1
YLR375W	STP3	ENSG00000122877	EGR2
YOL004W	SIN3	ENSG00000127511	SIN3B
YOL004W	SIN3	ENSG00000169375	SIN3A
YPL085W	SEC16	ENSG00000148396	SEC16A
YPL085W	SEC16	ENSG00000120341	SEC16B
YHR169W	DBP8	ENSG00000105671	DDX49
YML075C	HMG1	ENSG00000113161	HMGCR
YPR055W	SEC8	ENSG00000131558	EXOC4
YPL224C	MMT2	ENSG00000152683	SLC30A6
YPL224C	MMT2	ENSG00000145740	SLC30A5
YPL224C	MMT2	ENSG00000170385	SLC30A1
YPL224C	MMT2	ENSG00000115194	SLC30A3
YDL036C	PUS9	ENSG00000166133	RPUSD2
YLR398C	SKI2	ENSG00000204351	SKIV2L
YPR175W	DPB2	ENSG00000100479	POLE2
YHR094C	HXT1	ENSG00000181856	SLC2A4
YHR094C	HXT1	ENSG00000173262	SLC2A14
YHR094C	HXT1	ENSG00000197241	SLC2A7
YLR399C	BDF1	ENSG00000141867	BRD4
YLR399C	BDF1	ENSG00000198604	BAZ1A
YLR399C	BDF1	ENSG00000108773	KAT2A
YLR399C	BDF1	ENSG00000076108	BAZ2A
YLR399C	BDF1	ENSG00000009954	BAZ1B
YLR399C	BDF1	ENSG00000137948	BRDT
YLR399C	BDF1	ENSG00000123636	BAZ2B
YLR399C	BDF1	ENSG00000171634	BPTF
YBR142W	MAK5	ENSG00000089737	DDX24
YMR190C	SGS1	ENSG00000197299	BLM
YDR406W	PDR15	ENSG00000118777	ABCG2
YDR406W	PDR15	ENSG00000172350	ABCG4
YDR406W	PDR15	ENSG00000138075	ABCG5
YKL068W	NUP100	ENSG00000110713	NUP98
YFR006W		ENSG00000124299	PEPD
YJR117W	STE24	ENSG00000084073	ZMPSTE24
YBR243C	ALG7	ENSG00000172269	DPAGT1
YFR048W	RMD8	ENSG00000155906	RMND1
YLR077W	FMP25	ENSG00000156313	RPGR
YLR077W	FMP25	ENSG00000166965	RCCD1
YLR077W	FMP25	ENSG00000003393	ALS2
YLR077W	FMP25	ENSG00000180198	RCC1
YDL206W		ENSG00000089060	SLC8B1
YNL063W	MTQ1	ENSG00000114735	HEMK1
YLR106C	MDN1	ENSG00000112159	MDN1
YKL184W	SPE1	ENSG00000155096	AZIN1
YKL184W	SPE1	ENSG00000142920	AZIN2
YCR077C	PAT1	ENSG00000229474	PATL2
YOR173W	DCS2	ENSG00000110063	DCPS
YNL187W	SWT21	ENSG00000141499	WRAP53
YMR208W	ERG12	ENSG00000110921	MVK
YMR246W	FAA4	ENSG00000083807	SLC27A5
YOR020C	HSP10	ENSG00000115541	HSPE1
YHR119W	SET1	ENSG00000272333	KMT2B
YOR087W	YVC1	ENSG00000111199	TRPV4
YOR087W	YVC1	ENSG00000165125	TRPV6
YOR087W	YVC1	ENSG00000127412	TRPV5
YOR087W	YVC1	ENSG00000187688	TRPV2
YOR087W	YVC1	ENSG00000196689	TRPV1
YLR200W	YKE2	ENSG00000204220	PFDN6
YDL100C	GET3	ENSG00000198356	GET3
YHL010C	ETP1	ENSG00000089234	BRAP
YKL085W	MDH1	ENSG00000111716	LDHB
YKL085W	MDH1	ENSG00000166800	LDHAL6A
YKL085W	MDH1	ENSG00000134333	LDHA
YOL057W		ENSG00000254986	DPP3
YER005W	YND1	ENSG00000198018	ENTPD7
YGL082W		ENSG00000143409	MINDY1
YPL141C	FRK1	ENSG00000132356	PRKAA1
YPL141C	FRK1	ENSG00000160584	SIK3
YPL141C	FRK1	ENSG00000212122	TSSK1B
YPL141C	FRK1	ENSG00000162526	TSSK3
YPL141C	FRK1	ENSG00000074590	NUAK1
YPL141C	FRK1	ENSG00000163788	SNRK
YPL141C	FRK1	ENSG00000170145	SIK2
YPL141C	FRK1	ENSG00000162409	PRKAA2
YDR012W	RPL4B	ENSG00000174444	RPL4
YGL157W	ARI1	ENSG00000115652	UXS1
YGL157W	ARI1	ENSG00000203857	HSD3B1
YGL157W	ARI1	ENSG00000184860	SDR42E1
YGL157W	ARI1	ENSG00000183921	SDR42E2
YJL091C	GWT1	ENSG00000277161	PIGW
YFR015C	GSY1	ENSG00000104812	GYS1
YDL161W	ENT1	ENSG00000072134	EPN2
YDL161W	ENT1	ENSG00000136449	MYCBPAP
YDL161W	ENT1	ENSG00000049283	EPN3
YPR157W	TDA6	ENSG00000185246	PRPF39
YDL215C	GDH2	ENSG00000148672	GLUD1
YDL043C	PRP11	ENSG00000104897	SF3A2
YMR169C	ALD3	ENSG00000137124	ALDH1B1
YMR169C	ALD3	ENSG00000006534	ALDH3B1
YJL033W	HCA4	ENSG00000178105	DDX10
YOR127W	RGA1	ENSG00000160007	ARHGAP35
YOR127W	RGA1	ENSG00000106069	CHN2
YDR238C	SEC26	ENSG00000129083	COPB1
YFL039C	ACT1	ENSG00000184009	ACTG1
YFL039C	ACT1	ENSG00000075624	ACTB
YGR108W	CLB1	ENSG00000118816	CCNI
YGR108W	CLB1	ENSG00000112576	CCND3
YGR108W	CLB1	ENSG00000107443	CCNJ
YGR108W	CLB1	ENSG00000118971	CCND2
YGR108W	CLB1	ENSG00000135083	CCNJL
YGR108W	CLB1	ENSG00000113328	CCNG1
YGR108W	CLB1	ENSG00000134057	CCNB1
YGR108W	CLB1	ENSG00000105219	CCNP
YGR108W	CLB1	ENSG00000110092	CCND1
YDR152W	GIR2	ENSG00000111832	RWDD1
YKL125W	RRN3	ENSG00000085721	RRN3
YGL134W	PCL10	ENSG00000115649	CNPPD1
YFR051C	RET2	ENSG00000095139	ARCN1
YNL240C	NAR1	ENSG00000141562	NARF
YNL240C	NAR1	ENSG00000023228	NDUFS1
YEL032W	MCM3	ENSG00000112118	MCM3
YBL084C	CDC27	ENSG00000004897	CDC27
YGL017W	ATE1	ENSG00000107669	ATE1
YJL102W	MEF2	ENSG00000164347	GFM2
YDR247W	VHS1	ENSG00000132356	PRKAA1
YDR247W	VHS1	ENSG00000160584	SIK3
YDR247W	VHS1	ENSG00000212122	TSSK1B
YDR247W	VHS1	ENSG00000162526	TSSK3
YDR247W	VHS1	ENSG00000074590	NUAK1
YDR247W	VHS1	ENSG00000163788	SNRK
YDR247W	VHS1	ENSG00000170145	SIK2
YDR247W	VHS1	ENSG00000162409	PRKAA2
YAL019W	FUN30	ENSG00000163104	SMARCAD1
YNL106C	INP52	ENSG00000183918	SH2D1A
YNL106C	INP52	ENSG00000168918	INPP5D
YNL106C	INP52	ENSG00000198825	INPP5F
YNL106C	INP52	ENSG00000165458	INPPL1
YJL207C	LAA1	ENSG00000008869	HEATR5B
YJL207C	LAA1	ENSG00000129493	HEATR5A
YJL105W	SET4	ENSG00000168137	SETD5
YJL105W	SET4	ENSG00000005483	KMT2E
YGL021W	ALK1	ENSG00000184216	IRAK1
YGL021W	ALK1	ENSG00000090376	IRAK3
YGL021W	ALK1	ENSG00000177602	HASPIN
YDR098C	GRX3	ENSG00000108010	GLRX3
YHR114W	BZZ1	ENSG00000187239	FNBP1
YHR114W	BZZ1	ENSG00000137942	FNBP1L
YOL086C	ADH1	ENSG00000106853	PTGR1
YOL086C	ADH1	ENSG00000196344	ADH7
YOL086C	ADH1	ENSG00000197894	ADH5
YOL086C	ADH1	ENSG00000198099	ADH4
YOL086C	ADH1	ENSG00000108828	VAT1
YNL271C	BNI1	ENSG00000135723	FHOD1
YNL271C	BNI1	ENSG00000137460	FHDC1
YNL271C	BNI1	ENSG00000131504	DIAPH1
YNL271C	BNI1	ENSG00000109920	FNBP4
YNL271C	BNI1	ENSG00000215045	GRID2IP
YNL271C	BNI1	ENSG00000155816	FMN2
YNL271C	BNI1	ENSG00000184922	FMNL1
YNL271C	BNI1	ENSG00000161791	FMNL3
YPR125W	YLH47	ENSG00000050426	LETMD1
YBR102C	EXO84	ENSG00000116903	EXOC8
YBR284W		ENSG00000133805	AMPD3
YBR284W		ENSG00000116337	AMPD2
YBR284W		ENSG00000116748	AMPD1
YDL185W	VMA1	ENSG00000114573	ATP6V1A
YNL101W	AVT4	ENSG00000103042	SLC38A7
YNL101W	AVT4	ENSG00000180773	SLC36A4
YNL101W	AVT4	ENSG00000186334	SLC36A3
YNL101W	AVT4	ENSG00000186335	SLC36A2
YNL101W	AVT4	ENSG00000123643	SLC36A1
YPL104W	MSD1	ENSG00000117593	DARS2
YER019W	ISC1	ENSG00000135587	SMPD2
YER073W	ALD5	ENSG00000137124	ALDH1B1
YER073W	ALD5	ENSG00000006534	ALDH3B1
YOL126C	MDH2	ENSG00000146701	MDH2
YOL081W	IRA2	ENSG00000197283	SYNGAP1
YOL081W	IRA2	ENSG00000170667	RASA4B
YOL081W	IRA2	ENSG00000136848	DAB2IP
YOL081W	IRA2	ENSG00000105808	RASA4
YOL081W	IRA2	ENSG00000155903	RASA2
YOL081W	IRA2	ENSG00000111344	RASAL1
YER002W	NOP16	ENSG00000048162	NOP16
YLL061W	MMP1	ENSG00000092068	SLC7A8
YLL061W	MMP1	ENSG00000155465	SLC7A7
YLL061W	MMP1	ENSG00000003989	SLC7A2
YLL061W	MMP1	ENSG00000021488	SLC7A9
YLL061W	MMP1	ENSG00000130876	SLC7A10
YOR116C	RPO31	ENSG00000148606	POLR3A
YBR058C	UBP14	ENSG00000187555	USP7
YDL132W	CDC53	ENSG00000055130	CUL1
YDR311W	TFB1	ENSG00000110768	GTF2H1
YCL064C	CHA1	ENSG00000135094	SDS
YCL064C	CHA1	ENSG00000139410	SDSL
YGR229C	SMI1	ENSG00000110429	FBXO3
YER045C	ACA1	ENSG00000170653	ATF7
YER045C	ACA1	ENSG00000115966	ATF2
YHR155W	LAM1	ENSG00000284209	
YHR155W	LAM1	ENSG00000163249	CCNYL1
YLL035W	GRC3	ENSG00000162408	NOL9
YBL022C	PIM1	ENSG00000196365	LONP1
YOR330C	MIP1	ENSG00000140521	POLG
YJL167W	ERG20	ENSG00000160752	FDPS
YDL003W	MCD1	ENSG00000164754	RAD21
YIL075C	RPN2	ENSG00000173692	PSMD1
YMR034C	RCH1	ENSG00000120519	SLC10A7
YOR316C	COT1	ENSG00000115194	SLC30A3
YLR196W	PWP1	ENSG00000136045	PWP1
YDR342C	HXT7	ENSG00000181856	SLC2A4
YDR342C	HXT7	ENSG00000173262	SLC2A14
YDR342C	HXT7	ENSG00000197241	SLC2A7
YFL036W	RPO41	ENSG00000099821	POLRMT
YNR021W		ENSG00000108588	CCDC47
YLR019W	PSR2	ENSG00000144579	CTDSP1
YML087C	AIM33	ENSG00000166394	CYB5R2
YML087C	AIM33	ENSG00000154814	OXNAD1
