Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YPL268W	PLC1	ENSG00000114805	PLCH1
YPL268W	PLC1	ENSG00000139151	PLCZ1
YPL268W	PLC1	ENSG00000115556	PLCD4
YPL268W	PLC1	ENSG00000197943	PLCG2
YLR419W		ENSG00000132153	DHX30
YMR047C	NUP116	ENSG00000110713	NUP98
YDL201W	TRM8	ENSG00000037897	METTL1
YAL016W	TPD3	ENSG00000105568	PPP2R1A
YHR009C	TDA3	ENSG00000166793	YPEL4
YHR009C	TDA3	ENSG00000175155	YPEL2
YGR080W	TWF1	ENSG00000247596	TWF2
YGR080W	TWF1	ENSG00000151239	TWF1
YER183C	FAU1	ENSG00000136371	MTHFS
YDL010W	GRX6	ENSG00000204928	GRXCR2
YDL010W	GRX6	ENSG00000215203	GRXCR1
YMR287C	DSS1	ENSG00000144535	DIS3L2
YAL030W	SNC1	ENSG00000117533	VAMP4
YGL189C	RPS26A	ENSG00000197728	RPS26
YCL069W	VBA3	ENSG00000148110	MFSD14B
YCL069W	VBA3	ENSG00000109736	MFSD10
YCL069W	VBA3	ENSG00000182544	MFSD5
YCL069W	VBA3	ENSG00000118855	MFSD1
YCL069W	VBA3	ENSG00000164073	MFSD8
YCL069W	VBA3	ENSG00000156875	MFSD14A
YGL050W	TYW3	ENSG00000162623	TYW3
YOR272W	YTM1	ENSG00000047056	WDR37
YOR272W	YTM1	ENSG00000138442	WDR12
YGR224W	AZR1	ENSG00000148110	MFSD14B
YGR224W	AZR1	ENSG00000109736	MFSD10
YGR224W	AZR1	ENSG00000182544	MFSD5
YGR224W	AZR1	ENSG00000118855	MFSD1
YGR224W	AZR1	ENSG00000164073	MFSD8
YGR224W	AZR1	ENSG00000156875	MFSD14A
YOR327C	SNC2	ENSG00000117533	VAMP4
YGR232W	NAS6	ENSG00000197057	DTHD1
YDR173C	ARG82	ENSG00000137825	ITPKA
YDR173C	ARG82	ENSG00000068745	IP6K2
YDR173C	ARG82	ENSG00000086544	ITPKC
YDR173C	ARG82	ENSG00000143772	ITPKB
YLR276C	DBP9	ENSG00000136271	DDX56
YOR058C	ASE1	ENSG00000198901	PRC1
YKR106W	GEX2	ENSG00000148110	MFSD14B
YKR106W	GEX2	ENSG00000109736	MFSD10
YKR106W	GEX2	ENSG00000182544	MFSD5
YKR106W	GEX2	ENSG00000118855	MFSD1
YKR106W	GEX2	ENSG00000164073	MFSD8
YKR106W	GEX2	ENSG00000156875	MFSD14A
YOL075C		ENSG00000143921	ABCG8
YKL040C	NFU1	ENSG00000169599	NFU1
YIL047C	SYG1	ENSG00000143324	XPR1
YGL211W	NCS6	ENSG00000142544	CTU1
YOR262W	GPN2	ENSG00000142751	GPN2
YPL109C		ENSG00000133597	ADCK2
YBR060C	ORC2	ENSG00000115942	ORC2
YLR427W	MAG2	ENSG00000022840	RNF10
YGR109C	CLB6	ENSG00000118816	CCNI
YGR109C	CLB6	ENSG00000112576	CCND3
YGR109C	CLB6	ENSG00000107443	CCNJ
YGR109C	CLB6	ENSG00000118971	CCND2
YGR109C	CLB6	ENSG00000135083	CCNJL
YGR109C	CLB6	ENSG00000113328	CCNG1
YGR109C	CLB6	ENSG00000134057	CCNB1
YGR109C	CLB6	ENSG00000105219	CCNP
YGR109C	CLB6	ENSG00000110092	CCND1
YNL308C	KRI1	ENSG00000129347	KRI1
YLL013C	PUF3	ENSG00000134644	PUM1
YCR042C	TAF2	ENSG00000064313	TAF2
YNR035C	ARC35	ENSG00000163466	ARPC2
YGR027C	RPS25A	ENSG00000118181	RPS25
YMR296C	LCB1	ENSG00000090054	SPTLC1
YJR129C	EFM3	ENSG00000145002	FAM86B2
YJR129C	EFM3	ENSG00000186523	FAM86B1
YER148W	SPT15	ENSG00000182521	TBPL2
YBR210W	ERV15	ENSG00000143771	CNIH4
YNR064C		ENSG00000105131	EPHX3
YNR029C		ENSG00000172785	CBWD1
YNR029C		ENSG00000136682	CBWD2
YGR141W	VPS62	ENSG00000185246	PRPF39
YEL069C	HXT13	ENSG00000181856	SLC2A4
YEL069C	HXT13	ENSG00000173262	SLC2A14
YEL069C	HXT13	ENSG00000197241	SLC2A7
YPR082C	DIB1	ENSG00000140830	TXNL4B
YHR096C	HXT5	ENSG00000181856	SLC2A4
YHR096C	HXT5	ENSG00000173262	SLC2A14
YHR096C	HXT5	ENSG00000197241	SLC2A7
YGR063C	SPT4	ENSG00000213246	SUPT4H1
YHR020W		ENSG00000143374	TARS2
YDR046C	BAP3	ENSG00000092068	SLC7A8
YDR046C	BAP3	ENSG00000155465	SLC7A7
YDR046C	BAP3	ENSG00000003989	SLC7A2
YDR046C	BAP3	ENSG00000021488	SLC7A9
YDR046C	BAP3	ENSG00000130876	SLC7A10
YKL013C	ARC19	ENSG00000241553	ARPC4
YBR049C	REB1	ENSG00000165684	SNAPC4
YBR049C	REB1	ENSG00000118513	MYB
YBR049C	REB1	ENSG00000135164	DMTF1
YMR291W	TDA1	ENSG00000167657	DAPK3
YMR291W	TDA1	ENSG00000035664	DAPK2
YMR291W	TDA1	ENSG00000065534	MYLK
YKR016W		ENSG00000132305	IMMT
YJR031C	GEA1	ENSG00000156011	PSD3
YJR031C	GEA1	ENSG00000107862	GBF1
YJR031C	GEA1	ENSG00000125637	PSD4
YJR031C	GEA1	ENSG00000105443	CYTH2
YJR031C	GEA1	ENSG00000108669	CYTH1
YJR031C	GEA1	ENSG00000120645	IQSEC3
YGL066W	SGF73	ENSG00000146776	ATXN7L1
YGL066W	SGF73	ENSG00000087152	ATXN7L3
YGL066W	SGF73	ENSG00000162650	ATXN7L2
YIL121W	QDR2	ENSG00000148110	MFSD14B
YIL121W	QDR2	ENSG00000109736	MFSD10
YIL121W	QDR2	ENSG00000182544	MFSD5
YIL121W	QDR2	ENSG00000118855	MFSD1
YIL121W	QDR2	ENSG00000164073	MFSD8
YIL121W	QDR2	ENSG00000156875	MFSD14A
YER101C	AST2	ENSG00000106853	PTGR1
YER101C	AST2	ENSG00000140263	SORD
YER101C	AST2	ENSG00000140043	PTGR2
YER101C	AST2	ENSG00000196344	ADH7
YER101C	AST2	ENSG00000197894	ADH5
YER101C	AST2	ENSG00000198099	ADH4
YER101C	AST2	ENSG00000108828	VAT1
YML049C	RSE1	ENSG00000167986	DDB1
YDR225W	HTA1	ENSG00000188486	H2AX
YFL053W	DAK2	ENSG00000149476	TKFC
YKR030W	GMH1	ENSG00000115446	UNC50
YDR498C	SEC20	ENSG00000113734	BNIP1
YPL213W	LEA1	ENSG00000205858	LRRC72
YPL213W	LEA1	ENSG00000131876	SNRPA1
YMR259C	TRM732	ENSG00000115970	THADA
YAR002C-A	ERP1	ENSG00000157315	TMED6
YAR002C-A	ERP1	ENSG00000099203	TMED1
YAR002C-A	ERP1	ENSG00000086598	TMED2
YAR002C-A	ERP1	ENSG00000117500	TMED5
YFR009W	GCN20	ENSG00000161204	ABCF3
YNL154C	YCK2	ENSG00000028116	VRK2
YNL154C	YCK2	ENSG00000151292	CSNK1G3
YNL154C	YCK2	ENSG00000128881	TTBK2
YNL154C	YCK2	ENSG00000146216	TTBK1
YNL154C	YCK2	ENSG00000113712	CSNK1A1
YNL154C	YCK2	ENSG00000141551	CSNK1D
YDR111C	ALT2	ENSG00000205126	ACCSL
YDR111C	ALT2	ENSG00000110455	ACCS
YDL208W	NHP2	ENSG00000145912	NHP2
YPR026W	ATH1	ENSG00000142102	PGGHG
YLR146C	SPE4	ENSG00000116649	SRM
YJR072C	NPA3	ENSG00000198522	GPN1
YFL034W	MIL1	ENSG00000162542	TMCO4
YLR027C	AAT2	ENSG00000169154	GOT1L1
YLR027C	AAT2	ENSG00000125166	GOT2
YLR027C	AAT2	ENSG00000120053	GOT1
YBR091C	TIM12	ENSG00000134809	TIMM10
YBL089W	AVT5	ENSG00000103042	SLC38A7
YBL089W	AVT5	ENSG00000180773	SLC36A4
YBL089W	AVT5	ENSG00000186334	SLC36A3
YBL089W	AVT5	ENSG00000186335	SLC36A2
YBL089W	AVT5	ENSG00000123643	SLC36A1
YLR442C	SIR3	ENSG00000085840	ORC1
YIR012W	SQT1	ENSG00000127837	AAMP
YDR243C	PRP28	ENSG00000174243	DDX23
YPL170W	DAP1	ENSG00000164040	PGRMC2
YIR009W	MSL1	ENSG00000077312	SNRPA
YJL060W	BNA3	ENSG00000205126	ACCSL
YJL060W	BNA3	ENSG00000110455	ACCS
YDL190C	UFD2	ENSG00000110344	UBE4A
YKL017C	HCS1	ENSG00000132740	IGHMBP2
YLR344W	RPL26A	ENSG00000037241	RPL26L1
YHR049W	FSH1	ENSG00000262664	OVCA2
YOL062C	APM4	ENSG00000161203	AP2M1
YOR243C	PUS7	ENSG00000129317	PUS7L
YOR243C	PUS7	ENSG00000091127	PUS7
YDL081C	RPP1A	ENSG00000137818	RPLP1
YDR099W	BMH2	ENSG00000108953	YWHAE
YEL064C	AVT2	ENSG00000169507	SLC38A11
YLR396C	VPS33	ENSG00000184056	VPS33B
LSR1		ENSG00000252763	RNU2-31P
YOR222W	ODC2	ENSG00000183032	SLC25A21
YMR128W	ECM16	ENSG00000150990	DHX37
YMR036C	MIH1	ENSG00000164045	CDC25A
YPL274W	SAM3	ENSG00000092068	SLC7A8
YPL274W	SAM3	ENSG00000155465	SLC7A7
YPL274W	SAM3	ENSG00000003989	SLC7A2
YPL274W	SAM3	ENSG00000021488	SLC7A9
YPL274W	SAM3	ENSG00000130876	SLC7A10
YPR162C	ORC4	ENSG00000115947	ORC4
YHL003C	LAG1	ENSG00000154227	CERS3
YHL003C	LAG1	ENSG00000223802	CERS1
YHL003C	LAG1	ENSG00000172292	CERS6
YHL003C	LAG1	ENSG00000143418	CERS2
YML096W		ENSG00000138381	ASNSD1
YLR333C	RPS25B	ENSG00000118181	RPS25
YER159C	BUR6	ENSG00000175550	DRAP1
YGL227W	VID30	ENSG00000141084	RANBP10
YCR063W	BUD31	ENSG00000106245	BUD31
YBL036C		ENSG00000147471	PLPBP
YML118W	NGL3	ENSG00000174606	ANGEL2
YML118W	NGL3	ENSG00000138767	CNOT6L
YML118W	NGL3	ENSG00000174840	PDE12
YCR052W	RSC6	ENSG00000082014	SMARCD3
YCR052W	RSC6	ENSG00000108604	SMARCD2
YLR467W	YRF1-5	ENSG00000108771	DHX58
YLR467W	YRF1-5	ENSG00000115267	IFIH1
YDR409W	SIZ1	ENSG00000108175	ZMIZ1
YDR409W	SIZ1	ENSG00000105229	PIAS4
YDR409W	SIZ1	ENSG00000122515	ZMIZ2
YDR409W	SIZ1	ENSG00000131788	PIAS3
YDR155C	CPR1	ENSG00000166794	PPIB
YDR155C	CPR1	ENSG00000153015	CWC27
YDR155C	CPR1	ENSG00000196262	PPIA
YDR155C	CPR1	ENSG00000137168	PPIL1
YDR155C	CPR1	ENSG00000138398	PPIG
YDR155C	CPR1	ENSG00000185250	PPIL6
YDR155C	CPR1	ENSG00000171960	PPIH
YDR155C	CPR1	ENSG00000240344	PPIL3
YDR155C	CPR1	ENSG00000114857	NKTR
YPL183C	RTT10	ENSG00000178252	WDR6
YDR316W	OMS1	ENSG00000170439	METTL7B
YDR316W	OMS1	ENSG00000185432	METTL7A
YGL040C	HEM2	ENSG00000148218	ALAD
YNL200C	NNR1	ENSG00000163382	NAXE
YJR113C	RSM7	ENSG00000125445	MRPS7
YGR092W	DBF2	ENSG00000118515	SGK1
YGR092W	DBF2	ENSG00000069020	MAST4
YGR092W	DBF2	ENSG00000104936	DMPK
YGR092W	DBF2	ENSG00000105613	MAST1
YGR092W	DBF2	ENSG00000099308	MAST3
YGR092W	DBF2	ENSG00000086015	MAST2
YER027C	GAL83	ENSG00000111725	PRKAB1
YNL261W	ORC5	ENSG00000164815	ORC5
YML041C	VPS71	ENSG00000106400	ZNHIT1
YLR387C	REH1	ENSG00000173545	ZNF622
YDR105C	TMS1	ENSG00000184716	SERINC4
YDR105C	TMS1	ENSG00000111897	SERINC1
YOR231W	MKK1	ENSG00000198909	MAP3K3
YOR231W	MKK1	ENSG00000169032	MAP2K1
YOR231W	MKK1	ENSG00000137601	NEK1
YOR231W	MKK1	ENSG00000126934	MAP2K2
YOR231W	MKK1	ENSG00000169967	MAP3K2
YNL183C	NPR1	ENSG00000132356	PRKAA1
YNL183C	NPR1	ENSG00000160584	SIK3
YNL183C	NPR1	ENSG00000212122	TSSK1B
YNL183C	NPR1	ENSG00000162526	TSSK3
YNL183C	NPR1	ENSG00000074590	NUAK1
YNL183C	NPR1	ENSG00000163788	SNRK
YNL183C	NPR1	ENSG00000170145	SIK2
YNL183C	NPR1	ENSG00000162409	PRKAA2
YDR293C	SSD1	ENSG00000144535	DIS3L2
YFL007W	BLM10	ENSG00000068878	PSME4
YGL197W	MDS3	ENSG00000197776	KLHDC1
YGL197W	MDS3	ENSG00000124702	KLHDC3
YGL197W	MDS3	ENSG00000165516	KLHDC2
YGL197W	MDS3	ENSG00000162755	KLHDC9
YJL098W	SAP185	ENSG00000110075	PPP6R3
YDR060W	MAK21	ENSG00000115816	CEBPZ
YLR405W	DUS4	ENSG00000105865	DUS4L
YLR080W	EMP46	ENSG00000169223	LMAN2
YLR080W	EMP46	ENSG00000114988	LMAN2L
YMR161W	HLJ1	ENSG00000137094	DNAJB5
YMR161W	HLJ1	ENSG00000148719	DNAJB12
YMR161W	HLJ1	ENSG00000135924	DNAJB2
YMR161W	HLJ1	ENSG00000179407	DNAJB8
YDR049W	VMS1	ENSG00000163516	ANKZF1
YJR025C	BNA1	ENSG00000162882	HAAO
YNL030W	HHF2	ENSG00000275663	H4C7
YDL140C	RPO21	ENSG00000181222	POLR2A
YLR158C	ASP3-3	ENSG00000166183	ASPG
YHR099W	TRA1	ENSG00000196367	TRRAP
YNL104C	LEU4	ENSG00000117305	HMGCL
YPR202W		ENSG00000108771	DHX58
YPR202W		ENSG00000115267	IFIH1
YHR004C	NEM1	ENSG00000175826	CTDNEP1
YKL205W	LOS1	ENSG00000184575	XPOT
YHR070W	TRM5	ENSG00000126814	TRMT5
YKL029C	MAE1	ENSG00000151376	ME3
YDL072C	YET3	ENSG00000075790	BCAP29
YIL150C	MCM10	ENSG00000065328	MCM10
YNL055C	POR1	ENSG00000165637	VDAC2
YNL055C	POR1	ENSG00000213585	VDAC1
YER141W	COX15	ENSG00000014919	COX15
YPR069C	SPE3	ENSG00000116649	SRM
YNR013C	PHO91	ENSG00000164707	SLC13A4
YNR013C	PHO91	ENSG00000007216	SLC13A2
YJL222W	VTH2	ENSG00000108018	SORCS1
YJL222W	VTH2	ENSG00000184985	SORCS2
YKR019C	IRS4	ENSG00000169891	REPS2
YKR019C	IRS4	ENSG00000103966	EHD4
YGR195W	SKI6	ENSG00000178896	EXOSC4
YNL262W	POL2	ENSG00000177084	POLE
YLR060W	FRS1	ENSG00000130764	LRRC47
YGR203W	YCH1	ENSG00000158402	CDC25C
YGR203W	YCH1	ENSG00000164045	CDC25A
YNR043W	MVD1	ENSG00000167508	MVD
YPL195W	APL5	ENSG00000065000	AP3D1
YDR268W	MSW1	ENSG00000116874	WARS2
YMR026C	PEX12	ENSG00000108733	PEX12
YBR198C	TAF5	ENSG00000148835	TAF5
YOR312C	RPL20B	ENSG00000105640	RPL18A
YBR042C	CST26	ENSG00000123684	LPGAT1
YBR042C	CST26	ENSG00000172954	LCLAT1
YLR293C	GSP1	ENSG00000132341	RAN
YML016C	PPZ1	ENSG00000172531	PPP1CA
YML016C	PPZ1	ENSG00000186298	PPP1CC
YMR090W		ENSG00000090013	BLVRB
YLR105C	SEN2	ENSG00000154743	TSEN2
YMR139W	RIM11	ENSG00000105723	GSK3A
YMR139W	RIM11	ENSG00000082701	GSK3B
YLR207W	HRD3	ENSG00000071537	SEL1L
YLR207W	HRD3	ENSG00000109771	LRP2BP
YJL063C	MRPL8	ENSG00000158042	MRPL17
YOR159C	SME1	ENSG00000182004	SNRPE
YGL031C	RPL24A	ENSG00000114391	RPL24
YMR079W	SEC14	ENSG00000103184	SEC14L5
YDR018C		ENSG00000123684	LPGAT1
YDR018C		ENSG00000172954	LCLAT1
YML055W	SPC2	ENSG00000118363	SPCS2
YBR170C	NPL4	ENSG00000182446	NPLOC4
YDR196C	CAB5	ENSG00000172992	DCAKD
YNR065C		ENSG00000108018	SORCS1
YNR065C		ENSG00000184985	SORCS2
YPL058C	PDR12	ENSG00000118777	ABCG2
YPL058C	PDR12	ENSG00000172350	ABCG4
YPL058C	PDR12	ENSG00000138075	ABCG5
YDR019C	GCV1	ENSG00000145020	AMT
YGR091W	PRP31	ENSG00000105618	PRPF31
YJL045W		ENSG00000073578	SDHA
YGL206C	CHC1	ENSG00000162994	CLHC1
YGL206C	CHC1	ENSG00000141367	CLTC
YDL028C	MPS1	ENSG00000198586	TLK1
YDL028C	MPS1	ENSG00000146872	TLK2
YBL013W	FMT1	ENSG00000103707	MTFMT
YCR105W	ADH7	ENSG00000106853	PTGR1
YCR105W	ADH7	ENSG00000140263	SORD
YCR105W	ADH7	ENSG00000140043	PTGR2
YCR105W	ADH7	ENSG00000196344	ADH7
YCR105W	ADH7	ENSG00000197894	ADH5
YCR105W	ADH7	ENSG00000198099	ADH4
YCR105W	ADH7	ENSG00000108828	VAT1
YOR196C	LIP5	ENSG00000121897	LIAS
YJL109C	UTP10	ENSG00000119285	HEATR1
YOR120W	GCY1	ENSG00000227471	AKR1B15
YOR120W	GCY1	ENSG00000122787	AKR1D1
YOR120W	GCY1	ENSG00000085662	AKR1B1
YOR120W	GCY1	ENSG00000198074	AKR1B10
YOR120W	GCY1	ENSG00000151632	AKR1C2
YOR120W	GCY1	ENSG00000165568	AKR1E2
YOR120W	GCY1	ENSG00000187134	AKR1C1
YOR120W	GCY1	ENSG00000169282	KCNAB1
YOR120W	GCY1	ENSG00000264006	AKR1C8
YOR120W	GCY1	ENSG00000170049	KCNAB3
YOR120W	GCY1	ENSG00000117448	AKR1A1
YOR341W	RPA190	ENSG00000068654	POLR1A
YBR261C	TAE1	ENSG00000203740	NTMT2
YOL076W	MDM20	ENSG00000111300	NAA25
YNL238W	KEX2	ENSG00000140479	PCSK6
YNL238W	KEX2	ENSG00000115257	PCSK4
YLR289W	GUF1	ENSG00000151806	GUF1
YLR048W	RPS0B	ENSG00000288920	RPSAP58
YLR048W	RPS0B	ENSG00000168028	RPSA
YKR105C	VBA5	ENSG00000148110	MFSD14B
YKR105C	VBA5	ENSG00000109736	MFSD10
YKR105C	VBA5	ENSG00000182544	MFSD5
YKR105C	VBA5	ENSG00000118855	MFSD1
YKR105C	VBA5	ENSG00000164073	MFSD8
YKR105C	VBA5	ENSG00000156875	MFSD14A
YNL163C	RIA1	ENSG00000140598	EFL1
YER070W	RNR1	ENSG00000167325	RRM1
YPL119C	DBP1	ENSG00000152670	DDX4
YBR183W	YPC1	ENSG00000177076	ACER2
YBR183W	YPC1	ENSG00000167769	ACER1
YBR183W	YPC1	ENSG00000078124	ACER3
snR6		ENSG00000252971	RNU6-1057P
snR6		ENSG00000283369	U6
snR6		ENSG00000222858	RNU6-920P
snR6		ENSG00000223062	RNU6-1245P
YDL188C	PPH22	ENSG00000156194	PPEF2
YDL188C	PPH22	ENSG00000113575	PPP2CA
YER155C	BEM2	ENSG00000160007	ARHGAP35
YER155C	BEM2	ENSG00000106069	CHN2
YLR275W	SMD2	ENSG00000125743	SNRPD2
YGL129C	RSM23	ENSG00000132676	DAP3
YMR227C	TAF7	ENSG00000178913	TAF7
YIL103W	DPH1	ENSG00000108963	DPH1
YPR201W	ARR3	ENSG00000253598	SLC10A5
YPR201W	ARR3	ENSG00000100652	SLC10A1
YPR201W	ARR3	ENSG00000145248	SLC10A4
YKL168C	KKQ8	ENSG00000132356	PRKAA1
YKL168C	KKQ8	ENSG00000160584	SIK3
YKL168C	KKQ8	ENSG00000212122	TSSK1B
YKL168C	KKQ8	ENSG00000162526	TSSK3
YKL168C	KKQ8	ENSG00000074590	NUAK1
YKL168C	KKQ8	ENSG00000163788	SNRK
YKL168C	KKQ8	ENSG00000170145	SIK2
YKL168C	KKQ8	ENSG00000162409	PRKAA2
YLR114C	AVL9	ENSG00000105778	AVL9
YHR133C	NSG1	ENSG00000186480	INSIG1
YHR133C	NSG1	ENSG00000125629	INSIG2
YLL053C		ENSG00000086159	AQP6
YLL053C		ENSG00000167580	AQP2
YDL074C	BRE1	ENSG00000103549	RNF40
YOR226C	ISU2	ENSG00000136003	ISCU
YDL143W	CCT4	ENSG00000115484	CCT4
YMR040W	YET2	ENSG00000075790	BCAP29
YBL024W	NCL1	ENSG00000178694	NSUN3
YBL024W	NCL1	ENSG00000117481	NSUN4
YDL061C	RPS29B	ENSG00000213741	RPS29
YML014W	TRM9	ENSG00000137760	ALKBH8
YJL191W	RPS14B	ENSG00000164587	RPS14
YML092C	PRE8	ENSG00000106588	PSMA2
YDR027C	VPS54	ENSG00000143952	VPS54
YGR145W	ENP2	ENSG00000115761	NOL10
YJR050W	ISY1	ENSG00000240682	ISY1
YPL247C		ENSG00000136485	DCAF7
YBL032W	HEK2	ENSG00000165119	HNRNPK
YDR221W	GTB1	ENSG00000130175	PRKCSH
YNL118C	DCP2	ENSG00000172795	DCP2
YIL153W	RRD1	ENSG00000119383	PTPA
YOL157C	IMA2	ENSG00000237763	AMY1A
YOL157C	IMA2	ENSG00000174876	AMY1B
YOL157C	IMA2	ENSG00000187733	AMY1C
YOL157C	IMA2	ENSG00000240038	AMY2B
YOL157C	IMA2	ENSG00000243480	AMY2A
YOL157C	IMA2	ENSG00000168003	SLC3A2
YDR109C		ENSG00000172456	FGGY
YLR314C	CDC3	ENSG00000122545	SEPTIN7
YDL134C	PPH21	ENSG00000156194	PPEF2
YDL134C	PPH21	ENSG00000113575	PPP2CA
YNL044W	YIP3	ENSG00000105404	RABAC1
YLR234W	TOP3	ENSG00000177302	TOP3A
YKL179C	COY1	ENSG00000257923	CUX1
YLR377C	FBP1	ENSG00000130957	FBP2
YLR377C	FBP1	ENSG00000165140	FBP1
YMR197C	VTI1	ENSG00000151532	VTI1A
YMR197C	VTI1	ENSG00000108433	GOSR2
YKL113C	RAD27	ENSG00000168496	FEN1
YPR204W		ENSG00000108771	DHX58
YPR204W		ENSG00000115267	IFIH1
YIL125W	KGD1	ENSG00000105953	OGDH
YCR099C		ENSG00000108018	SORCS1
YCR099C		ENSG00000184985	SORCS2
YOL165C	AAD15	ENSG00000227471	AKR1B15
YOL165C	AAD15	ENSG00000122787	AKR1D1
YOL165C	AAD15	ENSG00000085662	AKR1B1
YOL165C	AAD15	ENSG00000198074	AKR1B10
YOL165C	AAD15	ENSG00000151632	AKR1C2
YOL165C	AAD15	ENSG00000165568	AKR1E2
YOL165C	AAD15	ENSG00000187134	AKR1C1
YOL165C	AAD15	ENSG00000169282	KCNAB1
YOL165C	AAD15	ENSG00000264006	AKR1C8
YOL165C	AAD15	ENSG00000170049	KCNAB3
YOL165C	AAD15	ENSG00000117448	AKR1A1
YLR155C	ASP3-1	ENSG00000166183	ASPG
YGR225W	AMA1	ENSG00000164287	CDC20B
YGR225W	AMA1	ENSG00000117399	CDC20
YIL026C	IRR1	ENSG00000066923	STAG3
YDR333C	RQC1	ENSG00000141002	TCF25
YKL212W	SAC1	ENSG00000211456	SACM1L
YHR218W-A		ENSG00000108771	DHX58
YHR218W-A		ENSG00000115267	IFIH1
YJL196C	ELO1	ENSG00000170522	ELOVL6
YAL060W	BDH1	ENSG00000106853	PTGR1
YAL060W	BDH1	ENSG00000140263	SORD
YAL060W	BDH1	ENSG00000140043	PTGR2
YAL060W	BDH1	ENSG00000196344	ADH7
YAL060W	BDH1	ENSG00000197894	ADH5
YAL060W	BDH1	ENSG00000198099	ADH4
YAL060W	BDH1	ENSG00000108828	VAT1
YJR110W	YMR1	ENSG00000087053	MTMR2
YJR110W	YMR1	ENSG00000063601	MTMR1
YJR110W	YMR1	ENSG00000166912	MTMR10
YJR110W	YMR1	ENSG00000108389	MTMR4
YJR110W	YMR1	ENSG00000003987	MTMR7
YJR110W	YMR1	ENSG00000133812	SBF2
YJR110W	YMR1	ENSG00000014914	MTMR11
YPL262W	FUM1	ENSG00000091483	FH
YNL297C	MON2	ENSG00000156011	PSD3
YNL297C	MON2	ENSG00000107862	GBF1
YNL297C	MON2	ENSG00000125637	PSD4
YNL297C	MON2	ENSG00000105443	CYTH2
YNL297C	MON2	ENSG00000108669	CYTH1
YNL297C	MON2	ENSG00000120645	IQSEC3
YLR446W		ENSG00000160883	HK3
YLR446W		ENSG00000156515	HK1
YBR229C	ROT2	ENSG00000164976	MYORG
YBR229C	ROT2	ENSG00000257335	MGAM
YBR229C	ROT2	ENSG00000214013	GANC
YBR229C	ROT2	ENSG00000171298	GAA
YBR229C	ROT2	ENSG00000257743	MGAM2
YGL215W	CLG1	ENSG00000115649	CNPPD1
YDL066W	IDP1	ENSG00000182054	IDH2
YDL066W	IDP1	ENSG00000138413	IDH1
YLR142W	PUT1	ENSG00000250799	PRODH2
YAL054C	ACS1	ENSG00000183747	ACSM2A
YAL054C	ACS1	ENSG00000066813	ACSM2B
YAL054C	ACS1	ENSG00000173124	ACSM6
YHR158C	KEL1	ENSG00000197776	KLHDC1
YHR158C	KEL1	ENSG00000124702	KLHDC3
YHR158C	KEL1	ENSG00000165516	KLHDC2
YHR158C	KEL1	ENSG00000162755	KLHDC9
YBL069W	AST1	ENSG00000106853	PTGR1
YBL069W	AST1	ENSG00000140263	SORD
YBL069W	AST1	ENSG00000140043	PTGR2
YBL069W	AST1	ENSG00000196344	ADH7
YBL069W	AST1	ENSG00000197894	ADH5
YBL069W	AST1	ENSG00000198099	ADH4
YBL069W	AST1	ENSG00000108828	VAT1
YPL046C	ELC1	ENSG00000154582	ELOC
YDR052C	DBF4	ENSG00000006634	DBF4
YPR100W	MRPL51	ENSG00000055950	MRPL43
YLR116W	MSL5	ENSG00000168066	SF1
YGL065C	ALG2	ENSG00000119523	ALG2
YPL009C	RQC2	ENSG00000165525	NEMF
YIL078W	THS1	ENSG00000185418	TARS3
YIL078W	THS1	ENSG00000143374	TARS2
YLL039C	UBI4	ENSG00000170315	UBB
YGR009C	SEC9	ENSG00000092531	SNAP23
YGR009C	SEC9	ENSG00000143740	SNAP47
YDR266C	HEL2	ENSG00000167962	ZNF598
YMR028W	TAP42	ENSG00000266826	IGBP1P2
YML002W		ENSG00000167657	DAPK3
YML002W		ENSG00000035664	DAPK2
YML002W		ENSG00000065534	MYLK
YKR009C	FOX2	ENSG00000133835	HSD17B4
YJL101C	GSH1	ENSG00000001084	GCLC
YPL015C	HST2	ENSG00000068903	SIRT2
YKL065C	YET1	ENSG00000075790	BCAP29
YDL078C	MDH3	ENSG00000111716	LDHB
YDL078C	MDH3	ENSG00000166800	LDHAL6A
YDL078C	MDH3	ENSG00000134333	LDHA
YML019W	OST6	ENSG00000104723	TUSC3
YOR067C	ALG8	ENSG00000159063	ALG8
YPR025C	CCL1	ENSG00000221978	CCNL2
YGR083C	GCD2	ENSG00000115211	EIF2B4
YEL075C		ENSG00000108771	DHX58
YEL075C		ENSG00000115267	IFIH1
YFL066C		ENSG00000108771	DHX58
YFL066C		ENSG00000115267	IFIH1
YDL245C	HXT15	ENSG00000181856	SLC2A4
YDL245C	HXT15	ENSG00000173262	SLC2A14
YDL245C	HXT15	ENSG00000197241	SLC2A7
YMR110C	HFD1	ENSG00000006534	ALDH3B1
YDL147W	RPN5	ENSG00000197170	PSMD12
YPL083C	SEN54	ENSG00000182173	TSEN54
YDL079C	MRK1	ENSG00000105723	GSK3A
YDL079C	MRK1	ENSG00000082701	GSK3B
YLR247C	IRC20	ENSG00000146414	SHPRH
YNL288W	CAF40	ENSG00000144580	CNOT9
YFR052W	RPN12	ENSG00000099341	PSMD8
