Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR14,+,108100,107175,107400,107275,YNR028W,CPR8,RM11
CHR14,-,107078,105790,106378,105890,YNR029C,YNR029C,RM11
CHR14,+,105482,103828,104782,103928,YNR030W,ALG12,RM11
CHR14,-,103587,98849,102887,98949,YNR031C,SSK2,RM11
CHR14,+,98271,97166,97571,97266,YNR032W,PPG1,RM11
CHR14,-,97038,96818,96338,96918,YNR032C-A,HUB1,RM11
CHR14,+,96646,94284,95946,94384,YNR033W,ABZ1,RM11
CHR14,+,720032,717505,719332,717605,YNL298W,CLA4,RM11
CHR14,+,93960,92996,93260,93096,YNR034W,SOL1,RM11
CHR14,+,91723,91428,91023,91528,YNR034W-A,EGO4,RM11
CHR14,-,91268,90241,90568,90341,YNR035C,ARC35,RM11
CHR14,-,89926,89466,89226,89566,YNR036C,MRPS12,RM11
CHR14,-,89227,88953,88527,89053,YNR037C,RSM19,RM11
CHR14,+,88684,86796,87984,86896,YNR038W,DBP6,RM11
CHR14,-,86664,84848,85964,84948,YNR039C,ZRG17,RM11
CHR14,+,84588,83819,83888,83919,YNR040W,MRX15,RM11
CHR14,-,83737,82623,83037,82723,YNR041C,COQ2,RM11
CHR14,+,82386,81197,81686,81297,YNR043W,MVD1,RM11
CHR14,+,80582,78427,79882,78527,YNR044W,AGA1,RM11
CHR14,+,78163,76695,77463,76795,YNR045W,PET494,RM11
CHR14,+,76514,76108,75814,76208,YNR046W,TRM112,RM11
CHR14,+,75779,73099,75079,73199,YNR047W,FPK1,RM11
CHR14,+,72675,71495,71975,71595,YNR048W,YNR048W,RM11
CHR14,-,71282,70651,70582,70751,YNR049C,MSO1,RM11
CHR14,-,70257,68918,69557,69018,YNR050C,LYS9,RM11
CHR14,+,68185,68022,67485,68122,snR49,snR49,RM11
CHR14,-,717274,712365,716574,712465,YNL297C,MON2,RM11
CHR14,-,67525,65979,66825,66079,YNR051C,BRE5,RM11
CHR14,-,64960,63660,64260,63760,YNR052C,POP2,RM11
CHR14,-,63187,61194,62487,61294,YNR053C,NOG2,RM11
CHR14,-,62368,62096,61668,62196,snR191,snR191,RM11
CHR14,-,60949,60000,60249,60100,YNR054C,ESF2,RM11
CHR10,-,422995,423077,422295,423177,tL(UAA)N,tL(UAA)N,RM11
CHR14,-,55879,54120,55179,54220,YNR055C,HOL1,RM11
CHR14,-,52692,51008,51992,51108,YNR056C,BIO5,RM11
CHR14,-,50954,50242,50254,50342,YNR057C,BIO4,RM11
CHR14,+,50019,48578,49319,48678,YNR058W,BIO3,RM11
CHR14,+,47507,45766,46807,45866,YNR059W,MNT4,RM11
CHR14,+,44359,42201,43659,42301,YNR060W,FRE4,RM11
CHR14,-,41429,40771,40729,40871,YNR061C,YNR061C,RM11
CHR14,-,39950,38970,39250,39070,YNR062C,PUL3,RM11
CHR14,+,37368,35546,36668,35646,YNR063W,PUL4,RM11
CHR14,-,35175,34304,34475,34404,YNR064C,YNR064C,RM11
CHR14,-,33961,30612,33261,30712,YNR065C,YNR065C,RM11
CHR14,-,30584,29277,29884,29377,YNR066C,YNR066C,RM11
CHR14,-,28565,25213,27865,25313,YNR067C,DSE4,RM11
CHR14,-,24244,23427,23544,23527,YNR068C,YNR068C,RM11
CHR14,-,23188,21720,22488,21820,YNR069C,BSC5,RM11
CHR14,+,18948,14947,18248,15047,YNR070W,PDR18,RM11
CHR14,+,712001,710428,711301,710528,YNL295W,MRX6,RM11
CHR14,-,13882,12855,13182,12955,YNR071C,YNR071C,RM11
CHR14,+,11660,9967,10960,10067,YNR072W,HXT17,RM11
CHR14,-,9529,8022,8829,8122,YNR073C,MAN2,RM11
CHR14,-,6713,5578,6013,5678,YNR074C,AIF1,RM11
CHR14,+,4391,3267,3691,3367,YNR075W,COS10,RM11
CHR14,-,2795,2704,2095,2804,YNR075C-A,YNR075C-A,RM11
CHR14,+,2389,2028,1689,2128,YNR076W,PAU6,RM11
CHR4,-,45764,46006,45064,46106,YNR077C,YNR077C,RM11
CHR14,-,710288,708688,709588,708788,YNL294C,RIM21,RM11
CHR14,+,708307,706407,707607,706507,YNL293W,MSB3,RM11
CHR14,+,706140,704930,705440,705030,YNL292W,PUS4,RM11
CHR13,+,918251,917114,917551,917214,YNL336W,COS1,RM11
CHR14,-,704777,703132,704077,703232,YNL291C,MID1,RM11
CHR14,+,702728,701707,702028,701807,YNL290W,RFC3,RM11
CHR14,+,701050,700212,700350,700312,YNL289W,PCL1,RM11
CHR14,+,699737,699642,699037,699742,snR40,snR40,RM11
CHR14,+,698646,697526,697946,697626,YNL288W,CAF40,RM11
CHR14,+,696955,694149,696255,694249,YNL287W,SEC21,RM11
CHR14,+,693725,692869,693025,692969,YNL286W,CUS2,RM11
CHR14,-,692706,692636,692006,692736,tG(UCC)N,SUF6,RM11
CHR4,-,696749,699206,696049,699306,YNL284C-B,YNL284C-B,RM11
CHR15,-,88372,86295,87672,86395,YOR354C,MSC6,RM11
CHR15,+,84381,82814,83681,82914,YOR355W,GDS1,RM11
CHR15,+,82296,80402,81596,80502,YOR356W,CIR2,RM11
CHR15,-,80293,79806,79593,79906,YOR357C,SNX3,RM11
CHR15,+,79356,78629,78656,78729,YOR358W,HAP5,RM11
CHR15,+,78328,76758,77628,76858,YOR359W,VTS1,RM11
CHR15,-,76280,74701,75580,74801,YOR360C,PDE2,RM11
CHR15,+,964847,963094,964147,963194,YOL115W,PAP2,RM11
CHR15,-,74160,71864,73460,71964,YOR361C,PRT1,RM11
CHR15,-,71635,70770,70935,70870,YOR362C,PRE10,RM11
CHR15,-,69295,66306,68595,66406,YOR363C,PIP2,RM11
CHR15,-,66056,63946,65356,64046,YOR365C,YOR365C,RM11
CHR15,+,63510,62909,62810,63009,YOR367W,SCP1,RM11
CHR15,+,62674,61470,61974,61570,YOR368W,RAD17,RM11
CHR15,-,61323,60893,60623,60993,YOR369C,RPS12,RM11
CHR15,-,60334,58524,59634,58624,YOR370C,MRS6,RM11
CHR15,-,58028,55336,57328,55436,YOR371C,GPB1,RM11
CHR15,-,963005,962398,962305,962498,YOL114C,PTH4,RM11
CHR15,-,54710,53047,54010,53147,YOR372C,NDD1,RM11
CHR15,+,52684,50133,51984,50233,YOR373W,NUD1,RM11
CHR15,+,49682,48124,48982,48224,YOR374W,ALD4,RM11
CHR15,-,47844,46481,47144,46581,YOR375C,GDH1,RM11
CHR15,+,46331,45964,45631,46064,YOR376W,YOR376W,RM11
CHR15,+,961996,960030,961296,960130,YOL113W,SKM1,RM11
CHR15,+,44325,44171,43625,44271,YOR376W-A,YOR376W-A,RM11
CHR15,+,43295,41719,42595,41819,YOR377W,ATF1,RM11
CHR15,+,40010,38464,39310,38564,YOR378W,AMF1,RM11
CHR15,+,38231,36592,37531,36692,YOR380W,RDR1,RM11
CHR15,+,33976,31842,33276,31942,YOR381W,FRE3,RM11
CHR15,+,31097,30931,30397,31031,YOR381W-A,YOR381W-A,RM11
CHR15,+,29989,29529,29289,29629,YOR382W,FIT2,RM11
CHR15,-,29079,28466,28379,28566,YOR383C,FIT3,RM11
CHR15,+,27956,25873,27256,25973,YOR384W,FRE5,RM11
CHR15,+,24477,23606,23777,23706,YOR385W,YOR385W,RM11
CHR15,+,22681,20985,21981,21085,YOR386W,PHR1,RM11
CHR15,+,959612,958135,958912,958235,YOL112W,MSB4,RM11
CHR15,-,19899,19280,19199,19380,YOR387C,YOR387C,RM11
CHR15,-,17727,16597,17027,16697,YOR388C,FDH1,RM11
CHR15,+,15513,13640,14813,13740,YOR389W,YOR389W,RM11
CHR13,+,12891,11765,12191,11865,YOR390W,FEX1,RM11
CHR15,-,11183,10470,10483,10570,YOR391C,HSP33,RM11
CHR13,+,9408,8096,8708,8196,YOR393W,ERR1,RM11
CHR15,-,958064,957427,957364,957527,YOL111C,MDY2,RM11
CHR15,+,7016,6523,6316,6623,YOR394W,PAU21,RM11
CHR10,-,736,600,36,700,YOR394C-A,YOR394C-A,RM11
CHR4,+,6006,1826,5306,1926,YOR396W,YRF1-8,RM11
CHR15,+,957146,956434,956446,956534,YOL110W,SHR5,RM11
CHR15,+,956026,955686,955326,955786,YOL109W,ZEO1,RM11
CHR14,-,692706,692636,692006,692736,tG(UCC)O,SUF1,RM11
CHR15,-,954883,954429,954183,954529,YOL108C,INO4,RM11
CHR15,+,954212,953185,953512,953285,YOL107W,YOL107W,RM11
CHR10,+,63795,63724,63095,63824,tT(AGU)O1,tT(AGU)O1,RM11
CHR15,-,952176,950495,951476,950595,YOL105C,WSC3,RM11
CHR9,-,423744,423383,423044,423483,YOL161C,PAU20,RM11
CHR15,-,949906,948849,949206,948949,YOL104C,NDJ1,RM11
CHR4,+,699205,697884,698505,697984,YOL103W-A,YOL103W-A,RM11
CHR4,+,699205,696749,698505,696849,YOL103W-B,YOL103W-B,RM11
CHR15,+,948232,946404,947532,946504,YOL103W,ITR2,RM11
CHR15,-,946236,945545,945536,945645,YOL102C,TPT1,RM11
CHR15,-,945251,944314,944551,944414,YOL101C,IZH4,RM11
CHR15,+,942995,939751,942295,939851,YOL100W,PKH2,RM11
CHR15,-,939507,936395,938807,936495,YOL098C,SDD3,RM11
CHR15,-,936145,936051,935445,936151,snR58,snR58,RM11
CHR15,+,936013,935830,935313,935930,YOL097W-A,YOL097W-A,RM11
CHR15,-,935707,934410,935007,934510,YOL097C,WRS1,RM11
CHR15,-,934129,933192,933429,933292,YOL096C,COQ3,RM11
CHR15,-,933009,930890,932309,930990,YOL095C,HMI1,RM11
CHR15,-,930652,929682,929952,929782,YOL094C,RFC4,RM11
CHR15,+,929421,928542,928721,928642,YOL093W,TRM10,RM11
CHR15,+,1052087,1051747,1051387,1051847,YOL160W,YOL160W,RM11
CHR15,+,928031,927106,927331,927206,YOL092W,YPQ1,RM11
CHR15,+,926899,925073,926199,925173,YOL091W,SPO21,RM11
CHR15,+,924853,921960,924153,922060,YOL090W,MSH2,RM11
CHR15,-,921837,918746,921137,918846,YOL089C,HAL9,RM11
CHR9,-,5732,6003,5032,6103,YOL159C-A,YOL159C-A,RM11
CHR15,-,918323,917491,917623,917591,YOL088C,MPD2,RM11
CHR15,-,916948,913599,916248,913699,YOL087C,DUF1,RM11
CHR15,+,913061,912790,912361,912890,YOL086W-A,MHF1,RM11
CHR15,-,912686,911641,911986,911741,YOL086C,ADH1,RM11
CHR15,-,910564,910224,909864,910324,YOL085C,YOL085C,RM11
CHR15,+,909880,906906,909180,907006,YOL084W,PHM7,RM11
CHR12,-,1022579,1022150,1021879,1022250,YOL165C,AAD15,RM11
CHR15,+,906524,905287,905824,905387,YOL083W,ATG34,RM11
CHR15,+,903514,902268,902814,902368,YOL082W,ATG19,RM11
CHR15,+,901170,891932,900470,892032,YOL081W,IRA2,RM11
CHR9,-,7779,8293,7079,8393,YOL159C,CSS3,RM11
CHR15,-,891681,890813,890981,890913,YOL080C,REX4,RM11
CHR15,+,890557,887028,889857,887128,YOL078W,AVO1,RM11
CHR15,+,886801,886596,886101,886696,YOL077W-A,ATP19,RM11
CHR15,-,886391,885517,885691,885617,YOL077C,BRX1,RM11
CHR15,+,885215,882826,884515,882926,YOL076W,MDM20,RM11
CHR15,-,882584,878701,881884,878801,YOL075C,YOL075C,RM11
CHR15,-,878410,877443,877710,877543,YOL073C,DSC2,RM11
CHR9,-,9988,11809,9288,11909,YOL158C,ENB1,RM11
CHR15,+,877271,875905,876571,876005,YOL072W,THP1,RM11
CHR15,+,875734,875247,875034,875347,YOL071W,SDH5,RM11
CHR15,-,875021,873517,874321,873617,YOL070C,NBA1,RM11
CHR15,+,873299,871945,872599,872045,YOL069W,NUF2,RM11
CHR15,-,871874,870364,871174,870464,YOL068C,HST1,RM11
CHR15,-,870257,869725,869557,869825,YOL067C,RTG1,RM11
CHR15,-,869546,867772,868846,867872,YOL066C,RIB2,RM11
CHR15,-,867510,866357,866810,866457,YOL065C,INP54,RM11
CHR15,-,866136,865064,865436,865164,YOL064C,MET22,RM11
CHR15,-,864847,861975,864147,862075,YOL063C,CRT10,RM11
CHR15,-,861719,860245,861019,860345,YOL062C,APM4,RM11
CHR15,+,859995,858506,859295,858606,YOL061W,PRS5,RM11
CHR15,-,858221,856102,857521,856202,YOL060C,MAM3,RM11
CHR15,+,855085,853764,854385,853864,YOL059W,GPD2,RM11
CHR15,+,853000,851739,852300,851839,YOL058W,ARG1,RM11
CHR15,+,851444,849310,850744,849410,YOL057W,YOL057W,RM11
CHR15,+,848943,848033,848243,848133,YOL056W,GPM3,RM11
CHR15,-,847791,846137,847091,846237,YOL055C,THI20,RM11
CHR9,-,13022,14790,12322,14890,YOL157C,IMA2,RM11
CHR10,-,395008,395077,394308,395177,tG(GCC)O1,tG(GCC)O1,RM11
CHR11,+,81442,81514,80742,81614,tN(GUU)O1,tN(GUU)O1,RM11
CHR15,+,843584,842365,842884,842465,YOL054W,PSH1,RM11
CHR15,+,842111,840925,841411,841025,YOL053W,AIM39,RM11
CHR15,-,840626,840442,839926,840542,YOL052C-A,DDR2,RM11
CHR15,-,839750,838561,839050,838661,YOL052C,SPE2,RM11
CHR15,+,837850,837651,837150,837751,snR81,snR81,RM11
CHR15,+,837256,833985,836556,834085,YOL051W,GAL11,RM11
CHR15,+,833548,832075,832848,832175,YOL049W,GSH2,RM11
CHR15,-,831963,830858,831263,830958,YOL048C,RRT8,RM11
CHR15,-,830553,829421,829853,829521,YOL047C,LDS2,RM11
CHR15,+,828670,825366,827970,825466,YOL045W,PSK2,RM11
CHR15,+,825017,823867,824317,823967,YOL044W,PEX15,RM11
CHR15,-,823775,822634,823075,822734,YOL043C,NTG2,RM11
CHR15,+,822342,821252,821642,821352,YOL042W,NGL1,RM11
CHR15,-,820899,819521,820199,819621,YOL041C,NOP12,RM11
CHR15,+,1041143,1039441,1040443,1039541,YOL156W,HXT11,RM11
CHR15,-,819017,818590,818317,818690,YOL040C,RPS15,RM11
CHR15,+,817869,817550,817169,817650,YOL039W,RPP2A,RM11
CHR15,-,817241,817147,816541,817247,YOL038C-A,YOL038C-A,RM11
CHR15,+,816830,816067,816130,816167,YOL038W,PRE6,RM11
CHR15,+,815421,813137,814721,813237,YOL036W,YOL036W,RM11
CHR15,+,812678,812590,811978,812690,snR50,snR50,RM11
CHR15,+,812244,808964,811544,809064,YOL034W,SMC5,RM11
CHR15,+,808692,807083,807992,807183,YOL033W,MSE1,RM11
CHR15,+,806738,805999,806038,806099,YOL032W,OPI10,RM11
CHR15,-,805904,804640,805204,804740,YOL031C,SIL1,RM11
CHR15,+,803981,802528,803281,802628,YOL030W,GAS5,RM11
CHR15,-,802353,801749,801653,801849,YOL029C,YOL029C,RM11
CHR15,-,801535,800799,800835,800899,YOL028C,YAP7,RM11
CHR15,+,1039330,1039194,1038630,1039294,YOL155W-A,YOL155W-A,RM11
CHR15,-,800166,798446,799466,798546,YOL027C,MDM38,RM11
CHR15,-,798157,797817,797457,797917,YOL026C,MIM1,RM11
CHR12,+,746304,746403,745604,746503,tS(GCU)O,tS(GCU)O,RM11
CHR15,+,797212,795231,796512,795331,YOL025W,LAG2,RM11
CHR15,+,795083,794565,794383,794665,YOL024W,YOL024W,RM11
CHR15,+,794114,792085,793414,792185,YOL023W,IFM1,RM11
CHR15,-,791898,790673,791198,790773,YOL022C,TSR4,RM11
CHR10,+,395076,395007,394376,395107,tG(GCC)O2,SUF17,RM11
CHR15,-,789749,786745,789049,786845,YOL021C,DIS3,RM11
CHR15,+,785998,784221,785298,784321,YOL020W,TAT2,RM11
CHR9,-,19195,21244,18495,21344,YOL155C,HPF1,RM11
CHR10,+,529417,529330,528717,529430,tY(GUA)O,SUP3,RM11
CHR15,+,783750,783599,783050,783699,YOL019W-A,YOL019W-A,RM11
CHR15,+,783272,781618,782572,781718,YOL019W,YOL019W,RM11
CHR15,-,781290,780098,780590,780198,YOL018C,TLG2,RM11
CHR15,+,779644,777501,778944,777601,YOL017W,ESC8,RM11
CHR15,-,777396,776054,776696,776154,YOL016C,CMK2,RM11
CHR15,+,775096,773337,774396,773437,YOL015W,IRC10,RM11
CHR15,+,772482,772110,771782,772210,YOL014W,YOL014W,RM11
CHR15,+,771128,770940,770428,771040,YOL013W-A,YOL013W-A,RM11
CHR15,+,771080,770980,770380,771080,tP(UGG)O1,tP(UGG)O1,RM11
CHR15,-,770801,769147,770101,769247,YOL013C,HRD1,RM11
CHR15,-,768602,768199,767902,768299,YOL012C,HTZ1,RM11
CHR15,+,766832,764773,766132,764873,YOL011W,PLB3,RM11
CHR15,+,764243,763141,763543,763241,YOL010W,RCL1,RM11
CHR15,-,762845,762031,762145,762131,YOL009C,MDM12,RM11
CHR15,+,761857,761235,761157,761335,YOL008W,COQ10,RM11
CHR15,-,760827,759803,760127,759903,YOL007C,CSI2,RM11
CHR15,-,759091,756783,758391,756883,YOL006C,TOP1,RM11
CHR15,-,756361,756000,755661,756100,YOL005C,RPB11,RM11
CHR15,+,755249,750640,754549,750740,YOL004W,SIN3,RM11
CHR15,-,750329,749194,749629,749294,YOL003C,PFA4,RM11
CHR15,-,748776,747824,748076,747924,YOL002C,IZH2,RM11
CHR15,+,746939,746059,746239,746159,YOL001W,PHO80,RM11
CHR15,+,745350,743150,744650,743250,YOR001W,RRP6,RM11
CHR15,+,742765,741132,742065,741232,YOR002W,ALG6,RM11
CHR15,+,740727,739292,740027,739392,YOR003W,YSP3,RM11
CHR15,+,738591,737828,737891,737928,YOR004W,UTP23,RM11
CHR15,-,737674,734841,736974,734941,YOR005C,DNL4,RM11
CHR15,-,734503,733563,733803,733663,YOR006C,TSR3,RM11
CHR15,-,733249,732210,732549,732310,YOR007C,SGT2,RM11
CHR11,-,503078,503007,502378,503107,tR(ACG)O,tR(ACG)O,RM11
CHR15,-,730909,729774,730209,729874,YOR008C,SLG1,RM11
CHR15,-,729330,729107,728630,729207,YOR008C-A,YOR008C-A,RM11
CHR15,+,727337,726282,726637,726382,YOR009W,TIR4,RM11
CHR15,-,725884,725130,725184,725230,YOR010C,TIR2,RM11
CHR15,+,1031588,1030840,1030888,1030940,YOL154W,ZPS1,RM11
CHR15,+,722402,718219,721702,718319,YOR011W,AUS1,RM11
CHR10,-,63725,63796,63025,63896,tT(AGU)O2,tT(AGU)O2,RM11
CHR15,+,716435,716230,715735,716330,YOR011W-A,YOR011W-A,RM11
CHR15,+,715544,715133,714844,715233,YOR012W,YOR012W,RM11
CHR15,+,714415,712143,713715,712243,YOR014W,RTS1,RM11
CHR15,+,712096,711738,711396,711838,YOR015W,YOR015W,RM11
CHR15,-,711628,711006,710928,711106,YOR016C,ERP4,RM11
CHR15,+,710677,708276,709977,708376,YOR017W,PET127,RM11
CHR15,+,707719,705207,707019,705307,YOR018W,ROD1,RM11
CHR15,+,703961,701770,703261,701870,YOR019W,YOR019W,RM11
CHR15,-,701562,701243,700862,701343,YOR020C,HSP10,RM11
CHR15,+,700399,700128,699699,700228,YOR020W-A,MCO10,RM11
CHR15,-,699285,698645,698585,698745,YOR021C,SFM1,RM11
CHR15,-,698373,696227,697673,696327,YOR022C,DDL1,RM11
CHR15,-,696071,694372,695371,694472,YOR023C,AHC1,RM11
CHR15,+,693864,692522,693164,692622,YOR025W,HST3,RM11
CHR15,+,692302,691278,691602,691378,YOR026W,BUB3,RM11
CHR15,+,691030,689262,690330,689362,YOR027W,STI1,RM11
CHR15,-,688553,687667,687853,687767,YOR028C,CIN5,RM11
CHR15,+,687488,687154,686788,687254,YOR029W,YOR029W,RM11
CHR15,+,685135,683277,684435,683377,YOR030W,DFG16,RM11
CHR15,-,682188,680885,681488,680985,YOR032C,HMS1,RM11
CHR15,+,679781,679582,679081,679682,YOR032W-A,YOR032W-A,RM11
CHR15,-,679540,677433,678840,677533,YOR033C,EXO1,RM11
CHR15,-,677119,674871,676419,674971,YOR034C,AKR2,RM11
CHR15,-,674530,674290,673830,674390,YOR034C-A,YOR034C-A,RM11
CHR15,-,674222,671854,673522,671954,YOR035C,SHE4,RM11
CHR15,+,671609,670744,670909,670844,YOR036W,PEP12,RM11
CHR15,+,670402,669303,669702,669403,YOR037W,CYC2,RM11
CHR15,-,669196,666570,668496,666670,YOR038C,HIR2,RM11
CHR15,+,666189,665414,665489,665514,YOR039W,CKB2,RM11
CHR15,+,664893,664037,664193,664137,YOR040W,GLO4,RM11
CHR15,+,1025498,1023637,1024798,1023737,YOL152W,FRE7,RM11
CHR15,-,663986,663801,663286,663901,snR9,snR9,RM11
CHR15,+,663509,662275,662809,662375,YOR042W,CUE5,RM11
CHR15,-,662169,662071,661469,662171,snR62,snR62,RM11
CHR15,+,661061,659605,660361,659705,YOR043W,WHI2,RM11
CHR15,+,658931,658459,658231,658559,YOR044W,IRC23,RM11
CHR15,+,658088,657904,657388,658004,YOR045W,TOM6,RM11
CHR15,-,657481,656034,656781,656134,YOR046C,DBP5,RM11
CHR15,-,655591,654258,654891,654358,YOR047C,STD1,RM11
CHR15,-,653312,650293,652612,650393,YOR048C,RAT1,RM11
CHR15,-,649284,648221,648584,648321,YOR049C,RSB1,RM11
CHR15,-,647106,645870,646406,645970,YOR051C,ETT1,RM11
CHR15,-,645183,644732,644483,644832,YOR052C,TMC1,RM11
CHR15,-,644081,642128,643381,642228,YOR054C,VHS3,RM11
CHR15,-,641734,640356,641034,640456,YOR056C,NOB1,RM11
CHR15,+,639795,638609,639095,638709,YOR057W,SGT1,RM11
CHR15,-,638292,635636,637592,635736,YOR058C,ASE1,RM11
CHR15,+,1022597,1021570,1021897,1021670,YOL151W,GRE2,RM11
CHR11,+,590631,590725,589931,590825,tK(UUU)O,tK(UUU)O,RM11
CHR15,-,633072,631721,632372,631821,YOR059C,LPL1,RM11
CHR15,-,631588,630816,630888,630916,YOR060C,SLD7,RM11
CHR15,+,630444,629426,629744,629526,YOR061W,CKA2,RM11
CHR15,-,629253,628448,628553,628548,YOR062C,YOR062C,RM11
CHR15,+,627285,626123,626585,626223,YOR063W,RPL3,RM11
CHR15,-,625892,625234,625192,625334,YOR064C,YNG1,RM11
CHR15,+,624532,623604,623832,623704,YOR065W,CYT1,RM11
CHR15,+,1021353,1020659,1020653,1020759,YOL149W,DCP1,RM11
CHR15,+,622540,620652,621840,620752,YOR066W,MSA1,RM11
CHR15,-,620247,618515,619547,618615,YOR067C,ALG8,RM11
CHR15,+,618208,616182,617508,616282,YOR069W,VPS5,RM11
CHR15,-,618107,617764,617407,617864,YOR068C,VAM10,RM11
CHR15,-,616069,614157,615369,614257,YOR070C,GYP1,RM11
CHR15,-,1020547,1018737,1019847,1018837,YOL148C,SPT20,RM11
CHR15,-,612495,610700,611795,610800,YOR071C,NRT1,RM11
CHR15,+,610473,610160,609773,610260,YOR072W,YOR072W,RM11
CHR15,+,607171,607071,606471,607171,tP(UGG)O2,SUF11,RM11
CHR15,+,607152,606993,606452,607093,YOR072W-B,YOR072W-B,RM11
CHR15,+,606851,605080,606151,605180,YOR073W,SGO1,RM11
CHR15,-,604947,604034,604247,604134,YOR074C,CDC21,RM11
CHR15,+,603409,602370,602709,602470,YOR075W,UFE1,RM11
CHR15,-,602243,600001,601543,600101,YOR076C,SKI7,RM11
CHR15,+,599720,599023,599020,599123,YOR077W,RTS2,RM11
CHR15,+,598894,598251,598194,598351,YOR078W,BUD21,RM11
CHR15,-,598144,597204,597444,597304,YOR079C,ATX2,RM11
CHR15,+,597025,594828,596325,594928,YOR080W,DIA2,RM11
CHR15,-,594680,592432,593980,592532,YOR081C,TGL5,RM11
CHR15,-,1018378,1017669,1017678,1017769,YOL147C,PEX11,RM11
CHR15,+,592082,591196,591382,591296,YOR083W,WHI5,RM11
CHR15,+,591028,589866,590328,589966,YOR084W,LPX1,RM11
CHR15,+,589582,588531,588882,588631,YOR085W,OST3,RM11
CHR15,-,588396,584837,587696,584937,YOR086C,TCB1,RM11
CHR11,+,81442,81514,80742,81614,tN(GUU)O2,tN(GUU)O2,RM11
CHR15,+,583561,581535,582861,581635,YOR087W,YVC1,RM11
CHR15,+,1017447,1016864,1016747,1016964,YOL146W,PSF3,RM11
CHR15,-,581075,580444,580375,580544,YOR089C,VPS21,RM11
CHR15,-,580150,578433,579450,578533,YOR090C,PTC5,RM11
CHR15,+,577840,576804,577140,576904,YOR091W,TMA46,RM11
CHR15,+,576146,574306,575446,574406,YOR092W,ECM3,RM11
CHR15,-,1016756,1013524,1016056,1013624,YOL145C,CTR9,RM11
CHR15,-,573765,568820,573065,568920,YOR093C,CMR2,RM11
CHR15,+,568476,567926,567776,568026,YOR094W,ARF3,RM11
CHR15,-,567719,566944,567019,567044,YOR095C,RKI1,RM11
CHR15,+,565475,564509,564775,564609,YOR096W,RPS7A,RM11
CHR15,-,564297,563771,563597,563871,YOR097C,YOR097C,RM11
CHR15,-,563328,560099,562628,560199,YOR098C,NUP1,RM11
CHR15,+,559448,558268,558748,558368,YOR099W,KTR1,RM11
CHR15,-,557978,556996,557278,557096,YOR100C,CRC1,RM11
CHR15,+,556029,555101,555329,555201,YOR101W,RAS1,RM11
CHR15,-,554826,554435,554126,554535,YOR103C,OST2,RM11
CHR15,+,553629,552788,552929,552888,YOR104W,PIN2,RM11
CHR15,+,553082,552757,552382,552857,YOR105W,YOR105W,RM11
CHR15,+,552156,551306,551456,551406,YOR106W,VAM3,RM11
CHR15,+,549923,548994,549223,549094,YOR107W,RGS2,RM11
CHR15,+,548259,546446,547559,546546,YOR108W,LEU9,RM11
CHR15,+,546008,542686,545308,542786,YOR109W,INP53,RM11
CHR15,+,542345,541039,541645,541139,YOR110W,TFC7,RM11
CHR15,+,540857,540160,540157,540260,YOR111W,YOR111W,RM11
CHR15,+,1013213,1011739,1012513,1011839,YOL144W,NOP8,RM11
CHR15,+,539778,537494,539078,537594,YOR112W,CEX1,RM11
CHR15,+,537211,534480,536511,534580,YOR113W,AZF1,RM11
CHR15,+,533748,532865,533048,532965,YOR114W,DPI34,RM11
CHR15,-,532659,531854,531959,531954,YOR115C,TRS33,RM11
CHR15,-,531555,527174,530855,527274,YOR116C,RPO31,RM11
CHR15,+,526289,524986,525589,525086,YOR117W,RPT5,RM11
CHR15,-,1011695,1011187,1010995,1011287,YOL143C,RIB4,RM11
CHR15,+,524461,522759,523761,522859,YOR118W,RTC5,RM11
CHR15,-,522526,521073,521826,521173,YOR119C,RIO1,RM11
CHR15,+,520204,519267,519504,519367,YOR120W,GCY1,RM11
CHR15,-,519020,518432,518320,518532,YOR122C,PFY1,RM11
CHR15,-,518142,516749,517442,516849,YOR123C,LEO1,RM11
CHR15,-,516494,512677,515794,512777,YOR124C,UBP2,RM11
CHR15,+,1010752,1010031,1010052,1010131,YOL142W,RRP40,RM11
CHR15,-,512288,511588,511588,511688,YOR125C,CAT5,RM11
CHR15,-,511357,510642,510657,510742,YOR126C,IAH1,RM11
CHR15,+,510150,507128,509450,507228,YOR127W,RGA1,RM11
CHR15,-,506845,505131,506145,505231,YOR128C,ADE2,RM11
CHR15,+,1009858,1007772,1009158,1007872,YOL141W,PPM2,RM11
CHR15,-,504444,501764,503744,501864,YOR129C,AFI1,RM11
CHR15,-,501391,500514,500691,500614,YOR130C,ORT1,RM11
CHR10,+,203085,203155,202385,203255,tD(GUC)O,tD(GUC)O,RM11
CHR15,-,499136,498481,498436,498581,YOR131C,YOR131C,RM11
CHR15,+,498143,496489,497443,496589,YOR132W,VPS17,RM11
CHR4,+,288113,285587,287413,285687,YOR133W,EFT1,RM11
CHR15,+,492754,491526,492054,491626,YOR134W,BAG7,RM11
CHR15,+,491069,489961,490369,490061,YOR136W,IDH2,RM11
CHR15,-,489506,487639,488806,487739,YOR137C,SIA1,RM11
CHR15,-,487010,484996,486310,485096,YOR138C,RUP1,RM11
CHR10,+,723729,723574,723029,723674,YOL166W-A,YOL166W-A,RM11
