SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
10253,15,168592,0.131415717357131,0.060501254042577,0.0305120614113303
10254,15,168689,0.139579312533414,0.0604494385389856,0.0215190738477821
10255,15,169414,0.144216477967262,0.0603863820106823,0.0174548810378922
10256,15,170347,0.143918478210804,0.0608126859058948,0.0184921980612647
10257,15,170413,0.118891418531439,0.059762617746767,0.0474290348375318
10258,15,170682,0.165872973255172,0.0593964228505825,0.00551275552823688
10259,15,170944,0.15398061654123,0.0605500275703631,0.0114157218104444
10260,15,171150,0.144132214406079,0.0595991613821532,0.0160961023096582
10261,15,171671,0.120995128435054,0.0600760212722885,0.0447642393626907
10262,15,172074,0.120148036704687,0.0608932637683971,0.0492647994180832
10263,15,172102,0.128145028103552,0.0610206142022243,0.0364355764820619
10264,15,173340,0.0968275723922102,0.0600612052651885,0.107823323009359
10265,15,179652,0.0896761173611145,0.0602313837858797,0.137416979922331
10266,15,180876,0.119930581610573,0.0607101671839913,0.0489943855139064
10267,15,180978,0.042492530505459,0.0603570390487436,0.481884797415797
10268,15,181071,0.0410209638918373,0.059947521482893,0.494246578979405
10269,15,181986,0.0313908707470389,0.0599145631806813,0.600657945647997
10270,15,183037,0.0685281453571186,0.0611147422291505,0.262921101659275
10271,15,184074,0.0415133007699803,0.0594447366956196,0.48541740128292
10272,15,184082,0.0630716165011644,0.0594194331657038,0.289204544502317
10273,15,185252,0.0630716165011644,0.0594194331657038,0.289204544502317
10275,15,185951,0.0516605130202565,0.0594155767295974,0.385176764746263
10276,15,187949,0.0555693409311669,0.0593384733534279,0.349665924953957
10277,15,188149,0.00142498699821925,0.0598668069930048,0.981023497579526
10279,15,194959,0.0203890905136599,0.0595170854356846,0.732121788846024
10280,15,195072,0.0209504563872735,0.0605456962354736,0.729528429532726
10281,15,195091,0.0266716105757629,0.0592711262959242,0.652991471959701
10283,15,197493,0.0314537232613061,0.0601957238728665,0.601633161391697
10284,15,202330,0.0132822525786573,0.0592937460813654,0.822880943637071
10285,15,203046,0.0195348864066143,0.0591222632760353,0.741282375961131
10286,15,203091,0.0573341319089434,0.0595572096702359,0.336370505153081
10287,15,203284,0.0600201461772871,0.0590925631641796,0.310469285131662
10293,15,207086,0.0593942009208275,0.0593704921268953,0.317802548192724
10294,15,211986,0.0770732588901958,0.0590561146844892,0.192713915842444
10295,15,214295,0.0656281851458399,0.059174349865744,0.268157258005622
10296,15,214375,0.0630133259912685,0.0593334523364762,0.28895252910031
10297,15,216217,0.0862321451191142,0.059429800767165,0.147670226155964
10299,15,216273,0.124850983730684,0.0589362346517752,0.0348387540065849
10303,15,217434,0.0804465780285658,0.0594170290928992,0.176624441780786
10304,15,217612,0.02336018324832,0.0591183320211118,0.692976168831426
10305,15,218167,0.0271066019725957,0.0593583562561605,0.648196125305107
10306,15,218248,0.0456273991720776,0.0596393595051042,0.444749872801211
10307,15,220986,0.0509425942919981,0.0599055765951522,0.395689437360041
10308,15,221062,0.00932912960832998,0.0594242054902561,0.875340842977968
10309,15,221859,0.000153700814559933,0.0590942733402468,0.997926219581827
10310,15,222323,0.0176010360842422,0.0600256036159099,0.769522117291432
10311,15,223392,0.00937773072928385,0.0605504140381086,0.8770085681421
10312,15,226144,-0.00107379640146008,0.0592866915856253,0.985559793458085
10316,15,228290,0.0119753718380573,0.0591800742349557,0.839755937795957
10318,15,231018,0.00288121019229263,0.0593427907283331,0.96130379443973
10320,15,232248,-0.00268023324666276,0.0591898569970058,0.963908164401894
10321,15,233334,-0.0438213421223832,0.0605105307766016,0.469426536230307
10322,15,234107,-0.0296461808352491,0.0594904211651655,0.618558027950189
10323,15,234124,-0.0530720028421274,0.0592025191669145,0.370624258977073
10324,15,234411,-0.0434926726124366,0.0591335564249778,0.462524030223169
10325,15,235211,-0.0538849739895271,0.059357032279029,0.364597337631004
10327,15,236301,-0.0610310580654908,0.0594216749617948,0.305084127939188
10331,15,237260,-0.0631174400815755,0.0591689653169732,0.286821800312494
10333,15,240287,-0.0690141204925824,0.0595823533704953,0.247525485399294
10334,15,242903,-0.0810286023928166,0.0589348324341636,0.170039215198294
10335,15,243109,-0.0395559113412439,0.0601037798941612,0.51088559130342
10336,15,243553,-0.0372225297458907,0.059421576562896,0.531448044197705
10337,15,244594,-0.0461792578473383,0.0592095216295043,0.435954937117416
10338,15,244868,-0.0275111335241032,0.0591607309369441,0.642201308195495
10339,15,247506,-0.0341382246465128,0.0592982598403178,0.565182324168067
10340,15,248251,-0.040270211483828,0.059229697180275,0.497014041967749
10341,15,250092,-0.0374929767040759,0.0596138636751407,0.529801327379302
10342,15,252113,-0.0223139709562673,0.0597944055778331,0.709239783175592
10343,15,253558,-0.028023916594935,0.0593242409903787,0.636943491045745
10344,15,253929,-0.044369104490092,0.0600429643394653,0.460424815114135
10345,15,253930,-0.0313727325104476,0.0591972605624725,0.596466372274485
10346,15,253973,-0.0312143791851656,0.0591359666327131,0.597941426927841
10347,15,253998,-0.0312143791851656,0.0591359666327131,0.597941426927841
10348,15,255007,-0.0298656252363027,0.0592471456208693,0.614515782839849
10352,15,261313,-0.0268555319776312,0.0594487494867974,0.651731862600923
10353,15,262436,-0.0757723381482363,0.0596517670987013,0.204834099821921
10354,15,263540,-0.0559494373314401,0.05929080637189,0.345996789786179
10355,15,263860,-0.0619936343161371,0.0593402742823719,0.296869897337693
10357,15,267332,-0.0822434665385188,0.0589300650470001,0.16370880145102
10358,15,268222,-0.0774751412819459,0.0591337553555939,0.190990973598833
10359,15,269477,-0.0633253171567908,0.0602800089831245,0.294198029857746
10360,15,269919,-0.0558476948912903,0.0595268855007739,0.348786809247475
10361,15,270218,-0.0234582626478941,0.05983937217342,0.695279608246958
10362,15,270269,0.00142001180159826,0.0592866709580741,0.980904732941152
10363,15,270972,0.00337632010992173,0.0592770840033312,0.954610663713466
10364,15,271365,0.0473673066347266,0.0593647558378831,0.425463302395382
10365,15,271552,0.0473112228031935,0.0593828188642546,0.426151686660866
10366,15,271780,0.032695028191371,0.059729010527671,0.584457131637815
10368,15,272768,0.0301285902350097,0.0596137730226299,0.613595807603216
10369,15,274007,0.0295260542309539,0.0599090221777498,0.622426266827712
10370,15,274603,0.0201331381025136,0.0596858553167115,0.736077358706354
10371,15,276632,0.00452975434169978,0.0592768661019579,0.93913071604944
10374,15,277467,0.010586014206063,0.0598526353448743,0.859713530458841
10379,15,278631,0.00665296303092527,0.0596829547891626,0.911305626102399
10380,15,281378,-0.00382053193189293,0.0593454581829217,0.9487058213757
10381,15,285588,-0.0345788037027353,0.059789899960502,0.563404351841934
10382,15,285741,-0.0207247177399414,0.0596151275761224,0.728316308263908
10383,15,285960,-0.0340283950700546,0.0595065330253082,0.5677922851901
10384,15,286046,-0.0157536284869198,0.0593051559252157,0.790674052157429
10385,15,286242,-0.00503373212825797,0.0597940663213125,0.932957481989786
10386,15,286732,-0.00596187738951731,0.0595332431605778,0.920287116692007
10388,15,288282,-0.00638835974956169,0.0595245851369861,0.914593672471625
10389,15,289191,-0.019980210265826,0.0597679200952523,0.73835430657034
10390,15,289865,-0.0312805887104563,0.059455859575709,0.599139042018103
10391,15,294442,-0.0269852335602286,0.0593256051846546,0.64948485469539
10392,15,298709,-0.0579848819506718,0.0594388537949175,0.329961321024418
10394,15,300336,-0.0638636069761147,0.0592596752604294,0.281907663151968
10395,15,300373,-0.0738152808516342,0.0589895715637039,0.211643596550623
10398,15,300972,-0.0474156027505979,0.0601877148799775,0.431345075294402
10399,15,302265,-0.0866420516781978,0.0595934632798891,0.146866632296431
10400,15,305341,-0.0284237828988445,0.0595818511918359,0.633618602057611
10401,15,305375,-0.0249736359691751,0.0593271612320768,0.674049393525973
10402,15,305436,-0.0249736359691751,0.0593271612320768,0.674049393525973
10403,15,305531,-0.0177418635072235,0.0594206634013747,0.76543567371214
10404,15,309504,-0.00744793952176234,0.0599655956118537,0.901224809799379
10405,15,309869,-0.0308647112788023,0.0593202466141773,0.603176112327513
10406,15,309954,-0.0481697426546739,0.0595401726807488,0.419043253913237
10407,15,310221,-0.0596893476643412,0.0590069575174202,0.31243914802569
10408,15,310574,-0.00470412725730103,0.0594276388682922,0.93695241675618
10410,15,311056,0.00386748629897243,0.0593614241822171,0.948090250271908
10411,15,311337,-0.0129291088303102,0.0596499621021652,0.828528657600687
10412,15,312146,0.0116889110450804,0.0592054074687302,0.843604853197683
10413,15,312151,0.0614024274038876,0.059424385761482,0.302177127833315
10414,15,312245,0.0212958111158475,0.0592099582985065,0.71931196043317
10415,15,312534,0.00612173088696902,0.0594782730015693,0.918081879098707
10418,15,316405,0.0137922527730522,0.059450061845427,0.816674558335876
10419,15,316670,0.0265146688355956,0.0600279980449899,0.658973122752433
10420,15,316958,0.028082753312216,0.0595865927276465,0.637722535583713
10421,15,317329,0.0592269982337876,0.0594434513236617,0.319758391839622
10422,15,318509,0.0916649563850586,0.0591647236349765,0.122201395252818
10423,15,322448,0.0947899059314915,0.0591422817589788,0.109885684232819
10424,15,329425,0.131991308241063,0.0593269194997812,0.0267254295085433
10426,15,334807,0.0875273800561067,0.0591146802716448,0.139595311131247
10427,15,338579,0.1300417291226,0.058881312580442,0.0278487229320069
10428,15,343921,0.0741302817805353,0.0593235309097489,0.212276056548465
10429,15,346460,0.0625621822525675,0.059096291147774,0.290483896310297
10430,15,346467,0.0194425706723744,0.0592889301033617,0.743159617209093
10431,15,346509,0.00720978405106515,0.0594547723142,0.903550124105858
10432,15,349540,0.0104837324056697,0.0603133163813256,0.862105627102431
10434,15,350076,-0.00745062793939233,0.0599283183057595,0.901128192816818
10435,15,350753,0.000779996978477387,0.0595113289825387,0.989550072195294
10436,15,351238,0.0134309998081428,0.0593715835060249,0.821161767016854
10438,15,356056,0.00899624167362142,0.0592960270387081,0.879496468018425
10439,15,357232,0.00899624167362142,0.0592960270387081,0.879496468018425
10440,15,358094,0.0192401149904249,0.0592259593803328,0.745479854447683
10443,15,364136,0.00348485768499077,0.0594448620670729,0.953285273766064
10444,15,366396,0.00531355548653659,0.0596881130433492,0.92911490636503
10445,15,366644,0.00693478094896147,0.0592968115253408,0.906965932954609
10446,15,368091,0.0102750835225021,0.0597921655538771,0.86365655999078
10447,15,370822,-0.0194093567935369,0.0594701935262803,0.744336954965782
10450,15,372209,-0.00709541700353715,0.0597028853674908,0.905465391787124
10451,15,372217,-0.0159419689101124,0.0603840314018784,0.791926518362582
10452,15,372714,-0.0143394770625958,0.0598880439696924,0.810904883555664
10453,15,372783,-0.00225811688345962,0.0592880021066049,0.969639648015137
10454,15,376289,-0.00225874031357165,0.0599919979009495,0.969987472060396
10455,15,379384,-0.0136437912910271,0.0595400941762477,0.818882707226231
10456,15,381987,-0.00931316451521533,0.0594161973677372,0.875535791215029
10457,15,382511,-0.0257056660731263,0.0598830733071449,0.66799275839705
10458,15,383674,-0.024146470872786,0.0598284795443213,0.6867549830455
10460,15,385480,-0.00950547727929002,0.059613184831785,0.873403493918316
10465,15,389923,0.016470443739252,0.0595746341973876,0.782350900477304
10466,15,390617,-0.00303556741995104,0.0598926890488442,0.959606440278726
10467,15,390618,0.0137878218801704,0.0598623570666571,0.817972336223953
10468,15,390621,0.0106603727412651,0.0603759476053358,0.859950126420877
10469,15,392113,0.0532466861338681,0.0594116097005328,0.370738732207184
10470,15,392353,0.0725824314554481,0.0593303724925779,0.22200959153632
10471,15,393541,0.0525945241796109,0.0591237964476831,0.374304740775151
10472,15,394456,0.0432176609402025,0.0590494884491557,0.46472203446565
10473,15,397092,0.0644093478354369,0.0594885669412895,0.279672591301482
10475,15,408490,0.111041201740202,0.0594281447763525,0.0625212002480335
10476,15,409351,0.0960534589164563,0.0601583096140576,0.111232247730211
10477,15,411919,0.104900056041686,0.0592151123068751,0.0773389421439797
10478,15,412551,0.0927865031333038,0.05898832224567,0.116622993616435
10480,15,413284,0.104623443976567,0.0589134688094286,0.0766135456167033
10481,15,414582,0.112830694478167,0.058955441681236,0.0564503118075662
10483,15,421830,0.0489525972868232,0.0600567984644474,0.415561796764896
10484,15,422359,0.0770924126159033,0.0591164151559396,0.193056709300255
10485,15,422808,0.0767398360939966,0.0592857489041111,0.196371288766167
10486,15,424272,0.0673804463206784,0.0623130071426657,0.280291912628733
10487,15,425338,0.0754437327940375,0.0591336914250765,0.202859295626666
10490,15,427668,0.0590455332736978,0.0592587752941124,0.319737614523696
10495,15,430047,0.0683828872063847,0.0590714852165081,0.247797984250282
10496,15,433993,0.0936944352583068,0.0594954490065423,0.116194498338081
10498,15,441176,0.0959117643371368,0.059291992058847,0.106638234166688
10500,15,443566,0.066257678973647,0.0594966318800973,0.266192453973483
10501,15,443890,0.109268849011085,0.0591329583058091,0.065460390778656
10502,15,446521,0.0742500035872231,0.0597217850979007,0.214595297111697
10503,15,446992,0.105753293757237,0.0589405233445925,0.0736308666536806
10512,15,449086,0.0744849520932827,0.0592330212028911,0.2094074107243
10513,15,451421,0.053316396675456,0.0597099855663244,0.37250692400452
10514,15,453019,0.0371198180189752,0.0592650381558349,0.531499478476065
10515,15,459550,0.0586983731468951,0.0604363842003812,0.332092653565448
10516,15,460514,0.0343890970690373,0.0597133693623396,0.565047842311884
10517,15,460515,0.0317351673919409,0.0596572319969186,0.59508941283831
10518,15,461014,0.0416861135803263,0.0596298475336618,0.48496155070392
10521,15,461760,0.0640348025024822,0.0594136682799549,0.281868358108584
10522,15,461793,0.0222072648678334,0.0594442608215831,0.708940100055807
10523,15,461814,0.0245445302947958,0.0595368342966376,0.680400645065642
10524,15,462280,-0.0153223445773135,0.0596784332672109,0.797522551542816
10529,15,465855,0.0226940383220254,0.0596832524882125,0.703994982169755
10530,15,466097,0.0278685447204797,0.0596125974508274,0.640434784485112
10531,15,466324,0.00920989520152782,0.0597585777929447,0.877604468710671
10532,15,466738,0.012691665490367,0.0599883151314219,0.83256542111112
10533,15,467591,-0.00993596765602733,0.0597635244233856,0.868051686423235
10534,15,467703,-0.00657494950360488,0.0595534588631088,0.912151596181396
10535,15,467752,-0.00529850449670799,0.0593850974582462,0.928955447111783
10536,15,467792,0.0117357449178128,0.059816401056407,0.844569573270065
10537,15,467889,0.00758753332342937,0.0599669997703217,0.899385644077003
10539,15,471823,-0.00803088488217957,0.0597197729823097,0.893102712067436
10540,15,472448,-0.00925362620838632,0.0597839927219238,0.877079794325032
10542,15,474768,0.00591599936488729,0.0596731447981776,0.921083337306781
10543,15,475002,0.000630357596034692,0.0602745138064021,0.991661694100779
10544,15,477403,0.0294496585756773,0.0602030139523264,0.625023381805393
10546,15,477914,0.00936846534037983,0.0596718922340613,0.87533489250224
10547,15,478685,-0.0585171436233637,0.0595740028991546,0.326644643822824
10548,15,479604,-0.129265964959551,0.0598143041069733,0.0313579597363758
10549,15,483470,-0.122852071096097,0.0596166620265594,0.0400638664022494
10550,15,484698,-0.144878481350464,0.0595356160849394,0.0154502888923218
10552,15,487554,-0.143889270688632,0.0596022990953654,0.016279870430954
10553,15,488538,-0.147064774941041,0.0606618636112388,0.0158379557886392
10557,15,491077,-0.125739187191163,0.0593427305380254,0.0347998840963777
10558,15,491585,-0.156108263844652,0.0591028277467476,0.00862605697638936
10559,15,492159,-0.14922873699552,0.0595946296577924,0.0127281286331554
10560,15,495561,-0.185483241386078,0.0591226737455494,0.00184872640673326
10561,15,495702,-0.146319094512503,0.0599127049349461,0.0150878791261608
10562,15,497661,-0.129287591855004,0.058819655091333,0.0285954503732238
10563,15,498195,-0.11570290451959,0.0594767027968081,0.0525266450478818
10564,15,507796,-0.0504240784333125,0.0602383990596835,0.403116555374186
10565,15,508952,-0.0824952705143829,0.0589681618946265,0.162697043288262
10566,15,509182,-0.104244498070578,0.0593422381561686,0.0798417536146176
10567,15,509318,-0.142290242166069,0.0589531408366863,0.0163036305073982
10568,15,510569,-0.148662913922529,0.0585715078535645,0.0115734272033298
10569,15,511379,-0.161004426028183,0.058647103819637,0.00635473581027449
10570,15,513988,-0.155443457389544,0.0592778193918908,0.00911248391716863
10571,15,514714,-0.172568172385377,0.0585481859205786,0.00341711221731451
10573,15,520780,-0.179511563726387,0.0583996424094889,0.00227766347305124
10574,15,521235,-0.183219669442166,0.0592306466957675,0.00213704379532844
10575,15,521442,-0.201483651742007,0.0591768111315906,0.00073836463690315
10576,15,523460,-0.194443369824747,0.0586917935537698,0.00101870998588888
10579,15,526003,-0.198787055732168,0.0582215690475391,0.000713773742711428
10580,15,529986,-0.188285798012217,0.0587018905402037,0.00146143788726204
10581,15,530828,-0.186006765816879,0.0587426918157262,0.00167740593403263
10582,15,535075,-0.153648599103197,0.0589659077367626,0.00955626724658541
10584,15,537874,-0.170510021308778,0.0589306246812516,0.0040475491702265
10586,15,542319,-0.143728827735601,0.0587415845660755,0.01490018868162
10587,15,544846,-0.155669923305414,0.0587773884506136,0.00844883369716791
10588,15,546198,-0.155669923305414,0.0587773884506136,0.00844883369716791
10589,15,546237,-0.155669923305414,0.0587773884506136,0.00844883369716791
10591,15,549104,-0.15133880006743,0.0588811758813291,0.0105722647222794
10593,15,554500,-0.180469009108316,0.0585281208864922,0.00220724770661781
10594,15,557431,-0.161217189935608,0.0588894825569003,0.00650193701203576
10595,15,558567,-0.161286212191982,0.0585830643173255,0.00620823726384043
10596,15,558912,-0.167764284857849,0.0586009770671791,0.00444949243740388
10597,15,560958,-0.173152536898748,0.0590801816773118,0.00360101452203162
10598,15,561827,-0.182426704959121,0.0586678849029629,0.00202652307799286
10599,15,561893,-0.180012334405075,0.0588394167397431,0.002387532747391
10600,15,563572,-0.150389361437474,0.0589247505064002,0.0111241736577089
10601,15,563727,-0.150335535057202,0.0586918911420926,0.0108388948811719
10602,15,566834,-0.146970606374726,0.0587320548407685,0.0127873197172976
10603,15,568292,-0.145208779924623,0.0591819647947993,0.01462615758229
10604,15,571413,-0.162106610265636,0.0590266722050753,0.00633544741617244
10605,15,572989,-0.134832967784966,0.0590013465977477,0.0228904981751355
10607,15,578365,-0.138885595878305,0.0590165971671632,0.0191539533314148
10609,15,580357,-0.14719828341926,0.0589933847948758,0.0130459749407194
10612,15,587077,-0.151474784804998,0.0588326373815175,0.0104402825313476
10613,15,588514,-0.142569643414653,0.0586875153767548,0.0156263200331128
10614,15,588544,-0.186517801312294,0.0598264176657196,0.00197267477030389
10615,15,588953,-0.150493854026973,0.058862574600762,0.010984838577756
10616,15,589040,-0.146135985551978,0.0601173553952184,0.0155610043435969
10617,15,589277,-0.117861041544032,0.0588876216564693,0.0461081539560407
10620,15,591247,-0.159523862639837,0.0599693664994808,0.00816835637746138
10621,15,593982,-0.142146263052648,0.0595131474391871,0.0174428975734656
10622,15,594139,-0.117575673238132,0.0590310043107058,0.0471673589408412
10628,15,602954,-0.130105898245994,0.0589054427451603,0.027835751457913
10631,15,608367,-0.131070661239017,0.0588385748829132,0.0265349310706423
10633,15,615079,-0.142381967205313,0.0590670104058675,0.0164405226168792
10634,15,615367,-0.137975744613637,0.0587514875024088,0.019402114645241
10638,15,618996,-0.129875611197245,0.0587053958371116,0.0275836302290859
10639,15,619443,-0.0685986425424596,0.0591558978198343,0.246985380985592
10640,15,619880,-0.0920704990024288,0.0590613066431142,0.119916790804055
10641,15,623130,-0.0145480171322274,0.0596789822273713,0.807549635933769
10642,15,625082,-0.0155200327416949,0.0598206942283586,0.795445049546144
10643,15,628108,-0.00483847189963882,0.0604474282179405,0.936247383994783
10644,15,628209,-0.0386433549203348,0.0598204209708832,0.518705968945596
10645,15,628770,-0.0900791838196279,0.0605498983836581,0.137726658653022
10646,15,629119,-0.0487716203089283,0.0600435404903047,0.417183633614837
10647,15,630972,-0.0271005970314293,0.0596871315370425,0.650076034550826
10648,15,631958,-0.0141287398122976,0.0620433130954343,0.819992799699245
10649,15,631968,-0.0217487330102091,0.0615212116982088,0.723912663971818
10650,15,632436,0.00738707212956102,0.06171542086412,0.904792277710016
10653,15,635177,0.0313509458082337,0.0616092131097294,0.611162783219233
10654,15,635682,0.0331697062165934,0.0619215075844633,0.592521604538209
10655,15,636570,0.0283141537226721,0.0620822519660746,0.648616607235029
10656,15,637208,0.044003641648243,0.0625252738433218,0.482037689618328
10657,15,637584,0.0298648521092153,0.0631029274400746,0.636311625639839
10658,15,637878,0.0426281145689489,0.0622902992475678,0.49420576527955
10659,15,637893,0.0353415921462599,0.0616880007409634,0.567071256443863
10660,15,637894,0.0418713240630388,0.0621301194862184,0.500797147281398
10661,15,637926,0.0416278710247457,0.0616768899283998,0.500159094488042
10662,15,639000,0.0284322162336876,0.0619281829176587,0.646433485676931
10663,15,639239,0.0606721759363209,0.0617360654197655,0.326395147792224
10664,15,639279,-0.00991030060095377,0.0621716183481102,0.873443069970829
10665,15,639290,0.00640436521270393,0.0655099417036118,0.922176981913097
10666,15,639391,0.048060851595451,0.0681040800683802,0.480841964654767
10667,15,639445,-0.01952794008873,0.0673206475991388,0.771930280011741
10668,15,639520,-0.0213638081797338,0.0666461268916164,0.748736647556219
10669,15,639862,0.0109326762310853,0.0690772704977542,0.87433663759266
10670,15,640033,-0.00135371569145049,0.0675540185719893,0.984023574652303
10671,15,640056,0.0132358659664336,0.0685517753240263,0.847008622001407
10672,15,640881,0.0257513670612175,0.0688053394180545,0.70843256571271
10673,15,641425,0.0106999502372513,0.0698869477088893,0.878403978135443
10674,15,642215,-0.0127225196185012,0.0690749208632472,0.853974594020686
10675,15,642286,0.00761624737646072,0.0683007622959251,0.911274972248672
10676,15,642294,-0.00729873873106479,0.069087519501158,0.915924166555744
10677,15,642325,-0.00579832089463217,0.0688146357984332,0.932897482507443
10678,15,642712,0.0332559653413806,0.0705109799288051,0.63747346106212
10679,15,645672,0.000625806817688979,0.0725052349681718,0.993118264029153
10680,15,646327,-0.0295473590943391,0.0725121838404731,0.683901523010866
10681,15,649242,-0.0307766207703311,0.0728440275119238,0.672917139927399
10682,15,649484,-0.0307766207703311,0.0728440275119238,0.672917139927399
10683,15,651364,-0.0133039722715425,0.0725017848266337,0.854512211606201
10684,15,652034,-0.00966204007097726,0.0721767474342109,0.893584519625481
10685,15,653760,-0.0273087335544351,0.0728227457750287,0.707883587319974
10686,15,653769,-0.0277579814102693,0.0731598243191381,0.70460737750326
10687,15,653775,-0.0274220534485012,0.0735596954971248,0.709531163968216
10688,15,656377,-0.0278930891711369,0.0736192383986541,0.705002418161294
10689,15,657044,-0.0265527580248888,0.0743020363064146,0.721034035373238
10690,15,657104,0.000352662258038094,0.074382887888922,0.996219782359278
10691,15,657980,-0.0394268823548751,0.0742858417294074,0.595928835634905
10695,15,660805,0.00284438449263646,0.0766914674800096,0.970435271009348
10696,15,663916,0.0365836648236026,0.102852964977671,0.722285965088603
10697,15,664038,-0.050981997022209,0.108117408892872,0.637544397347681
10698,15,664146,-0.0625069444102238,0.113593756633999,0.582483980669469
10699,15,664726,-0.132026676151549,0.118927187909865,0.267691279136479
10700,15,667693,-0.0686032353120964,0.124328682046351,0.58144186371134
10701,15,668514,-0.135721784502424,0.092349020153686,0.142544165973538
10703,15,671034,-0.0896896222059027,0.0923439391486008,0.332085752699375
10704,15,673487,-0.141727432784857,0.0915291634064025,0.122412389610908
10705,15,674856,-0.141727432784857,0.0915291634064025,0.122412389610908
10707,15,676857,-0.163198631258545,0.0890261481225202,0.067621654541512
10708,15,677981,-0.100140331977015,0.069145814921657,0.148435141434452
10709,15,677995,-0.121828795807151,0.0651891294983583,0.0624714633598896
10710,15,678027,-0.145497094953989,0.0649803673248722,0.0257723017779883
10711,15,678058,-0.113782862775341,0.0657477068890193,0.0843973532417681
10714,15,678248,-0.0289023647376051,0.0600696925683919,0.630709979013321
10722,15,678832,-0.0101592269713352,0.0604455583017516,0.866622613817213
10723,15,678916,-0.0192650030507153,0.059836386155199,0.747672558412248
10726,15,678995,-0.03021212988246,0.0601857482031794,0.615993517014782
10727,15,679406,-0.0211843985019242,0.059855271728882,0.723604871509826
10728,15,679485,-0.0124495584583965,0.0599341912054172,0.835567017177415
10729,15,680430,-0.00692715617476009,0.059513516818922,0.907404617306964
10732,15,682676,-0.0154340637605633,0.0594786946847548,0.7954092761365
10733,15,685516,-0.0206693035138857,0.0601790346906832,0.731454244869041
10734,15,690141,-0.0213521194794192,0.0594451483919157,0.719667503020708
10735,15,691906,0.00125431591225983,0.0595838979666518,0.983216661964672
10737,15,692272,0.00449377451617317,0.0594838863168913,0.939823029784026
10738,15,695613,0.000131697447718293,0.0593162403604642,0.998229744826829
10739,15,696549,0.00985120608859574,0.0594820562825218,0.868553621372443
10740,15,697431,-0.00306391230914371,0.0592149822750096,0.958763393750894
10741,15,697632,0.00595276143513207,0.0593816279164747,0.920206059132034
10742,15,697884,0.00672859782932397,0.0605035752424121,0.911513088725364
10743,15,697906,-0.011668102067352,0.0591727962082962,0.843794745096606
10744,15,698025,-0.0117461289746508,0.059217506219042,0.842880971773215
10745,15,698268,-0.00739167596221252,0.0592760508362964,0.90083267312503
10747,15,698953,-0.00742957740174582,0.0592073556169331,0.900211803612112
10748,15,701044,-0.0216188498382491,0.0591974942174107,0.715181777158866
10749,15,701551,-0.0192349157865406,0.0595423642634476,0.746851763748907
10750,15,701614,-0.0307988397876527,0.0594433324063426,0.60469841864295
10751,15,701762,-0.0317775800972543,0.060209973817687,0.597984083808663
10752,15,701781,-0.0159390146256126,0.0592446233030973,0.788058140710994
10753,15,701849,-0.0173320354373441,0.0597141775548511,0.771795476444299
10754,15,701869,-0.0373468719911806,0.0599951318786817,0.534016112421412
10755,15,702245,-0.0287636985137385,0.0595813890715038,0.629563170529202
10756,15,702344,-0.0300359421806575,0.0592389475579868,0.612450130620225
10757,15,702475,-0.0478309333710453,0.0590394122077845,0.418398280815797
10758,15,702493,-0.0532016051947511,0.059282915906255,0.370107110543668
10759,15,702546,-0.0084484024619625,0.0590962731625796,0.886403348517424
10760,15,702764,-0.026305199577987,0.0591669435507209,0.65688647872462
10761,15,703056,-0.023867893576998,0.0590843285871709,0.686484407204611
10768,15,710273,0.0369623898185552,0.0592934632308238,0.5334370634517
10772,15,716842,-0.00373982955527144,0.0593755533137874,0.949813289215499
10773,15,717962,0.011500432275731,0.0592554827927668,0.846223185678353
10774,15,719963,0.0128220326747577,0.0590884783164012,0.82833590875815
10775,15,720332,-0.00780920011664496,0.0592684119969126,0.895249269070372
10776,15,720492,0.0155290873227644,0.0590866385338423,0.792843464841101
10777,15,729585,0.0297784487563124,0.0590767267366377,0.614530882963441
10778,15,729632,0.0197977952490474,0.0595860300018575,0.73989342761543
10779,15,729765,0.0279037556927278,0.0592400303331055,0.637911171725424
10780,15,729766,0.0428220100668799,0.0601640703276124,0.477087300034387
10781,15,731742,0.0187490831419084,0.0593026874551587,0.752068624094174
10782,15,735908,-0.0148037578917889,0.0593377578190938,0.803132348998076
10783,15,736963,-0.00360124711720964,0.0593454970269488,0.951646222135027
10784,15,736990,0.00357587252943672,0.0591757489732991,0.951848949923396
10785,15,737166,0.0139460961799711,0.059520928039291,0.814883452636438
10789,15,747552,0.0144420126670584,0.0595205930184416,0.808426042202536
10790,15,748030,0.0307608986671183,0.0594056091871371,0.604914255533086
10791,15,751144,-0.0192005572200959,0.0591746827552386,0.745772527624858
10792,15,751335,0.014413056555278,0.0591850575212481,0.807739978079437
10793,15,751442,0.0123682496301314,0.0597622386508563,0.836162297539265
10794,15,751857,0.0150379405103568,0.0595059608663999,0.800636955600017
10796,15,757677,0.025077354349736,0.0593279766734078,0.672778667371378
10797,15,757952,0.0213460885333596,0.0598493235305583,0.721556587542166
10799,15,758119,-0.00802266803314615,0.059196877947883,0.892273898165181
10800,15,758539,0.00599597154980519,0.0594551541890851,0.919727867085366
10801,15,759034,0.00752599888772104,0.0597745981217323,0.899877768207522
