SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
10136,15,65815,-0.0524215834188366,0.0619615339250171,0.398106737059707
10137,15,66419,-0.0628704892823626,0.0622489284765501,0.313194221784688
10138,15,66855,-0.0409764468493947,0.0619269518200533,0.508601581049467
10139,15,67520,-0.0457285726530645,0.0621074037748717,0.462048003466547
10140,15,68041,-0.0576221859306965,0.0617087225470537,0.351057210303537
10141,15,68234,-0.0344703017143932,0.0618161310099803,0.577453015342933
10142,15,68851,-0.0824497994994289,0.0615136268518491,0.180993548537027
10143,15,69757,-0.127666054691842,0.0633918554700134,0.0447763516344012
10144,15,70217,-0.08919849911822,0.062435929748891,0.15399180418935
10148,15,70894,-0.106845249138755,0.0626007753173,0.0887438591806832
10149,15,70941,-0.123958241270079,0.0626970761143536,0.0488083117852602
10150,15,70998,-0.0236869525806638,0.0633816876897042,0.708837602169808
10151,15,71038,-0.0776281962334942,0.064458353192988,0.229274510812949
10153,15,71370,-0.083991052633567,0.0643322516232371,0.192544868631801
10155,15,71659,-0.0890382423345466,0.0646594843765773,0.169374656913807
10168,15,79341,-0.0830993069888399,0.0646818753021605,0.199726016275912
10169,15,82212,-0.0922470603191008,0.0646106138579344,0.154251195737045
10170,15,84544,-0.103642764248972,0.0642849281210278,0.107803268362142
10171,15,86266,-0.107555948086765,0.0650523755488169,0.0991436344500128
10172,15,86295,-0.108122007279032,0.063794430461821,0.0909857225475715
10175,15,94074,-0.103352635609237,0.0641509193115052,0.108054768862299
10176,15,96254,-0.0743456889040446,0.0647452813839441,0.251630674636991
10177,15,96613,-0.0869621534340941,0.0647797097975967,0.18031964283553
10178,15,99518,-0.0850231375918797,0.0646747921102693,0.189489227640533
10179,15,99543,-0.0886256628863227,0.0648372970355307,0.172528641145447
10180,15,100316,-0.109946586314484,0.0650231605706918,0.0917417384110777
10181,15,106762,-0.114804206153426,0.0652947741735596,0.079572411830356
10182,15,108576,-0.104008880325062,0.0648875629604856,0.109849043384733
10183,15,109676,-0.110367420933489,0.0644254022098028,0.0875714127492983
10187,15,112248,-0.128712090852885,0.0618812985816094,0.038248094642921
10188,15,113148,-0.134550332830852,0.0646130040155204,0.0380252962477355
10194,15,117153,-0.149360883703408,0.0694191239817386,0.0321082638368503
10195,15,126797,-0.143793680551763,0.0684784558536457,0.0364524270998509
10197,15,129576,-0.136154080915091,0.0684735927267165,0.0475374102639496
10198,15,129671,-0.148693884984819,0.0677081563989584,0.0287347670435152
10199,15,132664,-0.151169647990651,0.0676926240603603,0.0261634993531808
10200,15,132707,-0.152128355119427,0.0678999284204344,0.0256814015323549
10201,15,132710,-0.162288863517291,0.0688188589922739,0.0189083362529475
10202,15,132712,-0.211883964096967,0.0670101555196915,0.00170280162626555
10203,15,132737,-0.218947596254405,0.0669335684203851,0.00117683758812863
10204,15,132965,-0.181432145527488,0.0674816833050665,0.00751518187769937
10205,15,133138,-0.175471105258396,0.0670936805602958,0.00929693562598457
10206,15,133313,-0.142418490217346,0.0677463625658061,0.0362409916734007
10207,15,133314,-0.165934542580664,0.0682956730821766,0.0156115637271586
10208,15,133472,-0.190124660019629,0.0670093495753398,0.0048126621279108
10209,15,133474,-0.185514241172748,0.068680468434087,0.00724390472035675
10210,15,133533,-0.146165632383635,0.0690396643644604,0.0349481894128484
10211,15,133892,-0.141252796320273,0.0680090541290516,0.0385271082024184
10212,15,133910,-0.175490315386146,0.0684719013755397,0.0107925156008955
10213,15,133953,-0.198323066139303,0.0680420905596324,0.00378733025081922
10214,15,133965,-0.197848450219181,0.0673878402981285,0.00354306631647896
10215,15,134036,-0.197362835816075,0.0667592378628511,0.00332255842413502
10216,15,134558,-0.175037891483221,0.0671411259155133,0.00952088614865582
10217,15,134644,-0.160816086966568,0.066407120477895,0.0159527027384442
10218,15,134750,-0.161861099789496,0.0663812046232259,0.0152466788345072
10219,15,134843,-0.153411271926541,0.0691970306387538,0.027258295891814
10220,15,136895,-0.126187980195744,0.067281169119391,0.061544782779953
10223,15,141593,-0.0327009978473147,0.0660298104424085,0.620734635473041
10224,15,143047,-0.0319482883797115,0.0670601650256449,0.634075410715265
10225,15,143755,0.071389011243828,0.0651931402323805,0.274246260862143
10226,15,143906,0.0843352482381428,0.0653323601029082,0.197595305607017
10227,15,144887,0.076927917217644,0.0653282519994092,0.239765484582371
10230,15,149218,0.0608587996105669,0.0639967929105211,0.342272077171542
10231,15,149283,0.120394570205036,0.0619831361230953,0.0528865868622181
10232,15,150503,0.105503870366738,0.0619518892792981,0.0894488851270707
10233,15,150771,0.110860123791958,0.0618723110871862,0.0740283542239129
10234,15,150846,0.102682903750692,0.0619653152216731,0.0983871255284654
10235,15,151176,0.13540639368471,0.0615090597803007,0.0283539284347046
10236,15,151907,0.173304994808046,0.0607366678809432,0.00458073362624942
10237,15,154160,0.174010354014705,0.0610837246819978,0.00464686924416912
10238,15,154614,0.176210751098623,0.0609450351482606,0.00407401219779678
10239,15,158171,0.198348647128656,0.0625653230124426,0.00165623579694806
10240,15,158444,0.19967778937664,0.0626353252286649,0.00156092250319875
10241,15,158776,0.188568402235441,0.0605456307920376,0.00199338482472716
10242,15,158792,0.198835862499729,0.0604525041314677,0.00110617566370852
10243,15,158961,0.185969242009655,0.0603343156177341,0.00221553131456184
10244,15,158969,0.176065228214699,0.0605253102941528,0.00385611403911279
10245,15,159655,0.138004657658276,0.0616757197101456,0.0258715576657808
10246,15,159884,0.114796760523521,0.0624430030186942,0.0668398346628926
10247,15,160429,0.135661289343745,0.0620251408826337,0.0293836647596224
10248,15,160644,0.147371494555699,0.0621372002126225,0.0182417871498544
10249,15,165912,0.138839601837908,0.0617436626313813,0.0251513364774529
10250,15,166369,0.147697140545382,0.0617408303521181,0.0172696454845297
10251,15,168199,0.137685264515869,0.0627731096639939,0.0289317425638276
10252,15,168558,0.134865662330429,0.0616599001317959,0.0293798130226586
10253,15,168592,0.122161253125062,0.0621594976040062,0.0501647450650403
10254,15,168689,0.0956331269868262,0.062291014590232,0.125614869955477
10255,15,169414,0.143300717284327,0.0619984522083415,0.021388396720018
10256,15,170347,0.138351299445308,0.0624652640798174,0.0274082719650114
10257,15,170413,0.132677613217931,0.061264313818671,0.0310064100901879
10258,15,170682,0.133443670510238,0.0612102842163629,0.0299112119020259
10259,15,170944,0.150129477815994,0.0621904971065934,0.016285599448748
10260,15,171150,0.122736342846454,0.0613169518572827,0.046085040167442
10261,15,171671,0.129077660781977,0.0616201350219393,0.0369072209149771
10262,15,172074,0.103959966908166,0.0625868882809103,0.0975912130070376
10263,15,172102,0.120112589874779,0.0626828369161207,0.0561475267914288
10264,15,173340,0.132467695496497,0.0614569038625379,0.0318016221890757
10265,15,179652,0.125456435133936,0.0616413186120477,0.0425707727408971
10266,15,180876,0.112457466832248,0.0623562908761105,0.0721675379388065
10267,15,180978,0.0398873884499789,0.061944211524125,0.520042612849958
10268,15,181071,0.0623373578470627,0.0614681819115413,0.311210426061969
10269,15,181986,0.0339031544999641,0.0614804794296607,0.581676971557485
10270,15,183037,0.000366076129709292,0.062826239363898,0.995354201492652
10271,15,184074,0.0239170350892023,0.0610297778273921,0.695375058341666
10272,15,184082,0.0170083574126643,0.0610654853530997,0.780771290380982
10273,15,185252,0.0170083574126643,0.0610654853530997,0.780771290380982
10275,15,185951,0.0195679747423848,0.0610273719737691,0.748670986353324
10276,15,187949,0.0124533409884718,0.0609638733252149,0.838257021035649
10277,15,188149,-0.0463899233650186,0.0613844599573283,0.450316585706774
10279,15,194959,-0.0169477021261422,0.0610786623514321,0.781579079410373
10280,15,195072,-0.0348964079454014,0.0621134825109651,0.574597263889686
10281,15,195091,-0.0469688763818908,0.0607888340310518,0.440242828021637
10283,15,197493,-0.0267746290625896,0.0617790258521217,0.664993625044609
10284,15,202330,-0.024871328094371,0.0608359089231181,0.682914945995172
10285,15,203046,-0.0255873769246055,0.06066410934959,0.67343670649669
10286,15,203091,-0.0148632244614292,0.0611914049203862,0.808226065124647
10287,15,203284,-0.0405252588945585,0.0606897628684708,0.504732977712878
10293,15,207086,-0.0484855381525296,0.0609564420545653,0.426907890130045
10294,15,211986,-0.037735021605251,0.0607149512774883,0.534664487579863
10295,15,214295,-0.0599744506256038,0.060745352551837,0.324167280732062
10296,15,214375,-0.033842055109761,0.0609573177012626,0.579125742312658
10297,15,216217,-0.025168383249169,0.0611525271908386,0.680906343580742
10299,15,216273,-0.00723039897934313,0.0608611159322694,0.905500103857902
10303,15,217434,0.0122622064579428,0.0611271215780446,0.841125528954271
10304,15,217612,-0.00183454955918608,0.0606793156063758,0.975897898173821
10305,15,218167,0.0354921203940111,0.060900985538566,0.560410797483011
10306,15,218248,0.0201227721686963,0.0612419990263068,0.742669526843353
10307,15,220986,0.0225485753120459,0.0615250632075681,0.714215950067082
10308,15,221062,0.00230200066277746,0.0609818654207419,0.969909195355702
10309,15,221859,0.0272562775658586,0.0606239360362886,0.653277725826681
10310,15,222323,0.0459805951061491,0.0615558730465482,0.455576899166303
10311,15,223392,0.0697830480505526,0.0620265583259364,0.261331756863526
10312,15,226144,0.0288717611316373,0.0608193639171543,0.635284880999037
10316,15,228290,0.0351290489257308,0.0607040718460406,0.56316507403424
10318,15,231018,0.0353962023083022,0.0608673681937879,0.561254437504436
10320,15,232248,0.0677252988301699,0.060632497309799,0.264762469821913
10321,15,233334,0.0240828363263542,0.0621275124701604,0.698519337622414
10322,15,234107,0.0215493196547316,0.0610585073290035,0.724352295857362
10323,15,234124,0.0140532093843716,0.0608168838591701,0.817391074588727
10324,15,234411,0.0237555479183154,0.0607149162724493,0.695838323875138
10325,15,235211,0.0146050374951165,0.0609770338131419,0.810843710744479
10327,15,236301,0.0320029018818418,0.0610445471267763,0.600430297314837
10331,15,237260,0.0270829935470409,0.0607986372325909,0.65626478146338
10333,15,240287,0.0213082101486234,0.0612477302970956,0.728121117329284
10334,15,242903,0.0406349088347698,0.0606008063230097,0.502955808026069
10335,15,243109,0.038289157811603,0.0616813950361344,0.535160102002805
10336,15,243553,0.0355590668858188,0.0609816812541314,0.560191153295241
10337,15,244594,0.0363000071605373,0.060781184252798,0.550740437295831
10338,15,244868,0.0238150238269949,0.0607148502670301,0.695114797758703
10339,15,247506,0.0362652472140912,0.060848570118858,0.551562675127206
10340,15,248251,0.0580380247578254,0.0607415458692531,0.339983124509571
10341,15,250092,0.0424101820766969,0.0611671117495892,0.488546234702565
10342,15,252113,0.0539368498885666,0.0613046743116081,0.379557400448399
10343,15,253558,0.0509976380933879,0.0608359941816849,0.402440338968065
10344,15,253929,0.0386539242439637,0.0616281238270501,0.530925472645571
10345,15,253930,0.0285767844883407,0.0607520990350391,0.638371547914739
10346,15,253973,0.0502274047419701,0.0606491287962867,0.408137374815017
10347,15,253998,0.0502274047419701,0.0606491287962867,0.408137374815017
10348,15,255007,0.0460724973365867,0.0607705882434587,0.448874162422774
10352,15,261313,0.0379084350143311,0.0609893121419202,0.534633301574855
10353,15,262436,0.0290837680335336,0.0613335874941289,0.635657668056656
10354,15,263540,0.0215436555996734,0.0609088678332283,0.723772551034118
10355,15,263860,0.0314987860295289,0.0609647488161693,0.605708594339731
10357,15,267332,0.027521157897099,0.0606216932000727,0.650120768736342
10358,15,268222,0.0200138308169309,0.0608198385495267,0.742299832364545
10359,15,269477,0.0213627543214822,0.0619442512163645,0.730397000605061
10360,15,269919,0.0308471789928601,0.0611392975855918,0.614197237504851
10361,15,270218,0.0610715899569932,0.0613331858689184,0.32006105527863
10362,15,270269,0.0445787919209918,0.0607924895310422,0.463865584496065
10363,15,270972,0.047881760255603,0.0607757573153225,0.431317193381752
10364,15,271365,0.0788271587641404,0.0608292467198898,0.195864884818054
10365,15,271552,0.073285151166075,0.0608673003687361,0.229390446288901
10366,15,271780,0.0774139229959045,0.0611800620316042,0.206582044872204
10368,15,272768,0.0719516747618744,0.0610765749922649,0.23956752345991
10369,15,274007,0.0842434297875414,0.0613348414807234,0.170468503003659
10370,15,274603,0.0996596763175839,0.0610281457712689,0.103358136103102
10371,15,276632,0.0744275838479978,0.0607000406701351,0.220958126403862
10374,15,277467,0.0426853358556408,0.0613801951652279,0.487246398572924
10379,15,278631,0.0547526101628941,0.0611770909903511,0.37140467306844
10380,15,281378,0.0435043138813077,0.0608553728152895,0.475155448975573
10381,15,285588,0.0567816356626584,0.061309746452226,0.355004038800292
10382,15,285741,0.0587561450269875,0.06110628036645,0.336938794447677
10383,15,285960,0.0689095047172766,0.0609824260103991,0.259247846058209
10384,15,286046,0.061549487780288,0.0607755491279799,0.311880699845899
10385,15,286242,0.0571342459905103,0.0612846192940041,0.351830537761055
10386,15,286732,0.0508825431532103,0.0610325635051817,0.405016641189984
10388,15,288282,0.0510241107898388,0.0610234640878351,0.403642218558136
10389,15,289191,0.0204926620472195,0.0613325824119898,0.738484717749778
10390,15,289865,0.0320505071559427,0.0610124154094181,0.599696641011367
10391,15,294442,0.0261742184602481,0.0608805799369632,0.667510911051105
10392,15,298709,0.0360864493592275,0.0610468487977182,0.554813546441519
10394,15,300336,0.00207667664331451,0.060910878081276,0.972821709370392
10395,15,300373,0.00417040418167602,0.0606675495979588,0.945233967153078
10398,15,300972,0.0153199380051148,0.0618122492435039,0.804397425466226
10399,15,302265,0.0214564264116682,0.0613257381359141,0.726640135742367
10400,15,305341,-0.00530156802798042,0.0611606874697785,0.930972946999074
10401,15,305375,0.00773175834396794,0.0608941627283874,0.899036091496996
10402,15,305436,0.00773175834396794,0.0608941627283874,0.899036091496996
10403,15,305531,0.00643549713470721,0.060982962286049,0.916015659848586
10404,15,309504,-0.0352456115987178,0.0615081669941245,0.566993757562541
10405,15,309869,0.00258691842688084,0.060896361300116,0.966139536156423
10406,15,309954,0.0166496398905136,0.0611490601111459,0.78556625341048
10407,15,310221,-0.010953052918344,0.0606365853175757,0.856758215414763
10408,15,310574,-0.0200499197627056,0.0609745865564336,0.742483558295898
10410,15,311056,-0.0376763886438016,0.0608827853443505,0.536424300528512
10411,15,311337,-0.0543797414074261,0.0611471374075875,0.374433520960587
10412,15,312146,-0.0318275885130453,0.0607350681318488,0.600579777152244
10413,15,312151,0.0432778388673369,0.0610287402422232,0.478706522409924
10414,15,312245,-0.00466536120948921,0.060770628473678,0.938850008494965
10415,15,312534,-0.0121353323871913,0.0610328408607488,0.842507984380467
10418,15,316405,0.00573415418426665,0.0610102803335755,0.925173054728714
10419,15,316670,-0.016580857458581,0.0616101592718241,0.787990431974114
10420,15,316958,0.00372891129502256,0.0611654105725394,0.951422078336813
10421,15,317329,-0.0292278258664055,0.0610655110954126,0.632497719193246
10422,15,318509,0.0290498093538357,0.0609000358519502,0.63365153416265
10423,15,322448,0.0496039617118371,0.0608537334963133,0.415545089883065
10424,15,329425,0.0586809207019198,0.0612257623443417,0.33849936168473
10426,15,334807,0.0739813339100761,0.0607227737490649,0.223906251750384
10427,15,338579,0.106125951094771,0.0605759913185543,0.0806511766184505
10428,15,343921,0.0792245496704331,0.0608651535458963,0.193888109656948
10429,15,346460,0.086758121919123,0.0605637712993209,0.152883261256817
10430,15,346467,0.107164638852008,0.0605823972820628,0.0777728456717779
10431,15,346509,0.0977207499120498,0.0607904012791088,0.108838113382219
10432,15,349540,0.0765557479951481,0.0617606287319359,0.215963158351935
10434,15,350076,0.0402665488255821,0.0614611607628854,0.512795060768696
10435,15,350753,0.0403533864058072,0.0610314984462995,0.508922094881512
10436,15,351238,0.0434941944088167,0.0608862834911659,0.475482090407675
10438,15,356056,0.0400818360604804,0.0608129018472963,0.510260712648018
10439,15,357232,0.0400818360604804,0.0608129018472963,0.510260712648018
10440,15,358094,0.0308903776469773,0.0607632687256439,0.61150964954772
10443,15,364136,0.0623480434612723,0.0609110258609381,0.306728929003533
10444,15,366396,0.0653133301015264,0.0611526371993888,0.286233286571666
10445,15,366644,0.0681941488836997,0.0607419634016465,0.262333904766992
10446,15,368091,0.0817320199859457,0.0612056212439063,0.182616408311077
10447,15,370822,0.0446492017657354,0.0609899778193476,0.46460890688744
10450,15,372209,0.0178745124893953,0.0612596738761062,0.770624175040703
10451,15,372217,0.011486504653593,0.0619679142770499,0.853051466705843
10452,15,372714,0.00631677885565474,0.0614599116661926,0.918196855110927
10453,15,372783,0.0376066773454521,0.0608072811418077,0.536673103440514
10454,15,376289,0.0254633314600556,0.0615477201394239,0.679332690218851
10455,15,379384,0.0224009462521689,0.0610916931580434,0.714079317984326
10456,15,381987,0.0312153973808204,0.0609511240451779,0.60887456923783
10457,15,382511,0.0429663875319044,0.0614242206593684,0.484698810108068
10458,15,383674,0.0633538788403873,0.061316232121926,0.302202791752903
10460,15,385480,0.0683719037959563,0.0610676579355073,0.263641604083092
10465,15,389923,0.055731571186152,0.0610688464489256,0.362074569014422
10466,15,390617,0.0641819924771645,0.0613658234967885,0.296326773804979
10467,15,390618,0.0873601360265889,0.0612578852156011,0.154721968366739
10468,15,390621,0.0685932399252488,0.0618515993798954,0.268186428553012
10469,15,392113,0.110875486484942,0.0607503039318414,0.0688306050976341
10470,15,392353,0.116740892222844,0.0606952830890042,0.0552347164368302
10471,15,393541,0.0869513298432049,0.0605629863645156,0.151968300186482
10472,15,394456,0.064726792418674,0.0605433541442967,0.285755921314058
10473,15,397092,0.0269128355837502,0.0611304056047453,0.660023432297729
10475,15,408490,0.0637745705701692,0.0611906601240209,0.298019604291316
10476,15,409351,0.0821647349431751,0.0618011656071207,0.18454113362754
10477,15,411919,0.059735000135256,0.0609519380625599,0.327740286681108
10478,15,412551,0.0593994736813135,0.060662006541617,0.328157973289859
10480,15,413284,-0.00530368433733118,0.0607245568789571,0.930450762983912
10481,15,414582,0.00755080475961514,0.0608105556536865,0.901251895059541
10483,15,421830,-0.0243617038103689,0.0616733542119847,0.693072742751558
10484,15,422359,-0.0173451034956309,0.0608029561840119,0.775606559526902
10485,15,422808,-0.014944527546378,0.0609768007852112,0.806532670998479
10486,15,424272,-0.015297297157743,0.0640449268314821,0.811358489028863
10487,15,425338,-0.016967853144771,0.0608147780392334,0.780401520717251
10490,15,427668,-0.0390166499113879,0.060860134253941,0.52188205255953
10495,15,430047,-0.0220930827288246,0.0607214747805239,0.71619307915795
10496,15,433993,-0.0461359561364186,0.0612178316953548,0.451570247616308
10498,15,441176,-0.0261511348543837,0.0610534149711156,0.66867061273228
10500,15,443566,-0.00924148483019678,0.0611593604717253,0.879979205211927
10501,15,443890,0.0168167598727105,0.0609671938211926,0.782837791329163
10502,15,446521,0.0265662008926582,0.0614029819573224,0.665530886540473
10503,15,446992,0.00623212310048921,0.0607577826294619,0.918359919035968
10512,15,449086,0.0178598635597694,0.0609122432923616,0.769536633910724
10513,15,451421,-0.0340587496377287,0.0613154891408683,0.57892691111014
10514,15,453019,-0.0398345660224742,0.0608133621116165,0.512875155253049
10515,15,459550,-0.0211218430261137,0.062091169556332,0.733927325615708
10516,15,460514,-0.0395871605108788,0.0612691544944813,0.518622152741952
10517,15,460515,-0.0254445503398868,0.0612285441640345,0.677979518161847
10518,15,461014,-0.0121404622221317,0.0612298192811061,0.84294251729571
10521,15,461760,0.0378208102065057,0.0610360930818074,0.53589019576478
10522,15,461793,0.0161720409119546,0.0610064255968548,0.791096782879703
10523,15,461814,0.0311929753555864,0.0610875861519177,0.609931385188646
10524,15,462280,0.0114890670448865,0.0612434079396011,0.851300522207628
10529,15,465855,0.00685647371972875,0.0612571426199326,0.910943022712009
10530,15,466097,0.00728243781831273,0.0611908899339034,0.905333706345225
10531,15,466324,0.0145112319045848,0.0613201847150247,0.813067990603473
10532,15,466738,0.0193095763525777,0.0615540605355089,0.753933356032054
10533,15,467591,-0.0272536711937796,0.0613133060923004,0.656954621417837
10534,15,467703,-0.0255866408636647,0.0610983765661865,0.675633250849761
10535,15,467752,-0.0332703330781723,0.060914681712284,0.585287770436027
10536,15,467792,-0.0278258367671478,0.0613678006393157,0.650519678583197
10537,15,467889,-0.0380407887415429,0.0615049420624132,0.536644868594991
10539,15,471823,-0.019447946040119,0.0612759923278132,0.751140798310012
10540,15,472448,-0.0485034962768228,0.0612968086853219,0.429306655844037
10542,15,474768,-0.0509690679786376,0.0611760491678664,0.405321255588766
10543,15,475002,-0.0363475579826449,0.0618221758450032,0.556950364011969
10544,15,477403,-0.0500661326975806,0.0617425147586721,0.417977582680796
10546,15,477914,-0.0292308950301987,0.0612164014310415,0.633300901137103
10547,15,478685,-0.0515991415228098,0.0611554331956938,0.39938741413815
10548,15,479604,-0.056842437132542,0.0617107711975929,0.357621823018585
10549,15,483470,-0.0649387777675624,0.0614470959775395,0.291314530620276
10550,15,484698,-0.0662287253066703,0.0615035703326902,0.282292774158539
10552,15,487554,-0.0775629632956735,0.0615271158989745,0.208274586214327
10553,15,488538,-0.059885903454329,0.0626850215759232,0.340056369686273
10557,15,491077,-0.0763354773621184,0.0611474474675064,0.212717917367526
10558,15,491585,-0.102921577857857,0.0610009907535932,0.0924460544938791
10559,15,492159,-0.122850152330601,0.061348029575209,0.0459941438982229
10560,15,495561,-0.083133827647743,0.0613510760947789,0.176267846344824
10561,15,495702,-0.069816520551379,0.0618869104878016,0.260030901348133
10562,15,497661,-0.0522868036174811,0.060707381404034,0.389661699689102
10563,15,498195,-0.0431700247024007,0.0613169835250999,0.481867811021201
10564,15,507796,-0.0740279774862102,0.061751114040102,0.231405194225092
10565,15,508952,-0.0707169461215586,0.0605625466743112,0.24372880209422
10566,15,509182,-0.0495485310120241,0.061104455469305,0.417979539072452
10567,15,509318,-0.0885006274381724,0.0608114457336702,0.146467050954132
10568,15,510569,-0.101610370653533,0.0604092079559805,0.093446494321659
10569,15,511379,-0.0879547940037406,0.0606410561241462,0.147830336641028
10570,15,513988,-0.0868478591130162,0.0612450693750803,0.157061711994005
10571,15,514714,-0.0789497325733534,0.0606703779946575,0.194008018682932
10573,15,520780,-0.0749004925154645,0.0605942151139878,0.217243375552965
10574,15,521235,-0.0682307299459407,0.0614923737277822,0.267935211146909
10575,15,521442,-0.0652957915192426,0.061617121150384,0.29000469904652
10576,15,523460,-0.0534257491458675,0.0610912905065195,0.382427999013753
10579,15,526003,-0.0586545888569612,0.0606439557577766,0.334108254543586
10580,15,529986,-0.0842624744031204,0.0609453507634712,0.167664447683925
10581,15,530828,-0.111517830382053,0.060841768896124,0.0676571729379564
10582,15,535075,-0.0412865742028931,0.0610491917099841,0.499303382053037
10584,15,537874,-0.0456152209019494,0.0611380640186732,0.456102473434135
10586,15,542319,-0.0435239255594146,0.0607442278153258,0.474149455403409
10587,15,544846,-0.0427671545977363,0.0608698787728265,0.482768345474245
10588,15,546198,-0.0427671545977363,0.0608698787728265,0.482768345474245
10589,15,546237,-0.0427671545977363,0.0608698787728265,0.482768345474245
10591,15,549104,-0.03840590295854,0.0609511082315317,0.529030275147702
10593,15,554500,-0.0103540610902134,0.0608612808790209,0.865008831317174
10594,15,557431,-0.0106147865672721,0.0610666654826385,0.862104262314834
10595,15,558567,-0.0253659048816512,0.0607436863459518,0.676501399059101
10596,15,558912,-0.0214340876265022,0.06081846759031,0.724728159206707
10597,15,560958,-0.0224911318972608,0.0613483408707553,0.714126959979565
10598,15,561827,-0.0188629912355918,0.0610144178854306,0.757385031795918
10599,15,561893,-0.0258099816794661,0.0611595863459173,0.673274319991354
10600,15,563572,-0.0148714394687662,0.0610175437262207,0.807586169728405
10601,15,563727,-0.024548494678764,0.0607714638867582,0.686495764612434
10602,15,566834,-0.0192585389350376,0.060793168063419,0.751591821276013
10603,15,568292,-0.019124790234297,0.0612384916539443,0.754996819881504
10604,15,571413,-0.0436574399591533,0.0611714825030789,0.475890838305619
10605,15,572989,-0.00981669527980622,0.060989915098257,0.872220097432677
10607,15,578365,0.00915281554735481,0.0610328587576213,0.880877580617153
10609,15,580357,0.00742434686752447,0.0610680003926233,0.903304728668937
10612,15,587077,0.01979404764684,0.0609279270444072,0.74546704157778
10613,15,588514,-0.0123931684413212,0.0607216303560265,0.838394466583164
10614,15,588544,-0.00318333773892637,0.0622318437785698,0.959232635384632
10615,15,588953,-0.00123700230846008,0.0609601887841898,0.98382192640746
10616,15,589040,0.0533694483629717,0.062140458790625,0.391005070568997
10617,15,589277,0.0310348741915086,0.060748682580512,0.609759192688972
10620,15,591247,0.0444285237802347,0.0621080259177706,0.474870163546574
10621,15,593982,0.046360088390774,0.0615131699653073,0.451555086452246
10622,15,594139,0.0367010499799746,0.0608844730295054,0.547030009758873
10628,15,602954,0.0481136924344261,0.0608098786640958,0.429349787152316
10631,15,608367,0.0497758701204825,0.0607440627876875,0.413090619251437
10633,15,615079,0.0421167206896295,0.0610690148911286,0.49086253786739
10634,15,615367,0.0380493920904509,0.0607249280287707,0.531335613340383
10638,15,618996,0.0364234126407388,0.060627441732811,0.5483758202601
10639,15,619443,0.0323321294518321,0.0607956927807741,0.59518787796263
10640,15,619880,0.0269183339198972,0.0607988443860924,0.658221964886351
10641,15,623130,0.00272382347851541,0.061246289130816,0.964552295459272
10642,15,625082,0.015225997170868,0.0613872314655123,0.804253874120088
10643,15,628108,0.01051129220421,0.0620279091632365,0.865531359192191
10644,15,628209,-0.0111741543240013,0.0614198417949435,0.855741543461439
10645,15,628770,-0.0255439356690041,0.0623146722054521,0.682114401731888
10646,15,629119,0.022326576478475,0.0616615137891009,0.717506779608855
10647,15,630972,0.0432695087448598,0.0612242520875339,0.480195515776228
10648,15,631958,0.00023995224419604,0.0636722075695567,0.996995263686619
10649,15,631968,0.00411304411712865,0.0631425579183804,0.948100188834867
10650,15,632436,0.0332250232859461,0.0633076479174802,0.600038819855462
10653,15,635177,0.0323936857902949,0.0632217470783247,0.608704115450431
10654,15,635682,0.0268686352807761,0.0635522711759783,0.672713133868168
10655,15,636570,0.0465235616639195,0.0636781308504718,0.465505068582057
10656,15,637208,0.0456945563455387,0.0641610293951575,0.47682033115955
10657,15,637584,0.0533562316778089,0.0647131449260081,0.41021014415489
10658,15,637878,0.0568140046407557,0.0638918543256041,0.374489660906363
10659,15,637893,0.0372712156594746,0.0633012656745447,0.556378049161914
10660,15,637894,0.0505556834031751,0.0637408430790173,0.428226551870437
10661,15,637926,0.0498694061460008,0.063276696191183,0.431157493623862
10662,15,639000,0.033760975637303,0.0635429569336106,0.595538486744809
10663,15,639239,0.061369125767196,0.063354705184082,0.333378398570852
10664,15,639279,0.0125123938159377,0.0637980168385541,0.844625088418258
10665,15,639290,0.0142642894190823,0.0672215360420485,0.832074877805505
10666,15,639391,0.0393181167120771,0.0699049268053033,0.574165574984291
10667,15,639445,-0.0143746628471986,0.069087017934777,0.835297388143247
10668,15,639520,0.00447889129777179,0.0684003802860796,0.947828496658845
10669,15,639862,-0.00547461517808845,0.0708875464495739,0.938484667786139
10670,15,640033,-0.00827533400790337,0.0693211417162581,0.905044772212647
10671,15,640056,-0.0133761339165694,0.0703464903112267,0.849303685921107
10672,15,640881,-0.0136392274648811,0.0706168564841706,0.846957214681478
10673,15,641425,-0.0169102701951607,0.0717132372569213,0.813721490994143
10674,15,642215,-0.0135384125403348,0.0708829626407431,0.848637974555271
10675,15,642286,-0.0058594324365604,0.0700893347349716,0.933422261917197
10676,15,642294,-4.28883460728002e-05,0.0708972684040808,0.999517672240853
10677,15,642325,-0.0208478985158829,0.0706081119138684,0.767967263479042
10678,15,642712,-0.00374065483343333,0.0723793933833157,0.95881193945212
10679,15,645672,-0.00854464864748383,0.0744019527426884,0.908633740737323
10680,15,646327,-0.0154437719545042,0.0744234246262119,0.835729490384748
10681,15,649242,-0.0169470177652906,0.0747644534564272,0.82080990530514
10682,15,649484,-0.0169470177652906,0.0747644534564272,0.82080990530514
10683,15,651364,-0.00532812529185467,0.0744028022331448,0.942951332407872
10684,15,652034,-0.00256196799103137,0.0740680023470764,0.972426701835604
