SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8788,13,476482,-0.020777567005961,0.0602259726672754,0.730304749409389
8789,13,476860,-0.00445064749597412,0.0604118143590828,0.941313260639078
8790,13,482844,0.00286657836922716,0.0601065933590344,0.961989015406511
8791,13,483306,0.0122763890430229,0.060272547899549,0.838719946522087
8792,13,489572,0.0578238194480991,0.0601189377681602,0.336796540959507
8797,13,491360,0.0335836705393882,0.0601654244629684,0.577069268399209
8798,13,492500,0.0146462696969496,0.0604115652068045,0.808578887817584
8799,13,495175,0.0307606471166454,0.0601128500352531,0.609170440656965
8800,13,495523,0.029339341740035,0.0603207535373921,0.626993317719892
8802,13,500062,0.0345434319066416,0.0605055434650762,0.56842153667138
8803,13,500365,0.0314344350789008,0.0602048035902982,0.601910757667533
8804,13,500701,0.0247323489416053,0.0603840320204452,0.68235937236337
8805,13,501075,0.0161840691122908,0.0603615907298352,0.788764585282392
8807,13,503363,0.0489815100664417,0.0615968033379566,0.427034045844224
8810,13,505070,-0.00127482548871601,0.0613007588452648,0.9834199443714
8811,13,506148,0.0232327137969611,0.0604996221622756,0.701199130243649
8812,13,506197,0.0128211092193901,0.0612085169901908,0.834205229981319
8813,13,506223,0.0220288978102358,0.0610237667785271,0.718323739878293
8814,13,506332,0.00505729407902658,0.061239680093463,0.934230736181374
8815,13,509480,0.0349464677536554,0.0602173891862545,0.56205665050158
8816,13,509524,0.0417689192349327,0.0604926339928995,0.490346484178311
8817,13,510249,0.0437465062001159,0.0613012258466525,0.475926412495661
8818,13,510643,0.0315151258136065,0.0605058838129303,0.602790506738857
8819,13,510968,0.0372399362052519,0.060568208882444,0.539054562010736
8820,13,511585,0.0182757700447977,0.0620176573787761,0.768406556415786
8821,13,511660,-0.00901932079056966,0.0610375923523369,0.882611292049846
8822,13,511842,0.000134515662617019,0.0610835438046727,0.998244176868647
8823,13,513217,-0.0421371516885645,0.0604186730264889,0.485999467677606
8824,13,513927,-0.0407941835582665,0.0603559830760117,0.49955116591579
8826,13,514849,-0.0238638693177532,0.0610050037894604,0.695901016906122
8827,13,517233,-0.0779393501931637,0.0611964584259389,0.203645839553903
8828,13,519684,-0.0752208844193066,0.0616185619276772,0.222995318669039
8829,13,522023,-0.0842111826548244,0.0608652777168149,0.167365403481408
8830,13,522293,-0.0962606008623657,0.060590167086784,0.1130196243033
8831,13,522976,-0.0944436982623656,0.0603917920953223,0.118748825723785
8832,13,524221,-0.103718283844334,0.0603486712444476,0.0865547603430061
8833,13,524777,-0.110677262120741,0.060556768028146,0.0684443943939985
8834,13,527416,-0.0825271594477519,0.0606088504074417,0.174181354113449
8835,13,531104,-0.0907184001269165,0.0606625105123751,0.135687691503925
8836,13,534586,-0.101079197813781,0.0605291933816673,0.0958206994354096
8837,13,534609,-0.104347654600249,0.0604493844699607,0.0851866291221471
8838,13,534733,-0.114979562548178,0.0607956501461784,0.0594099409698058
8839,13,534845,-0.115475548643576,0.0608969665074409,0.0587440124426984
8840,13,535159,-0.102282490476726,0.0603492966528819,0.0909873934353654
8841,13,535362,-0.103388580013853,0.0607413307076885,0.0896146828908671
8849,13,536290,-0.102042285253146,0.0607210490864501,0.0937428906686717
8850,13,536440,-0.100267398729169,0.0611466502524464,0.101940544843552
8851,13,536982,-0.0976118846731898,0.0608016039979821,0.109296414774572
8852,13,537041,-0.0915552366124766,0.0608282887387484,0.133181695939125
8853,13,537924,-0.0793343287192733,0.0613028507281098,0.196463878921556
8854,13,538521,-0.0518610294633534,0.0621721316500957,0.404759254484819
8855,13,538607,-0.111199953921808,0.0622061131863356,0.0746975023806449
8857,13,539260,-0.072201704796484,0.0607860124741759,0.235710293588961
8858,13,539269,-0.0705484072356465,0.0608477112272132,0.247066307635451
8859,13,539498,-0.0697649028536763,0.0610861056820874,0.254196999485259
8860,13,540307,-0.094833558787041,0.0612632415932056,0.122525945067488
8861,13,540446,-0.0952596023245381,0.0618114650373429,0.124180681717071
8862,13,540762,-0.0863363722294131,0.0612988236020749,0.159877789042862
8863,13,540808,-0.0902290366237615,0.0618891150911403,0.145753195104625
8865,13,541424,-0.150240518912029,0.0614063863030802,0.0149058416872137
8867,13,542130,-0.131039748166614,0.0610195415548965,0.0324335609318567
8868,13,542977,-0.104420091172665,0.0612922290256587,0.0893278444756988
8869,13,546586,-0.113450901683015,0.061090445912631,0.0641300467226647
8870,13,547627,-0.113761229815974,0.0610231932768703,0.063119360705181
8871,13,548118,-0.126422307528289,0.0613159772899322,0.0399567700129249
8872,13,548704,-0.107866279982652,0.0608834615822033,0.0773096145735743
8873,13,548999,-0.116144698445076,0.0610195477281537,0.057801319950663
8874,13,549287,-0.11717929743488,0.0611216453802421,0.0560259264163246
8875,13,549726,-0.110262720998367,0.061106980699061,0.0720175241386266
8876,13,552041,-0.106718830462155,0.0607582387764738,0.0798786152520889
8877,13,552167,-0.105044585047732,0.0607679923733937,0.0847520503446687
8878,13,552236,-0.109906242701527,0.0609783177799018,0.0723381571273269
8879,13,554202,-0.0842548084488198,0.060859654942942,0.167106980865964
8881,13,556725,-0.102223165711278,0.0603699947408379,0.0912848264400413
8882,13,559009,-0.112639468702678,0.0610699443719394,0.0659576437379367
8883,13,560774,-0.141420916481891,0.0604761521523235,0.0199211665005543
8885,13,561662,-0.140142221258471,0.060139833961097,0.0203547422158163
8886,13,561755,-0.138401489466012,0.0602313744492952,0.0221556857553359
8887,13,562475,-0.141485122014288,0.0601031426038935,0.0191181123465387
8888,13,562955,-0.13292872287221,0.0603609227255833,0.0282950487375391
8889,13,562976,-0.131870696033536,0.0606132051596168,0.0302473575254794
8890,13,564094,-0.107717626706745,0.0606789255689694,0.0767253805382475
8891,13,564146,-0.126763163822879,0.0605013987425171,0.0368643903556004
8892,13,568827,-0.0846249556974298,0.0603284566786226,0.161574168414466
8893,13,573340,-0.0714943604371272,0.0609619233266219,0.241678540341295
8894,13,573670,-0.0644864097258053,0.0609280499931452,0.290595622994636
8896,13,574002,-0.0531767280617913,0.0622720798085566,0.393716383686545
8897,13,575086,-0.0757214860582165,0.0609504427855366,0.214933930684673
8898,13,577143,-0.0826956824703443,0.061313041833582,0.178283369146433
8899,13,582883,-0.0912965227629875,0.061305841614461,0.137328155986488
8901,13,587156,-0.0720225084974858,0.0608694959380746,0.237514936470778
8904,13,588065,-0.073246451331979,0.0607072775094044,0.228412911453215
8921,13,588807,-0.0659614096592849,0.0609532999861194,0.279918756800239
8922,13,589215,-0.0585553913851005,0.0606239257625317,0.334765853408458
8923,13,600543,-0.0337681886755268,0.0606214800396831,0.577857613656638
8924,13,600548,-0.0378699004287936,0.060585512009155,0.532332050165592
8925,13,600549,-0.0406331415500361,0.0608630588844368,0.504815067850509
8926,13,600928,-0.0160602166932664,0.0604292614226788,0.790572366443832
8927,13,601209,-0.0101601899899066,0.0601724753521267,0.866010455479842
8928,13,601449,-0.0140603263675585,0.0602600163220758,0.815642252476852
8929,13,603801,-0.0287200140518659,0.0601469564085072,0.63330350103653
8930,13,605162,-0.0311194372538847,0.0600971937642987,0.604909288442105
8932,13,607707,-0.026576023671706,0.0602594902298206,0.659463898598283
8938,13,612355,-0.0204640004379416,0.0613011422765417,0.738708031767129
8939,13,612723,-0.0134420863427438,0.0606031856447669,0.824593988571684
8940,13,613251,-0.000811740797477908,0.0604256931949336,0.989289367426501
8941,13,614505,-0.00594050651384501,0.0609360491439307,0.92239454369914
8942,13,614530,-0.00524718419338643,0.0606319563385052,0.931084985444127
8943,13,616433,-0.016891933362816,0.0606929462112273,0.780931289767713
8944,13,618430,-0.00741321978478482,0.0607421425166843,0.90293354375379
8945,13,620255,0.0216501050066531,0.0603509965034754,0.720006680461103
8946,13,620593,-0.00113168770308941,0.0606088311537733,0.985113319432556
8947,13,621124,0.00774321870436637,0.060791314919576,0.898717105355536
8948,13,621167,0.00478964104217988,0.0605329340940984,0.936978392865212
8952,13,626195,-0.0624540189594396,0.0601743477657941,0.300034266449563
8953,13,628556,-0.00399582548390315,0.0608554669793188,0.947684962393244
8955,13,632242,-0.00569396887902013,0.0610308160973363,0.925720845465857
8957,13,637712,0.0378465042814022,0.0603317260799725,0.530863658833738
8958,13,639293,0.0707690209355493,0.0603192564586398,0.241490236977782
8959,13,640192,0.0723165489224702,0.0602147264894889,0.230565038623505
8960,13,641335,0.0733786201935068,0.0608323042435176,0.228531120342871
8961,13,646103,0.0644028650290434,0.0605438829167478,0.288174250400475
8962,13,648377,0.0730430053863037,0.0613174146065507,0.234364526702745
8963,13,649487,0.0808505452435508,0.0619592230798577,0.192777145339189
8964,13,649495,0.0846194671437003,0.0621322962913761,0.174090337917981
8965,13,649552,0.0786782372554043,0.0611751771230046,0.199246295888076
8966,13,649621,0.0705114684235378,0.0613971832789728,0.251561324097759
8969,13,649905,0.0922968983087735,0.0617468023510597,0.135869419521417
8970,13,650533,0.101854769306237,0.0615013185156503,0.0985821454436709
8973,13,653186,0.094721202162889,0.060527491396529,0.118495641725598
8974,13,654641,0.0392963087429201,0.0605369438858575,0.51667686169292
8976,13,658665,0.0468188167271714,0.0607553149584673,0.441451984016523
8977,13,659142,0.036282987052495,0.0604766147448954,0.548924015229177
8978,13,659245,0.0406620268283468,0.0604282704808863,0.501452817496411
8979,13,659356,0.0339615327449427,0.0606960533388493,0.576151871222738
8980,13,660071,0.00152666781471777,0.0608763797341775,0.980006788003917
8981,13,660769,0.0130018216999245,0.0606286503112569,0.830319882114705
8982,13,661828,-0.0321407865212784,0.0603607307686382,0.594729688083167
8983,13,661923,-0.0313180052264614,0.0602888004811596,0.603761102665391
8984,13,665524,-0.0386267521761786,0.0606949720065988,0.524923108609226
8987,13,670426,-0.0385817650089486,0.0615200740018991,0.530972179027862
8988,13,676107,0.00683322053019639,0.0600717135373788,0.909499808950553
8989,13,678117,0.0241679964652425,0.0603224723386016,0.68892266901346
8990,13,678210,0.0291885064760763,0.0601548478102475,0.627819269653318
8991,13,678717,0.0299360218251607,0.0603084555284893,0.619933984716386
8992,13,680954,0.0344727541873101,0.061172843580066,0.573431591494505
8993,13,682180,0.0312773601120143,0.0606456582704748,0.606359237467905
8994,13,683807,0.0133968371777922,0.0601706805369114,0.823938819814618
8995,13,685087,0.0185222350180045,0.0600987018569668,0.758114274987865
8996,13,685205,0.0317048507303488,0.0602315117675294,0.598952615024325
8997,13,687302,0.020020124331116,0.061397020800096,0.744559712651902
8998,13,687782,0.00998194207237862,0.060587657791309,0.869233431446182
9001,13,689409,-0.00421186208395916,0.0602276293571556,0.944287071618942
9002,13,692065,0.0291582751988364,0.0603047588576847,0.629029658947063
9003,13,694397,0.0271746029127784,0.0600780486684914,0.651315104458734
9004,13,696701,0.0592689068170804,0.0610094793725708,0.331979240380741
9005,13,696745,0.0503976542477429,0.0605412365639111,0.405716860368007
9006,13,696957,0.0245122738670978,0.0603235121975365,0.684733938885885
9007,13,697086,0.0298483368348678,0.060273738553505,0.620757909801967
9008,13,697107,0.0340780678076968,0.0603677827901044,0.572767295761918
9009,13,697269,0.0232525780479559,0.0605860567979944,0.701362034748987
9010,13,698336,0.0206298094178031,0.0605906836146147,0.733698935047632
9011,13,698372,0.0364580783751999,0.0609992288270219,0.550436042468429
9013,13,698530,0.0174928901135346,0.0622962495837637,0.779027037961684
9015,13,698569,0.00612157815523917,0.0623023547986629,0.921784809707286
9016,13,698595,0.0198144483426357,0.061582365205208,0.747828573536905
9020,13,698828,0.00799409333480561,0.0605715695956704,0.89507716196587
9021,13,698850,0.0118628398857125,0.0606113834361438,0.844942201753975
9023,13,699315,0.0228781210853437,0.0606024398748473,0.706020352037891
9024,13,699415,-0.0103527396853456,0.06096096872599,0.865244491351015
9027,13,699680,0.00996149650202977,0.0613722783044256,0.871152531065281
9028,13,699822,0.0155953140755206,0.0607172898068955,0.79744321510964
9029,13,699971,0.0126692483483734,0.0605693105180973,0.834436627206597
9030,13,701153,0.0153000496078373,0.0608920963264008,0.801755473307276
9031,13,702308,-0.0270919634845177,0.0606513638053563,0.65537750559365
9032,13,702551,-0.0459337254814797,0.0604108337414028,0.447549507454977
9033,13,702563,-0.0498425938527519,0.0605057542531178,0.410628634147642
9034,13,702605,-0.0500852260303663,0.0607137063875392,0.409962184780325
9035,13,702665,-0.0353961992333113,0.0608551306972527,0.561175770880538
9036,13,704115,-0.0598750854436782,0.0603762372689576,0.322023403334223
9037,13,704389,-0.0618862869224541,0.0608320175185811,0.309692818974092
9038,13,704907,-0.0632791163655437,0.0606807572737987,0.297745235304772
9039,13,705664,-0.0505433303866972,0.0610009733553427,0.407909915946161
9040,13,706506,-0.0485653315401366,0.0606299434999644,0.423663320342707
9041,13,706623,-0.0395942183604431,0.0602750105820153,0.511677896202724
9042,13,707792,-0.0225169377234795,0.0603730730858264,0.709399643137468
9043,13,708814,-0.0381699321022219,0.0605748027047683,0.529017944659747
9044,13,709176,-0.0381467247339619,0.0604622823547314,0.528502602645338
9045,13,711296,-0.0236861428863093,0.0603718056738579,0.695045399347098
9046,13,711505,-0.049268265799455,0.0603798311460883,0.415066270654886
9047,13,711844,-0.0519184527781392,0.0603735400537602,0.390398179366946
9048,13,714847,-0.0234643466986926,0.0605162447490784,0.698444860980284
9049,13,716963,-0.0264954637096633,0.0600789080130087,0.659474955173808
9050,13,718591,-0.0424367372472019,0.0606702246386289,0.484721726977204
9051,13,719243,-0.0503766583197481,0.0613154685578751,0.411860353064629
9052,13,720765,0.0115809281978071,0.0602862777242608,0.847775187028141
9054,13,721239,0.027655586362331,0.0603497884740327,0.647051296999122
9055,13,721409,0.0305640602309729,0.0606107727701232,0.614387807821042
9056,13,721591,0.0288262836490104,0.0602565597335544,0.632667049269472
9057,13,722436,0.0181131987201443,0.060177610764255,0.76359502746082
9059,13,723430,0.00299625164945752,0.0600858075517211,0.96025720531475
9060,13,723548,-0.00444195099263561,0.0602470714218988,0.941267853569014
9061,13,724990,-0.0171412185653537,0.0602311169551467,0.776124578397958
9062,13,725060,-0.0131849151643377,0.0600687154164713,0.826389623398708
9063,13,725174,-0.00355376000916434,0.0601594505174962,0.95292790952902
9064,13,725820,-0.00115161055299068,0.0611326409648243,0.984981062581541
9065,13,727470,-0.00505101977154657,0.0607569689249061,0.93379146005055
9066,13,727859,-0.000706409086303872,0.0607809774320453,0.990733594946203
9067,13,727861,0.00276393695854089,0.0606683240100374,0.963688182573639
9068,13,727880,0.00168086884989505,0.0611147279653252,0.978073691091684
9069,13,728693,-0.00313281678076156,0.0604254785789386,0.958680761815508
9070,13,729020,0.00335870268307059,0.0606323360036508,0.955855453904026
9071,13,729021,0.00335870268307059,0.0606323360036508,0.955855453904026
9072,13,729862,0.0124483129397215,0.0601712576165942,0.836221778833003
9073,13,729988,-0.00109344628017866,0.0613368687840014,0.985787015906266
9074,13,731422,-0.0293579266921339,0.0601394517311382,0.625736631544744
9075,13,731433,-0.0293579266921339,0.0601394517311382,0.625736631544744
9076,13,731556,-0.0367644849388664,0.0612410088603529,0.548675119057709
9077,13,731576,-0.0417730111739162,0.0611869079765016,0.495236884692737
9078,13,731616,-0.0434051035733156,0.0612286944159266,0.478853606457484
9079,13,731645,-0.0323824216415667,0.0607682748000517,0.594449404884562
9080,13,732526,-0.0198670702476126,0.0615239595874693,0.746950055591658
9081,13,732688,-0.0322909459377481,0.0609141046010953,0.596371560701716
9082,13,733539,0.0148467740864325,0.060376923380012,0.805901420621136
9083,13,734392,-0.015442521688064,0.0608164949112148,0.799705231907634
9084,13,735275,-0.0183400416582825,0.0605806721983767,0.762268226991433
9085,13,735637,-0.015685593981671,0.0601691136184857,0.794482205756807
9086,13,736201,-0.0170935229648217,0.0607995904800678,0.778763629016644
9087,13,736304,-0.0209885074432063,0.0604249815290961,0.728536758605407
9088,13,737273,0.00845052005864816,0.0611553772518003,0.890176045194356
9089,13,737783,0.00450036716787255,0.0607614817666794,0.940999726132251
9090,13,738123,0.00935574614231152,0.0606460729709072,0.877486616565779
9092,13,739183,0.0189097630047393,0.0606005038758991,0.755194581907878
9093,13,740880,0.00688319956939693,0.060364233005322,0.909280596366265
9094,13,740946,0.0155269290461154,0.0610512041984841,0.799391540028444
9095,13,743797,-0.0532479343520358,0.0604670899424443,0.379127996322712
9096,13,748562,-0.0610287578477695,0.0603076116644616,0.312251353616731
9097,13,751130,-0.114634916653594,0.0598876575139327,0.0564072318051238
9098,13,751466,-0.121415652425358,0.0600208486160156,0.0438377710710417
9101,13,755881,0.00786053084232044,0.0601962090139231,0.896180503749325
9103,13,757834,-0.00608762161654466,0.0601191409836824,0.919402120301231
9104,13,759401,0.000680134146411437,0.0602118886227907,0.990993925067262
9105,13,759805,-0.0187122549626938,0.0604083849713358,0.756924315678436
9106,13,761165,0.00403163247583741,0.060241447147989,0.946679647304317
9107,13,761608,0.00886499820420149,0.0600709614752693,0.882762097666141
9108,13,761771,0.00823520020924916,0.0604991086478428,0.891803206115173
9109,13,762630,0.0107961240520694,0.0600700662077413,0.8574711770012
9110,13,764921,0.0130965099950304,0.0603407596296786,0.828300602363372
9112,13,770231,0.0203452789782737,0.0602378029363442,0.735752838190151
9113,13,770362,0.00748716615546462,0.0604916799249946,0.901566378190469
9116,13,774681,-0.0038046213092239,0.0607572262458826,0.950104494660661
9118,13,776467,-0.0519021595169105,0.0600962894440142,0.388366626474675
9119,13,777558,-0.0469873393038684,0.0602375364672,0.435893434212481
9121,13,779242,-0.0724133041439846,0.0602618421031035,0.230306887725913
9122,13,779300,-0.0658420453037531,0.0608276407144024,0.279797560324244
9123,13,779631,-0.0807997188722994,0.0609533450627695,0.185829644396174
9124,13,783460,-0.0810189180669083,0.0605564800000863,0.181788109190202
9125,13,790664,-0.0927545906241495,0.0600525629520106,0.123349501508833
9126,13,790923,-0.107798398513221,0.0607439069686444,0.0768195729397913
9127,13,793818,-0.070459510193842,0.0599556434527922,0.240709189404284
9128,13,796580,-0.0143628606794372,0.0603628961720043,0.812064227390316
9129,13,796962,-0.0147437249052898,0.0600639173455569,0.806237306839361
9130,13,798315,0.106919630601279,0.0602247243262586,0.0767025803702962
9131,13,799197,0.0895274453331806,0.0599631397282617,0.136319594025466
9132,13,799605,0.111513309825456,0.0597751011688257,0.0629339803246657
9133,13,800884,0.0781721649149003,0.0602822939930748,0.19555793612445
9134,13,801587,0.0867110382813384,0.0602415058270363,0.150926127126298
9135,13,806573,0.0742204684715,0.0608042520941012,0.223034805633173
9136,13,807168,0.110735802538381,0.0599528170483931,0.0655766963394953
9137,13,807743,0.0926145018131493,0.0599527058481251,0.123292403004918
9138,13,808461,0.0985434446578929,0.0601899441324075,0.102478174331503
9139,13,812150,0.0529727424353365,0.0602234663153688,0.379672797845364
9140,13,812178,0.0425929579442188,0.0601692078916719,0.479482990515221
9141,13,813548,0.0444668944387928,0.0606339872995406,0.463822081557414
9144,13,819594,0.116113276098901,0.0597502845407,0.0527733786163777
9145,13,820446,0.117212928540813,0.0601124446699776,0.0519800468205503
9146,13,821488,0.0737576177135379,0.0601080648355947,0.220608933771806
9147,13,822712,0.0549526848171658,0.0609599595241027,0.367960864907271
9148,13,823029,0.0412349812290104,0.0601197012834564,0.493238149680334
9149,13,825841,0.0625184198035667,0.0600600664669293,0.298619707924512
9150,13,827082,0.0892340887583839,0.0603091564083852,0.139868954401548
9151,13,828799,0.0831310531855614,0.060079120684144,0.167326827374362
9152,13,830349,0.0514540948411872,0.0605358124605234,0.395913561710664
9153,13,830456,0.0512660102578684,0.0604458843038679,0.396939903455878
9154,13,832641,0.141319019271692,0.0597259019238951,0.0185148358823504
9156,13,833658,0.112792352868924,0.060286012320692,0.0621785686109979
9157,13,834662,0.0824392027742375,0.0602873668376313,0.172358252554066
9158,13,835125,0.0992792361412322,0.0602956215317639,0.10054228120745
9159,13,836259,0.0757878236616827,0.0605391205734263,0.211441803199207
9161,13,838018,0.071011207904629,0.0609456562206576,0.24474251890075
9162,13,838567,0.0880978386386186,0.060153710075449,0.143934990810132
9163,13,838600,0.0754649498577334,0.0602109635682694,0.210910645887869
9164,13,839615,0.0660686639957241,0.0608663984629417,0.278454159676859
9165,13,840462,0.0782132117113577,0.0600155461795999,0.193350459965409
9166,13,842921,0.121008628476642,0.0600207714603186,0.0445453234665635
9167,13,845564,0.119050534659503,0.0601036618098948,0.0483947681105474
9168,13,845910,0.11250346410844,0.0601615820695139,0.062308293733234
9169,13,848209,0.103175672689294,0.06020892903533,0.0874750775228762
9170,13,849052,0.111157977583488,0.0611018802506711,0.0697243817195681
9171,13,849392,0.133233891253405,0.0602908114151691,0.0277565214141118
9172,13,849970,0.126471579550581,0.0598506959557794,0.0352920798446746
9174,13,852398,0.132181142760957,0.0604764488020754,0.0294968537759709
9177,13,858666,0.010133342181106,0.060302272520948,0.866646110302939
9178,13,858794,0.00435342826830587,0.0601972169373742,0.942388661905806
9179,13,859266,-0.00763495913880041,0.0604339406506461,0.899538190412628
9180,13,860537,0.0321396712984573,0.0600616639207737,0.592909862804171
9181,13,860589,0.0276342919622504,0.0600774546530408,0.645815378835855
9182,13,864754,-0.0436336813359391,0.0602771384666142,0.469616137839533
9185,13,867636,-0.00231475465701578,0.0601520472852285,0.969325353868564
9186,13,868856,0.00125167863656338,0.0601748683961423,0.983416401555514
9187,13,869923,-0.00408537251139215,0.0605388696483572,0.946235033460487
9188,13,871210,-0.00376589717505041,0.0603674039068156,0.95029317349481
9189,13,872093,0.0129170396140132,0.0601814057840679,0.830175794882428
9190,13,873664,-0.00346500899040766,0.0601973803763452,0.954131048254438
9218,13,877043,0.0415765597833062,0.0602240208725619,0.490418296378721
9219,13,877100,0.0441226252659037,0.0602990723781549,0.464819019918088
9220,13,881083,0.0483070730052396,0.0602699076177092,0.423374307672649
9221,13,883627,0.0745207416253069,0.0603165608298629,0.217468356749991
9222,13,886585,0.0735190959999458,0.0608896564437373,0.228080673691095
9223,13,886590,0.068970734551105,0.0608869230024399,0.258080665922948
9224,13,888463,0.0759493526736858,0.0601403871372967,0.207470275822409
9226,13,888990,0.0675980354064562,0.0606568064067134,0.265851027465737
9227,13,890848,0.086077977485762,0.0601936356831311,0.153596356160901
9228,13,892136,0.0957408850978496,0.0599692201123262,0.111271903568646
9230,13,895661,0.0973239648669051,0.0608098561207654,0.110390300863079
9231,13,896327,0.129578059826079,0.0597554925559355,0.0307902584682701
9235,13,899812,0.146811383016683,0.0596883599192603,0.0143867680446194
9236,13,900561,0.147066763771879,0.0598581048412031,0.0144938072434411
9237,13,901212,0.127272012190387,0.0597924081427896,0.0339823382121795
9238,13,902431,0.121326608080005,0.0599081168551679,0.0435977923247485
9239,13,902532,0.113480558752566,0.0601443116935362,0.0600070423892213
9240,13,907355,0.0863336497861125,0.0602334234228447,0.152652064213482
9241,13,909408,0.0950951239747325,0.0600517427356553,0.114190910736339
9242,13,909590,0.0944872528900033,0.0599444269142638,0.115864503937583
9243,13,909892,0.0910660224749906,0.0601268153589248,0.130777237185448
9244,13,909982,0.09113578690154,0.0600405010446495,0.129933354840903
9245,13,909989,0.089240135375938,0.0599643529661958,0.137585708556512
9246,13,910439,0.0898677577924315,0.060218778073219,0.136499424797924
9247,13,910745,0.0894611505645119,0.0600590815708283,0.13723485255484
9250,13,912820,0.0782449981820518,0.0607943951955243,0.198922610606956
9256,13,914897,0.0360404365496309,0.0613400576944186,0.557209083765182
9259,14,6912,0.0648411512788023,0.0741195692369278,0.382267622931305
9260,14,6914,0.0501495244874488,0.0734161929586331,0.495000990035671
9267,14,19935,-0.0638055646320408,0.0606045298461696,0.293144351530794
9268,14,20166,-0.0686159704911778,0.060244708453327,0.255494531812579
9269,14,20617,-0.0691825709408653,0.0599655246638598,0.249401352157103
9270,14,22803,-0.0619533684803751,0.0601743837462195,0.303919719881698
9271,14,23229,-0.0746838042645789,0.0599468272830211,0.213651518046222
9272,14,23552,-0.0795933647614585,0.0605204156459046,0.189313477472906
9273,14,26113,-0.0843853523433241,0.0600703530727068,0.160967417964681
9276,14,32112,-0.0992808411302242,0.0600058095777417,0.0989106345572848
9279,14,33990,-0.152015019720913,0.0596084078955426,0.0111869958505232
9280,14,34054,-0.152833488447298,0.0595195166071781,0.0106459539211516
9281,14,34073,-0.153883495655777,0.0595080452128049,0.0101117041365003
9282,14,34185,-0.145951489057311,0.059651324415168,0.0149024290338833
9283,14,37934,-0.189176788433641,0.0598404271656161,0.00170629357960036
9284,14,38784,-0.176027092086183,0.060013093460406,0.00357464463569368
9285,14,38880,-0.17357668520622,0.0604567126801729,0.0043373966736931
9286,14,41967,-0.144116783008428,0.0600207267736649,0.0168617756460335
9287,14,42739,-0.144557307565901,0.0597345780569027,0.0160251607820211
9288,14,47735,-0.154076233507581,0.0601956791970196,0.0108955720154688
9289,14,49825,-0.112353458303042,0.0600275969699412,0.0620753660486862
9290,14,52664,-0.0686353375728319,0.0603825891642743,0.256445497017319
9291,14,52938,-0.0652720808824068,0.060189251293218,0.278906539083627
9292,14,54504,-0.0493961534412042,0.061077603666912,0.41920706623346
9293,14,57720,-0.0533546220027453,0.0600993233736266,0.375266768346298
9294,14,58006,-0.0517952767245392,0.0601920487659541,0.390097370782128
9295,14,58815,-0.0492547401276946,0.0607498586609585,0.418038593089426
9297,14,60667,-0.0375872001696251,0.0601644110482493,0.532544372491279
9298,14,61387,-0.0366683690441593,0.0602444851562204,0.543141720354749
9299,14,62869,-0.00835926992020905,0.0609662705243423,0.891019624307348
9300,14,62881,-0.0176059697561347,0.0609503441902577,0.772859911322814
9301,14,65203,-0.0464105875765883,0.0603478444739693,0.442377108838853
9302,14,68188,-0.0353511698442815,0.0603001515687355,0.558079902819383
9303,14,68389,-0.0571717544230534,0.0601083583868089,0.342181630035356
9304,14,69768,-0.0280151226942002,0.0603938744023585,0.643024236604816
9305,14,77145,-0.00576538288062789,0.0600720307509555,0.923595289475343
9306,14,78487,-0.0176290075660025,0.060078692555819,0.769364445052866
9307,14,78583,-0.0146882027053758,0.0603311209073071,0.807790641473944
9308,14,80906,0.00136442873469947,0.0601067431306792,0.98190232662453
9310,14,85056,-0.0259050432968228,0.0604008596379046,0.668268278827021
9311,14,89377,0.0155706786984349,0.0616591233145619,0.800779657086911
9312,14,89596,0.00430461924891462,0.0604598496125303,0.943280507275522
9314,14,90137,0.022748076013532,0.0607620921568661,0.708346850855906
9315,14,92476,0.0133695475633152,0.0603635425637726,0.824843805040301
9316,14,94507,0.0759651163518649,0.0602297870999264,0.20804988174345
9317,14,95295,0.0703846261746571,0.061367193394896,0.252182288300777
9319,14,102695,0.0598923585162821,0.0613987350516234,0.329997307049842
9320,14,104450,0.0821669552150886,0.0609670783308616,0.178610621570418
9321,14,104676,0.0971423014310709,0.0611170805080878,0.112854913461616
9322,14,104774,0.0861017712204176,0.0611654592068164,0.160103990928108
9323,14,106690,0.0612517890640582,0.060667593916301,0.313364402398117
9324,14,106712,0.0714982138676158,0.0611399450542691,0.243023869441333
9325,14,106737,0.0759014352688106,0.0612581022516371,0.216152703904371
9326,14,106801,0.0852350153768138,0.060893983410279,0.162472968157601
9327,14,106872,0.0789382148177791,0.0606370718006601,0.193828700867622
9328,14,107060,0.0697891874609374,0.0605678232887885,0.249998674560105
9329,14,107253,0.0760076372840972,0.0604960320379019,0.209799264617659
9330,14,107791,0.0864355629820942,0.0601361237156346,0.151509532720374
9331,14,109033,0.107583021908027,0.0600931527337213,0.0742672500223099
9332,14,109881,0.118141501706984,0.060383300155081,0.0511913042202576
9334,14,111897,0.122010738491939,0.0600150240686969,0.0428000364107298
9335,14,112698,0.134087101911016,0.0598881038086569,0.0257810141358955
9336,14,114147,0.104435009530767,0.0602515823852561,0.0839128064535374
9337,14,116086,0.0761542123196559,0.060437298104166,0.208482526579126
9338,14,119960,0.156991605035623,0.0598359855651938,0.00907553596233463
