SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
10407,15,310221,-0.0401329553549141,0.0605184081258812,0.507665465363702
10408,15,310574,-0.0210549086625546,0.0608898455282621,0.72970888159542
10410,15,311056,-0.0163366180556207,0.0608259129305322,0.788409868268741
10411,15,311337,-0.00632449212653746,0.0611305872742884,0.917657663883753
10412,15,312146,0.00336784359243486,0.0606749654405758,0.955766503257176
10413,15,312151,0.0252659560089034,0.0609734788553428,0.678850329874934
10414,15,312245,0.00158565469021291,0.0606876021476024,0.979169889471059
10415,15,312534,-0.0109651288305867,0.0609496252559304,0.857330551265503
10418,15,316405,0.00522817129653148,0.0609266037508421,0.931665331263205
10419,15,316670,-0.000677479830461347,0.0615318328544634,0.991221502150847
10420,15,316958,0.00704433890260187,0.0610805648866841,0.908250207672051
10421,15,317329,-0.0324489233081544,0.0609769626766035,0.594956503911362
10422,15,318509,0.0422230200074927,0.0607944588808973,0.487812467194689
10423,15,322448,0.0247276743038836,0.0608130711989663,0.684535170337347
10424,15,329425,0.0518650733445446,0.0611588965384916,0.39699141057644
10426,15,334807,0.0451391683199499,0.0607192135314076,0.457728998671566
10427,15,338579,0.0668707734772324,0.060650864668402,0.270972583830615
10428,15,343921,0.0719755125930668,0.0608066847681518,0.237337173968961
10429,15,346460,0.0328166624320105,0.0606309675518955,0.58867496913266
10430,15,346467,0.0145818743215489,0.0607617693810306,0.810481677781277
10431,15,346509,0.00837431324014609,0.0609270607217178,0.890754918532087
10432,15,349540,0.0200721834812817,0.061800643260454,0.74553298651544
10434,15,350076,0.0216022425717384,0.0614032781739998,0.725191219775102
10435,15,350753,0.0317583894224484,0.0609619645282817,0.602725331777984
10436,15,351238,0.0266921864025132,0.0608299950252915,0.661075088657794
10438,15,356056,0.0483699880871824,0.0607121656064331,0.42615499390761
10439,15,357232,0.0483699880871824,0.0607121656064331,0.42615499390761
10440,15,358094,0.0531119056135088,0.0606361548685663,0.381673776569303
10443,15,364136,0.0918617732656,0.0607210352465837,0.131212704404059
10444,15,366396,0.0892231002074514,0.0609826054997982,0.144332287578066
10445,15,366644,0.0948407192267586,0.0605567012009384,0.118210087043141
10446,15,368091,0.104179552010053,0.061024336172471,0.0886678509759753
10447,15,370822,0.0822978835557831,0.0607948239708602,0.176698564216548
10450,15,372209,0.0588689084463234,0.0611026218939499,0.335984651657414
10451,15,372217,0.0512415944806473,0.0618256812815604,0.407773334005437
10452,15,372714,0.0639290590658181,0.0612820192580364,0.297572150578705
10453,15,372783,0.0652658351710809,0.060657259088556,0.282672228236577
10454,15,376289,0.0564641852361129,0.061404578822182,0.358439251614767
10455,15,379384,0.0709575573347095,0.0609024072785752,0.244764146294722
10456,15,381987,0.0670020975829891,0.0607854905785979,0.271094718339932
10457,15,382511,0.0645566104574657,0.0612861023466134,0.292894400714615
10458,15,383674,0.061213591040663,0.0612379205343354,0.318187525088492
10460,15,385480,0.0642608966802642,0.0609961406280956,0.292821490621375
10465,15,389923,0.0566301236741044,0.060982419512847,0.353715246373778
10466,15,390617,0.0474129318592699,0.0613245084933348,0.439952091454072
10467,15,390618,0.0767416863251948,0.0612135899729563,0.210791350061883
10468,15,390621,0.0599984216318543,0.0617916839443746,0.33222362027247
10469,15,392113,0.104392080612275,0.0606986468997468,0.086337653637938
10470,15,392353,0.0936018964422216,0.0607246721278095,0.124111840169379
10471,15,393541,0.109337461825158,0.0603763122286568,0.0710011705561401
10472,15,394456,0.109295953572282,0.0602779432016043,0.0706501852659734
10473,15,397092,0.0839021114826757,0.0608996846672351,0.169165589743182
10475,15,408490,0.0982208486065954,0.0609768666221932,0.108119553481034
10476,15,409351,0.0920538446737315,0.0616762965400123,0.136452917386517
10477,15,411919,0.0909739818666567,0.0607583304704731,0.135206532235315
10478,15,412551,0.0922331525021524,0.0604619332105286,0.12803614776959
10480,15,413284,0.0521393301643447,0.0605782707214906,0.389991021206397
10481,15,414582,0.0681188511910017,0.0606200284231436,0.261903036750623
10483,15,421830,0.0404668445866605,0.0615645859692299,0.511411760444615
10484,15,422359,0.0447842962988793,0.0606796370058535,0.460977522162619
10485,15,422808,0.077429762621976,0.0607586177612933,0.203365924194546
10486,15,424272,0.0432195862259386,0.0639207446116139,0.499392382202082
10487,15,425338,0.0613303198824477,0.0606501583790115,0.312606393138206
10490,15,427668,0.0350332152136041,0.0607833137855157,0.564737575093763
10495,15,430047,0.0391503811845051,0.06061363012903,0.518763368577799
10496,15,433993,0.00996137103410913,0.0611806073694154,0.870754040969144
10498,15,441176,0.0545229615319775,0.0609163108871774,0.371371848446172
10500,15,443566,0.0544319389693147,0.0610085783055274,0.372892767262922
10501,15,443890,0.0805606176882772,0.0607388513945448,0.185583218042108
10502,15,446521,0.0603772992133964,0.061250652062723,0.32493521586658
10503,15,446992,0.0563929788472544,0.0606009454378491,0.35271576694688
10512,15,449086,0.08544637324847,0.0606657535579112,0.159869751518078
10513,15,451421,0.0537623644599608,0.0611911513865353,0.380217441627839
10514,15,453019,0.0398296735163003,0.0607297366491172,0.512347070280267
10515,15,459550,0.0470521577637641,0.0619654581535812,0.44816264311334
10516,15,460514,0.0117174742384989,0.0612179878192059,0.848317769240745
10517,15,460515,0.0148997832634597,0.0611542539894288,0.807649140166474
10518,15,461014,0.0175552650915794,0.0611419799743919,0.774186652767588
10521,15,461760,0.0132038769710357,0.0609813450324722,0.828705004406239
10522,15,461793,0.0119994727131731,0.0609253436431431,0.843977107500187
10523,15,461814,0.0130376810839452,0.0610222568307964,0.830939826663547
10524,15,462280,-0.0232959991643824,0.0611497633457009,0.703457424944343
10529,15,465855,-0.0410680631128817,0.0611350217799496,0.502175876214524
10530,15,466097,-0.0211886278064898,0.0610976569989872,0.728948707402302
10531,15,466324,-0.0234031971728673,0.0612281435854726,0.702521222623573
10532,15,466738,-0.0438778884313056,0.0614337042689473,0.475556031282357
10533,15,467591,-0.0564385407677698,0.0611725089640069,0.356839176464464
10534,15,467703,-0.0263080150067648,0.0610135413376638,0.666598347055309
10535,15,467752,-0.0311900936082374,0.0608340610712815,0.608476449480843
10536,15,467792,-0.0287229684597008,0.0612822844237708,0.639573838861541
10537,15,467889,-0.0227564081039275,0.0614417934189592,0.711326397301721
10539,15,471823,-0.0117264496938662,0.0611973715008136,0.848152486491002
10540,15,472448,-0.036285912613463,0.0612364283270568,0.553858810318625
10542,15,474768,-0.0425227537790259,0.0611101584406391,0.486988316156047
10543,15,475002,-0.0405531178969288,0.0617297535575386,0.511643671609444
10544,15,477403,-0.0124234074638396,0.0617115615593034,0.840568928997325
10546,15,477914,0.0207284652187443,0.0611421017570109,0.734795386130143
10547,15,478685,-0.0496135500875772,0.0610759217207675,0.417152148569888
10548,15,479604,-0.0693242134498004,0.061589595634376,0.26110667311284
10549,15,483470,-0.0691305144945882,0.061349451655328,0.260578999326531
10550,15,484698,-0.0682651324545296,0.0614124950170395,0.267073654571883
10552,15,487554,-0.0601194113503929,0.0614975626900884,0.328946546291209
10553,15,488538,-0.0807635202637236,0.0625322167012735,0.197357857708951
10557,15,491077,-0.0530568258997541,0.0611329133480335,0.38604254611701
10558,15,491585,-0.0646930479334023,0.0610653330256698,0.290138768219117
10559,15,492159,-0.0499264771221791,0.0615534226596175,0.417850154987698
10560,15,495561,-0.0454085447967537,0.0613783754781908,0.45990494265809
10561,15,495702,-0.0243018775738692,0.061899697967147,0.694851225858241
10562,15,497661,-0.0229157539914819,0.0606754031848898,0.705896927672996
10563,15,498195,-0.0211697939125788,0.0612653747726628,0.72989235008074
10564,15,507796,-0.0641554214052272,0.061697274885207,0.299124974792647
10565,15,508952,-0.0669660351578457,0.0604911305440747,0.269030905586564
10566,15,509182,-0.00510048475723123,0.0610767241518746,0.933493784917745
10567,15,509318,-0.0415363671309759,0.0608696914708437,0.495445113466802
10568,15,510569,-0.0476045189213747,0.0605144800511955,0.432006801555701
10569,15,511379,-0.0481881517562735,0.0606837628808616,0.427678618078883
10570,15,513988,-0.0517108394337954,0.0612731118863538,0.399274393265787
10571,15,514714,-0.052625634823126,0.0606675615323437,0.386288763040074
10573,15,520780,-0.0556684416510504,0.0605693740866122,0.35867836870365
10574,15,521235,-0.0353095638184677,0.0614861874843475,0.5661520573142
10575,15,521442,-0.0294352780681319,0.0616103641891768,0.633113150680272
10576,15,523460,-0.0261124954265408,0.0610576117092058,0.669152329161587
10579,15,526003,-0.0361369954727411,0.0606103367421987,0.551411485308756
10580,15,529986,-0.0305165440970825,0.0610045837032147,0.617222287015295
10581,15,530828,-0.0403493550507011,0.0610088500338109,0.508807218442995
10582,15,535075,0.0138504443271194,0.0610003622478843,0.820512320424465
10584,15,537874,0.00329779677208503,0.061101954004047,0.956987976603242
10586,15,542319,0.0123202197588667,0.0607013432832881,0.839279691523281
10587,15,544846,0.00641806245028392,0.0608277968783235,0.91602947896575
10588,15,546198,0.00641806245028392,0.0608277968783235,0.91602947896575
10589,15,546237,0.00641806245028392,0.0608277968783235,0.91602947896575
10591,15,549104,0.0127946179974026,0.0608977994562907,0.833710961495124
10593,15,554500,0.0206719921868073,0.0607702142489047,0.73393345787199
10594,15,557431,0.0101408019133307,0.0609830059112217,0.868024740697824
10595,15,558567,0.002232810019697,0.0606751138401482,0.970665724151357
10596,15,558912,0.00208664213197843,0.0607455101204199,0.972617024805073
10597,15,560958,0.0142767138738346,0.061271023452499,0.815889288543869
10598,15,561827,0.0145655393430135,0.0609339255183392,0.811214636881035
10599,15,561893,0.0194456034759835,0.061082214734277,0.750406724229114
10600,15,563572,0.0176004377540395,0.0609316562537565,0.772861591052765
10601,15,563727,0.00612624646268906,0.0607011375788792,0.919667502226526
10602,15,566834,0.0138562774908632,0.0607138127891009,0.819605165950972
10603,15,568292,-0.0049444103567528,0.0611622562652276,0.935614313579783
10604,15,571413,-0.038436546846197,0.061097273537411,0.529687787042554
10605,15,572989,-0.0021148803946632,0.0609082705483674,0.972320736920111
10607,15,578365,0.00150473211234342,0.0609509131880036,0.980318090894607
10609,15,580357,-0.00131159128223884,0.0609853544414139,0.982853642134446
10612,15,587077,0.0110436897909457,0.0608504931682526,0.856088000107352
10613,15,588514,-0.00989845415746751,0.060639512550727,0.870427296112575
10614,15,588544,-0.0065031954510702,0.0621456288340583,0.916717370147097
10615,15,588953,-0.0020258777217021,0.0608763941652068,0.973471272768657
10616,15,589040,0.0560904010911049,0.0620481258773525,0.366621336308093
10617,15,589277,0.0492159522685611,0.0606311008673039,0.417494828825621
10620,15,591247,0.0538645609698925,0.0620014056872572,0.385566750288673
10621,15,593982,0.0592508986161703,0.0613971400174289,0.33518377592491
10622,15,594139,0.0379837971404245,0.0607985243930978,0.532539626389809
10628,15,602954,0.0386839796956585,0.0607452901379186,0.524653087952188
10631,15,608367,0.0442059603536314,0.0606726880798115,0.466731066634405
10633,15,615079,-0.00304064461861189,0.0610259876636309,0.960289700568937
10634,15,615367,0.0127689359302169,0.0606714238891643,0.833429735528514
10638,15,618996,-0.00415646062465269,0.0605747044016715,0.945333256973851
10639,15,619443,0.04367288099372,0.0606920041894906,0.472258451558944
10640,15,619880,0.0255419857595076,0.0607169693896781,0.674249907540793
10641,15,623130,0.00404980087274665,0.0611619530407418,0.947244631788114
10642,15,625082,0.0221103463428611,0.0612969563197221,0.718532963048046
10643,15,628108,0.00789072518517936,0.0619438036929563,0.898708045046249
10644,15,628209,-0.00213733714589215,0.0613382457687853,0.97222295494902
10645,15,628770,-0.00040715023668525,0.0622438825031099,0.994784602680626
10646,15,629119,0.0264699955780936,0.0615721333801663,0.667529094699418
10647,15,630972,0.0059860340667871,0.0611825651432782,0.922115757342002
10648,15,631958,0.0299201946700148,0.0635648037640969,0.63814298792693
10649,15,631968,0.0531628061963698,0.0629926857960846,0.39926775506264
10650,15,632436,0.0733364014728333,0.0631247838791069,0.246114326089957
10653,15,635177,0.0834352835206055,0.0630020638264745,0.186251532458894
10654,15,635682,0.0764897184695383,0.0633503632738972,0.228083539982784
10655,15,636570,0.0986806791512055,0.0634216136823666,0.120616722123181
10656,15,637208,0.0880769981684801,0.0639473138003685,0.169280780739203
10657,15,637584,0.0915270245256792,0.0645027567592064,0.156792146579197
10658,15,637878,0.0961437823703508,0.0636702068256014,0.131930900134238
10659,15,637893,0.0752598347684583,0.0631183702713598,0.233920934052309
10660,15,637894,0.0875926635967839,0.0635391745854226,0.168902979855859
10661,15,637926,0.0837463987674585,0.0630880809333716,0.185217054684719
10662,15,639000,0.0819202164062816,0.0633311264132227,0.196676295620702
10663,15,639239,0.090662170267055,0.0631676673210699,0.152097803137436
10664,15,639279,0.105054379371784,0.063468028917484,0.0987659594645275
10665,15,639290,0.0825109446402612,0.066989686890438,0.218882451137072
10666,15,639391,0.10851632388874,0.0696009444682188,0.119863693049593
10667,15,639445,0.0804225360876014,0.068863445182823,0.243653338644589
10668,15,639520,0.0778766538786351,0.0681809637924747,0.254142869540766
10669,15,639862,0.0849547373830588,0.0706462172396086,0.229961272400171
10670,15,640033,0.0796349097000224,0.0690974428245129,0.249894902083583
10671,15,640056,0.0827672492589935,0.0701152080125946,0.238617497815789
10672,15,640881,0.0671573893805362,0.0704329419986248,0.34099227050523
10673,15,641425,0.0797383190204983,0.0714945161355801,0.265477673264611
10674,15,642215,0.0809880466922257,0.0706578926393632,0.252488963817649
10675,15,642286,0.0793293586176422,0.0698662857065005,0.256959046613341
10676,15,642294,0.0912712966222924,0.0706330277355577,0.197136602325482
10677,15,642325,0.0699083643755465,0.0704216012293105,0.321530330458016
10678,15,642712,-0.00311463407491441,0.0722800567332235,0.965653201160573
10679,15,645672,0.00673729580367066,0.0743002772848593,0.927801002165954
10680,15,646327,-0.0163218025750731,0.0743206529242377,0.826299282548475
10681,15,649242,-0.0164440721253341,0.0746620609987344,0.825806351583613
10682,15,649484,-0.0164440721253341,0.0746620609987344,0.825806351583613
10683,15,651364,-0.00238915930458727,0.074301033783139,0.974366512710333
10684,15,652034,0.00502658148025992,0.0739659043883987,0.945857473605801
10685,15,653760,-0.026547517002796,0.0746279980648013,0.72225426398568
10686,15,653769,-0.0109809055268149,0.0749849456409385,0.883656486536527
10687,15,653775,-0.00047036893231045,0.075396546064546,0.995025873330909
10688,15,656377,-0.0146885905920833,0.0754540195175856,0.845763736742359
10689,15,657044,-0.0247154966019933,0.0761448514556368,0.745687243485996
10690,15,657104,0.00483874871013912,0.0762248630722138,0.949420273390936
10691,15,657980,-0.0172682312531669,0.0761506673426131,0.820738504135514
10695,15,660805,-0.0333404814889127,0.0785711737730256,0.671580167610015
10696,15,663916,-0.0444574418789738,0.105392881673026,0.673408905631536
10697,15,664038,-0.0347226136442522,0.110814874862449,0.754208238760162
10698,15,664146,-0.0158232295781939,0.116454257660985,0.891997500166922
10699,15,664726,-0.0488685186730642,0.122057775900862,0.689124716195847
10700,15,667693,-0.107859515014455,0.127333799440487,0.397534944880243
10701,15,668514,-0.0293040648853333,0.0949127060048854,0.757695706476615
10703,15,671034,0.0143572604912032,0.0947545067310589,0.879651610649868
10704,15,673487,-0.0207731434290253,0.0941077819419354,0.825424223584091
10705,15,674856,-0.0207731434290253,0.0941077819419354,0.825424223584091
10707,15,676857,-0.0225610813574253,0.091656611219523,0.805710817232188
10708,15,677981,-0.010024222067917,0.0710667002956144,0.887907966247156
10709,15,677995,-0.0358709328178042,0.0671063284445136,0.593305353742469
10710,15,678027,-0.0371337788237007,0.0670319601443829,0.579949264608261
10711,15,678058,-0.0494035819316656,0.0676103319349458,0.465440679481518
10714,15,678248,-0.00810837583559609,0.0615762429406273,0.895312216660039
10722,15,678832,-0.000496191725794848,0.0619452217889701,0.993613402653334
10723,15,678916,0.010772204568667,0.061324810484349,0.860663211782768
10726,15,678995,-0.00219878635380477,0.0616984022799932,0.971591426822997
10727,15,679406,0.0145936782662647,0.0613438061907116,0.812096847786708
10728,15,679485,0.0265729150004481,0.0614061836891868,0.665467893106199
10729,15,680430,0.0224272418720914,0.0609771093483463,0.713244497327269
10732,15,682676,0.0118023197296728,0.0609545131497324,0.846580859938102
10733,15,685516,-0.00265121219110015,0.0616797660754125,0.965738989845936
10734,15,690141,0.0182609676306726,0.0609209384363887,0.764545326478038
10735,15,691906,-0.00136608947136602,0.0610597410560031,0.982163060412707
10737,15,692272,0.00386800947452792,0.0609574022754493,0.94944066233493
10738,15,695613,0.0212012150323593,0.0607749841501751,0.727411610486254
10739,15,696549,0.017970163221877,0.0609502458511184,0.768294530087387
10740,15,697431,0.0212641649920226,0.0606713673819143,0.726186750243447
10741,15,697632,-0.00300221378328849,0.0608531222681047,0.960679902248676
10742,15,697884,-0.0256490668578362,0.061988258543285,0.67929164274179
10743,15,697906,0.0295234330753499,0.06062143868924,0.626551332227203
10744,15,698025,0.0396237472244483,0.060651005497855,0.513983450719815
10745,15,698268,0.0236824037499481,0.0607325325207573,0.696811705886432
10747,15,698953,0.0309743302215445,0.0606528291976459,0.609892702200738
10748,15,701044,0.0217175503220713,0.060664218761579,0.720560244689674
10749,15,701551,0.0207257330907937,0.061016231357142,0.734302747095504
10750,15,701614,0.0290492409758711,0.0609192395786859,0.633765144254314
10751,15,701762,0.0296507561920613,0.0617054909259324,0.631154952274949
10752,15,701781,0.0272744489573489,0.0607009358225682,0.653472959978388
10753,15,701849,0.0347336756423963,0.0611726260730959,0.570533301954261
10754,15,701869,0.0570275600463467,0.0614399731104611,0.35394668766581
10755,15,702245,0.0470747539652629,0.061025914311604,0.440992099047017
10756,15,702344,0.0563079929742306,0.0606543566803595,0.353864474490614
10757,15,702475,0.0501888166364947,0.0604990490473175,0.4073367782016
10758,15,702493,0.0477383891258444,0.0607674736693521,0.432634023128597
10759,15,702546,0.0658751295378871,0.0604602172178228,0.276649551927615
10760,15,702764,0.0596330945523912,0.0605663295691455,0.325499110810309
10761,15,703056,0.0644179262033676,0.0604646650771908,0.287431553804473
10768,15,710273,0.03016480825783,0.0607743503516401,0.619962686350566
10772,15,716842,0.0341679610398255,0.0608193999373565,0.574613036879236
10773,15,717962,0.039988734566855,0.0606891258992142,0.510382467225454
10774,15,719963,0.01376381862003,0.0605516623778026,0.820316594220202
10775,15,720332,0.0368825133242697,0.0607062077670937,0.543871612806248
10776,15,720492,0.0325206425436645,0.0605313511308201,0.591431436996855
10777,15,729585,0.0406469348490741,0.0605231425333663,0.502281928113251
10778,15,729632,0.0128602779240448,0.0610676421420176,0.833328171333792
10779,15,729765,0.033792922221038,0.0606997941423718,0.578070024421002
10780,15,729766,0.00725400735475359,0.0616973052320906,0.906471967840452
10781,15,731742,0.0324860681676167,0.0607555747662066,0.593193235596637
10782,15,735908,0.0354835372649002,0.060783536658769,0.55974863568767
10783,15,736963,0.00560505799258937,0.060815025556749,0.926618689386099
10784,15,736990,0.0260714334171604,0.0606259226155094,0.667430606849309
10785,15,737166,0.0222788842648671,0.060988432832837,0.71510858404357
10789,15,747552,0.056192462472486,0.060926595211401,0.357003212813436
10790,15,748030,0.0451867577378855,0.060852648782291,0.458241799750477
10791,15,751144,0.0217052909182512,0.0606384334846542,0.720597586441144
10792,15,751335,-0.0440676603236026,0.0606107558897568,0.467671047218101
10793,15,751442,-0.0372388140181432,0.061214140353881,0.543355341012271
10794,15,751857,-0.0260076418718215,0.0609696825447372,0.66995490787442
10796,15,757677,-0.043556263045504,0.0607686660586269,0.473999051644975
10797,15,757952,-0.0495611571837325,0.0612860524840021,0.419240610925312
10799,15,758119,-0.0328947547366767,0.0606394481174267,0.587840775936114
10800,15,758539,-0.0150569192124709,0.060923420405497,0.804939677465686
10801,15,759034,-0.0393740939339704,0.0612206866557879,0.52054423195899
10802,15,759061,-0.0438698179467587,0.0609640045061021,0.47224623900818
10803,15,759214,-0.025269257710944,0.0606727557885716,0.677308684065926
10804,15,759381,0.00180632599741806,0.0607019372022047,0.976277426701653
10806,15,760114,-0.02741122075031,0.0607612192979598,0.65217271840634
10807,15,761032,-0.0255629495116869,0.0609600235996076,0.675223057928027
10808,15,761321,-0.00645792763158787,0.0610286386767928,0.915786871608136
10809,15,762315,-0.0126564283019033,0.0608496034563641,0.835352628107638
10810,15,762399,0.00191819706672836,0.0618113081602781,0.975260673381257
10811,15,762569,-0.0107012839111131,0.0608738250888243,0.860556187232468
10812,15,762597,-0.0197910260191843,0.061072632109004,0.746086652590508
10813,15,762665,-0.00902132748908765,0.0611771003439568,0.882851173555532
10814,15,763531,-0.00619483898634937,0.0611013164982116,0.919301340285924
10815,15,763849,-0.0162356472096857,0.0613006822924116,0.791277569424114
10816,15,763978,-0.0165966196470368,0.0610431667540772,0.785870671273543
10817,15,764381,-0.0119192431691259,0.0610906159818418,0.84542096519507
10818,15,764453,-0.00998387842779042,0.0610638055429152,0.870219032030859
10820,15,765710,-0.0223019351932313,0.0609171272812671,0.714507624632241
10821,15,765854,-0.0264758209019231,0.0610859545530238,0.66497504026207
10822,15,766151,-0.0234580404422535,0.0609624210904725,0.7006209621646
10823,15,766225,-0.00890556003302978,0.0611472819968864,0.884287814013288
10824,15,766858,-0.0176638140739696,0.0611683306215472,0.772923950231607
10825,15,767623,-0.0220547052517668,0.0609935218172961,0.717874066120656
10826,15,767955,-0.0394690973867007,0.0608170614603738,0.516772863711965
10827,15,768052,-0.0243982989195198,0.0613107788148364,0.690911507967127
10831,15,774372,-0.0333856536719974,0.0614897302868054,0.58750906654278
10832,15,774673,-0.0478399736070343,0.061504597269077,0.437191650770804
10834,15,776034,-0.0604169611941826,0.0608675355941485,0.321586060335085
10835,15,776532,-0.0477395860983909,0.0607674710054913,0.432622474635787
10836,15,777196,-0.0327158246794829,0.0607908237313909,0.590798538315724
10837,15,777500,-0.113283226592338,0.0602666386740973,0.0609723642435665
10838,15,777559,-0.0880160304857844,0.0603803402556112,0.145814084419068
10839,15,778023,0.046798306329789,0.0605906250797683,0.440412846381219
10841,15,779669,0.0553747466085637,0.0604843277395128,0.360542516324492
10842,15,779900,0.0499704307588119,0.0607373488593398,0.411217042978847
10843,15,780008,0.0602313208878715,0.0607514569431352,0.322150705832041
10844,15,781811,0.0546339573893505,0.061137326237696,0.37213039886129
10845,15,785050,0.0550671802801384,0.0608194296485482,0.365860023990415
10848,15,785674,0.0422145689987893,0.0609337943565948,0.488894337266237
10849,15,789434,0.053552321137029,0.0607653150092079,0.378756467901433
10850,15,789595,0.0465241552792423,0.0608087217758692,0.444729047978329
10851,15,789672,0.0557043659684728,0.0615348682953532,0.365951019932572
10853,15,791260,0.061122592541596,0.0608228846853095,0.315620086101007
10854,15,796798,0.0930677760501104,0.0606185175864552,0.125605260194143
10855,15,797115,0.104829413682537,0.0618657359187755,0.0910586519575798
10856,15,797158,0.0986273031872385,0.0605010463374884,0.103956398667149
10857,15,797268,0.089436380668936,0.0604221587437799,0.139714001479115
10858,15,797335,0.116776254946885,0.0606108450180581,0.0548249997317846
10859,15,798213,0.117370350336994,0.0609564663908799,0.054972604576803
10860,15,798788,0.118471006828854,0.0605044415765573,0.0510109259759799
10861,15,798886,0.112259764964659,0.0603467282101149,0.0636821896792135
10862,15,800526,0.114380881758734,0.0603431184835171,0.0588417315141595
10863,15,802678,0.112081422431226,0.0602730039156854,0.0637791850875686
10864,15,803281,0.114569406918957,0.0605092701531674,0.0591197117708293
10865,15,806960,0.138221958859016,0.0604001981817764,0.0227025579063108
10866,15,807285,0.13426311310396,0.0603992964116483,0.026853704770175
10867,15,808281,0.121113783147098,0.0606906564367577,0.0467464564627038
10868,15,808893,0.111727678931365,0.060893226251239,0.0673747608668425
10869,15,810364,0.0882863393099535,0.0610130056050233,0.148781951776528
10870,15,810448,0.0704999804276934,0.0607307715313584,0.246482882285393
10871,15,811848,0.0671378417494426,0.0606500288420455,0.269060092557801
10872,15,815715,0.0824362269291081,0.0605869455429906,0.174499736682646
10873,15,816215,0.0880839504159669,0.060646370465355,0.147273353944842
10874,15,816620,0.0922935196041005,0.0607114174795144,0.129355793560642
10875,15,816745,0.0894876308583877,0.0604774532615875,0.139848970518364
10876,15,818536,0.0702580755301139,0.0606227160162703,0.247264128483657
10877,15,819084,0.0757508061393993,0.0612185717168989,0.216767468272766
10878,15,822096,0.0672012400561601,0.0618418788511736,0.277927523657165
10879,15,822156,0.0921075268212637,0.0609292319255963,0.131501507763391
10880,15,822171,0.082967196810337,0.0610646506007761,0.175116194685593
10883,15,822605,0.0911753601736119,0.0612618279547851,0.13756722525829
10884,15,822681,0.094713261053162,0.0607197902210818,0.119693338600223
10886,15,823485,0.092310149102545,0.0606039369955386,0.128611288250068
10887,15,823924,0.106771311569745,0.061071060285656,0.0812792073690932
10888,15,824287,0.10590873105195,0.061173720214102,0.0842758801084094
10889,15,824858,0.0977778516901416,0.060695829653801,0.108084721030654
10891,15,825246,0.0989148269787356,0.0605281166024494,0.103109094980245
10892,15,826538,0.100370369786206,0.0608976450355904,0.100205153664348
10893,15,829621,0.0897618051863451,0.061138147328584,0.142945813113197
10894,15,830933,0.0841872233363981,0.060683787557898,0.166222491700587
10896,15,833802,0.0472611918819569,0.0615023685342614,0.442736591423739
10897,15,834594,0.0660932558412217,0.061268578716531,0.281437372107954
10898,15,841040,0.0654735862726976,0.0606566248317616,0.281140358527329
10899,15,841052,0.0533403720072476,0.0608523400289027,0.381324957354229
10900,15,843952,0.0571731107832557,0.0609123433870506,0.348571301610526
10901,15,846356,0.0898244483698608,0.0613288383861415,0.143910160284554
10902,15,846553,0.0954093244557227,0.0613755304109606,0.120957133797314
10903,15,846837,0.0455044521763373,0.0619452520943205,0.463076042602432
10905,15,848974,0.0569372577677325,0.0617887277124547,0.357427687689429
10906,15,849160,0.044113970552401,0.0620222029689015,0.477392269435045
10907,15,849407,0.0630357508715921,0.0608600117856445,0.301027840096278
10908,15,849538,0.0471848651063477,0.0611490041588794,0.440845389518743
10909,15,850586,0.0509016236895126,0.0612069458238937,0.406179176876095
10910,15,852168,0.0435811645565536,0.0611521633754885,0.476522282176517
10911,15,854152,0.0492734729610925,0.0610097769839539,0.419846102496604
10912,15,859618,0.0357455352650716,0.0610784401976768,0.558760390329627
10916,15,861655,0.0174010284725111,0.0611685439958867,0.776211856588934
10917,15,863324,0.0476954016610615,0.0608003592518606,0.433296807017893
10918,15,863468,0.0692753222992941,0.0606836405093912,0.254401810765948
10919,15,864150,-0.10111554489753,0.0608373077670419,0.0973874953677636
10920,15,864445,-0.105454402887544,0.0608733012778691,0.0840831496024054
10921,15,866884,-0.095763202733142,0.060704928291791,0.115571745824961
10922,15,866920,-0.0992081304280908,0.0605079789916069,0.101981771911702
10923,15,867290,-0.092086468656415,0.0608076081258185,0.130821654246289
10925,15,870871,-0.127269411519901,0.0609492629823906,0.0375032489114794
10926,15,873261,-0.115162598554682,0.0603542658068449,0.0571879872007499
10927,15,873940,-0.116965587886608,0.0602409738551575,0.0529774748418838
10929,15,876222,-0.121227857649876,0.0612613946565753,0.0486083353416026
10932,15,880049,-0.107556334325594,0.0604617808073095,0.0761142501577325
10933,15,880507,-0.110538929140171,0.0604465399429693,0.0682873291067749
10934,15,885299,-0.112704070989724,0.0604352125817056,0.0630286336228458
10935,15,887134,-0.10651659912643,0.0617435569774223,0.0853765418611078
10936,15,887279,-0.105256928405841,0.0618348631067247,0.0895933432815939
10937,15,888108,-0.117489230600202,0.0606054820680677,0.0533480218546018
10938,15,888555,-0.131673491524492,0.06034964128899,0.0297800628483164
10942,15,892522,-0.132963717215051,0.0612044690143724,0.0304865587768491
10944,15,897914,-0.132963717215051,0.0612044690143724,0.0304865587768491
10945,15,898824,-0.107731862185032,0.0610692568743113,0.0785811798664214
10946,15,900083,-0.060032364674168,0.0609658856025899,0.325451861397443
10947,15,901583,-0.0576285232982437,0.0607759817604832,0.343670143754683
10948,15,903422,-0.0228908171931387,0.0609402415128658,0.707419624348626
