SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
10995,15,961682,0.0583017788931492,0.0582655004569039,0.31769469027472
10996,15,963635,0.0728099091196063,0.0583080594264396,0.212598323146762
10997,15,963965,0.077175197011574,0.0580084155111046,0.184240790297157
10998,15,964403,0.0709418718898737,0.0576346018533998,0.219183400972929
11000,15,970097,0.0697177004155217,0.0571448028761557,0.223272405911686
11001,15,970105,0.0134432372578182,0.0576300715365285,0.815688703401479
11026,15,977576,0.0125275033526037,0.057908481786938,0.828853311965133
11027,15,979280,0.019130973227204,0.0575072013595203,0.739580179431452
11028,15,981228,0.0232719919025617,0.0577448714089978,0.687181895489865
11029,15,981231,0.0278065393149113,0.0573217003657947,0.627909005927285
11030,15,981687,0.0175892095242174,0.0574240773432162,0.759553971794683
11031,15,986923,0.0212781465083502,0.0573368398659185,0.710779886987593
11032,15,987887,0.00318107875754346,0.0575095922931676,0.955919696476174
11033,15,991809,-0.0144380348863889,0.0579910775902986,0.803528830358142
11034,15,992356,0.000305636181475916,0.0573624702761,0.995751776601356
11035,15,992802,-0.00361174224524433,0.0578289776941845,0.950235384268391
11036,15,993662,0.00103186427086463,0.0573624462913863,0.985658191773753
11037,15,993671,-0.00132143230963901,0.0574262256896208,0.981654535947706
11038,15,993703,0.00651315655830306,0.0573469758317667,0.909639633490493
11040,15,994833,0.0186030082562524,0.0575747544953667,0.746802864793409
11043,15,995180,0.0168833938455282,0.0574137991191032,0.768881000993511
11044,15,995834,0.0155061077715926,0.0572538131353787,0.786679302187271
11045,15,996026,0.00479562912855535,0.0575827020779149,0.933674152351561
11046,15,996702,-0.0070348724252129,0.0577477205751316,0.90311027361109
11047,15,996731,0.00475251466335422,0.0575010934517758,0.934176007213951
11048,15,999455,0.0214389667964719,0.0574912369156563,0.709440411885824
11052,16,16723,-0.0144151871928519,0.0586772522025582,0.806081171916971
11053,16,16724,-0.0144151871928519,0.0586772522025582,0.806081171916971
11057,16,16745,-0.0197713684446391,0.0586641275854608,0.736297177073921
11058,16,16749,-0.0170977411505437,0.0584956336174414,0.770235933881944
11063,16,19554,-0.0375413915369982,0.0605142255136401,0.535412538358977
11064,16,19582,0.0144478644457786,0.0602140517174914,0.810514690965121
11066,16,19639,0.00177642896998242,0.0602801248698335,0.97650674695967
11070,16,20152,0.010620360588977,0.0596866473240859,0.858875863497912
11072,16,22059,0.0229127986136946,0.0598686732699551,0.702159457089637
11073,16,23447,0.00426886081892608,0.0704495742347851,0.951716398450881
11074,16,24494,0.0365954961947921,0.076185237909945,0.63127684761525
11075,16,24575,0.0651077592551346,0.0809925306301237,0.422010961236376
11076,16,24701,0.0231450082140476,0.0928643180541519,0.803324214059323
11077,16,24708,0.0102239043230767,0.0900593108847385,0.909679574773025
11084,16,25057,0.0500629545238087,0.0584419993846052,0.392232576506022
11085,16,25069,0.0110199451900839,0.0578494787460057,0.849032000373561
11086,16,25078,0.0264060983043425,0.0582320127618641,0.650493575575176
11087,16,25079,0.0302827422977625,0.0581412151368127,0.60279913676832
11090,16,25194,-0.0115396980354368,0.0579202227147575,0.842194137948855
11091,16,25200,-0.0218689066569245,0.057737203041505,0.705089121427693
11092,16,25209,0.0359013622420343,0.0581250892351532,0.537199773172788
11093,16,25269,-0.0331844677794713,0.0580019894931107,0.567600524893549
11095,16,26510,-0.0388880504428339,0.0581696379381173,0.504233324602958
11096,16,27710,-0.0163635460942273,0.0580288875589145,0.77811668966143
11097,16,28365,-0.0249157285276935,0.0577267920089295,0.666285004176903
11100,16,29135,-0.0111591151359159,0.0577592512950373,0.846913075078091
11101,16,30586,0.00827713880254344,0.0575678788981031,0.885755840152921
11102,16,30803,-0.0322621708833805,0.0576433353956957,0.576048552365769
11103,16,35528,0.00143410316419135,0.0575695139535488,0.980140181416233
11104,16,35760,-0.00263125252079033,0.0580675584117955,0.963882937005968
11105,16,35982,-0.0188329246938735,0.0579231799472139,0.745270580439692
11106,16,40390,-0.0607477404271719,0.0577147498136623,0.293266596372585
11107,16,40490,-0.0658352721071086,0.0576356028486713,0.254117058516922
11108,16,40552,-0.0630933924038528,0.0578097548640434,0.27584259466249
11112,16,43424,-0.0630260350410923,0.0578039127843761,0.276306224689354
11113,16,43662,-0.0556497618452477,0.0579921363356763,0.337908961354219
11114,16,46114,-0.0566878549379005,0.0580612088893344,0.329561414453159
11116,16,46765,-0.0665869094392931,0.0579496176857822,0.2513140289404
11117,16,47416,-0.0701899726979991,0.0578986577454608,0.226212079527747
11118,16,48340,-0.0635620971086613,0.0574371709660081,0.269204474066199
11120,16,53867,0.022614123870597,0.0575898922240934,0.694796377949034
11121,16,54905,0.020523593523407,0.0576898006798052,0.722234495857645
11122,16,55419,0.0261099722545347,0.0575555296055147,0.650360690402954
11123,16,55474,0.0284435168233893,0.0576802780335331,0.622231746914694
11124,16,55604,0.0230824999261839,0.0579285997224225,0.690528604021217
11125,16,55617,0.0175733162554491,0.058242880023121,0.763039600771757
11126,16,55625,0.00809349909112728,0.0580806608906705,0.889253606321225
11127,16,55837,0.0174349153208629,0.0577285758724183,0.762818228338295
11128,16,55962,0.0101878656043626,0.0578309209335975,0.860264230079061
11129,16,55976,0.0194625070457068,0.0577590133266791,0.736346910894259
11130,16,56019,0.0136196785805193,0.0578604265031421,0.814043712250059
11131,16,56137,0.0127034386720263,0.0577035375869435,0.825881530491184
11132,16,56154,0.00556097814718992,0.0577067396838428,0.923284435934068
11133,16,56155,0.00556097814718992,0.0577067396838428,0.923284435934068
11134,16,56282,0.00924002642357469,0.057795296703603,0.873070937196239
11135,16,56288,0.00951933082079254,0.057866922781111,0.869428681752741
11136,16,56294,0.00420312246982296,0.0580883935643682,0.94235850144665
11137,16,56308,0.0114713443065549,0.0582538135190118,0.84400342579205
11161,16,64299,0.0345409290473487,0.0585993482106549,0.555941724374809
11162,16,64309,0.0291698583716769,0.058677213370906,0.619410999776519
11163,16,64310,0.0291698583716769,0.058677213370906,0.619410999776519
11169,16,64540,-0.00141565063968124,0.0583480251396473,0.980657184522157
11171,16,67148,0.034845352836936,0.0576046651434598,0.545630727185793
11172,16,67473,0.0221079588724082,0.0580192825166434,0.70339906361931
11173,16,67906,0.0201128459517778,0.057534053162096,0.726861185766774
11174,16,68771,0.0289600746763948,0.0577999566744035,0.61665544295266
11176,16,69480,0.0325575264321784,0.0579385420316896,0.574518897646183
11177,16,69886,0.0218551220192225,0.0582387741591739,0.707686876665785
11178,16,69892,0.0276489029925625,0.0582043744767436,0.635058394234285
11179,16,70566,0.0380799290627308,0.0574345304271322,0.507753938491635
11180,16,70846,0.0418894210730601,0.0577072633572228,0.468384056574885
11181,16,73035,0.038246176280587,0.0576715838652953,0.507653259167684
11182,16,73826,0.071434516684075,0.0576370375304768,0.216026075541307
11185,16,74744,0.0643233979360326,0.057997718618682,0.268155972910679
11186,16,74823,0.0623084756490303,0.057710036141404,0.281021039641078
11187,16,75046,0.0599137520837784,0.0576479018949982,0.299374253041859
11188,16,75389,0.0587596682499419,0.0575175050895207,0.307671632847676
11189,16,75921,0.0223359971703414,0.0576878934334678,0.698851166896729
11190,16,76550,0.0243280318436372,0.0582625092882747,0.676523473650309
11192,16,76573,0.012300733124296,0.0590580465503717,0.835128839879778
11194,16,77714,-0.00123507343670337,0.0574493588381777,0.982860169005687
11195,16,77752,-0.00261263828068448,0.0574238344761569,0.963736530871618
11196,16,78094,-0.000210408262964423,0.0578723864496785,0.997101168793341
11197,16,78301,0.0106835689789247,0.0577733480546068,0.853396332113711
11198,16,78839,0.0241016643623077,0.0577896229900599,0.676888993644065
11199,16,82484,0.0412477448100271,0.0582910647712761,0.479650086087097
11200,16,83222,0.0237990015130523,0.0574100304080952,0.678727321159051
11201,16,83512,0.0136778391051955,0.0574447836727851,0.811938496464512
11203,16,86230,0.00523425996202939,0.0576008802816023,0.92764649164655
11204,16,87193,0.00361748248277428,0.0575847737377137,0.94994529805851
11205,16,89859,-0.023636538668901,0.0575695236138697,0.681634168601679
11206,16,92234,-0.0383157352877114,0.0575471443074025,0.505964380361879
11207,16,92791,-0.039820604998596,0.0573016203819399,0.487556440120061
11208,16,93959,-0.0192906246292652,0.0574497536011605,0.737234336232981
11209,16,96065,0.0207654154235205,0.0577420453667647,0.719343501885133
11210,16,100561,0.0294582903534504,0.05805780863985,0.612193951452863
11211,16,101574,0.00255791460919441,0.0572649914537598,0.964397169994293
11212,16,103110,0.0241404849507114,0.057925981232658,0.677116696206215
11214,16,105267,0.000504581790294109,0.0573398945491286,0.992983806622414
11215,16,105336,-0.00161257939263865,0.0572596968496766,0.97754841629796
11216,16,110992,0.00955144258770096,0.0576662059917588,0.868540377220352
11217,16,114578,-0.0089921620945746,0.0574283537907467,0.875664959836559
11218,16,115153,-0.0107855333038806,0.0577539183083087,0.851964080728287
11219,16,116214,-0.021890234576862,0.057574679160081,0.704021219996928
11220,16,116322,-0.0305193603314894,0.0578259347694714,0.597983762628239
11221,16,116373,-0.0353287821247227,0.0579843705665173,0.542730050821359
11222,16,116826,-0.0436315253522832,0.0575286486673554,0.448698917025035
11223,16,117063,-0.0172235448406923,0.0584988840064603,0.768606082923847
11224,16,117072,-0.0227292271767018,0.0578787734833645,0.694775124862433
11229,16,117654,-0.02573298450616,0.0576645797642713,0.655688202468693
11230,16,117985,-0.0321475392601656,0.0579863418004063,0.579657230110336
11231,16,118215,-0.0193960004694134,0.0580796502814549,0.738611676813962
11232,16,118252,-0.0118988045196176,0.0581789497443583,0.838064418858333
11233,16,118322,-0.0275442096392655,0.0584283393330047,0.637633011997834
11234,16,118512,-0.0262074700178297,0.0580917913264428,0.652166411967461
11235,16,120319,-0.0309263367674832,0.0576863187533537,0.592218692068313
11236,16,121298,-0.0335444827919738,0.0575322818351139,0.560228583674043
11237,16,122212,-0.0220891178852747,0.057685863758885,0.702008953139997
11238,16,125144,-0.0216731226090274,0.057414681746663,0.706040819015114
11239,16,125464,-0.0142482799868942,0.0574975588966549,0.804428055668137
11240,16,126720,-0.0269989652146893,0.0573255021957096,0.637948415996511
11241,16,128020,-0.0248061388609235,0.0572553260403907,0.66509436429254
11242,16,128319,-0.0180368720933716,0.0572786925830183,0.753026128875139
11243,16,128822,-0.00878855003173132,0.0572686366115874,0.878121774252441
11244,16,129358,-0.0347218989153674,0.057504749276422,0.546358292317776
11246,16,132814,-0.0317060596308593,0.0577321125367541,0.583220386137644
11247,16,136628,-0.00740637466414862,0.0573611180674111,0.897337513901646
11248,16,136917,0.000267098781383202,0.0579141779494401,0.996322794048753
11251,16,143053,0.0639459139083239,0.0571603207835053,0.264023886445061
11252,16,143870,0.0551677456723296,0.0573638622906494,0.336850566081547
11253,16,145251,0.0695178689265217,0.0577442264569224,0.229437604342863
11254,16,145367,0.062376520256475,0.057856227748182,0.281712029780454
11255,16,145806,0.0770291656391968,0.0574646361939127,0.180957217387417
11256,16,145918,0.0825132495535097,0.0575983466066385,0.152867761072851
11257,16,147108,0.0665700634273659,0.0571680466789425,0.245022879147613
11258,16,149006,0.0849042043261119,0.0572059547336996,0.138652270951254
11259,16,149106,0.0805703588299326,0.0572986790738831,0.160560149585452
11260,16,149133,0.0806681969450777,0.0571364456258166,0.158874454372433
11261,16,150017,0.0781227162144077,0.0573520268728349,0.174015502648829
11262,16,151512,0.0714228982049313,0.0574576509380223,0.214673345719623
11263,16,154007,0.0748339674357796,0.0574636811603511,0.193668748145841
11264,16,155634,0.0574306215612718,0.057377563713508,0.317548823850906
11265,16,156150,0.0572274235740832,0.0574656254350539,0.32000280026788
11271,16,156476,0.0671623796225343,0.0573367100741565,0.242240991159296
11272,16,156514,0.0696195442569286,0.0574049438026213,0.2260250840356
11273,16,156560,0.0704805123505087,0.0573254263409699,0.219710436951976
11274,16,159409,0.0795050006151407,0.0571537076145937,0.165079328068113
11276,16,163733,0.0719435436306191,0.057796772445912,0.21404298366241
11277,16,163842,0.0879351635084092,0.0570735702304526,0.124277566242275
11282,16,167913,0.0615952443178211,0.0578585989209328,0.287792613407496
11283,16,168266,0.0323829601779257,0.0583069232452861,0.578981147741234
11284,16,170236,0.0669770765042444,0.0578547271264193,0.247778645497091
11285,16,170586,0.0633384568066385,0.058270614694723,0.277791358476078
11286,16,170647,0.0538068361708542,0.0587211019595851,0.360128959605393
11287,16,170885,0.0654293483718494,0.058271698794411,0.262271796745987
11288,16,170900,0.0658438893446031,0.0579764357145952,0.256852250480559
11289,16,170927,0.0561818625849176,0.0580315454694757,0.333644148812534
11290,16,170955,0.0670993305372404,0.0579212162355553,0.247460064550128
11291,16,170958,0.0650226087950654,0.0579279256670658,0.262423706232192
11292,16,170964,0.0644909230434895,0.0578300738183367,0.265532053307492
11293,16,170973,0.0693400704215599,0.057981340114463,0.232537026371987
11294,16,171033,0.0716540419564781,0.0576793000588685,0.214956640104485
11295,16,171059,0.0708875568981669,0.057618624427966,0.219408146545535
11296,16,171165,0.0743829104353384,0.0577982826841131,0.19895852599062
11297,16,171270,0.0732369591230443,0.0579001490145618,0.206747383879346
11298,16,171314,0.0774635748995002,0.0583298860838279,0.185027724666113
11300,16,171451,0.0734930837992057,0.0585881365714778,0.210525831214733
11301,16,171458,0.0734930837992057,0.0585881365714778,0.210525831214733
11302,16,171525,0.074355041376849,0.0586302687384391,0.205561481970598
11303,16,171529,0.0787916251325753,0.0586879939982991,0.180280111057559
11304,16,171534,0.076080661161926,0.0585987008949632,0.195020314211641
11305,16,171564,0.070364102284511,0.0586291412560367,0.230883661400778
11306,16,171567,0.0710947462583351,0.0587295126102016,0.226879554067004
11308,16,171729,0.0479372436407353,0.0577475215943499,0.407033247259021
11309,16,171822,0.0578974165572433,0.0582866471150384,0.321233392086779
11313,16,172126,0.0627814125530956,0.0578107170449043,0.278227881942758
11314,16,172141,0.0570543844197923,0.0577643478714478,0.323971549543268
11315,16,172786,0.0335183115911013,0.0579435191997128,0.563318930154454
11316,16,173125,0.0131783858943585,0.0580311843031277,0.820484088544304
11317,16,173235,0.0165444829887589,0.0585363813255888,0.77762160835877
11318,16,173538,0.0377188245637496,0.0591398505310574,0.52402366214892
11319,16,173703,0.0134787498961413,0.0583655450872122,0.817497721499986
11320,16,173708,0.0131911161189964,0.0586196352039174,0.822086946497035
11321,16,173979,0.00993993492974721,0.0592654947818474,0.866900585522935
11324,16,174996,0.0280946439759892,0.0581674219768882,0.629397842761559
11325,16,179596,0.0538812260018026,0.0580476008280926,0.353925190855535
11326,16,180654,0.0315755451053608,0.0585491633264932,0.590020070499147
11327,16,180789,0.0342289133128229,0.058258366854225,0.557219115945772
11328,16,180828,0.0282310740986556,0.0583830108849832,0.629005445015857
11329,16,180851,0.037584675853799,0.0584776124686753,0.520823643545237
11330,16,181568,0.0225260879249676,0.0582148816554653,0.699028431611547
11331,16,182956,0.01659162066089,0.0588475906882004,0.778153030170262
11332,16,187861,0.0134122752040209,0.0592934751041788,0.821175593920128
11334,16,188882,-0.0361119456089727,0.0588330763526768,0.53974054935522
11335,16,188952,-0.0226889735314213,0.0595052886690421,0.703214943254042
11336,16,189738,0.0159580107127015,0.0589694648746619,0.78684545755142
11337,16,191167,0.0198625473125978,0.0587318428750195,0.735420730386277
11340,16,195694,0.0393464345602957,0.0581909726590062,0.499381534564241
11341,16,195879,0.0319281938503694,0.0579787407628844,0.582195935809173
11342,16,196859,0.0154989456449394,0.058289540314794,0.790474665362693
11343,16,197237,0.0258623878572085,0.0581020954009418,0.656506068685929
11347,16,198072,0.0375214808690111,0.0587117677377331,0.523185748564875
11348,16,199543,0.0371161470531286,0.0587766816158877,0.52813710650837
11349,16,202983,0.0344637876129836,0.0587681120511237,0.557956783499774
11350,16,206288,-0.00590509172317955,0.0585652225965709,0.91974319234024
11351,16,207364,0.00536777648780373,0.0581703859349093,0.926530473656407
11352,16,207437,-0.00189243046722765,0.0581183115807909,0.974042523231406
11353,16,208852,-0.0186998207767635,0.0587232239166057,0.750339553233772
11354,16,209279,0.0117925147185441,0.0584490931513744,0.840222900878349
11355,16,210158,0.0039968794548132,0.0583552937172358,0.945432649598567
11357,16,211386,-0.0236396400741815,0.0580540942402964,0.684107746591424
11360,16,212704,0.0161512730379006,0.058012688643465,0.780861178676131
11361,16,212773,0.00925711053837286,0.0581987023617834,0.873712228273305
11362,16,213411,-0.0236011125061573,0.0578986952238773,0.683794115963175
11363,16,214724,0.0192613719139691,0.0579423358018246,0.739767096495951
11364,16,215183,0.023199793691429,0.0578717438093517,0.688748858877294
11365,16,215973,0.00356427802624737,0.0580735097840955,0.951095071868569
11366,16,218021,0.052396210310283,0.0575253071936205,0.363002511584739
11367,16,220471,0.0414352010241893,0.0578493928668619,0.474304443746321
11368,16,220856,0.0390705704502755,0.058020635875781,0.501139248576292
11369,16,220879,0.0269743475793491,0.0585042748809758,0.64503500784273
11370,16,221591,0.0469657693274466,0.0584166957794405,0.421950451659087
11371,16,222732,0.0249512000633509,0.0574776669750221,0.664479197348955
11372,16,223881,0.0504414209067197,0.0574580815977451,0.380604813832849
11373,16,225111,0.0407815138340707,0.0573720846288369,0.477662051470469
11374,16,227828,-0.0419137251485743,0.057388364952392,0.46565928368645
11375,16,227880,-0.0415594372863827,0.0573963550494958,0.469497447870373
11376,16,228020,-0.0442460924524138,0.0578662792134444,0.445004802847024
11377,16,228836,-0.0334848821206272,0.0574040484651257,0.560050941327772
11378,16,229266,-0.0356358650825341,0.0573094252178384,0.534464849176044
11379,16,229480,-0.0313181056795939,0.0575646228035012,0.586749656724808
11380,16,229981,-0.0582000906078493,0.0575851903266236,0.312862778332498
11381,16,230687,-0.0297015534305894,0.0574990416798581,0.605788634890415
11382,16,232373,-0.0567395758356244,0.057644550256212,0.32564179817693
11383,16,235230,-0.0496422980613863,0.0575335988839353,0.388811191432965
11384,16,235984,-0.0570784249094276,0.058005101548735,0.325777563876669
11385,16,238141,-0.0639216302856412,0.0574936621246151,0.266979458278783
11386,16,238158,-0.0680248396079009,0.0574711624724115,0.237354308265847
11387,16,238341,-0.0644542690565722,0.0580698434494604,0.267778724556496
11388,16,238837,-0.0446495874213433,0.0577166296248176,0.439685090520044
11389,16,239186,-0.0499453985561322,0.0581622569103759,0.391074838124457
11390,16,241363,-0.0486805182213249,0.0572191078139028,0.395471731901754
11392,16,242191,-0.0566148358389644,0.0571858180163333,0.322844745663712
11393,16,243771,-0.0576835982901054,0.0572585509430993,0.314421446705316
11396,16,248105,-0.00376833551106787,0.0573539929882589,0.947651392847263
11398,16,250804,-0.00321646709006537,0.05861635851035,0.956270526944933
11399,16,256672,-0.0230148402915119,0.0579566337467102,0.691530384506092
11402,16,261161,-0.0174453653862261,0.0578937224540544,0.763337000091958
11403,16,261385,-0.0180582057244687,0.058538475796121,0.757895744541369
11404,16,262588,-0.0154379293630266,0.057839666557217,0.789695058830673
11405,16,262948,-0.00886324446098075,0.0576982132576433,0.878001996419595
11406,16,263569,0.00185438905180357,0.0577359494017237,0.974395744329151
11407,16,263635,0.00178061483836633,0.0577000638860083,0.975398756517587
11408,16,266518,-0.0377177334385957,0.0578319893420085,0.514699837608549
11409,16,266729,-0.0326232479282684,0.0576937971234137,0.572123519767411
11410,16,267591,-0.0253506953255687,0.0579487437689553,0.662039824007124
11411,16,267787,-0.0350014942429809,0.0580439314296476,0.546884408511998
11412,16,269345,-0.0419062452500698,0.0576901693179022,0.468073843319646
11413,16,269829,-0.0379483156508329,0.0577977194273194,0.511884478572163
11414,16,270942,-0.0333516048899477,0.0578711623921977,0.564774386695152
11418,16,271083,-0.0355397742189769,0.0583159770365254,0.542628454619381
11419,16,271095,-0.0376653961028853,0.0581846709830392,0.517831206571302
11420,16,271460,-0.0363697518980765,0.0577095654594243,0.528958063701912
11421,16,271555,-0.0369000765454409,0.0580809747006767,0.52563053765259
11422,16,272321,-0.0416459487067117,0.0585819195010302,0.477614991349207
11423,16,272587,-0.0297950585240204,0.0581650249074139,0.608796099666884
11424,16,272608,-0.0428843693765234,0.0582953262155301,0.462438359132117
11425,16,272771,-0.0449024534869822,0.0579698139850014,0.439104394329531
11426,16,273953,-0.0368424561211314,0.0582296834340958,0.527333193511397
11427,16,274031,-0.0418701985619915,0.0580362054932639,0.471110490634548
11428,16,274407,-0.0538031945250076,0.0581302949898325,0.355305938562765
11429,16,274932,-0.0416628193326464,0.0580089662755832,0.473100763917129
11430,16,275044,-0.032342087692116,0.0581753256387747,0.578602925303749
11431,16,275336,-0.0519395582707064,0.0591093055314057,0.380159737845048
11433,16,276423,-0.0452537687185204,0.0585097812371565,0.439780016708673
11434,16,276463,-0.0465450694337336,0.058923526411769,0.43010282989455
11435,16,276662,-0.0217117770925375,0.0587343556444232,0.71185705401751
11436,16,276675,-0.037427514554242,0.0583126313082763,0.521392131528979
11439,16,277437,-0.0330106160738385,0.0579010141804714,0.568957932118692
11440,16,277570,-0.0315880567048124,0.05907427477426,0.593181758557332
11441,16,277737,-0.044954695693443,0.0586639842374827,0.444005037656226
11442,16,277787,-0.0351113726488359,0.0580212465103798,0.545470270426694
11443,16,277836,-0.037863857134686,0.0579751626917316,0.514113853455702
11447,16,278867,-0.0517356237096243,0.0581677564056559,0.374382575825213
11448,16,279067,-0.033350828123008,0.057900461874553,0.564980328301499
11449,16,280178,0.0200388633961229,0.0575268303696714,0.727792931351342
11450,16,281799,-0.00772306352525354,0.0577345704674951,0.893661911628387
11451,16,281831,-0.00131627594930339,0.0577987328386969,0.981843862124247
11452,16,281975,-0.00677466865046589,0.0578443788515407,0.906832457748356
11453,16,282180,-0.00175978895177614,0.0583223445979676,0.97594573907128
11454,16,283161,-0.00608771142565534,0.0581781951622111,0.916721651136845
11455,16,283198,-0.0159211798349191,0.0583618986302749,0.785165764927973
11456,16,283200,0.0032954427268036,0.0587823690181635,0.955324329084238
11458,16,283618,-0.0117307402618728,0.0576774636302315,0.838951185641326
11459,16,284685,0.00524730759545688,0.0576388768943454,0.927514315499439
11460,16,286882,-0.0125330794734682,0.0576769855436502,0.828101847326915
11461,16,288425,0.00224910134237211,0.0575438868292301,0.968844735417311
11462,16,292604,0.0156697172634033,0.0578242085615387,0.786557976566989
11463,16,293786,0.0134101748318436,0.0579372296371658,0.817091247416693
11464,16,295408,0.0151436710373149,0.0577446921400344,0.793280004463615
11465,16,295944,-0.0043388922698292,0.0575435479416746,0.93993766853722
11466,16,296048,0.00139149940821892,0.0575366690031016,0.980719053739943
11468,16,297486,-0.0277632812485222,0.0580390817283938,0.632693722957903
11470,16,300317,-0.0156818433466019,0.0580884578845719,0.787345027434721
11471,16,300745,-0.00730141966213627,0.0576781560262677,0.899337782076842
11472,16,300812,0.0044975625691499,0.0577811897932544,0.938001152832237
11473,16,305191,-0.0230961920889694,0.0590972691479495,0.696168583872713
11474,16,305292,-0.0190658458868208,0.0585601588720619,0.744937249668072
11475,16,305368,-0.00236750152142939,0.0586671468283781,0.967833071727581
11476,16,306491,-0.00207710306755793,0.0583080774046896,0.971603180009547
11477,16,309023,-0.0187787143647833,0.0575257554093579,0.744284842826622
11478,16,309089,-0.0146062986619698,0.0581033350483558,0.801662849005024
11479,16,310891,-0.00290896678832432,0.0575885436900702,0.9597422057805
11480,16,311025,0.00523434976913562,0.0573970616650813,0.92738903209835
11482,16,314083,0.051877015030775,0.0573830052029807,0.366586271592871
11483,16,317370,0.0501203620753925,0.0576886716948236,0.38554262837698
11484,16,319783,0.0458365334471931,0.0581553011487615,0.431123515174245
11486,16,325063,0.0402462005135651,0.0577364229836217,0.486219175640544
11487,16,326625,0.0718182610577987,0.0581414326824423,0.217564999737816
11488,16,326955,0.0710053429278861,0.0578869439474057,0.220782590361777
11489,16,326956,0.0710053429278861,0.0578869439474057,0.220782590361777
11490,16,327318,0.0596099340074507,0.0574820722668061,0.300437382758702
11492,16,333274,0.0820906102418907,0.0578243312418821,0.156590577369021
11493,16,334163,0.0783748614691091,0.0576935025451246,0.175182250899606
11494,16,334248,0.0625305274110546,0.0585471677252941,0.286233769109285
11495,16,334818,0.0705191542366261,0.0575461734207856,0.221227957625278
11496,16,335267,0.0525247569011162,0.0583444649394729,0.36859957388442
11497,16,336019,0.0489947507743368,0.0575819102257342,0.395418064970092
11498,16,337021,0.0572935736246084,0.0578180204845678,0.322398823870502
11499,16,337162,0.0439473010305335,0.0582997427568665,0.451461996739685
11500,16,337655,0.0710782280272992,0.0579711450459153,0.220979584147341
11502,16,340393,0.0549891100780473,0.0573230694548246,0.338072204990133
11503,16,341087,0.0891678421802405,0.058728248472608,0.129830672299879
11504,16,341278,0.0634472257840527,0.0575405448744139,0.270929275940425
11505,16,341700,0.0792181622998592,0.0574800785753192,0.169019189668729
11506,16,341808,0.0833640811586753,0.0573983239793298,0.147284697623766
11507,16,342089,0.0779995657264,0.0574224285473103,0.175221151415924
11508,16,342883,0.0676133260949187,0.0573365725501261,0.239098560593417
11509,16,344589,0.0736276361718728,0.0581008883594087,0.205905675350677
11510,16,344783,0.0717714114317868,0.0584485797882022,0.220287233793681
11511,16,344854,0.0842840252250761,0.0581997015974227,0.14845248830425
11512,16,344885,0.080820785483097,0.0580397089198414,0.164644977493952
11513,16,345435,0.0746948459874163,0.0578625535169669,0.197582681141637
11515,16,347467,0.0736066294668037,0.0589167795529258,0.212371357646717
11517,16,349333,0.0326250786015024,0.0575781200818776,0.571330528020124
11518,16,351858,0.0718788916136307,0.0575073987612159,0.212161587659971
11519,16,354554,0.0757167453867044,0.0574631562987553,0.188472928055483
11520,16,357448,0.0872498497052205,0.057481626924993,0.129941287822757
11521,16,357487,0.0869388383211575,0.0574163096895367,0.130874096710507
11526,16,360700,0.0278176425457171,0.0576852820618552,0.62994058627303
11529,16,364799,0.0280452035657278,0.0584970916176007,0.63193033118462
11530,16,368962,0.0331971697442924,0.0576138409303401,0.56484631646881
11531,16,370944,0.0895566067142426,0.0576473831388824,0.121194005994741
11532,16,374664,0.0542778751678821,0.0582284981962193,0.351894507641543
11533,16,375273,0.0439057007246946,0.0577515150410576,0.447611478238117
11534,16,379453,0.0496910043248144,0.0583969047776338,0.395391476348893
11535,16,379899,0.0631494839168298,0.0574425702035468,0.27236466091219
11537,16,382997,0.114686148140511,0.0571451904190721,0.0455196489053209
11540,16,385700,0.0674995165433492,0.0573578776167277,0.240062922746041
11542,16,388383,0.0825123387474418,0.0574251797588259,0.151641537326051
11543,16,390896,0.0858708686600834,0.0574305004724362,0.135752109483539
11544,16,391737,0.0834151332234008,0.0575129486819098,0.147842937876526
11545,16,394692,0.0880778758298644,0.0573687594258365,0.125607560786822
11546,16,394889,0.113960484399314,0.0582105681559392,0.0510493817706597
11547,16,397855,0.100099031630837,0.0571245041917205,0.0805911787965514
11548,16,402293,0.0881924524943403,0.0573682607746708,0.12511473416876
11549,16,402514,0.0865555754899168,0.0573012929823972,0.131801715964497
11550,16,402519,0.0873902255534197,0.0572831135712472,0.128008820774936
11551,16,403369,0.104097511174456,0.0571711180856277,0.0694828416676328
11552,16,403706,0.103877816998924,0.0571171979073624,0.069807740961211
11553,16,404629,0.0933179503894705,0.057815924470459,0.107409487996218
11555,16,408647,0.111003277486109,0.0569921232867191,0.0522438942211111
11556,16,408849,0.121855744109135,0.0571191469293924,0.0335842705387511
11557,16,410559,0.105154501827915,0.0571984749059765,0.0668413536158267
11558,16,414655,0.0828695514365527,0.057316728044227,0.149115508047631
11559,16,416016,0.083463868261113,0.0572996987813702,0.146110283713372
11561,16,422802,0.0899340622464304,0.058028719605491,0.122080802121129
11562,16,423193,0.0880651829784242,0.0572060321592951,0.124593104489912
11563,16,423981,0.0691962557377609,0.057894554247901,0.232806625182837
11567,16,426033,0.0549134118138837,0.0578147987671852,0.342855654766173
11568,16,426036,0.0547262195155874,0.058278656354446,0.348350262371042
