SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
10932,15,880049,-0.00715676713934183,0.0543583402009673,0.895328987669519
10933,15,880507,-0.0124619532315694,0.0543556280663277,0.818794156216933
10934,15,885299,-0.0210986349148633,0.0543480744062944,0.698092346540312
10935,15,887134,-0.0280763557611241,0.0554772803105583,0.61311115878156
10936,15,887279,-0.0287616214370706,0.0555522515009862,0.604964006716842
10937,15,888108,-0.0214825158617875,0.054522272851258,0.693808919613963
10938,15,888555,-0.0115756513174618,0.0543767886737323,0.831544583451515
10942,15,892522,-0.0558294612486414,0.0550672858770205,0.311353115920549
10944,15,897914,-0.0558294612486414,0.0550672858770205,0.311353115920549
10945,15,898824,-0.0576755592172752,0.0548159056981603,0.293442038672016
10946,15,900083,-0.0385660672369251,0.0546051774836733,0.480485345373298
10947,15,901583,-0.0163135259063082,0.0544611874460961,0.764701242175944
10948,15,903422,-0.0505981454627586,0.0544902898159737,0.353745551863138
10950,15,906404,-0.0491281154870639,0.0546559011208409,0.369338854327822
10951,15,906473,-0.0501513746197461,0.0551285616739302,0.363592638674597
10952,15,906721,-0.0400148638427714,0.0545813034163102,0.463969360597193
10953,15,906722,-0.0400148638427714,0.0545813034163102,0.463969360597193
10954,15,907032,-0.0329621101722488,0.05469028190943,0.547091895393899
10955,15,907053,-0.050401492665555,0.0559046642577041,0.367904560554773
10956,15,907245,-0.0336949277392399,0.0552829962738888,0.542585868067242
10957,15,907643,-0.0297439457973259,0.0551089955468983,0.589723948600769
10958,15,908870,-0.0360661071123186,0.0553812452052309,0.515319653706007
10962,15,911795,-0.044547940255262,0.0551799873229285,0.420025438732719
10963,15,912636,-0.0634358227190913,0.0555960142842159,0.254637637290136
10964,15,912729,-0.0512381426774062,0.0550118858479152,0.35228256613633
10965,15,917889,-0.0443896422386755,0.0555722522690016,0.424958849939897
10966,15,919436,-0.0461169388504002,0.0553938097161399,0.405673439227757
10967,15,921242,-0.0411153420684438,0.0553981313347909,0.458472295836087
10968,15,921271,-0.0426893837961214,0.055779996397487,0.444594127410313
10969,15,923218,0.0124730759846828,0.0545072753214857,0.819131049852366
10970,15,927535,0.0143271477070875,0.0544657919923323,0.792666622728022
10974,15,931347,-0.0199178228797483,0.0543471913317754,0.714217382387342
10975,15,933083,0.0158821424404404,0.0545550213977228,0.771129336791015
10976,15,934483,-0.018318616471148,0.0556705329114366,0.742309943054023
10977,15,934516,0.0281452042087112,0.0545149821373112,0.605979435003187
10978,15,935795,0.0461807634917536,0.0551307486123732,0.402789068279691
10979,15,937046,0.0382906214956207,0.0545848071258032,0.483460329611173
10980,15,938051,0.0465643413251207,0.0544792163926947,0.393287240531083
10981,15,940092,0.00701389030216837,0.0543562479934868,0.897402978507375
10982,15,941271,0.00934364616586883,0.0546014333048273,0.8642238732851
10983,15,943341,-0.0155740596293857,0.0550197219761644,0.77729429614356
10985,15,950568,-0.0119452776372308,0.0547453772220354,0.827401697148303
10986,15,951423,-0.0250689696918469,0.0552012875404331,0.650009028882218
10987,15,952849,-0.00924069442846787,0.0542475243873721,0.864837862242466
10988,15,956308,-0.0167312269715367,0.0542919826531874,0.758133809723852
10989,15,957477,-0.00285721754437922,0.0545991386397464,0.958294699013944
10990,15,959079,0.0190777000556494,0.0545092171621258,0.726554664696832
10993,15,961458,0.0121678100648844,0.0545824718994638,0.823722637018287
10994,15,961510,-0.00205205527029598,0.0544317823388577,0.969948522380973
10995,15,961682,0.0109757662962679,0.0552291654866057,0.8425873125832
10996,15,963635,0.0105056912284676,0.0553133197328194,0.84947269353485
10997,15,963965,0.0153999195772686,0.0550421257016348,0.779806909363336
10998,15,964403,0.0224411458176635,0.0546607892682978,0.681649486317171
11000,15,970097,0.0269207824051877,0.0541882225745508,0.619638385669021
11001,15,970105,0.00210586859219014,0.0545566836794808,0.969231405897613
11026,15,977576,-0.0137561549884702,0.0548148814056484,0.801993694695314
11027,15,979280,-0.00204353090597277,0.0544447094950719,0.970080401488681
11028,15,981228,-0.00679817144383818,0.0546726403758339,0.901114313027011
11029,15,981231,-0.00610877177029386,0.0542777993502522,0.910454142158027
11030,15,981687,-0.00699231382241484,0.0543635497882536,0.897730510228407
11031,15,986923,0.00100411413978607,0.0542855816863549,0.98525291305348
11032,15,987887,-0.00505045600142692,0.0544381210872659,0.926135535815534
11033,15,991809,-0.0317002204919828,0.0548732087578649,0.563835375574811
11034,15,992356,-0.0252330450629325,0.0542826739682339,0.642328851207297
11035,15,992802,-0.0240817602996307,0.0547261735238532,0.660176713484494
11036,15,993662,-0.0211467831800462,0.0542876190060524,0.697117290676508
11037,15,993671,-0.012725592582308,0.0543554550259083,0.815029063963897
11038,15,993703,-0.0202583268317567,0.0542748987046671,0.709183399418811
11040,15,994833,0.0195481689823591,0.0544983592084887,0.720039344589985
11043,15,995180,0.0177590458881183,0.0543463082085252,0.744031307427603
11044,15,995834,0.0331182291507754,0.0541733887733323,0.541369586189939
11045,15,996026,0.0206988767456299,0.0544971555155351,0.70431061132149
11046,15,996702,0.0166839591468149,0.0546578970398712,0.760360729247361
11047,15,996731,0.025103651452445,0.0544146288285973,0.644838740993296
11048,15,999455,0.02210228505191,0.0544191783629944,0.684879352472474
11052,16,16723,-0.0162292013333167,0.055541886607864,0.770307266242929
11053,16,16724,-0.0162292013333167,0.055541886607864,0.770307266242929
11057,16,16745,-0.0123144377708045,0.0555364974291921,0.824647664241804
11058,16,16749,-0.0105485731979218,0.0553757891294241,0.849034126716321
11063,16,19554,0.0213539891751633,0.0573026808015603,0.709630711743575
11064,16,19582,0.088599205204476,0.0568078473920949,0.119743463689572
11066,16,19639,0.0783324062925306,0.0569086867109779,0.169552394146365
11070,16,20152,0.0365869288443081,0.0564683145664002,0.517458127179293
11072,16,22059,0.0407831887500583,0.0566418322170034,0.471989832938229
11073,16,23447,-0.0289274082603739,0.0666700998875473,0.664634262421743
11074,16,24494,0.051517197767426,0.0720883414398259,0.475303967153036
11075,16,24575,-0.00818966354513861,0.0767363903599836,0.915068061428052
11076,16,24701,0.146483353259463,0.0875666494342027,0.0952484477592398
11077,16,24708,0.159060472155885,0.084830253693311,0.0616120520469384
11084,16,25057,0.0549741413829951,0.0553012829136233,0.320862712258701
11085,16,25069,0.034487419262604,0.0547323280755816,0.529029894482518
11086,16,25078,0.0346236860292078,0.0551076401268163,0.530218994081217
11087,16,25079,0.0448982486977767,0.05500570156594,0.414909243693292
11090,16,25194,0.0251376010335887,0.0548140076403994,0.646805001009683
11091,16,25200,0.0282970136384283,0.0546443585109235,0.604894552341308
11092,16,25209,0.0321038780257702,0.0550243768759937,0.559964144932001
11093,16,25269,-0.0352698897899447,0.0548980154268843,0.520990276949443
11095,16,26510,0.0407241888008892,0.0550555430892574,0.459978042270348
11096,16,27710,0.0377791323160041,0.0548994883291792,0.491809712859363
11097,16,28365,0.0477450602961159,0.0545994613102984,0.382462186509987
11100,16,29135,0.0405491341721503,0.0546351559778723,0.458471669478121
11101,16,30586,0.0802325472960677,0.05432774497774,0.140614211783135
11102,16,30803,0.0478828507305626,0.0545298319703367,0.380484681635916
11103,16,35528,0.0704315427048889,0.0543662307464765,0.195993748746053
11104,16,35760,0.0511302523582424,0.0548994703422573,0.352312536587364
11105,16,35982,0.0593860974264423,0.0547470921107788,0.278779224532237
11106,16,40390,0.0131409842741568,0.0547139438095553,0.81033311693555
11107,16,40490,0.0076386988136154,0.054657054833368,0.888931797138951
11108,16,40552,0.00981312719254246,0.0548124432837984,0.858016062091839
11112,16,43424,0.00252759442352279,0.0548090490687746,0.963243575520772
11113,16,43662,0.0146764122134967,0.0549613283183674,0.789600751930435
11114,16,46114,-0.0166225488718986,0.0550277557739724,0.762772237605955
11116,16,46765,-0.028659966504707,0.0549363930289412,0.6022108251098
11117,16,47416,-0.0369153726845126,0.0548856513197068,0.501650128997731
11118,16,48340,-0.0459282749777526,0.054409338555975,0.399171324717356
11120,16,53867,-0.002492309743927,0.0545263042893351,0.963568520541407
11121,16,54905,-0.0112257922299047,0.0546156546852892,0.837267433696325
11122,16,55419,-0.00073290475380805,0.0544978981367053,0.989277719955809
11123,16,55474,0.000923874021565185,0.0546189006784079,0.986514050764714
11124,16,55604,-0.0120579211887942,0.0548437567733854,0.826107660751467
11125,16,55617,-0.0179323869717509,0.055131526308428,0.745172789661229
11126,16,55625,-0.0226232689468214,0.054967447139961,0.680900178736978
11127,16,55837,-0.000627890333571413,0.0546528879883347,0.990840039767109
11128,16,55962,-0.00755501759618848,0.0547436478795565,0.890313414762859
11129,16,55976,0.00117455451994369,0.0546834072517817,0.982875550711031
11130,16,56019,-0.00665225176938711,0.0547738022636364,0.903404102794
11131,16,56137,-0.00396992421384601,0.054625478297857,0.942105647233768
11132,16,56154,-0.00302296562284599,0.0546256500044816,0.955899163520405
11133,16,56155,-0.00302296562284599,0.0546256500044816,0.955899163520405
11134,16,56282,-0.0139262717822707,0.0547059558871722,0.799206618730997
11135,16,56288,-0.0142394696461361,0.0547736541468788,0.795039001310934
11136,16,56294,-0.022828247850032,0.0549734239420693,0.67820408131486
11137,16,56308,-0.0202453246488855,0.0551355282968851,0.713695838527336
11161,16,64299,0.0229681339356836,0.0554839372207173,0.679154758751743
11162,16,64309,0.0120345763415716,0.0555595656083296,0.828639957736607
11163,16,64310,0.0120345763415716,0.0555595656083296,0.828639957736607
11169,16,64540,-0.00668046395317395,0.0552311104490791,0.90379571166665
11171,16,67148,0.0103022550226169,0.0545540431809129,0.850322872511558
11172,16,67473,0.00131760516967472,0.0549322704011951,0.980877332712039
11173,16,67906,-0.00152922422895096,0.0544710690727125,0.977618945114651
11174,16,68771,0.01917625549473,0.0547233419639655,0.72623112801813
11176,16,69480,0.000262755648695767,0.0548691151137114,0.996181832925489
11177,16,69886,-0.00995275730339895,0.0551372427831498,0.856856734378454
11178,16,69892,-0.0144822155207366,0.0551084460921135,0.792862017767119
11179,16,70566,0.00567227610505366,0.0544004987683581,0.917015232883433
11180,16,70846,0.00180647547052459,0.0546663343094329,0.973656993208435
11181,16,73035,-0.0071017521036193,0.0546245791848547,0.896632413785509
11182,16,73826,0.0142477531132523,0.054672507571915,0.794551565278987
11185,16,74744,0.0342615592495735,0.0549659355427394,0.533474481853097
11186,16,74823,0.0488355999141566,0.0546566437448223,0.372199299441276
11187,16,75046,0.0240236597181924,0.0546379386095047,0.660431971700965
11188,16,75389,0.0120343984321387,0.054522703362989,0.825435959738362
11189,16,75921,-0.030211139503387,0.0545952483285485,0.580363297807251
11190,16,76550,-0.0247033989819826,0.0551492068601138,0.654473069270279
11192,16,76573,-0.027255588893402,0.0558889260151334,0.626083343866993
11194,16,77714,0.00223707304134907,0.0543814371288051,0.967210171046285
11195,16,77752,-0.00266318968738855,0.0543573450903473,0.960951699285484
11196,16,78094,-0.0222326000226973,0.0547691889034951,0.685038062812491
11197,16,78301,-0.00764170649084767,0.0546893563344267,0.88895354908665
11198,16,78839,-0.000446160494418424,0.0547170963151272,0.993498766986691
11199,16,82484,0.0403144643697799,0.0551757042754347,0.465473901466978
11200,16,83222,0.0251920794578961,0.05434099012791,0.643225392530303
11201,16,83512,0.0427295019352532,0.0543339913313657,0.432147305053651
11203,16,86230,0.0889110174084369,0.0543198562155015,0.10256236068257
11204,16,87193,0.0859307088650012,0.054317807524429,0.114545356564494
11205,16,89859,0.077703386057509,0.0543511672831936,0.153700642462518
11206,16,92234,0.0932579212305909,0.0542818217594359,0.0866676327537353
11207,16,92791,0.0893608844111082,0.0540699896274389,0.0992832378555309
11208,16,93959,0.0908914200296299,0.0541750245267319,0.0942836467412643
11209,16,96065,0.0943610898050499,0.0544374140400537,0.083900163444215
11210,16,100561,0.0973340129526545,0.0547328990468374,0.0762077365002626
11211,16,101574,0.0915221965585209,0.0539878466943399,0.0909122816416603
11212,16,103110,0.0979688425102551,0.0545977566035367,0.0736088980640104
11214,16,105267,0.0948873379836479,0.0540424511085306,0.0799910806858961
11215,16,105336,0.0948249212671445,0.0539665707427015,0.0797668366040556
11216,16,110992,0.00600734292411926,0.0545879840211373,0.912433198122093
11217,16,114578,-0.0277050152355338,0.0543435338086843,0.610501380544136
11218,16,115153,-0.0135443024967582,0.0546677753622475,0.804466781054361
11219,16,116214,-0.00257496711295974,0.0545111457388591,0.962350698883185
11220,16,116322,-0.00825719764882663,0.0547578273778781,0.880223690772217
11221,16,116373,-0.019008539439832,0.0549075066985108,0.729404674993921
11222,16,116826,-0.0176132290445978,0.0544928752880639,0.746719437329065
11223,16,117063,-0.0292466985933669,0.055359929608847,0.597622495714698
11224,16,117072,-0.00900277942750782,0.0547978870001047,0.869596386964176
11229,16,117654,-0.00588244850258796,0.0545997569257657,0.914265025528146
11230,16,117985,-0.00166097763590772,0.0549136596306076,0.975887098046731
11231,16,118215,-0.0055682174191084,0.0549860508925726,0.919396798998502
11232,16,118252,-0.00625194223166425,0.0550744197815843,0.909684364555135
11233,16,118322,0.0014777305018967,0.055325585630126,0.978706359192829
11234,16,118512,0.00538144451993622,0.0550047625634159,0.922118068676921
11235,16,120319,0.0144684014228977,0.0546226357711085,0.791257101243685
11236,16,121298,-0.013550014382334,0.0544814708491239,0.803730771980687
11237,16,122212,0.0101172055761045,0.0546140924516467,0.853140134966912
11238,16,125144,0.0124736112546148,0.0543556204911132,0.81862757675706
11239,16,125464,0.0124002622994484,0.0544278904460231,0.819910936200542
11240,16,126720,0.00280202021701076,0.0542811310494393,0.958860266256762
11241,16,128020,0.000611066193510798,0.0542122588650258,0.991013014939493
11242,16,128319,-0.00476892875047465,0.0542270000810971,0.929971207672033
11243,16,128822,0.0110959698913028,0.0542090516945533,0.837933468594958
11244,16,129358,0.0174918188983987,0.0544541094560851,0.748232805553925
11246,16,132814,-0.028053408766565,0.0546521353847542,0.608056603131207
11247,16,136628,-0.00863219734427689,0.0542973415949691,0.873775460922815
11248,16,136917,0.0170447192025495,0.0548140242691606,0.756018032683659
11251,16,143053,-0.0182916981149657,0.0541950160878276,0.735928378671698
11252,16,143870,-0.0231939203777516,0.0543576749578661,0.669864648043808
11253,16,145251,-0.0135086983576211,0.0547680328689465,0.80532017446513
11254,16,145367,-0.0299277621051533,0.054833636355505,0.585553632129485
11255,16,145806,-0.00249719523974799,0.0545340988038223,0.963502370201414
11256,16,145918,-0.00808653091946138,0.0546791289414535,0.882513519413858
11257,16,147108,-0.0117782151864801,0.0542154541140631,0.8281403571894
11258,16,149006,0.00700154427618987,0.054318542605753,0.897511872559679
11259,16,149106,0.00777065273929012,0.0543890172816175,0.886473004501398
11260,16,149133,0.00847682233380551,0.0542359417735657,0.875889612713587
11261,16,150017,-0.0210976253351473,0.0544203080045128,0.698487053642394
11262,16,151512,-0.0160578460799436,0.0545015891003403,0.76844913044552
11263,16,154007,-0.0130577367756336,0.0545211702947379,0.810858083878052
11264,16,155634,-0.0180821769246217,0.0543820743535668,0.739707198022783
11265,16,156150,-0.0193147958394199,0.0544635869600264,0.72307341977437
11271,16,156476,-0.0082654127281916,0.0543784994734391,0.879275498182968
11272,16,156514,-0.00231557593991832,0.054452438819183,0.966104430684231
11273,16,156560,-0.00298004099522184,0.0543800476283596,0.956328591212924
11274,16,159409,0.00420222910934187,0.0542492928679643,0.938300340802157
11276,16,163733,-0.0252309744011542,0.0548138861094433,0.645582443515242
11277,16,163842,-0.00661428566288124,0.0542060198407427,0.902951631947915
11282,16,167913,-0.0312652767099414,0.0548315221006782,0.568900552678557
11283,16,168266,-0.0392557446517333,0.0551778668465791,0.477281442332907
11284,16,170236,0.0155767873088058,0.0548628529513566,0.776636386178787
11285,16,170586,0.00557330058260785,0.055250368409174,0.919708111479442
11286,16,170647,0.019084703914181,0.0556421591849492,0.73181014862852
11287,16,170885,0.00881178097237684,0.0552563831836782,0.873389146952225
11288,16,170900,0.0135061905778947,0.0549759345117773,0.806076912179871
11289,16,170927,0.00401057410420341,0.0550050941107159,0.941916822717789
11290,16,170955,-0.00342429022487051,0.0549320128158114,0.950329841158322
11291,16,170958,-0.00158086533588386,0.0549322507253684,0.977057546645039
11292,16,170964,-0.00189199377742172,0.0548381676358039,0.972496823272276
11293,16,170973,0.00313716728747421,0.0549959230864898,0.954542711795106
11294,16,171033,0.00133571749763067,0.0547183679103468,0.980538750708908
11295,16,171059,0.00184670369006729,0.0546584785624865,0.973066715832646
11296,16,171165,0.00517250795200125,0.0548393309005934,0.924907575976224
11297,16,171270,0.0167150772703044,0.054925110518784,0.7610597192487
11298,16,171314,0.0247427461041276,0.0553371308011549,0.655057311080276
11300,16,171451,0.00901067124390287,0.0555808992393572,0.871305587726992
11301,16,171458,0.00901067124390287,0.0555808992393572,0.871305587726992
11302,16,171525,0.012776530956128,0.0556215130494495,0.81845417285332
11303,16,171529,0.00821062486297247,0.0556939595784257,0.882881549242025
11304,16,171534,0.00974618272298977,0.0555993617773812,0.860949862243182
11305,16,171564,0.00276453011010042,0.0556112304284835,0.960380229455583
11306,16,171567,0.00218166912464002,0.0557084773989884,0.968783172092793
11308,16,171729,-0.00164602284820109,0.0547170313310205,0.976018290596307
11309,16,171822,-0.00159130454253642,0.0552510998033998,0.977039324858074
11313,16,172126,-0.00488177644464899,0.0548143158680081,0.929084537039689
11314,16,172141,-0.00717383486534512,0.0547538747591438,0.895834379607965
11315,16,172786,-0.0106500914189129,0.0548723667420276,0.846218283757565
11316,16,173125,-0.0168007961110349,0.0549290217807186,0.759888692591159
11317,16,173235,-0.0267153293066364,0.0553985309366226,0.629935084994893
11318,16,173538,-0.0356390337223734,0.0559818687838718,0.524786659721928
11319,16,173703,-0.0304999247260024,0.0552291143223196,0.581130941219343
11320,16,173708,-0.0355754113566086,0.0554609814062371,0.521647032515736
11321,16,173979,-0.0376376064749221,0.0560671443388416,0.502471506036438
11324,16,174996,-0.00670362315180051,0.0550782854145868,0.903197300225373
11325,16,179596,0.00568479252529097,0.0550140127525403,0.917756938702696
11326,16,180654,-0.0207625143719672,0.0554344197507866,0.70822606665646
11327,16,180789,-0.00424490222162277,0.0551738335648525,0.938717351690786
11328,16,180828,-0.00958479125788336,0.0552812728658215,0.862450356720637
11329,16,180851,-0.00225863040659879,0.055387124975577,0.967495151813691
11330,16,181568,-0.0190382187391386,0.0551085458096798,0.729948615955372
11331,16,182956,-0.0174049251768221,0.0557036667004573,0.754878760288026
11332,16,187861,-0.0142337687271952,0.0561261262833123,0.799949715554756
11334,16,188882,-0.0352851100293884,0.0556894118102737,0.526748708271056
11335,16,188952,-0.0272659631730849,0.0563205783352751,0.628600352951946
11336,16,189738,-0.0100324056138545,0.0558236995598275,0.857478737329963
11337,16,191167,-0.0425275468592801,0.0555584464771684,0.444511527345274
11340,16,195694,0.0084016439122605,0.0551173887305363,0.878933448264722
11341,16,195879,0.00188593404485127,0.054906122148811,0.972618793283352
11342,16,196859,-0.00326180791725128,0.0551820993832974,0.952898027745159
11343,16,197237,-0.0129572607811719,0.0550105220626852,0.813925062494782
11347,16,198072,0.0116369931184246,0.0556052198636369,0.834351327873734
11348,16,199543,-0.00571322511742511,0.0556685610225509,0.918315467615942
11349,16,202983,-0.00816445504461283,0.0556552584580211,0.883454991164379
11350,16,206288,-0.00111316065208844,0.0554385745557877,0.98399155991853
11351,16,207364,0.00909899453877305,0.0550625901606565,0.868843211845023
11352,16,207437,0.00451610547585246,0.05501431969584,0.934621960236278
11353,16,208852,-0.000340209690003923,0.0555953524585175,0.995120919753085
11354,16,209279,-0.00100815889859163,0.0553310437673632,0.985473248233504
11355,16,210158,0.000838435340776988,0.0552394383630217,0.987898586879746
11357,16,211386,-0.0200844600573478,0.0549564833779948,0.714986081723162
11360,16,212704,-0.0216529855517619,0.0549087151138469,0.693564361319723
11361,16,212773,-0.00941241057515829,0.0550905564748102,0.864436902863924
11362,16,213411,-0.0123519790559257,0.0548158287119674,0.821848297946961
11363,16,214724,0.0784715857478957,0.0546975394664042,0.15227342730861
11364,16,215183,0.0478233031027414,0.0547346766805003,0.382859565375888
11365,16,215973,0.0854135976376997,0.054784347517062,0.119871695103443
11366,16,218021,0.0690783207005743,0.0543932564761188,0.204928426773953
11367,16,220471,0.0724834261767263,0.0546640156193947,0.185703465223515
11368,16,220856,0.064101299143775,0.0548515634526503,0.243340474995146
11369,16,220879,0.0486490735652083,0.0553362400593531,0.379915869941752
11370,16,221591,0.0913194123132413,0.0551339908466646,0.0985460394154549
11371,16,222732,0.054599852990362,0.0543452052195988,0.315736378772492
11372,16,223881,0.0453416143525854,0.0543956217836032,0.40509677839364
11373,16,225111,0.0240865938403558,0.054332115153649,0.657804794887358
11374,16,227828,-0.0170000999130578,0.0543572933892413,0.754657292700756
11375,16,227880,-0.00841884073052736,0.0543698446067428,0.877032849628341
11376,16,228020,-0.0114942909279049,0.054818117373325,0.834037996886829
11377,16,228836,0.00172231244960151,0.0543647463680676,0.97474460217577
11378,16,229266,0.00621722152679921,0.054277764466458,0.908871264676947
11379,16,229480,0.00284164261061932,0.0545132713846639,0.95845655621484
11380,16,229981,-0.0103928141402235,0.0545861177706279,0.849110634581091
11381,16,230687,-0.0119848777215032,0.0544453922402665,0.825899825027517
11382,16,232373,-0.0283906572297788,0.0546202320855404,0.603540751212997
11383,16,235230,-0.0335888930257244,0.0544893542541044,0.538007828828368
11384,16,235984,-0.0353840431238858,0.0549505903222167,0.520042401605938
11385,16,238141,-0.0828519812111451,0.0543400383115266,0.128230592231436
11386,16,238158,-0.0823066969476435,0.054333704031303,0.130708599177754
11387,16,238341,-0.0774014391027481,0.0549103974672733,0.159539597623838
11388,16,238837,-0.0745079645595758,0.0545368310248495,0.172747334519995
11389,16,239186,-0.0772015716123486,0.0549604484401915,0.16099723281556
11390,16,241363,-0.0785031984459724,0.0540578415760503,0.147332170718675
11392,16,242191,-0.0872201090802674,0.0540080175697604,0.107215499633511
11393,16,243771,-0.0709594931401846,0.0541472164851308,0.190881462142954
11396,16,248105,-0.029668076989612,0.0542686220437408,0.584937574195643
11398,16,250804,-0.0559541537699615,0.0554064689055202,0.313242177549044
11399,16,256672,-0.0491801874983641,0.0548115027135678,0.370191540862332
11402,16,261161,-0.00696139775397747,0.0548079617846585,0.899001357735708
11403,16,261385,-0.0222654833424067,0.0554072860741078,0.688036740845046
11404,16,262588,-0.00795529241433485,0.054754884327408,0.88456547685984
11405,16,262948,-0.00492506520328245,0.054618293774768,0.928201320905567
11406,16,263569,0.0300652522622082,0.0546294664457096,0.582428351898989
11407,16,263635,0.00733545780857714,0.0546175273708552,0.893237204770379
11408,16,266518,-0.0193558819236911,0.0547670136905256,0.723982868586871
11409,16,266729,-0.0147665069634427,0.0546319919666902,0.787094748337038
11410,16,267591,-0.00723744079396244,0.0548677646914917,0.895133022822877
11411,16,267787,-0.0254664563798734,0.0549559332313325,0.643364863361978
11412,16,269345,-0.0204204990776093,0.0546394736368389,0.708828355874866
11413,16,269829,-0.0230307925279347,0.0547309610861794,0.674157144763204
11414,16,270942,-0.013292456327021,0.0548020093418983,0.80849164747713
11418,16,271083,-0.0252087019236996,0.055214605357988,0.648269145102917
11419,16,271095,-0.0262431584340457,0.0550925562661181,0.634122087088224
11420,16,271460,-0.0269565153306019,0.0546397330750444,0.622072046142172
11421,16,271555,-0.0213105914825142,0.0549991482958357,0.698640844811307
11422,16,272321,-0.0194814658066075,0.0554836066481546,0.725706952949707
11423,16,272587,-0.00112083895633863,0.0550794087674288,0.983776058288913
11424,16,272608,-0.0137294375490689,0.0552197716290439,0.803789545547753
11425,16,272771,-0.0180671876732624,0.0549123890902775,0.742336877466459
11426,16,273953,-0.0226853793155291,0.0551382139697027,0.681008746774304
11427,16,274031,-0.0161465766184059,0.0549708099773913,0.769136841332065
11428,16,274407,-0.0225686541569042,0.0550797375139677,0.682241456156238
11429,16,274932,-0.0116760700900553,0.0549478474067472,0.83184456072727
11430,16,275044,-0.0133990885062149,0.055088218218826,0.807968770895749
11431,16,275336,-0.0247433830537989,0.0559985123746479,0.658862624533413
11433,16,276423,-0.023397380914285,0.0554182462732534,0.673138733549869
11434,16,276463,-0.00635751634078141,0.0558252278009288,0.909395682693553
11435,16,276662,0.00815236338905656,0.0556069764160048,0.883526039868033
11436,16,276675,-0.0112183949877426,0.0552276773485131,0.839150504180545
11439,16,277437,-0.00101003060244909,0.0548342702177493,0.985314446316129
11440,16,277570,0.0218105466961691,0.055930272972204,0.696801607366667
11441,16,277737,-0.0216420315982145,0.0555655273811959,0.697151044651706
11442,16,277787,0.00400730018146206,0.0549509476620976,0.941907068590686
11443,16,277836,0.0060198897257619,0.0549114692843004,0.912765901949571
11447,16,278867,0.0178964629948032,0.0551149978018344,0.745591917856873
11448,16,279067,0.00982145309318228,0.054831804819419,0.857946525039468
11449,16,280178,0.0181425997919594,0.0544556638960233,0.739209209708117
11450,16,281799,-0.000440568669837271,0.0546528931762323,0.993572705148013
11451,16,281831,0.0010914935646742,0.0547122584654525,0.984094763298356
11452,16,281975,0.00832395486046261,0.0547547290744876,0.879255979195401
11453,16,282180,0.0110394633730013,0.0552048441045531,0.841617058453431
11454,16,283161,0.00912302047884572,0.0550701613787936,0.868517967463209
11455,16,283198,0.000259397805006389,0.0552511629957377,0.996256690290662
11456,16,283200,0.0137851719515083,0.0556387687717312,0.80446262028282
11458,16,283618,-0.00777541375316365,0.054599086218582,0.886838019404695
11459,16,284685,0.00674405861265875,0.0545603893170819,0.901696616837581
11460,16,286882,-0.0106955173634446,0.0545976869458159,0.84480358598218
11461,16,288425,-0.00686694266211091,0.0544699036860859,0.899749421069263
11462,16,292604,0.00893983848386554,0.0547399896000184,0.87036421103081
11463,16,293786,-0.00207290856583645,0.0548474007025507,0.969873206544999
11464,16,295408,-0.0144622895988104,0.0546609992260015,0.791486281030154
11465,16,295944,-0.0202340233326366,0.0544604826721,0.710461340307012
11466,16,296048,-0.0166881813695463,0.0544569815452614,0.759444958492224
11468,16,297486,-0.0063529513216265,0.0549565268099595,0.908035628013194
11470,16,300317,-0.0228993889739786,0.0549786705619522,0.677287026458651
11471,16,300745,-0.0261012904747262,0.0545816736879673,0.632799521972745
11472,16,300812,-0.0205517126196448,0.0546851732458851,0.707277403711451
11473,16,305191,-0.0174315732547413,0.0559458515084913,0.75554414898146
11474,16,305292,-0.00827554982830536,0.0554395871037431,0.881424652887969
11475,16,305368,0.0066466970226402,0.0555332906189686,0.904797987257064
11476,16,306491,-0.00833280536473091,0.0551927116912719,0.880080449398981
11477,16,309023,0.00455923750830495,0.0544615268216214,0.933330618209304
11478,16,309089,-0.00306195214921606,0.055005266878626,0.955638959192582
11479,16,310891,0.0228824366654484,0.054499874581942,0.67484155746158
11480,16,311025,0.0248843794195802,0.0543165218875053,0.647136294688628
11482,16,314083,0.0345624904182652,0.0543504447297386,0.525241162808888
11483,16,317370,0.049055439930126,0.0546040314616035,0.369592717336134
11484,16,319783,0.00706574750681088,0.0550969108078139,0.898030355875978
11486,16,325063,0.00117132206713927,0.054690833204324,0.98292498952013
11487,16,326625,0.000696594863452582,0.0551554527224211,0.989930388300713
11488,16,326955,0.0132702000137339,0.0549078615260115,0.809167499918058
11489,16,326956,0.0132702000137339,0.0549078615260115,0.809167499918058
11490,16,327318,0.0199646052170677,0.0544849576100281,0.714268110597037
11492,16,333274,0.0242769033678084,0.0548773045931452,0.658481466135145
11493,16,334163,0.0213187076134114,0.0547434479351358,0.697193361805145
11494,16,334248,0.0132813730665629,0.0555056884624247,0.811027731083701
11495,16,334818,0.0259209077433799,0.0545714838657461,0.635087860678527
11496,16,335267,-0.00959155301897446,0.0552898458074525,0.862375420795485
11497,16,336019,-0.00136974729285883,0.0545628228210079,0.979986162718553
11498,16,337021,-0.0248540055897407,0.054790609091426,0.650382544653719
11499,16,337162,-0.0110543874616539,0.0552277710348678,0.841470756038096
