SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
9769,14,623405,-0.00171352412191995,0.101847705274899,0.98658622813278
9770,14,623501,0.00546947440822316,0.101993094102395,0.957263533284154
9771,14,625808,0.0336697650505665,0.102414028009678,0.742531094471706
9772,14,625901,-0.000708379268051954,0.102566549843904,0.99449332911529
9773,14,625946,-0.0300719170314707,0.102558965754942,0.769529446908583
9779,14,629098,-0.0535565403909464,0.103713209557841,0.605904865954422
9780,14,629832,-0.00163300616973766,0.102001499647352,0.98723575439524
9781,14,630700,0.0253743851076178,0.101838791347644,0.803380169787969
9782,14,630751,0.0188414412519948,0.102269865951012,0.853936790550717
9783,14,630753,0.0188414412519948,0.102269865951012,0.853936790550717
9786,14,634460,0.0436749187526972,0.102152975904098,0.669243642207034
9788,14,636754,-0.00241281064634974,0.102864055553865,0.981299546035703
9789,14,637729,0.0130490738901216,0.102278899278534,0.898551438608522
9790,14,639287,0.0114591195776075,0.101852314073794,0.910485204679965
9791,14,640932,0.0228187344595402,0.101981462457661,0.823078358741444
9792,14,641214,0.0403574760131248,0.102118117955027,0.692931138695501
9793,14,642445,-0.0368767594801427,0.104260000896733,0.723774895665213
9795,14,643364,-0.0199294862170103,0.101987993517459,0.845184322048264
9796,14,643876,-0.0487286213284691,0.102839671232613,0.635913370005641
9797,14,644727,-0.0636457724055612,0.102675145809484,0.535739898263351
9798,14,644949,-0.0433815278068301,0.101818372342813,0.670318133387632
9799,14,645369,-0.0687298407031748,0.102084859551715,0.501221261073901
9800,14,646585,-0.0257814561986558,0.103447993498311,0.803334456468944
9801,14,647843,-0.0259849352151474,0.102323753972802,0.799683412846102
9802,14,648789,-0.0161876713316689,0.102175788910697,0.874208869954436
9803,14,650841,-0.0567882565089471,0.101866909386686,0.577556251905034
9808,14,654230,0.0563412008316816,0.102232430241944,0.581907672004804
9809,14,654336,0.0787833482352979,0.102203368917335,0.441312164082977
9811,14,663083,0.0853087657243619,0.101743284200054,0.402333775131391
9812,14,668533,0.130878992974236,0.102231696605775,0.201308634834894
9813,14,671892,0.049724277825359,0.102728927920804,0.628661998126492
9815,14,674210,0.0807697175250472,0.102091371230407,0.429386966040858
9817,14,676297,-0.00534335878640087,0.102566162480746,0.95848110881159
9818,14,678738,-0.0122773967914731,0.102857120265167,0.905055193495269
9819,14,678924,0.00246357652672488,0.10218175843518,0.980778690081145
9820,14,680198,-0.0215930641327728,0.10230881541396,0.832964027810227
9821,14,682423,-0.0265586203608195,0.102017443340405,0.794757850782859
9822,14,682649,-0.0173008339704356,0.102464612534783,0.866013760470881
9823,14,688148,0.0383811988227274,0.101973049653844,0.706856288832605
9824,14,688149,0.0383811988227274,0.101973049653844,0.706856288832605
9825,14,688150,0.0383811988227274,0.101973049653844,0.706856288832605
9826,14,688671,0.0519443804980498,0.101975306641206,0.610802800115671
9827,14,690993,0.00482081253491973,0.102598900440826,0.96255017504447
9828,14,691577,0.0230139959706064,0.103047578274763,0.823404991642774
9829,14,691878,0.0316611550678999,0.102134061292676,0.756746890634194
9831,14,695359,0.0492995718402697,0.101987060232329,0.629118212135736
9832,14,696247,0.00590772784260452,0.102181358768326,0.95392782542682
9833,14,696503,0.0224613655262847,0.103088519279243,0.827645187052116
9834,14,700405,-0.0904028695978093,0.102163154646495,0.376819797814846
9835,14,701530,-0.153003872054342,0.102269785375155,0.135526071345468
9836,14,701961,-0.173419197493373,0.102330341822657,0.0910143294943365
9837,14,704255,-0.0884289350658836,0.102497753645506,0.388866056347362
9849,14,705287,-0.108465532284786,0.101984696167962,0.288260891874807
9850,14,705555,-0.123890290234917,0.101934906614013,0.225031020252817
9851,14,707555,-0.0559948895199694,0.102215970641533,0.584168864203362
9852,14,708352,-0.0457154295912076,0.102118978743351,0.654667196342078
9853,14,708362,-0.0489118980226462,0.102243263686557,0.632670582014825
9854,14,708456,-0.0871287162509025,0.10185430141925,0.392896137619988
9855,14,709752,-0.138935176483127,0.102407830548793,0.17574826028618
9856,14,709804,-0.123860482101566,0.102296451743749,0.226782324490147
9857,14,710081,-0.135668536187386,0.102928788104988,0.188331019655657
9858,14,711992,-0.117535993677144,0.102329019867595,0.251495122331107
9859,14,713348,-0.115516672696553,0.102564942494017,0.260812812324636
9860,14,713668,-0.110712984332673,0.102811694130478,0.28228173991542
9861,14,713710,-0.0930244737165919,0.102744907918915,0.365874997757642
9862,14,714219,-0.0824581736635332,0.102428527584076,0.421343486110003
9863,14,714273,-0.10292073654386,0.102248945732649,0.314830852668263
9868,14,719053,-0.0684011548142229,0.102507641571958,0.505030157070556
9869,14,719403,-0.0429829743086651,0.102193383958371,0.674300004518367
9871,14,721219,-0.0557292381455591,0.10383443557994,0.591804320895311
9872,14,725113,0.00258305691515931,0.102803170129063,0.9799684695404
9875,14,726118,0.0351440996406694,0.102812558083065,0.732684558051569
9884,14,726518,-0.0237631627615102,0.103484565314996,0.818512274435979
9885,14,726523,-0.00816540247396044,0.103211612145174,0.93698740038733
9886,14,726525,0.00517598760662184,0.103193865955713,0.960024928664295
9887,14,726575,0.00513410789453331,0.102221046849269,0.959971061213366
9888,14,729195,-0.0314855638291069,0.102103586458274,0.757983585669633
9890,14,732176,-0.0222234369473319,0.102110487226237,0.827834520334722
9891,14,733073,-0.0283352213896407,0.102125541459788,0.781593325316595
9892,14,733487,0.024664929392305,0.102619431661663,0.810195821672266
9893,14,735177,-0.00162599207910546,0.102282030213317,0.987325430131774
9894,14,735889,-0.0300933475890279,0.103568066964838,0.771553979573269
9895,14,739108,-0.150587261236009,0.102206281704378,0.141543497308579
9896,14,741628,-0.13389514623125,0.101981602444292,0.19005795233633
9897,14,742457,-0.143225962853996,0.102824865519783,0.164523071931447
9898,14,743336,-0.199447846655465,0.10237953601709,0.0521925686479146
9899,14,746254,-0.0779801104405001,0.104234495809526,0.454884746573017
9903,14,746543,-0.0628980777133922,0.103827924590049,0.545042497939503
9904,14,746927,-0.0830087571368457,0.102910423273166,0.420433294166563
9905,14,747434,-0.0985104861908296,0.103841303554632,0.343440623794172
9906,14,748072,-0.0537735499682822,0.103540902424011,0.603844971619719
9945,14,752169,-0.00590494814042292,0.102627347102348,0.95414937929638
9946,14,752223,0.00617791532229006,0.102920468562286,0.952168807790179
9947,14,752316,0.0015250480288635,0.104553155950649,0.988370436375831
9956,14,753367,-0.0420439094760735,0.102839791888323,0.682912925201548
9957,14,753727,-0.0260512941468142,0.102707713408349,0.799917522132075
9958,14,754078,0.00862516642794259,0.104298914998804,0.93413965445705
9959,14,754144,0.0196282595030862,0.102593902331664,0.848384932376808
9960,14,754226,0.00858940494438754,0.102933176555613,0.933543880266703
9961,14,754366,0.00599501859835783,0.102453606362695,0.953371945571768
9962,14,754394,-0.00668004558562274,0.102519447187695,0.948084437432653
9963,14,754526,-0.0107124994694265,0.103093874357163,0.917299666096429
9964,14,754562,-0.0138427371124096,0.104022034453909,0.894209856308523
9965,14,754579,-0.0110126927755721,0.103971937252528,0.915706102644276
9966,14,754581,-0.00121799678270595,0.103651119815902,0.990630970476605
9967,14,754585,-0.0163775469058411,0.103667698657105,0.874561948628208
9968,14,754592,-0.033338495432946,0.104242792459206,0.749297144839988
9969,14,754593,-0.033338495432946,0.104242792459206,0.749297144839988
9970,14,754614,0.00539690364741524,0.102891740014285,0.958198008510894
9971,14,754622,0.00539690364741524,0.102891740014285,0.958198008510894
9972,14,754631,0.00232001943626425,0.102928342982705,0.98202982722972
9973,14,755761,-0.0400546158748135,0.102196754225786,0.695341804340678
9974,14,757948,-0.0813228615910018,0.102379735778309,0.427539486890628
9975,14,758123,-0.0414214854709393,0.102326381484573,0.685871388735934
9976,14,758326,-0.0680001448152418,0.102286116329255,0.506610396415748
9977,14,758808,-0.0552959164387477,0.102477810267251,0.589820581212626
9978,14,761390,-0.0624487348000242,0.102838441045292,0.544074827544029
9979,14,761620,-0.0299724957138643,0.102622789759427,0.77040871766961
9980,14,763023,-0.0449336941270931,0.10231650452559,0.660811625940252
9981,14,763473,-0.0137749064745824,0.101986058903943,0.892636228148228
9985,14,766311,-0.0485397468689976,0.102226769298919,0.635205886854859
9986,14,766388,-0.0385435221493864,0.102238830089566,0.706403888124456
9987,14,766459,-0.0692768779993965,0.103041106633664,0.501818082009098
9988,14,766573,-0.0345678672722946,0.102242856931561,0.735492076288705
9989,14,766895,-0.0339649346255507,0.10349915515,0.742980493529149
9990,14,768611,-0.0267829658721771,0.10239621582914,0.79381163839306
9991,14,771372,-0.00648491636309359,0.102343869460406,0.949512522211157
9992,14,772188,0.00280937803587367,0.102967926175856,0.978248627191873
9993,14,772497,-0.0206040431589612,0.102400266014538,0.840649607762368
9997,14,776956,-0.0194773101445103,0.104536809660007,0.852300762091976
9998,14,778347,-0.0046874409690687,0.102800493745295,0.963656880552095
10000,14,779825,0.0299115621911134,0.102829589163897,0.771310273402533
10001,14,780322,-0.0246123307748611,0.104687071238599,0.814264473039608
10011,15,2614,0.0372697601220233,0.103438075056505,0.718830905236436
10012,15,2663,0.017763071078944,0.120441050910795,0.882834580875133
10013,15,3070,-0.019176760618711,0.132307174448424,0.884840016571023
10014,15,3372,0.0713796282036631,0.105660376294906,0.499764117470752
10019,15,8479,-0.0732765016497718,0.103982196193769,0.481460139550149
10020,15,8599,0.0203002066941881,0.1032818140003,0.844291551191632
10021,15,10191,-0.0396904130127727,0.122878684967661,0.746882803422204
10022,15,12233,-0.0390635661790582,0.107816531159935,0.717333325206421
10023,15,12745,0.0581360980899637,0.104248005921016,0.57742247821029
10024,15,14707,0.0307161003638795,0.102903884715572,0.765502463722099
10025,15,14837,0.0548286780002624,0.102525033365646,0.593136380348605
10026,15,15033,0.0136802781067532,0.102160690201739,0.893550517071106
10027,15,15458,0.0133673744246795,0.10214790354851,0.895958281870539
10028,15,15768,0.0256397130587147,0.10273507399913,0.80306415532952
10029,15,16660,0.031375955048686,0.101999107994803,0.758560448104208
10030,15,18025,0.0177951612047847,0.102464372710031,0.862223032202982
10033,15,18776,0.00307166523200536,0.104395200253447,0.97654351136293
10034,15,19898,0.0174430884112663,0.10257541747355,0.865067167491717
10035,15,22262,0.0250871382988701,0.102908208281962,0.807541507539656
10036,15,22403,0.0318350349293921,0.102766289220605,0.756910356850496
10037,15,23392,0.0156166017062868,0.102218032739961,0.878661137190268
10045,15,24813,0.041223915128026,0.104032176866696,0.692151765970643
10052,15,26089,0.0277361326098113,0.102139713596325,0.786126083980513
10054,15,28864,0.0419389052646987,0.102308752231693,0.682109694258769
10057,15,29736,0.0124175236720344,0.101999395449161,0.903173294873525
10058,15,29944,0.0514747011581687,0.102126542663523,0.614555684823879
10059,15,30305,0.179478760862647,0.10173190388333,0.0785576479490724
10060,15,30308,0.137411052645065,0.101985373449005,0.178728378244724
10062,15,30790,0.120272441950329,0.102659804977522,0.242162650885534
10066,15,31471,0.120272441950329,0.102659804977522,0.242162650885534
10067,15,31707,0.11724945898398,0.1027027170908,0.254377809686094
10068,15,31759,0.0990101758780537,0.101884616088499,0.331821781165202
10069,15,31817,0.0655713212367082,0.101928963381034,0.520444463200784
10070,15,31883,0.111174552571204,0.10237856259076,0.278257008997347
10071,15,31939,0.125086214361766,0.104231149244949,0.230911198881847
10072,15,32031,0.100343481562355,0.102535471309634,0.32843691473155
10073,15,32291,0.0355681746218293,0.103586701085902,0.731527371040211
10077,15,32583,0.0961464114479129,0.103796539423756,0.354924558798147
10078,15,32872,0.0253157878085702,0.102291815274631,0.804676041888968
10079,15,33670,0.0574379874072464,0.102423136033193,0.57529569717439
10080,15,33671,0.0556176903159016,0.10242598197391,0.587469925519877
10081,15,34444,0.0388892303034611,0.10215845449109,0.703672958331597
10082,15,36136,0.0427003010228434,0.102196144203926,0.676327697786034
10083,15,36415,0.0469743434717411,0.10221670581878,0.646117532698937
10086,15,37613,0.0208393768837385,0.102038887771564,0.838291655656219
10087,15,38574,0.0731437422340033,0.102531876669445,0.476084695904092
10088,15,39199,0.119896464726891,0.102289425436596,0.241935472370376
10089,15,39474,0.0960444012704755,0.102148570364149,0.347736261524865
10090,15,39586,0.0830261587369751,0.103240479434601,0.421821804145622
10091,15,39714,0.112481696290653,0.102114004584248,0.271416314005153
10092,15,39718,0.094200023037315,0.102442305263857,0.358439962100346
10093,15,39786,0.105438652677323,0.102872106564387,0.306089143821664
10094,15,41151,0.0927476337332519,0.103639947407342,0.371449063169814
10095,15,41240,0.0973511354607401,0.102149928521698,0.341231004669725
10096,15,41993,-0.00516301804470115,0.101933797221461,0.959632510803348
10097,15,43302,0.0173271885461063,0.102712932277936,0.86613293671581
10098,15,44170,0.0770480905965004,0.102313427610664,0.451916133785299
10099,15,44946,0.0598693284756163,0.102407793599245,0.559178782179412
10100,15,45164,0.052987307563,0.102596433582178,0.605854145774411
10101,15,45703,0.0879344800928218,0.105325588206337,0.404348592664479
10102,15,46225,0.0681526196301017,0.103300569636352,0.509844053835524
10103,15,46508,0.0703025735038483,0.103296487951309,0.496577006184066
10104,15,46512,0.0648165851778794,0.103711069455874,0.532392758170156
10105,15,46521,0.0583052792779389,0.103617318032648,0.573997583691702
10106,15,46849,0.0829308424209441,0.104283887149435,0.427007595366353
10107,15,47951,0.0868369745910248,0.103909133831036,0.403888382697967
10108,15,48688,0.10631565427547,0.10303980569169,0.302875925572841
10109,15,49703,0.140138668380687,0.102356421512917,0.17183089394752
10110,15,50419,0.0173495268294619,0.104176732208533,0.867827857528412
10111,15,50499,-0.00518544933842546,0.104783562812576,0.960558993781835
10112,15,51177,-0.104943795951404,0.10331207510915,0.310423158250776
10113,15,51904,-0.0992179031534346,0.104160136468194,0.341469093096947
10115,15,55421,-0.0611697333171043,0.10393791921504,0.556558458368465
10117,15,57321,-0.0572539097078775,0.104844244132633,0.585352193597096
10119,15,58174,-0.0945029716168431,0.105397444781019,0.370525113775993
10120,15,58698,-0.0982357491325589,0.104879818735006,0.349578648781435
10121,15,58935,-0.109638052326376,0.104556867463099,0.295080880201927
10122,15,59142,-0.104921979467615,0.104648085679756,0.316732326449229
10123,15,59919,-0.13305281032029,0.104136746191508,0.202204014015857
10125,15,60932,-0.131911883184462,0.104389181307494,0.207187855993021
10126,15,61012,-0.0918118858759689,0.104782491901572,0.381509567470666
10127,15,62400,-0.0969436378155999,0.104497711191866,0.354191565528244
10128,15,62490,-0.0895245875992545,0.104396984092859,0.391728357217532
10129,15,62700,-0.0700650506347673,0.10370140058896,0.499710152342029
10131,15,63560,-0.0783688637982013,0.103882229951486,0.451111398973504
10132,15,64029,-0.106936581288897,0.104733980554487,0.307939248286173
10133,15,64092,-0.108601226723566,0.104465227050228,0.299240966319131
10134,15,64169,-0.115228958944326,0.104000145789421,0.268629468683719
10135,15,65729,-0.101617583980825,0.104030060278658,0.329332243769704
10136,15,65815,-0.101617583980825,0.104030060278658,0.329332243769704
10137,15,66419,-0.10623443044202,0.104545947331347,0.310253611564441
10138,15,66855,-0.128256409005497,0.103847384898811,0.217634384931459
10139,15,67520,-0.0833865017084229,0.104295775171437,0.424526928863265
10140,15,68041,-0.0824508553115446,0.103675595575055,0.426986579266425
10141,15,68234,-0.0971106392057394,0.103737936581444,0.349853943751018
10142,15,68851,-0.032506947174366,0.103560956213403,0.753788539702231
10143,15,69757,0.043775418949668,0.107051891893989,0.682847994406483
10144,15,70217,0.0351007910715327,0.105147980930416,0.738711510692333
10148,15,70894,0.0359543357036581,0.105554305310844,0.733589240584435
10149,15,70941,-0.0180394711123375,0.105877520227691,0.864808469529439
10150,15,70998,0.111225352147788,0.106306625887831,0.296152630129453
10151,15,71038,0.206606191756701,0.107921928833257,0.0563767036124493
10153,15,71370,0.19101501989965,0.107829082601066,0.0773467874229704
10155,15,71659,0.190143641647963,0.108416306684952,0.0803276517940659
10168,15,79341,0.199105964546216,0.108370719709671,0.0670108922156679
10169,15,82212,0.198404638299252,0.108313576553133,0.0678294487778533
10170,15,84544,0.161316042143275,0.108023375374954,0.136240456296128
10171,15,86266,0.142671436435946,0.109415250055584,0.19310208433563
10172,15,86295,0.102562439847648,0.10743994578154,0.34043199626538
10175,15,94074,0.0830655154189806,0.108047179088091,0.442532444058389
10176,15,96254,0.144397150938255,0.108671915744038,0.184790731264125
10177,15,96613,0.141289744152522,0.108816089085506,0.194988275741924
10178,15,99518,0.132147989118644,0.10866023199912,0.22473741704405
10179,15,99543,0.139359407719766,0.108930551008803,0.201616990398473
10180,15,100316,0.123655363029986,0.109450809079505,0.259335932303749
10181,15,106762,0.11643552490475,0.109967986603927,0.290408963681145
10182,15,108576,0.0829898079907372,0.10928606598364,0.448131222352987
10183,15,109676,0.0878409976760124,0.108551420546508,0.418938904736129
10187,15,112248,-0.0451571381169666,0.104537667631834,0.666026936855355
10188,15,113148,0.083718736298761,0.109091828442462,0.443347630809604
10194,15,117153,0.191460601021694,0.116908933713339,0.102377414964961
10195,15,126797,0.145261925839346,0.115467868115385,0.209212776946696
10197,15,129576,0.155758007985105,0.115346909423815,0.177770752426183
10198,15,129671,0.163045780244492,0.114161459684598,0.154117474354222
10199,15,132664,0.172705437749394,0.114121212855464,0.131085338034505
10200,15,132707,0.150648046902129,0.114566435596983,0.189383474555535
10201,15,132710,0.161723976022642,0.116170482628573,0.164760579503844
10202,15,132712,0.233175458834019,0.113450196321937,0.0405842560914832
10203,15,132737,0.196521575798247,0.113626345416049,0.0845862342845453
10204,15,132965,0.201053840022015,0.113989629809223,0.0786322193599417
10205,15,133138,0.166529546453131,0.113425297248792,0.142943914330471
10206,15,133313,0.191783010545701,0.11403487522534,0.0934934462395877
10207,15,133314,0.217171780499302,0.115079434981928,0.0599608629554661
10208,15,133472,0.18316880500374,0.113400720386568,0.107153222496031
10209,15,133474,0.161067696300214,0.11621985516579,0.166655995162051
10210,15,133533,0.155302013560562,0.11639360619609,0.182971199986276
10211,15,133892,0.176785691548729,0.114531927949895,0.123593492660738
10212,15,133910,0.160277419364012,0.115750459106422,0.167024712916527
10213,15,133953,0.121078683113958,0.115464741044154,0.295070273398672
10214,15,133965,0.0851057686515251,0.114462578464488,0.457658575092504
10215,15,134036,0.115250459702278,0.113336568244327,0.309903731296662
10216,15,134558,0.142487732406863,0.113591794892377,0.210532405441322
10217,15,134644,0.169049199008441,0.112093627209454,0.132421548182727
10218,15,134750,0.170990327949741,0.112053999379118,0.12791436411443
10219,15,134843,0.0784549410633666,0.116948993409914,0.502756367291593
10220,15,136895,0.107008695144914,0.11341820349794,0.346076716745359
10223,15,141593,0.125099777837496,0.110736348278639,0.259366196600494
10224,15,143047,0.136696459741274,0.112429354693413,0.224857133745893
10225,15,143755,0.0910103101364037,0.109571419575163,0.406759557315417
10226,15,143906,0.106697114994577,0.109838418134282,0.332013919477601
10227,15,144887,0.116338176631443,0.10976031726048,0.289901451640398
10230,15,149218,0.0862009343174497,0.10752310017633,0.423267648907281
10231,15,149283,0.147486885988156,0.104361409396626,0.158468673356606
10232,15,150503,0.0800043435369914,0.104388648599996,0.443945510106649
10233,15,150771,0.0688980475297873,0.104322291222536,0.509405722986573
10234,15,150846,0.116110107720025,0.104292525412697,0.266332024962911
10235,15,151176,0.103779327478252,0.103865101937564,0.318394742259429
10236,15,151907,0.0121539359959999,0.103175583797234,0.906294262359834
10237,15,154160,0.0861536269180825,0.103661989787396,0.406478130463148
10238,15,154614,0.0978816456090605,0.103431682075692,0.344621997826326
10239,15,158171,0.124861088538011,0.106357158806856,0.241194796564162
10240,15,158444,0.125887897453128,0.106489742715167,0.237937976926027
10241,15,158776,0.125007619667274,0.102859768712112,0.225055952517094
10242,15,158792,0.145338143221776,0.102784054439587,0.15823896974338
10243,15,158961,0.127833530373194,0.10246109595415,0.21299362687602
10244,15,158969,0.1827039887253,0.10240345400854,0.0752567438347288
10245,15,159655,0.0702572625263389,0.104250051404139,0.500796712992295
10246,15,159884,0.0772736704377709,0.105294309232058,0.463507386423109
10247,15,160429,0.0981977304496827,0.104745113869703,0.349146379807932
10248,15,160644,0.133796812593505,0.104947006526758,0.203183558414405
10249,15,165912,0.0915760908256946,0.104325452509006,0.380653420451841
10250,15,166369,0.13524057144078,0.104283450752746,0.195527925336693
10251,15,168199,0.0503768995426075,0.106110279602755,0.635251738608453
10252,15,168558,0.0560594976174958,0.104215189093636,0.590970835963115
10253,15,168592,0.0760659894756436,0.104889065544158,0.468807232861515
10254,15,168689,0.161906958208432,0.104612842750829,0.122595951033669
10255,15,169414,0.145111562767036,0.104627412829224,0.1663363043509
10256,15,170347,0.102790183124054,0.105495813204754,0.330548405370592
10257,15,170413,0.150920850679605,0.103263453211514,0.144764371966227
10258,15,170682,0.158898550206386,0.103146993670315,0.124333000193053
10259,15,170944,0.108088920549286,0.105151022778869,0.304681985746183
10260,15,171150,0.175903413897304,0.103141270540413,0.0889881790617244
10261,15,171671,0.0901985709233833,0.104022234063931,0.386471554449915
10262,15,172074,0.00764278334821922,0.105524612536274,0.942303477174388
10263,15,172102,0.0196374440444379,0.105817496346738,0.85288196224658
10264,15,173340,0.0381496591970413,0.103874759962136,0.713640750671803
10265,15,179652,0.089108628109219,0.104024895187296,0.392242312280011
10266,15,180876,0.144306465937027,0.104928744805581,0.169916614617743
10267,15,180978,0.00942784872327385,0.104095889925717,0.927886524538554
10268,15,181071,0.0852487291638374,0.103287188787843,0.409726769602816
10269,15,181986,0.0894643039447152,0.103191834713436,0.386546954919397
10270,15,183037,0.0391563457082978,0.105496813783027,0.710739971938173
10271,15,184074,0.0905243254802526,0.10240923084952,0.377326494218427
10272,15,184082,0.0704722460459948,0.102502850329448,0.492209723270677
10273,15,185252,0.0704722460459948,0.102502850329448,0.492209723270677
10275,15,185951,0.0538234512900312,0.102471062485268,0.59973559499306
10276,15,187949,0.0805500233948293,0.102305786830497,0.431607829010461
10277,15,188149,0.0458339239024673,0.103150430726817,0.657068636991161
10279,15,194959,0.0591549333565358,0.102545179097884,0.564396962584029
10280,15,195072,0.0931128221674636,0.104249205381008,0.372371766127953
10281,15,195091,0.0201955414008326,0.10217618871156,0.843429479429117
10283,15,197493,0.0295872836519057,0.103774238210816,0.775725518342737
10284,15,202330,0.0671734164742018,0.102136238102002,0.511169540488027
10285,15,203046,0.046201211731334,0.101882069324499,0.650483681703453
10286,15,203091,0.0591858953219694,0.102731970632804,0.56490151264634
10287,15,203284,0.0870170758638676,0.101888299847816,0.393659882474146
10293,15,207086,0.0584301180952973,0.102421546266517,0.568710663032053
10294,15,211986,0.0532014011751512,0.10198793474808,0.602245305725343
10295,15,214295,0.0217322367648388,0.102156736734083,0.831657045043772
10296,15,214375,0.0373364972810734,0.102403922756146,0.715628135390512
10297,15,216217,0.0146979086115857,0.102728033652122,0.886311850980325
10299,15,216273,0.0398784980528655,0.102196949338775,0.696614982516041
10303,15,217434,0.0854930298662771,0.102568670356827,0.405115201123139
10304,15,217612,0.00367787061423971,0.101911552926582,0.971231912867335
10305,15,218167,0.0395084643343784,0.102311492788619,0.699611839907884
10306,15,218248,0.0429766098827153,0.102846936191005,0.676296513330611
10307,15,220986,-0.0210454793807714,0.103345638809344,0.838750862918394
10308,15,221062,0.00795889964774531,0.10241907556949,0.938103440515411
10309,15,221859,0.0272622573384622,0.10183740922753,0.789083704199115
10310,15,222323,0.00191133084752125,0.103465421768735,0.985271844726919
10311,15,223392,-0.0333304127460752,0.104345839735892,0.749595071788159
10312,15,226144,-0.0560444336705412,0.10213587131069,0.583541559207124
10316,15,228290,-0.0282575753891629,0.101990447943856,0.78189543749611
10318,15,231018,-0.0165187129797133,0.102272622119474,0.871779042563957
10320,15,232248,-0.0179773812550064,0.102008290357617,0.860210768167883
10321,15,233334,-0.046635545974103,0.104336556897438,0.655169203147048
10322,15,234107,-0.0445146782072271,0.102539188087755,0.664463927873237
10323,15,234124,-0.0342591785300956,0.102134105417335,0.737497521135291
10324,15,234411,-0.057910935688904,0.101946924868416,0.570362255840805
10325,15,235211,0.0805461277085746,0.102330190033711,0.431739831294983
10327,15,236301,0.0631821315184763,0.102509779925068,0.538059331912583
10331,15,237260,0.0601060217432258,0.102090595039264,0.556404320144404
10333,15,240287,0.0963267284548454,0.1027560780673,0.349177841127844
10334,15,242903,0.0342923079422252,0.101828193203845,0.736493170746769
10335,15,243109,0.0516370905463404,0.103614696502728,0.618542925504209
10336,15,243553,0.0578050754507086,0.102422550995594,0.572855057394409
10337,15,244594,0.0697862375702709,0.102066695827846,0.494593151108043
10338,15,244868,0.0726375867752161,0.101920209938848,0.476507986710388
10339,15,247506,0.0844734017056466,0.102148378858342,0.408814059874706
10340,15,248251,0.0713385206453274,0.102077369010952,0.485095239763587
10341,15,250092,0.0842667927224036,0.102702910941983,0.4124900822684
10342,15,252113,0.0615013537625503,0.103022744144767,0.55091096186958
10343,15,253558,0.0536156516995275,0.10223658240216,0.600310543656573
10344,15,253929,0.0559463925454748,0.103519984197364,0.58923409615449
10345,15,253930,0.0702474155187511,0.101997317148806,0.491452967016771
10346,15,253973,0.129707856423036,0.101725826209629,0.203121962381595
10347,15,253998,0.129707856423036,0.101725826209629,0.203121962381595
10348,15,255007,0.138971539823322,0.101879806230621,0.173413529148975
10352,15,261313,0.135114493683472,0.102235673275053,0.187157818794027
10353,15,262436,0.0848477016472107,0.102944262351492,0.410376727538524
10354,15,263540,0.142769365536053,0.10203270109563,0.162615790138973
10355,15,263860,0.107736727953183,0.102269071675409,0.292849182917933
10357,15,267332,0.0818210694601175,0.101751398758067,0.421864697665926
10358,15,268222,0.117847047044162,0.101970555674238,0.248586807650096
10359,15,269477,0.131183007960445,0.103819086090112,0.207217124761972
10360,15,269919,0.0879853202297408,0.102614369249253,0.391785365463187
10361,15,270218,0.118021448471759,0.10296291437281,0.25246730004378
10362,15,270269,0.0894062758188785,0.102068554115567,0.381656462337314
10363,15,270972,0.0365230379918034,0.102144789134284,0.72088522372756
10364,15,271365,0.0811090206984237,0.102315104635196,0.428463232000758
10365,15,271552,0.0773000780047289,0.102354367324521,0.450620507214606
10366,15,271780,0.0237193894596268,0.102977643624136,0.817964634219134
10368,15,272768,0.0651921882291752,0.102721670049061,0.526068570647262
10369,15,274007,0.0768925254062107,0.103206353199769,0.456745250162828
10370,15,274603,0.123443309336688,0.102673898303266,0.230058912279799
10371,15,276632,0.108291746865667,0.102000566366684,0.289107740766531
10374,15,277467,0.179293362015307,0.102717005907881,0.08176653846693
10379,15,278631,0.117775119738744,0.102672955832289,0.252121307353016
10380,15,281378,0.11179186766014,0.10210804156218,0.274333625785199
10381,15,285588,0.244249635037855,0.102272525722148,0.0174551207457746
10382,15,285741,0.242857991736382,0.101946823035334,0.0177384283806833
10383,15,285960,0.24470748869095,0.101775757726757,0.0167145092110995
10384,15,286046,0.222962072143978,0.101530240088614,0.0287408061043779
10385,15,286242,0.220730018773157,0.10238301551718,0.0317648049099985
10386,15,286732,0.261342470295511,0.101658533641332,0.0105559085919872
10388,15,288282,0.254424683304412,0.101693399271079,0.012805484901135
10389,15,289191,0.23692704326095,0.102250393998633,0.0210684905970469
10390,15,289865,0.230148149181713,0.101776588019086,0.0243482880387754
10391,15,294442,0.237510223783913,0.101492154366808,0.0198308002218524
10392,15,298709,0.211058616411978,0.101962671126351,0.0391830138877416
10394,15,300336,0.174666563338848,0.101877401497817,0.0873186888630857
10395,15,300373,0.184206655575066,0.101419735389201,0.0701754933967566
10398,15,300972,0.19290026270154,0.103314517735392,0.0627139746981754
10399,15,302265,0.171804254320748,0.102608490864655,0.094944222960733
10400,15,305341,0.134135893715184,0.102472772265236,0.191389013441384
10401,15,305375,0.155201742082023,0.101940641426525,0.128786213531148
10402,15,305436,0.155201742082023,0.101940641426525,0.128786213531148
10403,15,305531,0.151885627316864,0.102103675147813,0.137758931162196
10404,15,309504,0.119584863919061,0.10315553463509,0.247130707389163
