SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8830,13,522293,0.274415181604614,0.15620795688219,0.0798308627664338
8831,13,522976,0.181214935101252,0.156060623646269,0.246352107689766
8832,13,524221,0.275011161488755,0.155671749671363,0.0781578422633226
8833,13,524777,0.280315032360737,0.156272136357311,0.0737068953053289
8834,13,527416,0.235434072862587,0.156288184524926,0.13285629230446
8835,13,531104,0.214670014429826,0.15659679387494,0.171294068328141
8836,13,534586,0.190990363450243,0.156459850051041,0.223014810120544
8837,13,534609,0.20021313086687,0.1562621202615,0.200941759711109
8838,13,534733,0.211647296070394,0.157251303803482,0.179192841225253
8839,13,534845,0.186837210905198,0.157607785403414,0.236634302750289
8840,13,535159,0.214983945053136,0.155922869662975,0.168834448957309
8841,13,535362,0.219473294006443,0.156929066390619,0.162825605327326
8849,13,536290,0.18366692090797,0.156990473745883,0.242820842271603
8850,13,536440,0.173683341704129,0.158096901090283,0.27269658729356
8851,13,536982,0.175043681026265,0.157172702922006,0.266164453433661
8852,13,537041,0.163553998681146,0.157207758873154,0.298880770211714
8853,13,537924,0.13334834348653,0.15838604719001,0.40040287904557
8854,13,538521,0.167919566237522,0.160322182576914,0.295637172082979
8855,13,538607,-0.00961756532188585,0.161224781175195,0.952465645979913
8857,13,539260,0.139986154377325,0.156973085160251,0.373115950665515
8858,13,539269,0.130782789131259,0.157140439189794,0.40582097864529
8859,13,539498,0.147667709614131,0.157706174793254,0.349734671275759
8860,13,540307,0.119419192897122,0.158476193618724,0.451623836434359
8861,13,540446,0.133341991338658,0.159860676560171,0.404780961566724
8862,13,540762,0.126467452861636,0.158460702979267,0.425349158611727
8863,13,540808,0.0941828833585592,0.160084423580065,0.556685299800527
8865,13,541424,0.0837588499268811,0.159712883059172,0.600305938371028
8867,13,542130,0.0700264649178357,0.158420497017101,0.658738850105292
8868,13,542977,0.00105695628106295,0.158791602835524,0.994692881763399
8869,13,546586,0.076619986981956,0.15833778651615,0.628755405716924
8870,13,547627,0.0405594689599383,0.158207089622146,0.797814895904062
8871,13,548118,0.00450050710230732,0.159153659314817,0.97745660759357
8872,13,548704,0.0427662856465112,0.157768578344603,0.786495842239872
8873,13,548999,0.0581439022853492,0.15821484958866,0.713466582897053
8874,13,549287,0.0383027937934615,0.158508450460061,0.809195466148299
8875,13,549726,0.0319783497592361,0.158381149040103,0.840105305070777
8876,13,552041,0.0412421264284458,0.157433286768116,0.793500656358965
8877,13,552167,0.030017613956638,0.157444308355871,0.848905151243603
8878,13,552236,0.0185493196223163,0.158052083122195,0.906639886501036
8879,13,554202,-0.00289848590580299,0.157452338832444,0.985323247625158
8881,13,556725,0.0714689052964095,0.156348348794417,0.647870809120904
8882,13,559009,-0.00802865866638491,0.158326151514407,0.959585593684494
8883,13,560774,0.0200981555712475,0.157237530870226,0.898363933132796
8885,13,561662,0.039946917288389,0.156343933710866,0.798480606414896
8886,13,561755,0.0261158304576284,0.156557414450139,0.867612608083957
8887,13,562475,-0.0656516033127486,0.156248193530191,0.67461317012657
8888,13,562955,-0.0502803975126435,0.156783263947382,0.748627490858666
8889,13,562976,-0.0470233951118344,0.157415945259379,0.765328963767021
8890,13,564094,-0.0731415596841477,0.157209489780925,0.642040023752452
8891,13,564146,-0.0319608066683115,0.157060787632135,0.838866791747309
8892,13,568827,-0.103232767419436,0.155992623730467,0.508544109894133
8893,13,573340,-0.0693459051278713,0.157553475177632,0.660103621529088
8894,13,573670,-0.134451163923896,0.157289709913289,0.393241919745075
8896,13,574002,-0.103968690512099,0.160741613163798,0.518177643387765
8897,13,575086,-0.0956552984378022,0.157522119702386,0.544075453918477
8898,13,577143,-0.0817116152408145,0.158543964892632,0.606604705253365
8899,13,582883,0.0073739333513283,0.15867354365945,0.96296004655592
8901,13,587156,0.0873003230958682,0.157294616601182,0.579238295377565
8904,13,588065,0.0386648660698992,0.156942704517961,0.805544487681651
8921,13,588807,-0.0284555539303856,0.157521696910817,0.856749663246777
8922,13,589215,-0.0101349818363508,0.156624121154192,0.948442368283544
8923,13,600543,0.00803608231266509,0.156480324903683,0.959071510191074
8924,13,600548,-0.017742999126126,0.156403012435049,0.909742967603043
8925,13,600549,-0.00235930120044328,0.15713454788719,0.988029071615005
8926,13,600928,0.0014034658931856,0.155931810020127,0.992823812945351
8927,13,601209,-0.00317894051849618,0.155259861934469,0.983676049672904
8928,13,601449,0.00335413056265696,0.155491439484606,0.982802227772206
8929,13,603801,-0.00227449371633864,0.155237904869184,0.988318358491445
8930,13,605162,-0.0121418927863163,0.155116980785007,0.937653084371114
8932,13,607707,0.0109897561931289,0.155519924183213,0.943704696136791
8938,13,612355,0.0966516835237126,0.1581071068162,0.541391057700089
8939,13,612723,0.116525531307385,0.156252837456156,0.456314827768799
8940,13,613251,0.136979390404752,0.155736502913273,0.37969679888198
8941,13,614505,0.088781545769081,0.157154906239897,0.572480100693981
8942,13,614530,0.0956536561975791,0.156358007986133,0.541090011363542
8943,13,616433,0.0838482190383636,0.15655015746176,0.592572508128846
8944,13,618430,0.161539139741202,0.156490802328268,0.302657200542983
8945,13,620255,0.200384739619844,0.15537705891583,0.19801044283181
8946,13,620593,0.224722355209623,0.155921539773516,0.150399746586892
8947,13,621124,0.194455770908548,0.15651215081866,0.214901779097735
8948,13,621167,0.192884298519138,0.155847336630849,0.216668819257012
8952,13,626195,-0.0175839659015167,0.15549240978429,0.910026906165937
8953,13,628556,0.0860870313296767,0.15694999277362,0.583695524442776
8955,13,632242,0.0761329902672988,0.157418123984505,0.62894445328189
8957,13,637712,0.0497345136151562,0.155728819145287,0.749637786970757
8958,13,639293,0.0954315491116946,0.155852797206635,0.540721277394276
8959,13,640192,0.129118792043255,0.155528020026154,0.406988891662337
8960,13,641335,0.0737877750131662,0.157230242294586,0.639146658933938
8961,13,646103,0.20318657106795,0.156087944811717,0.19385270110513
8962,13,648377,0.224292103040208,0.158075330504079,0.156812312308532
8963,13,649487,0.202226025883176,0.159886974205565,0.20677518919729
8964,13,649495,0.221125403812665,0.160299453215992,0.168628666795242
8965,13,649552,0.214812080154749,0.157796510619641,0.174279819921358
8966,13,649621,0.240993402752105,0.158190101210731,0.128543555839556
8969,13,649905,0.23288077076723,0.159337695635953,0.144752844857966
8970,13,650533,0.225747996944705,0.158843789299314,0.156142868216314
8973,13,653186,0.262489725400126,0.156086464611868,0.0935125265667434
8974,13,654641,0.172329500766214,0.156017881081967,0.270107077370594
8976,13,658665,0.251461101029995,0.156317373568406,0.108585216459923
8977,13,659142,0.198222706683785,0.155761041620043,0.203994838571849
8978,13,659245,0.193078075438712,0.155674814552456,0.215701024203925
8979,13,659356,0.191945363979677,0.156340584421391,0.220363174603801
8980,13,660071,0.223130469526708,0.156620383459867,0.15513957334425
8981,13,660769,0.234716692735884,0.155941266160018,0.133176948817541
8982,13,661828,0.12738458363443,0.15565435227569,0.413691692329153
8983,13,661923,0.161070759993478,0.155376937942883,0.300610821990228
8984,13,665524,0.193387758389564,0.156353178163926,0.216959465959022
8987,13,670426,0.230962966079651,0.158342623578548,0.145556733264406
8988,13,676107,0.279326880675151,0.154281882453701,0.0710688663249509
8989,13,678117,0.319902500888939,0.154742153402073,0.0394318445203446
8990,13,678210,0.339223768310116,0.154206576338095,0.028468654856642
8991,13,678717,0.316801323527257,0.154742872619534,0.0413708766327778
8992,13,680954,0.315366354790048,0.157011094750906,0.0453449057762974
8993,13,682180,0.295748941004199,0.155740025005463,0.0583807334575826
8994,13,683807,0.297457342802126,0.154450637198292,0.0549190159908652
8995,13,685087,0.27369852923274,0.154398499618108,0.0771447532403802
8996,13,685205,0.285979254412666,0.154720072139469,0.0653856501643389
8997,13,687302,0.354402435534434,0.157310160683771,0.0248796268772877
8998,13,687782,0.320014255081331,0.155400281149313,0.0401994886023182
9001,13,689409,0.232275445406811,0.154904519077372,0.134644247084508
9002,13,692065,0.243264517539312,0.155107041544284,0.117691810326007
9003,13,694397,0.133806222844634,0.154891323875005,0.388245001609565
9004,13,696701,0.0642873411848243,0.157586416837551,0.683557874906889
9005,13,696745,0.102790443320219,0.156262645907757,0.511091778603351
9006,13,696957,0.124898914381522,0.155537781982291,0.422507360832076
9007,13,697086,0.104756516697304,0.155469020546362,0.500873335558693
9008,13,697107,0.11201845062423,0.155713794110481,0.472378594149978
9009,13,697269,0.146372345638026,0.156159183543254,0.349230804334876
9010,13,698336,0.0534913310324692,0.156332467627639,0.732431155362488
9011,13,698372,0.0980191356390322,0.157379995992423,0.533806096973986
9013,13,698530,0.0138253229952541,0.160749595392054,0.93151093598598
9015,13,698569,0.0308613799756777,0.1607428872565,0.847858712438955
9016,13,698595,0.0731961326054676,0.15886694108918,0.645269870391949
9020,13,698828,0.0803520196628235,0.15622873542242,0.607348074706966
9021,13,698850,0.0842227274128781,0.156330358733589,0.590400065260835
9023,13,699315,0.0744567246304242,0.156344398828054,0.634201361865935
9024,13,699415,0.0501800550800223,0.157271860246052,0.749865417306735
9027,13,699680,0.0827185999546825,0.158294044229428,0.601606238502113
9028,13,699822,0.0554639923400649,0.156646209354258,0.72349653346269
9029,13,699971,0.0415792687781227,0.156271591912112,0.790340209756525
9030,13,701153,-0.0634021826953236,0.157088217871586,0.686744810303622
9031,13,702308,-0.0601332722616726,0.15650078222886,0.701034712914344
9032,13,702551,-0.103004060229207,0.155899905750808,0.509231576974408
9033,13,702563,-0.100737439763511,0.156171560431478,0.519318035896922
9034,13,702605,-0.114695272870916,0.15668218627946,0.464639040730957
9035,13,702665,-0.104781006093214,0.156991231438156,0.504932167909163
9036,13,704115,-0.100104410904012,0.155905256511266,0.521234807533749
9037,13,704389,-0.0760223142051503,0.157133231394629,0.628822124981119
9038,13,704907,-0.113836669124857,0.156689001582712,0.468005524250816
9039,13,705664,-0.130960596717043,0.15739003196603,0.405928121993024
9040,13,706506,-0.0905764208719906,0.156501888951328,0.563122851249497
9041,13,706623,-0.0988460784523011,0.155524304838597,0.525470637644115
9042,13,707792,-0.00054226021834769,0.15580194129798,0.997224977629254
9043,13,708814,-0.0306485842061623,0.156371114453683,0.844723717419824
9044,13,709176,-0.00831880695655152,0.156088732555849,0.957526715907118
9045,13,711296,-0.0575495244140362,0.155771831398774,0.712015667263406
9046,13,711505,-0.00291841516763486,0.155935466290451,0.985078611647432
9047,13,711844,-0.0604155535922364,0.155902385231791,0.698603591492762
9048,13,714847,-0.00833003084968936,0.156173275880747,0.957492466359815
9049,13,716963,-0.0868197595505735,0.154986092544053,0.575713524864726
9050,13,718591,-0.0678233458042168,0.156604791860539,0.665216780586565
9051,13,719243,-0.132382215442044,0.158197127191146,0.403260975559819
9052,13,720765,0.000852843208934945,0.15555543463371,0.99562866275762
9054,13,721239,0.0112085270703073,0.155756344524976,0.942672959357499
9055,13,721409,0.0122997104450051,0.156439501747182,0.937377206541179
9056,13,721591,0.0214705451097755,0.155516825621106,0.890272264652454
9057,13,722436,0.0545527008280036,0.155259710662577,0.725524775917336
9059,13,723430,0.0453783813794535,0.155011800252451,0.769891772205495
9060,13,723548,0.0515525538326464,0.155423131657517,0.740318951333607
9061,13,724990,0.0690903798613848,0.155379306597846,0.65684069168627
9062,13,725060,0.0625997841002633,0.154960729831536,0.686477987316601
9063,13,725174,0.0903156570730039,0.155146393974233,0.560849473557921
9064,13,725820,0.061686497651906,0.157696955200874,0.695906736044503
9065,13,727470,0.00178946566261655,0.156763268171469,0.990898728084166
9066,13,727859,0.0393069599159178,0.156809782528911,0.802217795017895
9067,13,727861,0.0443070370449871,0.156515741271224,0.777278698117209
9068,13,727880,0.0191345280394314,0.157681712622394,0.903483606398436
9069,13,728693,0.0221633663705594,0.155902600273098,0.887033447977667
9070,13,729020,0.00903493884757131,0.156440132394151,0.953977789605712
9071,13,729021,0.00903493884757131,0.156440132394151,0.953977789605712
9072,13,729862,0.0598601354756987,0.155227260963286,0.700003726762698
9073,13,729988,-0.00615348456348078,0.158257720288004,0.96900590449676
9074,13,731422,0.10890609506763,0.155112577577339,0.483073232291696
9075,13,731433,0.10890609506763,0.155112577577339,0.483073232291696
9076,13,731556,-0.0603996677462664,0.158058605149936,0.702591451144979
9077,13,731576,-0.0379186802769486,0.157962365828014,0.810431741874253
9078,13,731616,-0.0110235614505663,0.158090205366829,0.944448392305541
9079,13,731645,0.0235644875814417,0.1568489700986,0.880663597911476
9080,13,732526,-0.0484313272053032,0.158743225380445,0.760475705242028
9081,13,732688,0.0592771204004383,0.157198083184459,0.706336641180186
9082,13,733539,0.164564288903154,0.155548122094915,0.290795358557371
9083,13,734392,0.184884301356594,0.156620848924079,0.238613000389967
9084,13,735275,0.175966426727235,0.156046372474703,0.260231652924598
9085,13,735637,0.165739780116173,0.155009146763859,0.285698522654686
9086,13,736201,0.1621210102813,0.156651824055124,0.3014179904894
9087,13,736304,0.187019435187681,0.155613791293321,0.230239736391177
9088,13,737273,0.12114113180015,0.15766219491812,0.442787773927894
9089,13,737783,0.11308808761068,0.156659036266107,0.470849830585027
9090,13,738123,0.158547972320763,0.156253205057436,0.310950393594001
9092,13,739183,0.139217021640707,0.156203974618458,0.373401348566226
9093,13,740880,0.0742799321497121,0.155701130121895,0.633609343378127
9094,13,740946,0.101926345459814,0.157441926009984,0.517800279650342
9095,13,743797,0.170327911974734,0.155921779340859,0.275405219084549
9096,13,748562,0.189272945699217,0.15550192177164,0.224350986259267
9097,13,751130,0.152775299259581,0.155105673908217,0.325310693514077
9098,13,751466,0.180722454144691,0.155460193598323,0.245817790164358
9101,13,755881,0.266990039025146,0.154667233480984,0.0851823828352502
9103,13,757834,0.262674686063522,0.154487001504919,0.0899547622393099
9104,13,759401,0.240992210327597,0.154824988168367,0.120474383001571
9105,13,759805,0.233495553101277,0.155387361988522,0.1338188225794
9106,13,761165,0.130058251556271,0.155278406517369,0.402832755831062
9107,13,761608,0.117945275901919,0.154869366999599,0.446819732665
9108,13,761771,0.132618263230512,0.155940873711845,0.395657303107771
9109,13,762630,0.157827161215273,0.154768743962189,0.308540101565123
9110,13,764921,0.198349629304428,0.155339947477166,0.202485820366126
9112,13,770231,0.16586092445901,0.155196478944384,0.285928031755861
9113,13,770362,0.173401405496341,0.155807559008363,0.266499921320763
9116,13,774681,0.0984927468498384,0.156675621075253,0.529990542914741
9118,13,776467,-0.0919098159252673,0.155143741824027,0.553950550979458
9119,13,777558,-0.180671412048424,0.155257929262192,0.245337408189468
9121,13,779242,-0.227704654852235,0.155329854067199,0.14355410252258
9122,13,779300,-0.278517960034454,0.15650385625976,0.0759978162087769
9123,13,779631,-0.305537786453106,0.156818451871328,0.0521647867274459
9124,13,783460,-0.287407503369119,0.155891379533098,0.0660736988586597
9125,13,790664,-0.341388198332121,0.154401507309253,0.0276734038756593
9126,13,790923,-0.34547176525795,0.156348102602572,0.0277720821438674
9127,13,793818,-0.224844024072561,0.154533860968303,0.146562823995565
9128,13,796580,-0.05557102352018,0.155729401485549,0.72142218833261
9129,13,796962,-0.0384607857867661,0.154973295668661,0.804141877265852
9130,13,798315,0.016545735305718,0.156078180796784,0.91563520593595
9131,13,799197,0.103292264758039,0.155103899866687,0.505874617224231
9132,13,799605,0.13358387628421,0.15482364615054,0.388826013955157
9133,13,800884,0.173931515293288,0.155631976506374,0.264505536284537
9134,13,801587,0.196964547278869,0.155534358874659,0.206214501591982
9135,13,806573,0.188466211475479,0.156894165484032,0.230466765126389
9136,13,807168,0.17311559796202,0.155159285101042,0.265297416142291
9137,13,807743,0.134503967296346,0.155043441668116,0.386244096561815
9138,13,808461,0.19528582201035,0.155540355453836,0.210116306020405
9139,13,812150,-0.0288718062119998,0.155547850787873,0.852854346136625
9140,13,812178,-0.0450526817869552,0.155336897588952,0.771961997343499
9141,13,813548,-0.0734927792066242,0.156514712780282,0.638960548452433
9144,13,819594,0.00895417514233152,0.154986082273299,0.953961290482151
9145,13,820446,-0.00737423469709592,0.155931333948542,0.962307605082694
9146,13,821488,0.0747857000124736,0.155366929451582,0.630566793006699
9147,13,822712,0.0586143365203135,0.1574355356027,0.709887774483143
9148,13,823029,0.0729848181975537,0.155172229927319,0.638397472768939
9149,13,825841,-0.0365434312119393,0.155189114665878,0.813975257367182
9150,13,827082,0.014682315983048,0.156086162036385,0.925110529383183
9151,13,828799,0.0545256023137435,0.155405532674311,0.725902593060408
9152,13,830349,0.0473126671418641,0.156330617825873,0.762338734859502
9153,13,830456,0.0200471687373056,0.156114294850836,0.897894948169298
9154,13,832641,0.00849866952615025,0.155318013365283,0.956394194152608
9156,13,833658,-0.0195549167985054,0.156312485575016,0.900514457198045
9157,13,834662,0.0395097329270209,0.155947383610255,0.800142951720775
9158,13,835125,0.0112884069203932,0.156166528244487,0.942416501024063
9159,13,836259,-0.0104157662691053,0.156545055172783,0.946989351702467
9161,13,838018,-0.0290029585161794,0.157543128375975,0.854044355971259
9162,13,838567,0.0113744984384592,0.155674904111755,0.941795205381455
9163,13,838600,-0.00227132325604718,0.155698223249436,0.988369126511073
9164,13,839615,0.00781146465749502,0.157305430154512,0.96042305375468
9165,13,840462,0.0136175129071478,0.155219153660494,0.930140322087525
9166,13,842921,-0.0354046398429582,0.155739915556144,0.820297328302274
9167,13,845564,-0.0177492783320912,0.155932682012957,0.90944000592915
9168,13,845910,-0.0262435664227004,0.155986297859082,0.866488648792943
9169,13,848209,0.0302327429794754,0.155984252068085,0.846428933791111
9170,13,849052,0.00660754183314388,0.158388605733455,0.966747663853651
9171,13,849392,0.0551227050833157,0.156603846161344,0.725057148040818
9172,13,849970,0.0160106630180546,0.155394729786267,0.917995910561815
9174,13,852398,-0.0524575493499211,0.157065443199601,0.738588971939364
9177,13,858666,-0.0862862197393101,0.155527011188828,0.579383550579864
9178,13,858794,-0.0908184783238567,0.155243436119936,0.558916832413549
9179,13,859266,-0.160224713325935,0.155698458117828,0.30415106426724
9180,13,860537,-0.087677815177592,0.154960363651305,0.571883779006863
9181,13,860589,-0.0888271463343361,0.154982870149415,0.566913665735459
9182,13,864754,-0.108926187537081,0.15553110391623,0.484170163413345
9185,13,867636,-0.185703203065977,0.154886252563795,0.231345758022568
9186,13,868856,-0.153020203997218,0.155046191159781,0.324351460659647
9187,13,869923,-0.190863794651572,0.155869352255191,0.221575925553222
9188,13,871210,-0.194081817633518,0.155414565734406,0.212565508036085
9189,13,872093,-0.173219614485293,0.155012929276853,0.264560772690124
9190,13,873664,-0.0645073724434728,0.155280719282758,0.678083773992636
9218,13,877043,-0.124391770716296,0.155350525832462,0.423834212468928
9219,13,877100,-0.160620209056219,0.155463393671875,0.302231365984492
9220,13,881083,-0.0880678840174294,0.15557591329962,0.571701387577428
9221,13,883627,-0.14406969937348,0.155772942183769,0.355665412846805
9222,13,886585,-0.137700372292998,0.157257498521744,0.381823216909582
9223,13,886590,-0.132654308741893,0.157223876269173,0.399392367436116
9224,13,888463,-0.162701215562434,0.155279742224182,0.295450303857124
9226,13,888990,-0.157452376185712,0.156554261427462,0.315231113761504
9227,13,890848,-0.165787086752602,0.155507339217915,0.287104985935102
9228,13,892136,-0.174131361880927,0.155010035437056,0.262049975684836
9230,13,895661,-0.207189232958192,0.157079830848426,0.188022107307709
9231,13,896327,-0.115341086588849,0.155079841438006,0.457520714432868
9235,13,899812,-0.142492139405532,0.155133398869263,0.358977201221804
9236,13,900561,-0.128837370588798,0.155606464838379,0.408247313327519
9237,13,901212,-0.160370514425501,0.155025145842195,0.301619681617881
9238,13,902431,-0.194884551330733,0.155120571772041,0.209822642711649
9239,13,902532,-0.192704461958568,0.155623938639105,0.216438803431635
9240,13,907355,-0.208226651293767,0.155467989511309,0.181317206619813
9241,13,909408,-0.197697983678549,0.155135098158316,0.203374092608602
9242,13,909590,-0.176540470378847,0.154923944307187,0.255254840664209
9243,13,909892,-0.226301413313462,0.155172351015607,0.145622915162501
9244,13,909982,-0.20040253856112,0.155051461257924,0.197032723255341
9245,13,909989,-0.201258035841234,0.154831198114503,0.194498975257346
9246,13,910439,-0.195329438778716,0.155515401466083,0.209941733373472
9247,13,910745,-0.202025917794585,0.155075004176577,0.193505035688369
9250,13,912820,-0.120408537362802,0.157095264713788,0.443909974965315
9256,13,914897,-0.138506319974731,0.15817188548061,0.381805098457755
9259,14,6912,-0.00199409305337017,0.191446365356214,0.991695319901682
9260,14,6914,-0.0158985042697406,0.189547653595571,0.933202544425043
9267,14,19935,-0.120867996684047,0.156481573434029,0.440388219711396
9268,14,20166,-0.143470383021918,0.155538066656997,0.356943045882931
9269,14,20617,-0.147432468260089,0.154812398418528,0.341581341060736
9270,14,22803,-0.14906087147522,0.155289007576854,0.337765942622605
9271,14,23229,-0.11796674277089,0.154883931345861,0.446779793165304
9272,14,23552,-0.16026846243043,0.156300907475967,0.305884131581858
9273,14,26113,-0.164123057621299,0.15517713912422,0.2909383965105
9276,14,32112,-0.20571949786719,0.155036651767609,0.185396515830187
9279,14,33990,-0.338934615880157,0.154156703791224,0.0285521237073643
9280,14,34054,-0.343809088093284,0.153912545103307,0.0261224214089509
9281,14,34073,-0.354151884413126,0.15383629383822,0.0219090047397891
9282,14,34185,-0.370969891795319,0.153947602878564,0.0164760397876733
9283,14,37934,-0.429481772111595,0.154889636811027,0.00585214817666725
9284,14,38784,-0.407070705072388,0.15521311706751,0.00910279920719773
9285,14,38880,-0.352437104616564,0.156678908936073,0.0251013780167552
9286,14,41967,-0.363437976886159,0.154918660323193,0.019529207141094
9287,14,42739,-0.283961206726286,0.154660348471322,0.0671939521939186
9288,14,47735,-0.280959482117088,0.156033254371889,0.0726133497292432
9289,14,49825,-0.11338474016581,0.155529472416674,0.466470296588288
9290,14,52664,-0.125027785640072,0.155938740896733,0.423222506145594
9291,14,52938,-0.152597471334315,0.155343262911974,0.32661285472009
9292,14,54504,-0.163709895720695,0.157494124577824,0.299299187975762
9293,14,57720,-0.106986677787847,0.155133479338846,0.490871980954141
9294,14,58006,-0.097226913078079,0.155380837233215,0.531894448054287
9295,14,58815,-0.169065961897581,0.156631025596269,0.281150865880578
9297,14,60667,-0.160688015787199,0.155083021641956,0.300845210147604
9298,14,61387,-0.168747814697562,0.155261459790411,0.277839283659649
9299,14,62869,-0.114434014656112,0.157188022730757,0.467091787625728
9300,14,62881,-0.125075440001255,0.157138334244581,0.42659165097096
9301,14,65203,-0.0610875875428894,0.155802626127918,0.69523337111563
9302,14,68188,-0.1136840268651,0.155541181796161,0.46532909539687
9303,14,68389,-0.0948363607258533,0.155204799447712,0.541566268519608
9304,14,69768,-0.0611565468810907,0.155838421468089,0.694973220107949
9305,14,77145,-0.0258619099669224,0.154990432898119,0.867574699503117
9306,14,78487,0.117763046883091,0.154903857718784,0.447622690026746
9307,14,78583,0.1269538778628,0.155529367794116,0.41489650200672
9308,14,80906,0.133148034910341,0.15492219572679,0.390675015140752
9310,14,85056,0.0690195329233833,0.155840256221941,0.658119165505763
9311,14,89377,0.103216545683731,0.159008947543367,0.516680245821885
9312,14,89596,0.0844725969718558,0.155931467597829,0.588346971859845
9314,14,90137,0.0580177817320471,0.156775693502499,0.711553212212656
9315,14,92476,0.14921977519463,0.155554867279385,0.338077178625895
9316,14,94507,0.152653253584636,0.155539249218016,0.32704539803574
9317,14,95295,0.141164310357676,0.15845294724978,0.373594431719267
9319,14,102695,0.173890748886858,0.158360752424604,0.272923556450901
9320,14,104450,0.174353673840873,0.157434798152482,0.268846591950009
9321,14,104676,0.245783095690679,0.157712563347621,0.120028747108453
9322,14,104774,0.179275203750876,0.157970143622645,0.257200788299388
9323,14,106690,0.203651831050137,0.156381803297279,0.193672048717308
9324,14,106712,0.196915527257546,0.157707290435272,0.212633743927643
9325,14,106737,0.189566818486143,0.158076412568967,0.231250633492688
9326,14,106801,0.210043660970305,0.157153552581892,0.182230214207014
9327,14,106872,0.19885461247967,0.156469965358354,0.204608062582772
9328,14,107060,0.192694971260178,0.156231065676332,0.218248229205506
9329,14,107253,0.173667764000577,0.15616379820212,0.266857448051265
9330,14,107791,0.238077371208085,0.155096483077375,0.125672836345142
9331,14,109033,0.170633456511973,0.155486305837635,0.273206767947909
9332,14,109881,0.0957833870065839,0.156557131068432,0.541056595054646
9334,14,111897,0.184591247250169,0.155441132093268,0.235816477412868
9335,14,112698,0.190145735019431,0.15528382004754,0.221578517168906
9336,14,114147,0.197034111021324,0.155765313745629,0.206726480093182
9337,14,116086,0.1136129619222,0.156170233036102,0.467405398950839
9338,14,119960,0.0802001355134143,0.155825091723264,0.607098399086209
9339,14,122856,0.0584751590756234,0.156090644775559,0.708165751840644
9340,14,124634,0.0341777038915831,0.155817276602184,0.826508268393198
9343,14,127328,0.0312612442546529,0.155542853533492,0.840828750495246
9345,14,129960,0.0664199354848405,0.156600216409763,0.671724303831275
9346,14,134935,0.0287292803477907,0.156941169189606,0.854857883848839
9347,14,137678,0.0147538493795999,0.155686426878765,0.924554108703478
9348,14,138308,0.0396845012824228,0.155822233069141,0.799120077539333
9349,14,138448,0.0299497194906966,0.157726920831699,0.849509664023624
9351,14,141579,-0.00312832202349864,0.15619995363363,0.984032610300208
9352,14,141962,0.0546970990201595,0.155420086783997,0.72510023378891
9353,14,142083,0.00573005210116297,0.15590676477479,0.970702668991161
9354,14,145164,-0.0408588576936676,0.157119548747427,0.794977214878437
9355,14,151127,-0.119152760257206,0.155778025111688,0.44484921005538
9356,14,151394,-0.111307892425202,0.156614804029902,0.477732525683772
9357,14,156985,-0.113924676871618,0.157472331737071,0.469877432868589
9358,14,158956,-0.0911460791145475,0.155479776836084,0.558099203708066
9359,14,159230,-0.13388140279768,0.155123278350922,0.388687965907798
9360,14,159352,-0.102693801691507,0.158303750159646,0.516945278373721
9361,14,162311,-0.0720082339805975,0.15688286983544,0.646521251642481
9362,14,163967,-0.069754976771442,0.155311035417305,0.653612880299939
9363,14,165144,-0.132878461983496,0.155433985357618,0.393193645625611
9364,14,166587,-0.0952252809261359,0.155204124847447,0.539908770744095
9365,14,168984,-0.169292732374887,0.155939935085017,0.278384502870422
9366,14,169290,-0.163320186468645,0.15571912640884,0.294981899197569
9367,14,169452,-0.143764349459461,0.156249871196367,0.358152696040293
9368,14,169938,-0.147694444501202,0.15628333239583,0.345283403423153
9369,14,170778,-0.112885815107756,0.155478754196312,0.468287395523845
9370,14,171537,-0.12123481461181,0.15610409776986,0.437898348223452
9372,14,175164,-0.076110902315641,0.156327144310495,0.626653050691416
9373,14,175169,-0.0903137181744187,0.156119833379065,0.56330242599392
9377,14,180459,-0.0953806129468648,0.155971992875843,0.541246370669127
9380,14,182297,-0.0475562004662821,0.15610985367651,0.760825262162846
9381,14,183272,-0.0637467343404387,0.158866677780137,0.688472002325748
9382,14,184703,-0.0588719410694874,0.155834727348328,0.705817757615876
9383,14,184811,-0.091792584639328,0.156303285629831,0.557396297490677
9385,14,185411,-0.060607675832363,0.156992575367571,0.699688942585477
9386,14,185846,-0.101506591419543,0.155401340967905,0.514059041223699
9387,14,186061,-0.0647911702215818,0.155388233893414,0.676958796085898
9388,14,186675,-0.0434980814287111,0.156336253826263,0.780995538862749
9389,14,187156,-0.0675363072746077,0.156013183076433,0.665360165554431
9391,14,187740,-0.135282242618808,0.155717164591221,0.3855637794582
9392,14,189103,0.077907494457527,0.156512426270689,0.618954734332553
9393,14,189310,-0.0150948493762251,0.155749243260235,0.92284679996128
9394,14,189723,-0.00502740774109645,0.156563356294658,0.974401669990004
9395,14,190174,-0.0189279383681119,0.156170655852601,0.903601305706169
9396,14,190876,0.0661347800694598,0.156223922171914,0.672309942576429
9397,14,193564,0.00124507457895084,0.156631312084645,0.993662110232757
9398,14,193668,-0.0211827324314302,0.156802048884905,0.892615980246043
9399,14,194053,0.0455080800450796,0.159123555002836,0.775051926334526
9400,14,194811,-0.0576172667448442,0.157329528046051,0.714420083563125
