SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8945,13,620255,0.0674092426592701,0.162233553656192,0.678022951285839
8946,13,620593,0.0368139520572056,0.162925094335322,0.821366176410028
8947,13,621124,0.0364044319455981,0.16341964230865,0.823846034270738
8948,13,621167,0.0588268910176439,0.16270407851261,0.717898990325586
8952,13,626195,-0.0760418790306241,0.161964834916627,0.639004847276961
8953,13,628556,0.0220089261876152,0.163596640544404,0.893058855907926
8955,13,632242,-0.0830123947302299,0.164013754484829,0.613080842171017
8957,13,637712,0.0048113005714816,0.162282020834778,0.976364719009167
8958,13,639293,0.022082793038439,0.16246992477637,0.891962580409172
8959,13,640192,0.0428771001182554,0.162191632103334,0.791656236722033
8960,13,641335,-0.0471621704669649,0.16385503467824,0.773646827875238
8961,13,646103,0.211819808563254,0.162632549793098,0.193613708743374
8962,13,648377,0.155772916578374,0.164964479647531,0.345671637165704
8963,13,649487,0.229058638628183,0.16652265961114,0.169836194384993
8964,13,649495,0.267800248800859,0.166862970632308,0.109407577624813
8965,13,649552,0.183060663560858,0.164555986391297,0.266700797918341
8966,13,649621,0.199432745818413,0.165023184650809,0.22765872713282
8969,13,649905,0.199211915459245,0.166182643082531,0.231428180243509
8970,13,650533,0.215108690424356,0.165581836531234,0.194754734231369
8973,13,653186,0.212439989506754,0.162889625576538,0.193016522524628
8974,13,654641,0.173661347780952,0.162578105543452,0.286172947200523
8976,13,658665,0.283801033512622,0.162768527018886,0.0821017679568704
8977,13,659142,0.199331712215224,0.162317869068582,0.220252735963882
8978,13,659245,0.202169168128691,0.162199009540567,0.213434289703386
8979,13,659356,0.216015954856283,0.162838233703733,0.185509248377106
8980,13,660071,0.21649399832503,0.163250044728616,0.185647525697578
8981,13,660769,0.25958913478486,0.162414067476283,0.110867165705612
8982,13,661828,0.143388734019144,0.162155478921185,0.377153986506071
8983,13,661923,0.175396375780837,0.161869408480859,0.279296303031766
8984,13,665524,0.236052017668611,0.16277781095606,0.147904991984394
8987,13,670426,0.0296792205467434,0.165471090819156,0.85775639866713
8988,13,676107,0.022847189219299,0.161491225564165,0.887574345387999
8989,13,678117,0.0740018123624367,0.162156005969223,0.648410458325348
8990,13,678210,0.0584225081515372,0.161740369982488,0.718157308335068
8991,13,678717,0.0524767128995447,0.162161807379233,0.746427141122887
8992,13,680954,0.065950151953537,0.164489556945274,0.688708173020972
8993,13,682180,0.0661582765981924,0.163059195848023,0.685185597328293
8994,13,683807,0.0201325568574409,0.161766709057096,0.901026448871587
8995,13,685087,0.0581568774446736,0.161557482921295,0.719080071248882
8996,13,685205,0.107797220250274,0.161884330261931,0.505916059604681
8997,13,687302,0.108425346332439,0.164979668465949,0.511477829004679
8998,13,687782,0.108653959988603,0.162783444154879,0.504904567096667
9001,13,689409,0.00695274182274136,0.161912696655739,0.965772604474142
9002,13,692065,0.0841049150836947,0.162111230250374,0.604218375658365
9003,13,694397,-0.0469679471155735,0.161537331040478,0.771408692895018
9004,13,696701,0.0102806451238042,0.164232061958839,0.950121825691149
9005,13,696745,-0.0193132401056464,0.162911510202983,0.905698919669857
9006,13,696957,-0.0306184296420677,0.162199500034996,0.850381420366993
9007,13,697086,-0.0360668090184013,0.162080862395851,0.824035035910789
9008,13,697107,-0.0186415473528512,0.162358981700876,0.908655570601825
9009,13,697269,0.0066641908224887,0.162909162970036,0.967392842249134
9010,13,698336,-0.069926915796892,0.162872234489632,0.667940632372288
9011,13,698372,-0.0299423002767588,0.164061528067773,0.855289996444999
9013,13,698530,-0.072974616388185,0.167446803175091,0.663242590249945
9015,13,698569,-0.115913677391025,0.167378180915492,0.489062618848772
9016,13,698595,-0.054175614239055,0.16555314626342,0.743680325897361
9020,13,698828,-0.0337491384343841,0.162830734001472,0.835922292120884
9021,13,698850,-0.0604839806594737,0.162920695743812,0.710675545231108
9023,13,699315,-0.0454830824602114,0.162934515131861,0.780293597815959
9024,13,699415,-0.054522542167263,0.163864460133468,0.739535978584692
9027,13,699680,-0.0289076161331956,0.164988179674711,0.86101490524175
9028,13,699822,-0.0428980348490317,0.163227653004737,0.792849517801411
9029,13,699971,-0.0890510669661183,0.162771649021203,0.584661216601328
9030,13,701153,-0.1505030589557,0.163516851876644,0.357985461532315
9031,13,702308,-0.0221969458827915,0.163092932977657,0.891819819726542
9032,13,702551,-0.028563143497661,0.162530340750898,0.860598680024072
9033,13,702563,-0.0509003698051531,0.162793419426204,0.754717180664999
9034,13,702605,-0.0489441152720678,0.163355219606942,0.764645120370343
9035,13,702665,-0.0344212828740521,0.163667055093674,0.833544855897557
9036,13,704115,-0.0181097448033206,0.162534592595311,0.911345941197512
9037,13,704389,-0.0312826774041332,0.163767893198432,0.848621009706457
9038,13,704907,-0.0224678404286073,0.163376862063273,0.890696960786667
9039,13,705664,-0.0199050707260049,0.164146975274723,0.903551161874087
9040,13,706506,0.0640929691941716,0.163105946321622,0.694591396073971
9041,13,706623,0.046520313173202,0.162119476070103,0.774318350872077
9042,13,707792,0.148415921570049,0.162142664524621,0.360637187011457
9043,13,708814,0.0651036764342042,0.162900026388676,0.689652949488797
9044,13,709176,0.090907569696971,0.162562451644173,0.576368731635571
9045,13,711296,0.0569115920231282,0.162306711091968,0.72606589980333
9046,13,711505,0.0777627653586056,0.162421450103499,0.632397592212841
9047,13,711844,0.0299217075185133,0.16246637072165,0.853984513315739
9048,13,714847,0.234217909694317,0.162244313978239,0.149734887348528
9049,13,716963,0.150526030739297,0.161357898366843,0.35152443039697
9050,13,718591,0.148079588980088,0.16302442560818,0.364324848355484
9051,13,719243,0.145691523643783,0.164811681455087,0.37730443704032
9052,13,720765,0.205261992010482,0.161709512671687,0.205161256706455
9054,13,721239,0.188538797510144,0.161978108389963,0.245219426520571
9055,13,721409,0.181651124793187,0.162713704635053,0.265016737552533
9056,13,721591,0.211854055704323,0.161649478975466,0.190852822019364
9057,13,722436,0.234431959348715,0.161316451015323,0.147044759311628
9059,13,723430,0.185786588230919,0.16122834981638,0.249969531350729
9060,13,723548,0.200637223830916,0.161613085315442,0.215257773384751
9061,13,724990,0.2794741479725,0.161255337741627,0.0839483894800696
9062,13,725060,0.26112695110982,0.160896642472762,0.105493104091402
9063,13,725174,0.289224622644536,0.160995226669355,0.0732731435804953
9064,13,725820,0.259017791111277,0.163765807140407,0.114628374442769
9065,13,727470,0.273648998823248,0.162685961820015,0.0934398117127928
9066,13,727859,0.3338069894493,0.162430835324485,0.0406075298562286
9067,13,727861,0.319410871909468,0.162208762676502,0.0497194223044422
9068,13,727880,0.292849846274642,0.163555960862848,0.074227517527974
9069,13,728693,0.255404802550413,0.161874716651054,0.115508838923411
9070,13,729020,0.244730539367085,0.162479405798001,0.132903734922507
9071,13,729021,0.244730539367085,0.162479405798001,0.132903734922507
9072,13,729862,0.283256396353648,0.161066210181388,0.079506277611257
9073,13,729988,0.264421306277999,0.164292383763924,0.108410623317928
9074,13,731422,0.272589389103446,0.161077430660246,0.0914734912496601
9075,13,731433,0.272589389103446,0.161077430660246,0.0914734912496601
9076,13,731556,0.206402665187935,0.164353577189304,0.210002643305446
9077,13,731576,0.237824583025762,0.164111975931854,0.148180540453176
9078,13,731616,0.243070245136029,0.164211478624514,0.139704631378623
9079,13,731645,0.246446070660973,0.162903892290899,0.131217323437594
9080,13,732526,0.281452464241171,0.164741710166722,0.088432504245764
9081,13,732688,0.311152362260339,0.16298341028327,0.0570591935893221
9082,13,733539,0.402046015223299,0.160910627504344,0.0129236489780004
9083,13,734392,0.389392177185561,0.162191191437654,0.0168751475281878
9084,13,735275,0.354084662590392,0.161788287732435,0.0292830125844728
9085,13,735637,0.344885472890867,0.160725414595631,0.032569983262055
9086,13,736201,0.351246343293915,0.162395379255549,0.0312190923512778
9087,13,736304,0.349833342450081,0.161399828901684,0.0308651301352174
9088,13,737273,0.351775715151695,0.163340963126272,0.0319459790665723
9089,13,737783,0.339873441841797,0.162343703739119,0.0370138460363883
9090,13,738123,0.395472180639624,0.16167799149235,0.0149307013473695
9092,13,739183,0.375327565423433,0.161707632096616,0.0208545237718435
9093,13,740880,0.278381144059399,0.16160440674194,0.0858351579792809
9094,13,740946,0.339808805311491,0.163141604462842,0.0379790467609709
9095,13,743797,0.223168062113175,0.162300131854282,0.169993243468127
9096,13,748562,0.256302964409693,0.161787914570114,0.114045683954924
9097,13,751130,0.0894222676411699,0.161761434887752,0.580747939448801
9098,13,751466,0.125245363456713,0.162151686924241,0.440396563135679
9101,13,755881,0.287929339300852,0.161104192340939,0.0747590837800042
9103,13,757834,0.286963562993125,0.160899390716901,0.0753644853850451
9104,13,759401,0.335235610247,0.160883305837313,0.0379046077586046
9105,13,759805,0.289690055233851,0.161686491752354,0.0740410563860334
9106,13,761165,0.293686902736498,0.16119403942108,0.0693091867718949
9107,13,761608,0.246454884480649,0.16096219013775,0.126631611999887
9108,13,761771,0.230295890913187,0.162183561271265,0.156498779005029
9109,13,762630,0.321300248160375,0.160587818671112,0.0461818894042932
9110,13,764921,0.36623520362356,0.161051599669893,0.0235643294378223
9112,13,770231,0.367096654952551,0.160782681797146,0.0230132695630745
9113,13,770362,0.368912932562866,0.161435658805937,0.0228935415937027
9116,13,774681,0.342902581418029,0.162313781043648,0.0353375398251657
9118,13,776467,0.22436670763008,0.161288024749143,0.165073257804746
9119,13,777558,0.168825800059399,0.161828858162374,0.29755260084739
9121,13,779242,0.110615957724382,0.162228176726987,0.495778293324023
9122,13,779300,-0.00488024928814568,0.163795982244642,0.976247637305163
9123,13,779631,-0.0119686499653906,0.164269073095502,0.94195876444611
9124,13,783460,0.0649366143577909,0.163171690031314,0.690896583708974
9125,13,790664,-0.0236525147920981,0.161981079429799,0.883988764665814
9126,13,790923,-0.0930940741772177,0.163951902883019,0.570522698276328
9127,13,793818,0.102933554924139,0.161402848826656,0.524054365953672
9128,13,796580,0.189157134892633,0.161976066137051,0.243671906689487
9129,13,796962,0.195290438355041,0.161150797598838,0.226380709824158
9130,13,798315,0.294297707541207,0.161869261446954,0.0698932643217733
9131,13,799197,0.27585978580306,0.161041210511439,0.0875949418998018
9132,13,799605,0.330219206644938,0.160526358164445,0.0404106254115232
9133,13,800884,0.355706269248347,0.161337480797474,0.0281172401220601
9134,13,801587,0.368789971786338,0.161233453401095,0.0227691928369968
9135,13,806573,0.369723479762509,0.16262047208806,0.0235940099394952
9136,13,807168,0.359842553564603,0.160813682676739,0.025868160060738
9137,13,807743,0.332252576227358,0.160746984776716,0.0394695034983452
9138,13,808461,0.378066346760987,0.161172578608969,0.0195430573297812
9139,13,812150,0.201340738550679,0.161723477518766,0.213968939394793
9140,13,812178,0.157331819116694,0.161652963558017,0.331086068709899
9141,13,813548,0.238463017654041,0.162634052383618,0.143469014737188
9144,13,819594,0.225882946836026,0.161037507610839,0.161593265169958
9145,13,820446,0.195488073938167,0.162136795355423,0.228741349531665
9146,13,821488,0.231962026084059,0.161463511110831,0.151711111217475
9147,13,822712,0.2474447825703,0.163539816975872,0.131160383666522
9148,13,823029,0.192060765053494,0.161406126406898,0.234876567065618
9149,13,825841,0.117195506653609,0.161588797785609,0.468766917954323
9150,13,827082,0.229426563406994,0.16217406983262,0.15803991734573
9151,13,828799,0.17961419077804,0.161667766159136,0.267321039039991
9152,13,830349,0.191089748014067,0.162589146949903,0.240669969930506
9153,13,830456,0.1803913087649,0.162380617256008,0.267360391424378
9154,13,832641,0.205409328231342,0.161461721326207,0.204144464985813
9156,13,833658,0.26473041860425,0.162259908067621,0.103672238669468
9157,13,834662,0.276655222134547,0.161832770746419,0.0882347896344863
9158,13,835125,0.265712834534253,0.162100289042437,0.102065002548109
9159,13,836259,0.223388284446767,0.162676345026903,0.170559615604588
9161,13,838018,0.125994991235566,0.16402001665772,0.442900719061467
9162,13,838567,0.133560456945643,0.162047986970353,0.410380690704003
9163,13,838600,0.112970031200139,0.162115485927549,0.486355866011325
9164,13,839615,0.152592076559838,0.163700731288098,0.351901025470236
9165,13,840462,0.151820360703277,0.161527516341909,0.347909500525255
9166,13,842921,0.086926999199431,0.162216256598973,0.592385136348225
9167,13,845564,0.160406513571716,0.162249707782185,0.323516583854579
9168,13,845910,0.119469432171215,0.162409142572126,0.462457889486374
9169,13,848209,0.145635122262736,0.162348634249056,0.370302689067298
9170,13,849052,0.160923713202902,0.164808090979375,0.329519636049823
9171,13,849392,0.159664408827005,0.162977728360753,0.3279199127283
9172,13,849970,0.0884574048616016,0.161844653777331,0.58502808930813
9174,13,852398,0.00209865559723288,0.163677270535823,0.989777117848723
9177,13,858666,-0.0779234710061689,0.162066087542174,0.63094731940954
9178,13,858794,-0.112003223451911,0.16172160303276,0.489035979724143
9179,13,859266,-0.156618080392427,0.162256315677252,0.335079877277665
9180,13,860537,-0.0396804910575858,0.161517495099987,0.806078131169454
9181,13,860589,-0.0447331799076717,0.161539127952351,0.782004734484236
9182,13,864754,0.0854969176000266,0.162101464571215,0.598227448271867
9185,13,867636,-0.0602881751699252,0.161677307669385,0.709452625877551
9186,13,868856,0.0124481902158449,0.161768901217466,0.938706556191652
9187,13,869923,-0.0228684020333945,0.162745214209654,0.888331993811739
9188,13,871210,-0.0295104829763363,0.162281052248961,0.855806399574683
9189,13,872093,-0.0211462576745156,0.16179437558923,0.896088389116794
9190,13,873664,0.0904650144982847,0.161759792401047,0.57634216310653
9218,13,877043,0.0689614341776724,0.161969973525122,0.670537264548883
9219,13,877100,0.0498045841483419,0.162205294287701,0.758988952636346
9220,13,881083,0.0784431222347522,0.162119271195314,0.628784852890151
9221,13,883627,0.0207360365156718,0.162497536756028,0.898531614168599
9222,13,886585,0.00721459978217182,0.164028964821053,0.964942270855782
9223,13,886590,0.0040519787412211,0.163981486085952,0.980300259319187
9224,13,888463,-0.0444538051867647,0.162025000526453,0.783965498413732
9226,13,888990,-0.0231063830008892,0.163347746016745,0.887591065228332
9227,13,890848,-0.0604914524780725,0.162256713014947,0.709511190605898
9228,13,892136,-0.047671468709634,0.161778394274809,0.768418114901026
9230,13,895661,-0.0775607827786849,0.16401732590518,0.636589874453971
9231,13,896327,-0.0871031034910474,0.161642678572852,0.590321713478075
9235,13,899812,-0.124989337150592,0.161694645671695,0.440041946150799
9236,13,900561,-0.114226679960537,0.162174734618961,0.481683433455255
9237,13,901212,-0.116174330850129,0.161652042156527,0.472820238169808
9238,13,902431,-0.142270042375795,0.161808886145758,0.379865275394797
9239,13,902532,-0.131658942567351,0.162350123190848,0.417936878454854
9240,13,907355,-0.126838520959221,0.162257706599967,0.434908830676576
9241,13,909408,-0.140852575203824,0.161838011917796,0.384711206596644
9242,13,909590,-0.120010146320676,0.161590586323682,0.458169181880669
9243,13,909892,-0.138024872148956,0.16199883885183,0.394785368020771
9244,13,909982,-0.116407175598668,0.161816267337224,0.47238358910677
9245,13,909989,-0.128266379246734,0.161564975579237,0.427787196859173
9246,13,910439,-0.125919368874441,0.162259734653195,0.438247447657703
9247,13,910745,-0.134630612505753,0.16180692278871,0.405946155106235
9250,13,912820,-0.156656126666935,0.163606343869401,0.338960849789962
9256,13,914897,-0.0891640459980607,0.164914921518251,0.589078150727703
9259,14,6912,-0.174805040112884,0.199256958625349,0.380928791077428
9260,14,6914,-0.213256443805153,0.197171229803794,0.280177545314092
9267,14,19935,-0.0804604723666582,0.163124622247142,0.622145895915638
9268,14,20166,-0.0942978809479752,0.162177580359644,0.561309432254234
9269,14,20617,-0.133890716187101,0.161353723072007,0.40721478429655
9270,14,22803,-0.211823106496336,0.161618800807014,0.190833481631765
9271,14,23229,-0.184163147550471,0.161213300832373,0.254079879506936
9272,14,23552,-0.221126249845204,0.162672009428269,0.174907232079484
9273,14,26113,-0.146711769282926,0.161751572978632,0.365015419281918
9276,14,32112,-0.171004239880886,0.161683972724008,0.290940561145831
9279,14,33990,-0.213325243713431,0.161317701463508,0.186893783726976
9280,14,34054,-0.214496270348579,0.161091770590414,0.183878467181912
9281,14,34073,-0.224511107500986,0.161042942076273,0.16416214516381
9282,14,34185,-0.227587757234137,0.161262476353256,0.159040534641145
9283,14,37934,-0.405940406000189,0.161695339021691,0.0125015928710462
9284,14,38784,-0.290807433203213,0.162554218559392,0.0744741490617226
9285,14,38880,-0.27018806424468,0.163784436870058,0.0999027214263999
9286,14,41967,-0.213113779309132,0.162272153176738,0.18993122933849
9287,14,42739,-0.202048390541889,0.161555596697127,0.211893053366774
9288,14,47735,-0.199952888432798,0.162973793376572,0.220677051690787
9289,14,49825,-0.104576289782003,0.162077477973926,0.5192011255708
9290,14,52664,-0.143451993513741,0.162446050056643,0.377796907390953
9291,14,52938,-0.1789466299688,0.161798048145401,0.269485071797269
9292,14,54504,-0.0851783320190381,0.16428651978348,0.604452249742078
9293,14,57720,-0.00677949304920819,0.161746930875122,0.966590794145699
9294,14,58006,0.0140027020241514,0.161984256821744,0.93116182044967
9295,14,58815,-0.0617802290636105,0.163434843734733,0.705649350958107
9297,14,60667,0.0450164217595322,0.161813700322907,0.781022424274856
9298,14,61387,0.0495122889610174,0.162020845149329,0.760095368692831
9299,14,62869,0.0593384857052956,0.163871645106739,0.717491408326689
9300,14,62881,0.052429664650965,0.1638504997613,0.749169183152149
9301,14,65203,0.040815468721464,0.162356496331289,0.801655694016196
9302,14,68188,0.0945007240567965,0.162107847974383,0.560299359217625
9303,14,68389,0.089964952742959,0.161727420120159,0.578375179447033
9304,14,69768,0.124729048461889,0.162272658682231,0.442621741066241
9305,14,77145,-0.0413569484664677,0.161480801809713,0.798014603724571
9306,14,78487,0.122558429129004,0.161399536848901,0.448151132569658
9307,14,78583,0.117709303597292,0.162082797137461,0.468179357679377
9308,14,80906,0.0983305106323213,0.161502356122485,0.54301628975872
9310,14,85056,-0.0496997148245578,0.162398457239215,0.759757922380881
9311,14,89377,-0.111621462375695,0.165668813685351,0.500903132224278
9312,14,89596,-0.159229324544129,0.162316353348012,0.32727375273902
9314,14,90137,-0.177552401348948,0.163107705390568,0.277090915919364
9315,14,92476,-0.139251059655547,0.162119324452606,0.39095552689606
9316,14,94507,-0.0882673463305477,0.162214206188344,0.586688202114995
9317,14,95295,-0.0454311396328844,0.165264948116312,0.783554793157151
9319,14,102695,-0.1127057292165,0.165173743127664,0.495467361802607
9320,14,104450,-0.0767176825942346,0.164270276496076,0.640772918438644
9321,14,104676,-0.0445129817654648,0.164873009931025,0.787330760217543
9322,14,104774,-0.178534892126425,0.164620048917748,0.278871329860365
9323,14,106690,-0.154546308591607,0.163122819759565,0.344071390562565
9324,14,106712,-0.104206046284645,0.164589254788642,0.527060082597095
9325,14,106737,-0.109386770613436,0.164937250046566,0.507633814698866
9326,14,106801,-0.140353945923358,0.163986986095043,0.39264215917968
9327,14,106872,-0.146086971889022,0.163218453694499,0.371375825435678
9328,14,107060,-0.171963867642259,0.162875507482333,0.291781902826075
9329,14,107253,-0.15964907014675,0.162775145739581,0.327365492486331
9330,14,107791,-0.110285585789136,0.162032093708168,0.496545261055494
9331,14,109033,-0.109102348132518,0.162178295104792,0.501558645856743
9332,14,109881,-0.168423202572606,0.162961921721522,0.302071595097944
9334,14,111897,-0.00394470138341729,0.162282087064014,0.980620920322496
9335,14,112698,0.0238790802472719,0.162133401558805,0.882994745347945
9336,14,114147,-0.0145057721071048,0.162662389572713,0.928991678953442
9337,14,116086,-0.0973916737056849,0.16275811653128,0.549968217678647
9338,14,119960,0.0204451788411154,0.162416354177696,0.899897563206872
9339,14,122856,0.0183725758767798,0.162665168012263,0.910136616279758
9340,14,124634,-0.106807556335292,0.162262461809427,0.51081332145552
9343,14,127328,-0.138803610123176,0.161905827556536,0.391854811150452
9345,14,129960,-0.0830148098073573,0.16314847038508,0.611189379035068
9346,14,134935,-0.109421965832597,0.163425990709798,0.503582028315912
9347,14,137678,-0.148202905832758,0.162024779005322,0.360977273126769
9348,14,138308,-0.13940701426462,0.162201407061471,0.390665324846219
9349,14,138448,-0.132230177447979,0.164198300568955,0.421184159890532
9351,14,141579,-0.143081929845054,0.162571493980031,0.379394725516861
9352,14,141962,-0.049717500496394,0.161943893552248,0.759020987266953
9353,14,142083,-0.0859440073104764,0.162380083225931,0.596946134861076
9354,14,145164,-0.140181639600366,0.163553413573355,0.391971087086206
9355,14,151127,-0.0773117876016309,0.16239237564033,0.634311785606162
9356,14,151394,-0.0743192510655493,0.163250710522496,0.649212063830615
9357,14,156985,-0.00733167131408002,0.164196532517956,0.964410098246654
9358,14,158956,-0.000908734773517772,0.162078128172058,0.995529635448199
9359,14,159230,-0.0281297485768883,0.161791362972536,0.862071739708037
9360,14,159352,-0.0232880054519147,0.165035319270525,0.887864148918653
9361,14,162311,-0.00865445180318275,0.163509347038527,0.957818098756112
9362,14,163967,-0.00914203300974209,0.161868979524488,0.954992990464589
9363,14,165144,-0.000512460760671518,0.16211914541738,0.997479666142097
9364,14,166587,-0.00489580644481363,0.16179808041454,0.975877800415603
9365,14,168984,-0.0212208159630882,0.162745846426664,0.896330279173547
9366,14,169290,-0.0382397175766915,0.162488538394544,0.814082916357097
9367,14,169452,-0.0250152996676742,0.162991345894223,0.87811041966536
9368,14,169938,-0.0489650767410625,0.163021579692754,0.76407977731994
9369,14,170778,0.04529273521133,0.162101223416445,0.780093680167978
9370,14,171537,0.0146409728632678,0.16278682875197,0.928386266870832
9372,14,175164,0.0404315070816005,0.162922664936761,0.804151975689166
9373,14,175169,0.0517404589478628,0.162719978869251,0.750693907222943
9377,14,180459,-0.0346662379871698,0.162587743032474,0.831281909699687
9380,14,182297,0.0634526377560606,0.162642114118099,0.696670859172811
9381,14,183272,-0.0363420818920274,0.165554663742805,0.826374129221786
9382,14,184703,0.0428678961443961,0.162385924357375,0.791943398096937
9383,14,184811,-0.00650384460834275,0.162936508546969,0.968182313696416
9385,14,185411,0.0824558212187895,0.163551186726549,0.614464088559381
9386,14,185846,0.00662271065419351,0.162015012093145,0.967416949922881
9387,14,186061,0.0675142916955198,0.161903909280192,0.676930248482115
9388,14,186675,0.152003564110002,0.162708536028171,0.350835361372277
9389,14,187156,0.0129823161656094,0.16259674387166,0.936406858554494
9391,14,187740,-0.0345031890602072,0.162409617385421,0.83188212872604
9392,14,189103,0.107519050894125,0.163032065064629,0.510007105632023
9393,14,189310,0.0864941239344463,0.162216912087194,0.594230387812666
9394,14,189723,0.0685555160398696,0.163087738644591,0.674478456266752
9395,14,190174,0.127975582202679,0.162579908686783,0.431719327127054
9396,14,190876,0.163093594247046,0.162584390921148,0.316484334159309
9397,14,193564,0.066293269973479,0.163160986258164,0.684764059144009
9398,14,193668,0.0293671863602453,0.163373761502604,0.857448359852485
9399,14,194053,0.0785273179782314,0.165762388270647,0.635982292858391
9400,14,194811,0.00973419626838445,0.163956931782516,0.952690647393389
9401,14,196310,-0.0491656593878188,0.163692030050422,0.764083471299777
9402,14,196374,-0.0218129817017654,0.167135460715363,0.89623665633976
9403,14,198392,-0.118687707861898,0.161674923400484,0.463367025797752
9404,14,199813,-0.0260353571884706,0.162132461284719,0.872515447560265
9405,14,204167,0.0678424583173811,0.16344644237107,0.678339490260309
9406,14,204725,0.0781891035910102,0.163603280899046,0.633003726038591
9407,14,205279,0.0782893221767634,0.163145928740848,0.631614915079219
9408,14,206830,0.0126226938876982,0.1649561542815,0.939047553117891
9409,14,208181,0.0836713935453374,0.163147520209857,0.608371936506712
9410,14,208554,0.0671909414706566,0.16380742666702,0.681920901636464
9411,14,210226,0.104149514060902,0.162112939633904,0.52099784495142
9412,14,211354,0.100567738408038,0.162085948454577,0.535355782705047
9413,14,211768,0.110971633742401,0.162708792248294,0.495669737089109
9414,14,212579,0.10400968414709,0.163471562963847,0.525022211301498
9415,14,213154,0.110153598633294,0.163381163644537,0.500617583400884
9416,14,213619,0.107779489727487,0.162714870923416,0.508158306651777
9417,14,213828,0.126831179896438,0.163516918068637,0.438477582064052
9418,14,213849,0.108890956705735,0.162619287551258,0.503546312569297
9419,14,214248,0.156248306612071,0.163930270254235,0.341171927562746
9420,14,214258,0.144011029623268,0.163488491984567,0.378991090224582
9421,14,214305,0.1280011020799,0.163139403184711,0.433207420527551
9425,14,216362,-0.0350564339767028,0.163353525443108,0.830199450163638
9426,14,216406,-0.0248418279453715,0.162892475634887,0.878876207879282
9427,14,220803,-0.314418020068428,0.161582799805733,0.0524645032385679
9428,14,223967,-0.28922847923125,0.162839246415456,0.0765679300372266
9429,14,225776,-0.35108070189585,0.162885442708734,0.0318073395456397
9430,14,228904,-0.371723068133272,0.163219808623714,0.02335761752169
9431,14,233872,-0.368064740277651,0.16031854378417,0.0222709360582039
9432,14,236810,-0.399510088618627,0.16102207322579,0.0135632551382953
9434,14,239611,-0.336497250013261,0.160752710230014,0.0370391915275865
9435,14,240005,-0.391095079343868,0.160371494917298,0.015233222858723
9436,14,241034,-0.431821636010818,0.159944234781677,0.00727156780294217
9437,14,241114,-0.426481899806387,0.160944595362302,0.00841455763784479
9438,14,241965,-0.450759045793571,0.160043191284081,0.00512815701337833
9439,14,244751,-0.496518411759246,0.159535142005041,0.00200790741276083
9440,14,247602,-0.492540654181144,0.159803958668596,0.00221667224367581
9441,14,250138,-0.588823088863687,0.159826850501906,0.000265463387420606
9443,14,250690,-0.579330245224619,0.158972062165556,0.000308466147861627
9444,14,254840,-0.334725164601262,0.181368870223289,0.0657949618005431
9445,14,256840,-0.495793548719271,0.160024697439981,0.0021029098779629
9446,14,257173,-0.534351650864619,0.159690989556987,0.000907527657847698
9448,14,264064,-0.338549190712362,0.160960048003484,0.0361457943439499
9449,14,267696,-0.318375712457723,0.160880293380361,0.04859723778786
9450,14,269770,-0.314971407105774,0.160858306357106,0.0510094298093983
9452,14,272744,-0.206650000411645,0.161156403985981,0.200580732434414
9453,14,274575,-0.28988930765818,0.162131526573674,0.0746354691466381
9455,14,278085,-0.254932457564447,0.162476823652834,0.117534789858283
9457,14,283358,-0.244522462063547,0.163464350924214,0.135579349296492
9459,14,285036,-0.15875977763381,0.161857717294969,0.32733349051096
9460,14,288822,-0.150210391265146,0.161572578332718,0.35317338878677
9461,14,294413,-0.289116344556029,0.161282963930147,0.0738925280679327
9463,14,301186,-0.227244064238488,0.165527633388029,0.170671504420513
9464,14,301407,-0.235869137399395,0.16138215262567,0.144752368076494
9465,14,303906,-0.253304149091522,0.162163059141934,0.119176096385309
9466,14,303958,-0.254104204964016,0.162625953848474,0.119064598848518
9467,14,308851,-0.129435894589393,0.162328054056369,0.425770852954365
9468,14,308862,-0.125596902250287,0.162605928872339,0.440394075767251
9469,14,309197,-0.117392024020784,0.162817033221206,0.471383174710249
9470,14,309784,-0.0711884763854498,0.163053194321946,0.662670824019611
9471,14,312060,0.0266152924476586,0.16213219453196,0.86970073689497
9472,14,312454,0.00312576291235955,0.162015310126165,0.984618260659534
9473,14,313182,-6.7907557070368e-05,0.162015395505174,0.999665809348381
9474,14,314163,0.0578373401758942,0.16217847334902,0.72158359031744
9475,14,314179,0.0603383579601975,0.162184884051241,0.71009046179722
9476,14,314885,0.00897596203421219,0.162334271381491,0.955936255406744
9477,14,317822,-0.0670955153126309,0.162512433047792,0.679956993256288
9478,14,318991,-0.0645275969147111,0.163172149697253,0.692744399370185
9479,14,319124,-0.0717425581084163,0.163801958502142,0.661666111548226
9480,14,319557,-0.0222477577786625,0.162819447365807,0.891392725680451
9481,14,319699,-0.0305460836979711,0.162626316253421,0.85111792270024
9483,14,320581,0.0602385622535742,0.162784389180433,0.711566244687887
9484,14,320771,0.0151149408187151,0.162907562719726,0.926129135167062
9485,14,320823,0.0155402379909443,0.162632339477428,0.923928692101145
9487,14,322680,0.0258345435709816,0.163655701180819,0.874658078586162
9488,14,327569,0.0057919017473772,0.163243330100755,0.97171690971833
9489,14,327674,0.000379649315061292,0.164401179506356,0.998158762580833
