SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
9592,14,464117,-0.193072329706101,0.148842934283192,0.195425065012833
9593,14,464233,-0.223073207420322,0.148856730704273,0.134877226397791
9594,14,465005,-0.207427854075946,0.147852223819946,0.16151354183898
9595,14,465187,-0.181360044743572,0.148620694637121,0.223170294695501
9596,14,466103,-0.215756912568003,0.149379013334239,0.149525021967509
9598,14,469677,0.00322632848220131,0.151126755803008,0.982979722790868
9600,14,472613,-0.00597594973739746,0.149404350260563,0.968116935178218
9601,14,478868,-0.00906934957768457,0.149332280351121,0.951606474261805
9602,14,480472,-0.103186231527037,0.148953477298111,0.48892736842522
9603,14,481896,-0.186544006735623,0.149668197673005,0.213450019373634
9604,14,483978,-0.0975950840972949,0.149217629289773,0.5135084962172
9605,14,485955,-0.166412889029535,0.148791296346648,0.264143228251063
9607,14,489876,-0.0463481084608134,0.150252097886642,0.757907470048552
9608,14,491097,-0.0473754919555803,0.149546171916694,0.751586361251771
9609,14,491381,-0.0421632253110756,0.149550592210688,0.77816020986357
9610,14,493333,-0.0189377588116131,0.152572195473211,0.901288326572206
9611,14,497369,-0.0725172624953431,0.149674931984566,0.628332689113404
9612,14,497844,-0.0606993520212078,0.150033762337691,0.686037696700671
9613,14,498639,-0.0660238455688594,0.151360065607091,0.662955475485322
9614,14,499301,-0.0411057804262337,0.149492724422726,0.783501354054979
9616,14,501546,0.10037803930525,0.149051589333554,0.501104941507559
9617,14,501883,0.107636687287407,0.149202838707846,0.471133729827469
9618,14,502260,0.0915739456459045,0.148809089844704,0.538701172414896
9619,14,502292,0.0931512948091024,0.148806316371553,0.531725913400456
9622,14,503689,0.0642986215751973,0.151549041277793,0.671622984745206
9623,14,504423,0.0161677205371134,0.149405794832389,0.9138878361586
9624,14,508489,-0.105811504843849,0.150647135657898,0.482905226202478
9625,14,508681,-0.116820364348243,0.150676935512639,0.438679364307418
9627,14,510823,-0.0917111079729763,0.150172375053635,0.541787511360955
9628,14,516139,-0.0566062288959063,0.14857068907356,0.703428468147519
9629,14,525380,-0.00463644763037122,0.148512945801051,0.975112412929929
9631,14,527281,0.0215880432160501,0.14848055135685,0.884483518369542
9632,14,528514,0.0314041920818819,0.148957605829945,0.833144404995541
9633,14,529103,0.0170798091881708,0.148042048880932,0.908216395963001
9634,14,529589,0.0580193201217334,0.149098696078044,0.697411910874328
9635,14,534351,-0.124372736779236,0.148585679987014,0.403134204642214
9636,14,534813,-0.0952537750830336,0.150788810614891,0.52798969938509
9638,14,535369,-0.0912600609586878,0.148593624424004,0.539506093641425
9639,14,536010,-0.119164012386829,0.149489306458997,0.42590514977661
9640,14,538257,-0.0857410924975798,0.148172575043849,0.563189671915508
9641,14,539456,-0.0740461418796604,0.14819043752509,0.617619585253454
9642,14,543122,-0.253070402777894,0.148011949439646,0.0881821561369305
9643,14,543643,-0.218073742233668,0.14757049001308,0.140363718404588
9644,14,544381,-0.146647819213657,0.151234391510441,0.332873716936459
9645,14,546133,0.000509202415443888,0.150341681822333,0.997299509175168
9646,14,547700,-0.0234795883552288,0.148456288110879,0.87442252801745
9647,14,547829,0.00882726333111773,0.148622831294451,0.952672121162626
9648,14,547960,-0.0465075686381096,0.149509796699588,0.755933272708154
9649,14,547975,-0.030495332977621,0.150242919154322,0.839272678198281
9650,14,549199,-0.0378775631012902,0.148201122265152,0.798422351776149
9651,14,550274,-0.0569958988831023,0.148174453803259,0.700725400016373
9652,14,550749,-0.0276039213397602,0.148454277934844,0.852596857100025
9653,14,551869,0.0239619181923815,0.147997518369491,0.871471275444945
9654,14,553785,0.0547288702343331,0.147974345317359,0.711713234118112
9657,14,558289,0.00423096182934582,0.148044668689562,0.977216547289888
9658,14,559885,0.0108964356916977,0.149328355604218,0.941871608205718
9659,14,560313,-0.0190027809744079,0.148211382869345,0.898052597547441
9663,14,560773,-0.00436735558932391,0.149756983084006,0.976751109686128
9670,14,568858,-0.00928930141844697,0.148427914237667,0.950132715355153
9671,14,568966,-0.0184953754911029,0.148641487167877,0.901046097221603
9672,14,568996,-0.0129360161717741,0.148213234638053,0.930498627081184
9673,14,569044,-0.0178247741289319,0.148211797473675,0.904341209437372
9694,14,574170,-0.045773311333188,0.148842946424343,0.758623188521887
9696,14,574697,-0.0138323812527769,0.148010474160219,0.92559478249501
9698,14,576990,0.0214493872704365,0.150187842879104,0.886516140822473
9699,14,577297,-0.0205891321066365,0.149425764817066,0.890486239514576
9700,14,579044,-0.0172358302514034,0.148041997654698,0.907381711757743
9701,14,579920,-0.0969788494761348,0.173614346940104,0.5767972392972
9704,14,582958,-0.0518753708996501,0.148200781163208,0.726521638922472
9705,14,584861,-0.0232238715322881,0.148221344689328,0.875583691315589
9706,14,587028,-0.127192581933992,0.15021844076601,0.397726253004033
9707,14,589847,-0.0551837396231155,0.148066880988991,0.709599363623564
9708,14,590547,-0.109341748339467,0.148128556555968,0.460911057202085
9709,14,591136,-0.119599018160195,0.148029066221028,0.419667625597387
9710,14,591302,-0.142880554026629,0.150801865029198,0.344046427616517
9711,14,591601,-0.151726638810707,0.148043751792015,0.30612301727881
9712,14,592119,-0.106923617378503,0.148133557085187,0.470891902475484
9713,14,592657,-0.0392450577663066,0.149477381934629,0.793051778678795
9714,14,593538,-0.0619633929145111,0.148392093834705,0.676518811517964
9748,14,602807,-0.0584254654353484,0.149888805091285,0.696925390318482
9749,14,602854,-0.0239146976841449,0.150139476274366,0.873536842650709
9755,14,607186,-0.0816656026306322,0.148984181121206,0.583935726660982
9756,14,607236,-0.070721354542006,0.147955139869767,0.632951853149861
9757,14,607577,-0.0513369742396478,0.148403585579169,0.729602805510488
9758,14,607767,-0.110972855157872,0.14788045982655,0.453500052922315
9759,14,611236,-0.110028437539857,0.149806637425538,0.463150112758948
9760,14,613306,-0.162655746873463,0.14840892803077,0.273827225217997
9761,14,613773,-0.245785420631226,0.148056168895589,0.0977859107876444
9762,14,614340,-0.241017026951779,0.148078374423249,0.104495236786226
9763,14,616988,-0.239371620316939,0.149156309681942,0.109423831173547
9765,14,619153,-0.195161546563397,0.148055430511613,0.188302980896506
9767,14,620369,-0.154218565065844,0.147980362735414,0.298052743944324
9768,14,621027,-0.258052534324997,0.149712987597106,0.0856469421160159
9769,14,623405,-0.113150119701398,0.147880434873632,0.444695863013073
9770,14,623501,-0.110910503663397,0.148097230064335,0.454414217165227
9771,14,625808,-0.0914066924628257,0.148769176607737,0.539333912425252
9772,14,625901,-0.147862994488023,0.148839655940501,0.321176947582143
9773,14,625946,-0.128019615030885,0.148898868957572,0.390496262537128
9779,14,629098,-0.0838540525360241,0.150704707883854,0.578281123390511
9780,14,629832,-0.113322648926734,0.148103731392045,0.44468913878163
9781,14,630700,-0.0813376896864526,0.147939684663621,0.582802145871655
9782,14,630751,-0.100088744834375,0.148528070766411,0.500834397996015
9783,14,630753,-0.100088744834375,0.148528070766411,0.500834397996015
9786,14,634460,-0.0796047245922111,0.148424535626563,0.592067413355239
9788,14,636754,-0.158078881742106,0.149243033631683,0.290230915139001
9789,14,637729,-0.0782003288059119,0.148574694550252,0.598984756641799
9790,14,639287,-0.110326487482969,0.147895777787051,0.45617925010928
9791,14,640932,-0.0493600078368036,0.148184549521478,0.739257900352142
9792,14,641214,-0.0142727724013939,0.148426793699123,0.923447788797534
9793,14,642445,-0.0528855705075645,0.151509151392288,0.727253442319668
9795,14,643364,-0.153071522737696,0.147990744684792,0.301689176448393
9796,14,643876,-0.122383413031974,0.149349995199491,0.413088122898579
9797,14,644727,-0.0977693078555194,0.14919583553944,0.512695928886721
9798,14,644949,-0.0584974895266598,0.147965614535664,0.692826976720533
9799,14,645369,-0.0582087593404344,0.148410462504914,0.695136308844776
9800,14,646585,-0.0601167150481355,0.150307631251094,0.689429481425294
9801,14,647843,0.0148947388213649,0.148706206924913,0.920272426342728
9802,14,648789,-0.00325065906294919,0.148484896316287,0.982546326714706
9803,14,650841,0.0157166855570594,0.148093646877791,0.915542133920066
9808,14,654230,-0.0453947565595747,0.14860628603886,0.760188292739516
9809,14,654336,-0.0444356934306099,0.148625930436059,0.76513374101123
9811,14,663083,-0.0726798105646001,0.147947804424311,0.623552764361391
9812,14,668533,-0.0511998812047452,0.148880505654527,0.731126875155956
9813,14,671892,-0.172734178679971,0.149049785689614,0.24727926883086
9815,14,674210,-0.128356691869342,0.148331273123057,0.387440982448639
9817,14,676297,-0.142526318162728,0.148854403040289,0.338976248603324
9818,14,678738,-0.189093582984428,0.149133612637069,0.205652378834742
9819,14,678924,-0.195324747211337,0.148124139120569,0.188139094247002
9820,14,680198,-0.184901851807437,0.148356352157379,0.213467540558561
9821,14,682423,-0.189536848597844,0.147920246570101,0.200913626840772
9822,14,682649,-0.209046222409004,0.148489171847049,0.160063987262463
9823,14,688148,-0.24560412161412,0.147637240779911,0.0970868948736278
9824,14,688149,-0.24560412161412,0.147637240779911,0.0970868948736278
9825,14,688150,-0.24560412161412,0.147637240779911,0.0970868948736278
9826,14,688671,-0.274788701661987,0.147519598148193,0.0633311915026931
9827,14,690993,-0.212772955027252,0.148664323776394,0.153248789779671
9828,14,691577,-0.186408235639034,0.149428148852821,0.21304945812879
9829,14,691878,-0.177926569663971,0.148136889222717,0.230519388337879
9831,14,695359,-0.18742840927152,0.14791849679685,0.205952715669995
9832,14,696247,-0.182174050362608,0.148171603108294,0.219710674771159
9833,14,696503,-0.138199200217475,0.149635472318645,0.356339823505344
9834,14,700405,-0.00930190846421264,0.148625101403215,0.950131290271892
9835,14,701530,-0.0862562862571681,0.149016027923584,0.563066971367081
9836,14,701961,-0.111020549318167,0.149191041022206,0.457280646453114
9837,14,704255,-0.0151649113828845,0.149102355714296,0.919046151026615
9849,14,705287,-0.0761767221524709,0.148383899036407,0.608009532215655
9850,14,705555,-0.0525042411846188,0.148412974326242,0.723721531846578
9851,14,707555,-0.0385908802708453,0.148587038581788,0.795231926866341
9852,14,708352,0.0372574507573403,0.148426035246609,0.801947053967662
9853,14,708362,0.0275624393860746,0.148618685875143,0.852976782282136
9854,14,708456,-0.0104261823711508,0.148164832312354,0.943939966184443
9855,14,709752,-0.132282812057229,0.149038176735824,0.375372832850257
9856,14,709804,-0.125185159835127,0.148814344393128,0.400795844721043
9857,14,710081,-0.12673486395749,0.149789779180094,0.398078576817403
9858,14,711992,-0.087952066929481,0.148906447118262,0.555130781040095
9859,14,713348,-0.0878316162123164,0.149239585335054,0.556554578298215
9860,14,713668,-0.0900587553796818,0.149572211756618,0.547488210181918
9861,14,713710,-0.113172600687838,0.149358594909387,0.449121714028906
9862,14,714219,0.00314459562920344,0.148983470968938,0.98317221831494
9863,14,714273,-0.0216543238617067,0.148794648339824,0.884374228132298
9868,14,719053,-0.0620350415793388,0.149019303511761,0.677451799507669
9869,14,719403,-0.0281287538685994,0.148534949683592,0.849908031370242
9871,14,721219,-0.0275011384003723,0.150944485338504,0.855535276970192
9872,14,725113,-0.0111053292381274,0.149390379935716,0.94078382923202
9875,14,726118,0.0191730784156764,0.149426298543506,0.897975713807224
9884,14,726518,-0.0253872937711371,0.15038676592787,0.866040144550396
9885,14,726523,-0.0250033185470297,0.149980380696878,0.867693219611876
9886,14,726525,-0.00781957572445144,0.149959123494274,0.958442879257932
9887,14,726575,0.0132005728991542,0.148544355479497,0.929238638164805
9888,14,729195,0.0534006905702858,0.148367557223846,0.719120989678695
9890,14,732176,0.0613750914070094,0.148358819114724,0.67934974680868
9891,14,733073,0.0216963259814099,0.148418388674968,0.883859939335235
9892,14,733487,0.115047006316022,0.149010851991459,0.44058875309041
9893,14,735177,0.0635798070245457,0.148595631704429,0.669005732433053
9894,14,735889,0.129463399583059,0.150363140131042,0.389819786538613
9895,14,739108,-0.0875432875562137,0.148907129512451,0.556971777962391
9896,14,741628,-0.0426998282744007,0.148541549792955,0.773928419520656
9897,14,742457,-0.0339237530286437,0.149822139303867,0.821000512543952
9898,14,743336,-0.0571380388671024,0.149542502094137,0.702627778872358
9899,14,746254,-0.173671587878777,0.151309334009821,0.251831857226202
9903,14,746543,-0.153923112765915,0.150736509470203,0.307887309392167
9904,14,746927,-0.188336491838757,0.149349000695207,0.20812377545666
9905,14,747434,-0.163204521600635,0.150842338466018,0.280011368984504
9906,14,748072,-0.142628334381437,0.150329393011909,0.343385606274133
9945,14,752169,-0.224684548537062,0.148656373856715,0.131572144629689
9946,14,752223,-0.218731560699821,0.149108845094816,0.143286649577948
9947,14,752316,-0.242954398575418,0.151383218134219,0.109410809718733
9956,14,753367,-0.273912650953928,0.148767365234478,0.0664290406808326
9957,14,753727,-0.175072413205453,0.148975166460812,0.240715364558855
9958,14,754078,-0.216460753913277,0.151127959256406,0.152942545076554
9959,14,754144,-0.196988164919268,0.148725936174597,0.186192423079042
9960,14,754226,-0.204668572372741,0.149184625883543,0.170961254565418
9961,14,754366,-0.150576966750365,0.148668295650002,0.311831046088012
9962,14,754394,-0.197538362629127,0.148608551420487,0.18462295590421
9963,14,754526,-0.205638475615674,0.149415814848839,0.169606379989979
9964,14,754562,-0.226084037082855,0.150686735849338,0.134415570070545
9965,14,754579,-0.226863880044442,0.150608986680325,0.132881826167822
9966,14,754581,-0.234907688167281,0.150103855537089,0.118486467523521
9967,14,754585,-0.244878643801662,0.150088204681137,0.103662945334636
9968,14,754592,-0.250469437392311,0.150917737977635,0.0978745397512857
9969,14,754593,-0.250469437392311,0.150917737977635,0.0978745397512857
9970,14,754614,-0.217376322073352,0.149072404955175,0.145676497447164
9971,14,754622,-0.217376322073352,0.149072404955175,0.145676497447164
9972,14,754631,-0.202761228046032,0.149183590300441,0.1749702412678
9973,14,755761,-0.212060418493643,0.148113064982798,0.153101072463058
9974,14,757948,-0.0895285777545851,0.148832729678339,0.547867663451876
9975,14,758123,-0.0814094325148865,0.148669935948387,0.58432291538445
9976,14,758326,-0.126193650484109,0.148581330511532,0.396276798597974
9977,14,758808,-0.127166307909021,0.148826183231542,0.393428598588284
9978,14,761390,-0.112948425912494,0.149399805225794,0.450144678155735
9979,14,761620,-0.0943251628853146,0.149062788283342,0.527281699040568
9980,14,763023,-0.065492244643149,0.148683959760506,0.659859422543167
9981,14,763473,-0.0313780268181908,0.148198426270932,0.832440009691649
9985,14,766311,-0.173830887514686,0.148312932075744,0.241965456580318
9986,14,766388,-0.139334754273621,0.148416067967168,0.348469298908337
9987,14,766459,-0.149034873727428,0.149622898470414,0.319898444663111
9988,14,766573,-0.166364612203428,0.148337187748839,0.2628246473526
9989,14,766895,-0.165873363697886,0.150166448172799,0.270086720387252
9990,14,768611,-0.159674681948475,0.148571585261437,0.28322864754368
9991,14,771372,-0.196420549642783,0.148356920923881,0.186368709158969
9992,14,772188,-0.22991557294965,0.149129761788196,0.124038828317441
9993,14,772497,-0.214703201301403,0.148375048000557,0.148775836181472
9997,14,776956,-0.203546848694833,0.151531390727509,0.180049033800526
9998,14,778347,-0.232638796288687,0.148873932392922,0.119029464603345
10000,14,779825,-0.104839892739013,0.149343505026008,0.483138620393745
10001,14,780322,-0.148979668941634,0.151934196134876,0.327484319783399
10011,15,2614,-0.00124873817576934,0.150341669573119,0.993377537614993
10012,15,2663,-0.355000303054132,0.174004946329766,0.0420768808369719
10013,15,3070,-0.111307496822181,0.192180446607028,0.562835632753541
10014,15,3372,-0.0630706562163479,0.153605993787984,0.681614811490466
10019,15,8479,-0.091652999079197,0.151132294584065,0.544610957311428
10020,15,8599,0.0289222475005158,0.150087289379649,0.84730251307603
10021,15,10191,-0.00122427855467677,0.178591108072214,0.994534253478838
10022,15,12233,0.0344587241387206,0.156695123421099,0.826068862837949
10023,15,12745,-0.129582213422249,0.151400726724146,0.392639773495159
10024,15,14707,-0.0509445696353761,0.149532060452055,0.733537159608535
10025,15,14837,-0.030526274050539,0.149038718227852,0.837829949973928
10026,15,15033,-0.049620691027306,0.148438054767462,0.738362638247646
10027,15,15458,-0.0372990580481944,0.14842952104646,0.801735063558558
10028,15,15768,-0.0823552159478044,0.149241273439942,0.581416732941127
10029,15,16660,-0.0702701692652063,0.148195646013978,0.635670694547238
10030,15,18025,-0.0417091194340602,0.148888894537286,0.779537357826188
10033,15,18776,-0.091088045414244,0.151627619570224,0.548401891652453
10034,15,19898,-0.0518854536404128,0.14904097306663,0.727950973721547
10035,15,22262,-0.0819917038637802,0.149492959909321,0.583719132977414
10036,15,22403,-0.088514893976438,0.149283798450021,0.553607430601728
10037,15,23392,-0.0709810280701748,0.148497967538594,0.632950865274242
10045,15,24813,-0.0934728602417491,0.151129137051021,0.536646902479488
10052,15,26089,-0.0576053016029491,0.148411129524336,0.698141386126138
10054,15,28864,-0.0265139227634267,0.148701624032744,0.85858742474037
10057,15,29736,-0.104411956796059,0.148122285539068,0.481334954446383
10058,15,29944,-0.0929032080141217,0.14837917902671,0.531640712216368
10059,15,30305,0.0220468259336285,0.148480360387643,0.88204629621733
10060,15,30308,-0.0226562341963039,0.148578711854672,0.878890428335593
10062,15,30790,0.0678648138588595,0.149429181117214,0.649992511688645
10066,15,31471,0.0678648138588595,0.149429181117214,0.649992511688645
10067,15,31707,0.0659179371155726,0.149479538126303,0.659495250046598
10068,15,31759,-0.0328160319338199,0.148244216573431,0.824936494036882
10069,15,31817,-0.0571243774496488,0.148176646447558,0.700087815475239
10070,15,31883,0.0273455291391583,0.149015564207765,0.854504901870322
10071,15,31939,-0.0309744849366849,0.151766240425424,0.838398140233177
10072,15,32031,0.00140916615314013,0.149204369934472,0.992469797185281
10073,15,32291,-0.096767481270983,0.15046704026319,0.520567569603794
10077,15,32583,-0.0271245728660074,0.151011261922414,0.85755432518206
10078,15,32872,-0.0379208784389086,0.148647519277599,0.798789771550543
10079,15,33670,-0.0307723008083103,0.148896435724103,0.836387401503598
10080,15,33671,0.00327235587093025,0.14890534164416,0.982479452106132
10081,15,34444,-0.0516989107237349,0.148459498723561,0.727870691775737
10082,15,36136,-0.041856383050087,0.14852931069379,0.778257753702637
10083,15,36415,-0.0543233285961096,0.148555470774585,0.714825090047824
10086,15,37613,-0.0434971413512797,0.148271463462218,0.769418226733096
10087,15,38574,-0.105300154761951,0.148999170646583,0.480208969371332
10088,15,39199,-0.093293288938434,0.148851038403573,0.531224276042564
10089,15,39474,-0.0737570349166662,0.148574071873424,0.619898106896728
10090,15,39586,-0.0934609952283543,0.150081860090291,0.533861771275128
10091,15,39714,-0.116551553772823,0.148515246467613,0.433109865024002
10092,15,39718,-0.122860245470852,0.148901682976697,0.409866456596617
10093,15,39786,-0.076901489825554,0.149657908448026,0.607679418891302
10094,15,41151,-0.115062381918554,0.150653723811123,0.445524028959373
10095,15,41240,-0.0927777614351263,0.148550931253578,0.532668670786198
10096,15,41993,-0.02383810276662,0.148123165572249,0.87223718282509
10097,15,43302,-0.00173129627356933,0.149266271867398,0.990752327710869
10098,15,44170,0.0761583516305083,0.148743890188297,0.60896421406867
10099,15,44946,0.118951960801207,0.148754217511197,0.424448838371002
10100,15,45164,0.122560815778873,0.149004585979719,0.411330300717016
10101,15,45703,0.130250486177256,0.153051052238955,0.395331595969245
10102,15,46225,0.133417814446296,0.150038799207068,0.374489295361263
10103,15,46508,0.150220432826105,0.149993800647438,0.317265869503582
10104,15,46512,0.126321429197035,0.150644150950967,0.402293887219421
10105,15,46521,0.137579076355667,0.150463955229724,0.361148861406136
10106,15,46849,0.0905588079572502,0.151602246425657,0.550660190657515
10107,15,47951,0.249075240600968,0.150565382723217,0.0989622806932431
10108,15,48688,0.283307152672561,0.149200872912438,0.0584019541740566
10109,15,49703,0.157814904906356,0.148899883427299,0.289927219928498
10110,15,50419,0.344493837445196,0.150278964780687,0.0224725658176321
10111,15,50499,0.354004574966032,0.151099578904508,0.0196915210009359
10112,15,51177,0.326913324758363,0.149339981188393,0.0292473433123606
10113,15,51904,0.297580558791984,0.150727855612847,0.0491278853238229
10115,15,55421,0.356236971485111,0.14992026402381,0.0180260479229061
10117,15,57321,0.366473269939139,0.15116859852721,0.0158408760031952
10119,15,58174,0.41225155498114,0.151757636561643,0.0069221974627565
10120,15,58698,0.38757042097448,0.151197735263818,0.010780896308471
10121,15,58935,0.397360532282436,0.150699476986045,0.00873966404733807
10122,15,59142,0.393006964278639,0.150845369405327,0.00956601420307579
10123,15,59919,0.391035764420167,0.150244145450354,0.00964005096228824
10125,15,60932,0.397371536128873,0.150560632464702,0.00867661472857739
10126,15,61012,0.349623917040569,0.151293114991336,0.021413832818388
10127,15,62400,0.41883824559503,0.150395706484779,0.00564302605756671
10128,15,62490,0.41373236411102,0.150260445432738,0.00620239653523259
10129,15,62700,0.379905223882214,0.149432270090573,0.0114384309102366
10131,15,63560,0.381181339116343,0.149712704623853,0.0113181480617374
10132,15,64029,0.383459768498482,0.151049191021515,0.0115572767452596
10133,15,64092,0.341454491651964,0.150948792480888,0.0243015693165946
10134,15,64169,0.365212972487464,0.150140305768669,0.0154922070637515
10135,15,65729,0.366817734611129,0.150114183366122,0.0150310049362466
10136,15,65815,0.366817734611129,0.150114183366122,0.0150310049362466
10137,15,66419,0.369933148719674,0.150866603662895,0.0146879813731725
10138,15,66855,0.336556792083231,0.150169925482428,0.0256359691882148
10139,15,67520,0.375946056582349,0.150372135224713,0.0128686942285356
10140,15,68041,0.382116809800355,0.149416294920794,0.0109632056365414
10141,15,68234,0.353983349876622,0.149756294397589,0.0186331110662184
10142,15,68851,0.145267486077241,0.150314894856126,0.334495134834028
10143,15,69757,0.129395744008794,0.155449923404874,0.405748782323237
10144,15,70217,0.0846437503514192,0.152756543314383,0.579855208548083
10148,15,70894,-0.0433113619665755,0.153397193461698,0.777842300032283
10149,15,70941,0.0486519058367694,0.153843531799558,0.752005153313307
10150,15,70998,0.151114327259555,0.154512716193315,0.328741237062465
10151,15,71038,0.150352126640844,0.157438665691009,0.340236990151119
10153,15,71370,0.15923269604678,0.157161564878636,0.311668922428074
10155,15,71659,0.136016788977869,0.158067533935413,0.390098670069533
10168,15,79341,0.131143504945896,0.158079200157374,0.407322052021273
10169,15,82212,0.138512262672475,0.15797338163856,0.381187448829604
10170,15,84544,0.152560788168928,0.157262888554523,0.332660677762082
10171,15,86266,0.109031618089697,0.159276731473566,0.494082138150463
10172,15,86295,-0.0522411159758565,0.156306145281148,0.738409730071874
10175,15,94074,-0.0408775114702395,0.15712822708947,0.794896786140018
10176,15,96254,-0.0591294854314888,0.158282901858255,0.708949721699468
10177,15,96613,-0.0421685796693221,0.158490532226252,0.790345471838449
10178,15,99518,-0.0793958347427393,0.158176791341321,0.616020093959036
10179,15,99543,-0.0536587610056496,0.158636442426276,0.735375957031728
10180,15,100316,-0.0520037900759287,0.159314879003387,0.744298970381721
10181,15,106762,-0.0412837443130254,0.160041650129308,0.796590990576765
10182,15,108576,-0.124368394388784,0.158803988643367,0.434060244874272
10183,15,109676,-0.0818682407807585,0.157830756514682,0.604288660193223
10187,15,112248,-0.0543882955036803,0.151924520176923,0.720560646724954
10188,15,113148,-0.122478319359131,0.158528173647361,0.440278163673932
10194,15,117153,-0.307480963642268,0.169746699265817,0.0709271180425124
10195,15,126797,-0.221319695701751,0.167758151387415,0.187931156654425
10197,15,129576,-0.239932118485601,0.167566168341437,0.153067302117618
10198,15,129671,-0.200081973073931,0.166034494335173,0.228986338594025
10199,15,132664,-0.194471235983708,0.166053378499799,0.242333686124837
10200,15,132707,-0.227063729658676,0.16645463858629,0.173399599217094
10201,15,132710,-0.230683968566536,0.168833432270814,0.172701807899339
10202,15,132712,0.000868555541834848,0.165846960762014,0.995824383784405
10203,15,132737,-0.0348218381409029,0.165807203285535,0.833777887341502
10204,15,132965,-0.0981694114185334,0.166293594942895,0.555341858300782
10205,15,133138,-0.0973806067198968,0.165248492861133,0.556038330181435
10206,15,133313,-0.176748119884498,0.166109489099457,0.288035220389969
10207,15,133314,-0.188057396244966,0.167774176356266,0.26309411773999
10208,15,133472,-0.122131664580676,0.165271624211922,0.460413006573184
10209,15,133474,-0.121733774770418,0.169223108359371,0.472389858424393
10210,15,133533,-0.233546456304289,0.169110504531709,0.16814378574825
10211,15,133892,-0.162681182595312,0.166771503891915,0.329993432714466
10212,15,133910,-0.24636840237571,0.168151826465993,0.143768855876837
10213,15,133953,-0.231727938273077,0.167598874599209,0.167651105285591
10214,15,133965,-0.227059850448708,0.166025554970747,0.172301158980377
10215,15,134036,-0.203151231133791,0.16458458733738,0.217902081305845
10216,15,134558,-0.241894374465031,0.164934969553454,0.143373938374989
10217,15,134644,-0.13724953228728,0.163252672103364,0.401074787105873
10218,15,134750,-0.142982241984714,0.163193367598466,0.381543063545819
10219,15,134843,-0.105681749565426,0.169963076826917,0.534479749601753
10220,15,136895,-0.0134400614968189,0.165023090376917,0.935135396447836
10223,15,141593,-0.0893461468096688,0.161140224048278,0.579613742456549
10224,15,143047,-0.159284439142748,0.163502077303843,0.330622175059118
10225,15,143755,-0.13198834046512,0.159227519252875,0.407704609266898
10226,15,143906,-0.14874329874615,0.159631892082455,0.35208222907315
10227,15,144887,-0.150619350889577,0.15955373891591,0.345813310626863
10230,15,149218,-0.0990403712437544,0.15630363512985,0.526725558246513
10231,15,149283,-0.168941561954082,0.151818184421673,0.266556395306077
10232,15,150503,-0.112518187754771,0.151703394157713,0.458763167572059
10233,15,150771,-0.110228373639878,0.15157910518355,0.467585247020229
10234,15,150846,-0.107681861000192,0.151713337188494,0.478314181234381
10235,15,151176,0.0287717730746837,0.151140119688302,0.849132631071067
10236,15,151907,0.0756793373290575,0.149881430575398,0.61392444818119
10237,15,154160,0.106343985467488,0.150680473481516,0.480803982031893
10238,15,154614,0.0990215096716164,0.150402983577623,0.510726585487653
10239,15,158171,0.00550855142178475,0.154857144670884,0.9716438798752
10240,15,158444,0.0211315569420285,0.155050603475053,0.891671196743834
10241,15,158776,0.055564025522451,0.149756849148217,0.710839038241373
10242,15,158792,0.0494385740230301,0.14976293243147,0.741510990413431
10243,15,158961,0.0735500780486233,0.149170882605195,0.62227732141424
10244,15,158969,0.114403708387785,0.149355937906303,0.444199895591334
10245,15,159655,-0.00281637343026442,0.151591346515563,0.985187674009459
10246,15,159884,0.0179843901561465,0.153125177919705,0.906571098626085
10247,15,160429,-0.0425066628140232,0.15238598521724,0.780453628614318
10248,15,160644,-0.0588187766533974,0.152825433073897,0.70056138220502
10249,15,165912,-0.0130085533890039,0.151767353271822,0.931742542539868
10250,15,166369,-0.0340785433028774,0.151892274927693,0.822607035320718
10251,15,168199,-0.0346685189450522,0.154235421579532,0.822283100414169
10252,15,168558,-0.0272608455572347,0.151498441440223,0.857301802095714
10253,15,168592,-0.0156907995658997,0.15253381104586,0.91812639969533
10254,15,168689,-0.0773410168243369,0.152480542464561,0.612317935118501
10255,15,169414,-0.133892239265457,0.152289416641083,0.379893124429307
10256,15,170347,-0.162787306471885,0.153265613155859,0.288904832718066
10257,15,170413,-0.118114556680039,0.150382269860811,0.432729079459337
10258,15,170682,-0.0990666496357582,0.150301594928818,0.51024902620477
10259,15,170944,-0.119525694742325,0.152899504544319,0.434898937360603
10260,15,171150,-0.0531903301947423,0.150472330491575,0.723932805975333
10261,15,171671,-0.0700327273358146,0.151277918894127,0.643692029608862
10262,15,172074,0.0955621288982065,0.15326292386757,0.533347116662086
10263,15,172102,0.0904017381407527,0.153703978918108,0.55680446224689
10264,15,173340,0.0446912885315227,0.150958724794364,0.767366194203301
10265,15,179652,-0.0143477507084568,0.151321907140012,0.924514709066304
10266,15,180876,0.0793131796155213,0.152829919985937,0.604111250686612
10267,15,180978,-0.0791949571860816,0.151212988861052,0.600794169706262
10268,15,181071,-0.0215724674460025,0.150235149240452,0.885905107766496
10269,15,181986,-0.0343317799824617,0.150104658056123,0.81921980817233
10270,15,183037,-0.0354006455094806,0.153324096818407,0.817535819327242
