SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
9604,14,483978,-0.211395456694899,0.15016385298387,0.160080578521038
9605,14,485955,-0.185681171288865,0.150004090904395,0.216597792100828
9607,14,489876,-0.135557725279038,0.151385528827428,0.371158341609901
9608,14,491097,-0.0889489497473588,0.150772107664824,0.555597407165793
9609,14,491381,-0.125875406152549,0.150697565360947,0.404122271981745
9610,14,493333,0.04391902714522,0.153862481308077,0.775471886530099
9611,14,497369,-0.100468689992339,0.150910312105434,0.506005065771293
9612,14,497844,-0.13670587425479,0.151176818310951,0.366464710034536
9613,14,498639,-0.132916665859122,0.152531551723549,0.38412563728748
9614,14,499301,-0.0803654226223539,0.150726539017346,0.594239698632678
9616,14,501546,0.103003850251718,0.150322766179771,0.493656131805705
9617,14,501883,0.0755793973813629,0.150535857942651,0.615931958837985
9618,14,502260,0.102928614789567,0.150062109098639,0.493222138858905
9619,14,502292,0.0996301502111964,0.150068415447509,0.507188846379968
9622,14,503689,0.0075177583670395,0.152883418435389,0.960809123360553
9623,14,504423,-0.0516922366420046,0.150660781849116,0.731724858402924
9624,14,508489,-0.140545416701245,0.151857357699727,0.355333253233409
9625,14,508681,-0.190773593472179,0.151755427925213,0.209544140822698
9627,14,510823,-0.131312786945581,0.151375268102808,0.386276434603515
9628,14,516139,-0.102227180026468,0.149773162996196,0.495340968886677
9629,14,525380,-0.0941594564565621,0.149699259499455,0.529761893116579
9631,14,527281,-0.0543377335513873,0.149726801075891,0.71688742459605
9632,14,528514,-0.00822856010669887,0.150240199875287,0.956353192229035
9633,14,529103,-0.0213702511143497,0.149306476801647,0.886269097929831
9634,14,529589,0.0132262101528586,0.150404278846078,0.929976036832021
9635,14,534351,-0.0278664880761867,0.149997586744332,0.852724327166448
9636,14,534813,-0.0144702149865742,0.152162229320296,0.924291513095999
9638,14,535369,0.0339201198179625,0.149933463135183,0.821149989304572
9639,14,536010,-0.0155334459408934,0.15090099985088,0.918070636853363
9640,14,538257,0.0356184889698079,0.149498476831938,0.811822965613816
9641,14,539456,0.00871852844790588,0.149509776359009,0.953531430243866
9642,14,543122,-0.290374898746955,0.14909560269912,0.052258305378716
9643,14,543643,-0.253099882805733,0.148683039565019,0.0895836197395115
9644,14,544381,-0.173575534531215,0.152450970869276,0.255656202364713
9645,14,546133,-0.0418025115193959,0.151610969689058,0.78292277045082
9646,14,547700,-0.152980232603361,0.149509528689004,0.306907394788856
9647,14,547829,-0.16261164091048,0.149644414154803,0.277931378436808
9648,14,547960,-0.150794232985399,0.150595238296296,0.317357343991399
9649,14,547975,-0.14292037635181,0.151345479844281,0.34564591775934
9650,14,549199,-0.215684271930946,0.149040803879374,0.148742594812637
9651,14,550274,-0.189859899026524,0.149130870336041,0.203817027148168
9652,14,550749,-0.190125855351333,0.149388736745866,0.20396494625495
9653,14,551869,-0.0721002797159,0.149219288091044,0.629265080003049
9654,14,553785,-0.0601224853238248,0.149234320602686,0.687285499573939
9657,14,558289,-0.157871691162345,0.149074186276519,0.290317382702161
9658,14,559885,-0.22343897113091,0.150136165380334,0.137579807069882
9659,14,560313,-0.232543682725682,0.148968968875457,0.119414841213877
9663,14,560773,-0.253654042326369,0.150433181871946,0.0926490389466519
9670,14,568858,-0.278073617356038,0.148964550569962,0.0627709455287097
9671,14,568966,-0.273538539498811,0.149207227667446,0.0676029500710934
9672,14,568996,-0.264269600228201,0.148819026116264,0.076630881933369
9673,14,569044,-0.273958734282674,0.148769382797778,0.0663872247461055
9694,14,574170,-0.256965574158607,0.149511589388516,0.0865457536015287
9696,14,574697,-0.217433203690101,0.148828728466485,0.144915218715552
9698,14,576990,-0.284282701208753,0.150718916504073,0.060091662760343
9699,14,577297,-0.287025244380137,0.149931311947023,0.0563800247434181
9700,14,579044,-0.278906464599943,0.148571036307605,0.0613069423795649
9701,14,579920,-0.0879306173098744,0.175113807921714,0.615886248313902
9704,14,582958,-0.336271573540581,0.148418753972028,0.0240752936612028
9705,14,584861,-0.315738123872637,0.148546467139898,0.0342373556209897
9706,14,587028,-0.35787835044165,0.150455810936799,0.0179085602578896
9707,14,589847,-0.29614027789991,0.148528421874749,0.0469397676059598
9708,14,590547,-0.330796585820381,0.148470195029313,0.026507845596993
9709,14,591136,-0.345285348379935,0.148298499836167,0.0204597718561657
9710,14,591302,-0.35686785863787,0.15109548221009,0.0187253308619977
9711,14,591601,-0.393684450877103,0.148056298177007,0.00819383611298726
9712,14,592119,-0.316729571768163,0.148557068709238,0.0336935117433037
9713,14,592657,-0.319468941885195,0.149808432269007,0.0336540554230424
9714,14,593538,-0.324566929556324,0.148697895353713,0.0297143554569207
9748,14,602807,-0.28494386269249,0.150440554990879,0.0590339423446978
9749,14,602854,-0.27686596012769,0.150710082002418,0.0670390916698371
9755,14,607186,-0.402600439197747,0.148786991568517,0.00714292376982888
9756,14,607236,-0.347574655577201,0.148117823815985,0.0194974121542095
9757,14,607577,-0.354949841177802,0.148501103315935,0.0173621975012097
9758,14,607767,-0.4530328631887,0.147303465214554,0.00226535426393057
9759,14,611236,-0.493530885481012,0.148903866137618,0.00101353257687385
9760,14,613306,-0.456478907149731,0.14795084019745,0.00219368418499366
9761,14,613773,-0.48837170813793,0.147633149016468,0.00103632404376661
9762,14,614340,-0.459031892945706,0.147899596787927,0.00206564140694141
9763,14,616988,-0.485257953485201,0.148754025421065,0.00121356963243846
9765,14,619153,-0.386956185140922,0.148264898302026,0.00944256056244129
9767,14,620369,-0.33771779810405,0.148390491670254,0.023452240529721
9768,14,621027,-0.38986353565648,0.150200731387949,0.00983627609963854
9769,14,623405,-0.283905547850736,0.148501808503683,0.0567113928338745
9770,14,623501,-0.277391279642347,0.148751362925204,0.0630393204864136
9771,14,625808,-0.281766031560392,0.149370587735312,0.0600676747597279
9772,14,625901,-0.333059736478531,0.149273216938198,0.0262948207595861
9773,14,625946,-0.325310865117973,0.149328843835744,0.0300309540798212
9779,14,629098,-0.296144650595048,0.151240917809543,0.0510057384110112
9780,14,629832,-0.289897816993089,0.148695617498961,0.0520146386763507
9781,14,630700,-0.241903811946583,0.14871230817109,0.104702410369793
9782,14,630751,-0.2797190128384,0.14915330357421,0.0615658296170571
9783,14,630753,-0.2797190128384,0.14915330357421,0.0615658296170571
9786,14,634460,-0.241120245958509,0.149203818973279,0.106977674233576
9788,14,636754,-0.286829009352643,0.149983293610555,0.0566331721470934
9789,14,637729,-0.26473789490336,0.149240273914104,0.0769410459608926
9790,14,639287,-0.314726195044816,0.14833515413827,0.034557164574615
9791,14,640932,-0.256361818285531,0.148851119125217,0.0858965308184781
9792,14,641214,-0.23181656612485,0.149188649825719,0.121116610599023
9793,14,642445,-0.131319559983921,0.152671205924947,0.39029224051359
9795,14,643364,-0.223904642075631,0.149006457713474,0.133823207058609
9796,14,643876,-0.211693614778387,0.150348717881837,0.160005955314374
9797,14,644727,-0.218485552523778,0.150113394804933,0.146427891168607
9798,14,644949,-0.195517470304166,0.148900744827574,0.1900114473078
9799,14,645369,-0.253515771962481,0.149102866542886,0.089960132302435
9800,14,646585,-0.219235092356255,0.151177636243482,0.147895680499805
9801,14,647843,-0.130738921041996,0.149818450550457,0.383447611953239
9802,14,648789,-0.164719898387771,0.149497880317555,0.271290190627484
9803,14,650841,-0.0049121336564481,0.149362187402544,0.973782969794602
9808,14,654230,0.0332256863726362,0.149886432319185,0.824697090809823
9809,14,654336,0.0244357683519203,0.149910204398595,0.870609581626672
9811,14,663083,0.0666869331128665,0.149221733251705,0.655222577707036
9812,14,668533,-0.0585853550167986,0.150146396853539,0.696632710414965
9813,14,671892,-0.0283374419239096,0.150602493482434,0.850858946170058
9815,14,674210,0.0610217028405245,0.149723055863375,0.683840974550616
9817,14,676297,0.00798773528930492,0.150321516776473,0.957652275106724
9818,14,678738,-0.16273434184147,0.150501981252402,0.280312011089272
9819,14,678924,-0.0869977762905189,0.149686676779527,0.561477113567049
9820,14,680198,-0.0618490689568326,0.149917693947614,0.680184221314508
9821,14,682423,-0.0705163633109957,0.149484577090284,0.637410943816051
9822,14,682649,-0.0767338047198187,0.150123227563914,0.60957341611101
9823,14,688148,-0.161050354866296,0.149236284306006,0.281251651665885
9824,14,688149,-0.161050354866296,0.149236284306006,0.281251651665885
9825,14,688150,-0.161050354866296,0.149236284306006,0.281251651665885
9826,14,688671,-0.179781541822129,0.149203976196754,0.229034407233972
9827,14,690993,-0.139982117585848,0.150185300137509,0.351941152279122
9828,14,691577,-0.183183635450763,0.150722756650624,0.225037941699398
9829,14,691878,-0.15296302361805,0.149487088438576,0.306889231225747
9831,14,695359,-0.179265661837352,0.149217529892378,0.230412608767446
9832,14,696247,-0.111843555192523,0.149639920573395,0.455308922208372
9833,14,696503,-0.0817224331525092,0.151034648605427,0.588790966234877
9834,14,700405,-0.107910014978217,0.149786790023428,0.471740685078674
9835,14,701530,-0.14376433921894,0.150166786286707,0.339038553250997
9836,14,701961,-0.164903237382668,0.150328784803079,0.27341076265814
9837,14,704255,0.0735516134258892,0.150328607301,0.624952849058452
9849,14,705287,-0.116172333444294,0.149580880068767,0.437884035733061
9850,14,705555,-0.0883397946009852,0.149634770651571,0.555320745378194
9851,14,707555,-0.0703080683279724,0.149825236217179,0.639168366217423
9852,14,708352,-0.0289690337495684,0.149700683555725,0.846668496912718
9853,14,708362,-0.0269264307935075,0.149890013019675,0.857537282574409
9854,14,708456,0.0131259717627138,0.14943124263063,0.930054018473579
9855,14,709752,-0.155116376035637,0.150253622336391,0.302608567841749
9856,14,709804,-0.145341325201828,0.150037966063864,0.333359628237636
9857,14,710081,-0.187983851804111,0.150892418581576,0.213658993167624
9858,14,711992,-0.0667007348189691,0.150212031417804,0.657282928379102
9859,14,713348,-0.00851772693067077,0.150588913920389,0.954925489659212
9860,14,713668,0.00122502897977583,0.150928670979633,0.993528539261
9861,14,713710,-0.0204093374713891,0.150754337727865,0.892387471720626
9862,14,714219,0.0708087422340282,0.15021028982969,0.63764816843435
9863,14,714273,0.0601036205405671,0.150037431752973,0.688963728862407
9868,14,719053,0.0601749464912811,0.150296370938998,0.689122344915925
9869,14,719403,0.0850938083749818,0.149744242923067,0.570219073662007
9871,14,721219,0.0392465543298681,0.152228076574392,0.796700565193942
9872,14,725113,0.066762256083076,0.15062712687586,0.657871878827144
9875,14,726118,0.073919345198931,0.150656232348145,0.623979504565942
9884,14,726518,0.0596064549890936,0.151645701659398,0.694509533845471
9885,14,726523,0.0823452676976567,0.151205349831852,0.586377814078857
9886,14,726525,0.102412922978825,0.151143785525634,0.498478033691609
9887,14,726575,0.0992812120308472,0.149723052762206,0.507699892090542
9888,14,729195,0.110786909312408,0.149547535434528,0.459298708040623
9890,14,732176,0.131244156299628,0.149500632237052,0.380603985682645
9891,14,733073,0.145042013499156,0.149492890420175,0.332597746736309
9892,14,733487,0.168044696597153,0.150145755291843,0.263811356397191
9893,14,735177,0.155863008739725,0.149675448512121,0.298430519764315
9894,14,735889,0.26818956724726,0.151135502779191,0.0768427089980421
9895,14,739108,0.114325718800756,0.150130713728169,0.446862220729132
9896,14,741628,0.160048149450346,0.149586945591954,0.285380083195955
9897,14,742457,0.192577024391152,0.150766263365891,0.202328152389626
9898,14,743336,0.190563848838997,0.150511100098747,0.206308032449794
9899,14,746254,0.0542855491033379,0.152860413368894,0.72270316393257
9903,14,746543,0.0845667174456994,0.152183316924975,0.578774937487326
9904,14,746927,0.0115834876011107,0.150963763267374,0.938881607681552
9905,14,747434,0.111088746834273,0.152269521301311,0.466147025533398
9906,14,748072,0.115244577756407,0.151684117330148,0.447901001973181
9945,14,752169,0.0229331100798552,0.150406965186474,0.878900425057765
9946,14,752223,0.0142364622975109,0.150839679711762,0.924859728461363
9947,14,752316,0.0317015160798517,0.153224445030589,0.836210415480119
9956,14,753367,-0.0753771444457213,0.150704860040787,0.617271263393105
9957,14,753727,0.00706566645387757,0.150542244859059,0.962591753184255
9958,14,754078,-0.0534765926591516,0.152836051734906,0.726626053435038
9959,14,754144,-0.0721295300000723,0.150320976027621,0.631640642865284
9960,14,754226,-0.0809729757581005,0.150799353319003,0.591634637735785
9961,14,754366,-0.0458167901953703,0.150137502641081,0.760419941251687
9962,14,754394,-0.0985397316089593,0.150162413550358,0.512109441606542
9963,14,754526,-0.0988038340298534,0.151005726881919,0.513341240939706
9964,14,754562,-0.108681610830251,0.152349321480609,0.476087463990885
9965,14,754579,-0.1137641918886,0.15226392520818,0.455469601139028
9966,14,754581,-0.128065246353947,0.151758691448795,0.399311193573301
9967,14,754585,-0.130218361515419,0.151783171166836,0.39151677986358
9968,14,754592,-0.110316598098791,0.152688098123056,0.470467722377085
9969,14,754593,-0.110316598098791,0.152688098123056,0.470467722377085
9970,14,754614,-0.0996253172887866,0.150706041517,0.509006821583379
9971,14,754622,-0.0996253172887866,0.150706041517,0.509006821583379
9972,14,754631,-0.0912202417068846,0.15077431082758,0.545559856131198
9973,14,755761,-0.194790505353174,0.149453546944754,0.193304217685505
9974,14,757948,-0.120689745040665,0.150044909776402,0.42173192058991
9975,14,758123,-0.101234727112197,0.149908116422505,0.49991976590545
9976,14,758326,-0.159941200511784,0.149763172739621,0.28626797785755
9977,14,758808,-0.163905868847923,0.150000508508836,0.275269777247036
9978,14,761390,-0.13509943723865,0.150627762031077,0.37037859532463
9979,14,761620,-0.123277100157415,0.150279534276604,0.412588068801478
9980,14,763023,-0.135163522935481,0.149823982506106,0.367592980631057
9981,14,763473,-0.105497747806239,0.149369696088206,0.480476094879671
9985,14,766311,-0.215825664847329,0.149431081669728,0.149537156406069
9986,14,766388,-0.173687115432488,0.149586581437475,0.246379992198147
9987,14,766459,-0.187717987080423,0.150783622856134,0.213976171471428
9988,14,766573,-0.19095360982919,0.149526952293511,0.202423446267826
9989,14,766895,-0.205257874014551,0.151318218904542,0.175818154205437
9990,14,768611,-0.204248786743167,0.149692784402357,0.173294188222625
9991,14,771372,-0.253195958791756,0.149389993526722,0.0909828122551692
9992,14,772188,-0.273349835651702,0.150207573693833,0.0696341798769333
9993,14,772497,-0.253326387135476,0.149480142535651,0.0910112313609734
9997,14,776956,-0.181519786016073,0.152912357652207,0.235992784658295
9998,14,778347,-0.249402949358098,0.150079512039471,0.0974395349183824
10000,14,779825,-0.216407426656069,0.150284935496292,0.15075907481302
10001,14,780322,-0.205734438104032,0.153050749337067,0.179739298404208
10011,15,2614,0.0684467683166615,0.151583523416576,0.651874156718808
10012,15,2663,-0.246922073002088,0.176034608225402,0.161588016065983
10013,15,3070,-0.226764037688877,0.193539934681633,0.242121639663398
10014,15,3372,0.0533248905496773,0.154930513674031,0.73091146301028
10019,15,8479,-0.168231870187367,0.152240955848655,0.269896214732694
10020,15,8599,0.0218078089115743,0.151374235758495,0.885530936657084
10021,15,10191,-0.0731111544913885,0.180076258961127,0.684987806998896
10022,15,12233,0.0210328962103932,0.158041923543937,0.894202556620773
10023,15,12745,-0.169429060033083,0.152587507662924,0.267594077338394
10024,15,14707,-0.0726676335210003,0.15078594391679,0.630157323610309
10025,15,14837,-0.0770753046543836,0.150266131417228,0.608324383526139
10026,15,15033,-0.073826828824101,0.149679511802878,0.622154875896553
10027,15,15458,-0.0694811831039473,0.149666487496756,0.642761914848465
10028,15,15768,-0.106888307601834,0.150474873942583,0.477962390474276
10029,15,16660,-0.11010822173103,0.149395593843698,0.461596981836827
10030,15,18025,-0.090902186060545,0.150100816250252,0.545164561811902
10033,15,18776,-0.133426501069767,0.152837477678063,0.383258726082844
10034,15,19898,-0.0891761864184673,0.150266320172252,0.553257244565788
10035,15,22262,-0.0851718862066622,0.150767402853606,0.572485356754569
10036,15,22403,-0.0708381878939915,0.150588125818347,0.638352500519576
10037,15,23392,-0.104743369932048,0.149712509654683,0.484619145735372
10045,15,24813,-0.0861832067860899,0.152435045063569,0.572176800288502
10052,15,26089,-0.111792936591792,0.149593881429072,0.455374222586668
10054,15,28864,-0.057963917816545,0.149948229007689,0.69931522555818
10057,15,29736,-0.145455074424623,0.149293426097477,0.33057978979976
10058,15,29944,-0.0395566464810602,0.149716277752324,0.791771730636328
10059,15,30305,0.0671813734703266,0.149712035519567,0.653896515994135
10060,15,30308,0.0395128184012949,0.149839423709178,0.792164129423544
10062,15,30790,0.0901869611594039,0.150674569526912,0.549853792017709
10066,15,31471,0.0901869611594039,0.150674569526912,0.549853792017709
10067,15,31707,0.0781075153929428,0.150741981545907,0.60467564048809
10068,15,31759,-0.0780068081910956,0.149464612604184,0.602061565490209
10069,15,31817,-0.0780477818654356,0.149417465400712,0.601756311824169
10070,15,31883,-0.0371002426640445,0.15028403049202,0.80515427520936
10071,15,31939,-0.116454344958547,0.152947521724395,0.446926142823099
10072,15,32031,-0.106110114178385,0.150374254977515,0.480877333592757
10073,15,32291,-0.0826615527548795,0.151778845283218,0.586359867609731
10077,15,32583,-0.0972934946417569,0.152221501178569,0.523135082991947
10078,15,32872,-0.0957570229799337,0.14984581148908,0.52321327118827
10079,15,33670,-0.108580120392677,0.150067535256027,0.46982631836136
10080,15,33671,-0.103593561001554,0.150077521142121,0.490479870977881
10081,15,34444,-0.0575355772351893,0.149723416656372,0.701002991317386
10082,15,36136,-0.0646094765552781,0.149776800296692,0.666461426779636
10083,15,36415,-0.0725334507264164,0.149804445089623,0.628553011892467
10086,15,37613,-0.0960710090013847,0.149470160625518,0.520807646989555
10087,15,38574,-0.0462410881257571,0.150359429921489,0.758616026069439
10088,15,39199,-0.0435369480835543,0.150189533399473,0.772078209096525
10089,15,39474,-0.0245865039247833,0.149891152060633,0.869802148030383
10090,15,39586,-0.00933383000074825,0.151447553833529,0.950891748685229
10091,15,39714,-0.0767115414542635,0.149860236475815,0.609050014423555
10092,15,39718,-0.0843121138649953,0.150252728403422,0.575061312309778
10093,15,39786,-0.0661438767140718,0.15095306453758,0.661527357846565
10094,15,41151,-0.104415627115838,0.151965903628368,0.492471462246953
10095,15,41240,-0.0577937881001098,0.149872417738907,0.700010464249903
10096,15,41993,-0.016598300572756,0.149392672825625,0.911596081007406
10097,15,43302,0.0165634357291885,0.150540133272154,0.912450715000558
10098,15,44170,0.0735289919707344,0.150020493877322,0.624348998503137
10099,15,44946,0.0351549770774872,0.150150416957341,0.815018443381105
10100,15,45164,0.0405772825816803,0.150407199801424,0.787484958837635
10101,15,45703,-0.000112500289625617,0.154518098759131,0.999419493971596
10102,15,46225,-0.0368254898916218,0.151478523961629,0.808063710247561
10103,15,46508,-0.0388247107523821,0.151477109741978,0.797862754154336
10104,15,46512,-0.054270185245634,0.152056158763244,0.721373318078736
10105,15,46521,-0.0406455799995266,0.151914809109641,0.789198062485685
10106,15,46849,-0.0859975101227213,0.152907401004638,0.574189852782554
10107,15,47951,-0.00470136227477291,0.152440176215825,0.975414008518794
10108,15,48688,0.0852866748897548,0.15117512668841,0.573004787228647
10109,15,49703,-0.00447503637590785,0.150411729348416,0.97628172476909
10110,15,50419,0.154210801438556,0.152467231152396,0.312500707225062
10111,15,50499,0.115137107173935,0.153449590021265,0.453558637695166
10112,15,51177,0.0786735683583224,0.151578061572149,0.604065026864546
10113,15,51904,0.0465797614045,0.152833640952373,0.760717686018359
10115,15,55421,0.084314853780729,0.15234062537579,0.580296984783059
10117,15,57321,0.0644205653778002,0.153686957452785,0.675348733131302
10119,15,58174,0.0760618951284129,0.154593887794432,0.62301738385349
10120,15,58698,0.074495888780137,0.153852256734482,0.62854131753653
10121,15,58935,0.0770999874932223,0.153422734226375,0.615605994229926
10122,15,59142,0.0595270659444522,0.15355836202189,0.69850789457024
10123,15,59919,0.0248806428889696,0.152970161265778,0.870886846788682
10125,15,60932,0.0689487796691928,0.153295095420701,0.653146497701679
10126,15,61012,0.0704758592459169,0.153690947972191,0.646835446443559
10127,15,62400,0.0605325880570688,0.153305164173284,0.693191848687812
10128,15,62490,0.0803474499414525,0.153104377721556,0.600059487751012
10129,15,62700,0.04136902178976,0.15206765193099,0.785747588158269
10131,15,63560,0.0498560044868994,0.152349951015457,0.743675345786163
10132,15,64029,0.0760814031975074,0.153671856935988,0.62084459885988
10133,15,64092,0.0237850757760625,0.153333789106314,0.87681568964208
10134,15,64169,0.0314340707529468,0.152678831582514,0.837000503859215
10135,15,65729,0.0334712348141957,0.152662562475099,0.826582189370205
10136,15,65815,0.0334712348141957,0.152662562475099,0.826582189370205
10137,15,66419,0.0351011847392708,0.153435683500752,0.819181661198575
10138,15,66855,0.000430458802391565,0.152527783340369,0.99774983407332
10139,15,67520,0.0785717292271262,0.15293764258225,0.607748142044913
10140,15,68041,0.0533420461567506,0.152057089151762,0.725945585164773
10141,15,68234,0.036603318001234,0.152215030689175,0.810104647383901
10142,15,68851,-0.215761182673986,0.151365694338498,0.154916590705131
10143,15,69757,-0.184028971081325,0.156627037334788,0.24080657059547
10144,15,70217,-0.165022270600401,0.153879325402935,0.284266929993051
10148,15,70894,-0.314816289750059,0.153816436515976,0.0414276071586123
10149,15,70941,-0.26382932311901,0.154544424074719,0.088674943581205
10150,15,70998,-0.1274009407755,0.155897576930545,0.41436006163949
10151,15,71038,-0.139200134991013,0.158817229019689,0.381365166847333
10153,15,71370,-0.16365011976663,0.158496639190316,0.302537903527144
10155,15,71659,-0.1605771828821,0.159357298997616,0.314310308465567
10168,15,79341,-0.16655386943898,0.159339919818082,0.29661160531996
10169,15,82212,-0.192526690596987,0.159168140182138,0.227249313222477
10170,15,84544,-0.188771039105599,0.158500840514075,0.234462368402479
10171,15,86266,-0.229229143167499,0.160281648501138,0.15355428315526
10172,15,86295,-0.327499039783206,0.156701190957049,0.0373367051479599
10175,15,94074,-0.359733849339691,0.157326261579255,0.0228139133556196
10176,15,96254,-0.350619662113651,0.158573660041239,0.0276704693141246
10177,15,96613,-0.347084406017202,0.158790880690587,0.0294870718104647
10178,15,99518,-0.39935143594802,0.158164487197994,0.0120101670708051
10179,15,99543,-0.392848235132302,0.15864695582334,0.0137455356165646
10180,15,100316,-0.402434231100927,0.159267607931101,0.0119476334490169
10181,15,106762,-0.375395116119024,0.160184128604112,0.0196569314979167
10182,15,108576,-0.451001804318373,0.158493572629632,0.00469225356585712
10183,15,109676,-0.448866838043024,0.157438706602232,0.00461359927686358
10187,15,112248,-0.338662394819885,0.152187740422978,0.0266928730506276
10188,15,113148,-0.4349970587057,0.158335120557142,0.00631674647165933
10194,15,117153,-0.437596916760167,0.170407757473897,0.0106413648206017
10195,15,126797,-0.409692339066685,0.168201729704449,0.0153563815909791
10197,15,129576,-0.456906337727963,0.167735414464525,0.00677100522107369
10198,15,129671,-0.492026447989186,0.165742238381432,0.00319569984225399
10199,15,132664,-0.495518758973904,0.165712762241203,0.00298335830184471
10200,15,132707,-0.481008627126544,0.166361541613609,0.00407351839807693
10201,15,132710,-0.483733533295559,0.168774318675975,0.00440399514628721
10202,15,132712,-0.294567715261707,0.166528761272394,0.0777790809432129
10203,15,132737,-0.336477153517048,0.166273834481224,0.0437609762493403
10204,15,132965,-0.36773872625496,0.16665294532821,0.027984329628617
10205,15,133138,-0.447051434510381,0.165037100408716,0.00708188914302837
10206,15,133313,-0.473594640496096,0.16589427129885,0.00456084497223202
10207,15,133314,-0.516687846830862,0.167264057720436,0.00216717216539335
10208,15,133472,-0.50907947982282,0.164598507419291,0.00214033704347411
10209,15,133474,-0.456089613329091,0.169061308265326,0.0073155625186978
10210,15,133533,-0.577974671513462,0.16822721676191,0.000661493815349884
10211,15,133892,-0.553964917714714,0.165823265595744,0.000925016437961596
10212,15,133910,-0.591458809825233,0.167166317041812,0.000456795780553556
10213,15,133953,-0.631623338507449,0.166121649941154,0.000168944612014266
10214,15,133965,-0.618016169152173,0.164634407575211,0.000203547205976905
10215,15,134036,-0.520560957763651,0.164026228621427,0.00163760693007663
10216,15,134558,-0.514815005188862,0.164586093918903,0.00190672756791361
10217,15,134644,-0.406894740613807,0.16338437112733,0.0132185951840587
10218,15,134750,-0.411519987886825,0.163305438320042,0.012178021165958
10219,15,134843,-0.402248801863632,0.170168803820969,0.0186285157064334
10220,15,136895,-0.315750730203022,0.165585163372859,0.0573479536764335
10223,15,141593,-0.313238676023857,0.161731888262477,0.0535702589883113
10224,15,143047,-0.406728738603369,0.163696540930958,0.0134306789882216
10225,15,143755,-0.496502374556843,0.158558256500779,0.00188526711927232
10226,15,143906,-0.521276160674167,0.158789164030639,0.00113045924364989
10227,15,144887,-0.521926220913067,0.158708292227741,0.00110822500296826
10230,15,149218,-0.493671699463631,0.155525896721638,0.00163451508010574
10231,15,149283,-0.359434471248809,0.152187036603589,0.0187290857340509
10232,15,150503,-0.287096683544423,0.15235544722261,0.0603340490899289
10233,15,150771,-0.29545287824861,0.152179434901062,0.0529958922507787
10234,15,150846,-0.270036935815262,0.15244378437474,0.0773591165062001
10235,15,151176,-0.252705111272538,0.151845855335044,0.0969555739752527
10236,15,151907,-0.246217879089157,0.150648765564889,0.103069763266834
10237,15,154160,-0.268053261722313,0.151405449039256,0.0775180024270128
10238,15,154614,-0.268571253827691,0.151107599987351,0.0763714355956584
10239,15,158171,-0.318792337005187,0.155257229979106,0.0407782599059497
10240,15,158444,-0.277964993285981,0.15567919179578,0.0750388637977202
10241,15,158776,-0.295924117798899,0.150243580056989,0.0496624259627148
10242,15,158792,-0.245313622080132,0.150501601191836,0.103999036760911
10243,15,158961,-0.180146864359094,0.15019253304319,0.231161533543026
10244,15,158969,-0.180619634046561,0.150451429488392,0.230743257809691
10245,15,159655,-0.0811894604370342,0.15282663622762,0.595578253836659
10246,15,159884,-0.0243788299696397,0.154432156852803,0.8746565137089
10247,15,160429,-0.0935999845414863,0.153625258657425,0.542734294327615
10248,15,160644,-0.147776492998957,0.153963845749925,0.337806309559313
10249,15,165912,-0.109309298901488,0.152956139757912,0.475300923837248
10250,15,166369,-0.154452110159781,0.152981351896936,0.3133718075465
10251,15,168199,-0.153898610638962,0.155349659143934,0.32253044833732
10252,15,168558,-0.150479245568651,0.152590901455676,0.324729398978019
10253,15,168592,-0.117922072652344,0.153712388145306,0.443498883670866
10254,15,168689,-0.188350427565579,0.153513493520889,0.220666289132615
10255,15,169414,-0.233330015244809,0.153257407854629,0.128786297941396
10256,15,170347,-0.241641516016899,0.154287901860105,0.118204137080846
10257,15,170413,-0.214279042143295,0.15137165861393,0.157779483671591
10258,15,170682,-0.159581492621679,0.151442115160642,0.292720037069225
10259,15,170944,-0.22073509019678,0.153892602608944,0.152359092758933
10260,15,171150,-0.136359107628411,0.15161230287863,0.369056247437439
10261,15,171671,-0.202157950728839,0.152238080099708,0.185066960707972
10262,15,172074,-0.0683650305785688,0.154615799712549,0.658643691879721
10263,15,172102,-0.0642196625771321,0.155056608884165,0.679001782685416
10264,15,173340,-0.0673091635988305,0.152226361450037,0.658640611263034
10265,15,179652,-0.0775034092133173,0.152562084321119,0.611762033603691
10266,15,180876,0.00239040878477859,0.154195543745634,0.987640087480532
10267,15,180978,-0.104115804305587,0.152464616004613,0.495127404786565
10268,15,181071,-0.028372188266935,0.151516748351563,0.851568700143772
10269,15,181986,-0.0947551399597667,0.151315435528971,0.531582343527103
10270,15,183037,-0.0802899371444801,0.154587830847577,0.603820773454137
10271,15,184074,-0.0730551263880908,0.150207242384747,0.627012180776774
10272,15,184082,-0.0426291284659568,0.150312172683786,0.776880155708072
10273,15,185252,-0.0426291284659568,0.150312172683786,0.776880155708072
10275,15,185951,-0.0510552833268726,0.150216261485442,0.734150139736602
10276,15,187949,-0.0371898122853812,0.150058476612875,0.804405811848242
10277,15,188149,-0.18970484522525,0.150882655107837,0.209476020797841
10279,15,194959,-0.0530111965215907,0.150335135394072,0.724583682223869
10280,15,195072,0.0349394928411696,0.15294946173212,0.819437903894242
10281,15,195091,-0.0653161963304797,0.149717922999719,0.662913554315169
