SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
10478,15,412551,-0.296767786516658,0.132140342114721,0.0253315007886779
10480,15,413284,-0.251025476104213,0.132366557011208,0.058717872491969
10481,15,414582,-0.259314189331704,0.132512194252933,0.0511461732175624
10483,15,421830,-0.261694687324517,0.134426551474086,0.0523577891457116
10484,15,422359,-0.229838290939504,0.132661998909002,0.0840561534450375
10485,15,422808,-0.222066371296795,0.133077858078253,0.0960644663927074
10486,15,424272,-0.128185988079323,0.140157482986273,0.36103361656254
10487,15,425338,-0.231590867601993,0.132678709305583,0.081767705916699
10490,15,427668,-0.23570477965176,0.132821183101791,0.076825350878252
10495,15,430047,-0.240671174773591,0.132437856134422,0.0700283488558217
10496,15,433993,-0.204290256812883,0.133785117670076,0.127655787256681
10498,15,441176,-0.208117503287474,0.133333609527249,0.119448566115372
10500,15,443566,-0.233808564439871,0.133415508168982,0.0805587693230999
10501,15,443890,-0.148037919448931,0.133351105348188,0.26769588406529
10502,15,446521,-0.117179352579408,0.134415076956308,0.383925091971143
10503,15,446992,-0.173234870626069,0.132792766445775,0.192895821240627
10512,15,449086,-0.183817587338649,0.133106073930474,0.168156982597724
10513,15,451421,-0.19580663466643,0.133986340865488,0.144797324370188
10514,15,453019,-0.184117692069332,0.132952551263527,0.166976740540999
10515,15,459550,-0.172205618405586,0.135744951842201,0.205420814929715
10516,15,460514,-0.0698885760210683,0.134258664220212,0.603005442920994
10517,15,460515,-0.0257243342874331,0.134167687482991,0.848061822630457
10518,15,461014,-0.0145863174658902,0.134149881582564,0.913477238044105
10521,15,461760,-0.0501734860996657,0.133766286728423,0.707823851553148
10522,15,461793,-0.0500120481878067,0.133642034600312,0.708462403162028
10523,15,461814,-0.0664817591459749,0.133835698222337,0.61968048464279
10524,15,462280,-0.0631099187434554,0.134139066931085,0.638301772488942
10529,15,465855,0.00272399749751662,0.134206822547211,0.983817906916452
10530,15,466097,0.0238291280580654,0.134056060407501,0.859017387243809
10531,15,466324,0.022300985822251,0.134348047140488,0.868256608052319
10532,15,466738,0.0582694328584366,0.134838152513471,0.665900963110874
10533,15,467591,-0.0508517535607228,0.134337889279018,0.70525986235811
10534,15,467703,-0.0520204143472101,0.133861303942861,0.697795783236152
10535,15,467752,-0.0626785577306037,0.133468934801869,0.63892249577244
10536,15,467792,-0.0324417180063385,0.134475015043465,0.809503614210824
10537,15,467889,-0.0374905716755599,0.134805632777246,0.781092011340067
10539,15,471823,-0.064904098597006,0.134220521189242,0.628995742523361
10540,15,472448,-0.066124030829421,0.134364384614287,0.622937106519509
10542,15,474768,-0.0849392066725456,0.134082375122628,0.526827028949007
10543,15,475002,-0.0896307760630608,0.135424715271592,0.508499507721056
10544,15,477403,-0.00498798629004549,0.1353935548404,0.970632888044477
10546,15,477914,-0.0333137864304259,0.134146850656421,0.804017157114416
10547,15,478685,-0.0223775837782464,0.134111433790763,0.867577212305023
10548,15,479604,-0.00918282489368272,0.135359842872103,0.945951333233342
10549,15,483470,0.00756831260921409,0.134832873759092,0.955269154528707
10550,15,484698,0.0229991125651469,0.134959978432841,0.864781942739321
10552,15,487554,0.0318504080756342,0.135088432878015,0.813744384874155
10553,15,488538,0.0186666059897527,0.137506605998214,0.892095813398629
10557,15,491077,0.0140761723547468,0.13425749863208,0.916558674135559
10558,15,491585,0.00818905886192312,0.134180409144822,0.951369686254975
10559,15,492159,-0.0183671289740606,0.135161354568214,0.891985393374353
10560,15,495561,-0.0178023273951336,0.134756101871326,0.894974320943276
10561,15,495702,-0.0750225460868785,0.135769725796554,0.580906247892507
10562,15,497661,-0.0243744600825801,0.133133436038318,0.854838053996033
10563,15,498195,-0.0208357906522802,0.13442533064242,0.87691069970322
10564,15,507796,-0.0105124707422263,0.135560689520951,0.938231482644842
10565,15,508952,-0.0061181645920757,0.132938366880879,0.963318289316179
10566,15,509182,0.00227757548792981,0.133994572930469,0.986448196745546
10567,15,509318,-0.0392688658291243,0.133610805803786,0.769003332187398
10568,15,510569,-0.0280073284206095,0.132867780529698,0.833172011671375
10569,15,511379,-0.0337809208215668,0.133237929260756,0.799999852289589
10570,15,513988,-0.019253240610353,0.13455579075799,0.886302782687184
10571,15,514714,0.00786593478927773,0.133236782357683,0.952955835811755
10573,15,520780,-0.0384041804251955,0.133023443801377,0.772978623975135
10574,15,521235,0.0311069324419234,0.134944445186465,0.817823913338878
10575,15,521442,-0.106301341466092,0.135089294917065,0.431870219795345
10576,15,523460,-0.085582059314858,0.133908621299269,0.523167218573774
10579,15,526003,-0.0853839605438841,0.132959410821355,0.521172716966066
10580,15,529986,-0.171780267581916,0.133569912387248,0.199261523264099
10581,15,530828,-0.108128688713016,0.133803586158723,0.419568613461462
10582,15,535075,-0.188981036125685,0.133457041631984,0.1576443827257
10584,15,537874,-0.174985129903447,0.133725272455336,0.19154086432476
10586,15,542319,-0.147849709232248,0.132944850386425,0.266846338147181
10587,15,544846,-0.157656235857345,0.133185221443956,0.237313809970634
10588,15,546198,-0.157656235857345,0.133185221443956,0.237313809970634
10589,15,546237,-0.157656235857345,0.133185221443956,0.237313809970634
10591,15,549104,-0.149427255554028,0.133372201581483,0.263314459879172
10593,15,554500,-0.134035218502732,0.133151741928635,0.314799666673386
10594,15,557431,-0.168193731093157,0.133493114682893,0.208522200135233
10595,15,558567,-0.12929310830267,0.132934486793964,0.331414285457097
10596,15,558912,-0.125557025421926,0.13309923273444,0.346155284802146
10597,15,560958,-0.156238150752096,0.134172456890653,0.245024939531699
10598,15,561827,-0.161266942373133,0.1334150195654,0.227563517450777
10599,15,561893,-0.112938667634077,0.133889715242533,0.399508848218113
10600,15,563572,-0.191295627719731,0.133302573010359,0.152158734152823
10601,15,563727,-0.175695304365065,0.132842512414164,0.186830160319583
10602,15,566834,-0.193190222653253,0.132809502476012,0.146657114031018
10603,15,568292,-0.238447273524012,0.133580657744881,0.0751128194665935
10604,15,571413,-0.159170829511721,0.13384566011683,0.23515566991876
10605,15,572989,-0.176894568668084,0.133291861602493,0.185326046772218
10607,15,578365,-0.182306528188458,0.133364888261667,0.172502892668608
10609,15,580357,-0.178219319892669,0.133456259333814,0.182601423708789
10612,15,587077,-0.185144179899151,0.133139034664958,0.165220425909862
10613,15,588514,-0.185916394410578,0.132670634106614,0.161991596965986
10614,15,588544,-0.248856613565277,0.135695530355143,0.0675055056353702
10615,15,588953,-0.237800813556308,0.132952923864344,0.0745351963948775
10616,15,589040,-0.179242284325575,0.135947559995279,0.188202380898521
10617,15,589277,-0.144533894007109,0.13291732856298,0.277603337607636
10620,15,591247,-0.167544131356907,0.135874942982754,0.218367913016073
10621,15,593982,-0.156875914760222,0.134615114306067,0.244657612584364
10622,15,594139,-0.123946102809257,0.133293545543569,0.353072158224361
10628,15,602954,-0.130960806225129,0.133160408268324,0.326044068764667
10631,15,608367,-0.12671680807375,0.1330361064769,0.341495522083777
10633,15,615079,-0.113909015849463,0.133745122324792,0.394965105676675
10634,15,615367,-0.137390769648258,0.132911474941317,0.301983458453496
10638,15,618996,-0.139089977728115,0.132686474645253,0.295235824330464
10639,15,619443,0.0126409702255535,0.133245206122481,0.924471929262175
10640,15,619880,-0.0224593514585224,0.133232077562493,0.866228944874714
10641,15,623130,-0.0480159263164378,0.134156777420747,0.720625282569098
10642,15,625082,-0.0645906140894064,0.134457299888888,0.631254681966481
10643,15,628108,-0.0741098020057691,0.135841415723717,0.585712185909404
10644,15,628209,-0.0404263466070088,0.134550072055541,0.764006392569025
10645,15,628770,0.0886509682942973,0.13647234212914,0.516380027413938
10646,15,629119,0.0800808910474581,0.135048270937746,0.553574396867001
10647,15,630972,0.00263870849111891,0.134227250117854,0.984326890843351
10648,15,631958,0.0218357553533555,0.139490698483499,0.875697550330464
10649,15,631968,-0.0433938032246144,0.13831670987731,0.753913057040089
10650,15,632436,0.0362137231581294,0.138737557195868,0.794226818332509
10653,15,635177,0.0674281750150101,0.138513662582342,0.626703594010948
10654,15,635682,0.0648984759135403,0.139225178968975,0.641402536953638
10655,15,636570,0.0933117077861261,0.139525587960022,0.504073915908801
10656,15,637208,0.11152204840823,0.140542127101047,0.428011870880837
10657,15,637584,0.0847384654157621,0.141840825495131,0.550610405377095
10658,15,637878,0.0836146494842485,0.140062747897869,0.550903473039912
10659,15,637893,0.0677777688868229,0.138704041812737,0.625392739470272
10660,15,637894,0.0708718648574782,0.139719371410364,0.612300100257041
10661,15,637926,0.054196454770945,0.138720957496447,0.696264387088984
10662,15,639000,0.0624602534009091,0.139228338151019,0.653982941561103
10663,15,639239,0.0363019846156163,0.138970857538536,0.794075095099163
10664,15,639279,0.0219460073388353,0.139773899346432,0.875326125189606
10665,15,639290,0.0169398560001177,0.14727817616811,0.908495095859758
10666,15,639391,0.040407928217959,0.153203934383346,0.792124501273943
10667,15,639445,0.0812966139960789,0.151305936305959,0.591399225012182
10668,15,639520,0.0414615816336084,0.14983886161817,0.782166431645933
10669,15,639862,0.00995686942856144,0.155303588733009,0.948917101821533
10670,15,640033,-0.0133455406981349,0.151872845246653,0.930027348987206
10671,15,640056,0.00474907057026908,0.15412549937328,0.97543607847858
10672,15,640881,-0.0098914338477929,0.154717421695149,0.949060355210273
10673,15,641425,-0.0157831024753516,0.157122264075965,0.92004323807841
10674,15,642215,0.0352263602513565,0.155289844398008,0.820677402944925
10675,15,642286,0.00650556754446496,0.153555557439482,0.96623071478272
10676,15,642294,-0.0388274054252786,0.155310731826576,0.802734155077269
10677,15,642325,0.0179006952471679,0.154707151840992,0.907950577512717
10678,15,642712,-0.142547988556898,0.158390567019418,0.368745620300071
10679,15,645672,-0.0884972516157108,0.162937655423344,0.587379187420867
10680,15,646327,-0.0858020522350573,0.162995701268554,0.598936150050727
10681,15,649242,-0.0848203963676823,0.163746557379343,0.604784126071806
10682,15,649484,-0.0848203963676823,0.163746557379343,0.604784126071806
10683,15,651364,-0.0889445109436329,0.162936965517212,0.585491202513442
10684,15,652034,-0.0882157086385424,0.162203380105956,0.586882074731164
10685,15,653760,-0.120240698742086,0.163627033568981,0.462921074193526
10686,15,653769,-0.0991948779727885,0.164426142540979,0.546710360659421
10687,15,653775,-0.119369144953124,0.165286823656782,0.470653378070134
10688,15,656377,-0.116375972878658,0.165427929453874,0.482217641562458
10689,15,657044,-0.10927708029959,0.16697420693411,0.513244969543963
10690,15,657104,-0.150168079649079,0.167035922306959,0.369256604333551
10691,15,657980,-0.173613424281927,0.166819744961499,0.29871561754707
10695,15,660805,-0.210454255913344,0.172053256927496,0.222072922381532
10696,15,663916,-0.042031199639462,0.231263850357307,0.855886652501365
10697,15,664038,-0.17489371739992,0.242967007671885,0.47210908692955
10698,15,664146,-0.224004441963707,0.255211770340134,0.380692742866083
10699,15,664726,-0.264334278208594,0.267467740024116,0.323690147460777
10700,15,667693,-0.301643374240662,0.279174032089233,0.280663867738986
10701,15,668514,-0.406485411507477,0.207125695555556,0.0504887201384188
10703,15,671034,-0.412078922740903,0.206723899212061,0.0469893063534784
10704,15,673487,-0.439226176000142,0.205145087637429,0.0329543019055531
10705,15,674856,-0.439226176000142,0.205145087637429,0.0329543019055531
10707,15,676857,-0.477982752840056,0.199482616615633,0.0170899370552115
10708,15,677981,-0.355080979968177,0.154764571257855,0.0223580937038403
10709,15,677995,-0.268596143996226,0.146585471543402,0.0677412996099538
10710,15,678027,-0.252005554019577,0.146509428185404,0.0862972882850019
10711,15,678058,-0.248019805400322,0.147851069274478,0.0943303822123922
10714,15,678248,-0.0920524743259437,0.135003617737853,0.495779717962475
10722,15,678832,-0.0943099074732252,0.135805937132684,0.487859260566959
10723,15,678916,-0.177574184832699,0.134211073148312,0.186659712018978
10726,15,678995,-0.220319030226304,0.134848515274618,0.103186868321219
10727,15,679406,-0.197978028642026,0.134176903906795,0.140969536059732
10728,15,679485,-0.203252017416514,0.134316875424263,0.131116603736911
10729,15,680430,-0.197016402723953,0.133388854799003,0.140565056646063
10732,15,682676,-0.181050107571949,0.133384658988361,0.175536139738822
10733,15,685516,-0.216229143036577,0.134826345227321,0.109661203741668
10734,15,690141,-0.19100734642736,0.133281376865708,0.15271043732673
10735,15,691906,-0.167004213866038,0.13366090675912,0.212323988010687
10737,15,692272,-0.169288893188064,0.133428407053946,0.205361955135063
10738,15,695613,-0.183537001235543,0.132996034560712,0.168454300582813
10739,15,696549,-0.178204020183714,0.133395516285876,0.182440238705009
10740,15,697431,-0.145311877017059,0.132902315603216,0.274975384200909
10741,15,697632,-0.171936229448096,0.133189200671621,0.197577177159078
10742,15,697884,-0.238501847421455,0.135432435133121,0.0790975179076175
10743,15,697906,-0.277325302055752,0.132217779808248,0.0366610857451979
10744,15,698025,-0.29455905333577,0.132213469555433,0.0265165039850956
10745,15,698268,-0.314889036022674,0.13220881942873,0.017759646458254
10747,15,698953,-0.335354747430796,0.131910357333661,0.0114394294716431
10748,15,701044,-0.305771992085164,0.132113857162205,0.021215971887413
10749,15,701551,-0.3516810844511,0.132567521552523,0.0083421673072269
10750,15,701614,-0.347742530885353,0.132403468147209,0.00900559726413396
10751,15,701762,-0.325952037434334,0.134301099314254,0.0157230642853885
10752,15,701781,-0.359307976399826,0.131827025409996,0.00673833616786084
10753,15,701849,-0.38014629052512,0.132731690561167,0.00443310525915061
10754,15,701869,-0.310373686288572,0.133939724470492,0.0210608908445829
10755,15,702245,-0.282386007237088,0.133149024246246,0.0346331390497673
10756,15,702344,-0.281469818934373,0.132384062310471,0.034183377108508
10757,15,702475,-0.303335773384805,0.131870650876479,0.0220165921836882
10758,15,702493,-0.305357654590081,0.132437825127204,0.0217083120464057
10759,15,702546,-0.329291571973925,0.13170257509029,0.0128629068481399
10760,15,702764,-0.32066133093568,0.131956762711607,0.0155946748766153
10761,15,703056,-0.319782758653935,0.131768936008683,0.0157307155900768
10768,15,710273,-0.156402976829658,0.133116423599226,0.240813155159429
10772,15,716842,-0.147537496055857,0.133257237264833,0.26897729091821
10773,15,717962,-0.0702149798953825,0.133172396719293,0.598352056248575
10774,15,719963,-0.083468145088944,0.132776817166059,0.529994629303019
10775,15,720332,-0.0891045732116227,0.133165636181194,0.503852556045883
10776,15,720492,-0.0788416023780927,0.132784827693685,0.553056535554621
10777,15,729585,-0.0676199502880773,0.132814873463646,0.610979652023173
10778,15,729632,-0.0860843047961086,0.133903429655354,0.520717054590256
10779,15,729765,-0.0594536220811828,0.133187237569617,0.655588333140113
10780,15,729766,-0.0944536918438394,0.135264027476455,0.485454789671461
10781,15,731742,-0.0711393136500295,0.133288947127548,0.593869431596051
10782,15,735908,-0.0484835952189826,0.133389487974071,0.71646849370167
10783,15,736963,0.0414172179592018,0.133402569196588,0.756388379692783
10784,15,736990,0.0415353817842729,0.133020778512879,0.755036932715996
10785,15,737166,0.0699713680469347,0.13377306306327,0.601260503576185
10789,15,747552,0.0572284195111094,0.133790224556242,0.66909587122393
10790,15,748030,0.0951571222380383,0.133509911659323,0.476480907880849
10791,15,751144,0.0790349814277397,0.132989386479418,0.552695233268067
10792,15,751335,0.0615479417319835,0.133030235354226,0.64389222450787
10793,15,751442,0.0481631833861423,0.134340696098425,0.720172096177984
10794,15,751857,0.0838574119013865,0.1337184728592,0.530986544912247
10796,15,757677,0.0741422382264947,0.13335607279825,0.578582235042695
10797,15,757952,0.0529785284222833,0.134547482115026,0.694000843533071
10799,15,758119,0.111620308724253,0.132956759061707,0.401743864991999
10800,15,758539,0.087178925208398,0.133587981368468,0.514441788908376
10801,15,759034,0.0959537711301399,0.134290727686702,0.475376265444537
10802,15,759061,0.0792098084929201,0.133777661819834,0.554162392190567
10803,15,759214,0.0567716203740243,0.133105463731925,0.669991818129634
10804,15,759381,0.0655741221746411,0.133125501079614,0.622620052931778
10806,15,760114,0.0990248682407495,0.133235347884268,0.457835157556877
10807,15,761032,0.103561766009507,0.133656976270341,0.438957350663265
10808,15,761321,0.0778801197273314,0.133825754529535,0.560970708354663
10809,15,762315,0.0913505069071377,0.133414648452394,0.493975479892887
10810,15,762399,0.0921585831718016,0.135516315095975,0.496915213055894
10811,15,762569,0.110904539582616,0.133423507674672,0.406410178146015
10812,15,762597,0.0921582582689114,0.133914451713567,0.491786664980706
10813,15,762665,0.0945357731197818,0.134123300937726,0.481373174496745
10814,15,763531,0.122966755146251,0.13388933837909,0.359025698324443
10815,15,763849,0.157126048999039,0.134237743437086,0.242587097085884
10816,15,763978,0.11859439920264,0.133784880583399,0.375975401354801
10817,15,764381,0.120248198553777,0.13387811148734,0.369695613009983
10818,15,764453,0.112581862194381,0.133835961859407,0.400809332949097
10820,15,765710,0.145350219806212,0.133444482870719,0.276800500436454
10821,15,765854,0.13148929567812,0.133866394420097,0.326652990957229
10822,15,766151,0.127644811101714,0.133597954647021,0.340009140590555
10823,15,766225,0.0645194045815707,0.134108168829591,0.630743681517048
10824,15,766858,0.0933236758981897,0.13411817684139,0.48699210116215
10825,15,767623,0.130613545317479,0.13365487632797,0.329117160025715
10826,15,767955,0.124275524061502,0.133339253597023,0.351960587593699
10827,15,768052,0.112889722504249,0.134402713642813,0.401512592055312
10831,15,774372,0.167278919463143,0.13466168579347,0.214981450488332
10832,15,774673,0.135917342575192,0.134853680190821,0.314198821541868
10834,15,776034,-0.0171008735655077,0.133717500147854,0.898310372851395
10835,15,776532,0.0227684266658846,0.133425838140625,0.864600827181482
10836,15,777196,-0.020060126892496,0.133416509288601,0.880568717664233
10837,15,777500,0.0432607406609882,0.132856191246171,0.744904191946527
10838,15,777559,0.0444452134800889,0.13284256765893,0.738147749070694
10839,15,778023,0.0271353996622574,0.133031307644832,0.838488589040315
10841,15,779669,0.0327553590876263,0.132839678224283,0.805378061352278
10842,15,779900,0.0863873808496324,0.133297180597207,0.517353819195342
10843,15,780008,0.075642144673974,0.133404412661838,0.571065168638271
10844,15,781811,0.0737910014304158,0.134220432997698,0.582821555431698
10845,15,785050,0.0309838409972635,0.133573502415031,0.816702729493877
10848,15,785674,0.0421400311507432,0.133751782451663,0.752901151583202
10849,15,789434,0.0434709490413741,0.133436637307378,0.744784059836333
10850,15,789595,0.0256335969809999,0.133508939659874,0.847853304594605
10851,15,789672,-0.033838474994413,0.135143009955441,0.802431331579901
10853,15,791260,-0.040006453047686,0.133610185925957,0.764790733858875
10854,15,796798,-0.141576489008471,0.133218396812779,0.288626458454194
10855,15,797115,-0.0872448338585537,0.136195997875299,0.522209286941989
10856,15,797158,-0.178243770413611,0.13289082636066,0.180691960279777
10857,15,797268,-0.201570087481826,0.132534500544433,0.129183234448139
10858,15,797335,-0.193613364617721,0.133270724323469,0.147172493185519
10859,15,798213,-0.213347251625946,0.133949452649329,0.112112534549751
10860,15,798788,-0.180267338350507,0.133111351714711,0.176519796646448
10861,15,798886,-0.183797661107003,0.132678996854837,0.166841356636725
10862,15,800526,-0.0977923700602659,0.132954055324206,0.462502110756645
10863,15,802678,-0.0920694550385624,0.132785751022557,0.488534294158476
10864,15,803281,-0.111981806040309,0.133287587764158,0.401391953728521
10865,15,806960,-0.203210675527554,0.133049514279203,0.127574172298577
10866,15,807285,-0.198979782355711,0.133010381174356,0.135554484114586
10867,15,808281,-0.209789253064983,0.133428876110808,0.116778516678083
10868,15,808893,-0.20943222315225,0.133762592794309,0.118314613099764
10869,15,810364,-0.169066646806854,0.133947991161405,0.207716823628872
10870,15,810448,-0.165185653431277,0.133198561397623,0.215745123992903
10871,15,811848,-0.268590055293489,0.132519096742342,0.0434338677811043
10872,15,815715,-0.233574313665697,0.132685765208083,0.0792132674687344
10873,15,816215,-0.260643413728961,0.132723091586481,0.0503361680857648
10874,15,816620,-0.243619710469322,0.13299655603131,0.0678274928737686
10875,15,816745,-0.267460125250305,0.132325908904885,0.0440110494829252
10876,15,818536,-0.122739743339032,0.133089824309816,0.357037269449103
10877,15,819084,-0.0449114914927613,0.134574222188516,0.738781262393644
10878,15,822096,-0.0619299845524625,0.135858691683575,0.648784487590806
10879,15,822156,-0.011846113611769,0.134100228176316,0.92965832216659
10880,15,822171,-0.0262208364146821,0.134309397592488,0.845327471144908
10883,15,822605,-0.0395991898671418,0.13480392478973,0.769118536964564
10884,15,822681,0.00590632565309546,0.133668171810927,0.964780745074129
10886,15,823485,-0.0151571492324576,0.133389842789387,0.909595336916059
10887,15,823924,-0.00741680634379233,0.134559113772198,0.956074590003686
10888,15,824287,-0.00408678387617567,0.134774491561606,0.975826489835784
10889,15,824858,-0.0153615466399099,0.133643749205502,0.90855486528865
10891,15,825246,0.0177281342883943,0.133287759935354,0.894264051824743
10892,15,826538,0.0115288677399471,0.134112101396832,0.931543446092542
10893,15,829621,-0.00571352576263179,0.134536609121566,0.966149483355179
10894,15,830933,-0.0446131635430072,0.133472575561085,0.738389662880534
10896,15,833802,0.0256358066931471,0.135033019246244,0.849537024527357
10897,15,834594,0.0291630590214986,0.134626628429564,0.828628249299382
10898,15,841040,0.0257028626041729,0.133284079267208,0.847193056295562
10899,15,841052,1.02370773027993e-05,0.133646250198124,0.999938926657078
10900,15,843952,0.000957841056609121,0.133799319283425,0.994292205711136
10901,15,846356,-0.0479053166317293,0.134930512826858,0.722773944889355
10902,15,846553,-0.0661580183865096,0.135063042761108,0.624558008662354
10903,15,846837,-0.0188268877326126,0.135998867808136,0.889976244603707
10905,15,848974,0.0264559378312369,0.135710969034912,0.845549522897526
10906,15,849160,0.0072245696692137,0.136164467806751,0.957715969716759
10907,15,849407,-0.010414528268575,0.13371944895252,0.937964913722535
10908,15,849538,0.022878285305822,0.134259446932311,0.864790409773851
10909,15,850586,0.0110961931950332,0.13440917164392,0.934251914709693
10910,15,852168,0.0288057550938244,0.134246530995173,0.830223716064369
10911,15,854152,0.0243775802505953,0.133963751849411,0.855709569157183
10912,15,859618,-0.00539725510593814,0.134061752136445,0.967909025610109
10916,15,861655,0.00852816718847066,0.134209357305022,0.949369480582888
10917,15,863324,-0.00200110658010261,0.133503172486707,0.988049259577164
10918,15,863468,-0.0553851599232017,0.133343876976388,0.678133770170424
10919,15,864150,0.124459412636578,0.133825430397221,0.352999812862182
10920,15,864445,0.149678770509756,0.133876680571764,0.264312481413921
10921,15,866884,0.174137405128983,0.133324480027478,0.192363121284708
10922,15,866920,0.0965685685606307,0.133150894479583,0.468775107705119
10923,15,867290,0.126748209793655,0.133665418365817,0.343650985734372
10925,15,870871,0.205391486389763,0.134092078603997,0.12648726899383
10926,15,873261,0.186267218412758,0.132719656392111,0.161357652001128
10927,15,873940,0.178574856449784,0.13252323079015,0.178683961456851
10929,15,876222,0.178263822337994,0.134808362973989,0.186907800908753
10932,15,880049,0.167401423404849,0.132939194789171,0.208778195784583
10933,15,880507,0.166017347961167,0.132944111606053,0.212574718573009
10934,15,885299,0.16425567657913,0.132950310498064,0.217478466531862
10935,15,887134,0.379937408851304,0.1345145200011,0.00500428804473507
10936,15,887279,0.386078301955607,0.134653259246648,0.00438977971723732
10937,15,888108,0.381210272373457,0.132116435348643,0.00414926501801686
10938,15,888555,0.374217938463148,0.131791365893857,0.00478054187661921
10942,15,892522,0.377374651932516,0.133667518203542,0.0050237815818631
10944,15,897914,0.377374651932516,0.133667518203542,0.0050237815818631
10945,15,898824,0.409528894289328,0.132789117818198,0.00220294403522712
10946,15,900083,0.0972897770033804,0.133833566562026,0.467740831439651
10947,15,901583,0.1367186098041,0.13330475095836,0.305778005604438
10948,15,903422,0.168082633887044,0.133421006363541,0.208576882887735
10950,15,906404,0.167524257513523,0.133820001352639,0.211448787463429
10951,15,906473,0.157783755651052,0.135019389644888,0.243353117766006
10952,15,906721,0.174388939440076,0.133560335813955,0.192506898253506
10953,15,906722,0.174388939440076,0.133560335813955,0.192506898253506
10954,15,907032,0.166690421837887,0.133822951036534,0.213735886799905
10955,15,907053,0.188119690541883,0.136816040438673,0.170008867519005
10956,15,907245,0.174840608450196,0.135252053792331,0.196959590420713
10957,15,907643,0.196264745528528,0.134725403308899,0.146067110790321
10958,15,908870,0.207357220035973,0.135373724195859,0.126482506766124
10962,15,911795,0.16393557631299,0.135091366085834,0.225743819682196
10963,15,912636,0.166949957915196,0.136229314964578,0.221201324391196
10964,15,912729,0.216785854728676,0.134507627339906,0.107921077343976
10965,15,917889,0.183025904894097,0.13598407274444,0.179186800611623
10966,15,919436,0.198997667628938,0.135492019426257,0.142803643827388
10967,15,921242,0.189111086673398,0.135515343804752,0.163743600656331
10968,15,921271,0.1805550478851,0.136494194070485,0.186756894600205
10969,15,923218,0.289923919802591,0.132715029559385,0.0295784255311384
10970,15,927535,0.287954281976926,0.132628019268606,0.0305861557015619
10974,15,931347,0.244238728709283,0.132596482371329,0.0663181952210927
10975,15,933083,0.126077941190472,0.133563826873539,0.345839411700862
10976,15,934483,0.11002234845763,0.136345629501153,0.420246060357755
10977,15,934516,0.159623576073016,0.133398270471129,0.232267860374095
10978,15,935795,0.121407779614206,0.135107160305275,0.369476365005985
10979,15,937046,0.17950633150367,0.133541128242941,0.179746100094359
10980,15,938051,0.0711111438254635,0.133614945948862,0.59491571032212
10981,15,940092,-0.0190933042141643,0.133228307120217,0.886125022764494
10982,15,941271,-0.0331435813559428,0.13382392312492,0.804537148791696
10983,15,943341,-0.0456856801273321,0.134848620832918,0.734967605418915
10985,15,950568,-0.129591026835137,0.134014477895533,0.334209692738737
10986,15,951423,-0.128049800329061,0.135168067857785,0.344114794692162
10987,15,952849,-0.102572808622212,0.132855896956394,0.440595075448212
10988,15,956308,-0.112764745207587,0.132954023320786,0.396930048692764
10989,15,957477,-0.126579037706215,0.133655202853224,0.344257798418905
10990,15,959079,-0.0676483872945866,0.133578635225785,0.612870134030194
10993,15,961458,-0.0380659904563195,0.133777598938968,0.776158208238457
10994,15,961510,-0.0498861212434197,0.133388022937926,0.708634422290475
10995,15,961682,0.0239505155804455,0.135370162223421,0.859667900829265
10996,15,963635,0.0465073571205048,0.135559185678001,0.731744095665141
10997,15,963965,0.0319046297635662,0.134914422116959,0.813196998691168
10998,15,964403,0.104982368978015,0.133890920670551,0.433513830787752
11000,15,970097,0.0868473253878276,0.132783195528359,0.513503141785963
11001,15,970105,-0.0492383470641748,0.133694914848337,0.712878615906927
11026,15,977576,-0.0358618116650996,0.134351593730165,0.789682701692065
11027,15,979280,-0.0499915857669798,0.133419600002557,0.708112706627952
11028,15,981228,-0.0560055036065317,0.133974306663767,0.676178136280323
11029,15,981231,-0.064742783640289,0.132994512795658,0.626696568110215
11030,15,981687,-0.0684148417754373,0.133200296739863,0.607836372245443
11031,15,986923,-0.0567924474424278,0.133021559921685,0.669682086284666
11032,15,987887,-0.0146908543432833,0.133429050249973,0.912390757733577
11033,15,991809,-0.00953678330664684,0.134558735438123,0.943537772360761
11034,15,992356,0.0270160717584336,0.133081655561576,0.839249081759936
11035,15,992802,0.00868011553302512,0.134171730347186,0.948454203242727
11036,15,993662,0.0284041224188341,0.133080836810657,0.831110816988195
11037,15,993671,0.0215615830100231,0.133232497717371,0.871528960098812
11038,15,993703,0.0122069122234661,0.133054313505994,0.926953613733748
11040,15,994833,-0.0108269125271405,0.133600458313128,0.935456476681126
11043,15,995180,-0.0375406132933929,0.133209839408566,0.778250033820689
11044,15,995834,-0.0263715135371046,0.132843702874901,0.842756159706683
11045,15,996026,-0.0127344793177695,0.133599981806637,0.924116353483993
11046,15,996702,-0.0480115255090778,0.133961701635201,0.720260171628593
11047,15,996731,-0.0525869438060454,0.133382972172321,0.693630629209086
11048,15,999455,-0.0928002152313627,0.133322985010757,0.48685201202071
11052,16,16723,-0.0203811045796425,0.136147222894336,0.881087580877664
11053,16,16724,-0.0203811045796425,0.136147222894336,0.881087580877664
11057,16,16745,-0.030025805509104,0.136121971528294,0.825546875195372
11058,16,16749,-0.0127873353830657,0.135733240951489,0.924996337761351
