SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
9426,14,216406,0.0453571339674033,0.062644334803319,0.469519469105243
9427,14,220803,0.0433269121611346,0.0624748137561637,0.488445579999474
9428,14,223967,0.0387350973666704,0.0629139214793469,0.538499826883615
9429,14,225776,0.0201330470802089,0.0630881060289633,0.749819820547271
9430,14,228904,0.0412704592139208,0.063236396721557,0.514414627942473
9431,14,233872,0.0275895413488013,0.0621397686610817,0.657320627106346
9432,14,236810,-0.0514293242144772,0.0624469725357588,0.410741155142477
9434,14,239611,-0.0136975575527483,0.062243794064076,0.825949279613826
9435,14,240005,-0.0361981610282043,0.0622064777063149,0.561003177611878
9436,14,241034,-0.0210512269677817,0.0621763162902375,0.735132657227941
9437,14,241114,-0.00958110037623309,0.0625500594991612,0.878347856189722
9438,14,241965,0.00482699098928441,0.0622799010803156,0.938265887817648
9439,14,244751,-0.0214971982559658,0.0622228487303804,0.72993391333255
9440,14,247602,-0.00246761611134727,0.0623220524738344,0.96843872409586
9441,14,250138,-0.0110783060063165,0.0626775511125658,0.859805516935069
9443,14,250690,-0.0173742298640766,0.0623133625905649,0.78054600938757
9444,14,254840,0.0507143226312516,0.0700833364623133,0.469772882506535
9445,14,256840,0.0196539958383925,0.0624080625956041,0.753003007921061
9446,14,257173,0.0203059431478207,0.0624143899315992,0.745115955049034
9448,14,264064,0.0416925222596851,0.0622925161106631,0.503740188170697
9449,14,267696,0.0643461002969103,0.0621626142992469,0.301318947902482
9450,14,269770,0.0615240994238283,0.0621550038750323,0.322925685998782
9452,14,272744,0.0681036002687325,0.0620591552422977,0.273215402540961
9453,14,274575,0.0769566452726528,0.0625438437306595,0.219350492686446
9455,14,278085,0.0571244802852425,0.0626727640737943,0.362668650065921
9457,14,283358,0.0674133013534618,0.063005843130974,0.285371438788022
9459,14,285036,0.0538942311554869,0.0623093790534633,0.387655983003284
9460,14,288822,0.0704058665286347,0.0621440053427094,0.258005410319656
9461,14,294413,0.0660917120712741,0.0622519171863145,0.289106083445706
9463,14,301186,0.123083322304804,0.0635358939430336,0.0535153380492519
9464,14,301407,0.111646795212854,0.0620110905208115,0.0726458799403783
9465,14,303906,0.0929391016820767,0.0624276917265725,0.137446552686073
9466,14,303958,0.0934739916908177,0.0626048841271247,0.13630992797719
9467,14,308851,0.109256925574139,0.0622567914869772,0.0801370908443882
9468,14,308862,0.107042865889159,0.0623716822016342,0.0870010484795531
9469,14,309197,0.120433756308214,0.062377365749144,0.0543172215814267
9470,14,309784,0.131885130510142,0.062373815069493,0.0351790838749041
9471,14,312060,0.0679102546557774,0.0622937833229114,0.276385820890658
9472,14,312454,0.088020310948955,0.0621749760772961,0.157748811478836
9473,14,313182,0.0657171046464877,0.0622530406511419,0.291852424961406
9474,14,314163,0.0665055299510915,0.0623247908119766,0.286665003461748
9475,14,314179,0.0500753257587032,0.0623717702805807,0.422600263890135
9476,14,314885,0.0655042507131972,0.0623768576207305,0.294373489050302
9477,14,317822,0.096190377489518,0.0623477594067368,0.12377427421372
9478,14,318991,0.117747572743946,0.0624968699119859,0.0603790625734317
9479,14,319124,0.138639229745975,0.0626226592957121,0.0274754907487284
9480,14,319557,0.130510187747224,0.0622761158774651,0.0368233054769512
9481,14,319699,0.116049099048071,0.0622839459261246,0.0632606736751678
9483,14,320581,0.110372941076402,0.0623833325798089,0.0777122509282045
9484,14,320771,0.129069850096557,0.0623178374969412,0.0390705898775141
9485,14,320823,0.116354578342318,0.0622823313833275,0.0625652948545264
9487,14,322680,0.135907674439283,0.0625679559878937,0.0305086083859162
9488,14,327569,0.119457179589362,0.062501345656918,0.0567790125303211
9489,14,327674,0.11567628470796,0.0629691131051884,0.0670456661360458
9490,14,329969,0.0997479635486098,0.0625426311728521,0.111634061643691
9491,14,330041,0.0889879494739168,0.0626279431904588,0.156229001545769
9492,14,331132,0.103631409660346,0.0629635220941397,0.10067519051558
9494,14,332647,0.0821193469918964,0.0625850023556394,0.190330544785877
9496,14,334886,0.0952527504821111,0.0625745808287037,0.128847347452496
9497,14,335071,0.0918923987632759,0.0625465017649127,0.142673152555628
9498,14,335123,0.0815717402481863,0.0626293161954411,0.193610681765181
9499,14,337016,0.0828633996818626,0.0626987225758327,0.187153182057063
9500,14,337563,0.076465652580481,0.0626475636582792,0.223064075963953
9502,14,339992,0.0976090042976948,0.0628200698693621,0.121131308295681
9503,14,340237,0.0840270102806357,0.0626201200498697,0.180506077454435
9505,14,345215,0.0957325834794296,0.0625231371757413,0.126626855537787
9506,14,345245,0.101721510378548,0.0624345152694828,0.104151865321986
9507,14,347475,0.1285042181093,0.0623564359153137,0.0400541737451264
9508,14,349580,0.136446422040777,0.0621451568304611,0.0287702871938664
9509,14,350501,0.103167261480735,0.0621668926701859,0.097898952557829
9511,14,354062,0.0509121848908048,0.0622647288509158,0.414095511141471
9512,14,354457,0.0718034695264054,0.0622814141358923,0.249736605442592
9514,14,357746,-0.0574686172622094,0.0630772551714109,0.362873344709193
9515,14,358382,-0.0696704647603881,0.0629131281219194,0.268871839115455
9516,14,360285,-0.0645170427022213,0.0629286952353621,0.305951794346858
9517,14,362136,-0.0635642177886967,0.0628617857869827,0.312625638822707
9518,14,362413,-0.0801361436294552,0.0630605777594248,0.204643620306875
9519,14,362793,-0.0748619444354864,0.0630409354888188,0.235823689618776
9520,14,362826,-0.087176253926299,0.063089739128997,0.167912541056153
9521,14,363907,-0.0571887985279349,0.0638904598094938,0.371339817227515
9522,14,364156,-0.0678013757173856,0.0630374223386633,0.282852658406292
9523,14,367558,-0.123611243373241,0.0629170779315116,0.0502365676579728
9524,14,371957,-0.0598982038434285,0.0632990429072996,0.344656412571496
9525,14,372787,-0.0614055270938642,0.0631710124278396,0.331690128775369
9527,14,373690,-0.0332409917623843,0.0630096905664841,0.598140595486268
9528,14,374309,-0.0206962988325746,0.0635103615648342,0.744713690846983
9529,14,377031,-0.0255099628977385,0.0630000599410298,0.68578182922963
9530,14,377351,-0.00926204844106324,0.0629508301285119,0.883112242608282
9531,14,377751,-0.00306782485779319,0.0638133140580932,0.961683660555653
9534,14,381031,0.0280822050516244,0.0643741093187423,0.662933297925977
9535,14,381889,0.0251613930138121,0.0636925421895548,0.693048593545784
9536,14,382090,0.0145535333851749,0.0630465649977312,0.817574506291706
9537,14,382896,0.0253926923510018,0.0629549880747936,0.686937323967509
9538,14,386716,0.0160114253112468,0.0628478715686349,0.799053119509387
9539,14,388126,0.0330962518945898,0.0641234866011091,0.606084616887813
9542,14,397661,-0.0222529104189297,0.0623873162371492,0.721537262380543
9543,14,400328,-0.024310751189591,0.0623673749789762,0.696920131602035
9544,14,400788,0.00347392483363169,0.0626021480208235,0.955777815441149
9545,14,400976,0.0208732722047478,0.0627260956085509,0.739506531072556
9546,14,401015,0.0134065310167105,0.0634607810251713,0.832808680881863
9547,14,401035,0.00868871263492806,0.0628368186102201,0.890102535350238
9548,14,402079,0.015956898212233,0.0637193532221156,0.802404637154514
9549,14,402194,0.0209874127964989,0.0632014549302575,0.740032224952001
9550,14,406840,0.0505908866389353,0.0625011245437404,0.418807578869057
9551,14,407338,0.0668767089561893,0.0627229880758202,0.287051421154887
9553,14,408355,0.0450455071812002,0.0626514849155679,0.472625541256185
9554,14,409447,0.0229273742844513,0.0624622965663333,0.713794637839754
9557,14,418168,0.0511972016662557,0.0625465799875088,0.413598174596681
9558,14,418803,0.0411907565868333,0.0625122141887057,0.51037457635406
9559,14,422746,-0.0115463472425737,0.0625725042801516,0.853705625908192
9560,14,423196,-0.00895833710321936,0.0624234083621088,0.885969885062172
9561,14,423311,0.0184976127240693,0.0626700902938145,0.768046289781733
9562,14,424711,0.0158452266818436,0.0627754655404643,0.800870198637589
9564,14,425888,0.0294023053025927,0.0624263853429942,0.637937628754413
9565,14,427278,0.011362826525488,0.0624094530168467,0.855633086373102
9566,14,427910,0.0241030067566321,0.0625459458045468,0.700199255263701
9567,14,428693,0.015221874441345,0.0623686308049887,0.807323824566411
9568,14,430086,-0.0103901539377267,0.0627279782943057,0.868536447799985
9569,14,434120,-0.0103739717907855,0.0622956603563975,0.867836793136675
9570,14,434507,0.0141086834215697,0.0626268493960776,0.821890492942616
9571,14,436047,-0.0194305650781355,0.0623667978594053,0.755564151112065
9572,14,437581,-0.0251267358449105,0.0623945952912506,0.687407602391375
9573,14,437955,-0.0151582639903904,0.0623066426452727,0.807926029917451
9575,14,441787,-0.0100562970769544,0.0623592741060027,0.871977842972045
9576,14,442710,-0.00573000394012235,0.062442779094841,0.926937538454191
9577,14,449380,-0.0556978957866284,0.0633441095408687,0.379841755573749
9578,14,453089,-0.0725296889104691,0.0622716134385325,0.244914340294278
9579,14,454972,-0.0596987691644417,0.0620934433812596,0.336991918008519
9580,14,456179,-0.0464337985466181,0.0627309575495543,0.459667342222072
9581,14,456295,-0.0610493146990852,0.0623866824132831,0.32846597906257
9582,14,456355,-0.0607715804588369,0.0624684537382706,0.331300802254038
9584,14,457485,-0.0676453103235823,0.0627929336364877,0.282092692406694
9586,14,458186,-0.066729915178896,0.0632181234027795,0.291895556945719
9587,14,458514,-0.0806281607108797,0.0622433941584797,0.196039453865648
9589,14,461863,-0.0594649646927007,0.0622314342043078,0.339955836490035
9590,14,462234,-0.0669582020219486,0.0630072178790075,0.288641373111514
9591,14,462478,-0.0735292985688442,0.0620925363958673,0.237134996035696
9592,14,464117,-0.0797078748228941,0.062505020378384,0.203068748427579
9593,14,464233,-0.0614631352431382,0.0626189603271892,0.326997799774229
9594,14,465005,-0.0891599490366456,0.0620757604324146,0.151800162063328
9595,14,465187,-0.0897257668716402,0.062355612304399,0.151054587270366
9596,14,466103,-0.118008606748413,0.0625958953353391,0.0602178383322889
9598,14,469677,-0.115847468211515,0.0631588166157207,0.0674621993110477
9600,14,472613,-0.15346195737393,0.0622019439168336,0.0140930459312188
9601,14,478868,-0.113363568542091,0.0624148896643492,0.0701739144359958
9602,14,480472,-0.125956522403595,0.0622288948047175,0.0437142509704206
9603,14,481896,-0.115850785135714,0.0626821635328329,0.0654059287579384
9604,14,483978,-0.161626073718077,0.06210235729061,0.00964262661371125
9605,14,485955,-0.134062026001124,0.0621809043308073,0.0317588416859772
9607,14,489876,-0.13253022251799,0.0627047585935373,0.0352540693754218
9608,14,491097,-0.0532356788940089,0.0627403198853313,0.396729985090802
9609,14,491381,-0.0564724067438499,0.0627323027144908,0.368620854449768
9610,14,493333,-0.088044092623707,0.0638957773107146,0.169096851777177
9611,14,497369,-0.091675673810055,0.0626806706631559,0.144471292490213
9612,14,497844,-0.100606849014298,0.0627867627872394,0.109970955724663
9613,14,498639,-0.0771878098313608,0.0634412527129663,0.224538205174351
9614,14,499301,-0.0983588100434696,0.0625609668313827,0.116798320845688
9616,14,501546,0.00298562263857234,0.0626276559514539,0.962004137835159
9617,14,501883,-0.0130240337530704,0.0626935099427249,0.835550734616432
9618,14,502260,0.00243688094262293,0.0625192109211235,0.96892987208646
9619,14,502292,0.00361349287358786,0.0625190496346943,0.953942019760395
9622,14,503689,-0.00624466350343122,0.0636517155459531,0.921903203215247
9623,14,504423,-0.0258725376998334,0.0627223236359389,0.680228299693038
9624,14,508489,-0.0628948879552561,0.0632132563805501,0.320435504223322
9625,14,508681,-0.0529639864052482,0.0632612259111493,0.40303161112625
9627,14,510823,-0.0315502241716212,0.0630692412142793,0.617212596612129
9628,14,516139,-0.0548942417331622,0.0623301175723228,0.379078498287305
9629,14,525380,-0.011189091468204,0.0623587274528112,0.857702206114708
9631,14,527281,-0.0413237446205623,0.0623109435394201,0.507644275594605
9632,14,528514,-0.00917890586080169,0.0625502303574019,0.883417417460428
9633,14,529103,-0.0398777885359992,0.0621286803365292,0.521381982004598
9634,14,529589,-0.0435388368954459,0.0625779796771305,0.487041121606995
9635,14,534351,0.0233173841404107,0.0624415822844749,0.70905468868603
9636,14,534813,-0.012828387477311,0.0633492332924059,0.839640449808926
9638,14,535369,-0.0216553126732652,0.0624180483368928,0.728843190043233
9639,14,536010,-0.0325587555269356,0.0628040331957779,0.604491296052778
9640,14,538257,-0.0486811016480739,0.0621941151116416,0.43431137557622
9641,14,539456,-0.044127665818118,0.0622037387797244,0.478541252768445
9642,14,543122,0.072758620332127,0.062287672386653,0.243552219138728
9643,14,543643,0.0769974475195629,0.0620218691589992,0.215261474004934
9644,14,544381,0.0234924666366675,0.0635764618982055,0.711965338723128
9645,14,546133,0.0459424879420415,0.0630820076627217,0.466914145391603
9646,14,547700,0.041659682935471,0.0623004571463597,0.504130386505662
9647,14,547829,0.027374937900066,0.0623909277829091,0.661100447407648
9648,14,547960,0.0308128964718059,0.062767250988822,0.623797110416691
9649,14,547975,0.0153089950912296,0.0630863308496761,0.808404008183629
9650,14,549199,0.0520892271739956,0.0621745238741577,0.402715237910569
9651,14,550274,0.0463292244263103,0.0621835164041065,0.456743116125659
9652,14,550749,0.0237780684347687,0.0623270549921856,0.703058266487796
9653,14,551869,0.023764332172163,0.062134488677418,0.702345880988999
9654,14,553785,0.0281211470793043,0.0621293352576004,0.651098497350678
9657,14,558289,0.0698209592702491,0.0620537488064561,0.261281840703165
9658,14,559885,0.0918143514836387,0.0625136407050643,0.142802260524157
9659,14,560313,0.0874324414586571,0.0620620832059521,0.159777489515392
9663,14,560773,0.0659360621277352,0.0627859363934347,0.294357238888099
9670,14,568858,0.0805377233336557,0.0621785418447608,0.19607507243997
9671,14,568966,0.0610200932958495,0.0623322751969884,0.328275802209099
9672,14,568996,0.0605914443948678,0.0621526945293663,0.33028716058967
9673,14,569044,0.0657215299465555,0.0621379252430281,0.290928349804058
9694,14,574170,0.0237643261179007,0.0624956277069194,0.703984225091308
9696,14,574697,0.0187636474898832,0.0621432386843734,0.762874165598856
9698,14,576990,0.029935270528962,0.0630464769633867,0.635214067458162
9699,14,577297,0.0299053456650166,0.062726278823849,0.633828422299638
9700,14,579044,0.100207679588424,0.0619357041160278,0.106570676127653
9701,14,579920,0.00549158004775352,0.0729333418081922,0.940021953234976
9704,14,582958,0.107414582449949,0.0619780787609623,0.0839500985359366
9705,14,584861,0.136450022194465,0.0618160461470272,0.0279320156560219
9706,14,587028,0.0904549439293456,0.0629578412716035,0.151673538169441
9707,14,589847,0.113547198204137,0.0618920489078334,0.0674062984784977
9708,14,590547,0.112501937053836,0.0619593961844429,0.0702590841524084
9709,14,591136,0.115865440707525,0.0619093571908186,0.0620980249093225
9710,14,591302,0.115964123660079,0.0631019443442835,0.0669429510722302
9711,14,591601,0.0906264806420987,0.0620697439502686,0.145158850226804
9712,14,592119,0.0750513144159918,0.0621197613727402,0.227790121992836
9713,14,592657,0.0604901221546867,0.0626899665905789,0.335250876459258
9714,14,593538,0.08313702353636,0.0621688495473011,0.181993012522276
9748,14,602807,0.013845200077665,0.0629484471807778,0.826041078613737
9749,14,602854,0.0156879832098357,0.0630412110698601,0.803619352581331
9755,14,607186,0.000828619039800297,0.0625859631400108,0.989444040084065
9756,14,607236,0.0154663144292685,0.0621419092336935,0.803592920926347
9757,14,607577,0.0126794392294179,0.0623224717900508,0.838901397992146
9758,14,607767,0.0193836016223129,0.0621368466387243,0.75526254397906
9759,14,611236,0.00908633600394318,0.0629509026712577,0.885314329099121
9760,14,613306,0.0289871197716274,0.0624046779297451,0.6425742287396
9761,14,613773,0.0380541630345904,0.0623790158086222,0.542222845660309
9762,14,614340,0.0164134429912768,0.062405775039958,0.792695077626596
9763,14,616988,-0.00662257152437215,0.0628587154374741,0.916152806751197
9765,14,619153,0.020861155749769,0.0623122993278301,0.737986930379934
9767,14,620369,0.0355322138438153,0.0622046256914724,0.568217411442326
9768,14,621027,0.00420918908825544,0.0631289858532089,0.946877377471171
9769,14,623405,0.0106025502181534,0.0621447992163604,0.864627849842758
9770,14,623501,0.0117135839362761,0.0622331832282902,0.850811666117211
9771,14,625808,0.0119736332313514,0.0624992232619761,0.848180957956204
9772,14,625901,0.00291034253557341,0.0625857869858053,0.962936712663343
9773,14,625946,0.000754647851788033,0.0625889543537342,0.990386786679291
9779,14,629098,-0.0110300212042691,0.0633068414767604,0.861783715721881
9780,14,629832,0.00939473985589923,0.0622391955546568,0.880104758060036
9781,14,630700,0.0201188748147633,0.0621381353788425,0.746298906990792
9782,14,630751,0.0229122895322388,0.0623960223405934,0.713684258583641
9783,14,630753,0.0229122895322388,0.0623960223405934,0.713684258583641
9786,14,634460,0.0561955350803413,0.0622779674124896,0.367494682322823
9788,14,636754,0.0195366774568012,0.0627589472311146,0.755758537198428
9789,14,637729,0.0196158806336312,0.0624031561549576,0.753447636105616
9790,14,639287,0.0250292075831292,0.062136984273217,0.687334100007989
9791,14,640932,0.00917029274330428,0.0622314536673471,0.882933706228012
9792,14,641214,-0.0104957770092093,0.0623236219437413,0.866359010045064
9793,14,642445,0.0855606469136088,0.0634674205745677,0.178489534132057
9795,14,643364,0.040814005620852,0.0621983830490409,0.512128869051018
9796,14,643876,0.0369034076368466,0.0627418484035837,0.556788581695887
9797,14,644727,0.021762724764942,0.062675626671602,0.728627051929017
9798,14,644949,0.0269458137685641,0.0621288597123948,0.66476507244585
9799,14,645369,0.0205511733713897,0.0623224307121564,0.741780194050436
9800,14,646585,0.00642205930242986,0.0631284580056587,0.91902873262265
9801,14,647843,0.00385876063526195,0.0624431861043288,0.950759988185658
9802,14,648789,0.00258887451578938,0.0623495969424318,0.966903298976508
9803,14,650841,0.0391230983972324,0.0621515380069282,0.529442584575339
9808,14,654230,0.0410144532054961,0.0623707355970043,0.511229343985022
9809,14,654336,0.038029677126552,0.0623840004314923,0.542514839484415
9811,14,663083,0.0151067875352323,0.062140209065268,0.808062868453646
9812,14,668533,0.0427623479806829,0.0624848591071062,0.494194794667124
9813,14,671892,0.0691031102590439,0.0625978977716919,0.270379507929247
9815,14,674210,0.0641988460350015,0.0622575283872699,0.303161440739599
9817,14,676297,0.0653371367459357,0.0624892903521119,0.296473490413979
9818,14,678738,0.0740079336369756,0.0626408193880962,0.238213396442228
9819,14,678924,0.0576300818788762,0.0622757326889362,0.355389081100446
9820,14,680198,0.0539210104397073,0.062366646314806,0.387855996802689
9821,14,682423,0.0511158756439914,0.0621974120115765,0.411726771424249
9822,14,682649,0.0597092299108235,0.0624454813842209,0.339634780918298
9823,14,688148,-0.0243362104165876,0.0622228255612036,0.695949023247899
9824,14,688149,-0.0243362104165876,0.0622228255612036,0.695949023247899
9825,14,688150,-0.0243362104165876,0.0622228255612036,0.695949023247899
9826,14,688671,-0.0138363507356231,0.0622437071009491,0.82421422630956
9827,14,690993,-0.070686749069182,0.0624927620696807,0.258772887441598
9828,14,691577,-0.0925714851436062,0.0626906189794988,0.140663637893227
9829,14,691878,-0.108020959368977,0.0620648250528092,0.0826507683083979
9831,14,695359,-0.0841325086779677,0.0620917047389329,0.17629300890752
9832,14,696247,-0.0618630171159764,0.0622642273075055,0.321119472044665
9833,14,696503,-0.0426813972840722,0.0628676790789316,0.497640747694705
9834,14,700405,-0.0357175761331846,0.0623799651119886,0.567292997566425
9835,14,701530,-0.0246278358044723,0.0625886963284259,0.69419740553614
9836,14,701961,-0.0355564364511661,0.0626667703452835,0.570810567827993
9837,14,704255,-0.167124925014269,0.0619747978103488,0.00733963716832045
9849,14,705287,0.0240149030197697,0.0623174459750667,0.700199824657234
9850,14,705555,0.00334649958848438,0.062330298431997,0.957212702339831
9851,14,707555,0.0528253031857416,0.062335181900154,0.397324320953088
9852,14,708352,0.0575978867580658,0.0622551183766947,0.35549850901393
9853,14,708362,0.0544362414670005,0.0623416347763196,0.383151813922451
9854,14,708456,0.039723640486124,0.0621798113576741,0.523334096234046
9855,14,709752,-0.00435264312265139,0.0626513977980479,0.94465166707245
9856,14,709804,-0.00587841857105555,0.0625498639922341,0.925178587611523
9857,14,710081,-0.0138117933296865,0.0629570870500775,0.826477536502731
9858,14,711992,-0.0476658053683493,0.0625061441760293,0.446224417324323
9859,14,713348,-0.0566927570531046,0.0626246892512689,0.365935547639174
9860,14,713668,-0.0527077124648307,0.0627758684229958,0.401691196292148
9861,14,713710,-0.0401368596168365,0.0627311968777096,0.522702737010317
9862,14,714219,-0.0500707985148733,0.0625023109801353,0.423610804741836
9863,14,714273,-0.058753876527019,0.0624033431929992,0.347083287262983
9868,14,719053,-0.0965752867391036,0.062378038491849,0.122463978731046
9869,14,719403,-0.0896366609723508,0.0621911667386169,0.150384008451056
9871,14,721219,-0.0876837867948103,0.063213441471924,0.166284412303761
9872,14,725113,-0.151757442377287,0.0622082259818405,0.0151990481784982
9875,14,726118,-0.1869923351313,0.0619521215513619,0.00272641299381787
9884,14,726518,-0.180896110208322,0.0624125833737063,0.00398520342444688
9885,14,726523,-0.17802884657764,0.062263261190568,0.00449818689351558
9886,14,726525,-0.177401031915192,0.0622570470296765,0.00463582957791638
9887,14,726575,-0.176855599853119,0.0616610173042943,0.00437641190591274
9888,14,729195,-0.156399913686542,0.0617533335528257,0.0117528380815113
9890,14,732176,-0.0981970397268099,0.0620922887265878,0.114666348645557
9891,14,733073,-0.0875667838761564,0.0621491525612189,0.159721950028971
9892,14,733487,-0.0920732575613921,0.0624313262362792,0.141159610740579
9893,14,735177,-0.0882687372507128,0.0622353092527232,0.156983537036684
9894,14,735889,-0.0973329170209064,0.0629919905371015,0.123202742304362
9895,14,739108,-0.0885102810542689,0.0623799773171803,0.156813623425531
9896,14,741628,-0.0767182083381083,0.0622470111262705,0.21858999130626
9897,14,742457,-0.0730020912550964,0.062795697800595,0.2458042258241
9898,14,743336,-0.0635208555593519,0.0627157235201236,0.311831357220481
9899,14,746254,0.0137196843854943,0.0636499666203041,0.829463828632717
9903,14,746543,0.0134015027844824,0.0633845744689839,0.832672502848393
9904,14,746927,0.0388226273844885,0.0628196747132289,0.536973123129715
9905,14,747434,0.0304408008301263,0.0634238570599191,0.631554366194668
9906,14,748072,0.0185972693427112,0.0631969047558167,0.768720737060611
9945,14,752169,0.0582692328240665,0.0625465235619592,0.352172622823235
9946,14,752223,0.0622700403527745,0.0627147409952464,0.321434340829685
9947,14,752316,0.0658600453828428,0.0637018443303483,0.3019001632819
9956,14,753367,0.0645587998429475,0.0626734377603588,0.303676624244021
9957,14,753727,0.0600932062282848,0.0625961620567788,0.337705142871729
9958,14,754078,0.0885190254274039,0.0634690516429534,0.163989331323365
9959,14,754144,0.0778611565489127,0.0624686017814829,0.213442347948424
9960,14,754226,0.0886589502872377,0.0626327987401078,0.157793186776953
9961,14,754366,0.0681115885426993,0.0624121629511894,0.275876785188019
9962,14,754394,0.0789619830615352,0.0624162761452101,0.206674826212064
9963,14,754526,0.0594211093944039,0.0628291591630468,0.344919516124508
9964,14,754562,0.0532130784132013,0.063412483370355,0.401948695591507
9965,14,754579,0.0537605286780652,0.0633799903268845,0.396887147338464
9966,14,754581,0.0556528310065691,0.0631783894654666,0.37897996909205
9967,14,754585,0.0554596111347437,0.0631912244801481,0.380732051313284
9968,14,754592,0.0572516041371381,0.063545010553338,0.368223086639721
9969,14,754593,0.0572516041371381,0.063545010553338,0.368223086639721
9970,14,754614,0.0551213090719639,0.0627160664713085,0.380051998877928
9971,14,754622,0.0551213090719639,0.0627160664713085,0.380051998877928
9972,14,754631,0.0603258720654964,0.0627246594772653,0.336830073770574
9973,14,755761,0.0369668042957503,0.0623428525709299,0.553587750717559
9974,14,757948,0.0672396544016785,0.0624252858604322,0.282161269375829
9975,14,758123,0.0606871743619331,0.0623703309885032,0.331212856949564
9976,14,758326,0.0725860433733423,0.0623343070448188,0.245022477077143
9977,14,758808,0.0716153741086915,0.0624413751630292,0.252190726693695
9978,14,761390,0.0649410240196837,0.0626894338220893,0.300950172784479
9979,14,761620,0.0537378433935163,0.0625625121823972,0.390952987133328
9980,14,763023,0.0872954538818877,0.0622773709888902,0.161877438213099
9981,14,763473,0.0904238016517693,0.0620469923982625,0.145910487103351
9985,14,766311,0.11190445917824,0.0621136476740586,0.0724602094134969
9986,14,766388,0.109745515279359,0.0621245590410567,0.0781694867691608
9987,14,766459,0.106680692656375,0.0626590512401525,0.0895310584447917
9988,14,766573,0.109330374837311,0.0621266325903329,0.0793080517861435
9989,14,766895,0.11948817217744,0.0628437036059735,0.0580696227286207
9990,14,768611,0.0919248820543136,0.0622962548196713,0.14094042103778
9991,14,771372,0.107525926172636,0.0621876651809785,0.0846734367093463
9992,14,772188,0.103433671163902,0.0625893129996525,0.0993060499947793
9993,14,772497,0.101653003332535,0.0622534229133833,0.103383709291226
9997,14,776956,0.123264779107128,0.063453090157106,0.0528578724166646
9998,14,778347,0.104546107231536,0.0624816250913076,0.0951679880202763
10000,14,779825,0.100286881283348,0.0625265798071021,0.109628633951957
10001,14,780322,0.07634380171002,0.0637555595228645,0.231936458949535
10011,15,2614,0.0839693199527101,0.0629709851873562,0.183240554134584
10012,15,2663,0.0540494629535089,0.0734389128970795,0.462232526917227
10013,15,3070,0.0971926579135018,0.0805701689886918,0.22850555399377
10014,15,3372,0.0170398100372851,0.0645091124350164,0.791821730430277
10019,15,8479,-0.0109399258699812,0.0634917454411413,0.863296735508483
10020,15,8599,0.0155914364739957,0.0630204127577897,0.804740218754893
10021,15,10191,-0.0621107361919903,0.0749185923978884,0.407640289608502
10022,15,12233,0.0969979379742958,0.0655988981752782,0.140125109836872
10023,15,12745,0.0955261971996012,0.0634365868554291,0.132999101257842
10024,15,14707,0.149577187684095,0.0622930714325774,0.0168586915308763
10025,15,14837,0.155967502673114,0.0620329987762589,0.0123721296125896
10026,15,15033,0.12500982870816,0.0619838128603256,0.0444716460280591
10027,15,15458,0.138253322057262,0.0618961596202236,0.0261331794355206
10028,15,15768,0.147311632196546,0.0622021294216557,0.0184094499465979
10029,15,16660,0.129822292514712,0.0618633724868562,0.0365682706167552
10030,15,18025,0.153765513734828,0.0619883710243934,0.0135832599315328
10033,15,18776,0.134041433703551,0.0633011280328422,0.0349144517093539
10034,15,19898,0.138511475611344,0.0621582883525971,0.0264854128592506
10035,15,22262,0.131590744040252,0.0624079572308171,0.035686971035923
10036,15,22403,0.136793746663444,0.0622923278003418,0.028742228058635
10037,15,23392,0.130513345106859,0.0619873600924955,0.0359552549589233
10045,15,24813,0.164862386262605,0.0628851709821704,0.00912941805190795
10052,15,26089,0.151379715540682,0.0618090972157768,0.0148049425338405
10054,15,28864,0.142946284960652,0.0619782865643515,0.0216673307748169
10057,15,29736,0.167964143943977,0.0615958354619396,0.00671293552736378
10058,15,29944,0.140977864411479,0.0618866790399611,0.0233237636281945
10059,15,30305,0.110747044204968,0.0620704957623935,0.0752477130563685
10060,15,30308,0.10462200061549,0.0621421631204237,0.0931447503522379
10062,15,30790,0.100906104335483,0.0625343426977574,0.107505361070865
10066,15,31471,0.100906104335483,0.0625343426977574,0.107505361070865
10067,15,31707,0.109738352842406,0.0625123787261348,0.0800469891495055
10068,15,31759,0.0981373221922568,0.0620334464634429,0.114543584597699
10069,15,31817,0.094941532275284,0.0620278722906068,0.126757246319055
10070,15,31883,0.0984702875533955,0.0623556526340071,0.115192288358853
10071,15,31939,0.0995941313825996,0.0635104904811105,0.117741491747895
10072,15,32031,0.100053726827964,0.0624250931583137,0.109877486250014
10073,15,32291,0.0446442855676696,0.0631743524638465,0.480229254114156
10077,15,32583,0.0706467462584525,0.0633018622815551,0.265168623367511
10078,15,32872,0.050449845839955,0.0623659681768791,0.419098962302454
10079,15,33670,0.0527282303397332,0.0624632830655036,0.399158634354804
10080,15,33671,0.0847188445077663,0.0623634956876282,0.175182555924404
10081,15,34444,0.0803785993912755,0.0622028046369237,0.197132414093863
10082,15,36136,0.0696423377557071,0.0622651385601404,0.264122424658653
10083,15,36415,0.077772588104689,0.0622536865563377,0.212388642933947
10086,15,37613,0.0625498982644287,0.0621786112856121,0.315118437104148
