SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
9063,13,725174,0.217980095277656,0.134794179303989,0.106742831811229
9064,13,725820,0.180401563117158,0.137144840001427,0.189226207554195
9065,13,727470,0.166478226269061,0.136349367875788,0.22291298911871
9066,13,727859,0.21999331411739,0.136187223492178,0.107123086682315
9067,13,727861,0.201861139996517,0.136012999436465,0.138666454770729
9068,13,727880,0.185212575261307,0.137086362164487,0.177539943263019
9069,13,728693,0.174515568146259,0.135572849078714,0.198852033519285
9070,13,729020,0.159568677744322,0.136091192839917,0.241781853019742
9071,13,729021,0.159568677744322,0.136091192839917,0.241781853019742
9072,13,729862,0.223668872007994,0.134801995740723,0.097955561965147
9073,13,729988,0.181952209409004,0.137599455213389,0.186913632819207
9074,13,731422,0.207138431255189,0.1348426023532,0.125397456976389
9075,13,731433,0.207138431255189,0.1348426023532,0.125397456976389
9076,13,731556,0.114049580153084,0.137660703686663,0.407956705542687
9077,13,731576,0.119653379537835,0.137545981130477,0.384937727981027
9078,13,731616,0.144734053741625,0.137578975900465,0.293515912804928
9079,13,731645,0.162112732701851,0.136443470960726,0.235580519987818
9080,13,732526,0.166493871355194,0.138096919361192,0.228767468340573
9081,13,732688,0.218150492193665,0.136550778764714,0.111031696170273
9082,13,733539,0.29647723107519,0.134872612017645,0.0285833703073572
9083,13,734392,0.300435538152472,0.135844085763579,0.0276330082119928
9084,13,735275,0.278942897709443,0.135445586035878,0.0401844533229476
9085,13,735637,0.305506345465626,0.13434618394727,0.0235643754669043
9086,13,736201,0.287302067838759,0.135889126653637,0.0351956047436724
9087,13,736304,0.296776666361256,0.13499123271774,0.0285627829192427
9088,13,737273,0.307343810421323,0.136559053191716,0.0250240091313472
9089,13,737783,0.267176486954187,0.135904900950989,0.0500926814718056
9090,13,738123,0.331630648448618,0.135243879112772,0.0146864171956651
9092,13,739183,0.322772667946889,0.135215583188633,0.0175078328374902
9093,13,740880,0.198817618263456,0.135341860400885,0.142722520303328
9094,13,740946,0.240771775138633,0.136710605146308,0.0790739348463353
9095,13,743797,0.180242471279684,0.135794571443671,0.185261573693356
9096,13,748562,0.122194981056388,0.13566586037805,0.368359020126236
9097,13,751130,0.10358683459612,0.135265505501445,0.444304812927017
9098,13,751466,0.143150587273003,0.135546328125103,0.291644395963631
9101,13,755881,0.176223163606786,0.135052511477632,0.192794175760752
9103,13,757834,0.215225352735232,0.134717039721437,0.11102441843614
9104,13,759401,0.288853602984396,0.134534234231122,0.0324688958468907
9105,13,759805,0.191993170482293,0.135485352710818,0.157342387717147
9106,13,761165,0.198038249690545,0.13506648218372,0.143476423178928
9107,13,761608,0.174772680027569,0.134776414324433,0.195560729343929
9108,13,761771,0.158211085081622,0.135798479044106,0.244788213123473
9109,13,762630,0.178408876711639,0.134762916973773,0.186402144206262
9110,13,764921,0.224983079262538,0.135179342519867,0.0969337849026263
9112,13,770231,0.215598445827862,0.135003166943566,0.111163130101953
9113,13,770362,0.209412098681001,0.135584625442521,0.123360297922539
9116,13,774681,0.126938975681383,0.136469833841282,0.352923163442768
9118,13,776467,0.068966155830507,0.135242748645134,0.610409748343593
9119,13,777558,0.0225122875612908,0.135578896912717,0.868216077164666
9121,13,779242,-0.00636111238345949,0.135798624516703,0.962665448559537
9122,13,779300,-0.0613370244107864,0.136982507707693,0.654591929045157
9123,13,779631,-0.119985977112407,0.137269550082177,0.382663367783159
9124,13,783460,-0.0924541440369266,0.136440898633374,0.498460891317041
9125,13,790664,-0.112216332063314,0.135375401865707,0.407705827276852
9126,13,790923,-0.171426746641292,0.136910592313647,0.211359748387949
9127,13,793818,-0.0700343844960557,0.13504561573837,0.604366038748166
9128,13,796580,0.100314344163469,0.135655266488127,0.460107094960116
9129,13,796962,0.115198207087784,0.134949352424307,0.393883200327621
9130,13,798315,0.150605746969574,0.135805618855155,0.268193663778792
9131,13,799197,0.163976402312652,0.134993686959971,0.225293649917448
9132,13,799605,0.178614925580942,0.134753641757767,0.185865084627556
9133,13,800884,0.240237459476384,0.135287760997978,0.0766352943124649
9134,13,801587,0.255824420535857,0.135189435341245,0.0592636737113851
9135,13,806573,0.219060155870028,0.136533326360911,0.109510351579447
9136,13,807168,0.185069972518642,0.13511857378734,0.171655685193836
9137,13,807743,0.187721862946466,0.134912437055783,0.164969847227252
9138,13,808461,0.235047558549124,0.135296249593714,0.0832098603303415
9139,13,812150,0.126047934219269,0.135418109058086,0.352590254360605
9140,13,812178,0.106396960097103,0.135291370955628,0.432144232949871
9141,13,813548,0.0906542199467437,0.136377574787581,0.506657425280403
9144,13,819594,0.236246984356223,0.134502089607145,0.0798776744669866
9145,13,820446,0.197899521872265,0.135503484441368,0.145048871358064
9146,13,821488,0.165885526259571,0.135176279550363,0.22057301310005
9147,13,822712,0.161441903172882,0.136980604164832,0.239361319971436
9148,13,823029,0.122565272467093,0.135135188414986,0.36503467341192
9149,13,825841,0.0792820716810912,0.135209688497513,0.558005795511899
9150,13,827082,0.128231534246309,0.135877176951769,0.345952471286758
9151,13,828799,0.11386561218235,0.135341523183371,0.400737908247156
9152,13,830349,0.102030978766182,0.136169277494036,0.454178357659355
9153,13,830456,0.0659983393618049,0.136029126037738,0.627851046270033
9154,13,832641,0.0612652221051353,0.135338543283692,0.651056360245503
9156,13,833658,0.0757007203191751,0.136187473001089,0.578660947842039
9157,13,834662,0.0733802901571218,0.135882053134624,0.589517340670792
9158,13,835125,0.0592916021673389,0.136081243602638,0.663315358854599
9159,13,836259,0.0436488997628757,0.136427828612808,0.749202093171025
9161,13,838018,-0.014855776581645,0.137321001314791,0.913912116790363
9162,13,838567,0.0244447372792261,0.135683105190509,0.857129939169388
9163,13,838600,0.0118498953648245,0.13570721750134,0.930467013195051
9164,13,839615,0.00710784824202693,0.13710946209713,0.958684960964517
9165,13,840462,0.055544751298664,0.13526024947257,0.681577641050768
9166,13,842921,0.0423336544402442,0.135736218071729,0.755314491781603
9167,13,845564,0.0783674197966522,0.135851476181896,0.564401027903635
9168,13,845910,0.044272645437246,0.13594476206202,0.744869701248407
9169,13,848209,0.0805096965795463,0.135897641107937,0.553942672333236
9170,13,849052,0.107029209418254,0.137936374967851,0.43830884006308
9171,13,849392,0.0863828090420479,0.136444506116625,0.527079261084938
9172,13,849970,0.0433930866386098,0.135426457312737,0.748841000692691
9174,13,852398,-0.067976936249268,0.136874147220696,0.619753307807146
9177,13,858666,-0.0261550627459135,0.13561135485466,0.847173423857769
9178,13,858794,-0.0367300887167744,0.135363704241021,0.786285305833937
9179,13,859266,-0.104133482972471,0.135799197960339,0.443701324310343
9180,13,860537,-0.0542318957250605,0.135095913310467,0.688344600548859
9181,13,860589,-0.0625693550878021,0.135106932489137,0.643570987265546
9182,13,864754,0.00626449389218789,0.135656718018391,0.963193679658017
9185,13,867636,-0.0236717969524275,0.135269652264061,0.861182241319959
9186,13,868856,-0.0153005087216544,0.135324190664566,0.910042831395722
9187,13,869923,-0.0162177567271824,0.136143298054898,0.905245911194747
9188,13,871210,-0.0150841212518414,0.135757923354229,0.911591924911411
9189,13,872093,-0.0137569926647786,0.13534811043749,0.919098901363153
9190,13,873664,0.0920579070764139,0.135289122647529,0.496663636731808
9218,13,877043,0.10567736493179,0.135411730225795,0.435669546221046
9219,13,877100,0.0789370370576941,0.135643632198864,0.560975666777984
9220,13,881083,0.131082077914264,0.135484051751525,0.333951895297651
9221,13,883627,0.0475433284919777,0.135914616834654,0.726695218214551
9222,13,886585,0.0752600092879845,0.137158026167486,0.583551214599654
9223,13,886590,0.0844329406770319,0.137102901313522,0.538399449260853
9224,13,888463,0.0523258942740296,0.13552558024849,0.699658114783653
9226,13,888990,0.0831269549340165,0.136578494791935,0.543155406326294
9227,13,890848,0.0674010512077794,0.135712891452713,0.619748951959497
9228,13,892136,0.0275290088634938,0.135342159943816,0.838937211414442
9230,13,895661,0.0439973031306878,0.137229867063899,0.748695471717522
9231,13,896327,0.072794192641916,0.135220024082634,0.590682412160054
9235,13,899812,0.00491553808391013,0.135377567521935,0.971055826312407
9236,13,900561,0.0320956787452427,0.135749549147739,0.813233791149364
9237,13,901212,0.0169984786067972,0.135323616627849,0.900109352692587
9238,13,902431,0.0084505274937563,0.135506346533613,0.950309376551364
9239,13,902532,0.0210447534734799,0.135933556402003,0.877054486369973
9240,13,907355,-0.0707163795033333,0.135799692154282,0.602874136706158
9241,13,909408,-0.0419056896344093,0.135510141657317,0.75731842216088
9242,13,909590,-0.0364836681688364,0.13526796951017,0.787537868189406
9243,13,909892,-0.0665971841861142,0.135610810973048,0.623667591905498
9244,13,909982,-0.0580721354234981,0.135429050742877,0.668329479783013
9245,13,909989,-0.0679676731264585,0.135227140508724,0.615545877711928
9246,13,910439,-0.0502384894202553,0.135825524495678,0.711697303710647
9247,13,910745,-0.0440448170732503,0.135469695856179,0.745277780416138
9250,13,912820,-0.0294606438736061,0.137031242187741,0.829897577066858
9256,13,914897,0.00279256791783534,0.138014294813963,0.983868214292649
9259,14,6912,-0.0836306038150094,0.166807845088891,0.616431043482071
9260,14,6914,-0.142881441166874,0.165038784295014,0.38721822535753
9267,14,19935,-0.127993320201418,0.136336538832967,0.34847317192945
9268,14,20166,-0.143253066422901,0.13551801222139,0.2911989987451
9269,14,20617,-0.188573569916342,0.134736463848096,0.162519261671431
9270,14,22803,-0.231476591121463,0.134967346195195,0.0872124972106787
9271,14,23229,-0.245370698353825,0.134477112402338,0.0689022942495196
9272,14,23552,-0.258294929698283,0.135742297322423,0.05787573080554
9273,14,26113,-0.240424409662086,0.134862853577828,0.0754891083709768
9276,14,32112,-0.248786936928983,0.134819879534053,0.0658271501432806
9279,14,33990,-0.364067891803281,0.133886935411901,0.00686698645593344
9280,14,34054,-0.37307250770324,0.133629811791005,0.00552621230581978
9281,14,34073,-0.373591635805357,0.13361712882385,0.00545728603145548
9282,14,34185,-0.377394320900541,0.133782360007008,0.00505876550728295
9283,14,37934,-0.383736460794131,0.134929127322335,0.00471486838243719
9284,14,38784,-0.334099251548054,0.135435104651327,0.014104588859868
9285,14,38880,-0.299436439095734,0.136612189651675,0.0290414117476111
9286,14,41967,-0.259464245268952,0.135375160255431,0.0560919625857964
9287,14,42739,-0.22528558129997,0.134914349200671,0.095837183470966
9288,14,47735,-0.33620298141478,0.135446894863029,0.0135226852861688
9289,14,49825,-0.221855454794952,0.135148699459121,0.101570640671968
9290,14,52664,-0.194633045716237,0.135646993394017,0.152215293905679
9291,14,52938,-0.139075529067723,0.135381977315785,0.304990883787985
9292,14,54504,-0.0497753497927232,0.137458375077996,0.717484891101027
9293,14,57720,-0.0396302876590425,0.135291021737025,0.769750661377046
9294,14,58006,-0.0364289880357518,0.135493220646281,0.788192892190268
9295,14,58815,-0.133433945366946,0.136562249962771,0.32919250378086
9297,14,60667,-0.105241893082829,0.135261886259327,0.437054690418424
9298,14,61387,-0.139729538819806,0.13535002592136,0.302611698756248
9299,14,62869,-0.0979733468473071,0.13701078685643,0.475033742440433
9300,14,62881,-0.117107012772113,0.1369449433035,0.393054011606797
9301,14,65203,-0.0859979299492966,0.135752063978486,0.526822225496531
9302,14,68188,-0.0913172423792216,0.135587221496623,0.501073488724213
9303,14,68389,-0.0811963047077609,0.135281079724809,0.5487551052969
9304,14,69768,-0.0410811136777181,0.135842871499075,0.762512757286796
9305,14,77145,-0.119027865069312,0.134948427384402,0.378363574784082
9306,14,78487,-0.00373649746227539,0.135126599773444,0.977955470619712
9307,14,78583,0.0163035963443583,0.135686568243276,0.90442768995108
9308,14,80906,0.0257648358905458,0.135166494462125,0.848936381194589
9310,14,85056,-0.0140585766188987,0.135868112771098,0.917646947322938
9311,14,89377,-0.0494203579845089,0.138652057800343,0.72172824384289
9312,14,89596,-0.0398647957194391,0.135951868984355,0.769520744043523
9314,14,90137,-0.0391573488503605,0.136658392834493,0.774636844001413
9315,14,92476,0.00621693497634407,0.135759894024148,0.963500650500327
9316,14,94507,-0.0179733697612504,0.135751547477005,0.894744137205398
9317,14,95295,0.0180975506947911,0.13826151707296,0.895934023801984
9319,14,102695,-0.027226978916459,0.138257277935268,0.843995802804334
9320,14,104450,-0.0265553957559064,0.137453176559347,0.84691662803056
9321,14,104676,-0.00671853658619742,0.137935980173497,0.961179830464076
9322,14,104774,-0.047391534361895,0.137916764788299,0.731333516912207
9323,14,106690,0.00887432595802473,0.136630674216472,0.948249622904455
9324,14,106712,0.0505116749310028,0.137736750018752,0.714042982452699
9325,14,106737,0.0115561482700474,0.138060505833065,0.933339616726838
9326,14,106801,-0.0106992034985557,0.137322096954018,0.937941246172784
9327,14,106872,0.00348258831872233,0.136692824665053,0.979688509487353
9328,14,107060,-0.015489169279824,0.13646369101852,0.909695548195143
9329,14,107253,-0.0285137775443828,0.136344227935901,0.83446676149773
9330,14,107791,0.0259325754634653,0.135627567706365,0.848475453122585
9331,14,109033,0.0149850778797308,0.135752575111098,0.912166604063474
9332,14,109881,-0.0224550769801278,0.136524375286136,0.869450036906889
9334,14,111897,0.107570829674243,0.135634130547228,0.428254869072967
9335,14,112698,0.129987888903163,0.135458022215999,0.337904564505722
9336,14,114147,0.106192721768138,0.135957039453634,0.43528154805164
9337,14,116086,0.0449532583689303,0.136201041695749,0.741557382606825
9338,14,119960,0.153459353431105,0.135624447377296,0.258611888588509
9339,14,122856,0.086143711888184,0.13600045994842,0.526877724652933
9340,14,124634,0.084550573811535,0.135747093167913,0.533782860127639
9343,14,127328,0.0634785584714055,0.135538872966828,0.63982903075703
9345,14,129960,0.096792612897308,0.136432374912986,0.478510577028997
9346,14,134935,0.0838497411955613,0.13672568602366,0.540092858561855
9347,14,137678,0.0525994910742391,0.13567120465992,0.698473006247881
9348,14,138308,0.0705443854537014,0.135777302757324,0.603696264353482
9349,14,138448,0.0382355923537703,0.137468840118727,0.781067682551164
9351,14,141579,0.0156295056779934,0.136143492964145,0.908667565661948
9352,14,141962,0.0692200316548355,0.13543987849054,0.609617539817665
9353,14,142083,0.00279558787901693,0.135890588310946,0.983598425604617
9354,14,145164,-0.0520190008147639,0.136932617845386,0.704257319207306
9355,14,151127,-0.0168175622526558,0.135887721711434,0.901575171811427
9356,14,151394,-0.0165982132224783,0.136602319497671,0.903358171859047
9357,14,156985,-0.0139959954199403,0.137354674816235,0.918896482108731
9358,14,158956,-0.00816351443168725,0.135583495310743,0.952022264898491
9359,14,159230,-0.0454279480255935,0.135328492788875,0.737306709809835
9360,14,159352,-0.00742118785192089,0.138061310898206,0.957162488966093
9361,14,162311,-0.0513387626765899,0.13675469823638,0.707582773044504
9362,14,163967,-0.0260988650646538,0.135402711661161,0.84726565231278
9363,14,165144,-0.0581524328944546,0.135583175901986,0.668253283616715
9364,14,166587,-0.020829314020505,0.135345550594177,0.877778660842304
9365,14,168984,-0.04404544392152,0.13612584963208,0.746459642939511
9366,14,169290,-0.0723152849897978,0.135883670577018,0.594932488777496
9367,14,169452,-0.0403373660145406,0.136335770622206,0.767505003970865
9368,14,169938,-0.0491636271227801,0.136365738205508,0.718668174197438
9369,14,170778,-0.00591162118745819,0.135618134808907,0.965255712367729
9370,14,171537,-0.0201540534689791,0.136174374367557,0.882425844681255
9372,14,175164,0.0313974123434012,0.136292314555839,0.817939130007444
9373,14,175169,0.0293401844563435,0.136131652539232,0.829480149642593
9377,14,180459,0.0210820965345697,0.136014625992374,0.876910892535075
9380,14,182297,0.0371203986565912,0.136070966427813,0.785165124935379
9381,14,183272,-0.00950669619566022,0.138500960723126,0.945315098396615
9382,14,184703,0.0396053523901476,0.135838721286893,0.77079310886867
9383,14,184811,0.0284114683259347,0.136294170514064,0.834992412505419
9385,14,185411,0.0626443620761206,0.136825081215681,0.647347157184134
9386,14,185846,0.0398581432893627,0.135515103295055,0.768836590757249
9387,14,186061,0.0759831428545438,0.135411422227044,0.57506628964115
9388,14,186675,0.0783478829518373,0.13621588436756,0.565539810583608
9389,14,187156,0.0112747548492048,0.136017930615275,0.933984652511397
9391,14,187740,0.029408780124124,0.135861156664768,0.828752665961222
9392,14,189103,0.112724860707699,0.136334228068403,0.408893496347063
9393,14,189310,0.0380740391427047,0.135739792131858,0.779263733951975
9394,14,189723,0.0577369934818504,0.136428297562222,0.672404182935193
9395,14,190174,0.0469178525270212,0.136100345535811,0.730502764792138
9396,14,190876,0.0952554387965686,0.136107014718256,0.484477597467496
9397,14,193564,-0.0119151918505916,0.13652047408397,0.930500273217357
9398,14,193668,-0.0203879889784404,0.136669976281233,0.881499317897965
9399,14,194053,0.0190372656198879,0.138706573134406,0.89091264356217
9400,14,194811,-0.0250035805871664,0.137150100636126,0.855445555331292
9401,14,196310,-0.039095715290067,0.136935959617321,0.775425763613476
9402,14,196374,-0.0244854864609165,0.139812125494974,0.861076832930095
9403,14,198392,-0.180893858786887,0.135007216775949,0.181145293806555
9404,14,199813,-0.131822565017653,0.135452999425823,0.331121385715944
9405,14,204167,-0.0417054399867043,0.136744176365423,0.760554438239967
9406,14,204725,-0.0465235176458545,0.136881905278934,0.734148513630428
9407,14,205279,-0.0166868539171782,0.136519058073251,0.90278567184837
9408,14,206830,-0.0364879567327839,0.137979235808972,0.791591159166092
9409,14,208181,0.00498230476290451,0.136529349010015,0.970910242467235
9410,14,208554,-0.00488216203997865,0.137063212046034,0.971605666200011
9411,14,210226,0.0242079053897124,0.135686448404113,0.858502842490981
9412,14,211354,0.00791482873783728,0.13566398854871,0.953509692566928
9413,14,211768,0.0144785137022367,0.136199228543026,0.915401595483584
9414,14,212579,0.0330849012702115,0.136816902090872,0.809060974784421
9415,14,213154,0.0454620008707796,0.136740784515932,0.739732877252287
9416,14,213619,0.0219901739135615,0.136196379616403,0.871824023392103
9417,14,213828,0.0308242214520396,0.13689447012384,0.821979060726902
9418,14,213849,0.036777284338704,0.136109178052828,0.78716099038722
9419,14,214248,0.0527203108079908,0.137281243248862,0.701186376161334
9420,14,214258,0.0508215825002021,0.136887508779876,0.710662661682971
9421,14,214305,0.0525236619687449,0.13656231806392,0.700755662296139
9425,14,216362,-0.100229918133623,0.136555852035722,0.463445233856499
9426,14,216406,-0.106497889692893,0.136151964183403,0.434622167836686
9427,14,220803,-0.312437043703491,0.134871514838275,0.0211000764069303
9428,14,223967,-0.250073300898252,0.136179322632509,0.0671462444401687
9429,14,225776,-0.283361560989526,0.136321484254527,0.0383734745864255
9430,14,228904,-0.260578311694305,0.136837628620603,0.0576853790121602
9431,14,233872,-0.368086086661116,0.133681839848059,0.00620214204053917
9432,14,236810,-0.37501270599542,0.134396078305073,0.00555100551103601
9434,14,239611,-0.361464756709712,0.133932734035786,0.00729242678336642
9435,14,240005,-0.39860505721238,0.13360797999659,0.00304909530764991
9436,14,241034,-0.429640676489615,0.133225150629427,0.00137771735866975
9437,14,241114,-0.428614046463521,0.13404099274955,0.00151084281113352
9438,14,241965,-0.450511959797317,0.133237358964496,0.000802309125379014
9439,14,244751,-0.457980267134869,0.133061208238277,0.00064700624205704
9440,14,247602,-0.420370386916661,0.133608162978869,0.00179409387177821
9441,14,250138,-0.48392413002211,0.133790340077774,0.000341435748417159
9443,14,250690,-0.456558224195086,0.133266966392218,0.000684988543480344
9444,14,254840,-0.291275784297308,0.151661486943244,0.0555918741819695
9445,14,256840,-0.384648589108309,0.134120776689083,0.00437998698151922
9446,14,257173,-0.392408177655419,0.134072301372138,0.00364613016216479
9448,14,264064,-0.291069779186704,0.134601372629628,0.031254065752869
9449,14,267696,-0.302872750874735,0.13436307535588,0.0248002759184326
9450,14,269770,-0.294351899089874,0.13438239236895,0.0291484521396499
9452,14,272744,-0.259749474481997,0.1344176512551,0.0541092033588344
9453,14,274575,-0.247502038879536,0.135603270173339,0.06881691891725
9455,14,278085,-0.247653275801938,0.13575240809982,0.0689517754399035
9457,14,283358,-0.176384896405657,0.136854908058751,0.198295632524857
9459,14,285036,-0.164758215797543,0.135300311196739,0.224142840630314
9460,14,288822,-0.143875271897646,0.135109804511233,0.287659605041608
9461,14,294413,-0.276023089351941,0.134733112358902,0.0412338971815214
9463,14,301186,-0.114588362367945,0.138704960320952,0.409288221324061
9464,14,301407,-0.157881974769091,0.13514884386798,0.243511201793209
9465,14,303906,-0.21160519570597,0.13565652821403,0.119689007597755
9466,14,303958,-0.208358222245081,0.136060906626304,0.126576110575565
9467,14,308851,-0.127251394580967,0.135746635965239,0.349184286850593
9468,14,308862,-0.127960682287719,0.135970145226867,0.347300269832723
9469,14,309197,-0.158390601421807,0.136041603913477,0.245096581268319
9470,14,309784,-0.0828461611311328,0.136365413181049,0.543889455714688
9471,14,312060,-0.0598756618349939,0.13559714650616,0.6590705995207
9472,14,312454,-0.0836927929602616,0.135458484331628,0.537073734838201
9473,14,313182,-0.0584028017923783,0.135496055798829,0.666709980904128
9474,14,314163,-0.04494811165201,0.135671474817755,0.740613632044681
9475,14,314179,-0.0255614717651717,0.135693266263836,0.850689482345893
9476,14,314885,-0.0753070815939706,0.13573988157368,0.579389892438639
9477,14,317822,-0.116426002011782,0.135839047983629,0.39197780396283
9478,14,318991,-0.0981301010634248,0.136429668247624,0.472448958779701
9479,14,319124,-0.133189634332595,0.136880013655038,0.331200049120507
9480,14,319557,-0.0726203261259961,0.136153075093612,0.594111303045285
9481,14,319699,-0.0832837879758267,0.135977329876115,0.540612656119163
9483,14,320581,-0.0260806173228063,0.136194334656392,0.848247417930383
9484,14,320771,-0.0612953690522901,0.136240643558252,0.653054973473096
9485,14,320823,-0.0793439519805789,0.135984003948929,0.559942794211
9487,14,322680,-0.0599304865557777,0.136871550557454,0.661756047753564
9488,14,327569,-0.0362316262728912,0.136545545617482,0.790898878615672
9489,14,327674,-0.0498821095002078,0.137501873299532,0.716990802703868
9490,14,329969,-0.0723895979356657,0.136382272691448,0.595901884469258
9491,14,330041,-0.055267360379766,0.13649025280005,0.685783047828878
9492,14,331132,-0.108296308228241,0.13726582358867,0.430668922454898
9494,14,332647,-0.0683402845176696,0.136322690640153,0.616463604917606
9496,14,334886,-0.0367257924260302,0.136448902422534,0.787968287403691
9497,14,335071,-0.0544353075684451,0.136340427682713,0.68994292248078
9498,14,335123,-0.0423823349405817,0.136444257218976,0.756272735145592
9499,14,337016,-0.0121476346034148,0.136622284136596,0.929200674798005
9500,14,337563,-0.0326309244274613,0.136451850568579,0.811136778720082
9502,14,339992,0.049677117200789,0.136991466304292,0.717098850898521
9503,14,340237,0.0702566769175204,0.136411659637294,0.60685143586407
9505,14,345215,0.0112665794586218,0.136354625701336,0.934194930196607
9506,14,345245,0.0388216510856424,0.136206383582682,0.775795360813116
9507,14,347475,-0.0468668936304642,0.136333125636945,0.731225834032943
9508,14,349580,0.0338893176904359,0.135991064469483,0.803349056699262
9509,14,350501,0.0104387975735294,0.135655990001741,0.938706511053751
9511,14,354062,-0.0128689492398529,0.135470068532712,0.924372874186059
9512,14,354457,-0.0253154688026745,0.135627897987637,0.852039269417276
9514,14,357746,0.0365047557972799,0.137257222088948,0.790426263948126
9515,14,358382,-0.0202006937698378,0.136986222885374,0.882849075710684
9516,14,360285,-0.0800643592155159,0.136924146029167,0.559099364033061
9517,14,362136,-0.061326055284439,0.136800315503033,0.654219775755755
9518,14,362413,-0.0973698890752749,0.137289010184106,0.478648090688335
9519,14,362793,-0.126952881465529,0.137137988161451,0.355218248180231
9520,14,362826,-0.110599705854553,0.137381314712983,0.421329041474222
9521,14,363907,-0.041520950479816,0.139017464062906,0.765364273945073
9522,14,364156,-0.0442223219678043,0.137227438470611,0.747449767821402
9523,14,367558,-0.100442473436004,0.137403413954312,0.46526151174954
9524,14,371957,-0.132110936478757,0.137586796911042,0.337611444077649
9525,14,372787,-0.0802915205518898,0.137430886592153,0.559437405116662
9527,14,373690,-0.00496897644581962,0.13701672480067,0.971091178569795
9528,14,374309,-0.0802901937809808,0.138005912831787,0.561080783375805
9529,14,377031,-0.0848264881557864,0.13689943553149,0.535903589159585
9530,14,377351,-0.104258369232566,0.136726689900573,0.446252243223251
9531,14,377751,-0.10778778825664,0.138591584667885,0.437245068304924
9534,14,381031,-0.135578748246115,0.139780381035739,0.33273991701697
9535,14,381889,-0.0745555409818183,0.138421033038442,0.590492533055187
9536,14,382090,-0.0801239651083054,0.136987130337498,0.558987676890423
9537,14,382896,-0.014869547880702,0.136873334857304,0.913551909376658
9538,14,386716,-0.0216962489145337,0.136618933713905,0.873910562187378
9539,14,388126,-0.0283328156062196,0.139428465001626,0.839090461226446
9542,14,397661,-0.287683045638537,0.134767541630475,0.0334770202265589
9543,14,400328,-0.310630828965143,0.134584260934125,0.0215724022962319
9544,14,400788,-0.294513764714187,0.135171851000817,0.0300067063094582
9545,14,400976,-0.258921717159271,0.13566981250425,0.0571414127935796
9546,14,401015,-0.27398482199397,0.137179319187994,0.0465625267231122
9547,14,401035,-0.257732299041779,0.135900354550028,0.0587128185525215
9548,14,402079,-0.209988773348779,0.138066243872922,0.129173191696775
9549,14,402194,-0.212296305714667,0.136935889939602,0.121957523882238
9550,14,406840,-0.157900772484679,0.135723608165685,0.245453263743886
9551,14,407338,-0.144835383895905,0.136341406277372,0.288826020709099
9553,14,408355,-0.184284754500571,0.135930631267848,0.176052902200719
9554,14,409447,-0.163526276039825,0.135519843391512,0.228371404220847
9557,14,418168,-0.066421559366527,0.136039381386757,0.625674193912739
9558,14,418803,-0.0313407011430437,0.135954949824907,0.817819170140385
9559,14,422746,-0.0510367534014085,0.135992127223258,0.707668732049374
9560,14,423196,-0.0165501118084924,0.135689706548404,0.902991958119385
9561,14,423311,-0.0395524495858634,0.136225359153976,0.77172225777667
9562,14,424711,-0.0254533637536061,0.136459456521541,0.852138709526506
9564,14,425888,-0.0193171732828373,0.135733814904071,0.886911137566408
9565,14,427278,0.0888882152047165,0.135582124525648,0.512505841639527
9566,14,427910,0.00925371179076601,0.135982667939608,0.945783826810563
9567,14,428693,-0.0893447598786444,0.135497556810389,0.510079903340184
9568,14,430086,-0.119027381849039,0.136208696238143,0.382788394089895
9569,14,434120,-0.114912299912463,0.135278052116974,0.396205185424208
9570,14,434507,-0.0986628825371819,0.136039293508696,0.468777433824604
9571,14,436047,-0.114857876973906,0.135446302813715,0.397015003703065
9572,14,437581,-0.108753835413479,0.135533578654081,0.422854272763488
9573,14,437955,-0.0988832143330159,0.135343858742013,0.465503659371564
9575,14,441787,-0.124465240727018,0.135392221829375,0.35856961751772
9576,14,442710,-0.0944270593932427,0.135639252836054,0.486784723670377
9577,14,449380,0.0220074705062751,0.137835645793943,0.873236621331678
9578,14,453089,-0.0530759581133268,0.135589074624098,0.695702921168
9579,14,454972,-0.0606839610137451,0.135109368698094,0.653601274566437
9580,14,456179,-0.0737104682427449,0.136406496525507,0.589280184035635
9581,14,456295,-0.061470011792818,0.135753166752074,0.650965747445498
9582,14,456355,-0.0602698739333583,0.135930579415927,0.657757340699235
9584,14,457485,-0.0795601334587329,0.136650424066462,0.560792513916459
9586,14,458186,-0.0158962115127192,0.137630159222872,0.908114907589913
9587,14,458514,-0.00761388510881661,0.135617894340326,0.955260300052111
9589,14,461863,-0.0298233975512149,0.135436848230806,0.825841517853666
9590,14,462234,-0.0217158511924115,0.137171662081299,0.874301874028118
9591,14,462478,-0.0443020013016749,0.135216658803667,0.743380250688811
9592,14,464117,-0.0199617969892261,0.136174454590743,0.883539421475345
9593,14,464233,-0.0484955925501516,0.136274850247992,0.722153454903013
9594,14,465005,-0.0656637633416531,0.135281503671189,0.627703588709157
9595,14,465187,-0.011938299731133,0.135936686109579,0.930067552465558
9596,14,466103,-0.113988538770403,0.13661214317905,0.404622527944972
9598,14,469677,0.0515867691573477,0.137912500159548,0.708588461824637
9600,14,472613,0.0440599101405102,0.13634777213127,0.746777825474052
9601,14,478868,-0.0229437328043417,0.136297088648925,0.866415210239685
