SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
10869,15,810364,-0.200149878376718,0.134373909979227,0.137248760018081
10870,15,810448,-0.197788265175296,0.133616866068045,0.13969467666408
10871,15,811848,-0.244860941521273,0.133193559091272,0.0668458090953336
10872,15,815715,-0.233349136435809,0.133230862733027,0.0807343759838962
10873,15,816215,-0.241078705588312,0.133372667918953,0.0715265943618885
10874,15,816620,-0.221495054316887,0.133651304777637,0.0983552099701645
10875,15,816745,-0.223480791381592,0.133099882931639,0.0940280084041902
10876,15,818536,-0.136081110286263,0.133595417235199,0.309087596462973
10877,15,819084,-0.129833917065183,0.134965674619767,0.336719481407145
10878,15,822096,-0.128692628696192,0.136278956921902,0.345645724087247
10879,15,822156,-0.0345753120808405,0.13463414421856,0.797475536417887
10880,15,822171,-0.0390197119803205,0.134846539941714,0.772472840120765
10883,15,822605,-0.0540650755711738,0.135337742561079,0.689779218484783
10884,15,822681,-0.022870755562403,0.134206270642239,0.864781441566083
10886,15,823485,-0.0262954940887318,0.133927096470482,0.844455589816287
10887,15,823924,-0.0564863463316331,0.13507310933294,0.6760618274543
10888,15,824287,-0.0552253793331883,0.135290485466759,0.683375401415536
10889,15,824858,-0.0192525367274059,0.134185496682976,0.885995317121674
10891,15,825246,0.00584113671183395,0.133832454317579,0.965211943835911
10892,15,826538,-0.00215155292929259,0.134658514507237,0.98726109284207
10893,15,829621,-0.0217941408296458,0.135078751211818,0.871914802108764
10894,15,830933,-0.0330330580858449,0.13402470304088,0.80546174650385
10896,15,833802,-0.0224545587983416,0.135583468496795,0.868555314228398
10897,15,834594,-0.0201609222399604,0.135178497086516,0.881525989453813
10898,15,841040,-0.0302462094042283,0.133823132855937,0.821319548952178
10899,15,841052,0.0141624512546685,0.134187292050699,0.916005360513498
10900,15,843952,0.00509447485797287,0.134342836520912,0.969771748690931
10901,15,846356,0.00273160975112285,0.135502999923483,0.983927895990224
10902,15,846553,-0.0119255182861314,0.135656554811082,0.92999834671769
10903,15,846837,-0.0339840591015337,0.136543314826519,0.803591784460788
10905,15,848974,0.0118481935293209,0.136268394843738,0.930762557660945
10906,15,849160,0.0718031353531701,0.136664981971129,0.599638291747536
10907,15,849407,-0.000284334161322897,0.134264058177957,0.998311498566248
10908,15,849538,0.0355134492205925,0.134797390527501,0.792351319684555
10909,15,850586,0.0222239832189254,0.134951550236896,0.869289174551289
10910,15,852168,0.0359348069559663,0.134787350622544,0.789929969877381
10911,15,854152,0.0421290898533289,0.134495819481092,0.754285473723276
10912,15,859618,0.0202806518274398,0.134602580741796,0.880321623935372
10916,15,861655,0.0317274027069638,0.134744994392945,0.81398626746857
10917,15,863324,0.0140245337605245,0.134043714316373,0.916731553792453
10918,15,863468,-0.0144804381619986,0.133916302098163,0.913953599670571
10919,15,864150,0.121352677371714,0.134378697382228,0.367107298474143
10920,15,864445,0.163358282245711,0.134377569231433,0.224924435143198
10921,15,866884,0.186577833170849,0.133821455688678,0.164125191555592
10922,15,866920,0.102581600637146,0.133680157348866,0.443376916208225
10923,15,867290,0.0617113672921257,0.134339330381449,0.646251729817785
10925,15,870871,0.102388908863884,0.134973761621129,0.448607750256452
10926,15,873261,0.0769214336459469,0.133567587865073,0.565050446844727
10927,15,873940,0.0684581304379484,0.133353837742016,0.608022734901489
10929,15,876222,0.0693626872926727,0.135640847481342,0.609411563905532
10932,15,880049,0.066251349549051,0.133732457005177,0.620624508338296
10933,15,880507,0.0688990615713501,0.133728666887032,0.606725026103636
10934,15,885299,0.0688218950991423,0.13372877945097,0.607128155645902
10935,15,887134,0.237353993312995,0.135993368455626,0.0817966775997077
10936,15,887279,0.243952281380291,0.136148016294041,0.0740187185260814
10937,15,888108,0.288309162252799,0.133328439789304,0.0312586967470537
10938,15,888555,0.246735269137672,0.133183760083968,0.0647752703508373
10942,15,892522,0.198424961787034,0.135305988838883,0.143404936097673
10944,15,897914,0.198424961787034,0.135305988838883,0.143404936097673
10945,15,898824,0.248780871939258,0.134462693108371,0.0651223391401154
10946,15,900083,0.175217798567307,0.1341542723874,0.192371761738783
10947,15,901583,0.204756359616408,0.133602044737987,0.126274073719693
10948,15,903422,0.175444811642586,0.133938939751425,0.191086020261696
10950,15,906404,0.182796058471557,0.13430986670339,0.174381125983166
10951,15,906473,0.177589813238372,0.135500830383265,0.190838942511355
10952,15,906721,0.198652051709082,0.134010129315382,0.139135107715673
10953,15,906722,0.198652051709082,0.134010129315382,0.139135107715673
10954,15,907032,0.197812249342448,0.134249579810001,0.14151644738031
10955,15,907053,0.224243768543422,0.137221377480061,0.103113541450507
10956,15,907245,0.214861137124795,0.135641572382133,0.114080959955507
10957,15,907643,0.237934212516596,0.135086656569993,0.0790457083019412
10958,15,908870,0.258429587276399,0.135679435709618,0.0576307130659526
10962,15,911795,0.191893275192448,0.135538761954091,0.157721171253734
10963,15,912636,0.221798181427334,0.136564350566404,0.105240740799576
10964,15,912729,0.282867754376174,0.134711577986044,0.0364555635888546
10965,15,917889,0.290986890686532,0.136007650633597,0.0330814431129528
10966,15,919436,0.290693905052285,0.135577729936714,0.0327063983264557
10967,15,921242,0.278440855419212,0.135633662286352,0.0408200196089818
10968,15,921271,0.301597916081871,0.136447175218039,0.0277208138462678
10969,15,923218,0.152369650267609,0.133906777638624,0.255942912042563
10970,15,927535,0.165711230118107,0.13376276389608,0.216226301059214
10974,15,931347,0.189472595889157,0.13339300028065,0.1563713226426
10975,15,933083,0.01904135767766,0.134271976325533,0.887309520616901
10976,15,934483,0.00489860162377542,0.137025716368478,0.971502302769389
10977,15,934516,0.0491177548627882,0.134186327313861,0.714553431323504
10978,15,935795,0.0243508364603807,0.135805140697854,0.857799385705379
10979,15,937046,0.0389613962551414,0.134410589901141,0.772087030278033
10980,15,938051,-0.00569556960485706,0.134211448736439,0.966174098589812
10981,15,940092,0.0157589678463718,0.133771029486698,0.906288744848669
10982,15,941271,-0.0240522133196927,0.134373379867457,0.858044024461807
10983,15,943341,0.00600138757654972,0.135418300525674,0.964676456915499
10985,15,950568,-0.0412542829250687,0.13471934231452,0.759614700889376
10986,15,951423,-0.0613028570781574,0.135850645570052,0.652085120593332
10987,15,952849,-0.0340028085543812,0.133496155880942,0.799095396952776
10988,15,956308,-0.0358305568204674,0.133616710763962,0.788733372331542
10989,15,957477,-0.0528007086865966,0.134339386718214,0.694527430468452
10990,15,959079,-0.017393869763609,0.134167039668101,0.896922412638896
10993,15,961458,0.0281804052373915,0.134328321876105,0.833954540175712
10994,15,961510,0.00857564662665666,0.133955886042556,0.948991781418461
10995,15,961682,0.055303731256887,0.13589447875116,0.684283395707167
10996,15,963635,0.0863119396273364,0.136055274168905,0.526238031979161
10997,15,963965,0.0767496505096842,0.135411863228575,0.571219274013811
10998,15,964403,0.0936069701591016,0.134459819148103,0.486780122963861
11000,15,970097,0.0726004435518624,0.133347631304868,0.586479072952747
11001,15,970105,-0.000518874686344512,0.134264056190208,0.996918699003813
11026,15,977576,-0.0384805423343968,0.134895685180619,0.775611122215047
11027,15,979280,-0.0500365877317741,0.133962005517447,0.708990679427844
11028,15,981228,-0.0696777049827988,0.134500973059455,0.604750629535717
11029,15,981231,-0.114602798090489,0.133440500459615,0.391016729533775
11030,15,981687,-0.134031765963656,0.133601286104251,0.316440887124063
11031,15,986923,-0.104182667157982,0.133481532359064,0.43561822436497
11032,15,987887,-0.0368590433352065,0.133959262513003,0.783361104357991
11033,15,991809,0.0121589033918318,0.13510501429893,0.928341478258395
11034,15,992356,-0.00107129946851628,0.13363030738924,0.993608044471835
11035,15,992802,0.0153461924234144,0.134715347496491,0.90936938501985
11036,15,993662,0.0119947525157963,0.133628794534891,0.928527462950494
11037,15,993671,0.020518025747425,0.13377448024023,0.878188047788355
11038,15,993703,-0.0038210166746922,0.133596504727841,0.977198839600946
11040,15,994833,0.00169387011707435,0.134144648772176,0.989932360224956
11043,15,995180,-0.0382337198588203,0.133750790167272,0.775154632302728
11044,15,995834,0.0078186560378784,0.133390396249324,0.95329206120691
11045,15,996026,0.0299584833995985,0.134135201937957,0.82339586836454
11046,15,996702,-0.000874587062705261,0.134530604295709,0.994816639964867
11047,15,996731,-0.0220450830610115,0.133949404813123,0.869370594361486
11048,15,999455,-0.0366582257089103,0.133942453568055,0.784485709050667
11052,16,16723,0.0567806938325312,0.136671476157794,0.678062095597295
11053,16,16724,0.0567806938325312,0.136671476157794,0.678062095597295
11057,16,16745,0.0231646706819259,0.136679050436765,0.865514427019991
11058,16,16749,0.0362988869510966,0.136272900472657,0.790110497998383
11063,16,19554,-0.135080307842588,0.1408660455041,0.33825164787765
11064,16,19582,0.0609149319640387,0.140247261637267,0.664307255550008
11066,16,19639,0.102815930380272,0.1403207223125,0.464214905304105
11070,16,20152,0.0460087267651177,0.139029335571639,0.740895072333663
11072,16,22059,0.0879294904269192,0.139419113244058,0.528654852106434
11073,16,23447,-0.158712067514997,0.1639010461589,0.333537182049926
11074,16,24494,-0.22238158612677,0.17714241224676,0.210170107035947
11075,16,24575,-0.113128582393109,0.188754976704548,0.549330024830505
11076,16,24701,-0.06888463679166,0.216322582270577,0.750343464633588
11077,16,24708,-0.214149216076294,0.209494126281567,0.307376515940683
11084,16,25057,0.109937093475028,0.136160925308152,0.419976545040648
11085,16,25069,0.0464287555229155,0.134749107472422,0.73063257824859
11086,16,25078,0.0709161595435372,0.13564298060069,0.601431110099359
11087,16,25079,0.0883505165439937,0.135414871881389,0.514539915746009
11090,16,25194,-0.129666473970446,0.134760622670838,0.336608522037281
11091,16,25200,-0.103599082023209,0.134417562885276,0.441385017683635
11092,16,25209,-0.106970021505006,0.135360359930881,0.429905879053839
11093,16,25269,-0.101096169854056,0.135075624937381,0.454692415245272
11095,16,26510,-0.0522269946923989,0.135567935078334,0.700287248074818
11096,16,27710,0.001177105151696,0.135197995347132,0.993058201650191
11097,16,28365,-0.065197819252516,0.134469742283167,0.628082611202901
11100,16,29135,-0.0562187493273465,0.134528487207739,0.676278149895472
11101,16,30586,-0.0313075901698286,0.134102403922195,0.815539300792326
11102,16,30803,-0.0337439990308152,0.134332173634367,0.80180704428075
11103,16,35528,0.0181688076776583,0.134109269875016,0.892311460256794
11104,16,35760,-0.0193373716706896,0.135269349515559,0.886407623955664
11105,16,35982,0.0137812733202394,0.134954740745812,0.918721200857149
11106,16,40390,0.0484899223197389,0.134637059606842,0.718948211632973
11107,16,40490,0.0325783489513605,0.134503333553235,0.808756395260032
11108,16,40552,0.0204563258441305,0.13489492910034,0.879552489743615
11112,16,43424,0.014292724714443,0.134883107009468,0.915671273958216
11113,16,43662,0.0205401050624807,0.135268847296818,0.87939472750089
11114,16,46114,-0.122513681523211,0.135283523631657,0.365761690289749
11116,16,46765,-0.0511007559942709,0.135222998072547,0.705732093399378
11117,16,47416,-0.0969856708794816,0.135061274923308,0.473178962026351
11118,16,48340,-0.0913760715896165,0.133947971151355,0.495575129527179
11120,16,53867,-0.163986134210434,0.133905256795961,0.221526371026939
11121,16,54905,-0.18331613432543,0.134062364614761,0.172371706673631
11122,16,55419,-0.191309778107743,0.133732054318266,0.153445115779373
11123,16,55474,-0.192277667300708,0.134026797652693,0.152280425281706
11124,16,55604,-0.170568491580909,0.134673857330684,0.206158440026108
11125,16,55617,-0.147364377535971,0.135471926604838,0.277432022516241
11126,16,55625,-0.158842711457622,0.135042733071181,0.240291457968498
11127,16,55837,-0.186218991345435,0.134134871881586,0.165922206634391
11128,16,55962,-0.175483339245665,0.1344033876114,0.192523000201066
11129,16,55976,-0.168708128807537,0.134275824087467,0.20979105576212
11130,16,56019,-0.17395765283798,0.134482571464643,0.196672536048842
11131,16,56137,-0.169797960005724,0.134129966509299,0.206376138399178
11132,16,56154,-0.184729429322388,0.134074053566546,0.169132792377412
11133,16,56155,-0.184729429322388,0.134074053566546,0.169132792377412
11134,16,56282,-0.19564256584881,0.134240229035148,0.1458932407229
11135,16,56288,-0.199844015718527,0.134390369997801,0.137896577156874
11136,16,56294,-0.198758508290944,0.13490827704012,0.141564985986442
11137,16,56308,-0.193085768141632,0.135324553137011,0.154511428324219
11161,16,64299,-0.228762166604614,0.136035073697958,0.0935228737271141
11162,16,64309,-0.202810808378234,0.136314216621137,0.137691497636788
11163,16,64310,-0.202810808378234,0.136314216621137,0.137691497636788
11169,16,64540,-0.198885047010315,0.135513538446531,0.1430925299841
11171,16,67148,-0.185865730463741,0.133899116230824,0.165981184147587
11172,16,67473,-0.149333636436741,0.134954347737993,0.269242353382199
11173,16,67906,-0.149167296989856,0.133817914763551,0.265735843703993
11174,16,68771,-0.181304573997303,0.134351234624929,0.178047025942379
11176,16,69480,-0.207175899939328,0.13458168895996,0.124601021915374
11177,16,69886,-0.141775464622935,0.135488821449023,0.296092492383962
11178,16,69892,-0.113196182480396,0.135501050940955,0.404063380771211
11179,16,70566,-0.132377581802362,0.133695940917965,0.322784322230565
11180,16,70846,-0.137078463016443,0.134335853254257,0.308229992442863
11181,16,73035,-0.270366417708538,0.133661687232472,0.0438506839348295
11182,16,73826,-0.227045374496765,0.134018037579504,0.0911206374648195
11185,16,74744,-0.218766380213863,0.134843579482765,0.105616556588656
11186,16,74823,-0.246674180533368,0.134020238327992,0.0665231691419977
11187,16,75046,-0.247487982166828,0.133853975784149,0.065302414268453
11188,16,75389,-0.246460131990336,0.13354670420589,0.0658024627782927
11189,16,75921,-0.253483886580967,0.133738148868019,0.0588594917003104
11190,16,76550,-0.224499303222451,0.13523368001289,0.0977855103556482
11192,16,76573,-0.243643235169951,0.136976268312207,0.0761452282307946
11194,16,77714,-0.114265487458595,0.133694558389406,0.393310384455884
11195,16,77752,-0.104171718033304,0.133658708525011,0.436274602136812
11196,16,78094,-0.138981996030957,0.134615114704647,0.302572974733989
11197,16,78301,-0.160569406139748,0.134322402159725,0.232732044423047
11198,16,78839,-0.121243289992076,0.134503850378807,0.36798427431327
11199,16,82484,-0.225138679181916,0.13536045755593,0.0971493330808561
11200,16,83222,-0.200729568145853,0.133346350514297,0.133134832480326
11201,16,83512,-0.181671908688084,0.133483050605987,0.174378408327015
11203,16,86230,-0.174870595654594,0.133864100920801,0.192291116466956
11204,16,87193,-0.194368996983406,0.133749444139323,0.147047683902935
11205,16,89859,-0.11298596118039,0.134009817197023,0.399733906695588
11206,16,92234,-0.0152396345301855,0.134142226760478,0.909613103220564
11207,16,92791,-0.0609082976423027,0.133540495700113,0.648595970952377
11208,16,93959,-0.0613871506355093,0.133815136987728,0.646698940641233
11209,16,96065,-0.0841987452028406,0.134464544336023,0.531602849619636
11210,16,100561,0.0117882437972507,0.135298015373302,0.93061918106077
11211,16,101574,-0.0132921884593774,0.133401730769848,0.920686459657462
11212,16,103110,-0.0299596249143636,0.134966829430884,0.824459615729143
11214,16,105267,-0.0635922737681587,0.133534848549708,0.634210620978721
11215,16,105336,-0.0698363784953241,0.133339246979207,0.600781363705416
11216,16,110992,-0.0751084456678501,0.134283618838178,0.5762933029188
11217,16,114578,0.0460196579691379,0.133766017472781,0.731027805247328
11218,16,115153,-0.0138816571806809,0.134546840091845,0.91788392527438
11219,16,116214,-0.0067317068182422,0.134151652525157,0.960007467255175
11220,16,116322,0.010837728720956,0.134761895251641,0.935947749493571
11221,16,116373,0.0306783790345407,0.135140222466481,0.820546241194785
11222,16,116826,0.0453420078281785,0.134104873853415,0.735482360221055
11223,16,117063,0.0281685884055898,0.136286163414429,0.836373418044374
11224,16,117072,0.0181769602656849,0.134859061579733,0.892858791682268
11229,16,117654,0.0240586700675856,0.134365886384164,0.857998488932368
11230,16,117985,0.0559958525662234,0.13510959956215,0.678798049913988
11231,16,118215,0.0795395076115799,0.135256175636375,0.556864269282287
11232,16,118252,0.0353809037746018,0.135527313673402,0.794197659144862
11233,16,118322,0.019044922172674,0.136152404512984,0.888835021126463
11234,16,118512,0.0182199223444197,0.135364857677981,0.893005947046442
11235,16,120319,0.0458626448757736,0.134417279169609,0.733158991361261
11236,16,121298,0.0986890300764144,0.133987503437416,0.461882829172681
11237,16,122212,0.121671074837317,0.134255497675261,0.365413719330118
11238,16,125144,0.146162131542622,0.133552554112439,0.274518507394629
11239,16,125464,0.136232720435067,0.133760276857457,0.309145453929914
11240,16,126720,0.209326139799091,0.1331207335191,0.116741292448383
11241,16,128020,0.0989293679041069,0.133312225932955,0.458527650046404
11242,16,128319,0.134986519440018,0.133260352465909,0.311776241491738
11243,16,128822,0.162193213242707,0.133136590751119,0.223943832366616
11244,16,129358,0.183061999857781,0.133676306822999,0.171731605096284
11246,16,132814,0.127948865822875,0.134376417388637,0.341663510427233
11247,16,136628,-0.0117499507885006,0.133628856148461,0.9299823777562
11248,16,136917,0.0735666891837711,0.134858732729527,0.585747832430801
11251,16,143053,0.138215856824255,0.133192229637673,0.300112068536923
11252,16,143870,0.133007258765475,0.133621110903849,0.320220661095936
11253,16,145251,0.166349015114082,0.134504427839523,0.217000250703758
11254,16,145367,0.17275681193781,0.134688787891156,0.20046088500457
11255,16,145806,0.145113563057404,0.133986164196849,0.279525960078152
11256,16,145918,0.169222545064907,0.13426752770453,0.208379732866854
11257,16,147108,0.185303323437161,0.133067930153332,0.164633377036603
11258,16,149006,0.191441577508194,0.133291963759778,0.151814700882088
11259,16,149106,0.192377905929796,0.133462819160618,0.150348481913603
11260,16,149133,0.18513885435232,0.133114823974727,0.165155887929771
11261,16,150017,0.163033148902303,0.133675318714679,0.22342304825077
11262,16,151512,0.188939942390814,0.133767210438307,0.158697518340185
11263,16,154007,0.162386694101802,0.133908643013275,0.226067800805824
11264,16,155634,0.119652121301097,0.133703437372696,0.37144666985798
11265,16,156150,0.113589861121001,0.133922144149,0.396913415705881
11271,16,156476,0.113757646036332,0.133692610894946,0.39540751349747
11272,16,156514,0.135082493543719,0.133814564017461,0.313438194529403
11273,16,156560,0.13919279882292,0.133624429096995,0.298276757861526
11274,16,159409,0.0314775948620961,0.133497910299316,0.813731656127594
11276,16,163733,-0.0565769207206408,0.134903623354077,0.675187912217729
11277,16,163842,0.0175733975367028,0.133400327707136,0.895269512062497
11282,16,167913,0.0595184497171681,0.134965109677304,0.65948919990785
11283,16,168266,-0.00163404015579333,0.135889794849593,0.990412665630189
11284,16,170236,0.130408669642714,0.134854165030045,0.334188698592616
11285,16,170586,0.0760442416069425,0.135912638627132,0.57616973154717
11286,16,170647,0.103674028934969,0.136846737307356,0.449200534640792
11287,16,170885,0.0736531890590481,0.13593411710826,0.588277422634821
11288,16,170900,0.0816418767917234,0.135237323080057,0.546435244891231
11289,16,170927,0.134473093453574,0.135178986684971,0.320525606563032
11290,16,170955,0.14248520992686,0.134975321620435,0.291855128273432
11291,16,170958,0.136763634950087,0.134992087291268,0.311695157911185
11292,16,170964,0.143431518621331,0.134740642551977,0.287829502686171
11293,16,170973,0.139933046193291,0.135140286664901,0.301160586216744
11294,16,171033,0.137713570289311,0.134462163294893,0.306451203441027
11295,16,171059,0.141685107210249,0.134302958412655,0.292162204471932
11296,16,171165,0.122575780131326,0.134803290672018,0.363815532711402
11297,16,171270,0.138539226749414,0.13498695809675,0.305445581671825
11298,16,171314,0.11573722725555,0.13608365970469,0.395631523085732
11300,16,171451,0.0863035890115534,0.136712310286722,0.528266763209534
11301,16,171458,0.0863035890115534,0.136712310286722,0.528266763209534
11302,16,171525,0.10383001039331,0.136782954621591,0.448307751131643
11303,16,171529,0.102612867840247,0.136957973686779,0.454218245602642
11304,16,171534,0.103741208981882,0.136724308663903,0.448501265438874
11305,16,171564,0.0839136555618565,0.136786594375994,0.539964639542844
11306,16,171567,0.0809189338357947,0.137030967278357,0.55522283679596
11308,16,171729,0.134165719357767,0.134469088992867,0.319086975290071
11309,16,171822,0.118066959523597,0.135827601990501,0.385305801582998
11313,16,172126,0.15444389698656,0.13464863659223,0.252152590029172
11314,16,172141,0.143223614891125,0.134536546069899,0.287798057502318
11315,16,172786,0.111491624748184,0.134917438328685,0.409152840194174
11316,16,173125,0.111533247205374,0.135067620198835,0.409498774204378
11317,16,173235,0.106546974913029,0.136262505338014,0.434783166375805
11318,16,173538,0.0710260211821976,0.137798371006564,0.606572135470743
11319,16,173703,0.107074764392832,0.135857845616653,0.431144770480731
11320,16,173708,0.095928099535142,0.136473297047956,0.482576709559519
11321,16,173979,0.0914080696015888,0.137983314057628,0.508110391956593
11324,16,174996,0.0800966156885133,0.13548322457204,0.554770058398542
11325,16,179596,0.000368606687457307,0.135391306905623,0.99782927714124
11326,16,180654,-0.0211366263389388,0.136446347547642,0.876982406458981
11327,16,180789,-0.0149727407413951,0.135781378867861,0.912257164715993
11328,16,180828,-0.044852422107287,0.136031833834304,0.741807074712787
11329,16,180851,-0.0433907489856571,0.136288243469091,0.750388890626168
11330,16,181568,-0.0199591611835011,0.135640670896732,0.883099745000878
11331,16,182956,-0.00683204729884146,0.137104969552133,0.960285422793584
11332,16,187861,0.0363445177995492,0.138125204853455,0.792605945609414
11334,16,188882,0.0345108503450056,0.137117022393857,0.801427899796338
11335,16,188952,0.0560474289759736,0.138618623797464,0.686216199175997
11336,16,189738,0.0555769205990055,0.137356333108035,0.686002978992375
11337,16,191167,0.129138072705519,0.136669811189251,0.345360823448031
11340,16,195694,0.145069133526884,0.135428203055084,0.284816508518435
11341,16,195879,0.155767194033565,0.134869388175986,0.248892736957938
11342,16,196859,0.137737589427722,0.135605574769322,0.310457366699446
11343,16,197237,0.123801035677989,0.135230869135839,0.360565111436289
11347,16,198072,0.067255116755399,0.136805884164226,0.623300735221373
11348,16,199543,0.190063184650592,0.136628157640707,0.165071804225859
11349,16,202983,0.0719942335817377,0.136917928689899,0.599343192599654
11350,16,206288,0.0963402167915989,0.136337791481191,0.480263310405814
11351,16,207364,0.105914330192952,0.135396747818472,0.434591093588661
11352,16,207437,0.0998399158123804,0.135286985277549,0.461013199278408
11353,16,208852,0.138837272307426,0.136620243924805,0.3102169844845
11354,16,209279,0.109093379481878,0.136045682826526,0.423157313870982
11355,16,210158,0.0748531294688864,0.135885685218263,0.582082434615287
11357,16,211386,0.0878318643614034,0.135192463895206,0.516321355681411
11360,16,212704,0.0593334326639898,0.135122986707174,0.660852753640684
11361,16,212773,0.0681987742222055,0.135534641837567,0.615149192703399
11362,16,213411,0.104604196939767,0.134796303254165,0.438258668110926
11363,16,214724,-0.165697789069958,0.134713910708595,0.219517088855059
11364,16,215183,-0.074431202770443,0.134789186683132,0.58115765821314
11365,16,215973,-0.113237994668226,0.135153138476049,0.402682135738384
11366,16,218021,-0.142585340856325,0.133952232253257,0.287852841753294
11367,16,220471,-0.123059850155862,0.134703386731383,0.36157075915816
11368,16,220856,-0.13932287756992,0.135046911620412,0.302936405389059
11369,16,220879,-0.192320986271868,0.135946440346299,0.158043208698184
11370,16,221591,-0.132331201239225,0.136028530198693,0.331309169984839
11371,16,222732,-0.161054983509979,0.133659811466469,0.229025185893289
11372,16,223881,-0.168702482836569,0.133697904823928,0.207847229881076
11373,16,225111,-0.253727039607364,0.133064809766516,0.0573590300838039
11374,16,227828,-0.362952697238647,0.132389609173591,0.00642635110600738
11375,16,227880,-0.354404851214768,0.132472268558632,0.00781364396657982
11376,16,228020,-0.340718514584616,0.13369123037183,0.0112400172647106
11377,16,228836,-0.289183896812739,0.132903310782914,0.0302257168488911
11378,16,229266,-0.291464309960066,0.132675987843715,0.0286833484621317
11379,16,229480,-0.284719678091502,0.133298821760399,0.033370991459425
11380,16,229981,-0.253213874223435,0.133665387938633,0.0589908885663559
11381,16,230687,-0.229847736555006,0.133439478689063,0.0858572391454179
11382,16,232373,-0.152487548769684,0.134226449841119,0.256707592739852
11383,16,235230,-0.195161550251214,0.133767535307209,0.145465205952114
11384,16,235984,-0.200816052188806,0.134889780376353,0.137448191750998
11385,16,238141,-0.231641242396709,0.133602570667261,0.0838252058687493
11386,16,238158,-0.226837363701579,0.133604535591322,0.0904217450875534
11387,16,238341,-0.226361942910263,0.134977416177959,0.0944207387370237
11388,16,238837,-0.252141148248518,0.133898439024948,0.0605118692413302
11389,16,239186,-0.23932692993096,0.135035456291251,0.0772028233368462
11390,16,241363,-0.250924223876265,0.132762877183698,0.0595745881502054
11392,16,242191,-0.245728071992734,0.132760941755279,0.065018206619862
11393,16,243771,-0.253839772910776,0.132894842019873,0.0569330603614286
11396,16,248105,-0.23936942811318,0.133002575460951,0.0727562184585054
11398,16,250804,-0.207864635358309,0.13610300190683,0.127591933019699
11399,16,256672,-0.197431186889121,0.134635160277801,0.143425170117166
11402,16,261161,-0.0696406717669561,0.134834314562485,0.605835122974594
11403,16,261385,-0.101933472881715,0.13628034000586,0.45497684514431
11404,16,262588,-0.0938013117031447,0.134663059876524,0.48653470091562
11405,16,262948,-0.093039738542974,0.134325697447828,0.488989092998775
11406,16,263569,-0.0616415193621728,0.134460538736969,0.646921507506994
11407,16,263635,-0.0711657475794185,0.134363567043009,0.596687130376974
11408,16,266518,0.0265839395157769,0.134797815002592,0.843774024318411
11409,16,266729,0.0296700651305547,0.134453747638343,0.825476060228264
11410,16,267591,-0.00821071371670024,0.13503196538826,0.951548358408191
11411,16,267787,-0.0138818416580692,0.135285439967566,0.918329581984001
11412,16,269345,0.0413395486449387,0.134476122731758,0.758711220444215
11413,16,269829,0.000987377715909954,0.134726439608539,0.994156687974646
11414,16,270942,0.0322788762883967,0.134867817231458,0.810983077828199
11418,16,271083,0.101776399630946,0.135815045234018,0.45413030115257
11419,16,271095,0.0978351648925415,0.135526124266027,0.470839058402412
11420,16,271460,0.0443892248604318,0.134493760121346,0.741560435721456
11421,16,271555,0.0592597225627521,0.135344713223116,0.661767948957237
11422,16,272321,-0.0299799750697042,0.136559449289106,0.826357949326432
11423,16,272587,0.00309739135083109,0.135550179241784,0.981782424709249
11424,16,272608,0.0788038741090952,0.135842794408542,0.562209985511544
11425,16,272771,0.0773631686669047,0.135097148958507,0.567247317144228
11426,16,273953,0.0397677382870338,0.135710945045914,0.769669375009227
11427,16,274031,0.0506172396997824,0.135272645196437,0.708489997014846
11428,16,274407,0.126398341013665,0.135416231153732,0.351248320389463
11429,16,274932,0.0824117596568098,0.135163922519463,0.542441459979024
11430,16,275044,0.0908701921995094,0.135496948072178,0.50288598753386
11431,16,275336,0.0829027596565428,0.137779577932026,0.547756281013729
11433,16,276423,0.0585421696151047,0.136382918352306,0.668004216392388
11434,16,276463,0.0454116352798751,0.137366918857583,0.741153045714602
11435,16,276662,0.105691132686756,0.13673704282409,0.440068200670023
11436,16,276675,0.105109409802391,0.135807853621892,0.439474368249886
11439,16,277437,0.0721917892954578,0.134892266206113,0.592861618924098
11440,16,277570,0.0619654245301646,0.13763430809171,0.652829721965872
11441,16,277737,0.124755226129886,0.13661464368456,0.361765507900917
11442,16,277787,0.0892809624421117,0.135151562686735,0.509300482364138
11443,16,277836,0.0876123819945465,0.135058724614406,0.516955101611808
11447,16,278867,0.0899483430607143,0.13557353688793,0.507465613372334
11448,16,279067,0.0948882602684843,0.134852441249578,0.482117673494223
11449,16,280178,0.124552914453899,0.133872195789412,0.352806704758816
11450,16,281799,-0.00806881660381731,0.134499873603024,0.952196545585057
11451,16,281831,0.00496109729657923,0.134646461580345,0.970629133913218
11452,16,281975,-0.0304770315860866,0.134745811993709,0.82119104001899
11453,16,282180,0.00459524871977374,0.135866370768121,0.973038347412328
11454,16,283161,0.0426218931153329,0.13551372376137,0.753311287153333
11455,16,283198,0.0530952351872422,0.135943520883581,0.696351924080923
11456,16,283200,0.0121287112950791,0.136937166205324,0.929472795156491
11458,16,283618,-0.00362650968495604,0.134371849293728,0.97848406783805
11459,16,284685,0.0581877675143213,0.134240080447842,0.664945041665207
11460,16,286882,0.0655844569050084,0.134326639554883,0.625678682000919
11461,16,288425,0.0366601088976811,0.134039026821572,0.784626349906012
