SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
9467,14,308851,-0.0422985904302309,0.0857377720991408,0.622073232876098
9468,14,308862,-0.0402760582683112,0.0858826309754079,0.639383229875623
9469,14,309197,-0.0209521446898415,0.086004346869285,0.807668762668352
9470,14,309784,-0.0490735500861562,0.0860565865516651,0.568872636103982
9471,14,312060,-0.0619102028416764,0.0855266117982047,0.469624589757949
9472,14,312454,-0.0576523549280637,0.0854700776508562,0.500414268891524
9473,14,313182,-0.0771905803601827,0.0854264054097261,0.366828215423143
9474,14,314163,-0.0332439305254675,0.0856083663357463,0.698009094550697
9475,14,314179,-0.0267061611268542,0.0856195974041739,0.755288168666462
9476,14,314885,-0.0801492963852979,0.0855875963426406,0.349676998766596
9477,14,317822,-0.0321242929711736,0.0857911938586533,0.708296287376492
9478,14,318991,-0.097966861597733,0.0859969183702482,0.255396214007142
9479,14,319124,-0.0879681932563264,0.086364909052348,0.309107542317037
9480,14,319557,-0.0751694687601594,0.0858586945208477,0.3818960843485
9481,14,319699,-0.0713416529334989,0.085767914472937,0.406084814695799
9483,14,320581,-0.077967440989484,0.0858475070683012,0.364387649264471
9484,14,320771,-0.0748228454096548,0.0859048910810788,0.384348102504046
9485,14,320823,-0.075531371879632,0.085757751445606,0.379050931845032
9487,14,322680,-0.0819161450452404,0.0862839963082356,0.343077801232594
9488,14,327569,-0.0484572472224972,0.0861348974651067,0.574082140561059
9489,14,327674,-0.0769276724144659,0.0866879169624522,0.3754627373397
9490,14,329969,-0.0563489742168337,0.0860439614534154,0.512967735497945
9491,14,330041,-0.0297061014251055,0.0861355077141258,0.730392703920511
9492,14,331132,-0.0705093507187159,0.0866145006143104,0.416159700937028
9494,14,332647,-0.0963462235301645,0.0859019728381619,0.262801995555272
9496,14,334886,-0.0205949719462874,0.0861057819049815,0.811103097048831
9497,14,335071,-0.0380308838406012,0.0860310870353187,0.65871664525011
9498,14,335123,-0.0360469161461585,0.0860913833092606,0.675686177986605
9499,14,337016,-0.0519316121855342,0.0861699801200858,0.547118672320303
9500,14,337563,-0.0374872915853204,0.0860896406790804,0.663505681416811
9502,14,339992,-0.020260162515098,0.0864556758005418,0.814855641303964
9503,14,340237,-0.0421552039753574,0.0860835238353053,0.624649538632093
9505,14,345215,-0.0572107475003596,0.085991367913863,0.506287948877039
9506,14,345245,-0.0328005518431964,0.085943046136638,0.702947270047571
9507,14,347475,0.00748654030173351,0.086044341653969,0.930714539858071
9508,14,349580,-0.0015515118110902,0.0858225211414594,0.985586727977068
9509,14,350501,0.0308317985256805,0.0855885568631975,0.718888549635418
9511,14,354062,0.10333096227604,0.0853102447926167,0.226614658439192
9512,14,354457,0.0728481486048228,0.0855021973178671,0.394789944464705
9514,14,357746,0.115941728553504,0.0864025913632997,0.180498081739023
9515,14,358382,0.137607055926733,0.086134829855962,0.111031788554199
9516,14,360285,0.118245107495596,0.0862162532928782,0.17109202077462
9517,14,362136,0.12076138670846,0.0861106998517976,0.161675529270634
9518,14,362413,0.0918128684463434,0.0865579319625697,0.289546877697666
9519,14,362793,0.0758236585948683,0.0865497041056101,0.38158735868898
9520,14,362826,0.0687971605722035,0.0866945611906631,0.427985892120921
9521,14,363907,0.105600566286636,0.0875556405432787,0.228587960017148
9522,14,364156,0.112620520009437,0.0864002641687149,0.193262377905943
9523,14,367558,0.112424482408907,0.0865652917201131,0.194886152594719
9524,14,371957,0.0822008626314205,0.0868251228946749,0.344418630839587
9525,14,372787,0.083414151833754,0.0866518462393747,0.336389374182087
9527,14,373690,0.167956643780814,0.0859990307116017,0.0516086857715528
9528,14,374309,0.137176361304305,0.086821742736863,0.115007721816467
9529,14,377031,0.127251298591493,0.086169427997579,0.140632338619291
9530,14,377351,0.129562016891702,0.0860744551266567,0.133158695606208
9531,14,377751,0.147964158069195,0.0871759268127992,0.0905203642529714
9534,14,381031,0.0859944515295515,0.0882049899311455,0.330258322987849
9535,14,381889,0.0796509665006059,0.0872813949313694,0.362088036939121
9536,14,382090,0.0984779917219909,0.0863264670676773,0.254742131890359
9537,14,382896,0.104315416748918,0.0861945659096523,0.226999658677692
9538,14,386716,0.0910374602665865,0.086078029451859,0.290953970157262
9539,14,388126,0.0758237579226818,0.087896677205731,0.388917549787684
9542,14,397661,-0.0543016265553429,0.0855412541418768,0.525969785596247
9543,14,400328,-0.0687953312374613,0.0854873208377841,0.421509608904014
9544,14,400788,-0.0696913057269779,0.085789545748426,0.417137190545908
9545,14,400976,-0.021710093018898,0.0860450738970449,0.800947761309233
9546,14,401015,-0.0371884152593732,0.0870300794107139,0.669417489100023
9547,14,401035,-0.0532591504479117,0.0861469217358092,0.536818293138796
9548,14,402079,-0.0624935443652346,0.0873462118567598,0.474791984007036
9549,14,402194,-0.0822024475004857,0.0865944543981816,0.343127285327366
9550,14,406840,-0.0381481815638992,0.0857862519489185,0.656817220844693
9551,14,407338,-0.0610762433690271,0.0861121650694625,0.478628956704495
9553,14,408355,-0.0500478982478643,0.0859586339000936,0.560781853471984
9554,14,409447,-0.076640740985139,0.0855966998384426,0.371199309174364
9557,14,418168,0.0146601381468044,0.0858709392820246,0.864539444918262
9558,14,418803,0.0205401605771869,0.0857917151234759,0.810919704641401
9559,14,422746,-0.0185708648428076,0.0858271100313056,0.828820219758286
9560,14,423196,-0.00569232125093666,0.0856261137538001,0.947034270648782
9561,14,423311,-0.0190791019414462,0.085967127072997,0.824492934484949
9562,14,424711,-0.0394957262770841,0.0860891660431372,0.646676679964213
9564,14,425888,-0.014479622043054,0.0856516694920113,0.865852237173781
9565,14,427278,-0.0544738234706923,0.0855599186017359,0.524749485693675
9566,14,427910,-0.0628838353293227,0.0857449790947019,0.46381215593962
9567,14,428693,-0.0492105061627203,0.0855161315467256,0.56535166425812
9568,14,430086,-0.0233487280895501,0.0860362896473436,0.78625562972049
9569,14,434120,-0.0651104462088098,0.0853819812062695,0.446224189587529
9570,14,434507,-0.00155559992539483,0.085909340613315,0.985563357021068
9571,14,436047,-0.0588621826060888,0.085500883074452,0.491628250270359
9572,14,437581,-0.0337116642125297,0.0855854806818049,0.693896635347906
9573,14,437955,-0.0322705254754966,0.0854538932434641,0.705927457678664
9575,14,441787,0.0274102533596632,0.0855268899806276,0.748788840444925
9576,14,442710,0.0123865591457634,0.0856492065315748,0.885093706134159
9577,14,449380,0.0276923261809762,0.0869696585589667,0.750359489235193
9578,14,453089,-0.00931624800766809,0.0855784750972978,0.913373763747528
9579,14,454972,0.04637192902118,0.0852472689859143,0.586805741556062
9580,14,456179,0.00538866033992458,0.0861122812612453,0.950138649944109
9581,14,456295,0.0304081346435845,0.0856744803060847,0.722856688325021
9582,14,456355,0.0296317853785652,0.0857862302569517,0.729988714549511
9584,14,457485,0.0275709073558531,0.0862600026270984,0.749441223682684
9586,14,458186,0.0540259581919276,0.0868033634460254,0.53408414885646
9587,14,458514,0.0443581412322872,0.085547338981003,0.604419279103214
9589,14,461863,0.03564099982244,0.085450099154449,0.676860828417543
9590,14,462234,-0.0316643664053091,0.0865466752807429,0.714685250442275
9591,14,462478,-0.0122939697754515,0.0853368003006124,0.885532057839707
9592,14,464117,0.00945521823565296,0.0859318799318572,0.91244687738061
9593,14,464233,0.0205822768047368,0.086002538471372,0.810995004221888
9594,14,465005,-0.00362425058900451,0.0853955208583177,0.966171333048131
9595,14,465187,0.013705141944836,0.0857785336365758,0.873150831501845
9596,14,466103,-0.00136044190100104,0.0862918745063516,0.987430310705457
9598,14,469677,0.075370392027954,0.0869522619547869,0.386639322335681
9600,14,472613,0.0901446709972152,0.085918973132951,0.294811971037321
9601,14,478868,0.0719272871089209,0.0859263369369734,0.403113489612604
9602,14,480472,0.104429605654754,0.085671127946236,0.223673630796501
9603,14,481896,0.0180507438507228,0.0863887389075518,0.834609447053758
9604,14,483978,0.056602157085939,0.0859443659234778,0.510587980469694
9605,14,485955,0.0857117803930193,0.0857299504879112,0.318097926703805
9607,14,489876,0.192458736002232,0.0859442765482361,0.025755874486947
9608,14,491097,0.176811452082087,0.0856310053237897,0.0396711820300569
9609,14,491381,0.144188020280882,0.0858040505513264,0.0937575890360496
9610,14,493333,0.14258648919807,0.0875508377584567,0.104286920139372
9611,14,497369,0.106339022537265,0.0860512111976359,0.217367880862145
9612,14,497844,0.119376641987057,0.0862013459901956,0.166970441512921
9613,14,498639,0.140442500139495,0.0868815968748461,0.106883518168177
9614,14,499301,0.0989368552879842,0.0859516013707227,0.250479910686306
9616,14,501546,0.084947419615546,0.0857855243353225,0.322739861723931
9617,14,501883,0.0570727276154075,0.0859462332056908,0.507090823449684
9618,14,502260,0.080566390718154,0.0856484675809127,0.347520557636365
9619,14,502292,0.104729596182353,0.0855743904568755,0.221827793611541
9622,14,503689,0.10322839617534,0.087137126044642,0.236946490929511
9623,14,504423,0.11117868620882,0.0858512032053627,0.196161032463074
9624,14,508489,0.0846519511134542,0.0867120809075698,0.329613222913869
9625,14,508681,0.0749266771895389,0.086767872018099,0.388432366952115
9627,14,510823,0.130967441322345,0.0862594834688977,0.129834828330161
9628,14,516139,0.133038778450061,0.0852966565370596,0.119722449825319
9629,14,525380,0.128012630007621,0.0852675468340937,0.134170516174134
9631,14,527281,0.111987425488537,0.0853151567190619,0.190159665579359
9632,14,528514,0.0821949775992589,0.0856891231369625,0.338102944183749
9633,14,529103,0.0933547634550335,0.0851247066227174,0.273527847818983
9634,14,529589,0.0983962842435567,0.0857352018404711,0.251879300052889
9635,14,534351,-0.0226479315753469,0.085657514829181,0.791625252192831
9636,14,534813,-0.0516496621389594,0.0868556294603449,0.55245100097398
9638,14,535369,-0.060409719669465,0.0855710105862628,0.480678587601048
9639,14,536010,-0.0934790361498768,0.086035288016268,0.277990493146604
9640,14,538257,-0.108077164354358,0.0851896459425742,0.20539634896095
9641,14,539456,-0.116721678473445,0.0851573293530393,0.171352115866324
9642,14,543122,-0.176525035341927,0.085085762639928,0.0387411191870578
9643,14,543643,-0.150640230186268,0.0848810547173684,0.0768056293032297
9644,14,544381,-0.144383520024347,0.0868834291833237,0.0974391540313673
9645,14,546133,-0.0547176540203575,0.0865435265721644,0.527628970342601
9646,14,547700,-0.0804562693400409,0.0854023167693362,0.346793229758736
9647,14,547829,-0.077312915863319,0.0855039719363279,0.366504625419059
9648,14,547960,-0.0950465156226074,0.0859764725479068,0.269698263296414
9649,14,547975,-0.110791317928149,0.0863395418676857,0.200262119715059
9650,14,549199,-0.116630944951798,0.0851415113597172,0.171604978185194
9651,14,550274,-0.120519490932617,0.0851207795796743,0.157696885573304
9652,14,550749,-0.0573461012442102,0.0854551188703833,0.502616773110686
9653,14,551869,-0.0538365452506194,0.0851973346652431,0.527858561714357
9654,14,553785,-0.0478276198549112,0.0852074903244185,0.574943950308484
9657,14,558289,0.00835989957881914,0.0852684372843279,0.921954481693747
9658,14,559885,0.00291994677392134,0.0860093748123663,0.972936872837533
9659,14,560313,-0.0167767217631243,0.0853628397137933,0.844305125410017
9663,14,560773,-0.00610483311214624,0.0862552356404407,0.94361581214731
9670,14,568858,-0.0448986231137857,0.0854573061319228,0.599640253581634
9671,14,568966,-0.0415201255033108,0.0855866018727361,0.627889220457163
9672,14,568996,-0.0413672797138228,0.0853391117698293,0.628161448555718
9673,14,569044,-0.044884331668819,0.0853340766942486,0.599229825636283
9694,14,574170,-0.0337318831471318,0.0857219688687929,0.694185302365608
9696,14,574697,-0.0308220035958952,0.0852350736092784,0.717858535778734
9698,14,576990,-0.114918158478629,0.0862899006673763,0.183795588268141
9699,14,577297,-0.0672136479919985,0.085992905268269,0.4349627098166
9700,14,579044,-0.0925848415514409,0.0851270886794639,0.277510550737375
9701,14,579920,-0.0563673152335022,0.0999960925812041,0.573319515928648
9704,14,582958,-0.00447673741861811,0.0853738959650435,0.958210280300902
9705,14,584861,-0.00341918326626623,0.0853740345050612,0.968076342162057
9706,14,587028,-0.065446374985475,0.0865392693826611,0.449996423653657
9707,14,589847,0.0128217098436162,0.0852963404357276,0.880598342189786
9708,14,590547,-0.00253171383621474,0.0853835308765805,0.976362084348215
9709,14,591136,0.00477246408378887,0.0853389308958319,0.955434273274566
9710,14,591302,-0.0131893001783677,0.0869651048848778,0.879540181811449
9711,14,591601,-0.0135014071340228,0.0853927151240357,0.874460851203895
9712,14,592119,0.00131143415558847,0.0853836086744099,0.987754194743808
9713,14,592657,-0.0317160461665449,0.086086557907572,0.712780611460615
9714,14,593538,-0.0337104042518923,0.085471882268878,0.693521373460264
9748,14,602807,-0.0644183227922703,0.0862821508044801,0.45580151423423
9749,14,602854,-0.0799286915268158,0.0863744551355557,0.355403473560098
9755,14,607186,-0.109814195061519,0.0856479438583188,0.200628618882642
9756,14,607236,-0.0850726243397764,0.0851251673256917,0.318293870986347
9757,14,607577,-0.074341693375265,0.0853990957761309,0.384607422779305
9758,14,607767,-0.0880636103094826,0.0851138706596466,0.30153768997358
9759,14,611236,-0.121821879457707,0.0861064681274693,0.158013913310137
9760,14,613306,-0.096952054654732,0.085468981679032,0.257415931638918
9761,14,613773,-0.113834427020145,0.0853936818399589,0.183373623109026
9762,14,614340,-0.108112145968134,0.0854147454902925,0.206443918630748
9763,14,616988,-0.107021896789969,0.0860342417810773,0.214345061465386
9765,14,619153,-0.0767701494280833,0.0853876057834149,0.369223790101802
9767,14,620369,-0.056291045587214,0.0853108854975117,0.509790461429807
9768,14,621027,-0.136490820330502,0.0862872421651192,0.114586370085049
9769,14,623405,-0.0682235725151651,0.085168134280559,0.423643988082605
9770,14,623501,-0.0646652398952418,0.0852980999983569,0.448891671552404
9771,14,625808,-0.0468743168918426,0.0856962927788869,0.584736808003149
9772,14,625901,-0.0653700841685492,0.0857766092131214,0.446511088924532
9773,14,625946,-0.0835421852750576,0.0857360173610353,0.33051937087737
9779,14,629098,-0.0767232695904138,0.0867435956452233,0.377037358391059
9780,14,629832,-0.0522168961400272,0.0853289798063161,0.540966119162529
9781,14,630700,-0.0557149474972871,0.0851939134144646,0.513551763733199
9782,14,630751,-0.0549396366050468,0.0855529744417886,0.521178992312959
9783,14,630753,-0.0549396366050468,0.0855529744417886,0.521178992312959
9786,14,634460,-0.0572549780886532,0.0854688066118859,0.503363791639531
9788,14,636754,-0.104457193385763,0.0859165176776683,0.224874032648412
9789,14,637729,-0.0937834372824506,0.085462704963816,0.273231610604839
9790,14,639287,-0.0785240162281766,0.0851483499419508,0.357052852419569
9791,14,640932,-0.0883164913688055,0.0852339595577521,0.300834197998569
9792,14,641214,-0.0971270035751623,0.0853342701552136,0.255811134736974
9793,14,642445,-0.0259444217286682,0.0872690772088386,0.766418254833817
9795,14,643364,-0.11359105966233,0.0851531533780701,0.183076332564031
9796,14,643876,-0.0955449945488623,0.0859528027196868,0.267067385226591
9797,14,644727,-0.119006193590847,0.0857511756390507,0.166070775562984
9798,14,644949,-0.0978126201341095,0.0850837089274548,0.251085047423784
9799,14,645369,-0.114774069091037,0.0852802964260114,0.179216201210731
9800,14,646585,-0.0607468875424696,0.0865321319470169,0.483132177652854
9801,14,647843,-0.0976694444787359,0.0854938456608943,0.254055861508336
9802,14,648789,-0.0868958478614893,0.0853979670679908,0.309593496188016
9803,14,650841,-0.0955931125320826,0.0851471937038214,0.262336124720844
9808,14,654230,-0.149040607916746,0.0852359510205963,0.0812354735142562
9809,14,654336,-0.134899264417617,0.0853135286723427,0.114723815549375
9811,14,663083,-0.0617912186564277,0.0851793641674063,0.468672124153459
9812,14,668533,-0.0844286801883005,0.0856474766956319,0.324921351786937
9813,14,671892,-0.0471496237407994,0.0859749590750088,0.58375629800602
9815,14,674210,-0.00578797412070756,0.0855245877988002,0.946081757586063
9817,14,676297,-0.0110162861935576,0.0858451420540723,0.897962938965817
9818,14,678738,-0.0578148678957017,0.0860370693618339,0.502038364870228
9819,14,678924,-0.0223389037288788,0.0855168775603774,0.794073523919246
9820,14,680198,-0.00437845567300064,0.0856365032737129,0.959252140379772
9821,14,682423,-0.0361310342614093,0.0853740828914896,0.672400889793611
9822,14,682649,-0.0354170144252237,0.0857445626822049,0.679818860547139
9823,14,688148,0.0145727425510555,0.0853639861797061,0.864547242049685
9824,14,688149,0.0145727425510555,0.0853639861797061,0.864547242049685
9825,14,688150,0.0145727425510555,0.0853639861797061,0.864547242049685
9826,14,688671,0.0207674011134624,0.0853764823121345,0.80795690838056
9827,14,690993,0.0581013566625284,0.0858187856452798,0.498834300606535
9828,14,691577,0.0265743487920802,0.0862442502317875,0.758165964739442
9829,14,691878,0.029083599311866,0.0854827707625082,0.733887489331261
9831,14,695359,0.102993917155283,0.085214219731507,0.227607448302978
9832,14,696247,0.104343423331316,0.0853446372245775,0.222291734115451
9833,14,696503,0.134202730428836,0.0859936784978005,0.11951146409245
9834,14,700405,0.0791000368664818,0.0855006976138961,0.355525569568142
9835,14,701530,0.0874940332832747,0.0857433314354126,0.308229107640504
9836,14,701961,0.0789771637021432,0.0858943554593008,0.358478382876547
9837,14,704255,-0.106028401919214,0.0856943384929362,0.216803352120787
9849,14,705287,0.0720250231604446,0.0854107986573413,0.399644185136608
9850,14,705555,0.0770604428233403,0.0853983482044438,0.367478541639796
9851,14,707555,0.0890486202894972,0.0854587368648272,0.298121441360843
9852,14,708352,0.0921304401837334,0.0853560478959761,0.281161417058646
9853,14,708362,0.0889779117581459,0.0854731889330559,0.298586250104672
9854,14,708456,0.106872140878878,0.0851495254668943,0.210268579399564
9855,14,709752,0.031042730817453,0.0859215807404986,0.718097736548285
9856,14,709804,0.0379330607528592,0.08577492238675,0.658586714449609
9857,14,710081,0.00531336667482107,0.0863616055086049,0.950976211001033
9858,14,711992,0.0725367131676712,0.0857213337570688,0.398018853498613
9859,14,713348,0.0567952630626476,0.0859467538921196,0.509159306640095
9860,14,713668,0.0621249416521302,0.0861301003649956,0.471207398465248
9861,14,713710,0.073209106206949,0.0860079955354952,0.395241104141713
9862,14,714219,0.117529465045656,0.0855819655797706,0.170531618185904
9863,14,714273,0.102887305142485,0.0855289069525282,0.229800479634479
9868,14,719053,0.0992735015419986,0.0856891759749437,0.247430881378501
9869,14,719403,0.11877855321785,0.0853223419666879,0.164763831046337
9871,14,721219,0.121721817900223,0.0867020870365352,0.161225165070532
9872,14,725113,0.086851629773077,0.0859210023991127,0.312789587246212
9875,14,726118,0.0871782197128502,0.0859421191099704,0.311094819163181
9884,14,726518,0.120210412763095,0.0863853605226901,0.164931943380042
9885,14,726523,0.132763097436689,0.0860983300831908,0.123971022119128
9886,14,726525,0.147641071063176,0.0860142951754973,0.0869530733710887
9887,14,726575,0.12232975888875,0.0853101613611952,0.152474226016765
9888,14,729195,0.0763013731663796,0.085374617665577,0.372078308752643
9890,14,732176,0.046062144647875,0.0854359844167811,0.590128605220397
9891,14,733073,0.0283109932770349,0.0854740578626426,0.740672413714197
9892,14,733487,0.048098090178201,0.0858602721505365,0.575704981529656
9893,14,735177,0.0169602814463615,0.0856042698722504,0.843061901533026
9894,14,735889,0.0417916069003361,0.0866672243669904,0.629957226251294
9895,14,739108,0.0563631943617427,0.0857557747977424,0.511446895910092
9896,14,741628,0.0553684815939677,0.0855149388625948,0.517747710398371
9897,14,742457,0.0384965508004128,0.0862752110005699,0.655721742105289
9898,14,743336,0.0880314115805427,0.0860225099219748,0.306841654582052
9899,14,746254,0.0704233703062054,0.0872318351977144,0.420029968127092
9903,14,746543,0.0826380493485792,0.0868367370520516,0.341926413690697
9904,14,746927,0.0534865608112585,0.0861672856226657,0.535178295567089
9905,14,747434,0.0599705316648275,0.0869662598227795,0.490908954969709
9906,14,748072,0.0644532879485943,0.0866278658043438,0.457356383169489
9945,14,752169,0.0101733007653519,0.0858967214702391,0.905789230105252
9946,14,752223,0.0409507483681271,0.0861162264551399,0.63470421207497
9947,14,752316,0.0106181533899952,0.0875081088035175,0.903491507517626
9956,14,753367,-0.0626454742509082,0.0860316266585023,0.466993517017589
9957,14,753727,-0.0327373393649373,0.0859554655685162,0.70353329583383
9958,14,754078,-0.0320916282603994,0.0872812443698732,0.71333169146786
9959,14,754144,0.00897374848972141,0.0858731560248945,0.916831883024452
9960,14,754226,-0.0459334207010603,0.0861201566214755,0.594117044920464
9961,14,754366,0.0154003885275757,0.0857491043925289,0.857571030109452
9962,14,754394,-0.00769162426599618,0.0858072536378468,0.928625410964912
9963,14,754526,-0.0160853176057966,0.0862855762028312,0.852222853649504
9964,14,754562,-0.02190410351387,0.0870597423742363,0.801497799423627
9965,14,754579,0.0059733395766591,0.0870242354395898,0.945315078458819
9966,14,754581,0.0121559396790128,0.0867525168206786,0.88864348301533
9967,14,754585,-0.00707403255346536,0.0867710392352289,0.935070431467103
9968,14,754592,-0.00213035367351833,0.0872627021462166,0.980536888086067
9969,14,754593,-0.00213035367351833,0.0872627021462166,0.980536888086067
9970,14,754614,0.00106948675012197,0.0861196362150316,0.990098647657588
9971,14,754622,0.00106948675012197,0.0861196362150316,0.990098647657588
9972,14,754631,0.00387464586737712,0.0861497708937831,0.964152112698921
9973,14,755761,-0.075843236042397,0.0854609492498261,0.375435153271279
9974,14,757948,-0.0781749755762259,0.0856663381753981,0.36210108707156
9975,14,758123,-0.0795650634828896,0.0855612598879106,0.353048368709687
9976,14,758326,-0.0930851390066316,0.0855226087366782,0.277149070354225
9977,14,758808,-0.114099526615293,0.0855930616132041,0.183376244716562
9978,14,761390,-0.0493895612899919,0.0860795254532436,0.566491094695249
9979,14,761620,-0.0842013000191501,0.085787608122083,0.327014062108518
9980,14,763023,-0.0732220465314491,0.0855725454329881,0.392759550580215
9981,14,763473,-0.0385237332673639,0.0853388506662722,0.651963491195961
9985,14,766311,0.000852346539679139,0.0855900535421308,0.992060042209879
9986,14,766388,0.0224196070228349,0.0855817469879731,0.793499559018304
9987,14,766459,0.013574498808237,0.0862965137557767,0.875097831361378
9988,14,766573,0.0174693006856833,0.0855850150484031,0.838380205986109
9989,14,766895,0.00575797783032284,0.0866403907492755,0.947050535547354
9990,14,768611,0.0174607284929492,0.0857078372637635,0.838686713947776
9991,14,771372,-0.000146668180678711,0.085661244246761,0.998634839223708
9992,14,772188,-0.025013042166424,0.0861728940449601,0.771783357485794
9993,14,772497,-0.000807176450162039,0.0857128648286007,0.992491580616124
9997,14,776956,-0.0277426170823281,0.0874880681087847,0.751353880083973
9998,14,778347,-0.0242025968426501,0.0860335573073468,0.778633038935527
10000,14,779825,-0.0163119031528739,0.0860732358389157,0.849800543241781
10001,14,780322,-0.0355000879336788,0.0876084797158213,0.685566470131614
10011,15,2614,-0.115630779615343,0.0863735314393951,0.181520310692657
10012,15,2663,-0.00577085751106399,0.100810548524254,0.954382755403512
10013,15,3070,0.0587719587141495,0.110698840016468,0.595809771214512
10014,15,3372,-0.0241218575426795,0.0884844748594108,0.785311510278366
10019,15,8479,-0.0905803260345892,0.0869596772383624,0.298293358721911
10020,15,8599,-0.0423929065658792,0.086421087338618,0.62405737355806
10021,15,10191,-0.0512694255957449,0.102827181190706,0.618373154884448
10022,15,12233,-0.0590984539174497,0.0902032694356199,0.512785176218313
10023,15,12745,-0.0659386223420647,0.0872223492070874,0.450163504931567
10024,15,14707,0.0528881591994452,0.0860943466364929,0.539409731265504
10025,15,14837,0.0376590170640274,0.085823741692299,0.661078623465954
10026,15,15033,0.0260751925590469,0.0854983468370127,0.760561952404312
10027,15,15458,0.0428630486165894,0.0854683674628137,0.616326441588532
10028,15,15768,0.0526531595783218,0.0859501020353842,0.540534310978095
10029,15,16660,0.0179745815817983,0.0853782773647894,0.833376488674438
10030,15,18025,0.0395320540117544,0.0857394677097412,0.6450310140437
10033,15,18776,-0.00458742516950916,0.0873774660641136,0.958159005975247
10034,15,19898,0.0327514785226633,0.0858403793764612,0.703032666102358
10035,15,22262,0.00913986274913625,0.0861389797500228,0.915558520036751
10036,15,22403,0.0163745151094999,0.0860215944314722,0.849141521093578
10037,15,23392,0.00584406622422234,0.0855576964967432,0.945581073233647
10045,15,24813,0.0115072270635875,0.0870910638074662,0.894957792213285
10052,15,26089,-0.00750765121627901,0.0854978760646961,0.930076712743187
10054,15,28864,0.0112274656384109,0.08564965917821,0.895782002210789
10057,15,29736,0.018584742561087,0.0853684979174088,0.82778845928929
10058,15,29944,0.0702025070099968,0.0854279343550433,0.411759875054127
10059,15,30305,0.0694659684015988,0.0854431586936081,0.416761481984188
10060,15,30308,0.0336712551313357,0.0855611448315996,0.694162393822458
10062,15,30790,0.0547051379131548,0.0860428296946808,0.52532552036612
10066,15,31471,0.0547051379131548,0.0860428296946808,0.52532552036612
10067,15,31707,0.0463098653033451,0.0860843749914366,0.59094434820008
10068,15,31759,-0.0622993227096004,0.085325955033692,0.465792953291149
10069,15,31817,-0.0741892723670045,0.0852721022128498,0.384875328057665
10070,15,31883,-0.0434923494077464,0.0858015804563129,0.612545327612122
10071,15,31939,-0.00812672929835637,0.0874171056848964,0.925984123053483
10072,15,32031,-0.0130756778382007,0.0859346471637502,0.879148936658617
10073,15,32291,-0.00135060708571796,0.0867154424979947,0.987582119999124
10077,15,32583,0.0222267924767832,0.086974101964627,0.798442193607383
10078,15,32872,0.00691452684217458,0.0856238251670616,0.935682793724685
10079,15,33670,0.0220256362698679,0.0857572688998372,0.797454266996796
10080,15,33671,0.0909357951976773,0.0856286029248479,0.28897112434397
10081,15,34444,0.107303632119506,0.0853322075040396,0.209410776933849
10082,15,36136,0.121141454600402,0.0853149648592969,0.156509993199746
10083,15,36415,0.115520078307804,0.0853587549955638,0.176810550374327
10086,15,37613,0.0898118217725251,0.0852766639749119,0.292978083975785
10087,15,38574,0.127369759746909,0.0856119680461931,0.137707844555077
10088,15,39199,0.15681052941281,0.0853746459563055,0.067089776159132
10089,15,39474,0.145514506116815,0.085253208999639,0.0887291910805663
10090,15,39586,0.137465826507334,0.0861803078663634,0.111585743802681
10091,15,39714,0.0977002332739718,0.0854570619539393,0.253702523440295
10092,15,39718,0.10818441276545,0.0856524499932803,0.207400285433221
10093,15,39786,0.116485085326644,0.0860077416581085,0.176489170406686
10094,15,41151,0.091583595469814,0.0867069956627578,0.291579862878206
10095,15,41240,0.142754546539064,0.0852705072952005,0.0949893323894286
10096,15,41993,0.0866437800801156,0.0851931179192979,0.309836685123547
10097,15,43302,0.108374982797225,0.0857794019008865,0.207273854332715
10098,15,44170,0.101519085987253,0.0855335384431764,0.236068288905121
10099,15,44946,0.0363726703175604,0.0857338914704919,0.671641360866163
10100,15,45164,0.0373631404125701,0.0858815673299983,0.663788911932867
10101,15,45703,0.0219934984265436,0.0882356537655247,0.803305698501553
10102,15,46225,0.0408474315312639,0.0864874739607414,0.637009479344566
10103,15,46508,0.0362513372315623,0.0864932771126151,0.675381033652023
10104,15,46512,0.00210537237824437,0.0868530285750596,0.980674364213852
10105,15,46521,-0.00725101016213325,0.0867646491184265,0.933444880533506
10106,15,46849,0.065790217300526,0.0872924786420242,0.451546396130022
10107,15,47951,0.0988203640072317,0.0868978280702258,0.256225277617456
10108,15,48688,0.0757284415548785,0.0862791033332609,0.380695518782125
10109,15,49703,0.121287318825322,0.0856555125057617,0.157660269963347
10110,15,50419,0.150200316264956,0.0868310345132204,0.0845401254494227
10111,15,50499,0.136199872461818,0.0874029516685775,0.120058602441125
10112,15,51177,0.1224838954631,0.0863516893487767,0.156947262287824
10113,15,51904,0.0441693013333782,0.08726126573596,0.613051135343288
10115,15,55421,0.0522329426861119,0.0869932183905545,0.548608004077331
10117,15,57321,0.052673095097226,0.0877458287478694,0.548697006968624
10119,15,58174,0.0339714514333291,0.0882984564941066,0.700665910700104
10120,15,58698,0.0556702778276508,0.0878423782991905,0.526653141021423
10121,15,58935,0.0628541770493498,0.0875853379822242,0.473457891497696
10122,15,59142,0.0478980172836944,0.087676932850437,0.585203991099523
