SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
10284,15,202330,0.0879696672479518,0.120893163289691,0.467301320059134
10285,15,203046,0.0544164391718178,0.120609210423625,0.652137005749574
10286,15,203091,0.0721008497101762,0.121611604548419,0.553642397505226
10287,15,203284,0.0862141061813499,0.12065355163464,0.475353717777158
10293,15,207086,0.105343009544757,0.121173725178753,0.385243590165978
10294,15,211986,0.063810418955633,0.120732945091138,0.597466901276445
10295,15,214295,0.083440164958219,0.12086019374421,0.490405255333508
10296,15,214375,0.113759133555929,0.121098181596441,0.348169859711511
10297,15,216217,0.0677423879229384,0.121560381383258,0.577693705620894
10299,15,216273,0.0696588467908197,0.120950891330386,0.565031715034381
10303,15,217434,0.0346770349888881,0.121527074074365,0.775547870316435
10304,15,217612,0.0867518120243713,0.12055559048883,0.472247406367606
10305,15,218167,0.0691152572705925,0.121086924103721,0.568504881621042
10306,15,218248,0.155849107944227,0.12149835020195,0.200429654433839
10307,15,220986,0.112786651030674,0.122201269695258,0.356659457744706
10308,15,221062,0.0776188717782289,0.121175202315508,0.522230160677763
10309,15,221859,0.0522992108244761,0.120536086047009,0.664634529789156
10310,15,222323,0.0759161665348212,0.122416634653421,0.535561897661653
10311,15,223392,0.10953927583068,0.123405694224107,0.375341229523582
10312,15,226144,0.0732616468736571,0.120897997373508,0.54491814857446
10316,15,228290,0.0396203789023864,0.120731866767425,0.742978934953583
10318,15,231018,0.0343722986572345,0.12106184659757,0.776635494846276
10320,15,232248,0.0442147777942996,0.120740657743614,0.714438000732389
10321,15,233334,0.0368594556287176,0.123533869093846,0.76559229002322
10322,15,234107,0.0770062591946019,0.121349961117242,0.526113418967984
10323,15,234124,0.121483645000503,0.120753495802136,0.315082260847444
10324,15,234411,0.0528814356672431,0.120707969384582,0.661586109339679
10325,15,235211,0.0411886470592128,0.121225784395924,0.734233286795033
10327,15,236301,0.0126154685286977,0.121415368496239,0.917305022253285
10331,15,237260,0.0154481403671635,0.120912237100527,0.898409085574688
10333,15,240287,0.0621528490403862,0.121749899929487,0.610023022857471
10334,15,242903,0.0706144561371648,0.120505843182104,0.558260960255828
10335,15,243109,-0.00823131107000299,0.122702314354313,0.946553140806271
10336,15,243553,-0.00905979640120078,0.121302414803131,0.940505513401811
10337,15,244594,0.0581234107666484,0.120867815641688,0.630896786483133
10338,15,244868,0.0593252603927315,0.120699484672447,0.623369746313115
10339,15,247506,-0.0376528121250055,0.12102460141771,0.755895311179797
10340,15,248251,-0.0443001246313641,0.120900632184883,0.714272974171383
10341,15,250092,-0.0242134921099451,0.121689628450675,0.842394938754634
10342,15,252113,-0.0479400885631282,0.121994061269678,0.694578345632309
10343,15,253558,-0.0424291891822337,0.121054606604922,0.726175338537034
10344,15,253929,-0.00892906789946141,0.122597600099718,0.941980799593076
10345,15,253930,-0.0330514330748919,0.120813576843919,0.784572142914186
10346,15,253973,-0.0418863002154294,0.120680302609967,0.728734431883247
10347,15,253998,-0.0418863002154294,0.120680302609967,0.728734431883247
10348,15,255007,-0.0411490602483154,0.120903786653874,0.733798795888576
10352,15,261313,-0.0431673423480158,0.121304747097755,0.722158998815998
10353,15,262436,-0.024644173224354,0.121976441220316,0.840001498379654
10354,15,263540,0.0755609149121587,0.121054896349357,0.532907838336754
10355,15,263860,-0.00674286580149822,0.121256621051457,0.955685369871452
10357,15,267332,-0.00230381314305619,0.120564376946552,0.984765288669218
10358,15,268222,0.0262785360598722,0.120933673087687,0.828102359887834
10359,15,269477,0.0240778337171726,0.123172874563161,0.845129662318571
10360,15,269919,0.0840089814930234,0.12151995800263,0.489819863690368
10361,15,270218,0.049755520925067,0.122086279030841,0.683855583453566
10362,15,270269,0.0453057126568126,0.120936825426697,0.708165838619573
10363,15,270972,0.0509067621227403,0.120911406391984,0.673992823436697
10364,15,271365,0.0404128019728041,0.121210168920942,0.739022021431218
10365,15,271552,0.0325495491367557,0.12125343890313,0.788515708393747
10366,15,271780,0.0589930759648073,0.121874526168685,0.62865222151219
10368,15,272768,0.0745946114218787,0.121607343666311,0.540003297639544
10369,15,274007,0.0909051531873077,0.122176808938365,0.457343689289629
10370,15,274603,0.0525247362125614,0.121762744615365,0.666463030446391
10371,15,276632,0.0488846100050561,0.120913770301036,0.686241995558655
10374,15,277467,0.0376645295891006,0.122104440524664,0.757913074752063
10379,15,278631,-0.0739664040200911,0.121707779069033,0.543752233122928
10380,15,281378,-0.0571663178108545,0.121043182248719,0.637018515301608
10381,15,285588,-0.017181123968675,0.122041841102419,0.88812356628292
10382,15,285741,-0.00986736699418594,0.121650590761079,0.935398561181258
10383,15,285960,-0.0579499057667512,0.12142639748595,0.633484384850737
10384,15,286046,-0.0292032337015107,0.121000589603256,0.809425646506456
10385,15,286242,0.0298091831356131,0.121986895677617,0.807091036343872
10386,15,286732,0.0446563128741572,0.121442307471861,0.713305179463875
10388,15,288282,0.0447378137845599,0.121424810416811,0.712765682533672
10389,15,289191,0.0765350769757648,0.12189389633124,0.530486713032356
10390,15,289865,0.0177816645355169,0.121349815190889,0.88358485895319
10391,15,294442,-0.0457243786986306,0.121051207690058,0.705859997612267
10392,15,298709,-0.0370326734824019,0.121418623080509,0.76054594362396
10394,15,300336,-0.0482725918396447,0.121077163902006,0.690360639902821
10395,15,300373,-0.0766767068277278,0.120552179377226,0.52515873389153
10398,15,300972,-0.0395955974183363,0.122888969190705,0.747487161315806
10399,15,302265,-0.0251295875367624,0.121942859531122,0.836849763797252
10400,15,305341,-0.115133490166314,0.121447690467591,0.343773455202069
10401,15,305375,-0.10428374358101,0.120946459103512,0.389145970720077
10402,15,305436,-0.10428374358101,0.120946459103512,0.389145970720077
10403,15,305531,-0.0967390865998294,0.121140079446328,0.425075509887504
10404,15,309504,-0.108916424935048,0.122211214813806,0.373421069408709
10405,15,309869,-0.13508564568622,0.12086200054357,0.264461639943938
10406,15,309954,-0.091989582140633,0.121491929938648,0.449455392012041
10407,15,310221,-0.0845992005827358,0.12048032688559,0.483027971037579
10408,15,310574,-0.0480892652933046,0.121222435339661,0.691826436791917
10410,15,311056,-0.0330126207647488,0.121101263782384,0.785317461744145
10411,15,311337,-0.0431595167495744,0.121688395170984,0.723046810118499
10412,15,312146,-0.111693020529144,0.120655269594459,0.355223832733321
10413,15,312151,-0.0723894598783139,0.121363812416847,0.551245872197777
10414,15,312245,-0.0462740494964272,0.120801278920526,0.701906386854613
10415,15,312534,-0.108780945914715,0.121215309604669,0.370106916059158
10418,15,316405,-0.177936171146371,0.12093310689846,0.14208458704742
10419,15,316670,-0.15084708939222,0.122243737588309,0.218028951740441
10420,15,316958,-0.184774090952176,0.121212622938622,0.128309200561366
10421,15,317329,-0.121215174195068,0.121279575967109,0.318252178370862
10422,15,318509,-0.154368400566,0.120842691367655,0.202289052613123
10423,15,322448,-0.15104422813565,0.120837291272577,0.21213480293806
10424,15,329425,-0.199197134124323,0.121426586087801,0.101797403674809
10426,15,334807,-0.231880645976301,0.120352650200272,0.0548224235367036
10427,15,338579,-0.344748371284498,0.119561034063665,0.00417457295079077
10428,15,343921,-0.438798727495287,0.119033848201381,0.000263260465446338
10429,15,346460,-0.448987398158541,0.118375541956138,0.000175119258358309
10430,15,346467,-0.570754699438225,0.117107830649281,1.65747132488278e-06
10431,15,346509,-0.538178139869902,0.117875832452413,6.88744348616491e-06
10432,15,349540,-0.508431535451061,0.120048427910379,2.91634922239545e-05
10434,15,350076,-0.580762369654956,0.11830089307375,1.40024583095273e-06
10435,15,350753,-0.574847398455292,0.117501039037117,1.51783818228786e-06
10436,15,351238,-0.911470140982977,0.111004942678483,4.17635101934737e-15
10438,15,356056,-0.910141134956854,0.110862344437073,4.21821308336576e-15
10439,15,357232,-0.910141134956854,0.110862344437073,4.21821308336576e-15
10440,15,358094,-0.931139056464734,0.110226012828726,7.86963170481737e-16
10443,15,364136,-0.927932897784607,0.11077261812396,1.29968132704991e-15
10444,15,366396,-0.927368682135791,0.111329959071657,1.81214090152779e-15
10445,15,366644,-0.906584350148333,0.11094487152539,5.50621467954222e-15
10446,15,368091,-0.904941730714224,0.112086727986627,1.08663164044303e-14
10447,15,370822,-0.869487507413786,0.112182913811504,9.8438735017197e-14
10450,15,372209,-0.854943407899694,0.112993984404056,3.36964509111771e-13
10451,15,372217,-0.846117515384516,0.114686833238081,1.1620591648617e-12
10452,15,372714,-0.8476689390053,0.113563788652667,6.59967871697826e-13
10453,15,372783,-0.82792155217364,0.112651797956629,1.39612425679625e-12
10454,15,376289,-0.833738694225643,0.114072772925489,1.81536432810517e-12
10455,15,379384,-0.822462850076109,0.113325989806292,2.52746654342168e-12
10456,15,381987,-0.825268858717985,0.112991851946054,1.87545896603007e-12
10457,15,382511,-0.812949341950612,0.114293283769665,6.36521711593271e-12
10458,15,383674,-0.64987575898696,0.117092299122895,5.61578119896281e-08
10460,15,385480,-0.662639476474895,0.116405731344858,2.63559523706421e-08
10465,15,389923,-0.633117636724258,0.116797546939608,1.10276122685789e-07
10466,15,390617,-0.618701824815693,0.117676969582432,2.53333903200107e-07
10467,15,390618,-0.592454069377853,0.11800397735154,8.18784091751991e-07
10468,15,390621,-0.534342732708155,0.119860719159669,1.11269278841171e-05
10469,15,392113,-0.477003569382185,0.118668048110083,7.12860134830999e-05
10470,15,392353,-0.472613635400797,0.118669505048639,8.28007800742783e-05
10471,15,393541,-0.275987286055144,0.119866877708089,0.0218911329076001
10472,15,394456,-0.299963970825848,0.119506486146992,0.0125191229252194
10473,15,397092,-0.356789544124658,0.120081767004708,0.00316945803340958
10475,15,408490,-0.270971785492751,0.120990974588409,0.0257388046585116
10476,15,409351,-0.241934103810713,0.122506665647665,0.0490623514288311
10477,15,411919,-0.259475937219898,0.120562186378348,0.032057817959104
10478,15,412551,-0.273408912884492,0.119893193220585,0.0231773701875089
10480,15,413284,-0.163405941759859,0.120421416875021,0.175663878638835
10481,15,414582,-0.188849085738703,0.120488871285225,0.117927198628885
10483,15,421830,-0.138103971060289,0.122426824461925,0.260063562476336
10484,15,422359,-0.144516460711913,0.120658659383119,0.23182586575842
10485,15,422808,-0.175625251858114,0.120884735781899,0.147158638892612
10486,15,424272,-0.0917876487343858,0.127251946368792,0.471198449314214
10487,15,425338,-0.184632695833487,0.120526531653323,0.126446670599985
10490,15,427668,-0.164404196326269,0.120757132079904,0.174241435416942
10495,15,430047,-0.221501452708627,0.120173384071464,0.0661405777852465
10496,15,433993,-0.154626959175743,0.121534054668238,0.204106379802633
10498,15,441176,-0.19201217550218,0.120988296904461,0.113400931935213
10500,15,443566,-0.163830288198044,0.121289150844675,0.1776434665518
10501,15,443890,-0.138074993223572,0.12100629737323,0.254620016046242
10502,15,446521,-0.108787189248696,0.121977648216478,0.373074603789283
10503,15,446992,-0.175862529032295,0.120438454330257,0.145128397979832
10512,15,449086,-0.196148944322484,0.120670913465132,0.104951347159473
10513,15,451421,-0.210077720456916,0.121448318695715,0.0845453881664902
10514,15,453019,-0.222404876928102,0.120403301620425,0.065559735659244
10515,15,459550,-0.199453592497162,0.123013921048664,0.10582675968015
10516,15,460514,-0.153292230754199,0.121615189462349,0.208332602055294
10517,15,460515,-0.123731644272389,0.121587368902369,0.309548075975927
10518,15,461014,-0.1065561768651,0.121612954872231,0.381522047677819
10521,15,461760,-0.107254029774214,0.121284888656439,0.377128174920285
10522,15,461793,-0.155270746829945,0.121024428009258,0.200344187755643
10523,15,461814,-0.165153663932135,0.121182011252713,0.173796552105016
10524,15,462280,-0.128618149392397,0.12157885992718,0.290824899516267
10529,15,465855,-0.180379488807798,0.121415852691197,0.138268523588492
10530,15,466097,-0.158004285936041,0.121372387979262,0.193828812443543
10531,15,466324,-0.142472647589326,0.121691648982948,0.242481908522779
10532,15,466738,-0.109269954946186,0.12226181924043,0.372071349023969
10533,15,467591,-0.180050652869624,0.121561296550084,0.139458327921194
10534,15,467703,-0.183187450064908,0.12111536301928,0.131300469775086
10535,15,467752,-0.160649591433951,0.120860864823163,0.184636792732888
10536,15,467792,-0.201308735475455,0.121576985997921,0.0986483675529385
10537,15,467889,-0.194006179125277,0.121915085484043,0.112432176431291
10539,15,471823,-0.15316549222687,0.121574515376454,0.208556233782114
10540,15,472448,-0.147511412291271,0.121726639048214,0.226389812239482
10542,15,474768,-0.212735560396789,0.121223321764035,0.0801428582237899
10543,15,475002,-0.134264856561321,0.122768439807579,0.274857268306941
10544,15,477403,-0.110632684514408,0.122730800902514,0.367976687799718
10546,15,477914,-0.135107548602276,0.121538420686884,0.26704745380974
10547,15,478685,-0.0717561388411766,0.121653059579996,0.555673631600419
10548,15,479604,-0.125894449352951,0.122659058712553,0.30541666311455
10549,15,483470,-0.11072996322192,0.122221447100935,0.365565371815471
10550,15,484698,-0.108521456830293,0.122347033581072,0.375684399424527
10552,15,487554,-0.111504098673926,0.122460767114333,0.36316482857374
10553,15,488538,-0.0855673990642085,0.124709491930135,0.493079135964498
10557,15,491077,-0.0827915127731729,0.121762939134395,0.496988003534499
10558,15,491585,0.0184203854258727,0.121767487167979,0.879845144202812
10559,15,492159,0.0114607504698711,0.122662706296319,0.925612543773299
10560,15,495561,-0.0342825084090598,0.12228265180401,0.779369662668637
10561,15,495702,-0.0242478765597649,0.123259641239647,0.844158345091193
10562,15,497661,-0.0379668966884497,0.120809484031388,0.753501004515819
10563,15,498195,-0.0094722444782244,0.121996171201548,0.938155402595355
10564,15,507796,-0.0546788959576072,0.122990037880456,0.656895840502257
10565,15,508952,-0.0407469328739148,0.120624486435037,0.735714817806724
10566,15,509182,0.0149867085437336,0.12159957595041,0.901982134137741
10567,15,509318,-0.064650587848754,0.121219873341651,0.594138547995891
10568,15,510569,-0.0932161255715701,0.120485041339613,0.439641492309373
10569,15,511379,-0.0393776558843641,0.120908321722728,0.744857981374021
10570,15,513988,-0.0142835080123626,0.122112630942761,0.906950388864713
10571,15,514714,0.0472593020008864,0.120888866728195,0.696083485265494
10573,15,520780,0.00707735017783734,0.120734491324944,0.953288646822943
10574,15,521235,0.0608933070570881,0.122430491919935,0.619237503348802
10575,15,521442,0.0263561198318567,0.122695077545665,0.83003956089925
10576,15,523460,0.0237056960548801,0.121587881530099,0.845530486313129
10579,15,526003,-0.0129583546631225,0.120731208951006,0.914586360179081
10580,15,529986,-0.0373983633316822,0.121484098011845,0.758381265382627
10581,15,530828,0.0234379525570885,0.121534686579681,0.847187424280108
10582,15,535075,-0.0724701754755708,0.121396563145639,0.550909715643535
10584,15,537874,-0.0340129859782917,0.12163825370456,0.779929692468359
10586,15,542319,-0.0515267277617767,0.120829556795237,0.670046157334507
10587,15,544846,0.000175884295297579,0.121107297375164,0.998842051924406
10588,15,546198,0.000175884295297579,0.121107297375164,0.998842051924406
10589,15,546237,0.000175884295297579,0.121107297375164,0.998842051924406
10591,15,549104,0.0112837602051836,0.121250853137823,0.925907667854502
10593,15,554500,-0.0388464795556508,0.120992907659247,0.748351811879444
10594,15,557431,-0.0320984766182143,0.121407137749717,0.791635972448354
10595,15,558567,-0.0204367850492805,0.120796737466185,0.865749406704073
10596,15,558912,-0.026342090402926,0.120933633918065,0.827693115938874
10597,15,560958,-0.0413977504453377,0.121977313787021,0.734518576316225
10598,15,561827,-0.0453721620409047,0.121302467638945,0.708597974383267
10599,15,561893,-0.0248190550157161,0.121622205196107,0.838418889728208
10600,15,563572,-0.0821974692907789,0.121247599835483,0.498259752764264
10601,15,563727,-0.0995481953423779,0.120738758647548,0.41021656049969
10602,15,566834,-0.095179000555623,0.120781177534765,0.431208923167468
10603,15,568292,-0.057390425624756,0.121734091562666,0.63761717528749
10604,15,571413,0.0287074455596649,0.121700483990232,0.813657897420868
10605,15,572989,-0.0255845066530747,0.121258168750826,0.833015241633928
10607,15,578365,-0.0332944763489174,0.121337672218055,0.783941429391896
10609,15,580357,-0.00842013381548201,0.121418330502371,0.944751784745015
10612,15,587077,-0.0231382105975807,0.121149968240081,0.848644659798797
10613,15,588514,0.00172891424755534,0.120735043887944,0.988582849859322
10614,15,588544,-0.0389718612594316,0.123713662892418,0.752935155835824
10615,15,588953,-0.031724602737065,0.121190570734089,0.79364796660198
10616,15,589040,-0.0308148005531805,0.123667039680838,0.803369924045694
10617,15,589277,-0.0140441716786034,0.120824071315663,0.90753117814996
10620,15,591247,0.0275462098658927,0.123565187609097,0.823720043440359
10621,15,593982,0.030594201836861,0.122389235702253,0.802752391391008
10622,15,594139,0.0611451282038288,0.121070277698089,0.613847080119221
10628,15,602954,0.0728097454247815,0.120948505153772,0.547567492581204
10631,15,608367,0.0749295834389165,0.120821566449012,0.535547792205106
10633,15,615079,-0.0259308981819583,0.121492565070813,0.831110048772496
10634,15,615367,-0.0114900626056221,0.120800086767303,0.92427638627612
10638,15,618996,-0.0250455507503116,0.120594929296304,0.835596034379476
10639,15,619443,0.0458480397366808,0.120898997351674,0.704748078240928
10640,15,619880,0.024846166637577,0.120907800877668,0.837302447587848
10641,15,623130,-0.0193139999439491,0.121767094929404,0.874063480700509
10642,15,625082,-0.0539560951172274,0.122028164685545,0.658643477868109
10643,15,628108,-0.0442636068526394,0.123307637670355,0.719832965993424
10644,15,628209,0.0445214525728302,0.122098886462474,0.715602682999277
10645,15,628770,0.120135456784657,0.123759687592443,0.332354583598173
10646,15,629119,0.0427120488976651,0.122598339575379,0.72775491028256
10647,15,630972,-0.0681531654934476,0.121759345447509,0.576014087242924
10648,15,631958,-0.0232809128866978,0.126588290407225,0.854189283374608
10649,15,631968,-0.0574977535698935,0.12550474135896,0.647139412329361
10650,15,632436,0.0179285582385365,0.125915008131271,0.886856202965331
10653,15,635177,0.0284727551416499,0.125736339560526,0.820983989292071
10654,15,635682,0.0439401431207953,0.126366239103745,0.728257276206943
10655,15,636570,0.0144013182963603,0.126699497145073,0.909567850729153
10656,15,637208,0.0171043053146673,0.127654605394767,0.893487676584207
10657,15,637584,0.0846419950107005,0.128708977498671,0.511208939000942
10658,15,637878,0.0169802280262752,0.127170041230243,0.89385522477428
10659,15,637893,0.0432524970178101,0.125897578184754,0.731386966258813
10660,15,637894,0.0329020282397352,0.126831598336152,0.795466222020956
10661,15,637926,0.00542407443085802,0.125918292968666,0.965665191632997
10662,15,639000,0.0459524561518823,0.126364211480884,0.716336422428709
10663,15,639239,-0.015559683632516,0.126127667546894,0.901888632630171
10664,15,639279,0.0496264853778841,0.126823896872447,0.695809867008313
10665,15,639290,-0.0532576292668994,0.133629660550784,0.69046836983526
10666,15,639391,0.0847954630567922,0.13897536977313,0.542156740196426
10667,15,639445,0.0755838934100082,0.13730968923878,0.582350061736766
10668,15,639520,-0.0158060171007754,0.13599322340945,0.907539122907034
10669,15,639862,-0.0520441352324141,0.140914000151252,0.712101267214207
10670,15,640033,-0.0527184905667615,0.137799893257714,0.702266785948313
10671,15,640056,-0.0386114077270991,0.139856358792635,0.782648924273169
10672,15,640881,-0.0844448204467216,0.140337305946026,0.547741774901347
10673,15,641425,-0.044728097376455,0.142573042753288,0.753918571705653
10674,15,642215,-0.00674236360916325,0.140937744263256,0.961871366244315
10675,15,642286,-0.045682206848134,0.139333178942971,0.743209551102709
10676,15,642294,-0.0470835777161982,0.140937084425977,0.738521230415248
10677,15,642325,-0.0037440750329103,0.14040164832042,0.978740492033261
10678,15,642712,-0.0782679026716444,0.143846389439679,0.586710983893343
10679,15,645672,-0.00585232203288655,0.147929881104133,0.968465118724901
10680,15,646327,0.0445981704340506,0.147960121743015,0.763271568224488
10681,15,649242,0.0317459317286559,0.148649391678574,0.831011558613623
10682,15,649484,0.0317459317286559,0.148649391678574,0.831011558613623
10683,15,651364,-0.0142616959817277,0.147928261517186,0.923250024175294
10684,15,652034,-0.013042732634176,0.147262092061424,0.929475337458821
10685,15,653760,-0.00195071718465289,0.14860755674838,0.989534176738413
10686,15,653769,0.0163941928029576,0.149293614720916,0.912621073971666
10687,15,653775,0.00749342034794243,0.150110586161109,0.960214904094748
10688,15,656377,0.0152370320765804,0.150231409319729,0.919271672088635
10689,15,657044,0.0196660715273564,0.15161995840187,0.896872633651303
10690,15,657104,-0.0836738906298446,0.15169575614975,0.58157815264493
10691,15,657980,-0.0552464491627696,0.151595056097527,0.715751880274778
10695,15,660805,-0.123506263265815,0.156333396065256,0.430047377933399
10696,15,663916,0.285032628284258,0.209336333673635,0.174192121797904
10697,15,664038,0.125305236444948,0.220557263538448,0.570307778707426
10698,15,664146,-0.0988171033821637,0.231801554003168,0.670148776070385
10699,15,664726,-0.0506931475417929,0.243051696696408,0.834904691133845
10700,15,667693,-0.0674509133451942,0.253747950569695,0.790534133001233
10701,15,668514,0.0605135576491236,0.18896496435705,0.748978209345187
10703,15,671034,-0.073211949021438,0.188617818489836,0.698139227642352
10704,15,673487,-0.0563330546010672,0.187353271244558,0.763836862681864
10705,15,674856,-0.0563330546010672,0.187353271244558,0.763836862681864
10707,15,676857,-0.0676132264802511,0.18246433646637,0.711190628260727
10708,15,677981,-0.187298312503833,0.141142956697537,0.185362609445557
10709,15,677995,-0.106622597326485,0.133539193490067,0.425153924492422
10710,15,678027,-0.0475095684952653,0.13349164709958,0.722128659871677
10711,15,678058,-0.076745169281073,0.134648929283692,0.569064033447503
10714,15,678248,-0.0126658920850462,0.122596667767976,0.917772821267985
10722,15,678832,0.0195409151182875,0.123325756104078,0.874193148409374
10723,15,678916,-0.010164490047969,0.122099057152872,0.933701613068539
10726,15,678995,-0.011707576172189,0.122837364451769,0.924123023455172
10727,15,679406,0.0130906611218352,0.12214054231518,0.914709420259419
10728,15,679485,-0.0260261642380194,0.122281508046902,0.831576099350655
10729,15,680430,-0.0616426425921314,0.121381589053854,0.611881470389133
10732,15,682676,-0.0655956416817501,0.121313890815339,0.589048453471887
10733,15,685516,-0.0936695511365936,0.122700698275467,0.445735559016048
10734,15,690141,-0.0808489679891882,0.121229915796436,0.505267801206563
10735,15,691906,-0.0383882713759486,0.121550093176176,0.752323776525289
10737,15,692272,-0.0540907356472673,0.121329967029775,0.656004093846123
10738,15,695613,-0.0719791304661429,0.120960442034603,0.552182357847559
10739,15,696549,-0.0717987188193125,0.121303939541696,0.554302416287613
10740,15,697431,-0.032390428691647,0.120802658430688,0.788758338395395
10741,15,697632,-0.0941582481387747,0.121052533804982,0.437190455818122
10742,15,697884,-0.127809070376633,0.123258165923308,0.300482110100594
10743,15,697906,-0.237745297165511,0.120070137707949,0.0484737146576567
10744,15,698025,-0.273327017643071,0.119947399025489,0.0232802001305697
10745,15,698268,-0.302624675096971,0.119864387224337,0.0120164314630706
10747,15,698953,-0.301991484605375,0.119727529246841,0.012097328442398
10748,15,701044,-0.267931890922376,0.1199569545461,0.0261375894616764
10749,15,701551,-0.330365686919569,0.120221318961674,0.00630430837186102
10750,15,701614,-0.302200390728702,0.12025559950862,0.0124163937475928
10751,15,701762,-0.323553146435203,0.121680438894727,0.00819332764930156
10752,15,701781,-0.320283170575887,0.119679393571034,0.00779396070896098
10753,15,701849,-0.338966343244008,0.120504481957854,0.00518446188937251
10754,15,701869,-0.257557966648884,0.121703773999625,0.0350214122718883
10755,15,702245,-0.262518894705391,0.120796784695045,0.0304276178822358
10756,15,702344,-0.252276903293666,0.120159500723862,0.0364809046636239
10757,15,702475,-0.258448109231109,0.119780943121035,0.0316273955565073
10758,15,702493,-0.244868767759024,0.120387583017013,0.0426985261111798
10759,15,702546,-0.266547788502563,0.119738270677876,0.0266391893428079
10760,15,702764,-0.259623796953009,0.119957004668151,0.0311107887925517
10761,15,703056,-0.25814277845752,0.119790427273237,0.0318413090626166
10768,15,710273,-0.0394627158939317,0.12102296790736,0.744559883144031
10772,15,716842,-0.0195006957921242,0.121138343492803,0.87220224643918
10773,15,717962,9.83524616290973e-05,0.120903583005997,0.999351397672811
10774,15,719963,0.013590544349646,0.12056226933171,0.910311588195583
10775,15,720332,0.0141302283042889,0.120924146791251,0.907043788948386
10776,15,720492,0.0279479991298639,0.120555262442887,0.816806494621328
10777,15,729585,-0.00368284396757659,0.120575633444549,0.975650584501112
10778,15,729632,-0.012715966930489,0.121588662652256,0.916767015348096
10779,15,729765,-0.00729141690360078,0.120902960272709,0.951944450857214
10780,15,729766,-0.0561326216241464,0.122802607534376,0.647882971730898
10781,15,731742,-0.00161851132467741,0.121010541727599,0.989336198797056
10782,15,735908,0.0152128953551827,0.12107296140813,0.900080004005126
10783,15,736963,0.132733040778638,0.120875143045323,0.272909090827954
10784,15,736990,0.122532930760483,0.120558806432481,0.31014705026629
10785,15,737166,0.15005772991473,0.121185254996626,0.216445957048253
10789,15,747552,0.133651531279797,0.12123964630904,0.271049769238556
10790,15,748030,0.127280909752268,0.12106005316031,0.293800298682886
10791,15,751144,0.181256394040975,0.120364280928877,0.132987505041208
10792,15,751335,0.0994575663213809,0.120647513058009,0.410288954665219
10793,15,751442,0.0856350007219154,0.121853234728549,0.4826612454162
10794,15,751857,0.122885665266388,0.121242868293184,0.311491895840448
10796,15,757677,0.117269640010826,0.120914679071899,0.332783091312007
10797,15,757952,0.0785691100312208,0.1220591132306,0.520189775978778
10799,15,758119,0.155619669725168,0.120496365192508,0.197379344181144
10800,15,758539,0.138151780937798,0.121083202353866,0.254657650040325
10801,15,759034,0.119791407639705,0.121792231731502,0.325999729649878
10802,15,759061,0.211085048894249,0.120944862604006,0.0818028142073137
10803,15,759214,0.183922424743786,0.120429176139752,0.127600616143566
10804,15,759381,0.161939668915154,0.120547214008736,0.180014732522894
10806,15,760114,0.156737496189509,0.120719800667114,0.195012000618956
10807,15,761032,0.15421072347039,0.121121087558942,0.203786775466586
10808,15,761321,0.195111198413622,0.121062598951025,0.10793063573847
10809,15,762315,0.190985445187034,0.120729042046024,0.114560033484819
10810,15,762399,0.189725294264392,0.122648681714752,0.122783281219665
10811,15,762569,0.214521280436675,0.120663329367556,0.0762893066540817
10812,15,762597,0.20109606989751,0.121139003353511,0.0977936238538278
10813,15,762665,0.217051797062207,0.121255503391885,0.0743049686519784
10814,15,763531,0.223572342009959,0.121068338729584,0.0656329284159973
10815,15,763849,0.230749463948092,0.121439551494411,0.0582322558915807
10816,15,763978,0.223295727685532,0.120964460295751,0.0657349135129484
10817,15,764381,0.188490496948356,0.121220772905455,0.120857467466839
10818,15,764453,0.211620723969602,0.121057014532447,0.0813147155221941
10820,15,765710,0.247238979922406,0.120590401825212,0.0410794277801977
10821,15,765854,0.26576520809531,0.120826544360219,0.0284859283605879
10822,15,766151,0.255913748111066,0.120632320145254,0.0345815094492779
10823,15,766225,0.202657585181866,0.121266359040044,0.0955729019036908
10824,15,766858,0.219845060858059,0.12123438744974,0.070621006607234
10825,15,767623,0.222637520797034,0.120878392494649,0.0663386291155061
10826,15,767955,0.207116925326796,0.120653673852387,0.0869252221743635
10827,15,768052,0.244624100780315,0.121398153850597,0.0446564471899569
10831,15,774372,0.283104491748979,0.12154391756187,0.0204102424126394
10832,15,774673,0.254672797853786,0.121805870418612,0.037259904630121
10834,15,776034,0.10675416865293,0.121220414100044,0.379100167743523
10835,15,776532,0.112605951946192,0.120942587860127,0.352453939873888
10836,15,777196,0.0377896607172227,0.121064710935118,0.755115148488689
10837,15,777500,0.160458485082683,0.120284342906798,0.183066102808741
10838,15,777559,0.183141003025605,0.120181137716849,0.128435347742095
10839,15,778023,0.132040227098177,0.120530367242212,0.274047369046733
10841,15,779669,0.133830242762232,0.120353836531145,0.266906395227392
10842,15,779900,0.0948488905533571,0.1209358718059,0.43339547084531
10843,15,780008,0.107540699324652,0.120986362741394,0.374680241489847
10844,15,781811,0.0688349645182214,0.121804163195177,0.572345561579673
10845,15,785050,0.0384297844132573,0.121211995928702,0.751396087543674
10848,15,785674,0.0957900694255,0.121291765522492,0.43020444056869
10849,15,789434,0.0579813729037296,0.121074686911543,0.632313878004526
