SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
9635,14,534351,0.069477393888931,0.0751285431275465,0.355711960969579
9636,14,534813,0.042407426250209,0.0762688576669996,0.578545710132844
9638,14,535369,0.064775831456072,0.0751100292445572,0.389046038770695
9639,14,536010,0.0479736270697013,0.0756268756155717,0.526265731748333
9640,14,538257,0.0727873808896143,0.0748714072038731,0.331634012364778
9641,14,539456,0.0270004500496771,0.0749577941166591,0.718906489333289
9642,14,543122,0.0615056736033298,0.0750928005240584,0.413303548214789
9643,14,543643,0.0192173921881049,0.074855044772659,0.797538253681301
9644,14,544381,0.0252964076119992,0.0765744636851023,0.741331159676689
9645,14,546133,0.00817822518535451,0.0760317844481004,0.914403264745572
9646,14,547700,-0.0168756300717932,0.0750768072341202,0.822281878270145
9647,14,547829,-0.0301449333013912,0.0751469958658441,0.688555185355753
9648,14,547960,-0.019008918783419,0.0756159101677916,0.801660561733891
9649,14,547975,-0.0132088768276988,0.0759842629757714,0.862093205534271
9650,14,549199,-0.043141010009658,0.0749222306836857,0.565110145398199
9651,14,550274,-0.0509316481850291,0.0749036523935406,0.496974101407459
9652,14,550749,-0.0778536119413328,0.0749677480704365,0.299750590013924
9653,14,551869,-0.0862850304818565,0.0747092626549177,0.248894479981624
9654,14,553785,-0.00646686637463694,0.074849491704224,0.931198809572682
9657,14,558289,0.0144817289105365,0.0748674685745253,0.846732275756741
9658,14,559885,0.00398950698075146,0.0755208258619689,0.957899964804617
9659,14,560313,0.024282937526789,0.0749462647040082,0.74612640898272
9663,14,560773,-0.00820841065104003,0.0757361578011561,0.913754525239704
9670,14,568858,0.0310112906140694,0.0750474379333409,0.679694496755718
9671,14,568966,0.0241620407917186,0.0751638293015346,0.748053321012658
9672,14,568996,0.018492273550363,0.0749509458508971,0.805264460047349
9673,14,569044,0.0127206631488155,0.0749543502459995,0.865333742723366
9694,14,574170,-0.0729984883662415,0.0751848257534626,0.332252666425807
9696,14,574697,-0.0683201148168269,0.0747666074872708,0.3614569716712
9698,14,576990,-0.0402544588736068,0.0759271987072703,0.596326151840438
9699,14,577297,-0.0332131579674532,0.0755511719220806,0.660487574226239
9700,14,579044,-0.0425341314886313,0.0748372025284848,0.5701550032571
9701,14,579920,0.0153872276770191,0.0878378056342315,0.861040416232938
9704,14,582958,0.0035188632802005,0.0749630734058866,0.962586565650511
9705,14,584861,0.00144441609511325,0.0749632679501619,0.984637943878862
9706,14,587028,0.0147022687868992,0.0760437835400944,0.846804271658869
9707,14,589847,0.0458535434137375,0.0748575412141242,0.540572233039933
9708,14,590547,0.014027752323933,0.0749678509709133,0.851676471813458
9709,14,591136,0.0425346384277565,0.0748984395648902,0.57046557874158
9710,14,591302,0.0259570802582279,0.076350174256111,0.734078249603111
9711,14,591601,0.0319145321867649,0.0749629517038126,0.670558655196292
9712,14,592119,0.0285807773313854,0.074956134306264,0.703210014227621
9713,14,592657,-0.0141846898898296,0.0755995335330518,0.851275034542964
9714,14,593538,-0.0138585895064639,0.075061962555158,0.853626328944705
9748,14,602807,-0.0766413145395056,0.0757104935117348,0.312090622885993
9749,14,602854,-0.0872804681013069,0.0757912615893907,0.250268908642656
9755,14,607186,-0.0549139205870244,0.0753218678227696,0.466450339973712
9756,14,607236,-0.0639040773567372,0.0747729646082504,0.393329295223152
9757,14,607577,-0.0644774290987782,0.0749870998202948,0.390456981325959
9758,14,607767,-0.0422121077721637,0.0748142061027809,0.572958757726185
9759,14,611236,-0.0570830893171045,0.0757594081745901,0.45166464327987
9760,14,613306,-0.0846940553597368,0.0750479009412816,0.259861147641291
9761,14,613773,-0.088921447666308,0.0750197381747212,0.236693260703445
9762,14,614340,-0.0672923643612672,0.0750835047032192,0.370738746731539
9763,14,616988,-0.0866444367898387,0.0755676438969277,0.252331360085003
9765,14,619153,-0.12498465903261,0.07476548852886,0.0954717781084488
9767,14,620369,-0.102564580516864,0.0747548141073716,0.170930644185472
9768,14,621027,-0.102806281543258,0.0758358809215744,0.176079863699218
9769,14,623405,-0.144947576001272,0.0744516422467005,0.0523433080181858
9770,14,623501,-0.144798808637948,0.0745601588283258,0.0529274401202962
9771,14,625808,-0.129046525569859,0.0749639809269912,0.0860458354782843
9772,14,625901,-0.138061700928617,0.075019524881315,0.0665570729922309
9773,14,625946,-0.145113345329517,0.0749854316994806,0.0537616921201956
9779,14,629098,-0.1640705396658,0.0757483353542715,0.0309804913078684
9780,14,629832,-0.135689928436968,0.0746146064865366,0.0698283494773847
9781,14,630700,-0.136752015496597,0.0744955516814974,0.0672419964043622
9782,14,630751,-0.144738436548957,0.0747683023655201,0.0536871555861014
9783,14,630753,-0.144738436548957,0.0747683023655201,0.0536871555861014
9786,14,634460,-0.126746345253246,0.0747904125765373,0.0910167250457938
9788,14,636754,-0.132497699012881,0.0752676008979429,0.0792136012440268
9789,14,637729,-0.129121061115218,0.0748540610207879,0.0854080250342758
9790,14,639287,-0.14787215458034,0.0744400734161663,0.047755261005939
9791,14,640932,-0.14461239559164,0.074557625985664,0.0532239799537586
9792,14,641214,-0.162618787917528,0.0745649224298147,0.0298502608766216
9793,14,642445,-0.0844611365512593,0.0765047205622944,0.27034554523967
9795,14,643364,-0.125711791756495,0.074658181251874,0.093098262616204
9796,14,643876,-0.108021704609768,0.0753843729294002,0.152758403335505
9797,14,644727,-0.106209125176855,0.0752874894401231,0.159209549765383
9798,14,644949,-0.0927740983354212,0.0746848757912758,0.214984704981073
9799,14,645369,-0.110963191654036,0.0748400244300258,0.139053827730974
9800,14,646585,-0.139437846654513,0.0756699586611329,0.0662096110395945
9801,14,647843,-0.122905552081069,0.0749219424611195,0.101802765044827
9802,14,648789,-0.117384090388196,0.0748336864843829,0.117637191623692
9803,14,650841,-0.144311731863928,0.074502422013947,0.0535420536580263
9808,14,654230,-0.0701031422935052,0.0750726456413,0.35104326280401
9809,14,654336,-0.0576328092613449,0.0751122200980948,0.44342236609013
9811,14,663083,-0.0921916818781656,0.0746869188541058,0.217884213402444
9812,14,668533,-0.0698322007892467,0.075214895540456,0.35381596306127
9813,14,671892,-0.0440846354606669,0.0754864760085531,0.55958855406169
9815,14,674210,-0.0216252248726095,0.0750869971994499,0.7735140265303
9817,14,676297,-0.0698345779798185,0.0752868573119145,0.35425929070527
9818,14,678738,-0.049178361723708,0.0755482909032337,0.515500535998164
9819,14,678924,-0.0406319551166628,0.0750646721725931,0.588647326768344
9820,14,680198,-0.0352007156435294,0.0751705331909915,0.639874725418463
9821,14,682423,-0.00653676603441575,0.0749813874032377,0.930579047365699
9822,14,682649,-0.0262802831409171,0.0752936819169778,0.727269612487128
9823,14,688148,0.0254470875478337,0.074945170555922,0.734402837604463
9824,14,688149,0.0254470875478337,0.074945170555922,0.734402837604463
9825,14,688150,0.0254470875478337,0.074945170555922,0.734402837604463
9826,14,688671,0.0190437863758625,0.0749647166447053,0.799615140941787
9827,14,690993,0.0123572188287105,0.0753996911946972,0.869911915839189
9828,14,691577,-0.0156423974891566,0.0757328417118771,0.836482672808758
9829,14,691878,-0.0261240561160154,0.0750580412191699,0.728009043894227
9831,14,695359,0.0096164556135459,0.0749757244080836,0.898015528065337
9832,14,696247,-0.0329546534811919,0.0750753316586052,0.660963068602213
9833,14,696503,-0.0205827725821234,0.0757593301802709,0.786022053309104
9834,14,700405,0.00536663820675076,0.0751647689493772,0.943121180207804
9835,14,701530,-0.0150358086034519,0.0753941098664837,0.842041622282767
9836,14,701961,-0.00467547006116331,0.0755098577798518,0.950662641531701
9837,14,704255,-0.0963386480204103,0.075232827450555,0.201196019946077
9849,14,705287,-0.00928510473620536,0.0750692923520326,0.901633403970861
9850,14,705555,-0.0215279820805368,0.0750621741178165,0.774432191302711
9851,14,707555,-0.0388273094514195,0.0751244054508653,0.605591400093725
9852,14,708352,-0.000930507768334976,0.0750709026944514,0.990117434511263
9853,14,708362,0.00234341988821507,0.0751652081960082,0.97514606351486
9854,14,708456,-0.00407256579959064,0.074932332567912,0.956687129035137
9855,14,709752,-0.0568977047668887,0.0753970672304459,0.450967668149087
9856,14,709804,-0.0601533926630087,0.0752679370244691,0.42471758007674
9857,14,710081,-0.0397940153877577,0.0758011008111424,0.59992707108412
9858,14,711992,-0.0773611699389893,0.0752317910135158,0.30451081367958
9859,14,713348,-0.0783293110523814,0.0753975057554212,0.299569450519057
9860,14,713668,-0.118150241105249,0.0754210055457464,0.11811753575651
9861,14,713710,-0.101764044874871,0.0754029677836414,0.178008341890947
9862,14,714219,-0.0913412331494095,0.0751891746287488,0.225247119507514
9863,14,714273,-0.0856842092251461,0.0751145816966039,0.254762524036394
9868,14,719053,-0.068484100094674,0.0752945758731752,0.363681042091935
9869,14,719403,-0.0612067536489041,0.0750524492164006,0.415324780968669
9871,14,721219,-0.068255523329776,0.0762549889956055,0.371345780851923
9872,14,725113,-0.0370483009303663,0.0755267771013197,0.624062262680562
9875,14,726118,-0.0530428677176442,0.0755190979971021,0.482907049665163
9884,14,726518,-0.0757121073265109,0.0759520727690914,0.319524720769352
9885,14,726523,-0.06269824305177,0.0757798509370174,0.408584331092274
9886,14,726525,-0.0652976489240626,0.0757601733830029,0.3893279850912
9887,14,726575,-0.0542658062012356,0.0750693565593659,0.470234979201977
9888,14,729195,-0.0818330580896179,0.074921916172669,0.275470480785556
9890,14,732176,-0.0668125667197858,0.0749641150022342,0.373396424306693
9891,14,733073,-0.062175481632014,0.0749896418625315,0.407596266418664
9892,14,733487,-0.0431398362896477,0.0753886257813164,0.567528581527314
9893,14,735177,-0.0736862747582708,0.075067093697672,0.32696649584644
9894,14,735889,-0.0132746117890954,0.076120409881611,0.861659217531747
9895,14,739108,0.0154332974970351,0.0753399070697081,0.8378082408483
9896,14,741628,-0.0130777953330875,0.0751282074536253,0.861907846632182
9897,14,742457,-0.0212548934197965,0.0757673354717717,0.779236433572853
9898,14,743336,0.00665358738694033,0.0756436644099734,0.929958653503033
9899,14,746254,-0.00395516298116227,0.076664776663069,0.958884286052258
9903,14,746543,-0.027757371196261,0.076330920374079,0.716340673168798
9904,14,746927,-0.0207680858773861,0.0756928654278822,0.78395840963165
9905,14,747434,-0.0401999704921884,0.0763826532037108,0.599012289829813
9906,14,748072,-0.0272895321703753,0.0761098305731617,0.720142630007431
9945,14,752169,0.020184359246839,0.0754159323324505,0.789132348418797
9946,14,752223,0.0141522355616808,0.0756352871827828,0.851680670624386
9947,14,752316,0.0489738345581531,0.0767943498790265,0.524064807494627
9956,14,753367,0.0799799493245884,0.0754773026288109,0.290025805068251
9957,14,753727,0.0841261280556506,0.0753562621219471,0.265019379741316
9958,14,754078,0.0841902838831697,0.0765213582049962,0.271986245328706
9959,14,754144,0.0730337633370814,0.0753022956332514,0.332773197776608
9960,14,754226,0.0927834866499501,0.0754873764081155,0.219843309393159
9961,14,754366,0.0788913119349484,0.0751787380382505,0.294719648246315
9962,14,754394,0.0751096366157897,0.0752382541066184,0.318822310434309
9963,14,754526,0.0563081696260369,0.0757079543692993,0.457519463825167
9964,14,754562,0.0778609181031328,0.0763377334902927,0.308449146079124
9965,14,754579,0.0578119820517705,0.0763506362788086,0.449440806742669
9966,14,754581,0.0574579502412228,0.0761142271926867,0.450817683503527
9967,14,754585,0.0572202892665322,0.0761296088385959,0.452782381257061
9968,14,754592,0.0738836896222657,0.0765205784513246,0.334935346372374
9969,14,754593,0.0738836896222657,0.0765205784513246,0.334935346372374
9970,14,754614,0.0402981465742014,0.0755874083722949,0.594276953606044
9971,14,754622,0.0402981465742014,0.0755874083722949,0.594276953606044
9972,14,754631,0.055338450428121,0.0755871297320124,0.464584332473735
9973,14,755761,0.0208398503336418,0.0751149284567079,0.781605038435787
9974,14,757948,0.0573547574633915,0.07524657102623,0.446435192170878
9975,14,758123,0.0606642648057114,0.0751501640530732,0.420071445613672
9976,14,758326,0.0574471199300483,0.0751573256064434,0.445164428192831
9977,14,758808,0.0623053285822257,0.0752713711172204,0.408375462260802
9978,14,761390,0.10880282277919,0.0753957633979326,0.149882081098807
9979,14,761620,0.105108675484514,0.0752212467696773,0.163192909879311
9980,14,763023,0.0713079635235835,0.0751195066363848,0.343137675078406
9981,14,763473,0.0602974655155276,0.0748851308580516,0.421246612458034
9985,14,766311,0.0169552486106428,0.0751474058768329,0.821622473605016
9986,14,766388,0.00642257318118572,0.0751520468669141,0.931943305983764
9987,14,766459,0.0370019352197042,0.0757501837271073,0.625518002535358
9988,14,766573,0.0165809833101752,0.0751476424548843,0.825496090332163
9989,14,766895,0.0524536590632629,0.0760242993970845,0.490673233984672
9990,14,768611,0.0158468148277231,0.0752559319916334,0.833342523323035
9991,14,771372,0.0377069231448047,0.0751885435862572,0.616333117521834
9992,14,772188,0.0244821525739882,0.075662389607226,0.746454480468134
9993,14,772497,0.0404388131030006,0.0752298751927375,0.591235687548585
9997,14,776956,0.0547663955875705,0.0767750006209706,0.476108991776312
9998,14,778347,0.0444887029987006,0.0755135858814469,0.556138608712327
10000,14,779825,0.031572959501357,0.0755622352812362,0.676317809428884
10001,14,780322,0.0454239954423944,0.0769049995595843,0.555132411574914
10011,15,2614,0.0741636615015336,0.0759304963527302,0.329371269491287
10012,15,2663,-0.00126895917138015,0.0885176375572705,0.98857028490613
10013,15,3070,0.00613550796955753,0.0972379720926233,0.949724291215793
10014,15,3372,0.0456782620735929,0.0776644102401648,0.556808227637845
10019,15,8479,-0.00631168499357543,0.0764719370910122,0.934267301569702
10020,15,8599,-0.0356068743513964,0.0758847049792246,0.639199682139963
10021,15,10191,0.0182572002215879,0.0903145273118246,0.839914885494023
10022,15,12233,0.101297778845788,0.0790680066785677,0.200982852064298
10023,15,12745,-0.012517628466518,0.0766451359406719,0.870360513956709
10024,15,14707,0.033826334938547,0.0756145767521163,0.654895273961777
10025,15,14837,-0.00505810286214992,0.0753780730565634,0.94653761062318
10026,15,15033,0.0198692005760077,0.0750747319323922,0.791426656343345
10027,15,15458,-0.00485237493348246,0.0750722524881089,0.948500356811067
10028,15,15768,-0.0123580088954023,0.0755061969923553,0.870085542855046
10029,15,16660,0.0101340151050793,0.0749696284742597,0.892550603874901
10030,15,18025,0.0275981126386538,0.0752923462011965,0.714177253629571
10033,15,18776,0.0413998710514494,0.0766909116373559,0.589656296231064
10034,15,19898,0.00654776999955493,0.0753873478953787,0.930835995072645
10035,15,22262,0.0230831770837184,0.0756260285508468,0.760372447169465
10036,15,22403,0.0234084738279413,0.0755253311668383,0.756787938880709
10037,15,23392,0.0525355524917404,0.0750728432166022,0.484516633832246
10045,15,24813,0.0181975274834855,0.0764665411417422,0.812034477315965
10052,15,26089,0.0234299657027889,0.0750623384799925,0.755118346916605
10054,15,28864,0.0262416685029264,0.0751940107047213,0.727307775144711
10057,15,29736,0.0274347175220273,0.074949084452156,0.714550968187535
10058,15,29944,-0.0587417588123435,0.0750170560054639,0.434125478085541
10059,15,30305,-0.0342137702226499,0.0750719561540637,0.648852608214512
10060,15,30308,-0.0156079994265952,0.0751393164986567,0.835566755783037
10062,15,30790,-0.031101740375352,0.0755754939563685,0.680932170715429
10066,15,31471,-0.031101740375352,0.0755754939563685,0.680932170715429
10067,15,31707,-0.0215259395237776,0.0756091532225187,0.776040798715023
10068,15,31759,-0.027750119259064,0.0749629223275386,0.711466959912305
10069,15,31817,-0.0251766030109661,0.0749418898550796,0.737109419942656
10070,15,31883,-0.0162912978488193,0.0753609716613666,0.82897475957081
10071,15,31939,-0.0253010983340138,0.0767461928387354,0.741843078717259
10072,15,32031,-0.049508676869416,0.0754118363056191,0.51192332418007
10073,15,32291,-0.0385913301236605,0.0761132839152612,0.61245392580465
10077,15,32583,0.0136914147263129,0.0763716726360741,0.857825831999242
10078,15,32872,0.0245291804874429,0.0751718252174374,0.744384578820693
10079,15,33670,0.0277049543691475,0.0752922350446803,0.713119405626043
10080,15,33671,-0.0474094202298613,0.0752643858168428,0.52916418211262
10081,15,34444,-0.0126465695744337,0.0750910222438158,0.866352056985335
10082,15,36136,-0.0280496521436277,0.0751100632004748,0.7090397134566
10083,15,36415,-0.0164805442337074,0.0751387887041005,0.826516096270223
10086,15,37613,-0.0264565397326724,0.0749819667526173,0.724419957017944
10087,15,38574,-0.049799519943248,0.0753607657889401,0.509162019945634
10088,15,39199,-0.0288202087009703,0.0753054117071758,0.702164399269529
10089,15,39474,-0.0394609759792951,0.0751359623434664,0.599777862398419
10090,15,39586,-0.0619224256818291,0.0758717592088632,0.414967078684963
10091,15,39714,-0.0340694193907293,0.0751529566804471,0.650586515552028
10092,15,39718,-0.0449149839249229,0.0753394360546755,0.551444881592079
10093,15,39786,-0.0343113926314163,0.0756934957600391,0.650615704499305
10094,15,41151,-0.0291561083631267,0.0762379730437048,0.702368503631567
10095,15,41240,-0.050891303282104,0.0751200620307352,0.4985539639589
10096,15,41993,-0.0681767566210879,0.0748258614185232,0.362843930177394
10097,15,43302,-0.015698115232438,0.0754845472730014,0.835376523285645
10098,15,44170,-0.0632484409770382,0.0751775641948303,0.400737854849571
10099,15,44946,-0.0421160847702678,0.0752649272147076,0.576126832202856
10100,15,45164,-0.0333737604326061,0.075408074375447,0.658343923026281
10101,15,45703,-0.0740437538342248,0.0773823272377328,0.339294723214397
10102,15,46225,-0.0755112104825684,0.0758583960946919,0.320212302947553
10103,15,46508,-0.0929157509983154,0.0758036412476771,0.221112681627251
10104,15,46512,-0.0834795027676973,0.0761322955179018,0.273604958282296
10105,15,46521,-0.0873942088659418,0.0760427938322108,0.251220003660325
10106,15,46849,-0.0832979607983175,0.076581054141584,0.277465352311848
10107,15,47951,0.00494479863663755,0.0764402973696893,0.948458735593393
10108,15,48688,0.000955620825781711,0.0758404421008965,0.989953709941943
10109,15,49703,0.0155416711599158,0.075419047471941,0.836854323988818
10110,15,50419,0.038368701432399,0.0765376776075365,0.616469132721497
10111,15,50499,0.0284373468505766,0.0769932746203636,0.712089469254359
10112,15,51177,0.0336752676124994,0.0760162125269148,0.658036274931721
10113,15,51904,0.0146714792513507,0.0766440536972638,0.848303802615685
10115,15,55421,0.0557086167970295,0.0763663247858495,0.466184571357784
10117,15,57321,0.041866914524721,0.0770528039011859,0.587229348682167
10119,15,58174,0.0108940650567674,0.0775450274725774,0.888355384435337
10120,15,58698,0.0223732420296867,0.0771651589736239,0.772032614502786
10121,15,58935,0.0293405057169231,0.076945017103899,0.70319684209165
10122,15,59142,0.0218806797123809,0.0770089409174704,0.776476059970296
10123,15,59919,0.0107634523538771,0.076707141850343,0.888488159752717
10125,15,60932,0.0483251659423873,0.076848335888804,0.529861712269296
10126,15,61012,0.0461495682866542,0.0770516517338068,0.549594879723214
10127,15,62400,0.0479210605432485,0.0768490527534625,0.533310193622015
10128,15,62490,0.04119185574637,0.076772353419996,0.591919613328774
10129,15,62700,0.0474996018222444,0.0762199226304521,0.533561162396216
10131,15,63560,0.0461300887467737,0.076367532841125,0.546195958021531
10132,15,64029,0.039243302949818,0.0770567156481107,0.610875458108666
10133,15,64092,0.0496126737089113,0.0768460117193695,0.518950376758335
10134,15,64169,0.0734215368866113,0.0764651250131729,0.337613602385493
10135,15,65729,0.0462560912346179,0.0765177778450719,0.545890107951512
10136,15,65815,0.0462560912346179,0.0765177778450719,0.545890107951512
10137,15,66419,0.025052710220109,0.0769339901267026,0.744890414219544
10138,15,66855,0.0742403169662519,0.0763824397529054,0.331738311424244
10139,15,67520,0.0557211781354769,0.0766614206197732,0.467800976148616
10140,15,68041,0.0497137464670674,0.0762159225346195,0.514648241378808
10141,15,68234,0.0419731688358346,0.076301303020478,0.582600281398144
10142,15,68851,-0.0386664469829099,0.0760921564932859,0.611663536007189
10143,15,69757,-0.090785367862761,0.0785450726686321,0.248529184030322
10144,15,70217,-0.029292397452525,0.0772721724211802,0.704855773287842
10148,15,70894,-0.0762714886672369,0.0774807932365692,0.325596926795965
10149,15,70941,-0.0349783684916534,0.0777927837475751,0.653249514020484
10150,15,70998,-0.010169739651178,0.0782463910213789,0.896663622454177
10151,15,71038,-0.0644089298502375,0.0796512717019401,0.419268877620456
10153,15,71370,-0.0597419790724745,0.0795340283598811,0.453062890118124
10155,15,71659,-0.0606083690446573,0.0799590144198282,0.448960932499251
10168,15,79341,-0.0430129211287542,0.0799913060136739,0.591109230773722
10169,15,82212,-0.0676430202564999,0.0798985226826889,0.397785185518031
10170,15,84544,-0.0648937652073127,0.0795643377998866,0.415271083404447
10171,15,86266,-0.0334639628829394,0.0805855620251761,0.678203844383034
10172,15,86295,-0.00361740232484387,0.0790617382631519,0.96353207889356
10175,15,94074,-0.0218529059383394,0.0794643274706024,0.783475037140023
10176,15,96254,-0.0164867144870358,0.0800601937911399,0.836965094901874
10177,15,96613,-0.0213239278227277,0.0801541885632063,0.790366528574411
10178,15,99518,-0.0282058128700862,0.0800099769599391,0.724652187213849
10179,15,99543,-0.0305575607246071,0.0802244946220155,0.703506110457345
10180,15,100316,-0.0333831028284082,0.0805636558397017,0.678855373988839
10181,15,106762,-0.0418127327673501,0.0809156711922685,0.605658072241912
10182,15,108576,-0.0283061555715656,0.0803683337939823,0.724894453691729
10183,15,109676,-0.0366383384609987,0.0798271143608978,0.646537397305475
10187,15,112248,-0.0020893836037772,0.0768473916597372,0.978324561960806
10188,15,113148,-0.0414343722416173,0.0802106681567717,0.605780279033513
10194,15,117153,-0.166229968625465,0.0857898649493689,0.0534643176395268
10195,15,126797,-0.159130610956617,0.0846272712137913,0.0608807863843905
10197,15,129576,-0.171131026719081,0.0845003105096128,0.0435977619446185
10198,15,129671,-0.188231289231341,0.0835434031922189,0.0248664971968393
10199,15,132664,-0.19230356627151,0.0835171257432061,0.0218845120222434
10200,15,132707,-0.187713172854984,0.0838100928832616,0.0257295567620685
10201,15,132710,-0.213356230404206,0.0848539505737275,0.0123677579715383
10202,15,132712,-0.267699036999426,0.0826555296202062,0.00131456694005077
10203,15,132737,-0.266667919958014,0.0826498820536657,0.00137046835165236
10204,15,132965,-0.257430210646666,0.0830188940840144,0.00208480849424325
10205,15,133138,-0.26636295808801,0.0824023541801457,0.00134286901588045
10206,15,133313,-0.224418079819482,0.0832898471650239,0.00738805551329457
10207,15,133314,-0.258785196441794,0.0838767150452846,0.00219395265626774
10208,15,133472,-0.249883558849192,0.0825841414025388,0.00266163753411666
10209,15,133474,-0.23983496423352,0.0846880850540848,0.00489140865962479
10210,15,133533,-0.261675492057204,0.084617263966514,0.00214311929283848
10211,15,133892,-0.219752640775615,0.0836419367000656,0.00898184120344687
10212,15,133910,-0.208756625921276,0.0845716668291034,0.0140450767653084
10213,15,133953,-0.235764436224032,0.0840583187043037,0.00531393159291229
10214,15,133965,-0.235378313736992,0.0832497002974823,0.00496066957927161
10215,15,134036,-0.256837444673606,0.0822878513259367,0.00194963436693858
10216,15,134558,-0.261975275427713,0.0824970470162527,0.00162707265168828
10217,15,134644,-0.217630908355906,0.0818294129248229,0.00818074556944468
10218,15,134750,-0.22615630570671,0.0817407315339697,0.00595987049445069
10219,15,134843,-0.209144010905673,0.0852798736682249,0.0146724150119362
10220,15,136895,-0.241526538511745,0.0824627290841609,0.00362243094808272
10223,15,141593,-0.122527752202507,0.0812684644030699,0.132527977330315
10224,15,143047,-0.0944883514565986,0.082646913046018,0.253698167561617
10225,15,143755,0.0124219646093611,0.0806025311252497,0.877608055242532
10226,15,143906,0.0231331374062957,0.0808212559779442,0.774873004088332
10227,15,144887,0.0188624884573749,0.0807874383247406,0.815521753377264
10230,15,149218,-0.000190371388054444,0.0790931379407742,0.998080911788022
10231,15,149283,0.00521037392793477,0.076913799116988,0.946028547352032
10232,15,150503,-0.0110754805357505,0.0767791901107945,0.885384530204009
10233,15,150771,0.00403263515834573,0.0767159359150872,0.958107594483859
10234,15,150846,-0.0194614107486093,0.0767744657687829,0.800038651684694
10235,15,151176,0.0370534400254309,0.0764153056050246,0.628051213621298
10236,15,151907,0.10829032896968,0.0756082630473322,0.152955685558663
10237,15,154160,0.0846829440706065,0.0761247968589228,0.266713488763853
10238,15,154614,0.0761338778437625,0.0760027700130451,0.317162573306771
10239,15,158171,0.127463727649127,0.0780224013866948,0.103217339701254
10240,15,158444,0.136289419115332,0.0780803222906593,0.0817674597930018
10241,15,158776,0.153839355381205,0.0753082021341049,0.0418149315281051
10242,15,158792,0.173750279334982,0.0751854218155607,0.0214108876974703
10243,15,158961,0.127130812454963,0.0751629287495998,0.0916424093414757
10244,15,158969,0.139027189864936,0.0752342296473121,0.0654495852363686
10245,15,159655,0.149818211726651,0.0762492447152265,0.0502157157309555
10246,15,159884,0.131951015430016,0.0771231446889876,0.0879756271490524
10247,15,160429,0.134891013749475,0.076740285167118,0.079655038305433
10248,15,160644,0.137768130618241,0.0769568148737544,0.0742785790205728
10249,15,165912,0.132621970511882,0.0764295714219304,0.0835749366906714
10250,15,166369,0.123149195391262,0.0765425638305359,0.108532520503254
10251,15,168199,0.122558969842462,0.0777345935500762,0.115775578929832
10252,15,168558,0.113500556673056,0.0763830410746605,0.138187730412109
10253,15,168592,0.105667585524365,0.076937534515977,0.170493313924271
10254,15,168689,0.144651189311623,0.0767576721172757,0.0603163862601469
10255,15,169414,0.19572418913714,0.0763953574410627,0.0108219301367198
10256,15,170347,0.2068714516469,0.0768507603317518,0.00744390712208716
10257,15,170413,0.149720933082396,0.0757017122899926,0.0487314961651204
10258,15,170682,0.193461914939711,0.0753592929236731,0.0106638645986638
10259,15,170944,0.195955350452242,0.076687535879863,0.011029999290275
10260,15,171150,0.168977801403895,0.0755793309608712,0.0259916053108927
10261,15,171671,0.170822776739085,0.0759877403759327,0.0251908971035232
10262,15,172074,0.158412909326854,0.0770933826865849,0.04063211827998
10263,15,172102,0.186852288556238,0.0771330430395609,0.0159182889567774
10264,15,173340,0.202869387381005,0.0755872385096804,0.00761952160917713
10265,15,179652,0.225128867572513,0.0755858640632965,0.00309744058799804
10266,15,180876,0.167469117720052,0.0768054099950445,0.0298852048626405
10267,15,180978,0.171360339788095,0.0759577697221942,0.0246824583971893
10268,15,181071,0.174930106458918,0.0754087636271378,0.02092385085806
10269,15,181986,0.177875392180283,0.0753261629278237,0.0187485674204115
10270,15,183037,0.184292399353951,0.0769243334492644,0.0171060064103904
10271,15,184074,0.154413354093034,0.0748966079856436,0.0399692128080355
10272,15,184082,0.168248039097794,0.0748483672795191,0.0252024233584488
10273,15,185252,0.168248039097794,0.0748483672795191,0.0252024233584488
10275,15,185951,0.154033281097013,0.0748903890951698,0.0404415623749334
10276,15,187949,0.159817274284722,0.0747706021140578,0.0332492861444705
10277,15,188149,0.173300934259609,0.075265763263496,0.0218870389180253
10279,15,194959,0.228673126086646,0.0744095287552761,0.00228270088413847
10280,15,195072,0.215709529796727,0.0758375593853943,0.00470941354534373
10281,15,195091,0.187093663123134,0.0744326565008523,0.0123952393877516
10283,15,197493,0.227560976018754,0.0753071154432552,0.00269643518049595
10284,15,202330,0.146988282343339,0.0746997174396369,0.0498825147820622
10285,15,203046,0.177583722062745,0.0742985238907825,0.0173658672343433
10286,15,203091,0.19889976669784,0.0747900847670349,0.00818379074209857
10287,15,203284,0.141989847565241,0.0745754609482384,0.0577262678093032
10293,15,207086,0.153951578555835,0.0748595562892038,0.0404652149971355
10294,15,211986,0.173913483154019,0.0744086491473057,0.0199833019404045
10295,15,214295,0.137178571000612,0.0747263345593428,0.0672362279582541
10296,15,214375,0.129996435427199,0.074954531813991,0.0837312300548083
10297,15,216217,0.136974916796722,0.0751465987818223,0.0691841063893531
10299,15,216273,0.197458938557369,0.0743843359653493,0.00830031408682357
10303,15,217434,0.176891900873078,0.0748645546035173,0.0186778712185394
10304,15,217612,0.111778209874085,0.0746606515555728,0.135247766568563
10305,15,218167,0.13310576788254,0.074872557133083,0.0763033669665425
