SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
10695,15,703636,0.0418291094753096,0.166275825416434,0.801524019680162
10696,15,703637,-0.036172515089973,0.178534217756644,0.839557923185889
10697,15,703639,-0.036172515089973,0.178534217756644,0.839557923185889
10698,15,710273,-0.0304142628898729,0.100604405468527,0.762589673530667
10699,15,711322,-0.0457316647722075,0.105217071495014,0.664088522918607
10700,15,714897,0.0158205660329926,0.131380472124065,0.904220587852637
10701,15,715226,0.0444661284236001,0.129305836826615,0.731138733289368
10702,15,716842,-0.123373133115904,0.134804787234004,0.360712196481768
10703,15,717962,-0.025704324787311,0.141885330529471,0.856343869068873
10704,15,719963,-0.143541666516534,0.148900119187112,0.335699277607242
10705,15,720332,-0.0482873181195282,0.156280414374365,0.757520014205402
10706,15,720492,-0.00654360879275995,0.163185991180664,0.968036801036785
10707,15,729585,-0.100566354079048,0.121411711898884,0.408055471601966
10708,15,729632,-0.0411874578060205,0.121294837317481,0.734386222500307
10709,15,729765,-0.0924591958868808,0.12039050171449,0.443004117014942
10710,15,729766,-0.0924591958868808,0.12039050171449,0.443004117014942
10711,15,731742,-0.0577784899838303,0.117314349738331,0.622665037553988
10712,15,735908,-0.0467050126850096,0.0909526752094325,0.607916600978782
10713,15,736963,-0.0536779898216835,0.0859010242316987,0.53245231539714
10714,15,736990,-0.0822781121065622,0.0857440846563351,0.337924572567613
10715,15,737166,-0.089454427446471,0.0864935090198441,0.301735327591953
10716,15,745301,-0.126415340694305,0.0830948876681623,0.129070476605033
10717,15,745306,-0.182122106003273,0.0870394971133952,0.0371158308962603
10718,15,746559,0.0997444587027481,0.107676450121328,0.354904813563107
10719,15,747552,-0.0952154291989945,0.0786726735189665,0.226983847115392
10720,15,748030,-0.101538346509617,0.0791218359785093,0.200223105840474
10721,15,751144,-0.0818495442112596,0.0783943741265187,0.297165512965948
10722,15,751335,-0.0898783875879935,0.0788453437960388,0.255087202824149
10723,15,751442,-0.0834366822924218,0.0784168615280762,0.288049395522482
10724,15,751857,-0.0797238544777049,0.0785223548055838,0.310657569408683
10725,15,752064,-0.0817337526697273,0.15521397231516,0.598810724992561
10726,15,757677,-0.0703706640487036,0.077991817889394,0.367521980083857
10727,15,757952,-0.0860409192399203,0.0779074812410257,0.27017245621409
10728,15,758102,-0.100344793907543,0.0799957810589327,0.21053528852594
10729,15,758119,-0.0825032476309946,0.0788443481143589,0.296089312900776
10730,15,758539,-0.0824133774615112,0.0778813284344105,0.290691619346803
10731,15,759034,-0.0664634905310382,0.0780925092258987,0.395298185972981
10732,15,759061,-0.0584401936197948,0.0779799491573461,0.45409967097749
10733,15,759214,-0.0399433280203506,0.077792337193111,0.607950128023528
10734,15,759381,-0.052583882808379,0.0779917583648814,0.500610452555112
10735,15,759643,-0.32501688760419,0.395092076528712,0.411270474780031
10736,15,760114,-0.0599627009440801,0.0776232462169516,0.44034481995494
10737,15,761032,-0.0433285401821844,0.0778741376707947,0.5782954946228
10738,15,761321,-0.0251928693177387,0.0793691988782049,0.751117391690056
10739,15,762315,-0.0180232980832336,0.0776315350991582,0.816544669069729
10740,15,762399,-0.0121295677570069,0.0776934920126576,0.876027070545016
10741,15,762569,-0.0083841840972402,0.0777690862372252,0.914208690319848
10742,15,762597,0.00119927435951506,0.077680233554903,0.987690987496978
10743,15,762665,-0.0183917754500992,0.0776740917118432,0.812963772751735
10744,15,763531,-0.0669139557093362,0.0780483808322447,0.391838989763966
10745,15,763849,-0.0528603005587054,0.0779670252844565,0.498226765606989
10746,15,763978,-0.0714664663271449,0.0789334992161181,0.365870545349856
10747,15,764381,-0.0785635422615014,0.0776228431704736,0.312174463656752
10748,15,764453,-0.0703879953063631,0.0782631964302553,0.369065817605408
10749,15,765566,-0.0395996995355248,0.0801300134551867,0.621477196345434
10750,15,765710,-0.0327854304477934,0.0787359261492869,0.677372333881773
10751,15,765854,-0.0436136316534736,0.0781605867963492,0.57719788447402
10752,15,766151,-0.0378944974793355,0.0777221050193309,0.626161383599594
10753,15,766225,-0.0374697457946551,0.0775045128380539,0.62907425650553
10754,15,766858,-0.0135968792712306,0.0778629707366776,0.861473828366741
10755,15,767623,-0.0708278981303815,0.0774433357484965,0.361037993385991
10756,15,767955,-0.0631098462511392,0.0775745492245046,0.416458043759289
10757,15,768052,-0.0624088778269832,0.077463849231446,0.420986096101843
10758,15,768281,-0.130971547862639,0.0882972406503909,0.138886225305697
10759,15,768292,0.00377790230172897,0.0884089322438952,0.965939224306588
10760,15,770624,0.294853854057661,0.167175867891812,0.0786416799570936
10761,15,774372,0.0390402769442723,0.0778065638961531,0.616148649608475
10762,15,774673,0.0300010996958581,0.0778832686859709,0.700316825276665
10763,15,775499,0.0361380166927354,0.0797182523563004,0.650595612277594
10764,15,776034,0.0182110137409746,0.0777397743161521,0.814921997450418
10765,15,776532,0.00900202491375653,0.0775262531073207,0.907626774576416
10766,15,777196,-0.000542667027946562,0.0777605384107802,0.994435794915775
10767,15,777500,0.00570188571679143,0.0775271396693642,0.941412530277897
10768,15,777559,0.00591589894026525,0.07753439503961,0.939223398302158
10769,15,778023,0.0143994272545064,0.0781838050117827,0.853982677999349
10770,15,778545,0.0285840685810759,0.0839092118366972,0.733566178295537
10771,15,779669,0.0108525726242522,0.0777436708294484,0.889060161241656
10772,15,779900,0.00516085758374294,0.0789898537291551,0.947943701448791
10773,15,780008,0.00394848462992029,0.0778143312018637,0.959559502867607
10774,15,781811,-0.0358261998624906,0.0778331203192925,0.645587859499142
10775,15,785050,-0.101716495741775,0.0776717246490291,0.191193303704355
10776,15,785154,-0.107965081292417,0.0819485777710515,0.188534409245207
10777,15,785154,-0.174732007609642,0.469757552153247,0.710144250108376
10778,15,785674,-0.0908724381907504,0.0774866586273233,0.241687062606711
10779,15,789434,-0.0976760884008483,0.0779227676103831,0.210853836263365
10780,15,789595,-0.0859045113324294,0.0779620396031406,0.271266231229831
10781,15,789672,-0.0675454476025041,0.0778852972977565,0.386398231784266
10782,15,789915,-0.0521937986911494,0.0812158314769522,0.520864859781215
10783,15,791260,-0.0879667110208721,0.0775059512124787,0.257159132876662
10784,15,796798,-0.104163287007219,0.0774576400077225,0.179560512784903
10785,15,797115,-0.121888615502003,0.0781424396870577,0.119697031508473
10786,15,797158,-0.119720391714359,0.0778168972772162,0.124825112545889
10787,15,797268,-0.119927924924896,0.0775943711233295,0.123103226451746
10788,15,797335,-0.120157598276502,0.0782740899753945,0.125658041962283
10789,15,798213,-0.131038220768812,0.0773530149905592,0.0911419024058624
10790,15,798788,-0.131877334655905,0.0776883127281098,0.0904800645617996
10791,15,798886,-0.100957088704591,0.0782401946941829,0.197774381415993
10792,15,800526,-0.172192017665743,0.0775676413537897,0.0270606966191008
10793,15,802678,-0.152540958376084,0.0772708118765822,0.0491486657394187
10794,15,803281,-0.162299434932784,0.0772329622703961,0.036311904963501
10795,15,806960,-0.174887842838967,0.0772540092022777,0.0241926826544509
10796,15,807285,-0.16871227913232,0.0775461275162172,0.0302452675174483
10797,15,808281,-0.183118766401009,0.0775236868568729,0.0187138515938965
10798,15,808893,-0.15084047037375,0.0774935091887187,0.0523887273527367
10799,15,810364,-0.151438702383303,0.0787232874299508,0.0551981344652471
10800,15,810448,-0.166696124926713,0.07743127091941,0.0320094231493877
10801,15,811848,-0.13577482992335,0.0778660467561871,0.0820824028991321
10802,15,815715,-0.130919227436407,0.0780146257614068,0.0942054034286534
10803,15,816215,-0.131226366856429,0.0779144735854192,0.0930199904822135
10804,15,816620,-0.128716994970213,0.0781892368057295,0.100607634440819
10805,15,816745,-0.117827378507167,0.0779074940734269,0.131326582743817
10806,15,818536,-0.0967471037248425,0.0780465940961632,0.215944251547066
10807,15,819084,-0.111611730350972,0.0779546801700117,0.153099749973433
10808,15,822096,-0.0656005851896897,0.0779265742420884,0.400455520669065
10809,15,822156,-0.0650239564131009,0.0781503065839115,0.405950494457992
10810,15,822171,-0.0519069732296359,0.0780154042936703,0.506265857692811
10811,15,822346,-0.0415568592541563,0.0804213957222328,0.605662055906813
10812,15,822432,-0.00053969353250442,0.0818998141940893,0.994745956875855
10813,15,822605,-0.0581834861089549,0.0782256883660365,0.457498302600215
10814,15,822681,-0.0739063168467909,0.0782219622300423,0.345392830019576
10815,15,822926,-0.239275761627922,0.275022879045301,0.384879983903499
10816,15,823485,-0.0495822035971657,0.0780576197324298,0.525709472139889
10817,15,823924,-0.050436135923204,0.077862015013472,0.517559287820739
10818,15,824287,-0.0662893631937656,0.0784322163953787,0.398582670792499
10819,15,824858,-0.0566705940372338,0.0786981169555755,0.471939328268591
10820,15,825065,-0.0490613222296993,0.0819660177134301,0.549852305652585
10821,15,825246,-0.0505513314269715,0.0787635761206082,0.521412430259005
10822,15,826538,-0.102401066749241,0.0778445691266007,0.189210619633278
10823,15,829621,-0.0844627055719733,0.0777364550986618,0.277987568123565
10824,15,830933,-0.100548030956466,0.0776760344344992,0.196354876885783
10825,15,830980,-0.0166894071909339,0.112677251439263,0.882335067813921
10826,15,833802,-0.11431494823133,0.0773032631228767,0.140089401271024
10827,15,834594,-0.119600285171504,0.0772732791156388,0.122576755410991
10828,15,841040,-0.0594927184872091,0.0775728617760217,0.443637557217117
10829,15,841052,-0.0624738965877672,0.0774563933019523,0.420458118478729
10830,15,843952,0.0156936228179891,0.0778298231188083,0.840314144032837
10831,15,846356,-0.0175487075473568,0.077880462640345,0.82185392329473
10832,15,846553,-0.014421113948104,0.0783565896309909,0.854084076558323
10833,15,846837,-0.0041279846177328,0.0779549253924487,0.95779892673118
10834,15,848248,-0.0215159507652922,0.0804722239423949,0.789339555271163
10835,15,848974,-0.0771223619338964,0.0779563116292587,0.323192857784209
10836,15,849160,-0.0916546177597158,0.0777281975366447,0.239125352752988
10837,15,849407,-0.0614599662282387,0.0778469873945559,0.430351527493058
10838,15,849538,-0.0545743427760729,0.0788187078062997,0.489139237627329
10839,15,850586,-0.0672226069429815,0.0778984792742386,0.388750056441061
10840,15,852168,-0.0142696851250474,0.0778626296706437,0.854693394745756
10841,15,854152,0.0246840954899449,0.0795150297338673,0.756414847628923
10842,15,859618,-0.0625086987859397,0.0776770534505433,0.4215198027157
10843,15,860696,-0.0666732168357228,0.0797720027909515,0.403834364111775
10844,15,860902,0.369421528872808,0.235023089111745,0.116880714253159
10845,15,860902,-0.0404208487730024,0.108121076986281,0.708741839326924
10846,15,861655,-0.0052243042055329,0.0775954559644236,0.946359141618392
10847,15,863324,-0.0340629694626671,0.0779836847249173,0.662526286758456
10848,15,863468,-0.023557525653577,0.0784390435098705,0.764102944458096
10849,15,864150,-0.0242893093059179,0.0778703989549358,0.755285724204363
10850,15,864445,-0.0271690592768348,0.0776239935064607,0.72654103933171
10851,15,866884,-0.0442159101923166,0.0776115660210864,0.569238303781348
10852,15,866920,-0.0384269932040164,0.0775153595006613,0.620390633335827
10853,15,867290,-0.0585122888332932,0.0777978627894409,0.452488125976329
10854,15,868064,0.00796292145655855,0.0805548980344135,0.921312789648129
10855,15,870871,-0.0327584775423976,0.0778801214000762,0.674283464270185
10856,15,873261,-0.0294951615833537,0.0778505070547413,0.705012749261618
10857,15,873940,-0.0103028387254121,0.0781351442054727,0.895170771670074
10858,15,874597,0.0121694979945503,0.0836486728872162,0.884412212470339
10859,15,876222,-0.0216501518419821,0.0783217402131085,0.782382794897351
10860,15,876366,-0.00965123589528001,0.0841982631711559,0.908807438874799
10861,15,877112,0.0542705573590507,0.156635056383378,0.729190157752403
10862,15,880049,-0.0467166578320659,0.0783045551923292,0.55115551476779
10863,15,880507,-0.0715224027936538,0.0778065674079672,0.358601150190026
10864,15,885299,-0.10751104513372,0.0775718808009589,0.166635892065455
10865,15,887134,-0.108385583494423,0.0775561155357046,0.163137411308905
10866,15,887279,-0.100044695289404,0.0776927024736354,0.198694847639735
10867,15,888108,-0.0800902052942244,0.0778640045781168,0.304376231924665
10868,15,888555,-0.0621569753966414,0.0775963098430004,0.423653072446886
10869,15,888848,0.150345290627063,0.13027579602166,0.249258790889146
10870,15,888854,0.0840625565278517,0.155578441392941,0.589315266808748
10871,15,888856,0.125716486250775,0.0853767613946052,0.141779439136899
10872,15,892522,-0.132924520909447,0.0774380303665215,0.0869427585189751
10873,15,894338,-0.216568815817284,0.101448987343318,0.0334692310394096
10874,15,897914,-0.0604940034467706,0.0784796505405866,0.441326829522417
10875,15,898824,-0.0809582470449137,0.079189043327608,0.307319391911748
10876,15,900083,-0.0807191963778228,0.0781395215343462,0.302304684267181
10877,15,901583,-0.0947108061300738,0.0782207069204579,0.226776346443696
10878,15,903422,-0.0822779047099221,0.0785549754865226,0.29563513044408
10879,15,905968,-0.0764454880016387,0.0833418133463652,0.359636578868005
10880,15,906404,-0.0765737934262261,0.077898211794017,0.326281625107053
10881,15,906473,-0.0641586132834735,0.0777686039711093,0.409932271979971
10882,15,906721,-0.0896124293814662,0.078379818244732,0.253684676379976
10883,15,906722,-0.0899580549505394,0.0785043823591534,0.252613360451719
10884,15,907032,-0.0802957349552148,0.0778745666473744,0.303204253389465
10885,15,907053,-0.0941693762551197,0.0776228441909627,0.225877624067735
10886,15,907245,-0.0825050014453207,0.0781411315129434,0.291760649723469
10887,15,907643,-0.0684524840610443,0.078426952603982,0.383355406315152
10888,15,908870,-0.0594537248816909,0.0778384263767047,0.445491018957426
10889,15,909076,-0.0791414861699122,0.0852823708238442,0.354045018880278
10890,15,911587,-0.0125359889010296,0.0821644711946363,0.878823060625854
10891,15,911748,0.00555589192913031,0.16378503067397,0.97295863864888
10892,15,911795,-0.0623751224518631,0.078735084323581,0.428767323654014
10893,15,912636,-0.0843015761485082,0.0784408633542666,0.283236364632711
10894,15,912729,-0.0710996384027299,0.077692385898037,0.360741295989545
10895,15,917889,0.0075101943996827,0.0779907235004955,0.923340136385645
10896,15,919436,0.0315121184635433,0.0780630639779587,0.686696042175339
10897,15,921242,-0.000505614206996297,0.0787552559567282,0.994881187554307
10898,15,921271,-0.0174114436283018,0.0788398790322422,0.82534030497741
10899,15,923218,0.00564390066000266,0.0793662472981523,0.943348807143326
10900,15,927535,0.000429575691548861,0.0792009124436838,0.995675460528108
10901,15,930508,-0.0919979228678897,0.096675864479387,0.341944845096488
10902,15,930508,-0.143147043721407,0.204982386740226,0.485425454921307
10903,15,930562,0.0390742309447444,0.0841601144751363,0.642730178301708
10904,15,931347,-0.0268793785136643,0.0794487374188857,0.735320513204639
10905,15,933083,0.00492176678794631,0.0780346951126036,0.949745251376804
10906,15,934483,0.0488039169172018,0.0783097431291434,0.533544761993673
10907,15,934516,0.0459403069617924,0.078399601060744,0.558265917078425
10908,15,935795,0.0346001192831647,0.0783255152860265,0.658942244943205
10909,15,937046,0.0455227602372496,0.0781431444067863,0.560564125598824
10910,15,938051,0.0163658580269916,0.0782295519229795,0.834410433778532
10911,15,940092,-0.024796063806565,0.0783096871403319,0.751703129537081
10912,15,941271,-0.00195559916104361,0.0779082074696369,0.979988327614364
10913,15,943341,-0.183163288486834,0.0772213701358523,0.0182314122557483
10914,15,944458,-0.0413695752112794,0.0881740261160545,0.639229930521716
10915,15,950568,-0.107437374574967,0.0779825539113632,0.169165505193555
10916,15,951423,-0.130441046857683,0.0779558796879056,0.0951605145191932
10917,15,952849,-0.129811640750284,0.0776851080600444,0.0956083895143409
10918,15,956308,-0.0373942441801133,0.0777350686293629,0.630780916709643
10919,15,957477,0.000599044249281852,0.0781022104248582,0.993884615111788
10920,15,959079,-0.0130407330382353,0.0785084657513526,0.868168570101382
10921,15,960232,-0.0254139297506616,0.0800617215704069,0.751105610741103
10922,15,960845,-0.055900499735807,0.0822994372065491,0.497435306433738
10923,15,961458,0.0102659476183361,0.077664879299676,0.894915153638714
10924,15,961510,0.00132599546145197,0.0775350022720103,0.986364989021523
10925,15,961682,0.00328585581814626,0.0788643340690825,0.966789580816112
10926,15,963635,0.0129942302699435,0.0777501031535037,0.867364920018933
10927,15,963965,0.0109310991604448,0.0777510023954723,0.888273166516736
10928,15,964403,0.0167013752833616,0.0777480976118475,0.830036428151151
10929,15,966542,0.100744204438596,0.158124489797469,0.524459947745507
10930,15,970097,0.0298004325041336,0.0793646768135754,0.707523574338791
10931,15,970105,0.0288737362072856,0.0794742834512526,0.716591408063533
10932,15,970110,0.027682330117183,0.079601032941034,0.728225110027682
10933,15,970129,0.0321104321579176,0.0808164406274228,0.691367584815467
10934,15,970141,0.0462560242188916,0.0819612760883011,0.57286459096854
10935,15,970171,0.0565396745462995,0.0886983603511691,0.524253026376441
10936,15,970172,0.0565396745462995,0.0886983603511691,0.524253026376441
10937,15,970181,0.0580842490840778,0.155053857669035,0.708177760893772
10938,15,970186,0.0504753471569717,0.155061403244465,0.744981584519885
10939,15,970202,0.086407399364973,0.154987248268352,0.57753036023078
10940,15,970210,0.0506954474163881,0.155046592027257,0.743885037359645
10941,15,970213,0.108971838361855,0.154946952564934,0.482341856319655
10942,15,970228,0.0785572470385953,0.155013689600631,0.612628263457791
10943,15,970235,0.0785572470385953,0.155013689600631,0.612628263457791
10944,15,970266,0.044209163136268,0.15535983787899,0.776148277468145
10945,15,970285,-0.56027321329496,0.602369389981196,0.352946815584823
10946,15,970286,-0.357836938133928,0.221161651367124,0.106558290841833
10947,15,970287,-0.382850146973388,0.206528895492096,0.0646109380369871
10948,15,970290,-0.382850146973388,0.206528895492096,0.0646109380369871
10949,15,970291,-0.382850146973388,0.206528895492096,0.0646109380369871
10950,15,976305,-0.0172040311434194,0.155101451996886,0.911741913346791
10951,15,976308,-0.020870684128619,0.155080696011198,0.893021041754427
10952,15,976341,0.0370975728775285,0.0832747015159017,0.656242872666879
10953,15,976367,0.0722708340110421,0.155183291594107,0.641708346060506
10954,15,976373,0.0924202367101632,0.154992029951875,0.551363517761046
10955,15,977029,0.154861565365176,0.10294980108584,0.133412849589914
10956,15,977576,0.046373417226193,0.0779638376548883,0.552353717486766
10957,15,979280,0.0640605981545725,0.0777078843333795,0.41028200895737
10958,15,981228,0.042166448285272,0.0788479663649223,0.593137511951673
10959,15,981231,0.042166448285272,0.0788479663649223,0.593137511951673
10960,15,981687,0.0314320075966819,0.0785107748213554,0.689138868503208
10961,15,986923,0.0448403130282621,0.0781230514424014,0.566353413293758
10962,15,987887,0.0529799789456954,0.0778572291364613,0.496649153317004
10963,15,991809,-0.0275383170165884,0.0780213684732693,0.724330106408469
10964,15,992356,-0.0417765416354431,0.0782347089691395,0.59368465163959
10965,15,992802,-0.0165740822646136,0.0789404036798751,0.833822440095753
10966,15,993662,-0.0312664608081829,0.0781118713222851,0.689193922100899
10967,15,993671,-0.0312664608081829,0.0781118713222851,0.689193922100899
10968,15,993703,-0.0198579835382083,0.0782591637621908,0.799839188111426
10969,15,994342,-0.0550970126553851,0.0808344792605782,0.495937032052246
10970,15,994833,-0.0286329966261843,0.0800405505676545,0.720758330654647
10971,15,994879,-0.00988777948457492,0.08114906827782,0.903089436344655
10972,15,994943,-0.10930204785741,0.0943525181561801,0.247466269820482
10973,15,995180,-0.0138617434430647,0.0791120055432426,0.861009832596478
10974,15,995834,-0.00715606216480094,0.0788565655729297,0.9277444356627
10975,15,996026,-0.00488265420440581,0.0792615238819038,0.950914789795637
10976,15,996702,0.00729606309823483,0.078998385892122,0.926466701175295
10977,15,996731,0.0106626450486348,0.0796660600998393,0.89360398237971
10978,15,999455,-0.0174438982966167,0.0787772234112947,0.824883123850269
10979,15,1002614,-0.0129372655174716,0.0795564089149583,0.870912643940943
10980,15,1002663,-0.00772289735082457,0.0793090322850822,0.922482056467265
10981,15,1003070,0.0146150194575941,0.0792965154431982,0.853877303142625
10982,15,1003372,-0.0218240006831216,0.0798424457459425,0.784753004241825
10983,15,1004274,-0.107096995396661,0.157113374697353,0.49590458813873
10984,15,1004274,-0.0412112743990187,0.209508710990757,0.844172107159694
10985,15,1004868,-0.0194643068097791,0.082148339772385,0.812840030886391
10986,15,1006757,0.0653429319486298,0.0824304749362121,0.428482979864091
10987,15,1008479,0.124753736417368,0.0776868353703841,0.109200090308647
10988,15,1008599,0.124969191448191,0.0776281609359428,0.10832587120259
10989,15,1010191,0.0777039127488275,0.0776400364634218,0.317598068466316
10990,15,1012233,0.11893929830787,0.077784781197982,0.127139719423697
10991,15,1012745,0.108006988905773,0.0794326260415936,0.174782973358286
10992,15,1014707,0.133459929005433,0.0776806562530865,0.0866628014228409
10993,15,1015033,0.164354875789191,0.0784481947659215,0.0368764816601093
10994,15,1016660,0.0942963415285682,0.077968228064291,0.227310853498277
10995,15,1018776,0.079567614732149,0.077889711470081,0.307697271467061
10996,15,1022262,0.0796957233742722,0.0776343167096335,0.305334013797089
10997,15,1023392,0.073969650101823,0.0780029247140824,0.343628896125027
10998,15,1024813,0.0471316135477538,0.0786662191139244,0.549467778450357
10999,15,1026089,0.0635266527483422,0.0782371193055842,0.417352679571418
11000,15,1028853,0.0179496175876878,0.0795615430034863,0.82163788380548
11001,15,1028864,0.0157671842080494,0.0789755804964794,0.841872151723131
11002,15,1029944,0.024818813223532,0.0775847094292302,0.749238617891673
11003,15,1030548,-0.00276428492426534,0.0799786787363193,0.972447921763348
11004,15,1032583,0.0420121370223466,0.0776346055266777,0.588744022430773
11005,15,1032872,0.0331259155048688,0.078076093563843,0.671622027813781
11006,15,1036136,0.039532679155588,0.0779522106273413,0.612373295703499
11007,15,1037516,0.129329384777833,0.102373081816215,0.207309960933373
11008,15,1037519,0.0551091342636358,0.227241457899774,0.808523094097871
11009,15,1039474,0.0785359437500509,0.0779653771470304,0.314471859853614
11010,15,1039586,0.0831196869813091,0.0777306808041478,0.285652011353645
11011,15,1039714,0.0827467448816127,0.0788784139658457,0.294876614133778
11012,15,1039718,0.113747220869932,0.0788893003315881,0.150228821449961
11013,15,1039786,0.0731134614163554,0.0786418280824233,0.353160742191886
11014,15,1041151,0.0599411420366981,0.0781374373119245,0.443520261877403
11015,15,1041240,0.0768778762697686,0.0774269898663821,0.321434910605356
11016,15,1043302,0.137072568768564,0.0776933455915741,0.0785502257661622
11017,15,1044946,0.0838953257056006,0.0782840299641197,0.284596516010357
11018,15,1045164,0.102587348339299,0.0776833087764811,0.18749558025793
11019,15,1045703,0.092835068946143,0.0780462864080239,0.235047405089192
11020,15,1049703,0.0854334487711589,0.0775041854938329,0.271078956361702
11021,15,1050419,0.0755889603792734,0.0776563975142233,0.331032429365228
11022,15,1050499,0.0780639566365742,0.07753599262934,0.314716065762848
11023,15,1053855,0.0870958030598658,0.0803979256488406,0.279410642122597
11024,15,1057321,0.11241508744769,0.0776361168553835,0.148511860757271
11025,15,1057968,0.0722781383724,0.129567913192107,0.577307378078433
11026,15,1058174,0.102524219481494,0.0783349734568865,0.191456076510159
11027,15,1059919,0.0974950311175383,0.0774932570554595,0.209183566598596
11028,15,1060932,0.0867344509202682,0.0781626582181948,0.267898304758463
11029,15,1061012,0.0907237496067181,0.0775165486889712,0.242637960479551
11030,15,1062490,0.114275578408038,0.0775149198277598,0.141308274278121
11031,15,1062700,0.106827520264191,0.0774387797357023,0.168611017601046
11032,15,1065729,0.0963038528338713,0.0777970761477717,0.216581297568044
11033,15,1065815,0.0975010600563251,0.0775724276494728,0.209619587787001
11034,15,1067520,0.120054295760854,0.0772639590069804,0.121123386783398
11035,15,1068041,0.132375864116357,0.0776467447013924,0.089102685858921
11036,15,1068234,0.116125893547701,0.0779453866276307,0.137160113207218
11037,15,1068851,0.142087148987528,0.0774870752906068,0.0675420346158026
11038,15,1071370,0.111010457255796,0.077631954654274,0.153613458265221
11039,15,1071630,0.103904053798074,0.18121226254412,0.566750405217636
11040,15,1073085,0.013730233739512,0.173729652017751,0.937051806246397
11041,15,1074302,0.159180229442171,0.155205381529305,0.305777622187787
11042,15,1074311,0.00653630586374276,0.0934322973842826,0.944266964705495
11043,15,1074349,0.0573877751366391,0.0916813288945891,0.531753338113
11044,15,1074569,-0.177324214365094,0.181097553826228,0.328169501880162
11045,15,1075194,-0.454598396288514,0.523241346710658,0.385540241433686
11046,15,1075443,0.353386457650877,0.154087237932312,0.0224110785727511
11047,15,1075932,0.0990209093970492,0.146421780536947,0.499310987371591
11048,15,1077950,0.0600543270277641,0.108874921417841,0.581578223873921
11049,16,15039,0.0116649786781076,0.143080097310845,0.935068571636871
11050,16,16662,0.255352477924443,0.154561364625566,0.0994011672766947
11051,16,16689,0.201439695246062,0.154713621011265,0.193759671716869
11052,16,16723,0.113137293788066,0.0792252423329251,0.154162717290127
11053,16,16724,0.113137293788066,0.0792252423329251,0.154162717290127
11054,16,16732,0.0436840107489271,0.103575337286099,0.673456390645379
11055,16,16737,0.11236617430821,0.07933428132246,0.157550937980576
11056,16,16738,0.11236617430821,0.07933428132246,0.157550937980576
11057,16,16745,0.128702024830762,0.0791460885368967,0.104813825566056
11058,16,16749,0.123349022844991,0.0789381053441334,0.119041715726032
11059,16,16930,-0.151154834110735,0.155686663825289,0.332267165030862
11060,16,16931,0.125103906860663,0.128658379709711,0.331530943355845
11061,16,16980,0.080466223548094,0.0852284541400359,0.345752057883865
11062,16,16995,-0.224558272503967,0.163021797424823,0.169238496473043
11063,16,19554,0.0641134106400212,0.0819077658179116,0.434297953055921
11064,16,19582,0.0835327743677651,0.0814130802190712,0.305577050834872
11065,16,19618,-0.172283711149615,0.180352213944752,0.340098663610772
11066,16,19639,0.0440656671681387,0.0815835961884277,0.589448652459326
11067,16,19930,0.0191813663190231,0.0877457961234564,0.827086778299779
11068,16,19989,0.048514401785417,0.0848180658444451,0.567698263768941
11069,16,20077,0.0733523902859404,0.0840165883833045,0.383218250262668
11070,16,20152,0.0361469659245703,0.0807943742925021,0.654864584687011
11071,16,21910,0.116036546459233,0.0999265320778206,0.246337636866641
11072,16,22059,0.0672138174462372,0.0809979624017506,0.407200763232179
11073,16,23447,-0.0788130400457787,0.0952944985980885,0.408769063583189
11074,16,24494,0.0717984817567399,0.103115093277334,0.486702567539155
11075,16,24575,-0.158925812462606,0.109434987191209,0.147323254030945
11076,16,24701,0.16078216556451,0.125454605133223,0.200825442780147
11077,16,24708,0.178269618144713,0.12156970094706,0.143430020700124
11078,16,24966,0.0604172495542903,0.0809303991680538,0.45584213377114
11079,16,24974,0.0763587955334916,0.0893887276675762,0.393555267606704
11080,16,24974,0.0915427464442902,0.260666840867125,0.725657741086208
11081,16,24980,0.0646093462236086,0.081906661856872,0.430748569013899
11082,16,24982,0.0561362107520315,0.0811097186587428,0.489328167942635
11083,16,24983,0.0711328634475314,0.0816141241433436,0.384032435352354
11084,16,25057,0.0622666239802909,0.07914128522875,0.431939700818152
11085,16,25069,0.0423692438533563,0.078297748471123,0.588759449269914
11086,16,25078,0.0474055821942697,0.0788267183829501,0.547966409157052
11087,16,25079,0.0635334157263312,0.0786788005855886,0.419920171809231
11088,16,25149,0.00337443990487979,0.0802147370921144,0.966468608184363
11089,16,25159,0.121507007295679,0.181181245125142,0.502889770174406
11090,16,25194,0.0564089297189238,0.0783688953659788,0.472132296743295
11091,16,25200,0.0259614298021693,0.0781778467673859,0.740024682974937
11092,16,25209,0.0418558737294709,0.0787103528113827,0.595219180390221
11093,16,25269,-0.0570803595408855,0.0785103277294233,0.467681681834801
11094,16,25536,-0.135850045120742,0.154959915278239,0.381257426664904
11095,16,26510,-0.0361560513130409,0.0787860192906816,0.646577961104965
11096,16,27710,-0.0488092191404582,0.0785349977092276,0.534674197818583
11097,16,28365,-0.0481970573419727,0.0781386012457727,0.537754397890589
11098,16,28409,-0.116734198656723,0.0860815419513806,0.175937769246334
11099,16,28409,0.295116962684497,0.175648380585448,0.0938113348852699
11100,16,29135,-0.029866565021282,0.0781920036207692,0.702717576350139
11101,16,30586,-0.0358023611695458,0.0779239006093325,0.646191791060456
