SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
9989,14,766895,0.123307924025439,0.0512315453094705,0.0166025910290063
9990,14,768611,0.107552670450161,0.050775288611909,0.0348557109995427
9991,14,771372,0.108516132533111,0.0507385030329757,0.0331430957667375
9992,14,772188,0.107207966561858,0.0510594748046392,0.0364674753165269
9993,14,772497,0.100814260690112,0.0508144413094648,0.0480335047049297
9994,14,772856,0.205059650387621,0.101113208233617,0.0433087612705524
9995,14,774450,0.270844157627575,0.100673691786116,0.00747769515053189
9996,14,776400,0.115557928141211,0.0537362021069766,0.0321968965054859
9997,14,776956,0.102450258415119,0.051876858359814,0.0490613051258437
9998,14,778347,0.103869805997263,0.050995083573012,0.0424098487881415
9999,14,779354,0.113026034270102,0.0542159208553116,0.0378112955570595
10000,14,779825,0.104108003604303,0.0510143436775557,0.0420182613356853
10001,14,780322,0.100259089304397,0.0519658870771093,0.054491762322691
10002,14,781379,0.295289237957828,0.105565987984198,0.00543726477054102
10003,14,781833,0.239125210046708,0.141743437420072,0.0924812967772766
10004,14,783558,-0.0475832172299109,0.0913976503587371,0.602959635965879
10005,14,783761,-0.0662671021857426,0.0537521225988165,0.218460467966368
10006,14,783871,0.0843774832120383,0.0654643501831956,0.198274307204261
10007,14,783914,0.0291549261705515,0.0640778779049588,0.649394641298774
10008,14,783918,0.0301790364307872,0.064076534700887,0.637942921929239
10009,14,783923,0.104313837881877,0.10699799552937,0.330270548583888
10010,14,783929,0.0581467140387169,0.108217450557171,0.591389504378751
10011,15,14837,0.0290479245431503,0.0515981909943404,0.573816766992311
10012,15,15458,0.0429643428884545,0.0600540580316348,0.474817664426768
10013,15,15768,0.0819669964669547,0.0658741542749823,0.214215912161708
10014,15,18025,-0.0274575147616227,0.0527345298275119,0.602920104505186
10015,15,18027,-0.033705850434901,0.0536878225000706,0.530533130053626
10016,15,18028,-0.024050970881011,0.0552289528532706,0.663481957275768
10017,15,19898,-0.027903398687639,0.0518985924539751,0.591155879486468
10018,15,22403,-0.0134459131397346,0.0515317409218284,0.794302592982374
10019,15,24654,-0.091367212934081,0.0955036928078741,0.339379607803915
10020,15,24655,-0.103392856280413,0.0955035679990186,0.279721735154257
10021,15,24667,-0.216988973974482,0.168525633900619,0.1987383123336
10022,15,24669,-0.00513774634613107,0.178424546031585,0.977044309350021
10023,15,24671,-0.0798557494692016,0.164718243535777,0.628117429928861
10024,15,24674,-0.0441579284636244,0.202916100230096,0.827853518549932
10025,15,24676,-0.0441579284636244,0.202916100230096,0.827853518549932
10026,15,25217,-0.411291707152551,0.156195886111875,0.00883089337571923
10027,15,25240,-0.107686804115198,0.238552590985137,0.651965906086879
10028,15,25244,-0.047899491342136,0.281939190961465,0.865191618950435
10029,15,25250,0.689126181401742,0.481392218919604,0.153163859558841
10030,15,25265,0.281264096899696,0.48255535799786,0.560357070331943
10031,15,25278,-0.0160827348091681,0.137757546509259,0.907127197580264
10032,15,28873,-0.237540098401899,0.191775354257839,0.216302887512338
10033,15,29669,0.138190666216643,0.0673075396287394,0.0407971815598241
10034,15,29736,-0.0102148042345935,0.061318669870901,0.867791543429819
10035,15,30305,0.0652329694787972,0.0536944153907064,0.225218901504443
10036,15,30308,0.0692674500591034,0.0519081342908813,0.182925131301376
10037,15,30790,0.093175353556695,0.0511117707713934,0.0691532539983726
10038,15,31136,0.404849133093903,0.36587983298843,0.269259984186445
10039,15,31205,0.178005200443053,0.0922352502046758,0.0544196752699883
10040,15,31211,-0.260136346132498,0.117554767819349,0.0275441744139204
10041,15,31471,0.0726486110767355,0.0510307188926418,0.155438296865688
10042,15,31707,0.0720187450780805,0.0508314609163557,0.157419105950257
10043,15,31759,0.0565665629779015,0.0508803471581138,0.266999407382817
10044,15,31817,0.0618372388451832,0.051159849866195,0.227584668589557
10045,15,31883,0.0646706060611415,0.0507841717530451,0.203699782992111
10046,15,31939,0.0786596306147653,0.0509565014381962,0.123566131347637
10047,15,32031,0.0671538035315562,0.0519667217652231,0.197117156738625
10048,15,32291,0.0684123731958403,0.0510538366014872,0.181105774784052
10049,15,32395,-0.175667601608291,0.101950612915295,0.0857523737561001
10050,15,32396,0.0602934290590359,0.0552229946689515,0.275657963525965
10051,15,32397,0.0752025785969273,0.0547783162331022,0.170669529269025
10052,15,33670,0.0773333645252659,0.0511865727336697,0.131730598500349
10053,15,33671,0.0820589605148291,0.0510973118968647,0.109182348342216
10054,15,34444,0.0916767696296057,0.0507708503548262,0.0718174508689116
10055,15,36415,0.0823139172492496,0.0517346622988285,0.112486974902214
10056,15,37613,0.0698343355102346,0.0508336389939133,0.170381131321154
10057,15,38574,0.0724184468618551,0.050914826769052,0.155809148555894
10058,15,39199,0.0721776539109574,0.0507498853347411,0.155844514806671
10059,15,41993,0.0204408636371871,0.0509641733723515,0.688601684337973
10060,15,44170,0.0390850563938669,0.0509413776026475,0.443442433632997
10061,15,46225,0.0241829817017122,0.0510014550981138,0.635677130392881
10062,15,46508,0.0138061553425718,0.0513177582828636,0.788061688270086
10063,15,46512,0.0138061553425718,0.0513177582828636,0.788061688270086
10064,15,46521,0.0195267884498718,0.0513289365967147,0.703859091461105
10065,15,46849,0.0153231219469079,0.0508981608351403,0.76355016107049
10066,15,47951,0.0114668412113738,0.0508850101820676,0.821838872530868
10067,15,48688,0.0136297693943215,0.0511633095429848,0.790088754892319
10068,15,51177,-0.0289694124543481,0.0520907439774168,0.578471869952872
10069,15,51904,-0.0272405533014121,0.0512103263621589,0.595105780348475
10070,15,55421,-0.00836662698335156,0.0516927304879891,0.8715141623421
10071,15,56366,0.00578917064951946,0.0525441215987477,0.912331356862911
10072,15,58698,-0.0106482506953872,0.0518505270624806,0.837405830832822
10073,15,58935,-0.0214109789727179,0.0510316218390076,0.675059964608514
10074,15,59142,-0.00876122776160387,0.051126074161343,0.864034838743942
10075,15,60061,0.00444191128902993,0.0949801190274946,0.962725577408092
10076,15,62400,-0.0246129890073177,0.0511114151823117,0.630420051227152
10077,15,63056,0.141036608084448,0.0748454470101094,0.0603362384313705
10078,15,63560,-0.0302129294952695,0.0509584698892207,0.553632272608633
10079,15,64029,-0.0393069815268839,0.0509618633460743,0.441043989986894
10080,15,64092,-0.0375095966698234,0.050978616852679,0.462346644763024
10081,15,64169,-0.0418211584308094,0.0508680445677279,0.411546552771813
10082,15,66419,-0.0554618470128627,0.0511113891344037,0.27861025757935
10083,15,66855,-0.0378995749354871,0.0510981493232763,0.458761372133866
10084,15,69757,-0.0758398275470506,0.050872333664103,0.136910366419902
10085,15,70217,-0.077703329731361,0.0513942996152384,0.131452569606481
10086,15,70221,-0.155103826997665,0.10144198489106,0.127162374740643
10087,15,70222,-0.134877080965685,0.103704807373254,0.194248419835262
10088,15,70222,0.0900682128905972,0.170820687618864,0.598338987078443
10089,15,70894,-0.0669169079752695,0.0509142658456573,0.189596716569068
10090,15,70941,-0.0562489728232722,0.0510885428808188,0.271642694880425
10091,15,70998,-0.0493078250248234,0.0513387474324006,0.337490829672722
10092,15,71038,-0.0693519926835485,0.0516394544143049,0.18013353258276
10093,15,71084,-0.0665602031807395,0.0521880569515853,0.203009405649049
10094,15,71659,-0.0729356027974715,0.0508867926318339,0.152659653779515
10095,15,72740,-0.0863090465035863,0.0523677452850063,0.100214956362404
10096,15,77216,-0.0622553722486002,0.0527924286958899,0.239093573459485
10097,15,77220,-0.0614942947357809,0.0528622182100866,0.24549602784443
10098,15,79341,-0.0552449561389436,0.0507763975649126,0.277335339485212
10099,15,82212,-0.0664599214895089,0.0511298904507966,0.194509013051944
10100,15,84544,-0.0712279040318796,0.0509508447393048,0.162998968314547
10101,15,86266,-0.0802473917884047,0.0509437832132426,0.116102674531036
10102,15,86295,-0.0786950683293733,0.051039672700666,0.124008133050815
10103,15,92494,-0.0869971721547447,0.0559191757760283,0.120659724392843
10104,15,93845,-0.0134200841854888,0.0905103249684987,0.882213318283617
10105,15,94074,-0.0577253247338664,0.0525157216617683,0.272429574849729
10106,15,96254,-0.0738333904053067,0.0514250851561545,0.151959981125784
10107,15,96613,-0.0657050864848597,0.0514563158999397,0.202473311189868
10108,15,99518,-0.0739995633107885,0.05162667464871,0.152640334137279
10109,15,99543,-0.0772481678474102,0.0515608087425933,0.134976160534932
10110,15,100316,-0.0543062534273741,0.0520002073151947,0.297039571803021
10111,15,106762,-0.0205328101524738,0.0518866555534887,0.69254748761458
10112,15,108576,0.00857133617346129,0.0514885845292365,0.867881918972272
10113,15,109676,0.00448466334336645,0.0512070186670582,0.930260893380898
10114,15,111081,0.0507274170409218,0.05691887506198,0.373416535747364
10115,15,111081,-0.00554305458679155,0.175331173699641,0.974797132425259
10116,15,111138,0.0384769753977443,0.0593343944403847,0.517098252851488
10117,15,112248,0.0445651632318125,0.0519283193552609,0.39136139316583
10118,15,113148,0.0302407739434907,0.0522586088036206,0.563177210442018
10119,15,113956,0.0557542788896548,0.110587367429737,0.614459963857487
10120,15,113958,0.0557542788896548,0.110587367429737,0.614459963857487
10121,15,114031,0.0680423543159869,0.0556402961567058,0.2221843725256
10122,15,116575,0.0352471413474543,0.0529958302010069,0.506425472844471
10123,15,116621,0.0551273078791984,0.053779661522435,0.30603742751429
10124,15,117153,0.0279923001571459,0.0516027711190759,0.587845803451858
10125,15,126797,0.017047785041957,0.0520309822127579,0.74337295974739
10126,15,129007,0.0463350064481189,0.0530284377977205,0.382833975936137
10127,15,129576,0.0365806303807978,0.05185015724266,0.480960290716048
10128,15,129671,0.0377741694598668,0.0522969463703354,0.470587274604605
10129,15,132664,0.0270355532098455,0.0526296976474785,0.607787418600944
10130,15,132707,0.0284913289827801,0.0523742772235502,0.586788540667326
10131,15,132710,0.0214946929523585,0.0522387586255907,0.680977488114558
10132,15,132712,0.0232496528171544,0.052275260537023,0.656769811391249
10133,15,132737,0.00475587037768743,0.0520798624532823,0.927291079870052
10134,15,132965,0.0263687729158792,0.0521852330088297,0.613669198624927
10135,15,133138,0.0159497824101602,0.052332613931507,0.760715531068215
10136,15,133313,0.0157510811658883,0.0521973700859649,0.763012680713048
10137,15,133314,0.0139172007564741,0.052139287629281,0.789683933013535
10138,15,133472,0.0207544260041773,0.0517649095032553,0.688709668382661
10139,15,133474,0.0221802907216893,0.051861808580312,0.669144440299074
10140,15,133533,0.0321110172543744,0.05230766447006,0.539685122495087
10141,15,133892,0.0164906376245368,0.0521967230352791,0.752240509246355
10142,15,133910,0.0285508962662469,0.0519602477724319,0.583026438280494
10143,15,133953,0.0197976074258023,0.0519666612165133,0.703456558790258
10144,15,133965,0.0197976074258023,0.0519666612165133,0.703456558790258
10145,15,134036,0.0113834565395753,0.0522373712590779,0.82761902004161
10146,15,134558,0.0304967180480908,0.0519025446253801,0.557192215422557
10147,15,134644,0.0411833706212469,0.0520407743905868,0.429261052370564
10148,15,134750,0.0246674967649957,0.0517600458415079,0.633960298300896
10149,15,134843,0.0342641428074469,0.051793590138467,0.508690088724643
10150,15,136895,-0.00463532762084673,0.051679794073888,0.928581864258573
10151,15,138046,0.0519618962435455,0.101685323385759,0.609665708441431
10152,15,138048,0.0204888198197279,0.0720181571940866,0.776197731700828
10153,15,141593,-0.0355190799524516,0.0533942152665128,0.506342021357486
10154,15,143047,-0.0350845529275321,0.0524400832743234,0.503906787617064
10155,15,143755,-0.0498405093086183,0.0526095985379655,0.344100720178778
10156,15,143906,-0.0682082420616423,0.0527063461955998,0.196470596169919
10157,15,144887,-0.0164097492606545,0.0531181636193749,0.757557667937878
10158,15,145130,-0.00730635086364639,0.0617560481036578,0.905889419096206
10159,15,145302,-0.0728470383260005,0.0594247784282761,0.221064874190283
10160,15,149218,-0.0229935370352599,0.0541141192057683,0.67116242276955
10161,15,149283,-0.0311837958644303,0.0540159363698927,0.564099873169894
10162,15,150503,-0.0196257651161391,0.0543209484475254,0.718096747437023
10163,15,150771,-0.0149703425890992,0.0543251479476227,0.783040136797184
10164,15,150846,-0.0373214519725154,0.0542644579580139,0.492049457003405
10165,15,151176,-0.040802975921002,0.0540261140369583,0.450605343430706
10166,15,151907,-0.0369227116979629,0.0546902787427394,0.500039044047044
10167,15,154160,-0.0163567201408708,0.0536707377790464,0.760728176319866
10168,15,154614,-0.0147060712033644,0.0539510713565291,0.785334209952353
10169,15,158171,-0.00102002445420135,0.0543587612183291,0.985039436142994
10170,15,158444,-0.0107049125596297,0.0544218123678427,0.844173465916556
10171,15,158776,-0.0161415734865489,0.0543241978513061,0.766538874675438
10172,15,158792,-0.0222358916298,0.0544654080100853,0.683332427907701
10173,15,158961,-0.0403632179997691,0.0546684464264948,0.46080602417023
10174,15,158969,-0.0431992488294246,0.0549089910126663,0.431960345204785
10175,15,159655,-0.0236290672460528,0.0545598235104774,0.665217172935934
10176,15,159884,-0.0303998370257346,0.0541892963872569,0.575157964410528
10177,15,160429,-0.00294109585215563,0.0521740652634876,0.955078279644774
10178,15,160644,-0.0445561862809389,0.0544266238781146,0.413540205215985
10179,15,165912,-0.0805159855355808,0.0583974839853692,0.168842502611444
10180,15,166369,-0.0550056553616538,0.0576690341341449,0.340829397956248
10181,15,168199,-0.042659510128451,0.0576577039693456,0.459867437298104
10182,15,168558,-0.0641640082505823,0.0570246070486329,0.261269348167136
10183,15,168592,-0.0661160150566027,0.0570182899699636,0.247012524262863
10184,15,168689,-0.0587798100019814,0.0572188741934698,0.30499199409787
10185,15,169414,-0.0813034709129203,0.057962458680651,0.161587601321822
10186,15,170347,-0.0886831862845736,0.0567492850307336,0.119014720169985
10187,15,170413,-0.0954079056779715,0.0567082406310582,0.0933688655082816
10188,15,170682,-0.0674402413742761,0.0570138963325923,0.237655248726102
10189,15,170944,-0.0736251315787029,0.056632241456078,0.194429718271002
10190,15,171150,-0.0385485213658421,0.0570899216670495,0.499975100116221
10191,15,171671,-0.080149995745602,0.0575515110391848,0.164597541262967
10192,15,172074,-0.0766676270196927,0.0566447822110343,0.176768095068562
10193,15,172102,-0.0669830363867945,0.0580376551433218,0.249227372792497
10194,15,173340,-0.0785959129728209,0.0580719905039522,0.17678684261559
10195,15,179652,-0.0689769752939839,0.0572221710742174,0.228847092592596
10196,15,180876,-0.0873923938357191,0.0577248301902732,0.130933836419195
10197,15,180978,-0.101170573789296,0.0574505914280966,0.0791039461351998
10198,15,181071,-0.119198694214496,0.0568042004441522,0.0365788463024935
10199,15,181986,-0.09459141626215,0.056409391311833,0.0944524735304963
10200,15,183037,-0.0839470387023984,0.0566283835434934,0.139120783552492
10201,15,184074,-0.0659416485464583,0.0560006840944114,0.239783272222188
10202,15,184082,-0.0691868813832479,0.0559739979381928,0.217260366617456
10203,15,185252,-0.114552738794963,0.058071311139702,0.0493186630784514
10204,15,185793,-0.0484074906748511,0.104610698773586,0.643836299942284
10205,15,185951,-0.0896036206768791,0.0564618344285931,0.113413208157586
10206,15,187949,-0.0566033021123165,0.0552711790028262,0.306488575078943
10207,15,188149,-0.0426560033557832,0.0561696574538655,0.448111986229961
10208,15,194895,-0.0187390476810734,0.0611503513468153,0.759448654396513
10209,15,194959,0.0160511312436249,0.0547189065648337,0.769436232066408
10210,15,195072,0.0168091769424272,0.0548713078323948,0.759527767140212
10211,15,195091,0.0250348708917372,0.0548373227859767,0.648289831405152
10212,15,195381,-0.00607106941058877,0.0584501941259434,0.917333567704224
10213,15,197493,-0.00611971639278885,0.053697969750914,0.909329925874961
10214,15,202330,0.029097468533553,0.0521967008044766,0.577567858122242
10215,15,203046,-0.00262793223658697,0.0521292899000658,0.959822731930346
10216,15,203091,0.00568211796404361,0.0520843216274157,0.913189449910069
10217,15,203284,0.000297920325177614,0.0521294751342353,0.995443337127984
10218,15,204530,-0.0120345478823189,0.103048146097432,0.907096305453044
10219,15,204570,-0.0252801815292862,0.161101135166704,0.875396672434121
10220,15,204722,-0.00852112673366889,0.0533047456082257,0.873085299473281
10221,15,206047,-0.00564281853954185,0.105961696734151,0.957560148496569
10222,15,206850,0.0457907751479786,0.0529661862546998,0.387884747176409
10223,15,207086,0.0212112964204472,0.0518858823762233,0.682929419475679
10224,15,211986,0.0514452992124239,0.0514090285352769,0.317654659149767
10225,15,214295,0.0357134084289366,0.051739258957302,0.490485877553807
10226,15,214375,0.0337065066936734,0.0516429414460101,0.51438502112994
10227,15,216217,0.0890393663217606,0.0529602601329208,0.093599108606301
10228,15,216270,0.0998763443468498,0.0960758518987552,0.299257169976083
10229,15,216273,0.0765303993850661,0.0530835540378469,0.150274420614266
10230,15,216278,0.361576481980328,0.139441259501255,0.0099089180384202
10231,15,216278,0.0302567820091204,0.0598457562963372,0.613467479541832
10232,15,216898,-0.168713126937855,0.0921487346550079,0.0679615092013643
10233,15,217434,0.0102185773119791,0.0514276890919884,0.842613402541895
10234,15,217612,0.0186501864471506,0.0514209846096567,0.717049035724094
10235,15,218167,0.0138719809467983,0.0512316559995462,0.786726405321986
10236,15,218248,0.01220104920313,0.0513213754072604,0.812222113523791
10237,15,220986,0.00404008250966759,0.0520500141331112,0.938174914145294
10238,15,221062,0.0011478313715001,0.0525780812741987,0.982595111263412
10239,15,221859,0.0408531934133665,0.0522838511824389,0.435106830051665
10240,15,222323,0.0437959084499182,0.0524333884500307,0.404132039410521
10241,15,223392,0.0328619930046077,0.052082047727855,0.528471167951926
10242,15,226144,0.0421466960262034,0.0521092159345077,0.419166563114486
10243,15,227150,0.127017698134939,0.103250577558262,0.219445614004484
10244,15,227300,0.189992296396373,0.104006061439587,0.068582822094716
10245,15,227542,0.0292156483403485,0.0555585713354511,0.599320444554093
10246,15,228290,0.0347711706806177,0.0529297481895572,0.511653602610713
10247,15,228415,0.0382484780435755,0.0539997133565754,0.47922089352813
10248,15,231018,0.0267534012421469,0.0520014265893436,0.607242319843793
10249,15,231806,0.00601740916653304,0.0544478703528579,0.912062263172838
10250,15,232248,0.0257946596406604,0.0523568253636286,0.622551770049961
10251,15,233334,0.041897953346923,0.0523273268364426,0.423849845746545
10252,15,234107,0.0689185494086384,0.0522186636601195,0.187754779968348
10253,15,234124,0.0610133542819968,0.0526092003482756,0.246935713055141
10254,15,234411,0.0487186663783946,0.0516152900117478,0.345876275265259
10255,15,235211,0.0481144444038969,0.0515757926324792,0.351515366553486
10256,15,235377,0.0789498834621154,0.0541038455093797,0.145391440039255
10257,15,236301,0.051715871021228,0.0524728794752624,0.325017562982876
10258,15,236985,-0.0421241114252608,0.0680988082259356,0.536596363344621
10259,15,236991,0.00512382799970335,0.0583626652454628,0.930091057756566
10260,15,237009,0.0965842997847242,0.18309132033603,0.598164053840853
10261,15,237260,0.024496307506638,0.051658900255004,0.635655206736341
10262,15,238354,-0.451735219868418,0.209947268642752,0.0321019753059844
10263,15,240287,0.0120920834327349,0.0519545935426802,0.816095632450627
10264,15,242903,-0.00859144728443451,0.0526513710686927,0.870473131116639
10265,15,243109,0.0112214491800071,0.052798301500152,0.831812908545723
10266,15,243553,0.0195784449102212,0.0518291756098099,0.705843724244906
10267,15,244594,0.0193083827950908,0.0519484155449491,0.710351313426812
10268,15,244868,0.0292514516313098,0.0524726321666541,0.577565739190933
10269,15,247506,0.00444362091828199,0.0519401496186396,0.931870489238092
10270,15,248251,0.00459824473216286,0.0515856946435498,0.929022802485162
10271,15,250092,0.0196490032224901,0.0515331713231137,0.703218605844378
10272,15,252113,0.0198981614170325,0.0526387123558551,0.705647522427465
10273,15,253558,-0.00870229756195817,0.051152927578748,0.865010739812523
10274,15,253929,-0.00753313525178767,0.0511778758852834,0.883062018920094
10275,15,253930,-0.00753313525178767,0.0511778758852834,0.883062018920094
10276,15,253973,-0.012700517672944,0.0511448640707415,0.804027819542892
10277,15,253998,-0.00437058379903377,0.0510911611232515,0.93187676851564
10278,15,255007,-0.0283230077143877,0.0514606509461368,0.582405606180195
10279,15,256619,-0.0286508787145401,0.103815721171734,0.782726283009403
10280,15,259218,-0.00279600179772643,0.112379161653021,0.980164679820352
10281,15,261118,-0.0109099574619159,0.0524148769385186,0.835234854688642
10282,15,261313,-0.0153979778696662,0.051183886877946,0.763716336956394
10283,15,262436,-0.00624856076465846,0.0520742657446513,0.904556752776302
10284,15,263540,-0.0443027301558372,0.0509304877865613,0.384964412508371
10285,15,263860,-0.00993576125261042,0.0517828533843718,0.847951559964008
10286,15,265173,-0.0361880772947733,0.0537990840346843,0.501608595481736
10287,15,267332,-0.0264036262169283,0.0509741347785841,0.604796102218093
10288,15,268222,-0.0241931848934239,0.0508339668748565,0.634421804313485
10289,15,269477,-0.0164492039508266,0.0512761576073144,0.748554557691349
10290,15,269919,-0.0184154288823566,0.050881633156961,0.717623255356494
10291,15,270218,-0.0206170749419593,0.0511164235875043,0.68694552470032
10292,15,270269,-0.00673046489773732,0.0509066408487478,0.894891997313698
10293,15,270972,-0.0177202438752923,0.0509670587777447,0.728287487078156
10294,15,271365,0.00682691638966452,0.0511041824096099,0.893804329972244
10295,15,271552,0.0180578407717973,0.0512500485758077,0.7247877277969
10296,15,271780,0.044572732909461,0.050948374801389,0.382244527764233
10297,15,271953,0.0691559436848121,0.0535674718862988,0.197546312183562
10298,15,272768,0.0501935508530145,0.0511586885395409,0.327198400959338
10299,15,274007,0.0712137343062157,0.05070881313928,0.161089123646884
10300,15,274603,0.0746448794435536,0.0509057170755152,0.143447042844922
10301,15,276632,0.0556491713163021,0.0512440648078523,0.278236275057789
10302,15,277142,0.0310066881593123,0.103813803644162,0.765363040001113
10303,15,277142,0.0765193618340175,0.110961983376717,0.490898956915455
10304,15,277467,0.0629037212134479,0.0514599676194135,0.222378876859522
10305,15,277587,0.0192530166899527,0.0566536244795795,0.734181144302556
10306,15,277699,0.0423548870493922,0.0535942590573362,0.429890308670329
10307,15,277900,0.169066153444916,0.101620818658911,0.0970606378210029
10308,15,278259,0.0839299705298407,0.0525778428770723,0.111316803862303
10309,15,278631,0.0571420444386664,0.0510132707648247,0.263415305137868
10310,15,281378,0.0731258235560791,0.05066907831711,0.149849769442049
10311,15,285588,0.0640333938161652,0.051512908180392,0.214672451315956
10312,15,285741,0.0535322877486247,0.0519943152560306,0.303912307137836
10313,15,285960,0.0157203341233326,0.0509769699655316,0.757974259763283
10314,15,286046,0.0390237524479652,0.0508526788098528,0.44336362761965
10315,15,286242,0.0525426245717506,0.0509555422344029,0.303178128453748
10316,15,286732,0.0670459703529074,0.0507754445536084,0.187543357166475
10317,15,287976,0.0161083552198176,0.0530094094715947,0.761400424680391
10318,15,288282,0.0258755717578646,0.0520566839362145,0.619452431121925
10319,15,289191,0.0180088396376422,0.0511680257129735,0.725082062789947
10320,15,289865,0.0254791121772846,0.0509513022097859,0.617338831688454
10321,15,294442,0.0490742091331957,0.05082400002009,0.334919635476362
10322,15,298709,-0.0308861293705323,0.0510774047265678,0.545771736674068
10323,15,300140,-0.0314025318213339,0.0532445847397565,0.555716205208409
10324,15,300336,-0.042193157679086,0.0511268911580692,0.409779349633173
10325,15,300373,-0.0398068337704255,0.0509204603396385,0.434888248467726
10326,15,300497,-0.0802928879168217,0.0592514479664182,0.176245483687488
10327,15,300504,-0.0595852888757736,0.0521003205313996,0.253537753398749
10328,15,300972,-0.0406535101240485,0.0512897250316432,0.428528802538684
10329,15,302265,-0.0391978436412768,0.0507739026023923,0.440626389483214
10330,15,305341,-0.023998756577283,0.0517023945778403,0.642811298346285
10331,15,305375,-0.0314401440093371,0.0511008089280649,0.538781266552855
10332,15,305436,-0.0370621761864016,0.050923108889226,0.4672144298087
10333,15,305531,-0.0380494802601566,0.050850761880829,0.454802886734155
10334,15,309504,-0.0478681237475735,0.050954038401173,0.3481486399118
10335,15,309869,-0.036080699628887,0.0509319482156433,0.479158231611732
10336,15,309954,-0.0378553348212791,0.0512542929282012,0.460653559084238
10337,15,310221,-0.0342828517359249,0.0513981858582139,0.505204630479262
10338,15,310574,-0.0457669366704411,0.0509740551206487,0.369878726966951
10339,15,311039,-0.0112353044601552,0.0524738648170058,0.830583039329208
10340,15,311056,-0.021682204813989,0.051661205143306,0.674959983179222
10341,15,311337,-0.0515144053251138,0.050853292618284,0.311753799779668
10342,15,312146,-0.0503703420538153,0.0508035726195607,0.322134064513949
10343,15,312151,-0.0503703420538153,0.0508035726195607,0.322134064513949
10344,15,312245,-0.0484288466949753,0.0509029189304779,0.342054208684272
10345,15,312534,-0.0580669051098605,0.051044472566512,0.256069620833375
10346,15,315509,-0.0336969740443915,0.05315121697911,0.526502437627008
10347,15,315627,-0.0495835347848943,0.0594560491880966,0.404871581045174
10348,15,316405,-0.0164216499080853,0.0514074351637882,0.749580974985914
10349,15,316670,-0.0225553520544629,0.0510375028024115,0.658805536290748
10350,15,316958,-0.0137716945299781,0.0511034624547067,0.787712765098601
10351,15,317329,-0.0214404375894691,0.0508039324239024,0.673264995947435
10352,15,318509,0.00919745944176305,0.0509734340421377,0.856913575801149
10353,15,322448,0.0169846744792814,0.0519111166081591,0.743719922078568
10354,15,329425,0.00132517360124473,0.0512541014619987,0.979387621045396
10355,15,333432,-0.11580297096539,0.0835874511645294,0.166801595200369
10356,15,334807,0.0240049615044817,0.0514544322959051,0.641124997909866
10357,15,338579,0.00186491759530064,0.050983739528328,0.970841623826719
10358,15,343921,0.0232368072957535,0.0509607792104565,0.648688817489783
10359,15,346460,0.0746715993279157,0.0509421600518721,0.143589840805373
10360,15,346467,0.0654580557560224,0.0509934922768941,0.200104641035972
10361,15,346509,0.0601306243530583,0.0512862195685055,0.241806302927995
10362,15,349540,0.0735803035806429,0.0511338787937649,0.15104407241306
10363,15,349580,0.00127442346300732,0.0951998402361886,0.989326741722775
10364,15,350076,0.0613036030080145,0.0514333181631048,0.234099374288172
10365,15,350753,0.0885826191080774,0.0511183789156961,0.0839882325032519
10366,15,351238,0.0678355315224168,0.0508477605885208,0.183034109110248
10367,15,355404,0.135799677360287,0.101713600732526,0.182698022877733
10368,15,356056,0.0491224168377709,0.0514063342142536,0.339942804276471
10369,15,357232,0.0328397909349927,0.0512957131232762,0.52245441180361
10370,15,358094,0.0423115403612686,0.0509849368196856,0.407165713792739
10371,15,363969,0.025865920158992,0.054010464487376,0.632302215651578
10372,15,363970,0.0234414553833234,0.0540222292853453,0.664609870279097
10373,15,364136,0.0218941857938758,0.0514277009990307,0.670565874496009
10374,15,366396,0.0211293958383366,0.0512626930273173,0.680458555683851
10375,15,366644,0.0519496760654742,0.0511218425854518,0.310233305363338
10376,15,368091,0.0194270586659358,0.0509943059996603,0.703458202389035
10377,15,370822,-0.00402745332928603,0.0514202006262589,0.937614433947079
10378,15,370846,-0.0392675966175817,0.106510096933616,0.712591087849327
10379,15,370846,0.0405105762267676,0.0870011839845048,0.64176574569828
10380,15,372209,0.0203450312999299,0.051185109632573,0.691254146044178
10381,15,372217,0.0229923714237192,0.0511745949673727,0.653496253614689
10382,15,372714,-0.0228723761920868,0.0513913651865291,0.656547276767006
10383,15,372783,-0.0225267598955048,0.0511352766769229,0.659821000314502
10384,15,376289,-0.0154735363153728,0.051025579555962,0.761877549800036
10385,15,379384,-0.00232973616455638,0.0511833699802229,0.963720609365191
10386,15,381987,-0.0298884771934912,0.051019549601567,0.558368138159768
10387,15,382511,-0.0377749939875625,0.0508009169699595,0.457619895109305
10388,15,383674,-0.014097225907394,0.0517986961591857,0.785662669980493
10389,15,385213,-0.132093124688734,0.0725996368039117,0.0696861587911081
10390,15,385480,-0.0157969183240308,0.0513939526114134,0.758743621029841
10391,15,385655,0.092862409424348,0.168687642047189,0.582325226049072
10392,15,385655,-0.0402629612635153,0.106911805205474,0.706697322635519
10393,15,385904,-0.0298003016093603,0.0564103942988562,0.597639189144771
10394,15,389662,-0.0206382293166336,0.0534651125157395,0.699719570221197
10395,15,389923,-0.0387442235843538,0.0512126492322989,0.449832376025387
10396,15,390617,-0.0344802480563501,0.0509984084076199,0.499417081412403
