SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
9076,13,731556,0.0963794168638006,0.0968212173760942,0.320205649896265
9077,13,731576,0.0898749621428469,0.0967676875173875,0.353642740988055
9078,13,731616,0.0813623641788866,0.0968602575233659,0.401478399954029
9079,13,731645,0.0997699583663381,0.0960514988846748,0.299649096975332
9080,13,732526,0.104348870733042,0.097211150755599,0.283813744416886
9081,13,732688,0.0809088669783971,0.0963324202505599,0.401537197288181
9082,13,733539,0.0838358895708224,0.0954441668888582,0.380337042768643
9083,13,734392,0.0791281375702632,0.0961524063455977,0.41109487575778
9084,13,735275,0.0314757094126337,0.0958604500172132,0.742842273532592
9085,13,735637,0.0682915913249541,0.0951511602432837,0.473406579946389
9086,13,736201,0.0534931203047625,0.0961776974798599,0.578433020375046
9087,13,736304,0.0490914147799109,0.0955969174060917,0.607905331164974
9088,13,737273,0.0809679977732565,0.0966786715162768,0.402880495970654
9089,13,737783,0.0508004309855908,0.0961114786148122,0.597444684498808
9090,13,738123,0.0638852359009736,0.0959091129315669,0.505781072687329
9091,13,738224,0.0328302695135959,0.098086260224328,0.738044051137799
9092,13,739183,0.057250196191628,0.0958588319927084,0.550733749623171
9093,13,740880,0.0187847431683845,0.0955166780466305,0.844203240306342
9094,13,740946,0.019107338354137,0.0966107102348487,0.84333368961714
9095,13,743797,0.039277248314447,0.0957651379962377,0.681951024520617
9096,13,748562,0.00524576554244544,0.0955684687114262,0.956257048766881
9097,13,751130,-0.124173246242748,0.0950270200177777,0.192160127650691
9098,13,751466,-0.161852206579202,0.0951364730528186,0.08977410819895
9099,13,752958,0.140574030036579,0.181426350131359,0.438960598151588
9100,13,753081,-0.147275025953729,0.0982862807935162,0.134915490105118
9101,13,755881,-0.123379682189534,0.0950299481558597,0.195023530054871
9102,13,756824,0.0966088984176867,0.192327625613358,0.615759713023261
9103,13,757834,-0.0592213842891293,0.0950814682333516,0.533786009727373
9104,13,759401,-0.0994897043559839,0.0951318377849629,0.296364945367347
9105,13,759805,-0.149805273996695,0.0952699384679402,0.116746784284209
9106,13,761165,-0.0797537219122892,0.0952319020793253,0.402895887763361
9107,13,761608,-0.0965714021043909,0.0949199471298868,0.309660733803447
9108,13,761771,-0.104644469573731,0.0955739394966491,0.274304363005394
9109,13,762630,-0.138202139401886,0.0947739867095439,0.145666660413558
9110,13,764921,-0.0892966047966676,0.0953710250693511,0.349755000118564
9111,13,769103,-0.0775088479373903,0.0977461467086743,0.428333378571312
9112,13,770231,-0.0800673822703686,0.0952401946324364,0.401091273342657
9113,13,770362,-0.0969957439032444,0.095584585513482,0.310913615342597
9114,13,770561,-0.0644654658955391,0.100504197407971,0.521665673650992
9115,13,770563,-0.0727580664891191,0.0995443494304281,0.46531833247465
9116,13,774681,-0.0184420488483905,0.096137545740783,0.847985803387048
9117,13,774724,-0.0090837884441255,0.190916167104384,0.96207789031239
9118,13,776467,-0.136991881106298,0.0949169331445821,0.149827916017347
9119,13,777558,-0.14953491739779,0.0950692125194061,0.116636452432973
9120,13,778814,-0.144318061073884,0.211527187472135,0.495517450462044
9121,13,779242,-0.188592294705739,0.0950242696700856,0.0479544475072116
9122,13,779300,-0.151554735793716,0.0960750207228977,0.115584848403927
9123,13,779631,-0.201097857159237,0.096097898028976,0.0370953471562267
9124,13,783460,-0.128901284535608,0.0958217126139794,0.179417730404074
9125,13,790664,-0.0514081242938071,0.0953082642227331,0.589959275878092
9126,13,790923,-0.0810331260666582,0.0964523912977466,0.401400797296834
9127,13,793818,-0.0472372608075463,0.0950257575501128,0.619428315123683
9128,13,796580,-0.0275180385494326,0.0955144667650988,0.77343670389913
9129,13,796962,-0.0219490672694715,0.0950458651062334,0.817501943249171
9130,13,798315,0.0463479733690899,0.0956921087263024,0.628441568835773
9131,13,799197,-0.0258335468888388,0.095174657549495,0.786216655638393
9132,13,799605,-0.0420138718260225,0.0950267371257848,0.658668164360237
9133,13,800884,-0.0121424564126527,0.0956152461536002,0.899018332225171
9134,13,801587,-0.0482821059565925,0.0955707415712718,0.613735344665193
9135,13,806573,-0.0395404064976204,0.0963963118986538,0.681918428605755
9136,13,807168,-0.0351564786605832,0.0953080934419309,0.712444339618793
9137,13,807743,-0.0464051803165082,0.09515703428843,0.626086712969171
9138,13,808461,-0.0361416964478184,0.0955859307423084,0.705578476367839
9139,13,812150,-0.0394519440966519,0.0953786699466402,0.679392708686972
9140,13,812178,-0.0294718187519341,0.095266186031872,0.757228050750103
9141,13,813548,-0.0276144153663715,0.0960088241538345,0.773803564126171
9142,13,815501,-0.0526131900812957,0.108397832538209,0.627714129018901
9143,13,815529,-0.0708642068041671,0.108914260688151,0.515700786022666
9144,13,819594,0.0473464084335532,0.0950196340887213,0.618596820110932
9145,13,820446,0.0598878683162585,0.0955794826417342,0.531341787536622
9146,13,821488,0.0325456344171887,0.0953016922890846,0.732929557565976
9147,13,822712,0.0750804859883836,0.0964910806002693,0.437026535922499
9148,13,823029,0.0738668343057416,0.0951153557576912,0.437913313298285
9149,13,825841,0.00742678272275944,0.0951837683636211,0.937851796340767
9150,13,827082,0.0436513503084835,0.0957002732975572,0.64858010683455
9151,13,828799,0.0288733257776215,0.0953140722098833,0.762122972329942
9152,13,830349,0.0629490504622095,0.0958310823163284,0.511689250942217
9153,13,830456,0.0773526690657552,0.0956582043432332,0.419269187764664
9154,13,832641,0.0585964756125868,0.0952055021747143,0.538638577283355
9155,13,833534,0.0765464422054631,0.0979311303394636,0.434952780279279
9156,13,833658,0.089223340073579,0.0957505087376082,0.352060479103679
9157,13,834662,0.0378147284577443,0.0956296763228864,0.692765313166331
9158,13,835125,0.0409674171181176,0.0957524447887471,0.669023254367928
9159,13,836259,0.0573235955521941,0.0959608206228218,0.550646975835041
9160,13,837474,0.0324635572576783,0.0978471990269431,0.74025372135496
9161,13,838018,0.0541570394456662,0.0965824592064221,0.57533482046267
9162,13,838567,0.0394825324642898,0.0954526402723556,0.67939277261539
9163,13,838600,0.0417359140166242,0.0954635365232457,0.662239296214202
9164,13,839615,0.0305829483247281,0.0964616493467131,0.751394802452141
9165,13,840462,0.0661807555341178,0.0951313840977047,0.487088605211354
9166,13,842921,0.110961237151395,0.0953391635050831,0.245267651341269
9167,13,845564,0.0895958258460069,0.095515930854332,0.348875622878632
9168,13,845910,0.0496469033287505,0.0956333607009815,0.603989887556214
9169,13,848209,0.0819773277502631,0.0955703119748428,0.391601587606604
9170,13,849052,0.0689366280444161,0.0970702746448507,0.478066127628664
9171,13,849392,0.104400676130719,0.0959007710273845,0.277058736265812
9172,13,849970,0.0798238905162541,0.0952099040458485,0.402373978561795
9173,13,851795,0.143855486232595,0.097356549525123,0.140402517215538
9174,13,852398,0.142365835245439,0.096044638695151,0.139155773497201
9175,13,854478,0.57996414725647,0.230137293953051,0.012173319089403
9176,13,856903,0.221712970893948,0.097932441345225,0.024184280141192
9177,13,858666,0.205898145856943,0.094794568057649,0.0305173666620771
9178,13,858794,0.216427272477352,0.0945575011463543,0.0226785980209901
9179,13,859266,0.185224123049048,0.0951231201470779,0.052302951716611
9180,13,860537,0.154445933219887,0.0947238877110576,0.103890793278674
9181,13,860589,0.158641009040492,0.0947192384130987,0.0948482580397319
9182,13,864754,0.113586735353525,0.0952614573094395,0.23391780384271
9183,13,867234,0.702880052785761,0.23147860119511,0.00257152039389171
9184,13,867234,-0.352005681491195,0.223518596339627,0.116189507529652
9185,13,867636,0.146708421827452,0.0948637618807246,0.122875765012585
9186,13,868856,0.1072725513661,0.0950492301922783,0.259833078876747
9187,13,869923,0.136770981510051,0.0955201269585257,0.153070109990814
9188,13,871210,0.11643970031862,0.095324446050208,0.222708374274974
9189,13,872093,0.138506885065789,0.094951311562046,0.145532807451035
9190,13,873664,0.118983682564504,0.0950458271556832,0.211451221931516
9191,13,874092,0.419791793702709,0.18881856530111,0.0268312625337132
9192,13,874096,0.399154369302514,0.188915276187459,0.0353130176320111
9193,13,874104,0.478504286847603,0.188657875943523,0.0116314707365661
9194,13,874107,0.523580393884483,0.188318436695167,0.00572208864412274
9195,13,874110,0.523960971756176,0.188212549809209,0.00566057040627579
9196,13,874113,0.509218641120575,0.188194316641925,0.00714443205673032
9197,13,874114,0.49381310774271,0.188310580862389,0.00911127092785106
9198,13,874116,0.468660550634645,0.188474522409153,0.0133586527870232
9199,13,874125,0.236500837938574,0.116147493245306,0.0424752000173216
9200,13,874128,0.200461113299042,0.115481102588217,0.0834579719192293
9201,13,874140,0.242789785159991,0.103355020499061,0.0193702606452069
9202,13,874157,0.311773478708902,0.189590459641014,0.100971916288622
9203,13,874162,0.311773478708902,0.189590459641014,0.100971916288622
9204,13,874163,0.290905183864471,0.189636363910955,0.125921498623476
9205,13,874182,0.290905183864471,0.189636363910955,0.125921498623476
9206,13,874197,0.225549132040748,0.105349749872519,0.032962089627994
9207,13,874200,0.225549132040748,0.105349749872519,0.032962089627994
9208,13,874206,0.218084615618439,0.10565560785329,0.0397377167031172
9209,13,874221,0.181152490844456,0.104967755149768,0.0852599484651446
9210,13,874224,0.181152490844456,0.104967755149768,0.0852599484651446
9211,13,874233,0.180896823234834,0.104716584668842,0.084954411747862
9212,13,874247,0.268880033662738,0.189728431882727,0.157311216451767
9213,13,874266,0.274490914156998,0.189807748474717,0.149021764431588
9214,13,874272,0.281198944954878,0.189779929526161,0.139309384952663
9215,13,874273,0.238654223539781,0.194266822842216,0.220082683748759
9216,13,874276,0.317856924617915,0.195864184840474,0.105515540374611
9217,13,874287,0.186066395956099,0.100587249455658,0.0651778490945068
9218,13,877043,0.0482696536864715,0.0953279787561719,0.612924621675487
9219,13,877100,0.0413666565937577,0.095463991826483,0.665045454792902
9220,13,881083,0.0098611905712831,0.0954561912733893,0.917778833200663
9221,13,883627,0.0811080701639297,0.0955533872902257,0.396554117207912
9222,13,886585,0.0351866228831532,0.0965321703165819,0.71569792727118
9223,13,886590,0.0406087763893756,0.0964980049605199,0.674138933556765
9224,13,888463,0.0290790155981103,0.0953681154585319,0.760611810849316
9225,13,888860,0.0772259170008969,0.198499787443503,0.697475317165956
9226,13,888990,0.0325534573867154,0.0961362072839724,0.735098786872036
9227,13,890848,0.0348817461584789,0.0955076524647057,0.715162470730807
9228,13,892136,0.0462677507695643,0.0952052167809163,0.627283475084843
9229,13,892748,0.140392806291721,0.108176225606887,0.195198055376631
9230,13,895661,0.0801320844202484,0.096479570218085,0.406783546633734
9231,13,896327,0.0948860297799131,0.0950505168161746,0.318832501891186
9232,13,899239,0.24675342333379,0.0967439104545301,0.0111757972980335
9233,13,899295,0.233514876372014,0.100004243167998,0.0201007015602563
9234,13,899344,0.180064267063184,0.0990103872663976,0.0698135991784123
9235,13,899812,0.19384381304539,0.0946961902418331,0.0413973526569368
9236,13,900561,0.218872431739746,0.0948127096349736,0.0215502163944145
9237,13,901212,0.21922889014258,0.0945029312694132,0.0209209934749884
9238,13,902431,0.20551760933453,0.0947179970298154,0.0306897781299113
9239,13,902532,0.197249618969321,0.0950729538617174,0.0387367617666012
9240,13,907355,0.223495584087604,0.0948470709876564,0.019000012114158
9241,13,909408,0.246836498396877,0.0944532831136079,0.00935036942530332
9242,13,909590,0.252160769026065,0.094238176675877,0.00780296365862518
9243,13,909892,0.251909953638634,0.0945067468328489,0.00804011422382467
9244,13,909982,0.235995970834486,0.0944861869386144,0.0129555677265634
9245,13,909989,0.237940682971915,0.0943383347249516,0.0121012867011302
9246,13,910439,0.246359501847756,0.0946865049391362,0.00966282501801191
9247,13,910745,0.240281376292959,0.0944738053792282,0.0114050228689653
9248,13,910924,0.292746052458577,0.0965391485151185,0.00260556283843962
9249,13,910929,0.279584296152034,0.0967409421433782,0.00409018742555845
9250,13,912820,0.175264874125201,0.0959740072934433,0.0686691667386132
9251,13,914825,0.0352275634817159,0.116938800276336,0.763402867022997
9252,13,914827,-0.11105022343786,0.164705363377008,0.500602808113743
9253,13,914827,0.479108411675367,0.282134706847765,0.0903597713327381
9254,13,914829,-0.14411370273044,0.247677725036546,0.561032540685964
9255,13,914829,0.0346405451905676,0.152511336749994,0.820450850654517
9256,13,914897,0.173578050501706,0.0966712908993227,0.0734214134259962
9257,14,6683,-0.730753385986545,0.898374233013247,0.416526991326863
9258,14,6906,-0.0940262102210379,0.124507417539837,0.45064118567247
9259,14,6912,-0.0309181808246013,0.117402085154687,0.792432235328553
9260,14,6914,-0.0133070370378223,0.116248125095633,0.908929529050274
9261,14,6932,-0.213697812113616,0.135803885354804,0.116481179837902
9262,14,6940,-0.255218143045917,0.152279635659951,0.0946268597164824
9263,14,6941,-0.268716078389448,0.158942801895656,0.091787074337339
9264,14,6945,-0.316291509580651,0.24572764727042,0.198880858776867
9265,14,6946,-0.359370297994015,0.237356506956973,0.130907259164733
9266,14,7114,-0.256144988481316,0.217431009248372,0.239569521934341
9267,14,19935,-0.0164703100392269,0.0960468424057353,0.86394299640145
9268,14,20166,-0.00402624314105599,0.0955057780667035,0.966397325071792
9269,14,20617,-0.00519805770816048,0.0950675625763029,0.956426318002476
9270,14,22803,-0.0257653187270831,0.0953527314021592,0.787156143371597
9271,14,23229,-0.0348838808482856,0.0950498328821196,0.713834276813257
9272,14,23552,-0.0205007430551561,0.0959954250981188,0.831013810117977
9273,14,26113,-0.0114849503165382,0.0953184822192957,0.904163331630703
9274,14,28420,0.188922449623298,0.163184269031002,0.247759148622433
9275,14,28680,-0.0347419095137331,0.197850734513579,0.860711583729734
9276,14,32112,-0.0483634287926617,0.0952856788612224,0.612077222561666
9277,14,33220,0.0946372338643861,0.12318536020994,0.442851912261507
9278,14,33230,-0.068953935533858,0.193939494460183,0.722394789169236
9279,14,33990,-0.109542191949258,0.0950103609016286,0.249711037305208
9280,14,34054,-0.107321630682286,0.0948872331982794,0.258804421454941
9281,14,34073,-0.107480866316892,0.0948807442946107,0.258067261652275
9282,14,34185,-0.149868673974575,0.0948542764255582,0.115005080627263
9283,14,37934,-0.0447744461487448,0.0959928035187272,0.64119155755849
9284,14,38784,-0.0690626024244231,0.0960444682170902,0.472574121157519
9285,14,38880,-0.0693051197661616,0.096706708741542,0.47406231566471
9286,14,41967,-0.0610553164229693,0.0956938872295752,0.523869546955794
9287,14,42739,-0.0457244584735085,0.0952735727684447,0.631575801634296
9288,14,47735,-0.143443957508135,0.0958296468209708,0.135322188114539
9289,14,49825,-0.0277501072115398,0.095446207004477,0.771420298959307
9290,14,52664,0.0886015070836447,0.0956076693377272,0.354705259407672
9291,14,52938,0.0735473337535609,0.0953214370554424,0.440884261167699
9292,14,54504,0.0331794126698137,0.0967223646263132,0.731774328925447
9293,14,57720,0.0253552087769589,0.095197501150492,0.790130396918068
9294,14,58006,-0.00690001642413579,0.0953468249495957,0.942350390953986
9295,14,58815,0.00818084278169678,0.0962188452005393,0.932291074937144
9296,14,58897,0.028426972350373,0.0981426812022798,0.77225449487886
9297,14,60667,0.034518996765822,0.0952388517303294,0.717235229215613
9298,14,61387,-0.0170527856104881,0.0953763550045574,0.858201488090081
9299,14,62869,-0.00825891274723063,0.0964743809967531,0.931827116506004
9300,14,62881,0.00321069171932503,0.096458858362651,0.973465643338517
9301,14,65203,0.0516089626557958,0.0955347019250017,0.589391701032937
9302,14,68188,0.0250465469862081,0.09545588117274,0.793174821367419
9303,14,68389,0.0353667882808707,0.0952184554142791,0.710541700547752
9304,14,69768,0.055333124608648,0.095550802706836,0.562893477096759
9305,14,77145,-0.0204856967425564,0.0950527583951803,0.829486995153487
9306,14,78487,-0.0146669886691062,0.0950767020983825,0.877489106639759
9307,14,78583,0.0131701358807734,0.0954731964036917,0.890361827653597
9308,14,80906,0.0510829585495015,0.0950739013278806,0.591400730210516
9309,14,82625,0.0161191487914599,0.0999785525030363,0.872007583728811
9310,14,85056,0.0151004003614455,0.0955996297872294,0.874582897197413
9311,14,89377,-0.0222874057927172,0.0975707833225127,0.81944971698222
9312,14,89596,-0.0352706638486643,0.0956537222135737,0.712547952962437
9313,14,89828,-0.0617063588739538,0.0982765325222418,0.530485263804812
9314,14,90137,-0.0308272044087697,0.0961548109428529,0.748703460432424
9315,14,92476,-0.0107280809634691,0.0955239890564189,0.910643260354397
9316,14,94507,-0.0694090824651069,0.0954504466008534,0.467601351136633
9317,14,95295,-0.0572422602338128,0.0972402849593032,0.556460371577593
9318,14,96496,-0.141921021544274,0.192248009531169,0.46087221988049
9319,14,102695,-0.0560861443076309,0.0972421934277024,0.564464082149388
9320,14,104450,-0.0756435685755346,0.0966381472306161,0.434298361850519
9321,14,104676,-0.0970531236286516,0.096919347249666,0.317328919611073
9322,14,104774,-0.0647220755215393,0.0969981401075077,0.505047958169165
9323,14,106690,-0.134259303669297,0.095872755753653,0.162274733486197
9324,14,106712,-0.0992573388355331,0.096790790434669,0.305837404354006
9325,14,106737,-0.133483552709786,0.0968850242839774,0.169152610319442
9326,14,106801,-0.157449640239892,0.0962613756084804,0.1028047626303
9327,14,106872,-0.147470967436311,0.0958611390201664,0.124851313934508
9328,14,107060,-0.134893490608682,0.0957535902593372,0.159787394011353
9329,14,107253,-0.15991405111343,0.0955642316659919,0.0951408977137974
9330,14,107791,-0.166239328250433,0.095026206871048,0.0810900446159533
9331,14,109033,-0.16866516618755,0.0950991395691566,0.0769960699147486
9332,14,109881,-0.139797136638481,0.0957784257828733,0.145292380054951
9333,14,110818,-0.397235860359164,0.236249125022121,0.0935642885644134
9334,14,111897,-0.116885924325059,0.0953191059176131,0.220918536089872
9335,14,112698,-0.127823089673345,0.0951944440572777,0.180213157026679
9336,14,114147,-0.11767122909034,0.0955417031262861,0.218910290920278
9337,14,116086,-0.104232871437969,0.0956899203195826,0.276774619232288
9338,14,119960,0.0101371232390365,0.0956014856680859,0.915614649360948
9339,14,122856,-0.037087646063634,0.0957286982782827,0.698675431096205
9340,14,124634,0.08672065509222,0.0954573502322708,0.364246905982276
9341,14,124765,0.0581250323407863,0.098459989489288,0.555339348819714
9342,14,126633,0.0757023301238123,0.100246812137221,0.450656844989347
9343,14,127328,0.0652779158413366,0.0953362305806081,0.493974627259197
9344,14,129414,0.188699739170254,0.208362736845495,0.365748941855676
9345,14,129960,0.069849935818194,0.0959950444650724,0.467315675304223
9346,14,134935,0.0516511629232381,0.096216947662359,0.591730260988818
9347,14,137678,0.0628956175082834,0.0954246286644179,0.510252899909076
9348,14,138308,0.0602561691192012,0.0955203590139333,0.528566310930944
9349,14,138448,0.0525383113189519,0.0966980608231376,0.587250137350701
9350,14,138534,0.143695384635238,0.1958595174945,0.463639565678602
9351,14,141579,0.0245399480834554,0.0957882092677104,0.797953629403932
9352,14,141962,0.0393980654227206,0.0953124249564961,0.679596007632936
9353,14,142083,0.00468765911730175,0.0956171047575968,0.960926844391692
9354,14,145164,0.0137568562477997,0.0963674929444763,0.886565822844555
9355,14,151127,0.0146598344616758,0.0956142466352345,0.878231407760796
9356,14,151394,0.0026070639696493,0.0961200817946769,0.97837696521237
9357,14,156985,-0.000461429502525174,0.0966489736876495,0.996193385080808
9358,14,158956,-0.0047187288537632,0.0954014508624323,0.960579241399563
9359,14,159230,-0.0235606460652125,0.0952288038834578,0.804734060966273
9360,14,159352,-0.00975288987671274,0.0971437800004815,0.920086589131128
9361,14,162311,-0.0132805798545733,0.0962420016944146,0.890325800452857
9362,14,163967,-0.0361914681821888,0.0952596254749308,0.704229916544723
9363,14,165144,-0.0382841734873803,0.095404164060197,0.688453778198068
9364,14,166587,-0.0227897000484019,0.095229335382771,0.81100110439864
9365,14,168984,0.00662088626220586,0.0957964656325113,0.944937933280949
9366,14,169290,-0.0139029867699776,0.0956479915187583,0.884512950678786
9367,14,169452,-5.90034398359474e-06,0.0959425126164502,0.999950965841
9368,14,169938,-0.00789190538049525,0.0959684496547868,0.934506947701586
9369,14,170778,-0.0240688547448474,0.0954173227357165,0.800995975149518
9370,14,171537,-0.00476101727133718,0.0958196924786239,0.960399716370574
9371,14,172452,0.0683083922456054,0.102026574779962,0.503604248312149
9372,14,175164,0.00907188943061604,0.0959060345969642,0.924693022767838
9373,14,175169,0.0112059381605226,0.0957914396392893,0.906940315955894
9374,14,175206,-0.0543113165480311,0.100368679058756,0.588767442344411
9375,14,176702,0.0508821814566453,0.0984979340910731,0.605772006252316
9376,14,178214,0.0305703871068531,0.0989735445859472,0.757599338282275
9377,14,180459,0.0186564008846615,0.0957027556263935,0.845551203959049
9378,14,181078,-0.286707609006555,0.209233619426511,0.171471855353675
9379,14,181081,-0.308078396638425,0.232749429607582,0.186476431835853
9380,14,182297,0.00688801149685048,0.0957536835432488,0.942694621953612
9381,14,183272,0.038598888699418,0.097433116086159,0.692227970452079
9382,14,184703,-0.0362007345487234,0.0955729654512945,0.70508200821052
9383,14,184811,-0.0206236483629671,0.0959009681889287,0.829851344104627
9384,14,185261,0.136399337947577,0.192432874732034,0.478907029034918
9385,14,185411,-0.0219654782095395,0.0962963991983486,0.81969839450491
9386,14,185846,-0.00180749669147662,0.0953648032535282,0.984888909503645
9387,14,186061,0.0127179773226445,0.0953202954236475,0.893934408246216
9388,14,186675,-0.0450083458291098,0.0958612373490951,0.638991021263704
9389,14,187156,-0.0487995086204256,0.0956726569648999,0.610322972580973
9390,14,187639,0.113467326218095,0.104046488467729,0.276217196991805
9391,14,187740,0.0438627472230141,0.0955744992858254,0.646561311471044
9392,14,189103,0.04365013483898,0.0959942704603762,0.649593040582911
9393,14,189310,0.0101584884982365,0.0955203803921522,0.915365936020581
9394,14,189723,0.0377665021015459,0.0959990312243705,0.694257849174887
9395,14,190174,0.0549614241767759,0.0957364019021522,0.566271718660866
9396,14,190876,0.0312068514491605,0.0958216824022537,0.744862236107617
9397,14,193564,0.0361248000728105,0.0960423748682801,0.707043252954025
9398,14,193668,0.0525084507180973,0.0961281914671246,0.58525041231657
9399,14,194053,0.0485590716873445,0.0975671764596615,0.619006205717186
9400,14,194811,0.0708536945996597,0.096434443596206,0.462989121382359
9401,14,196310,0.0361193096266609,0.0963448787639916,0.707962946326584
9402,14,196374,0.045511335750235,0.0983511518573622,0.643833503873047
9403,14,198392,-0.0317784737764645,0.095222039446184,0.738781287325056
9404,14,199813,-0.0603943500142679,0.0953830947845039,0.527028264912337
9405,14,204167,-0.088286173981127,0.0961158677374791,0.358963932514464
9406,14,204725,-0.125593815424661,0.0960984410247045,0.192087642350212
9407,14,205279,-0.0663776813799831,0.0959966305695602,0.489731975908185
9408,14,206830,-0.0918214931476589,0.0969735638525353,0.344352029515523
9409,14,208181,-0.106619833292198,0.0958992531881703,0.266985061512975
9410,14,208554,-0.131734139352044,0.0961874352602181,0.171695948943264
9411,14,210226,-0.0829614176208931,0.0953758783748928,0.384980855312219
9412,14,211354,-0.101408879996304,0.0953056749971637,0.288038695629527
9413,14,211768,-0.124441197453803,0.0956069299887199,0.193904747501617
9414,14,212579,-0.142824258479306,0.095976556979256,0.137613033762304
9415,14,213154,-0.140578645321901,0.0959393381862588,0.143732786537942
9416,14,213619,-0.127722223925537,0.0955946718201031,0.182383463700749
9417,14,213828,-0.153171888505209,0.0959850604925565,0.111430779920541
9418,14,213849,-0.140457431078104,0.0954888921852347,0.142201002958876
9419,14,214248,-0.137090569066621,0.096340143696327,0.155623673686728
9420,14,214258,-0.133862719337711,0.0960738207328014,0.164396140079809
9421,14,214305,-0.155225001143406,0.0957543996708565,0.105894549530751
9422,14,214773,-0.197283425722258,0.104494955390905,0.0598497854456757
9423,14,214794,-0.139243996687982,0.0984616641454812,0.158186006980643
9424,14,214795,-0.137468482200219,0.0990352614397613,0.165989280981372
9425,14,216362,-0.0440160157103278,0.096130226109602,0.647321059054573
9426,14,216406,-0.0381063425271919,0.0958628205297254,0.691232343201644
9427,14,220803,-0.03725271211444,0.0955983892088442,0.697008710830663
9428,14,223967,0.0308281840615233,0.0962631501880955,0.748969007363181
9429,14,225776,0.0214353775786474,0.0964990669979662,0.824340819749825
9430,14,228904,0.0970727568331903,0.0966390186320378,0.315831391098725
9431,14,233872,0.0118780602324484,0.0950658630319078,0.900637749124572
9432,14,236810,-0.0204421101786377,0.0955968167604232,0.830797842484587
9433,14,237449,-0.0124065192809749,0.0985678610850592,0.899908231782751
9434,14,239611,-0.0113624413854779,0.095205145328607,0.905068398643929
9435,14,240005,-0.0112363234642395,0.0951872045525723,0.906099558964513
9436,14,241034,0.0118090734137008,0.0951106929937256,0.901258181742323
9437,14,241114,0.0390311950618375,0.0956495845827973,0.683473753401525
9438,14,241965,0.0197866803666639,0.0952507496297246,0.835557598985803
9439,14,244751,-0.0162670704834553,0.0951806513291092,0.864394556679149
9440,14,247602,-0.0365751114546658,0.0953005618571256,0.70136741821114
9441,14,250138,-0.0226465003944827,0.0958606222852199,0.81338032624483
9442,14,250455,-0.0245099768177938,0.100159141419704,0.80682291098515
9443,14,250690,-0.0255227162951336,0.0953077532010086,0.789015328403515
9444,14,254840,0.0199298719612004,0.10726517549246,0.852708304967572
9445,14,256840,-0.0783068119420117,0.0953741652937353,0.412172794725157
9446,14,257173,-0.0611992661048768,0.0954201893796633,0.521701112249078
9447,14,263555,-0.17985966763766,0.111767732188478,0.108460582372746
9448,14,264064,-0.0485156423634642,0.0953005122906032,0.611013783608164
9449,14,267696,-0.057566780347353,0.0951712515009886,0.545650186981483
9450,14,269770,-0.0496926185075321,0.0951598262072339,0.601857470849886
9451,14,272462,-0.0488166076894309,0.0986358205341201,0.620966156765881
9452,14,272744,-0.0637903742443443,0.0950192673952401,0.502442092491702
9453,14,274575,0.0537954060746242,0.095821605536012,0.574872886118537
9454,14,275245,0.00247452575172702,0.0976312040106855,0.97979358854002
9455,14,278085,0.0109723715563546,0.0959675919748052,0.909037926687198
9456,14,281884,-0.035225244499721,0.0995925572160941,0.723779710000693
9457,14,283358,-0.0205390387832635,0.0965160168416921,0.831602322000112
9458,14,283468,-0.0569766017090657,0.106935960703417,0.594500016510931
9459,14,285036,-0.0175781112728704,0.0953971937666468,0.853913453506016
9460,14,288822,-0.0154340069152697,0.0952170164205555,0.871325399928091
9461,14,294413,0.0525785030502671,0.095323782513586,0.58158648339789
9462,14,300948,0.0818323559699285,0.211621791595759,0.699217576581678
9463,14,301186,0.10836480787001,0.0975215570526003,0.267243594310082
9464,14,301407,0.0951112835717692,0.0951445231509486,0.318164351165081
9465,14,303906,0.091583554847419,0.0956569667085603,0.339012334605103
9466,14,303958,0.0884319910033312,0.0959393041866159,0.357288866123774
9467,14,308851,0.104174769275201,0.0954740294397151,0.275958997322619
9468,14,308862,0.0993326123228342,0.0956472889778924,0.299734043835108
9469,14,309197,0.0902381234802498,0.0957869137992967,0.346800287096716
9470,14,309784,0.110757982707442,0.0958204601892405,0.248507575155964
9471,14,312060,0.0878816196042979,0.0953225517590933,0.357189838231158
9472,14,312454,0.0695771535485872,0.0952929227666229,0.465789009830791
9473,14,313182,0.0533564616429098,0.0953225579183544,0.576007406830114
9474,14,314163,0.070948046718835,0.0954033335647666,0.457574319194717
9475,14,314179,0.0713285007381726,0.0954078259400043,0.455189014593051
9476,14,314885,0.0877807353506085,0.0954386706771274,0.358325921977861
9477,14,317822,0.104394580400532,0.0955190378009337,0.275174610159676
9478,14,318991,0.094100468730143,0.0959363613675338,0.327331851771334
9479,14,319124,0.134193803914101,0.0961778027702607,0.163812210819104
9480,14,319557,0.106744861472777,0.0956721168273537,0.265293939953153
9481,14,319699,0.123587825521746,0.0955029687740133,0.196486147065012
9482,14,320016,0.155465382726085,0.0988006141905234,0.116492769408378
9483,14,320581,0.114720153681796,0.0956413674884062,0.23114483498655
9484,14,320771,0.10703124365462,0.0957218006862016,0.264263688832456
9485,14,320823,0.112450337944609,0.0955419503382294,0.239999104028395
9486,14,321416,0.111034309904736,0.0979491315040239,0.257735191152934
