SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
11144,16,62717,0.196574630764971,0.334744088053605,0.557418916812405
11145,16,62719,-0.0240355684883458,0.338300268450848,0.943399761587584
11146,16,64013,-0.0430998923498178,0.177513453250977,0.808302982758616
11147,16,64043,-0.0529753672465717,0.159748553824877,0.740375125533168
11148,16,64053,-0.0529753672465717,0.159748553824877,0.740375125533168
11149,16,64086,-0.0461840987596437,0.165869620624149,0.780840599064815
11150,16,64090,-0.0137504980549665,0.167672305348152,0.934686699862587
11151,16,64099,-0.0454444979487025,0.311681722578588,0.884159198107799
11152,16,64109,-0.0454444979487025,0.311681722578588,0.884159198107799
11153,16,64140,-0.0315874181620401,0.311440892321249,0.91927188432794
11154,16,64155,-0.0824685569701753,0.311208556546315,0.791168365561106
11155,16,64165,-0.0200008003762733,0.311335695910661,0.948813968507963
11156,16,64166,-0.0252852212004147,0.31123659965763,0.935296211351917
11157,16,64204,-0.0344105739408942,0.31182356279409,0.912192370341131
11158,16,64224,-0.0344105739408942,0.31182356279409,0.912192370341131
11159,16,64229,-0.0344105739408942,0.31182356279409,0.912192370341131
11160,16,64240,-0.0463748976063645,0.311967058977406,0.881912184171053
11161,16,64299,-0.0454581926873776,0.159095225752981,0.77525293157187
11162,16,64309,-0.0207378753116386,0.159298607608086,0.896496269060626
11163,16,64310,-0.0207378753116386,0.159298607608086,0.896496269060626
11164,16,64316,-0.0506752646033696,0.160414826170556,0.752264060589429
11165,16,64326,-0.0605490679076155,0.311960177778916,0.846215255815268
11166,16,64353,0.150826715060088,0.311047808044187,0.628048881332414
11167,16,64363,-0.391502241092173,0.369691437793082,0.290325093992408
11168,16,64363,-0.312310737209884,0.353666883777373,0.377802296465855
11169,16,64540,-0.0535357652362135,0.158327792659017,0.735464380944005
11170,16,64901,0.0366269724416144,0.165455237066242,0.824931657321755
11171,16,67148,0.108057708699982,0.156311095193442,0.489832010587199
11172,16,67473,0.0769211026899708,0.157440267071977,0.625447231325859
11173,16,67906,0.0579730328896863,0.156140765072425,0.710646533726726
11174,16,68771,0.0479112426295284,0.156900919161649,0.760272068842474
11175,16,69421,0.0213458078449005,0.159968551629673,0.893923406002773
11176,16,69480,0.0411775331112404,0.157297029705506,0.793642189148312
11177,16,69886,0.0105912666343075,0.158087317306491,0.946622571249205
11178,16,69892,0.0289286085525461,0.158006418213997,0.85483641694495
11179,16,70566,0.0698643513901005,0.155926816695707,0.654385769224769
11180,16,70846,0.0493211921436894,0.156709167230484,0.753152048902788
11181,16,73035,-0.0155814053810429,0.156612750217029,0.920805688036422
11182,16,73826,0.0666806861275282,0.156723507422553,0.670755510788388
11183,16,73929,0.14424456681316,0.163496682414771,0.378243255793495
11184,16,74120,0.0305478799394274,0.174634913721874,0.861239448022186
11185,16,74744,0.0631694991987374,0.1576407331177,0.688870086535963
11186,16,74823,0.0393621204242651,0.156866235984728,0.802015822720357
11187,16,75046,0.0521010630423083,0.15666784843796,0.739665751497341
11188,16,75389,0.0134818240779893,0.156328253598232,0.931324144885107
11189,16,75921,0.0835833283462446,0.156531775433989,0.59369813251212
11190,16,76550,0.178766506274249,0.157873799124564,0.258260914516184
11191,16,76572,0.196185565945698,0.159687449902286,0.220055360264166
11192,16,76573,0.192997015806154,0.159960620564492,0.22842180493571
11193,16,77440,0.183745677035435,0.160273745589503,0.252385933538228
11194,16,77714,0.275323174661272,0.155224299689585,0.0769728772010369
11195,16,77752,0.278007616059435,0.155141515446729,0.073995469718482
11196,16,78094,0.266714057047891,0.156419602714053,0.0890519795657424
11197,16,78301,0.228630777684689,0.156328350355184,0.144492976387065
11198,16,78839,0.299206486106088,0.156066056008362,0.0560221590413478
11199,16,82484,0.279801667227725,0.157608853016759,0.0767113252333605
11200,16,83222,0.203043759363584,0.155470405363083,0.19240424294234
11201,16,83512,0.212331651003434,0.155504351660217,0.172984689984192
11202,16,85402,0.438654908883194,0.334092766883931,0.190044805167954
11203,16,86230,0.251570784053426,0.155752932043273,0.107162667568521
11204,16,87193,0.261611012086059,0.155661222655948,0.0937167858381244
11205,16,89859,0.201346404676288,0.155909917621536,0.197400349966382
11206,16,92234,0.271736900665218,0.155607090213242,0.0816284254852565
11207,16,92791,0.240578265690584,0.155092062889785,0.12175065264517
11208,16,93959,0.259772825342254,0.155326179774634,0.0953247459460101
11209,16,96065,0.250467046672884,0.156169456113368,0.109648959481706
11210,16,100561,0.373230985780121,0.156366316651708,0.0175169808987872
11211,16,101574,0.372999225606558,0.154141228114082,0.0160312305130715
11212,16,103110,0.31603341717875,0.156344312107187,0.0439932546529391
11213,16,104922,0.174912855777658,0.312164115481925,0.575614301089984
11214,16,105267,0.310007326642344,0.154740088537662,0.0458976054264216
11215,16,105336,0.306529996066739,0.154541010226954,0.0480875462437435
11216,16,110992,0.187194441808927,0.156191505798891,0.231529094044382
11217,16,114578,0.189250222054899,0.155536952898094,0.224510683192845
11218,16,115153,0.0918807262824198,0.156672364936619,0.55794703812679
11219,16,116214,0.146168032299716,0.156092718701075,0.349698196525323
11220,16,116322,0.214762523784904,0.156581609858993,0.171068715836451
11221,16,116373,0.201660884492602,0.157082811968886,0.200058492317332
11222,16,116826,0.170044810313529,0.155994382496978,0.276425817747444
11223,16,117063,0.191898760891916,0.158453371755062,0.226677200792695
11224,16,117072,0.187605236551364,0.156796463310169,0.232308791289994
11225,16,117203,0.169845713607131,0.310765757964604,0.585040533243464
11226,16,117213,-0.288190848567272,0.21386861222556,0.1786791329734
11227,16,117215,-0.396566178721178,0.243807931062605,0.104724672281011
11228,16,117254,0.370583576580721,0.311352686359249,0.234752974834834
11229,16,117654,0.188340615480417,0.15622131402745,0.228778764957661
11230,16,117985,0.201758966492109,0.157073557836845,0.199813857906795
11231,16,118215,0.267105972289396,0.157007517795117,0.089780310975296
11232,16,118252,0.183629324976932,0.157601028985907,0.244743769628051
11233,16,118322,0.157252198363167,0.158400206286512,0.321510594578257
11234,16,118512,0.179089400779175,0.157415006892909,0.256021765493639
11235,16,120319,0.200100591621195,0.156258656630205,0.201184506409278
11236,16,121298,0.281455934954448,0.155494642914154,0.0711354460061801
11237,16,122212,0.253694827395878,0.15600547420546,0.104801196356722
11238,16,125144,0.222270244633549,0.15540205472115,0.153517890907601
11239,16,125464,0.186954259814662,0.155741197426995,0.230782673832762
11240,16,126720,0.242770116874787,0.155089760009193,0.11839630250103
11241,16,128020,0.194832618731784,0.155082768707318,0.209833003988695
11242,16,128319,0.186487981078066,0.155155857027712,0.2301925957618
11243,16,128822,0.222806852277395,0.154976025321441,0.151409042288865
11244,16,129358,0.189726287187287,0.155818396861549,0.224184900244955
11245,16,132456,0.0114587059914778,0.184977490246629,0.950640504835535
11246,16,132814,0.154302476869025,0.156533372890907,0.324931891344596
11247,16,136628,0.124162485626958,0.155538236558823,0.425246884364763
11248,16,136917,0.188381527430503,0.156855734984277,0.230561891813508
11249,16,138673,0.165138598101844,0.162689669047694,0.310775887601723
11250,16,138809,0.13018266785347,0.174231954493706,0.455452185195686
11251,16,143053,0.168123323048989,0.155146850235404,0.279264067383246
11252,16,143870,0.20609845341508,0.155499720026539,0.185897540726707
11253,16,145251,0.218573644587321,0.156604507397846,0.163680698213202
11254,16,145367,0.220568321841824,0.15683813657865,0.160501775077309
11255,16,145806,0.208479103427464,0.155958006319504,0.182160448560025
11256,16,145918,0.246548145087758,0.156222286243501,0.115418079042151
11257,16,147108,0.20209451983301,0.155076010716492,0.193357049174886
11258,16,149006,0.24238153325463,0.155202200751938,0.119251281361776
11259,16,149106,0.249749065675199,0.15537274685809,0.108856579868256
11260,16,149133,0.247687136799334,0.154942516154264,0.110809867905737
11261,16,150017,0.258566468633122,0.155450760445852,0.0971331883384447
11262,16,151512,0.144381714726056,0.156088736355591,0.355599028731974
11263,16,154007,0.249238260020422,0.155763554929605,0.110469545128551
11264,16,155634,0.221893958702988,0.155492468154905,0.154452310100849
11265,16,156150,0.232964973121992,0.155684441474393,0.135445021638396
11266,16,156322,0.163559765006502,0.159955798863984,0.307229873083388
11267,16,156324,0.156755470924848,0.159742883449451,0.327117566503984
11268,16,156325,0.156755470924848,0.159742883449451,0.327117566503984
11269,16,156326,0.171174868797948,0.159216962245988,0.283062239105164
11270,16,156328,0.179704631688605,0.159200897126574,0.259752301494359
11271,16,156476,0.237678490248825,0.15539671440978,0.127037374168536
11272,16,156514,0.247553410870316,0.155561061705963,0.112424014244811
11273,16,156560,0.240722843347452,0.155383438648462,0.122225326900192
11274,16,159409,0.111960219677783,0.15542235943652,0.471779429770539
11275,16,162438,0.17157204644531,0.175458051302776,0.328817072331389
11276,16,163733,-0.00350228390356548,0.157200994269478,0.982237973258916
11277,16,163842,0.0475891855794228,0.155393803110295,0.759595665210211
11278,16,164219,-0.0058879228514126,0.31329715683456,0.985016526352535
11279,16,165813,0.306188015485247,0.367515884164399,0.405335507604551
11280,16,165825,-0.0215454982532481,0.257712025672591,0.93341947153492
11281,16,166006,0.07090873935194,0.167009819198653,0.671402794252644
11282,16,167913,0.0572551268718259,0.157247366684945,0.71599486901042
11283,16,168266,0.0218104589273867,0.158306616290536,0.890497969278634
11284,16,170236,0.117314526609142,0.157188330068248,0.455964218459913
11285,16,170586,0.13417876187516,0.158246578849792,0.397062979373054
11286,16,170647,0.183073920520075,0.159257413427229,0.251108636361155
11287,16,170885,0.140705697218364,0.158251210140241,0.374539393163759
11288,16,170900,0.167411324793333,0.157379983668861,0.288173784966557
11289,16,170927,0.19402449356287,0.157364857266706,0.218411329426896
11290,16,170955,0.152574321285954,0.157283989549022,0.332682629275526
11291,16,170958,0.145996178891523,0.157301675830441,0.353975061109428
11292,16,170964,0.160979711439219,0.156990192341806,0.305870729292556
11293,16,170973,0.150464043196247,0.157473078933568,0.339983539934803
11294,16,171033,0.13895688645612,0.156705792483682,0.375824012323723
11295,16,171059,0.136072255955633,0.156541195405517,0.385305153275327
11296,16,171165,0.137597463923086,0.157058225619197,0.381575757270219
11297,16,171270,0.137093028896273,0.157324369128999,0.384126050117923
11298,16,171314,0.136867031778076,0.158531754373351,0.388535968958993
11299,16,171400,0.0850650532881779,0.160722397408359,0.596952943723848
11300,16,171451,0.0871350990609729,0.159291443509789,0.584712808922754
11301,16,171458,0.0871350990609729,0.159291443509789,0.584712808922754
11302,16,171525,0.151379674388028,0.159277713537547,0.342552482083062
11303,16,171529,0.151845464968945,0.159477420630605,0.34167545508408
11304,16,171534,0.160511674992921,0.159183795723444,0.313981073933363
11305,16,171564,0.135748376071192,0.159276738768202,0.394636570055473
11306,16,171567,0.140862174855776,0.159543067422348,0.377885743205819
11307,16,171580,0.142292129859698,0.159774574041073,0.37376080272228
11308,16,171729,0.163092716030391,0.156636114744623,0.298485868356732
11309,16,171822,0.170957270429634,0.158146097263816,0.280431308467782
11310,16,171898,0.241077818365804,0.164124518482615,0.142758228130375
11311,16,171982,0.436299712108047,0.30994066005587,0.160103484397542
11312,16,172021,0.324624456689419,0.310524355356813,0.296550045743416
11313,16,172126,0.16046653470104,0.156924698093145,0.307211318018878
11314,16,172141,0.159029827059171,0.156757355960178,0.311040618591774
11315,16,172786,0.17380409338945,0.157057814287294,0.269209674740027
11316,16,173125,0.254850736837783,0.156919746581059,0.105250593980685
11317,16,173235,0.234775459301697,0.158390311120406,0.13916354669879
11318,16,173538,0.185960422420115,0.160289425370852,0.246770143928442
11319,16,173703,0.209143759904994,0.15802122216994,0.18652006144747
11320,16,173708,0.212634480365715,0.158698813579479,0.181152137702943
11321,16,173979,0.263459353824225,0.160237276586626,0.101028718176623
11322,16,174009,0.241320494116688,0.161029562191871,0.134868577884572
11323,16,174059,0.238031629721025,0.166749368483268,0.154325173595921
11324,16,174996,0.196720180243599,0.157567812832541,0.212682908073255
11325,16,179596,0.125224522665522,0.157589224739425,0.427364895527686
11326,16,180654,0.10617860564016,0.158864137477819,0.50433992361945
11327,16,180789,0.161074446516484,0.157954774734149,0.30854521577158
11328,16,180828,0.131204262145039,0.15834680475384,0.407897460374249
11329,16,180851,0.116598937658963,0.158676512017267,0.462935984691377
11330,16,181568,0.0646330384599736,0.157988010300327,0.682713707498025
11331,16,182956,0.0224960253834769,0.15972258565187,0.888073234229362
11332,16,187861,-0.0400965757310789,0.160916708781874,0.803369592554189
11333,16,188829,-0.0268921273464444,0.162851822249631,0.868934222874707
11334,16,188882,-0.000229413742577123,0.159754885129346,0.998855020737811
11335,16,188952,0.0314574648994199,0.161518622785811,0.845692405058657
11336,16,189738,-0.0320633482098305,0.160047353667017,0.841332679924335
11337,16,191167,-0.0440013306736873,0.159403576066987,0.782680958320752
11338,16,191290,-0.0757733042570334,0.164204516332533,0.644755067480097
11339,16,191331,-0.11925420110824,0.168337823378676,0.479150829468427
11340,16,195694,0.173996165576933,0.157757717112443,0.270807678746433
11341,16,195879,0.165435861315147,0.157172200769279,0.293254820605617
11342,16,196859,0.0902914263237548,0.158137410533672,0.568384527563271
11343,16,197237,0.0480720855875185,0.157709352392986,0.760687126781969
11344,16,197765,0.132484271182866,0.30475835085571,0.664031970986743
11345,16,197765,-0.193589859511253,0.472623495777868,0.682342752991319
11346,16,197949,-0.121821284411173,0.319489034515164,0.703209778965935
11347,16,198072,-0.0248158725638958,0.159427157162943,0.876392762291515
11348,16,199543,0.102171820980861,0.159514053269142,0.522250638911719
11349,16,202983,0.065166127455569,0.159533365862732,0.683169271256621
11350,16,206288,0.0310494089234385,0.15893645820524,0.845225582342399
11351,16,207364,0.0529638593198384,0.157847930291123,0.73741918126559
11352,16,207437,0.0300178746061057,0.157722014154492,0.849166686210029
11353,16,208852,0.0406846213466558,0.159379747192335,0.798664428812056
11354,16,209279,0.0333071933692793,0.158626832136473,0.833810661174269
11355,16,210158,-0.0079519209173019,0.158373512361793,0.95998350677229
11356,16,210433,0.0274608150487023,0.163096312624398,0.866387241997307
11357,16,211386,0.0324752977128376,0.15758310690422,0.836844394582662
11358,16,211579,0.093988521550985,0.608924288829458,0.877420614816826
11359,16,211917,0.214852456918129,0.324400528869027,0.50820721144362
11360,16,212704,-0.115416035603718,0.157340626171763,0.463714502692044
11361,16,212773,-0.0512654784911696,0.157930136073499,0.745669602462073
11362,16,213411,-0.176810214751307,0.156888834225807,0.260517407850963
11363,16,214724,-0.453274816680572,0.155415529176088,0.00376578852542975
11364,16,215183,-0.290049814535646,0.156336073146379,0.0643873061176721
11365,16,215973,-0.25153319128585,0.157039494178743,0.11011214504093
11366,16,218021,-0.274287527488863,0.155620575514747,0.0788434063511175
11367,16,220471,-0.224293677234517,0.156659889281409,0.153107702580363
11368,16,220856,-0.189352213046969,0.157243247649268,0.229319355859462
11369,16,220879,-0.215169844556627,0.158411721724858,0.17523754100399
11370,16,221591,-0.226848041301903,0.158224750257887,0.152540849807149
11371,16,222732,-0.263057156820744,0.155403383789473,0.0913877293930177
11372,16,223881,-0.241852024098196,0.155576542776631,0.120948562193249
11373,16,225111,-0.226037108576619,0.155350897850294,0.146555146813688
11374,16,227828,-0.0446266992337019,0.1558483662545,0.774780405568213
11375,16,227880,-0.0309396260542953,0.15587745627942,0.842778431192791
11376,16,228020,-0.0334884609694906,0.157165759798847,0.83138964483592
11377,16,228836,0.0049433083092775,0.155866243306256,0.97471720340018
11378,16,229266,-0.0108317480559149,0.15561868674125,0.944547933271951
11379,16,229480,-0.0568888840788175,0.15626334070976,0.716032827163314
11380,16,229981,-0.0512461975079551,0.156485192079177,0.743496930001053
11381,16,230687,-0.100863989856339,0.15601583662277,0.518376732804146
11382,16,232373,-0.0720576121018695,0.156611696104114,0.645725098854828
11383,16,235230,-0.144776533944502,0.156117507585392,0.354375255850785
11384,16,235984,-0.175051669963908,0.157362807547686,0.266719687227944
11385,16,238141,-0.196274461199231,0.155958075923217,0.209039863071491
11386,16,238158,-0.180809159919467,0.155986173768156,0.247184322522234
11387,16,238341,-0.12979280337964,0.157721884623156,0.411107931221751
11388,16,238837,-0.109071608768781,0.15666492754859,0.486755790130737
11389,16,239186,-0.0993817000626914,0.157925360643176,0.529562736674773
11390,16,241363,-0.158092678091176,0.155220703624825,0.309136734632983
11391,16,241781,-0.162341410643924,0.160015523453316,0.311022215759816
11392,16,242191,-0.161752023610683,0.155175808467639,0.297949290208477
11393,16,243771,-0.161783203986713,0.155381341469553,0.298494863795221
11394,16,244227,-0.152928142510834,0.162018948549709,0.345871190151323
11395,16,246835,-0.165169586584134,0.241435098481907,0.494350847139941
11396,16,248105,-0.142095827387545,0.155472659714049,0.361361578548749
11397,16,250595,-0.120063844569633,0.172243413455985,0.486224583219203
11398,16,250804,-0.169348939650131,0.158826662482165,0.287039323738299
11399,16,256672,-0.121989054258317,0.157192177255903,0.438238851738341
11400,16,259609,0.0620959920360331,0.269618680119163,0.817983971986986
11401,16,260943,-0.0629561648836127,0.163618314631389,0.700636162387068
11402,16,261161,-0.0816203802298976,0.157080493283827,0.603662037582174
11403,16,261385,-0.139175843184996,0.158718818388678,0.381153352132243
11404,16,262588,-0.068359697553576,0.156947313006663,0.663423470694914
11405,16,262948,-0.102118564115334,0.156500625980141,0.514495505020147
11406,16,263569,-0.0624127370173518,0.156657172225255,0.690573774344358
11407,16,263635,-0.0929354480860981,0.156516836676783,0.55304434221312
11408,16,266518,-0.0358629169649504,0.157035740280652,0.819487553201943
11409,16,266729,-0.0196610668008983,0.15664516145967,0.900188568076187
11410,16,267591,-0.063073604574036,0.157276473158325,0.688635897003778
11411,16,267787,-0.0665843515899098,0.157569271918224,0.67286488907356
11412,16,269345,-0.0321758482592228,0.156675529730226,0.837404449724953
11413,16,269829,-0.0534203582129552,0.156929794357457,0.733750816129876
11414,16,270942,-0.0431131995949887,0.157116233515484,0.783935285245493
11415,16,270991,-0.0393193512946208,0.32459527544116,0.903654242321828
11416,16,271044,-0.0369944364956831,0.183084518023412,0.839984598602195
11417,16,271054,-0.0602818294099132,0.171950590150572,0.726115227071502
11418,16,271083,0.013040779700659,0.158348039477919,0.934410961218978
11419,16,271095,0.015506452687201,0.158001510320441,0.921875900611165
11420,16,271460,-0.0507811307961071,0.15668533111045,0.74605710019389
11421,16,271555,-0.0317184267039324,0.157709596926262,0.84072120991033
11422,16,272321,-0.0949082724440926,0.159021632353051,0.551006018627867
11423,16,272587,-0.0642880386036604,0.157878231474173,0.684107803907618
11424,16,272608,-0.0645784047227608,0.158294190204691,0.683547089532016
11425,16,272771,-0.065199818227217,0.157422254640066,0.679000025094389
11426,16,273953,-0.0610295210914783,0.158088341331252,0.699694465589037
11427,16,274031,-0.0489131353431916,0.157601614263991,0.756470857262401
11428,16,274407,0.00611822702567766,0.157953369766697,0.96912405314832
11429,16,274932,0.014931130303947,0.157546092432574,0.924548833639224
11430,16,275044,-0.00761113660903623,0.157953185964881,0.961595235985849
11431,16,275336,-0.00348771363951828,0.16059461195423,0.982685573842562
11432,16,276079,0.025162106173525,0.318036118587032,0.936984285667708
11433,16,276423,-0.0533710884499753,0.158901398195131,0.737164288784109
11434,16,276463,0.0110098813714247,0.160055379072275,0.945197358113444
11435,16,276662,0.0431531338593039,0.159416083444782,0.786783842181366
11436,16,276675,0.00761509456094922,0.158349041966841,0.961671263644939
11437,16,277230,-0.0322244834576768,0.160372002745083,0.840864465932992
11438,16,277302,-0.0497980432286276,0.167800204162386,0.766816756275862
11439,16,277437,-0.00407382780541987,0.157212316416359,0.979341449293064
11440,16,277570,-0.00585270287245487,0.160388914293865,0.970911724804208
11441,16,277737,-0.0130860850701811,0.159341643681456,0.934593098012863
11442,16,277787,-0.0181742105321651,0.157545127170854,0.90822635747729
11443,16,277836,-0.0378881628139912,0.157423488109251,0.809945431582622
11444,16,277951,-0.268313786115845,0.31136377834129,0.389417077676612
11445,16,278068,0.0536282763503901,0.167123591498027,0.748483699351185
11446,16,278223,-0.0530716198823291,0.168503708737149,0.7529795052428
11447,16,278867,-0.000880212062796315,0.158040839718007,0.995559332830857
11448,16,279067,-0.00207889195273625,0.15721242700352,0.98945698459081
11449,16,280178,0.123098678812157,0.156013938783001,0.430627821790923
11450,16,281799,0.0424847707761291,0.156676071579304,0.786424081250385
11451,16,281831,0.0421699969395845,0.156846606971888,0.788193415710875
11452,16,281975,0.074670693487857,0.156939166359808,0.634515546471991
11453,16,282180,0.0554845482803409,0.15825625637553,0.726098031734227
11454,16,283161,0.0941238916332564,0.157815344251611,0.551278376553003
11455,16,283198,0.109836035978594,0.15829973743371,0.488233549414046
11456,16,283200,0.0902552311142767,0.159460452714495,0.571750783261421
11457,16,283342,0.0600272190311611,0.162767846458964,0.712505047062279
11458,16,283618,0.073275957630139,0.156494012892645,0.639905599667784
11459,16,284685,0.10670845713656,0.156327409393033,0.49530988227433
11460,16,286882,0.0552632749965367,0.156514967648089,0.724234569819577
11461,16,288425,0.000408799467348064,0.156171248728348,0.997912909751633
11462,16,292604,0.0368551029610449,0.156935753521944,0.814467547034821
11463,16,293786,0.054870967042163,0.15722323195724,0.727297106502315
11464,16,295408,0.0220456913137939,0.156726760476095,0.888216230647429
11465,16,295944,0.0251285956483694,0.156165523093343,0.872256326575083
11466,16,296048,0.00849233647555947,0.156150798721482,0.9566588115217
11467,16,296837,-0.0428112942749888,0.311968501997508,0.890927598184218
11468,16,297486,0.0171688061130667,0.157563238219399,0.913292527231349
11469,16,298374,0.103197339149391,0.178961179728556,0.564545792811052
11470,16,300317,-0.0466604749495294,0.157645560594917,0.76741677264774
11471,16,300745,0.0105285068937985,0.156537861456502,0.946413966255815
11472,16,300812,0.03961933405169,0.156802106388074,0.800669579803123
11473,16,305191,-0.01622179962216,0.160419076857865,0.919511510790144
11474,16,305292,0.0543439982264546,0.158926559575914,0.732596448023185
11475,16,305368,0.0847389625641788,0.159155852050588,0.594764865226776
11476,16,306491,0.0197101854548778,0.158241690167546,0.900944794112836
11477,16,309023,-0.0261465345116042,0.156139066196285,0.867106595718042
11478,16,309089,-0.00784028354907773,0.157702785815536,0.960377168065504
11479,16,310891,-0.0259641718266826,0.15628656380644,0.868148321829977
11480,16,311025,-0.0648449303909514,0.155736033101769,0.677387071504933
11481,16,313141,-0.200305239533651,0.163601203460997,0.221636450162026
11482,16,314083,-0.0902444457214936,0.15584046706756,0.56290301613601
11483,16,317370,-0.058082986815736,0.156700661199673,0.711111590976216
11484,16,319783,-0.121129417090109,0.157837458418301,0.44333808057939
11485,16,324393,-0.00334945923837265,0.160776603590993,0.983390642541425
11486,16,325063,-0.0572049788179899,0.156771688306759,0.715409375967614
11487,16,326625,-0.0711397010258566,0.158087933636664,0.652986059574867
11488,16,326955,-0.0944192827329139,0.157356176417613,0.548867599619569
11489,16,326956,-0.0944192827329139,0.157356176417613,0.548867599619569
11490,16,327318,-0.037763448358319,0.156227671316504,0.809137013162108
11491,16,328994,-0.0989166939726683,0.163652043754091,0.545944093473151
11492,16,333274,0.025958072999133,0.157373315100792,0.869081029355672
11493,16,334163,0.0268334942636408,0.156979213019988,0.864371547732431
11494,16,334248,0.0232681215038197,0.159145464102255,0.88384173063614
11495,16,334818,0.0431961599376911,0.15649207348604,0.782688252824949
11496,16,335267,0.0460222526356298,0.158506377700276,0.771719341685774
11497,16,336019,0.0568921996720823,0.156404968209241,0.716262972561556
11498,16,337021,0.0607390941959053,0.157099730461527,0.699264862607617
11499,16,337162,0.103757991640299,0.158253232433526,0.512479430733284
11500,16,337655,0.050151603164604,0.157642523816374,0.750570664355869
11501,16,338769,-0.00302728625206627,0.161270402374478,0.985034000374025
11502,16,340393,0.00585630247460012,0.155773960110997,0.970031945945856
11503,16,341087,0.0290679017447605,0.159897306540912,0.855851039491777
11504,16,341278,0.0173659125198747,0.156427815728694,0.911667146118656
11505,16,341700,0.0480691942585496,0.156395941608034,0.758753840905471
11506,16,341808,0.0449683441928067,0.156222266947595,0.773631636175822
11507,16,342089,0.0464863914628937,0.156228444951515,0.766218657633399
11508,16,342883,0.0186508403387095,0.155911310512325,0.904848520629622
11509,16,344589,0.0121705110059449,0.158039519128686,0.938659784182112
11510,16,344783,0.0705764211887084,0.158920234676128,0.657242652016752
11511,16,344854,0.0523741562825879,0.158394743404171,0.741100588296847
11512,16,344885,0.0308686699647026,0.157940038677229,0.845156648514541
11513,16,345435,0.0425701176414339,0.157389674978881,0.786952206986833
11514,16,345518,-0.0126286727670755,0.165620130741372,0.939262738933975
11515,16,347467,0.0438943422982125,0.160232947505449,0.784290338950325
11516,16,347675,0.0468041318312369,0.190442625641974,0.806006981955666
11517,16,349333,0.0879465629403489,0.156264773069724,0.573925076000915
11518,16,351858,0.18095115721485,0.156120078819661,0.247218780801407
11519,16,354554,0.193824225100214,0.155994121352622,0.214873280347585
11520,16,357448,0.136334320316862,0.156341901949218,0.383786507437117
11521,16,357487,0.137356741878419,0.156158863136539,0.379676487486891
11522,16,357792,0.290400674648209,0.316043098490583,0.358794055350076
11523,16,359487,-0.0951876705675607,0.170896306673698,0.577886682680132
11524,16,359487,0.280648364725037,0.750920413368361,0.708822751523872
11525,16,359549,0.177877946216152,0.16661127694329,0.286420412575233
11526,16,360700,0.204228295215262,0.156228513838565,0.191981769974614
11527,16,361642,0.106646729725164,0.172468532501246,0.53674031332043
11528,16,361650,0.131518872883945,0.174249802956831,0.450889040994892
11529,16,364799,0.139504492737701,0.15863586236409,0.379782278662672
11530,16,368962,0.114728459837667,0.156315051712725,0.463462408053073
11531,16,370944,0.249019144407518,0.156425208479345,0.112293818896341
11532,16,374664,0.458846639430399,0.156327145277187,0.00355196288145582
11533,16,375273,0.420523290770658,0.155257634613928,0.00708695116717311
11534,16,379453,0.441804738426306,0.156896044378096,0.00513715888403542
11535,16,379899,0.4781210447309,0.154075184807673,0.00206907654824449
11536,16,381324,0.516119833408942,0.158305742789454,0.0012213941730056
11537,16,382997,0.524825462265087,0.153449376506128,0.000699042753228245
11538,16,383323,0.321127220725801,0.329698700997784,0.330722466853417
11539,16,383323,-1.10578846165297,0.939945245767718,0.240212119815161
11540,16,385700,0.578447157664503,0.152902324796294,0.000181874672621775
11541,16,386559,0.432942189417573,0.17093059533987,0.0117463133027101
11542,16,388383,0.570248096349515,0.153328705765723,0.000232463804779202
11543,16,390896,0.488612593261129,0.15417803759742,0.0016624503497737
11544,16,391737,0.506229750031661,0.154215256805725,0.00113124393064849
11545,16,394692,0.481736037590561,0.15409599282388,0.00191767303666982
11546,16,394889,0.500426136949781,0.156586445708995,0.00151996968817257
11547,16,397855,0.505858158848044,0.153360058580552,0.00107096814250063
11548,16,402293,0.451017479171815,0.154359141395671,0.0037033894090276
11549,16,402514,0.465591406043177,0.154033672523735,0.00268874352729828
11550,16,402519,0.468684840073801,0.153967111377975,0.00250924752944944
11551,16,403369,0.432901142380519,0.154173945094392,0.00526413057152032
11552,16,403706,0.390468840223989,0.154344535249949,0.011845427963239
11553,16,404629,0.37808859524885,0.15619615927425,0.015998864151462
11554,16,404759,0.121277755765636,0.252678901275947,0.631547498327772
11555,16,408647,0.367408442379145,0.154267855642672,0.0177657412747131
11556,16,408849,0.332017167145662,0.155010274445741,0.0328850707496267
11557,16,410559,0.375700260714432,0.154687727041179,0.0156490175306484
11558,16,414655,0.387406495723078,0.154645724855248,0.0126907578759879
11559,16,416016,0.328178893007097,0.15499370994037,0.0349273763995668
11560,16,420442,0.222540301218422,0.163419384812768,0.174137590263417
11561,16,422802,0.342307430084009,0.156967802732858,0.029861653205646
11562,16,423193,0.331381600748543,0.154772531967074,0.0329513332466519
11563,16,423981,0.282893789186116,0.156718563653516,0.0719098893033589
11564,16,425228,0.192741350625649,0.333947384016553,0.564198711868088
11565,16,425229,0.0543889423035555,0.310844686868793,0.861202389794795
11566,16,425230,0.179817407519738,0.208845813270057,0.389819417500924
11567,16,426033,0.362008503967464,0.155920534395403,0.0208149907186706
