SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8414,13,8306,-0.70617292082419,0.44073436365735,0.109991600278893
8415,13,8309,-0.633355794374288,0.43379291913511,0.145167965948967
8416,13,8312,-0.620509208677379,0.433845511779576,0.153528701157493
8417,13,11305,0.371365566372232,0.381069887724134,0.330458793927618
8418,13,13831,-0.0722434380809573,0.195726414473266,0.712271365091537
8419,13,13907,-0.0837983477934037,0.195829125842898,0.668973476357508
8420,13,13915,-0.0684470131572197,0.195475672313158,0.726430330822481
8421,13,13986,-0.0759808516688929,0.217268127759716,0.726764839908796
8422,13,13991,-0.0337210431948072,0.224394987578424,0.880633180627342
8423,13,14020,-0.0199528990048807,0.216560411042612,0.926642657817593
8424,13,14021,-0.0199528990048807,0.216560411042612,0.926642657817593
8425,13,14024,-0.0199528990048807,0.216560411042612,0.926642657817593
8426,13,21905,-0.224392464824831,0.233942359863128,0.338125361684607
8427,13,23864,-0.135052609052961,0.218187350340666,0.536331782859872
8428,13,23864,-0.635564081392623,0.424640919330662,0.135362423642127
8429,13,26551,0.435050850192437,0.610007530597958,0.476199824108697
8430,13,26589,-0.315187714442544,0.427260309272673,0.461190008271206
8431,13,26591,0.485930394019243,0.595894215660045,0.415356521204238
8432,13,26716,0.0082516525164964,0.372896556945584,0.982357931547883
8433,13,26795,-0.342570433368921,0.211098922384461,0.105525762173398
8434,13,26816,-0.317593601469451,0.212565537791198,0.136043502235084
8435,13,29394,-0.365488167262862,0.211122211462392,0.0842954355471845
8436,13,29853,-0.332452260557086,0.213520552732085,0.120365700249898
8437,13,29994,-0.338781643582599,0.212724709774404,0.112148908173155
8438,13,31587,-0.347771235387179,0.210437072408123,0.0992985648492406
8439,13,31591,-0.346304467742877,0.216721325288744,0.110954327411854
8440,13,32245,-0.321292447339644,0.217717746585744,0.140907998509458
8441,13,32516,-0.308432442079469,0.220522553407928,0.16279784769276
8442,13,33821,0.89770365608307,1.43980301684411,0.533364822607527
8443,13,33830,-0.515510483745201,0.504440373688793,0.307506615870971
8444,13,34097,-0.23247821818887,0.218836306509225,0.288808299255763
8445,13,43096,-0.0910885558672812,0.235093608388278,0.698651760644498
8446,13,43166,-0.108949330882124,0.232791720558255,0.64006479292264
8447,13,43354,-0.0895458067468677,0.232815154017478,0.700749177516337
8448,13,43972,-0.186722123363911,0.235075183586748,0.427549750307358
8449,13,44607,-0.0644923752648876,0.236762425922294,0.785479285318786
8450,13,44612,-0.0644923752648876,0.236762425922294,0.785479285318786
8451,13,45801,-0.133868738760358,0.242266222999991,0.580908472015652
8452,13,46481,-0.0614590432648794,0.247141059113034,0.803752921746842
8453,13,46758,0.0367622362031206,0.242417956792971,0.87955107897914
8454,13,49851,0.0414894680922373,0.633841039742782,0.94784702608391
8455,13,50766,0.0980527233094728,0.247107602759427,0.691753459530143
8456,13,53770,-1.53358694854203,2.03663375246584,0.451951283953271
8457,13,55098,0.0291239408727213,0.315606560162364,0.926528510035701
8458,13,56990,0.103089176966037,0.37413233656351,0.783061075251981
8459,13,57813,-0.0327170594300159,0.36710707351696,0.929036051109694
8460,13,58847,-0.00803017882889812,0.332077212830584,0.980721369237036
8461,13,60008,0.0590459357219881,0.326645257639798,0.856655999014757
8462,13,60048,-0.116413947998094,0.338408773593211,0.731048152309093
8463,13,61764,-0.0334825868182893,0.342805334687456,0.922247942320742
8464,13,63599,-0.258747747159873,0.328356816006927,0.431220942064526
8465,13,65230,-0.447437165598795,0.297474462195848,0.133444727421073
8466,13,65881,-0.204681257996948,0.311462644152306,0.511505309520004
8467,13,65927,-0.356612904771314,0.332143152536089,0.283702963972395
8468,13,66821,-0.11208406618969,0.303192594215296,0.711843031977516
8469,13,67103,0.0317694152561581,0.293658620604565,0.91391052353649
8470,13,68113,-0.152844317730834,0.289595425208856,0.597979687481531
8471,13,69500,-0.450710854637053,0.274098722317585,0.10099669539152
8472,13,70163,-0.403350886704976,0.276842463069155,0.146013876849236
8473,13,70356,-0.389067298590605,0.273969256916038,0.156457362113354
8474,13,70380,-0.373045975723628,0.274429130130843,0.17490259560221
8475,13,71887,-0.18020413763839,0.276681355999958,0.515272950379237
8476,13,72027,-0.22034741316584,0.27619557220146,0.42552587154345
8477,13,73225,-0.190614414447647,0.262617839644757,0.468427412763507
8478,13,73814,-0.306226565611722,0.258579495777403,0.237105082269978
8479,13,74713,-0.289344673334631,0.254697887831455,0.256714295705988
8480,13,75198,-0.268248288910923,0.2475975821828,0.279368446966039
8481,13,75558,-0.295069031490079,0.250218813664638,0.239095216196784
8482,13,75773,-0.185097865497356,0.246586996301329,0.45336988448582
8483,13,75864,-0.167774338498349,0.244522170151548,0.4930806559703
8484,13,76087,-0.244251139539009,0.242713350249635,0.31494336068559
8485,13,76765,-0.287494334750025,0.234982561219304,0.221967934644531
8486,13,77019,-0.145506167368076,0.239823814382567,0.544426024549914
8487,13,77330,-0.216997137261143,0.236632098453989,0.359756531886912
8488,13,78550,-0.19365972384122,0.232443995413088,0.405325889723931
8489,13,80145,-0.163437659066076,0.236627466575351,0.490210472445176
8490,13,80160,-0.153752617541645,0.236522506585723,0.516079563608548
8491,13,80220,-0.20281849477142,0.236297503170851,0.391299086690589
8492,13,80254,-0.205504421573967,0.235226084751497,0.382904785900332
8493,13,80292,-0.201309672593549,0.234071869432032,0.390354228447243
8494,13,80310,-0.207878909736436,0.23522017406047,0.37742560749752
8495,13,80397,-0.212658173423692,0.235326676681415,0.366785514870103
8496,13,80408,-0.233870562361528,0.236586556064897,0.323575082625213
8497,13,80527,-0.21881243104155,0.2361400307642,0.354756166827812
8498,13,80679,-0.249000351247841,0.238861397587462,0.297917872241286
8499,13,80821,-0.252868218106324,0.236404503324008,0.28551127356839
8500,13,81047,-0.283536070654961,0.23455260057333,0.227534209002476
8501,13,81072,-0.249993368872982,0.233938878732164,0.28596805361373
8502,13,81354,-0.241059188954458,0.233253237860105,0.302093573864411
8503,13,82403,-0.383689508875913,0.222945608801883,0.0861269412591028
8504,13,82881,-0.180129089018568,0.223599804689821,0.421023351830531
8505,13,84172,-0.215720763785374,0.231375171813439,0.351797103954677
8506,13,87424,-0.282445396519547,0.21875588190717,0.197498538507092
8507,13,88311,-0.155936669388541,0.217471447302526,0.473820913302143
8508,13,88764,-0.195364795239565,0.22344665192355,0.38253621569728
8509,13,88791,-0.104666969709859,0.220891143675227,0.635907227290127
8510,13,89247,-0.324009050335736,0.222278384668534,0.145819924377961
8511,13,89355,-0.291323284299272,0.224897211244833,0.196041876944598
8512,13,89691,-0.224950756465938,0.222549216643702,0.312808779003086
8513,13,91960,-0.149643034259911,0.225467232989657,0.507314338680549
8514,13,92062,-0.215597366521751,0.221626804174471,0.331321491809264
8515,13,92384,-0.235340348773607,0.215514278837145,0.275580360442115
8516,13,94497,-0.365193952787228,0.211201786905919,0.084661273559723
8517,13,97415,-0.51283216373397,0.203397712265419,0.0121309978307153
8518,13,97472,-0.469529159559344,0.209181163562834,0.0254123626850032
8519,13,97583,-0.685358187083009,0.366278745100609,0.0621529428191938
8520,13,97628,-0.508081050025225,0.206040827598056,0.014140797116361
8521,13,98766,-0.590655004182537,0.195889237525162,0.00275359827691028
8522,13,99275,-1.02667010727103,0.286550599894078,0.000387571541311139
8523,13,99276,-0.457510309102883,0.992984035874516,0.645266816064949
8524,13,99282,-0.637910919941288,0.198619770123719,0.00144070878204894
8525,13,99287,-0.279075048428663,0.440212424717044,0.526520496536444
8526,13,99287,-0.809027302867437,0.244136893612428,0.00101564269795088
8527,13,99599,-0.119389668018131,0.214158230571439,0.577550498210048
8528,13,101201,-0.44900145164257,0.388608947718671,0.24870530632659
8529,13,101281,-0.448198465752071,0.198854995110643,0.024815583288554
8530,13,104473,-0.472802834126795,0.192945508698218,0.014752582321404
8531,13,104772,-0.49760378193996,0.191195032848955,0.0096420101791703
8532,13,105190,-0.464593387789956,0.193133428162837,0.0166616232990437
8533,13,107506,-0.43924865683093,0.195597454452441,0.0253429110680133
8534,13,109242,-0.544753390812746,0.194581980525421,0.00539776139006441
8535,13,110929,-0.551981558600225,0.208283389970312,0.00840774981532242
8536,13,111621,-0.407283779135555,0.196037795344406,0.0384707274894779
8537,13,111799,0.280265946700242,0.378153758705179,0.459099584989835
8538,13,114474,-0.553800435265247,0.192735671244557,0.00430697103568537
8539,13,117501,-0.38778895165851,0.194417087647511,0.0468525312031021
8540,13,117522,-0.422760110592021,0.193746606012028,0.02976650832218
8541,13,119016,-0.531684780587052,0.200420143729626,0.00834202134424816
8542,13,119408,-0.406712940362334,0.196478219071097,0.0391777615143665
8543,13,120082,-0.410512512180365,0.195513225075918,0.0364676708348145
8544,13,120287,-0.459921449918688,0.195006895255147,0.0188940651227616
8545,13,121136,-0.395034575783367,0.195359257714695,0.0439206035540072
8546,13,121512,-0.486338959392555,0.194825239065321,0.0130056815631914
8547,13,121587,-0.449803765286817,0.19569551495086,0.022117856080996
8548,13,123855,-0.395596975141667,0.194372519198205,0.0425721582589541
8549,13,124036,-0.373294708338393,0.221366523067161,0.0926178032349529
8550,13,124576,-0.441392374184971,0.202067745145435,0.0295918727010957
8551,13,125353,-0.404722549945651,0.195306533015998,0.0389683769190916
8552,13,125833,-0.419494503024323,0.196465527853738,0.0334321273536382
8553,13,126281,-0.42397088768801,0.194346376897831,0.0298040364983487
8554,13,126381,-0.408862014314464,0.195547335862864,0.0372553328865825
8555,13,126395,-0.358477255585125,0.197305751664251,0.0700861828739759
8556,13,133462,-0.265864377302164,0.196234583039584,0.176338349416928
8557,13,138257,-0.258949481178642,0.193567397124623,0.181831237664423
8558,13,138830,-0.187090152097509,0.193324254173067,0.333830241707608
8559,13,141610,-0.286715022329754,0.22234798824455,0.198072786199786
8560,13,144518,-0.232646462487884,0.190276940407465,0.222268945086797
8561,13,145552,-0.17799828026788,0.189742974073273,0.348833350314538
8562,13,146087,-0.16714042978278,0.211394438502964,0.429675208074135
8563,13,146101,-0.13797390603182,0.191863076764625,0.472538490211982
8564,13,146103,-0.125410491779764,0.19213196781674,0.514354564223397
8565,13,146107,-0.164545553443862,0.192792534095034,0.393969119052843
8566,13,146983,-0.212456513099734,0.189446651832556,0.262855141592359
8567,13,149070,-0.277859820544082,0.187795963978047,0.139876268276656
8568,13,151409,-0.281672410005984,0.187775313784624,0.134495212205412
8569,13,158039,-0.291720066423187,0.187071016647973,0.119795858721091
8570,13,158199,-0.257881385216695,0.188545583964688,0.172263497942849
8571,13,159382,-0.336071719963055,0.186959550991626,0.0731006535733276
8572,13,159852,0.223143485350588,0.400812334622257,0.578065996125161
8573,13,162015,-0.213983677622256,0.191217056692944,0.263874729326396
8574,13,163391,-0.0331947085758563,0.19577491558923,0.865456866090682
8575,13,163509,-0.204405722943961,0.187398723831079,0.276125540495032
8576,13,164705,-0.158586529037763,0.188820745842288,0.401544845953625
8577,13,169759,-0.102149369152916,0.18638675936643,0.584003573691985
8578,13,169888,0.13682517659131,0.208647553921339,0.512398150410424
8579,13,173500,-0.245005298637067,0.187748044209218,0.192753569114299
8580,13,176799,-0.178526003824068,0.187699179497168,0.342190002957921
8581,13,179719,0.034705125006349,0.393070298627014,0.929694336426678
8582,13,179719,0.0435135770628254,0.550288058452588,0.937018426268344
8583,13,183474,0.0846538452975367,0.790746675297918,0.91480570148671
8584,13,191678,-0.228601527488726,0.189467966358886,0.228415581678298
8585,13,193232,-0.111034706197502,0.187822517154079,0.554786046260084
8586,13,205923,0.0823242725964469,0.186870397663787,0.65981419625282
8587,13,209069,0.262071744837601,0.376360086128921,0.486678886192999
8588,13,209723,0.135140927751241,0.187251691654834,0.470952168011202
8589,13,209750,0.184799742064248,0.186702831660709,0.32294650491451
8590,13,210558,0.175383271714401,0.186512411666121,0.347691171543647
8591,13,211507,0.267966529438221,0.22951446084134,0.243781755199965
8592,13,211631,0.135973354580463,0.190432052571341,0.475683217170603
8593,13,212205,0.123057307529459,0.190489904524555,0.518696264724058
8594,13,212453,0.0843065832386806,0.191939891910602,0.660760522389126
8595,13,216269,0.0606377308099433,0.187095564558099,0.746054040097691
8596,13,216599,-0.0247571952419927,0.186379146411362,0.894401591217584
8597,13,217048,0.148168531331976,0.201808265349323,0.46331152101026
8598,13,217206,0.0354067030296728,0.188885235511024,0.851414832256619
8599,13,217356,0.0164140999364146,0.1868487073051,0.930048087655851
8600,13,223846,0.237232662244854,0.18810576920395,0.208081760768019
8601,13,223868,0.219341535027098,0.188518228314851,0.245411309407563
8602,13,225313,0.1957395404983,0.18770030314179,0.297740596402288
8603,13,225322,0.197077977590533,0.188085115392259,0.295441785129489
8604,13,225767,0.164550511639776,0.188371162891068,0.382960457069093
8605,13,226048,0.140196856270804,0.189105951238483,0.458964039880423
8606,13,228874,0.242940916258869,0.18933351168062,0.200285703300689
8607,13,234266,0.162373542826426,0.187190394815808,0.386298706737606
8608,13,234850,0.153776659635507,0.189416808843459,0.417428976674637
8609,13,234851,0.153776659635507,0.189416808843459,0.417428976674637
8610,13,236364,0.0728911947310149,0.194698129769453,0.708345994195277
8611,13,238236,0.191173862236799,0.187229940324332,0.307923088053225
8612,13,238291,0.240539203735699,0.193310141159518,0.214208266474364
8613,13,244183,0.302318816199912,0.187688902506122,0.108129257182191
8614,13,244460,0.3032537523758,0.187452392646591,0.106606611425017
8615,13,247407,0.348485801513757,0.18761445206497,0.0640787348409585
8616,13,248552,0.368036301535706,0.190270489012379,0.0538776737156101
8617,13,253667,0.322515257650456,0.189160121785618,0.0890769356249388
8618,13,254919,0.236888921390119,0.189532465309439,0.2121789258449
8619,13,255043,-0.00736405059653134,0.534080242315635,0.989006678231665
8620,13,255043,0.782561911924477,0.727905212948593,0.283069756733139
8621,13,256853,0.266062088693424,0.191551454458761,0.16571296401627
8622,13,258020,0.212639617816833,0.189218328878551,0.261870359373341
8623,13,261178,0.249139803027247,0.188557390533688,0.187259028793247
8624,13,261667,0.332804541702988,0.201799688861716,0.0999998037925543
8625,13,262788,0.245702024165716,0.188748410430443,0.193852913539102
8626,13,262904,0.260225468541737,0.188510364094501,0.168327602902148
8627,13,262915,0.263277308599008,0.188681268819534,0.163786055870434
8628,13,263341,0.244731093597508,0.189336297362623,0.197004002341048
8629,13,268101,0.29706218032601,0.278855819962665,0.287473037852265
8630,13,268107,0.366222379853035,0.286647447533409,0.202228111411431
8631,13,268108,0.463657972142019,0.290448610433421,0.111305217546776
8632,13,268336,0.231314306148587,0.19401931783509,0.233974630184832
8633,13,268402,0.232412463517906,0.193997246628156,0.231713217414601
8634,13,268600,0.17912024713308,0.191428702611851,0.35006623532985
8635,13,272284,0.211156688987393,0.188544700715984,0.263505397224755
8636,13,274252,0.238343608763769,0.188069832583079,0.205878288304573
8637,13,275145,0.22505220538562,0.191835640058245,0.241526179514297
8638,13,278674,0.276602608003961,0.188826190496819,0.143851074197952
8639,13,280923,0.337097327205686,0.186979968654943,0.0722640888330756
8640,13,283371,0.328349881469651,0.188041513022479,0.0816536830658414
8641,13,286749,0.337241303546963,0.196142372490683,0.0864236209017025
8642,13,287022,0.252828445688245,0.188855777624435,0.181517420649386
8643,13,290088,0.26703641209975,0.191883465643961,0.16490187872136
8644,13,296799,0.222140324155831,0.188652950549659,0.239786154791001
8645,13,296809,0.248373113795029,0.188738506562129,0.189039999999077
8646,13,298658,0.168777823729242,0.19052435394086,0.376296259782824
8647,13,298712,0.177663111450623,0.189149157239903,0.348231719007349
8648,13,298845,0.183368065856819,0.188958235195042,0.332503693658875
8649,13,299038,0.236021220853048,0.195872171411396,0.229019846539354
8650,13,299044,0.241429789512841,0.195628898828283,0.217978689704011
8651,13,299082,0.143723634079949,0.19708080478957,0.466324711227565
8652,13,299124,0.159840293124008,0.199146380068564,0.422730309047311
8653,13,299304,0.156932638806803,0.188889032377956,0.406637340514144
8654,13,299947,0.193889976966893,0.18910400303059,0.305919643413027
8655,13,300804,0.235439178257331,0.20085306009323,0.241908810243104
8656,13,302918,-0.0425965464492982,0.189014081604509,0.82182826646789
8657,13,309981,-0.100390931168946,0.190675315634601,0.598870132585701
8658,13,310001,-0.0965660409256406,0.190732863011575,0.612969500271306
8659,13,311023,-0.100221785685108,0.191809197144507,0.601644632097516
8660,13,313844,-0.139406354711103,0.190434440185058,0.464627551944122
8661,13,315986,-0.059726083683787,0.19060893114573,0.754204709396204
8662,13,317001,-0.139902635525427,0.192854168257837,0.468667520706029
8663,13,319136,-0.201951749684128,0.19000430968796,0.288563017535048
8664,13,329611,-0.282128591630627,0.191404208405951,0.141374497636917
8665,13,329923,-0.333556543301708,0.192621243229851,0.08420586182701
8666,13,331270,-0.197206206280377,0.194331453835971,0.310899529061123
8667,13,331334,-0.253366695889652,0.193588325167085,0.191456490340596
8668,13,331755,-0.164468719106876,0.195520723827161,0.400814847369682
8669,13,331971,0.210953523083139,0.414188117280944,0.610847470215227
8670,13,333904,-0.252093835464898,0.192250578069931,0.190616352443244
8671,13,338431,-0.056133284162043,0.191332197226787,0.769403137328684
8672,13,339328,-0.141824081841316,0.192264228450759,0.461216032787289
8673,13,339643,-0.131659916761173,0.191638492537117,0.492519766431794
8674,13,340812,-0.157546578679028,0.189892273375933,0.407290087544591
8675,13,341260,-0.132494515252395,0.189295646695802,0.484429343660825
8676,13,341722,-0.123033754847266,0.198639287161009,0.536063764847559
8677,13,343136,-0.117839713682164,0.190647026874832,0.536905283655618
8678,13,343663,-0.111917207138056,0.191362962013667,0.559027194858928
8679,13,343706,-0.130151696458955,0.19115068643436,0.49639043610037
8680,13,344093,-0.0745239328584369,0.191424104064076,0.697279214278444
8681,13,345749,-0.165795473828078,0.196088129494557,0.398396044892122
8682,13,347381,-0.131826250020823,0.190178717625673,0.488658454653784
8683,13,348544,-0.196024024247563,0.292956823641116,0.503854660141008
8684,13,349796,-0.158125163441203,0.194926136275258,0.417794250221827
8685,13,350144,-0.231383252327097,0.188804282724183,0.221196720041357
8686,13,350249,-0.21877646662037,0.188846852905628,0.247448832509768
8687,13,350920,-0.0233832219635548,0.214135273724859,0.913107203957707
8688,13,352789,-0.23383125039087,0.189162962590899,0.217229708310753
8689,13,353678,0.300690649082126,0.298159755338522,0.313910833153901
8690,13,355292,-0.196801982105732,0.190396216058258,0.302010049605879
8691,13,363033,-0.171136394200063,0.187768405385327,0.3626946486459
8692,13,363801,-0.172796378962171,0.189714600349122,0.36301029028241
8693,13,365504,-0.153167213050107,0.188943806277855,0.418113133936205
8694,13,367606,-0.0585904157252489,0.187963340046508,0.755443479685104
8695,13,368822,-0.0581341176997671,0.187935134910394,0.757252439317645
8696,13,372555,-0.577946635721114,0.23991476130332,0.0165093169147562
8697,13,378887,-0.0312437731338453,0.19298907435929,0.871481952110608
8698,13,379256,-0.0376501710357414,0.188571606132868,0.841861610680522
8699,13,379628,-0.057518757167038,0.187150359388413,0.75876596847294
8700,13,380063,-0.0414434415867009,0.200052263095718,0.836001955920883
8701,13,380640,-0.0627596119521636,0.188012259025427,0.738724193933822
8702,13,381948,-0.0569477466381481,0.18834845028277,0.762560939039806
8703,13,382282,-0.121788561280545,0.188120455775445,0.517796022702785
8704,13,382792,-0.114093663233669,0.188589480201127,0.545578167843155
8705,13,383109,-0.2083524754922,0.188202644280923,0.269019836024852
8706,13,385364,-0.167787974279215,0.187776966012685,0.372171865412453
8707,13,386654,-0.211620950249913,0.187167623169717,0.258970310693211
8708,13,389323,-0.174099518532524,0.186094570191761,0.35014795964446
8709,13,391103,-0.156773944607361,0.192475829957083,0.415900627579022
8710,13,391230,-0.134650118538617,0.187142347276891,0.472305022591398
8711,13,391266,-0.127299714532832,0.186914564409573,0.496281116386931
8712,13,391381,-0.106492044559016,0.186823959782519,0.569031623666087
8713,13,391504,-0.104973411717081,0.197483153006528,0.595367678465558
8714,13,391574,-0.0917913567328512,0.188634626342269,0.626837234661927
8715,13,391711,-0.0819935454972053,0.187569123526048,0.6622787443218
8716,13,391847,-0.122299432149173,0.187658392216148,0.515010347234152
8717,13,393150,-0.178274861700521,0.186354073853379,0.339400705039424
8718,13,393315,-0.162174037844712,0.187994758886428,0.388914559468905
8719,13,393588,-0.148771049617634,0.186651825598887,0.425957101192783
8720,13,394197,-0.220085975063091,0.206838700493062,0.288034990721095
8721,13,394755,-0.187656141103282,0.191013629342516,0.326564453433591
8722,13,394864,-0.343972972222205,0.21256179520322,0.106507077911618
8723,13,396386,-0.187107635222542,0.186910280305698,0.317485499625218
8724,13,396438,-0.152727339606488,0.187748600330372,0.416498550165972
8725,13,397928,-0.427675461146858,0.18546946566093,0.0216947570618126
8726,13,398786,-0.271402551693372,0.194975238691951,0.164803395981327
8727,13,398820,-0.301251947729983,0.192999552254752,0.119444672010415
8728,13,398904,-0.28275226777525,0.191107835537939,0.139887084026579
8729,13,399724,-0.305820109836896,0.18787847219939,0.104469038465423
8730,13,401237,-0.355175564411609,0.1885184887576,0.0603817507025582
8731,13,404548,-0.339616075385188,0.187839292936395,0.0714552872275934
8732,13,406726,-0.476003070891684,0.185344944546394,0.0106335092320412
8733,13,407923,-0.39590529756963,0.185783885479127,0.0337797802452038
8734,13,408241,-0.400190610870052,0.185643154947265,0.0317825997346955
8735,13,409642,-0.0772751012121441,0.188250695916075,0.681695294112029
8736,13,409778,-0.0234112872590724,0.187956474068265,0.9009452009932
8737,13,409846,-0.0152371983497603,0.187298613383008,0.935207779759523
8738,13,411379,-0.0344926623009393,0.207422473461391,0.86802250193188
8739,13,412406,-0.0245372369095371,0.188037395035372,0.896252097559622
8740,13,412815,0.0133445610124898,0.187424246088864,0.943279094161123
8741,13,413034,0.0167497567846037,0.189870109884199,0.929754291533345
8742,13,413778,0.0403555527198154,0.190135274168251,0.832037206964827
8743,13,413897,0.0479560520031788,0.18674908681562,0.797487377039962
8744,13,414299,0.0546000093705444,0.186743918714533,0.770168595423993
8745,13,418355,0.138102584560927,0.188321924652209,0.463842389803697
8746,13,426219,0.273122074109047,0.398822680306184,0.493906394435228
8747,13,426224,0.595819892249588,0.403809973516799,0.140970696169152
8748,13,426224,-1.53227054628806,0.846410258366745,0.0710968782295595
8749,13,426996,-0.0754571038070281,0.187585879161262,0.687740825066765
8750,13,430167,-0.0654316873179194,0.188199882621356,0.728294306411321
8751,13,430829,-0.055887313069263,0.18704482610434,0.76527532493997
8752,13,431873,-0.181123073123321,0.187268720120628,0.334114853437127
8753,13,432599,-0.0463016311960688,0.187490029574745,0.805086481123108
8754,13,432778,-0.0394141933825839,0.187903759072104,0.833978073673142
8755,13,433201,0.0135782366096465,0.187086372659589,0.942183541048269
8756,13,433403,-0.000886111162802128,0.186677992810581,0.996215348128695
8757,13,433701,0.0118338624133544,0.187882837699035,0.949813835656859
8758,13,437477,0.089065165493483,0.186499917069933,0.633257954253536
8759,13,438478,0.0224379833419569,0.186846933123163,0.904482142534975
8760,13,439427,-0.0219868375162492,0.187042564298871,0.906491146414419
8761,13,441834,0.124747116141857,0.187502364570049,0.50628696942803
8762,13,441920,0.132670901454772,0.187216412308418,0.479009440348945
8763,13,442194,-0.0376721562475605,0.194754918004694,0.846730609547285
8764,13,442239,0.118028682297567,0.199286489618792,0.55405811977061
8765,13,442381,0.0391719661706056,0.188776281505442,0.835735375880689
8766,13,442626,0.0692064181110916,0.188209665975302,0.713310480521076
8767,13,443372,0.049926514192203,0.195907897821701,0.798989779273956
8768,13,443520,0.0413558229409797,0.188101430187463,0.826107926756531
8769,13,444319,0.0378400043478138,0.188031144366932,0.840624259152871
8770,13,445628,0.0252886839919219,0.186745438547809,0.892358620192378
8771,13,453818,0.18926144653207,0.186587902633538,0.311120702618106
8772,13,458388,0.205248924379235,0.18659040136759,0.272082907035568
8773,13,458460,0.241307153828863,0.186834129357056,0.197355213793285
8774,13,459157,0.333216866383903,0.185829172560102,0.073807225415197
8775,13,459519,0.254184526399561,0.187731651173791,0.176609568158169
8776,13,460480,0.291526579681812,0.187038785306,0.1199770965216
8777,13,462987,0.314196525380673,0.189933641600176,0.0989668816346543
8778,13,463519,0.377219105384991,0.186658578322113,0.0440441850111714
8779,13,463819,0.28466814831842,0.189772999815193,0.134496428139535
8780,13,464615,0.335772755944846,0.186017900372883,0.0719178747941639
8781,13,465559,0.2760420249507,0.186005824170824,0.13868787648474
8782,13,465619,0.26901323109625,0.186841975841802,0.150813007318626
8783,13,466416,0.305684695500105,0.186440086178245,0.101981942674129
8784,13,469663,0.199587919576998,0.18710338076141,0.286824885966717
8785,13,472968,0.343856517975855,0.185424122014482,0.0645111011293388
8786,13,474399,0.293802686839612,0.186494194354894,0.116060228446347
8787,13,475855,0.0901965524649028,0.196785760803566,0.646983783317564
8788,13,476482,0.189349590369246,0.186312804312711,0.310182886886965
8789,13,476860,0.195717800168507,0.186840658178101,0.295580269987788
8790,13,482844,0.34443001850546,0.185279833326239,0.0638630940247236
8791,13,483306,0.34696239027043,0.185793464512862,0.0626655237478028
8792,13,489572,0.442034459539849,0.184975831250914,0.0173868231159242
8793,13,489751,0.493563844907403,0.301560823894061,0.102584865387935
8794,13,489756,0.457218038325497,0.193205208524947,0.0184969791092027
8795,13,489758,0.474319685200539,0.19433047052697,0.0151461416564102
8796,13,489760,0.0632206147683405,0.406113017538677,0.876380182716479
8797,13,491360,0.327830671308269,0.185630150625389,0.0782531035851051
8798,13,492500,0.308876607542652,0.186420708589032,0.0984323724954808
8799,13,495175,0.31938347107126,0.185495092323517,0.0859837141955908
8800,13,495523,0.273513664975722,0.186342138557492,0.143048003948838
8801,13,499228,0.335707609239712,0.194654008497978,0.0854681644763618
8802,13,500062,0.341854540081626,0.186621336969418,0.067822433667831
8803,13,500365,0.32544762767909,0.185754260402995,0.0806364043943176
8804,13,500701,0.296869427749986,0.18641933628464,0.112171481014039
8805,13,501075,0.334995439480889,0.186140854739248,0.0727637241488555
8806,13,502913,0.32749030234658,0.198163816022981,0.0992964861563271
8807,13,503363,0.252967487808145,0.19049555527705,0.185054514496658
8808,13,503636,0.203487860387074,0.35140485689268,0.56291154903057
8809,13,503653,0.382866276984777,0.21644869813688,0.0777816400989727
8810,13,505070,0.408096007227377,0.188636652268895,0.0311812103060805
8811,13,506148,0.219906037251477,0.187074727534103,0.240587612931119
8812,13,506197,0.223402509493081,0.189235806577704,0.238576022676851
8813,13,506223,0.229770311392504,0.188663885450199,0.224082319098937
8814,13,506332,0.260307060679735,0.189188955366034,0.16972166875332
8815,13,509480,0.251224815057121,0.186136446542538,0.17798323782195
8816,13,509524,0.269502378269481,0.186956757958166,0.150323632153127
8817,13,510249,0.227545554983597,0.189634975587897,0.230977654052061
8818,13,510643,0.20057547235819,0.187188607162107,0.28466978924639
8819,13,510968,0.19365379631676,0.187431070196996,0.302217597162108
8820,13,511585,0.187251902486857,0.191868540471651,0.329763241981673
8821,13,511660,0.17583431023967,0.18884186049809,0.352428180129236
8822,13,511842,0.145407531540287,0.189051765832962,0.44232371412827
8823,13,513217,0.119660150840467,0.187171197843344,0.523036852012092
8824,13,513927,0.0630554998749505,0.18704727393245,0.736234350350048
8825,13,514127,0.0759266187815102,0.198094942929054,0.701739930903967
8826,13,514849,0.2055799011368,0.188690793741605,0.276673663456103
8827,13,517233,0.19507974014033,0.189710961709143,0.304512909750709
8828,13,519684,0.173391957418862,0.191047051331298,0.364715236781894
8829,13,522023,0.106098952179964,0.188960157110704,0.574820864610645
8830,13,522293,0.197790108331614,0.188057206153305,0.293631405114675
8831,13,522976,0.0951874819712006,0.18764587889399,0.612280806014446
8832,13,524221,0.140718772823321,0.187564782873528,0.453609379873807
8833,13,524777,0.198202085972764,0.188168324558038,0.292913280905539
8834,13,527416,0.128545804561894,0.188107718867486,0.494825942546462
8835,13,531104,0.105208086798036,0.188417033623411,0.576939702243736
8836,13,534586,0.0632350946869768,0.188202009728888,0.737073616728235
