SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
11362,16,213411,0.000198797760053826,0.0534155990256278,0.997032608378935
11363,16,214724,0.0341802883149069,0.0534206814855569,0.522696535128509
11364,16,215183,0.0247815134716391,0.0533740282907042,0.642719678725869
11365,16,215973,0.046588163928829,0.053507134317693,0.384514780655507
11366,16,218021,0.0547999035025991,0.0530408163138005,0.302234087690318
11367,16,220471,0.0480297167468126,0.0533350895050269,0.368453521387908
11368,16,220856,0.0414831001179091,0.0535043296045913,0.4386683047265
11369,16,220879,0.0485306260591678,0.0539159981915022,0.368672423049045
11370,16,221591,0.044217733639391,0.0538787440957727,0.412376861883756
11371,16,222732,0.0397021537989056,0.0529867254543995,0.454184518567808
11372,16,223881,0.0734168822056739,0.0529103545642944,0.166142958921071
11373,16,225111,0.0591908377767406,0.0528613753280631,0.263587143934038
11374,16,227828,0.00441377610491506,0.0529717849902963,0.93364182096126
11375,16,227880,0.0105797285838457,0.0529760047641037,0.841823998105146
11376,16,228020,0.0179190080626126,0.0534088002272862,0.737442229130325
11377,16,228836,0.00985880186238086,0.0529697069135975,0.852456381947139
11378,16,229266,0.021864396578688,0.052875655063999,0.679487075064078
11379,16,229480,0.0148499892479644,0.0531112748833541,0.779947052939664
11380,16,229981,0.00965821349259965,0.0531881785161432,0.856012080941971
11381,16,230687,0.0265527354833545,0.0530356252796515,0.616923506073896
11382,16,232373,0.0369491857997413,0.0532052020472616,0.487847031173645
11383,16,235230,0.0433111001033469,0.0530721747914,0.415005153065375
11384,16,235984,0.0133410091377506,0.053569799774227,0.803474876066508
11385,16,238141,0.032938814493969,0.053093278360237,0.535397948737271
11386,16,238158,0.0230284719113754,0.0530996392598734,0.66478273119342
11387,16,238341,0.0369734842816244,0.0536181738597733,0.490917679609733
11388,16,238837,0.0360574755326081,0.053245636104483,0.498728205995192
11389,16,239186,0.0386553224483146,0.0536627074366855,0.471793220591898
11390,16,241363,0.0262938060988816,0.0528117543826975,0.618880111501098
11391,16,241781,0.0443980912492448,0.054410328373741,0.415058145684683
11392,16,242191,0.0262818068863411,0.0528001570882104,0.61896313502059
11393,16,243771,0.00673810204213526,0.0528872435973641,0.89869236201828
11394,16,244227,0.0353204766971387,0.0551006528372425,0.521927320210591
11395,16,246835,0.103198780828464,0.0819238514238539,0.208612876969882
11396,16,248105,0.0196378945811081,0.0528906218925033,0.710642378167088
11397,16,250595,-0.0093208363128478,0.0585762991672225,0.873662969815832
11398,16,250804,0.0106006683756759,0.0540622582246458,0.844658341143244
11399,16,256672,0.0272618024439171,0.0534487194835319,0.610331481638815
11400,16,259609,-0.17643114254009,0.0911562692578637,0.0537297382030564
11401,16,260943,0.013942162881401,0.0556135351827325,0.802194005243987
11402,16,261161,0.0181320275229431,0.0533965932134194,0.734380250455273
11403,16,261385,-0.000146160801882678,0.0540004131577237,0.99784192869312
11404,16,262588,0.0265111744727642,0.053335308435668,0.619451865412387
11405,16,262948,0.0269275507890235,0.0532005948720466,0.613066382594919
11406,16,263569,0.0439254153122937,0.0532016573099062,0.409565981700183
11407,16,263635,0.0395651004404707,0.0531782176229399,0.457365664024033
11408,16,266518,0.0377049771702676,0.0533358930875432,0.48007363987186
11409,16,266729,0.0444291930148187,0.0531855950559364,0.404079290460514
11410,16,267591,0.0606931037147264,0.0533660005834232,0.256184662541976
11411,16,267787,0.048960306576833,0.05350113402506,0.360749902887388
11412,16,269345,0.0557795244846161,0.0531676282580162,0.294838014004086
11413,16,269829,0.0653993195584917,0.0532287462905433,0.220022794018169
11414,16,270942,0.0769367704358532,0.0532455115333441,0.149360761125965
11415,16,270991,0.0205877268153491,0.110312819960362,0.852057631984695
11416,16,271044,0.0138998231040672,0.062221751346263,0.823359878601392
11417,16,271054,0.0660732060057647,0.0583428880846769,0.258193768206153
11418,16,271083,0.0622427888896994,0.0537141392311276,0.247329786893214
11419,16,271095,0.0577689528937171,0.0536105481178543,0.281962895546529
11420,16,271460,0.0630735159286808,0.0531526163021549,0.236163977185124
11421,16,271555,0.0648603061592042,0.0534904957202528,0.226109891454853
11422,16,272321,0.0429333337431937,0.0540235652537739,0.427313322197086
11423,16,272587,0.0508065363389569,0.0536004494132398,0.343841425723936
11424,16,272608,0.0399794315876359,0.0537679764226263,0.457640518199092
11425,16,272771,0.0378263284545912,0.0534761642109983,0.479816131609854
11426,16,273953,0.0301723370124087,0.0537147656680507,0.57466733245026
11427,16,274031,0.0371582334628475,0.0535327950309054,0.488062911754196
11428,16,274407,0.0224855899271055,0.0536683266758076,0.675490546835994
11429,16,274932,0.0390518318625087,0.0535034618096271,0.46593932466702
11430,16,275044,0.0337092045561515,0.0536516782404528,0.5302154866611
11431,16,275336,0.044746845149803,0.0545272484029487,0.412409308277567
11432,16,276079,0.0397293012024669,0.108067066230143,0.713365284780878
11433,16,276423,0.0382486530616485,0.0539739990691004,0.479009655679344
11434,16,276463,0.0463485623985632,0.0543403363352688,0.394275866827351
11435,16,276662,0.0421651450339832,0.0541377953083531,0.43659070105218
11436,16,276675,0.0380381836686748,0.0537781075152972,0.479836026202843
11437,16,277230,0.0458505739418991,0.0544520032048872,0.4003376266192
11438,16,277302,0.000890241896641553,0.0570351643443194,0.987555423101969
11439,16,277437,0.044029775479007,0.053378335723765,0.410006826222485
11440,16,277570,0.0361186631415464,0.054475484964531,0.507746608068624
11441,16,277737,0.0286356169218087,0.0541324350006782,0.597143569273649
11442,16,277787,0.0378218732662093,0.0535059648705736,0.480112311169016
11443,16,277836,0.0309328924713129,0.0534805244243948,0.563365976829434
11444,16,277951,0.0138812727799529,0.105927821414841,0.89581464830138
11445,16,278068,0.0281131939772915,0.0567866918750225,0.620861121611457
11446,16,278223,0.0141057404402066,0.0572702863422517,0.805592236434482
11447,16,278867,0.0217060989149012,0.0536988582129089,0.686296470102488
11448,16,279067,0.0230373436463795,0.0534156822980704,0.666524945255577
11449,16,280178,0.0339574377520446,0.053038375224179,0.522430110089301
11450,16,281799,-0.000915462941536938,0.0532529793359095,0.986294089382584
11451,16,281831,-0.00836086212142306,0.0533090141363607,0.875462438165407
11452,16,281975,0.0116843109069126,0.0533503461081051,0.826768078016531
11453,16,282180,0.00225509146687214,0.0537937226254616,0.966585304965762
11454,16,283161,0.0102266194240745,0.0536589020970002,0.84895975270091
11455,16,283198,-0.00013773669268452,0.0538359434535265,0.99796009785314
11456,16,283200,0.00643670650786676,0.0542172510274464,0.905564216757015
11457,16,283342,0.00492644251865135,0.0553278226987238,0.929099851951727
11458,16,283618,-0.00382215339283248,0.053201707259831,0.942767790675792
11459,16,284685,0.0171778401468533,0.0531561505404211,0.746766861774128
11460,16,286882,-0.0105861056901572,0.0531991125286856,0.842384920109441
11461,16,288425,-0.0197481494372508,0.0530654805471746,0.710006851978144
11462,16,292604,-0.0126304501740086,0.0533356408103474,0.812941015506517
11463,16,293786,9.82704537255685e-06,0.0534426301965844,0.999853388639875
11464,16,295408,-0.0233883178721376,0.0532516280360347,0.660782589431337
11465,16,295944,-0.0154137942543055,0.053069548387731,0.771646241053165
11466,16,296048,-0.0163891333610353,0.0530619913221292,0.757604402947126
11467,16,296837,-0.0449824953454527,0.106000465874732,0.671560846535394
11468,16,297486,-0.0040098715527816,0.0535494412570562,0.940351278049877
11469,16,298374,0.0127717723135043,0.0608460482734981,0.833864420311503
11470,16,300317,-0.0205386761128096,0.0535724396628656,0.701667785789073
11471,16,300745,-0.0431397120677057,0.0531512537368321,0.417544867927535
11472,16,300812,-0.0381700843107086,0.053256373029786,0.474018761103911
11473,16,305191,-0.0611625581467358,0.0544230585754316,0.26184654801917
11474,16,305292,-0.0432503234961221,0.0539721759606336,0.423471111884717
11475,16,305368,-0.0446975360038505,0.0540596199333613,0.408898032797353
11476,16,306491,-0.0416251486028665,0.0537350719333166,0.439073021034883
11477,16,309023,-0.0698689122636214,0.0529366003507427,0.187736976287206
11478,16,309089,-0.0733622995109344,0.0534541564090257,0.170799766855132
11479,16,310891,-0.0328697517584129,0.0530883372034853,0.536215581010783
11480,16,311025,-0.0126636755787278,0.0529366825124896,0.811071448381925
11481,16,313141,0.027650964838543,0.0556995023097905,0.619899273417436
11482,16,314083,-0.000859795590451851,0.0529886010865707,0.987063221677925
11483,16,317370,0.00907167471913739,0.0532639875576854,0.864859710647311
11484,16,319783,0.0018753391923505,0.0536867989382671,0.972154421480834
11485,16,324393,0.0166263222023452,0.0546339179063221,0.761061640619082
11486,16,325063,0.0182451162166131,0.0532811508782106,0.732230382734248
11487,16,326625,0.0417869350488717,0.0536966548855329,0.436970229510649
11488,16,326955,0.036395525331043,0.0534707826142142,0.496531647298451
11489,16,326956,0.036395525331043,0.0534707826142142,0.496531647298451
11490,16,327318,0.0416579481187266,0.0530531465925118,0.432856170029968
11491,16,328994,0.0523910667278449,0.0555771526495244,0.34649301650239
11492,16,333274,0.0594494153638156,0.0533928046971644,0.266279259663762
11493,16,334163,0.0442285984299779,0.0533007304092624,0.4072163565997
11494,16,334248,0.0453816213448276,0.0540343745695627,0.401552108536079
11495,16,334818,0.047349148444937,0.0531309276804093,0.373440351587619
11496,16,335267,0.00795608501715839,0.0538742664587441,0.882680606865931
11497,16,336019,0.0272934647302248,0.0531454306858852,0.607879657566747
11498,16,337021,0.02974912126607,0.0533792642129759,0.57766471163893
11499,16,337162,0.0251307495360987,0.0537995782327657,0.640703674302162
11500,16,337655,0.0535494177918039,0.0535077373325128,0.31761919990388
11501,16,338769,0.0993890819912061,0.0545530188498191,0.069319211951309
11502,16,340393,0.0277216993879095,0.052920408395308,0.600720224985168
11503,16,341087,0.0813123147284556,0.0541721592366465,0.134249928547837
11504,16,341278,0.0633027748682747,0.0530571418149907,0.233629289826973
11505,16,341700,0.0669916997460292,0.0530396492423551,0.207405033402908
11506,16,341808,0.0679982392053068,0.0529759756437959,0.200135277611544
11507,16,342089,0.0640709259151206,0.052992374162454,0.22744922629164
11508,16,342883,0.054942892513441,0.0529078663395504,0.299765066624932
11509,16,344589,0.0577965716544044,0.0536231207235884,0.281845918110449
11510,16,344783,0.0527617406044413,0.0539522016941709,0.328776240921479
11511,16,344854,0.0613862829152831,0.0537406667326407,0.254116521951182
11512,16,344885,0.0674226259419205,0.053559845665972,0.208924359854618
11513,16,345435,0.0480661773344311,0.0534343141518574,0.368979562802197
11514,16,345518,0.0492686815004493,0.0562265039598169,0.381488022937545
11515,16,347467,0.0493636187790276,0.0543986619029362,0.364792265903288
11516,16,347675,0.0484272168431805,0.0646774530872052,0.454506749798503
11517,16,349333,0.0453230913521103,0.0530767045193706,0.393730165843893
11518,16,351858,0.0806824852461764,0.0529856299580096,0.128723090716554
11519,16,354554,0.116035818067491,0.0527713298348478,0.0285373983819014
11520,16,357448,0.114862905778939,0.0528385872621465,0.030380799250899
11521,16,357487,0.113774786817888,0.0527835761032172,0.0317985264912975
11522,16,357792,0.164914512713509,0.107179007299423,0.124777581235968
11523,16,359487,0.074916184517896,0.0579688447501793,0.197080412313696
11524,16,359487,0.0699011229906956,0.255228914426914,0.784339953297533
11525,16,359549,0.0776029748338643,0.0565647481412889,0.170955927220697
11526,16,360700,0.102925231498917,0.0529410373456235,0.0526717200997578
11527,16,361642,0.0639574574597486,0.0585474920678875,0.275400965979785
11528,16,361650,0.0568435912642863,0.0591905054887282,0.337536511435067
11529,16,364799,0.0296234241227349,0.0539494939603001,0.583287075254721
11530,16,368962,0.0392651824989136,0.0531241895800669,0.460324956398219
11531,16,370944,0.0705714556782523,0.0532203047023102,0.185688778055344
11532,16,374664,0.066771108519911,0.053655721415591,0.214164768819535
11533,16,375273,0.0605464824217148,0.0532133826872284,0.255973357380283
11534,16,379453,0.0488727013171557,0.0538549862345895,0.364768384142111
11535,16,379899,0.0557826856654519,0.0529898337429906,0.293196071769219
11536,16,381324,0.0854201362850736,0.0544157253162332,0.117364687253039
11537,16,382997,0.0648785461627701,0.0528952886444077,0.220810476602497
11538,16,383323,-0.104111145477283,0.11206395234604,0.353506655144937
11539,16,383323,0.555344243722389,0.318704837232226,0.082291270734739
11540,16,385700,0.030857249936298,0.0529824343340864,0.560665523298653
11541,16,386559,0.0143534783686879,0.0586124757396563,0.80668562562044
11542,16,388383,0.0257527806789063,0.0531032634678118,0.628007900139439
11543,16,390896,0.0201284178466731,0.053127868632511,0.705014100840191
11544,16,391737,0.0244256500104622,0.0531891762273002,0.646357270193127
11545,16,394692,0.0111056006284468,0.0530873255723565,0.83441672054611
11546,16,394889,0.0423950307164053,0.0539341950654178,0.432364901256868
11547,16,397855,0.0315766423526142,0.0528909191646429,0.550880460279493
11548,16,402293,0.023319037658563,0.0530761064824626,0.660676089606995
11549,16,402514,0.027830516246551,0.0530018591102117,0.599853270619849
11550,16,402519,0.0249789459093046,0.0529924656732479,0.637669238636034
11551,16,403369,0.0407578964268139,0.052934565252268,0.441834104710857
11552,16,403706,0.0311674378459929,0.0529024533727578,0.556138028656121
11553,16,404629,0.0413736484407203,0.0534777852472406,0.439649395643756
11554,16,404759,0.0342504804015,0.0858833592374614,0.690280018986939
11555,16,408647,0.0423758805503961,0.0528004036204759,0.422764837221895
11556,16,408849,0.0383635819991061,0.0529832230288674,0.469502117563737
11557,16,410559,0.0217073562033423,0.0529965480469063,0.682348246493565
11558,16,414655,0.0132650280460832,0.0530178531621911,0.802578799338753
11559,16,416016,0.0149177260980013,0.0530031938144967,0.77853051332032
11560,16,420442,-0.00370614908123867,0.0556845610025323,0.946972747321617
11561,16,422802,0.0103813317806929,0.0537019050079368,0.846824218332575
11562,16,423193,-0.000204292382949833,0.052940972219905,0.996923253829393
11563,16,423981,-0.0201052548396273,0.0534964516288856,0.707273431475647
11564,16,425228,-0.0589633241181353,0.113504509252983,0.603751610158929
11565,16,425229,-0.103658030744112,0.105503158806152,0.32652099621508
11566,16,425230,0.037192473391864,0.0710246164267303,0.600846347012312
11567,16,426033,-0.0301477923500385,0.0533696320742662,0.572509666212102
11568,16,426036,-0.0407355705869532,0.0537768992721754,0.449260503325914
11569,16,429194,0.00602653072454049,0.0529274839118286,0.909410399594665
11570,16,429289,0.00988575166422712,0.0529149986449917,0.851906546702847
11571,16,429882,-0.000479986785901082,0.0536178081248392,0.992862487266804
11572,16,432058,0.0327990225997859,0.0528996589438814,0.535642457698187
11573,16,432771,0.0451799225653045,0.0529999277652424,0.39454096152963
11574,16,434375,0.0160761377337708,0.0534705979211007,0.763855507135005
11575,16,434477,0.0160596288247296,0.0533176641277676,0.763434352482581
11576,16,436464,-0.0280249169827431,0.0656990604765581,0.669956242325792
11577,16,444059,0.00098029789671801,0.0529722802131545,0.985245753574227
11578,16,444574,0.00929177043771309,0.0534975429585485,0.862211853039558
11579,16,447582,0.0129653614366789,0.0530533249711878,0.807075742453534
11580,16,450580,-0.023932907273473,0.0556300572458191,0.667301486152598
11581,16,452142,0.000493216452783829,0.0539933213666128,0.992716771378759
11582,16,452342,-0.00814674808332994,0.0529868467045543,0.877894412950913
11583,16,453075,-0.0282541340888942,0.0534214681619859,0.597213453009596
11584,16,454180,-0.00096753872459053,0.0535796723234159,0.985602830379995
11585,16,455737,-0.0049200198346204,0.0591091242053109,0.933710896239385
11586,16,458134,-0.0409213672717092,0.0530055221748255,0.440618621087492
11587,16,462244,0.0997440485317469,0.0725471814168804,0.17003906529424
11588,16,463609,-0.047398191524935,0.05283075830095,0.3702394674016
11589,16,463745,-0.0471364231303635,0.052754088122189,0.372191671688465
11590,16,464655,-0.0649110788746186,0.0532578435656794,0.223730986990582
11591,16,465114,-0.0688688170673553,0.0530616659018307,0.195168597591145
11592,16,466376,-0.0409371255528777,0.0530690732927573,0.440989915850138
11593,16,468617,-0.0362894036222435,0.0529437768857479,0.493520690781794
11594,16,469813,-0.046032699158436,0.0540845763047048,0.395277270320467
11595,16,470812,-0.046309895613396,0.0531606655365569,0.384274762689621
11596,16,471343,-0.0423811597223741,0.0530996443958282,0.425323567346037
11597,16,473892,-0.0504724981572096,0.0528268587774061,0.340012851941571
11598,16,475831,-0.0182877513134158,0.0528994921479283,0.729768476452321
11599,16,476232,-0.0160004733206126,0.0528317280406022,0.762177021688567
11600,16,476735,-0.0391977490221635,0.053222325332418,0.461921265483892
11601,16,477416,-0.0382021921711006,0.0530053880271463,0.471557081505855
11602,16,481940,-0.0211671634303853,0.053276811887015,0.691382409320773
11603,16,485926,-0.0189414557888368,0.0839582225591362,0.821638644645899
11604,16,486479,0.0428970334719621,0.0528391544964566,0.417429519938619
11605,16,487107,0.0519794343425089,0.0527428581174816,0.325040990148064
11606,16,487561,0.0486699434739403,0.0532769380151559,0.361588737867738
11607,16,488115,0.0391306858605502,0.0531498718646127,0.462077912881768
11608,16,488158,0.0413636953717492,0.0532935692391657,0.438181332182771
11609,16,491839,0.0297192670674463,0.0581811382725213,0.609806296642865
11610,16,493871,0.0534253092040829,0.053118841008351,0.315215393254516
11611,16,493908,0.0575377727694642,0.0531750885731448,0.279971687648713
11612,16,494210,0.051887214481023,0.0527663707206634,0.326114251876998
11613,16,496069,0.0215569458343804,0.052954860622132,0.684194834041822
11614,16,496405,0.0359910780382292,0.0529292916420276,0.496960201184824
11615,16,496486,0.031770607340797,0.0530174127001214,0.549391549372093
11616,16,496734,0.0462003033199167,0.0530551434508697,0.384456355270304
11617,16,500581,0.0378779368124992,0.117730913522789,0.747845296664373
11618,16,500581,0.00863906403494852,0.106424385606846,0.935348302959929
11619,16,501341,0.00116847821820176,0.0532236768261566,0.982496969451588
11620,16,502064,0.00241991011872766,0.0534957973868122,0.963945162174561
11621,16,503488,-0.0110737694832944,0.0537041278528916,0.836753876655882
11622,16,504270,0.0241880958098454,0.0535115028792389,0.651534533390669
11623,16,505268,0.0108450037722961,0.0532473243252364,0.838726968702483
11624,16,506544,0.0147389527427702,0.0534098392596424,0.782740652455884
11625,16,508084,-0.014365148502042,0.05811238215904,0.804900245773937
11626,16,508190,-0.00929152430894953,0.0537587696934083,0.862878319231936
11627,16,511467,-0.0423152236212818,0.0535024835833638,0.429532203760025
11628,16,511586,-0.0415131337694826,0.0543084111658444,0.445141935636088
11629,16,511956,-0.0476165280133903,0.0540164530539048,0.378636814191572
11630,16,514485,-0.0380720471302953,0.0548503875286748,0.488071531120476
11631,16,516172,-0.0196832304573477,0.0536440459334253,0.713896358692558
11632,16,518590,-0.0997169567582908,0.0532411157290105,0.0619041448053747
11633,16,520551,-0.0605186718446256,0.0533506342437901,0.25741449467483
11634,16,521626,-0.0696390573639247,0.0536107896177412,0.19480044533018
11635,16,522075,0.239660946450372,0.160155381299327,0.135435765333582
11636,16,522078,-0.0967961671391784,0.0684656326004689,0.158304245949315
11637,16,522087,-0.0698051651754596,0.0903715224289482,0.440379973644384
11638,16,522104,-0.0770143401856713,0.0545493500259853,0.158881257749444
11639,16,522323,-0.0630703685636818,0.0554169916243855,0.255848382140688
11640,16,523110,-0.0782009059226936,0.0536352279226717,0.14572581221921
11641,16,523235,-0.0710790132016702,0.0531991285780578,0.18237935951434
11642,16,524811,-0.0826561343550037,0.054624619840836,0.13113219123664
11643,16,525073,-0.0932305455550957,0.0530512007178969,0.0797217184922923
11644,16,525661,-0.127098285474447,0.0534318178296914,0.017905084254795
11645,16,526381,-0.116359005259403,0.0527765371736392,0.0281162113935322
11646,16,526392,-0.115047063195918,0.0528255233538922,0.0300773039635696
11647,16,532338,-0.0878167058707469,0.0542319704189397,0.106280213383537
11648,16,533472,-0.123020537717742,0.0689523212998663,0.0752598824457459
11649,16,533665,-0.112802444245445,0.0537375185440829,0.0365145464483176
11650,16,534748,-0.103421516957032,0.0533183858404083,0.053212822690425
11651,16,535073,-0.100104476527893,0.0534963741809077,0.0621390132777178
11652,16,535809,-0.119921015401975,0.054914974156925,0.02963782770181
11653,16,535986,-0.0918432775443053,0.0538036288234763,0.0886997486957938
11654,16,536756,0.00337440134324041,0.113117784209921,0.976218801197842
11655,16,537435,-0.0609331027429831,0.0543077031807986,0.262626145202157
11656,16,538056,-0.0704839820690594,0.0542151197770829,0.194421850461758
11657,16,539109,-0.0843470207784602,0.0538383880347157,0.118087662618232
11658,16,544393,-0.0863734710730167,0.0536146482719133,0.108072367914357
11659,16,546787,-0.118939293551855,0.0538078095627857,0.0277150245469858
11660,16,549715,-0.09820938833042,0.0536637937811009,0.0680800999066656
11661,16,550659,-0.110685082128072,0.0537030751159186,0.0400296498741847
11662,16,552419,-0.0989609103162932,0.0537906090450918,0.0666454295221353
11663,16,552585,-0.105942722320274,0.0538173443812913,0.049785596411301
11664,16,552949,-0.100583909178564,0.0536712844442589,0.0617461629247735
11665,16,553071,-0.104381102808502,0.0539081716883714,0.0536318445027002
11666,16,553465,-0.107614551387234,0.0550589741269797,0.0514273590753463
11667,16,554350,-0.0842190675236172,0.0538978049713769,0.119049900788508
11668,16,554689,-0.110140282545759,0.0536061279800227,0.0406513068035894
11669,16,555419,-0.116891509066946,0.0535576212552243,0.0297284613548129
11670,16,556778,-0.109201871711045,0.0535031820672325,0.0419907032979348
11671,16,558975,-0.117382770972469,0.0533466859571502,0.0284274908197838
11672,16,559542,-0.116187893607713,0.0532438542233127,0.0297547328396832
11673,16,561420,-0.0990433040846657,0.0553020999395972,0.0741579520722928
11674,16,564316,-0.112898750640896,0.0533740955737556,0.0351100605774757
11675,16,564355,-0.11249135489479,0.0533204762878015,0.0355857990982054
11676,16,565119,-0.0761552151475374,0.0564395755422487,0.178098036587419
11677,16,571530,-0.106646136757449,0.0542998352371901,0.0503117520469977
11678,16,572250,-0.108189698395265,0.0543659110536762,0.0473588433223707
11679,16,572345,-0.167794825345206,0.0589002623950249,0.00464576903063589
11680,16,572345,0.297222943739492,0.121992176931959,0.0153276230448594
11681,16,572464,-0.0986566383833045,0.0542861242189178,0.0700119548137556
11682,16,574886,-0.0770645336810907,0.0541368483864841,0.155470598224592
11683,16,575622,-0.0812430464478412,0.0537950383407685,0.131878543740621
11684,16,576040,-0.0795462064102848,0.0544051444787526,0.144601237159958
11685,16,576347,-0.0940573969846985,0.054293212323109,0.0840763578441694
11686,16,576969,-0.101403478530742,0.0541948989541062,0.0621597965269163
11687,16,578941,-0.117895705171317,0.0537670845951572,0.0289803035544366
11688,16,579283,-0.119139509527634,0.0535156355697406,0.0266277481881939
11689,16,579790,-0.111775319951384,0.0538733687062277,0.0387311436561775
11690,16,579913,-0.113572802364757,0.0541640155428881,0.0367196546461826
11691,16,584269,-0.129141171371536,0.0541322525926397,0.017575231434006
11692,16,584312,-0.112205339241953,0.0538636272601761,0.037957915378732
11693,16,584582,-0.128287369090684,0.0533217097996798,0.0166456673877845
11694,16,585943,-0.124269150764859,0.0536779197934624,0.0211810270048126
11695,16,586808,-0.118910029618166,0.0537733408953677,0.027654019019985
11696,16,586856,-0.113532351926943,0.0535368683754289,0.0346490885211726
11697,16,586864,-0.113532351926943,0.0535368683754289,0.0346490885211726
11698,16,586960,-0.104578648095915,0.0535885115837261,0.0517866803526577
11699,16,586993,-0.0983751162573347,0.0537206186402777,0.0679080464001256
11700,16,587188,-0.0974103950602672,0.0537758847382281,0.070926571598133
11701,16,587395,-0.0895386894206505,0.0551189935052715,0.105169845401179
11702,16,587583,-0.111013640206602,0.0536427891069966,0.0392265457568557
11703,16,587661,-0.0892168744141454,0.0544016820631094,0.101903145119712
11704,16,587778,-0.103140168783756,0.0541144965485409,0.0574671461402091
11705,16,589406,-0.0931303598702906,0.0537577590713955,0.0840744339128319
11706,16,590624,-0.100184590486213,0.0530937144795292,0.0599889169093631
11707,16,591060,-0.0946347882003646,0.0542761800084093,0.0821031705339477
11708,16,591536,-0.0829384236082793,0.0533615407673616,0.121015277496022
11709,16,591589,-0.0887244119227735,0.0588219334443066,0.132357912706813
11710,16,591766,-0.0915656231251423,0.0537467173924618,0.0893264802964916
11711,16,591786,-0.0917765796671448,0.0536920576758844,0.0882716865931606
11712,16,593213,-0.124843496746715,0.0548174548209044,0.0233574884192552
11713,16,599525,-0.11574350953784,0.0527999297415477,0.029023726052805
11714,16,599564,-0.111215650304538,0.0528274903796678,0.0359747225030834
11715,16,600519,-0.181487378247387,0.0654917648423577,0.00588170710455879
11716,16,600560,0.0567848522123953,0.13122189741851,0.665468547165835
11717,16,600877,-0.120439707822454,0.0528850358194044,0.0233607037944179
11718,16,601071,-0.106190791291916,0.0530756861716484,0.0461854945895441
11719,16,602166,-0.103933605128417,0.0531314018082068,0.0512343986270601
11720,16,602864,-0.13480168775207,0.0545373540388853,0.0139171073423134
11721,16,604113,-0.0996520892413947,0.0527717835923441,0.0597974778133396
11722,16,604897,-0.1073861071643,0.0533123070224296,0.0447378673282464
11723,16,605104,-0.110497823509044,0.0537972194759011,0.0407147511158547
11724,16,605672,-0.108062263039875,0.0528609099324387,0.0416678829153551
11725,16,606419,-0.101324040137942,0.0527830252415538,0.0557100334298196
11726,16,606674,-0.09319090399935,0.0527647948535076,0.0782338308239162
11727,16,607820,-0.128318743354851,0.065624987635743,0.0513323893353692
11728,16,607971,-0.113245270376946,0.0529381798063524,0.0331051490688776
11729,16,608318,-0.104241722679542,0.0526033347064064,0.0482931072896659
11730,16,608420,-0.108109200457062,0.0525043235749499,0.040222297667458
11731,16,608450,-0.108038733798499,0.0525816265208503,0.040644994950717
11732,16,608778,-0.100197301338216,0.0529328567090405,0.0591871913233483
11733,16,608786,-0.106280180671023,0.0526845552828408,0.0444214238698475
11734,16,611083,-0.0701569147328495,0.0526815400554515,0.183812374094353
11735,16,613348,-0.0884041792596172,0.055411326911971,0.111513848229893
11736,16,613369,-0.0853201596546261,0.0535320986691425,0.111872854716137
11737,16,614208,-0.0824341866330906,0.0532454276972384,0.122471919273165
11738,16,615020,-0.101321357041118,0.0526194968014254,0.0549638780567956
11739,16,616534,-0.0801012440122906,0.0570369758693666,0.161086761758744
11740,16,616806,-0.0836746057283234,0.0528570842186528,0.114309005004796
11741,16,618813,-0.08805740465376,0.0526803838780505,0.0955011070339446
11742,16,619798,-0.0807464130141983,0.0528657725837993,0.127560688717816
11743,16,620255,0.148770734519552,0.0952770697845647,0.119312768141504
11744,16,622910,-0.0793706197521424,0.0527194744916815,0.133082761355852
11745,16,623271,-0.0886848386425833,0.0536753819835102,0.099373933030774
11746,16,625011,-0.0853255107654949,0.053159053165057,0.109366366437089
11747,16,627247,-0.0628114689205506,0.0531598834036322,0.238176632853875
11748,16,627281,-0.0518195762901046,0.0531191076107082,0.329962726803279
11749,16,629630,-0.112377430686551,0.0530240971604974,0.0347572441091099
11750,16,630835,-0.100627098886266,0.0527732928287484,0.0573606145205501
11751,16,631047,-0.0997982274922702,0.0527053202702209,0.0591071459180439
11752,16,631285,-0.104198139530202,0.0772269470082632,0.17812276425037
11753,16,631703,-0.0982317265154896,0.0526319074440233,0.0628156402194125
11754,16,635798,-0.117227522805739,0.0526693741731592,0.0266636894621976
11755,16,637935,-0.118008535489502,0.0525901988626967,0.0254564602813078
11756,16,638064,-0.118961963221107,0.0526608926251283,0.0244917398502986
11757,16,638486,-0.131902088789913,0.0524999726131152,0.0124358275028187
11758,16,641225,-0.066378225384307,0.0527303314337633,0.208925625403025
11759,16,641460,-0.072754526463072,0.0530597103868212,0.171189233129722
11760,16,641530,-0.0765083404807881,0.0526731213514796,0.147247572828204
11761,16,641565,-0.0754418782014527,0.0528266126172408,0.154146149252704
11762,16,646234,-0.0107903499462609,0.0621099377685175,0.862177362492435
11763,16,648665,0.0129713351734374,0.0570832727200015,0.820372317145745
11764,16,650129,-0.142833991339411,0.0649968323310458,0.0286300281134496
11765,16,652919,-0.0595273028815616,0.0528485913581257,0.260772200795891
11766,16,653824,-0.0423387510099197,0.0531543501398313,0.426262508154004
11767,16,653904,-0.0694881878590463,0.0540808097008373,0.199671271262028
