SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
9260,14,6914,-0.202150172250399,0.196212237099421,0.303592025919133
9261,14,6932,-0.364044071700537,0.229547415419577,0.113652581702282
9262,14,6940,-0.242265205046911,0.258110495284141,0.348572560197291
9263,14,6941,-0.397127950523151,0.268929720490245,0.140648160271043
9264,14,6945,-0.622543843356063,0.415025833824778,0.134505051638972
9265,14,6946,-0.662294684133158,0.400976579759569,0.0994841044101305
9266,14,7114,0.454423761068348,0.367467431477787,0.217044059522714
9267,14,19935,-0.215704984974274,0.161955888495924,0.183760597014831
9268,14,20166,-0.161572268519527,0.161212144083006,0.316917172153824
9269,14,20617,-0.23332230890995,0.160220321280794,0.146209829185213
9270,14,22803,-0.246476355607703,0.160664210342355,0.125898667107634
9271,14,23229,-0.194054213377664,0.160368616537856,0.227068969150535
9272,14,23552,-0.26556491572858,0.161662375919055,0.101332722478427
9273,14,26113,-0.161086338758701,0.160899383412494,0.317434302729104
9274,14,28420,0.179968025395214,0.276200367190546,0.515092883731928
9275,14,28680,-0.4458449030406,0.333614404219619,0.182276773575226
9276,14,32112,-0.256033557621847,0.16055035935246,0.111668801655796
9277,14,33220,-0.0471697118623534,0.208388803240433,0.821056842060493
9278,14,33230,-0.394921692788623,0.327215473639664,0.228272515916738
9279,14,33990,-0.423891054728481,0.159316025003202,0.00815401341028403
9280,14,34054,-0.425852293978437,0.159079120006941,0.00777557457307783
9281,14,34073,-0.441761728634836,0.158945972154637,0.00573887913471141
9282,14,34185,-0.427654721422486,0.159287528351492,0.00759974852472039
9283,14,37934,-0.4329189543686,0.160670365901872,0.00738737642001782
9284,14,38784,-0.370793731681665,0.161267305476799,0.0220741097745214
9285,14,38880,-0.367996778971203,0.162413075314316,0.0240682999085406
9286,14,41967,-0.216197243741016,0.161442591907845,0.18138067112869
9287,14,42739,-0.241784555668852,0.160586147989489,0.133054472227916
9288,14,47735,-0.38501596437327,0.161204410718426,0.0174482166490834
9289,14,49825,-0.151861721533452,0.161156992957827,0.346672436008687
9290,14,52664,-0.104243152827219,0.161714499584525,0.519597142049697
9291,14,52938,-0.176948445871827,0.160989903452054,0.272461466643106
9292,14,54504,-0.123307070319182,0.163392929465326,0.450952642999997
9293,14,57720,-0.0789918149959597,0.160881079194765,0.623735042409668
9294,14,58006,-0.100842540887435,0.161084052171262,0.531703528387015
9295,14,58815,-0.169678091453644,0.162397041945779,0.296814249405138
9296,14,58897,-0.162737523932974,0.165691778153644,0.326688684885988
9297,14,60667,-0.109265820582813,0.160914630914397,0.49756397258299
9298,14,61387,-0.178103316320494,0.160950553582758,0.269232699606642
9299,14,62869,-0.210039607289502,0.162696314357014,0.197551335579679
9300,14,62881,-0.201641673701434,0.162698674296902,0.216036817050594
9301,14,65203,-0.170913494555742,0.161300261557559,0.290051831626738
9302,14,68188,-0.21679946185675,0.160959247229693,0.178869587542131
9303,14,68389,-0.212616345939356,0.160588474859252,0.186365507177021
9304,14,69768,-0.165829234023455,0.161352531416758,0.304773568615821
9305,14,77145,-0.204465576744587,0.16031679642504,0.203011829118718
9306,14,78487,-0.119875477073025,0.160594364706012,0.455893157574553
9307,14,78583,-0.100048297559918,0.161302343308199,0.535491292035149
9308,14,80906,-0.0480425461861698,0.160756273659529,0.765227820881117
9309,14,82625,0.00601327300134524,0.169007544163126,0.971637439504648
9310,14,85056,-0.138025758622449,0.161438232949085,0.393144519076416
9311,14,89377,-0.228661902955036,0.16449415834692,0.165377056458347
9312,14,89596,-0.28591435852308,0.161004592870715,0.07662483578908
9313,14,89828,-0.339599823151817,0.165231609303874,0.0405857566890825
9314,14,90137,-0.266059852384938,0.161943752664893,0.101290886510027
9315,14,92476,-0.224438277931318,0.16103214365933,0.16427041399563
9316,14,94507,-0.193967034724766,0.161137835884605,0.22949912420274
9317,14,95295,-0.197092527731261,0.164118660791417,0.230589444063174
9318,14,96496,-0.402361609517452,0.324516849015444,0.215843751532622
9319,14,102695,-0.193128090752163,0.164132011717811,0.24012281371054
9320,14,104450,-0.245124853674746,0.162975400788699,0.133459949568648
9321,14,104676,-0.189656758764897,0.163752102431393,0.247567716221295
9322,14,104774,-0.277321587221795,0.163401658193231,0.0905445675257859
9323,14,106690,-0.33645552783054,0.161521140485272,0.0379665519436533
9324,14,106712,-0.29449523182231,0.163105203233973,0.0718398631349862
9325,14,106737,-0.309422797884622,0.163384205227543,0.0590642266969873
9326,14,106801,-0.340512102105356,0.162325013645271,0.0366406794274688
9327,14,106872,-0.279464231027192,0.161902077738128,0.0851987988627333
9328,14,107060,-0.341023748387866,0.161296138105268,0.0351928383720969
9329,14,107253,-0.354723745755881,0.161076482893918,0.0282967966282468
9330,14,107791,-0.248159067916606,0.160783487791872,0.123620922885559
9331,14,109033,-0.419340619111547,0.159918212240904,0.00911426062295992
9332,14,109881,-0.44904901453063,0.160621171953263,0.00546197097424929
9333,14,110818,0.0827529555997586,0.40092234057074,0.836592433144184
9334,14,111897,-0.353434290677141,0.160368682638565,0.0281773962014154
9335,14,112698,-0.356888539966779,0.160202889813891,0.0265283953203958
9336,14,114147,-0.37989259688912,0.160580311964206,0.0185334394384126
9337,14,116086,-0.41342753013124,0.160522653198918,0.0104155444222393
9338,14,119960,-0.197434175952942,0.161263283357994,0.221656604057954
9339,14,122856,-0.231397205903623,0.161382890483481,0.152503171065255
9340,14,124634,-0.147026661137924,0.161357956993293,0.362820644634794
9341,14,124765,-0.150117795053349,0.166325013832337,0.367376532542374
9342,14,126633,-0.184545338611743,0.169307223437387,0.276455439377976
9343,14,127328,-0.1566757036583,0.161045570109303,0.331286240787604
9344,14,129414,-0.0682224704294061,0.35260218628966,0.846692129295563
9345,14,129960,-0.109171003963935,0.162285644192353,0.501572592346603
9346,14,134935,-0.188943638077106,0.16239838905077,0.245429722659573
9347,14,137678,-0.111865563248076,0.161293138646206,0.488417812250558
9348,14,138308,-0.0684562258715022,0.161515481530808,0.671942889471456
9349,14,138448,-0.0887450761268818,0.163456450724585,0.587522045383752
9350,14,138534,0.0509454988958851,0.331318000985254,0.877881978383435
9351,14,141579,-0.169161978090849,0.161682913842094,0.296157990958112
9352,14,141962,-0.0541312191214101,0.161127333032812,0.737105865601156
9353,14,142083,-0.122029602654903,0.161499125463521,0.450389737686339
9354,14,145164,-0.124629121619921,0.162767158460656,0.444372669084953
9355,14,151127,-0.0889730834542993,0.161560288353659,0.582179913350891
9356,14,151394,-0.125198703851225,0.162342813859463,0.441104564026497
9357,14,156985,-0.0860587812750195,0.163309157918788,0.598546461053557
9358,14,158956,-0.0584866543043514,0.161235100683576,0.717015124853469
9359,14,159230,-0.0879518307574312,0.160918631902561,0.585025742806462
9360,14,159352,-0.0673559278971789,0.164172992465343,0.681853778051526
9361,14,162311,-0.0584849918432023,0.162660043791702,0.719396039212824
9362,14,163967,-0.149647493129624,0.160860700155892,0.352855440896234
9363,14,165144,-0.14356262350719,0.161124874393234,0.373534854863603
9364,14,166587,-0.121698602505421,0.160856344384518,0.449813945105509
9365,14,168984,-0.148957859920093,0.161739210968549,0.357692155881237
9366,14,169290,-0.115097861041155,0.161570080192937,0.476705560644943
9367,14,169452,-0.164168329803802,0.16194363256276,0.3114023587998
9368,14,169938,-0.129190900107046,0.162078792654413,0.425936295589883
9369,14,170778,-0.119201100323584,0.161181137892891,0.460066147010754
9370,14,171537,-0.189912057334739,0.161656436063477,0.240871353346931
9371,14,172452,-0.182726077560739,0.17229875970485,0.289633696977745
9372,14,175164,-0.192207670321029,0.161796483657399,0.235648038198595
9373,14,175169,-0.191604895796327,0.161605501478158,0.236564550825423
9374,14,175206,-0.197794859363745,0.169404638396434,0.243760945469743
9375,14,176702,-0.19013654250816,0.16625402306371,0.253543454156547
9376,14,178214,-0.247886706147605,0.166804412731002,0.138147331891974
9377,14,180459,-0.203685868694806,0.161418974549265,0.20783736697924
9378,14,181078,-0.260462762463195,0.354352399504872,0.462803901534875
9379,14,181081,-0.621816297783717,0.393018823045744,0.114509938256576
9380,14,182297,-0.171117977498802,0.161604741050556,0.290384223331924
9381,14,183272,-0.183961982763577,0.164444242812646,0.264033473270986
9382,14,184703,-0.19432044392115,0.161256003910366,0.22899386638365
9383,14,184811,-0.235786362644488,0.161633119251352,0.145516229932043
9384,14,185261,-0.40884084215339,0.324787709479943,0.20893655415462
9385,14,185411,-0.146756615631768,0.162601881201521,0.367379272370326
9386,14,185846,-0.178588212268389,0.160922240110186,0.267849460223445
9387,14,186061,-0.130627579346852,0.160981401139675,0.41765686610593
9388,14,186675,-0.1356436976173,0.161931531772816,0.402788011029296
9389,14,187156,-0.198373395958638,0.16143771596057,0.219968285983391
9390,14,187639,-0.090522613169026,0.17610810805639,0.607561515120811
9391,14,187740,-0.239901969651587,0.161100070374359,0.137341054851633
9392,14,189103,-0.128596709709434,0.162169820359318,0.428324682275347
9393,14,189310,-0.176140822079444,0.161195819732842,0.275264843553811
9394,14,189723,-0.204843418410388,0.16194370327417,0.206739742790426
9395,14,190174,-0.165130307448975,0.161667583951946,0.307755555187015
9396,14,190876,-0.116287487952017,0.161880993392965,0.473015634992077
9397,14,193564,-0.256319654820637,0.161806415723466,0.114063430361284
9398,14,193668,-0.260521719942068,0.161969257697129,0.108627552647995
9399,14,194053,-0.242567083704373,0.164477416856781,0.141164501647208
9400,14,194811,-0.319607267174111,0.16224599885175,0.049632018779422
9401,14,196310,-0.298344502581848,0.162115925819864,0.066561156850366
9402,14,196374,-0.302314709855429,0.165520859104797,0.0686277323742937
9403,14,198392,-0.551844427415928,0.15828462371954,0.000551313924192015
9404,14,199813,-0.461310075419581,0.159445706022326,0.0040499604523747
9405,14,204167,-0.369402364700503,0.161473680568933,0.0227462202754248
9406,14,204725,-0.371227404727792,0.161632108641788,0.0222183970569695
9407,14,205279,-0.303484421690613,0.161575122013003,0.0611659826349835
9408,14,206830,-0.35920908582581,0.163012759541689,0.0282002423639874
9409,14,208181,-0.341844031437688,0.161367136044735,0.0348373706951197
9410,14,208554,-0.348892931501703,0.161963537169216,0.0319051313618473
9411,14,210226,-0.336813498976004,0.160395355365452,0.0364473472983373
9412,14,211354,-0.34958889780523,0.160284463136943,0.0298390013360376
9413,14,211768,-0.380855747154926,0.160726023242587,0.0183447773394247
9414,14,212579,-0.349784470531134,0.161676465717918,0.0311744758330879
9415,14,213154,-0.338300027685051,0.161666645246652,0.0371005244091078
9416,14,213619,-0.348008928620244,0.160936868844418,0.0312590091651006
9417,14,213828,-0.354773234808528,0.161736758841653,0.0289213669386243
9418,14,213849,-0.342716209959533,0.160875486631085,0.0338362132316055
9419,14,214248,-0.303941549879282,0.162514566522404,0.0622776338013266
9420,14,214258,-0.30724628796015,0.162023944709234,0.0587364461160929
9421,14,214305,-0.338043508576053,0.161463204293452,0.0370063810256786
9422,14,214773,-0.352915606483601,0.17652906755857,0.0463537098507252
9423,14,214794,-0.39695122786546,0.165565740027024,0.0170243673575578
9424,14,214795,-0.368679352900218,0.166712481756979,0.0276436253013297
9425,14,216362,-0.394701757759536,0.161181461731088,0.0148189170334074
9426,14,216406,-0.396914390258338,0.160698087485464,0.0139858302733069
9427,14,220803,-0.636040354685913,0.158047320816459,6.99329980492263e-05
9428,14,223967,-0.528104506152013,0.160299122777608,0.00108588363656
9429,14,225776,-0.54099204592888,0.160570064762669,0.000837145017517402
9430,14,228904,-0.655003759521875,0.159831960154001,5.17242757963249e-05
9431,14,233872,-0.635382903165058,0.157102233843923,6.44598468300639e-05
9432,14,236810,-0.5897128458697,0.158527956166161,0.00023174944320231
9433,14,237449,-0.544471679659225,0.164081315051834,0.000999988437050394
9434,14,239611,-0.460827882595568,0.159055980215999,0.00399916179705691
9435,14,240005,-0.465160837326062,0.15898948196145,0.0036588113110412
9436,14,241034,-0.547583711095059,0.158112904190548,0.000599298865788994
9437,14,241114,-0.524923592880635,0.159290542022308,0.00108255141302314
9438,14,241965,-0.576781343671651,0.158066166725803,0.000303012314584723
9439,14,244751,-0.524672108731193,0.158456106144637,0.00102510483113657
9440,14,247602,-0.44643119735741,0.159366023399398,0.00537025727924009
9441,14,250138,-0.524732662300416,0.159628781620588,0.00111351578491398
9442,14,250455,-0.484194418713175,0.167348550270002,0.00404847485340285
9443,14,250690,-0.534209743008385,0.158593947068276,0.000839455074780854
9444,14,254840,-0.0737466532279472,0.181285155689258,0.684402023157584
9445,14,256840,-0.466985690311001,0.159446704031651,0.00362389826861018
9446,14,257173,-0.480854809948946,0.159347996396297,0.00273252852127111
9447,14,263555,-0.339935822531775,0.188756379617312,0.072568293898533
9448,14,264064,-0.269067996925076,0.160515500665647,0.0945698574995823
9449,14,267696,-0.23445724762813,0.160474350676406,0.144897740323132
9450,14,269770,-0.206664054305492,0.160541890075112,0.198836434695891
9451,14,272462,-0.219372410819364,0.166380547982015,0.188191824183091
9452,14,272744,-0.221682333452822,0.160287376609513,0.16752966200164
9453,14,274575,-0.0674398720101158,0.162007345638662,0.67746057006508
9454,14,275245,-0.113969869660247,0.164922347941513,0.489987229229984
9455,14,278085,-0.134903343252579,0.162065608036963,0.405746222480127
9456,14,281884,-0.146625345530141,0.168198024394816,0.383941445097286
9457,14,283358,0.00340231309711658,0.163158992282945,0.983374903005317
9458,14,283468,0.0953520189966466,0.180763722027407,0.598181036879849
9459,14,285036,0.0404057148871297,0.161250807869234,0.802287083638829
9460,14,288822,-0.0467275227967958,0.160939599635709,0.771725110408224
9461,14,294413,-0.0877763652275018,0.161135010501782,0.586277679790787
9462,14,300948,0.107046641284711,0.357751379565462,0.764947695156272
9463,14,301186,0.0144835248159437,0.165134627998466,0.930158990384814
9464,14,301407,-0.0354999293020457,0.16104668547981,0.825661739627047
9465,14,303906,-0.0671393253545398,0.161866872939138,0.678554090566824
9466,14,303958,-0.0500543517162909,0.162346955035554,0.758022869863178
9467,14,308851,0.0710281746296116,0.161614992887472,0.660575442114634
9468,14,308862,0.0682572309765959,0.161886197382587,0.673546543750476
9469,14,309197,0.0915713633105939,0.162046303001327,0.57236890698663
9470,14,309784,0.138266164878159,0.162112162490664,0.394290689992293
9471,14,312060,0.123461805924049,0.161191206437654,0.444227491236948
9472,14,312454,0.0776350728171213,0.161149755488297,0.630276890206316
9473,14,313182,0.0339282456966141,0.161192608228404,0.83341244150772
9474,14,314163,0.131021792932963,0.161243320269561,0.417011197262258
9475,14,314179,0.10341780415077,0.161309108829643,0.521863517409231
9476,14,314885,0.0658460082557711,0.161482673189382,0.683697827177357
9477,14,317822,-0.00885532459312099,0.16173561614459,0.956367133079727
9478,14,318991,-0.0264434778184521,0.162383534645364,0.87073302271792
9479,14,319124,0.00335166158621891,0.163024504895862,0.983608863035039
9480,14,319557,0.0286851228651916,0.161999831744559,0.859555866522886
9481,14,319699,0.0124027776097817,0.161817318653719,0.938947959765084
9482,14,320016,-0.0314618778013215,0.167586789593779,0.85119238894293
9483,14,320581,0.0929376238987881,0.161923733957776,0.566360902122524
9484,14,320771,0.100492057668465,0.162004121285976,0.535456875462641
9485,14,320823,0.0979084767450763,0.161734734632804,0.545325777213639
9486,14,321416,0.0471275197606071,0.165853259314982,0.776460572620957
9487,14,322680,0.0920927817697634,0.162766760921996,0.571891938223749
9488,14,327569,0.119775541578652,0.162299633355091,0.461010706085932
9489,14,327674,0.0561775344933286,0.163549211367966,0.731434276752639
9490,14,329969,0.045348438217198,0.162261162382646,0.780041635426424
9491,14,330041,0.0755581376419406,0.162330716713684,0.641890503216678
9492,14,331132,0.0290181312439199,0.163401878549544,0.85914879974554
9493,14,331750,-0.0203349474446932,0.166655221128557,0.902954144001772
9494,14,332647,-0.0158705722773553,0.162199034529404,0.922109890214897
9495,14,333268,0.310012722236619,0.321200441469733,0.335120890816251
9496,14,334886,0.0552115068653539,0.162283692296626,0.73389623720817
9497,14,335071,0.00708092788855286,0.162200796210564,0.965203836778942
9498,14,335123,0.0387905932896697,0.162297164457623,0.811236778657421
9499,14,337016,0.022134007575608,0.162497414902485,0.891731774004588
9500,14,337563,0.000878213740016398,0.162310289387432,0.995685956317306
9501,14,337792,0.126577199787988,0.329016772321727,0.700681351193653
9502,14,339992,0.0540838631125933,0.162943895865487,0.740148853167558
9503,14,340237,0.0679356937997239,0.162270015219201,0.675720456912979
9504,14,343503,-0.116652214259352,0.35159723551242,0.740253821388195
9505,14,345215,-0.0738620844631576,0.162135424705362,0.648987965774421
9506,14,345245,-0.0668023763449873,0.161984812862972,0.680297327677941
9507,14,347475,-0.148513440359181,0.161990335054307,0.359871101561985
9508,14,349580,-0.0514869190945771,0.161740100667111,0.750421974772926
9509,14,350501,-0.0887545341155545,0.161282732861181,0.582458923230642
9510,14,351040,0.0202684599030613,0.165371586893577,0.902522795922923
9511,14,354062,-0.0676210162746743,0.161091268155393,0.674910048731615
9512,14,354457,-0.112735965037921,0.161213466742694,0.484827455133194
9513,14,356409,-0.0532072974401181,0.168285544796859,0.752058285169647
9514,14,357746,-0.151412458516375,0.163072413452279,0.353783596396119
9515,14,358382,-0.128135532745716,0.162794964659927,0.431752835875762
9516,14,360285,-0.153720019788169,0.16273221066857,0.345499261752262
9517,14,362136,-0.153196502513454,0.162553554065882,0.34661341842616
9518,14,362413,-0.167284903276318,0.163166429959005,0.305951557320323
9519,14,362793,-0.186587498775388,0.16300888755292,0.253131273907003
9520,14,362826,-0.237071475280584,0.163065134789582,0.146877686194092
9521,14,363907,-0.165579510605941,0.165134610477375,0.316695271276418
9522,14,364156,-0.168082341365423,0.162998330849602,0.303157454839799
9523,14,367558,-0.0780725561308995,0.163499804121081,0.633295548704337
9524,14,371957,-0.176103585411172,0.163592343289535,0.282448603426881
9525,14,372787,-0.140333008272916,0.163369980441684,0.390929531474158
9526,14,373683,0.0111475235215455,0.250679316541203,0.964555499557071
9527,14,373690,-0.075054380766574,0.162920353363913,0.64531085769613
9528,14,374309,-0.117508424917611,0.164105105452523,0.474430259428177
9529,14,377031,-0.0991514507291547,0.16283254347713,0.542971327867307
9530,14,377351,-0.111424399433061,0.162649843958282,0.493757588722171
9531,14,377751,-0.107825713762256,0.164883494768605,0.513569205571084
9532,14,379436,0.424576070343161,0.570128062816534,0.456946780025105
9533,14,379436,-0.176197065568725,0.178779750496963,0.325027133042456
9534,14,381031,-0.13509193093731,0.166322188723466,0.417206857492769
9535,14,381889,-0.16194694059839,0.164481256272069,0.325498841391098
9536,14,382090,-0.150853754396022,0.162814895496751,0.354800860217986
9537,14,382896,-0.15238264355702,0.162599037016576,0.349312782342153
9538,14,386716,-0.167887363552314,0.1622558171857,0.301513696553104
9539,14,388126,-0.191614073953549,0.16553339132325,0.247828144051291
9540,14,389981,-0.215167234640554,0.16974826695768,0.205788265787163
9541,14,394591,-0.216944788662204,0.181418939966751,0.232568617388779
9542,14,397661,-0.3906971710745,0.159979266668559,0.0150891526876743
9543,14,400328,-0.394414669421174,0.159907107807718,0.0141175562269624
9544,14,400788,-0.330357177795672,0.160894236049948,0.0407841502492876
9545,14,400976,-0.349522448482473,0.161126965266415,0.0307316749095636
9546,14,401015,-0.290838680959177,0.16334990613981,0.0758599806814378
9547,14,401035,-0.360572865449161,0.161325072040062,0.0260377795339472
9548,14,402079,-0.29516976031034,0.164003762736104,0.0727500393821939
9549,14,402194,-0.278913431706362,0.162750789010939,0.0874533567784081
9550,14,406840,-0.247108833089123,0.161204519955846,0.126198608394381
9551,14,407338,-0.283974985270285,0.161720019542637,0.0799612881868974
9552,14,408085,-0.31800911562245,0.16467134804523,0.0542618420227509
9553,14,408355,-0.292043443144554,0.161350578253214,0.0711471345874327
9554,14,409447,-0.328447341935448,0.160571895864323,0.0415479691352149
9555,14,410125,-0.268164002077951,0.166574228650839,0.108318579570285
9556,14,410127,-0.263231277966262,0.166329194274448,0.114409951713319
9557,14,418168,-0.18763835081996,0.161552785681026,0.246236484076718
9558,14,418803,-0.1988620199241,0.161371561545445,0.218648302539115
9559,14,422746,-0.173541471539008,0.161518725329912,0.283361350475707
9560,14,423196,-0.139578789347178,0.16122297839084,0.387215297889692
9561,14,423311,-0.144499820624452,0.161864491402049,0.37261479558861
9562,14,424711,-0.138783829891421,0.162146027955132,0.392623312610953
9563,14,424816,-0.0327744950882553,0.180131351028965,0.855728162065472
9564,14,425888,-0.195626977644615,0.161111639635878,0.225470661639468
9565,14,427278,0.0527848690684481,0.161336377928564,0.743731143276032
9566,14,427910,0.0747383587059832,0.161691235883841,0.644201955364778
9567,14,428693,-0.0211529505298294,0.161257394005729,0.895711540207623
9568,14,430086,-0.101622779052564,0.162092860513097,0.531102689306789
9569,14,434120,-0.108974377366443,0.160960920688019,0.498834260675829
9570,14,434507,-0.00994178943661894,0.161926092233659,0.951077723545581
9571,14,436047,-0.167834548472666,0.161017547991643,0.297968784611089
9572,14,437581,-0.139857979773626,0.161180097782453,0.386141245162007
9573,14,437955,-0.107534242841747,0.160999258481689,0.504622622337901
9574,14,441268,1.13878989544485,0.404651782950712,0.00516318196476512
9575,14,441787,0.00288299247768159,0.161229394810831,0.985743642920958
9576,14,442710,-0.0220070215829758,0.161437099067208,0.891646432339845
9577,14,449380,0.154783538447202,0.163741854841474,0.345157417070984
9578,14,453089,0.0677175994170729,0.1612656829112,0.674804278726437
9579,14,454972,0.112200052350069,0.160635335343749,0.485338957324799
9580,14,456179,0.0572404170079971,0.162281700922175,0.724506957217084
9581,14,456295,0.100946941645562,0.161423623575238,0.532142670701014
9582,14,456355,0.103419395902239,0.161628456089239,0.522679432825583
9583,14,457243,0.106494521738966,0.167432033352704,0.525158419345223
9584,14,457485,0.0975116980195991,0.162528509481525,0.548913341951042
9585,14,457545,0.0821166128101662,0.166804456469368,0.622818480220896
9586,14,458186,0.172378297276241,0.16344442985307,0.292302177183691
9587,14,458514,0.147816038390872,0.161113979000686,0.359526719694793
9588,14,461485,0.215946417734636,0.166584410964942,0.195712681527973
9589,14,461863,0.145253433595755,0.160915350577618,0.367316674217472
9590,14,462234,0.0842560885383273,0.163097451922739,0.605759132392473
9591,14,462478,0.0645778374284731,0.160815726118936,0.688247779826348
9592,14,464117,0.131811271968901,0.161820135440041,0.415876703632194
9593,14,464233,0.0893277773387514,0.162045963761659,0.581811305095357
9594,14,465005,0.0856859504692457,0.160894192171342,0.594672660904095
9595,14,465187,0.149728187025409,0.161489660995766,0.35447234159586
9596,14,466103,0.105510755870989,0.162550983628753,0.516700146282909
9597,14,469224,0.275031860356474,0.16588763351347,0.0982177638347247
9598,14,469677,0.219844212191767,0.163649177000344,0.180009590155485
9599,14,469870,0.290330909934529,0.175826256571757,0.0995793818359035
9600,14,472613,0.28980248613773,0.161462252189645,0.0735310482662704
9601,14,478868,0.0780550003979561,0.162066342299895,0.630371684823654
9602,14,480472,0.032939368101099,0.161807879685664,0.83880617199976
9603,14,481896,-0.0576465972595515,0.162811640303113,0.723498372112095
9604,14,483978,0.0139553493437743,0.162090689717625,0.931438968175728
9605,14,485955,-0.0229084718729178,0.161812783512993,0.887497319803072
9606,14,486552,0.678966199475081,0.381918217777578,0.0763009611687231
9607,14,489876,-0.114482668388648,0.163025461028752,0.482993548712707
9608,14,491097,-0.139296449936472,0.16220466726254,0.391050354226651
9609,14,491381,-0.130778892697427,0.16222475380014,0.420694110926735
9610,14,493333,-0.0432138899953061,0.165623709619,0.79430936699697
9611,14,497369,-0.166893079583883,0.162301845452707,0.304518327015759
9612,14,497844,-0.217959427210706,0.1625044870647,0.180701030426706
9613,14,498639,-0.224674689570508,0.163928843566595,0.171382324425259
9614,14,499301,-0.152099332114081,0.162108285504381,0.34875355379692
9615,14,501129,-0.0983578741694029,0.173951219243265,0.57213803889221
9616,14,501546,-0.0369177992620568,0.1619060011385,0.819762746749799
9617,14,501883,-0.0537441443175504,0.162072328070885,0.740383628739533
9618,14,502260,-0.0399459334082158,0.161623393726718,0.804932412339129
9619,14,502292,-0.0330243341830613,0.161627819991781,0.838218591029317
9620,14,502888,-0.0334550052176895,0.171968608833472,0.845863933188502
9621,14,502917,0.0240418064246173,0.180373814231949,0.894040948139449
9622,14,503689,-0.0291006657721948,0.164559958906598,0.859736045499212
9623,14,504423,-0.0288086648008183,0.162193986408859,0.859124412168582
9624,14,508489,-0.111969631777577,0.163551874371662,0.494037814191778
9625,14,508681,-0.105200675462376,0.16362196046325,0.520674202771725
9626,14,510328,0.0618234009740206,0.207829821171978,0.766281720864879
9627,14,510823,-0.207837394349262,0.16274133445473,0.202405378731975
9628,14,516139,-0.145694350473874,0.161138614607027,0.36652962137845
9629,14,525380,-0.162096660612686,0.160998468755502,0.314710375374895
9630,14,525539,-0.436123902357107,0.285066941095297,0.126937092553373
9631,14,527281,-0.123673049585655,0.161064452338098,0.443090694626653
9632,14,528514,-0.119427931052768,0.161597189643283,0.460369536346185
9633,14,529103,-0.122282230409518,0.160589224247872,0.446890910314663
9634,14,529589,-0.0661837521784409,0.16186153668159,0.682867488710619
9635,14,534351,-0.243504147738109,0.160947230639247,0.131188640308068
9636,14,534813,-0.206845444913672,0.163422068708759,0.206450569391041
9637,14,534949,-0.180487570010083,0.183496004031651,0.325983480125534
9638,14,535369,-0.201189253203876,0.161047386436817,0.212399546683111
9639,14,536010,-0.277513205321832,0.161762257970485,0.0871196815760003
9640,14,538257,-0.184439479230739,0.16063632782441,0.251671590302638
9641,14,539456,-0.17598655997174,0.160663189809337,0.274098840557743
9642,14,543122,-0.369537829427156,0.160146061280253,0.0216046055745429
9643,14,543643,-0.317649838049446,0.159809044222647,0.0476189220406721
9644,14,544381,-0.326068837131745,0.163483641316788,0.0468656319535837
9645,14,546133,-0.166850258642079,0.162972792649703,0.306634553064822
9646,14,547700,-0.185066139481257,0.160872172348307,0.250760955832264
9647,14,547829,-0.182242578893654,0.161057521993384,0.258597160088809
9648,14,547960,-0.212780629314106,0.161938164483074,0.189712154116295
9649,14,547975,-0.232387498845059,0.162647242838102,0.153951068525267
9650,14,549199,-0.199602361026694,0.160554508753383,0.21461692210787
9651,14,550274,-0.204089587239513,0.160528375142979,0.204437151055436
9652,14,550749,-0.16118198743341,0.160944969330538,0.317284340080143
9653,14,551869,-0.10722849787205,0.160574258613085,0.504709506269855
9654,14,553785,-0.102408191732279,0.160583172132897,0.524064976164119
9655,14,554919,-0.0114937764018581,0.268820594424705,0.96591996641046
9656,14,554932,0.878242798005196,1.15224816492669,0.446450004725489
9657,14,558289,-0.113257209722546,0.16060797269889,0.481164506179405
9658,14,559885,-0.174384737345221,0.161849781088077,0.282015877509385
9659,14,560313,-0.218383112658378,0.160485239477651,0.174455292575988
9660,14,560680,-0.182285623708043,0.179892573293813,0.311609645531835
9661,14,560682,-0.352981205902463,0.177984443494825,0.0481181178501834
9662,14,560683,-0.353030064916942,0.177762059348401,0.0478098233310335
9663,14,560773,-0.222543402700064,0.162147946997614,0.170788161467389
9664,14,560799,-0.248558732552905,0.191400457276484,0.194917990776952
9665,14,560812,-0.137556525207915,0.327840309898933,0.675044667484028
9666,14,560813,-0.767105145056073,0.422157386214868,0.0700485274179617
9667,14,561322,0.347742870197389,0.827529095513508,0.674581657022457
9668,14,568268,-0.44441869931048,0.285502756329699,0.120457293716207
9669,14,568270,-0.477190285102719,0.322275494724295,0.139581022939476
9670,14,568858,-0.226904389885303,0.160684621838152,0.158798446308294
9671,14,568966,-0.203523130820151,0.161008346375876,0.207044942216617
9672,14,568996,-0.210737730980988,0.160514192893736,0.190072344851397
9673,14,569044,-0.236694662970102,0.160411674603712,0.140957435252526
9674,14,569854,-0.464831581652708,0.327742408677919,0.156990275839495
9675,14,569854,-0.237782248528372,0.350318518116951,0.497734599541933
9676,14,569966,-0.292350537269733,0.32252034629461,0.365312805515491
9677,14,570806,-0.223485152762147,0.263201917844112,0.396400248630193
