SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
10453,15,461814,0.0358969098788851,0.0598982418796774,0.549358463785392
10454,15,462280,0.0467217137122404,0.0603795084742787,0.439566483264505
10455,15,462740,-0.0712281595243116,0.121412711139285,0.557806066895437
10456,15,462740,-0.072026420642491,0.183252335212216,0.694523473615748
10457,15,464262,0.0137010410940346,0.0655110318606292,0.834458824995788
10458,15,464395,0.150328825067954,0.100705194173452,0.136392855995266
10459,15,465855,0.0512474890044893,0.0600499221851863,0.394008061457419
10460,15,466097,0.0272334548483777,0.0603217324553353,0.651928053993966
10461,15,466324,0.000107786021479886,0.0610323536431099,0.998591896477203
10462,15,466738,0.011724585731044,0.060526763958153,0.846515071989097
10463,15,467591,0.0327258149287637,0.0598934423447756,0.585135754853521
10464,15,467703,0.0250438781831417,0.0606155933193319,0.67974097725938
10465,15,467752,0.0318209358248786,0.0601540525980445,0.597144349506556
10466,15,467792,0.0326423775430641,0.060025151924361,0.586914367234232
10467,15,467889,0.0474741395484875,0.0604830786329952,0.433029237010995
10468,15,469298,0.0862227507493945,0.121385165034827,0.477972469350134
10469,15,471823,0.0634002520173524,0.0603846036357129,0.294463651358966
10470,15,472448,0.0619160599226478,0.06015925970431,0.304089206562045
10471,15,474477,0.0624545599298453,0.0623230316108124,0.316976688805073
10472,15,474768,0.0248693082119927,0.0602002903463908,0.679777255494406
10473,15,475002,0.03432516779227,0.060502403683707,0.570846800963866
10474,15,477403,0.0261590625956974,0.0604876298111976,0.665664200291626
10475,15,477590,0.00512945185968378,0.0616538062713215,0.93374153831801
10476,15,477914,0.0170793436852295,0.0610140824162605,0.779699297034514
10477,15,478685,0.056770489765725,0.0600358485953117,0.344994424445725
10478,15,479604,0.0577922923948243,0.0600096549391533,0.336181721531728
10479,15,483470,0.0167793241977926,0.0598129594022737,0.779235315918709
10480,15,484698,-0.00243476069852192,0.0597227121898665,0.967504096145584
10481,15,486874,0.023036113196712,0.0625800882239942,0.713014743883369
10482,15,487554,-0.00384104775091448,0.0602207386545916,0.949179270638573
10483,15,488538,-0.0108873160458915,0.0603537693849446,0.856948624505403
10484,15,489788,-0.0444859309915824,0.0999692618453113,0.65659531442987
10485,15,489794,-0.0535049919248069,0.0706926866540772,0.449634151946176
10486,15,491013,-0.0258622257822882,0.0633620392836776,0.683399321270971
10487,15,491077,0.0115120563979607,0.0610142786649016,0.850453564866398
10488,15,491585,0.00489955153343785,0.0601098392003114,0.935082586726945
10489,15,492159,0.0238758895295204,0.0598108375392144,0.689994586541801
10490,15,495561,-0.0170983863401798,0.0597985792941432,0.775097167626123
10491,15,495702,-0.0208404904822815,0.0598805890263766,0.72802197790499
10492,15,497661,-0.0630702169640794,0.0606598943473743,0.299174641835309
10493,15,498195,-0.0456361233454567,0.0598396944445566,0.44618764167766
10494,15,507796,-0.0516434998364236,0.0599954570386487,0.389937895742211
10495,15,508952,-0.0243145155474278,0.06306675952852,0.700072451974593
10496,15,509182,-0.0450494432227313,0.059852307457897,0.452145786323317
10497,15,509318,-0.0662569110805152,0.059869493197476,0.269181992456856
10498,15,510569,-0.0333313131368058,0.0597867197819384,0.577536727254314
10499,15,511379,-0.0528658202263559,0.0602735029935393,0.381029468599549
10500,15,513988,-0.0212379635520048,0.0601337352369878,0.724165172969332
10501,15,514714,-0.0291561262146907,0.0602150309000199,0.628544105157974
10502,15,517614,-0.023805142913978,0.0636945663032289,0.708822877693081
10503,15,520780,-0.0245426902134334,0.0600360807475617,0.682935061068096
10504,15,521235,-0.0315290728187153,0.0604657571293713,0.602389480438712
10505,15,521442,-0.0494557023697677,0.0597805479897893,0.408632994231363
10506,15,523460,-0.0143722208740216,0.0599921292307177,0.810803875310891
10507,15,524925,-0.0384983241814759,0.0657689933046907,0.558681866691769
10508,15,525000,-0.0496223013788082,0.0646684786111204,0.443396073972624
10509,15,526003,-0.0259607350739222,0.0603974216023902,0.667580228184965
10510,15,529986,-0.0590960878771298,0.0598461062701804,0.324089834271233
10511,15,530828,-0.029741666412853,0.06114030540912,0.626950418999352
10512,15,535075,-0.0707609491442566,0.0602592968808166,0.241076718424473
10513,15,537259,0.463381048311173,0.300685937687808,0.124193267818932
10514,15,537874,-0.0252263758998974,0.0603010143276455,0.675952334715644
10515,15,539719,-0.000544743138844894,0.0628526576417523,0.993089727744357
10516,15,542319,-0.00807050736625758,0.0603042956476987,0.893613485075022
10517,15,544846,-0.0387808646277211,0.0601089293011019,0.519231954824824
10518,15,546198,-0.0494517295547204,0.060030763870277,0.410624694427201
10519,15,546237,-0.0433300234748377,0.0601404012040961,0.471705641035591
10520,15,548689,-0.0319923175444869,0.0615069619752539,0.603291065207935
10521,15,549104,-0.053529451638296,0.0602515329610087,0.374912842661167
10522,15,549314,-0.0606630599068689,0.0621027343088143,0.329328267014625
10523,15,554500,-0.043256912140019,0.0602865008134132,0.473526387336254
10524,15,557431,-0.0239797020177904,0.0602518203913472,0.690877161308144
10525,15,558567,-0.0185971084813513,0.0603881430699719,0.758294703324765
10526,15,558912,-0.0218547122585142,0.0606190882241749,0.718670006837882
10527,15,560958,-0.0305567281176846,0.0603796869247771,0.613118988418137
10528,15,561827,-0.0246834512491609,0.060173621151195,0.681905261078831
10529,15,561893,-0.025622937662665,0.0600019500919228,0.669614115166961
10530,15,563572,0.000423585836394846,0.0604559528546397,0.994413609583884
10531,15,563727,-0.0286317175251223,0.0605870739796731,0.636811035139026
10532,15,566834,0.0356121584307151,0.0603267814542101,0.555353256362337
10533,15,568292,-0.0107970757928219,0.0604192254881356,0.858273704215097
10534,15,571413,0.0313844231934518,0.0602855825898073,0.602974723416243
10535,15,572989,0.0308057288816755,0.0608935859020625,0.613246493932213
10536,15,577770,0.0429209064070744,0.0635198493697906,0.499668107180234
10537,15,578365,0.0110875680136066,0.0608611439679767,0.855547525595549
10538,15,579131,-0.00963771171463046,0.0622528585030403,0.877055196804596
10539,15,580357,0.0179649830934541,0.0603011401736303,0.765938636210382
10540,15,581669,-0.101744490920452,0.121616432889009,0.403382573916355
10541,15,583940,0.0117304088943109,0.0621760706187103,0.850464299404009
10542,15,587077,0.00594425392985748,0.0602890793790426,0.921515116069949
10543,15,588514,0.0634761737800406,0.0607552663110967,0.296837398381207
10544,15,588544,0.039316954968425,0.0605759789826317,0.516726871268838
10545,15,588953,0.0358910307906123,0.0606413956846637,0.554325249529593
10546,15,589040,0.00978586367882184,0.0607292733858307,0.872075984988268
10547,15,589277,0.0354369029820304,0.0617866065523249,0.566646383398389
10548,15,589446,0.0201925170340346,0.0642268651646486,0.753407827666224
10549,15,589481,0.0027243781127565,0.062855774773667,0.965452363782962
10550,15,591247,0.00150050874901975,0.0603540799113472,0.980179275666802
10551,15,593982,-0.0424467099199731,0.0602765334037807,0.481772774228887
10552,15,594139,-0.0482629217679695,0.060706771535299,0.427137759228434
10553,15,594819,1.04366850811486,0.397623179035028,0.00904764977502207
10554,15,594822,1.04366850811486,0.397623179035028,0.00904764977502207
10555,15,600853,-0.100292726379929,0.0784393855112097,0.201877353287744
10556,15,600887,-0.0208335167818745,0.0729080334824382,0.775236725116974
10557,15,600931,-0.0430465488562295,0.0622351187724821,0.489595372497803
10558,15,602954,-0.0220278991642243,0.0605674827177614,0.716305856926468
10559,15,607382,-0.0208378628399288,0.0629579216427078,0.740855373919036
10560,15,607609,-0.0432010552169249,0.0625611892591737,0.490307934010136
10561,15,608367,-0.0695025766889939,0.0609472180378116,0.254903956009807
10562,15,610892,-0.0827564235502282,0.0620049795901612,0.182843331721336
10563,15,615079,-0.032142273055805,0.0598262760664053,0.591426430671554
10564,15,615367,-0.0326683694688873,0.0604056756933544,0.588975349273123
10565,15,618890,0.0269023722612287,0.0641587421775388,0.675244979106209
10566,15,618967,-0.0240836367613161,0.0639864255974961,0.706855587194478
10567,15,618974,-0.0108694373348257,0.0628811620030928,0.862863045653717
10568,15,618996,0.00317361237491795,0.060939305510202,0.958495800992688
10569,15,619443,-0.0340027575667119,0.0597329688770049,0.569551187234521
10570,15,619880,0.0138163950528808,0.0602305348751195,0.818697206277209
10571,15,623130,-0.0292076323685803,0.0600497125859862,0.626991879875559
10572,15,625082,-0.0379652456725092,0.0596980389346681,0.525218069674949
10573,15,628108,-0.0102670105590684,0.059897823404747,0.864000596167181
10574,15,628209,-0.019009880336493,0.0604805766833088,0.75346839255469
10575,15,628770,0.0022876227393557,0.0598945192122042,0.969554442582317
10576,15,629119,-0.0176362049702083,0.059798136803517,0.768221491808763
10577,15,630972,-0.0371643045560551,0.060634307701681,0.540320372015992
10578,15,631958,-0.0177640064820818,0.0607729969480726,0.770228231730204
10579,15,631968,0.00993228019961005,0.0602288579444393,0.869110008445537
10580,15,632436,0.00589691923245849,0.0598037390710239,0.921508245525739
10581,15,632889,-0.0083409055839534,0.0614185232817019,0.89205332370919
10582,15,633695,0.0403812441946819,0.0617271194904566,0.513415576903773
10583,15,635177,0.00578195796558428,0.0601838169501537,0.923518192388774
10584,15,635682,0.0168335387670231,0.0601980894730011,0.779920741920048
10585,15,636570,0.0472562263327485,0.06011091481334,0.432306714166146
10586,15,637208,0.0372423361472601,0.0602269487089254,0.536732458678451
10587,15,637584,0.051105054058427,0.0598058941217299,0.393399057500242
10588,15,637878,0.037031200432973,0.0599574935255873,0.537221290422113
10589,15,637893,0.037031200432973,0.0599574935255873,0.537221290422113
10590,15,637894,0.037031200432973,0.0599574935255873,0.537221290422113
10591,15,637926,0.0452691170192839,0.0600133789091806,0.451161741523108
10592,15,639000,0.0697886958371432,0.0598267682044133,0.244194608148447
10593,15,639239,0.0619245322304324,0.0600539828330986,0.303177479192112
10594,15,639279,0.0449857480347363,0.0597905494819548,0.452318606591153
10595,15,639290,0.052763614608347,0.0598420230843309,0.378530869101159
10596,15,639391,0.0406192411537141,0.0603920106190769,0.501646307770379
10597,15,639445,0.04422311912475,0.0600523527546117,0.461970658265168
10598,15,639520,0.0410036642694129,0.0602089506580905,0.496303589003929
10599,15,639862,0.0495693719019387,0.0600405243654595,0.40958944036093
10600,15,640033,0.0451820078462752,0.059816565359443,0.450547051564483
10601,15,640056,0.0418462373394288,0.0598395044093126,0.484820163809825
10602,15,640881,0.0284944247573772,0.0603002708533742,0.636831816486976
10603,15,641425,-0.00646664006498177,0.0602874807564453,0.914640956459004
10604,15,642215,0.0493130276448072,0.0600110316297274,0.411783691983469
10605,15,642286,0.0593701134445735,0.0600272894168543,0.323315125521198
10606,15,642294,0.0629233009043722,0.060051041730838,0.295433699708503
10607,15,642325,0.062028892164534,0.0599232395469493,0.301312524121681
10608,15,642712,0.0383601498553174,0.0597706426919921,0.521426619145395
10609,15,645672,0.0340943156784125,0.061262673158052,0.578203446565036
10610,15,646327,0.0520462488687667,0.0599730137123282,0.386078176727945
10611,15,649242,0.0600468278502788,0.0611798023512073,0.327027674795173
10612,15,649484,0.0556874488716384,0.0597772954113682,0.35218930454226
10613,15,651364,0.0518071570481187,0.0611495535270525,0.397446242618286
10614,15,652034,0.0691189344670118,0.0605185353785811,0.254181641022398
10615,15,653760,0.0342596823604017,0.0599654875082143,0.568144050868182
10616,15,653769,0.0471652534324598,0.0598893785566084,0.431494559062335
10617,15,653775,0.0429726254514118,0.0598372429126235,0.473134585039666
10618,15,656377,0.0291703116198208,0.0601645745147178,0.628089160785525
10619,15,657044,0.0630811555300392,0.0597442056254616,0.291757023675753
10620,15,657104,0.0563845623898271,0.0596643038185743,0.345289904146223
10621,15,657980,0.0280058513932432,0.0598803477529978,0.640289977914658
10622,15,659697,-0.00832498419250172,0.0632648428940653,0.895384018007401
10623,15,660199,-0.000690855073053304,0.062286833803845,0.99115670212267
10624,15,660208,-0.00707273452598395,0.0622204193004381,0.909562239016468
10625,15,660805,-0.00668652402084473,0.0598935856376973,0.9111722519178
10626,15,663916,-0.0650203640992848,0.0602194999292423,0.281002823285877
10627,15,664038,-0.0378821920539009,0.060429135895448,0.531139044467473
10628,15,664146,-0.0543781186044108,0.0610223569728862,0.373472858377494
10629,15,664726,-0.0609019282067287,0.0604055382624332,0.314040586090135
10630,15,667693,-0.0707730795224449,0.0612698104716871,0.248828625398795
10631,15,668514,-0.0569045460247786,0.0606633398827285,0.348866000514032
10632,15,670723,0.132236334702307,0.104880837517106,0.208204756213054
10633,15,671034,-0.048502418373664,0.0602843801574811,0.421614989089865
10634,15,673487,-0.0752840966807266,0.0625797146414883,0.229778217292559
10635,15,674856,-0.044347220677275,0.0621417994350083,0.475917918914646
10636,15,675324,-0.0503001907945563,0.065892434736403,0.445753694572109
10637,15,676857,-0.0247261215482171,0.0623592609074801,0.691967814786546
10638,15,677981,-0.0264200163965251,0.0622715011734581,0.671626345399771
10639,15,677995,-0.028779747464365,0.0625868470478673,0.645916312741065
10640,15,678027,-0.0258968817790379,0.0627459589206501,0.680058014454459
10641,15,678058,-0.0240535248950395,0.0632217026827973,0.70383051931001
10642,15,678086,0.0113670217933626,0.0647070391644138,0.860654705561905
10643,15,678099,-2.08875872369507e-05,0.0649062814301383,0.999743413366559
10644,15,678248,-0.0534195000930968,0.0637309846396973,0.402483915430796
10645,15,678382,-0.0970705715286373,0.06799345343133,0.154277855200112
10646,15,678393,-0.178112704934176,0.089483169492978,0.0473110352124785
10647,15,678404,-0.0502900281139539,0.0645384565476606,0.436368810500818
10648,15,678474,-0.0398920489845852,0.0634898626699509,0.53019962126742
10649,15,678575,-0.0281407444514381,0.0671412767747285,0.67537799850023
10650,15,678625,-0.0166605558126903,0.0686787455946029,0.80846640816771
10651,15,678705,-0.0327871884638453,0.0631772176612432,0.60410566789559
10652,15,678832,-0.0225287910134819,0.0629832070147893,0.720785196394354
10653,15,678916,-0.042066952595015,0.0623329468800496,0.500196906660406
10654,15,678988,-0.0699873194817258,0.119552988895039,0.558647208768201
10655,15,678989,-0.0670588138775878,0.10908867803124,0.539136754885412
10656,15,678995,-0.0390268788501151,0.0627970266318756,0.534687252376002
10657,15,679406,-0.0406084177689425,0.0623356869461587,0.515181629898275
10658,15,679485,-0.0349033341492728,0.0625780208675863,0.577363807475511
10659,15,680430,-0.0211754076933388,0.0624678753558058,0.734825783645887
10660,15,680681,-0.060813390343289,0.0645680720092601,0.346913927581075
10661,15,680951,-0.0669972286400992,0.0673641995810379,0.320635235619774
10662,15,682676,-0.038509180845115,0.0628017542017856,0.540147975164722
10663,15,685516,-0.0835886285312517,0.0660580109801214,0.206568964906069
10664,15,690141,-0.0469218056798679,0.0688317381903957,0.495882923456466
10665,15,691906,-0.0642143658277146,0.0679589485132163,0.345356562523228
10666,15,692134,-0.0374698969731257,0.0745016143604429,0.615319581742861
10667,15,692272,-0.0445505867484175,0.0673230916402212,0.508567650103628
10668,15,695613,-0.0369896662613796,0.0697867492569717,0.596418441130323
10669,15,696549,-0.0334002640880997,0.0682494731317771,0.62487315140613
10670,15,697431,-0.0291885709941262,0.0692671910950433,0.673726061280908
10671,15,697632,-0.0708513627574985,0.0694487013113037,0.308333667562831
10672,15,697884,-0.0425092695539444,0.0705964253425806,0.547464330259426
10673,15,697906,-0.0369757119788234,0.0697852724575626,0.596549170274262
10674,15,698025,-0.0382147367485857,0.0689985127554413,0.580033047925278
10675,15,698268,-0.032260173796582,0.0698023840615463,0.644248177413955
10676,15,698306,-0.0277322079579205,0.0717463637684251,0.699336189158691
10677,15,698953,-0.0439232644750072,0.069508005295296,0.527850384310407
10678,15,701044,-0.100734213804066,0.0710815278392581,0.157316829875301
10679,15,701551,-0.103915057949546,0.0730674428951033,0.155856976279479
10680,15,701614,-0.0963084322492489,0.0731212689331211,0.188657563352295
10681,15,701762,-0.117617678273065,0.0733708919524824,0.109816562058581
10682,15,701781,-0.117617678273065,0.0733708919524824,0.109816562058581
10683,15,701849,-0.109416315854616,0.0730446889999358,0.135043368683466
10684,15,701869,-0.10593877076855,0.0727280857647642,0.146104170768141
10685,15,702245,-0.100534596741031,0.0734172722671884,0.171757656370101
10686,15,702344,-0.123781460772008,0.0736590461011321,0.093751471629527
10687,15,702475,-0.0911356530137568,0.0741983884632264,0.220163931054697
10688,15,702493,-0.0918863139005381,0.0742565682297436,0.216754913548615
10689,15,702546,-0.100330677170803,0.0749158797394743,0.181352770180237
10690,15,702764,-0.0967742374938245,0.0749974246216938,0.197767674075492
10691,15,703056,-0.083128047788005,0.0749755257998227,0.26829899289072
10692,15,703622,-0.18306201312037,0.141040962530064,0.195157077916198
10693,15,703627,-0.225748281769,0.139700869658046,0.107000527493622
10694,15,703634,-0.189143432123091,0.136664846120523,0.167234453988074
10695,15,703636,-0.0148275389168635,0.128094245838646,0.90791260083581
10696,15,703637,-0.172169729207907,0.137230432498785,0.21045291099539
10697,15,703639,-0.172169729207907,0.137230432498785,0.21045291099539
10698,15,710273,-0.0991269050648498,0.0773275975116449,0.200716032334173
10699,15,711322,-0.132434365486543,0.0807652411022041,0.101949091717207
10700,15,714897,-0.20323256869732,0.100627050039557,0.0441737022580811
10701,15,715226,-0.233722699195786,0.0988435246329622,0.0185914196208476
10702,15,716842,-0.286081394814577,0.102844555797437,0.00569809582235789
10703,15,717962,-0.213676642318688,0.108708565836434,0.0501293703213408
10704,15,719963,-0.252146626226425,0.114064481912021,0.0277069453733104
10705,15,720332,-0.196157091649235,0.119948320675128,0.102867718611497
10706,15,720492,-0.217186256950669,0.125172696535889,0.0835971264289233
10707,15,729585,-0.067853822280834,0.0935467367800798,0.468719894998708
10708,15,729632,-0.0352793185495264,0.0934319408973579,0.705959320499756
10709,15,729765,-0.0580171504784115,0.0927649868690039,0.532099036194648
10710,15,729766,-0.0580171504784115,0.0927649868690039,0.532099036194648
10711,15,731742,-0.0349536822308831,0.090381207761511,0.69918455976292
10712,15,735908,-0.0641501314677919,0.0700053958267429,0.360103797671795
10713,15,736963,-0.0669067289011152,0.0661118208024858,0.312219891780393
10714,15,736990,-0.0600760371222904,0.0660589255520391,0.363743152790746
10715,15,737166,-0.05894037707146,0.066654559629855,0.377154377942008
10716,15,745301,-0.070074681044703,0.0641105553336578,0.275126524507794
10717,15,745306,-0.0722329945220246,0.0673529290470344,0.28424827841541
10718,15,746559,0.167654127714134,0.0825650178950373,0.0430477242348885
10719,15,747552,-0.0799625855049086,0.0605792330614951,0.187701369847782
10720,15,748030,-0.0944901863276242,0.0608835926919637,0.121562798066947
10721,15,751144,-0.105850269714863,0.0602187708012176,0.0796547120412955
10722,15,751335,-0.128068542734592,0.0604646371744595,0.0348672643556708
10723,15,751442,-0.117081412320827,0.0601809017460493,0.0525093994574269
10724,15,751857,-0.113498927845624,0.0602734342058017,0.0605132779478874
10725,15,752064,-0.132297238159232,0.119403562861097,0.268623084661984
10726,15,757677,-0.0838735459646747,0.0599818172982903,0.162896004918732
10727,15,757952,-0.0916231187299574,0.0599189775563052,0.127131047033091
10728,15,758102,-0.0516094272827773,0.0616982255472088,0.403449936446673
10729,15,758119,-0.0752700073218176,0.060697245481278,0.215766024360478
10730,15,758539,-0.09678047724575,0.059867239913639,0.10686118318234
10731,15,759034,-0.118543053347199,0.0598862711602586,0.0485396574869774
10732,15,759061,-0.112888688339855,0.0598160813486673,0.0599451564128261
10733,15,759214,-0.111603640400636,0.059652159483243,0.0621851019076499
10734,15,759381,-0.117312343954242,0.0597919626716078,0.0505468463760404
10735,15,759643,-0.388790120152755,0.303934343258537,0.201669966989109
10736,15,760114,-0.123554523148504,0.0594826611932567,0.0385102576242105
10737,15,761032,-0.125763457204833,0.0596396555019782,0.0356726262809602
10738,15,761321,-0.0982358002834148,0.0609242679048955,0.107763168739558
10739,15,762315,-0.0255008692283258,0.0597901002897393,0.669998755079147
10740,15,762399,-0.0245058271367583,0.0598365170763705,0.682387159744104
10741,15,762569,-0.04880854326636,0.0598515309602749,0.415339688951939
10742,15,762597,-0.0420303986603383,0.0597966413337877,0.482588233530521
10743,15,762665,-0.0448867173976444,0.0597907603248235,0.453315296673704
10744,15,763531,-0.0862930076484792,0.0600090966021766,0.151320312377147
10745,15,763849,-0.0795706852092013,0.0599490534533214,0.185265568393288
10746,15,763978,-0.0800230700980343,0.0607252395784839,0.188428762934457
10747,15,764381,-0.0789863356341511,0.0597331830852881,0.186917997304568
10748,15,764453,-0.0736892957259665,0.0602289840021689,0.221962400311912
10749,15,765566,-0.0050742906224814,0.061746318680037,0.934550435648712
10750,15,765710,-0.0275798850587048,0.0606488018127423,0.649570499477553
10751,15,765854,-0.0341065262985153,0.0602076636628585,0.571426498018831
10752,15,766151,-0.00798775911463282,0.0598893528001877,0.893972596548754
10753,15,766225,-0.023905276333764,0.0597092980321514,0.689132801087687
10754,15,766858,-0.0373577888626009,0.0599488426450567,0.533581038480919
10755,15,767623,-0.0425282402327859,0.0596836942106303,0.476588510193728
10756,15,767955,-0.0399566033638498,0.0597752152317641,0.504284728346774
10757,15,768052,-0.0381693567621389,0.0596920414928062,0.522952802168112
10758,15,768281,-0.0205208533131271,0.0682198159741743,0.763740380361317
10759,15,768292,0.0573631846748447,0.0680346613310306,0.399717473515064
10760,15,770624,0.323918716408602,0.128190544792111,0.0119451867721521
10761,15,774372,-0.0203148834292703,0.0599473855081368,0.734902710561721
10762,15,774673,-0.00435692764828036,0.0600070132496279,0.942159998321508
10763,15,775499,-0.0304790998696353,0.0614048204166121,0.619947039616382
10764,15,776034,-0.072178562756349,0.0597656290996593,0.227973693116003
10765,15,776532,-0.053819231893489,0.0596522408878029,0.367557098948406
10766,15,777196,-0.0363670677698361,0.059869033946149,0.543947039789543
10767,15,777500,-0.0502664011134131,0.0596610210368024,0.400059946868233
10768,15,777559,-0.0546192880682505,0.0596558113867795,0.360515581230743
10769,15,778023,-0.0544462558780252,0.0601595001708904,0.366065851522681
10770,15,778545,-0.00156349882069676,0.0646473132848691,0.980718664591906
10771,15,779669,-0.0307983017409891,0.05986653352902,0.607259762227197
10772,15,779900,-0.0427608568540804,0.060805063990278,0.482366635348954
10773,15,780008,-0.0262143887636841,0.0599257274555169,0.662054000717695
10774,15,781811,-0.0350452108668729,0.0599452002641,0.559176173703346
10775,15,785050,-0.0413001631940495,0.0599367651837477,0.491236737684723
10776,15,785154,-0.0500773977159484,0.0632252857137902,0.428865200521402
10777,15,785154,0.234500258885043,0.361718152129455,0.517215301099199
10778,15,785674,-0.00474689275608531,0.0598049701393874,0.936781014807568
10779,15,789434,-0.0238801663131377,0.0601452943725724,0.691576943015463
10780,15,789595,-0.00964707832731936,0.0601565313646247,0.872684289818346
10781,15,789672,-0.0174681875259168,0.0600531001118967,0.771314665649294
10782,15,789915,0.0337656733923793,0.0625727696756503,0.589797625277278
10783,15,791260,-0.0237266280107512,0.0597997018132574,0.691778063829227
10784,15,796798,-0.031258458315249,0.0597964859217449,0.6014779700636
10785,15,797115,-0.0188329799553258,0.060393268762455,0.755346941250138
10786,15,797158,-0.0281006952245905,0.0601257591427022,0.640526890509519
10787,15,797268,-0.0214566308049226,0.0599633392023705,0.720685034078887
10788,15,797335,-0.0142764690567467,0.0604920590966492,0.813565140116855
10789,15,798213,-0.00186854055745528,0.059828021960197,0.97510228031362
10790,15,798788,-0.0131953510991815,0.060084332799664,0.82629884832732
10791,15,798886,-0.00583747347704766,0.0604109709948789,0.923075575781116
10792,15,800526,-0.0340561536998351,0.060140035804491,0.571562670223995
10793,15,802678,-0.0113416611306517,0.0598476867514815,0.849803005472824
10794,15,803281,-0.0281060464459154,0.0598461921525283,0.63890363184726
10795,15,806960,-0.0300729571280727,0.0599191717787935,0.616056335939966
10796,15,807285,-0.0218538428788767,0.0601230595651242,0.716460042322224
10797,15,808281,-0.0158083898076892,0.0601820797323415,0.792953527994025
10798,15,808893,-0.00360668651710749,0.0600138105545619,0.952111902961358
10799,15,810364,0.0244561421982949,0.0609450666027694,0.688455511218735
10800,15,810448,-0.0132941545737698,0.0600327860235459,0.82487148201115
10801,15,811848,0.00784648881555283,0.0602379038507822,0.89643624166121
10802,15,815715,-0.0136007399865575,0.0603309363608159,0.821770885521695
10803,15,816215,-0.018704076789614,0.0602513356732431,0.756413975640038
10804,15,816620,-0.0402395819580204,0.0604233593633733,0.505871179936576
10805,15,816745,-0.0268861953280022,0.0601906288317387,0.655377091434081
10806,15,818536,-0.0448255711780782,0.0602041223259063,0.457033234147746
10807,15,819084,-0.0231322081038298,0.0602113821312251,0.70107390521119
10808,15,822096,-0.0127087163066187,0.0600846299675819,0.832608583070335
10809,15,822156,-0.00900578718969469,0.0602576530289608,0.881280231303935
10810,15,822171,0.000730152941770479,0.0601342974411026,0.990319152375837
10811,15,822346,0.0288674615172159,0.0619543940410491,0.641540836849824
10812,15,822432,0.0430573615718502,0.0630472357125531,0.495093888646565
10813,15,822605,0.00335402378624722,0.06030556125568,0.955678262532522
10814,15,822681,-0.00175458048666849,0.0603318247160088,0.976815489369356
10815,15,822926,-0.216046921556525,0.211770018739928,0.308334192166192
10816,15,823485,0.0287788974140754,0.0601440108410764,0.632590737374463
10817,15,823924,0.0127257557673982,0.0600102952867332,0.832182971201134
10818,15,824287,0.0172460329696632,0.0604718507789582,0.77566500069169
10819,15,824858,-0.00178631760856041,0.060666980625237,0.976526607661609
10820,15,825065,0.000313198416396987,0.0631718976398764,0.996047004334184
10821,15,825246,-0.0395706088852339,0.0606718147716784,0.514691814711184
10822,15,826538,-0.0865197983907408,0.0599351919382776,0.149750798621627
10823,15,829621,-0.0729062779735064,0.0598561584892105,0.224028087784844
10824,15,830933,-0.058304286055338,0.0598967264758749,0.331014347373119
10825,15,830980,0.0246312554225134,0.0867900670553532,0.776727968297699
10826,15,833802,-0.065245331259301,0.0596311970989589,0.274636283188849
10827,15,834594,-0.0567827340825047,0.0596500886666158,0.341783601868046
10828,15,841040,0.0565108402979318,0.0597298218197451,0.344740854485497
10829,15,841052,0.060606613966437,0.0596337965906262,0.310176329843322
10830,15,843952,0.0622820067565831,0.0598654268329658,0.298881521241216
10831,15,846356,0.0493421862022508,0.0599395003168113,0.410950140858322
10832,15,846553,0.0521056324450727,0.0602986142249631,0.388105173717012
10833,15,846837,0.0439360560127812,0.0600047402904198,0.464526409515336
10834,15,848248,0.0229253949207914,0.0619834384347136,0.711706193097382
10835,15,848974,0.0328563430394687,0.0601088766648704,0.584989405979928
10836,15,849160,0.0270867192335605,0.0599758805807796,0.651815157768632
10837,15,849407,0.0484782760407047,0.0599643371146716,0.419375048603003
10838,15,849538,0.0548396150396506,0.0606865022555763,0.366795023199792
10839,15,850586,0.0501869894136703,0.0600104110280098,0.403549253588333
10840,15,852168,0.10533058132525,0.0597192433029377,0.0786369090101316
10841,15,854152,0.0917132799871578,0.0610653951716191,0.134020454931138
10842,15,859618,0.0972959693604465,0.0596665570572716,0.10385358629358
10843,15,860696,0.0749086425172063,0.0613812002584128,0.223133900497445
10844,15,860902,0.275421260342217,0.181082510599784,0.129162306317863
10845,15,860902,0.150335816964943,0.0829188796141547,0.070673814724273
10846,15,861655,0.110383044572597,0.0594840995904034,0.064333464879456
10847,15,863324,0.126400821760105,0.0597106288657676,0.034968332513623
10848,15,863468,0.124054638357747,0.0600688977801278,0.0396331632533103
10849,15,864150,0.115607623211697,0.0596768226150601,0.0535149467491425
10850,15,864445,0.108075208814472,0.0595282265582049,0.0702910414382302
10851,15,866884,0.120261373427287,0.0594695552811224,0.0439059291705383
10852,15,866920,0.120063697268031,0.0593894140866485,0.043968212796737
10853,15,867290,0.101352323807135,0.0597339757606861,0.0906295658484517
10854,15,868064,0.129778019246264,0.0616680758167444,0.0360449094619506
10855,15,870871,0.113506845515042,0.0597025743713145,0.0580892611748885
10856,15,873261,0.109886845848014,0.0596959810399652,0.0664936936923586
10857,15,873940,0.105202681247881,0.0599293451298586,0.0800505428421907
10858,15,874597,0.150769892707623,0.0639363555860273,0.0189122840558168
