SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
10358,15,343921,0.00404942206224328,0.053950510239376,0.940211013043131
10359,15,346460,0.0258495832628668,0.0540616837029208,0.632839565109697
10360,15,346467,0.0238323560137545,0.0540806238965107,0.65971299628133
10361,15,346509,0.0179503048730075,0.0543766856204245,0.741512427418627
10362,15,349540,0.0186260634042675,0.0542677002590712,0.731633070241804
10363,15,349580,0.0242142265299794,0.100747876462785,0.810202496506363
10364,15,350076,-0.00424117138907346,0.0545441369706786,0.938065655596279
10365,15,350753,0.0121810489380726,0.0543276196015801,0.822719990573561
10366,15,351238,0.0028843275830384,0.0539507223341742,0.957393841659771
10367,15,355404,-0.0104388047147133,0.107920051324166,0.922997928531375
10368,15,356056,-0.0156411941051865,0.054470579877179,0.77416641366841
10369,15,357232,-0.00232403459767481,0.0543209089820635,0.965898365200564
10370,15,358094,0.0150441980206541,0.0540073047761347,0.780746708656184
10371,15,363969,0.000626992929123452,0.0571812940787527,0.991257564756722
10372,15,363970,-0.00819129184049111,0.0571887730708216,0.886188275743653
10373,15,364136,0.0149665734948501,0.0544373760566082,0.78352936850559
10374,15,366396,0.0417959331490059,0.0542220338055521,0.441323723087386
10375,15,366644,0.0532731863433416,0.054110364892312,0.325530127394153
10376,15,368091,0.0218647316724814,0.053969091344244,0.685624181475385
10377,15,370822,0.0106067219743778,0.0544188393984452,0.845576312629758
10378,15,370846,0.0253150412969978,0.112740112735477,0.822464463613219
10379,15,370846,0.0306507351270152,0.0920927552428135,0.739464253203349
10380,15,372209,0.015495550282093,0.0541783271833329,0.775038131829321
10381,15,372217,0.0174272312069487,0.0541688975014905,0.747855057060325
10382,15,372714,0.0245073076329527,0.0543903956994321,0.652567802335887
10383,15,372783,0.0324173752586694,0.0541071126908049,0.549468276111392
10384,15,376289,0.0280380215263521,0.0539900555422979,0.603864271052169
10385,15,379384,0.0330509947961072,0.0541422303760983,0.54195815052381
10386,15,381987,0.0339896731104101,0.0539932029538587,0.529417441585742
10387,15,382511,0.0229899273945852,0.0537940440104399,0.669370873112992
10388,15,383674,0.0386938458677974,0.0547889388998415,0.480508090930539
10389,15,385213,-0.0845159961151678,0.0770651290100358,0.27352768240902
10390,15,385480,0.0364028500455116,0.0543662788337868,0.503560041104805
10391,15,385655,0.00814087050746348,0.178609038492042,0.96367136124879
10392,15,385655,0.0332801585082692,0.113160483172517,0.768856636736521
10393,15,385904,0.0339647484249626,0.0596989675326045,0.569762996510787
10394,15,389662,0.0289527526005409,0.0565765149804587,0.609149415328233
10395,15,389923,0.0126353029357667,0.0542413837783108,0.815938497521332
10396,15,390617,0.0299531127232046,0.0539862867183456,0.579363570792629
10397,15,390618,0.0299531127232046,0.0539862867183456,0.579363570792629
10398,15,390621,0.0335636601904722,0.0540586908159196,0.535082902130453
10399,15,392113,-0.0277124054062333,0.0545585958871569,0.611813785135828
10400,15,392353,-0.00160235442380391,0.0540106084300899,0.976349075725095
10401,15,393541,-0.00299875219486209,0.0542401227202196,0.955941411689322
10402,15,394456,-0.0147206920116219,0.0537769138948825,0.784447397119743
10403,15,397092,-0.0316710963080133,0.0540619256080285,0.558364137174367
10404,15,407924,-0.0377582252712507,0.0777431827934636,0.627496145978381
10405,15,408490,-0.0469927205218261,0.0539698535592137,0.384497891456736
10406,15,409351,-0.0207209267842654,0.0542824758949259,0.702895732129385
10407,15,411919,-0.0394743143205791,0.053847459153565,0.463998212749907
10408,15,412551,0.0171928463159063,0.0541587589064791,0.751087782210894
10409,15,412675,-0.0932712338731603,0.0729861926338483,0.202113874140999
10410,15,413284,-0.0232140080298836,0.0538853085757426,0.66687379961106
10411,15,414582,-0.038693117072062,0.0540954288242933,0.474911838113563
10412,15,418066,-0.0781187572239825,0.0721057847505576,0.279374352512365
10413,15,421830,-0.0109745346356405,0.0541090997339074,0.839390742385754
10414,15,422359,-0.0174280857939175,0.0546413559194626,0.749949948968585
10415,15,422808,0.00700971226689279,0.0542481670244198,0.897260603523741
10416,15,424272,-0.0208670412938987,0.0541667473411832,0.700293772063813
10417,15,425338,0.0505688059198969,0.0539641231914926,0.349357069271076
10418,15,426603,0.0426700692093202,0.0587240863310249,0.467940597072906
10419,15,426624,0.07505041349347,0.0646569635367882,0.246528933864941
10420,15,427668,0.0509052477688953,0.0539555172837795,0.346087374779783
10421,15,427881,1.54656244817013,0.715858089855684,0.0314116887370936
10422,15,427884,-0.120758154139208,0.0880507634257785,0.171102532759157
10423,15,427887,-0.126126822094706,0.0881570090152521,0.153398903175974
10424,15,427890,-0.146891965170435,0.0923155709788658,0.112461060075899
10425,15,430047,0.0413505115806033,0.0543287404365956,0.447095501672403
10426,15,433993,0.0378257559566947,0.0539321292571526,0.483541430146276
10427,15,439078,0.0497558707173813,0.0553780526082325,0.36954407314732
10428,15,441176,0.0229310776572571,0.0539456573252811,0.671039277185751
10429,15,442681,-0.0229968366957978,0.0569759038213489,0.686733691818811
10430,15,443566,-0.00510804109436883,0.0541115694627957,0.924846311543204
10431,15,443890,0.00209568050651393,0.0538713446667742,0.968990846712234
10432,15,446521,-0.0296363628935236,0.0539466370390188,0.583102743674501
10433,15,446992,-0.0155971931257508,0.0541071738342157,0.773313239433212
10434,15,447362,-0.0196530794480048,0.056720608688847,0.729181525063608
10435,15,448418,-0.293915972821767,0.111450129401781,0.00872899302343914
10436,15,448419,-0.0783652901276707,0.0778264294931718,0.314661064470807
10437,15,448753,-0.0752585601677377,0.059170600055782,0.204249086370094
10438,15,448815,-0.0736784918591079,0.087379814625925,0.399688654233099
10439,15,448820,-0.158034956596992,0.100943259024563,0.118342468990162
10440,15,448830,-0.0870090740223119,0.178549516878108,0.626340706212626
10441,15,448831,-0.0870090740223119,0.178549516878108,0.626340706212626
10442,15,449086,-0.0294210198480406,0.0548738242098975,0.59218729614071
10443,15,451421,-0.0349169822941146,0.0545129344460549,0.522245891436112
10444,15,453019,-0.0194191738272465,0.0541540402311404,0.72011513296473
10445,15,459550,0.00913548155651456,0.0540384302797886,0.865849995528277
10446,15,460514,0.0230571260414388,0.0539557388280226,0.669396557977424
10447,15,460515,0.0230571260414388,0.0539557388280226,0.669396557977424
10448,15,461014,0.0286580606787117,0.053890637262257,0.595211617970013
10449,15,461395,0.0226691609130215,0.0562593650863835,0.6872361268235
10450,15,461411,0.00322026585899649,0.0559400349639941,0.954126593733087
10451,15,461760,0.0324763542270299,0.0540760390388099,0.548512947827092
10452,15,461793,0.0365415447324816,0.0542905721735728,0.50134093381891
10453,15,461814,0.0330091719163224,0.0539410890559508,0.540965728758844
10454,15,462280,0.033521871197524,0.0543925128539636,0.538096599001192
10455,15,462740,0.0972357361593161,0.109270834980613,0.374147144736034
10456,15,462740,-0.242219146696261,0.164562525902991,0.141939544628441
10457,15,464262,-0.0101055895778765,0.058998143918013,0.864096584581457
10458,15,464395,0.0656377651029851,0.0909102673755008,0.4707687382437
10459,15,465855,0.0183451601272216,0.0541258096794056,0.734859823946582
10460,15,466097,0.0144622840738007,0.0543338682839169,0.790260308549214
10461,15,466324,0.00469951428635325,0.0549630309849216,0.931909836288597
10462,15,466738,0.029739765351311,0.0544881938327857,0.585546788182828
10463,15,467591,0.0222781049506668,0.0539477112973894,0.679888565903574
10464,15,467703,0.0125989453168461,0.0545973592889077,0.817634105745605
10465,15,467752,0.0147749045195062,0.0541883946407848,0.785275475244404
10466,15,467792,0.0155128140344495,0.0540728845595181,0.77436707165432
10467,15,467889,0.00906517739705859,0.0545143186858519,0.868024064318119
10468,15,469298,-0.00125700144570828,0.109393304204845,0.990838471420198
10469,15,471823,-0.0133168549304865,0.0544604920567003,0.806967689578454
10470,15,472448,-0.000359812482887634,0.0542585435701953,0.994712658156059
10471,15,474477,-0.00281016082540303,0.0562055179556059,0.960152297554986
10472,15,474768,0.00264519238107475,0.0542271935512258,0.961122356736415
10473,15,475002,-0.00056267017799938,0.054511172292095,0.991770127065016
10474,15,477403,0.0300239548362295,0.054464031108977,0.581802782878893
10475,15,477590,0.0285403031547817,0.0555030194262118,0.60742572961022
10476,15,477914,0.00765336720750548,0.0549517338445093,0.889312779203715
10477,15,478685,0.0310700655122612,0.0541093518605444,0.566192227360288
10478,15,479604,0.0408838208937481,0.0540697727685607,0.45007506636844
10479,15,483470,0.00619991127200879,0.0538704494655492,0.908439793260555
10480,15,484698,-0.00119506325776004,0.0537842716773955,0.982285363129202
10481,15,486874,-0.0447039415672576,0.0563180114783496,0.427858526413246
10482,15,487554,-0.0763106205606301,0.0540806961702185,0.159110274683549
10483,15,488538,-0.0492463713617383,0.0542917609286604,0.364989098223722
10484,15,489788,-0.0328882041137408,0.0900370493753625,0.715125556144259
10485,15,489794,-0.0694681578570709,0.0636076208604616,0.275518239036145
10486,15,491013,-0.0240773658981704,0.0570607081053107,0.673310698301203
10487,15,491077,-0.0234235226807145,0.0549359483137541,0.67009174959253
10488,15,491585,-0.00552022733761798,0.0541325277725466,0.918833498270696
10489,15,492159,-0.00786501730952011,0.0538740752245739,0.884013475845832
10490,15,495561,-0.0540430733623148,0.0537818768118413,0.315654210423189
10491,15,495702,-0.0325412139204231,0.0539077960381776,0.546466858623905
10492,15,497661,-0.0659782420165604,0.0545989462198491,0.227696147643558
10493,15,498195,-0.0751342513538344,0.0537854506597483,0.163313607629129
10494,15,507796,-0.0695349277625749,0.053959711101773,0.198365342930894
10495,15,508952,-0.118391982239443,0.0564571006110613,0.0367023403122968
10496,15,509182,-0.0793760717634162,0.0537784359231786,0.140839821746836
10497,15,509318,-0.0851375789601631,0.0538193927274562,0.114565035600053
10498,15,510569,-0.0885472719533583,0.0536589533330776,0.0997942700550872
10499,15,511379,-0.110367830252342,0.0540208710683487,0.0417888198535255
10500,15,513988,-0.0668080143683655,0.0540470574379448,0.217240204865118
10501,15,514714,-0.0545468656935221,0.0541678059314182,0.314625551392342
10502,15,517614,-0.013395718335024,0.0573680126553905,0.815504629965427
10503,15,520780,-0.0217293995009717,0.0540668196062646,0.688001595725177
10504,15,521235,-0.011360353214554,0.0544709542468491,0.834913588550606
10505,15,521442,-0.00964190337643714,0.0538859881783091,0.858094101715327
10506,15,523460,-0.00649185118282783,0.0540300972393322,0.904430701032118
10507,15,524925,0.00682634992658682,0.0592568765260316,0.908352664084423
10508,15,525000,0.0245434048304717,0.058272076523982,0.673875322862053
10509,15,526003,0.000406910391976406,0.0544060301313952,0.994036789073578
10510,15,529986,-0.0199274422668864,0.0539592703066354,0.71212163257876
10511,15,530828,-0.0249132978393252,0.0550633056904944,0.651223995042471
10512,15,535075,-0.0347083129877087,0.0543419100953893,0.523430673414851
10513,15,537259,0.171937570401551,0.271542441243234,0.527020500839271
10514,15,537874,-0.0140079506606738,0.0543133241906003,0.796626641502309
10515,15,539719,-0.0157725731727681,0.056596682275214,0.780650749918766
10516,15,542319,-0.0575927991898361,0.0542227368515561,0.288892702577766
10517,15,544846,-0.0311273129376438,0.0541385590045951,0.565687021536959
10518,15,546198,-0.0441344495250853,0.0540625325879595,0.414845236589326
10519,15,546237,-0.0414812526064675,0.0541551598813174,0.444205753381749
10520,15,548689,-0.0302502714954794,0.0553888420182131,0.585312101171763
10521,15,549104,-0.0416767738875632,0.0542757395636995,0.443077082648431
10522,15,549314,-0.0720264072650041,0.0558717193727473,0.198193902996906
10523,15,554500,-0.0443468167737956,0.0542801931379045,0.414480530509697
10524,15,557431,-0.0317227413664183,0.0542465815194187,0.559063958977062
10525,15,558567,-0.0176948262075495,0.0543825969551352,0.745088809230166
10526,15,558912,-0.0201019939779057,0.0545909935782056,0.71292310694412
10527,15,560958,-0.0419718865745744,0.05434966177977,0.440479160298229
10528,15,561827,-0.0337438269737684,0.0541734064670523,0.533761988181829
10529,15,561893,-0.0301699475612113,0.0540257513396079,0.576900437597653
10530,15,563572,-0.0247228436091834,0.0544286135003298,0.649945963644672
10531,15,563727,-0.0131194273319135,0.0545753863323648,0.810166761043133
10532,15,566834,-0.0276805427796699,0.0543350255416542,0.610760777118988
10533,15,568292,-0.0387408991284983,0.0543748169368708,0.47663905093337
10534,15,571413,-0.0351714914172806,0.0542796504849918,0.517426693893694
10535,15,572989,-0.0366278562976724,0.0548238555966671,0.504505903199518
10536,15,577770,-0.0330062891649586,0.0572137699958197,0.564378664564851
10537,15,578365,-0.0333737271084092,0.054783200869087,0.542786152635633
10538,15,579131,-0.0298919926181015,0.0560420681187426,0.594102835590084
10539,15,580357,-0.0274365218628959,0.0542922860959653,0.613629501599172
10540,15,581669,-0.227084390472423,0.108963743857521,0.0378755633874013
10541,15,583940,-0.0379384843568684,0.0559599945925668,0.498242930097033
10542,15,587077,-0.0211064941485462,0.05428335782089,0.697643194345783
10543,15,588514,-0.0624802552441961,0.0546975972861636,0.254109690250502
10544,15,588544,-0.050877928145097,0.0545179345077079,0.35133763129899
10545,15,588953,-0.0529534390568742,0.0545658666354777,0.332486757813707
10546,15,589040,-0.046810457406026,0.0546358901954445,0.392152590789621
10547,15,589277,-0.0495059312499287,0.0556063793121818,0.373915312566625
10548,15,589446,-0.112723926423642,0.0575365962368629,0.0508797548798913
10549,15,589481,-0.0879733432140692,0.0564118690187516,0.119778184314214
10550,15,591247,-0.0598070775773464,0.0542595244392767,0.271107798881018
10551,15,593982,-0.0569681970740185,0.054236360081358,0.294266987020418
10552,15,594139,-0.0670551085453035,0.0546027994933937,0.220245425822602
10553,15,594819,0.289072757389405,0.361235443066298,0.424113644762185
10554,15,594822,0.289072757389405,0.361235443066298,0.424113644762185
10555,15,600853,-0.124650915002237,0.0704916253978822,0.077873064493874
10556,15,600887,-0.0959829194249542,0.0654669925175571,0.143503926013038
10557,15,600931,-0.0989779997154671,0.0558367706137318,0.0771522163071488
10558,15,602954,-0.0559038810788146,0.0544739696861597,0.305476732630052
10559,15,607382,0.0624669505510317,0.0566089438048117,0.270569576668127
10560,15,607609,0.0459149762565236,0.0563254661771509,0.415523168115499
10561,15,608367,0.000813713642998815,0.0549879214083874,0.988201660550307
10562,15,610892,-0.00862612719855554,0.055978344955799,0.877620860764373
10563,15,615079,0.0469873076856134,0.0538414215111952,0.383420864064447
10564,15,615367,0.0507853363551735,0.0543545987984966,0.350770436101029
10565,15,618890,0.015089698336789,0.0577879224508435,0.794150694835279
10566,15,618967,-0.00236506294389566,0.0576353578958536,0.967291247278949
10567,15,618974,0.027431283958416,0.056612144806472,0.628297740337771
10568,15,618996,0.0249736614743997,0.0548639154466246,0.649250347327636
10569,15,619443,0.0348239452529235,0.0537861774921769,0.51776055650846
10570,15,619880,0.0635265559570325,0.0541400740876364,0.241436960942789
10571,15,623130,0.037392922258891,0.0540601635162889,0.489586144503882
10572,15,625082,0.0238052494020292,0.0537778282774422,0.658283388149311
10573,15,628108,0.00819682453964461,0.0539423622984033,0.879309048801879
10574,15,628209,0.0186040897736208,0.0544653097964381,0.732872593180094
10575,15,628770,-0.000382925721913174,0.0539390136641084,0.994339688022227
10576,15,629119,0.00719848657231272,0.0538573791262524,0.893748933784628
10577,15,630972,-0.0223878131876867,0.0546211865938632,0.682146881158928
10578,15,631958,-0.00362819143250714,0.0547363147041546,0.947188525194421
10579,15,631968,-0.00764112800604429,0.054240564401725,0.888049213769866
10580,15,632436,-0.0129996010687353,0.0538534498378565,0.809394213025358
10581,15,632889,-0.00838936809342955,0.0553110132890667,0.879528921723199
10582,15,633695,-0.0613636891523127,0.0555269979172488,0.269862639411207
10583,15,635177,-0.0232829487596923,0.0541859774106614,0.667686325113918
10584,15,635682,-0.0615733370135096,0.0541191588433708,0.25600220210124
10585,15,636570,-0.00730864692495353,0.0541797559124619,0.892770772373446
10586,15,637208,-0.00837014700553712,0.0542658198767256,0.877505933391681
10587,15,637584,0.00211702394085589,0.0539146518728053,0.968700345348023
10588,15,637878,0.000891612686519661,0.0540247642361879,0.986841812329503
10589,15,637893,0.000891612686519661,0.0540247642361879,0.986841812329503
10590,15,637894,0.000891612686519661,0.0540247642361879,0.986841812329503
10591,15,637926,0.00148883836063224,0.0540894291931019,0.978056159074163
10592,15,639000,-0.0130263572248653,0.053977184250398,0.809438857083896
10593,15,639239,-0.00880903247172615,0.0541618733998423,0.870892840375141
10594,15,639279,-0.0107903332784151,0.0538853713802991,0.841403459240457
10595,15,639290,-0.0115247139534151,0.0539474536002758,0.830960099483989
10596,15,639391,-0.00852581905929031,0.0544198756527835,0.875596563463322
10597,15,639445,-0.00129683801615343,0.0541225266675274,0.980897135971523
10598,15,639520,-0.0119056264667261,0.0542539799343075,0.82643223654029
10599,15,639862,-0.0159142106674015,0.0541159422053655,0.768872516156715
10600,15,640033,-0.0230308239675474,0.0538982816643661,0.669420163417381
10601,15,640056,-0.0202533517116112,0.053915901489833,0.707404905589219
10602,15,640881,-0.00633670973758699,0.054320437598586,0.907200386792694
10603,15,641425,-0.0314605854440506,0.0542678507122441,0.562467955704205
10604,15,642215,-0.0159640545083906,0.05408882449474,0.76805651008144
10605,15,642286,-0.015808881334151,0.0541267854009016,0.770403675476055
10606,15,642294,-0.0199885111112187,0.0541534533926909,0.712267995988576
10607,15,642325,-0.00610891342595538,0.0540456341076902,0.910069037632881
10608,15,642712,-0.0253393404477605,0.0538418531464603,0.63819897076632
10609,15,645672,-0.0190357085418856,0.0551859160937517,0.730346561233399
10610,15,646327,-0.021943435429932,0.0540545634722613,0.685025498218247
10611,15,649242,0.015832002475911,0.0551650769446531,0.774285903901858
10612,15,649484,-0.00317084638625467,0.0538992077764053,0.953121451974648
10613,15,651364,-0.00492951287593434,0.0551244813907533,0.928794782118915
10614,15,652034,0.0180030843520764,0.0545930686944054,0.741770350735703
10615,15,653760,0.0351487135200245,0.0539953807082783,0.515497237214102
10616,15,653769,0.021893912317552,0.0539690578308133,0.685226987203769
10617,15,653775,0.0313278284741243,0.0539008924349277,0.561468707615498
10618,15,656377,0.0344927897015557,0.0541690449059943,0.524692581563419
10619,15,657044,0.0354996669985886,0.0538552971975913,0.510217911885162
10620,15,657104,0.0240969351907596,0.0537842192202448,0.654406505086598
10621,15,657980,0.0398409705119389,0.0539011536254924,0.460307879935808
10622,15,659697,-0.0423781556841428,0.056930834476328,0.457142052401878
10623,15,660199,0.0111875048289087,0.0560901900094082,0.842021180063889
10624,15,660208,0.0122070159624121,0.0560307889353035,0.827662013030972
10625,15,660805,-0.00940595560023452,0.0539366942030002,0.861659883330625
10626,15,663916,-0.0535732000702698,0.0542461601685884,0.324027803795473
10627,15,664038,-0.0353741548063307,0.0544180863876391,0.516086554049495
10628,15,664146,-0.0511486244972077,0.0549489775826257,0.352573250882372
10629,15,664726,-0.0554703234903101,0.0543973189978765,0.30855710234635
10630,15,667693,-0.0473626518943767,0.0552241206908291,0.391670815977477
10631,15,668514,-0.0232554477873629,0.0546853196694433,0.670906687361928
10632,15,670723,0.080227534502928,0.0945680888972219,0.396813870131322
10633,15,671034,-0.00671587883769598,0.054338580111067,0.901707720538054
10634,15,673487,-0.0162158520034454,0.0564659120442197,0.77414338839498
10635,15,674856,0.00526087628670902,0.05600238341126,0.925209939973745
10636,15,675324,0.0073631572023474,0.0593880848997877,0.901398711932684
10637,15,676857,0.0273011748009062,0.0561522725188645,0.627127815917862
10638,15,677981,0.0205591102729215,0.0560831552515211,0.714149996719548
10639,15,677995,0.00113127748825415,0.0563803686446635,0.984002780707793
10640,15,678027,0.0321130258627129,0.0564945955601611,0.570106810583607
10641,15,678058,0.00187408461762573,0.0569468359115613,0.973765458602072
10642,15,678086,0.0209337834910301,0.0582647877051435,0.719595182553002
10643,15,678099,0.0162047946811055,0.0584459599543013,0.781741874428698
10644,15,678248,0.000261852221073777,0.0574509785687862,0.996365959094406
10645,15,678382,-0.0399120699444194,0.0613722883827325,0.515903895216547
10646,15,678393,-0.0474756509773229,0.0809969696150391,0.558155302887737
10647,15,678404,0.0177026565023618,0.0581634074871074,0.761032435478762
10648,15,678474,0.012237567055476,0.0572050021796238,0.830729232280388
10649,15,678575,0.0416025894410605,0.0604395772524134,0.49169484513568
10650,15,678625,0.0262812453229819,0.0618390092543525,0.671099547225553
10651,15,678705,-0.0102204724230373,0.0569142904853396,0.857588042504047
10652,15,678832,0.017578934725077,0.0567230324374667,0.756813613009567
10653,15,678916,0.0181192101037004,0.0561627915009409,0.747174443720747
10654,15,678988,0.0161661207006585,0.107714047228031,0.880784311411263
10655,15,678989,0.0266256049628844,0.0982837947241775,0.786622173211577
10656,15,678995,0.0181403747410889,0.0565754944784684,0.74867283965966
10657,15,679406,0.0216629855556525,0.0561592358811725,0.699919987393318
10658,15,679485,0.0167027395425356,0.0563733915785679,0.767184653761838
10659,15,680430,0.0174671421020101,0.0562578548118222,0.756376455316805
10660,15,680681,-0.00873581892355912,0.0582189034079763,0.880809883079593
10661,15,680951,0.00333643583043974,0.0607505148491786,0.956233037673428
10662,15,682676,-0.0159263758994124,0.0565808234448952,0.778507118120363
10663,15,685516,-0.00271111094493826,0.0596241245019234,0.963758371205065
10664,15,690141,0.0427850561379577,0.06198642460935,0.490501424903287
10665,15,691906,-0.00158405809479678,0.0612787394426498,0.979391552908992
10666,15,692134,-0.0065516834393784,0.0671166727525294,0.922292356611016
10667,15,692272,0.00884722863145804,0.0606645846418825,0.88413216836923
10668,15,695613,-0.0272680935838738,0.0628557527134125,0.664684037466089
10669,15,696549,-0.0237128410459113,0.0614709763306753,0.69990923478662
10670,15,697431,-0.0307602754936434,0.0623738103760023,0.62220610211038
10671,15,697632,-0.0191510802883688,0.0626269078893995,0.759939958180303
10672,15,697884,-0.0386982542446095,0.0635759545755702,0.543119271682127
10673,15,697906,-0.0388056399016161,0.0628372225638985,0.537264796370329
10674,15,698025,-0.0357662363440796,0.0621354818027597,0.56524087568459
10675,15,698268,-0.0131554788991117,0.0628766990301649,0.834392024534437
10676,15,698306,-0.000213572168858533,0.0646259331728972,0.997365067307348
10677,15,698953,-0.0322026723283884,0.0626084132962695,0.607328775946555
10678,15,701044,-0.035812358709848,0.0641670705736938,0.577122268554359
10679,15,701551,-0.0012089733716083,0.0659901929955359,0.985393523577915
10680,15,701614,-0.0248594206200581,0.0659987998410266,0.706649078524154
10681,15,701762,-0.0300100561043051,0.0662960896112956,0.651066574506565
10682,15,701781,-0.0300100561043051,0.0662960896112956,0.651066574506565
10683,15,701849,-0.0164392742594703,0.0659844234054539,0.803398382623355
10684,15,701869,-0.0131643195979345,0.0656891771134075,0.841280683936963
10685,15,702245,-0.0482854538202675,0.0662425645591967,0.466534625394482
10686,15,702344,-0.037195531336053,0.0665701330997303,0.576692049133909
10687,15,702475,-0.0385222036303698,0.0669317090211555,0.565289533528097
10688,15,702493,-0.0467001662776374,0.066971634199031,0.486066157033392
10689,15,702546,-0.0647981093416039,0.0675498114207863,0.338082270117185
10690,15,702764,-0.026075075212133,0.0676849275803675,0.700290172087711
10691,15,703056,-0.0581893873238615,0.0675668524116604,0.389705860933264
10692,15,703622,-0.142031623877031,0.127094649656915,0.264529324105365
10693,15,703627,-0.166933514125255,0.125961208900246,0.185936357063668
10694,15,703634,-0.068513579879518,0.123355148228558,0.578961089857029
10695,15,703636,0.050977527931785,0.11532746791976,0.658742394461693
10696,15,703637,-0.0649921555240347,0.123811833461416,0.599963556519867
10697,15,703639,-0.0649921555240347,0.123811833461416,0.599963556519867
10698,15,710273,-0.0626136298157363,0.069720826786778,0.369764580469215
10699,15,711322,-0.0999604900240296,0.0728167188663118,0.170695832311632
10700,15,714897,-0.0192344843137437,0.0911375220171813,0.832970805626234
10701,15,715226,-0.0714368856757641,0.0896366009834398,0.426009312213803
10702,15,716842,-0.0889295781786252,0.093508082335079,0.34223665561284
10703,15,717962,-0.05599830396282,0.0983882830056793,0.569612081654371
10704,15,719963,-0.061129248354213,0.103379841983644,0.554693030922265
10705,15,720332,-0.051253942227337,0.108395351453913,0.63661768866401
10706,15,720492,-0.140656474591356,0.112958004281173,0.213880395250151
10707,15,729585,-0.0440261235893953,0.0842751012432757,0.60171284572691
10708,15,729632,-0.0276960025335384,0.0841456128735623,0.742242232790685
10709,15,729765,-0.0185156189722395,0.0835813603112621,0.824809361130138
10710,15,729766,-0.0185156189722395,0.0835813603112621,0.824809361130138
10711,15,731742,0.00163388814691778,0.0814113448388967,0.983999238763986
10712,15,735908,-0.0669549263853293,0.0630186674926284,0.288752398206225
10713,15,736963,-0.0630253145717905,0.0595298612537489,0.290452302950138
10714,15,736990,-0.0489702713073461,0.0595029478465973,0.411069863051361
10715,15,737166,-0.0881348423967867,0.0599098372375243,0.142148242549817
10716,15,745301,-0.0202614607871321,0.0578232845728325,0.726245161752939
10717,15,745306,-0.0560183433152746,0.0606812190422164,0.356555513785715
10718,15,746559,0.109700183346903,0.0745598897160494,0.142100087577041
10719,15,747552,-0.0234863377113279,0.0546757172408268,0.667779985641731
10720,15,748030,-0.00149545512616178,0.055016316505173,0.978329909034736
10721,15,751144,0.0468069862532631,0.054410730030263,0.390233543265999
10722,15,751335,0.0330910390127561,0.05476894409346,0.546103119097845
10723,15,751442,0.0375042370593663,0.0544500145730404,0.491412358113918
10724,15,751857,0.0438094825297086,0.0545022326783554,0.422047208925373
10725,15,752064,0.175582326467708,0.107311330286381,0.102689889071533
10726,15,757677,0.0506985033010673,0.0540996657507523,0.349331598219177
10727,15,757952,0.0460095012457412,0.0540839389425179,0.395509664864222
10728,15,758102,0.0521364241999528,0.0555490334254981,0.34859544402349
10729,15,758119,0.0457868152681249,0.0547265161976267,0.403356621289684
10730,15,758539,0.0580222262944713,0.0540253493026372,0.28356454843454
10731,15,759034,0.04059384105972,0.0541869143316583,0.454268889703029
10732,15,759061,0.0476215599181104,0.0540799857892982,0.379146248495485
10733,15,759214,0.0603549204594103,0.0538906730343171,0.26349600122135
10734,15,759381,0.0513227782244512,0.0540703932652194,0.343176161024341
10735,15,759643,-0.321086692091972,0.273813488717258,0.241727932584267
10736,15,760114,0.0801421655550844,0.0537253098958665,0.1366703180979
10737,15,761032,0.0507099608085253,0.0539791773024068,0.348149506075994
10738,15,761321,0.0613393038364668,0.0549710787106077,0.265246717377227
10739,15,762315,0.0374404725423912,0.0538218636465598,0.487113975212611
10740,15,762399,0.0591851291954601,0.053807340669364,0.272105520372623
10741,15,762569,0.0431269138679113,0.0539020879211324,0.424192541354581
10742,15,762597,0.0373679045510837,0.0538517166644096,0.488198984352414
10743,15,762665,0.0330214835268904,0.0538597630767611,0.540204256533677
10744,15,763531,0.00640090024168277,0.0541990752982623,0.906055749274916
10745,15,763849,0.0353885714137305,0.0540897857330319,0.513372848326684
10746,15,763978,0.0309544688266121,0.0547966116927492,0.572502291327936
10747,15,764381,-0.00331908252795418,0.0539263874230979,0.950957307447206
10748,15,764453,0.00779405987278847,0.0543534128197663,0.886059292691749
10749,15,765566,0.0477855333931386,0.0555489087823969,0.390239234183949
10750,15,765710,0.0472382854298096,0.054576299719958,0.387327161205847
10751,15,765854,0.0258571358393083,0.0542280919453498,0.633784064893589
10752,15,766151,0.0379009927817128,0.053897874854001,0.482394553364291
10753,15,766225,0.0351966706260678,0.0537516749629369,0.513022076006304
10754,15,766858,0.0436798847584895,0.0539674628625088,0.418845012580865
10755,15,767623,0.0171096822703024,0.0537799763761219,0.750565170165681
10756,15,767955,0.0154506140053962,0.0538592461358617,0.774379997367858
10757,15,768052,0.0175024138117007,0.0537796183622781,0.745035627053354
10758,15,768281,-0.00464635213449499,0.0614437524519868,0.939764577643039
10759,15,768292,0.034064477607469,0.0613044916854497,0.578795028523138
10760,15,770624,0.140935961864245,0.116241514595512,0.226154488718177
10761,15,774372,0.0719401508592307,0.0538593620749751,0.182506669965541
10762,15,774673,0.101514461031249,0.053769835487599,0.0598533397222243
10763,15,775499,0.0713918973391601,0.0551876666570049,0.196642348691293
