SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
11380,16,229981,-0.279250806718192,0.154573418638254,0.07167767210276
11381,16,230687,-0.28091013464888,0.154165382304382,0.0692805111411062
11382,16,232373,-0.20681100630377,0.155044623851432,0.183102963615631
11383,16,235230,-0.239015851160453,0.154563879927329,0.122906709276903
11384,16,235984,-0.243633165628342,0.155868485861216,0.118932429563529
11385,16,238141,-0.326317463027747,0.154110929214916,0.0349230856803668
11386,16,238158,-0.326927602010879,0.154082492952955,0.034553241629195
11387,16,238341,-0.280080433393725,0.155928874472701,0.0733166481076372
11388,16,238837,-0.275440099172212,0.154855388001086,0.0761507351917287
11389,16,239186,-0.198257462421623,0.156424039781659,0.205834875319073
11390,16,241363,-0.233750967186605,0.153731672936684,0.129277345671499
11391,16,241781,-0.297102243984748,0.158208509414012,0.0612168979393179
11392,16,242191,-0.245259100457261,0.153646857094905,0.111327352280091
11393,16,243771,-0.35994729342978,0.15321094036962,0.0193563339443009
11394,16,244227,-0.293229019182397,0.160197580885169,0.0680299888359984
11395,16,246835,-0.276930739460399,0.239254221210022,0.247861004781363
11396,16,248105,-0.171294624694982,0.154171213213381,0.267295488119448
11397,16,250595,-0.243148475721883,0.170525095087591,0.154786423822938
11398,16,250804,-0.231253460529066,0.157358870956732,0.14256273555817
11399,16,256672,-0.0559080164558156,0.156068854512589,0.720387858015692
11400,16,259609,-0.175154705306289,0.267370106050489,0.512828710061863
11401,16,260943,0.0526124739862416,0.162350060562295,0.746078413619143
11402,16,261161,0.00693038021967751,0.155912574262819,0.964570501459341
11403,16,261385,-0.0479781276686484,0.157629679745584,0.761023526370801
11404,16,262588,-0.000274735969954309,0.155763117549998,0.998593683233431
11405,16,262948,-0.00932694587757321,0.155370905306714,0.952165555581749
11406,16,263569,0.0281987136342537,0.155461101723214,0.856167468299874
11407,16,263635,0.00693305903375163,0.1553712601594,0.964433413699289
11408,16,266518,0.0673670575882415,0.155779266429609,0.665676985085602
11409,16,266729,0.0616103009959929,0.155390360125976,0.691985160846715
11410,16,267591,0.0514522410683674,0.156059386916672,0.741824814548319
11411,16,267787,-0.0264182601847278,0.15637159551272,0.86593636133723
11412,16,269345,0.00374269349613865,0.155460777950187,0.980806514725175
11413,16,269829,0.0208261825522279,0.155725506969603,0.893687160653214
11414,16,270942,0.0394201339096648,0.155891387170165,0.800516461494564
11415,16,270991,0.253212834704033,0.32178420578574,0.431866849662329
11416,16,271044,0.114603547518985,0.181562378577697,0.528313304865711
11417,16,271054,0.0802334089760571,0.170583608255512,0.638397921668829
11418,16,271083,0.0577602726914198,0.15708249282014,0.713312371790367
11419,16,271095,0.0594816337061932,0.156737410388687,0.704545808721741
11420,16,271460,0.0259763314640824,0.155478324873607,0.867407762244457
11421,16,271555,0.0364377023709379,0.156474555458516,0.815999933548913
11422,16,272321,-0.00633490433834805,0.157858619907849,0.968011979722674
11423,16,272587,0.00778464042729987,0.156681163617856,0.960401831398789
11424,16,272608,0.0702389108136259,0.157050167487883,0.654977025374806
11425,16,272771,0.0514295948806875,0.156206474672919,0.742168701767623
11426,16,273953,0.0366968936271108,0.156874343150559,0.815178498557502
11427,16,274031,0.0550051184769389,0.15636439780458,0.725216745940872
11428,16,274407,0.0903566837154492,0.156646003918346,0.564428118913629
11429,16,274932,0.106656527961491,0.156214258911605,0.495207616628103
11430,16,275044,0.113628615151769,0.156603073334572,0.468574854044954
11431,16,275336,0.0780657966569767,0.159286009918908,0.624368828887361
11432,16,276079,0.251366395238225,0.315270750610471,0.425810892194005
11433,16,276423,0.072310840401498,0.157638314647681,0.646722136437215
11434,16,276463,0.119901876264023,0.158677851620769,0.450374475756866
11435,16,276662,0.0801204032483545,0.1581296907391,0.6126990139309
11436,16,276675,0.133825777032936,0.15695103061555,0.394426335709629
11437,16,277230,0.0850095737673676,0.159063977525324,0.593376096581465
11438,16,277302,0.0155025879484659,0.166508114264365,0.92587367945224
11439,16,277437,0.118179917961894,0.155857485588502,0.448803502912979
11440,16,277570,0.0942856079326191,0.159057150852689,0.553709161457935
11441,16,277737,0.147702487309694,0.157902842276365,0.350221097034453
11442,16,277787,0.0743334845423347,0.156267294544578,0.634595426200209
11443,16,277836,0.0684445994183438,0.156164064879327,0.66144671008259
11444,16,277951,-0.0279685824576923,0.309252671464981,0.927989454578776
11445,16,278068,0.15204465134919,0.165644685418644,0.359299851974276
11446,16,278223,0.0300703318230209,0.167203229371509,0.857379009075824
11447,16,278867,0.0961539414791838,0.156722733296817,0.53992174454616
11448,16,279067,0.0986480254182018,0.155895969002876,0.52728627323758
11449,16,280178,0.187684496928383,0.154609259569618,0.225586785567137
11450,16,281799,0.12086096507031,0.155335205564216,0.437051579772684
11451,16,281831,0.117586374441584,0.155511409102758,0.450077348508804
11452,16,281975,0.122727038668003,0.155626092468619,0.430873977498475
11453,16,282180,0.118858508935416,0.156919865710614,0.449287309965718
11454,16,283161,0.207169716978139,0.156272873273725,0.185798955003959
11455,16,283198,0.19720357256194,0.156819340372933,0.20939642425558
11456,16,283200,0.180453487361545,0.157994900335873,0.254166813253939
11457,16,283342,0.117696917385001,0.161405934202795,0.466363965212096
11458,16,283618,0.139771264497873,0.155141471748793,0.368240949283783
11459,16,284685,0.172706096273898,0.154936106452113,0.265740603595916
11460,16,286882,0.143268382599226,0.155132434471371,0.356365507887868
11461,16,288425,0.10724251173777,0.154846111770647,0.489031792162869
11462,16,292604,0.181606548348581,0.155421692922687,0.243403248565206
11463,16,293786,0.164871006468168,0.155774984803039,0.290600445091705
11464,16,295408,0.132572362048969,0.155346640041935,0.394017865415302
11465,16,295944,0.116827325020323,0.154826465071189,0.451010432718792
11466,16,296048,0.101212720386405,0.154837954456996,0.513750855990033
11467,16,296837,0.139716297908548,0.309450400091681,0.651907782609357
11468,16,297486,0.0660116847614048,0.156295537185633,0.673025461315735
11469,16,298374,0.214561109326532,0.177279348395953,0.226973770100694
11470,16,300317,0.121967843556597,0.156298726051413,0.435707330161904
11471,16,300745,0.149175043647462,0.155112947270861,0.336849154335177
11472,16,300812,0.173840021181393,0.155315919614343,0.263787162198158
11473,16,305191,0.16482596558198,0.158926281132504,0.300388840831913
11474,16,305292,0.212974918548696,0.157303279853916,0.176630364194842
11475,16,305368,0.203638477531269,0.157603708688826,0.19717054917589
11476,16,306491,0.250111075403773,0.156443643261763,0.110775360619197
11477,16,309023,0.249007892966544,0.154357569033541,0.10759707961577
11478,16,309089,0.279533670794006,0.155762451974956,0.0735704871152798
11479,16,310891,0.193123153957521,0.154730710928196,0.212812787873213
11480,16,311025,0.186875878835692,0.154237024326121,0.226470245454943
11481,16,313141,0.00723219510848483,0.162667028270993,0.964562781650678
11482,16,314083,0.0956752287513574,0.154612669404539,0.53644335887892
11483,16,317370,0.159965412895848,0.1552735567746,0.303613633957203
11484,16,319783,0.131283499264651,0.156579222558596,0.402346650028879
11485,16,324393,0.169278057524502,0.15926611504135,0.288570652664853
11486,16,325063,0.0960366151768463,0.155492366393182,0.537218058811604
11487,16,326625,0.013432303990221,0.156896344562793,0.931822918315794
11488,16,326955,0.0438329943912171,0.156189126685348,0.779150555017352
11489,16,326956,0.0438329943912171,0.156189126685348,0.779150555017352
11490,16,327318,0.0589201259131416,0.154988364161395,0.704056482165432
11491,16,328994,-0.0256181844062324,0.162451915515367,0.874785707219958
11492,16,333274,0.0923238219973357,0.156072633875236,0.55453464187961
11493,16,334163,0.112007798646577,0.155645247267344,0.472225801258735
11494,16,334248,0.0936638903640982,0.157828327215283,0.553257249971562
11495,16,334818,0.0890102058174579,0.155214067967849,0.566693431247901
11496,16,335267,0.0409130853120084,0.157271868739115,0.794905583053244
11497,16,336019,0.0598521872418345,0.155179557560478,0.699953903569376
11498,16,337021,0.0766963401391474,0.155852054491473,0.622947543922907
11499,16,337162,0.136877313109882,0.15694357551993,0.383722928350568
11500,16,337655,0.166315775292047,0.156182823164366,0.287658625430758
11501,16,338769,0.0497206384381124,0.159988792794918,0.756154523064701
11502,16,340393,0.116461522838195,0.154433052250426,0.451278089871841
11503,16,341087,0.111499869780853,0.158544624678617,0.482350321731525
11504,16,341278,0.102234309825376,0.155113137105341,0.510264403405924
11505,16,341700,0.124967534850679,0.155052379954893,0.420802869107734
11506,16,341808,0.133086345089357,0.1548581672582,0.390698703182098
11507,16,342089,0.15439558927002,0.154809512783555,0.319289331819984
11508,16,342883,0.0743635703059434,0.154645864113811,0.630911327359541
11509,16,344589,0.0281181539428297,0.156799128926415,0.857784651400126
11510,16,344783,0.0741301471464392,0.157673473387136,0.638538345588024
11511,16,344854,0.0516380177653516,0.157157708382315,0.742672142207953
11512,16,344885,0.066661432126296,0.156674559953312,0.670748207020355
11513,16,345435,0.0358655896946495,0.156164699962834,0.818484992954498
11514,16,345518,-0.0440996150246904,0.164310936788734,0.788554961800619
11515,16,347467,0.0856545367669899,0.158932773176419,0.59027097567763
11516,16,347675,0.139253747451473,0.188825694671966,0.461325004474449
11517,16,349333,0.0976641874100419,0.155026492896822,0.529112712029582
11518,16,351858,0.219517617880857,0.154754551224936,0.156930312391294
11519,16,354554,0.217346474567405,0.154681644817681,0.160864618807487
11520,16,357448,0.210105539773533,0.154884409131361,0.17579712460169
11521,16,357487,0.202509423068219,0.154733738807235,0.191466842005122
11522,16,357792,0.437658001432743,0.313083654445146,0.163022438619877
11523,16,359487,0.0580738054014492,0.169607638739592,0.732253002201973
11524,16,359487,-0.345837313533803,0.74497443392603,0.642771216187645
11525,16,359549,0.177366727369081,0.165307088018506,0.284025163126944
11526,16,360700,0.200891316905502,0.155014517212551,0.195838840499723
11527,16,361642,0.139392964799018,0.171053082956323,0.415672947930937
11528,16,361650,0.156559187887276,0.172827291722132,0.365622155954971
11529,16,364799,0.162543909829273,0.157331274290681,0.302249596393919
11530,16,368962,0.213830368943953,0.154794428447204,0.168035008840322
11531,16,370944,0.290667976696956,0.154989163947178,0.0615618151402568
11532,16,374664,0.456319213841036,0.155097157392851,0.00347475160524616
11533,16,375273,0.370611138765945,0.154382208098891,0.0168848617817225
11534,16,379453,0.364407132216442,0.156209599794576,0.0202195262137357
11535,16,379899,0.447483402592293,0.153101206569302,0.0036926819007978
11536,16,381324,0.4228244730792,0.157819878226946,0.00772627959949426
11537,16,382997,0.40499826541726,0.15324410244646,0.00858790471801568
11538,16,383323,0.429353885597923,0.326764342591382,0.189714328900198
11539,16,383323,-0.423086699025059,0.934157693496714,0.650893842845902
11540,16,385700,0.455260655773366,0.152843926229717,0.00309599911165568
11541,16,386559,0.277178735179212,0.170492395959001,0.10489433475539
11542,16,388383,0.413324103033977,0.153514584977978,0.00743189612346336
11543,16,390896,0.391871708214515,0.153726081634291,0.0112208114530753
11544,16,391737,0.403110704551953,0.153839440736401,0.00916382138677009
11545,16,394692,0.347575992060975,0.153886287714886,0.0245146510728087
11546,16,394889,0.377854513939796,0.156306293042443,0.0161379894934285
11547,16,397855,0.343905570682466,0.153401010061693,0.025590236690084
11548,16,402293,0.330324070133078,0.15399389624895,0.0326310770324278
11549,16,402514,0.339718513069593,0.153735916488497,0.0277635487912546
11550,16,402519,0.318039907068172,0.153827840960148,0.0394148562546646
11551,16,403369,0.308783275132191,0.153792757006508,0.0454274140375939
11552,16,403706,0.272729217581391,0.153837524459682,0.0771176396623705
11553,16,404629,0.321574581704733,0.155316676384574,0.0391373355853465
11554,16,404759,0.17410392898506,0.250615568667039,0.487697079664533
11555,16,408647,0.365269973097768,0.153057812266823,0.0175365694982014
11556,16,408849,0.370158047438268,0.153536701378614,0.0164245406243091
11557,16,410559,0.304645319720238,0.153904621274129,0.0485427410678701
11558,16,414655,0.279253959137641,0.154080350411688,0.0707751375615014
11559,16,416016,0.233703822077639,0.154255706814435,0.130656739277444
11560,16,420442,0.186577564918262,0.162264543037224,0.250989944884293
11561,16,422802,0.203472765235992,0.156412717056504,0.194151141790171
11562,16,423193,0.12293085879957,0.154418847126691,0.426516414766014
11563,16,423981,0.18114998092279,0.155912488328048,0.246073406925146
11564,16,425228,0.0539399261469455,0.331482537787038,0.870829426067433
11565,16,425229,-0.1397758597641,0.308340083379772,0.650598884331822
11566,16,425230,0.0655756100943732,0.207402466270098,0.752056056871585
11567,16,426033,0.228042910223617,0.155405986961182,0.143157362931352
11568,16,426036,0.214554502057264,0.156709848216973,0.171832420210318
11569,16,429194,0.0678347183554567,0.154478671896802,0.660843048254098
11570,16,429289,0.0730706912671555,0.154440246574225,0.636411121559081
11571,16,429882,0.0603380298892084,0.156500443784462,0.700065587569782
11572,16,432058,0.0998088424732057,0.154429515345188,0.518500657808413
11573,16,432771,-0.104035367272692,0.154789684847259,0.501954673294746
11574,16,434375,0.0248377415975162,0.156117991734418,0.873684256393466
11575,16,434477,0.0231692642816801,0.15567224134388,0.881769903193157
11576,16,436464,0.121856538842165,0.191743496365167,0.525502066235185
11577,16,444059,-0.000399299220295468,0.154648873826045,0.997941344369667
11578,16,444574,-0.00523957574476569,0.156188691889888,0.973257787087246
11579,16,447582,-0.0155925305314768,0.154896283256934,0.919874076613877
11580,16,450580,-0.0144417348080662,0.162448743942633,0.929211595211723
11581,16,452142,-0.0567820822468773,0.157600701084969,0.71884515951023
11582,16,452342,-0.0396832772177163,0.154682086092509,0.797677685583836
11583,16,453075,-0.118330357463547,0.155894785236626,0.448335241718376
11584,16,454180,0.00833844308664303,0.156421480933296,0.9575170338099
11585,16,455737,-0.0106208812248176,0.172565646889318,0.950958493379331
11586,16,458134,0.0652276480114234,0.154837515584016,0.673817866949114
11587,16,462244,-0.168897546517851,0.212172303909193,0.426544036204122
11588,16,463609,0.0369048802306352,0.154398887952258,0.811226483907621
11589,16,463745,0.0310990853152917,0.154176981375215,0.840259396674223
11590,16,464655,-0.0764592608202678,0.155756134910524,0.623808677899464
11591,16,465114,-0.0329140532344752,0.155269054955453,0.832244381346131
11592,16,466376,0.00534504707917603,0.155061647737226,0.972521476970646
11593,16,468617,0.0830775509210108,0.154605191282503,0.591362416771381
11594,16,469813,-0.0337971706702658,0.158047763963303,0.830794122488122
11595,16,470812,0.0115509370628066,0.155364292716641,0.94077604408929
11596,16,471343,-0.0110453856745685,0.155159331461396,0.943288941687151
11597,16,473892,0.0188469311275892,0.154420276357535,0.902929196214164
11598,16,475831,0.0205568450703398,0.154458566729544,0.894198272487737
11599,16,476232,0.0147650225675336,0.154256503572219,0.923799380940361
11600,16,476735,0.0347492245651866,0.155487121054909,0.823286404532602
11601,16,477416,0.0373717566047145,0.154846493640576,0.809426215116502
11602,16,481940,0.163215688664835,0.155329900202025,0.294083957135094
11603,16,485926,-0.208864893619943,0.244875515762865,0.394269189026652
11604,16,486479,-0.0622586977072801,0.154368529764138,0.686962808361304
11605,16,487107,-0.0401803750077612,0.154175874271694,0.79454223418995
11606,16,487561,-0.0628146290407009,0.15568607996356,0.686846941085232
11607,16,488115,-0.0105923404937855,0.155285328651776,0.945655404579169
11608,16,488158,-0.0489004244111768,0.155697728559557,0.753651259880192
11609,16,491839,-0.00579006889642997,0.169918174489506,0.972836100966181
11610,16,493871,0.0393275340183276,0.155284605179214,0.800213962212639
11611,16,493908,0.0779898277117327,0.155442706119798,0.616172229295319
11612,16,494210,0.097667589972655,0.15417089196886,0.526816014405372
11613,16,496069,0.109204137556371,0.154524953527393,0.48021370389823
11614,16,496405,0.0589364105858984,0.154592644426582,0.703256869654367
11615,16,496486,0.111732840894553,0.154745038754092,0.47074499663551
11616,16,496734,0.090364295104539,0.154982375927016,0.56022402486911
11617,16,500581,0.271439787010743,0.343453682954319,0.429869011181729
11618,16,500581,-0.196427596460818,0.310525369570785,0.527427025171663
11619,16,501341,0.110682866887568,0.155271126456535,0.476418105721337
11620,16,502064,0.165359627759412,0.155929436105141,0.289652549118405
11621,16,503488,0.139628502545744,0.156618599062022,0.373257915313368
11622,16,504270,-0.0203557742597031,0.15626447163756,0.896431056048712
11623,16,505268,0.0741710428434981,0.155410773820765,0.633473724198081
11624,16,506544,0.0645931681429841,0.155905139640719,0.678898215371945
11625,16,508084,0.0387674124346677,0.169657098260693,0.819386362891122
11626,16,508190,0.0332632735082887,0.156941555343829,0.832270795111433
11627,16,511467,0.0484152605745625,0.1563137835398,0.756948109212907
11628,16,511586,0.0693939931921105,0.158637713690151,0.662062015122537
11629,16,511956,0.0608510886508131,0.157837440414631,0.700076907119301
11630,16,514485,0.0751637648070211,0.16019109324198,0.639206966206574
11631,16,516172,0.0653182066996374,0.156601250052126,0.676859620846809
11632,16,518590,0.150886525378804,0.155997452346156,0.3340877142387
11633,16,520551,0.116459890329335,0.155913831809673,0.455590753191275
11634,16,521626,0.123085221904475,0.156749662448693,0.432842863598696
11635,16,522075,0.51695513883837,0.468235181625844,0.270323381926529
11636,16,522078,0.194753872421479,0.200177435196002,0.331266103309581
11637,16,522087,0.359782274388232,0.263360830212652,0.172771221970792
11638,16,522104,0.207149291647031,0.159320891702833,0.194380129033303
11639,16,522323,0.241923400673909,0.161570241390077,0.135201931417519
11640,16,523110,0.230645438914727,0.156574499604105,0.141622837755953
11641,16,523235,0.196646522025404,0.155351104803941,0.206412343095058
11642,16,524811,0.186109977509161,0.159682102509193,0.244602351006533
11643,16,525073,0.248903827479954,0.154990086009517,0.109182593788238
11644,16,525661,0.148443653550464,0.157036969080273,0.345163335111001
11645,16,526381,0.108186071059944,0.155027660834931,0.48573033734243
11646,16,526392,0.130996951541603,0.155096356049997,0.398897013997662
11647,16,532338,0.322541268961564,0.157983318251145,0.041932675570842
11648,16,533472,0.271676945170864,0.201689286448021,0.17884195497772
11649,16,533665,0.354080378045187,0.15673000192093,0.0244819939895524
11650,16,534748,0.328032779347723,0.155509537508515,0.0356131729247174
11651,16,535073,0.286306984141439,0.156210024591769,0.067669405880333
11652,16,535809,0.314364584884478,0.160530011566733,0.0509830122956937
11653,16,535986,0.281449487486535,0.157009839919966,0.0738995149699787
11654,16,536756,-0.323648060616402,0.329790152118966,0.327079592745522
11655,16,537435,0.288793818300717,0.158084409274807,0.0685691794830858
11656,16,538056,0.291349089112944,0.157896014373232,0.0658464395014531
11657,16,539109,0.271823809417881,0.157057876608372,0.0843749013285411
11658,16,544393,0.268635978777755,0.156446485834893,0.0868360107924762
11659,16,546787,0.252253493988663,0.157600650250844,0.110363035152843
11660,16,549715,0.273235933303382,0.156735849611678,0.0821537458204193
11661,16,550659,0.309161455269036,0.156862119126645,0.0495147998191877
11662,16,552419,0.264887186972124,0.157157799402902,0.0927786495797604
11663,16,552585,0.240562107515007,0.157456234632814,0.127456976171349
11664,16,552949,0.247860810372367,0.156913463506267,0.115093670259225
11665,16,553071,0.299983766094559,0.157406915247021,0.057490159446512
11666,16,553465,0.280131097623888,0.160918931506483,0.0825862170428818
11667,16,554350,0.253452699709906,0.157316724660896,0.108052056310154
11668,16,554689,0.288819722466992,0.156679961583076,0.0661125693832146
11669,16,555419,0.299576036003079,0.156599439826124,0.0565557925883271
11670,16,556778,0.273684349454844,0.156440977595357,0.0810837304081979
11671,16,558975,0.284349934187065,0.156074200020722,0.0693178566220539
11672,16,559542,0.279749319517215,0.15577659932707,0.0733755704706854
11673,16,561420,0.291189437032776,0.161440158495551,0.072130961310396
11674,16,564316,0.26819419363306,0.156155192622111,0.0867676301270328
11675,16,564355,0.235256703692231,0.156142381576698,0.132786874034967
11676,16,565119,0.264909932272601,0.164592879202145,0.108403994179043
11677,16,571530,0.120571252838291,0.159259041337392,0.449509147025755
11678,16,572250,0.190012719134453,0.159284489407834,0.233704190461494
11679,16,572345,0.123208926037533,0.173796879487992,0.478839037269787
11680,16,572345,0.445506753718602,0.358345842110867,0.214607700907925
11681,16,572464,0.220009974747833,0.158792974765671,0.166769970439542
11682,16,574886,0.217229096104229,0.158079406362841,0.170258565508449
11683,16,575622,0.23959323752128,0.157040420884322,0.127985312134256
11684,16,576040,0.25881721537267,0.158715473676273,0.103845639474942
11685,16,576347,0.248522387914607,0.15862699603936,0.118078619435749
11686,16,576969,0.208444024457814,0.15861326952718,0.18964395297305
11687,16,578941,0.217846333697225,0.157608625911727,0.167784843506169
11688,16,579283,0.206528549158192,0.156943570316891,0.189047621935833
11689,16,579790,0.198670478015203,0.157881834064744,0.209097140686958
11690,16,579913,0.187026737545495,0.158798004402462,0.239683700880882
11691,16,584269,0.220595176209754,0.158870891817841,0.165854733036771
11692,16,584312,0.224529601586635,0.15776264550289,0.155558054131216
11693,16,584582,0.221634027254789,0.156496092195267,0.157590768487486
11694,16,585943,0.222133446976463,0.157450777492853,0.159180701768735
11695,16,586808,0.22964375736959,0.157597771215473,0.145963655844036
11696,16,586856,0.230603552995712,0.156809899880769,0.142291982223544
11697,16,586864,0.230603552995712,0.156809899880769,0.142291982223544
11698,16,586960,0.262785813257144,0.156666408139684,0.0943574742539709
11699,16,586993,0.281310241177023,0.156863754414108,0.0737742564216244
11700,16,587188,0.227363958912718,0.157257904722649,0.149119671102324
11701,16,587395,0.355957245636883,0.160401322772795,0.0271106640536822
11702,16,587583,0.242606869052563,0.157023427759007,0.123233515419075
11703,16,587661,0.191556363382697,0.159099372915508,0.229394547478357
11704,16,587778,0.29351984350804,0.158023881552726,0.0640812082530149
11705,16,589406,0.352221388861278,0.156488798737681,0.025014554357603
11706,16,590624,0.249158859014366,0.155217599724054,0.109338944674499
11707,16,591060,0.187901047264272,0.158821728566521,0.237568038890452
11708,16,591536,0.240071149336664,0.155794257465538,0.124224892508818
11709,16,591589,0.297317984442267,0.171550635177989,0.0839474605993997
11710,16,591766,0.318317971109481,0.156639874369395,0.0428853249978837
11711,16,591786,0.316319758625201,0.156494486298292,0.0440046974878324
11712,16,593213,0.262425265993348,0.160600861569209,0.103145814869777
11713,16,599525,0.243773076700491,0.15464795052372,0.115850154837409
11714,16,599564,0.224733242139224,0.154729630401345,0.147271626482293
11715,16,600519,0.316644300155584,0.192530826554424,0.100933826224395
11716,16,600560,-0.76862259811201,0.381004581568866,0.0444146136905841
11717,16,600877,0.188168823720781,0.155201379545577,0.226163525099962
11718,16,601071,0.204139093438821,0.155447511940647,0.189956795148638
11719,16,602166,0.209346544258076,0.155553244940625,0.179224546765896
11720,16,602864,0.241170021543272,0.160075993022333,0.132808301948104
11721,16,604113,0.262437380071726,0.154208339251856,0.0896664874141544
11722,16,604897,0.32180805880379,0.155593477132215,0.0393432765841241
11723,16,605104,0.360444522378618,0.156823797823007,0.0221226502388386
11724,16,605672,0.29448042233265,0.154441182572189,0.0573648667818053
11725,16,606419,0.275977094502988,0.154200476959785,0.0743545081624017
11726,16,606674,0.286155774641351,0.153970714659562,0.0639291060504319
11727,16,607820,0.185888203263937,0.192367961994043,0.334547727189897
11728,16,607971,0.294364498908769,0.154756724751775,0.0579703383577773
11729,16,608318,0.269754358799839,0.153754635763186,0.0802215791648775
11730,16,608420,0.273841896202246,0.15351001439707,0.0753037200674649
11731,16,608450,0.280082128360209,0.153702314156057,0.0692649151387376
11732,16,608778,0.234517539890385,0.154813641421106,0.130708384373281
11733,16,608786,0.255905784091237,0.154092040785054,0.0976549294754945
11734,16,611083,0.297034220533712,0.153373204820485,0.0535827040674178
11735,16,613348,0.295607689209927,0.161587430229562,0.0681833961158002
11736,16,613369,0.309328240102708,0.155977964717848,0.0481248877261908
11737,16,614208,0.108652516234327,0.155865844456023,0.486205312427665
11738,16,615020,0.194785109102811,0.154075130177606,0.206984610545423
11739,16,616534,0.151996354003638,0.166783826989172,0.362739488278939
11740,16,616806,0.189611327466123,0.154530077290361,0.220633197107794
11741,16,618813,0.296351982947473,0.153596318159657,0.0544798007637154
11742,16,619798,0.316581503980642,0.153927506270445,0.0404503540083184
11743,16,620255,-0.484681776241375,0.277918863888253,0.0820350397260312
11744,16,622910,0.289369197540885,0.153634030267389,0.0604549142750172
11745,16,623271,0.28362123296423,0.156580221659914,0.0709368551816392
11746,16,625011,0.299454752770673,0.154941768974898,0.0540737754809935
11747,16,627247,0.322573372321086,0.1545523858973,0.03759181695876
11748,16,627281,0.271348377923306,0.154613284452744,0.0801245016192905
11749,16,629630,0.291066932766303,0.155009609474732,0.0612417342617031
11750,16,630835,0.20345949098103,0.154480175584601,0.188673194848993
11751,16,631047,0.181658530189898,0.154346333657396,0.240006865200708
11752,16,631285,0.231423804603836,0.22570333026093,0.305902490104223
11753,16,631703,0.262503304286846,0.153777983201998,0.088696232206336
11754,16,635798,0.298309598849658,0.154023466447611,0.0535699238447883
11755,16,637935,0.282244261528846,0.15389299778868,0.0674912920614292
11756,16,638064,0.247890376217473,0.154283891386721,0.10901080406643
11757,16,638486,0.261520903642172,0.154006481287499,0.0903670626707424
11758,16,641225,0.259603751582057,0.153667635443708,0.0920286958807793
11759,16,641460,0.261088564097314,0.154693110046572,0.0923359600358848
11760,16,641530,0.283069795196788,0.153496646483054,0.0660000833871821
11761,16,641565,0.288280094027062,0.15390546169622,0.0618809954432622
11762,16,646234,0.0998297126576198,0.181255429601319,0.582141026896949
11763,16,648665,0.17509918354167,0.166401963947351,0.293397144729893
11764,16,650129,-0.116697320015899,0.190946190331136,0.541491693724032
11765,16,652919,0.153120353627392,0.154349706776824,0.321859827851086
11766,16,653824,0.148728382566574,0.155117877075597,0.338311317841898
11767,16,653904,0.140092477887779,0.158078094540459,0.376100583772906
11768,16,654906,0.174821500788644,0.160867746326436,0.277892997460496
11769,16,655079,0.0678897217868428,0.388331221766148,0.861317946088404
11770,16,656034,0.145889112334735,0.154473375244624,0.345596501623102
11771,16,656502,0.0859750738980951,0.154600703555396,0.578487639461559
11772,16,656563,0.150477164290651,0.1546913112235,0.331339827179443
11773,16,656677,0.187039266836242,0.154328126720949,0.22633889983994
11774,16,656737,0.190927370134122,0.154076629785276,0.216105251408731
11775,16,656911,0.0824758727449285,0.154630543265037,0.594110540720892
11776,16,657410,-0.00879770057103402,0.177709118696422,0.960543906947609
11777,16,659088,0.0621902981414002,0.158688401764774,0.695367130338803
11778,16,662572,0.116739655270472,0.154670818536283,0.450895040706354
11779,16,664333,0.101495019858229,0.155234424352018,0.513654918625074
11780,16,664344,0.0668964578938213,0.155636403220918,0.667585011142138
11781,16,664479,0.100381512405965,0.155161035536416,0.518084417000184
11782,16,664738,0.138622019865663,0.155153060043496,0.372223152796975
11783,16,669340,0.10387955931161,0.155897624026065,0.505634218388076
11784,16,670717,0.132032737987124,0.154783239631292,0.394228278476031
11785,16,672180,0.0904365522784104,0.155804911204291,0.561983307493237
11786,16,674766,0.0162462513532596,0.156895590613153,0.917586722978918
11787,16,675808,0.20215178205529,0.258116478071397,0.434046263172333
11788,16,675943,0.0664950625078579,0.17259817417231,0.700277303286146
11789,16,676149,0.0767698299790187,0.155154755598205,0.621052497633457
11790,16,678686,0.0381539029542153,0.154631879391182,0.80525270937772
11791,16,679448,-0.128731257065999,0.233179120469202,0.581249563655253
11792,16,681149,0.514818269524435,0.3106197869792,0.0983289710127196
11793,16,681149,0.124428866206838,0.36422295867729,0.732833921640031
11794,16,685174,0.11842561126878,0.156141055129177,0.448686076650543
11795,16,687039,0.173983266821451,0.156521130074404,0.267082108485047
11796,16,693600,0.219555934156131,0.155610120256139,0.159144134663698
11797,16,693803,0.203710651405813,0.156599617743284,0.19416260149219
11798,16,694218,0.184217703797789,0.155896002916401,0.238131918296495
11799,16,694515,0.188336414307499,0.155335346558886,0.226150815609668
11800,16,695195,0.211758348621322,0.155321061654878,0.173638315163261
11801,16,695616,-0.0178790491851029,0.243166190880188,0.941429160984812
11802,16,695787,0.2070079251303,0.154303643112972,0.180600407062249
11803,16,697573,0.174265420143667,0.156569969307349,0.266457426026314
11804,16,698526,0.300122024679698,0.365184865778417,0.411725043646923
11805,16,698663,0.240109739976557,0.156132909323794,0.124979975147081
11806,16,700309,0.229364934996287,0.157798031553624,0.146963747176271
