SNP,Chr,Pos,Effect,SE,TPO1_TCB2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
10637,15,676857,0.0148343606109471,0.15959823116982,0.925997480870696
10638,15,677981,0.016650798133018,0.159378252219923,0.916852959039698
10639,15,677995,0.0296823088344136,0.160187168167087,0.853101986251444
10640,15,678027,-0.00518777585110031,0.16059263201185,0.974247918851999
10641,15,678058,0.0428571028714806,0.161788552597371,0.79124436712434
10642,15,678086,0.00224760154629,0.165579334785377,0.989177382690159
10643,15,678099,-0.00898547715300979,0.166081272757052,0.95688379407559
10644,15,678248,0.0162930399221861,0.163234517555299,0.92054889810281
10645,15,678382,0.0168321749298963,0.174480655265406,0.923201925522334
10646,15,678393,0.250680826407615,0.229863656713383,0.276209013646863
10647,15,678404,0.0354998375088651,0.165271939758323,0.830050000930131
10648,15,678474,0.0267534664428355,0.162542216231844,0.869357796557019
10649,15,678575,0.0186653545314874,0.171840730104143,0.913565545474081
10650,15,678625,0.0828471232261221,0.17569425150201,0.637545430243867
10651,15,678705,0.000303364309805598,0.161719297253834,0.998504333134274
10652,15,678832,0.0307567263108242,0.161182096585686,0.848776517217352
10653,15,678916,0.0116612760861325,0.159598977312741,0.941794894344638
10654,15,678988,0.0387952417806714,0.306053254030145,0.899202704609619
10655,15,678989,0.128365113879447,0.279201503608834,0.645972989691174
10656,15,678995,0.0282786332081162,0.160765644391526,0.860473580662358
10657,15,679406,-0.00540794537606049,0.159599924615936,0.972988495937741
10658,15,679485,0.0159454065496827,0.160192710308329,0.920766904852343
10659,15,680430,-0.0497863744192988,0.159846627715939,0.755632222968476
10660,15,680681,0.0872758380913456,0.165358781033723,0.597971964070948
10661,15,680951,0.0237893149316533,0.172607959692991,0.890459033489835
10662,15,682676,-0.00417307645239284,0.160782311423361,0.979308038352442
10663,15,685516,0.012579358685707,0.169410599960221,0.940850600664971
10664,15,690141,0.0238538974428693,0.176237723757855,0.892411755665514
10665,15,691906,-0.0018751357331559,0.174112859397118,0.991413307096455
10666,15,692134,-0.108289801104208,0.190615635310407,0.570324476626552
10667,15,692272,-0.0910035907573947,0.17230483754752,0.597723901130059
10668,15,695613,-0.0734926087267884,0.178598299302681,0.680958093909172
10669,15,696549,-0.111538774465386,0.174594840750171,0.523339048321035
10670,15,697431,-0.0599902609978114,0.177256459272275,0.735234604416599
10671,15,697632,-0.0878503895705127,0.177905438003548,0.621751820668589
10672,15,697884,-0.0817221105856416,0.180682281663195,0.651332626883695
10673,15,697906,-0.0660734529044769,0.178602679523695,0.711644134225317
10674,15,698025,-0.0772157856854823,0.17658202257293,0.662175697062702
10675,15,698268,-0.102217012558098,0.178581268066595,0.567426386468507
10676,15,698306,-0.0656612698111316,0.183589926030471,0.720817643234845
10677,15,698953,-0.0776621711118848,0.177909391799285,0.66272162223696
10678,15,701044,-0.118960946429406,0.182289899596167,0.514444032568242
10679,15,701551,-0.0476016363621872,0.1874824578856,0.799721294376583
10680,15,701614,-0.0693363386047201,0.187525313363854,0.711795043423842
10681,15,701762,-0.0866962251270742,0.188366791750763,0.645618600890771
10682,15,701781,-0.0866962251270742,0.188366791750763,0.645618600890771
10683,15,701849,-0.0887990705697437,0.187439998800627,0.635973449975648
10684,15,701869,-0.0758166703117498,0.186611195492673,0.68478198641829
10685,15,702245,-0.111356793367494,0.188264879177017,0.554570737281049
10686,15,702344,-0.079186516656244,0.189183964935541,0.675785794439377
10687,15,702475,-0.104141728647714,0.19018308960789,0.58432178154184
10688,15,702493,-0.106456952873581,0.190334771649579,0.576301942751709
10689,15,702546,-0.0951934466867037,0.192114064137048,0.620552132689347
10690,15,702764,-0.132360463064498,0.192226150579587,0.49154846126611
10691,15,703056,-0.134298699237656,0.192047886102189,0.484826344333684
10692,15,703622,-0.234003570725395,0.361540779568514,0.517897444946132
10693,15,703627,-0.33147231347052,0.358351773409592,0.355602269504452
10694,15,703634,-0.149441145969636,0.350554773485767,0.670149827926382
10695,15,703636,-0.247470755768568,0.327508564370189,0.450383275413679
10696,15,703637,-0.108807237170318,0.351879095660811,0.75733837791894
10697,15,703639,-0.108807237170318,0.351879095660811,0.75733837791894
10698,15,710273,-0.19079783905361,0.198065434125481,0.336052854301601
10699,15,711322,-0.273179935716123,0.206937202686988,0.187653555774444
10700,15,714897,-0.0844924515466481,0.258928471184404,0.744378808188211
10701,15,715226,0.171600844238311,0.254751932609764,0.501006593483322
10702,15,716842,0.199514395934866,0.265814844398258,0.453407535151944
10703,15,717962,-0.214850221979958,0.279447305848831,0.4425024770044
10704,15,719963,-0.215277339078025,0.293657558696244,0.463990241092302
10705,15,720332,-0.160438132403986,0.307965414690556,0.602720210217092
10706,15,720492,0.071632741964617,0.321631749749672,0.823884862039988
10707,15,729585,-0.320823873686455,0.238935984224217,0.180225754535041
10708,15,729632,-0.31075389620249,0.238548889287331,0.193531748349621
10709,15,729765,-0.367856688821457,0.236689780524422,0.121039397477804
10710,15,729766,-0.367856688821457,0.236689780524422,0.121039397477804
10711,15,731742,-0.46731661849933,0.22997496461866,0.0428987378586182
10712,15,735908,-0.360260919066362,0.178314487407424,0.0441000048645443
10713,15,736963,-0.334857705757776,0.168471813144075,0.0476261672115998
10714,15,736990,-0.369058202733654,0.168085365530223,0.0287665985259679
10715,15,737166,-0.301279158435972,0.169989588094257,0.0772007787178836
10716,15,745301,-0.0846216709070924,0.164261492103657,0.606760596411652
10717,15,745306,-0.16439384554628,0.17240107824663,0.340961624969461
10718,15,746559,-0.112865322000987,0.212412416400162,0.595510494985507
10719,15,747552,-0.00567868266803329,0.155391704159138,0.970869004377094
10720,15,748030,0.0478137125149303,0.156298600762067,0.759851516121722
10721,15,751144,-0.0178302955770652,0.154757543381238,0.908340704002934
10722,15,751335,-0.0415929188646094,0.155680992995982,0.78949612941903
10723,15,751442,4.04452041929959e-05,0.154814034713539,0.999791700040231
10724,15,751857,-0.019738727146785,0.154996572161253,0.898736341172819
10725,15,752064,0.0663850780281656,0.306039823552671,0.828398753482506
10726,15,757677,0.00733627474905674,0.153905248691944,0.962008211618428
10727,15,757952,-0.00483400788232369,0.153827194100451,0.974948424347081
10728,15,758102,0.0146095065232749,0.158027673569176,0.926393722520298
10729,15,758119,-0.0101247123239833,0.155648897741822,0.948172282869169
10730,15,758539,-0.0086540339005885,0.153753389033444,0.955146485941472
10731,15,759034,0.0531379673070765,0.154058935387049,0.730360130862545
10732,15,759061,0.0411462182732512,0.153811819364222,0.789232651869143
10733,15,759214,0.0219214463505547,0.153388194564353,0.886438993581024
10734,15,759381,0.0330517223360985,0.153817350055826,0.829987748203462
10735,15,759643,-0.0732518434972134,0.779496805349692,0.92518372654082
10736,15,760114,0.0396066655120455,0.153116846121362,0.796040976823699
10737,15,761032,0.0542250961529804,0.153536786424166,0.724169318253611
10738,15,761321,0.0388234814573999,0.156452191211772,0.804163282876467
10739,15,762315,-0.0965887077677611,0.152943733626054,0.528102127895339
10740,15,762399,-0.116261968231911,0.153020770074272,0.447893799348945
10741,15,762569,-0.124658798366543,0.153148420072242,0.416208699683422
10742,15,762597,-0.124278748122752,0.152971521174729,0.417092128797845
10743,15,762665,-0.121326990851861,0.152978233829887,0.428252474967899
10744,15,763531,-0.10270451296578,0.153903100530714,0.504995887345632
10745,15,763849,-0.0907646600183574,0.153703833483582,0.555222238430241
10746,15,763978,-0.103234402213816,0.155668317512322,0.507655142038471
10747,15,764381,-0.0680280560313046,0.153180348091696,0.657239273692791
10748,15,764453,-0.0936331794574618,0.154359699648894,0.544512389109167
10749,15,765566,-0.0600168810812267,0.157965476248644,0.704220891734863
10750,15,765710,-0.0618031530166434,0.155198531057713,0.690708790575269
10751,15,765854,-0.0314607286582171,0.154120067996404,0.838368536630619
10752,15,766151,-0.0130984992695382,0.153246937686946,0.931933693315968
10753,15,766225,-0.05821022178225,0.152787213011017,0.703440721666945
10754,15,766858,-0.0677930729081651,0.153438816211734,0.658886535792695
10755,15,767623,-0.0376793671516937,0.152815057789204,0.805385569812657
10756,15,767955,-0.0615973873583987,0.153014260745293,0.68751576844158
10757,15,768052,-0.0532514029904134,0.152801932645597,0.727672812525231
10758,15,768281,-0.0345555594100276,0.174573304425667,0.84320361772515
10759,15,768292,-0.0257513896821306,0.17425666443884,0.882601944441636
10760,15,770624,-0.335646692045933,0.330484238555233,0.310505553074689
10761,15,774372,0.103835210590145,0.153318530498697,0.498689966888084
10762,15,774673,0.0763099810010218,0.153493150867122,0.619388821540453
10763,15,775499,0.0396344741219033,0.157163100644555,0.801043376958498
10764,15,776034,0.0509558969164323,0.153219685192551,0.739658138859834
10765,15,776532,0.0629119311862038,0.152777135989265,0.680744069955855
10766,15,777196,0.0439044998271682,0.153254900500428,0.774678392182054
10767,15,777500,0.0919106115927884,0.152735505785112,0.547718032982961
10768,15,777559,0.0927085115887805,0.152748537571209,0.544283876749468
10769,15,778023,0.0492009220045171,0.154092153246499,0.749691355958465
10770,15,778545,0.0152096465119748,0.165417470759736,0.926792275076568
10771,15,779669,0.0708743699410162,0.153197250311718,0.643911248001811
10772,15,779900,0.014466008575679,0.155694828198282,0.926025718370268
10773,15,780008,0.0327260377461411,0.153369403265246,0.831153383189148
10774,15,781811,0.0349537159292778,0.153450525874445,0.819945327618498
10775,15,785050,0.129531657442756,0.153314156016458,0.398751577879078
10776,15,785154,0.214432387370386,0.161521605843209,0.185175735018541
10777,15,785154,0.47044829822145,0.925775388921391,0.611653785229206
10778,15,785674,0.149211913654617,0.152823895759674,0.329552201488344
10779,15,789434,0.16523599542023,0.153682490175151,0.283029480196245
10780,15,789595,0.138023843347297,0.153758530028578,0.369975333411396
10781,15,789672,0.161555338008559,0.153441329260533,0.29311606491528
10782,15,789915,0.0398632645003518,0.160162951840515,0.803589131796426
10783,15,791260,0.137337833765042,0.152874720011098,0.369601467752013
10784,15,796798,0.0819445470582692,0.153004095924773,0.592592377468318
10785,15,797115,0.0686420522759001,0.154512177542218,0.657133984492716
10786,15,797158,0.111884047492711,0.153781914295455,0.467371300419206
10787,15,797268,0.143365898468586,0.153271977105959,0.350237451537042
10788,15,797335,0.119499531900644,0.154668355913025,0.440265570688597
10789,15,798213,0.0834830114526247,0.153023443243361,0.585715047820399
10790,15,798788,0.0881711864426361,0.153682444306275,0.566520460013671
10791,15,798886,0.1114557662425,0.154467553036689,0.471050011879146
10792,15,800526,0.135528901841925,0.153786906705284,0.378767419993795
10793,15,802678,0.117042588117166,0.153019084258398,0.444848786655539
10794,15,803281,0.142681556003032,0.152993695124893,0.351665183528545
10795,15,806960,0.131251150180629,0.153216483575152,0.392225807472066
10796,15,807285,0.118771249669147,0.153741547642201,0.440312540425948
10797,15,808281,0.131534438311922,0.153849536433413,0.393155909029491
10798,15,808893,0.122507842016761,0.153425416257898,0.425126156178842
10799,15,810364,0.120545393467259,0.155849573569305,0.439760316456272
10800,15,810448,0.155353121293785,0.153399660823744,0.311880663716028
10801,15,811848,0.140732948437072,0.153958130380411,0.361288847085876
10802,15,815715,0.0830713510736804,0.154322371208533,0.590710906286044
10803,15,816215,0.132146723180538,0.154031446642583,0.39151852299882
10804,15,816620,0.104849513730101,0.154607488282455,0.498110857351544
10805,15,816745,0.130265010061351,0.153902994274536,0.397897561762528
10806,15,818536,0.18996511520722,0.153839109430244,0.217715159493026
10807,15,819084,0.171998881102815,0.153828715562393,0.264276319335212
10808,15,822096,0.232006959723407,0.153257403507231,0.130961614819933
10809,15,822156,0.21820307883754,0.153753947199948,0.156731671883094
10810,15,822171,0.217519293707337,0.15343529490461,0.157171723400454
10811,15,822346,0.14710195689928,0.1583840253918,0.353644162434817
10812,15,822432,0.141225208605067,0.16125649047273,0.38174517997779
10813,15,822605,0.198064779528102,0.153949816801131,0.199092830063622
10814,15,822681,0.20055094885133,0.154007570310243,0.193691958567638
10815,15,822926,0.327911717705486,0.542393900099011,0.545857248323204
10816,15,823485,0.191952622388306,0.153606796529985,0.212260344685921
10817,15,823924,0.197738007950544,0.153202834966429,0.197654442419736
10818,15,824287,0.199850955916004,0.154386979775398,0.196345591724655
10819,15,824858,0.192559528154208,0.154895947672032,0.214636104343996
10820,15,825065,0.17533163747746,0.161374432736715,0.278003803251673
10821,15,825246,0.179874974891701,0.155045031858834,0.246773141606753
10822,15,826538,-0.0537402818116264,0.153787360259332,0.726963342930545
10823,15,829621,-0.0226399405799616,0.153476505819267,0.882810510857987
10824,15,830933,-0.0891815457942048,0.153395667228482,0.561353777240356
10825,15,830980,0.36055597917477,0.221272836137868,0.104106960205437
10826,15,833802,-0.0878016274427727,0.152771151979077,0.56584238194805
10827,15,834594,-0.068461072037367,0.15278477152283,0.654364340445364
10828,15,841040,-0.0954893025529285,0.152945689299005,0.53281108101323
10829,15,841052,-0.100852191691574,0.15271952067901,0.509443734519942
10830,15,843952,-0.00477784998570779,0.153417894425637,0.975173323577476
10831,15,846356,-0.00655323101802449,0.153519728609621,0.96597551787588
10832,15,846553,-0.0132753143869903,0.154453366355199,0.931554648845612
10833,15,846837,-0.0515034646913303,0.153632014052129,0.737643829724886
10834,15,848248,-0.00339458624388322,0.158633627095117,0.98293953583675
10835,15,848974,-0.0159466849292056,0.15386911695059,0.917515497906013
10836,15,849160,-0.0689788479690607,0.153466491115967,0.65336725077403
10837,15,849407,-0.0458354067067759,0.15355913588198,0.765507116382426
10838,15,849538,-0.128326683676164,0.155313800604095,0.409225289971925
10839,15,850586,-0.0868894331244636,0.153636882301921,0.572058596708767
10840,15,852168,-0.0966943650780481,0.153394925545321,0.528865476537961
10841,15,854152,-0.0127412857073072,0.156750882939006,0.935262433055993
10842,15,859618,-0.0849950094774033,0.153181738231283,0.579339188734524
10843,15,860696,-0.0385511008833329,0.157379601248491,0.806632720405049
10844,15,860902,-0.240351098703201,0.464693022905138,0.605322659919184
10845,15,860902,-0.0948736664950265,0.213098300462616,0.656440303203296
10846,15,861655,-0.149622613080149,0.152740832182441,0.32796192829641
10847,15,863324,-0.116082094813269,0.153629892419211,0.45039548169496
10848,15,863468,-0.168595734497631,0.154369255704704,0.27550814986451
10849,15,864150,-0.0927248746702343,0.153431047105208,0.546004293518532
10850,15,864445,-0.0959554247583399,0.152944862876145,0.530812014279764
10851,15,866884,-0.114840628814459,0.152927275918213,0.453183476798392
10852,15,866920,-0.102303685434826,0.152745588840524,0.503445319166206
10853,15,867290,-0.132019391786953,0.153308144527895,0.389746858561833
10854,15,868064,-0.0830658937875601,0.158721261786794,0.60106292735187
10855,15,870871,-0.123753048469089,0.153405537602359,0.420379500737664
10856,15,873261,-0.102090632306866,0.153385020068612,0.506111628455595
10857,15,873940,-0.0864411789256335,0.1539461435879,0.574811170598021
10858,15,874597,-0.0476816009117151,0.164864134509919,0.772584684431882
10859,15,876222,-0.0998105190620097,0.154304169039634,0.518154146311064
10860,15,876366,-0.0223425181906873,0.165960841438122,0.892984909914406
10861,15,877112,-0.197518599394499,0.308614645071857,0.522576764981882
10862,15,880049,-0.0476126426244001,0.154402007651353,0.757984197810109
10863,15,880507,-0.0192939945668781,0.153543443891007,0.900074016347961
10864,15,885299,-0.188663029682523,0.15298709829431,0.218323321814618
10865,15,887134,-0.201341868918143,0.15291703839817,0.188802146426617
10866,15,887279,-0.193508614311793,0.153152321205442,0.207241821516493
10867,15,888108,-0.205599994729477,0.153316438046013,0.180777064529997
10868,15,888555,-0.189336022296717,0.152755899355461,0.215995692979884
10869,15,888848,-0.141226084669102,0.257158916237923,0.583230345990956
10870,15,888854,0.544689741709004,0.305412385806263,0.0753710475694601
10871,15,888856,-0.156721545170814,0.16859474499774,0.353226144109012
10872,15,892522,-0.0558245634846092,0.153243913052961,0.715862800249019
10873,15,894338,0.251268211889307,0.200806444154465,0.211655279180353
10874,15,897914,-0.0482941209817218,0.154798929174292,0.755240154019921
10875,15,898824,-0.0452626393302026,0.156300752550303,0.772302357579342
10876,15,900083,0.0208741973106251,0.154248336308356,0.892429279306717
10877,15,901583,0.0184903062786179,0.154496438125786,0.904803842738276
10878,15,903422,-0.0197993880541486,0.155075439873198,0.898478206396906
10879,15,905968,0.0371183967930174,0.164457662485903,0.821563944179689
10880,15,906404,-0.026223423671327,0.153747743823848,0.86466640192066
10881,15,906473,-0.0676937125465123,0.153393999944517,0.659261567631777
10882,15,906721,-0.044024319564803,0.154761400543672,0.77622026846652
10883,15,906722,-0.0383681936129027,0.155012964288804,0.804652788941915
10884,15,907032,-0.0234864435516066,0.153723355562834,0.878656039854906
10885,15,907053,-0.0223628902510652,0.153315301282982,0.884113515105664
10886,15,907245,-0.0108625476314861,0.154264821187454,0.943903276635382
10887,15,907643,-0.0423304886948145,0.154736579471114,0.784579042339375
10888,15,908870,-0.0438130179574879,0.153535252154617,0.775534719834953
10889,15,909076,0.0345629115083044,0.168293749162804,0.837399466045759
10890,15,911587,0.109564669038011,0.161853553975145,0.498889241720068
10891,15,911748,-0.187034798963683,0.322681379060393,0.562536000366969
10892,15,911795,0.0537064029055283,0.155305213446619,0.729690022662278
10893,15,912636,-0.0301973423294598,0.154858083594153,0.845505050976912
10894,15,912729,-0.0349272868069671,0.153308650986101,0.819915492910894
10895,15,917889,0.034344060536324,0.153717569873175,0.823335442146294
10896,15,919436,0.0117378751820427,0.153903251101998,0.939249183257087
10897,15,921242,0.0293814057659709,0.155225510170773,0.849980531740926
10898,15,921271,-0.00920398153250601,0.155410140658918,0.952807353161601
10899,15,923218,0.0115809626533488,0.156437600835941,0.941029019858289
10900,15,927535,0.125321391505142,0.155969248467342,0.422226137140481
10901,15,930508,0.14010916885718,0.1906549169202,0.462898313549708
10902,15,930508,0.373064345310601,0.403829029744961,0.356212356122728
10903,15,930562,0.247979564512517,0.165411720483647,0.134724429600422
10904,15,931347,0.06017402068263,0.156592928274679,0.701009451096704
10905,15,933083,0.156314314352411,0.153588785176581,0.309495881324373
10906,15,934483,0.218520441700845,0.154001560328256,0.1567960678498
10907,15,934516,0.208550585388752,0.154208514077257,0.177115184670688
10908,15,935795,0.233061759766351,0.153929977746955,0.130901268817682
10909,15,937046,0.203161304649245,0.153721029898186,0.187149482380801
10910,15,938051,0.218362326320936,0.153768132178246,0.156468323805693
10911,15,940092,0.25444708196282,0.153781866594764,0.0988950029606039
10912,15,941271,0.210744456397074,0.153153706831398,0.169683956782537
10913,15,943341,0.015014768069966,0.153416023767993,0.922091369915074
10914,15,944458,0.170797570572058,0.17361493148562,0.325901238369107
10915,15,950568,0.102556725026547,0.154026320891395,0.505948899188865
10916,15,951423,0.141295793507435,0.154082486540822,0.359761387926961
10917,15,952849,0.162876996065417,0.153483810066252,0.289324587459346
10918,15,956308,0.146550501233928,0.153074111675806,0.339029362966042
10919,15,957477,0.145477359748607,0.15375133588341,0.344700950704791
10920,15,959079,0.127881731508464,0.154603225317644,0.408704704432149
10921,15,960232,0.0630392899813738,0.157795387612363,0.689766272097032
10922,15,960845,0.171900280861561,0.162067184327963,0.289563713839336
10923,15,961458,0.0996223488505567,0.152996086593621,0.515377746522953
10924,15,961510,0.104961849227415,0.152726075689978,0.492372944999857
10925,15,961682,0.0816041954499365,0.155388072673214,0.59979899042408
10926,15,963635,0.072050271091545,0.153210213123077,0.63845205469799
10927,15,963965,0.0755290076058549,0.153205466757031,0.622325049693703
10928,15,964403,0.0590980995763058,0.153225916418916,0.699956682673401
10929,15,966542,0.10761336655459,0.311803506749046,0.730200696630257
10930,15,970097,0.0589704373079163,0.156434352656299,0.706425355388786
10931,15,970105,0.0608863322712694,0.156646410596391,0.697742461018786
10932,15,970110,0.0575967266740844,0.156897406798393,0.713765874203429
10933,15,970129,0.0273357622231646,0.159325123321737,0.863872174078648
10934,15,970141,0.0173330555201869,0.161622953492575,0.914656513253621
10935,15,970171,0.00528887300575698,0.174932457863701,0.975897678126026
10936,15,970172,0.00528887300575698,0.174932457863701,0.975897678126026
10937,15,970181,0.181719085185019,0.305532173087643,0.552383256305672
10938,15,970186,0.196040326745475,0.305507091667558,0.521492032335513
10939,15,970202,0.152086138181447,0.305520436875757,0.618939437095555
10940,15,970210,0.196834203155225,0.305476839810229,0.519766542358462
10941,15,970213,0.216770326332185,0.30540980272585,0.478316137314409
10942,15,970228,0.187451389492525,0.305493558117118,0.539873694671456
10943,15,970235,0.187451389492525,0.305493558117118,0.539873694671456
10944,15,970266,0.160346318231575,0.306143780332801,0.600773117574779
10945,15,970285,-2.34977198963763,1.18217875737814,0.0476213203857111
10946,15,970286,-0.915326872514536,0.434821386180069,0.0359919693366055
10947,15,970287,-0.916935498606634,0.406141123229241,0.0245762154987931
10948,15,970290,-0.916935498606634,0.406141123229241,0.0245762154987931
10949,15,970291,-0.916935498606634,0.406141123229241,0.0245762154987931
10950,15,976305,0.310644162899431,0.305276204927221,0.309572638027886
10951,15,976308,0.368579167310028,0.305055091976971,0.227764497878543
10952,15,976341,0.0721641853044007,0.164142795298701,0.660464921109198
10953,15,976367,0.258103133692344,0.305665015251089,0.399018554673898
10954,15,976373,0.26300389322927,0.305335722142205,0.38962465785804
10955,15,977029,0.0227307847626117,0.203568645297392,0.911155253445905
10956,15,977576,0.0729111726974691,0.153701433221223,0.635530202502276
10957,15,979280,0.162645753645306,0.153071698469203,0.288714147032985
10958,15,981228,0.121341921968345,0.155344868857754,0.435259466482702
10959,15,981231,0.121341921968345,0.155344868857754,0.435259466482702
10960,15,981687,0.201934669193179,0.154413012871554,0.191806837251213
10961,15,986923,0.122742458545705,0.153920509754015,0.42573127340781
10962,15,987887,0.148629749736873,0.15336001513796,0.333131008938609
10963,15,991809,0.120525117426666,0.153680130552618,0.433413745993199
10964,15,992356,0.113443464525469,0.154151399115364,0.462266654495887
10965,15,992802,0.0994185541097568,0.155518039258724,0.52305966550033
10966,15,993662,0.133394694107798,0.153836398964751,0.386465032841175
10967,15,993671,0.133394694107798,0.153836398964751,0.386465032841175
10968,15,993703,0.136592414601084,0.154098205881146,0.376006301518358
10969,15,994342,0.132382315283462,0.159280751105288,0.406464471117936
10970,15,994833,0.0905081429002069,0.157721849896317,0.566437067541399
10971,15,994879,0.101911497017626,0.159863155806753,0.524217619970413
10972,15,994943,0.0949558367329488,0.186261544592077,0.610511283146692
10973,15,995180,0.149016376690256,0.155741516943353,0.339313651448157
10974,15,995834,0.118807633436188,0.155306199951402,0.444788833458689
10975,15,996026,0.153665130187137,0.156017888897762,0.325337979453668
10976,15,996702,0.144476388514983,0.155524501993178,0.353543443343299
10977,15,996731,0.138031503531171,0.156860686752119,0.379478349038824
10978,15,999455,0.202211018483531,0.15491404739215,0.192637098052358
10979,15,1002614,0.199759919533056,0.156457552887593,0.202523586305719
10980,15,1002663,0.200389108896901,0.155962754954932,0.199686335430853
10981,15,1003070,0.202355635855792,0.155936264959656,0.195244077487528
10982,15,1003372,0.185504764437596,0.157082986291846,0.238423686146613
10983,15,1004274,0.351576010434298,0.309322224492087,0.256476030574272
10984,15,1004274,0.16830161205371,0.412885146745317,0.683797339932953
10985,15,1004868,0.218345181506085,0.16151676788871,0.177291342548629
10986,15,1006757,0.232209033786802,0.162151770637927,0.153015087259747
10987,15,1008479,0.182504685334967,0.153378444889838,0.234886195136304
10988,15,1008599,0.189642802278169,0.153240361883376,0.216705031622755
10989,15,1010191,0.216470168182007,0.152818441108131,0.157505557509157
10990,15,1012233,0.0896891091953573,0.153753321657256,0.56004285782644
10991,15,1012745,0.0748030694249939,0.15692752101522,0.633890117441688
10992,15,1014707,0.0985941895079373,0.153664501696035,0.521536456346639
10993,15,1015033,0.05083889538204,0.155562986205157,0.744008416793835
10994,15,1016660,0.124013362519972,0.153858631624964,0.420773104917798
10995,15,1018776,0.135239576698218,0.153585495719055,0.379160993671441
10996,15,1022262,0.124641483525016,0.153108497534323,0.416151974786396
10997,15,1023392,0.0532615592542594,0.153920079133463,0.729523411297452
10998,15,1024813,0.104791505653086,0.155036403572022,0.499536876846604
10999,15,1026089,0.00895979032983488,0.154355294914964,0.953744403875442
11000,15,1028853,0.0406123713520457,0.156819048057092,0.795804699812603
11001,15,1028864,0.0304732538251181,0.155667995773106,0.844912229454956
11002,15,1029944,0.0624205260798752,0.152912207266112,0.68336587799818
11003,15,1030548,0.0803327285614352,0.157587122846087,0.610533197846432
11004,15,1032583,0.0533022385100727,0.153061651105677,0.727867291739562
11005,15,1032872,0.0328082222278048,0.153924020138156,0.831336467151766
11006,15,1036136,0.0550594541524965,0.153678531754253,0.720350325578096
11007,15,1037516,0.0542771965556107,0.202221146435441,0.788544261838353
11008,15,1037519,-0.413274307415171,0.447409368596807,0.356270844069267
11009,15,1039474,-0.117430213034964,0.153770199615123,0.445571992811984
11010,15,1039586,-0.14723780226137,0.153261578551473,0.337362560788866
11011,15,1039714,-0.102561788877629,0.15562258481483,0.510298590938901
11012,15,1039718,-0.0822835108993065,0.155893307721891,0.597956309429763
11013,15,1039786,-0.0892444296471151,0.155126756578455,0.565454909490478
11014,15,1041151,-0.00585268583257044,0.154143614669439,0.969733825916388
11015,15,1041240,-0.0385135750294353,0.152814468648517,0.801165839075987
11016,15,1043302,-0.0340624555842031,0.153803272721469,0.824856347495578
11017,15,1044946,-0.0656645906527189,0.154515843361914,0.671117501682684
11018,15,1045164,-0.0535893415131056,0.153471743885708,0.72716199534011
11019,15,1045703,-0.0557384965587979,0.154115378543246,0.717817032790873
11020,15,1049703,-0.144035774100277,0.152837963508883,0.346628115220332
11021,15,1050419,-0.157625769952194,0.153042935891894,0.303741103926195
11022,15,1050499,-0.122556447259945,0.15291030943608,0.423385829016638
11023,15,1053855,-0.172586823677029,0.15846841042907,0.276855860117121
11024,15,1057321,-0.0835750173697437,0.153416762275522,0.586263905853885
11025,15,1057968,-0.0539490352004979,0.255485901104811,0.83288234123969
11026,15,1058174,-0.0594761556619408,0.154746762749247,0.700954131848995
11027,15,1059919,-0.00762573158944571,0.153087402572192,0.960299638135837
11028,15,1060932,-0.0290272165908286,0.154326060670883,0.850914034787171
11029,15,1061012,-0.0115289727245811,0.153086710808665,0.940010660807433
11030,15,1062490,-0.00238384572374688,0.153258146190065,0.987598634602576
11031,15,1062700,-0.0227965043457969,0.153044569842703,0.881675485489922
11032,15,1065729,-0.00228673506519807,0.153677146707882,0.988136222888925
11033,15,1065815,-0.0210274887851601,0.153239599646294,0.890935386729929
11034,15,1067520,-0.00548293773767578,0.15281354760164,0.971398388362372
11035,15,1068041,-0.00221223577051699,0.15367714979712,0.988522704608719
11036,15,1068234,0.00191217986545262,0.15411928948967,0.990107796161572
11037,15,1068851,-0.0415828303880359,0.153443413622372,0.786551103845751
11038,15,1071370,-0.0526030854380361,0.153436261058004,0.73192780660747
11039,15,1071630,0.291910239263797,0.35701332587348,0.414111331981265
11040,15,1073085,-0.234142182683865,0.342212267455161,0.494296791227901
11041,15,1074302,-0.46605459865304,0.305372776699506,0.127859863291034
11042,15,1074311,-0.379281692507281,0.183054618056314,0.0389949843312414
11043,15,1074349,0.0142164345610123,0.180810458099873,0.937374518452993
11044,15,1074569,0.167866672362919,0.357331589377567,0.638803393496807
11045,15,1075194,-0.483419979871721,1.03213511227774,0.639809882477531
11046,15,1075443,0.0649694713990012,0.305954018291832,0.83195620839799
11047,15,1075932,-0.422306675366431,0.287920785457431,0.143335441671602
11048,15,1077950,-0.282762923649937,0.214166144222363,0.187591297769075
11049,16,15039,-0.242923814475976,0.281729289800618,0.389130004913445
11050,16,16662,0.035652414614475,0.305823401657346,0.907260419564964
11051,16,16689,-0.00169468374521031,0.305685208842527,0.995579773786542
11052,16,16723,-0.00521035811923581,0.156609941716393,0.973478358795326
11053,16,16724,-0.00521035811923581,0.156609941716393,0.973478358795326
11054,16,16732,-0.0102083450814874,0.204206601037234,0.960158407768365
11055,16,16737,0.0233073045082418,0.156813486422738,0.881929884661152
11056,16,16738,0.0233073045082418,0.156813486422738,0.881929884661152
