SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
9432,14,236810,-0.0195380887556163,0.0587490914161082,0.7396575386734
9433,14,237449,-0.0338002630240097,0.0605551565348912,0.577079986758112
9434,14,239611,0.038357680549563,0.0584793196058527,0.512303704169458
9435,14,240005,-0.00197185242757093,0.0585037989596557,0.973131688427464
9436,14,241034,0.0413202792724665,0.058415605651027,0.479815703862822
9437,14,241114,0.0457003325431411,0.0587504531627732,0.437165509528822
9438,14,241965,0.00290033205023885,0.0585451683073099,0.960516918990554
9439,14,244751,-0.0140023513013816,0.0584963836390145,0.810956658996052
9440,14,247602,-0.0306952853204996,0.0585618427976337,0.600502030542251
9441,14,250138,-0.0478605344544518,0.0588661920515211,0.416743472653233
9442,14,250455,-0.0338232521110463,0.0615374211222671,0.582915836827941
9443,14,250690,-0.052294627179193,0.0585166198405737,0.37210662003592
9444,14,254840,-0.0143788456833098,0.0659247274833122,0.827469396565015
9445,14,256840,-0.0542035645351945,0.0586026205188394,0.3556320196293
9446,14,257173,-0.0649347448735036,0.0585782250669488,0.268394851330972
9447,14,263555,0.0051672234130411,0.0689442078575112,0.940298621532302
9448,14,264064,0.0148993854657884,0.0585885087513418,0.799407550737217
9449,14,267696,0.0572538246431394,0.0584438479790546,0.32793565818278
9450,14,269770,0.053136445835559,0.0584401039219325,0.363840522961397
9451,14,272462,0.0368531286430749,0.060611581168996,0.54356437028554
9452,14,272744,0.0372364423250089,0.0584031746213102,0.524163268794227
9453,14,274575,0.016961717724325,0.0589120149179329,0.773579924141301
9454,14,275245,0.0240586511407235,0.0599912278984047,0.688636145382313
9455,14,278085,0.0188886549648963,0.0589748938590965,0.74894332062669
9456,14,281884,0.00485737161988969,0.0612205990286682,0.936805469964188
9457,14,283358,-0.0316402814511332,0.0592993331098497,0.593975610524857
9458,14,283468,-0.0241885073824891,0.0657374252868729,0.713126266987754
9459,14,285036,-0.0126944265221542,0.0586307259499406,0.828711471204256
9460,14,288822,0.0257207454660368,0.0585072250955425,0.66048384899307
9461,14,294413,0.0151562001768456,0.0586063701803313,0.796086801060821
9462,14,300948,-0.0533844275617614,0.130060781906062,0.681719369018834
9463,14,301186,0.0757666508203684,0.0599066057857761,0.206796662548997
9464,14,301407,0.0340088170598039,0.0585312351612207,0.561586257283297
9465,14,303906,0.0237304105079071,0.0588541897246891,0.687040189403575
9466,14,303958,0.0160674451623906,0.0590297075137731,0.785633125518976
9467,14,308851,0.0508434819644087,0.0587155657732738,0.387117515087647
9468,14,308862,0.0477063456759987,0.058820467473976,0.417883395654391
9469,14,309197,0.056207969352794,0.0588693170830033,0.34033612772969
9470,14,309784,0.0340168728420832,0.0589755028362934,0.564444457445708
9471,14,312060,-0.00237504517030318,0.0586562783305157,0.967724657266745
9472,14,312454,-0.00122827783135238,0.058611885224632,0.983292497512961
9473,14,313182,-0.032058721088988,0.0585870792706365,0.584588611008663
9474,14,314163,-0.00483826627141848,0.0586809213151073,0.934335279162284
9475,14,314179,-0.0162334332590863,0.0586783779148698,0.782209996182061
9476,14,314885,-0.021265514218219,0.0587166269351775,0.717440269958526
9477,14,317822,-0.0397275802100277,0.0587678991133364,0.499478096089974
9478,14,318991,0.0133234120858083,0.0590392136337548,0.82158825857
9479,14,319124,0.0325171779499459,0.0592490689285888,0.583474737487162
9480,14,319557,0.00589924811969772,0.0589035224471908,0.920281281319146
9481,14,319699,0.0257558321802711,0.0588199007734018,0.661743865758861
9482,14,320016,0.0438612144911642,0.0608914207252108,0.471805634750576
9483,14,320581,0.029208494085485,0.0588810207644559,0.620161095683234
9484,14,320771,0.0315003702985143,0.0589115447359897,0.593189636727031
9485,14,320823,0.0433885352953881,0.0587905340737392,0.460993194744237
9486,14,321416,0.0230092058946947,0.0602972775001218,0.702990568832594
9487,14,322680,0.0349148544142892,0.0591782501589938,0.555571663492192
9488,14,327569,0.0300807244017967,0.0590345476276312,0.610689060919999
9489,14,327674,0.0161196629600064,0.0594688328435607,0.786502786676442
9490,14,329969,0.0133343600015731,0.0589990192805843,0.821324555346085
9491,14,330041,0.0197998464654725,0.0590307538319107,0.737510711451326
9492,14,331132,0.0223186476623888,0.0594022931611122,0.707350520909911
9493,14,331750,0.0175901416774754,0.0605884478426116,0.771740608344963
9494,14,332647,0.0334230118020306,0.0589481356904199,0.571081233493757
9495,14,333268,0.0337854667139279,0.116925881954226,0.772790998654441
9496,14,334886,0.0505019882973886,0.0589533796619254,0.392223474352055
9497,14,335071,0.0328064381383574,0.0589491168911335,0.578207171152933
9498,14,335123,0.0476655313347417,0.0589600693515404,0.419383261886642
9499,14,337016,0.0486776700636842,0.0590273812219689,0.410120093368795
9500,14,337563,0.0502688709706426,0.0589539440710449,0.394414737339978
9501,14,337792,0.00238345706544241,0.119652673255743,0.984118606255958
9502,14,339992,0.0572671465869167,0.0591757947046437,0.333833731324844
9503,14,340237,0.0562388321938727,0.0589386652004107,0.340639158023002
9504,14,343503,-0.0130606403723483,0.127855767195567,0.918694536753535
9505,14,345215,0.0828981176144787,0.0588030697570614,0.159491475685054
9506,14,345245,0.0848149500369919,0.0587372535588729,0.149633771647403
9507,14,347475,0.0713229924066198,0.0588460536870855,0.226312754206746
9508,14,349580,0.048114179298661,0.0587599709394169,0.413438252380993
9509,14,350501,0.0459554461621375,0.0586151490949106,0.433554166137934
9510,14,351040,0.0347666413061272,0.0601004840023022,0.563312193024668
9511,14,354062,0.0137158962519424,0.058581465741552,0.815016903984112
9512,14,354457,0.0163546466440098,0.0586499552366927,0.780521832961231
9513,14,356409,0.0028524657656519,0.0611956494369439,0.962848642011677
9514,14,357746,0.0600455729204966,0.0592779938493139,0.311778406727437
9515,14,358382,0.0439502069965964,0.0591965638715566,0.458311364590565
9516,14,360285,0.0433080764620767,0.0591979045476705,0.464909573769404
9517,14,362136,0.0346591434997005,0.0591486210109273,0.558272110080172
9518,14,362413,0.047140625212816,0.059361167863158,0.42765190003487
9519,14,362793,0.0515575162787021,0.05931507530986,0.385320496685167
9520,14,362826,0.0396826108883902,0.059428796993739,0.504739897580545
9521,14,363907,0.0211390248129826,0.060116437086633,0.725322045423678
9522,14,364156,0.0153018421395452,0.0593483967997778,0.796687768216746
9523,14,367558,0.0426311448063038,0.0594230120647735,0.473590610879879
9524,14,371957,0.0690109912926044,0.0594649836730993,0.246616692819741
9525,14,372787,0.0855740409534145,0.0592872718200283,0.149800381430696
9526,14,373683,0.0625504903373026,0.0910842726355613,0.492702452926845
9527,14,373690,0.0767972220254231,0.059113090213857,0.194737728342623
9528,14,374309,0.0995593370194949,0.0594749258024733,0.0950219444656235
9529,14,377031,0.0814242217918527,0.0590768496653746,0.168990927551761
9530,14,377351,0.0817046769131013,0.0590173801340483,0.167105245400709
9531,14,377751,0.109082429566642,0.0597048963265131,0.0685400093449337
9532,14,379436,0.388105140028562,0.206425450249411,0.0609146491137787
9533,14,379436,0.0813813128939931,0.0649478698048923,0.211025924413547
9534,14,381031,0.104797865777845,0.0602722512779743,0.0829520817700008
9535,14,381889,0.109547541989587,0.0596015129231241,0.0669026517722776
9536,14,382090,0.112402256380579,0.0589673267677741,0.0574389378413295
9537,14,382896,0.118946291728037,0.0588535840114574,0.0440285598447595
9538,14,386716,0.140566206135287,0.0586086183056393,0.0169858533123898
9539,14,388126,0.15506646530564,0.0597331474506142,0.00982589015742808
9540,14,389981,0.206047464867479,0.0608794173410626,0.000793184694867967
9541,14,394591,0.125031459560765,0.0657599696838393,0.0580727562248245
9542,14,397661,0.128317082969202,0.0582574555934867,0.0282697687493693
9543,14,400328,0.107090015607764,0.058362046644604,0.0673580151812983
9544,14,400788,0.111084686710347,0.0585502879556081,0.0586104772948817
9545,14,400976,0.119587634595735,0.0586290635850256,0.0421210203710201
9546,14,401015,0.111290787950302,0.0593639142827694,0.0616566293199737
9547,14,401035,0.107502341734309,0.0587922208534065,0.0683162766323408
9548,14,402079,0.117280243873973,0.0595771995621534,0.0497877363791353
9549,14,402194,0.117417149853503,0.0590908838212553,0.0476882821155296
9550,14,406840,0.102286625853983,0.0585547865716535,0.0815324858395033
9551,14,407338,0.0946897617678412,0.0588408129346935,0.108454901062895
9552,14,408085,0.0967368391997153,0.0599679028685097,0.107606886989996
9553,14,408355,0.0863294034337498,0.0587578959884509,0.142658537981033
9554,14,409447,0.0940800780229105,0.0585136696306317,0.108766256375395
9555,14,410125,0.0695004896365439,0.0606742218202491,0.252790567176866
9556,14,410127,0.0707935821846413,0.0605729461788746,0.243299996894799
9557,14,418168,0.00205492677206623,0.0588512301858919,0.972165411830999
9558,14,418803,0.00518742390096064,0.0587987338406987,0.929749151320084
9559,14,422746,-0.0269524411555625,0.0588052709554036,0.646994702027497
9560,14,423196,-0.0333787451569058,0.0586545874984351,0.56966846158034
9561,14,423311,-0.0333033705227113,0.0588922622093262,0.572095325553535
9562,14,424711,0.018952015185868,0.0590074221968075,0.748263916677292
9563,14,424816,0.0465296867325384,0.0654504419446041,0.477606497869495
9564,14,425888,-0.0343603063204657,0.0586725138505277,0.558499282922003
9565,14,427278,0.0114707029575837,0.0586662340350106,0.845094631243973
9566,14,427910,0.00140437294503842,0.0588072819126778,0.980961074233158
9567,14,428693,-0.0118709355996737,0.0586298241927247,0.839663884613595
9568,14,430086,0.00511294846616489,0.0589677424946566,0.930953136954136
9569,14,434120,-0.0349965108669984,0.0585323575423801,0.550289879534409
9570,14,434507,-0.0298386070037364,0.0588538229262562,0.612474727829781
9571,14,436047,-0.033454641472802,0.05860757597338,0.568481794327297
9572,14,437581,-0.0262067958077779,0.0586495765830552,0.655266831848118
9573,14,437955,-0.011309209364597,0.0585718286846724,0.847005210201112
9574,14,441268,-0.213023090073296,0.148336563665602,0.151865312090662
9575,14,441787,-0.0382988521511952,0.0585861938935116,0.51371907926302
9576,14,442710,-0.052070670680627,0.058633220811323,0.375105364115397
9577,14,449380,-0.0520256978314088,0.0595460839553127,0.382873029608035
9578,14,453089,-0.0774817429443919,0.0585042888629244,0.186234637245395
9579,14,454972,-0.0628163151627202,0.0583502642265755,0.282421601220236
9580,14,456179,-0.0888166667655806,0.0588249887688844,0.131977313054652
9581,14,456295,-0.0638432607605617,0.0586263471106837,0.276903020522578
9582,14,456355,-0.0760416614281212,0.0586613304052696,0.195724959952923
9583,14,457243,-0.0722919150506659,0.0607900703557406,0.235157931458871
9584,14,457485,-0.0681060044084726,0.0590128610509533,0.249245041649573
9585,14,457545,-0.0577409951433355,0.0605915909536398,0.341265473096954
9586,14,458186,-0.0443752941339848,0.0594736615363199,0.45608333359066
9587,14,458514,-0.0578057647637886,0.0585687002442121,0.324331556868099
9588,14,461485,-0.0214068948592737,0.0607019610357232,0.724557014916572
9589,14,461863,-0.0542516230626,0.0585037062667307,0.354394303201084
9590,14,462234,-0.0522493190069905,0.0592580224033852,0.378525157292707
9591,14,462478,-0.0628198148065489,0.0583889126169917,0.282713007133287
9592,14,464117,-0.0542219452917473,0.0588209217264361,0.357255216990724
9593,14,464233,-0.0386694120845361,0.0589079271362044,0.511969914468758
9594,14,465005,-0.0486877234791495,0.0584658379327505,0.405545925124852
9595,14,465187,-0.0440874994694231,0.0587408502941554,0.453428076635212
9596,14,466103,-0.0226933796208801,0.0591250616138861,0.70134295776656
9597,14,469224,-0.0226724559842086,0.0605376672679739,0.70824372663141
9598,14,469677,-0.0339960185786126,0.0596258875536193,0.568935037985592
9599,14,469870,0.0563535190676968,0.0641052018036651,0.37995659238469
9600,14,472613,-0.0390784797331665,0.0589368668788758,0.507727024304564
9601,14,478868,-0.0373395934083973,0.0589117708986841,0.526607279461497
9602,14,480472,-0.00894587470997393,0.0588334779779072,0.879231090247258
9603,14,481896,-0.0199403569886286,0.0591979077907925,0.736435985478268
9604,14,483978,-0.0180223944766546,0.0589275906815685,0.759907011139803
9605,14,485955,-0.0349526601041257,0.0588059858115828,0.552643745505432
9606,14,486552,-0.264063452699114,0.138772520435972,0.0578733578568045
9607,14,489876,-0.0149534548459864,0.0593107023515977,0.801094510775007
9608,14,491097,0.0120933080948455,0.0590342853100159,0.837805604246159
9609,14,491381,0.0289277381749137,0.0590177139904809,0.624329793810193
9610,14,493333,0.0756114454344373,0.0600905505625613,0.209117872739549
9611,14,497369,0.0542529278130351,0.0590292833235062,0.358678709706837
9612,14,497844,0.0265906054807488,0.0592186859041271,0.653689949676109
9613,14,498639,0.0440197831802662,0.0597155452627832,0.461516030501483
9614,14,499301,0.0323172210105304,0.0589895533009591,0.584143540561074
9615,14,501129,0.045426171423725,0.0632295911555563,0.472966107760114
9616,14,501546,0.00237202926518387,0.058871827282494,0.967883575499696
9617,14,501883,0.0141203190894309,0.0589324882107172,0.810778178869876
9618,14,502260,0.00471964759039994,0.0587694213473168,0.936037901038415
9619,14,502292,0.00182084633773477,0.0587698782993711,0.975300889132826
9620,14,502888,0.0361767368512627,0.0625000035953373,0.563074539873724
9621,14,502917,0.00753134111063125,0.0655827905853428,0.908639489891079
9622,14,503689,0.0291417694287042,0.0598151271222604,0.626420902587643
9623,14,504423,0.00112742334509297,0.0589749411474012,0.984758578698434
9624,14,508489,-0.058796494817029,0.0594231718335167,0.323118793248151
9625,14,508681,-0.0651377010839231,0.0594253133397537,0.273770359305671
9626,14,510328,0.0316878719447868,0.0755557818662286,0.675181089395082
9627,14,510823,-0.0701183549020987,0.059190349201079,0.236962796307129
9628,14,516139,-0.0700524543817559,0.0585377923756287,0.232224746827741
9629,14,525380,0.0249410325996604,0.0586066136697198,0.67068282439228
9630,14,525539,0.0522308534872398,0.103953774681426,0.615669177349999
9631,14,527281,-0.0170941485550283,0.0586034707005645,0.770693659930856
9632,14,528514,-0.00580774900457903,0.058799971794272,0.921375928385773
9633,14,529103,-0.0101831589875907,0.0584342789682438,0.861755632414294
9634,14,529589,-0.00851940554164975,0.0588636494773771,0.885005716241478
9635,14,534351,0.0111202248076876,0.058705467622795,0.849869379637481
9636,14,534813,-0.0116298994971005,0.0595503181151685,0.845274106867616
9637,14,534949,0.0133672665536448,0.066805143153422,0.84152277633934
9638,14,535369,0.000968991517348222,0.0586847160914972,0.986835400074876
9639,14,536010,-0.016618603020621,0.059053418763651,0.778555898140512
9640,14,538257,-0.0123047723002322,0.0585112803407129,0.833556866136069
9641,14,539456,-0.00479938990319442,0.058514387895511,0.934676754624201
9642,14,543122,0.0496932064955494,0.0586055798381953,0.39705363689653
9643,14,543643,-0.00168413040731026,0.0584293842758296,0.977021768839322
9644,14,544381,0.0122828559564429,0.05977165983282,0.837302827611438
9645,14,546133,-0.0486176986661708,0.0592869671012188,0.412746530367404
9646,14,547700,-0.0542712109307697,0.0585300423135165,0.354437113816895
9647,14,547829,-0.0504289492777578,0.0586037994318602,0.390093975634562
9648,14,547960,-0.0557850040430897,0.0589484054680622,0.3446245140029
9649,14,547975,-0.0549956297076102,0.0592356091753368,0.353823216151656
9650,14,549199,-0.0485811318244642,0.0584467244339115,0.406420452838242
9651,14,550274,-0.0291005594754096,0.0584797026770438,0.619063062808893
9652,14,550749,-0.034482773202943,0.0585725295243633,0.556426163494327
9653,14,551869,-0.0480625181966591,0.0583642484138942,0.410784002121715
9654,14,553785,-0.0128918003781842,0.0584162528835904,0.825462503444327
9655,14,554919,0.100078430691758,0.0975958539813322,0.305859058478097
9656,14,554932,0.437036761523679,0.418646379894183,0.297232971083558
9657,14,558289,-0.0167422214426578,0.0584299979494658,0.774636723088114
9658,14,559885,0.0273028954471457,0.0589259549961406,0.643404474604079
9659,14,560313,0.031366107407469,0.0584800687926455,0.59205070076552
9660,14,560680,0.0192790815110416,0.0654944096501945,0.768654133029403
9661,14,560682,0.0493197745653181,0.0650201646714191,0.448639635088618
9662,14,560683,0.0453375368978722,0.0649480101279018,0.485599920115203
9663,14,560773,0.0254115547484484,0.0590972118888221,0.667461047459666
9664,14,560799,0.00285403440882701,0.0697574298522106,0.967387827637348
9665,14,560812,0.0756603905790745,0.119161607859478,0.525879310206866
9666,14,560813,-0.0408462892018924,0.154193660799696,0.791239170181825
9667,14,561322,0.214030498364822,0.300742024927241,0.477136259606678
9668,14,568268,0.0890070272354846,0.104054221910748,0.392915024455924
9669,14,568270,0.0747191196443726,0.117472619095546,0.525152337663904
9670,14,568858,0.0190635223513226,0.0585795393489213,0.745048678640477
9671,14,568966,0.0294654851009079,0.0586526267153983,0.615718535691337
9672,14,568996,0.0242395894830227,0.0584896660791292,0.678814480283743
9673,14,569044,0.0165568586468612,0.0584972558025884,0.777314759855687
9674,14,569854,-0.0212322930383779,0.119498012924783,0.859076953993239
9675,14,569854,0.132019652617092,0.127262048854345,0.30026686532136
9676,14,569966,0.0500261322239846,0.117371820379743,0.670207853005048
9677,14,570806,-0.0828872696805898,0.0956939902189928,0.386985232419601
9678,14,571968,-0.257564586515938,0.217736825847573,0.237638139717899
9679,14,571979,-0.111871896823964,0.192402899645694,0.561310989320502
9680,14,572015,0.13236214787818,0.167854521149168,0.430902687579332
9681,14,572128,0.195622213143309,0.151021484981035,0.196053892313632
9682,14,572137,0.118231751750569,0.112169953631646,0.292584970672871
9683,14,572143,0.0423176077350949,0.131733792604285,0.748221828826001
9684,14,572150,0.0651522283133916,0.127128662291315,0.608628300003378
9685,14,572217,0.0687994103477281,0.191629076515004,0.719791887322324
9686,14,572224,0.32454614762619,0.253442940538593,0.201192814852027
9687,14,572252,0.0122960444776839,0.117728972858913,0.916876595144793
9688,14,572330,-0.011630734553369,0.171243398691215,0.945888316053474
9689,14,572366,0.151378870492971,0.372566778648104,0.684758555952569
9690,14,572600,-0.012399080946936,0.0625531746772951,0.842989660029688
9691,14,572607,-0.0100327938521463,0.0623588575393181,0.872273623084819
9692,14,574012,-0.0580401251371683,0.112167122920981,0.605170837245554
9693,14,574015,-0.0842295181246406,0.116750857364179,0.471112299988321
9694,14,574170,-0.0192168573318559,0.05875079107909,0.743792901660788
9695,14,574408,-0.0402828983741777,0.061096148751519,0.510109835746174
9696,14,574697,-0.00477559315035588,0.0584233973325236,0.934898916135004
9697,14,575614,-0.0174420624083559,0.0612849296127257,0.776112854216481
9698,14,576990,-0.0251386619127494,0.0592692983993459,0.671719835864553
9699,14,577297,-0.026071360483218,0.0589671372625048,0.658663188187674
9700,14,579044,0.0114102480931428,0.05843363668453,0.845295106559507
9701,14,579920,0.0701677540812637,0.0684581666875102,0.306077915603666
9702,14,579960,-0.0151859574306492,0.101124170320609,0.880715163467162
9703,14,580002,0.0235061959260071,0.0628738079111377,0.708730626707822
9704,14,582958,0.0335544086309149,0.0584812342972172,0.566493100237081
9705,14,584861,0.0407206371062079,0.0584683411119451,0.486601526996397
9706,14,587028,0.0324391587237662,0.0593298291799578,0.584889287915792
9707,14,589847,0.0614690937050919,0.0583653655011846,0.292979973756165
9708,14,590547,0.0752151476586267,0.0583778420762355,0.198443815537572
9709,14,591136,0.063840527254174,0.0583857762949997,0.27495238808128
9710,14,591302,0.0837971601319557,0.0594335818356029,0.159440960707949
9711,14,591601,0.0437048632246523,0.0584769903118989,0.45532836049721
9712,14,592119,0.0496264211783417,0.0584553002274388,0.396476904607289
9713,14,592657,0.0160406617768408,0.0590018345118953,0.785883089633461
9714,14,593538,0.0337912617693346,0.0585607141519114,0.564287304565958
9715,14,598006,0.0697760493862414,0.0896551010319626,0.436930055177869
9716,14,598714,0.109135650382068,0.103296634488044,0.291450167876157
9717,14,599354,0.0609007081493254,0.179053787895791,0.733964533647394
9718,14,599392,-0.18349984532793,0.186324499772598,0.325377130646965
9719,14,599886,-0.0148774928090842,0.0745456168518471,0.84192735560454
9720,14,599887,0.0123964391763418,0.0746815873648942,0.868259400318761
9721,14,599892,0.0103024943745377,0.0749279297530303,0.890714997879647
9722,14,599947,0.157332767026801,0.0989414775438688,0.112693922683188
9723,14,599953,0.182382117174994,0.10274608195032,0.0767469514249384
9724,14,599974,0.37297945145733,0.174885128232502,0.0336379545665553
9725,14,599999,0.39277243952442,0.174762329365315,0.0252272773144601
9726,14,600027,-0.0518849027777248,0.118917982396901,0.662879783794318
9727,14,600108,0.276082067633042,0.177545842170905,0.1208444355387
9728,14,600123,0.559368703976434,0.172362938947342,0.00128549764644633
9729,14,600153,-0.0226053922339591,0.15622473825703,0.885031971690606
9730,14,600205,0.0891918368533275,0.117597512975968,0.448687699032434
9731,14,600236,0.0555440388215653,0.0972082155615414,0.568097273217463
9732,14,600272,-0.0099320168213719,0.147137632424654,0.946220652205212
9733,14,600283,0.0341115276210386,0.134524101434869,0.799973953100729
9734,14,600908,0.195704077571258,0.117473013309825,0.0966106170142555
9735,14,600923,0.157841859262118,0.127097688082214,0.215100145961327
9736,14,600928,0.102297320204194,0.0881718532003162,0.24674990567604
9737,14,600931,0.1504539214056,0.126555575450014,0.235303026654154
9738,14,600933,0.138453719229805,0.125863416656273,0.272068008814699
9739,14,600935,0.159055082295626,0.125794422770498,0.206918931839159
9740,14,600937,0.1503072056,0.125824891290624,0.23305534489896
9741,14,600943,-0.0520006188522492,0.150571064549071,0.730032462054401
9742,14,602099,0.0291684310687851,0.0716031151641178,0.683988610828719
9743,14,602111,-0.0375786628900663,0.117062586939945,0.74839017885611
9744,14,602388,0.0129273722997199,0.0932204815046682,0.889785863535507
9745,14,602396,-0.00925936853931289,0.0605768019123821,0.878601239500066
9746,14,602402,-0.010149103821967,0.0611303203187693,0.868233065562353
9747,14,602678,-0.0052434780924023,0.0613024455317353,0.931884908090894
9748,14,602807,-0.0156593002335919,0.0591715109096476,0.79143928081329
9749,14,602854,-0.0121423216864547,0.0592622007968861,0.837774980349573
9750,14,604244,-0.0346854773963727,0.159473814133486,0.827944746456414
9751,14,604247,-0.100426562190403,0.138778237716633,0.469761265347358
9752,14,604387,-0.0898072103548548,0.138798854805204,0.518032164146411
9753,14,604387,-0.262874863963889,0.311550269676605,0.399372774561639
9754,14,606273,-0.0410838418062032,0.0599650364979515,0.493711563904574
9755,14,607186,-0.044875182516769,0.0587840922997202,0.445740785318646
9756,14,607236,-0.0503105511601002,0.0583588812202043,0.389223784387153
9757,14,607577,-0.0547796766477211,0.0585157334068494,0.349834436032987
9758,14,607767,-0.0350119979890065,0.0583887193878792,0.54913330712047
9759,14,611236,-0.0226090572163837,0.0591651441941172,0.702591372228428
9760,14,613306,-0.0732618751310523,0.0585503923849893,0.211667541247953
9761,14,613773,-0.0605857929799719,0.0585802600405647,0.301734018662372
9762,14,614340,-0.0566865923637996,0.058591315438119,0.333960830947778
9763,14,616988,-0.0811515889797116,0.0589318317483424,0.169371966943025
9764,14,619117,-0.268242057305447,0.0990294803267952,0.00708365402502403
9765,14,619153,-0.0477384884650104,0.0585295016941764,0.415261086372866
9766,14,619723,-0.092066618144233,0.0606622311236434,0.129986951635026
9767,14,620369,-0.0745328386712976,0.0583664747453648,0.202448531727339
9768,14,621027,-0.0668011543822566,0.0592368053137626,0.26021390464639
9769,14,623405,-0.118087570380657,0.0580812025677882,0.0427855265377359
9770,14,623501,-0.117021483100293,0.0581714038715906,0.0450145883550248
9771,14,625808,-0.0930887062568623,0.0585448181781425,0.112720545401393
9772,14,625901,-0.112316661819838,0.0585280927106858,0.0557876774849389
9773,14,625946,-0.101710250180903,0.0585858256139081,0.0834204916369854
9774,14,627417,-0.0201430810761314,0.071985659390003,0.779778924772407
9775,14,627418,-0.132985121837349,0.0779323666100154,0.088809944883624
9776,14,628795,-0.162906903205812,0.158130283926728,0.303618250745126
9777,14,628840,-0.105764527887703,0.137604445248123,0.442637155506613
9778,14,628889,-0.049340011356809,0.0641617564615414,0.44241102166582
9779,14,629098,-0.114693043961151,0.0591988748908692,0.053491506616532
9780,14,629832,-0.102885675844209,0.0582516706483553,0.0782220389431439
9781,14,630700,-0.115898547703344,0.0580936923066895,0.0468082100628299
9782,14,630751,-0.120347146421823,0.0583144916353258,0.0397708927148662
9783,14,630753,-0.120347146421823,0.0583144916353258,0.0397708927148662
9784,14,631825,-0.0499042354464452,0.118669595140244,0.674353521495857
9785,14,631825,-0.43343629646526,0.134952367057542,0.00144044915247674
9786,14,634460,-0.0942688343937639,0.0583953767585908,0.107351472095089
9787,14,635910,-0.0819184143117665,0.0602548134629881,0.174845507827762
9788,14,636754,-0.101595578732537,0.0587549839486621,0.084658343314158
9789,14,637729,-0.0806830844531484,0.058511571748187,0.168790897107619
9790,14,639287,-0.0902751882192688,0.0582260358444309,0.121935233387131
9791,14,640932,-0.124622327300138,0.0581238844157895,0.0327089255263604
9792,14,641214,-0.108324890350441,0.0583039479885728,0.0640107792107149
9793,14,642445,-0.0547533635242263,0.0597435238648855,0.360044213440332
9794,14,642447,-0.0606373245766719,0.0601386222493717,0.314004677663749
9795,14,643364,-0.0872766827280755,0.0583191819419918,0.135407892773188
9796,14,643876,-0.0379242303040979,0.0589734772942176,0.520594458772827
9797,14,644727,-0.0604632605217737,0.0588389871757067,0.304839100204249
9798,14,644949,-0.0642398749970579,0.0583183045340072,0.271412734743281
9799,14,645369,-0.0712379060522342,0.0584710690355568,0.223906725189324
9800,14,646585,-0.0572751833035101,0.0592650605101973,0.334493632005799
9801,14,647843,-0.0538901791174409,0.0586285631459784,0.358629295662433
9802,14,648789,-0.0504414913247402,0.0585490119028756,0.38953328338107
9803,14,650841,-0.0791476634586763,0.0583050055443911,0.175497115041148
9804,14,651855,0.0614744017047486,0.185046550623932,0.739927512172764
9805,14,651857,-0.0868110264279629,0.116988464489652,0.458551846821532
9806,14,651964,-0.058872309581061,0.060479295951049,0.331006616275618
9807,14,651987,-0.0486019291144744,0.0602420981749029,0.420338290820715
9808,14,654230,-0.072341650833699,0.0585396718317433,0.217365286461274
9809,14,654336,-0.0552024732978934,0.0585999789911742,0.346825569577272
9810,14,654648,-0.291339691011921,0.124048951814951,0.0193958279113346
9811,14,663083,-0.0321898686454284,0.0583933199138912,0.581804589660374
9812,14,668533,0.0244949443878228,0.058762032037487,0.677041605610926
9813,14,671892,0.0209958645693498,0.0589346897325541,0.721861333414602
9814,14,672978,0.0269050441104027,0.0600844300929079,0.654581393306029
9815,14,674210,0.0400623056644628,0.0585731222855337,0.494442346131956
9816,14,674780,0.0687893821879569,0.0606599689774596,0.257557312267537
9817,14,676297,0.0358113464842421,0.0588017113898178,0.542903724404427
9818,14,678738,-0.0014452990915273,0.0590004042203008,0.980470475272559
9819,14,678924,0.023575173187244,0.0585984888111085,0.687694185494418
9820,14,680198,-0.00217847940226427,0.058688341910731,0.970410740239011
9821,14,682423,0.00247079462075427,0.0585230911065158,0.966347873727884
9822,14,682649,-0.00246204039464107,0.0587763469482308,0.966611437407178
9823,14,688148,0.0350890132957752,0.0584740761250939,0.548839193569357
9824,14,688149,0.0350890132957752,0.0584740761250939,0.548839193569357
9825,14,688150,0.0350890132957752,0.0584740761250939,0.548839193569357
9826,14,688671,0.0223912182338278,0.0585028079766504,0.702144762119204
9827,14,690993,0.0234404033719402,0.058838106139328,0.690584953288892
9828,14,691577,-0.0103342368250635,0.0591101279434064,0.861313270992661
9829,14,691878,-0.0238657723111494,0.0585787171882947,0.683951114394474
9830,14,692520,-0.055516464264203,0.119045160706139,0.641254127866938
9831,14,695359,-0.022321379631223,0.058507491534674,0.703052022667026
9832,14,696247,-0.0541146678256699,0.0585411105157823,0.355916082646074
9833,14,696503,-0.0445823873251368,0.059088345111376,0.45104973894344
9834,14,700405,-0.060750882418388,0.0585769858951067,0.300393661506345
9835,14,701530,-0.0377837272121387,0.0588136800466506,0.52101043240253
9836,14,701961,-0.0189083197656493,0.0589268042435907,0.748492667194451
9837,14,704255,-0.0507052437109647,0.0587931734398195,0.389034140826525
9838,14,704280,-0.0463786413310013,0.0675779116021899,0.492975221288978
9839,14,704283,0.0112542938564224,0.0730989424592433,0.8777294630301
9840,14,704289,0.00490219239439327,0.0774253876609463,0.949551466995029
