SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
10047,15,32031,-0.0986086757632004,0.0779565173698622,0.206734789618074
10048,15,32291,-0.090059467994629,0.0766242701982533,0.240651388702135
10049,15,32395,0.111663481377548,0.153450171082347,0.467288431119758
10050,15,32396,-0.095371770215273,0.0828174929832484,0.250269089823746
10051,15,32397,-0.0849219220281424,0.0822611356501517,0.302616999126983
10052,15,33670,-0.0954233530397733,0.076858839559907,0.21523051291171
10053,15,33671,-0.0952484604491944,0.0767569854392349,0.215463281751367
10054,15,34444,-0.0986782186049953,0.0763254686181273,0.196904677610421
10055,15,36415,-0.106002494467341,0.0776738769758461,0.173212757318935
10056,15,37613,-0.111469269190083,0.0762222463298143,0.144514671609558
10057,15,38574,-0.0938846749101665,0.0764263665346871,0.220102815332284
10058,15,39199,-0.133854504077563,0.076008239594794,0.0790952801896793
10059,15,41993,-0.138635709090065,0.0761055835993598,0.0693583402994908
10060,15,44170,-0.103781795456735,0.0762747815179892,0.174498588873229
10061,15,46225,-0.138960301427417,0.0761670659345566,0.0689346071779237
10062,15,46508,-0.119106430425803,0.0767218372517268,0.121451848596063
10063,15,46512,-0.119106430425803,0.0767218372517268,0.121451848596063
10064,15,46521,-0.120836444089044,0.0767389168715985,0.116234509883585
10065,15,46849,-0.17700048427648,0.0757724245336168,0.0200532109259465
10066,15,47951,-0.169365435450185,0.0757976374874633,0.0260794413117463
10067,15,48688,-0.129688674218579,0.0764404281583099,0.0906542382966351
10068,15,51177,-0.200909853891366,0.0774342219760686,0.00986521592411193
10069,15,51904,-0.197063911745214,0.0761258735694201,0.0100333761989106
10070,15,55421,-0.214113975436799,0.0766987187447064,0.00552975471231749
10071,15,56366,-0.15813307485976,0.0783655981962058,0.0443589741009675
10072,15,58698,-0.185021746643837,0.0771532598810085,0.0169986900253242
10073,15,58935,-0.18895444568272,0.0759019121051351,0.0132536566228432
10074,15,59142,-0.186385535105242,0.0760467534254682,0.0147330193937583
10075,15,60061,-0.252596632180037,0.141832570318363,0.075780543833013
10076,15,62400,-0.200574821356869,0.0759444161227301,0.00863168518903147
10077,15,63056,0.0370776321830739,0.112812352407734,0.742602724883138
10078,15,63560,-0.182945831551646,0.075852096544683,0.0163803505150746
10079,15,64029,-0.209298854556226,0.075690590493553,0.00598786305683921
10080,15,64092,-0.198506235002233,0.0757924552154225,0.00919701065642362
10081,15,64169,-0.209282520566334,0.0755571974986679,0.00590459054613472
10082,15,66419,-0.216461700667802,0.0759244624163457,0.0046142198770048
10083,15,66855,-0.202330671145986,0.0759459904865526,0.0080726144556165
10084,15,69757,-0.178729106897892,0.0759537204799017,0.0191640671978735
10085,15,70217,-0.194754737168398,0.0766416093444566,0.0114774975191129
10086,15,70221,-0.359383643116447,0.151460500469371,0.0181895577028493
10087,15,70222,-0.390290176874379,0.154537059871303,0.0119889756518529
10088,15,70222,0.770234083316113,0.253028306947829,0.00250920888135065
10089,15,70894,-0.197039744479651,0.0758350845684401,0.00976213758126773
10090,15,70941,-0.198560498750087,0.076032082453057,0.00939830978731311
10091,15,70998,-0.180334026021027,0.0765077235091489,0.018965244350366
10092,15,71038,-0.182271163517701,0.077047214769084,0.0185354546639469
10093,15,71084,-0.170852375110057,0.0779322374615434,0.0290088151048435
10094,15,71659,-0.197546025469345,0.0758252364566503,0.00956827174382303
10095,15,72740,-0.17357779372662,0.0783089206698186,0.02728889991942
10096,15,77216,-0.171560849229692,0.0788160117818345,0.0301632517270457
10097,15,77220,-0.173175995711693,0.078907389489647,0.0288378796704187
10098,15,79341,-0.123364930711601,0.0760078941539939,0.105470483485319
10099,15,82212,-0.0819702559977289,0.0767530311055994,0.286261955686862
10100,15,84544,-0.0571208350315998,0.0765759832271578,0.456202100429365
10101,15,86266,-0.0589074673694053,0.0766184249705827,0.442501163259257
10102,15,86295,-0.0585575200059776,0.0767523893234969,0.446008314228166
10103,15,92494,-0.0288415089985634,0.0841504922510037,0.73200012794508
10104,15,93845,0.0528441044792771,0.135738409014007,0.697282761495879
10105,15,94074,-0.00704402663104364,0.0789061282477807,0.928917190703809
10106,15,96254,-0.0339760915488287,0.0773401503594992,0.660707691290273
10107,15,96613,-0.0521607562044037,0.0773114580731879,0.500318569482226
10108,15,99518,-0.0462335490238928,0.0776248066560915,0.551822294295268
10109,15,99543,-0.0437738017313611,0.0775504852791913,0.572802622353446
10110,15,100316,-0.0891065928302108,0.077975370655196,0.253915592765791
10111,15,106762,-0.0288081282858237,0.0778308990930381,0.711502077728505
10112,15,108576,0.0505561596492631,0.0771877860806517,0.512909667464665
10113,15,109676,-0.0300271920270535,0.0767935066342612,0.696024165113453
10114,15,111081,0.0492303855875698,0.0854327738422662,0.564815414261361
10115,15,111081,0.10027583848734,0.262938769314334,0.703161315911324
10116,15,111138,0.0709947812964158,0.0889729621554956,0.425443740027473
10117,15,112248,0.0519625374290691,0.0779233851570038,0.505309085102791
10118,15,113148,0.0397192771079458,0.0783953327599443,0.612714207635407
10119,15,113956,0.0285937177288638,0.165931132216398,0.863282511825812
10120,15,113958,0.0285937177288638,0.165931132216398,0.863282511825812
10121,15,114031,0.0563876464662867,0.0835818446293368,0.500346176125616
10122,15,116575,0.0373722035067554,0.0795173909980364,0.638653948205042
10123,15,116621,0.0376467841290817,0.0807633207008891,0.641404836751711
10124,15,117153,0.00998001849513175,0.0774333526877533,0.897521833763651
10125,15,126797,0.0166277838183573,0.0780520754384986,0.831423038556886
10126,15,129007,0.0539188562919148,0.0795756256912883,0.4984818454846
10127,15,129576,0.0523600597327785,0.0777788947407278,0.501266206045001
10128,15,129671,0.0321818347602705,0.0784834242948117,0.682020751147686
10129,15,132664,0.0438139901729528,0.078938348123155,0.579218403588953
10130,15,132707,0.0383473314080496,0.0785665766465634,0.625791187222603
10131,15,132710,0.0372505956426126,0.078350593312622,0.634771178634444
10132,15,132712,0.0382732365175606,0.0784071461217674,0.625757607112277
10133,15,132737,0.0349120770531539,0.0780973652690509,0.65512559225398
10134,15,132965,0.0340089289693812,0.0782839775308747,0.664241452916143
10135,15,133138,0.0356685293590044,0.0784850369142853,0.649775089718754
10136,15,133313,0.0526871732575824,0.0782546726907723,0.50121080377318
10137,15,133314,0.0589047765455717,0.0781527134712983,0.451523540456752
10138,15,133472,0.0424819139695736,0.0776308795778522,0.584566802822957
10139,15,133474,0.0428687546126485,0.0777781614802603,0.581867892183753
10140,15,133533,0.0605630077564938,0.0784359051134113,0.4405518462954
10141,15,133892,0.0231339760054297,0.0782952204978136,0.767807735110368
10142,15,133910,0.0379381758980406,0.0779462996306178,0.626757437018465
10143,15,133953,0.0393773907863508,0.0779365936443443,0.613699216764124
10144,15,133965,0.0393773907863508,0.0779365936443443,0.613699216764124
10145,15,134036,0.0408264391937334,0.0783299404210578,0.60254649753665
10146,15,134558,0.0398851425998414,0.0778617005887709,0.608792026659252
10147,15,134644,0.0513431998587526,0.07808132134074,0.511249059485104
10148,15,134750,0.0619734315901748,0.0775937225427148,0.425006454857657
10149,15,134843,0.0339533535577285,0.0777162803063449,0.662459295072102
10150,15,136895,0.00398827517871903,0.0775190451313685,0.958996862958256
10151,15,138046,0.0402709520820732,0.152566896467127,0.791967828237307
10152,15,138048,0.100205960667196,0.107906167367815,0.353710342914981
10153,15,141593,-0.00423964532057375,0.0801399103292366,0.957839083083099
10154,15,143047,-0.0248267369630235,0.078697630412506,0.752591287702293
10155,15,143755,-0.0679279614910073,0.078930631577976,0.390040707993288
10156,15,143906,-0.0298036420289716,0.0792296943728902,0.707018295953293
10157,15,144887,0.00096775881852218,0.0796867255368281,0.990317155928016
10158,15,145130,0.0157893947245646,0.09263061642995,0.864749609720635
10159,15,145302,-0.0152338456627126,0.0893215917789448,0.864674901306624
10160,15,149218,0.00677772645044783,0.081189835501941,0.933517208513658
10161,15,149283,0.00101502510185947,0.0810608314909504,0.990016407754523
10162,15,150503,0.00845518791144384,0.081493941644847,0.917424801607012
10163,15,150771,-0.000625662075823374,0.0814951773899144,0.993878806176157
10164,15,150846,0.00142356063188442,0.0814498685717718,0.986065355410068
10165,15,151176,0.00119043973813637,0.0811032975842273,0.988297308607766
10166,15,151907,-0.012211155553338,0.082084478269629,0.881825379354051
10167,15,154160,-0.0513380829681407,0.0804690316132418,0.523896690337885
10168,15,154614,-0.0799098597765635,0.080821998222945,0.323480192258433
10169,15,158171,-0.0640784761688629,0.0814655194954436,0.432060324347397
10170,15,158444,-0.0575730855151657,0.0815783562434214,0.480815491719962
10171,15,158776,-0.0620160908440814,0.0814283112633488,0.446805165585749
10172,15,158792,-0.0642918278914402,0.0816444128200107,0.431540190853454
10173,15,158961,-0.0606682779576615,0.0820010988525675,0.459884498577823
10174,15,158969,-0.0631933708887207,0.0823657020469072,0.443458102673141
10175,15,159655,-0.101469036637146,0.0816818208234289,0.214969901932325
10176,15,159884,-0.0968048413295928,0.0811554776154731,0.233736366730848
10177,15,160429,-0.0853608718612466,0.0781282104304084,0.275325844917557
10178,15,160644,-0.118926122537502,0.0814705667776021,0.145249945480269
10179,15,165912,-0.18778559837586,0.0872598245877366,0.0320727725689847
10180,15,166369,-0.143565169287126,0.0862758469608279,0.0969948242586517
10181,15,168199,-0.184304673526091,0.0859945186069473,0.032778980036933
10182,15,168558,-0.175088710811901,0.0851805476162205,0.0405658192857154
10183,15,168592,-0.171838121051367,0.0851992978671309,0.0444630562831284
10184,15,168689,-0.179900122449419,0.0854201522333158,0.0359046219106368
10185,15,169414,-0.196268072510026,0.0865561680756562,0.0239623343144826
10186,15,170347,-0.127341580309329,0.0851471767018576,0.135665266609143
10187,15,170413,-0.142457783808303,0.0850641011286286,0.0948765905140289
10188,15,170682,-0.176800816162376,0.0851705287817281,0.0386317666332264
10189,15,170944,-0.171998236046262,0.0846565876215968,0.0429308584226915
10190,15,171150,-0.174198105137641,0.0851857202214684,0.0416037857223803
10191,15,171671,-0.167599732003541,0.0861018563416057,0.0523842695166663
10192,15,172074,-0.165569685486959,0.0847289562591088,0.051477517117462
10193,15,172102,-0.151977484724975,0.0868432792766897,0.0809836971275606
10194,15,173340,-0.201393030497709,0.0866719841035227,0.0207130631670261
10195,15,179652,-0.18855787210987,0.0854208279830907,0.0279289706865435
10196,15,180876,-0.214845938442573,0.0861105626240295,0.0130519330061033
10197,15,180978,-0.20902809705637,0.0858341946976841,0.0153758287423616
10198,15,181071,-0.213303500025155,0.0849797103213633,0.012518093029554
10199,15,181986,-0.185556737487537,0.0843730112605659,0.0285086494785185
10200,15,183037,-0.196966551254716,0.0845578128797751,0.0204029959072691
10201,15,184074,-0.160042553540288,0.0837323234234625,0.0567679851876979
10202,15,184082,-0.155925873322136,0.0837308704166035,0.0634017976907289
10203,15,185252,-0.166774000314355,0.0871333887653504,0.0564274906549826
10204,15,185793,-0.133818812842804,0.156799443210461,0.393994447294734
10205,15,185951,-0.148926349582913,0.0846225517118844,0.0792926282238378
10206,15,187949,-0.117705344938585,0.0827918209508737,0.155995499459236
10207,15,188149,-0.170805829224718,0.0838304308351024,0.0423437086114499
10208,15,194895,-0.234510915466729,0.0908831520994413,0.0102731794545204
10209,15,194959,-0.140464033176616,0.0817458942457511,0.0866186092729325
10210,15,195072,-0.13574187542415,0.0819989174099423,0.0987299424045507
10211,15,195091,-0.128654258780215,0.0819935127211244,0.11752556160635
10212,15,195381,-0.150480505200543,0.0873086339576006,0.0856653234721261
10213,15,197493,-0.0895244820276191,0.0804060876357348,0.266292412373662
10214,15,202330,-0.0802871304224981,0.0782116030848437,0.305341279057598
10215,15,203046,-0.065808549771361,0.0781144776192466,0.400099319117533
10216,15,203091,-0.0735642666358987,0.0780283755322135,0.346433798231865
10217,15,203284,-0.0483479901641133,0.0781506121379331,0.53654498784941
10218,15,204530,-0.0819243869222568,0.154511221155524,0.596295242419283
10219,15,204570,-0.40524179657726,0.240691789683435,0.0931325173225908
10220,15,204722,-0.0757371134113964,0.079857057731663,0.343570339799874
10221,15,206047,-0.212871307967873,0.158536303260248,0.180222469278549
10222,15,206850,-0.00754343920995315,0.0795310599116741,0.924488605702352
10223,15,207086,-0.00626289861968854,0.077845287283843,0.935922447943225
10224,15,211986,0.0158522475503697,0.0772170021155916,0.837460152896462
10225,15,214295,0.0244676669297832,0.0776490856782021,0.752867611905436
10226,15,214375,0.0189096905611945,0.077503366407216,0.80738386091291
10227,15,216217,0.0393755897692141,0.0797289957781954,0.621706643104207
10228,15,216270,0.063783305710718,0.144291968275752,0.658728523105808
10229,15,216273,0.0393697394684138,0.0798306344740339,0.622202082859745
10230,15,216278,-0.0913069036499738,0.21108521217171,0.665598990728183
10231,15,216278,0.0414229085588611,0.0897726261316534,0.644781311020722
10232,15,216898,-0.281175555328173,0.138066914763784,0.0424444018003488
10233,15,217434,-0.0305977997677431,0.0771274230519647,0.691815506318243
10234,15,217612,-0.0420746852557463,0.0771121042889377,0.585664844840154
10235,15,218167,-0.0648055000435974,0.0767767951072229,0.399198222305196
10236,15,218248,-0.033120047326419,0.0769668111229413,0.667228411822679
10237,15,220986,-0.0193167019819487,0.0780676701940575,0.804715165146504
10238,15,221062,0.000849772207124122,0.0788659019949613,0.991409126803816
10239,15,221859,-0.0437189698747702,0.078457816564357,0.577724128419014
10240,15,222323,-0.0326420229358311,0.0787073360496001,0.678594007611901
10241,15,223392,-0.0190260928715287,0.0781593043987012,0.807815950852975
10242,15,226144,-0.0243520435313744,0.0782242297385876,0.755748160994929
10243,15,227150,-0.20293683731772,0.154828716018446,0.190805029148671
10244,15,227300,-0.141798515910768,0.156560443129917,0.365706606280056
10245,15,227542,-0.082219193616595,0.0832542290801812,0.324040795730255
10246,15,228290,-0.0669819379421819,0.0793618347302004,0.399237131872979
10247,15,228415,-0.060344396191603,0.0809921563880458,0.45672837624818
10248,15,231018,-0.0635008952473375,0.0779568998097441,0.415871021550242
10249,15,231806,-0.0851593572534327,0.0815460434712484,0.297056548719069
10250,15,232248,0.00193753618732906,0.0785609109734765,0.980337820809123
10251,15,233334,-0.0373716372324921,0.0785357936388431,0.634472152674004
10252,15,234107,-0.0305311170062554,0.0785029420552737,0.697572141287603
10253,15,234124,-0.0366792334498285,0.0790386280156998,0.642885662295615
10254,15,234411,-0.0407725340881908,0.0774889545126209,0.599098980079799
10255,15,235211,-0.00523516134870983,0.0774572569450674,0.946152076350861
10256,15,235377,-0.00925469296607395,0.0813973809976529,0.909542091378904
10257,15,236301,-0.0271405155178093,0.0788030392621203,0.730743429473377
10258,15,236985,-0.0336829808143777,0.102186200863924,0.741879911998145
10259,15,236991,0.183216379400738,0.0869987345352765,0.0359130010885265
10260,15,237009,0.356672975278874,0.274084173331527,0.193995438804539
10261,15,237260,0.0348648788363148,0.0774895717497087,0.653037120706079
10262,15,238354,-0.32025134530517,0.316515590608692,0.312325390620643
10263,15,240287,-0.0023336836290766,0.0779365252707016,0.976129124383512
10264,15,242903,0.0132020877814392,0.0789756472112444,0.867334709473082
10265,15,243109,0.033409655163162,0.0791812890387747,0.673326562175115
10266,15,243553,0.00816614381895953,0.0777570179350361,0.916418547992285
10267,15,244594,0.000201694280693721,0.0779366235107746,0.997936597281147
10268,15,244868,0.0258561602604286,0.0787303013033138,0.742793124159913
10269,15,247506,-0.0262618159367087,0.0778972475107626,0.736216196571446
10270,15,248251,-0.0503974816503001,0.0773316686746299,0.515015178420915
10271,15,250092,-0.00759354834878001,0.0773133812667152,0.921815113786465
10272,15,252113,-0.019096181016603,0.0789662453714769,0.809054532179665
10273,15,253558,-0.0224918265278936,0.0767219717228363,0.769571986728828
10274,15,253929,0.0187890223577801,0.0767614291046936,0.806775460820254
10275,15,253930,0.0187890223577801,0.0767614291046936,0.806775460820254
10276,15,253973,0.00176846449080981,0.0767227129442464,0.981623351185176
10277,15,253998,0.0144073154707691,0.0766324749619403,0.850980481097595
10278,15,255007,-0.0545789332178503,0.0771681974217733,0.479863887756784
10279,15,256619,-0.0576416293706501,0.155707670479345,0.711461949871934
10280,15,259218,0.0764724541011361,0.16851704965303,0.65025413542269
10281,15,261118,-0.0415697486970825,0.0785947471407704,0.597198518401027
10282,15,261313,-0.0435332142034415,0.0767494773735023,0.57093076593814
10283,15,262436,-0.057300288038998,0.0780521830128261,0.463358103650949
10284,15,263540,-0.0687498334932766,0.0763887531553174,0.368734112505666
10285,15,263860,-0.0192771134567835,0.0776703127284251,0.804130538640662
10286,15,265173,-0.0949573359880372,0.0805907154447584,0.239484071339162
10287,15,267332,-0.0437480863442795,0.0764535824243579,0.567538785623689
10288,15,268222,-0.00537652133413466,0.0762736543058873,0.943843665257002
10289,15,269477,0.00531827107262703,0.0769236970546999,0.944919742916067
10290,15,269919,0.00743066068267031,0.0763343649798473,0.922508790496046
10291,15,270218,0.0096666413596008,0.0766893497552168,0.899764634687233
10292,15,270269,0.0230896197650412,0.0763507419071111,0.762513730736117
10293,15,270972,0.00405774411447646,0.0764621501536899,0.957707218357691
10294,15,271365,0.0105999851933051,0.0766549102107543,0.890096492110902
10295,15,271552,0.00442499733455942,0.0768870007412667,0.954138082468659
10296,15,271780,0.0404766211524348,0.0764738060617352,0.596938782872604
10297,15,271953,0.0734866696412602,0.0804443575934744,0.361598241968747
10298,15,272768,0.0676526802366385,0.0767569524640915,0.378707410464898
10299,15,274007,0.0166071285675544,0.0762690693323187,0.827754426159622
10300,15,274603,0.0463052107762686,0.0765498865982252,0.545632480273731
10301,15,276632,0.0702816335894415,0.0769022335046483,0.361388526585885
10302,15,277142,0.136734914391839,0.155567755591789,0.380031039599477
10303,15,277142,0.060220720878737,0.166521544356578,0.717838020989596
10304,15,277467,0.0567704868376735,0.0772928734546287,0.463140567511132
10305,15,277587,0.0226863134043255,0.0849844012995073,0.789666006924961
10306,15,277699,0.0389294214612027,0.0804345056638796,0.628693742896016
10307,15,277900,0.143236916798369,0.152835199509837,0.349297220388759
10308,15,278259,0.0976562409228374,0.078978792022386,0.217099688812861
10309,15,278631,0.0458701092469515,0.0766156641322072,0.549754233843187
10310,15,281378,0.0311504326256995,0.076208262146941,0.682968056632162
10311,15,285588,-0.0613740495323164,0.0773681256246189,0.428151619332288
10312,15,285741,-0.0493408149928952,0.0780630774433717,0.527754582455779
10313,15,285960,-0.0452080855256556,0.0764366689737829,0.554600847981073
10314,15,286046,-0.034565962041381,0.0763192257659376,0.650889704917011
10315,15,286242,-0.0380695901803435,0.0765202926681885,0.61913939569013
10316,15,286732,-0.0286154723862313,0.0763346179496669,0.707983101704479
10317,15,287976,-0.0827546961907646,0.0794011697994417,0.298015890656311
10318,15,288282,-0.138938442132089,0.0777602641492814,0.0748353027271762
10319,15,289191,-0.0688044236814488,0.0766768764739182,0.370154693823973
10320,15,289865,-0.103901919762895,0.0762525265266103,0.173876337347024
10321,15,294442,-0.078793208854947,0.0762201039277633,0.301956591526154
10322,15,298709,-0.101136520709022,0.0764653145407533,0.186809454053782
10323,15,300140,-0.0773812502700427,0.0797987262110896,0.332857332815738
10324,15,300336,-0.07346654426772,0.0766633994906355,0.338567319065493
10325,15,300373,-0.0636911635697282,0.0763703573311545,0.404857615026229
10326,15,300497,-0.100372978811492,0.0889463325072906,0.259889199261182
10327,15,300504,-0.0727152520337133,0.0781981652189412,0.353066406867657
10328,15,300972,-0.0578442931430842,0.0769402162978182,0.452667312680251
10329,15,302265,-0.0661166005798015,0.0761426278481241,0.385806001928127
10330,15,305341,0.00653305045782465,0.0775752369383224,0.932932699471997
10331,15,305375,0.00144437901842925,0.0766910370887472,0.984984378883231
10332,15,305436,0.00476622814105968,0.0764403098793254,0.950317579801472
10333,15,305531,0.0120010156734844,0.0763327170447918,0.875161498271589
10334,15,309504,-0.00260685536204369,0.0765251928022181,0.972844314907422
10335,15,309869,-0.013998379688728,0.0764473566341028,0.854815764632822
10336,15,309954,-0.0158924002787384,0.0769349405090109,0.836465297899907
10337,15,310221,-0.0126010834957089,0.0771416992331908,0.870336479590327
10338,15,310574,-0.0117173791197938,0.0765445745600758,0.87842331592233
10339,15,311039,0.0096028827461071,0.0787129909883341,0.902969466791212
10340,15,311056,-0.011428277707397,0.0775075143575697,0.882863112210659
10341,15,311337,-0.00569325962695594,0.0763889095962751,0.940630947805419
10342,15,312146,-0.0284496764823797,0.0762951474853407,0.709454321014912
10343,15,312151,-0.0284496764823797,0.0762951474853407,0.709454321014912
10344,15,312245,-0.018553608378132,0.0764446091942813,0.808373681417949
10345,15,312534,-0.0321017112707646,0.0766866675123935,0.675756652423413
10346,15,315509,-0.00887527601764238,0.079769528702429,0.911472232118485
10347,15,315627,-0.0749249276667232,0.0891813426338397,0.401397838382542
10348,15,316405,-0.050820319155557,0.0770736156017593,0.510085711684005
10349,15,316670,-0.0138169793894206,0.0765726749065515,0.85690858864664
10350,15,316958,-0.0372918039798902,0.0766361545154976,0.626837777786672
10351,15,317329,-0.0472097918578059,0.0761824755342165,0.535859315930437
10352,15,318509,-0.009022817921821,0.0764609470481694,0.906130358825628
10353,15,322448,-0.0655683321013538,0.0777990034326392,0.399915784263692
10354,15,329425,-0.039580870517056,0.0768511273716321,0.606852274151696
10355,15,333432,-0.0433479862416029,0.125698400497121,0.730407178442467
10356,15,334807,-0.0198224030500587,0.0771969958479214,0.797500619077244
10357,15,338579,-0.0155733744084472,0.0764700400781119,0.838741804150969
10358,15,343921,-0.0253945678500787,0.076450508062696,0.739958018135051
10359,15,346460,-0.0167414632913817,0.0766390347574288,0.827208138110786
10360,15,346467,-0.0214662734350577,0.0766588163050967,0.779623460540558
10361,15,346509,0.00306759411333113,0.0770775673631885,0.968276037928185
10362,15,349540,-0.0120546767178053,0.0769215420751051,0.875559902821773
10363,15,349580,-0.155275364443593,0.142558159094627,0.276805569922481
10364,15,350076,0.00273864020733144,0.077303692424274,0.97175925597492
10365,15,350753,0.0139103408770336,0.0769982297126251,0.856739754367925
10366,15,351238,0.00655821365912959,0.0764616584205648,0.931696871411382
10367,15,355404,0.074423393528031,0.152901387132651,0.626743867294327
10368,15,356056,0.0195433625112083,0.0772009267170844,0.800300184155312
10369,15,357232,-0.026581983515415,0.0769739941874247,0.730046574202756
10370,15,358094,-0.00994093804313863,0.0765489211770207,0.896748108244236
10371,15,363969,-0.0532351878789826,0.080991168650917,0.511418808912346
10372,15,363970,-0.0657478464987089,0.0809780805567559,0.417383821983876
10373,15,364136,-0.0693298084724839,0.077071833943524,0.368974098439551
10374,15,366396,-0.0385491192491534,0.0768839397907527,0.616406641906564
10375,15,366644,-0.0609866502380386,0.0767249837594713,0.427221233977117
10376,15,368091,-0.0696336749465077,0.0764161352151478,0.362789145568784
10377,15,370822,-0.0345976004267695,0.0771077536650945,0.653929458752662
10378,15,370846,-0.166248096561953,0.159548168569393,0.298127958837349
10379,15,370846,-0.0492773317757228,0.130513410616594,0.705980470972753
10380,15,372209,-0.0385756993047985,0.0767661648061139,0.615622760574221
10381,15,372217,-0.0389198288844863,0.0767546624875282,0.612423755257556
10382,15,372714,-0.0353638538600804,0.0770844643402147,0.646683406730612
10383,15,372783,-0.0435312262659993,0.0766877784312497,0.570638721124341
10384,15,376289,-0.0364404061128581,0.0765225396367512,0.634223029955787
10385,15,379384,0.0203369060597193,0.0767664226770214,0.791226262169919
10386,15,381987,-0.0091962589329701,0.0765637286363631,0.904462382640592
10387,15,382511,-0.0166216361812986,0.0762546811668652,0.827574313942716
10388,15,383674,-0.00496642057440738,0.0777045040210938,0.94907472885292
10389,15,385213,-0.0806092095399933,0.109322996509326,0.461399917810311
10390,15,385480,-0.0378780655006299,0.0770736496969606,0.623411612749486
10391,15,385655,0.137106514022026,0.253030800521176,0.58825886347604
10392,15,385655,0.0183674846844593,0.160394378448091,0.908895045614251
10393,15,385904,0.0145922194459911,0.084644117025179,0.863225827285035
10394,15,389662,-0.0746977886449618,0.0801147218795984,0.351774708385201
10395,15,389923,-0.0770163974566964,0.0767706368269102,0.316450950649738
10396,15,390617,-0.0598317629038752,0.0764796325189688,0.434549326619428
10397,15,390618,-0.0598317629038752,0.0764796325189688,0.434549326619428
10398,15,390621,-0.0629652897881566,0.0765836948626675,0.411531624739511
10399,15,392113,-0.0756245785477465,0.077247116003842,0.328252661596899
10400,15,392353,-0.0915899238321118,0.0763917323743193,0.231351315403394
10401,15,393541,-0.0532007400299148,0.0768204654742731,0.489057721224179
10402,15,394456,-0.0613736666681414,0.0761538754378722,0.420833544906097
10403,15,397092,-0.0346595953426822,0.076634786343648,0.651352464932514
10404,15,407924,0.0456094182396036,0.110192294772792,0.679193209445657
10405,15,408490,-0.0476778910024283,0.0765292941481836,0.533685593081772
10406,15,409351,-0.022704762684725,0.0769387131503162,0.76808950250824
10407,15,411919,-0.104779917067416,0.0761699781282402,0.169815721858252
10408,15,412551,-0.0896054035968146,0.0766196558955964,0.242998037191759
10409,15,412675,-0.16456507215027,0.103308694110209,0.112067519605649
10410,15,413284,-0.0947602125835646,0.076222828997259,0.214619244853689
10411,15,414582,-0.0984125493776148,0.0765437600056728,0.19938947432772
10412,15,418066,-0.173216465310682,0.101946303976843,0.0901823000942055
10413,15,421830,-0.151947342865431,0.0762634643488978,0.047096939264497
10414,15,422359,-0.156052255448753,0.0770054718818727,0.0434641157738126
10415,15,422808,-0.16017821238531,0.0764113885578674,0.0367705260446847
10416,15,424272,-0.1904091265312,0.0761127043590528,0.0128128270663225
10417,15,425338,-0.156721333166225,0.0761205348412751,0.0402411688837397
10418,15,426603,0.0349884385823508,0.0832686347671714,0.674604142446526
10419,15,426624,-0.154189417684594,0.0914428520721281,0.092644055863559
10420,15,427668,-0.156830065596293,0.0761089219728887,0.0400734695452133
10421,15,427881,1.66799210975734,1.01737551214304,0.101998990074374
10422,15,427884,-0.10611433172754,0.124995222356186,0.396486063950539
10423,15,427887,-0.10778349119619,0.125171642954152,0.389775434924478
10424,15,427890,-0.175170349079963,0.130972013984619,0.181932340666583
10425,15,430047,-0.184393598237215,0.0764335341111128,0.0163541218243502
10426,15,433993,-0.194070886965031,0.0757883669909778,0.0108616147666453
10427,15,439078,-0.199832578617727,0.0778515500526541,0.0106745077945493
10428,15,441176,-0.226617213863565,0.0755173587505827,0.00288363638326853
10429,15,442681,-0.300701123654445,0.0791666493241475,0.000171479718700047
10430,15,443566,-0.257512762183867,0.0754563851364088,0.000717798686908378
10431,15,443890,-0.272026059288725,0.0749644382953123,0.000326862515983341
10432,15,446521,-0.333403928602919,0.07440212612199,1.00470630461284e-05
10433,15,446992,-0.328122407167726,0.0746779976359889,1.47482223999604e-05
10434,15,447362,-0.32681645111719,0.0784972599710689,3.94432747728738e-05
10435,15,448418,-0.5918581883461,0.156360425617852,0.00018040414842687
10436,15,448419,-0.388938381027438,0.108501353573014,0.000385026822353044
10437,15,448753,-0.341271834228155,0.0820658589089314,4.02583033124893e-05
10438,15,448815,-0.242333082296399,0.123291650606113,0.0501368564863487
10439,15,448820,-0.106444316282005,0.143446721685228,0.45855184796591
10440,15,448830,0.158266963043192,0.252995810168733,0.532000274337257
10441,15,448831,0.158266963043192,0.252995810168733,0.532000274337257
10442,15,449086,-0.329325505747028,0.0758018787875291,1.82672965953159e-05
10443,15,451421,-0.380579310607202,0.0746027396392674,5.51587343925423e-07
10444,15,453019,-0.411102328855854,0.0735797949840037,4.61905004808962e-08
10445,15,459550,-0.569123988887977,0.0703447905056352,9.66637311793757e-15
10446,15,460514,-0.596697184792873,0.0695840415190672,3.15639013255029e-16
10447,15,460515,-0.596697184792873,0.0695840415190672,3.15639013255029e-16
10448,15,461014,-0.623353762864119,0.0688284325689027,9.32872956229649e-18
10449,15,461395,-0.597057231413193,0.0731477850292919,5.86845727464896e-15
10450,15,461411,-0.613169699736873,0.072253214692593,5.96467725021214e-16
10451,15,461760,-0.590055716609812,0.0699524681730165,8.59889277808248e-16
