SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
9627,14,510823,-0.00459093349300882,0.0497350607020597,0.926505862827654
9628,14,516139,0.00929868551684143,0.049186845694512,0.850163670682087
9629,14,525380,0.0665185372255714,0.0490325253776391,0.175768720403006
9630,14,525539,0.122012387290451,0.0869647855792156,0.161493056396083
9631,14,527281,-0.00202906015292927,0.0491507405399778,0.967094109165441
9632,14,528514,0.0136273270983581,0.0493050696249142,0.782411860670634
9633,14,529103,0.00471019768971451,0.0490045190142184,0.923481701345237
9634,14,529589,0.0128424917787371,0.0493598550197366,0.794875925385988
9635,14,534351,-0.0304363084503309,0.0492063147357663,0.536615210867678
9636,14,534813,-0.0255771020216348,0.0499231045639201,0.60874050081673
9637,14,534949,-0.0515673212655672,0.0559587765296023,0.357406604151469
9638,14,535369,-0.0129923421291053,0.0492082296902753,0.791912544926839
9639,14,536010,-0.0334269135511147,0.0494958532836823,0.499896983479288
9640,14,538257,-0.0178807308378668,0.049061469815821,0.715735993548778
9641,14,539456,-0.0273708351528133,0.0490490700287203,0.577177874419758
9642,14,543122,-0.0271958273909138,0.0491754313509735,0.580588209128128
9643,14,543643,-0.0390455555315462,0.0489549147256536,0.42564931351687
9644,14,544381,-0.0653953263728043,0.0500065932427685,0.191814540228166
9645,14,546133,-0.0552418474618888,0.0496785189950539,0.266900648502851
9646,14,547700,-0.0601497384235787,0.04903870644424,0.220799211985426
9647,14,547829,-0.0519068174672881,0.0491190965058518,0.291346382710849
9648,14,547960,-0.0568522377809235,0.0494042860215285,0.250611876222438
9649,14,547975,-0.0448724886945326,0.0496782838908059,0.367003007385918
9650,14,549199,-0.0479100501445173,0.0489951174172439,0.32881641297584
9651,14,550274,-0.0457603635363819,0.0489978462161193,0.350980438517066
9652,14,550749,-0.0493126816722871,0.0490729580576878,0.315640526494834
9653,14,551869,-0.0498869297675383,0.0489193089967964,0.308531230055102
9654,14,553785,-0.0145526642377337,0.0489851917138543,0.766577933939071
9655,14,554919,0.154886823681106,0.081550184248015,0.0583423403640611
9656,14,554932,0.329338086786587,0.351181638235608,0.348988463016417
9657,14,558289,0.00986565995198857,0.0490023469606933,0.840556228465294
9658,14,559885,0.0189308450051243,0.0494201264702486,0.70190627403121
9659,14,560313,0.0222350421823491,0.0490471553220821,0.650582406558003
9660,14,560680,0.0226872310263977,0.0549171526333852,0.679771432768131
9661,14,560682,0.048668510703775,0.0545088878195054,0.372543307741281
9662,14,560683,0.0394055039372162,0.0544626851389734,0.469832176346342
9663,14,560773,0.0210361334221497,0.0495593203743096,0.671486235473074
9664,14,560799,0.0310347213382669,0.0584754727836032,0.595939225480561
9665,14,560812,0.00149069318539041,0.0999860739520131,0.98811319594087
9666,14,560813,0.0773711819883607,0.129254246115307,0.549825675245234
9667,14,561322,0.0706090411065388,0.252355484253722,0.779794902045214
9668,14,568268,0.1144930897298,0.0871375540559199,0.189721274202541
9669,14,568270,0.102672023275884,0.098417509065513,0.297556038644693
9670,14,568858,0.0280560157791372,0.0491095387792731,0.568163484858344
9671,14,568966,0.0243656768211483,0.0491866454090526,0.620645924621936
9672,14,568996,0.0246880023804739,0.0490438312312947,0.615006527652637
9673,14,569044,0.026431668968706,0.0490412568444526,0.590248662209892
9674,14,569854,-0.0507902905433175,0.100179182766772,0.612475262635745
9675,14,569854,0.141418846822135,0.106619293274136,0.18556778418901
9676,14,569966,0.0404053809978517,0.098429974258157,0.681689169957687
9677,14,570806,0.0812403525589902,0.0802178685600025,0.31187499284148
9678,14,571968,-0.0636348340803916,0.182924539840891,0.728141570567689
9679,14,571979,0.0410961457454544,0.161411715646534,0.799176855036353
9680,14,572015,0.165322107646666,0.140611865555913,0.240493658545254
9681,14,572128,0.140366003286545,0.126727393816693,0.268779401800915
9682,14,572137,0.147751110795017,0.0938849845970555,0.116442004445617
9683,14,572143,0.0954825135149342,0.110371315132126,0.387569991600178
9684,14,572150,0.162550781768227,0.106298390604509,0.127112115801786
9685,14,572217,0.0908273898998075,0.160656981334704,0.572195012264132
9686,14,572224,-0.0239908220029017,0.213026792601378,0.910396793432696
9687,14,572252,-0.202757132106703,0.0981376065999537,0.0395529752038602
9688,14,572330,-0.154003801714346,0.143371725208268,0.283485825647585
9689,14,572366,0.104912247431679,0.312458082077387,0.737248138450671
9690,14,572600,-0.0175495084891539,0.0524517659485993,0.738137814134622
9691,14,572607,0.0091225665976413,0.0522938716703148,0.861613320582039
9692,14,574012,-0.144896926244922,0.0937825803188965,0.123234930349066
9693,14,574015,0.0733416762507639,0.0979017630181541,0.454274503531742
9694,14,574170,0.0318361102955866,0.0492468028821738,0.51840127885642
9695,14,574408,0.0277506644804656,0.0512455570254162,0.588488532306621
9696,14,574697,0.0305001482058828,0.0489674895288014,0.533775243914499
9697,14,575614,0.00432510435356231,0.0513989919205606,0.932986740252083
9698,14,576990,0.0366300053505931,0.0496777220692965,0.461397677340804
9699,14,577297,0.0463709387796628,0.0494019851999307,0.348554705434647
9700,14,579044,0.0407332820191372,0.0489571797554806,0.40596096124653
9701,14,579920,0.00564247514168148,0.0574936762650285,0.921876195540996
9702,14,579960,-0.0940037665781972,0.0846578321600262,0.267583970422596
9703,14,580002,0.0408128176904518,0.0526917270042193,0.439119154118311
9704,14,582958,0.0578372194120951,0.0489686283952221,0.23835512796093
9705,14,584861,0.0635926325473334,0.0489484089609981,0.194731190559943
9706,14,587028,0.0720053333605662,0.0496273649128513,0.147690186372429
9707,14,589847,0.0701239960986233,0.0488798104339205,0.152280481503025
9708,14,590547,0.0578378227835042,0.0489740443316334,0.238402057857734
9709,14,591136,0.0609046126080826,0.0489379793598475,0.214131498457361
9710,14,591302,0.0814733359408165,0.0497927419698667,0.102678661716063
9711,14,591601,0.0476623793692978,0.0490120468213669,0.331486373727356
9712,14,592119,0.0562834123895711,0.0489791745840962,0.251280609925356
9713,14,592657,0.0382317220697294,0.0494423286296333,0.43988664127604
9714,14,593538,0.0358524194876576,0.0490951658428442,0.465713343843665
9715,14,598006,0.0452609746260846,0.0752107755665188,0.547701275880221
9716,14,598714,0.147303523677763,0.0864065641991788,0.0891167307775272
9717,14,599354,0.0511522745203559,0.150154631049035,0.733559206618264
9718,14,599392,-0.23380157400776,0.155970819808641,0.134765189653709
9719,14,599886,0.0363011229133526,0.0624877021067522,0.561656805044595
9720,14,599887,0.0492032023628682,0.0625757322827936,0.432220162341155
9721,14,599892,0.0422989950948827,0.0627959847785716,0.501010296130585
9722,14,599947,0.123081158239982,0.083010990359883,0.139043885878548
9723,14,599953,0.127103883276582,0.086281867913846,0.141608722316263
9724,14,599974,0.166954622521902,0.147332972080399,0.257908158166505
9725,14,599999,0.19446865355704,0.14723733932547,0.187429147706688
9726,14,600027,0.0208725691132479,0.0997454541231621,0.834367271257897
9727,14,600108,0.21494050547425,0.148960557433266,0.14992533768608
9728,14,600123,0.248832789990156,0.146085056176318,0.0893842615102904
9729,14,600153,-0.169339266371266,0.130703737752458,0.195961196434985
9730,14,600205,0.0638408122145995,0.0986392200136002,0.51791326155771
9731,14,600236,0.12869507891094,0.0812684530043039,0.114184836355271
9732,14,600272,0.0754566163682906,0.12332520459857,0.541030387622344
9733,14,600283,0.0585784561495073,0.112779249189494,0.603801692197042
9734,14,600908,0.0684252217837404,0.0988324341583158,0.489181706449059
9735,14,600923,0.0471291245072684,0.106787393745673,0.65923994492456
9736,14,600928,0.00256770302096365,0.0740817329457988,0.972370122998999
9737,14,600931,0.0619918263636955,0.106290696790534,0.560111507482927
9738,14,600933,0.0674922240209592,0.105668915719061,0.523423139084972
9739,14,600935,0.0481467253044312,0.105698898402912,0.649023655576961
9740,14,600937,0.0545576476547509,0.105690074671034,0.606035076519006
9741,14,600943,-0.034460020669723,0.126277075731039,0.785095705223805
9742,14,602099,0.0194798725725686,0.0600516157897598,0.745838339176466
9743,14,602111,0.0120999638237498,0.0981810335538882,0.901986115049216
9744,14,602388,0.0546801315659606,0.0781227397059583,0.484434559690312
9745,14,602396,0.0189434374126467,0.0507914492805742,0.709398277596921
9746,14,602402,0.0198123300779351,0.0512551108459891,0.699327086559623
9747,14,602678,0.0495796136449959,0.0513410609037634,0.334859805064239
9748,14,602807,0.042076235943199,0.0495756614406235,0.396608012174969
9749,14,602854,0.0242219026507958,0.0496835802036243,0.626190167506556
9750,14,604244,0.00664422360920014,0.133743414062688,0.960406380291024
9751,14,604247,-0.138385205750655,0.116232741328046,0.234615717597802
9752,14,604387,-0.0575575671663335,0.116425580759261,0.621350873763446
9753,14,604387,0.129582302633179,0.261438781411488,0.620449332417423
9754,14,606273,-0.0130087254385092,0.050315407122918,0.796138103172625
9755,14,607186,-0.0266931429289876,0.0493166207058379,0.588669399968889
9756,14,607236,-0.0364405153491897,0.0489529076021374,0.457130130061813
9757,14,607577,-0.0340358968831655,0.0490988284113213,0.48863236004988
9758,14,607767,-0.0287383703930442,0.0489658927087967,0.557642079036748
9759,14,611236,-0.0354302481781448,0.0495903764284511,0.475416111849426
9760,14,613306,-0.0685170564028884,0.0490738776558283,0.163530983763829
9761,14,613773,-0.0506106882225752,0.0491260472882501,0.303611598299541
9762,14,614340,-0.0514087063762673,0.0491236998760024,0.296039202700444
9763,14,616988,-0.0637453312936408,0.0494365732955578,0.198090531950093
9764,14,619117,-0.190371458853553,0.0832908032064342,0.0228684870666425
9765,14,619153,-0.0411878403503908,0.0490802007228227,0.401928050898592
9766,14,619723,-0.0819459077791465,0.0508504122628271,0.107962493647663
9767,14,620369,-0.0773699097323366,0.0488859788385954,0.114394352651352
9768,14,621027,-0.0624255519089584,0.0496544123570342,0.209512196455076
9769,14,623405,-0.104944386186014,0.0486718577004708,0.031746127396764
9770,14,623501,-0.100206403347798,0.0487706707823111,0.0406490076346784
9771,14,625808,-0.0926996879105046,0.0490235949215842,0.0594536870451887
9772,14,625901,-0.0947560232286874,0.0490786321851711,0.0543209911511133
9773,14,625946,-0.0993562475243539,0.0490552237635422,0.0435787726146526
9774,14,627417,-0.0650434571123,0.0602746132506597,0.281271642155886
9775,14,627418,-0.0859453336454161,0.0654635381700629,0.190078484656777
9776,14,628795,-0.0819961143924957,0.132735708580066,0.537145254905133
9777,14,628840,-0.20054621924523,0.114997448445703,0.0820437296527687
9778,14,628889,-0.10553953182701,0.0535573948984497,0.0495521185062817
9779,14,629098,-0.110335317435803,0.0495607764981739,0.0266272886251067
9780,14,629832,-0.105460834607974,0.0487431620665876,0.0311652981749834
9781,14,630700,-0.0983567383868409,0.0487108172339666,0.0442221768057027
9782,14,630751,-0.111384453634335,0.0488382266992435,0.0231627310572651
9783,14,630753,-0.111384453634335,0.0488382266992435,0.0231627310572651
9784,14,631825,-0.125956007732328,0.0993153740647149,0.205547039193977
9785,14,631825,-0.313942540504153,0.113590436001195,0.00601266892330054
9786,14,634460,-0.0988603429050712,0.0488683984341646,0.0438274091523515
9787,14,635910,-0.0912295667900406,0.0504286395695015,0.0712887965001747
9788,14,636754,-0.109829818527974,0.0491337044842948,0.0260208688877016
9789,14,637729,-0.0934842445776017,0.0489475994921413,0.0569583595920033
9790,14,639287,-0.114113372039205,0.0486164704490028,0.019466174032267
9791,14,640932,-0.119397616426415,0.0486457814118654,0.014592996648533
9792,14,641214,-0.114148853305146,0.0487551493437154,0.0197741860540094
9793,14,642445,-0.140673557516724,0.0495986064080132,0.00482808709974804
9794,14,642447,-0.144174725010702,0.0499185221961575,0.00411349629433836
9795,14,643364,-0.118548758780162,0.0486539979416444,0.0153210498919449
9796,14,643876,-0.102871071088035,0.0491803407946358,0.0371785291104715
9797,14,644727,-0.116755440412045,0.049023897878501,0.0177668866267105
9798,14,644949,-0.107050776547159,0.0486573126486663,0.0284475031519867
9799,14,645369,-0.11294939112834,0.0487677512510821,0.0211269107958925
9800,14,646585,-0.109270411693493,0.0494244449256568,0.0276862810468503
9801,14,647843,-0.0963105823360791,0.0489571482988687,0.0499379930613085
9802,14,648789,-0.0910957993674192,0.0489111297863619,0.0633666152792254
9803,14,650841,-0.104793613518117,0.0487037624067525,0.0321025338054279
9804,14,651855,-0.0623411016073776,0.155169030609577,0.688101932023419
9805,14,651857,-0.237240956835666,0.0973677945251135,0.0153220183098469
9806,14,651964,-0.0700840969101732,0.0506488563851745,0.167316955865799
9807,14,651987,-0.0766389725035078,0.0504008494620699,0.129258222948103
9808,14,654230,-0.0506766040323347,0.0491235152990678,0.302958318643868
9809,14,654336,-0.0355843766482561,0.0491672737986062,0.469704028700024
9810,14,654648,-0.139072646210171,0.104575549970551,0.184417360322399
9811,14,663083,-0.0329196251702448,0.0489584345653628,0.501769301416656
9812,14,668533,-0.0156103705567006,0.0492830303746996,0.751620994271001
9813,14,671892,-0.0387168127000148,0.0493886101257865,0.433611628655627
9814,14,672978,-0.0454573962665356,0.0503430744604943,0.367166931043943
9815,14,674210,-0.0581644284871678,0.0490544349673422,0.236533606878602
9816,14,674780,-0.0606216629452976,0.0508598497377391,0.23408721139294
9817,14,676297,-0.0642496922885278,0.0492184258490322,0.192607139083276
9818,14,678738,-0.0517850999471547,0.0494010176494184,0.295236111570203
9819,14,678924,-0.0291846700727204,0.049127472655276,0.552852439678515
9820,14,680198,-0.0347058587405641,0.0491815286112787,0.480859689846281
9821,14,682423,-0.0504263722711809,0.049004211021995,0.304174264630985
9822,14,682649,-0.0500471947981135,0.0492180035755901,0.30992248866073
9823,14,688148,-0.0193644914063959,0.0490506037400778,0.693239256581259
9824,14,688149,-0.0193644914063959,0.0490506037400778,0.693239256581259
9825,14,688150,-0.0193644914063959,0.0490506037400778,0.693239256581259
9826,14,688671,-0.00255526079942567,0.0490705109773819,0.958499785037033
9827,14,690993,-0.0301997243598491,0.0493266113054239,0.54077314049893
9828,14,691577,-0.0561302974862815,0.0494818612121257,0.257412837104829
9829,14,691878,-0.0424664061004771,0.0490837127583215,0.387525801169948
9830,14,692520,-0.0770120275184878,0.099777996491922,0.4407292730005
9831,14,695359,-0.0379599542340815,0.0490329551245819,0.439347110532867
9832,14,696247,-0.0419844407468521,0.0491012014046173,0.393098254709881
9833,14,696503,-0.0424925033617762,0.0495398936482457,0.391616300259035
9834,14,700405,0.0179017453973231,0.0491882813650394,0.716118235035886
9835,14,701530,0.00440886358629461,0.0493494847496531,0.928862683506288
9836,14,701961,0.00186358017277743,0.049423191446051,0.969942933715285
9837,14,704255,-0.0463067444964843,0.0492943611567359,0.34817168502749
9838,14,704280,-0.0506517022624675,0.0566445904566763,0.371823118142592
9839,14,704283,-0.0235807478059991,0.0612900647661395,0.700661646098666
9840,14,704289,-0.0194452998280097,0.0649211371529933,0.764718173130942
9841,14,704296,-0.0267421462741728,0.0770448606221052,0.728724248672262
9842,14,704301,-0.06871516154827,0.0979420584105259,0.483397214488479
9843,14,704451,0.0150675872210514,0.051207777994925,0.76874431992725
9844,14,704456,0.00837537798246935,0.0549633313648003,0.878973347588264
9845,14,704458,0.0185131840122845,0.0554209530214663,0.738542713824966
9846,14,704463,0.0741292705948513,0.063195726126504,0.241582381789816
9847,14,704472,0.0782195817363509,0.146656062680343,0.594124270360385
9848,14,704486,-0.112031090060095,0.176477651566396,0.525958719160843
9849,14,705287,0.00917737896554197,0.0491332986073549,0.851936258232672
9850,14,705555,0.00520811327254372,0.0491349446724247,0.915645641905855
9851,14,707555,-0.0104325501569024,0.0491862014302808,0.832148947385939
9852,14,708352,0.0106898131231533,0.0491324323714633,0.827888759550043
9853,14,708362,0.0128017958742699,0.0491927902389678,0.794832509381061
9854,14,708456,-0.000153687843910955,0.0490452229328574,0.997501527462812
9855,14,709752,-0.0409525888896327,0.0493408675549927,0.407103528023581
9856,14,709804,-0.0392350288081358,0.0492649888333053,0.426330232579493
9857,14,710081,-0.0399426497939431,0.0495874612424812,0.421074033695164
9858,14,711992,-0.0422303980523971,0.0492634665311117,0.391896280962963
9859,14,713348,-0.043804990530223,0.0493698474930098,0.375531065275959
9860,14,713668,-0.0529162789522566,0.0494560303469841,0.285365597338023
9861,14,713710,-0.037091460842119,0.0494408249619181,0.453622377393396
9862,14,714219,-0.0375496473681238,0.049275379570576,0.446546947073226
9863,14,714273,-0.0434336189914599,0.0492005563822734,0.377952053050557
9864,14,716055,0.00871332386702961,0.0516352460337878,0.866091824606689
9865,14,716298,0.0151931553559326,0.0518384287318574,0.769628078677504
9866,14,716675,-0.0174355222118437,0.0630005271771121,0.782132513093081
9867,14,716750,-0.0375264828548423,0.0672079580624792,0.576950048025279
9868,14,719053,-0.0019035745498695,0.0493397255444601,0.969246283014219
9869,14,719403,0.0104275347127347,0.0491667593960014,0.832163085695784
9870,14,721034,-0.0112538968134706,0.1053248430851,0.914969150081455
9871,14,721219,-0.0029599077917466,0.0499670891371531,0.952796742757872
9872,14,725113,0.0060766445954,0.0494498844638758,0.902268167565764
9873,14,726075,0.00255858223867569,0.0513372864771434,0.960279135697978
9874,14,726075,-0.167443143075657,0.212182879910712,0.430556730287825
9875,14,726118,-0.00246477835195053,0.049463424173319,0.96028578593907
9876,14,726336,-0.0619229166605171,0.0548548199742677,0.25972727627249
9877,14,726345,-0.0741036671238506,0.0550959687775003,0.17949110490291
9878,14,726350,-0.0581134342758428,0.0549821941914401,0.291257154782187
9879,14,726392,0.0739798411574561,0.121401223832099,0.542662614870878
9880,14,726410,0.029435420135858,0.127707235384885,0.817843460636461
9881,14,726427,-0.0408815121183714,0.110466825745857,0.711545164411401
9882,14,726489,0.016222622641256,0.0514389392839136,0.752662313768988
9883,14,726490,0.0165366047054834,0.0513551574984295,0.747639698773953
9884,14,726518,-0.00159365554805947,0.0497823115430716,0.974480185916746
9885,14,726523,-7.087266315281e-05,0.0496478087471056,0.99886181985024
9886,14,726525,0.00322602821147423,0.049638712309833,0.948218617613718
9887,14,726575,0.00761530835297661,0.0491693871614151,0.877005180971741
9888,14,729195,-0.00280577205248622,0.0491207684441491,0.954482023916387
9889,14,730900,-0.031062035033293,0.0570295011835863,0.586327105223592
9890,14,732176,0.0248130014642403,0.0491032386261653,0.613647265408582
9891,14,733073,0.0242503591502539,0.049113340467858,0.621780514916012
9892,14,733487,0.0326653276962651,0.0493359294744326,0.508339022910213
9893,14,735177,0.00219344985307435,0.0492000956785021,0.964465517347896
9894,14,735889,0.0222538087542022,0.0498107092203312,0.655316867244014
9895,14,739108,0.0123069461874442,0.0493103661519704,0.803056316034007
9896,14,741628,-0.00610632365061847,0.0491742596889674,0.901245624475535
9897,14,742457,0.00808041002035004,0.0495952107715038,0.870668965473951
9898,14,743336,0.0362006487868405,0.0494736397916742,0.464827466557601
9899,14,746254,0.0428776917231141,0.050127211024392,0.392922355363346
9900,14,746278,0.0370363428699548,0.0514458676213051,0.472057408055129
9901,14,746282,0.0401420138286834,0.0515472164996709,0.436653054487596
9902,14,746283,0.0401420138286834,0.0515472164996709,0.436653054487596
9903,14,746543,0.0295868573602232,0.049944965328964,0.553969262200046
9904,14,746927,0.0327508992522785,0.0495174154528721,0.508786249096399
9905,14,747434,0.0281946365998077,0.0499913806226112,0.573119101548498
9906,14,748072,0.0429604255169969,0.0497722950356795,0.388646910651418
9907,14,750743,0.0812889361909557,0.0986721416467064,0.410593184543225
9908,14,750744,0.0812889361909557,0.0986721416467064,0.410593184543225
9909,14,750761,0.0773165970636835,0.0532496524345674,0.147399710069036
9910,14,750775,0.0938618132772948,0.0986405249140355,0.341974143325609
9911,14,750776,0.0938618132772948,0.0986405249140355,0.341974143325609
9912,14,750779,0.0938618132772948,0.0986405249140355,0.341974143325609
9913,14,750800,0.0898919638384124,0.0987995504249902,0.363526739988597
9914,14,750821,0.0949814921709606,0.0988653605623115,0.337352782217954
9915,14,750833,0.0922485722627195,0.0986448361333203,0.350345817320555
9916,14,750840,0.100012256249856,0.0985540761082631,0.310898243945861
9917,14,750848,0.0878717855178284,0.0988046987028988,0.374421605248328
9918,14,750850,0.0878717855178284,0.0988046987028988,0.374421605248328
9919,14,750867,0.0786597586203666,0.0987507699325969,0.426248791280691
9920,14,750875,0.0687021094985019,0.0988477174037601,0.487493860956476
9921,14,750888,0.0685805824786936,0.0994744331211213,0.49100612464837
9922,14,750902,-0.178813409766719,0.144578352341081,0.216986349250258
9923,14,750904,0.0768006568291053,0.137722863522573,0.57743932729451
9924,14,750914,-0.0711132423590595,0.113609229914411,0.531754871554239
9925,14,750915,-0.107301387244314,0.113528704604266,0.345229980457416
9926,14,750961,0.0541414695144997,0.0984112838260944,0.582560935494507
9927,14,751004,0.0958131117363941,0.0981716847246149,0.329745188110746
9928,14,751013,0.0881113370687769,0.0982387935505716,0.370378314831583
9929,14,751019,0.0973151313222766,0.0984329262082568,0.323514469027361
9930,14,751040,0.0642955349375693,0.0985096848681924,0.514385882815915
9931,14,751052,0.0580340400999377,0.0985834076211595,0.556452714526151
9932,14,751070,0.0552575481676616,0.0990334309328523,0.577219491401335
9933,14,751090,0.0821444223715551,0.0738557206618708,0.266796884329166
9934,14,751148,0.0533164076013457,0.0709136824379067,0.452642641123281
9935,14,751151,0.0533164076013457,0.0709136824379067,0.452642641123281
9936,14,751159,0.0656920967446144,0.0987050439450718,0.506140174732913
9937,14,751264,0.0634930187896935,0.057195676979764,0.267710821267127
9938,14,751266,-0.0236339491896658,0.0980823812126839,0.809725863397057
9939,14,751269,0.0629922710351289,0.0981258846513031,0.521319917589493
9940,14,751271,0.0625877135692976,0.0981637924544508,0.524157509508729
9941,14,751286,0.035360745564704,0.0986797816891437,0.720304351985148
9942,14,752024,0.147680989112796,0.102788702636199,0.151676613660371
9943,14,752030,-0.0550139722131409,0.11119356387734,0.621078315819597
9944,14,752087,-0.0396781145525644,0.0601371473119042,0.509816427933411
9945,14,752169,0.0564005985120222,0.0492751992137053,0.253148655894802
9946,14,752223,0.0472690029244978,0.0494436068889007,0.339717135726318
9947,14,752316,0.0322799366170646,0.0502633450325991,0.521149635043336
9948,14,752591,0.0758591781273736,0.0988328905688319,0.44326770870886
9949,14,752615,0.10714737391296,0.0989128275765549,0.279436582810598
9950,14,752627,0.0882119111663666,0.0989657861672188,0.373355298721351
9951,14,752635,0.073445834421106,0.0989999445193492,0.458654848504521
9952,14,752648,0.0764096663705711,0.0990796237850414,0.441107516287665
9953,14,752652,0.0764096663705711,0.0990796237850414,0.441107516287665
9954,14,752720,0.0322248809343542,0.0993304591265873,0.745811523658215
9955,14,752737,0.0615846832289471,0.099291176639582,0.535497838812332
9956,14,753367,0.0407165728241335,0.0494327434801756,0.410679719200666
9957,14,753727,0.0448349420674516,0.0493518231685411,0.364246644881446
9958,14,754078,0.0772616896717263,0.0500020626270401,0.123201129197199
9959,14,754144,0.0574380578474458,0.0492580170095147,0.244375324185623
9960,14,754226,0.0549678776120821,0.0494274127848833,0.266854984691738
9961,14,754366,0.0652434350653208,0.0491604948148987,0.185316245101144
9962,14,754394,0.0528096710260724,0.0492345490553428,0.284177022872775
9963,14,754526,0.0372372369778565,0.0495518721592553,0.452864589436911
9964,14,754562,0.0610845631408832,0.0499327235648293,0.222018323040566
9965,14,754579,0.0635396264603251,0.0498994290414086,0.203730401244624
9966,14,754581,0.0642625724353769,0.0497413349628542,0.19722482316497
9967,14,754585,0.0602806931906732,0.0497652027456044,0.226589926171165
9968,14,754592,0.0639539685914011,0.050035003899827,0.202024177137675
9969,14,754593,0.0639539685914011,0.050035003899827,0.202024177137675
9970,14,754614,0.0627337689963325,0.0493809382133751,0.2047772289672
9971,14,754622,0.0627337689963325,0.0493809382133751,0.2047772289672
9972,14,754631,0.0606522013821586,0.0494057916152654,0.220402606417504
9973,14,755761,0.0283611165027524,0.0491467154150226,0.564259707027895
9974,14,757948,0.0569730568526416,0.049197844731151,0.247630735803617
9975,14,758123,0.0587993895872086,0.0491334045234248,0.232215150338636
9976,14,758326,0.0577034026798158,0.0491370853374444,0.241052453288675
9977,14,758808,0.0424293113390325,0.049262982344618,0.389667490955487
9978,14,761390,0.0721725279441054,0.0493444002972385,0.144458790016373
9979,14,761620,0.0346217467433192,0.049335692705594,0.483292128452061
9980,14,763023,0.0567626777649758,0.0491374533326723,0.248797440007658
9981,14,763473,0.0661708679009773,0.0489325332025383,0.177148935827282
9982,14,763982,0.0400700804303368,0.0535114717961314,0.454468636521061
9983,14,764782,0.117041362181412,0.097812148909742,0.232268150015533
9984,14,764822,0.0487031824225841,0.0508671200662092,0.338990899387161
9985,14,766311,0.0599460363588799,0.0490857491583553,0.222805893403975
9986,14,766388,0.0699015223309316,0.0490484326292492,0.154996530527335
9987,14,766459,0.0597596071268602,0.0494949810940807,0.228091429700989
9988,14,766573,0.0717089971620523,0.0490410404810123,0.144569460476773
9989,14,766895,0.0702313483405093,0.0496527702686629,0.158111307519619
9990,14,768611,0.0662476549970256,0.049133558331433,0.17842064360919
9991,14,771372,0.0626117176739849,0.0491173222377581,0.203240417312914
9992,14,772188,0.0548631886229562,0.0494440499690357,0.267926137870231
9993,14,772497,0.0478863381674511,0.0491939350020034,0.33101137728619
9994,14,772856,0.114347891419272,0.0978551149732001,0.24337642791528
9995,14,774450,0.120851627627999,0.0978329707586494,0.217545862577269
9996,14,776400,0.0418994756105144,0.0520947897724871,0.421769089083644
9997,14,776956,0.0486401091587396,0.0502206116045503,0.33344345004085
9998,14,778347,0.0644647170531431,0.0493305773504385,0.192134642173224
9999,14,779354,0.0244722975611504,0.0525713798448445,0.641856135661467
10000,14,779825,0.0382408479017831,0.0494276453302199,0.439641834882396
10001,14,780322,0.0334166430775087,0.0503296271037894,0.507152080282511
10002,14,781379,0.199915892049951,0.102340709755757,0.0515577288322265
10003,14,781833,0.246468092373428,0.136568625137817,0.0719706446017443
10004,14,783558,-0.0997475159354446,0.0879855047413776,0.257697614554738
10005,14,783761,-0.0661272898531274,0.0518116495524724,0.202687992802837
10006,14,783871,0.0582270521967407,0.0631831394996889,0.357387540111609
10007,14,783914,-0.0653122762357357,0.0616943958521374,0.290486734571385
10008,14,783918,-0.0712621164060057,0.0616757367886739,0.248695061280327
10009,14,783923,-0.105419943692194,0.103137453632406,0.307419072009234
10010,14,783929,-0.0717393135206557,0.104299589148433,0.492018019161944
10011,15,14837,0.0372546177640527,0.0497259332439499,0.454236243568111
10012,15,15458,-0.0480208065605634,0.0578805409353649,0.407295281101726
10013,15,15768,-0.000523543347944244,0.0636449501163896,0.99344132257427
10014,15,18025,0.063773693073562,0.0507447325896558,0.209673352368793
10015,15,18027,0.058545726248465,0.0516926843153823,0.258162412493952
10016,15,18028,0.0627671242601846,0.0531527717625332,0.238444837573941
10017,15,19898,-0.0241197148449536,0.0500367439884278,0.630076224336452
10018,15,22403,0.0576182134841007,0.0495891203596027,0.24605604676055
10019,15,24654,-0.0254732117928409,0.0921794439546437,0.782445789738236
10020,15,24655,-0.0286198432263003,0.0922101509275257,0.756458002086346
10021,15,24667,0.155388357830505,0.162637690395938,0.340015889118607
10022,15,24669,-0.2695651042555,0.17141059427,0.116700806415621
10023,15,24671,-0.347950162520875,0.157765881368384,0.0280641472496483
10024,15,24674,-0.118333964580238,0.195532547367211,0.545442895228014
10025,15,24676,-0.118333964580238,0.195532547367211,0.545442895228014
10026,15,25217,-0.272039749045216,0.151361007109904,0.0731440461557517
10027,15,25240,-0.406026490352516,0.229025170364491,0.0771164396412151
10028,15,25244,-0.31507620141097,0.271296183709898,0.246274739486255
10029,15,25250,0.0484276708201383,0.465423138466193,0.917188090050601
10030,15,25265,0.443924304189289,0.464830155031748,0.340218719337512
10031,15,25278,-0.0904721807924336,0.132720108146991,0.495890506426528
10032,15,28873,-0.235344980047534,0.184858050286177,0.203816115164529
10033,15,29669,0.0596245777718561,0.0651967758398561,0.361061302535841
10034,15,29736,-0.0755157625932448,0.0589796639642033,0.201255897822761
10035,15,30305,0.0110201822148692,0.0518687760728903,0.831868675685993
