SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
11248,16,136917,0.149551294659276,0.175097653518984,0.393627586754767
11249,16,138673,0.168833299213311,0.18146956312991,0.352816884611494
11250,16,138809,0.232682929544107,0.194057801070774,0.231316923418951
11251,16,143053,0.203973561439841,0.172962932529612,0.239076683069876
11252,16,143870,0.198158622597767,0.173519993273027,0.254230948268359
11253,16,145251,0.221772792237983,0.174724267703393,0.205179923957392
11254,16,145367,0.233511678035529,0.17495023398371,0.182824299814362
11255,16,145806,0.199542025108099,0.174036249057187,0.252342415156292
11256,16,145918,0.212110721674582,0.174463714020681,0.224878484414591
11257,16,147108,0.192594940635729,0.173048943985343,0.266486916826003
11258,16,149006,0.319824722326951,0.172838148884393,0.0650871116437878
11259,16,149106,0.334776194190578,0.172985387568106,0.05375363151876
11260,16,149133,0.324361958281159,0.172550704116901,0.0609578383299221
11261,16,150017,0.274540778242884,0.173418174081925,0.114290909437905
11262,16,151512,0.230057887964882,0.173846280213797,0.186578511342731
11263,16,154007,0.303083176792349,0.173584363560453,0.0816759983549407
11264,16,155634,0.275242239210165,0.173282499963314,0.113090742792339
11265,16,156150,0.244657542204613,0.173677579156537,0.159807600699036
11266,16,156322,0.278082414562577,0.178028379350202,0.119181254460247
11267,16,156324,0.262163312231352,0.177837390411022,0.141325888884696
11268,16,156325,0.262163312231352,0.177837390411022,0.141325888884696
11269,16,156326,0.250384634962044,0.177345101558901,0.158875078773341
11270,16,156328,0.267049703661179,0.177288012743452,0.132883374768613
11271,16,156476,0.279256930731485,0.173231214736345,0.107845291572475
11272,16,156514,0.298810827480467,0.173370898274206,0.0856674173781651
11273,16,156560,0.301467119173699,0.173125721780575,0.0824988405935685
11274,16,159409,0.17224788973599,0.173207910589493,0.320681410005344
11275,16,162438,0.116581745232111,0.195832854739469,0.552016049624526
11276,16,163733,0.0272301466112757,0.175300637697491,0.876646807700912
11277,16,163842,0.0793310851782301,0.173262750357843,0.647330573845757
11278,16,164219,-0.0360444746547648,0.349375838760027,0.917888066387904
11279,16,165813,0.241911374263861,0.410044900053904,0.555592808196841
11280,16,165825,0.154962879350229,0.28727829319217,0.589939018689221
11281,16,166006,-0.0212631273210372,0.186289166031901,0.909191356020787
11282,16,167913,0.119276165551292,0.175276214093282,0.496631473869087
11283,16,168266,0.0217536075755347,0.176540416415939,0.902001681107958
11284,16,170236,0.135282335358691,0.175282800491521,0.440752391950163
11285,16,170586,0.0850374041587358,0.176594140789194,0.630430084143916
11286,16,170647,0.0980529318459954,0.177855332034753,0.58177186175137
11287,16,170885,0.0910466245899589,0.176608710676581,0.606507252877204
11288,16,170900,0.0878286344935284,0.175725010763483,0.617522202332322
11289,16,170927,0.14292906401796,0.175702096289366,0.416494767986205
11290,16,170955,0.151334566781272,0.175447892069039,0.38896431146699
11291,16,170958,0.147860378795632,0.175456283660356,0.399956125833293
11292,16,170964,0.152692348925255,0.175143518215879,0.383903109463616
11293,16,170973,0.151287648622731,0.175652402632891,0.389663024670185
11294,16,171033,0.135299078749043,0.174800520819292,0.43943710269756
11295,16,171059,0.145909145245755,0.174584806648654,0.403861232553615
11296,16,171165,0.127268865431473,0.175206707805803,0.468079467296036
11297,16,171270,0.123440001672529,0.175509760158925,0.482318267087186
11298,16,171314,0.0951838044558066,0.17690455693148,0.590880399298314
11299,16,171400,0.0511318041957334,0.179283930746486,0.775658063674161
11300,16,171451,0.0686225374382816,0.177675457198858,0.699563414152805
11301,16,171458,0.0686225374382816,0.177675457198858,0.699563414152805
11302,16,171525,0.117639763866316,0.177739269945602,0.508488262244928
11303,16,171529,0.125735421405656,0.177947547516901,0.480289300819224
11304,16,171534,0.127240005697366,0.177644101871439,0.47430216340847
11305,16,171564,0.137014282940714,0.177654364828521,0.441080183897246
11306,16,171567,0.139592551635527,0.177959637852595,0.433328160968603
11307,16,171580,0.0974976975113972,0.178301051541079,0.584851290987743
11308,16,171729,0.143590661810289,0.17477758102638,0.411880608087965
11309,16,171822,0.130956896447898,0.176514569529538,0.458638723487347
11310,16,171898,0.187699447357075,0.183313911849416,0.306572505951367
11311,16,171982,0.206565543376963,0.346432208414742,0.551380091332421
11312,16,172021,0.139121281475137,0.346745355711355,0.688500685628529
11313,16,172126,0.120689394965823,0.175139622502,0.491210577552014
11314,16,172141,0.119523360859728,0.174950803559088,0.494939549118482
11315,16,172786,0.112813962567787,0.175347602830643,0.520399643257415
11316,16,173125,0.124049102203067,0.175521293086233,0.480190121495647
11317,16,173235,0.0856064471500377,0.17712303949689,0.629170825938445
11318,16,173538,0.0715597387956993,0.179050595385181,0.689647112927728
11319,16,173703,0.0950524631999942,0.176585437388695,0.590722782472312
11320,16,173708,0.0894437499703437,0.177362405683216,0.614365637399171
11321,16,173979,0.0492070106687784,0.179356292918489,0.783973524354005
11322,16,174009,0.0549149787152366,0.180122650580136,0.760640666102992
11323,16,174059,0.0250924706999774,0.186485766617226,0.893040922994137
11324,16,174996,0.0631253727570195,0.176071034711849,0.720166881911336
11325,16,179596,0.0365940805196024,0.17588577356778,0.835305272542367
11326,16,180654,0.0271032936439438,0.177267390066177,0.878568454267602
11327,16,180789,0.0174853602812345,0.176403909339613,0.921098334647132
11328,16,180828,-0.00621590989634213,0.176755612342704,0.971966699989496
11329,16,180851,0.00962958445748541,0.177086507940621,0.956664883754315
11330,16,181568,-0.0315209761741562,0.176217940521789,0.858138507518794
11331,16,182956,-0.0298502660894926,0.178116438420718,0.867002988974961
11332,16,187861,0.00706629615236332,0.179465561601771,0.968614382432985
11333,16,188829,-0.0315250150444966,0.181607426792321,0.862288134904254
11334,16,188882,0.00981903611763402,0.178153772893132,0.956077619871619
11335,16,188952,0.0221555238874172,0.180127231126629,0.90217764825567
11336,16,189738,-0.0682778154624532,0.178453839852024,0.702240916623201
11337,16,191167,-0.00544475777756626,0.177781716291838,0.975585047835765
11338,16,191290,-0.0601867917598143,0.183143862372151,0.742629309009324
11339,16,191331,-0.0380629946361777,0.187848484950155,0.839544070091505
11340,16,195694,0.0235823944744531,0.176225746437542,0.893621775474408
11341,16,195879,0.017378176477321,0.175546799847099,0.921198788452345
11342,16,196859,-0.018577672447452,0.176429415520499,0.916199121512029
11343,16,197237,-0.0364571915475119,0.175885854098108,0.835912613607445
11344,16,197765,-0.519907153136051,0.338821519521655,0.125812944259866
11345,16,197765,-0.375081363711249,0.526804674712233,0.476939249527591
11346,16,197949,-0.19701463065988,0.356205006527594,0.580549567885963
11347,16,198072,-0.149274346172508,0.177617558425951,0.401238669722954
11348,16,199543,0.0933009163298589,0.177920023078232,0.600330828391951
11349,16,202983,-0.014753605486043,0.177947815314098,0.933970310076381
11350,16,206288,-0.0631416852809942,0.177219568945029,0.721835720080332
11351,16,207364,-0.038304057397934,0.176044216198072,0.827880501465808
11352,16,207437,-0.0432182749784881,0.175881515887478,0.806038849172211
11353,16,208852,-0.0259834040803459,0.177747218627007,0.883861333679897
11354,16,209279,-0.0649041023632535,0.176873878303354,0.713875202699338
11355,16,210158,-0.098089668916354,0.176537517290706,0.578815287690603
11356,16,210433,-0.0956312865017823,0.181816883951483,0.599235273800333
11357,16,211386,-0.037394151228143,0.175731928466618,0.831612908142714
11358,16,211579,-0.0991733974410653,0.679059104899609,0.883968982166223
11359,16,211917,0.306893855809848,0.361619103707434,0.396642266758003
11360,16,212704,-0.0916150261686195,0.175528181633311,0.602040058595927
11361,16,212773,-0.0684309833414746,0.176108250139382,0.6978259942387
11362,16,213411,-0.0154955493004165,0.175270915992928,0.929601638440885
11363,16,214724,-0.227968250524485,0.174970944277458,0.193460886876875
11364,16,215183,-0.0606974501430335,0.175160126074138,0.729154288482645
11365,16,215973,-0.0348846033614528,0.175751830094313,0.842777651235263
11366,16,218021,-0.122120515189217,0.174184790433235,0.483704091750306
11367,16,220471,-0.0656356191222366,0.175174755333538,0.708118612969488
11368,16,220856,-0.0905457907791397,0.175647324583768,0.606527965086763
11369,16,220879,-0.137398198041913,0.176966690716374,0.438028550600925
11370,16,221591,-0.102146906326395,0.176877619359678,0.563969580929152
11371,16,222732,-0.0960146159562907,0.173928735850074,0.581274219274575
11372,16,223881,-0.124917621277213,0.173960810273304,0.473183488285353
11373,16,225111,-0.24133598993865,0.173286625062938,0.164587580170391
11374,16,227828,-0.159681540325753,0.17361036621687,0.358321249363131
11375,16,227880,-0.141733151764343,0.173676475796653,0.41500717460008
11376,16,228020,-0.111368979537239,0.175178225704976,0.525353463588963
11377,16,228836,-0.194247713900035,0.173510524437911,0.263681462072223
11378,16,229266,-0.206297888452517,0.17319544135185,0.234403740084295
11379,16,229480,-0.202993599696435,0.173958375321092,0.244034784019324
11380,16,229981,-0.17275425074781,0.17429240155637,0.322279108004169
11381,16,230687,-0.170521935207245,0.173851072675338,0.327338154216837
11382,16,232373,-0.124466261510167,0.174576047821987,0.476339687387372
11383,16,235230,-0.171116173394255,0.174072076145605,0.326271305794162
11384,16,235984,-0.225328703868847,0.175384702186535,0.199715676960506
11385,16,238141,-0.120354039436903,0.174192427264422,0.490066265063452
11386,16,238158,-0.130581459978883,0.174143867504324,0.453845606241261
11387,16,238341,-0.109306715491591,0.1759598690793,0.534867296325199
11388,16,238837,-0.119639695116364,0.174712598421163,0.493932116778412
11389,16,239186,-0.105565729155727,0.176123458255175,0.54930078605535
11390,16,241363,-0.165214738503533,0.173129114466909,0.340591764968255
11391,16,241781,-0.0603404871262234,0.178676302163898,0.735783680363677
11392,16,242191,-0.0702092392069373,0.173273901444034,0.685581660803152
11393,16,243771,-0.0481101830559079,0.173524255421821,0.781747857869532
11394,16,244227,-0.17949835053342,0.180654783884317,0.32109888571886
11395,16,246835,-0.585724025630308,0.267610915491379,0.0292722236208772
11396,16,248105,-0.121814838397627,0.173463002362214,0.482984457766348
11397,16,250595,-0.1495024523973,0.192048799479899,0.436818923475616
11398,16,250804,-0.100051358690617,0.177324457413553,0.572957535053209
11399,16,256672,-0.0295706260720213,0.175439086726789,0.866245495646922
11400,16,259609,0.211303791308525,0.300484010910707,0.482387522393172
11401,16,260943,0.0517410665115418,0.182480416417341,0.776926753632751
11402,16,261161,0.0661590381533226,0.175203721246519,0.705945741291638
11403,16,261385,0.0235825472380181,0.177187362460812,0.894195001241518
11404,16,262588,0.0387455592920808,0.17505848518884,0.824964066552284
11405,16,262948,0.0320133015897872,0.174622380565688,0.854645336039047
11406,16,263569,0.0727820879821997,0.174696376926591,0.677209242416501
11407,16,263635,0.0549071056394274,0.17460623864595,0.753355606410667
11408,16,266518,0.0188537448478999,0.175132280070151,0.914331073977251
11409,16,266729,0.0340297581134038,0.174681163183665,0.845653223979275
11410,16,267591,-0.00277991325833105,0.175430565545201,0.987366018323877
11411,16,267787,0.0121746301431078,0.175760442932314,0.944815265522235
11412,16,269345,0.0591273584808821,0.174702615711,0.735228509875936
11413,16,269829,0.029120872281063,0.175025929409903,0.867952908028902
11414,16,270942,0.0565928130675725,0.175204777954556,0.746879272880576
11415,16,270991,0.20506258817094,0.361823247194895,0.571245604383493
11416,16,271044,-0.0637157357497171,0.204154788349583,0.755152415504353
11417,16,271054,0.0625329398937692,0.191759372414374,0.744541109953253
11418,16,271083,0.09631711828875,0.176512929610104,0.585640135115392
11419,16,271095,0.0996031905693753,0.176121855953276,0.572068751883106
11420,16,271460,0.0616203234725839,0.174726667381881,0.724548604471705
11421,16,271555,0.0800099162931427,0.175832201236223,0.649363332928236
11422,16,272321,-0.0337637210624436,0.177417183303709,0.849178009137638
11423,16,272587,-0.0148796892313936,0.176101307421507,0.932710734620191
11424,16,272608,0.0592564348436896,0.176539049127523,0.737329505235807
11425,16,272771,0.112944287685221,0.175492969925832,0.520263779499641
11426,16,273953,0.131292241455897,0.176194744076314,0.456674381894424
11427,16,274031,0.102377826439702,0.175692764834404,0.560460970420609
11428,16,274407,0.192429020031401,0.175847899264508,0.274572879666614
11429,16,274932,0.14960971289535,0.175513041664418,0.394562502724757
11430,16,275044,0.154283217638017,0.175954397533701,0.381171837431097
11431,16,275336,0.184774712574362,0.178820869955426,0.302173245224594
11432,16,276079,0.34205511507221,0.354201269419439,0.334851273395065
11433,16,276423,0.146839766435075,0.177058658673253,0.407479072370452
11434,16,276463,0.137366009128648,0.178341035411365,0.441670674688096
11435,16,276662,0.187235492843257,0.177515659152505,0.292258855454335
11436,16,276675,0.165120351225927,0.176368527635251,0.349798197275396
11437,16,277230,0.162605721715911,0.178643440203078,0.363324964253809
11438,16,277302,0.0345443736389897,0.187140782307872,0.853656393284622
11439,16,277437,0.134546966872283,0.175172981473488,0.442952805766861
11440,16,277570,0.170789414885464,0.178630786677923,0.33967455313785
11441,16,277737,0.199363151440352,0.177378300007914,0.261800818537761
11442,16,277787,0.191323562435926,0.17539823221462,0.276106967528006
11443,16,277836,0.177852386153735,0.175313650510175,0.311048065553622
11444,16,277951,0.197343960721351,0.347431170609615,0.570390103923989
11445,16,278068,0.24023792191967,0.185960028383743,0.197244079837248
11446,16,278223,0.133639747962227,0.187802752311824,0.477184762548721
11447,16,278867,0.142414287942157,0.176080010833742,0.419172437146463
11448,16,279067,0.15084811872639,0.175135359670943,0.389644833503352
11449,16,280178,0.251778537820683,0.173619681450637,0.147898256849096
11450,16,281799,0.195602136085347,0.17442890990835,0.262885848142516
11451,16,281831,0.203455629206589,0.174593712630515,0.244680747558241
11452,16,281975,0.229340256553349,0.174644570806822,0.189974299060175
11453,16,282180,0.267334885733223,0.175939604442001,0.129539459056588
11454,16,283161,0.277264033735918,0.175460769993146,0.114955456802695
11455,16,283198,0.273344414346306,0.176052016837748,0.121406566047442
11456,16,283200,0.238595725179277,0.177453050566933,0.179631694519642
11457,16,283342,0.282640073316765,0.180925148765792,0.119138458929106
11458,16,283618,0.221206267582787,0.174174810412764,0.204912434380667
11459,16,284685,0.248499107856162,0.173945203495732,0.15400181311496
11460,16,286882,0.212124691850075,0.174206810487053,0.224166462910892
11461,16,288425,0.18672421328594,0.173874365160652,0.283599661611204
11462,16,292604,0.223310255734857,0.174620354796327,0.201795974237544
11463,16,293786,0.244872598814172,0.174876549882041,0.162313854055266
11464,16,295408,0.17523756642113,0.17453351494199,0.31605001189054
11465,16,295944,0.124751307321295,0.174031542261167,0.473952025192285
11466,16,296048,0.130561909445915,0.17399737247469,0.453533472044051
11467,16,296837,0.0791701891616041,0.347883009881841,0.820106815063495
11468,16,297486,0.0899392064628719,0.175648207429681,0.608942016828248
11469,16,298374,0.0230303613855591,0.199663117352719,0.908236386554481
11470,16,300317,0.090561440472067,0.175758005758709,0.606692388326097
11471,16,300745,0.0738376168794851,0.174523872786797,0.672494284659268
11472,16,300812,0.113305975842485,0.174773472740839,0.51721117754337
11473,16,305191,0.0579352305046373,0.178871242381357,0.746210491012951
11474,16,305292,0.093202992712813,0.17719073452421,0.599215887943722
11475,16,305368,0.168401088913496,0.177331392407132,0.342944599140297
11476,16,306491,0.101862042042976,0.176387639852814,0.563976850897368
11477,16,309023,0.0158043064689668,0.174127154719382,0.927732373672539
11478,16,309089,0.0791348650387552,0.175816262212124,0.65291476353161
11479,16,310891,0.246623636412144,0.173798574868293,0.156775565757632
11480,16,311025,0.289005683292398,0.173033086019212,0.0957595386277065
11481,16,313141,0.255184889370037,0.182325631171534,0.162508116677806
11482,16,314083,0.210675443557969,0.173509859456233,0.225483527163464
11483,16,317370,0.269662013292412,0.174192253124097,0.122501179470977
11484,16,319783,0.284120129323274,0.175512787366927,0.106383337357243
11485,16,324393,0.332265330447598,0.178419744913595,0.0633960209239336
11486,16,325063,0.261843959386966,0.174304460780096,0.13393384282071
11487,16,326625,0.289962528008222,0.175669533371701,0.0997068734990981
11488,16,326955,0.270503264569822,0.17497770560194,0.123017505104213
11489,16,326956,0.270503264569822,0.17497770560194,0.123017505104213
11490,16,327318,0.299463815196724,0.173504933893842,0.0852283540476182
11491,16,328994,0.199505472495123,0.182285947517965,0.274497598682359
11492,16,333274,0.214946340041342,0.175132163045445,0.22051348145541
11493,16,334163,0.208589577475314,0.174714042822383,0.233322168079446
11494,16,334248,0.244906175031601,0.177000975267486,0.16734207817611
11495,16,334818,0.21499758193414,0.174159235112393,0.217842056572651
11496,16,335267,0.174836269279684,0.176538255497101,0.322676976690253
11497,16,336019,0.194927868841,0.174142700264648,0.263748891619878
11498,16,337021,0.200541613233844,0.174905283367026,0.252334876545362
11499,16,337162,0.173209713046782,0.176346546195909,0.3266680626674
11500,16,337655,0.184738401804589,0.175548936972392,0.293360184326946
11501,16,338769,0.176870630728878,0.179598143450376,0.325390321340955
11502,16,340393,0.24978991794252,0.173205961733393,0.150145152025999
11503,16,341087,0.225745491306793,0.177916460308345,0.20533822827367
11504,16,341278,0.196813837964826,0.174132522211447,0.259136928035428
11505,16,341700,0.219187362478614,0.174041508166848,0.208719039656051
11506,16,341808,0.215557504873225,0.173857355444603,0.215853464243068
11507,16,342089,0.207656563498671,0.173892904436299,0.233215826438252
11508,16,342883,0.143675345393854,0.173703563029325,0.408722420165273
11509,16,344589,0.0937146158147004,0.176172490530426,0.595096581885313
11510,16,344783,0.116072755672528,0.177165577232765,0.512787978563571
11511,16,344854,0.130907283079257,0.176527647533119,0.458842089299493
11512,16,344885,0.0945627582074826,0.176068275664584,0.591550680895186
11513,16,345435,0.099712358474339,0.175454856928956,0.57018733366013
11514,16,345518,-0.00711267256641757,0.184696443024907,0.969302773808006
11515,16,347467,0.136731719564522,0.178558411506771,0.444334722969343
11516,16,347675,0.135730939820162,0.212271991411364,0.522964515627109
11517,16,349333,0.190818134744157,0.174044544433852,0.273661968729875
11518,16,351858,0.220516672009916,0.174036751146864,0.205965710759072
11519,16,354554,0.217731440216501,0.173955037150374,0.211524901162234
11520,16,357448,0.116512681241791,0.174425954086688,0.504584198488954
11521,16,357487,0.116636584368572,0.174224519047652,0.503638847003502
11522,16,357792,0.153454398170557,0.352769835068209,0.663829234793553
11523,16,359487,0.0888011563920251,0.190604302491599,0.641579626103375
11524,16,359487,-0.570112531454809,0.837022953986109,0.496242531796055
11525,16,359549,0.0842025718713142,0.18604636781957,0.651122615304855
11526,16,360700,0.162132715667487,0.174429887847524,0.353264799400045
11527,16,361642,0.149006295574268,0.192273114788252,0.438874960492396
11528,16,361650,0.145292396726608,0.194321822658753,0.455145221840638
11529,16,364799,0.229488949628647,0.176678596395613,0.194823867750154
11530,16,368962,0.182824097412474,0.174179885549059,0.29460720929422
11531,16,370944,0.30081145115178,0.174332770415145,0.0853122819372442
11532,16,374664,0.215619550463789,0.176072926828538,0.221541178869145
11533,16,375273,0.243221852279907,0.174449549421946,0.164126698163464
11534,16,379453,0.163859475782702,0.176705537814991,0.354403107045043
11535,16,379899,0.25072893313202,0.173636438499953,0.149629276747392
11536,16,381324,0.288867200969942,0.178515839590228,0.106521239004184
11537,16,382997,0.348330186261035,0.172944115223087,0.0447551373901635
11538,16,383323,0.313474392150061,0.367786983785532,0.394611095386995
11539,16,383323,0.23118230640096,1.05018351792113,0.825893152049232
11540,16,385700,0.453683829968819,0.172250701315996,0.00881360550332631
11541,16,386559,0.214578405461318,0.192002351852317,0.264505516864168
11542,16,388383,0.472442829067824,0.172482717806871,0.00647392211810881
11543,16,390896,0.420608686820342,0.17292106518454,0.0154965802216937
11544,16,391737,0.444919001962945,0.172968514761856,0.0105121193674815
11545,16,394692,0.353515145834063,0.173187379602457,0.0419712996931673
11546,16,394889,0.387923205415045,0.17592186351842,0.0280921800696084
11547,16,397855,0.359315009270756,0.172582429084758,0.0380632114590214
11548,16,402293,0.351183268017339,0.173200818736717,0.0433511537531177
11549,16,402514,0.353750043470165,0.172961370294173,0.0415707548530758
11550,16,402519,0.32627476399245,0.173070075702404,0.0602215563469998
11551,16,403369,0.36218788803055,0.1727680834333,0.0367597324447211
11552,16,403706,0.328441903737003,0.172792362945964,0.0581439011059011
11553,16,404629,0.344945651658112,0.174663334916531,0.0490563609518193
11554,16,404759,-0.237278229612434,0.281589884114388,0.400001701560699
11555,16,408647,0.375818950485659,0.17225469444634,0.0297860670248849
11556,16,408849,0.338811969469819,0.173046072189563,0.051025708021085
11557,16,410559,0.337181003682143,0.173010846668745,0.0520990992094382
11558,16,414655,0.358719905916097,0.172932370594078,0.0387724369996273
11559,16,416016,0.383002868183683,0.172740464774175,0.0272448726644708
11560,16,420442,0.321305234371915,0.181917105621844,0.0782235873100246
11561,16,422802,0.413442930261428,0.174842300777236,0.0185870134422365
11562,16,423193,0.311408911849282,0.172922940649987,0.0725793452569132
11563,16,423981,0.281187866082966,0.174934240181247,0.108862485165311
11564,16,425228,0.420879897720111,0.371911177551632,0.258542314221332
11565,16,425229,0.221828803714456,0.346459912790055,0.5224107336045
11566,16,425230,0.148727312232217,0.23300948127612,0.523699647996231
11567,16,426033,0.232214302144935,0.174764661621928,0.184796740389691
11568,16,426036,0.232303819931703,0.176168388265942,0.188142200082404
11569,16,429194,0.08028082342145,0.173621816538892,0.644087236376639
11570,16,429289,0.110947102928481,0.173538374419242,0.523027369839264
11571,16,429882,0.0902228849999069,0.175870835428705,0.608267647110864
11572,16,432058,0.13774665130202,0.173519572077699,0.427822308129167
11573,16,432771,0.054531343448024,0.174063622441009,0.754249947056282
11574,16,434375,0.0412428908654428,0.175462053110912,0.814303849361941
11575,16,434477,0.0272546047891843,0.174967966401791,0.876304055746412
11576,16,436464,0.253937222284283,0.215210194124925,0.238814735349565
11577,16,444059,-0.02491467678954,0.173813214772845,0.886102134821718
11578,16,444574,0.0129277823984742,0.175547888094346,0.941336577150179
11579,16,447582,-0.0574925048382074,0.174071953282214,0.741384244480698
11580,16,450580,0.0195552863923295,0.182584046704688,0.914768166085568
11581,16,452142,-0.049015581506102,0.177149348102134,0.782179532814191
11582,16,452342,-0.127488983445172,0.173739349893473,0.463561056872355
11583,16,453075,-0.112907522027977,0.17525855120309,0.51984207116389
11584,16,454180,-0.0910868801607673,0.175744452295,0.604579509941957
11585,16,455737,-0.123035418888053,0.193846367559856,0.526031436587818
11586,16,458134,-0.146435696467778,0.173899464700812,0.400318338776884
11587,16,462244,-0.186967755717353,0.238478392731253,0.433564146005751
11588,16,463609,0.0330267905661262,0.173542439058022,0.84917593276155
11589,16,463745,-0.00561688596659756,0.173297614501668,0.974161978168022
11590,16,464655,-0.0524242571491755,0.175100294864946,0.764814420827416
11591,16,465114,-0.10824715397084,0.174431311150201,0.535281837724942
11592,16,466376,-0.00593719865481834,0.174282217431296,0.972843314803404
11593,16,468617,0.0226517412287682,0.173836049272709,0.896399188452316
11594,16,469813,-0.0465539249975116,0.177632693475386,0.793412854564176
11595,16,470812,-0.0251664593228606,0.174618599520431,0.885486024927962
11596,16,471343,-0.049935301055564,0.174373000632216,0.774762282346578
11597,16,473892,-0.0229379613531992,0.173560706578958,0.894932223423397
11598,16,475831,-0.0568239621220671,0.173582384296186,0.743589519858103
11599,16,476232,-0.063717775209266,0.173346344109376,0.713410471774463
11600,16,476735,-0.107213642890083,0.174679603042492,0.539760583427271
11601,16,477416,-0.142469218592772,0.173889489616419,0.413162959919146
11602,16,481940,-0.0654332418695178,0.174821846487015,0.70841681694438
11603,16,485926,-0.464895815411319,0.274398984594199,0.0911030319387641
11604,16,486479,-0.0656721626538732,0.17350794354724,0.705289262150478
11605,16,487107,-0.0533718486729075,0.173280028468049,0.758256969001837
11606,16,487561,-0.0735118030832414,0.174980648045898,0.674657845075777
11607,16,488115,-0.0298161473447728,0.174527553173703,0.864448085446884
11608,16,488158,-0.0331972132491058,0.175012666102549,0.849665286560029
11609,16,491839,-0.271174919562766,0.190434413891121,0.155335408103179
11610,16,493871,-0.0447356692683959,0.174532419642647,0.797855191132463
11611,16,493908,-0.0435116477820043,0.174757441731947,0.803518663768868
11612,16,494210,-0.0244487570724094,0.173374631896838,0.887937010078889
11613,16,496069,-0.0891866486556099,0.173736974251713,0.608032582902081
11614,16,496405,-0.0882510361001752,0.173727351532118,0.611780536673731
11615,16,496486,-0.0655856837104425,0.174019737490546,0.706484434963274
11616,16,496734,-0.0933916222457919,0.174206069767723,0.59222808225681
11617,16,500581,0.108275518697846,0.386324647589155,0.7794339238191
11618,16,500581,0.0151665453399223,0.349213156760251,0.96538282211937
11619,16,501341,0.0172324875783658,0.174640808528611,0.921453209513274
11620,16,502064,-0.0219334364098792,0.175532635087626,0.900631403619777
11621,16,503488,0.0503376014058977,0.176209849415501,0.775299594582174
11622,16,504270,0.0377594377274245,0.175626852603223,0.82989296428962
11623,16,505268,0.052109438725986,0.174708944853663,0.765676943390961
11624,16,506544,0.090275516341202,0.175206984211462,0.606700370144
11625,16,508084,0.135220533989461,0.190565075567228,0.4784351072133
11626,16,508190,0.130073029687069,0.176270463164473,0.461054942357448
11627,16,511467,0.0836962629838255,0.175656948580898,0.634030325502445
11628,16,511586,0.127614525167828,0.178220480999752,0.4744347485024
11629,16,511956,0.132236780237047,0.177299775677089,0.456262084511421
11630,16,514485,0.136384751361802,0.179957264787933,0.449032653411185
11631,16,516172,0.12434068707478,0.1759315909125,0.480184446845667
11632,16,518590,0.172012266500137,0.175327326375486,0.327219212028135
11633,16,520551,-0.0153594098439275,0.175376554543622,0.930260470524257
11634,16,521626,0.122767454786695,0.176212154132967,0.486447492455337
11635,16,522075,0.113813755515213,0.527147999733859,0.829186698539837
11636,16,522078,-0.0722153873224638,0.225258951818149,0.748712090456009
11637,16,522087,-0.0321274902001552,0.296782066479585,0.913856665372272
11638,16,522104,0.0274042529845366,0.179491751493628,0.878740270004453
11639,16,522323,0.14524375252252,0.18200924729778,0.425405797297051
11640,16,523110,0.178860305860429,0.176265767848387,0.310934558212768
11641,16,523235,0.157669707573363,0.17480205458387,0.367677196494491
11642,16,524811,0.155154045676587,0.179630663987529,0.388317672755604
11643,16,525073,0.211132701441492,0.174475469265201,0.227050353163476
11644,16,525661,0.0673715035744448,0.176689248676739,0.703210495740787
11645,16,526381,0.0630217963452692,0.174331894883838,0.717938482813984
11646,16,526392,0.0808294221015984,0.174444234004511,0.643396241303916
11647,16,532338,0.270089309541766,0.178031864128143,0.13014045587014
11648,16,533472,-0.0326789830657622,0.227264739599051,0.885746313853467
11649,16,533665,0.316481428796186,0.176624872493305,0.0740168614678566
11650,16,534748,0.343390812192558,0.174931571185023,0.0504309469958484
11651,16,535073,0.35128260141653,0.175412746927947,0.0459839834689108
11652,16,535809,0.357874124704466,0.180403037153635,0.0480582530857218
11653,16,535986,0.353576429215148,0.176271537034347,0.0456335802229832
11654,16,536756,-0.263618452492361,0.370909086143093,0.477717141850284
11655,16,537435,0.446242385384181,0.176930536394096,0.0121037340404464
11656,16,538056,0.431140328068426,0.176839063867861,0.0152599339464266
11657,16,539109,0.220901392117434,0.176882933706369,0.212545136309485
11658,16,544393,0.31573772240347,0.175770014033328,0.0732998745600718
11659,16,546787,0.300816202154708,0.177055104510969,0.0902006841726841
11660,16,549715,0.291027120768467,0.176241240853559,0.099566665251019
11661,16,550659,0.29116293036564,0.176594593199049,0.100085486097689
11662,16,552419,0.346609121129434,0.176385415284715,0.0501903356916636
11663,16,552585,0.293636488510963,0.176868605413871,0.0977630903651545
11664,16,552949,0.290888714982349,0.17630728201021,0.099853648392442
11665,16,553071,0.337940195735593,0.176914010688732,0.0569182444683696
11666,16,553465,0.309605359414736,0.180891198912523,0.0878569505110571
11667,16,554350,0.316560217543743,0.176664064697601,0.0740090793830058
11668,16,554689,0.327983510801162,0.176083466185628,0.0633407100552292
11669,16,555419,0.270503764972971,0.176333837595857,0.125914709511777
11670,16,556778,0.301813666488764,0.175860961339563,0.0870016365175591
11671,16,558975,0.297772281646199,0.175529031065737,0.0906865189469899
11672,16,559542,0.280522674252181,0.175248884548146,0.110335646292901
11673,16,561420,0.295127684220062,0.181607531563753,0.105036894783992
