SNP,Chr,Pos,Effect,SE,SSH1_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
9286,14,41967,-0.342035649245649,0.1340260040406,0.0111310003994161
9287,14,42739,-0.410047874357219,0.132848191337024,0.00218473977501718
9288,14,47735,-0.325839883483499,0.134687564813052,0.0160583876523022
9289,14,49825,-0.229858030091462,0.134288938641109,0.0878362804643077
9290,14,52664,-0.10366963562355,0.135108575014845,0.443412435804169
9291,14,52938,-0.122632621103358,0.134608015356771,0.362898588409709
9292,14,54504,-0.0484099173222701,0.136630126652912,0.723315402431036
9293,14,57720,-0.0491185727974262,0.134465699839766,0.715115948376067
9294,14,58006,-0.0564436689226972,0.134656028600495,0.675347383696465
9295,14,58815,-0.12717929442448,0.135753100905518,0.349479996650354
9296,14,58897,-0.130466102321453,0.138480493027335,0.34677232800216
9297,14,60667,-0.0645282664606892,0.134517206096068,0.631735885995757
9298,14,61387,-0.0804406924364315,0.13466831119899,0.55067364788881
9299,14,62869,-0.0177873548907865,0.136279468309066,0.896228458204806
9300,14,62881,-0.0646148246546779,0.136216221147224,0.635540179608121
9301,14,65203,-0.0422647779420232,0.134990965781655,0.75439461847416
9302,14,68188,-0.0819804690370478,0.134785131874663,0.543425547427066
9303,14,68389,-0.0561011812636169,0.134500340894723,0.676852888816022
9304,14,69768,-0.0772227623270945,0.134978215341277,0.567609720421793
9305,14,77145,-0.101628044323269,0.134172979011079,0.449291320096812
9306,14,78487,-0.00879689033031987,0.134310668191199,0.94781570021572
9307,14,78583,-0.0126521910358378,0.134869005647772,0.925312547255873
9308,14,80906,-0.0206676995497505,0.134353403786885,0.877831005688985
9309,14,82625,-0.0113677476769163,0.141235297809721,0.935894746108102
9310,14,85056,-0.0137844985802504,0.135048433143523,0.918758450879631
9311,14,89377,0.00956132332594917,0.137839385070669,0.94473781943565
9312,14,89596,-0.0287091924719852,0.135139446761692,0.831885428642985
9313,14,89828,-0.0663527930770778,0.138859690801639,0.633059444057684
9314,14,90137,-0.0593536146125728,0.135812949735733,0.662360647839404
9315,14,92476,0.0318081106592885,0.13493059256688,0.813773593673868
9316,14,94507,0.0276124460534259,0.1349278625682,0.837966663947428
9317,14,95295,0.0765391198899829,0.137370285979455,0.577761812848399
9318,14,96496,0.0649534666034342,0.271760348883283,0.811236457434296
9319,14,102695,0.0622484592628588,0.13739073502675,0.650772298857019
9320,14,104450,0.00328549955633184,0.136630989555835,0.980829090542202
9321,14,104676,0.0516342195222476,0.1370766837749,0.706636800852613
9322,14,104774,-0.0165326430374925,0.137104771489621,0.904089139427753
9323,14,106690,-0.0163100070861718,0.135804375713206,0.90447283119639
9324,14,106712,-0.0309731438357235,0.136921894547394,0.821168778357225
9325,14,106737,-0.047933014998478,0.137205188705725,0.727032783101431
9326,14,106801,-0.0208572593593674,0.136490249096754,0.878634354920359
9327,14,106872,0.00680011760793553,0.135867757040114,0.960111224160719
9328,14,107060,-0.039614935226751,0.135626449509006,0.770390495597023
9329,14,107253,-0.0425215296356106,0.13551111811537,0.753868708910057
9330,14,107791,0.0521620236963489,0.134787675376111,0.698993835793806
9331,14,109033,0.0155870160373184,0.134933315924334,0.908101474927009
9332,14,109881,-0.0518416968468433,0.135677826481788,0.702621491829073
9333,14,110818,0.0810658452947166,0.335035492491215,0.808950140770923
9334,14,111897,-0.0196254096703152,0.134931823187653,0.884441084895168
9335,14,112698,0.0082430998244542,0.134815551069634,0.951279498058946
9336,14,114147,-0.000767742159935914,0.135253487979256,0.995474182206311
9337,14,116086,-0.0666238542627565,0.13535374337326,0.622869620122486
9338,14,119960,-0.0766263514448942,0.134988829729844,0.570633781676499
9339,14,122856,-0.110557009851229,0.135128664506958,0.413817160538055
9340,14,124634,-0.00707616228529612,0.135001685800252,0.958227382126464
9341,14,124765,-0.00651531431599209,0.139154454385956,0.962682576957879
9342,14,126633,-0.0858849128080081,0.141650941630966,0.544696131813751
9343,14,127328,-0.0112923735338479,0.134761633825631,0.933266790014925
9344,14,129414,0.121930257626581,0.294606991390409,0.679217520418842
9345,14,129960,0.0206172657408465,0.13570144405505,0.879328096368574
9346,14,134935,0.00186197679180661,0.135973118883105,0.989082075647745
9347,14,137678,0.0539250094788228,0.134850825224412,0.689482059428135
9348,14,138308,0.0532633363836039,0.134979940865345,0.693375038296239
9349,14,138448,0.047690370043145,0.1366308435082,0.727263320216685
9350,14,138534,0.235887698041383,0.276600533970607,0.394342941042219
9351,14,141579,0.00354185767607121,0.13532449161242,0.979134083399751
9352,14,141962,0.0654687134095344,0.134627436961846,0.627059441460322
9353,14,142083,0.0390094214565531,0.135054840213749,0.772872337314482
9354,14,145164,0.0313159381721474,0.136124075414254,0.818182776774919
9355,14,151127,-0.0290457590746866,0.135061951594062,0.829848564151622
9356,14,151394,-0.0269760192729123,0.135773403034853,0.842624226291439
9357,14,156985,-0.0146360265300051,0.136525756623586,0.914688512158183
9358,14,158956,-0.0102737470264191,0.134765060416319,0.93927572270413
9359,14,159230,-0.0264302920074592,0.134526126684982,0.844355697850025
9360,14,159352,-0.0173156559474366,0.137225810740957,0.899658378409701
9361,14,162311,-0.0208092974565004,0.135952234414623,0.878435814213745
9362,14,163967,-0.0901170790878134,0.134507375109794,0.503309380222128
9363,14,165144,-0.191911219680879,0.134412719043016,0.154240476981895
9364,14,166587,-0.16010445457967,0.134263329760049,0.233879540098449
9365,14,168984,-0.192237505075779,0.134937261164351,0.155143712622713
9366,14,169290,-0.1870423189476,0.134750771702913,0.165993820000262
9367,14,169452,-0.195159061685667,0.135131379855674,0.14956485387264
9368,14,169938,-0.172035447149506,0.135258375253322,0.204245091969948
9369,14,170778,-0.157411802200397,0.134539656233635,0.242789083378649
9370,14,171537,-0.145568406276053,0.135135066904605,0.282123507066663
9371,14,172452,-0.241014858167292,0.143644291498428,0.094259729511248
9372,14,175164,-0.166735221898778,0.135189238271122,0.218267010030939
9373,14,175169,-0.160786039658742,0.135048356430059,0.234618027473477
9374,14,175206,-0.208889265688807,0.141404875693666,0.14050228014868
9375,14,176702,-0.176266072840048,0.138875902611227,0.205193664447462
9376,14,178214,-0.240295164707705,0.139244464055867,0.0852752071655187
9377,14,180459,-0.177408070692635,0.134868466054827,0.189224041879475
9378,14,181078,-0.0485783580926373,0.296340707102743,0.869882123020308
9379,14,181081,-0.378282915052861,0.328985175613425,0.250984924930673
9380,14,182297,-0.146126214996329,0.135040480613437,0.279950312571318
9381,14,183272,-0.208923881941335,0.137216424025682,0.128757465268783
9382,14,184703,-0.131342378651854,0.134854349430887,0.330744668205362
9383,14,184811,-0.165668052591716,0.135192954870803,0.221234259412754
9384,14,185261,-0.362716126410232,0.271341406867438,0.182164528566685
9385,14,185411,-0.0683568362570011,0.135991286907194,0.61551958997518
9386,14,185846,-0.0848457684765465,0.134638290250078,0.528987395263112
9387,14,186061,-0.0381484961565653,0.134639147177915,0.777083220226121
9388,14,186675,0.0305646603345487,0.135447712123397,0.821599160973077
9389,14,187156,-0.0427499473108454,0.135179459698996,0.752002800122919
9390,14,187639,-0.0219803192728349,0.147220563139821,0.881400625876002
9391,14,187740,-0.0723636213035366,0.13499549367827,0.59226524952598
9392,14,189103,0.162590779858896,0.135366505067294,0.230511768688412
9393,14,189310,0.129639335612178,0.134759333356844,0.336704911643342
9394,14,189723,0.0797025282333661,0.135573226889939,0.556980124283841
9395,14,190174,0.123241070124686,0.135142883518563,0.362427054429625
9396,14,190876,0.163892792788597,0.135098334913171,0.225888589971008
9397,14,193564,0.0675481313146833,0.135650632799272,0.618824687129374
9398,14,193668,0.0580331842748805,0.135814566275057,0.669423389376253
9399,14,194053,0.102104248375747,0.137766246775182,0.459100541203792
9400,14,194811,0.028706285136911,0.136320486779256,0.83333699500001
9401,14,196310,-0.018151567318032,0.136122067711618,0.893994374791547
9402,14,196374,-0.0303046767969367,0.138965272049741,0.827497664824322
9403,14,198392,-0.118580700081118,0.134385355380567,0.37816478190323
9404,14,199813,-0.0500267520783568,0.134789968342744,0.7107514660462
9405,14,204167,0.0601577985572612,0.135899348845944,0.658279643423501
9406,14,204725,0.0480525408238968,0.136054277461981,0.724159407204706
9407,14,205279,0.0687688213210114,0.135648895272153,0.612498086274932
9408,14,206830,0.0507846878563006,0.137133711785466,0.711358942980257
9409,14,208181,0.0981154183960221,0.135605365550094,0.469829570780499
9410,14,208554,0.0840681849867471,0.136163012598149,0.53736345127103
9411,14,210226,0.128726740375291,0.134699755424026,0.339899633448245
9412,14,211354,0.1023380507076,0.134736080838478,0.448033821192068
9413,14,211768,0.108485429772375,0.135256471026931,0.423050921448237
9414,14,212579,0.119915496798769,0.135852862987507,0.378006337630203
9415,14,213154,0.148753017543281,0.135706304225904,0.273765049500024
9416,14,213619,0.136389595451994,0.135184895309674,0.313708137270279
9417,14,213828,0.140049138007093,0.135874002523877,0.303374079121098
9418,14,213849,0.136479601821828,0.135106841726675,0.313110279950538
9419,14,214248,0.151760932313075,0.136242250397975,0.266077787378674
9420,14,214258,0.144116870289896,0.135871839007935,0.289559423721472
9421,14,214305,0.123361779860736,0.135607972187853,0.363604527790646
9422,14,214773,0.0978673631315777,0.14826325009444,0.509625355476897
9423,14,214794,0.0660836537327554,0.139437709596493,0.635843124827036
9424,14,214795,0.0748769773051182,0.140223543907044,0.593689451796216
9425,14,216362,0.031346026926765,0.135825256455523,0.817617846536328
9426,14,216406,0.0212794199435781,0.135443011122946,0.875248161791162
9427,14,220803,-0.202240376139032,0.134643354331569,0.133979479787534
9428,14,223967,-0.204892945460633,0.135564779598711,0.131580595036237
9429,14,225776,-0.211591594775667,0.13585977152866,0.120265340844335
9430,14,228904,-0.205152511151534,0.136272111076462,0.13309953977984
9431,14,233872,-0.212360233254879,0.133818124741894,0.113423407557246
9432,14,236810,-0.287963613694414,0.134177897224375,0.0325436474813459
9433,14,237449,-0.35310737715437,0.137967571137821,0.0109029282707005
9434,14,239611,-0.191845352799161,0.134102933064642,0.153434396454069
9435,14,240005,-0.220929865320022,0.133950568694715,0.099967809657974
9436,14,241034,-0.306026346197943,0.133366951331759,0.0223413131133414
9437,14,241114,-0.295197089829185,0.134231686634244,0.0285145154865806
9438,14,241965,-0.375334202614901,0.13306988011996,0.00506458907920001
9439,14,244751,-0.374925358433276,0.132970323867293,0.00507946838806983
9440,14,247602,-0.33900213368791,0.133436894542041,0.011495780956992
9441,14,250138,-0.433976206167528,0.133440674878885,0.00125555343250813
9442,14,250455,-0.424122961383486,0.139686251534292,0.00257339452914226
9443,14,250690,-0.415528270342705,0.1328182489007,0.00190287827502241
9444,14,254840,-0.0331350598624707,0.151521746653346,0.827024242965098
9445,14,256840,-0.315509585786669,0.133806091094817,0.0189204721382667
9446,14,257173,-0.35863337440899,0.133513091170006,0.0075701406600329
9447,14,263555,-0.225439045124766,0.158008118275178,0.154534078405145
9448,14,264064,-0.258373203688661,0.133968564812926,0.0545807940977978
9449,14,267696,-0.20638852121563,0.134060872360808,0.124574875168903
9450,14,269770,-0.241220820136377,0.133862003231256,0.0723966632887576
9451,14,272462,-0.220936911259972,0.138886029120132,0.112554546335531
9452,14,272744,-0.198305540721651,0.133896125029024,0.139487880286677
9453,14,274575,-0.193737970677245,0.13502647179048,0.152225250793426
9454,14,275245,-0.193717566548995,0.137529668016537,0.159848105220186
9455,14,278085,-0.190541501490239,0.135188091005021,0.159581091442829
9456,14,281884,-0.261470360508985,0.140021170064627,0.0626794875205468
9457,14,283358,-0.133700218958912,0.136163077760112,0.326815480744087
9458,14,283468,-0.0612162751985814,0.15108514794564,0.685592613176303
9459,14,285036,-0.138725323660207,0.134563750355782,0.303281149200928
9460,14,288822,-0.100700444524782,0.134403347529783,0.454211186793021
9461,14,294413,-0.262619735219003,0.133986874194995,0.0507773701154174
9462,14,300948,-0.0130550963285119,0.299003022781149,0.965198446687998
9463,14,301186,-0.113125817480259,0.137869908726985,0.412470158760584
9464,14,301407,-0.159344325321609,0.134325395174709,0.236318962361601
9465,14,303906,-0.24078974709928,0.134693641411878,0.0746846149756454
9466,14,303958,-0.236247947922252,0.13510460065544,0.0812242397280362
9467,14,308851,-0.133960650622012,0.134907189962291,0.321398025315938
9468,14,308862,-0.13087369131732,0.135139827955305,0.333491864983559
9469,14,309197,-0.131094533947827,0.135300408579506,0.333251210982822
9470,14,309784,-0.0877873779142933,0.135533004039766,0.51758738389992
9471,14,312060,-0.122846549418038,0.134657616988171,0.362239653002591
9472,14,312454,-0.136334768980148,0.134518428271786,0.311514347545103
9473,14,313182,-0.145557417395443,0.134491050606346,0.279865418530579
9474,14,314163,-0.0930742430743909,0.134782883537479,0.490302532532471
9475,14,314179,-0.0938911848442832,0.134788758867796,0.486523958441735
9476,14,314885,-0.143951969410146,0.134762101818291,0.28616328097181
9477,14,317822,-0.150477829657001,0.134922398854208,0.265484133171832
9478,14,318991,-0.197354081799571,0.135298743582735,0.145549487864983
9479,14,319124,-0.208592828265184,0.135783381161327,0.125380810132491
9480,14,319557,-0.176294265190853,0.135060591030831,0.192641672954448
9481,14,319699,-0.164902128207353,0.134943607123732,0.222520085568042
9482,14,320016,-0.219217815979226,0.139569178479248,0.117154044706425
9483,14,320581,-0.110694545910384,0.135251400363617,0.413660701258994
9484,14,320771,-0.12590648493132,0.135291616162086,0.352680800961436
9485,14,320823,-0.128550226866517,0.13505553226274,0.341833266639722
9486,14,321416,-0.106774692803327,0.138499669009881,0.441259230028961
9487,14,322680,-0.100807928755641,0.135976885409739,0.458967632604349
9488,14,327569,-0.0609561984591762,0.135696478927819,0.653555929402781
9489,14,327674,-0.0905654756356377,0.136612741442048,0.507804318428227
9490,14,329969,-0.0899453433419094,0.135528995663109,0.507340336666491
9491,14,330041,-0.0888307654241867,0.135615876570532,0.512883115150016
9492,14,331132,-0.155365302044164,0.136307291338539,0.255135558294523
9493,14,331750,-0.224108753504296,0.138761753968714,0.107190807123585
9494,14,332647,-0.129281441755415,0.13537367414033,0.340232775188104
9495,14,333268,0.0645032859362527,0.268753020199021,0.810462180672191
9496,14,334886,-0.103079730229709,0.13552857709613,0.447418309785803
9497,14,335071,-0.157994275535509,0.135287341592082,0.243658570654358
9498,14,335123,-0.109278178601861,0.13551481964776,0.420559308649259
9499,14,337016,-0.0496167278669707,0.135773839936325,0.715004408384652
9500,14,337563,-0.073639544190591,0.13558293989362,0.587381144621976
9501,14,337792,-0.244776254446392,0.274701831584152,0.373503051248334
9502,14,339992,-0.0710850279603428,0.136137749747785,0.601889807806437
9503,14,340237,-0.0229767466300739,0.135634066610711,0.865577110511954
9504,14,343503,0.0650828859886952,0.293848410342296,0.824843223474597
9505,14,345215,-0.0710372597885001,0.135480518278166,0.600374218169726
9506,14,345245,-0.0678999803099314,0.135351946900268,0.616222948811859
9507,14,347475,-0.126667562214372,0.13536548286685,0.350044238316395
9508,14,349580,-0.0735686025319338,0.135125755492909,0.586478725798395
9509,14,350501,-0.0969227218417502,0.134739949186715,0.472412479245532
9510,14,351040,-0.0751950035032548,0.138142818309718,0.586559446419363
9511,14,354062,-0.18081148738851,0.134310120580889,0.179094176404856
9512,14,354457,-0.19936537485181,0.134398023917032,0.138861726302959
9513,14,356409,-0.0680101520587129,0.140606303814879,0.62890433720384
9514,14,357746,-0.0565367232171119,0.136409588258938,0.678786823317654
9515,14,358382,-0.0529477490648594,0.13613477027511,0.697557792515734
9516,14,360285,-0.0570197539792486,0.136130111129056,0.675571608143027
9517,14,362136,-0.0689361119071611,0.135964158525104,0.612459606341008
9518,14,362413,-0.06529489268775,0.136513664730216,0.632730659961166
9519,14,362793,-0.0777877991651691,0.136413137318672,0.568879817788561
9520,14,362826,-0.0810019655976528,0.136609735795474,0.553598093834524
9521,14,363907,-0.0564947134797547,0.138163470277097,0.682862758882971
9522,14,364156,-0.0586398302308404,0.136383857030356,0.667485877713697
9523,14,367558,-0.0663985164307616,0.136632052626532,0.627292873763628
9524,14,371957,-0.0675926926647685,0.136887904149501,0.62176770134897
9525,14,372787,-0.0166776856671864,0.136664866758331,0.902941964928026
9526,14,373683,0.0560123432500852,0.209467236027753,0.789314405901633
9527,14,373690,-0.0133374304322742,0.136188463736014,0.922040579879462
9528,14,374309,-0.0429833248937956,0.13721995939937,0.754280311836064
9529,14,377031,-0.0632734883810523,0.136105800097064,0.642300733644005
9530,14,377351,-0.0474428893204256,0.135990214385287,0.727394994843258
9531,14,377751,-0.0453995437224952,0.137852215259121,0.74209789619535
9532,14,379436,0.266060286149687,0.476608796609491,0.577036986626383
9533,14,379436,-0.00353986273998708,0.149608073475318,0.981136457970727
9534,14,381031,-0.0542060483641019,0.139092142222779,0.69698362917904
9535,14,381889,0.0149282598875146,0.137640126788429,0.913693515982004
9536,14,382090,0.0225584799446242,0.136221316946836,0.868565219086398
9537,14,382896,0.0342589653265953,0.136037589735332,0.80131550219168
9538,14,386716,-0.0247547530757678,0.135793128078556,0.855453872756982
9539,14,388126,-0.00739858856930486,0.13859479567715,0.957457047420499
9540,14,389981,0.00965663586938864,0.142176889220799,0.945887875362499
9541,14,394591,-0.322432890664125,0.150942628243367,0.0333563486657539
9542,14,397661,-0.31662252141194,0.1337588556768,0.0184662589223545
9543,14,400328,-0.35628300067117,0.133437187011431,0.00793484675102748
9544,14,400788,-0.315997134514246,0.134206961663693,0.0190921969599878
9545,14,400976,-0.328833858919065,0.134410474304374,0.0149127394901271
9546,14,401015,-0.343870393040905,0.13589297257495,0.0118256195737467
9547,14,401035,-0.365372005330494,0.134366868462458,0.00686712708204282
9548,14,402079,-0.285693168206379,0.136839896900597,0.0375331355544203
9549,14,402194,-0.219692802664846,0.13607081398184,0.107302160847401
9550,14,406840,-0.2600696480749,0.134452472327101,0.0538767649078142
9551,14,407338,-0.264786412358666,0.135001641526431,0.0506230814877833
9552,14,408085,-0.345950652116017,0.137106801482961,0.0120670582930246
9553,14,408355,-0.305270028417356,0.134483856821879,0.0238137864153754
9554,14,409447,-0.26951493022479,0.134215322903223,0.0453963795173068
9555,14,410125,-0.283512513864748,0.138895652301707,0.0419751518225137
9556,14,410127,-0.279892043542533,0.138692564985815,0.044339461580348
9557,14,418168,-0.191994706881992,0.134877708633047,0.155482467608111
9558,14,418803,-0.205199455126336,0.134702825020489,0.128566662496141
9559,14,422746,-0.157943636482947,0.134937001755003,0.242589771278871
9560,14,423196,-0.0893885774499253,0.134789950609293,0.507654853029011
9561,14,423311,-0.105614004576587,0.135302916444977,0.4355759140887
9562,14,424711,-0.11639381187128,0.135501296287216,0.390930770045108
9563,14,424816,-0.141380439317405,0.150351160000611,0.347688827788874
9564,14,425888,-0.0847826791612168,0.134843276208901,0.529919516880104
9565,14,427278,0.0224520425065394,0.13484084033809,0.86785273088547
9566,14,427910,-0.090218149864518,0.135077806446622,0.504635358629845
9567,14,428693,-0.125655516146114,0.13459691776286,0.351164363181479
9568,14,430086,-0.180763390166127,0.135191351042511,0.182053312691028
9569,14,434120,-0.189620987842448,0.134220323466076,0.158607618934614
9570,14,434507,-0.119768659891761,0.1351689981492,0.376185150639801
9571,14,436047,-0.259554897052595,0.134056235272033,0.0536455810643421
9572,14,437581,-0.241364589858661,0.134225303992839,0.0729988355722025
9573,14,437955,-0.209751483471064,0.134165284091805,0.11885896851371
9574,14,441268,0.390431579192285,0.341300105521368,0.253417893830981
9575,14,441787,-0.094487257911236,0.134642464747593,0.483288657975119
9576,14,442710,-0.0796816813704709,0.13484674155182,0.554961886705444
9577,14,449380,-0.0324641284977863,0.136998091182462,0.812819271881524
9578,14,453089,-0.0762544454733656,0.134739158110753,0.571793307149242
9579,14,454972,-0.0579006364823706,0.134297225624058,0.666631195460949
9580,14,456179,-0.119222855889307,0.135491066266971,0.379495061447817
9581,14,456295,-0.0801405091737194,0.134905891447623,0.552860832390691
9582,14,456355,-0.0737958278067594,0.135090997854808,0.585227125360855
9583,14,457243,-0.12698705887995,0.139836625973954,0.364439566081388
9584,14,457485,-0.0788753123579619,0.135826306772793,0.561808356065454
9585,14,457545,-0.105539057710213,0.1393299172367,0.449270114621084
9586,14,458186,-0.0193432126916606,0.136798504328405,0.887635166442706
9587,14,458514,-0.0506375489879361,0.134773325133918,0.707347906894692
9588,14,461485,0.0259606614994982,0.139535495161603,0.852511953298429
9589,14,461863,-0.0263249030917465,0.134621669686531,0.845077028044093
9590,14,462234,-0.10346101746946,0.136237659247926,0.448110748341933
9591,14,462478,-0.0706100788148495,0.134368741659075,0.599569171944283
9592,14,464117,-0.0590513960899679,0.135320496281909,0.662826545907658
9593,14,464233,-0.0527425498961524,0.135447869564301,0.69721972081663
9594,14,465005,-0.0544633053658739,0.134478934046458,0.685726448711769
9595,14,465187,-0.00758538441803117,0.135117410579568,0.955262671065536
9596,14,466103,-0.111077938668778,0.135793122101546,0.413912498769534
9597,14,469224,-0.00606055691763507,0.139167414775858,0.965288784733441
9598,14,469677,0.000505659434043987,0.137107592575962,0.997059453106655
9599,14,469870,0.0492706807049278,0.147477665728323,0.738510713121024
9600,14,472613,-0.0208182751651091,0.135540657938661,0.878017382134448
9601,14,478868,-0.0758446967538863,0.13542004903329,0.575786981837723
9602,14,480472,-0.093772789712571,0.135135520500736,0.488190852717687
9603,14,481896,-0.0498314683462809,0.136056852403402,0.714394401775864
9604,14,483978,-0.0476794959759348,0.135433707523319,0.725010509850351
9605,14,485955,-0.145325199930122,0.135006262203302,0.28246875073058
9606,14,486552,0.0625722539192868,0.320569963134089,0.845356009933305
9607,14,489876,-0.132160985625869,0.136150767024068,0.332364392933042
9608,14,491097,-0.0851044644837202,0.135617205509931,0.530714689501883
9609,14,491381,-0.0733505840536909,0.135636656276511,0.58899525202395
9610,14,493333,0.0544483312679743,0.138391541569743,0.69423438010381
9611,14,497369,-0.116688868548565,0.135693443908796,0.39040312385692
9612,14,497844,-0.133363799022743,0.135962293607769,0.327319691667922
9613,14,498639,-0.0900052038409036,0.137272614335621,0.512465119010686
9614,14,499301,-0.0822153194921841,0.135568976005806,0.544608152868409
9615,14,501129,-0.0312973191585724,0.145423949579907,0.829724498222043
9616,14,501546,0.0108706360061601,0.135310445061426,0.936013578158224
9617,14,501883,0.0169181270447255,0.135458815348482,0.900677780126289
9618,14,502260,0.00983425208173205,0.135076220278865,0.942002362161131
9619,14,502292,0.0140937703903941,0.135075151505652,0.916958621926528
9620,14,502888,0.0456806846784247,0.143697981387738,0.750753531484049
9621,14,502917,0.0660432145810576,0.150697715225604,0.661473415589467
9622,14,503689,0.0465242938117243,0.137503375767832,0.735300451017474
9623,14,504423,0.0352489032257702,0.135535454509536,0.794960279489539
9624,14,508489,-0.103362166119513,0.136657158296686,0.449937161711927
9625,14,508681,-0.0920113916448576,0.136728075525956,0.501418316221647
9626,14,510328,-0.0880410054959633,0.173637916904386,0.612444810396219
9627,14,510823,-0.178597371481163,0.135981767933597,0.189903912366876
9628,14,516139,-0.119975105436928,0.134664950977462,0.373581271545986
9629,14,525380,-0.0556268310185559,0.134703818810744,0.679889129232599
9630,14,525539,-0.137611162912004,0.238901167694314,0.564970658430553
9631,14,527281,-0.112724142732958,0.134577137779106,0.402812403850278
9632,14,528514,-0.093605768779488,0.135056222820482,0.488710436824589
9633,14,529103,-0.0969283008052019,0.134212368320931,0.470649079561316
9634,14,529589,-0.0689079658824197,0.135246869558973,0.61072178337883
9635,14,534351,-0.072974456769247,0.134879954958971,0.588826341113679
9636,14,534813,-0.0929905366898934,0.136788700577204,0.497069356869785
9637,14,534949,-0.0609913481812455,0.153519742622834,0.691396180378025
9638,14,535369,-0.0481784720090129,0.134856988031315,0.721113629247262
9639,14,536010,-0.0878692340279414,0.135663377063417,0.517599715120525
9640,14,538257,-0.100759199040966,0.13438414603457,0.453883687263446
9641,14,539456,-0.123128369864197,0.134331348644848,0.359977055913235
9642,14,543122,-0.0528763844322653,0.134807158381201,0.695119660959646
9643,14,543643,-0.088881696777569,0.134211267036909,0.508241770781525
9644,14,544381,-0.0837478877796209,0.137315440126266,0.542324299733193
9645,14,546133,0.0439302364434083,0.136375219560253,0.747546633177568
9646,14,547700,0.00489356829643528,0.134689284569607,0.971037950843643
9647,14,547829,0.0227510852447916,0.134831094554966,0.866099627165847
9648,14,547960,0.0168505504071438,0.135656169163446,0.901215633589782
9649,14,547975,0.0205234167471577,0.136309235975725,0.880404773742751
9650,14,549199,-0.00857358423699465,0.134464934426434,0.949196826208367
9651,14,550274,-0.0601532796063891,0.134419120941441,0.654784685362869
9652,14,550749,-0.0389052013343109,0.134673617891322,0.772838879936919
9653,14,551869,0.0284869844387986,0.134264977084144,0.832096957241795
9654,14,553785,0.00704234402930287,0.134273014664452,0.958201437136759
9655,14,554919,-0.147369689466943,0.224511786014396,0.511994001833364
9656,14,554932,0.474318652852629,0.963372840249239,0.622776514353489
9657,14,558289,-0.0679871836404724,0.134262729746053,0.612910086244391
9658,14,559885,-0.0456110867569451,0.135455204231724,0.736524682379761
9659,14,560313,-0.0560015518482845,0.134432668940673,0.677241052503325
9660,14,560680,-0.07178026812094,0.150502746036539,0.633702385686984
9661,14,560682,-0.133954359639668,0.149394458453537,0.370517430689208
9662,14,560683,-0.134125884350216,0.149209225922363,0.369312567173369
9663,14,560773,-0.0639947197906054,0.135822262781191,0.637813830456123
9664,14,560799,-0.113257680953248,0.160217925574917,0.480096423357013
9665,14,560812,0.0854768275759836,0.274000357961294,0.755255999105557
9666,14,560813,-0.344936730410783,0.353959079683302,0.330470598537091
9667,14,561322,0.215310261493546,0.691628096184206,0.755749258033951
9668,14,568268,0.0168515793648973,0.239404919557219,0.94392355146056
9669,14,568270,-0.0372364639640743,0.270147198978965,0.890447291519307
9670,14,568858,-0.0204387964282383,0.134655375666336,0.879442460531293
9671,14,568966,-0.0202180105777126,0.134851447442917,0.880907030165112
9672,14,568996,-0.0231729607498598,0.134460052121333,0.863268328609406
9673,14,569044,-0.027379183581129,0.134457812175584,0.838762658789143
9674,14,569854,-0.13950375915381,0.27456687301951,0.611709927862392
9675,14,569854,-0.213703563459505,0.29272450047214,0.465843727198127
9676,14,569966,-0.0358778584768125,0.269830764786507,0.894297377872685
9677,14,570806,-0.34340003783286,0.219417332463749,0.118466167030351
9678,14,571968,0.101756317015268,0.501409320978304,0.83929836995446
9679,14,571979,0.0254164605470306,0.442429656568942,0.954221260720476
9680,14,572015,-0.101210250478071,0.386099934798819,0.793370375809687
9681,14,572128,0.0526825104283057,0.347921370488505,0.879730328940502
9682,14,572137,-0.291492727204061,0.257750996391371,0.258861460921699
9683,14,572143,-0.355744629446693,0.302229484600701,0.23996144583295
9684,14,572150,-0.196245470835082,0.292115301585313,0.502145198198519
9685,14,572217,-0.167590690885196,0.440431540192712,0.703792230533161
9686,14,572224,0.0222954276922502,0.583865034799473,0.969561027120135
9687,14,572252,0.0982167539829378,0.270542678345041,0.716795217229463
9688,14,572330,0.165458482968068,0.39349092184779,0.674384343547411
9689,14,572366,0.147060262391829,0.856474232063564,0.863768436235748
9690,14,572600,-0.0708046194338836,0.143731207287319,0.622588590574588
9691,14,572607,0.00783045742250713,0.143330631681147,0.956462448651398
9692,14,574012,-0.0336792263393004,0.257897130594304,0.896172692403324
9693,14,574015,-0.237728462354207,0.268240389080173,0.376085338265076
9694,14,574170,-0.121995037409078,0.1348974625265,0.366424577987205
9695,14,574408,-0.169103381761179,0.140221643991469,0.228635951618183
9696,14,574697,-0.0621692259604837,0.134241192551121,0.643566700880121
9697,14,575614,-0.173444499050088,0.140571022083928,0.218077161405358
9698,14,576990,-0.0699076818906638,0.136208817198766,0.608105177672008
9699,14,577297,-0.115881595049745,0.135427577646919,0.392759614223491
9700,14,579044,-0.129946931237483,0.134133286462706,0.333313478585199
9701,14,579920,-0.0759487071119538,0.157526779293575,0.630010949708359
9702,14,579960,-0.102639072205826,0.232367633477061,0.658969640646722
