SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
10897,15,921242,0.0309833945352468,0.134801069063564,0.818345096088425
10898,15,921271,-0.01371422645275,0.134963352302534,0.919120404695896
10899,15,923218,0.0112264544884748,0.135856685564534,0.934188974096156
10900,15,927535,0.0740318726396115,0.135516743559545,0.585209526558061
10901,15,930508,-0.0758609917788164,0.165650096077851,0.647263496040946
10902,15,930508,1.00303728938561,0.347043435148499,0.00408758525530433
10903,15,930562,0.154884045935072,0.143871037745227,0.282417530900388
10904,15,931347,0.0626539819416905,0.135979394186358,0.645253919841333
10905,15,933083,0.0184306160097376,0.13357486156955,0.890335152813134
10906,15,934483,0.0451066711004361,0.134100767209675,0.736796250776717
10907,15,934516,0.0379700176497745,0.134252391578077,0.777476275499557
10908,15,935795,0.0325710952816255,0.134101378088282,0.808236234488755
10909,15,937046,0.0610589160939577,0.133788170660114,0.648393809318974
10910,15,938051,0.0161422038187844,0.133916806686235,0.904124730998425
10911,15,940092,0.018368484854805,0.134063905578491,0.89109870722813
10912,15,941271,0.0103497862855025,0.133360174060828,0.938184027976579
10913,15,943341,-0.0679005185917095,0.133185665400178,0.610497199150637
10914,15,944458,-0.163426642568029,0.150730229032986,0.279001595812177
10915,15,950568,0.0427488690595896,0.133827520009236,0.749587468115005
10916,15,951423,0.107836863625466,0.133847949470252,0.420977306584192
10917,15,952849,0.143832265848743,0.13328452509715,0.281263447496686
10918,15,956308,0.124492616001826,0.132943402304378,0.349690385950585
10919,15,957477,0.0933182111616116,0.133601000047827,0.485334216507753
10920,15,959079,0.111203837105291,0.134263554344793,0.408088351635452
10921,15,960232,0.0223966834272513,0.137061895322325,0.870292592088824
10922,15,960845,0.0758997205180013,0.140912119169632,0.590480570577868
10923,15,961458,0.0902500704077165,0.132861154020018,0.497404920716684
10924,15,961510,0.0777798543971677,0.132657826071528,0.558035631041325
10925,15,961682,0.063710353617832,0.134955601979783,0.637158664445136
10926,15,963635,0.0671847211624415,0.133047774180508,0.613897188021673
10927,15,963965,0.0613503196621566,0.133055757665403,0.645019934550618
10928,15,964403,0.0509288407585076,0.133068213413297,0.7021523008392
10929,15,966542,0.183328559905593,0.270653034451379,0.498623540613363
10930,15,970097,0.215601524123124,0.135396048852054,0.112195101333364
10931,15,970105,0.220806876533237,0.135558906242359,0.104234100143974
10932,15,970110,0.20822306170449,0.135830894990488,0.126181901544807
10933,15,970129,0.203792023658091,0.137944569291051,0.140474187997843
10934,15,970141,0.194268460522961,0.139981044494885,0.166067286869548
10935,15,970171,0.210168968964174,0.151506455383811,0.166257564957064
10936,15,970172,0.210168968964174,0.151506455383811,0.166257564957064
10937,15,970181,0.455628843528702,0.264359840973725,0.0856705789364191
10938,15,970186,0.466255971420237,0.264307343851357,0.0785855327219245
10939,15,970202,0.393681077904169,0.264591436238115,0.137674502696698
10940,15,970210,0.441461382760908,0.26440282921229,0.095874224235484
10941,15,970213,0.503282628741161,0.264064638821502,0.0574743021219161
10942,15,970228,0.448464748657821,0.264369439135476,0.0907000257224299
10943,15,970235,0.448464748657821,0.264369439135476,0.0907000257224299
10944,15,970266,0.422445716873964,0.265019234175512,0.111826698995535
10945,15,970285,-1.02557339740156,1.0309385179705,0.320516958599186
10946,15,970286,-0.674875462146074,0.378278223576644,0.0752708708878244
10947,15,970287,-0.597794925274437,0.353819524154512,0.0919974720653228
10948,15,970290,-0.597794925274437,0.353819524154512,0.0919974720653228
10949,15,970291,-0.597794925274437,0.353819524154512,0.0919974720653228
10950,15,976305,0.580492538816793,0.263699323229965,0.0283584347258167
10951,15,976308,0.545278401635379,0.26387862808025,0.0395198152921754
10952,15,976341,0.189943617125891,0.142228630894218,0.182579477952164
10953,15,976367,0.457897097146507,0.26460020328837,0.0844105503932516
10954,15,976373,0.505122208727546,0.264079811891484,0.0565872645592043
10955,15,977029,0.107493545756322,0.176698033418761,0.543349230144554
10956,15,977576,0.240350709624439,0.132909053375084,0.0713974760796763
10957,15,979280,0.254278798589754,0.132456642507762,0.0556998348849756
10958,15,981228,0.254019722456638,0.134345916064898,0.0594712711287741
10959,15,981231,0.254019722456638,0.134345916064898,0.0594712711287741
10960,15,981687,0.261429495437356,0.133701057227259,0.0513329866091987
10961,15,986923,0.0802443499021536,0.133723156708292,0.548839142397393
10962,15,987887,0.126512460339752,0.133191209891204,0.342835311971117
10963,15,991809,0.0660987802031879,0.133532127304912,0.620906087123414
10964,15,992356,0.08297788687028,0.133901352800348,0.535858939301025
10965,15,992802,0.0696870049397326,0.135085605122347,0.606266127479334
10966,15,993662,0.0907975988206666,0.133652818117201,0.49735868863449
10967,15,993671,0.0907975988206666,0.133652818117201,0.49735868863449
10968,15,993703,0.0848547650861584,0.133898020621612,0.526669527985278
10969,15,994342,0.0969889943736484,0.138365067536081,0.483786994942331
10970,15,994833,0.10158269927582,0.136929412528815,0.458664373668421
10971,15,994879,0.0899074978212663,0.138829285593545,0.517656948699797
10972,15,994943,0.0803765198050708,0.161760279094868,0.619578308074144
10973,15,995180,0.103678496735703,0.135315238696022,0.444069530023129
10974,15,995834,0.104428779747312,0.134871661101937,0.439281965801785
10975,15,996026,0.114533075363146,0.135541478813158,0.398681023687372
10976,15,996702,0.0690374118702224,0.13517903338894,0.609872706882465
10977,15,996731,0.109341735513546,0.136249465868843,0.422797210536928
10978,15,999455,0.126587943339416,0.1346897037442,0.347937834559451
10979,15,1002614,0.141795507337387,0.135978366383715,0.297763854078056
10980,15,1002663,0.143589938581696,0.135545626056107,0.290165804590242
10981,15,1003070,0.137584940429092,0.135546526186056,0.310782684363175
10982,15,1003372,0.122972620624074,0.136529836997333,0.36836115528133
10983,15,1004274,0.0868184564465224,0.269079758347733,0.747151699149822
10984,15,1004274,0.0354540453515759,0.35864611669585,0.921309325195664
10985,15,1004868,0.0972086444484668,0.140535311980624,0.489578777206021
10986,15,1006757,0.0655801697338838,0.141184682002703,0.642576496073655
10987,15,1008479,0.149865481439078,0.133228538851469,0.261406192135684
10988,15,1008599,0.150702414211332,0.133127288262632,0.258395478527814
10989,15,1010191,0.14289800030358,0.132873069706613,0.282908957912051
10990,15,1012233,0.0556093321721492,0.133557353507993,0.677392008860476
10991,15,1012745,0.00137098688240656,0.136326246256055,0.991981761508099
10992,15,1014707,0.0887383956100034,0.133442904733374,0.506490148916865
10993,15,1015033,0.0256617954384687,0.135110925320651,0.849472124293438
10994,15,1016660,0.0999987978368557,0.133634211732714,0.454776053303732
10995,15,1018776,0.00590399838506456,0.133526092773659,0.964757177471785
10996,15,1022262,-0.0427260098612816,0.133071138115507,0.748342457367118
10997,15,1023392,-0.0396934941057623,0.133676599318842,0.766689447882265
10998,15,1024813,-0.0599248617638088,0.134689427416589,0.65665646203616
10999,15,1026089,-0.0323211758907616,0.134038184484837,0.809591188843742
11000,15,1028853,-0.108365113002296,0.136078969982479,0.426369723670283
11001,15,1028864,-0.083304736011943,0.135123199854907,0.537955682531884
11002,15,1029944,-0.0331901563821552,0.132814938321992,0.802811773764073
11003,15,1030548,-0.0364124091604661,0.136891883797526,0.79039917811756
11004,15,1032583,-0.0496403119078211,0.132921704360664,0.70903380100813
11005,15,1032872,-0.0603230794089725,0.133644087037122,0.651999274589713
11006,15,1036136,0.0197833914407752,0.13348096424455,0.88226061396669
11007,15,1037516,-0.0720867732404618,0.17559329432013,0.681664357532562
11008,15,1037519,-0.387253970794968,0.38847185845671,0.319512911889189
11009,15,1039474,-0.020286455277017,0.133646367471995,0.879437671081186
11010,15,1039586,-0.029626172461568,0.133263309175555,0.824198762141577
11011,15,1039714,-0.0111864974655095,0.135230959466901,0.934119935876219
11012,15,1039718,-0.000862966505828955,0.135437663513578,0.994919762360793
11013,15,1039786,0.00284744346299087,0.134781608639067,0.983156801544141
11014,15,1041151,-0.042916142563822,0.133845535436348,0.7486734580396
11015,15,1041240,-0.0666618344466606,0.132674971737742,0.61566804102432
11016,15,1043302,-0.173838354704765,0.133257635832472,0.192903385243851
11017,15,1044946,-0.167331632666484,0.133926527385337,0.212336158091432
11018,15,1045164,-0.191081442641704,0.132915759485328,0.151429694664933
11019,15,1045703,-0.179999869751847,0.133521759787759,0.178492594011562
11020,15,1049703,-0.232639223106848,0.132319655803692,0.0795867579019437
11021,15,1050419,-0.213136083582425,0.132624148280917,0.108933420514538
11022,15,1050499,-0.20004281372225,0.132487334891173,0.13196314404295
11023,15,1053855,-0.26469951067272,0.137129783031725,0.0543723738129229
11024,15,1057321,-0.140769561657266,0.133078768028453,0.290873925611662
11025,15,1057968,-0.23838543910292,0.221525580396167,0.282613889603522
11026,15,1058174,-0.155220259323015,0.134162540304017,0.248072329081524
11027,15,1059919,-0.077975784929363,0.132883165551981,0.55771340278023
11028,15,1060932,-0.0937603435419517,0.133936975421064,0.484367587447793
11029,15,1061012,-0.0786670390283948,0.132882011366934,0.554225082081063
11030,15,1062490,-0.0979832934451486,0.132993607448687,0.461762594029948
11031,15,1062700,-0.0988084481995282,0.132810388673746,0.457382706230055
11032,15,1065729,-0.0705062990423018,0.133406923231734,0.597480609411969
11033,15,1065815,-0.0941997751125055,0.132988739476593,0.479208461894219
11034,15,1067520,-0.0808834744022033,0.13264006433979,0.542388801777992
11035,15,1068041,-0.0744896137367922,0.133400790876688,0.576932374599824
11036,15,1068234,-0.0680735214742952,0.13379460640657,0.611216420638137
11037,15,1068851,-0.0962328087670503,0.13317206689276,0.470391799403886
11038,15,1071370,-0.1229443739597,0.133111894293799,0.356316788767462
11039,15,1071630,-0.263114676378938,0.310022603656379,0.396626097786172
11040,15,1073085,-0.363630827130855,0.296757964477117,0.221262273462281
11041,15,1074302,-0.142712493263591,0.265963529513386,0.591891131169844
11042,15,1074311,-0.213895722639576,0.159530325313025,0.180852715358097
11043,15,1074349,0.0253630030023011,0.157018924156399,0.871769717834993
11044,15,1074569,0.358833023129783,0.309830573051969,0.247582174522337
11045,15,1075194,0.620924331057906,0.896018434890514,0.488776731523888
11046,15,1075443,-0.11272329297185,0.265652474137303,0.67158644851828
11047,15,1075932,-0.339613716157238,0.250150986769539,0.175446798699585
11048,15,1077950,-0.0927110580773234,0.186384177917843,0.619203196895529
11049,16,15039,-0.137284945425609,0.244813981811972,0.57530840216052
11050,16,16662,-0.0587529055201692,0.265576515128222,0.825042983288797
11051,16,16689,-0.0703035768220488,0.265443438696151,0.791277039496488
11052,16,16723,-0.0166766703521981,0.13600392983675,0.9024785608934
11053,16,16724,-0.0166766703521981,0.13600392983675,0.9024785608934
11054,16,16732,0.0774711127860179,0.177294224598714,0.662404962482733
11055,16,16737,-0.0221500583032088,0.136182538021533,0.870887266241665
11056,16,16738,-0.0221500583032088,0.136182538021533,0.870887266241665
11057,16,16745,-0.0483954373079956,0.135962258073852,0.722092445286685
11058,16,16749,-0.0355036499086559,0.13557750355013,0.793574581629872
11059,16,16930,0.303794243258121,0.266365550125595,0.254844480099618
11060,16,16931,-0.243819291796797,0.220146577565952,0.268818249617783
11061,16,16980,-0.139671632986273,0.145886593079715,0.339021290206947
11062,16,16995,-0.138430709883537,0.279708325417449,0.620970883773781
11063,16,19554,-0.172617691401856,0.140028074419148,0.218494508815985
11064,16,19582,-0.0575864149270806,0.139534734309948,0.680074711676032
11065,16,19618,0.248152480176806,0.308838592783896,0.422225255045328
11066,16,19639,0.109818996873495,0.139587997644387,0.431963879877591
11067,16,19930,-0.0296746510746964,0.150202777193784,0.843499969885743
11068,16,19989,-0.0718422045133362,0.145206232081857,0.621077479800446
11069,16,20077,-0.0446026286702166,0.143952975498298,0.756864198984781
11070,16,20152,-0.0845131837730053,0.138267712247667,0.541441631206695
11071,16,21910,0.248108842567291,0.17086843203688,0.147376988713677
11072,16,22059,-0.00017136233359083,0.138785320284005,0.999015526086024
11073,16,23447,0.0678544376154848,0.163240601251753,0.677903090727722
11074,16,24494,-0.0738585376377108,0.176587088926051,0.676014582707711
11075,16,24575,0.132279351962842,0.187754697981743,0.481565543922688
11076,16,24701,0.0476799226629279,0.215233918209965,0.824810936242385
11077,16,24708,-0.00781936697419638,0.208732223377203,0.970138423710329
11078,16,24966,-0.151204221175281,0.138410045033767,0.275386165480271
11079,16,24974,-0.057275087766997,0.153140973976118,0.708627088956501
11080,16,24974,-0.678239412919918,0.444818092542398,0.128215157243038
11081,16,24980,-0.168333338493694,0.14004284965828,0.230164188943146
11082,16,24982,-0.193435103938596,0.138553635196344,0.163560920218509
11083,16,24983,-0.202097480550402,0.139440852370509,0.148129890173428
11084,16,25057,0.113732179750732,0.135455480628097,0.40168541122993
11085,16,25069,0.0725127032569024,0.134028019861608,0.588830598909152
11086,16,25078,0.0844133226917616,0.134927799532457,0.53196948381068
11087,16,25079,0.121323720457193,0.134649856656205,0.368186052411313
11088,16,25149,0.0907914822111903,0.137224734193735,0.508642438434238
11089,16,25159,-0.619302410840909,0.30858326121638,0.0455200823617504
11090,16,25194,-0.116745669859872,0.134104314632768,0.384586808185837
11091,16,25200,-0.133889536414572,0.133653810903808,0.317143922240233
11092,16,25209,-0.15466936565246,0.134536612105997,0.251068340271852
11093,16,25269,0.0501982499764573,0.1344659284068,0.709137532845862
11094,16,25536,0.407522963388658,0.264657522977694,0.124501957214345
11095,16,26510,0.144623188562065,0.134684245962286,0.283648305142592
11096,16,27710,0.194310227113628,0.134109462143283,0.148255252303879
11097,16,28365,0.153080008623049,0.133579385516961,0.252577507394686
11098,16,28409,0.158142677057721,0.147495437724445,0.284368544624301
11099,16,28409,0.170251678995545,0.301734009988308,0.572946241891671
11100,16,29135,0.143770830641104,0.133655770664795,0.28280506769527
11101,16,30586,0.131556160614453,0.133244080678287,0.324156106037544
11102,16,30803,0.112928266492957,0.133522959814299,0.398260034609268
11103,16,35528,0.0855496589955975,0.133350217263826,0.521587453026372
11104,16,35760,0.075893322708596,0.134521882847797,0.57299614376438
11105,16,35982,0.101253111916462,0.134159404459468,0.450918752423192
11106,16,40390,0.0552661738337544,0.133941871405262,0.680140569302197
11107,16,40490,0.0285381714695038,0.133819015455351,0.831247699702513
11108,16,40552,0.0117801692378555,0.134209019076742,0.930105441942943
11109,16,43046,-0.134926101872468,0.281427511292304,0.631926330150082
11110,16,43052,-0.141554875383688,0.279158760927133,0.612417687970811
11111,16,43059,-0.0874683626323804,0.279766617359084,0.754733023729762
11112,16,43424,0.0307003607193478,0.134186536233874,0.819165650532583
11113,16,43662,0.0266405012526385,0.134575046500503,0.843190162726321
11114,16,46114,-0.0569298330353751,0.134714908623335,0.672848145663753
11115,16,46594,-0.250464254838757,0.292606615230799,0.39259167448298
11116,16,46765,0.0120897565054108,0.134558177619464,0.928459117375337
11117,16,47416,-0.03976394665821,0.134453058893724,0.767598001375653
11118,16,48340,-0.00682394233784089,0.133351307909134,0.95921687412212
11119,16,51066,-0.115649025294847,0.270150156800323,0.668845463707087
11120,16,53867,-0.0625401120910878,0.133462691412629,0.639647516094291
11121,16,54905,-0.0925484761584682,0.133639818975551,0.489065065286148
11122,16,55419,-0.0877513956063983,0.133352518308134,0.510940826834803
11123,16,55474,-0.0893149703961978,0.133646051562083,0.504382125187286
11124,16,55604,-0.0922649928359004,0.134200434075387,0.492208866058715
11125,16,55617,-0.0657378000543347,0.134960523235517,0.626497507996123
11126,16,55625,-0.061719715821176,0.134576106923978,0.646787055366497
11127,16,55837,-0.102903882834503,0.133701621424471,0.442020337718933
11128,16,55962,-0.0943406358183104,0.133945482919363,0.481697180828463
11129,16,55976,-0.0936471552673618,0.133795733545031,0.484434319673186
11130,16,56019,-0.10323393582891,0.133999979191292,0.441576381804651
11131,16,56137,-0.088985085221588,0.13366373686174,0.50601309220904
11132,16,56154,-0.0937637736705818,0.133654482209018,0.483429215352426
11133,16,56155,-0.0937637736705818,0.133654482209018,0.483429215352426
11134,16,56282,-0.0878599041568099,0.133874309960602,0.512067356244114
11135,16,56288,-0.0984562136862888,0.134019844955728,0.463047068431866
11136,16,56294,-0.0902281468231608,0.134545734066186,0.502905474309856
11137,16,56308,-0.0901616103385278,0.134935915515948,0.504454733544223
11138,16,56334,-0.284056706553628,0.26599581470923,0.286295754914901
11139,16,56451,0.0825175989725455,0.502178653216845,0.869573907590673
11140,16,56650,-0.921054356348935,0.468724691418891,0.050195534939949
11141,16,56655,-1.17273985573328,0.481746755157599,0.0154136816745272
11142,16,62713,-0.202781807027591,0.293566415858451,0.490174888461124
11143,16,62714,0.410108522937302,0.372607168254618,0.271800802869648
11144,16,62717,0.267128505450506,0.285654141582471,0.350352009074121
11145,16,62719,0.14961434788691,0.288797396729319,0.604741019928798
11146,16,64013,-0.0973300626692366,0.15151886689306,0.521054695570287
11147,16,64043,-0.106552398817995,0.136327029250262,0.434977063841797
11148,16,64053,-0.106552398817995,0.136327029250262,0.434977063841797
11149,16,64086,-0.170087030171458,0.141377032180587,0.229753945702251
11150,16,64090,-0.155870236175196,0.142951331580748,0.276292713340935
11151,16,64099,-0.245184853444336,0.265861049609934,0.357038857876028
11152,16,64109,-0.245184853444336,0.265861049609934,0.357038857876028
11153,16,64140,-0.247889580277713,0.265643879657517,0.351372596707489
11154,16,64155,-0.319680431263766,0.265250313053928,0.228932307927469
11155,16,64165,-0.230885037035993,0.26559503002201,0.385267000660224
11156,16,64166,-0.198440123055805,0.265585543069754,0.455452498482505
11157,16,64204,-0.186580291369671,0.26611361521929,0.483683692317237
11158,16,64224,-0.186580291369671,0.26611361521929,0.483683692317237
11159,16,64229,-0.186580291369671,0.26611361521929,0.483683692317237
11160,16,64240,-0.229014921497253,0.266146152545932,0.390105487103399
11161,16,64299,-0.125690008988438,0.135716687747411,0.355016070487538
11162,16,64309,-0.114153847746505,0.135906964073084,0.401509911272472
11163,16,64310,-0.114153847746505,0.135906964073084,0.401509911272472
11164,16,64316,-0.130454394631111,0.136835995140428,0.341058463288601
11165,16,64326,-0.224922478189754,0.266156039116081,0.398639980118208
11166,16,64353,-0.121770272644563,0.265641162507272,0.646946186844955
11167,16,64363,0.140438651603044,0.316125597153767,0.657134396947196
11168,16,64363,0.281344249146983,0.301990419777581,0.352162930234371
11169,16,64540,-0.123564343694854,0.135072256053035,0.360920137484298
11170,16,64901,-0.0813709461328216,0.14124056456158,0.564903914512941
11171,16,67148,-0.0866852729743866,0.133498759764943,0.51654482890745
11172,16,67473,-0.0278417658381921,0.13448972510993,0.83611532773792
11173,16,67906,-0.0446594825781557,0.133347525482883,0.737891543036506
11174,16,68771,-0.0607363185706856,0.1339705390941,0.650571125019405
11175,16,69421,-0.0700780509164073,0.136564086306737,0.608166415732679
11176,16,69480,-0.101450897226396,0.134234593002676,0.450289252794596
11177,16,69886,-0.100316421797328,0.134900247412925,0.457592539773596
11178,16,69892,-0.0991892930386121,0.134839020937794,0.462454925304829
11179,16,70566,-0.065644446150651,0.133151993075884,0.62231639520063
11180,16,70846,-0.052232336723821,0.133817986117148,0.696532599322589
11181,16,73035,-0.126723401410207,0.133577444637645,0.343428017761436
11182,16,73826,-0.0515842428746831,0.133846488046502,0.700174284133359
11183,16,73929,-0.00578278705254276,0.139778067801982,0.967023357925039
11184,16,74120,-0.0915293282297556,0.14906337491437,0.539591257553854
11185,16,74744,-0.135058156895312,0.134462237690573,0.315858506100098
11186,16,74823,-0.10204180532752,0.133864036294407,0.446402260277179
11187,16,75046,-0.126835558875848,0.133643362571736,0.343239417282555
11188,16,75389,-0.144423440763193,0.13328271412218,0.27928743486443
11189,16,75921,-0.135615312716552,0.133535630798024,0.310527860301652
11190,16,76550,-0.0550119549642999,0.135035562841755,0.683969501426571
11191,16,76572,-0.0786345979526328,0.13659864467062,0.565210702975787
11192,16,76573,-0.104257583503994,0.136773651621234,0.446411679648053
11193,16,77440,0.018070098605952,0.137123402336802,0.895233517530846
11194,16,77714,0.0732968617535771,0.133092258374928,0.58217247576874
11195,16,77752,0.0757189865696876,0.133029535796502,0.5695896731723
11196,16,78094,0.0428317690143257,0.134110406152703,0.749629625740512
11197,16,78301,0.00801008868404668,0.133906045607603,0.952333863540712
11198,16,78839,0.0416871904670332,0.133952578604468,0.755825767412784
11199,16,82484,0.0279226275998311,0.13518775677108,0.836482725474209
11200,16,83222,0.00152575395893578,0.133090542965252,0.990859704068695
11201,16,83512,0.0303341204468036,0.133139633111933,0.819904953132998
11202,16,85402,0.327355447734977,0.285476550668083,0.252283031829832
11203,16,86230,0.0791348768204799,0.133435616207189,0.553523009675332
11204,16,87193,0.0607452057203695,0.133424762656568,0.649189973108257
11205,16,89859,-0.0125837592357627,0.133458012589182,0.924932271139502
11206,16,92234,0.0924857585602274,0.133368881322297,0.488478011128779
11207,16,92791,0.0756434234117631,0.132836738853092,0.56941530354859
11208,16,93959,0.0712569910739762,0.133117495957866,0.592783661083992
11209,16,96065,0.0347021657114183,0.133839458289846,0.795568785796423
11210,16,100561,0.0503874217483251,0.13458186919667,0.708331711708777
11211,16,101574,0.100373914180725,0.132614840562031,0.449624852663003
11212,16,103110,0.0353627042910011,0.134273825888212,0.792424771476823
11213,16,104922,0.0617946117789892,0.266683324292075,0.816893394036405
11214,16,105267,0.0308285484213158,0.132885516107368,0.816677654604653
11215,16,105336,0.0223470528302306,0.132704577644206,0.866367410190949
11216,16,110992,-0.110150362012355,0.133528468643628,0.409973850459295
11217,16,114578,0.0232723658314875,0.13309951043936,0.861298234912015
11218,16,115153,-0.0161677474647707,0.133859052993207,0.903932524735381
11219,16,116214,-0.0206448974259861,0.133462583790172,0.877156656703314
11220,16,116322,0.000974117907051875,0.134074975888881,0.994207147697017
11221,16,116373,-0.0279911259469673,0.134451712973044,0.835202865554938
11222,16,116826,-0.0209820599099549,0.133437020112219,0.875143107240101
11223,16,117063,-0.017724899635145,0.135595164853646,0.896071857977211
11224,16,117072,-0.0138109132456051,0.134171866700747,0.91807341100997
11225,16,117203,0.310289536764179,0.264989018776123,0.242407724337175
11226,16,117213,-0.0339502308232698,0.183101913580131,0.853008366341875
11227,16,117215,-0.329696181687551,0.208250340376465,0.114277660813363
11228,16,117254,0.021882635084582,0.266422588069127,0.934585865494256
11229,16,117654,-0.0041155228007046,0.133685661895096,0.975458343050028
11230,16,117985,0.0275680744864974,0.134444379589677,0.837649768074974
11231,16,118215,0.0644138845097962,0.134587752979918,0.632518531051213
11232,16,118252,0.0380093774355356,0.134833107221798,0.778185810871013
11233,16,118322,0.0128719197336173,0.135459188109331,0.924349412415478
11234,16,118512,0.013812486516071,0.134675090486767,0.918369194063966
11235,16,120319,0.0181429248082767,0.133749464972413,0.892176419389738
11236,16,121298,0.0595778031695784,0.133368022969925,0.65535312138471
11237,16,122212,0.122380890949001,0.133566509718192,0.360159038002885
11238,16,125144,0.169432734941554,0.132789957903521,0.2028137389919
11239,16,125464,0.147534468451907,0.133041101764056,0.268211421367751
11240,16,126720,0.191312593372244,0.132513366457732,0.149703793850932
11241,16,128020,0.174768285653595,0.132408566285124,0.187718111496179
11242,16,128319,0.211404764990909,0.132294791234352,0.110941564993579
11243,16,128822,0.224924927173454,0.132193938192422,0.089734019042943
11244,16,129358,0.21368643193784,0.13286060637975,0.108652387799036
11245,16,132456,0.185716282800754,0.1576602515897,0.239609063253587
11246,16,132814,0.0685150504669065,0.133812137835857,0.6089542629399
11247,16,136628,-0.0230917180725048,0.13294227903736,0.862202904080381
11248,16,136917,0.0394015294665771,0.134210258126705,0.769250921317504
11249,16,138673,0.039745977506378,0.139121905621458,0.775281809044834
11250,16,138809,0.0428381827884335,0.148892529119821,0.773735959581774
11251,16,143053,0.0697241757818192,0.132662177620709,0.599512195489313
11252,16,143870,0.0805118635043066,0.133056253296214,0.54550371128736
11253,16,145251,0.095547217689869,0.134010752672718,0.476328109696467
11254,16,145367,0.102947122708635,0.134201105158296,0.443528367662846
11255,16,145806,0.0778761841703002,0.133458930215274,0.55991477643891
11256,16,145918,0.0838604399503597,0.133807704574339,0.531245557426209
11257,16,147108,0.0613941094559402,0.13271135586981,0.643926218888264
11258,16,149006,0.142405852356589,0.132782088456602,0.284238082387414
11259,16,149106,0.159893016646074,0.132899313213469,0.229738506540041
11260,16,149133,0.158707315294599,0.13252853238661,0.231902308793669
11261,16,150017,0.124663759924309,0.133107364023555,0.349622416754201
11262,16,151512,0.182330729195573,0.13310639605792,0.171616289004662
11263,16,154007,0.181774579233919,0.133151044260674,0.173067203714984
11264,16,155634,0.165459528676755,0.132880009473222,0.213891534779733
11265,16,156150,0.154835533506399,0.133119146332594,0.245560401121014
11266,16,156322,0.16278687206948,0.136528182172108,0.233932124943208
11267,16,156324,0.152055409635346,0.136364843599315,0.265581920448588
11268,16,156325,0.152055409635346,0.136364843599315,0.265581920448588
11269,16,156326,0.158197495601865,0.135931612193388,0.245290233153984
11270,16,156328,0.169400446810495,0.135902388207875,0.213412478539576
11271,16,156476,0.176336914919205,0.132815064898959,0.185139253826978
11272,16,156514,0.197592861705039,0.132907846379167,0.137989124303755
11273,16,156560,0.192847210446805,0.132750044122996,0.147192817346452
11274,16,159409,0.0554942030485228,0.132793841668675,0.676276208099751
11275,16,162438,-0.0101957752347194,0.15004126888938,0.945861410672791
11276,16,163733,-0.0389653675100357,0.134232174599661,0.771769914350407
11277,16,163842,0.04612703627665,0.132699695953129,0.728344253928036
11278,16,164219,0.0905680339757087,0.267509391359194,0.735142351263692
11279,16,165813,0.127369244459924,0.314090208491076,0.685342432008085
11280,16,165825,0.229159878840166,0.219747478190432,0.297739381619698
11281,16,166006,0.0183735582084258,0.142657801021113,0.897593505781872
11282,16,167913,0.0705634255138202,0.13426039708922,0.599516008930594
11283,16,168266,-0.0215296470712305,0.13519106916682,0.873560253899289
11284,16,170236,0.00635399977801909,0.134342726636501,0.962303314087499
11285,16,170586,-0.00302013866243056,0.135278473879728,0.982201045297201
11286,16,170647,0.000277114632926567,0.136258590235597,0.99837845966689
11287,16,170885,-0.0256274591724539,0.13528934375483,0.849867007511902
11288,16,170900,-0.0101413682082035,0.134615112400634,0.93999003026085
11289,16,170927,0.0155397247778144,0.134674557273089,0.908203804975686
11290,16,170955,0.0134575919709109,0.134495981506736,0.920353941115343
11291,16,170958,0.0113791753235567,0.134496525148473,0.932622813174483
11292,16,170964,0.0205715264382554,0.134263137202775,0.878313926813763
11293,16,170973,0.00639954519481234,0.134653818121721,0.962120957112379
11294,16,171033,0.00138033312562835,0.133974147012261,0.991785375947331
11295,16,171059,0.0047180575556981,0.133827400023986,0.971896496101516
11296,16,171165,-0.0029589952277248,0.134271823001195,0.982430612692909
11297,16,171270,-0.00692061007791156,0.134497384407235,0.958991783833148
11298,16,171314,0.0276309901267445,0.135519433727017,0.838557337964293
11299,16,171400,-0.0565543534199267,0.137276795580494,0.680609154740058
11300,16,171451,-0.0672047342443226,0.136043951544602,0.62161849467199
11301,16,171458,-0.0672047342443226,0.136043951544602,0.62161849467199
11302,16,171525,-0.021270326552126,0.13619081346814,0.875980156726855
11303,16,171529,-0.015417094616816,0.13636445021577,0.910048824942896
11304,16,171534,-0.00800441163325966,0.136136363419305,0.953147057115515
11305,16,171564,-0.0235682301236558,0.13615486303057,0.862673055158478
11306,16,171567,-0.022380149182428,0.136393362051527,0.869757883467509
11307,16,171580,-0.0418747079045824,0.136580928584592,0.759334215748593
11308,16,171729,0.0100742679714401,0.133969880246702,0.940099767051197
11309,16,171822,-0.0145627910117494,0.135276348840904,0.914332779444205
11310,16,171898,0.0313729379535108,0.140578493214079,0.823532087312018
11311,16,171982,0.0835724376742526,0.265390872406413,0.753021200763856
11312,16,172021,-0.0573247787895053,0.265577399268927,0.829229642907312
11313,16,172126,0.00345141498463442,0.13421035794102,0.979498028238719
11314,16,172141,0.000289247721555697,0.134064248809636,0.998279759700326
11315,16,172786,0.00145337166323356,0.134358255488133,0.991375452338599
11316,16,173125,0.0465925612425547,0.134484783134025,0.729209249261584
