SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
8579,13,173500,0.0156041124770271,0.059373231975593,0.792847317849176
8580,13,176799,-0.01488174267889,0.059291455810201,0.801965526356854
8581,13,179719,0.165980258495587,0.123703814977718,0.180537783696223
8582,13,179719,-0.146993929483885,0.173446392526068,0.397296785003054
8583,13,183474,0.420482133390386,0.248486498106826,0.0914954229519372
8584,13,191678,-0.00763871475961497,0.0599007362804036,0.898599173281726
8585,13,193232,-0.00506239235477936,0.0592885402372393,0.932003183747028
8586,13,205923,-0.00170658655381897,0.0589755579713783,0.976931042416511
8587,13,209069,0.000123467873970995,0.118826782152631,0.999171539049107
8588,13,209723,-0.0442641192719685,0.0590763368191304,0.454193569288747
8589,13,209750,-0.0395972802578427,0.0589505801386996,0.502212149343608
8590,13,210558,0.0241862516855721,0.0589060653963921,0.681622178237963
8591,13,211507,0.0428992242558883,0.0725177827522888,0.554518323009596
8592,13,211631,0.00439971946580731,0.0601260759590744,0.941708386156553
8593,13,212205,0.0261311150329392,0.0601208425078674,0.664087011387321
8594,13,212453,-0.0198788987772749,0.060566202530867,0.742941675770554
8595,13,216269,-0.0306730424985175,0.0590166705885212,0.603573881559738
8596,13,216599,-0.0517667709984874,0.058741314933991,0.378773062257095
8597,13,217048,-0.0490155867395549,0.0636676348771159,0.441893890421461
8598,13,217206,-0.0339259737945264,0.0595707285403916,0.569374033889332
8599,13,217356,-0.0263250835034672,0.058936570400658,0.655388645523847
8600,13,223846,-0.0494331050186909,0.0594245336461835,0.406048326644817
8601,13,223868,-0.0510377255585897,0.0595313250550626,0.39184666176197
8602,13,225313,-0.0440557956148908,0.0592660488054232,0.45776039252586
8603,13,225322,-0.0435702492001256,0.0593896322568792,0.46365883126181
8604,13,225767,-0.042035848235962,0.0594550500599482,0.480021144340422
8605,13,226048,-0.0428054465404769,0.059667711835272,0.47360352059052
8606,13,228874,-0.066697174223265,0.059770379051413,0.265228218015706
8607,13,234266,-0.0613859630213819,0.0590329496200317,0.29911696455427
8608,13,234850,-0.0688861728400829,0.0597061368935662,0.249381740218979
8609,13,234851,-0.0688861728400829,0.0597061368935662,0.249381740218979
8610,13,236364,-0.0772946684113212,0.0613034556007681,0.208194383567483
8611,13,238236,-0.0577766967153921,0.0590800548904971,0.328774154707615
8612,13,238291,-0.0745135194069285,0.0609960402473435,0.222669423310293
8613,13,244183,-0.0204704984213205,0.0594249033888639,0.730692897022067
8614,13,244460,-0.0220324344279288,0.0593503035037432,0.710691171641351
8615,13,247407,-0.0267459947255506,0.0594657143795381,0.653151130897548
8616,13,248552,-0.0249147348865484,0.0603349144197092,0.679900851717034
8617,13,253667,-0.0299529783231152,0.0599058810125828,0.617386169075953
8618,13,254919,-0.0157977182179867,0.059925602317171,0.792224882086158
8619,13,255043,0.144201006605102,0.168332661203739,0.392223329496913
8620,13,255043,-0.0342759341226131,0.230029596240385,0.88163349251443
8621,13,256853,-0.0493667712607941,0.0605442814264608,0.415402978939585
8622,13,258020,-0.00638268450521506,0.0598059478959945,0.915069170717676
8623,13,261178,-0.00754304351823554,0.0596372650718562,0.899422367986646
8624,13,261667,-0.00742144170619485,0.0639133494313853,0.907625655095644
8625,13,262788,-0.0346501128247334,0.0596662234268979,0.561791336768285
8626,13,262904,-0.0357894947349422,0.0596067377112413,0.548606975120629
8627,13,262915,-0.0363474600120519,0.0596633626015054,0.542777763376394
8628,13,263341,-0.0149809550475251,0.0598733300826025,0.802569872814283
8629,13,268101,0.0127029278636623,0.0881204317989369,0.885460989855776
8630,13,268107,0.0460101696531636,0.0906158216823221,0.61194588486154
8631,13,268108,0.063627787927234,0.0919071617452696,0.489200951431042
8632,13,268336,0.0385675904201319,0.0613037385272413,0.529675461291583
8633,13,268402,-0.026849820693603,0.0613156665880496,0.661730256545348
8634,13,268600,0.00809448957904957,0.0604709321703379,0.893591515168528
8635,13,272284,-0.0103553250252135,0.0595907212912185,0.862142594245263
8636,13,274252,-0.0129691289123293,0.0594686847296015,0.827490198250917
8637,13,275145,-0.000834580393457962,0.0606438634616758,0.989027639777795
8638,13,278674,-0.00210037417677778,0.0597571899955086,0.971981213448709
8639,13,280923,-0.0117894829585977,0.0592616448783438,0.842424590747662
8640,13,283371,0.0314287072966302,0.059561113034766,0.598058799702654
8641,13,286749,0.00413166689782507,0.0621430212205194,0.947028209572705
8642,13,287022,0.00350585885657761,0.0597366079810188,0.953233335244369
8643,13,290088,0.00471452911397741,0.0607064258941181,0.938141621573103
8644,13,296799,0.0256168370420833,0.0596230289497576,0.667714801636769
8645,13,296809,0.0258003525150297,0.0596789219039684,0.665773300846783
8646,13,298658,0.0523785197781238,0.0601144526387469,0.384175318310178
8647,13,298712,0.0624797339799219,0.0596603138478051,0.295697182515683
8648,13,298845,0.0627907508151093,0.0596040044649906,0.292848328778077
8649,13,299038,0.0615290903798211,0.0618398834872664,0.320430332884319
8650,13,299044,0.066578509597257,0.0617542385203363,0.281716157257449
8651,13,299082,0.0676830844885152,0.0621233670846866,0.276678947373601
8652,13,299124,0.0475885072724538,0.062838894811845,0.449369516782641
8653,13,299304,0.0549984409273558,0.0595826959923011,0.35660609844661
8654,13,299947,0.0499149031150443,0.0596938327685249,0.403618229905919
8655,13,300804,0.0577810668399713,0.063419781000357,0.362870191420136
8656,13,302918,0.0113778300708849,0.0596369907542676,0.848803891171288
8657,13,309981,0.0505535911600266,0.0601233493281439,0.401011662547325
8658,13,310001,0.0546733927161793,0.0601295397732478,0.363833216489673
8659,13,311023,0.0429584111477779,0.0604978681735772,0.478122469320784
8660,13,313844,0.0786492681280979,0.0599836120805058,0.190649459462383
8661,13,315986,0.0562791533863678,0.0600726937668433,0.349475789672191
8662,13,317001,0.0886523027863755,0.0607096091768897,0.145105830019923
8663,13,319136,0.0969072126507335,0.0598221094266387,0.106141777759799
8664,13,329611,0.0366377114567815,0.0605440479383226,0.545473848668318
8665,13,329923,0.0367821508868507,0.0610000494912388,0.546905472579009
8666,13,331270,0.0136583459574349,0.0613985240463494,0.82408914736442
8667,13,331334,0.0369926151349591,0.061195341265535,0.545899264400228
8668,13,331755,0.020986848553687,0.0617403769202213,0.734118214825182
8669,13,331971,0.169710500456683,0.130415937188486,0.194003835131022
8670,13,333904,0.108276264601489,0.0605307516858136,0.0745074307759315
8671,13,338431,0.0872183677449383,0.0601957912823008,0.148250047797356
8672,13,339328,0.0776969737856719,0.0605669491878804,0.20039401885512
8673,13,339643,0.054738883159076,0.0604340259070065,0.36567930369495
8674,13,340812,0.0397374901268222,0.0599339324277671,0.507749443136621
8675,13,341260,0.0468092858901086,0.0597140907693208,0.433630247510774
8676,13,341722,0.0384197848373755,0.062673316851699,0.540260093960523
8677,13,343136,0.0501544089011277,0.0601242964021303,0.404744411798002
8678,13,343663,0.0323723318709082,0.0603815358788334,0.592206613736449
8679,13,343706,0.0554748275601737,0.0602772127142261,0.358029694405069
8680,13,344093,0.0303733555301797,0.0603874904577211,0.615296011884406
8681,13,345749,0.0827569827147816,0.061773483627345,0.181209724111166
8682,13,347381,0.0349836356918358,0.0600151746414971,0.560323935732563
8683,13,348544,-0.0748582285369134,0.0924034580134016,0.418414884585291
8684,13,349796,-0.0413077263849031,0.0615191094085626,0.502365604078762
8685,13,350144,-0.0388207101360454,0.0596604027658791,0.515666860564828
8686,13,350249,-0.0423982599176118,0.059653503904912,0.477713352193746
8687,13,350920,-0.0958771742257865,0.0673699047271322,0.15557716199187
8688,13,352789,-0.0525439768105245,0.0597463667104439,0.379755296073055
8689,13,353678,-0.0669342284013923,0.0941403302935041,0.477550772715099
8690,13,355292,-0.0491636613111293,0.0601057602206407,0.413936036060469
8691,13,363033,-0.0992597493455754,0.059076663071982,0.0938059153189351
8692,13,363801,-0.0873060301373125,0.0597466578939121,0.144830767176908
8693,13,365504,-0.0967528153005521,0.0594464358278984,0.104509793415293
8694,13,367606,-0.0742588738465159,0.059180583000397,0.210387147576284
8695,13,368822,-0.0900976422664624,0.0591091909063377,0.128339704152306
8696,13,372555,-0.0882702812444398,0.0761703396416796,0.247299155435108
8697,13,378887,-0.0660083852624248,0.0607907482447799,0.278295392943506
8698,13,379256,-0.0653706407657166,0.059397712785928,0.27183889547065
8699,13,379628,-0.0715611806990869,0.0589326990804118,0.22545004784537
8700,13,380063,-0.0505135094738489,0.0630649825888819,0.423684574272602
8701,13,380640,-0.0525411787923863,0.0592631092292046,0.375911461817997
8702,13,381948,-0.0679714999057429,0.0593232466778696,0.252661571416102
8703,13,382282,-0.0510936061446111,0.0593267587287833,0.389699495145503
8704,13,382792,-0.0653283339234321,0.0594310204697367,0.272417066816882
8705,13,383109,-0.0582256198586155,0.0594019666201562,0.327660259623238
8706,13,385364,-0.0502022992951785,0.0592522008088721,0.397421649606222
8707,13,386654,-0.0394101218176167,0.0591228340999885,0.505475623872259
8708,13,389323,-0.0513089678760842,0.0587239211480755,0.382858230599134
8709,13,391103,-0.0631265349206768,0.0606921003813694,0.299000095241384
8710,13,391230,-0.0390123111478173,0.0590520107189696,0.509272026465758
8711,13,391266,-0.0509155557157762,0.0589498335961819,0.388333741388912
8712,13,391381,-0.0537107696356079,0.0589025608924212,0.3624657798718
8713,13,391504,-0.00675297023715782,0.0623317448957816,0.913788196725219
8714,13,391574,-0.0408618748979244,0.0594962744628327,0.492661446537577
8715,13,391711,-0.0560643837981359,0.0591206346829168,0.343623027973501
8716,13,391847,-0.0556475770704772,0.0591695683389474,0.347616411523407
8717,13,393150,-0.0470840618437883,0.0588193231598397,0.423967505034969
8718,13,393315,-0.0367208118667508,0.0593444819476732,0.536464456088351
8719,13,393588,-0.0481636147251192,0.0588876588583954,0.413971842846588
8720,13,394197,-0.0227969467437527,0.0653529241901532,0.72742621374068
8721,13,394755,-0.0732496986190548,0.0602229209710282,0.224679796597107
8722,13,394864,-0.0274153013640587,0.0672977853615533,0.683980972597703
8723,13,396386,-0.0468791191073796,0.0590029191465463,0.427425416167154
8724,13,396438,-0.027513855132972,0.059273912732046,0.642803827207107
8725,13,397928,-0.0687835535457841,0.0588427126122179,0.243216886432931
8726,13,398786,-0.0301810584598028,0.0616642601196416,0.624833034302383
8727,13,398820,-0.0372530786155327,0.0610708311235194,0.542255669792794
8728,13,398904,-0.0516261289512427,0.0604205942199169,0.393437465982469
8729,13,399724,-0.0472902368874082,0.0594462672698469,0.426850145134793
8730,13,401237,-0.0367919455053589,0.0597456273849836,0.538416878414542
8731,13,404548,-0.0378206776583755,0.0595048556351948,0.52545565152135
8732,13,406726,-0.0552598279273434,0.058948590165163,0.349181371257218
8733,13,407923,-0.107177035409168,0.0587159952923981,0.0687936011995423
8734,13,408241,-0.0705365765578898,0.0588368333118524,0.231390183269457
8735,13,409642,-0.0685752706428864,0.0592968695308405,0.248269490309295
8736,13,409778,-0.0781133350636071,0.0591574779018221,0.187546819148901
8737,13,409846,-0.0703342877872583,0.0589763924533512,0.233833451075054
8738,13,411379,0.00995476821646335,0.0654442200907875,0.879186499553566
8739,13,412406,-0.088251797926765,0.0591428190382428,0.136544813945099
8740,13,412815,-0.103833120789312,0.0588757839979699,0.0786649925799235
8741,13,413034,-0.0914852821535322,0.0597083031602662,0.126367860615562
8742,13,413778,-0.0693338777902507,0.0598797460295619,0.247693658492351
8743,13,413897,-0.0879093087595204,0.0587405966597337,0.135399188778714
8744,13,414299,-0.0793581434196063,0.0587750765783231,0.177816694240085
8745,13,418355,-0.0639700975695545,0.059365077890048,0.281960989511087
8746,13,426219,-0.0461742783829386,0.125891996598901,0.71400518164831
8747,13,426224,-0.0640293611121141,0.127752791986766,0.616544631148011
8748,13,426224,0.0473575860580464,0.268275585477735,0.859982043615386
8749,13,426996,-0.0956354017780716,0.0589794840504037,0.105802651834369
8750,13,430167,-0.0722602509185076,0.0592643884347797,0.223549674699319
8751,13,430829,-0.0643388954085873,0.0589224934523434,0.275611108062264
8752,13,431873,-0.0979508089477084,0.0589331858638655,0.097387366164803
8753,13,432599,-0.110147971310581,0.0588688329217745,0.0621618119985696
8754,13,432778,-0.0940571532799793,0.0590774237280877,0.112257332539815
8755,13,433201,-0.0934217360098681,0.0588182049577424,0.113110758246856
8756,13,433403,-0.104878649116943,0.0586335988578108,0.0745185114420495
8757,13,433701,-0.0727721252322893,0.0591525161405555,0.219424338316219
8758,13,437477,-0.103118896459942,0.0586050965738238,0.0793494686386175
8759,13,438478,-0.0843517060179721,0.0587820221527159,0.152174884024916
8760,13,439427,-0.0623872918970318,0.0589214065836406,0.290404753270407
8761,13,441834,-0.0986062844481878,0.0589627786271556,0.0953417616571885
8762,13,441920,-0.0917165254620871,0.0589086799751127,0.120383833657838
8763,13,442194,-0.072084507112385,0.061330432608773,0.240648276685617
8764,13,442239,-0.0848292440331302,0.0627458180758173,0.17725670213907
8765,13,442381,-0.0620075796569174,0.0594728773598239,0.297838076697512
8766,13,442626,-0.0655434751540088,0.0592908064310282,0.269714193559019
8767,13,443372,-0.0881782196569699,0.0616381084250996,0.153435324539067
8768,13,443520,-0.0623441217591325,0.059259057645947,0.293491367840186
8769,13,444319,-0.0938711485567588,0.0591183039123265,0.113214953917726
8770,13,445628,-0.122755105604651,0.0585581631882843,0.0367676104489653
8771,13,453818,-0.11139188929682,0.0586571564832766,0.0583751923565446
8772,13,458388,-0.105639861320885,0.0587032362110735,0.0727843347678662
8773,13,458460,-0.106561921803543,0.0588142547085707,0.0708608254205044
8774,13,459157,-0.105688571952562,0.0586280768716117,0.0722888238492651
8775,13,459519,-0.110609011311505,0.0590922301554463,0.0620606215649743
8776,13,460480,-0.116050443047651,0.058892237076143,0.0495557539891571
8777,13,462987,-0.0896604115216436,0.0599681565796809,0.135772965760402
8778,13,463519,-0.111929354238014,0.0589319424792682,0.058340198308577
8779,13,463819,-0.0988879915831839,0.0598347080846313,0.0992838521725879
8780,13,464615,-0.1230598598466,0.0585957568603427,0.0364248455630279
8781,13,465559,-0.130432097599594,0.0584586687368686,0.0262964296568122
8782,13,465619,-0.139634329408838,0.0586543231471619,0.017813022009267
8783,13,466416,-0.134195071009192,0.0586136364512599,0.0226408602279256
8784,13,469663,-0.127626522736204,0.0587365080989426,0.0304550999006386
8785,13,472968,-0.110128413914595,0.0584944359386356,0.0605610257879132
8786,13,474399,-0.128207538843292,0.0586515917170944,0.0294780749741737
8787,13,475855,-0.127525849373958,0.0617342746476947,0.0395840743110422
8788,13,476482,-0.11252182184836,0.0585640058609042,0.0554928531062167
8789,13,476860,-0.108460356531097,0.0587586974477749,0.0657496146330407
8790,13,482844,-0.0958580640935252,0.0585210472305064,0.102310610632061
8791,13,483306,-0.0911313026427339,0.0587084625251678,0.121494026904572
8792,13,489572,-0.0834416170845434,0.0586639750086246,0.155803176096563
8793,13,489751,-0.134111653859057,0.095238571770752,0.159962200343002
8794,13,489756,-0.056385329901393,0.0613664183413961,0.358811695723555
8795,13,489758,-0.0547613844570367,0.0617596245883996,0.375851739780429
8796,13,489760,-0.152752567633765,0.127878805195332,0.233080352486558
8797,13,491360,-0.0833980873873227,0.0586585717758711,0.155980434567994
8798,13,492500,-0.057994863105851,0.0589650687035672,0.32601236794626
8799,13,495175,-0.0427066058331955,0.0587267672470186,0.467580226671995
8800,13,495523,-0.0285435466861045,0.0589523199026355,0.628558231176805
8801,13,499228,-0.0863376810775908,0.0615019903727871,0.161251784056171
8802,13,500062,-0.0646573123984193,0.0590598545807986,0.274361192644124
8803,13,500365,-0.0707461277341516,0.058740974469173,0.229251785882162
8804,13,500701,-0.081465631152115,0.0588685371571985,0.167276639810739
8805,13,501075,-0.0836211549156847,0.0588299421332818,0.156081975393421
8806,13,502913,-0.00343291724745254,0.0627637425639946,0.956411705279148
8807,13,503363,-0.0479176957032328,0.0601991315309117,0.426574835943758
8808,13,503636,0.155162652463545,0.110616431731994,0.161582533871723
8809,13,503653,-0.0653037602710473,0.0685055314176547,0.341109324625565
8810,13,505070,-0.0622443099381934,0.0598182776001818,0.298793491077047
8811,13,506148,-0.0659194694908246,0.0590351335009442,0.264918772275399
8812,13,506197,-0.0880290936151233,0.059639722733907,0.140831450498494
8813,13,506223,-0.0754505470740053,0.05951487863294,0.205719465270162
8814,13,506332,-0.0811016469825277,0.0596949305584591,0.175140291487919
8815,13,509480,-0.0817494737039703,0.058718200255758,0.164727984659969
8816,13,509524,-0.0850603114361722,0.0589865485907602,0.150180802983048
8817,13,510249,-0.0996759684703616,0.0597183807226224,0.0959840811460728
8818,13,510643,-0.0944160031450024,0.0589419565951547,0.110083865982878
8819,13,510968,-0.0850637173192448,0.0590523646315288,0.150618139841839
8820,13,511585,-0.0904362624436735,0.060426588559604,0.135383028752894
8821,13,511660,-0.11270827131757,0.0593521718881287,0.0583829169850995
8822,13,511842,-0.0741112543102114,0.0595671636142502,0.214265107812265
8823,13,513217,-0.111945470411725,0.0587873341414918,0.0576910876314514
8824,13,513927,-0.0981940705986593,0.0587928888115444,0.0957723020101049
8825,13,514127,-0.100996182842526,0.0622823351158499,0.105784758439394
8826,13,514849,-0.0964612062848085,0.0594123682053649,0.105356382661678
8827,13,517233,-0.118593782420523,0.059611976224094,0.0474252255128995
8828,13,519684,-0.113982612824164,0.0600417700697022,0.0584602781673174
8829,13,522023,-0.115450475925295,0.0593280082144756,0.0524517153916785
8830,13,522293,-0.131789343855134,0.0590113391634166,0.0261561161580154
8831,13,522976,-0.128803820885903,0.0588275574757374,0.0292135844782351
8832,13,524221,-0.119537301724717,0.0588829403340891,0.0430974821989928
8833,13,524777,-0.138712529228712,0.0590020385394355,0.0192735494119738
8834,13,527416,-0.0709716453695787,0.059268799517804,0.231933217434624
8835,13,531104,-0.0994679452890884,0.059237546522315,0.0940102447687
8836,13,534586,-0.108020016518446,0.0591101083016377,0.0684781244824028
8837,13,534609,-0.115865953201638,0.0590052831284034,0.0503547815199474
8838,13,534733,-0.120337593318053,0.0593720500322853,0.0434301162846837
8839,13,534845,-0.124611992228554,0.05944880047391,0.0367828517803338
8840,13,535159,-0.119048195157223,0.0588795638592751,0.04394133852576
8841,13,535362,-0.125430949729136,0.0592312414635037,0.0349035208649971
8842,13,535671,-0.0920341077145481,0.0636735832927723,0.149231351983923
8843,13,535701,-0.0967913774555869,0.061105560372311,0.114088526694471
8844,13,535737,-0.147409365459157,0.0645938857235212,0.0230782739272228
8845,13,535756,-0.178888647087797,0.118055715415327,0.130593874720751
8846,13,535862,-0.127899380625232,0.0623428470394237,0.0409509893862797
8847,13,536166,-0.106280884756915,0.0612659479475289,0.0836585899254504
8848,13,536190,-0.100869882868905,0.0614827751423894,0.10176697465901
8849,13,536290,-0.119412237540885,0.0592403014203194,0.0445859182510113
8850,13,536440,-0.119580599683181,0.0596478655815828,0.0457502357364124
8851,13,536982,-0.115287141366642,0.0593221093346049,0.0527612360382088
8852,13,537041,-0.113710988923449,0.0593307267559666,0.0561008414706247
8853,13,537924,-0.102761529410802,0.0598043270572451,0.0866195003172638
8854,13,538521,-0.106954677106132,0.0605543796854532,0.0782167838038507
8855,13,538607,-0.0964434983392739,0.060853159655526,0.113894446775907
8856,13,538631,-0.084094576271176,0.0681569663310022,0.21808455680368
8857,13,539260,-0.106604361161021,0.0592544046923704,0.0728574845995902
8858,13,539269,-0.111344734354294,0.0592847961886297,0.0611870762050943
8859,13,539498,-0.11332991055316,0.0595053807615504,0.0576535525952425
8860,13,540307,-0.107971490412174,0.0598006229736184,0.0718444641025429
8861,13,540446,-0.100757070611099,0.0603742075982147,0.0960285603685413
8862,13,540762,-0.091375436428357,0.0598789334214111,0.127904543138981
8863,13,540808,-0.098802385872238,0.0604383952101528,0.102990370294389
8864,13,541095,-0.0775311758293478,0.0609885119840226,0.204479475663795
8865,13,541424,-0.107243562443685,0.0602500720682144,0.0759403446153036
8866,13,541435,-0.247925709360132,0.116768667061838,0.0344306198337244
8867,13,542130,-0.11305072517274,0.0597210072542333,0.0591781551258388
8868,13,542977,-0.0536561644518296,0.0600794924892573,0.372419455216839
8869,13,546586,-0.108422504163296,0.0597171375683115,0.0702799051315831
8870,13,547627,-0.104981777769781,0.0596704562481568,0.0793827380987286
8871,13,548118,-0.111695250919327,0.0599906885996534,0.063451320898329
8872,13,548704,-0.109465244000523,0.0594813801979158,0.0665593782367419
8873,13,548999,-0.111071941103442,0.0596480812887315,0.0634167615220929
8874,13,549287,-0.110981429490977,0.0597537829266503,0.0640993985653701
8875,13,549726,-0.104554814770329,0.0597366724251384,0.0809419389692243
8876,13,552041,-0.107412780200041,0.0593639656441372,0.0712403688617576
8877,13,552167,-0.106734390963181,0.0593688873685322,0.0730604328336572
8878,13,552236,-0.10858775142196,0.0595887524593534,0.0692575444757386
8879,13,554202,-0.0666305155234244,0.0595345324258824,0.263819616972887
8880,13,554523,-0.0109117915466808,0.121056482781231,0.928228659411362
8881,13,556725,-0.0278312902106449,0.0592208674606012,0.638675580985967
8882,13,559009,-0.0381725992384622,0.0599368137340215,0.524615356118212
8883,13,560774,-0.0373335474787287,0.0595268938889928,0.530952519163477
8884,13,560879,-0.0593685640808996,0.0610165704070346,0.331224105721614
8885,13,561662,-0.0409327726768978,0.0591855848310299,0.489642927590458
8886,13,561755,-0.0468327780186882,0.0592509839694453,0.429816989716928
8887,13,562475,-0.0337215458989532,0.0591715124740988,0.569111458794738
8888,13,562955,-0.0240637353509343,0.0593814433507653,0.685546594618266
8889,13,562976,-0.0124543230642772,0.0596301031038233,0.834678264168926
8890,13,564094,-0.0217525027153316,0.0595550517328144,0.715143293100348
8891,13,564146,-0.0215546413050752,0.0594841516218763,0.717300317891298
8892,13,568827,0.0230894261319374,0.0591109923246681,0.696320135500805
8893,13,573340,0.0323686166542894,0.0596698531138948,0.587842702625834
8894,13,573670,0.0370605303984959,0.0596074366818821,0.534511937092529
8895,13,573957,0.00310292765623554,0.0624436931836404,0.960396246390396
8896,13,574002,0.0407908299002757,0.0608833243060024,0.503306261904497
8897,13,575086,0.0380869126896473,0.0596631965587282,0.52364985307913
8898,13,577143,0.0360141295906327,0.0600455267918661,0.549037395073255
8899,13,582883,-0.0600022557095348,0.0600178835536082,0.318121341554121
8900,13,584279,-0.0439715458708478,0.0639169645238591,0.491937345294272
8901,13,587156,-0.0494004960481806,0.0595482645640031,0.40733268586834
8902,13,587658,-0.980845287595548,0.640971103572194,0.126850759049474
8903,13,587665,-0.980845287595548,0.640971103572194,0.126850759049474
8904,13,588065,-0.0562317759717202,0.0593767251865328,0.344269295229958
8905,13,588567,-0.0591132536353234,0.106831662682209,0.580387159411615
8906,13,588570,-0.0447524604609244,0.0794029215081507,0.573375892914997
8907,13,588573,-0.0722183330227537,0.0824517055641351,0.381687370456489
8908,13,588576,-0.0719922982845016,0.0843005000496146,0.3936863030603
8909,13,588579,-0.0650554875680954,0.0800740182109087,0.41708566791014
8910,13,588585,-0.220089662421399,0.110766225617845,0.0476978389036756
8911,13,588591,0.0754232737693481,0.0870801214259307,0.387003597477717
8912,13,588594,0.0134049798145508,0.0893807338332318,0.880869072823748
8913,13,588597,0.0779012261906158,0.0981512521286045,0.427911725343702
8914,13,588600,-0.0385036221427466,0.143394375501572,0.788459345775802
8915,13,588600,-0.0998821560326348,0.18741788137702,0.594411671077088
8916,13,588615,-0.179850214531396,0.255094393906891,0.481254020969554
8917,13,588618,-0.156511884963928,0.120766873467349,0.195827846182937
8918,13,588621,0.223968920228379,0.136020944465277,0.100535008738378
8919,13,588627,-0.0419571673963226,0.208459578587363,0.840601479541338
8920,13,588661,-0.094217778399166,0.117806294839015,0.424382716251721
8921,13,588807,-0.0721441767291238,0.0595453862555511,0.226482458431461
8922,13,589215,-0.0611556920887754,0.0592373143865769,0.302598757514721
8923,13,600543,-0.0772897462784219,0.0591291506881338,0.192017879335895
8924,13,600548,-0.0736444224901837,0.0591138408455364,0.213661561959431
8925,13,600549,-0.0811476611661562,0.0593627691565258,0.172501768608959
8926,13,600928,-0.0417197220244727,0.0590223403104031,0.480128329294873
8927,13,601209,-0.0290577259698885,0.0587892621588809,0.621423457826089
8928,13,601449,-0.0481413489852973,0.0588415606367738,0.413822237745281
8929,13,603801,-0.0129987339386892,0.0587971976342045,0.825159956371529
8930,13,605162,0.00627031370464848,0.0587550083322337,0.915072019430003
8931,13,605897,-0.000162267236704983,0.0607865636030471,0.997871590353079
8932,13,607707,0.00804347553070517,0.0589069347573067,0.89146791495847
8933,13,609533,-0.291418000417295,0.118392266603809,0.0143148557230466
8934,13,609576,-0.0146576365261728,0.0635262624474519,0.817655516881572
8935,13,609618,-0.0777336267530773,0.101674560064696,0.445060033360311
8936,13,609630,-0.139487729179179,0.104183666859295,0.181476598351259
8937,13,611332,-0.0188418722307588,0.118347885131583,0.873596436102195
8938,13,612355,-0.00662422988136241,0.0599187044902104,0.912033151991904
8939,13,612723,-0.0249876712771222,0.059217359345448,0.673307204571755
8940,13,613251,-0.00418088694446481,0.0590542955553892,0.943599141508723
8941,13,614505,-0.013898800190237,0.059549683251414,0.815587348358314
8942,13,614530,-0.00102583763569541,0.0592568864192343,0.98619772950855
8943,13,616433,0.0106900617715397,0.0593196680623216,0.857090264600038
8944,13,618430,-0.00981973880743398,0.0593629207949977,0.868709106812328
8945,13,620255,0.0111218701584888,0.058989478136549,0.850561785743875
8946,13,620593,-0.0303590704560424,0.0592116680436102,0.608467121354376
8947,13,621124,0.00308948854749647,0.0594131636116526,0.958558052298943
8948,13,621167,-0.00187688247997797,0.0591599477090112,0.974708841013102
8949,13,625679,-0.0703814345060305,0.0640388112534257,0.27249812686986
8950,13,625708,-0.00317177548320302,0.133288988325713,0.981028592517553
8951,13,625708,-0.181850081405591,0.18386541520378,0.32332145949981
8952,13,626195,-0.032949511864949,0.0588726040384391,0.576056233050805
8953,13,628556,-0.0269998963795275,0.0594577216723361,0.650034173342501
8954,13,628777,-0.0377606097062048,0.0670122041024863,0.573460018634479
8955,13,632242,-0.0316956654277541,0.0596229670813172,0.595336312755576
8956,13,636196,-0.00420439207451484,0.0613109088717344,0.945366791443649
8957,13,637712,-0.0110530176572554,0.0589927872394964,0.85148431181525
8958,13,639293,0.019780008744273,0.0590561195769417,0.737872451033186
8959,13,640192,0.000979602228622145,0.0589686006677559,0.986755322164708
8960,13,641335,0.00451357706902622,0.0595740021502447,0.939649611829344
8961,13,646103,-0.000665095035311314,0.0592649562997333,0.991052348023503
8962,13,648377,-0.00539075489330698,0.0600458311717854,0.928515072800169
8963,13,649487,0.024257124742727,0.0606855730588021,0.689605873158135
8964,13,649495,0.0251775112224886,0.0608671563280628,0.679383899672986
8965,13,649552,0.0221220123968915,0.0599155223075125,0.712185078877914
8966,13,649621,0.0423841219823244,0.0600738003333153,0.480943155369714
8967,13,649796,0.0108940521498206,0.0619757968179082,0.860568250680123
8968,13,649808,0.0126792555428696,0.0615770048879896,0.836980744694886
8969,13,649905,0.0243062376648127,0.0605226881470881,0.688217485714515
8970,13,650533,0.0138680543199157,0.0603344640721285,0.818339172730491
8971,13,652533,-0.0826024780327863,0.120471915469374,0.493379122871778
8972,13,652533,0.0894351924014947,0.180295985722324,0.620170311450144
8973,13,653186,0.0143406448997255,0.0593541224734697,0.809221417331423
8974,13,654641,-0.00728317712735682,0.0591974576121008,0.902151835240951
8975,13,658438,-0.0452871114042316,0.0606101928609903,0.455448456314199
8976,13,658665,-0.0173200190684381,0.0594196153966873,0.77085043258643
8977,13,659142,-0.0109105564163233,0.0591317401364481,0.853717227838123
8978,13,659245,0.000502615046782839,0.0590950764991653,0.993218723950734
8979,13,659356,-0.00752592408895714,0.0593438732209879,0.899155950410002
8980,13,660071,-0.0273842416302928,0.059477357838169,0.645502172808798
8981,13,660769,-0.0148861736172374,0.0592516144277241,0.801777380969473
8982,13,661828,-0.0177830694304066,0.0590073070575184,0.763309334976148
