SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
8829,13,522023,0.018944412839246,0.057882356459869,0.743641297796993
8830,13,522293,-0.00423696073346297,0.057678513884103,0.941483099007196
8831,13,522976,0.00523754801243204,0.0574830965521027,0.927453230650715
8832,13,524221,-0.042919054064176,0.0574383655899703,0.455428634563502
8833,13,524777,-0.0472673880694779,0.0576584457097336,0.412893241637273
8834,13,527416,-0.0112665405378016,0.0576392320380591,0.845140201580244
8835,13,531104,-0.0253079407203067,0.0577087402251026,0.661258757110611
8836,13,534586,-0.0370280423946174,0.0576086503155387,0.520802657325953
8837,13,534609,-0.0329679269326959,0.0575550656385102,0.567140250766735
8838,13,534733,-0.0438241213164021,0.0579132383272867,0.449722215903238
8839,13,534845,-0.0544357012524235,0.0579859855149795,0.348488980647486
8840,13,535159,-0.0408392304341331,0.0574366898270757,0.477534962629843
8841,13,535362,-0.0487404660984531,0.0577950011564375,0.399612983535024
8842,13,535671,-0.01316239694513,0.0619795204127029,0.831943401442132
8843,13,535701,-0.0399222429713323,0.059480836589265,0.502545934496134
8844,13,535737,-0.0549854412026582,0.0630870414280375,0.384029606973519
8845,13,535756,-0.126332029384177,0.114758793017666,0.271712749482701
8846,13,535862,-0.00532931253067348,0.0608682695122311,0.93028013033801
8847,13,536166,-0.0121552144510466,0.0597134689753097,0.838815422865207
8848,13,536190,-0.0127929873030824,0.0598977020715486,0.830997430519379
8849,13,536290,-0.0352131138973333,0.0577975589662174,0.542751210209758
8850,13,536440,-0.0499785181512389,0.0581613964496766,0.390754104726397
8851,13,536982,-0.0291786389421188,0.0578637372188887,0.614389988266307
8852,13,537041,-0.0275377617346998,0.0578660152781426,0.634448308740475
8853,13,537924,-0.0269543106303111,0.0582699978364977,0.643953218305172
8854,13,538521,-0.0278377775906319,0.0590139434240787,0.637421474735503
8855,13,538607,-0.0338046916653124,0.0592458422909503,0.568645117952711
8856,13,538631,-0.0339244671146117,0.0662702875620612,0.609033628143507
8857,13,539260,-0.0183976315799774,0.0577664319715129,0.750306868028519
8858,13,539269,-0.0243128717927414,0.0578134579297443,0.67434690233402
8859,13,539498,-0.0315062907313635,0.058027005134399,0.587500619076134
8860,13,540307,-0.0305133161837534,0.0582865839441984,0.600951376008113
8861,13,540446,-0.0248392310037339,0.0588143891316033,0.673039418171272
8862,13,540762,-0.00996974442237109,0.0583067908917034,0.864331399265632
8863,13,540808,-0.00906219944114917,0.0588804875214131,0.877769939753106
8864,13,541095,-0.0320451317381201,0.0593055912909749,0.589303917618301
8865,13,541424,-0.0295232610426917,0.0587188697501131,0.615425454816875
8866,13,541435,-0.00066427937062663,0.11405574311094,0.995356305583587
8867,13,542130,-0.0353267944421313,0.0582276541396679,0.544439137835564
8868,13,542977,-0.0186320531804887,0.0583699016074751,0.749758722376521
8869,13,546586,-0.0302661145065511,0.0582084976077695,0.603417078092175
8870,13,547627,-0.0143008567747597,0.0581638647140098,0.805924333719946
8871,13,548118,-0.0303226308475413,0.0584892323137873,0.604482399469172
8872,13,548704,-0.030803266728666,0.0579850788856335,0.595595252033741
8873,13,548999,-0.0439442754706553,0.0581303743126587,0.450176951598746
8874,13,549287,-0.0218003598790543,0.0582674907570928,0.708522738205841
8875,13,549726,-0.0203906120455536,0.0582206695484495,0.726375144470665
8876,13,552041,-0.0318984714330744,0.057859670682256,0.581771669999667
8877,13,552167,-0.0508091475923246,0.0578227770412246,0.380159114884427
8878,13,552236,-0.0435673117136132,0.0580612905075035,0.453533185711523
8879,13,554202,-0.0388226693378516,0.0578490888894578,0.502594106535325
8880,13,554523,-0.0929758640742575,0.117393165474213,0.428890201242129
8881,13,556725,0.0307767516309413,0.0574737515141604,0.592646678723197
8882,13,559009,-0.0549656002134418,0.0581338491078609,0.3450499956721
8883,13,560774,-0.0884042427736955,0.0576165080515169,0.125837812243838
8884,13,560879,-0.1053804890794,0.0590355186083361,0.075114126135402
8885,13,561662,-0.1081420364284,0.0571948829714762,0.0594745378372115
8886,13,561755,-0.115961333725639,0.0572273461449649,0.0434827847064815
8887,13,562475,-0.0948529023217777,0.0572353992694746,0.0983590094503832
8888,13,562955,-0.0872775277258478,0.0574609049777535,0.129682073971151
8889,13,562976,-0.0809562053932737,0.0577192781390142,0.16161940859052
8890,13,564094,-0.0980271748265882,0.0575784830553855,0.0895426315251357
8891,13,564146,-0.0991223740010633,0.0575038819431307,0.0856283653159215
8892,13,568827,-0.0531756466640429,0.0573150287899818,0.354156445527605
8893,13,573340,-0.0442008543417534,0.0578912446773573,0.445666089464219
8894,13,573670,-0.0445611465453233,0.0578373717611111,0.441544808729016
8895,13,573957,-0.035421794076938,0.0605780323416956,0.559102800910995
8896,13,574002,-0.0467131991869307,0.0590779388872789,0.429647276348583
8897,13,575086,-0.0205139302784278,0.0579315591806789,0.723470637102809
8898,13,577143,-0.0139992103282086,0.0583044446026476,0.810387940341128
8899,13,582883,0.0247499293063945,0.0583202211592697,0.671547299464681
8900,13,584279,0.0404736850277146,0.0620412766934598,0.51458898554987
8901,13,587156,0.00975494445490921,0.0578508636510017,0.866190330627978
8902,13,587658,-0.546982592904591,0.623500112238558,0.380932607042302
8903,13,587665,-0.546982592904591,0.623500112238558,0.380932607042302
8904,13,588065,0.0178422412662489,0.0576957357536832,0.757315987555269
8905,13,588567,-0.0490168878097847,0.10370176366814,0.636739532688502
8906,13,588570,-0.0664825207981559,0.0770210158116214,0.388628003446466
8907,13,588573,0.0140019667169202,0.0801101515044344,0.86134962365689
8908,13,588576,0.0329232806897156,0.0818868547520658,0.687884528929267
8909,13,588579,-0.0543993740429494,0.0777376735039278,0.484524752249844
8910,13,588585,-0.0450695308246167,0.108081376845873,0.676934607178902
8911,13,588591,0.0782347713656339,0.0845062262754099,0.355189124587572
8912,13,588594,-0.02168277636083,0.0867470287510511,0.802768234756011
8913,13,588597,0.037976667115019,0.0953280442966265,0.690591863947889
8914,13,588600,0.0865862450479487,0.139114877531215,0.534075299577889
8915,13,588600,-0.0890209676342861,0.181917174054672,0.624898639469659
8916,13,588615,0.00137720722207035,0.247766017004028,0.99556812199361
8917,13,588618,0.0386549367013193,0.117475486343079,0.742315422687093
8918,13,588621,0.209978396476422,0.132054348941935,0.112709507168367
8919,13,588627,0.120663764489642,0.20223819883205,0.551128991888663
8920,13,588661,0.00956098501673175,0.114443887115707,0.933467147241298
8921,13,588807,0.00150352212275884,0.0579140733246364,0.979302910476984
8922,13,589215,-0.0210964797927085,0.0575708587342348,0.714253533639787
8923,13,600543,0.0145851395314064,0.0575235778117349,0.799990347182833
8924,13,600548,0.00641101849336284,0.0575002131831541,0.911286754416308
8925,13,600549,0.0118818251865094,0.0577656768262784,0.837151596500327
8926,13,600928,0.0241762844768973,0.0573125072563862,0.673403976159679
8927,13,601209,0.0417143018563389,0.057036746004495,0.465045483754368
8928,13,601449,0.0435732651806239,0.0571180200503144,0.446054155868168
8929,13,603801,0.0233163000369666,0.0570583592984385,0.683052014914438
8930,13,605162,0.0200028286722655,0.0570179356138693,0.725935335279216
8931,13,605897,0.0445819821693836,0.058951023690166,0.450000957795477
8932,13,607707,0.0166776592426982,0.0571690313959696,0.770667936617328
8933,13,609533,0.0812006864392982,0.115811544094716,0.483674458964154
8934,13,609576,0.0639954791625739,0.0615683830701105,0.299320328860971
8935,13,609618,-0.00452642672804382,0.0987655665576548,0.9634716561027
8936,13,609630,0.0423692975280537,0.101350837837653,0.676167778363486
8937,13,611332,0.149172509415028,0.114596544182137,0.193861265378315
8938,13,612355,0.0113427318255341,0.0581542980673486,0.845469570341511
8939,13,612723,0.00385288058822572,0.0574898350087883,0.946604943647015
8940,13,613251,-0.00487481418677808,0.0573172588597746,0.932270114527632
8941,13,614505,-0.00836938404468102,0.0578009999887626,0.884954159803677
8942,13,614530,0.00375539826488414,0.0575137487058238,0.947975558737931
8943,13,616433,0.0189842180912176,0.0575687885067394,0.741772520791246
8944,13,618430,-0.0112200450348717,0.0576161257140061,0.84571014502139
8945,13,620255,0.029635756298402,0.05723567991694,0.604932869095961
8946,13,620593,0.00516041770516842,0.0574909224249638,0.928528392125419
8947,13,621124,0.03096877643477,0.0576424113549495,0.591428742792532
8948,13,621167,0.018606690782972,0.0574115249754744,0.74605934137959
8949,13,625679,0.0224287527543107,0.0622501600366136,0.718838043168498
8950,13,625708,-0.0612902503087529,0.129327770450591,0.635854165917956
8951,13,625708,-0.0710198837650671,0.178664825596531,0.69123650073001
8952,13,626195,0.00572371753192363,0.0571656262571278,0.920301799382924
8953,13,628556,-0.039569826632673,0.0576874208665768,0.493204289277142
8954,13,628777,-0.0692572732574399,0.064966047845425,0.287128108247073
8955,13,632242,-0.0239638128108411,0.0578784929796992,0.679098776423182
8956,13,636196,-0.0217228935884419,0.0594968462159443,0.715247949707182
8957,13,637712,-0.00324454761008347,0.0572603264678406,0.954845627329487
8958,13,639293,0.0145410718394681,0.0573230923175695,0.799899230040759
8959,13,640192,0.0109509825056168,0.0572313191098899,0.848364554404497
8960,13,641335,0.0131062958609717,0.057818122725388,0.820802662207836
8961,13,646103,0.0199795159284121,0.0575120840620017,0.728500243901635
8962,13,648377,0.0280053980827237,0.0582614133563101,0.631038035957197
8963,13,649487,0.0279070892560912,0.0588953399275632,0.635905469244603
8964,13,649495,0.0286640747915746,0.0590715996472297,0.627805054766938
8965,13,649552,0.0245343798863121,0.0581499038854764,0.673343098996358
8966,13,649621,0.0315334145520249,0.0583239115318744,0.589082829221356
8967,13,649796,0.0394171358992915,0.0601190532689091,0.512475583457948
8968,13,649808,0.0425203581424951,0.0597266805122587,0.476987238573031
8969,13,649905,0.0394669044065564,0.0587185010430688,0.501935864883301
8970,13,650533,0.0203692649117012,0.058554302762997,0.728145418827993
8971,13,652533,-0.0321003220254799,0.116994057023768,0.783956438766594
8972,13,652533,-0.0257461678663895,0.175048884675181,0.883152940659493
8973,13,653186,-0.00415802324905906,0.057612785986759,0.942505994604974
8974,13,654641,-0.00864399601987459,0.0574557805717057,0.880498629281738
8975,13,658438,-0.0163751930741854,0.0588676251418257,0.781044909331369
8976,13,658665,-0.0111481537505415,0.0576759026556495,0.846843315191969
8977,13,659142,0.0040743125013708,0.0573949639016021,0.943448076680698
8978,13,659245,0.00920971358209915,0.0573549319532164,0.872520746812441
8979,13,659356,0.00191393962200409,0.0575997220597713,0.973511327481679
8980,13,660071,-0.0433037630558281,0.0576993740652558,0.453449588402141
8981,13,660769,-0.0239155549989737,0.0575000084906061,0.677719354217832
8982,13,661828,-0.0404863278591934,0.057238652061227,0.479831241992847
8983,13,661923,-0.0319359293235557,0.0571845766982852,0.576876841995024
8984,13,665524,-0.0539469413325066,0.057534676756279,0.349069382581284
8985,13,665729,-0.0771900810057617,0.0602571080357782,0.201030371550268
8986,13,667202,-0.236828266203621,0.128319118417769,0.065784713393489
8987,13,670426,-0.0903456394145659,0.0581900807224454,0.121415934682965
8988,13,676107,0.0131736289331226,0.0569787883347974,0.817291566562674
8989,13,678117,0.0507715043008142,0.0571690967092859,0.375095170482731
8990,13,678210,0.0420931937165348,0.0570359574318664,0.460997776140877
8991,13,678717,0.049620970851954,0.0571656092892179,0.38597234677923
8992,13,680954,0.0547928928966309,0.0579793502731139,0.345284080672575
8993,13,682180,0.0243431673042191,0.0575335650379809,0.672470873909038
8994,13,683807,0.0472121446957776,0.0570246034503937,0.408271855373268
8995,13,685087,0.0231458848289933,0.0570020167675059,0.684949110765718
8996,13,685205,0.0415486269619435,0.0571132592127169,0.467415532897888
8997,13,687302,0.0158031718901872,0.05824189801638,0.786290588165468
8998,13,687782,0.0294117594839866,0.0574523522713786,0.609017959637981
8999,13,688905,0.0228655973417392,0.0626170037067348,0.715206228344325
9000,13,688957,0.00774709387942435,0.0595433559575617,0.896554731800762
9001,13,689409,0.0363458455530044,0.0570975889389038,0.524826267689729
9002,13,692065,0.0429120162087862,0.0571764566160467,0.453442162279142
9003,13,694397,0.0755096690190801,0.0568627290285639,0.18505955371255
9004,13,696701,0.0983288560829356,0.0577120906954488,0.0893017648252109
9005,13,696745,0.0774298686429714,0.0573358527255497,0.177733081785311
9006,13,696957,0.0602177666304377,0.057144476130364,0.292703912010439
9007,13,697086,0.0480661127611164,0.0571363028469973,0.400775461104168
9008,13,697107,0.0545820492971983,0.0572150342039023,0.34074611118209
9009,13,697269,0.0364794097549433,0.0574491355185062,0.525848754635304
9010,13,698336,0.0554469292179626,0.0574079686041834,0.334785317541994
9011,13,698372,0.0622914826772167,0.0577961220796937,0.281868069194614
9012,13,698457,0.0618439710693757,0.0602104185422009,0.305062209051382
9013,13,698530,0.0535424371986489,0.0590300303640874,0.365005838066975
9014,13,698549,0.0629920590493239,0.0593575220562378,0.289310327186552
9015,13,698569,0.0575086611792861,0.0590194606979204,0.330524380611771
9016,13,698595,0.0559589359539251,0.0583476102245414,0.338184268192887
9017,13,698611,0.0466589169732757,0.0592887269061889,0.431822845493275
9018,13,698642,0.0320156637199861,0.0604359169836112,0.596621311065506
9019,13,698679,0.0704674392445113,0.0661527590803743,0.287503094461293
9020,13,698828,0.0507287177461782,0.0573941486194767,0.377370303303746
9021,13,698850,0.0505557116079199,0.0574340924009386,0.379328872083569
9022,13,699044,0.067514996407897,0.0591258442256175,0.254275220308775
9023,13,699315,0.0593341458508375,0.05741029715619,0.302072577400902
9024,13,699415,0.0334243054120676,0.0578005678080467,0.563450907295859
9025,13,699619,0.0497848927934427,0.0591771544633645,0.400757440878955
9026,13,699631,0.0265093397776207,0.0588054338837571,0.65241230836888
9027,13,699680,0.0399241841477254,0.0581791102285802,0.493019282989502
9028,13,699822,0.0554298171818272,0.0575242078845703,0.335910573772601
9029,13,699971,0.0564349180645024,0.0573790554922136,0.326012607130314
9030,13,701153,0.0601672267456088,0.0576765766947458,0.29757740054422
9031,13,702308,0.0157555478081957,0.0575420420982667,0.784391298510417
9032,13,702551,0.0617715892684521,0.0572563254969645,0.28138653675622
9033,13,702563,0.0544337452113657,0.0573758123218829,0.34341061815519
9034,13,702605,0.0577885062208601,0.0575644042569719,0.316117803664018
9035,13,702665,0.0552174047106072,0.0576780104143694,0.339051400347174
9036,13,704115,0.0742298064359048,0.0572143949873565,0.195341725199216
9037,13,704389,0.0520282840255516,0.0577213979527711,0.36800667471052
9038,13,704907,0.0544629485408588,0.0575754433309405,0.344825934933645
9039,13,705664,0.0868878761752655,0.0577348444524789,0.133231936495044
9040,13,706506,0.10403493381084,0.0572968809222988,0.0702620483838805
9041,13,706623,0.112246063875144,0.0568970415101305,0.0492991113039999
9042,13,707792,0.0829741731706685,0.0571086973775176,0.147135254848626
9043,13,708814,0.0530437171750807,0.057422216607136,0.356247986175827
9044,13,709176,0.0644755755687151,0.057282164559546,0.261108636005774
9045,13,711296,0.07220286762006,0.0571501384815251,0.207283110489778
9046,13,711505,0.0700964822449988,0.0572067879689525,0.221272515484952
9047,13,711844,0.0770458567797093,0.057181464264322,0.178718160613694
9048,13,714847,0.115678823403688,0.0570848747599995,0.0434716336953176
9049,13,716963,0.092026298614934,0.0567937589773723,0.106048029539203
9050,13,718591,0.0556726317790135,0.0575133716892216,0.333709814351277
9051,13,719243,0.0937440145593925,0.0580032217813502,0.10694734162207
9052,13,720765,0.125786922785941,0.0567953399840126,0.0274160032215173
9053,13,720856,0.119840726791335,0.0589573280446943,0.0428340123413062
9054,13,721239,0.131195937591938,0.0568355028788022,0.0215573358707069
9055,13,721409,0.13379126995798,0.057071557998499,0.0196180818444545
9056,13,721591,0.112045223252524,0.0568640658201193,0.0495731372963348
9057,13,722436,0.105234067598506,0.0568144116512727,0.064825665823143
9058,13,722796,0.102526805405628,0.114914334327107,0.37289241588096
9059,13,723430,0.0848680268804641,0.0568163504324232,0.136140687310992
9060,13,723548,0.0938501635964164,0.0569301160475117,0.100136656425363
9061,13,724990,0.0968473763286003,0.0569068368274161,0.0896623824894905
9062,13,725060,0.0947070097337826,0.0567597113479404,0.0960911917621217
9063,13,725174,0.0905950209501188,0.0568614813039759,0.111997262937878
9064,13,725820,0.073860112140645,0.0578550426288069,0.202568259536641
9065,13,727470,0.0799630457819949,0.0574752713285698,0.165022793616451
9066,13,727859,0.0975526744388766,0.057420581120296,0.0902163103024986
9067,13,727861,0.0934283408021053,0.0573329067502342,0.104083078910803
9068,13,727880,0.0982235838403194,0.0577352794733196,0.0897719545033026
9069,13,728693,0.0891326566814895,0.0571211821252074,0.11955826650836
9070,13,729020,0.0931477574502547,0.0573000166544902,0.104924018257501
9071,13,729021,0.0931477574502547,0.0573000166544902,0.104924018257501
9072,13,729862,0.0961124567540928,0.0568502502852417,0.0917911633209163
9073,13,729988,0.0860805340142341,0.0580014972419229,0.138672394521505
9074,13,731422,0.0770474937953767,0.0569180277658426,0.176711871021694
9075,13,731433,0.0770474937953767,0.0569180277658426,0.176711871021694
9076,13,731556,0.0743675691649257,0.0579859210552234,0.200505049867948
9077,13,731576,0.0714873292725495,0.0579534305413087,0.218198581986377
9078,13,731616,0.0696046051094567,0.0580026691688924,0.230934699879066
9079,13,731645,0.0761959847237824,0.0575231899331693,0.18615632417998
9080,13,732526,0.062765235427934,0.0582725516640688,0.282172118236919
9081,13,732688,0.0612199593594355,0.0577122057205635,0.289515079596067
9082,13,733539,0.0574676551554341,0.0571947460485178,0.315695096220226
9083,13,734392,0.0407660139755512,0.0576529866398448,0.479975297907019
9084,13,735275,0.0201444733249247,0.0574622968343099,0.726121167834487
9085,13,735637,0.0409120126143595,0.0570383922084961,0.473680942108567
9086,13,736201,0.030787572120592,0.0576556729370369,0.593684326234063
9087,13,736304,0.0303002571675452,0.0573042617013902,0.59730357172276
9088,13,737273,0.0524871429625758,0.0579442510568998,0.365648239277082
9089,13,737783,0.052777046255927,0.0575683047209699,0.359887690870147
9090,13,738123,0.066816698460421,0.0574187896170879,0.24534247454344
9091,13,738224,0.040484843946039,0.0587676242332735,0.491340571383303
9092,13,739183,0.0685120241419002,0.0573758175557756,0.233243632064779
9093,13,740880,0.0481836031237501,0.0572031281453521,0.400176593737376
9094,13,740946,0.0558510825180258,0.0578401377851157,0.334899841888459
9095,13,743797,0.0394460980542757,0.0573816699390417,0.492260821744955
9096,13,748562,0.0793985868256117,0.057132661921915,0.165488761559241
9097,13,751130,-0.000139857787186476,0.0571015288945896,0.998047140636472
9098,13,751466,-0.00089139545526766,0.0572628361414856,0.987588837556364
9099,13,752958,-0.0224345534553727,0.108841876125796,0.836815529343145
9100,13,753081,0.0374873867111519,0.0590710793224794,0.526090686765483
9101,13,755881,0.0433970337828167,0.0570547940390082,0.447391651393128
9102,13,756824,-0.0868134653765802,0.115239350319106,0.451752699961612
9103,13,757834,0.0772566350784341,0.0568794362338925,0.175251007114562
9104,13,759401,0.0818529832864516,0.0569486362041372,0.15151502784054
9105,13,759805,0.0538290407655533,0.0572375409417314,0.347629921526148
9106,13,761165,0.0423881705138327,0.0570988701119546,0.458360244294509
9107,13,761608,0.0405439050908689,0.0569422274503879,0.476923778113374
9108,13,761771,0.0560047701367424,0.0573115112523389,0.329139682388106
9109,13,762630,0.0342102203520069,0.0569540037148067,0.5484492487617
9110,13,764921,0.0329761302351319,0.0572141705983256,0.56473716365191
9111,13,769103,0.07952864454187,0.058493109770921,0.174816710468343
9112,13,770231,0.0530367067818571,0.0570790767739525,0.353431022270851
9113,13,770362,0.031972023219444,0.0573564312191548,0.577589013577542
9114,13,770561,0.0503213620208925,0.0602227878147481,0.40395264365456
9115,13,770563,0.0359149433295217,0.0596863708911893,0.547741654459648
9116,13,774681,0.015051811340425,0.0576270646087367,0.794095653850376
9117,13,774724,0.108150594627734,0.114300164266865,0.344694799317178
9118,13,776467,0.0362445616086839,0.0570329484159757,0.525512709569318
9119,13,777558,0.0547872811468994,0.0571141831596475,0.338084952350547
9120,13,778814,-0.0046720080025322,0.126883254889146,0.970648293959675
9121,13,779242,-0.00809246879603107,0.0572775805624274,0.887725311120913
9122,13,779300,-0.0235618717511313,0.0577811755788657,0.683684126353004
9123,13,779631,-0.0315205578836412,0.0579377897266487,0.586756416200672
9124,13,783460,-0.00484422627633402,0.0575867685071042,0.933008330811221
9125,13,790664,-0.0311213329053234,0.0571320486365884,0.586285685903474
9126,13,790923,-0.0554477312167792,0.0578008472624125,0.338069625360218
9127,13,793818,-0.0179342681601043,0.0569751067734267,0.753119415785277
9128,13,796580,0.0395522575578335,0.0572241468217857,0.489905922614964
9129,13,796962,0.0223912059563146,0.0569670604754052,0.694515887805941
9130,13,798315,0.0508631636837811,0.0573177738236897,0.375473685772916
9131,13,799197,0.0697613626625818,0.0569374406300218,0.221306102400164
9132,13,799605,0.0598641428501149,0.0568903692284614,0.29339454478462
9133,13,800884,0.0461534855043826,0.0572651820904633,0.420808113748611
9134,13,801587,0.0487492165601074,0.0572518005927022,0.395075629005986
9135,13,806573,0.0458243535919607,0.0577470329092438,0.427998632690754
9136,13,807168,0.0522180702859423,0.0570757960305764,0.360873939178852
9137,13,807743,0.00515114259039368,0.0570604149331857,0.928119696773048
9138,13,808461,0.00200893156458622,0.0573104658284991,0.972056904969486
9139,13,812150,0.0268739329447059,0.0571706852253653,0.638598911323502
9140,13,812178,0.0331529363514257,0.057087769588338,0.561788796535626
9141,13,813548,0.0419286114599507,0.0575159327915064,0.466490394102733
9142,13,815501,0.06254698200239,0.0649154294328089,0.335948772306619
9143,13,815529,0.0393220655757663,0.065294231224238,0.547408486563516
9144,13,819594,0.142661066192299,0.0564713323685869,0.0119651366607978
9145,13,820446,0.147344034084336,0.0567880014566147,0.00986392563127487
9146,13,821488,0.110625950463021,0.056833825464804,0.0523900366759877
9147,13,822712,0.122947995359238,0.0575200986933988,0.0332456645595151
9148,13,823029,0.102577526102506,0.0568037926345397,0.0717979007348369
9149,13,825841,0.0986123095045808,0.0568164662995045,0.0835020844788436
9150,13,827082,0.128061415699138,0.0569781738819803,0.025221740853897
9151,13,828799,0.101781487555296,0.0568860614500468,0.0744371485505573
9152,13,830349,0.104906527771881,0.0572091840439731,0.0675349759062258
9153,13,830456,0.088896086374281,0.0572000190658799,0.12105022051111
9154,13,832641,0.14359083514237,0.0565877707333027,0.0115947113013921
9155,13,833534,0.0935216171613771,0.0585443446475825,0.111060343375091
9156,13,833658,0.120252323740027,0.0571106437384053,0.0359447958977298
9157,13,834662,0.0969569633416838,0.057105183274368,0.0904142931520163
9158,13,835125,0.103209988396682,0.0571502579788446,0.0717792497311344
9159,13,836259,0.0986987088903191,0.0573125112717903,0.0859247216447169
9160,13,837474,0.0869489762083312,0.0584808011767897,0.137961521707334
9161,13,838018,0.0601879727350967,0.0578334563766871,0.298721486507865
9162,13,838567,0.0690307863806764,0.0571148730529592,0.227613750482063
9163,13,838600,0.0716249137087182,0.0571139991643443,0.210646625407537
9164,13,839615,0.0602885592792459,0.0577430550305942,0.297161314859049
9165,13,840462,0.080812548977595,0.0569032351340178,0.156439338421817
9166,13,842921,0.087766732308427,0.0570697229818396,0.124972320974018
9167,13,845564,0.111124431757583,0.0570223984040604,0.0521129292710183
9168,13,845910,0.0988290157384135,0.0571075329654013,0.0844010389691281
9169,13,848209,0.0834283511269889,0.0571771093692057,0.145420911501975
9170,13,849052,0.0993181311375189,0.0579898700116192,0.0876494161750539
9171,13,849392,0.104880649620863,0.0573129039964822,0.0680982147424505
9172,13,849970,0.107509575857302,0.056843063302436,0.0593973915029399
9173,13,851795,0.107658821891624,0.0582594518477208,0.0654502254799704
9174,13,852398,0.108079904016821,0.057465631178562,0.0608255685802963
9175,13,854478,0.0539042142170416,0.139161619246165,0.69873075702768
9176,13,856903,0.0445604429370752,0.0590826496678676,0.451228811527377
9177,13,858666,0.10249699146597,0.0569423175498989,0.0727120433367775
9178,13,858794,0.0784648572881783,0.0569486038918219,0.169132049534017
9179,13,859266,0.0571858718082211,0.0572460931795882,0.318504132367389
9180,13,860537,0.041079415747975,0.0569536749127193,0.471216106439665
9181,13,860589,0.052142289043045,0.0569369833326208,0.360402508711031
9182,13,864754,0.0392200138102428,0.0571812494013226,0.493233061706276
9183,13,867234,0.17506669298142,0.140251100525177,0.212771350904
9184,13,867234,-0.034439157454043,0.134445539983358,0.797978871638007
9185,13,867636,0.060317669858072,0.056967991952093,0.290415159821439
9186,13,868856,0.0579566848865827,0.0569965287700021,0.30992317530556
9187,13,869923,0.0711698983864606,0.0573004865378673,0.215043763959822
9188,13,871210,0.0596017379378445,0.057174918372275,0.29791856127898
9189,13,872093,0.0507024359020631,0.0570260162296322,0.374549117636439
9190,13,873664,0.0535772704801638,0.0570302802178893,0.348140564971877
9191,13,874092,0.165944642762424,0.113634203906521,0.145085907723283
9192,13,874096,0.171615809356187,0.113592392928572,0.131733088448051
9193,13,874104,0.235931776235512,0.113423749296386,0.0382381429631775
9194,13,874107,0.272489484152555,0.113191401255596,0.0165820905545848
9195,13,874110,0.29670251971269,0.112957205433073,0.0089979364417235
9196,13,874113,0.283971739413936,0.112970353561854,0.0123922287172108
9197,13,874114,0.326136100825085,0.112647352277413,0.00402504306210724
9198,13,874116,0.308543063278276,0.112776818284781,0.00653587323430454
9199,13,874125,0.0282707203355799,0.0700161145064975,0.686623051484687
9200,13,874128,0.0351639916493576,0.0694947534189819,0.613176058828092
9201,13,874140,0.0726352188577091,0.0623187242535496,0.244585783102218
9202,13,874157,0.137180164491503,0.113850565226727,0.229043581197406
9203,13,874162,0.137180164491503,0.113850565226727,0.229043581197406
9204,13,874163,0.12607673593403,0.113858177069027,0.268912223204912
9205,13,874182,0.12607673593403,0.113858177069027,0.268912223204912
9206,13,874197,0.0796968010122653,0.0634188714596509,0.209702896874211
9207,13,874200,0.0796968010122653,0.0634188714596509,0.209702896874211
9208,13,874206,0.0759508361401198,0.0635879307710809,0.233114805319244
9209,13,874221,0.0884229337312682,0.0630122799711143,0.161416793990369
9210,13,874224,0.0884229337312682,0.0630122799711143,0.161416793990369
9211,13,874233,0.0879107898096463,0.0628632153481155,0.162857179346503
9212,13,874247,0.121956425432689,0.113870890024569,0.284898368710647
9213,13,874266,0.101801897244425,0.11398805208111,0.372415968608793
9214,13,874272,0.109005393336433,0.113969180821589,0.339501390412734
9215,13,874273,0.187450543255895,0.11627461734511,0.107825921290311
9216,13,874276,0.196923769686626,0.117380892589211,0.0943010458351045
9217,13,874287,0.0571662472893739,0.0605120925860954,0.345454219899877
9218,13,877043,0.0798917301983081,0.0570067144944728,0.161959861695994
9219,13,877100,0.0957267716362189,0.057013880705047,0.0940353363259117
9220,13,881083,0.108667216126468,0.0569290059286425,0.0570960463394756
9221,13,883627,0.0723447829907657,0.057208444865441,0.206855389423782
9222,13,886585,0.126255559183657,0.0574856398028317,0.0287205243250908
9223,13,886590,0.12095056680602,0.0575009773927747,0.0361334452723343
9224,13,888463,0.0898883932783402,0.0569754051673468,0.115537099862541
9225,13,888860,0.018195623259861,0.119012218118384,0.878573401592916
9226,13,888990,0.0973823600468778,0.0574046644989133,0.0906881475780203
9227,13,890848,0.0917352482800039,0.0570543172699397,0.108760257219131
9228,13,892136,0.105368971052665,0.0568137033347541,0.064481351285948
9229,13,892748,0.125800796332629,0.0646549539978398,0.0524811079263108
9230,13,895661,0.138926869718828,0.0574169639008675,0.0160416397309037
9231,13,896327,0.149423211635357,0.0565014030988669,0.00854420228453691
9232,13,899239,0.0979073555007227,0.0582925959692022,0.0939229183030391
9233,13,899295,0.135333565259573,0.0599777407119557,0.0246570557801094
9234,13,899344,0.114820928703062,0.0593151590889287,0.0536931871852501
9235,13,899812,0.10126648824884,0.056846582524442,0.0757068557014777
9236,13,900561,0.104987764921659,0.0569895572671632,0.0662803318031247
9237,13,901212,0.0962880897278702,0.0568494083503857,0.0911969046955242
9238,13,902431,0.102899849684663,0.0568930514665247,0.0713555098710043
