SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
8414,13,8306,0.241809397122372,0.222498357739942,0.277870354557624
8415,13,8309,0.274845197310714,0.218737135766918,0.209762313994214
8416,13,8312,0.252447416730538,0.218813599156663,0.249399652618064
8417,13,11305,0.115337046634018,0.192162345948109,0.54875388124158
8418,13,13831,0.147402963897053,0.0983233782036528,0.134724599313979
8419,13,13907,0.172014794717765,0.0982686253782596,0.0809085875754127
8420,13,13915,0.167549938203431,0.0981031356266768,0.0885348425795063
8421,13,13986,0.155399968305071,0.109176766610406,0.155509396465286
8422,13,13991,0.158612010641491,0.112749544140172,0.160377123496069
8423,13,14020,0.178316482561995,0.108701851573117,0.101808989467497
8424,13,14021,0.178316482561995,0.108701851573117,0.101808989467497
8425,13,14024,0.178316482561995,0.108701851573117,0.101808989467497
8426,13,21905,0.297963573920486,0.116955152523862,0.0112676988849109
8427,13,23864,0.225402151344878,0.10933724616127,0.0399841295499874
8428,13,23864,0.438241734644494,0.213362161519059,0.0407136288066089
8429,13,26551,-0.415162886085876,0.306779196356641,0.176827237855085
8430,13,26589,0.176593989620171,0.215236078740416,0.412503913219036
8431,13,26591,-0.384828622655264,0.29982547736885,0.200155815038424
8432,13,26716,0.106574660312866,0.187798611711732,0.570739058119691
8433,13,26795,0.346247068834499,0.105155664231769,0.00109258946520983
8434,13,26816,0.312556319931697,0.10614364086229,0.00344743986047135
8435,13,29394,0.300096778982785,0.105623772285493,0.00475550790983505
8436,13,29853,0.322562471170223,0.106577287481672,0.00265518129320743
8437,13,29994,0.302984744006632,0.106350128096891,0.00464376556487871
8438,13,31587,0.291750603007213,0.105299399918963,0.00589004152516341
8439,13,31591,0.295787856022167,0.108452665796988,0.00670357719908012
8440,13,32245,0.281230678406546,0.109012209546056,0.0102891665246666
8441,13,32516,0.254212669062487,0.1105932448663,0.0221098298418047
8442,13,33821,1.05502974664902,0.723669487512105,0.145760228554163
8443,13,33830,-0.0948671492753554,0.254488164352529,0.709538689229825
8444,13,34097,0.316908222371136,0.109141207512192,0.00392040167342956
8445,13,43096,0.209568312193032,0.117950992280292,0.0764720612979695
8446,13,43166,0.251572790135498,0.116562067535352,0.0315803540374941
8447,13,43354,0.196204519289803,0.116862952808548,0.094050916805961
8448,13,43972,0.169106448192273,0.118206383011987,0.153428512711364
8449,13,44607,0.225614712807245,0.118699548070594,0.0581529159336997
8450,13,44612,0.225614712807245,0.118699548070594,0.0581529159336997
8451,13,45801,0.231721451669086,0.121494353349026,0.057298200575497
8452,13,46481,0.240327628308115,0.123874390627279,0.0531647119927368
8453,13,46758,0.251290098795208,0.121411926577179,0.0392045114319663
8454,13,49851,0.630804304573022,0.317593361582268,0.0477840069203123
8455,13,50766,0.266723456136996,0.123721257451341,0.0317712917225007
8456,13,53770,1.13206441251475,1.02521372264978,0.270248599176637
8457,13,55098,0.156131275984345,0.158803171422238,0.326194785613869
8458,13,56990,0.475166026412317,0.18682300835124,0.0114038371493988
8459,13,57813,0.100073494531825,0.184892469846257,0.588675028665206
8460,13,58847,0.447668556639528,0.165612176482446,0.00720150333759917
8461,13,60008,0.329591244794679,0.163650469467294,0.0447683067852112
8462,13,60048,0.432504528345246,0.16897519939416,0.0108960512225375
8463,13,61764,0.284552781021713,0.172059706184827,0.0990565703148608
8464,13,63599,0.357899650640199,0.164488864889459,0.0302308315212639
8465,13,65230,0.269199471664233,0.149677979780759,0.0729481492054268
8466,13,65881,0.33550425422019,0.156007924340227,0.0321895643109198
8467,13,65927,0.207911377228124,0.16725786348425,0.214671125296131
8468,13,66821,0.375351763816859,0.151481613220733,0.0136840624268265
8469,13,67103,0.305008255451586,0.147069241048455,0.038812345169266
8470,13,68113,0.281263234649121,0.145200701266046,0.0535349353552597
8471,13,69500,0.308011627442348,0.137659967893468,0.0258783747010777
8472,13,70163,0.302988444156987,0.138973469458511,0.0299034903645039
8473,13,70356,0.235318767348504,0.137865557444796,0.0887253658533595
8474,13,70380,0.240916930844302,0.138038406216982,0.0818046785199523
8475,13,71887,0.303977165166497,0.138548322783763,0.0288856024457676
8476,13,72027,0.320211881682201,0.138240051444953,0.0211114787485663
8477,13,73225,0.215833011917061,0.131919609176884,0.102710952139151
8478,13,73814,0.230331873217926,0.129967065397453,0.0772184422855934
8479,13,74713,0.191355280148721,0.128159984131739,0.136305041541708
8480,13,75198,0.146903076216891,0.12471455100627,0.239624187656856
8481,13,75558,0.136877511640945,0.126110710665637,0.278495915387264
8482,13,75773,0.124591064233972,0.124165154149184,0.316340672014876
8483,13,75864,0.132503562783354,0.12308287056744,0.282421258738465
8484,13,76087,0.182609976898091,0.122080254830429,0.135594275268949
8485,13,76765,0.258465575237494,0.117846625534097,0.0289421100731657
8486,13,77019,0.2030082372707,0.120414536827507,0.0926964943028151
8487,13,77330,0.260236399521801,0.118562815937257,0.0288197616327997
8488,13,78550,0.200066528881614,0.116747508090933,0.0874675192241694
8489,13,80145,0.102816455358037,0.119179839737736,0.388888112697647
8490,13,80160,0.0929464591331488,0.119140635822284,0.435830840083437
8491,13,80220,0.102544049757158,0.119057760651979,0.389659342102214
8492,13,80254,0.141663067558583,0.11840702610967,0.232340476015629
8493,13,80292,0.144528726791049,0.117809854449753,0.220716667174735
8494,13,80310,0.149297156551293,0.118380452079576,0.208082622462404
8495,13,80397,0.152780593568571,0.118427692081168,0.197869115013627
8496,13,80408,0.132861735790688,0.11915949306259,0.265612882938456
8497,13,80527,0.111626396537098,0.118975641025091,0.348768232103985
8498,13,80679,0.0963826771931915,0.120426333489369,0.424048927059011
8499,13,80821,0.117246385700471,0.119142093625286,0.325745917157745
8500,13,81047,0.12284918190393,0.11824316174015,0.299537332305294
8501,13,81072,0.147480266854232,0.117799491636776,0.211413294584305
8502,13,81354,0.172863150263643,0.117342280495921,0.14160084487091
8503,13,82403,0.215956474442687,0.112214392376631,0.0550955867019351
8504,13,82881,0.14690409766066,0.112492990488615,0.192438432456741
8505,13,84172,0.14179754675126,0.116477701943694,0.224273108535463
8506,13,87424,0.153860098647022,0.110176299203195,0.163444433441332
8507,13,88311,0.0917633789795169,0.109544047852884,0.402774575277953
8508,13,88764,0.0109843940944008,0.112704035379502,0.922414588143112
8509,13,88791,0.061853131121071,0.111282824110884,0.578686557891095
8510,13,89247,0.0476076816943167,0.112303059173569,0.671881265503325
8511,13,89355,0.136684332234941,0.113350358147132,0.228680224092058
8512,13,89691,0.0776383948630857,0.112217639483028,0.489482855148234
8513,13,91960,0.038034348892368,0.113654616406993,0.738088991802256
8514,13,92062,0.0548668854145395,0.111778221766674,0.623834093103696
8515,13,92384,0.0883419879222966,0.108668558383969,0.416795285229668
8516,13,94497,0.0761712743395431,0.106786908444997,0.476130428451249
8517,13,97415,0.0189584511296079,0.103395791160348,0.85462235612603
8518,13,97472,0.077729933381971,0.106064861428213,0.464134550366837
8519,13,97583,-0.270353150926075,0.184903633907536,0.144595258998076
8520,13,97628,-0.00417929449512,0.104703874981536,0.968183157986935
8521,13,98766,0.0301809231680263,0.0999489336301691,0.762857762840309
8522,13,99275,-0.0272213752289057,0.146973259672134,0.853168252608908
8523,13,99276,-0.18289119861092,0.500371271414421,0.714948923561022
8524,13,99282,0.00721506124629867,0.101525581187699,0.943385125042243
8525,13,99287,-0.0303951127237632,0.22192159479754,0.891137890497739
8526,13,99287,0.00764838609238305,0.124906517196171,0.951208395849133
8527,13,99599,-0.023776825274727,0.107943809974799,0.825787911446336
8528,13,101201,-0.0624256028530219,0.1961425727134,0.750471028804173
8529,13,101281,0.0433476738157723,0.100885185119439,0.667695435812091
8530,13,104473,-0.0248627345494647,0.0980301210600809,0.79993415360317
8531,13,104772,-0.0295860511615735,0.0972408241157382,0.761112556980691
8532,13,105190,-0.0162921620746355,0.0981009066236433,0.868192572931244
8533,13,107506,-0.033284944587459,0.0992375439916763,0.737517499181776
8534,13,109242,-0.0560853062733748,0.0990777139622925,0.571703232289607
8535,13,110929,-0.0327173616660956,0.105968226447703,0.757696194277107
8536,13,111621,-0.0582758309687357,0.0993273766860373,0.557777112127947
8537,13,111799,-0.205538489732795,0.190367082160476,0.281014926842457
8538,13,114474,-0.112227282566965,0.0980572838301928,0.253188727199065
8539,13,117501,-0.0960619184425071,0.0983748481206269,0.329491093969634
8540,13,117522,-0.0690633373786147,0.0982066966106939,0.482366827854926
8541,13,119016,-0.000237812688645311,0.101983444029621,0.998140751490754
8542,13,119408,-0.0323507666267264,0.0995797969405668,0.74546979572527
8543,13,120082,-0.0341676551692749,0.0991059896268821,0.7304810742875
8544,13,120287,-0.0466305137128358,0.0989943258731307,0.637901493059232
8545,13,121136,-0.0576197560767835,0.0989527888184382,0.560739428602225
8546,13,121512,-0.0484465767713249,0.0989918553023094,0.624862765621408
8547,13,121587,-0.0568436376894323,0.099290305070737,0.567348145786291
8548,13,123855,-0.0475276752148115,0.0984751389295363,0.629653166029794
8549,13,124036,-0.0913101261009102,0.111878482653019,0.414962175710901
8550,13,124576,-0.0579295093220904,0.102451342935761,0.572137563224414
8551,13,125353,-0.0480954835983451,0.098968933366694,0.627293172447287
8552,13,125833,-0.0910128248187227,0.0995086114439568,0.361014109856157
8553,13,126281,-0.0456868705634443,0.0985493937856527,0.643224640786623
8554,13,126381,-0.0795755248890033,0.0990443322121252,0.422264935406275
8555,13,126395,-0.0568542439519648,0.0998304895932258,0.569373787857074
8556,13,133462,-0.0845727487560151,0.0990273767494428,0.393665320851979
8557,13,138257,0.00247670491430418,0.0977758608956886,0.979805712590621
8558,13,138830,-0.0007085779484588,0.0975356501733507,0.994207675205131
8559,13,141610,0.0700347862385762,0.112231811385668,0.533018135492966
8560,13,144518,-0.0401290941137649,0.0960501822049322,0.676352480320549
8561,13,145552,-0.0716311934500543,0.0956452366939103,0.454400619019112
8562,13,146087,-0.0725704003296059,0.106535473650449,0.496200846944198
8563,13,146101,-0.076156698784229,0.0966561426031135,0.431275940974654
8564,13,146103,-0.0898364148028337,0.0967461100462301,0.353741767988674
8565,13,146107,-0.0914604582477969,0.0971168691988093,0.346961275576682
8566,13,146983,-0.00827090075066772,0.0956216713243892,0.931121104627116
8567,13,149070,-0.00143538709960289,0.0949140134485971,0.987942574484963
8568,13,151409,-0.0121724464619063,0.0949095428994492,0.898021686204546
8569,13,158039,0.00460451366453218,0.0945796121699401,0.961198661179069
8570,13,158199,-0.0208527508377621,0.0952437152026494,0.826822567016069
8571,13,159382,0.00724510410596002,0.0946290362888931,0.939014390667823
8572,13,159852,-0.0825045292034119,0.201990420093075,0.683185388572633
8573,13,162015,-0.105115318701026,0.0963532689097279,0.276044806836828
8574,13,163391,-0.102703784794662,0.0984937376400238,0.297780316968507
8575,13,163509,-0.0769962925816327,0.0944911037226311,0.415706262759326
8576,13,164705,-0.1278416172958,0.0949890475472211,0.179212560694033
8577,13,169759,-0.0868507624698889,0.0938372225759251,0.355313733361228
8578,13,169888,-0.0951167824407464,0.105069302277998,0.365936310045254
8579,13,173500,-0.020048887086303,0.0948188502820062,0.832662761830009
8580,13,176799,-0.00749029691598391,0.094692596412203,0.936996959422306
8581,13,179719,0.000962445330230821,0.198050858982841,0.996125371103946
8582,13,179719,0.06550754903206,0.277243463217657,0.813351147276729
8583,13,183474,-0.100111480507291,0.398388968470975,0.801735509774476
8584,13,191678,0.00962260139387618,0.0956588047172609,0.919930700564417
8585,13,193232,0.00481610899265911,0.0946809618603584,0.959460503361248
8586,13,205923,-0.130419039191896,0.093924471161772,0.165844468070386
8587,13,209069,-0.331916550836675,0.188935295026739,0.079823379854076
8588,13,209723,-0.0741968886005063,0.0943338198569411,0.432081583205731
8589,13,209750,-0.0894085519751026,0.0940804967854155,0.342589216094195
8590,13,210558,-0.0903731476861534,0.0939689727417449,0.336841592197946
8591,13,211507,-0.0759907764413195,0.1157934313787,0.512083398169278
8592,13,211631,-0.0313266135641321,0.0960040772030488,0.74438694776081
8593,13,212205,-0.0652924706323493,0.0959722588633803,0.496743701476286
8594,13,212453,-0.0737558520541739,0.0966557544076983,0.44592669555186
8595,13,216269,-0.065045576367237,0.094218640147669,0.490416168960341
8596,13,216599,-0.0595085934326385,0.0938561509249887,0.526465082001465
8597,13,217048,-0.0473904337289335,0.101727543394139,0.641605551270382
8598,13,217206,-0.0587032365012415,0.095123363048851,0.537548520932811
8599,13,217356,-0.0440510277677582,0.0941156498150711,0.640036180791802
8600,13,223846,-0.108205477215122,0.0948157259068384,0.254552530221517
8601,13,223868,-0.106353499407346,0.094998467880946,0.263675876113865
8602,13,225313,-0.100949622542785,0.0945659442649279,0.28647334032218
8603,13,225322,-0.103391470052021,0.0947543828914586,0.275950047870594
8604,13,225767,-0.0915353280030117,0.0948884499734438,0.33537427322863
8605,13,226048,-0.0994124240105965,0.0952083668547279,0.297127552459829
8606,13,228874,-0.134617861656665,0.0953491749236034,0.158877689553356
8607,13,234266,-0.0898290938259293,0.0942953119930029,0.34142644717773
8608,13,234850,-0.0121610485702086,0.0955246215645389,0.89876911664897
8609,13,234851,-0.0121610485702086,0.0955246215645389,0.89876911664897
8610,13,236364,0.100320065856631,0.0979728366775441,0.306556316781451
8611,13,238236,-0.0535127849243731,0.0944321681250489,0.571291995344442
8612,13,238291,-0.0723108885421302,0.0975368859054201,0.458962248190632
8613,13,244183,-0.0368045157630846,0.0948938273546244,0.698361241626797
8614,13,244460,-0.0564835625458241,0.0947497805298126,0.551467793387983
8615,13,247407,-0.00927157794113809,0.0949891925641626,0.922300030885616
8616,13,248552,-0.037085160746131,0.096354383155511,0.700555912292995
8617,13,253667,-0.0653117801170212,0.0956369031968271,0.49510912155921
8618,13,254919,-0.105312656866494,0.0955428215691286,0.271101290510696
8619,13,255043,0.140889043081463,0.268992184033461,0.60076975988237
8620,13,255043,-0.457277389661404,0.366548229565669,0.213032718549382
8621,13,256853,-0.116641427439942,0.0965773513490854,0.227951464265539
8622,13,258020,-0.102166753702074,0.0953532149039495,0.284696536119582
8623,13,261178,-0.104873504526176,0.0950756690913646,0.270755553662458
8624,13,261667,-0.0897508170793537,0.101955983939422,0.379301218533967
8625,13,262788,-0.151402883153266,0.0949877683712983,0.111848946935706
8626,13,262904,-0.149693344350216,0.0949032149556805,0.115616138781639
8627,13,262915,-0.162238736408718,0.0949370762672499,0.0883469308110493
8628,13,263341,-0.153165934242766,0.0952745477552009,0.108810920746579
8629,13,268101,-0.0807600690233055,0.140661656006435,0.566235907303565
8630,13,268107,-0.0727351717324957,0.14470922690948,0.615537985212846
8631,13,268108,-0.0983821597940557,0.146776591379771,0.503114333510405
8632,13,268336,-0.126247517557635,0.0977226074719681,0.197238067365457
8633,13,268402,-0.111410089268681,0.0977644590569194,0.255235413324131
8634,13,268600,-0.142627971694794,0.0962721583664556,0.139363321638112
8635,13,272284,-0.0807691183986816,0.0950698216344156,0.396136206665132
8636,13,274252,-0.136084720017314,0.0946978163001795,0.151591862821444
8637,13,275145,-0.102095356465693,0.0966921574791754,0.291744942994392
8638,13,278674,-0.162060494274641,0.0950382798844531,0.0890344891311433
8639,13,280923,-0.114749879824912,0.0944454137743721,0.225183375589084
8640,13,283371,-0.129659863826801,0.0949025335910086,0.17273258681544
8641,13,286749,-0.238082668945608,0.0984270327348463,0.0160737123346515
8642,13,287022,-0.210943404810544,0.09473334403526,0.0265972844687124
8643,13,290088,-0.252648876863947,0.0960082946409657,0.00887296936364869
8644,13,296799,-0.22096149067599,0.0945104670484862,0.0199474037978906
8645,13,296809,-0.223041330484274,0.094586921749193,0.0189156852287017
8646,13,298658,-0.207817777755255,0.0954637778748526,0.0301480299354797
8647,13,298712,-0.220356922860481,0.0946984029564868,0.0205339787765041
8648,13,298845,-0.212176286913474,0.0946623803544562,0.0256211131675431
8649,13,299038,-0.211079986749277,0.0982528331842241,0.0323670827420047
8650,13,299044,-0.208767095630877,0.0981531900487223,0.0341171282312383
8651,13,299082,-0.216967849996008,0.098700775147629,0.0285807352064691
8652,13,299124,-0.193402399543427,0.0999026008694569,0.0536769008034903
8653,13,299304,-0.202147936071773,0.0946553171116284,0.0333980125062475
8654,13,299947,-0.173576856738166,0.0949736394575615,0.0684488165066444
8655,13,300804,-0.158056658500082,0.101047108971665,0.118669463134834
8656,13,302918,-0.0883430172523539,0.0951255573076856,0.353679651906255
8657,13,309981,0.0217241929900074,0.0961026178518614,0.821291772383149
8658,13,310001,0.0367653596014699,0.0961158221675958,0.70231256985578
8659,13,311023,0.0244249632451722,0.096671790489059,0.800679069140981
8660,13,313844,0.0550769436076006,0.0959785404518434,0.566437157844491
8661,13,315986,0.0767854340941611,0.0959647814730277,0.424166776439695
8662,13,317001,0.112320625873609,0.0970581405591463,0.247952311545752
8663,13,319136,0.122951895287581,0.0956632695400519,0.199545061161921
8664,13,329611,0.261147584885621,0.0957316550265636,0.00669229999413764
8665,13,329923,0.256941361495518,0.096499450903988,0.00810840706156709
8666,13,331270,0.228140273405119,0.0973019858658418,0.0195979096798012
8667,13,331334,0.246513875988787,0.0968916196124313,0.0113775646918097
8668,13,331755,0.231845470214765,0.0978367781273835,0.0183388766734656
8669,13,331971,0.235987217694564,0.208387379948318,0.258216080167443
8670,13,333904,0.23249283816843,0.0963094771742218,0.0162859394822849
8671,13,338431,0.200339363012854,0.0958231298386679,0.0372679028156421
8672,13,339328,0.196186433783191,0.0963830867845882,0.0425484468325025
8673,13,339643,0.196789887531712,0.0960523011791244,0.0412227870092807
8674,13,340812,0.193552217054338,0.0952148859188087,0.0428213304682496
8675,13,341260,0.187434389698256,0.0949200660232367,0.049086272440148
8676,13,341722,0.165931402962697,0.0997486722752427,0.0971009012300512
8677,13,343136,0.143497521496521,0.0958056215951772,0.13507924005891
8678,13,343663,0.142892032218374,0.0961647571431453,0.138195848514179
8679,13,343706,0.183729096299806,0.0958771926587393,0.0561347142247879
8680,13,344093,0.149481486140062,0.0961412012373058,0.120886931340524
8681,13,345749,0.187440693511663,0.0983946264729504,0.0575939184021944
8682,13,347381,0.133051033566802,0.0956249812256738,0.164985349474375
8683,13,348544,0.213272755649522,0.147263183527858,0.148436941409784
8684,13,349796,0.0978803966874389,0.0981669996695871,0.319408441219154
8685,13,350144,0.0985329259852999,0.0951869331621349,0.301306628932444
8686,13,350249,0.104149533961342,0.095169991855897,0.274546496466844
8687,13,350920,0.0268938602376823,0.107884498086059,0.803286229153545
8688,13,352789,0.103495011474085,0.0953569489315334,0.278510343295657
8689,13,353678,-0.201873072782561,0.150060033620233,0.1793977123926
8690,13,355292,0.122021591468609,0.0958565415070641,0.203869767199077
8691,13,363033,0.131849997734673,0.094458135471795,0.163635017904509
8692,13,363801,0.150431121641142,0.0953645368627599,0.115591727217695
8693,13,365504,0.148139447001315,0.0949612374637629,0.119656132845179
8694,13,367606,0.219464475430529,0.0939954425820093,0.0201117063174291
8695,13,368822,0.251470640242028,0.0937534753908057,0.00765658433297074
8696,13,372555,0.141079323436476,0.121639193639079,0.246906784834797
8697,13,378887,0.224403330399825,0.0965049644885082,0.0206220007657207
8698,13,379256,0.173385832546436,0.0945680602846884,0.0675775003587434
8699,13,379628,0.220730253835319,0.0935738022954475,0.0188739722063136
8700,13,380063,0.201824551931788,0.100228568650917,0.0448054825160555
8701,13,380640,0.223095287091103,0.0939980014008621,0.018159702267632
8702,13,381948,0.175830642380434,0.0944492411961572,0.0634845265114646
8703,13,382282,0.214050879755474,0.0941540778750841,0.0236016329400437
8704,13,382792,0.203801654697063,0.0944493076787226,0.0316183195551973
8705,13,383109,0.232702502797592,0.0941795598907618,0.0139512856604107
8706,13,385364,0.154644208037348,0.0943601590401463,0.102130863155703
8707,13,386654,0.154688984898305,0.0941156733754698,0.101148152550763
8708,13,389323,0.059148305214403,0.0938272174727475,0.528843384915451
8709,13,391103,0.058177022385944,0.0970207383523074,0.549134254616706
8710,13,391230,0.0737092155577833,0.0942792976385985,0.434845835506793
8711,13,391266,0.071073650932562,0.0941629011331892,0.450875487564256
8712,13,391381,0.0586624672027812,0.0941228897048857,0.533520093621357
8713,13,391504,0.0544426855132927,0.0994996205521274,0.584611289304309
8714,13,391574,0.0613066938293631,0.0950195178772708,0.519216015373138
8715,13,391711,0.0564745843341653,0.0944845784553669,0.550415231748253
8716,13,391847,0.0517628420901846,0.0945685229730704,0.584478654913437
8717,13,393150,0.0996965086932812,0.0938663692683725,0.288911351195815
8718,13,393315,0.101754050447215,0.0946662567056892,0.283166452507759
8719,13,393588,0.0996339365116902,0.0939797127146936,0.28979469711361
8720,13,394197,0.111627301084669,0.104213560599814,0.284838333716975
8721,13,394755,0.029474907395055,0.0963610298405207,0.759876358100954
8722,13,394864,0.101175930039039,0.107360918347629,0.346637143734045
8723,13,396386,-0.0247037798092327,0.0942992569976397,0.793495707508197
8724,13,396438,-0.0109907692180041,0.0946840487989949,0.907656444762666
8725,13,397928,-0.0464044821610339,0.0941176629139287,0.622285561194045
8726,13,398786,-0.0606930119783268,0.098454643541086,0.537990563262403
8727,13,398820,-0.0283766053253305,0.0975662439104899,0.771341054780688
8728,13,398904,-0.0250644342671472,0.0965786692437465,0.795382639818428
8729,13,399724,-0.0392343630207534,0.0949943188226799,0.67984418977473
8730,13,401237,-0.0269318995235834,0.0954507447951524,0.777990056825187
8731,13,404548,-0.0138545656579593,0.0950772729636634,0.884226389744276
8732,13,406726,-0.0326416973008119,0.0942385384537393,0.729268682662588
8733,13,407923,-0.0417420564664834,0.0941812884439203,0.657885593123013
8734,13,408241,-0.064523983488458,0.0940874088853722,0.493297161523264
8735,13,409642,-0.029375322751129,0.0948599646077042,0.75699433722292
8736,13,409778,-0.0466670725966992,0.0946714725211511,0.622363581063404
8737,13,409846,-0.0413435275032705,0.0943457321413007,0.661499915656158
8738,13,411379,-0.108413773554655,0.104354604870722,0.299563322282775
8739,13,412406,-0.120835747409365,0.0945264864733352,0.201974067067524
8740,13,412815,-0.184449210579265,0.093922806375944,0.0503332838999694
8741,13,413034,-0.220427001892508,0.0949450992977358,0.0208217600768483
8742,13,413778,-0.15880449178253,0.0954322978317694,0.0969890425888455
8743,13,413897,-0.158916146038747,0.0937215153995562,0.0908394646330039
8744,13,414299,-0.165757722970223,0.0936879387500669,0.0777149437088038
8745,13,418355,-0.162263021912121,0.0945647991993053,0.0870591280891917
8746,13,426219,-0.394465024338639,0.199981375341452,0.0493316138465128
8747,13,426224,-0.261444515252389,0.203611365120187,0.199971153447949
8748,13,426224,-0.180583422189683,0.428331504182617,0.673575562360893
8749,13,426996,-0.207650038932343,0.0938886438529165,0.0276300290161614
8750,13,430167,-0.181201762941746,0.0943491992597429,0.055594601946841
8751,13,430829,-0.179542034614223,0.0937688767034306,0.0563350321595338
8752,13,431873,-0.176028071758201,0.0940146997023376,0.0619852417013603
8753,13,432599,-0.176956755433704,0.0940044640596416,0.0606000436918918
8754,13,432778,-0.14401272235776,0.0943705338385575,0.127896633851063
8755,13,433201,-0.163489573627091,0.0938617802796269,0.082412393932382
8756,13,433403,-0.16989410442385,0.0936221324409023,0.0704219296846163
8757,13,433701,-0.168961179047239,0.0942372839552688,0.0738395788935761
8758,13,437477,-0.148019487861339,0.0936676999343414,0.114942514554427
8759,13,438478,-0.133458087129336,0.0938764955888473,0.156015188465318
8760,13,439427,-0.115202631362287,0.0940436621051789,0.22139541589873
8761,13,441834,-0.0348936362018203,0.0945141335352709,0.712207748505465
8762,13,441920,-0.0328409861263598,0.0943799772492199,0.728073416116826
8763,13,442194,0.00468435212724233,0.0981322525974516,0.96195436135523
8764,13,442239,-0.0216309827809066,0.100453881768407,0.829632470873726
8765,13,442381,-0.041835698291314,0.0950947645901695,0.660252022738411
8766,13,442626,-0.0137355002162856,0.0948448822934636,0.884935104508761
8767,13,443372,-0.054174142453004,0.0986752593995352,0.583342638444714
8768,13,443520,0.00109566397599009,0.0947814763794511,0.990783273472075
8769,13,444319,-0.00186691921245036,0.0947449743502079,0.984290091799168
8770,13,445628,0.014146159088512,0.0940912199606556,0.880578178080653
8771,13,453818,-0.0475507073778743,0.0941152968002171,0.613706357877094
8772,13,458388,-0.049758029989963,0.094137416988094,0.597437293211113
8773,13,458460,-0.0483404009438082,0.0943235524930725,0.608624751343685
8774,13,459157,-0.0569980194638841,0.0940066425533159,0.54469260441867
8775,13,459519,-0.0560027070566157,0.0947871356550471,0.555015079486475
8776,13,460480,-0.0418793918202819,0.0945370419940466,0.658041045163578
8777,13,462987,-0.0575589138243493,0.0960195255094973,0.549257323318944
8778,13,463519,-0.0381388493328727,0.0945687225432029,0.686977276679451
8779,13,463819,-0.0685066220793143,0.0958521634723612,0.475259844508818
8780,13,464615,-0.0970086684411504,0.0940150967872993,0.302852847306868
8781,13,465559,-0.0923356156575549,0.0938824966607874,0.326023603539061
8782,13,465619,-0.0875254513352551,0.0943014488848738,0.35396636809347
8783,13,466416,-0.0754125591288203,0.0942094811305546,0.423972656095338
8784,13,469663,-0.0237659488676571,0.0944154865556936,0.801406575372183
8785,13,472968,-0.0203081008312848,0.0938737942147185,0.828852306873094
8786,13,474399,-0.0267006019210232,0.0942842370711526,0.777195172121679
8787,13,475855,-0.0577779219180885,0.0991324230131067,0.560375987499303
8788,13,476482,-0.0297993084344299,0.0939976605913377,0.751414464626891
8789,13,476860,-0.0271463968965534,0.0942748942097467,0.773554475129677
8790,13,482844,0.162975841846771,0.0934072728166474,0.0818921258178552
8791,13,483306,0.125989361037432,0.0938341103602288,0.180237746436265
8792,13,489572,0.16058123691941,0.0935614432575441,0.0869810583065694
8793,13,489751,0.235947900159102,0.151999102688221,0.121486998893766
8794,13,489756,0.161811918496645,0.0977369809164517,0.0986944848122346
8795,13,489758,0.159590001928749,0.0983702331004031,0.105623217703628
8796,13,489760,0.0922847264121245,0.204568323727602,0.652180537112939
8797,13,491360,0.132039291165088,0.0936788903589682,0.159571222120606
8798,13,492500,0.118262081652733,0.0940823751791828,0.209582642548273
8799,13,495175,0.264642840030685,0.0927904383786428,0.00459956977074584
8800,13,495523,0.270304579920489,0.0930692498960138,0.00391203669500628
8801,13,499228,0.199522149069554,0.0979146612934853,0.0423236883446278
8802,13,500062,0.230024391665708,0.0936784738655682,0.0145516478553266
8803,13,500365,0.232260625451146,0.0931820082047112,0.0131408282916333
8804,13,500701,0.214198728014644,0.093572314917813,0.0226620254753665
8805,13,501075,0.20047725147504,0.0936102730915842,0.0329084623694073
8806,13,502913,0.205080298441062,0.0996343262749892,0.0402920676015443
8807,13,503363,0.246128206274658,0.0953247945790906,0.0102254275828585
8808,13,503636,-0.240910863008109,0.176674909088979,0.173567860448231
8809,13,503653,0.115140656116496,0.109368485388815,0.293163180548888
8810,13,505070,0.191455795690382,0.0951284539950667,0.0449154416246533
8811,13,506148,0.217601709253661,0.0937291557695036,0.0208231141545549
8812,13,506197,0.190364815326419,0.0949957895504187,0.0458413404072874
8813,13,506223,0.180213555654359,0.0947737541801951,0.0580487953341108
8814,13,506332,0.183367178887561,0.0950786284121975,0.0545840450030671
8815,13,509480,0.184943038894486,0.0935099498912592,0.0487297701354827
8816,13,509524,0.205644267528532,0.0938389372431245,0.0290714543762742
8817,13,510249,0.145766625790159,0.0954274781995324,0.127529232508585
8818,13,510643,0.11062038365437,0.0942846816900414,0.241482867723433
8819,13,510968,0.125546564955688,0.0943435833075901,0.184134256125324
8820,13,511585,0.108499267707296,0.0966309955012001,0.262276800669995
8821,13,511660,0.0545128218229395,0.0952206502351376,0.567354831663722
8822,13,511842,0.117803371843775,0.0951272031952116,0.216399088528049
8823,13,513217,0.200508408702143,0.0937554572004885,0.0331513887443259
8824,13,513927,0.210741753382345,0.0935892773918365,0.0249509020088352
8825,13,514127,0.189429678736061,0.0993205772752247,0.0572989757979256
8826,13,514849,0.197596139119281,0.0946491637732147,0.0375442470184149
