SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
9491,14,330041,-0.0117318254050376,0.164165516398015,0.943069425731776
9492,14,331132,-0.0542992100435998,0.165181392340904,0.742558679049702
9493,14,331750,-0.140739755162932,0.168325380025709,0.403654547783894
9494,14,332647,0.000879346769792289,0.16398543539678,0.995724515897087
9495,14,333268,0.297964335279289,0.324774856903122,0.359533847644388
9496,14,334886,0.016606330100122,0.164093323423579,0.91944873761989
9497,14,335071,-0.00169304800216574,0.163985417317017,0.991768314054889
9498,14,335123,-0.000257928842909427,0.164095703241819,0.99874675780379
9499,14,337016,0.0234802963274688,0.164284444872738,0.886431238672754
9500,14,337563,0.0384976745291983,0.164082910474033,0.814637150614403
9501,14,337792,-0.0380619062170791,0.332699503746899,0.908983175592824
9502,14,339992,0.118894299686931,0.164640409303949,0.470683243859963
9503,14,340237,0.131276213234856,0.16394688181125,0.423829993322249
9504,14,343503,-0.0539496995929181,0.355508615137484,0.879467999065884
9505,14,345215,-0.0244905670295955,0.163961905366967,0.881349015939508
9506,14,345245,-0.00243074006532007,0.163806035229081,0.988168900003148
9507,14,347475,-0.0210279263541352,0.163963266955323,0.898025914561286
9508,14,349580,0.0695260716310826,0.163500833891046,0.670925391832843
9509,14,350501,-0.00120022650114493,0.163126752156699,0.99413366877179
9510,14,351040,0.0454245855962966,0.167176744502349,0.785999287392884
9511,14,354062,0.0502434147159132,0.162881958539224,0.7579103343655
9512,14,354457,-0.00432871583956312,0.163099501359368,0.978841357315224
9513,14,356409,0.00197062542597537,0.170160736284724,0.990766476081289
9514,14,357746,0.0650910620787508,0.1650310426311,0.693511312097178
9515,14,358382,-0.000290083981360767,0.164730065410107,0.998595948171749
9516,14,360285,-0.0816249069736021,0.164672767619224,0.620429031705953
9517,14,362136,-0.0689121005307368,0.164507375334687,0.675544159554196
9518,14,362413,-0.0744841094405901,0.16515910030773,0.65227799114875
9519,14,362793,-0.137124289771722,0.164946153311254,0.406350551845817
9520,14,362826,-0.109806520587405,0.165248354940582,0.506808094774401
9521,14,363907,-0.0550373864807516,0.167163002264672,0.742166659126968
9522,14,364156,-0.0693296333128219,0.16499806629822,0.674606309306919
9523,14,367558,-0.0614129662453806,0.165319362660888,0.710502333319335
9524,14,371957,-0.0996486496332765,0.165578177121816,0.547678712683137
9525,14,372787,-0.0235851944792541,0.165334810161668,0.886647115714597
9526,14,373683,0.176987549950691,0.253262360555494,0.485117905787587
9527,14,373690,0.0211807549342463,0.164758120888643,0.897781666765013
9528,14,374309,-0.0580157283794063,0.166001988625876,0.726931261085568
9529,14,377031,-0.0776962388604816,0.164658209783597,0.637315585511845
9530,14,377351,-0.0600708145014114,0.164517193822517,0.715230081649407
9531,14,377751,-0.0549121237061396,0.166772544123699,0.742151747778974
9532,14,379436,0.0353264606423904,0.576848987698082,0.951202416169356
9533,14,379436,-0.0406633069666213,0.180981881512235,0.822356943049148
9534,14,381031,-0.134254091090477,0.168157028551009,0.425183751721331
9535,14,381889,-0.0360728988034393,0.166507655492124,0.828610873032572
9536,14,382090,-0.0348227704264452,0.164795464071272,0.832768071595584
9537,14,382896,0.0189036082065082,0.164588921464945,0.908626570273661
9538,14,386716,-0.0397663611792647,0.164275563822294,0.80886566637666
9539,14,388126,-0.0366832691867023,0.167660209747586,0.826935936397546
9540,14,389981,-0.146924332580842,0.171827759260497,0.393093742227573
9541,14,394591,-0.393918864742896,0.182585846646087,0.0316453069463416
9542,14,397661,-0.362980530527282,0.161951403760654,0.0256281337994203
9543,14,400328,-0.37563094270768,0.161822882965843,0.020842416685543
9544,14,400788,-0.361350220977283,0.162498327938309,0.026799867969763
9545,14,400976,-0.354732580053595,0.162890949378028,0.0300877015093069
9546,14,401015,-0.373539561819654,0.164690919484299,0.0239252264684075
9547,14,401035,-0.359721382387239,0.163129942336733,0.0280897975925408
9548,14,402079,-0.306340522120078,0.165766856966982,0.0654357101264834
9549,14,402194,-0.31614988824891,0.1643650169061,0.0552260273599612
9550,14,406840,-0.247729010751316,0.1629868361878,0.129423064753441
9551,14,407338,-0.2632518157781,0.163612592340289,0.108511387389313
9552,14,408085,-0.290426214467449,0.166644466039437,0.0822411910278594
9553,14,408355,-0.23012490730509,0.163422281535836,0.159963434906705
9554,14,409447,-0.2197724873436,0.162877931823608,0.178102853164662
9555,14,410125,-0.200982823490406,0.168684778770222,0.234269654533838
9556,14,410127,-0.197032492947886,0.168428149650227,0.242858165592331
9557,14,418168,-0.110568611615017,0.163535796248463,0.499411881629422
9558,14,418803,-0.117469097903115,0.163377609735687,0.472614351583668
9559,14,422746,-0.0925481348007908,0.163488029289187,0.571695626628358
9560,14,423196,-0.0533970525524329,0.163144625804366,0.743635849663848
9561,14,423311,-0.0595910439362742,0.163798912982855,0.716220600189388
9562,14,424711,-0.0646281365001442,0.164063589759491,0.693877014999195
9563,14,424816,-0.0663741288851154,0.182087062198108,0.715689018530676
9564,14,425888,-0.0805477615424602,0.163167351730477,0.621859519080891
9565,14,427278,0.0150179013958953,0.163133842947554,0.926703564172855
9566,14,427910,-0.109342817499574,0.163415700708391,0.503863693044827
9567,14,428693,-0.175474538772528,0.162767462082901,0.281739143734072
9568,14,430086,-0.189003667290722,0.163658207755116,0.248925550391319
9569,14,434120,-0.170420943163599,0.162584274327589,0.295263306907042
9570,14,434507,-0.10151138880799,0.163618966689382,0.535386019018756
9571,14,436047,-0.161238742269375,0.162813041039051,0.322690869563982
9572,14,437581,-0.153024430374076,0.162923312398989,0.348248694182403
9573,14,437955,-0.140294338763196,0.162701805623208,0.389119443204175
9574,14,441268,0.702137661135929,0.411975318975696,0.0892013139438414
9575,14,441787,-0.101152236437323,0.162914052171287,0.535070544498118
9576,14,442710,-0.0962564649016228,0.163136771632796,0.555544435240135
9577,14,449380,0.0292056751697112,0.165745113218715,0.860231294597508
9578,14,453089,-0.050365163810503,0.163058281293465,0.757596323766882
9579,14,454972,-0.0315143865452978,0.16250584895951,0.846344034908877
9580,14,456179,-0.0752617543093071,0.164046803521398,0.646672919730822
9581,14,456295,-0.0568344589987116,0.163261630423901,0.727958395419596
9582,14,456355,-0.0588834904776973,0.163471057641804,0.71890743867624
9583,14,457243,-0.0794375873082729,0.16931796924649,0.639243349010414
9584,14,457485,-0.0587200129913803,0.164370364089718,0.721124051481023
9585,14,457545,-0.0833065279400522,0.168638899346779,0.621617976913678
9586,14,458186,-0.00616947337669443,0.165502122822498,0.970284971179064
9587,14,458514,0.0130249486991414,0.163078841306456,0.93638668144298
9588,14,461485,0.066714241919254,0.168779880638012,0.692879686088945
9589,14,461863,0.00582317784487957,0.162872770244183,0.971499578675041
9590,14,462234,-0.0233459267174393,0.164949157042526,0.887528778536483
9591,14,462478,-0.0566911101439844,0.162593829273258,0.7275471484525
9592,14,464117,-0.0244424147174051,0.163748662853932,0.881427505041833
9593,14,464233,-0.0523715536625347,0.163875258526336,0.749474406259058
9594,14,465005,-0.0939163335147288,0.162652564928282,0.564034271879513
9595,14,465187,-0.0497594561425099,0.163443261293916,0.760968414944877
9596,14,466103,-0.133508710514056,0.164283473481709,0.416953412647424
9597,14,469224,0.0386626893178539,0.168351527293711,0.818493248940781
9598,14,469677,0.00554800944855763,0.165871434680551,0.973336517103172
9599,14,469870,0.0397298502871122,0.178433002940921,0.823929095351756
9600,14,472613,-0.0132091184770339,0.163980001138028,0.93584291283555
9601,14,478868,-0.1972801753868,0.163566207956993,0.228579680795652
9602,14,480472,-0.187347528248231,0.163293191146156,0.252031488462237
9603,14,481896,-0.234839388781858,0.164156616970659,0.153434829476207
9604,14,483978,-0.193552399910836,0.163551280424759,0.237432926439054
9605,14,485955,-0.230208176515609,0.163137878448297,0.159088044874472
9606,14,486552,-0.298214052696118,0.387519045278189,0.44208338220649
9607,14,489876,-0.18341775425143,0.164644653249511,0.266027717526912
9608,14,491097,-0.112074270312299,0.164051712585456,0.494951166949712
9609,14,491381,-0.0921871694370274,0.164086781795487,0.574595470045913
9610,14,493333,0.0600347714185943,0.167431222459286,0.72013579286877
9611,14,497369,-0.0415103892967812,0.164317877228594,0.800706994946829
9612,14,497844,-0.0576249788561695,0.164681572408467,0.726609224230656
9613,14,498639,-0.022476351378178,0.166168124138171,0.89248125972797
9614,14,499301,-0.00318187406961634,0.164095616425471,0.984540650900466
9615,14,501129,0.142418628629766,0.175780936143203,0.418368094554212
9616,14,501546,0.137255133559245,0.163535927522794,0.401870961945666
9617,14,501883,0.143581097087832,0.163702358972753,0.38103627337147
9618,14,502260,0.133127230447125,0.163261694725829,0.415380445389115
9619,14,502292,0.143314704651299,0.163237259635313,0.380566175285538
9620,14,502888,0.13434506646253,0.17372248213573,0.439843762116807
9621,14,502917,0.134010046654548,0.182222968218419,0.462573306007509
9622,14,503689,0.152919544692624,0.166178283146174,0.358089469922951
9623,14,504423,0.0612987809498403,0.163952982961543,0.708717874441686
9624,14,508489,-0.117427951395914,0.16534258891526,0.478042863778822
9625,14,508681,-0.106000386698902,0.165422446460965,0.522077494397299
9626,14,510328,-0.121496065220184,0.210042756387698,0.563339370073977
9627,14,510823,-0.0465955910918295,0.164892494668674,0.777663177244479
9628,14,516139,-0.0272139746917615,0.163093232253624,0.867574599046829
9629,14,525380,0.00270983060515115,0.163002922644883,0.986745627273905
9630,14,525539,-0.0844312321001581,0.289121642503262,0.770437776692965
9631,14,527281,-0.0567343647702965,0.162944108218673,0.727910316338706
9632,14,528514,-0.0120025438595224,0.163499849734446,0.941521342057779
9633,14,529103,-0.0475855477088362,0.162469244333246,0.769778650391158
9634,14,529589,0.0164597668721893,0.163678411984488,0.919955551562257
9635,14,534351,-0.123240166813474,0.163112519872013,0.450421044138642
9636,14,534813,-0.0965659423858481,0.165514410400671,0.559976962039094
9637,14,534949,-0.100994121130013,0.185690715718854,0.586864962413984
9638,14,535369,-0.0722955455995827,0.163133047269438,0.657914809284309
9639,14,536010,-0.150980033266634,0.164025263325682,0.357956758050651
9640,14,538257,-0.0380917387824412,0.162693664127928,0.815018493306589
9641,14,539456,-0.0730578482281306,0.162659824545707,0.653602674682893
9642,14,543122,-0.167112333890741,0.162881512502171,0.305605972045503
9643,14,543643,-0.121453001807164,0.162339924936949,0.454873813650198
9644,14,544381,-0.036533597281649,0.166199274489708,0.826139936696494
9645,14,546133,0.0848369244812067,0.164948130020162,0.60734671865356
9646,14,547700,-0.00473050830875277,0.162946154340705,0.976856181826596
9647,14,547829,0.020945913770281,0.163120373464422,0.897899453613846
9648,14,547960,-0.0253421601411963,0.164113817470927,0.877368252624306
9649,14,547975,0.00184830968783878,0.164911114496047,0.991063896651723
9650,14,549199,-0.0320290558944085,0.162666631385638,0.8440191285084
9651,14,550274,-0.0898891818525723,0.162594950208995,0.580722089275915
9652,14,550749,-0.0359192402888314,0.162935133328661,0.825647242350706
9653,14,551869,-0.00348139700266747,0.162442971357596,0.982913552557413
9654,14,553785,-0.0494449333978564,0.162421758071399,0.760984963180911
9655,14,554919,0.105982230455545,0.271719770008163,0.696740435712841
9656,14,554932,0.102836378231639,1.16586819590336,0.929763097108938
9657,14,558289,-0.0953626862026211,0.162409691466824,0.557462467587497
9658,14,559885,-0.0790989135248939,0.163844884215947,0.62956038805939
9659,14,560313,-0.0766007305433338,0.16262446552247,0.63791144976352
9660,14,560680,-0.160803380002133,0.181934499731289,0.377377056520066
9661,14,560682,-0.21982107120266,0.180563290617436,0.224258271631656
9662,14,560683,-0.217935441206386,0.180345994560056,0.22769093182831
9663,14,560773,-0.104371685984533,0.164274472272939,0.525612198955011
9664,14,560799,0.0333134532972518,0.193959434314344,0.863728763049789
9665,14,560812,0.0593032518652166,0.331514156571611,0.858129816512548
9666,14,560813,-0.600592639066911,0.427599356219371,0.161028878398733
9667,14,561322,-0.610319026028146,0.83621040777437,0.465957986630084
9668,14,568268,-0.223088328788528,0.289388741903103,0.441284846620778
9669,14,568270,-0.335256997182997,0.326343291094623,0.304976101942158
9670,14,568858,-0.0881659521108128,0.162842738745704,0.588561193914168
9671,14,568966,-0.107893258261777,0.163046324791006,0.508573583170972
9672,14,568996,-0.0996886892190076,0.162589011252692,0.540183228720029
9673,14,569044,-0.0921875099525465,0.162601549534168,0.571106133278285
9674,14,569854,-0.135030103716701,0.332212564534579,0.684653191154276
9675,14,569854,-0.536088206819392,0.353252585541682,0.130015950395445
9676,14,569966,-0.295597568378637,0.326067978974206,0.365262159578343
9677,14,570806,-0.256678767945768,0.266018159558371,0.335259502366768
9678,14,571968,0.0248973282551246,0.6066350172232,0.967285860333895
9679,14,571979,-0.368223048342398,0.534891517242065,0.491648685815953
9680,14,572015,-0.533772679692556,0.466281461340195,0.253090989035948
9681,14,572128,-0.255442447082601,0.420706596749141,0.544125254549626
9682,14,572137,-0.291189068325539,0.312004822514973,0.351311339038867
9683,14,572143,-0.325355106472795,0.365942205147473,0.374560834185649
9684,14,572150,-0.092729734273016,0.353590211748246,0.793280151253349
9685,14,572217,-0.948617672188112,0.530542850912473,0.0746314631789887
9686,14,572224,-0.189258127707007,0.706284987065736,0.78888443535239
9687,14,572252,-0.329123261627486,0.326892487868054,0.314708911752581
9688,14,572330,-0.245299992910447,0.475982421522082,0.606627447696468
9689,14,572366,0.248265960572795,1.03611484665904,0.810769823702049
9690,14,572600,0.0432788330706037,0.173929397724048,0.80363707622159
9691,14,572607,-0.0246564474261491,0.173396045433484,0.887005296680602
9692,14,574012,0.0402447744388947,0.312002117612112,0.897439982657264
9693,14,574015,-0.235283744660601,0.324634509601416,0.469076303768149
9694,14,574170,-0.140763228494418,0.16321497712559,0.389030607928378
9695,14,574408,-0.211128521406046,0.169616317593225,0.214052418066252
9696,14,574697,-0.11907413830989,0.162329604536596,0.46372022277269
9697,14,575614,-0.299707474059557,0.169679871120829,0.0782078845458361
9698,14,576990,-0.0577817908548088,0.164817143377362,0.726111679352382
9699,14,577297,-0.0941657442686223,0.163932453344707,0.566050868554329
9700,14,579044,-0.14052133638364,0.162316763358192,0.38723013715881
9701,14,579920,-0.0815789729163039,0.190587949655364,0.668884146534908
9702,14,579960,0.190423209900244,0.281011512051696,0.49844709510623
9703,14,580002,-0.15042926628512,0.174677732739702,0.389722551353951
9704,14,582958,-0.13976203102384,0.162518211970896,0.390385024555795
9705,14,584861,-0.115878214339279,0.162571417300049,0.476450665087592
9706,14,587028,-0.190661740728822,0.164729720828328,0.247882703819461
9707,14,589847,-0.149921863226298,0.162349165594624,0.356401831840976
9708,14,590547,-0.197496247899201,0.162366387163718,0.224659883099533
9709,14,591136,-0.220687533015098,0.162197068397965,0.174503941113672
9710,14,591302,-0.220153010452501,0.16531056327686,0.183800286910758
9711,14,591601,-0.279432768656508,0.16204828332436,0.0855147329026483
9712,14,592119,-0.206946968180717,0.162333039436726,0.203208017983179
9713,14,592657,-0.126156009996493,0.16393986145821,0.442095639103174
9714,14,593538,-0.148228669762659,0.162719191163449,0.362944563544723
9715,14,598006,-0.204619355412199,0.249270409382256,0.412272594194434
9716,14,598714,-0.0525933489934269,0.28766613592708,0.855038140238594
9717,14,599354,0.91051086410073,0.495593661492306,0.0670189803498537
9718,14,599392,-1.26078722576135,0.514445862887271,0.0147396963544026
9719,14,599886,-0.158280854190329,0.207121519160247,0.445262629165778
9720,14,599887,-0.135874005237518,0.207541305038929,0.513097465669397
9721,14,599892,-0.192383032822278,0.208097951187136,0.355866387370902
9722,14,599947,0.0496897417246254,0.276086991471382,0.857272663856232
9723,14,599953,0.0135921462303399,0.286966440752424,0.962249162205063
9724,14,599974,-0.282305059479061,0.489176694618831,0.564238118650705
9725,14,599999,-0.640844260748807,0.488217373075475,0.190163531642756
9726,14,600027,0.0438339579303206,0.330743526482139,0.894639368231113
9727,14,600108,-0.366754351263406,0.494986057266102,0.459223162443708
9728,14,600123,-0.10245746952701,0.486337862139224,0.833265262493004
9729,14,600153,-0.69736790997043,0.432821827843497,0.108027166066438
9730,14,600205,-0.169610661071474,0.327132705063417,0.604450602347668
9731,14,600236,-0.33823924462798,0.2698216264359,0.210829354254105
9732,14,600272,-0.2790184933002,0.40886301997957,0.495417584950416
9733,14,600283,-0.159120877619345,0.373995071303573,0.670758814264646
9734,14,600908,0.117960057727826,0.32786620094293,0.719225992498864
9735,14,600923,0.166051708538343,0.354067956950855,0.639371583455926
9736,14,600928,-0.283928164726269,0.245171815221966,0.247614991993473
9737,14,600931,0.197870164626233,0.352446097946948,0.574867727333105
9738,14,600933,0.177496791739167,0.35044706220933,0.612831183636479
9739,14,600935,0.172689089137784,0.350453866845119,0.622489660800685
9740,14,600937,0.222671816660232,0.350373988766346,0.525497111940065
9741,14,600943,0.308533156975182,0.418425580130943,0.461389113192062
9742,14,602099,-0.150730855730305,0.198984311677007,0.449254993730122
9743,14,602111,-0.315647052194173,0.32511723464755,0.332277041184594
9744,14,602388,-0.249759060075822,0.258874270534362,0.335310956139202
9745,14,602396,-0.135938174214254,0.168289594931413,0.419770779127701
9746,14,602402,-0.12014118225094,0.16986491194234,0.479862335668629
9747,14,602678,-0.185225819729172,0.170173641409606,0.277138223960787
9748,14,602807,-0.16765883066553,0.16430611426775,0.308235086990788
9749,14,602854,-0.133885212387448,0.164639765235396,0.41665099557546
9750,14,604244,0.117096594575436,0.443417816830145,0.791874431349955
9751,14,604247,0.0370242435674939,0.386167002576557,0.923673263490911
9752,14,604387,0.405873637906407,0.385567335581574,0.293214107824981
9753,14,604387,-1.53776515423148,0.863296723179287,0.0757279672913316
9754,14,606273,-0.0856992077345459,0.166786873916622,0.607696066150296
9755,14,607186,-0.14839492700803,0.16339877200839,0.364404555564704
9756,14,607236,-0.144092622099253,0.16226193477567,0.375132082577149
9757,14,607577,-0.146735102732609,0.162723025981844,0.367805790783763
9758,14,607767,-0.199742142563681,0.162089711129892,0.218659508334449
9759,14,611236,-0.187846641371877,0.164244233046263,0.253521768534605
9760,14,613306,-0.213465561140365,0.162769453243638,0.190554887560314
9761,14,613773,-0.218292160704572,0.162720245867944,0.180614669248821
9762,14,614340,-0.218673218565171,0.162718796450127,0.179852929243837
9763,14,616988,-0.253181182252438,0.163751496080359,0.122969060468831
9764,14,619117,0.32642887489062,0.277664696439841,0.240538034579702
9765,14,619153,-0.120929262336032,0.162772847227009,0.458016580047352
9766,14,619723,-0.187669984342291,0.168931405081849,0.26735709035257
9767,14,620369,-0.089713262188991,0.162597786419032,0.5814690375576
9768,14,621027,-0.205466498754626,0.164647141262753,0.212887413573588
9769,14,623405,-0.0747596785755619,0.16239433607703,0.645542076595553
9770,14,623501,-0.0665739479974712,0.162636968703954,0.682537833122187
9771,14,625808,-0.015669688348532,0.163369150485166,0.923641846381312
9772,14,625901,-0.0917562226727431,0.163516637828443,0.575056062668278
9773,14,625946,-0.0822641045796852,0.163538760195146,0.615260315298927
9774,14,627417,-0.191352455308551,0.199925831486639,0.339163124926719
9775,14,627418,-0.25432003361943,0.217168740063321,0.242360092791991
9776,14,628795,-0.214167457268112,0.440209027191718,0.626905330751426
9777,14,628840,0.0329791369793702,0.382938083851533,0.931418794910632
9778,14,628889,-0.166793251340388,0.178336334596463,0.350286716455017
9779,14,629098,-0.0524236165733892,0.165457358891095,0.751551815455563
9780,14,629832,-0.0749252182622908,0.162639483587492,0.645309848415328
9781,14,630700,-0.0310285036514743,0.162434681918317,0.848618628336559
9782,14,630751,-0.0644682962912225,0.163088090540719,0.692862195582918
9783,14,630753,-0.0644682962912225,0.163088090540719,0.692862195582918
9784,14,631825,0.00554851009199275,0.330054455829704,0.986596977251641
9785,14,631825,-0.195800907628151,0.380548374218169,0.607208334532011
9786,14,634460,0.00561125110311425,0.162971812247479,0.97255307771412
9787,14,635910,-0.0894825257028596,0.167914695629446,0.594434885474961
9788,14,636754,-0.0896752422098649,0.163994736352658,0.584849394747312
9789,14,637729,-0.0310074225860631,0.163126161986931,0.849353771559111
9790,14,639287,-0.0646269648317281,0.162416855046347,0.69093853498006
9791,14,640932,0.0393251651940796,0.162654417136694,0.809097788119604
9792,14,641214,0.078736013554462,0.162856427973854,0.629062602868937
9793,14,642445,0.07285440496221,0.166274782373542,0.661540716404969
9794,14,642447,0.0846777533808301,0.167401050927919,0.613286353344569
9795,14,643364,-0.0286565805508172,0.162668413473619,0.86026485513819
9796,14,643876,0.010515821475814,0.164076356784989,0.948934027546294
9797,14,644727,-0.00929509276156786,0.163851104276739,0.954793248978294
9798,14,644949,0.0403517726968784,0.162423779817124,0.803942221927507
9799,14,645369,-0.030875226359219,0.162917480251694,0.849798506042376
9800,14,646585,-0.0194744845142431,0.165006667081719,0.906117028329396
9801,14,647843,0.0325348440737663,0.163208011318241,0.842106970376783
9802,14,648789,0.0420798393295979,0.162956695473047,0.796382110587475
9803,14,650841,0.115717901820068,0.162428417323373,0.476672876777864
9804,14,651855,-0.421109148761055,0.514131404096008,0.413299608335014
9805,14,651857,-0.0691339386795544,0.325530218618548,0.83193836320964
9806,14,651964,-0.0617085542128571,0.168361881042469,0.714194207816113
9807,14,651987,-0.0700304779542278,0.167621731224734,0.676355568466256
9808,14,654230,-0.022605223845988,0.163122327622295,0.889862368061973
9809,14,654336,-0.0241900392900376,0.16314234142797,0.882209881099237
9810,14,654648,-0.0149280515295818,0.347613273252131,0.965770117254582
9811,14,663083,-0.046693809893148,0.16241896557816,0.773905940969315
9812,14,668533,-0.0717316640733429,0.163388953538225,0.660912780925113
9813,14,671892,-0.052412159074221,0.163879150191964,0.7492924660979
9814,14,672978,-0.0520364754062913,0.167094886925482,0.755666159411511
9815,14,674210,0.0117859933179397,0.162974740236094,0.942389865180654
9816,14,674780,0.0244420678580138,0.168972685023613,0.885068979045172
9817,14,676297,-0.0416086348514948,0.16357456040734,0.79935701592852
9818,14,678738,-0.158305049138279,0.163839788779292,0.334596296168486
9819,14,678924,-0.157688098206949,0.162759696651083,0.333288376029615
9820,14,680198,-0.107982113727436,0.163087521632916,0.508331814816069
9821,14,682423,-0.152583829420989,0.16252658035401,0.348463115592746
9822,14,682649,-0.143468638960883,0.163255067120935,0.380107232920725
9823,14,688148,-0.208950520076331,0.162294964373254,0.19877264545112
9824,14,688149,-0.208950520076331,0.162294964373254,0.19877264545112
9825,14,688150,-0.208950520076331,0.162294964373254,0.19877264545112
9826,14,688671,-0.25479530530383,0.16214014799176,0.116973778220889
9827,14,690993,-0.239133602689239,0.163145924679252,0.143602454054334
9828,14,691577,-0.218074909782311,0.163958044739739,0.184355457948846
9829,14,691878,-0.202801993715897,0.162563947397939,0.213033368199215
9830,14,692520,-0.427735306541804,0.330334623372344,0.196216672032977
9831,14,695359,-0.234518347992574,0.162239648106118,0.149203046110921
9832,14,696247,-0.232344186232268,0.162506094641406,0.153671276044976
9833,14,696503,-0.180913509339957,0.164150939948508,0.271161748046319
9834,14,700405,-0.0973259376141979,0.163044495555603,0.550937644114504
9835,14,701530,-0.153157472775146,0.163429353315769,0.349323205652594
9836,14,701961,-0.183913260835598,0.163582788016557,0.261657146494903
9837,14,704255,0.0371047598005338,0.163640159040319,0.820752464734689
9838,14,704280,-0.117871515314286,0.187927354160981,0.53092148023563
9839,14,704283,-0.116543024102392,0.203170623647479,0.566589275514766
9840,14,704289,-0.180959270821616,0.215074225788523,0.400704380372813
9841,14,704296,0.00593916668426253,0.255505086538008,0.981468130535588
9842,14,704301,0.0285871821811181,0.324974406797046,0.929952398408764
9843,14,704451,0.0633060398321563,0.169779709096911,0.709467763351666
9844,14,704456,-0.131198708610871,0.182116971889733,0.471749964110109
9845,14,704458,-0.241688910818003,0.183340477321489,0.188274103760338
9846,14,704463,-0.00193143426973785,0.209949351108837,0.992665141485378
9847,14,704472,-0.0222440568778732,0.486469664698052,0.963554914339548
9848,14,704486,-0.126831116801269,0.585451222012897,0.82861543297861
9849,14,705287,-0.137969417968072,0.162756332123375,0.397176467120577
9850,14,705555,-0.132249879231941,0.162769781954346,0.417054388463018
9851,14,707555,-0.103142464858919,0.163007249548316,0.527308062947497
9852,14,708352,-0.0613071652509,0.162889229979683,0.706865468658108
9853,14,708362,-0.0694119894386362,0.163084924367843,0.670645097641686
9854,14,708456,-0.114359387116685,0.162507875021903,0.482073586004841
9855,14,709752,-0.252082992081788,0.163211110647589,0.123358144729805
9856,14,709804,-0.241855556759588,0.162989656997769,0.138735575775155
9857,14,710081,-0.236411946807793,0.164089040734103,0.150540569172386
9858,14,711992,-0.228816510932041,0.163061230377971,0.161419760187236
9859,14,713348,-0.0950031317343956,0.163802609913093,0.562294425231309
9860,14,713668,-0.101648277528641,0.164160527092271,0.53618370207446
9861,14,713710,-0.102927024054079,0.1639726903295,0.530600866087864
9862,14,714219,0.0131595202911947,0.163517796986678,0.935903015020875
9863,14,714273,-0.0197436948180507,0.163313466870369,0.903843406733931
9864,14,716055,0.027407439372751,0.17121038897955,0.872909247290929
9865,14,716298,0.00728174222305744,0.171903876514247,0.966236155684129
9866,14,716675,-0.110873181407036,0.208833457925335,0.595810334090082
9867,14,716750,-0.0455033301478006,0.22293018872073,0.838381487085563
9868,14,719053,-0.0451609915056819,0.163581005935911,0.782650302454655
9869,14,719403,-0.00749765758091353,0.163034704838634,0.963345733349572
9870,14,721034,-0.423197732870364,0.348509628925753,0.22544217528081
9871,14,721219,-0.0229778981971115,0.165674811986334,0.889772019622508
9872,14,725113,-0.0877962074005767,0.163900486088738,0.592525513305632
9873,14,726075,-0.0685791358605158,0.170183197347737,0.687212455471909
9874,14,726075,-0.000314848723527217,0.704166233861319,0.999643500262565
9875,14,726118,-0.0775276375887829,0.163957133911224,0.636610226601711
9876,14,726336,-0.0641614051406021,0.182181004644051,0.724909735605913
9877,14,726345,0.0259319017118167,0.183146897473462,0.887484064866507
9878,14,726350,0.0291405105015317,0.182589009713447,0.873290456904989
9879,14,726392,0.108303500688486,0.402706835011277,0.788133878722634
9880,14,726410,-0.401348486144954,0.422938333104981,0.343293856301668
9881,14,726427,-0.392218276267499,0.365756447663147,0.284296210760805
9882,14,726489,-0.177391668194307,0.170321327514853,0.298350874040917
9883,14,726490,-0.190664443881352,0.170003384952482,0.262823296315101
9884,14,726518,-0.13220090132152,0.164916026397911,0.423308865370141
9885,14,726523,-0.123551649786659,0.16448845171432,0.453076911618733
9886,14,726525,-0.10363153872528,0.164498223138408,0.52911146379486
9887,14,726575,-0.0723169242949977,0.162993618722903,0.657546155727593
9888,14,729195,-0.0194358845955998,0.162869779959677,0.905078717216409
9889,14,730900,0.099633052848228,0.189100814237049,0.598609263097124
9890,14,732176,0.00201793616828128,0.162873029725783,0.990121759511457
9891,14,733073,-0.0630598346917079,0.162869330141937,0.698855879983855
9892,14,733487,0.0287102185890932,0.163680144123397,0.860862447927954
9893,14,735177,0.0922372307600118,0.163061916089141,0.571985853740355
9894,14,735889,0.194509049124286,0.164881978931322,0.238919325519685
9895,14,739108,-0.0546850864171685,0.163489490179712,0.73821084968266
9896,14,741628,-0.0244465976448732,0.163048045660305,0.880901581230059
9897,14,742457,0.018984625406713,0.164448524441933,0.908158702100321
9898,14,743336,0.0326571683366594,0.164157501982584,0.842425760584273
9899,14,746254,-0.185602957472436,0.166088067140666,0.264541757575143
9900,14,746278,-0.147462396245552,0.170526418121879,0.387764318534977
9901,14,746282,-0.145631870192435,0.170888865995187,0.39467966483077
9902,14,746283,-0.145631870192435,0.170888865995187,0.39467966483077
9903,14,746543,-0.137854086485558,0.16552490155929,0.40550377957468
9904,14,746927,-0.223092291630606,0.163859539446754,0.174228846801479
9905,14,747434,-0.181423018274478,0.165552343316265,0.273884937323626
9906,14,748072,-0.149359509528677,0.165015298026597,0.366016384614414
9907,14,750743,-0.658070070704248,0.325608348982545,0.0440292302991068
9908,14,750744,-0.658070070704248,0.325608348982545,0.0440292302991068
9909,14,750761,-0.236576864712637,0.176640895502587,0.181331561300587
