SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
9297,14,60667,0.110902959299051,0.0552519134796458,0.0454877398996812
9298,14,61387,0.116067603342315,0.0552946982298406,0.0365202834540928
9299,14,62869,0.143764933075814,0.0557546754704472,0.0103267015858476
9300,14,62881,0.126345428811827,0.0558644618163002,0.0243273542124662
9301,14,65203,0.0884078660791715,0.0555526723220148,0.112409228255712
9302,14,68188,0.104186515982661,0.0554112385691566,0.0608983764466038
9303,14,68389,0.0939756741783029,0.0553293202335637,0.0902986012221719
9304,14,69768,0.105259377656051,0.0554822939286246,0.0586213311122813
9305,14,77145,0.0596785204692755,0.0553600336375981,0.28176659366875
9306,14,78487,0.100026349880868,0.0552071643856332,0.0708611266910756
9307,14,78583,0.0902163459879742,0.0554868127838915,0.104862009666051
9308,14,80906,0.0886891636117463,0.0552812694119616,0.109536539306382
9309,14,82625,0.0467675299086523,0.0582698196267964,0.422744279295984
9310,14,85056,0.073168940879834,0.0556322727690693,0.189288062680208
9311,14,89377,0.0166858582106649,0.0569135606771616,0.769557643761438
9312,14,89596,0.0358173712557438,0.0557761731172503,0.521184432788236
9313,14,89828,0.0230542217987216,0.0573468476915918,0.68791719827713
9314,14,90137,0.0279728456229968,0.0560787043944911,0.618221075394073
9315,14,92476,0.00706659680606483,0.0557220460683173,0.899156109185432
9316,14,94507,0.0514910664348599,0.0556536698863683,0.355491215066106
9317,14,95295,0.0345414458485964,0.0567215413708863,0.54293918590755
9318,14,96496,0.127439278672975,0.112026033388782,0.256064826473111
9319,14,102695,0.0341085461193552,0.0567222834876464,0.548009269778543
9320,14,104450,0.0677945090748049,0.0563056452222053,0.229379067740274
9321,14,104676,0.0483380505542562,0.056558036378654,0.393317498557652
9322,14,104774,0.0506668396480167,0.0565536531352709,0.370912714489675
9323,14,106690,0.0636328867374966,0.0559785376442347,0.256419226721755
9324,14,106712,0.0624236194607686,0.056447631287431,0.269536831650295
9325,14,106737,0.0625666016608862,0.0565700763956734,0.269478956330931
9326,14,106801,0.056487108086543,0.0562846057793603,0.316259944744681
9327,14,106872,0.0851850072671345,0.0559226322229122,0.12858765648627
9328,14,107060,0.0767645493376863,0.0558638351978639,0.170271068498995
9329,14,107253,0.0611885768108575,0.0558716219725001,0.274191542469893
9330,14,107791,0.0554426170833154,0.0555934562733453,0.319308469070972
9331,14,109033,0.0753493413626035,0.0555765974687933,0.176037584160738
9332,14,109881,0.0434202925838683,0.0559914080272477,0.438574476889382
9333,14,110818,0.0638921236740373,0.13832094794487,0.644428872698408
9334,14,111897,0.0700381432790199,0.0555962738840178,0.208587018041861
9335,14,112698,0.0553269216012367,0.0555937827919995,0.320320787747288
9336,14,114147,0.077271544113567,0.055700640937831,0.166236217228962
9337,14,116086,0.0727296779387246,0.0557786841278649,0.193118219179222
9338,14,119960,0.0818927116981434,0.0555978209901628,0.14165607292746
9339,14,122856,0.0768862820420248,0.0557034888895878,0.168374615515132
9340,14,124634,0.0774751879579371,0.055595788981774,0.164332038825093
9341,14,124765,0.0852834575481302,0.057283769832692,0.137435707316662
9342,14,126633,0.0687512040759821,0.0584100052842301,0.239970583678103
9343,14,127328,0.0643081384360173,0.0555443525817048,0.247736597183577
9344,14,129414,-0.18964534108068,0.121266671677069,0.118744044469429
9345,14,129960,0.0674456490195427,0.0559239857445064,0.228616078973725
9346,14,134935,0.0571128335810459,0.0560671061021332,0.309066146113644
9347,14,137678,0.0653003930365969,0.0555900576422326,0.240915534997007
9348,14,138308,0.068081835272351,0.0556337146710841,0.221862221366566
9349,14,138448,0.0676350022272753,0.0563158373771758,0.230558623476125
9350,14,138534,0.135709247630029,0.114110065785026,0.235127373517938
9351,14,141579,0.0288221110047917,0.0558605826094582,0.606201807912568
9352,14,141962,0.0281661387553462,0.0555921522219149,0.612712000441899
9353,14,142083,0.0309178198790727,0.0557525470146552,0.579550664147929
9354,14,145164,0.040638828705943,0.0561743590709656,0.469888152608412
9355,14,151127,0.00460002986493661,0.0557762899387661,0.93431744772621
9356,14,151394,-0.000162059384470808,0.056070098411449,0.997695510422862
9357,14,156985,-0.00115292702452657,0.0563785293063745,0.983696148548409
9358,14,158956,-0.00785683158920616,0.0556494609993458,0.887804862728647
9359,14,159230,-0.00769866303336701,0.0555534335864512,0.889860099592394
9360,14,159352,0.000167634261300759,0.0566680061811917,0.997641386906609
9361,14,162311,-0.0349582416050539,0.0561118343089497,0.533680146215377
9362,14,163967,-0.0127302591578736,0.0555753374679648,0.818952524593945
9363,14,165144,-0.0130883311554751,0.0556607550217073,0.814232778155163
9364,14,166587,-0.00924360908594572,0.0555527662083168,0.867942697039795
9365,14,168984,-0.00990155621983602,0.0558791575735681,0.859456162780622
9366,14,169290,-0.0135292151059955,0.0557916776289267,0.808537290276427
9367,14,169452,-0.024527976678483,0.0559512303921014,0.661378009186325
9368,14,169938,-0.0127311432152976,0.0559780237367942,0.820220207104861
9369,14,170778,-0.00342794890393133,0.0556648151241229,0.95093058830783
9370,14,171537,0.0131068764814151,0.0558906555392187,0.814725602821107
9371,14,172452,0.0209403352395736,0.0595428395990412,0.72528419761225
9372,14,175164,-0.00299994273219839,0.0559456609677277,0.957266312665596
9373,14,175169,0.000664319682252612,0.0558794046854897,0.990521326194749
9374,14,175206,-0.0305033965717715,0.058550161210094,0.602708143417623
9375,14,176702,-0.016426556880467,0.0574721849512659,0.775185541627047
9376,14,178214,-0.0118197187218566,0.0577389345641025,0.837916939704265
9377,14,180459,-0.0166477113997684,0.0558225735155896,0.765706567349334
9378,14,181078,-0.0991345319534496,0.122263305371635,0.41801067790529
9379,14,181081,0.0585224732333636,0.136071354769595,0.667395046500996
9380,14,182297,-0.0255217415442962,0.0558401979602832,0.647916510333028
9381,14,183272,0.0090433991066964,0.0568465725011626,0.873693408555204
9382,14,184703,0.0069146035445935,0.0557610033726398,0.90138245842009
9383,14,184811,0.00682698929044789,0.0559447087978499,0.90294389911234
9384,14,185261,-0.0824864026131857,0.11224652480793,0.462907667099673
9385,14,185411,-0.00869207127545318,0.0561751271604402,0.877121291990297
9386,14,185846,0.00574014855815624,0.0556286509050803,0.917873224488515
9387,14,186061,0.0133721319816514,0.0556003455525466,0.810078807339892
9388,14,186675,0.0364813152845516,0.0559027947721485,0.514448714423337
9389,14,187156,0.0162216238726391,0.0558229288798889,0.771535019717297
9390,14,187639,0.0346358983787836,0.0607679766920974,0.569060889149459
9391,14,187740,0.013231646856265,0.0557639675580478,0.812577604547135
9392,14,189103,-0.0415243230504999,0.0559694286217685,0.458634721172287
9393,14,189310,-0.0350567524578201,0.055689858172513,0.529429121585993
9394,14,189723,-0.0141665741333911,0.0560066271833203,0.800458255407589
9395,14,190174,-0.00105707362987395,0.0558722635887186,0.984916036305056
9396,14,190876,0.0198792089279395,0.0558943576761389,0.722310028912373
9397,14,193564,0.023595796500328,0.0560218622631069,0.673873353218726
9398,14,193668,0.00804698383523933,0.0560968297244067,0.886018145163256
9399,14,194053,0.023620614589768,0.0569202620761501,0.678410641145934
9400,14,194811,0.0245369537542962,0.0562812653618508,0.66312485055643
9401,14,196310,0.0262352602256376,0.0561950132616209,0.640887340216267
9402,14,196374,0.00397857336350105,0.0573885056034084,0.944768583199779
9403,14,198392,-0.0194561372505401,0.0555452926031638,0.726341103756623
9404,14,199813,0.0158722433198187,0.0556653086687034,0.775706346148598
9405,14,204167,0.00420135896716267,0.0561341013130442,0.940380402664102
9406,14,204725,-0.0110710812803679,0.0561897862208454,0.843917348081461
9407,14,205279,-0.0240010530459209,0.0560213745676447,0.668601779022354
9408,14,206830,-0.0310290757117851,0.0566156137745664,0.583993197614987
9409,14,208181,-0.0325346456017389,0.056012320388644,0.561713528311324
9410,14,208554,-0.0341377909409574,0.056228853690756,0.544160058728946
9411,14,210226,-0.0326335727361629,0.0556684247141654,0.558106805929721
9412,14,211354,-0.0180511538367745,0.0556757645240121,0.745964085432751
9413,14,211768,-0.0273386990779622,0.0558854312436655,0.625009674436289
9414,14,212579,-0.0303253619209787,0.056138455585642,0.589407504703353
9415,14,213154,-0.00175434976889322,0.0561344690481381,0.975085730424598
9416,14,213619,-0.0236867628043775,0.0558901539232125,0.671963077416044
9417,14,213828,-0.0240792023674894,0.0561782589663147,0.668460219518345
9418,14,213849,-0.0160845466953013,0.0558657328507278,0.773581257230422
9419,14,214248,-0.0213032887022807,0.0563479559706876,0.705608246113012
9420,14,214258,-0.0138404766630922,0.0561921237106176,0.80558825893698
9421,14,214305,-0.0148535003925891,0.0560586769231736,0.791192269440964
9422,14,214773,-0.0392645420807366,0.0612267041715986,0.521745458562528
9423,14,214794,0.00295284888466341,0.0575982231413767,0.959142303230492
9424,14,214795,0.00742542589817791,0.0579266616584616,0.898074244883307
9425,14,216362,-0.028249955259067,0.0560724520188322,0.614708000800602
9426,14,216406,-0.0201228408278022,0.0559222306034894,0.71918483866881
9427,14,220803,-0.00198765910663234,0.0557776127607711,0.971593201012216
9428,14,223967,-0.0116499452838937,0.0561582308610668,0.835779167668102
9429,14,225776,-0.0173262204375091,0.0562874956010799,0.758403497945072
9430,14,228904,-0.00366756988502315,0.0564529252391177,0.948237153206765
9431,14,233872,0.00223275767942098,0.0554561786876258,0.967907282896896
9432,14,236810,-0.0471068886102732,0.0557120252652888,0.398380737660205
9433,14,237449,-0.0867912394070472,0.0573133411929235,0.130837326658727
9434,14,239611,-0.0584397264690534,0.0554502782943613,0.292643932579313
9435,14,240005,-0.088965100466947,0.0553246924342769,0.108717312737748
9436,14,241034,-0.0661733210017741,0.0553705385224606,0.232850318277009
9437,14,241114,-0.0636215336222959,0.0557059166445881,0.254187989975441
9438,14,241965,-0.0864858788247103,0.055375331768784,0.119228221935361
9439,14,244751,-0.0735897241815625,0.0553860158561494,0.184815195221004
9440,14,247602,-0.0682593050488258,0.0554847668069073,0.219428297674009
9441,14,250138,-0.0693179176654886,0.0558012756862848,0.21497701114837
9442,14,250455,-0.0864853126328734,0.0582495159041639,0.138505454776385
9443,14,250690,-0.0630962561750727,0.0555003190549801,0.256366723830815
9444,14,254840,0.00153253550790788,0.0625743508321133,0.980474456008935
9445,14,256840,-0.105710449566948,0.0554030614243724,0.0571989995573712
9446,14,257173,-0.0954384748204592,0.0554620581666221,0.0861654619530459
9447,14,263555,-0.00503921628975124,0.0654359949264092,0.938659336583116
9448,14,264064,-0.067202237553107,0.0554972178260964,0.226739281060326
9449,14,267696,-0.0710511235245422,0.0554164371350691,0.200638125811429
9450,14,269770,-0.0756686663618715,0.0553850898820415,0.172737063657352
9451,14,272462,-0.0836235255209674,0.0573851677747115,0.145941218610304
9452,14,272744,-0.0842972114807442,0.0552814993886417,0.128186417294503
9453,14,274575,-0.109236655708347,0.0556178123522964,0.0503076032957051
9454,14,275245,-0.0867596457912212,0.0567640633296722,0.127302453984691
9455,14,278085,-0.0975147856333637,0.0557410104172674,0.0810863844232976
9456,14,281884,-0.0887341545578054,0.0579136903378463,0.12637388822177
9457,14,283358,-0.148819322294687,0.0557446826155315,0.00794372625297901
9458,14,283468,-0.152296199078083,0.0618756895982597,0.0143201965176143
9459,14,285036,-0.118305343694848,0.0552936544194889,0.0330738206127489
9460,14,288822,-0.102955976795133,0.0552743556400248,0.0633440749991537
9461,14,294413,-0.110212432223787,0.0553193456216451,0.0471085775765909
9462,14,300948,-0.0623490501541175,0.123427569537781,0.613770913227921
9463,14,301186,0.00474486591714535,0.056986413290304,0.933689528704578
9464,14,301407,-0.0347755031553503,0.0555486394688123,0.531695253614955
9465,14,303906,-0.0889794419983963,0.0556712158635911,0.110870356499345
9466,14,303958,-0.0807000400152443,0.0558670240693932,0.149484766824116
9467,14,308851,-0.0709675200988922,0.0556589957763043,0.203133164748199
9468,14,308862,-0.0706693186462913,0.0557526804477426,0.205794137808974
9469,14,309197,-0.0611878382598839,0.0558510195146165,0.274020653065607
9470,14,309784,-0.0787183599983944,0.0558439916660447,0.159534676373559
9471,14,312060,-0.0599523600413618,0.0555801957056468,0.281474013868257
9472,14,312454,-0.058968089629684,0.055540882388564,0.28909498409345
9473,14,313182,-0.0854677831905663,0.0554431855346322,0.124081806919375
9474,14,314163,-0.0636852491081493,0.0555922729919102,0.252746105713435
9475,14,314179,-0.0804562312769198,0.0555337423329615,0.14828644675123
9476,14,314885,-0.0583955595204608,0.055652497665401,0.29476292278612
9477,14,317822,-0.0953376566136167,0.0555824781955078,0.087177565082741
9478,14,318991,-0.0145233957126113,0.0560337496093846,0.795639615625553
9479,14,319124,-0.000477668364094685,0.0562581969630918,0.993230323358565
9480,14,319557,-0.0203385421632645,0.0558965658058416,0.716180148390207
9481,14,319699,-0.0237778227726154,0.0558277026745376,0.670429788409981
9482,14,320016,0.0178875561248569,0.057827619355624,0.757256450176336
9483,14,320581,-0.0482566777687191,0.0558453383450334,0.388112646827206
9484,14,320771,-0.0430482262669219,0.0558895604164958,0.441674277090912
9485,14,320823,-0.0328662349818686,0.0558146398006036,0.55634110143001
9486,14,321416,-0.00404998138704088,0.0572404840303004,0.943633773593238
9487,14,322680,-0.0320800090703289,0.0561687414792157,0.568270657250799
9488,14,327569,-0.00288036346330683,0.0560510028760028,0.959045206313508
9489,14,327674,-0.0170436209226618,0.0564413819286888,0.762852534143667
9490,14,329969,-0.0237170480716843,0.0559867125029934,0.672101525524283
9491,14,330041,-0.0182783117388435,0.0560274917355922,0.744437415845432
9492,14,331132,0.00578027119277669,0.0563900765969826,0.918413958430029
9493,14,331750,0.0201162971419211,0.0575023395576094,0.726671595794352
9494,14,332647,-0.00886983891077214,0.0559720753850227,0.874177862313241
9495,14,333268,0.167177199274194,0.110632056715086,0.131655086392419
9496,14,334886,0.00475778769911939,0.0560111300936145,0.932354374203684
9497,14,335071,0.00634898487294411,0.0559730462281503,0.909754672664874
9498,14,335123,0.0146081479487974,0.0560063058385036,0.794375383123711
9499,14,337016,0.00951099211785589,0.0560754641678961,0.86541355621958
9500,14,337563,0.0255704113464799,0.0559951655571403,0.648200679888804
9501,14,337792,-0.0777016492576337,0.113488955632502,0.494006098385037
9502,14,339992,0.00596087848947502,0.0562382305959355,0.915647834108166
9503,14,340237,0.0101450264774169,0.0560090997782825,0.856368113932241
9504,14,343503,-0.102869446914943,0.121228119532681,0.39670069391747
9505,14,345215,0.0409659938569749,0.0559253126828917,0.464341870518625
9506,14,345245,0.0385758941340462,0.0558751352844465,0.490399719672053
9507,14,347475,0.0263955689025426,0.0559501654500382,0.637382953629635
9508,14,349580,0.00796732393237204,0.0558213336840362,0.886585633363658
9509,14,350501,0.0135498301959333,0.0556762985047623,0.807861683162624
9510,14,351040,-0.0203549903294035,0.0570590541368092,0.721502967953675
9511,14,354062,-0.0142010607113409,0.0555997632823252,0.798550686322236
9512,14,354457,-0.0248682396575762,0.0556559820865434,0.655278596014537
9513,14,356409,0.0122248165753293,0.0580782803292166,0.83340778488323
9514,14,357746,0.0106807676283139,0.0563405100017045,0.849750922131193
9515,14,358382,0.000952736810175492,0.0562282100966221,0.986490778130847
9516,14,360285,0.0123975001848713,0.0562243610630662,0.825608848905495
9517,14,362136,0.0101174761253505,0.0561635941100763,0.857143704870137
9518,14,362413,0.0124066208295021,0.0563870494252356,0.825978037908621
9519,14,362793,0.0216186716410249,0.0563453308230026,0.701445369374325
9520,14,362826,0.0150842784523679,0.0564346991741195,0.78940405356006
9521,14,363907,0.00353922842502308,0.0570671300290057,0.950583051117249
9522,14,364156,-0.00403304753293299,0.0563333845389739,0.94296675700368
9523,14,367558,0.0942433290376558,0.0562170697068956,0.0945416125661025
9524,14,371957,0.0696913047345565,0.0564249201434305,0.217608878657845
9525,14,372787,0.10666958496409,0.0561499803911154,0.0582838479397047
9526,14,373683,0.1585257572573,0.0860947757855434,0.066417449090566
9527,14,373690,0.113098220225025,0.0559160399439914,0.0438634567011071
9528,14,374309,0.105617421111393,0.0563926958853139,0.0619096204063523
9529,14,377031,0.0784962051707017,0.0560659780325419,0.16237110056053
9530,14,377351,0.0886877050269896,0.055967467240005,0.113945929359573
9531,14,377751,0.0859858365292842,0.0567499060972763,0.130623888081951
9532,14,379436,-0.0395977331375952,0.196888850955723,0.840722771353257
9533,14,379436,0.0983308409127935,0.0615578934145765,0.111077599993036
9534,14,381031,0.0845390389084906,0.0572732987128588,0.140818232558376
9535,14,381889,0.113175169251354,0.0565186716729234,0.0460020477166496
9536,14,382090,0.10992400402188,0.0559490390190364,0.0502310546268275
9537,14,382896,0.114049067345468,0.055852206680577,0.0418963876549086
9538,14,386716,0.113112835593614,0.0557536443509805,0.0432291224048624
9539,14,388126,0.107474294356252,0.0569456913965528,0.0599385554788999
9540,14,389981,0.155117943164909,0.0581282472004967,0.00796955673354503
9541,14,394591,0.0635569063753139,0.0626413151679081,0.310983629930681
9542,14,397661,0.0816590218189642,0.0555018035138557,0.142104681631718
9543,14,400328,0.0336208082954589,0.0556270967994795,0.545968490460767
9544,14,400788,0.0372171607153531,0.0558184672855244,0.505365130876141
9545,14,400976,0.0377588234358775,0.0559366327859554,0.500099524886664
9546,14,401015,0.0322858695977279,0.0565969273319081,0.568733618694785
9547,14,401035,0.0255511363068992,0.0560477546318034,0.648755486780668
9548,14,402079,0.0506697151994638,0.056791178044252,0.372887616067364
9549,14,402194,0.0376016559189429,0.056361345058668,0.505110097149846
9550,14,406840,0.0733909955902852,0.0556780986432041,0.188314677818779
9551,14,407338,0.0775959287035793,0.0558988497728348,0.165967132510481
9552,14,408085,0.087829923636305,0.0569342833931935,0.123810599594789
9553,14,408355,0.0756526893860935,0.0557931822789879,0.1759822636068
9554,14,409447,0.0932850115866048,0.0555176444711953,0.0937881254921731
9555,14,410125,0.087680052301276,0.0575047255472578,0.128218060482253
9556,14,410127,0.0874613666290067,0.0574134425801466,0.128563881451876
9557,14,418168,0.0872681632813297,0.0556632608298393,0.117826679206226
9558,14,418803,0.0710437572477484,0.0556791622690821,0.202812554940998
9559,14,422746,0.0611796936189845,0.0557345634157529,0.273084769371949
9560,14,423196,0.041738284926549,0.055651193001681,0.453755460363256
9561,14,423311,0.040380924368394,0.0558795603588638,0.470378263584314
9562,14,424711,0.0487252603256969,0.0559529795095144,0.384441465543215
9563,14,424816,0.0475111590446424,0.062113035206886,0.444833540038243
9564,14,425888,0.0316112813495012,0.0556886333784644,0.570638015799316
9565,14,427278,0.006177915169232,0.0556830827622951,0.911720799194388
9566,14,427910,0.0150694916782076,0.0558091911824783,0.78730411525455
9567,14,428693,0.0473893733552744,0.05559252287247,0.394547075626057
9568,14,430086,0.0102480647936178,0.0559651429637413,0.854812806279613
9569,14,434120,-0.0396112332091149,0.0555420976635741,0.476208692802303
9570,14,434507,-0.0401926892208215,0.0558384523975029,0.472122554312031
9571,14,436047,-0.0724091402467705,0.0555174247736384,0.192994812363811
9572,14,437581,-0.0728976901327897,0.0555456235060236,0.190240232974308
9573,14,437955,-0.0713522655861769,0.0554645088188837,0.199129448276707
9574,14,441268,-0.296208010240612,0.140316302007829,0.0354748081464155
9575,14,441787,-0.0373374180426375,0.055603217828768,0.502342881301437
9576,14,442710,-0.0465928744919457,0.0556566163698859,0.403075274481391
9577,14,449380,-0.0533506861734563,0.0565058897325519,0.345732886452971
9578,14,453089,-0.056582315164857,0.0555835889515729,0.309390333901307
9579,14,454972,-0.0537785116111135,0.0553980859098815,0.332330102913394
9580,14,456179,-0.0565651770235417,0.0559307316537928,0.312544800203344
9581,14,456295,-0.0480465188620996,0.0556778725860289,0.388757777769639
9582,14,456355,-0.0592688752554428,0.0557195158504358,0.288191502488296
9583,14,457243,-0.073306327297278,0.0576804519362909,0.20459961306079
9584,14,457485,-0.0644386396917577,0.05601068650486,0.250728906773776
9585,14,457545,-0.0363396635864238,0.0575498568720997,0.528157202498215
9586,14,458186,-0.0488551222953457,0.0564319976131978,0.387223821895125
9587,14,458514,-0.0443302201585821,0.0556150868187921,0.425934659047096
9588,14,461485,-0.0649581144696556,0.0575195130250765,0.259528401750839
9589,14,461863,-0.0421839392988979,0.055549016324661,0.4481199502506
9590,14,462234,-0.0447497521813195,0.0562542144034946,0.426862195756378
9591,14,462478,-0.0438636277108089,0.0554594975808901,0.429525922363848
9592,14,464117,-0.0295221556930649,0.0558729185969913,0.597567351708396
9593,14,464233,-0.0120776924489597,0.0559408547532,0.82918953400333
9594,14,465005,-0.0168753092178048,0.0555380572186835,0.761420225652685
9595,14,465187,-0.0110261294766975,0.0557932380490587,0.843452350927249
9596,14,466103,-0.0153914868194652,0.0561222487518864,0.78405346912368
9597,14,469224,-0.0220348717253691,0.0574566909405936,0.701576957192155
9598,14,469677,0.0056134317602983,0.0566171240600963,0.921077641054176
9599,14,469870,0.00710503837104792,0.0609086357454294,0.907203151666695
9600,14,472613,-0.013154577877181,0.0559683443789726,0.814317043892818
9601,14,478868,-0.0797722813529547,0.0557845429539603,0.153599515816916
9602,14,480472,-0.0449507131874018,0.0557903255233458,0.420953622229899
9603,14,481896,-0.0608388029289928,0.0561013141938431,0.278907524633412
9604,14,483978,-0.0766890506183396,0.0557873823262297,0.170106813273649
9605,14,485955,-0.0879924720232251,0.0556448603447317,0.114699857344858
9606,14,486552,-0.0838649337051596,0.132309672220677,0.526587005988228
9607,14,489876,-0.0992808993545625,0.0560492422665428,0.0773709950457498
9608,14,491097,-0.0896861411136072,0.0558299940673635,0.109076867929251
9609,14,491381,-0.0720221691255639,0.0559024154544424,0.198466138719606
9610,14,493333,-0.0502951847577713,0.0570979226857985,0.378993796028155
9611,14,497369,-0.0581076481671457,0.0560072809209908,0.300212266585212
9612,14,497844,-0.0479893609392739,0.0561633776117317,0.393429653786782
9613,14,498639,-0.0441504097215928,0.0566718652314807,0.43647019677156
9614,14,499301,-0.0742639511649938,0.0558720610879785,0.184647450768218
9615,14,501129,-0.0251840343417438,0.0600410895242109,0.675144873836916
9616,14,501546,-0.0769511077261764,0.0557259908594961,0.168188353495386
9617,14,501883,-0.074212480199652,0.0557986615034346,0.184375422141032
9618,14,502260,-0.083512157790293,0.0556021020755644,0.134001309033946
9619,14,502292,-0.0829358335493942,0.0556045457307826,0.136715551898445
9620,14,502888,-0.0457164576708762,0.0592979713868657,0.441245420905469
9621,14,502917,-0.044246145715778,0.0622022490116545,0.477351329459006
9622,14,503689,-0.0433793901497214,0.0567436013636387,0.445091537807792
9623,14,504423,-0.0636463557273592,0.0558714647689811,0.255410220213099
9624,14,508489,-0.094242920791509,0.0562544253998688,0.0947613334539111
9625,14,508681,-0.092716299485034,0.0562814686272459,0.100372219345347
9626,14,510328,-0.0203952415486568,0.0717208215409812,0.776293676340691
9627,14,510823,-0.0680200324058042,0.0561734979518261,0.226746918895428
9628,14,516139,-0.0488669558231687,0.0556109292527776,0.380145778941933
9629,14,525380,0.0370969886575915,0.0556036737133144,0.505100739402837
9630,14,525539,0.095911844110212,0.0985673200751083,0.331190146513145
9631,14,527281,-0.00642592272462458,0.0556271203389222,0.908100393985704
9632,14,528514,-0.00766280132472039,0.0558072520265938,0.890865358154353
9633,14,529103,-0.0124049731283229,0.0554593419748622,0.823138120685435
9634,14,529589,-0.000263259412897371,0.055870064482548,0.996243048297049
9635,14,534351,0.00861784468596594,0.0557192195984334,0.877173369176309
9636,14,534813,0.00759159534400705,0.0565217456285037,0.893231756555996
9637,14,534949,0.0533328202474514,0.0633458304555255,0.40039658145942
9638,14,535369,-0.00610731624227545,0.0556976531406668,0.912748286833006
9639,14,536010,-0.00176421571160568,0.0560547298490627,0.97491003748873
9640,14,538257,0.00911833397215091,0.0555353276727861,0.869675706665858
9641,14,539456,-0.0104169726412073,0.0555346806239611,0.851316821138574
9642,14,543122,0.0948550609032844,0.055450731043285,0.0880300898220867
9643,14,543643,0.0580445640174024,0.0553701858593428,0.295217628144566
9644,14,544381,0.0475294699796294,0.0566771803212556,0.402261436677155
9645,14,546133,0.0186329469450938,0.0563150262028525,0.740939069654184
9646,14,547700,-0.00958627266811141,0.055617046456623,0.863251617685672
9647,14,547829,-0.00691189501600939,0.0556788726044172,0.901276224916084
9648,14,547960,-0.0169326889572555,0.0560125273939342,0.762600030140034
9649,14,547975,-0.00915447084022944,0.0562879324119596,0.870897726886044
9650,14,549199,0.0093231776260335,0.0555247409257694,0.866749978970367
9651,14,550274,0.00324113811060289,0.0555231949169984,0.953483365430452
9652,14,550749,0.00541356638472167,0.0556186404456259,0.922516657942791
9653,14,551869,0.000200664793528926,0.0554476011811689,0.997114507447773
9654,14,553785,0.0138233515391804,0.0554427206529331,0.803253078795862
9655,14,554919,-0.0588644554337234,0.0927146883093626,0.525905631809315
9656,14,554932,0.235750630455108,0.397758817517743,0.553763145835414
9657,14,558289,0.0486993646355859,0.0554026718600466,0.37999515083911
9658,14,559885,0.0704964247312795,0.0558185798955199,0.207438485567336
9659,14,560313,0.0802089730728436,0.0553626041459303,0.148282999596209
9660,14,560680,0.086796676122393,0.0619975153301905,0.162390825564495
9661,14,560682,0.0884830629020469,0.0615821103284988,0.151651830380582
9662,14,560683,0.080578399010365,0.0615364317516632,0.191236246858599
9663,14,560773,0.0863392499140802,0.0559162606324768,0.123464625474946
9664,14,560799,0.0443577238837996,0.0661659149566899,0.503040272795801
9665,14,560812,0.141319900569304,0.112912453493763,0.211548677811562
9666,14,560813,0.0629005755774132,0.146323862020954,0.667550822708938
9667,14,561322,0.262959103061673,0.285300559858168,0.357319001579839
9668,14,568268,0.14553821823277,0.0985578462244689,0.140653451027028
9669,14,568270,0.111571613192822,0.111400806110638,0.317255098429838
9670,14,568858,0.0719120878223388,0.0554752132281579,0.195721644574339
9671,14,568966,0.0717404085032944,0.0555569594118429,0.197446429224724
9672,14,568996,0.0665288293882147,0.0554139387429019,0.230719446349426
9673,14,569044,0.059675404372963,0.0554360427626258,0.282450899737926
9674,14,569854,0.0926069129252722,0.113315352080124,0.414337100257603
9675,14,569854,0.189720098331584,0.120548189933788,0.116426890674361
9676,14,569966,0.13922922399183,0.11118140301393,0.211300243405336
9677,14,570806,0.0139731245309322,0.0909180843666178,0.877942649460756
9678,14,571968,-0.0379774647003532,0.207056744426194,0.85457713646395
9679,14,571979,0.0946232187156499,0.182630593709841,0.604704257603364
9680,14,572015,0.276334034398541,0.158773839962522,0.0826557435944809
9681,14,572128,0.197034836795012,0.143293855740325,0.169991007377386
9682,14,572137,0.155927099846792,0.106306198344099,0.143328013701678
9683,14,572143,0.0355092859023305,0.12503458965378,0.776580179845593
9684,14,572150,0.0668773689361108,0.120652181829093,0.579725303351585
9685,14,572217,0.236618205732836,0.181474882732355,0.193130253959408
9686,14,572224,0.355584555681912,0.240360761179181,0.139930996430198
9687,14,572252,0.101003669526144,0.111610739130637,0.366101826520541
9688,14,572330,0.0424149203040924,0.162515165976875,0.794251998549409
9689,14,572366,-0.206201653371894,0.353521306232115,0.560077761986186
9690,14,572600,-0.0265890775266227,0.0593566302599632,0.654460730766211
9691,14,572607,0.0368027774945943,0.0591555129538336,0.534254033748437
9692,14,574012,0.0153336396010104,0.106496806994359,0.885596723561363
9693,14,574015,-0.0304968972962438,0.110879843489197,0.783442919417734
9694,14,574170,0.0307786767765862,0.0557456772591509,0.581210937229297
9695,14,574408,0.0113623297576668,0.0580198519563344,0.844851833705388
9696,14,574697,0.0307710540792673,0.0554268916317715,0.579133628751407
9697,14,575614,0.0251532567153342,0.0581577495555119,0.665641774563029
9698,14,576990,0.0199507554269075,0.0562577280043151,0.723077531141418
9699,14,577297,0.0538015209624693,0.0559088390773908,0.336553646562987
9700,14,579044,0.0438302509097037,0.0554141891462902,0.429500068494327
9701,14,579920,0.0827577291185664,0.0649220767080881,0.203245373710338
9702,14,579960,0.00500213609963041,0.095981225204121,0.958465920750961
9703,14,580002,0.0235301761357026,0.0596731850768996,0.693584816747646
