SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
11337,16,191167,-0.0365904460542397,0.127387285188557,0.774098767573822
11338,16,191290,-0.11358903623028,0.131125400564537,0.386934541708966
11339,16,191331,-0.159310958238218,0.134356583859652,0.236525518069251
11340,16,195694,0.100453719117813,0.126176937803075,0.426489361013037
11341,16,195879,0.10592471574421,0.125675769369919,0.399887975943577
11342,16,196859,0.070530706502187,0.126379159533986,0.577137994830421
11343,16,197237,0.0562867665679727,0.126015452713088,0.655390426546962
11344,16,197765,0.173844121191989,0.243439058676792,0.475626370223796
11345,16,197765,-0.445294253223864,0.377045783055223,0.238394466686894
11346,16,197949,-0.273661627905357,0.254958633034498,0.283844168289455
11347,16,198072,-0.00671533498754895,0.127411139327661,0.957995950084648
11348,16,199543,0.0965914493850413,0.127447119363764,0.449019895732416
11349,16,202983,0.074369082840483,0.127460826802931,0.559952105293573
11350,16,206288,0.0199532607262074,0.127017549206028,0.875263270402695
11351,16,207364,0.0264909805943423,0.126157454461213,0.83380171337363
11352,16,207437,0.0148254158300813,0.126048588848637,0.90643828549564
11353,16,208852,0.038114908297745,0.127364980602132,0.764919795090035
11354,16,209279,0.0173450721307498,0.126772237997272,0.891250484507551
11355,16,210158,-0.007638684633964,0.126565040011019,0.951907985790581
11356,16,210433,0.0229435529033861,0.13033901129681,0.86037145283042
11357,16,211386,0.0430947014336589,0.125920270107691,0.732375462673616
11358,16,211579,0.44878511573503,0.486055722831896,0.356470990089164
11359,16,211917,0.120905947786234,0.259328023453289,0.641339981201876
11360,16,212704,-0.0836733649887313,0.125756768567135,0.506255560289516
11361,16,212773,-0.0980522934777344,0.126121821423021,0.437419246340568
11362,16,213411,-0.179257168870567,0.125241214045098,0.15323029727927
11363,16,214724,-0.248284269288653,0.124992240063317,0.047762120635463
11364,16,215183,-0.226816914129002,0.124962889396556,0.0703610252328859
11365,16,215973,-0.171931610873728,0.125621507563703,0.171979720690045
11366,16,218021,-0.197320894186269,0.124468955296909,0.113793099105171
11367,16,220471,-0.183494078877532,0.12517835185402,0.143576301280349
11368,16,220856,-0.198370830844467,0.125476395700373,0.114786997316678
11369,16,220879,-0.217757420674779,0.126395902149321,0.085796816976831
11370,16,221591,-0.173559268252966,0.126477070757842,0.170854234144477
11371,16,222732,-0.172439588776767,0.124356437770812,0.166421776728618
11372,16,223881,-0.12921775131846,0.124565159991265,0.30028251770161
11373,16,225111,-0.173998188792057,0.124176565196355,0.162028025320449
11374,16,227828,-0.203100995747441,0.124091764403313,0.102584332975122
11375,16,227880,-0.20506261717409,0.124098420437976,0.0993382459970331
11376,16,228020,-0.199870607773837,0.125156843941258,0.111169147925481
11377,16,228836,-0.20460401342649,0.124084769612743,0.10005668790558
11378,16,229266,-0.171171779537212,0.124030403211883,0.168435658784176
11379,16,229480,-0.21387595583531,0.124382504391957,0.0863995793596716
11380,16,229981,-0.184611378836015,0.124688616332498,0.139610688379687
11381,16,230687,-0.173196333914375,0.124413836683525,0.164768923709283
11382,16,232373,-0.093951854344176,0.12509489060913,0.453126129641461
11383,16,235230,-0.12090690751782,0.124748350011063,0.333105774703533
11384,16,235984,-0.118350352480461,0.125820176106773,0.34753723798408
11385,16,238141,-0.179953400187693,0.124546480364257,0.149381638606944
11386,16,238158,-0.185197934865759,0.124504809799767,0.137781786760055
11387,16,238341,-0.179677439658705,0.125802366028837,0.154103582052593
11388,16,238837,-0.169461647041721,0.124960653712712,0.175927779139872
11389,16,239186,-0.147474873593478,0.126033682516178,0.242740979989093
11390,16,241363,-0.161205051556751,0.123931127745459,0.194188001128942
11391,16,241781,-0.22090783400072,0.127522872256763,0.0840936909979045
11392,16,242191,-0.128525874693121,0.124011951734874,0.300725421307695
11393,16,243771,-0.123108770642501,0.124191823137512,0.322228255663292
11394,16,244227,-0.116198332830477,0.129494202887822,0.370157311277551
11395,16,246835,-0.0967805151087884,0.193003592907071,0.616371172490057
11396,16,248105,-0.0953135539265997,0.124290437779677,0.443676414043373
11397,16,250595,-0.00913998245389569,0.137743307446255,0.947132614311424
11398,16,250804,-0.0914417400630387,0.127038414547607,0.472126912344136
11399,16,256672,-0.103795301353868,0.125606854523368,0.409163404589099
11400,16,259609,0.0453084113228073,0.215470246943962,0.83357289712568
11401,16,260943,-0.0393675117735484,0.130767291049507,0.763553503809349
11402,16,261161,-0.0857747862309256,0.125496902426662,0.494751131393447
11403,16,261385,-0.11931846334156,0.126820352347964,0.347426994056236
11404,16,262588,-0.0762215359815939,0.125393574517782,0.543672260568745
11405,16,262948,-0.098204286848444,0.125034711334569,0.432736424180141
11406,16,263569,-0.0630794875344257,0.125176743447545,0.614629570360079
11407,16,263635,-0.0875609448790718,0.125057107221188,0.484283777073096
11408,16,266518,0.0122411111723559,0.125503731037292,0.92235623331724
11409,16,266729,0.0124131592718404,0.125185067885106,0.921068736944893
11410,16,267591,0.00520928858019909,0.125716858387128,0.966971202143871
11411,16,267787,-0.051093487278879,0.125925011756579,0.685175543415981
11412,16,269345,0.00905541527338294,0.125214838929755,0.94238898070574
11413,16,269829,-0.00427430427141384,0.125431860535985,0.972835246101358
11414,16,270942,0.0386128269541358,0.125557050521315,0.7586197312232
11415,16,270991,0.01218141493605,0.25940704473333,0.962572706868578
11416,16,271044,0.01968538865962,0.146317914857499,0.893053466872513
11417,16,271054,0.0179100729107676,0.137436066685939,0.89639091272717
11418,16,271083,0.0367613672998907,0.126530972822358,0.771579454154803
11419,16,271095,0.036604988322585,0.126254644278657,0.772040144573183
11420,16,271460,0.0148041246543146,0.12523226926865,0.90596585839388
11421,16,271555,0.0285599467785975,0.126032722705764,0.820860207189219
11422,16,272321,0.0251917540735956,0.127140222200165,0.843048414542575
11423,16,272587,0.0263797800765793,0.126191252096103,0.834532886557383
11424,16,272608,0.0462245563564458,0.126507747552638,0.715039789213092
11425,16,272771,0.0266567117780476,0.12582760183516,0.832345490183113
11426,16,273953,0.0039734221665777,0.126363834001653,0.97493298400209
11427,16,274031,-0.010615194614727,0.125964289083523,0.932888373614722
11428,16,274407,0.00779368257381274,0.126229068003139,0.950802936058656
11429,16,274932,0.0400293906656484,0.125887577074946,0.750690185471854
11430,16,275044,0.0300336843167079,0.126219627545582,0.812059625300525
11431,16,275336,-0.0319606992820325,0.128329059107275,0.803464857319074
11432,16,276079,0.452764190819156,0.253017920538116,0.0743987021304309
11433,16,276423,0.0265658454299159,0.126999523341279,0.834427861972658
11434,16,276463,0.0273475464541864,0.127901891154316,0.830813530948898
11435,16,276662,0.0358396058886623,0.127397360367771,0.778628715700912
11436,16,276675,0.0595806477445852,0.126506360173662,0.637953360777887
11437,16,277230,0.0191498007269358,0.128165624410749,0.881311909091796
11438,16,277302,-0.00491494879886345,0.134115116658919,0.970786992070075
11439,16,277437,0.0364714377139536,0.125622386006536,0.771737371389457
11440,16,277570,0.0302517858140596,0.128165990980749,0.813541637316586
11441,16,277737,0.0451375761501493,0.127317481689616,0.723155130809233
11442,16,277787,0.0266705015229096,0.125897602218088,0.8323519294857
11443,16,277836,0.0220842269421757,0.125810853740917,0.860759801637288
11444,16,277951,0.027222663008601,0.249085798484198,0.91303433602944
11445,16,278068,0.0714570214437289,0.133523247599334,0.592872456029179
11446,16,278223,-0.0505700264558744,0.134652876013679,0.707470751379306
11447,16,278867,0.00106929616311935,0.126299376249865,0.993249684250404
11448,16,279067,0.0132495335419271,0.125635403974316,0.916070557761575
11449,16,280178,0.111436626298545,0.124648435192873,0.371927035181473
11450,16,281799,0.0854545489118139,0.125139131386482,0.495132907238769
11451,16,281831,0.0735645393610975,0.125296675055821,0.557496531876834
11452,16,281975,0.0922354262918119,0.12536309847315,0.46237373570044
11453,16,282180,0.131616716845117,0.12629942749433,0.298078180228281
11454,16,283161,0.174027284718705,0.125842284767271,0.167569677027863
11455,16,283198,0.169175896462581,0.126271881676263,0.181180377096753
11456,16,283200,0.151873763707928,0.127235172033433,0.233417999974345
11457,16,283342,0.144792754502417,0.129873610930058,0.265662720398561
11458,16,283618,0.131915212030772,0.124904878143736,0.291633188483404
11459,16,284685,0.159792816719817,0.124722866171985,0.200970396026934
11460,16,286882,0.0914509175629659,0.12500733171734,0.464919823771868
11461,16,288425,0.0375600873550994,0.124789276798979,0.763600775333657
11462,16,292604,0.0385216511462361,0.125409284424214,0.758897040513025
11463,16,293786,0.0271729599347172,0.125659339205532,0.828923196476911
11464,16,295408,0.0201054665188853,0.125248167196048,0.872559323228956
11465,16,295944,-0.0553345477227942,0.124770533859412,0.657682674493377
11466,16,296048,-0.0491958511413542,0.124761993533071,0.693584673371257
11467,16,296837,0.0698310891518776,0.249290638851564,0.779550149347173
11468,16,297486,0.0344118002437677,0.125906501682423,0.784772965961577
11469,16,298374,0.177513263227525,0.142773082373811,0.214573416892302
11470,16,300317,0.0095487259373308,0.125998100685752,0.939633334503858
11471,16,300745,0.0147840675865332,0.12509659529953,0.905991292648781
11472,16,300812,0.0240798273090705,0.125314218869635,0.847730825333901
11473,16,305191,-0.0149261065574295,0.128199362794424,0.907378867004147
11474,16,305292,0.0418723439603954,0.127008693623509,0.741836607891448
11475,16,305368,0.038096880799332,0.127225355901311,0.764777455805121
11476,16,306491,0.0535829355775588,0.126430511593096,0.671960089239717
11477,16,309023,-0.0658798084680429,0.124735249854326,0.597722157150602
11478,16,309089,-0.0436310890543362,0.126008269792825,0.729356802342851
11479,16,310891,-0.12316621381716,0.124730174727384,0.324092918168877
11480,16,311025,-0.14175508513835,0.124259194366105,0.254725864984527
11481,16,313141,-0.26560275218502,0.13025541804766,0.0421853191580111
11482,16,314083,-0.171168353734465,0.124266574183724,0.169252433355668
11483,16,317370,-0.102258051151479,0.125134432143287,0.414373574732814
11484,16,319783,-0.136068814735159,0.126034124887229,0.281049050678859
11485,16,324393,-0.0613207046846225,0.128444306769844,0.633365048216284
11486,16,325063,-0.0931777418676913,0.12521058186385,0.457269756285764
11487,16,326625,-0.136521258441288,0.126164176734297,0.279950241228383
11488,16,326955,-0.0931738326016884,0.125718572396796,0.459107222958566
11489,16,326956,-0.0931738326016884,0.125718572396796,0.459107222958566
11490,16,327318,-0.0815022331951959,0.124785333096959,0.514091496142823
11491,16,328994,-0.0884678006591902,0.130766526676765,0.499145683733834
11492,16,333274,-0.0429056164300362,0.12575003951909,0.733157798150285
11493,16,334163,-0.00988316537345868,0.125455066666913,0.937253421080776
11494,16,334248,-0.0181588171947991,0.127182329904309,0.88654710657386
11495,16,334818,0.0124566491908684,0.12507341539547,0.920722637478251
11496,16,335267,0.0187533330138655,0.126682613971393,0.882400463588123
11497,16,336019,0.0228188289610801,0.125009589236068,0.855266396162028
11498,16,337021,0.0235090917322769,0.125567634892691,0.851593713073025
11499,16,337162,0.0458671018117085,0.126522550001051,0.717179559842327
11500,16,337655,0.0491465223437177,0.125971970028994,0.696669398370747
11501,16,338769,0.0361561929898359,0.12886600617055,0.779203056818937
11502,16,340393,0.0380602667479117,0.124471557749845,0.75995635237376
11503,16,341087,0.109909041301987,0.127655006106349,0.389830746459237
11504,16,341278,0.106347656252435,0.124884297405121,0.39503040405979
11505,16,341700,0.125286243918645,0.12482358488466,0.316207618251362
11506,16,341808,0.127540768177583,0.124676043429351,0.307019085672383
11507,16,342089,0.109362492319191,0.124730908284814,0.381198395652533
11508,16,342883,0.117341524354983,0.12444345937489,0.346361370708609
11509,16,344589,0.0774832322840689,0.126232040978584,0.539732342991519
11510,16,344783,0.0908616214510838,0.126945548148214,0.474617228750623
11511,16,344854,0.12577280896357,0.12642470358889,0.320493774916754
11512,16,344885,0.0626180105294585,0.126181649721915,0.620024841184056
11513,16,345435,0.0902299984626094,0.125700326743483,0.473344079123823
11514,16,345518,-0.00277371927231673,0.132357431801757,0.983292372528234
11515,16,347467,-0.00258595851887455,0.128064757368496,0.983901151442771
11516,16,347675,0.0525407858311242,0.152180813705556,0.730110289162752
11517,16,349333,0.00863751774436605,0.124935197539765,0.9449205249423
11518,16,351858,0.104947141911569,0.124876710785541,0.401249628141834
11519,16,354554,0.120549057765831,0.124771180897505,0.334625030433563
11520,16,357448,0.123610729131203,0.124903013581374,0.323021278296659
11521,16,357487,0.116843372691509,0.124777193839684,0.349699177982199
11522,16,357792,0.0848732074014844,0.25282944970238,0.737301421261326
11523,16,359487,0.0887844831294527,0.136551174577381,0.515991116155798
11524,16,359487,-0.715580623058452,0.599012147212766,0.233044922712512
11525,16,359549,0.0849249777831641,0.133286674367628,0.5244334386289
11526,16,360700,0.0949630267367747,0.125050785884976,0.448122704894512
11527,16,361642,0.0432251905715308,0.137884804451051,0.754095314872177
11528,16,361650,0.0530161413599063,0.139336634089415,0.703810861932483
11529,16,364799,0.0451183453766306,0.126890970607479,0.72237662592686
11530,16,368962,0.031136741606737,0.12500450399739,0.803439928912701
11531,16,370944,0.127405549548654,0.125272770233869,0.309838035914953
11532,16,374664,0.177932422712728,0.126090033738405,0.159080007707324
11533,16,375273,0.14198290503375,0.125129850282414,0.257277425499223
11534,16,379453,0.180834353970384,0.12641906834721,0.153476552352659
11535,16,379899,0.182394516005141,0.124420212446427,0.14355055135741
11536,16,381324,0.186515251456914,0.128017348543022,0.146018309950355
11537,16,382997,0.279932067132308,0.123751692481715,0.0243021165024194
11538,16,383323,-0.0732152333673781,0.263805932170972,0.781532224345847
11539,16,383323,0.803275981098055,0.751419249715262,0.285794845569551
11540,16,385700,0.173462466152128,0.124302982062872,0.163748002996503
11541,16,386559,0.128952335330114,0.137665014837213,0.349547627539801
11542,16,388383,0.106507580240505,0.124782547679301,0.393935687366273
11543,16,390896,0.092732974424882,0.124855394428764,0.458143355315036
11544,16,391737,0.113211478118205,0.124963840387803,0.365578203227912
11545,16,394692,0.0999324059590764,0.124726560629252,0.423547935189382
11546,16,394889,0.108601006276947,0.126802820074832,0.39232674022302
11547,16,397855,0.0805930975656801,0.124359156105366,0.517362747151682
11548,16,402293,0.0836528262983192,0.124760496438105,0.502972870104096
11549,16,402514,0.0845316463354887,0.124598669297877,0.497942720427266
11550,16,402519,0.0767705550493235,0.124581341773437,0.538140982794688
11551,16,403369,0.110438198302021,0.124438701468868,0.37541900992862
11552,16,403706,0.0779051832620851,0.124389515346378,0.531522803837548
11553,16,404629,0.126587603842375,0.125676420830072,0.314504469687668
11554,16,404759,-0.0478900733352319,0.201979813692356,0.812714218994084
11555,16,408647,0.14044131072121,0.124045706875353,0.258329806486527
11556,16,408849,0.143813009708588,0.124444691054576,0.248610858256303
11557,16,410559,0.100260188997272,0.124534053912426,0.421313990508015
11558,16,414655,0.106991885388161,0.124549758623179,0.390907330691015
11559,16,416016,0.102195236700708,0.124529598005606,0.412399385036356
11560,16,420442,0.102718081995738,0.130826087109308,0.432892347242591
11561,16,422802,0.0961631169131693,0.126180254534882,0.446503806682788
11562,16,423193,0.0614452517951494,0.124445075452925,0.621787003360629
11563,16,423981,0.0532923981676386,0.12578740764641,0.67206425564288
11564,16,425228,0.214910740162583,0.266757024858285,0.42099148699514
11565,16,425229,-0.0958571009389253,0.248371966060049,0.699772333334411
11566,16,425230,-0.0628703910385293,0.167042162038888,0.706864700246003
11567,16,426033,0.0817981030874733,0.125477212267333,0.514892427709833
11568,16,426036,0.0640233014800536,0.12651052644322,0.613122739668702
11569,16,429194,0.0345094273605276,0.124445052625074,0.781707058179841
11570,16,429289,0.0181885338113356,0.124429348092595,0.883866210466281
11571,16,429882,-0.0475544366546965,0.126054189889236,0.706211615592817
11572,16,432058,0.0886112342524619,0.124369213602467,0.476634984213527
11573,16,432771,-0.0181757509276687,0.12475112886403,0.884244472100873
11574,16,434375,-0.00199906387953747,0.125749478749453,0.987325389487913
11575,16,434477,-0.00286002852582373,0.12538982825661,0.981815440614347
11576,16,436464,0.11866468993213,0.15439872762242,0.442668411238183
11577,16,444059,-0.0316595392392513,0.124550319576041,0.799496196738756
11578,16,444574,-0.0482262132633212,0.125775972511622,0.701632177511479
11579,16,447582,-0.048102514354689,0.124736511061079,0.700000780060624
11580,16,450580,-0.042783439016371,0.130825759551199,0.743841969446289
11581,16,452142,-0.0998898321591088,0.126851233474169,0.431543067401114
11582,16,452342,-0.068616204194806,0.124546548371063,0.582031408951558
11583,16,453075,-0.0105869574727689,0.12566639849661,0.93290818397875
11584,16,454180,0.0218622917418238,0.125984594158675,0.862333159484681
11585,16,455737,0.0010342350885651,0.138993491072677,0.994067287896552
11586,16,458134,-0.00415959418236855,0.124744806287359,0.973418451638142
11587,16,462244,-0.0180943670075884,0.171044489968713,0.915811051780757
11588,16,463609,-0.0270160301931842,0.124362116611316,0.828149299036111
11589,16,463745,-0.0512627380427507,0.124158812340183,0.679944919946663
11590,16,464655,-0.0589015919203671,0.125457207502772,0.639005380781133
11591,16,465114,-0.0764472985048257,0.125002996420952,0.541220091330263
11592,16,466376,-0.00968549718383732,0.124893331159661,0.938229830566508
11593,16,468617,-0.0288331405013271,0.124567999849805,0.817087631011678
11594,16,469813,-0.0865772256715489,0.127224169027517,0.496628148473133
11595,16,470812,-0.0459358142251306,0.12511504336664,0.713728170077679
11596,16,471343,-0.0784963906555819,0.124903906161148,0.530112813262239
11597,16,473892,-0.0726948825183038,0.124320022941476,0.559096138519935
11598,16,475831,-0.00665065706857243,0.124411051783657,0.957397931099696
11599,16,476232,-0.0561143101363903,0.124211392980718,0.651716019769958
11600,16,476735,-0.092144041510152,0.125149683351466,0.462054976893689
11601,16,477416,-0.0717929168399112,0.124672634540812,0.565082523200595
11602,16,481940,-0.078243432914399,0.125236534231587,0.532528763171801
11603,16,485926,-0.189666946698278,0.197179532320127,0.336758380732616
11604,16,486479,-0.0746025923594091,0.12430115326773,0.548773910374848
11605,16,487107,-0.0566468819109898,0.12415608302046,0.64848691805225
11606,16,487561,-0.073528323839404,0.12536497409971,0.557904961773731
11607,16,488115,-0.01896081880344,0.125071101214099,0.879588783706712
11608,16,488158,-0.056456238598768,0.125388035868691,0.652804994425568
11609,16,491839,9.75296330769648e-05,0.136860578307228,0.999431813814219
11610,16,493871,0.0275198430697613,0.125076551998828,0.825979649320365
11611,16,493908,0.0533233108298211,0.12521358086065,0.670470237976899
11612,16,494210,0.0634218295364262,0.124201431578294,0.609924535460716
11613,16,496069,0.0518977237715112,0.124519286889552,0.677089278017829
11614,16,496405,0.0209433455576555,0.124537069268087,0.866546187336983
11615,16,496486,0.0617052978819223,0.124687933491439,0.620994210009011
11616,16,496734,0.0329235594798798,0.124878136495473,0.792206924578923
11617,16,500581,-0.14724306570903,0.276767985587113,0.59505440753194
11618,16,500581,-0.104263776006453,0.250192398669247,0.677125990287585
11619,16,501341,-0.0388365702660438,0.125135818135582,0.756473902194454
11620,16,502064,-0.101689033538538,0.125676556554162,0.418983745192231
11621,16,503488,-0.0430785435443928,0.126269350121359,0.733183175386663
11622,16,504270,0.0669783214413151,0.12581552847591,0.594816182331161
11623,16,505268,0.0902674016140028,0.125123560745113,0.471124944648942
11624,16,506544,0.0017196431693125,0.125604068494376,0.989084251674692
11625,16,508084,0.0569732812333623,0.136626528593586,0.676931779638256
11626,16,508190,0.0893007055593902,0.126327013587883,0.480094301245527
11627,16,511467,0.0775975337545582,0.125852072032225,0.53791098342636
11628,16,511586,0.111557729699507,0.127671152630116,0.382826869584291
11629,16,511956,0.091147888286774,0.127064126951362,0.473640150329376
11630,16,514485,0.038111525418641,0.129049977651106,0.767920189454019
11631,16,516172,0.0813831483817047,0.126090954016496,0.51906650432384
11632,16,518590,-0.0190396087089315,0.125810236855917,0.879797178028537
11633,16,520551,-0.0141259950285323,0.125677530522665,0.910571149057398
11634,16,521626,-0.0810517198239753,0.126290352456403,0.521426916483394
11635,16,522075,0.0947407428789884,0.377756290178782,0.80211575186733
11636,16,522078,0.208220262317163,0.161067835088793,0.19694341128192
11637,16,522087,0.315557179995936,0.2120194131894,0.13755376887079
11638,16,522104,-0.0634869754834955,0.128587304270705,0.621806309646483
11639,16,522323,-0.026441845607058,0.130541546149854,0.839599541729864
11640,16,523110,-0.00125292256016896,0.126499713933432,0.992103037913816
11641,16,523235,-0.0198246538821487,0.125406549505799,0.874481722727287
11642,16,524811,-0.00105130826243804,0.128862940224178,0.993495263657083
11643,16,525073,0.0345596109284302,0.125278241422949,0.782814841565765
11644,16,525661,-0.122169311009587,0.126478151078148,0.334739418637397
11645,16,526381,-0.0197985634054297,0.124948469392175,0.874189808455511
11646,16,526392,-0.0129988085802996,0.125046390444815,0.917266562326507
11647,16,532338,0.182402460965325,0.127627789630365,0.153838230593002
11648,16,533472,0.0501303251137528,0.162845457745041,0.758385733831992
11649,16,533665,0.133411120328359,0.126948860364327,0.29402137288942
11650,16,534748,0.135613276498956,0.125835046132456,0.28190056127856
11651,16,535073,0.123744750214701,0.126244708442791,0.327659923234823
11652,16,535809,0.152095573490935,0.129746812619631,0.241887607576245
11653,16,535986,0.147066954000542,0.126796248971766,0.246886305890363
11654,16,536756,-0.0786837824433064,0.265958155258814,0.767518416802486
11655,16,537435,0.183704016343178,0.127555146671446,0.150699121158581
11656,16,538056,0.184792706718879,0.127409905500146,0.147840686815214
11657,16,539109,0.182210392396621,0.126666913828166,0.151178153675231
11658,16,544393,0.170812088496536,0.126207733246625,0.176787453583797
11659,16,546787,0.127073634165534,0.127219357267544,0.318549353984914
11660,16,549715,0.132644174530296,0.126588213132172,0.295429302906414
11661,16,550659,0.153932434517041,0.126773162105584,0.225469609371483
11662,16,552419,0.203229546586685,0.126629708646003,0.109407386074075
11663,16,552585,0.166906735855987,0.126931025656055,0.189383504622189
11664,16,552949,0.159984316735161,0.126545450056545,0.206976611956853
11665,16,553071,0.205022444453832,0.126965672911664,0.107250388564836
11666,16,553465,0.102408961341703,0.130052915270476,0.43155230664825
11667,16,554350,0.130877155769583,0.126984619134556,0.303408924040978
11668,16,554689,0.161932793465024,0.126510348212637,0.201386926125207
11669,16,555419,0.123000001454969,0.126615797030386,0.331992998841138
11670,16,556778,0.13216954449199,0.126354550963831,0.296266948219625
11671,16,558975,0.145760562185072,0.126060891280996,0.248352228388259
11672,16,559542,0.113560334495803,0.125896884153135,0.367666231726315
11673,16,561420,0.126885105177003,0.130454885398662,0.331400294052467
11674,16,564316,0.11895488945258,0.126140595930145,0.3463083916796
11675,16,564355,0.105056049426856,0.126044433220347,0.405135284585243
11676,16,565119,0.112060019046101,0.132922895336483,0.399773988248378
11677,16,571530,0.0761772581254596,0.128315025820005,0.553110583722237
11678,16,572250,0.115214401295385,0.128407461764659,0.370193703905223
11679,16,572345,0.0818444711173985,0.14001631787558,0.559233657877879
11680,16,572345,0.264307355996587,0.288918068081442,0.360911815258876
11681,16,572464,0.131684401004304,0.128055206415179,0.304493619790577
11682,16,574886,0.127668545964185,0.12748397316648,0.317296333269554
11683,16,575622,0.107731666851674,0.12677472631211,0.396018822000115
11684,16,576040,0.101066691841741,0.128204953004816,0.431037873171887
11685,16,576347,0.0675666402145674,0.128158882884797,0.598378959191604
11686,16,576969,0.0864708306245923,0.127984243287817,0.499713795982893
11687,16,578941,0.0999365825144374,0.127177518091261,0.432509546417037
11688,16,579283,0.0660066541406721,0.126670951168209,0.602632519541642
11689,16,579790,0.0996218964246121,0.12734024810762,0.434546043193854
11690,16,579913,0.063157571083172,0.128110588683627,0.622324347321098
11691,16,584269,0.0349452366200766,0.128297824638545,0.785492245226544
11692,16,584312,0.064351485079551,0.127387707253596,0.613759987615922
11693,16,584582,0.0556546957224846,0.12637243480181,0.659915399841261
11694,16,585943,0.123373139577386,0.127005898711631,0.332015789762167
11695,16,586808,0.106438362674934,0.127191990793098,0.403253004856939
11696,16,586856,0.081453417886689,0.12661441504461,0.520435025523367
11697,16,586864,0.081453417886689,0.12661441504461,0.520435025523367
11698,16,586960,0.100476061079395,0.126575693516365,0.427843879683113
11699,16,586993,0.108423260818891,0.126788671432554,0.393048448446471
11700,16,587188,0.0955931174487767,0.126935704262587,0.451902000550846
11701,16,587395,0.162570325998178,0.129805022020047,0.211246186773977
11702,16,587583,0.0770035965137406,0.126835012808636,0.544164072803988
11703,16,587661,0.0858545036451344,0.128327885449456,0.50391712321754
11704,16,587778,0.15511907988242,0.127633841103241,0.225046961031464
11705,16,589406,0.049096386714981,0.126918004630582,0.699111103073668
11706,16,590624,0.0841412185991035,0.125395315229048,0.502654454151121
11707,16,591060,0.0425034997271161,0.128156139521664,0.740347333869588
11708,16,591536,0.102012092026668,0.12578847811507,0.417922901367108
11709,16,591589,0.13812136911938,0.13856697053312,0.319552039734055
11710,16,591766,0.0747349601678631,0.126838857047731,0.556096036454569
11711,16,591786,0.0757736804077582,0.126711433178624,0.550222110336399
11712,16,593213,0.0724428682060498,0.129786765386949,0.577083248338878
11713,16,599525,-0.019230792536758,0.124994403306547,0.877813380381682
11714,16,599564,-0.0351999313817374,0.124984553052679,0.778388998016826
11715,16,600519,0.00673721299221652,0.155666257924424,0.965502920445704
11716,16,600560,-0.436221402077519,0.307769021474977,0.157257911605492
11717,16,600877,-0.0381505963092741,0.125250277984532,0.760854195352111
11718,16,601071,-0.0311487816805962,0.125499501156982,0.804125185946344
11719,16,602166,-0.0291742141625877,0.125601561272312,0.816458341885896
11720,16,602864,-0.0148630745252382,0.129344426503812,0.908581140420922
11721,16,604113,0.0219319098725402,0.124709922861103,0.860502107731156
11722,16,604897,0.0183957792147799,0.126075796395727,0.884075346934817
11723,16,605104,0.0303170346154492,0.127244909571765,0.811819743720844
11724,16,605672,0.0183866747691362,0.125029555203006,0.883169698128824
11725,16,606419,0.0140390119416344,0.124760545338882,0.910469003619955
11726,16,606674,0.0314386747889644,0.124609519244882,0.800957928502214
11727,16,607820,0.0138815610182932,0.155145537595518,0.928755604012018
11728,16,607971,0.018097688607965,0.125282038306844,0.885223172965659
11729,16,608318,0.0204984226537076,0.124375432311059,0.869187186942517
11730,16,608420,0.0101512454916306,0.124199307586834,0.934904951897061
11731,16,608450,0.017518541938037,0.124376722444882,0.888068270543771
11732,16,608778,0.0219589311783991,0.125093610307761,0.860756000417122
11733,16,608786,0.0134376919775616,0.124595076540213,0.914175233794088
11734,16,611083,0.0806003420542466,0.124114671274414,0.516500749925562
11735,16,613348,-0.00694070259418136,0.130765349901223,0.957700153930965
11736,16,613369,-0.0068622238861449,0.126329621056958,0.956710951562042
11737,16,614208,-0.00708402780179532,0.125627737987663,0.955063789390667
11738,16,615020,0.0170659861541311,0.124376900686803,0.890941561256689
11739,16,616534,0.040325823568313,0.134476609644214,0.764450988754208
11740,16,616806,0.00180298615547497,0.124731142031323,0.988475162397612
11741,16,618813,0.0750923528943666,0.124300317833005,0.546151673422834
11742,16,619798,0.0523733629028438,0.124690152468179,0.674720495015143
11743,16,620255,-0.0588657222381137,0.224789790327427,0.79357433777919
11744,16,622910,0.0965127794072335,0.124258423561789,0.437849933887725
11745,16,623271,0.069103350016978,0.126648670051959,0.585664718064296
11746,16,625011,0.125268785381541,0.125278874673828,0.31803441213946
11747,16,627247,0.20274379349549,0.124784022932132,0.105106702057543
11748,16,627281,0.161209702711235,0.124780514512367,0.197220978910271
11749,16,629630,0.140483879887423,0.125251268461165,0.26278795102198
11750,16,630835,0.0623136038819168,0.124687076488433,0.617555496085682
11751,16,631047,0.0666953360574764,0.124511124935739,0.592532502204139
11752,16,631285,0.0553500352329348,0.182039104918989,0.761264574703731
11753,16,631703,0.0776590746263676,0.1243017251045,0.532530461871642
11754,16,635798,0.158146213288566,0.124431012997161,0.204581565455879
11755,16,637935,0.134200876569424,0.124337060868091,0.281177002422757
11756,16,638064,0.126863013756591,0.124538395164221,0.309059258141554
11757,16,638486,0.0806614170621848,0.124475906978217,0.517400855531781
11758,16,641225,0.207902118795703,0.123777083863207,0.0939102986822957
11759,16,641460,0.247551029340976,0.12440327693837,0.0473721941780027
