seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrI,rossi_2021_promoters,promoter,158633.0,158918.0,1,-,.,Name=RFA1;Desc=fragile,YAR007C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,445159.0,445428.0,1,-,.,Name=VBA1;Desc=stable,YMR088C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,724380.0,724633.0,1,-,.,Name=TAF7;Desc=stable,YMR227C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,273727.0,274008.0,1,-,.,Name=MDM38;Desc=fragile,YOL027C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,27490.0,27807.0,1,-,.,Name=RTG2;Desc=fragile,YGL252C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,640268.0,640577.0,1,-,.,Name=SKG1;Desc=stable,YKR100C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,46487.0,46804.0,1,-,.,Name=KEL3;Desc=stable,YPL263C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,183003.0,183297.0,1,-,.,Name=SAS10;Desc=stable,YDL153C_NFR/NDR
chrI,rossi_2021_promoters,promoter,56817.0,57031.0,1,-,.,Name=SPC72;Desc=stable,YAL047C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,183386.0,183647.0,1,-,.,Name=YEH2;Desc=stable,YLR020C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,703942.0,704123.0,1,-,.,Name=GRS2;Desc=stable,YPR081C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,85977.0,86248.0,1,-,.,Name=MID1;Desc=stable,YNL291C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,398107.0,398366.0,1,-,.,Name=SEN54;Desc=stable,YPL083C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,514239.0,514680.0,1,-,.,Name=ULP1;Desc=stable,YPL020C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,856104.0,856354.0,1,-,.,Name=VPS64;Desc=stable,YDR200C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,777246.0,777356.0,1,-,.,Name=nan;Desc=stable,YMR252C_NFR/NDR
chrI,rossi_2021_promoters,promoter,82526.0,82783.0,1,-,.,Name=FUN19;Desc=stable,YAL034C_NFR/NDR
chrX,rossi_2021_promoters,promoter,327876.0,328130.0,1,-,.,Name=BIT61;Desc=stable,YJL058C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,984239.0,984479.0,1,-,.,Name=BRF1;Desc=stable,YGR246C_NFR/NDR
chrII,rossi_2021_promoters,promoter,744621.0,744882.0,1,-,.,Name=BIT2;Desc=stable,YBR270C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,146870.0,147175.0,1,-,.,Name=SPB4;Desc=stable,YFL002C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,439079.0,439337.0,1,-,.,Name=CDC23;Desc=stable,YHR166C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,474902.0,475220.0,1,-,.,Name=SSN3;Desc=stable,YPL042C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,483810.0,484062.0,1,-,.,Name=GPI16;Desc=stable,YHR188C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,837433.0,837823.0,1,-,.,Name=NCA2;Desc=stable,YPR155C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,895738.0,896006.0,1,-,.,Name=HDA3;Desc=stable,YPR179C_NFR/NDR
chrII,rossi_2021_promoters,promoter,702471.0,702655.0,1,-,.,Name=THI2;Desc=stable,YBR240C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,653927.0,654228.0,1,-,.,Name=LCB4;Desc=fragile,YOR171C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,53711.0,54002.0,1,-,.,Name=GUT2;Desc=stable,YIL155C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,223046.0,223295.0,1,-,.,Name=PRR1;Desc=stable,YKL116C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,478120.0,478347.0,1,-,.,Name=IRS4;Desc=stable,YKR019C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,680003.0,680263.0,1,-,.,Name=ALT2;Desc=stable,YDR111C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,83719.0,84150.0,1,-,.,Name=ETP1;Desc=nan,YHL010C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,255424.0,255713.0,1,-,.,Name=YPF1;Desc=fragile,YKL100C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,598898.0,599149.0,1,-,.,Name=HBS1;Desc=stable,YKR084C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,494205.0,494500.0,1,-,.,Name=CDH1;Desc=stable,YGL003C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,286818.0,287179.0,1,-,.,Name=MSR1;Desc=stable,YHR091C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,544963.0,545196.0,1,-,.,Name=PSO2;Desc=stable,YMR137C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,345972.0,346361.0,1,-,.,Name=CDC45;Desc=stable,YLR103C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,462645.0,462844.0,1,-,.,Name=ATP25;Desc=stable,YMR098C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,156168.0,156499.0,1,-,.,Name=SRP72;Desc=fragile,YPL210C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1153606.0,1153919.0,1,-,.,Name=nan;Desc=stable,YDR341C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1006080.0,1006356.0,1,-,.,Name=CNA1;Desc=fragile,YLR433C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,762351.0,762628.0,1,-,.,Name=SPH1;Desc=stable,YLR313C_NFR/NDR
chrV,rossi_2021_promoters,promoter,316492.0,316922.0,1,-,.,Name=MRX1;Desc=stable,YER077C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,238123.0,238365.0,1,-,.,Name=GPI10;Desc=stable,YGL142C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,646810.0,647152.0,1,-,.,Name=GCD2;Desc=fragile,YGR083C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,510596.0,510810.0,1,-,.,Name=CAF4;Desc=stable,YKR036C_NFR/NDR
chrII,rossi_2021_promoters,promoter,269560.0,269841.0,1,-,.,Name=MNN2;Desc=stable,YBR015C_NFR/NDR
chrII,rossi_2021_promoters,promoter,764687.0,764965.0,1,-,.,Name=SAF1;Desc=stable,YBR280C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,55759.0,55936.0,1,-,.,Name=MTO1;Desc=stable,YGL236C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,122271.0,122531.0,1,-,.,Name=TPO5;Desc=stable,YKL174C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,91663.0,91904.0,1,-,.,Name=SMF1;Desc=stable,YOL122C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,258583.0,258898.0,1,-,.,Name=ATG20;Desc=fragile,YDL113C_NFR/NDR
chrX,rossi_2021_promoters,promoter,667141.0,667378.0,1,-,.,Name=STR2;Desc=stable,YJR130C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,586348.0,586526.0,1,-,.,Name=RUP1;Desc=fragile,YOR138C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,412070.0,412271.0,1,-,.,Name=nan;Desc=stable,YNL115C_NFR/NDR
chrII,rossi_2021_promoters,promoter,734593.0,734861.0,1,-,.,Name=RGD1;Desc=stable,YBR260C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,47722.0,47915.0,1,-,.,Name=LAM5;Desc=stable,YFL042C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,180967.0,181245.0,1,-,.,Name=MPA43;Desc=stable,YNL249C_NFR/NDR
chrII,rossi_2021_promoters,promoter,664704.0,664959.0,1,-,.,Name=nan;Desc=nan,YBR219C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,627077.0,627383.0,1,-,.,Name=ART5;Desc=fragile,YGR068C_NFR/NDR
chrX,rossi_2021_promoters,promoter,419546.0,419822.0,1,-,.,Name=NOP9;Desc=stable,YJL010C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,906827.0,907090.0,1,-,.,Name=ART10;Desc=stable,YLR392C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,896377.0,896656.0,1,-,.,Name=SNU66;Desc=stable,YOR308C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,994810.0,995091.0,1,-,.,Name=MNE1;Desc=stable,YOR350C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,473648.0,473839.0,1,-,.,Name=HEL1;Desc=stable,YKR017C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,160410.0,160671.0,1,-,.,Name=nan;Desc=stable,YCR023C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,237751.0,238052.0,1,-,.,Name=nan;Desc=stable,YIL067C_NFR/NDR
chrX,rossi_2021_promoters,promoter,330148.0,330531.0,1,-,.,Name=IKS1;Desc=stable,YJL057C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1045109.0,1045554.0,1,-,.,Name=SRP101;Desc=fragile,YDR292C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,312642.0,312904.0,1,-,.,Name=THI3;Desc=stable,YDL080C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,339599.0,339810.0,1,-,.,Name=CHA4;Desc=nan,YLR098C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,800694.0,800959.0,1,-,.,Name=APC5;Desc=stable,YOR249C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1108080.0,1108305.0,1,-,.,Name=SWA2;Desc=stable,YDR320C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,475462.0,475753.0,1,-,.,Name=YPK2;Desc=stable,YMR104C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1076088.0,1076421.0,1,-,.,Name=MAL11;Desc=fragile,YGR289C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,407178.0,407557.0,1,-,.,Name=HCS1;Desc=stable,YKL017C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,941208.0,941330.0,1,-,.,Name=ARR2;Desc=stable,YPR200C_NFR/NDR
chrI,rossi_2021_promoters,promoter,54842.0,55592.0,1,-,.,Name=GEM1;Desc=stable,YAL048C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,869642.0,869901.0,1,-,.,Name=ATM1;Desc=stable,YMR301C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,457955.0,458225.0,1,-,.,Name=GYP1;Desc=fragile,YOR070C_NFR/NDR
chrII,rossi_2021_promoters,promoter,476463.0,476647.0,1,-,.,Name=TKL2;Desc=stable,YBR117C_NFR/NDR
chrX,rossi_2021_promoters,promoter,256746.0,256991.0,1,-,.,Name=TOK1;Desc=stable,YJL093C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,349184.0,349456.0,1,-,.,Name=ELM1;Desc=stable,YKL048C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,715373.0,715696.0,1,-,.,Name=SAC6;Desc=fragile,YDR129C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,156323.0,156576.0,1,-,.,Name=NOC3;Desc=stable,YLR002C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,234504.0,234762.0,1,-,.,Name=ROG1;Desc=nan,YGL144C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,186957.0,187321.0,1,-,.,Name=MSC7;Desc=stable,YHR039C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1178175.0,1178474.0,1,-,.,Name=ATP22;Desc=fragile,YDR350C_NFR/NDR
chrX,rossi_2021_promoters,promoter,153033.0,153234.0,1,-,.,Name=YUR1;Desc=stable,YJL139C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1382097.0,1382300.0,1,-,.,Name=HEH2;Desc=stable,YDR458C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,794216.0,794540.0,1,-,.,Name=STB3;Desc=fragile,YDR169C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,177440.0,177629.0,1,-,.,Name=XBP1;Desc=stable,YIL101C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,384837.0,384938.0,1,-,.,Name=MAE1;Desc=fragile,YKL029C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,506396.0,506694.0,1,-,.,Name=MET12;Desc=stable,YPL023C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,628543.0,628839.0,1,-,.,Name=RLI1;Desc=fragile,YDR091C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,542135.0,542321.0,1,-,.,Name=SLM2;Desc=nan,YNL047C_NFR/NDR
chrII,rossi_2021_promoters,promoter,5023.0,6037.0,1,-,.,Name=nan;Desc=nan,YBL111C_NFR/NDR
chrV,rossi_2021_promoters,promoter,335297.0,335482.0,1,-,.,Name=DOT6;Desc=fragile,YER088C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,849101.0,849309.0,1,-,.,Name=DCR2;Desc=stable,YLR361C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,977097.0,977198.0,1,-,.,Name=YAP1802;Desc=fragile,YGR241C_NFR/NDR
chrII,rossi_2021_promoters,promoter,501583.0,501861.0,1,-,.,Name=AGP2;Desc=fragile,YBR132C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,136329.0,136580.0,1,-,.,Name=LMO1;Desc=stable,YLL007C_NFR/NDR
chrX,rossi_2021_promoters,promoter,413384.0,413639.0,1,-,.,Name=VTC4;Desc=fragile,YJL012C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,34086.0,34382.0,1,-,.,Name=DOA1;Desc=fragile,YKL213C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1149457.0,1149726.0,1,-,.,Name=nan;Desc=stable,YDR338C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,161316.0,161580.0,1,-,.,Name=RSM22;Desc=stable,YKL155C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,469269.0,469440.0,1,-,.,Name=nan;Desc=nan,YKR015C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,241506.0,241764.0,1,-,.,Name=MLH3;Desc=stable,YPL164C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,836520.0,836635.0,1,-,.,Name=TPO4;Desc=fragile,YOR273C_NFR/NDR
chrII,rossi_2021_promoters,promoter,107449.0,107705.0,1,-,.,Name=SKT5;Desc=stable,YBL061C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,38623.0,38786.0,1,-,.,Name=GUT1;Desc=stable,YHL032C_NFR/NDR
chrII,rossi_2021_promoters,promoter,553185.0,553471.0,1,-,.,Name=SLI15;Desc=stable,YBR156C_NFR/NDR
chrV,rossi_2021_promoters,promoter,390123.0,390399.0,1,-,.,Name=TMN3;Desc=stable,YER113C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,193177.0,193474.0,1,-,.,Name=UTP25;Desc=fragile,YIL091C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,320203.0,320510.0,1,-,.,Name=ALT1;Desc=fragile,YLR089C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,355060.0,355229.0,1,-,.,Name=nan;Desc=fragile,YNL144C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,133422.0,133796.0,1,-,.,Name=KKQ8;Desc=stable,YKL168C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,141335.0,141526.0,1,-,.,Name=HMI1;Desc=stable,YOL095C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,114694.0,114992.0,1,-,.,Name=KEX1;Desc=stable,YGL203C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,568209.0,568412.0,1,-,.,Name=RIM13;Desc=stable,YMR154C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,475893.0,476142.0,1,-,.,Name=nan;Desc=stable,YKR018C_NFR/NDR
chrII,rossi_2021_promoters,promoter,657579.0,657833.0,1,-,.,Name=YBP1;Desc=stable,YBR216C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,103366.0,103646.0,1,-,.,Name=nan;Desc=stable,YDL199C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,675839.0,676104.0,1,-,.,Name=nan;Desc=stable,YDR109C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,394614.0,394910.0,1,-,.,Name=EXO1;Desc=nan,YOR033C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,441148.0,441430.0,1,-,.,Name=LPL1;Desc=nan,YOR059C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,107969.0,108117.0,1,-,.,Name=KNS1;Desc=nan,YLL019C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,630627.0,630830.0,1,-,.,Name=NFI1;Desc=stable,YOR156C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,129137.0,129636.0,1,-,.,Name=SEC2;Desc=stable,YNL272C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,347437.0,347825.0,1,-,.,Name=nan;Desc=stable,YPL109C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,166351.0,166592.0,1,-,.,Name=NPP1;Desc=fragile,YCR026C_NFR/NDR
chrV,rossi_2021_promoters,promoter,56121.0,56373.0,1,-,.,Name=MAK10;Desc=stable,YEL053C_NFR/NDR
chrV,rossi_2021_promoters,promoter,502874.0,503141.0,1,-,.,Name=RAD4;Desc=stable,YER162C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,176435.0,176632.0,1,-,.,Name=GSY1;Desc=stable,YFR015C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,792216.0,792521.0,1,-,.,Name=PUS7;Desc=stable,YOR243C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,302954.0,303260.0,1,-,.,Name=nan;Desc=nan,YCR099C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,486493.0,486765.0,1,-,.,Name=GCV1;Desc=fragile,YDR019C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,784225.0,784599.0,1,-,.,Name=SEC1;Desc=stable,YDR164C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,202504.0,202752.0,1,-,.,Name=HST1;Desc=stable,YOL068C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,172449.0,172743.0,1,-,.,Name=FEN2;Desc=fragile,YCR028C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,442734.0,443035.0,1,-,.,Name=VPS1;Desc=fragile,YKR001C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,163148.0,163577.0,1,-,.,Name=NRP1;Desc=stable,YDL167C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,448016.0,448315.0,1,-,.,Name=ECM9;Desc=stable,YKR004C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1092527.0,1092762.0,1,-,.,Name=RAD34;Desc=nan,YDR314C_NFR/NDR
chrI,rossi_2021_promoters,promoter,168981.0,169307.0,1,-,.,Name=BUD14;Desc=fragile,YAR014C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,560718.0,561213.0,1,-,.,Name=DBF4;Desc=fragile,YDR052C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,479170.0,479524.0,1,-,.,Name=TGL5;Desc=stable,YOR081C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,609520.0,609784.0,1,-,.,Name=EST1;Desc=stable,YLR233C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,296169.0,296471.0,1,-,.,Name=EMP70;Desc=fragile,YLR083C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,635261.0,635782.0,1,-,.,Name=UBP11;Desc=fragile,YKR098C_NFR/NDR
chrII,rossi_2021_promoters,promoter,153649.0,153961.0,1,-,.,Name=POL12;Desc=fragile,YBL035C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,427221.0,427393.0,1,-,.,Name=LEU4;Desc=fragile,YNL104C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,584010.0,584317.0,1,-,.,Name=SIA1;Desc=stable,YOR137C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,258536.0,258859.0,1,-,.,Name=GIS4;Desc=stable,YML006C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,36563.0,36824.0,1,-,.,Name=GYP7;Desc=stable,YDL234C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,241506.0,241764.0,1,-,.,Name=SET6;Desc=stable,YPL165C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1116677.0,1116919.0,1,-,.,Name=UTP4;Desc=stable,YDR324C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,267521.0,267775.0,1,-,.,Name=nan;Desc=stable,YDL109C_NFR/NDR
chrX,rossi_2021_promoters,promoter,658617.0,658871.0,1,-,.,Name=VPS70;Desc=stable,YJR126C_NFR/NDR
chrII,rossi_2021_promoters,promoter,356022.0,356255.0,1,-,.,Name=UBP14;Desc=stable,YBR058C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,943418.0,943701.0,1,-,.,Name=nan;Desc=stable,YDR239C_NFR/NDR
chrII,rossi_2021_promoters,promoter,804856.0,805169.0,1,-,.,Name=MAL31;Desc=fragile,YBR298C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,167253.0,167493.0,1,-,.,Name=CDC9;Desc=stable,YDL164C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,914874.0,915155.0,1,-,.,Name=AFG2;Desc=stable,YLR397C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,902262.0,902564.0,1,-,.,Name=ELP2;Desc=stable,YGR200C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,400074.0,400380.0,1,-,.,Name=SHE4;Desc=fragile,YOR035C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,273867.0,274161.0,1,-,.,Name=MEF1;Desc=stable,YLR069C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,605101.0,605390.0,1,-,.,Name=ELG1;Desc=stable,YOR144C_NFR/NDR
chrII,rossi_2021_promoters,promoter,2728.0,3478.0,1,-,.,Name=nan;Desc=nan,YBL113C_NFR/NDR
chrX,rossi_2021_promoters,promoter,180279.0,180569.0,1,-,.,Name=PBS2;Desc=stable,YJL128C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,30197.0,30544.0,1,-,.,Name=HFM1;Desc=nan,YGL251C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,965684.0,965979.0,1,-,.,Name=nan;Desc=stable,YGR237C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1427179.0,1427432.0,1,-,.,Name=VPS72;Desc=stable,YDR485C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,730587.0,730841.0,1,-,.,Name=HOL1;Desc=stable,YNR055C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,662146.0,662344.0,1,-,.,Name=ALE1;Desc=stable,YOR175C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,982104.0,982431.0,1,-,.,Name=SDA1;Desc=fragile,YGR245C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,227131.0,227399.0,1,-,.,Name=SQS1;Desc=stable,YNL224C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1017799.0,1018001.0,1,-,.,Name=SEC39;Desc=stable,YLR440C_NFR/NDR
chrV,rossi_2021_promoters,promoter,460190.0,460551.0,1,-,.,Name=UBP5;Desc=stable,YER144C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,346048.0,346328.0,1,-,.,Name=YCK2;Desc=nan,YNL154C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,5716.0,5942.0,1,-,.,Name=nan;Desc=stable,YKL222C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,563768.0,564074.0,1,-,.,Name=nan;Desc=stable,YPR003C_NFR/NDR
chrII,rossi_2021_promoters,promoter,96095.0,96329.0,1,-,.,Name=UBP13;Desc=fragile,YBL067C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,252604.0,252875.0,1,-,.,Name=PAT1;Desc=stable,YCR077C_NFR/NDR
chrX,rossi_2021_promoters,promoter,184253.0,184521.0,1,-,.,Name=SPT10;Desc=nan,YJL127C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1016725.0,1017016.0,1,-,.,Name=APL6;Desc=stable,YGR261C_NFR/NDR
chrX,rossi_2021_promoters,promoter,128946.0,129238.0,1,-,.,Name=SSY5;Desc=stable,YJL156C_NFR/NDR
chrX,rossi_2021_promoters,promoter,700617.0,700900.0,1,-,.,Name=PMT4;Desc=stable,YJR143C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,810787.0,811019.0,1,-,.,Name=TRE2;Desc=stable,YOR256C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,270117.0,270459.0,1,-,.,Name=RSM23;Desc=stable,YGL129C_NFR/NDR
chrV,rossi_2021_promoters,promoter,342168.0,342402.0,1,-,.,Name=MET6;Desc=stable,YER091C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,400074.0,400380.0,1,-,.,Name=nan;Desc=nan,YOR034C-A_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1217560.0,1217820.0,1,-,.,Name=XRS2;Desc=stable,YDR369C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,510141.0,510391.0,1,-,.,Name=RFX1;Desc=nan,YLR176C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,167424.0,167714.0,1,-,.,Name=DAP2;Desc=stable,YHR028C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,235484.0,235745.0,1,-,.,Name=SEC6;Desc=stable,YIL068C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,397287.0,397641.0,1,-,.,Name=AKR2;Desc=fragile,YOR034C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,693133.0,693388.0,1,-,.,Name=EFR3;Desc=stable,YMR212C_NFR/NDR
chrII,rossi_2021_promoters,promoter,447333.0,447598.0,1,-,.,Name=EXO84;Desc=stable,YBR102C_NFR/NDR
chrII,rossi_2021_promoters,promoter,760084.0,760308.0,1,-,.,Name=PPS1;Desc=stable,YBR276C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,446120.0,446357.0,1,-,.,Name=CWH41;Desc=stable,YGL027C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,461295.0,461608.0,1,-,.,Name=TOF2;Desc=fragile,YKR010C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,31350.0,31698.0,1,-,.,Name=FIG4;Desc=stable,YNL325C_NFR/NDR
chrII,rossi_2021_promoters,promoter,241410.0,241691.0,1,-,.,Name=NTH2;Desc=stable,YBR001C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,381432.0,381709.0,1,-,.,Name=NAT1;Desc=stable,YDL040C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,599117.0,599420.0,1,-,.,Name=CEP3;Desc=stable,YMR168C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,431959.0,432209.0,1,-,.,Name=ACF2;Desc=stable,YLR144C_NFR/NDR
chrX,rossi_2021_promoters,promoter,53117.0,53357.0,1,-,.,Name=RCY1;Desc=stable,YJL204C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,191445.0,191874.0,1,-,.,Name=01-Oct;Desc=stable,YKL134C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,771699.0,771948.0,1,-,.,Name=BUD6;Desc=stable,YLR319C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,355395.0,355680.0,1,-,.,Name=SYH1;Desc=stable,YPL105C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,805099.0,805411.0,1,-,.,Name=VRP1;Desc=stable,YLR337C_NFR/NDR
