seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
XIV,van_Dijk_2011,ncRNA,242272,244255,3.638050909,-,.,ID=14R-90;Name=XUT_14R-90;xrn1_to_WT_log2_ratio=3.63805090915597;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-90
XIV,van_Dijk_2011,ncRNA,275281,275655,4.036268244,-,.,ID=14R-106;Name=XUT_14R-106;xrn1_to_WT_log2_ratio=4.03626824392908;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-106
XIV,van_Dijk_2011,ncRNA,288785,289180,2.239813956,-,.,ID=14R-108;Name=XUT_14R-108;xrn1_to_WT_log2_ratio=2.23981395647524;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-108
XIV,van_Dijk_2011,ncRNA,297766,298109,3.201700264,-,.,ID=14R-111;Name=XUT_14R-111;xrn1_to_WT_log2_ratio=3.20170026434701;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-111
XIV,van_Dijk_2011,ncRNA,301233,302288,2.492314717,-,.,ID=14R-114;Name=XUT_14R-114;xrn1_to_WT_log2_ratio=2.49231471673702;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-114
XIV,van_Dijk_2011,ncRNA,330527,331351,2.672005312,-,.,ID=14R-128;Name=XUT_14R-128;xrn1_to_WT_log2_ratio=2.67200531188336;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-128
XIV,van_Dijk_2011,ncRNA,335167,337788,3.260316081,-,.,ID=14R-130;Name=XUT_14R-130;xrn1_to_WT_log2_ratio=3.26031608144359;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-130
XIV,van_Dijk_2011,ncRNA,339727,340147,3.754813899,-,.,ID=14R-132;Name=XUT_14R-132;xrn1_to_WT_log2_ratio=3.75481389902883;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-132
XIV,van_Dijk_2011,ncRNA,348730,348983,2.947458977,-,.,ID=14R-136;Name=XUT_14R-136;xrn1_to_WT_log2_ratio=2.94745897697122;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-136
XIV,van_Dijk_2011,ncRNA,355617,356208,1.663155954,-,.,ID=14R-141;Name=XUT_14R-141;xrn1_to_WT_log2_ratio=1.66315595438378;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-141
XIV,van_Dijk_2011,ncRNA,383080,383528,3.381355504,-,.,ID=14R-153;Name=XUT_14R-153;xrn1_to_WT_log2_ratio=3.38135550350138;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-153
XIV,van_Dijk_2011,ncRNA,392824,393564,3.498868918,-,.,ID=14R-157;Name=XUT_14R-157;xrn1_to_WT_log2_ratio=3.49886891798135;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-157
XIV,van_Dijk_2011,ncRNA,405950,408066,2.648013931,-,.,ID=14R-162;Name=XUT_14R-162;xrn1_to_WT_log2_ratio=2.64801393094774;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-162
XIV,van_Dijk_2011,ncRNA,450889,451511,4.690423312,-,.,ID=14R-179;Name=XUT_14R-179;xrn1_to_WT_log2_ratio=4.69042331175887;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-179
XIV,van_Dijk_2011,ncRNA,462183,463020,5.394345342,-,.,ID=14R-181;Name=XUT_14R-181;xrn1_to_WT_log2_ratio=5.39434534228941;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-181
XIV,van_Dijk_2011,ncRNA,463308,463793,5.316692787,-,.,ID=14R-184;Name=XUT_14R-184;xrn1_to_WT_log2_ratio=5.31669278663694;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-184
XIV,van_Dijk_2011,ncRNA,463859,465390,4.795198971,-,.,ID=14R-185;Name=XUT_14R-185;xrn1_to_WT_log2_ratio=4.79519897050957;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-185
XIV,van_Dijk_2011,ncRNA,465520,466655,3.894129475,-,.,ID=14R-187;Name=XUT_14R-187;xrn1_to_WT_log2_ratio=3.89412947456509;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-187
XIV,van_Dijk_2011,ncRNA,479485,480171,2.931862122,-,.,ID=14R-192;Name=XUT_14R-192;xrn1_to_WT_log2_ratio=2.9318621219202;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-192
XIV,van_Dijk_2011,ncRNA,480556,480943,1.154901057,-,.,ID=14R-194;Name=XUT_14R-194;xrn1_to_WT_log2_ratio=1.1549010568417;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-194
XIV,van_Dijk_2011,ncRNA,481628,483138,3.854349573,-,.,ID=14R-195;Name=XUT_14R-195;xrn1_to_WT_log2_ratio=3.85434957257974;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-195
XIV,van_Dijk_2011,ncRNA,488370,488651,3.389977213,-,.,ID=14R-201;Name=XUT_14R-201;xrn1_to_WT_log2_ratio=3.38997721267217;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-201
XIV,van_Dijk_2011,ncRNA,490196,491243,3.460953499,-,.,ID=14R-204;Name=XUT_14R-204;xrn1_to_WT_log2_ratio=3.46095349925287;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-204
XIV,van_Dijk_2011,ncRNA,493232,493594,3.867490672,-,.,ID=14R-205;Name=XUT_14R-205;xrn1_to_WT_log2_ratio=3.86749067226781;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-205
XIV,van_Dijk_2011,ncRNA,501201,502844,4.600091304,-,.,ID=14R-210;Name=XUT_14R-210;xrn1_to_WT_log2_ratio=4.60009130423018;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-210
XIV,van_Dijk_2011,ncRNA,525016,525521,3.140104055,-,.,ID=14R-217;Name=XUT_14R-217;xrn1_to_WT_log2_ratio=3.14010405491362;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-217
XIV,van_Dijk_2011,ncRNA,525539,525839,2.933452119,-,.,ID=14R-219;Name=XUT_14R-219;xrn1_to_WT_log2_ratio=2.93345211897734;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-219
XIV,van_Dijk_2011,ncRNA,530201,530976,4.105812903,-,.,ID=14R-220;Name=XUT_14R-220;xrn1_to_WT_log2_ratio=4.10581290256866;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-220
XIV,van_Dijk_2011,ncRNA,531321,532564,2.869703819,-,.,ID=14R-223;Name=XUT_14R-223;xrn1_to_WT_log2_ratio=2.86970381945678;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-223
XIV,van_Dijk_2011,ncRNA,542878,543180,4.269387072,-,.,ID=14R-229;Name=XUT_14R-229;xrn1_to_WT_log2_ratio=4.26938707185858;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-229
XIV,van_Dijk_2011,ncRNA,547236,549254,3.507268,-,.,ID=14R-232;Name=XUT_14R-232;xrn1_to_WT_log2_ratio=3.50726800046404;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-232
XIV,van_Dijk_2011,ncRNA,570457,571663,2.874316121,-,.,ID=14R-245;Name=XUT_14R-245;xrn1_to_WT_log2_ratio=2.87431612149854;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-245
XIV,van_Dijk_2011,ncRNA,571962,572499,2.526752728,-,.,ID=14R-249;Name=XUT_14R-249;xrn1_to_WT_log2_ratio=2.52675272760569;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-249
XIV,van_Dijk_2011,ncRNA,572566,573043,2.862067486,-,.,ID=14R-250;Name=XUT_14R-250;xrn1_to_WT_log2_ratio=2.86206748574058;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-250
XIV,van_Dijk_2011,ncRNA,604933,605775,2.900592372,-,.,ID=14R-264;Name=XUT_14R-264;xrn1_to_WT_log2_ratio=2.90059237193325;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-264
XIV,van_Dijk_2011,ncRNA,609617,611305,3.848080383,-,.,ID=14R-269;Name=XUT_14R-269;xrn1_to_WT_log2_ratio=3.84808038274333;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-269
XIV,van_Dijk_2011,ncRNA,614561,615755,3.602960471,-,.,ID=14R-271;Name=XUT_14R-271;xrn1_to_WT_log2_ratio=3.60296047050853;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-271
XIV,van_Dijk_2011,ncRNA,635851,636807,4.492437807,-,.,ID=14R-284;Name=XUT_14R-284;xrn1_to_WT_log2_ratio=4.49243780716534;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-284
XIV,van_Dijk_2011,ncRNA,642860,643575,3.598873127,-,.,ID=14R-286;Name=XUT_14R-286;xrn1_to_WT_log2_ratio=3.59887312702221;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-286
XIV,van_Dijk_2011,ncRNA,652437,653200,2.309846679,-,.,ID=14R-291;Name=XUT_14R-291;xrn1_to_WT_log2_ratio=2.30984667913037;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-291
XIV,van_Dijk_2011,ncRNA,662092,662443,2.266918816,-,.,ID=14R-293;Name=XUT_14R-293;xrn1_to_WT_log2_ratio=2.26691881626783;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-293
XIV,van_Dijk_2011,ncRNA,691889,692266,2.192571475,-,.,ID=14R-300;Name=XUT_14R-300;xrn1_to_WT_log2_ratio=2.19257147480775;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-300
XIV,van_Dijk_2011,ncRNA,706748,707555,2.900592372,-,.,ID=14R-308;Name=XUT_14R-308;xrn1_to_WT_log2_ratio=2.90059237193325;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-308
XIV,van_Dijk_2011,ncRNA,726915,727232,4.552321035,-,.,ID=14R-319;Name=XUT_14R-319;xrn1_to_WT_log2_ratio=4.55232103513008;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-319
XIV,van_Dijk_2011,ncRNA,735851,736941,3.488190698,-,.,ID=14R-327;Name=XUT_14R-327;xrn1_to_WT_log2_ratio=3.48819069771037;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-327
XIV,van_Dijk_2011,ncRNA,740187,742228,4.036600046,-,.,ID=14R-330;Name=XUT_14R-330;xrn1_to_WT_log2_ratio=4.03660004627815;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-330
XIV,van_Dijk_2011,ncRNA,746461,746754,2.264649153,-,.,ID=14R-332;Name=XUT_14R-332;xrn1_to_WT_log2_ratio=2.26464915285192;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-332
XIV,van_Dijk_2011,ncRNA,763201,764001,2.282443225,-,.,ID=14R-340;Name=XUT_14R-340;xrn1_to_WT_log2_ratio=2.28244322468403;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-340
XIV,van_Dijk_2011,ncRNA,764750,769444,3.305641878,-,.,ID=14R-344;Name=XUT_14R-344;xrn1_to_WT_log2_ratio=3.30564187809069;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-344
XIV,van_Dijk_2011,ncRNA,771483,772597,3.722158199,-,.,ID=14R-347;Name=XUT_14R-347;xrn1_to_WT_log2_ratio=3.72215819858394;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-347
XIV,van_Dijk_2011,ncRNA,772649,772900,4.464034503,-,.,ID=14R-348;Name=XUT_14R-348;xrn1_to_WT_log2_ratio=4.46403450271213;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-348
XIV,van_Dijk_2011,ncRNA,772976,774506,3.945764678,-,.,ID=14R-349;Name=XUT_14R-349;xrn1_to_WT_log2_ratio=3.94576467843135;desc=Xrn1-sensitive_unstable_transcript,XUT_14R-349
XV,van_Dijk_2011,ncRNA,3207,4031,5.941003955,+,.,ID=15F-1;Name=XUT_15F-1;xrn1_to_WT_log2_ratio=5.94100395483392;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-1
XV,van_Dijk_2011,ncRNA,14859,15264,1.999926397,+,.,ID=15F-5;Name=XUT_15F-5;xrn1_to_WT_log2_ratio=1.99992639686536;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-5
XV,van_Dijk_2011,ncRNA,15692,16880,4.579288083,+,.,ID=15F-6;Name=XUT_15F-6;xrn1_to_WT_log2_ratio=4.57928808273035;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-6
XV,van_Dijk_2011,ncRNA,17985,18684,4.590765464,+,.,ID=15F-9;Name=XUT_15F-9;xrn1_to_WT_log2_ratio=4.59076546392318;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-9
XV,van_Dijk_2011,ncRNA,21146,22509,2.616136133,+,.,ID=15F-10;Name=XUT_15F-10;xrn1_to_WT_log2_ratio=2.61613613272753;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-10
XV,van_Dijk_2011,ncRNA,28317,28675,1.995287502,+,.,ID=15F-14;Name=XUT_15F-14;xrn1_to_WT_log2_ratio=1.99528750206184;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-14
XV,van_Dijk_2011,ncRNA,33345,34330,2.081024822,+,.,ID=15F-18;Name=XUT_15F-18;xrn1_to_WT_log2_ratio=2.08102482215959;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-18
XV,van_Dijk_2011,ncRNA,35968,39647,3.613770018,+,.,ID=15F-21;Name=XUT_15F-21;xrn1_to_WT_log2_ratio=3.61377001757364;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-21
XV,van_Dijk_2011,ncRNA,47928,48269,2.859231794,+,.,ID=15F-26;Name=XUT_15F-26;xrn1_to_WT_log2_ratio=2.85923179395949;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-26
XV,van_Dijk_2011,ncRNA,48362,48734,4.156045599,+,.,ID=15F-27;Name=XUT_15F-27;xrn1_to_WT_log2_ratio=4.15604559878264;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-27
XV,van_Dijk_2011,ncRNA,69597,70024,3.006352666,+,.,ID=15F-33;Name=XUT_15F-33;xrn1_to_WT_log2_ratio=3.00635266602479;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-33
XV,van_Dijk_2011,ncRNA,78933,79483,2.992355515,+,.,ID=15F-39;Name=XUT_15F-39;xrn1_to_WT_log2_ratio=2.99235551494554;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-39
XV,van_Dijk_2011,ncRNA,81602,81869,3.947458977,+,.,ID=15F-42;Name=XUT_15F-42;xrn1_to_WT_log2_ratio=3.94745897697122;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-42
XV,van_Dijk_2011,ncRNA,90221,91803,3.835566097,+,.,ID=15F-45;Name=XUT_15F-45;xrn1_to_WT_log2_ratio=3.83556609690032;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-45
XV,van_Dijk_2011,ncRNA,189700,190208,2.102528373,+,.,ID=15F-89;Name=XUT_15F-89;xrn1_to_WT_log2_ratio=2.10252837346405;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-89
XV,van_Dijk_2011,ncRNA,200840,201111,6.428585667,+,.,ID=15F-94;Name=XUT_15F-94;xrn1_to_WT_log2_ratio=6.42858566670784;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-94
XV,van_Dijk_2011,ncRNA,225494,226202,3.347699474,+,.,ID=15F-102;Name=XUT_15F-102;xrn1_to_WT_log2_ratio=3.34769947432198;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-102
XV,van_Dijk_2011,ncRNA,227639,228031,2.180949107,+,.,ID=15F-104;Name=XUT_15F-104;xrn1_to_WT_log2_ratio=2.180949107191;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-104
XV,van_Dijk_2011,ncRNA,232963,233678,2.927695722,+,.,ID=15F-107;Name=XUT_15F-107;xrn1_to_WT_log2_ratio=2.92769572214979;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-107
XV,van_Dijk_2011,ncRNA,241559,242799,3.927281095,+,.,ID=15F-112;Name=XUT_15F-112;xrn1_to_WT_log2_ratio=3.92728109503359;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-112
XV,van_Dijk_2011,ncRNA,253697,254001,1.176940823,+,.,ID=15F-116;Name=XUT_15F-116;xrn1_to_WT_log2_ratio=1.17694082309399;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-116
XV,van_Dijk_2011,ncRNA,281650,282071,3.178784523,+,.,ID=15F-129;Name=XUT_15F-129;xrn1_to_WT_log2_ratio=3.17878452307768;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-129
XV,van_Dijk_2011,ncRNA,311777,312643,2.428410593,+,.,ID=15F-141;Name=XUT_15F-141;xrn1_to_WT_log2_ratio=2.42841059298141;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-141
XV,van_Dijk_2011,ncRNA,315269,316175,2.910084706,+,.,ID=15F-144;Name=XUT_15F-144;xrn1_to_WT_log2_ratio=2.91008470630779;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-144
XV,van_Dijk_2011,ncRNA,322208,323022,2.30872522,+,.,ID=15F-148;Name=XUT_15F-148;xrn1_to_WT_log2_ratio=2.30872521980908;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-148
XV,van_Dijk_2011,ncRNA,335812,337475,4.345027624,+,.,ID=15F-156;Name=XUT_15F-156;xrn1_to_WT_log2_ratio=4.34502762398143;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-156
XV,van_Dijk_2011,ncRNA,338088,338609,1.71041978,+,.,ID=15F-157;Name=XUT_15F-157;xrn1_to_WT_log2_ratio=1.71041977967037;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-157
XV,van_Dijk_2011,ncRNA,346418,347013,1.833802195,+,.,ID=15F-161;Name=XUT_15F-161;xrn1_to_WT_log2_ratio=1.83380219517565;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-161
XV,van_Dijk_2011,ncRNA,348319,348999,3.00891518,+,.,ID=15F-163;Name=XUT_15F-163;xrn1_to_WT_log2_ratio=3.00891518009261;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-163
XV,van_Dijk_2011,ncRNA,373962,374419,2.75702832,+,.,ID=15F-180;Name=XUT_15F-180;xrn1_to_WT_log2_ratio=2.75702832009427;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-180
XV,van_Dijk_2011,ncRNA,418051,418681,3.762427083,+,.,ID=15F-197;Name=XUT_15F-197;xrn1_to_WT_log2_ratio=3.7624270831387;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-197
XV,van_Dijk_2011,ncRNA,422380,424797,3.705724367,+,.,ID=15F-200;Name=XUT_15F-200;xrn1_to_WT_log2_ratio=3.70572436651461;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-200
XV,van_Dijk_2011,ncRNA,435924,436494,3.752849712,+,.,ID=15F-203;Name=XUT_15F-203;xrn1_to_WT_log2_ratio=3.75284971214831;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-203
XV,van_Dijk_2011,ncRNA,437520,438493,3.843970427,+,.,ID=15F-206;Name=XUT_15F-206;xrn1_to_WT_log2_ratio=3.84397042679974;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-206
XV,van_Dijk_2011,ncRNA,458133,459695,2.962409318,+,.,ID=15F-217;Name=XUT_15F-217;xrn1_to_WT_log2_ratio=2.96240931843719;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-217
XV,van_Dijk_2011,ncRNA,476958,479264,4.394027126,+,.,ID=15F-232;Name=XUT_15F-232;xrn1_to_WT_log2_ratio=4.39402712647302;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-232
XV,van_Dijk_2011,ncRNA,491121,492939,3.492908363,+,.,ID=15F-238;Name=XUT_15F-238;xrn1_to_WT_log2_ratio=3.4929083626117;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-238
XV,van_Dijk_2011,ncRNA,504723,505501,2.60305702,+,.,ID=15F-245;Name=XUT_15F-245;xrn1_to_WT_log2_ratio=2.60305702028544;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-245
XV,van_Dijk_2011,ncRNA,506933,507698,2.454093117,+,.,ID=15F-249;Name=XUT_15F-249;xrn1_to_WT_log2_ratio=2.45409311700742;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-249
XV,van_Dijk_2011,ncRNA,550004,550264,6.027832393,+,.,ID=15F-263;Name=XUT_15F-263;xrn1_to_WT_log2_ratio=6.02783239343524;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-263
XV,van_Dijk_2011,ncRNA,559686,560281,1.941280402,+,.,ID=15F-265;Name=XUT_15F-265;xrn1_to_WT_log2_ratio=1.9412804020421;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-265
XV,van_Dijk_2011,ncRNA,570999,571885,4.242259894,+,.,ID=15F-269;Name=XUT_15F-269;xrn1_to_WT_log2_ratio=4.24225989383572;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-269
XV,van_Dijk_2011,ncRNA,589294,589732,1.659113483,+,.,ID=15F-281;Name=XUT_15F-281;xrn1_to_WT_log2_ratio=1.65911348260824;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-281
XV,van_Dijk_2011,ncRNA,611289,611621,4.006352666,+,.,ID=15F-286;Name=XUT_15F-286;xrn1_to_WT_log2_ratio=4.00635266602479;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-286
XV,van_Dijk_2011,ncRNA,617170,618246,3.696855721,+,.,ID=15F-288;Name=XUT_15F-288;xrn1_to_WT_log2_ratio=3.69685572068624;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-288
XV,van_Dijk_2011,ncRNA,639183,640925,3.412454635,+,.,ID=15F-296;Name=XUT_15F-296;xrn1_to_WT_log2_ratio=3.41245463493732;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-296
XV,van_Dijk_2011,ncRNA,667842,670445,3.49618154,+,.,ID=15F-307;Name=XUT_15F-307;xrn1_to_WT_log2_ratio=3.49618154034155;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-307
XV,van_Dijk_2011,ncRNA,672609,673491,4.308456637,+,.,ID=15F-309;Name=XUT_15F-309;xrn1_to_WT_log2_ratio=4.30845663653718;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-309
XV,van_Dijk_2011,ncRNA,673821,674094,5.5,+,.,ID=15F-312;Name=XUT_15F-312;xrn1_to_WT_log2_ratio=5.5;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-312
XV,van_Dijk_2011,ncRNA,682366,683099,3.532421478,+,.,ID=15F-318;Name=XUT_15F-318;xrn1_to_WT_log2_ratio=3.53242147769238;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-318
XV,van_Dijk_2011,ncRNA,701569,703951,3.719615337,+,.,ID=15F-331;Name=XUT_15F-331;xrn1_to_WT_log2_ratio=3.71961533666587;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-331
XV,van_Dijk_2011,ncRNA,744435,745496,1.888831247,+,.,ID=15F-345;Name=XUT_15F-345;xrn1_to_WT_log2_ratio=1.88883124700051;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-345
XV,van_Dijk_2011,ncRNA,825528,825791,0.961133914,+,.,ID=15F-381;Name=XUT_15F-381;xrn1_to_WT_log2_ratio=0.961133913868298;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-381
XV,van_Dijk_2011,ncRNA,844963,845572,1.855536488,+,.,ID=15F-388;Name=XUT_15F-388;xrn1_to_WT_log2_ratio=1.85553648753018;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-388
XV,van_Dijk_2011,ncRNA,958413,958700,2.09400764,+,.,ID=15F-428;Name=XUT_15F-428;xrn1_to_WT_log2_ratio=2.09400764032416;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-428
XV,van_Dijk_2011,ncRNA,967214,967768,3.832816411,+,.,ID=15F-431;Name=XUT_15F-431;xrn1_to_WT_log2_ratio=3.8328164110301;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-431
XV,van_Dijk_2011,ncRNA,968364,968691,4.908689407,+,.,ID=15F-435;Name=XUT_15F-435;xrn1_to_WT_log2_ratio=4.90868940680665;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-435
XV,van_Dijk_2011,ncRNA,968749,970331,3.200878294,+,.,ID=15F-436;Name=XUT_15F-436;xrn1_to_WT_log2_ratio=3.20087829392829;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-436
XV,van_Dijk_2011,ncRNA,978428,980050,2.404917877,+,.,ID=15F-444;Name=XUT_15F-444;xrn1_to_WT_log2_ratio=2.4049178773687;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-444
XV,van_Dijk_2011,ncRNA,995000,996935,3.796117443,+,.,ID=15F-448;Name=XUT_15F-448;xrn1_to_WT_log2_ratio=3.79611744265315;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-448
XV,van_Dijk_2011,ncRNA,1018991,1019917,3.350218146,+,.,ID=15F-453;Name=XUT_15F-453;xrn1_to_WT_log2_ratio=3.35021814647163;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-453
XV,van_Dijk_2011,ncRNA,1031654,1032350,3.45419631,+,.,ID=15F-458;Name=XUT_15F-458;xrn1_to_WT_log2_ratio=3.45419631038688;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-458
XV,van_Dijk_2011,ncRNA,1057983,1058434,3.878511623,+,.,ID=15F-473;Name=XUT_15F-473;xrn1_to_WT_log2_ratio=3.87851162325373;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-473
XV,van_Dijk_2011,ncRNA,1069593,1070405,2.589565385,+,.,ID=15F-479;Name=XUT_15F-479;xrn1_to_WT_log2_ratio=2.58956538479599;desc=Xrn1-sensitive_unstable_transcript,XUT_15F-479
XV,van_Dijk_2011,ncRNA,2081,3817,4.273624065,-,.,ID=15R-4;Name=XUT_15R-4;xrn1_to_WT_log2_ratio=4.27362406474505;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-4
XV,van_Dijk_2011,ncRNA,4135,5377,3.853989304,-,.,ID=15R-7;Name=XUT_15R-7;xrn1_to_WT_log2_ratio=3.85398930411966;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-7
XV,van_Dijk_2011,ncRNA,5381,7836,3.838662554,-,.,ID=15R-8;Name=XUT_15R-8;xrn1_to_WT_log2_ratio=3.83866255432132;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-8
XV,van_Dijk_2011,ncRNA,8905,9848,3.932661975,-,.,ID=15R-10;Name=XUT_15R-10;xrn1_to_WT_log2_ratio=3.93266197504314;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-10
XV,van_Dijk_2011,ncRNA,16080,16597,1.608475718,-,.,ID=15R-12;Name=XUT_15R-12;xrn1_to_WT_log2_ratio=1.60847571790413;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-12
XV,van_Dijk_2011,ncRNA,24592,25491,3.586577248,-,.,ID=15R-19;Name=XUT_15R-19;xrn1_to_WT_log2_ratio=3.58657724773928;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-19
XV,van_Dijk_2011,ncRNA,34423,35537,3.517774702,-,.,ID=15R-29;Name=XUT_15R-29;xrn1_to_WT_log2_ratio=3.51777470172798;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-29
XV,van_Dijk_2011,ncRNA,38870,40345,3.855611221,-,.,ID=15R-33;Name=XUT_15R-33;xrn1_to_WT_log2_ratio=3.85561122114365;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-33
XV,van_Dijk_2011,ncRNA,40792,43402,4.113787354,-,.,ID=15R-34;Name=XUT_15R-34;xrn1_to_WT_log2_ratio=4.11378735444822;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-34
