seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
XII,LD information,LD block,112028,112139,1,+,.,Name=CHR_12_7518-7520,
XII,LD information,LD block,123533,123551,1,+,.,Name=CHR_12_7526-7527,
XII,LD information,LD block,124218,124295,1,+,.,Name=CHR_12_7528-7529,
XII,LD information,LD block,126688,126769,1,+,.,Name=CHR_12_7530-7531,
XII,LD information,LD block,128383,128716,1,+,.,Name=CHR_12_7534-7535,
XII,LD information,LD block,130128,130435,1,+,.,Name=CHR_12_7540-7543,
XII,LD information,LD block,130771,132151,1,+,.,Name=CHR_12_7548-7556,
XII,LD information,LD block,135855,138154,1,+,.,Name=CHR_12_7561-7568,
XII,LD information,LD block,140997,144481,1,+,.,Name=CHR_12_7570-7571,
XII,LD information,LD block,148120,148231,1,+,.,Name=CHR_12_7572-7573,
XII,LD information,LD block,150435,150544,1,+,.,Name=CHR_12_7575-7576,
XII,LD information,LD block,152571,158615,1,+,.,Name=CHR_12_7579-7583,
XII,LD information,LD block,165469,173892,1,+,.,Name=CHR_12_7585-7589,
XII,LD information,LD block,180329,180414,1,+,.,Name=CHR_12_7591-7592,
XII,LD information,LD block,186857,191192,1,+,.,Name=CHR_12_7597-7603,
XII,LD information,LD block,193660,194466,1,+,.,Name=CHR_12_7605-7606,
XII,LD information,LD block,196147,196515,1,+,.,Name=CHR_12_7607-7608,
XII,LD information,LD block,203926,210685,1,+,.,Name=CHR_12_7615-7622,
XII,LD information,LD block,212855,222754,1,+,.,Name=CHR_12_7626-7632,
XII,LD information,LD block,228284,229358,1,+,.,Name=CHR_12_7636-7638,
XII,LD information,LD block,230601,230908,1,+,.,Name=CHR_12_7639-7640,
XII,LD information,LD block,234505,241614,1,+,.,Name=CHR_12_7643-7657,
XII,LD information,LD block,246924,248515,1,+,.,Name=CHR_12_7662-7665,
XII,LD information,LD block,249601,249723,1,+,.,Name=CHR_12_7666-7667,
XII,LD information,LD block,251728,251868,1,+,.,Name=CHR_12_7670-7671,
XII,LD information,LD block,253770,254014,1,+,.,Name=CHR_12_7673-7674,
XII,LD information,LD block,260220,263103,1,+,.,Name=CHR_12_7679-7684,
XII,LD information,LD block,271394,272038,1,+,.,Name=CHR_12_7689-7690,
XII,LD information,LD block,275222,277526,1,+,.,Name=CHR_12_7692-7695,
XII,LD information,LD block,281400,281460,1,+,.,Name=CHR_12_7697-7698,
XII,LD information,LD block,282691,282692,1,+,.,Name=CHR_12_7702-7703,
XII,LD information,LD block,284882,286066,1,+,.,Name=CHR_12_7709-7710,
XII,LD information,LD block,290595,291984,1,+,.,Name=CHR_12_7712-7715,
XII,LD information,LD block,293404,294765,1,+,.,Name=CHR_12_7718-7719,
XII,LD information,LD block,301172,301966,1,+,.,Name=CHR_12_7722-7724,
XII,LD information,LD block,310274,321460,1,+,.,Name=CHR_12_7726-7732,
XII,LD information,LD block,322893,327439,1,+,.,Name=CHR_12_7735-7738,
XII,LD information,LD block,331113,336436,1,+,.,Name=CHR_12_7741-7744,
XII,LD information,LD block,342319,342533,1,+,.,Name=CHR_12_7747-7748,
XII,LD information,LD block,344703,348244,1,+,.,Name=CHR_12_7750-7756,
XII,LD information,LD block,356572,368150,1,+,.,Name=CHR_12_7759-7768,
XII,LD information,LD block,369873,371365,1,+,.,Name=CHR_12_7770-7772,
XII,LD information,LD block,379144,384824,1,+,.,Name=CHR_12_7777-7805,
XII,LD information,LD block,397486,397605,1,+,.,Name=CHR_12_7810-7811,
XII,LD information,LD block,399145,401564,1,+,.,Name=CHR_12_7812-7813,
XII,LD information,LD block,408660,420304,1,+,.,Name=CHR_12_7815-7832,
XII,LD information,LD block,425418,425540,1,+,.,Name=CHR_12_7835-7836,
XII,LD information,LD block,431739,441152,1,+,.,Name=CHR_12_7839-7848,
XII,LD information,LD block,441632,442615,1,+,.,Name=CHR_12_7851-7854,
XII,LD information,LD block,442873,443164,1,+,.,Name=CHR_12_7858-7860,
XII,LD information,LD block,491862,493255,1,+,.,Name=CHR_12_7875-7878,
XII,LD information,LD block,494431,494834,1,+,.,Name=CHR_12_7879-7880,
XII,LD information,LD block,501100,509982,1,+,.,Name=CHR_12_7885-7903,
XII,LD information,LD block,511884,512394,1,+,.,Name=CHR_12_7910-7912,
XII,LD information,LD block,515006,515351,1,+,.,Name=CHR_12_7916-7917,
XII,LD information,LD block,528800,530174,1,+,.,Name=CHR_12_7921-7922,
XII,LD information,LD block,537339,537571,1,+,.,Name=CHR_12_7924-7925,
XII,LD information,LD block,543480,543736,1,+,.,Name=CHR_12_7927-7929,
XII,LD information,LD block,545567,545673,1,+,.,Name=CHR_12_7931-7932,
XII,LD information,LD block,546061,546355,1,+,.,Name=CHR_12_7934-7935,
XII,LD information,LD block,548327,548551,1,+,.,Name=CHR_12_7938-7940,
XII,LD information,LD block,552053,552056,1,+,.,Name=CHR_12_7945-7946,
XII,LD information,LD block,553350,553701,1,+,.,Name=CHR_12_7951-7953,
XII,LD information,LD block,556427,557933,1,+,.,Name=CHR_12_7958-7963,
XII,LD information,LD block,563498,563504,1,+,.,Name=CHR_12_7970-7971,
XII,LD information,LD block,569918,572030,1,+,.,Name=CHR_12_7977-7984,
XII,LD information,LD block,575797,576167,1,+,.,Name=CHR_12_7986-7989,
XII,LD information,LD block,581840,599143,1,+,.,Name=CHR_12_7991-8002,
XII,LD information,LD block,601489,604413,1,+,.,Name=CHR_12_8006-8008,
XII,LD information,LD block,607318,607324,1,+,.,Name=CHR_12_8012-8013,
XII,LD information,LD block,609483,609627,1,+,.,Name=CHR_12_8015-8016,
XII,LD information,LD block,618828,622770,1,+,.,Name=CHR_12_8019-8022,
XII,LD information,LD block,629746,634602,1,+,.,Name=CHR_12_8026-8032,
XII,LD information,LD block,642476,643160,1,+,.,Name=CHR_12_8035-8037,
XII,LD information,LD block,647722,657609,1,+,.,Name=CHR_12_8043-8045,
XII,LD information,LD block,662318,678427,1,+,.,Name=CHR_12_8048-8062,
XII,LD information,LD block,681175,683588,1,+,.,Name=CHR_12_8064-8067,
XII,LD information,LD block,687604,687605,1,+,.,Name=CHR_12_8068-8069,
XII,LD information,LD block,702677,703407,1,+,.,Name=CHR_12_8077-8078,
XII,LD information,LD block,714987,715889,1,+,.,Name=CHR_12_8084-8085,
XII,LD information,LD block,724118,724131,1,+,.,Name=CHR_12_8093-8094,
XII,LD information,LD block,724833,725191,1,+,.,Name=CHR_12_8096-8097,
XII,LD information,LD block,728083,728585,1,+,.,Name=CHR_12_8099-8100,
XII,LD information,LD block,732854,740250,1,+,.,Name=CHR_12_8102-8108,
XII,LD information,LD block,745735,746392,1,+,.,Name=CHR_12_8110-8111,
XII,LD information,LD block,754317,754859,1,+,.,Name=CHR_12_8114-8115,
XII,LD information,LD block,759848,760199,1,+,.,Name=CHR_12_8117-8118,
XII,LD information,LD block,762125,764529,1,+,.,Name=CHR_12_8120-8122,
XII,LD information,LD block,767243,767244,1,+,.,Name=CHR_12_8124-8125,
XII,LD information,LD block,771718,773247,1,+,.,Name=CHR_12_8128-8130,
XII,LD information,LD block,793991,794008,1,+,.,Name=CHR_12_8140-8143,
XII,LD information,LD block,795548,795940,1,+,.,Name=CHR_12_8144-8145,
XII,LD information,LD block,796814,797168,1,+,.,Name=CHR_12_8146-8147,
XII,LD information,LD block,797292,797300,1,+,.,Name=CHR_12_8149-8150,
XII,LD information,LD block,800565,807037,1,+,.,Name=CHR_12_8152-8163,
XII,LD information,LD block,807508,807547,1,+,.,Name=CHR_12_8164-8165,
XII,LD information,LD block,824912,825661,1,+,.,Name=CHR_12_8172-8173,
XII,LD information,LD block,827962,827963,1,+,.,Name=CHR_12_8175-8176,
XII,LD information,LD block,829993,832184,1,+,.,Name=CHR_12_8182-8184,
XII,LD information,LD block,836320,836321,1,+,.,Name=CHR_12_8185-8186,
XII,LD information,LD block,837460,838168,1,+,.,Name=CHR_12_8187-8188,
XII,LD information,LD block,840557,843963,1,+,.,Name=CHR_12_8190-8193,
XII,LD information,LD block,849244,854833,1,+,.,Name=CHR_12_8196-8198,
XII,LD information,LD block,860244,860877,1,+,.,Name=CHR_12_8200-8202,
XII,LD information,LD block,862720,863920,1,+,.,Name=CHR_12_8204-8205,
XII,LD information,LD block,868297,871085,1,+,.,Name=CHR_12_8207-8209,
XII,LD information,LD block,871999,873624,1,+,.,Name=CHR_12_8211-8216,
XII,LD information,LD block,874900,876059,1,+,.,Name=CHR_12_8220-8221,
XII,LD information,LD block,885965,888202,1,+,.,Name=CHR_12_8225-8227,
XII,LD information,LD block,892506,911416,1,+,.,Name=CHR_12_8232-8265,
XII,LD information,LD block,913703,925356,1,+,.,Name=CHR_12_8268-8277,
XII,LD information,LD block,932584,948003,1,+,.,Name=CHR_12_8280-8287,
XII,LD information,LD block,954228,954897,1,+,.,Name=CHR_12_8290-8297,
XII,LD information,LD block,956153,956536,1,+,.,Name=CHR_12_8299-8301,
XII,LD information,LD block,960254,961463,1,+,.,Name=CHR_12_8302-8303,
XII,LD information,LD block,968660,971945,1,+,.,Name=CHR_12_8306-8308,
XII,LD information,LD block,972944,972987,1,+,.,Name=CHR_12_8309-8310,
XII,LD information,LD block,974945,974973,1,+,.,Name=CHR_12_8312-8313,
XII,LD information,LD block,983190,987115,1,+,.,Name=CHR_12_8321-8328,
XII,LD information,LD block,987160,987293,1,+,.,Name=CHR_12_8330-8331,
XII,LD information,LD block,993259,1001659,1,+,.,Name=CHR_12_8334-8340,
XII,LD information,LD block,1006293,1009163,1,+,.,Name=CHR_12_8349-8355,
XII,LD information,LD block,1019140,1019141,1,+,.,Name=CHR_12_8370-8371,
XII,LD information,LD block,1021290,1023544,1,+,.,Name=CHR_12_8373-8377,
XII,LD information,LD block,1032630,1042274,1,+,.,Name=CHR_12_8383-8387,
XII,LD information,LD block,1045489,1051903,1,+,.,Name=CHR_12_8389-8393,
XII,LD information,LD block,1052688,1053030,1,+,.,Name=CHR_12_8396-8397,
XII,LD information,LD block,1054776,1055175,1,+,.,Name=CHR_12_8399-8400,
XII,LD information,LD block,1057342,1057418,1,+,.,Name=CHR_12_8402-8403,
XII,LD information,LD block,1059591,1059598,1,+,.,Name=CHR_12_8407-8408,
XIII,LD information,LD block,8262,8312,1,+,.,Name=CHR_13_8412-8416,
XIII,LD information,LD block,13907,13991,1,+,.,Name=CHR_13_8419-8422,
XIII,LD information,LD block,14021,14024,1,+,.,Name=CHR_13_8424-8425,
XIII,LD information,LD block,26589,26591,1,+,.,Name=CHR_13_8430-8431,
XIII,LD information,LD block,26795,26816,1,+,.,Name=CHR_13_8433-8434,
XIII,LD information,LD block,29853,29994,1,+,.,Name=CHR_13_8436-8437,
XIII,LD information,LD block,31591,32516,1,+,.,Name=CHR_13_8439-8441,
XIII,LD information,LD block,43166,43354,1,+,.,Name=CHR_13_8446-8447,
XIII,LD information,LD block,44612,46758,1,+,.,Name=CHR_13_8450-8453,
XIII,LD information,LD block,70163,72027,1,+,.,Name=CHR_13_8472-8476,
XIII,LD information,LD block,73814,78550,1,+,.,Name=CHR_13_8478-8488,
XIII,LD information,LD block,80160,81354,1,+,.,Name=CHR_13_8490-8502,
XIII,LD information,LD block,82403,82881,1,+,.,Name=CHR_13_8503-8504,
XIII,LD information,LD block,87424,88311,1,+,.,Name=CHR_13_8506-8507,
XIII,LD information,LD block,88764,88791,1,+,.,Name=CHR_13_8508-8509,
XIII,LD information,LD block,89355,89691,1,+,.,Name=CHR_13_8511-8512,
XIII,LD information,LD block,92062,92384,1,+,.,Name=CHR_13_8514-8515,
XIII,LD information,LD block,97415,97472,1,+,.,Name=CHR_13_8517-8518,
XIII,LD information,LD block,104772,109242,1,+,.,Name=CHR_13_8531-8534,
XIII,LD information,LD block,117522,123855,1,+,.,Name=CHR_13_8540-8548,
XIII,LD information,LD block,125353,126395,1,+,.,Name=CHR_13_8551-8555,
XIII,LD information,LD block,138257,138830,1,+,.,Name=CHR_13_8557-8558,
XIII,LD information,LD block,144518,145552,1,+,.,Name=CHR_13_8560-8561,
XIII,LD information,LD block,146103,146107,1,+,.,Name=CHR_13_8564-8565,
XIII,LD information,LD block,149070,159382,1,+,.,Name=CHR_13_8567-8571,
XIII,LD information,LD block,163391,164705,1,+,.,Name=CHR_13_8574-8576,
XIII,LD information,LD block,173500,176799,1,+,.,Name=CHR_13_8579-8580,
XIII,LD information,LD block,191678,193232,1,+,.,Name=CHR_13_8584-8585,
XIII,LD information,LD block,209723,209750,1,+,.,Name=CHR_13_8588-8589,
XIII,LD information,LD block,212205,212453,1,+,.,Name=CHR_13_8593-8594,
XIII,LD information,LD block,216269,216599,1,+,.,Name=CHR_13_8595-8596,
XIII,LD information,LD block,217206,217356,1,+,.,Name=CHR_13_8598-8599,
XIII,LD information,LD block,223868,226048,1,+,.,Name=CHR_13_8601-8605,
XIII,LD information,LD block,234850,234851,1,+,.,Name=CHR_13_8608-8609,
XIII,LD information,LD block,238236,238291,1,+,.,Name=CHR_13_8611-8612,
XIII,LD information,LD block,244183,244460,1,+,.,Name=CHR_13_8613-8614,
XIII,LD information,LD block,247407,248552,1,+,.,Name=CHR_13_8615-8616,
XIII,LD information,LD block,253667,254919,1,+,.,Name=CHR_13_8617-8618,
XIII,LD information,LD block,258020,261178,1,+,.,Name=CHR_13_8622-8623,
XIII,LD information,LD block,262904,263341,1,+,.,Name=CHR_13_8626-8628,
XIII,LD information,LD block,268107,268108,1,+,.,Name=CHR_13_8630-8631,
XIII,LD information,LD block,268402,280923,1,+,.,Name=CHR_13_8633-8639,
XIII,LD information,LD block,287022,290088,1,+,.,Name=CHR_13_8642-8643,
XIII,LD information,LD block,296809,299947,1,+,.,Name=CHR_13_8645-8654,
XIII,LD information,LD block,310001,311023,1,+,.,Name=CHR_13_8658-8659,
XIII,LD information,LD block,315986,319136,1,+,.,Name=CHR_13_8661-8663,
XIII,LD information,LD block,329923,331755,1,+,.,Name=CHR_13_8665-8668,
XIII,LD information,LD block,339328,344093,1,+,.,Name=CHR_13_8672-8680,
XIII,LD information,LD block,350144,350249,1,+,.,Name=CHR_13_8685-8686,
XIII,LD information,LD block,363033,368822,1,+,.,Name=CHR_13_8691-8695,
XIII,LD information,LD block,379256,379628,1,+,.,Name=CHR_13_8698-8699,
XIII,LD information,LD block,381948,386654,1,+,.,Name=CHR_13_8702-8707,
XIII,LD information,LD block,391103,393588,1,+,.,Name=CHR_13_8709-8719,
XIII,LD information,LD block,396438,404548,1,+,.,Name=CHR_13_8724-8731,
XIII,LD information,LD block,407923,408241,1,+,.,Name=CHR_13_8733-8734,
XIII,LD information,LD block,409778,409846,1,+,.,Name=CHR_13_8736-8737,
XIII,LD information,LD block,412815,418355,1,+,.,Name=CHR_13_8740-8745,
XIII,LD information,LD block,430167,433701,1,+,.,Name=CHR_13_8750-8757,
XIII,LD information,LD block,438478,439427,1,+,.,Name=CHR_13_8759-8760,
XIII,LD information,LD block,441920,442239,1,+,.,Name=CHR_13_8762-8764,
XIII,LD information,LD block,442626,445628,1,+,.,Name=CHR_13_8766-8770,
XIII,LD information,LD block,458460,474399,1,+,.,Name=CHR_13_8773-8786,
XIII,LD information,LD block,476482,476860,1,+,.,Name=CHR_13_8788-8789,
XIII,LD information,LD block,482844,483306,1,+,.,Name=CHR_13_8790-8791,
XIII,LD information,LD block,489756,489758,1,+,.,Name=CHR_13_8794-8795,
XIII,LD information,LD block,491360,492500,1,+,.,Name=CHR_13_8797-8798,
XIII,LD information,LD block,495175,495523,1,+,.,Name=CHR_13_8799-8800,
XIII,LD information,LD block,500062,501075,1,+,.,Name=CHR_13_8802-8805,
XIII,LD information,LD block,506148,511842,1,+,.,Name=CHR_13_8811-8822,
XIII,LD information,LD block,513927,535701,1,+,.,Name=CHR_13_8824-8843,
XIII,LD information,LD block,536190,538521,1,+,.,Name=CHR_13_8848-8854,
XIII,LD information,LD block,539269,541424,1,+,.,Name=CHR_13_8858-8865,
XIII,LD information,LD block,542130,542977,1,+,.,Name=CHR_13_8867-8868,
XIII,LD information,LD block,547627,554202,1,+,.,Name=CHR_13_8870-8879,
XIII,LD information,LD block,560879,568827,1,+,.,Name=CHR_13_8884-8892,
XIII,LD information,LD block,573670,577143,1,+,.,Name=CHR_13_8894-8898,
XIII,LD information,LD block,587658,587665,1,+,.,Name=CHR_13_8902-8903,
XIII,LD information,LD block,588573,588576,1,+,.,Name=CHR_13_8907-8908,
XIII,LD information,LD block,588807,589215,1,+,.,Name=CHR_13_8921-8922,
XIII,LD information,LD block,600548,607707,1,+,.,Name=CHR_13_8924-8932,
XIII,LD information,LD block,612723,621167,1,+,.,Name=CHR_13_8939-8948,
XIII,LD information,LD block,637712,641335,1,+,.,Name=CHR_13_8957-8960,
XIII,LD information,LD block,648377,650533,1,+,.,Name=CHR_13_8962-8970,
XIII,LD information,LD block,654641,661923,1,+,.,Name=CHR_13_8974-8983,
XIII,LD information,LD block,665524,665729,1,+,.,Name=CHR_13_8984-8985,
XIII,LD information,LD block,678117,687782,1,+,.,Name=CHR_13_8989-8998,
XIII,LD information,LD block,689409,694397,1,+,.,Name=CHR_13_9001-9003,
XIII,LD information,LD block,696745,698642,1,+,.,Name=CHR_13_9005-9018,
XIII,LD information,LD block,698850,699971,1,+,.,Name=CHR_13_9021-9029,
XIII,LD information,LD block,702551,711844,1,+,.,Name=CHR_13_9032-9047,
XIII,LD information,LD block,718591,722436,1,+,.,Name=CHR_13_9050-9057,
XIII,LD information,LD block,723548,740946,1,+,.,Name=CHR_13_9060-9094,
XIII,LD information,LD block,751130,751466,1,+,.,Name=CHR_13_9097-9098,
XIII,LD information,LD block,753081,755881,1,+,.,Name=CHR_13_9100-9101,
XIII,LD information,LD block,759401,770362,1,+,.,Name=CHR_13_9104-9113,
XIII,LD information,LD block,770561,770563,1,+,.,Name=CHR_13_9114-9115,
XIII,LD information,LD block,776467,777558,1,+,.,Name=CHR_13_9118-9119,
XIII,LD information,LD block,779300,779631,1,+,.,Name=CHR_13_9122-9123,
XIII,LD information,LD block,790664,790923,1,+,.,Name=CHR_13_9125-9126,
XIII,LD information,LD block,796580,796962,1,+,.,Name=CHR_13_9128-9129,
XIII,LD information,LD block,799605,801587,1,+,.,Name=CHR_13_9132-9134,
XIII,LD information,LD block,807168,808461,1,+,.,Name=CHR_13_9136-9138,
XIII,LD information,LD block,812178,813548,1,+,.,Name=CHR_13_9140-9141,
XIII,LD information,LD block,815501,815529,1,+,.,Name=CHR_13_9142-9143,
XIII,LD information,LD block,820446,830456,1,+,.,Name=CHR_13_9145-9153,
XIII,LD information,LD block,833534,840462,1,+,.,Name=CHR_13_9155-9165,
XIII,LD information,LD block,845564,849970,1,+,.,Name=CHR_13_9167-9172,
XIII,LD information,LD block,858794,859266,1,+,.,Name=CHR_13_9178-9179,
XIII,LD information,LD block,860537,860589,1,+,.,Name=CHR_13_9180-9181,
XIII,LD information,LD block,868856,872093,1,+,.,Name=CHR_13_9186-9189,
XIII,LD information,LD block,874096,874116,1,+,.,Name=CHR_13_9192-9198,
XIII,LD information,LD block,874125,874128,1,+,.,Name=CHR_13_9199-9200,
XIII,LD information,LD block,874162,874182,1,+,.,Name=CHR_13_9203-9205,
XIII,LD information,LD block,874200,874233,1,+,.,Name=CHR_13_9207-9211,
XIII,LD information,LD block,874266,874276,1,+,.,Name=CHR_13_9213-9216,
XIII,LD information,LD block,877043,877100,1,+,.,Name=CHR_13_9218-9219,
XIII,LD information,LD block,883627,888463,1,+,.,Name=CHR_13_9221-9224,
XIII,LD information,LD block,890848,892136,1,+,.,Name=CHR_13_9227-9228,
XIII,LD information,LD block,895661,896327,1,+,.,Name=CHR_13_9230-9231,
XIII,LD information,LD block,899295,902532,1,+,.,Name=CHR_13_9233-9239,
XIII,LD information,LD block,909408,910929,1,+,.,Name=CHR_13_9241-9249,
XIV,LD information,LD block,6912,6914,1,+,.,Name=CHR_14_9259-9260,
XIV,LD information,LD block,6945,6946,1,+,.,Name=CHR_14_9264-9265,
XIV,LD information,LD block,20166,26113,1,+,.,Name=CHR_14_9268-9273,
XIV,LD information,LD block,34054,34185,1,+,.,Name=CHR_14_9280-9282,
XIV,LD information,LD block,38784,38880,1,+,.,Name=CHR_14_9284-9285,
XIV,LD information,LD block,41967,42739,1,+,.,Name=CHR_14_9286-9287,
XIV,LD information,LD block,52664,52938,1,+,.,Name=CHR_14_9290-9291,
XIV,LD information,LD block,58006,58897,1,+,.,Name=CHR_14_9294-9296,
XIV,LD information,LD block,61387,62881,1,+,.,Name=CHR_14_9298-9300,
XIV,LD information,LD block,68188,69768,1,+,.,Name=CHR_14_9302-9304,
XIV,LD information,LD block,78487,78583,1,+,.,Name=CHR_14_9306-9307,
XIV,LD information,LD block,89596,90137,1,+,.,Name=CHR_14_9312-9314,
XIV,LD information,LD block,94507,95295,1,+,.,Name=CHR_14_9316-9317,
XIV,LD information,LD block,104450,109881,1,+,.,Name=CHR_14_9320-9332,
XIV,LD information,LD block,112698,116086,1,+,.,Name=CHR_14_9335-9337,
XIV,LD information,LD block,124765,127328,1,+,.,Name=CHR_14_9341-9343,
XIV,LD information,LD block,134935,138448,1,+,.,Name=CHR_14_9346-9349,
XIV,LD information,LD block,141962,145164,1,+,.,Name=CHR_14_9352-9354,
XIV,LD information,LD block,151394,171537,1,+,.,Name=CHR_14_9356-9370,
XIV,LD information,LD block,175169,175206,1,+,.,Name=CHR_14_9373-9374,
XIV,LD information,LD block,178214,180459,1,+,.,Name=CHR_14_9376-9377,
XIV,LD information,LD block,183272,184811,1,+,.,Name=CHR_14_9381-9383,
XIV,LD information,LD block,185846,187156,1,+,.,Name=CHR_14_9386-9389,
XIV,LD information,LD block,189310,196374,1,+,.,Name=CHR_14_9393-9402,
XIV,LD information,LD block,204725,214305,1,+,.,Name=CHR_14_9406-9421,
XIV,LD information,LD block,214794,214795,1,+,.,Name=CHR_14_9423-9424,
XIV,LD information,LD block,216362,216406,1,+,.,Name=CHR_14_9425-9426,
XIV,LD information,LD block,223967,228904,1,+,.,Name=CHR_14_9428-9430,
XIV,LD information,LD block,236810,237449,1,+,.,Name=CHR_14_9432-9433,
XIV,LD information,LD block,239611,240005,1,+,.,Name=CHR_14_9434-9435,
XIV,LD information,LD block,241114,250690,1,+,.,Name=CHR_14_9437-9443,
XIV,LD information,LD block,256840,257173,1,+,.,Name=CHR_14_9445-9446,
XIV,LD information,LD block,269770,278085,1,+,.,Name=CHR_14_9450-9455,
XIV,LD information,LD block,285036,288822,1,+,.,Name=CHR_14_9459-9460,
XIV,LD information,LD block,301407,303958,1,+,.,Name=CHR_14_9464-9466,
XIV,LD information,LD block,308862,309784,1,+,.,Name=CHR_14_9468-9470,
XIV,LD information,LD block,312454,317822,1,+,.,Name=CHR_14_9472-9477,
XIV,LD information,LD block,319124,321416,1,+,.,Name=CHR_14_9479-9486,
XIV,LD information,LD block,327569,332647,1,+,.,Name=CHR_14_9488-9494,
XIV,LD information,LD block,335071,337563,1,+,.,Name=CHR_14_9497-9500,
XIV,LD information,LD block,339992,340237,1,+,.,Name=CHR_14_9502-9503,
XIV,LD information,LD block,345245,351040,1,+,.,Name=CHR_14_9506-9510,
XIV,LD information,LD block,354062,354457,1,+,.,Name=CHR_14_9511-9512,
XIV,LD information,LD block,358382,364156,1,+,.,Name=CHR_14_9515-9522,
XIV,LD information,LD block,371957,372787,1,+,.,Name=CHR_14_9524-9525,
XIV,LD information,LD block,374309,377751,1,+,.,Name=CHR_14_9528-9531,
XIV,LD information,LD block,381889,388126,1,+,.,Name=CHR_14_9535-9539,
XIV,LD information,LD block,400328,402194,1,+,.,Name=CHR_14_9543-9549,
XIV,LD information,LD block,407338,410127,1,+,.,Name=CHR_14_9551-9556,
XIV,LD information,LD block,418803,424711,1,+,.,Name=CHR_14_9558-9562,
XIV,LD information,LD block,427910,434507,1,+,.,Name=CHR_14_9566-9570,
XIV,LD information,LD block,437581,437955,1,+,.,Name=CHR_14_9572-9573,
XIV,LD information,LD block,442710,466103,1,+,.,Name=CHR_14_9576-9596,
XIV,LD information,LD block,469224,469677,1,+,.,Name=CHR_14_9597-9598,
XIV,LD information,LD block,481896,485955,1,+,.,Name=CHR_14_9603-9605,
XIV,LD information,LD block,491097,491381,1,+,.,Name=CHR_14_9608-9609,
XIV,LD information,LD block,497369,499301,1,+,.,Name=CHR_14_9611-9614,
XIV,LD information,LD block,501883,502292,1,+,.,Name=CHR_14_9617-9619,
XIV,LD information,LD block,502888,502917,1,+,.,Name=CHR_14_9620-9621,
XIV,LD information,LD block,503689,504423,1,+,.,Name=CHR_14_9622-9623,
XIV,LD information,LD block,508489,508681,1,+,.,Name=CHR_14_9624-9625,
XIV,LD information,LD block,510823,516139,1,+,.,Name=CHR_14_9627-9628,
XIV,LD information,LD block,528514,529589,1,+,.,Name=CHR_14_9632-9634,
XIV,LD information,LD block,534351,534813,1,+,.,Name=CHR_14_9635-9636,
XIV,LD information,LD block,535369,536010,1,+,.,Name=CHR_14_9638-9639,
XIV,LD information,LD block,538257,539456,1,+,.,Name=CHR_14_9640-9641,
XIV,LD information,LD block,543643,544381,1,+,.,Name=CHR_14_9643-9644,
XIV,LD information,LD block,547700,553785,1,+,.,Name=CHR_14_9646-9654,
XIV,LD information,LD block,559885,560313,1,+,.,Name=CHR_14_9658-9659,
XIV,LD information,LD block,560682,560683,1,+,.,Name=CHR_14_9661-9662,
XIV,LD information,LD block,568268,568270,1,+,.,Name=CHR_14_9668-9669,
XIV,LD information,LD block,568966,569044,1,+,.,Name=CHR_14_9671-9673,
XIV,LD information,LD block,571979,572015,1,+,.,Name=CHR_14_9679-9680,
XIV,LD information,LD block,572143,572150,1,+,.,Name=CHR_14_9683-9684,
XIV,LD information,LD block,572330,572366,1,+,.,Name=CHR_14_9688-9689,
XIV,LD information,LD block,574408,575614,1,+,.,Name=CHR_14_9695-9697,
XIV,LD information,LD block,577297,579044,1,+,.,Name=CHR_14_9699-9700,
XIV,LD information,LD block,584861,593538,1,+,.,Name=CHR_14_9705-9714,
XIV,LD information,LD block,599887,599892,1,+,.,Name=CHR_14_9720-9721,
XIV,LD information,LD block,599947,599953,1,+,.,Name=CHR_14_9722-9723,
XIV,LD information,LD block,600108,600123,1,+,.,Name=CHR_14_9727-9728,
XIV,LD information,LD block,600272,600283,1,+,.,Name=CHR_14_9732-9733,
XIV,LD information,LD block,600908,600923,1,+,.,Name=CHR_14_9734-9735,
XIV,LD information,LD block,600933,600943,1,+,.,Name=CHR_14_9738-9741,
XIV,LD information,LD block,602396,602402,1,+,.,Name=CHR_14_9745-9746,
XIV,LD information,LD block,602807,602854,1,+,.,Name=CHR_14_9748-9749,
XIV,LD information,LD block,607186,616988,1,+,.,Name=CHR_14_9755-9763,
XIV,LD information,LD block,619723,625946,1,+,.,Name=CHR_14_9766-9773,
XIV,LD information,LD block,629832,630753,1,+,.,Name=CHR_14_9780-9783,
XIV,LD information,LD block,635910,641214,1,+,.,Name=CHR_14_9787-9792,
XIV,LD information,LD block,642445,642447,1,+,.,Name=CHR_14_9793-9794,
XIV,LD information,LD block,643876,648789,1,+,.,Name=CHR_14_9796-9802,
XIV,LD information,LD block,651964,651987,1,+,.,Name=CHR_14_9806-9807,
XIV,LD information,LD block,654230,654336,1,+,.,Name=CHR_14_9808-9809,
XIV,LD information,LD block,672978,674210,1,+,.,Name=CHR_14_9814-9815,
XIV,LD information,LD block,678924,682649,1,+,.,Name=CHR_14_9819-9822,
XIV,LD information,LD block,688149,688671,1,+,.,Name=CHR_14_9824-9826,
XIV,LD information,LD block,691577,691878,1,+,.,Name=CHR_14_9828-9829,
XIV,LD information,LD block,696247,696503,1,+,.,Name=CHR_14_9832-9833,
XIV,LD information,LD block,701530,701961,1,+,.,Name=CHR_14_9835-9836,
XIV,LD information,LD block,704283,704301,1,+,.,Name=CHR_14_9839-9842,
