SNP,Chr,Pos,Effect,SE,HNM1_TPO2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10745,15,763849,-0.258096213836542,0.157500104592992,0.102165636904558,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10746,15,763978,-0.243661164497575,0.159613324124766,0.12776304652015,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10747,15,764381,-0.244736752704691,0.156986318363584,0.119899845445681,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10748,15,764453,-0.265592011568304,0.158146456498748,0.0939578778338567,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10749,15,765566,-0.179039921659524,0.162154762289187,0.270288853142786,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10750,15,765710,-0.161870301951607,0.159359794570732,0.310442369104505,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10751,15,765854,-0.184385563100843,0.158153087455237,0.244455093722543,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10752,15,766151,-0.149581165063967,0.157350632599506,0.342446074757144,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10753,15,766225,-0.19225746941482,0.156776345803747,0.220896863685592,YOR227W,HER1,SGDID:S000005753,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10754,15,766858,-0.199026447053463,0.157435182256541,0.206999436922206,YOR227W,HER1,SGDID:S000005753,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10755,15,767623,-0.236067951704458,0.156616611336106,0.132628595818378,YOR228C,MCP1,SGDID:S000005754,ORF,Verified ORF,"""Mitochondrial protein of unknown function involved in lipid homeostasis; integral membrane protein that localizes to the mitochondrial outer membrane; involved in mitochondrial morphology; interacts genetically with MDM10 ; and other members of the ERMES complex; contains five predicted transmembrane domains""",Verified ORF
10756,15,767955,-0.231431429488845,0.156864287736702,0.141006919110158,YOR228C,MCP1,SGDID:S000005754,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function involved in lipid homeostasis; integral membrane protein that localizes to the mitochondrial outer membrane; involved in mitochondrial morphology; interacts genetically with MDM10 ; and other members of the ERMES complex; contains five predicted transmembrane domains""",Verified ORF
10757,15,768052,-0.232364345398843,0.15663230077344,0.138833340305967,YOR228C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10758,15,768281,-0.174391968031124,0.17924531364623,0.331257555376594,YOR229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10759,15,768292,-0.187976228261656,0.17887594580249,0.294034954436728,YOR229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10760,15,770624,-0.620967706865015,0.338651673420693,0.0675481591795412,YOR230W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10761,15,774372,-0.0142580743391436,0.157724431789438,0.928021707373527,YOR232W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10762,15,774673,-0.0304511831447486,0.157850325798666,0.847139021238808,YOR232W,MGE1,SGDID:S000005758,ORF,Verified ORF,"""Mitochondrial matrix cochaperone; nucleotide release factor for Ssc1p in protein translocation and folding; also acts as cochaperone for Ssq1p in folding of Fe-S cluster proteins; acts as oxidative sensor to regulate mitochondrial Ssc1p; in presence of oxidative stress ; dimeric Mge1p becomes a monomer and unable to regulate Ssc1p function; homolog of E. coli GrpE and human Mge1 (GRPEL1) ; which also responds to oxidative stress""",Verified ORF
10763,15,775499,-0.0294555700937627,0.16158336568694,0.855457171894901,YOR233W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10764,15,776034,0.0191519734263905,0.157543643172449,0.903311797691369,YOR233W,KIN4,SGDID:S000005759,ORF,Verified ORF,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10765,15,776532,-0.0517831625744833,0.157080831923915,0.741852911427864,YOR233W,KIN4,SGDID:S000005759,ORF,Verified ORF,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10766,15,777196,-0.0680197096058255,0.157535190606087,0.666168767318146,YOR233W,KIN4,SGDID:S000005759,ORF,Verified ORF,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10767,15,777500,-0.0608483665605631,0.157071624833762,0.698699132729632,YOR233W,KIN4,SGDID:S000005759,ORF,Verified ORF,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10768,15,777559,-0.0295469345845914,0.157111933687316,0.850935360182507,YOR233W,KIN4,SGDID:S000005759,ORF,Verified ORF,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10769,15,778023,-0.0614038632766442,0.158408398043938,0.698523413181322,YOR233W,KIN4,SGDID:S000005759,ORF,Verified ORF,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10770,15,778545,-0.140821372654784,0.169899369641549,0.407748438294195,YOR233W,KIN4,SGDID:S000005759,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10771,15,779669,-0.110199637569407,0.157437722413642,0.484415175161127,YOR234C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10772,15,779900,-0.161141641343699,0.159838929818999,0.3140729252548,YOR235W,IRC13,SGDID:S000005761,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays increased levels of spontaneous Rad52 foci""",Uncharacterized ORF
10773,15,780008,-0.138834296426934,0.157513122327854,0.37869344064137,YOR235W,IRC13,SGDID:S000005761,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays increased levels of spontaneous Rad52 foci""",Uncharacterized ORF
10774,15,781811,-0.15252237877221,0.157562193760827,0.333700223799914,YOR237W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10775,15,785050,-0.133866764978703,0.157617714949955,0.396282794891331,YOR239W,ABP140,SGDID:S000005765,ORF,Verified ORF,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10776,15,785154,-0.0803443959492498,0.166416409729344,0.629543189226062,YOR239W,ABP140,SGDID:S000005765,ORF,Verified ORF,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10777,15,785154,-0.569096336657601,0.951638333598578,0.550211755143817,YOR239W,ABP140,SGDID:S000005765,ORF,Verified ORF,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10778,15,785674,-0.141404347679423,0.157147245284347,0.36882908570614,YOR239W,ABP140,SGDID:S000005765,ORF,Verified ORF,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10779,15,789434,-0.126934856406395,0.158112286095218,0.422622071552455,YOR242C,SSP2,SGDID:S000005768,ORF,Verified ORF,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10780,15,789595,-0.169093998272032,0.158000443015405,0.28525502590755,YOR242C,SSP2,SGDID:S000005768,ORF,Verified ORF,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10781,15,789672,-0.110047729960873,0.157889031175051,0.48626520490644,YOR242C,SSP2,SGDID:S000005768,ORF,Verified ORF,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10782,15,789915,-0.191454423324633,0.164359370314686,0.244865279611288,YOR242C_NFR/NDR,,,Promoter,Promoter,,Promoter
10783,15,791260,-0.137968894490076,0.157175728268347,0.380649170057047,YOR243C,PUS7,SGDID:S000005769,ORF,Verified ORF,"""Pseudouridine synthase; catalyzes pseudouridylation at positions 35 and 56 in U2 snRNA ; position 50 in 5S rRNA ; position 13 in cytoplasmic tRNAs ; and position 35 in pre-tRNA(Tyr); also pseudouridylates some mRNAs; relocates from nucleus to cytoplasm during heat shock and differentially modifies some mRNAs during heat shock; conserved in archaea ; vertebrates ; and some bacteria""",Verified ORF
10784,15,796798,-0.0851863371739277,0.157299187132656,0.588465960432426,YOR246C,ENV9,SGDID:S000005772,Close to 3'-UTR,Close to 3'-UTR,"""Conserved oxidoreductase involved in lipid droplet morphology; mutant shows defects in CPY processing and vacuolar morphology; required for replication of Brome mosaic virus in S. cerevisiae ; a model system for studying replication of positive-strand RNA viruses in their natural hosts; homologus to human RDH12 linked to Leber Congenital Amaurosis""",Verified ORF
10785,15,797115,-0.160841267386768,0.158664674298623,0.311411549534333,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10786,15,797158,-0.116467426918246,0.158097292960465,0.461805070795446,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10787,15,797268,-0.0868830290829319,0.157703397743682,0.58203235580408,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10788,15,797335,-0.10377661735413,0.159050127279342,0.514517890338686,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10789,15,798213,-0.141943942644694,0.157205390657166,0.367183892537051,YOR247W,SRL1,SGDID:S000005773,ORF,Verified ORF,"""Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog ; SVS1 ; that arose from the whole genome duplication""",Verified ORF
10790,15,798788,-0.187869010283522,0.157755083398461,0.234496788286113,YOR249C,APC5,SGDID:S000005775,ORF,Verified ORF,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10791,15,798886,-0.17126271546575,0.158660607033087,0.281133916185752,YOR249C,APC5,SGDID:S000005775,ORF,Verified ORF,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10792,15,800526,-0.115400956973986,0.158160025545326,0.466089987328491,YOR249C,APC5,SGDID:S000005775,ORF,Verified ORF,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10793,15,802678,-0.212167831958567,0.157040852582135,0.177549225999486,YOR251C,TUM1,SGDID:S000005777,ORF,Verified ORF,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10794,15,803281,-0.183211931837096,0.157181386482395,0.244559823459071,YOR251C,TUM1,SGDID:S000005777,ORF,Verified ORF,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10795,15,806960,-0.148966167586375,0.157483154608258,0.344837384086262,YOR254C,SEC63,SGDID:S000005780,ORF,Verified ORF,"""Essential subunit of Sec63 complex; with Sec61 complex ; Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p ; Sec66p ; and Sec72p""",Verified ORF
10796,15,807285,-0.158257592489353,0.157967928206789,0.317110160740805,YOR255W,OSW1,SGDID:S000005781,ORF,Verified ORF,"""Protein involved in sporulation; required for the construction of the outer spore wall layers; required for proper localization of Spo14p""",Verified ORF
10797,15,808281,-0.203991034152088,0.1579607809553,0.197408924626761,YOR256C,TRE2,SGDID:S000005782,ORF,Verified ORF,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10798,15,808893,-0.157537967842896,0.157653335651658,0.318349259462741,YOR256C,TRE2,SGDID:S000005782,ORF,Verified ORF,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10799,15,810364,-0.167911568914328,0.160112495169769,0.295029096473798,YOR256C,TRE2,SGDID:S000005782,ORF,Verified ORF,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10800,15,810448,-0.112316973493876,0.157823058443669,0.477142956272379,YOR256C,TRE2,SGDID:S000005782,ORF,Verified ORF,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10801,15,811848,-0.126323032450107,0.15832597201866,0.425484200127451,YOR258W,HNT3,SGDID:S000005784,ORF,Verified ORF,"""DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin ; a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10802,15,815715,-0.172044251935126,0.158456655767735,0.278330679465422,YOR260W,GCD1,SGDID:S000005786,ORF,Verified ORF,"""Gamma subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
10803,15,816215,-0.139231623853335,0.15834851991721,0.379851260814292,YOR261C,RPN8,SGDID:S000005787,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10804,15,816620,-0.0946589421678995,0.158972734605821,0.55193002242311,YOR261C,RPN8,SGDID:S000005787,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10805,15,816745,-0.167639288606847,0.158133716380898,0.28981891894852,YOR261C,RPN8,SGDID:S000005787,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10806,15,818536,-0.126388805958522,0.158357488261784,0.425335513712736,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10807,15,819084,-0.126230216873579,0.158285678325444,0.425706380663324,YOR263C,YOR263C,SGDID:S000005789,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
10808,15,822096,-0.0644848595541397,0.158034400145489,0.68348935208856,YOR266W,PNT1,SGDID:S000005792,ORF,Verified ORF,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10809,15,822156,-0.063956616951991,0.158485274903334,0.686788532817795,YOR266W,PNT1,SGDID:S000005792,ORF,Verified ORF,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10810,15,822171,-0.0786010205222024,0.158137013098394,0.619467590294721,YOR266W,PNT1,SGDID:S000005792,ORF,Verified ORF,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10811,15,822346,-0.0965084251366427,0.162949516497102,0.554055884198604,YOR266W,PNT1,SGDID:S000005792,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10812,15,822432,-0.0320025931566668,0.16595602135604,0.847196900461619,YOR266W,PNT1,SGDID:S000005792,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10813,15,822605,-0.136129738758056,0.158477996986706,0.3909333897077,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10814,15,822681,-0.161798241690297,0.158478318564804,0.307977891415414,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10815,15,822926,0.341064604767159,0.557618132846436,0.541166057863483,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10816,15,823485,-0.0852157350451776,0.158204161247993,0.590471967546642,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10817,15,823924,-0.0934707637581116,0.157797752501306,0.553998582165384,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10818,15,824287,-0.105267925212768,0.158999932073604,0.508363008441224,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10819,15,824858,-0.090136448195852,0.159521683123931,0.572404120949196,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10820,15,825065,-0.134207790303925,0.166029586847363,0.419441258996303,CUT389_NFR/NDR,,,Promoter,Promoter,,Promoter
10821,15,825246,-0.0781781550387636,0.15964824775998,0.62465742911315,YOR267C,HRK1,SGDID:S000005793,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10822,15,826538,-0.345391203175663,0.157061041236986,0.0285196814879493,YOR269W,PAC1,SGDID:S000005795,ORF,Verified ORF,"""Regulator of dynein ; involved in intracellular transport; part of the dynein/dynactin pathway; targets dynein to microtubule tips ; which is necessary for sliding of microtubules along bud cortex; serves at interface between dynein's ATPase site and its microtubule binding stalk ; causing individual dynein motors to remain attached to microtubules for long periods; synthetic lethal with bni1; homolog of human LIS1 ; mutations in which cause the severe brain disorder lissencephaly""",Verified ORF
10823,15,829621,-0.233695610732206,0.157300151658782,0.138259784819514,YOR270C,VPH1,SGDID:S000005796,ORF,Verified ORF,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in vacuolar V-ATPase complexes while STV1 encodes the second isoform and is located in Golgi and endosomal V-ATPase complexes; interaction with PI(3,5)P2 increases V-ATPase activity and contributes to hyperosmotic stress tolerance; relative distribution to the vacuolar membrane decreases upon DNA replication stress; human homolog ATP6V0A4 implicated in renal tubular acidosis ; can complement yeast null mutant""",Verified ORF
10824,15,830933,-0.221352491574941,0.157338197301798,0.160349310712507,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10825,15,830980,0.0013834883227272,0.228340349956567,0.995169159943493,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10826,15,833802,-0.179808484827818,0.156842895614681,0.252396196981247,YOR272W,YTM1,SGDID:S000005798,ORF,Verified ORF,"""Ribosomal assembly factor and 66S pre-ribosomal particle constituent; subunit of the Nop7-subcomplex (PeBoW complex) ; required for an early nucleolar step in pre-60S ribosomal particle maturation; interaction of its ubiquitin-like (UBL) domain with the MIDAS domain in the Rea1p tail triggers release of the subcomplex and possibly other biogenesis factors via cycles of ATP hydrolysis; involved in the processing of 27S pre-rRNA; contains an N-terminal UBL domain and seven C-terminal WD repeats""",Verified ORF
10827,15,834594,-0.192853898788115,0.156784155155168,0.219493803133291,YOR273C,TPO4,SGDID:S000005799,ORF,Verified ORF,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine ; putrescine ; and spermidine; localizes to the plasma membrane""",Verified ORF
10828,15,841040,-0.204833260265079,0.156949172952108,0.192711263971287,YOR275C,RIM20,SGDID:S000005801,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation""",Verified ORF
10829,15,841052,-0.207072267656414,0.156717944166893,0.187255325134881,YOR275C,RIM20,SGDID:S000005801,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation""",Verified ORF
10830,15,843952,-0.204862066599152,0.157348916245997,0.193778827657754,YOR279C,RFM1,SGDID:S000005805,ORF,Verified ORF,"""Component of the Sum1p-Rfm1p-Hst1p complex; Rfm1p tethers the Hst1p histone deacetylase to the DNA-binding protein Sum1p; complex is involved in transcriptional repression of middle sporulation genes and in initiation of DNA replication""",Verified ORF
