SNP,Chr,Pos,Effect,SE,MID2_TPO4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10282,15,261313,-0.0426580560918879,0.0485273929844561,0.379971572622886,YOL034W,SMC5,SGDID:S000005394,ORF,Verified ORF,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; supports nucleolar function; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair""",Verified ORF
10283,15,262436,-0.0543203513105062,0.0493355997593242,0.271630488915623,YOL034W,SMC5,SGDID:S000005394,ORF,Verified ORF,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; supports nucleolar function; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair""",Verified ORF
10284,15,263540,-0.075804616313898,0.0482170363381719,0.116810637607248,YOL033W,MSE1,SGDID:S000005393,ORF,Verified ORF,"""Mitochondrial glutamyl-tRNA synthetase; predicted to be palmitoylated""",Verified ORF
10285,15,263860,-0.0499901196830076,0.0490731645547842,0.30904996750691,YOL033W,MSE1,SGDID:S000005393,ORF,Verified ORF,"""Mitochondrial glutamyl-tRNA synthetase; predicted to be palmitoylated""",Verified ORF
10286,15,265173,-0.0707121505073758,0.0509500034973185,0.166050989324298,YOL032W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10287,15,267332,-0.0760928478225805,0.0482238059785503,0.115481855332811,YOL031C,SIL1,SGDID:S000005391,ORF,Verified ORF,"""Nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; required for protein translocation into the endoplasmic reticulum (ER); homolog of Yarrowia lipolytica SLS1; GrpE-like protein""",Verified ORF
10288,15,268222,-0.05872991178322,0.0481563021794657,0.22344269693465,YOL030W,GAS5,SGDID:S000005390,ORF,Verified ORF,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10289,15,269477,-0.0676507157054554,0.0485355327840473,0.164243058546275,YOL030W,GAS5,SGDID:S000005390,ORF,Verified ORF,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10290,15,269919,-0.0579249397520997,0.0481978627078102,0.230240643335552,YOL029C,YOL029C,SGDID:S000005389,ORF,Uncharacterized ORF,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10291,15,270218,-0.0693635266404919,0.0483807500929902,0.152542777300939,YOL029C,YOL029C,SGDID:S000005389,ORF,Uncharacterized ORF,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10292,15,270269,-0.0531361361019167,0.0482294879178308,0.271327328789601,YOL029C,YOL029C,SGDID:S000005389,ORF,Uncharacterized ORF,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10293,15,270972,-0.0602375446707,0.0482704015748457,0.212887914280976,YOL028C,YAP7,SGDID:S000005388,ORF,Verified ORF,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10294,15,271365,-0.0481594904521448,0.0484320537185187,0.320722790581203,YOL028C,YAP7,SGDID:S000005388,ORF,Verified ORF,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10295,15,271552,-0.0432449904077327,0.0485911084549953,0.374084121966524,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10296,15,271780,-0.0324296497999575,0.0483723511312203,0.503030317748237,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10297,15,271953,-0.0136102285963024,0.0509510302541847,0.789529896161908,YOL028C,YAP7,SGDID:S000005388,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10298,15,272768,-0.03068940793148,0.048589043024597,0.528049438482782,YOL027C,MDM38,SGDID:S000005387,ORF,Verified ORF,"""Membrane-associated mitochondrial ribosome receptor; forms a complex with Mba1p to facilitate recruitment of mRNA-specific translational activators to ribosomes; ribosome-associated protein involved in the insertion of newly synthesized proteins into the mitochondrial inner membrane; role in protein export and K+/H+ exchange; localizes to the inner mitochondrial membrane; human ortholog Letm1 implicated in Wolf-Hirschhorn syndrome""",Verified ORF
10299,15,274007,-0.0296137372768296,0.0482319003108512,0.539619700333654,YOL027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10300,15,274603,-0.0094182032643791,0.0484545784586354,0.845996585361678,tS(GCU)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10301,15,276632,-0.0079698447446364,0.0487106815520804,0.870127116745608,YOL025W,LAG2,SGDID:S000005385,ORF,Verified ORF,"""Protein that negatively regulates the SCF E3-ubiquitin ligase; regulates by interacting with and preventing neddyation of the cullin subunit ; Cdc53p; longevity determinant that is preferentially expressed in young cells; similar to mammalian Cand1""",Verified ORF
10302,15,277142,0.0247847991059515,0.0985244239351273,0.80152760238901,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10303,15,277142,-0.159224604822527,0.105034105926907,0.130431382306824,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10304,15,277467,-0.0069060093433392,0.0489381265954206,0.887857883993261,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10305,15,277587,-0.0468522886209812,0.0537160544011985,0.383680510798722,ARS1511,ARS1511,SGDID:S000118488,Other features,Replication,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",ARS
10306,15,277699,-0.0079574864265938,0.0509049424213161,0.875869752465566,ARS1511,ARS1511,SGDID:S000118488,Other features,Replication,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",ARS
10307,15,277900,0.014832381041372,0.0968137685319338,0.878323928650405,YOL023W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10308,15,278259,0.011132784301664,0.0500734007756619,0.824186118884698,YOL023W,IFM1,SGDID:S000005383,ORF,Verified ORF,"""Mitochondrial translation initiation factor 2""",Verified ORF
10309,15,278631,-0.0193170015848077,0.0484873982484452,0.690581955145042,YOL023W,IFM1,SGDID:S000005383,ORF,Verified ORF,"""Mitochondrial translation initiation factor 2""",Verified ORF
10310,15,281378,-0.01250907465789,0.0482227485937523,0.795476343288301,YOL022C,TSR4,SGDID:S000005382,ORF,Verified ORF,"""Cytoplasmic assembly chaperone for ribosomal protein Rps2p; co-translationally associates with the N-terminal extension of Rps2p to facilitate expression ; solubility and ribosome assembly; released prior to the nuclear import of Rps2p; required for correct processing of 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in the S288C background but not in CEN.PK2; homologous to human PDCD2L and PDCD2""",Verified ORF
10311,15,285588,0.0114377973998096,0.0489895939991952,0.815528672985753,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10312,15,285741,0.0233953441403989,0.0494017011115488,0.636096707678584,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10313,15,285960,-0.0223097765897248,0.0483698278273021,0.6449152758217,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10314,15,286046,0.0028721716463949,0.0482999261153802,0.952615118917273,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10315,15,286242,0.0064525105884591,0.0484291052350965,0.894082492588523,YOL020W,TAT2,SGDID:S000005380,ORF,Verified ORF,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10316,15,286732,-0.002193976601497,0.0483053498505536,0.963799086521147,YOL020W,TAT2,SGDID:S000005380,ORF,Verified ORF,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10317,15,287976,-0.0137471365276221,0.050307958058868,0.784813407456696,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10318,15,288282,-0.0184351641009994,0.0494100932749374,0.709294071527325,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10319,15,289191,0.0056008204933087,0.0485668037059004,0.908255479417288,YOL019W,TOS7,SGDID:S000005379,ORF,Verified ORF,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10320,15,289865,0.0077692323496065,0.048368881936238,0.872480957809764,YOL019W,TOS7,SGDID:S000005379,ORF,Verified ORF,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10321,15,294442,0.0319965756412285,0.0482663323225276,0.507816293356189,YOL017W,ESC8,SGDID:S000005377,ORF,Verified ORF,"""Protein involved in telomeric and mating-type locus silencing; interacts with Sir2p and also interacts with Gal11p ; which is a component of the RNA pol II mediator complex; ESC8 has a paralog ; IOC3 ; that arose from the whole genome duplication""",Verified ORF
10322,15,298709,0.0064223626009144,0.0484970928509195,0.89472139063413,YOL015W,IRC10,SGDID:S000005375,ORF,Verified ORF,"""Protein of unknown function; subunit of the leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms a ring-like structure at the leading edge of the prospore membrane during meiosis II; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
10323,15,300140,-0.0062339268524501,0.0505536845578281,0.901929420973216,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10324,15,300336,0.0036486734652348,0.0485665573201309,0.940155997560611,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10325,15,300373,0.0057404940326964,0.0483651033104115,0.905587817752486,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10326,15,300497,0.0147712272730995,0.0563710717425268,0.793446839461333,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10327,15,300504,-0.0059786543394028,0.0495344560068227,0.903999798973802,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10328,15,300972,0.0060129652461216,0.0487169378033291,0.901839551674947,YOLCdelta8,YOLCdelta8,SGDID:S000007152,Other features,LTR,"""Ty1 LTR""",reverse complement
10329,15,302265,-0.001805217314466,0.0482257351500595,0.970161195340415,YOL013C,HRD1,SGDID:S000005373,ORF,Verified ORF,"""Ubiquitin-protein ligase involved in ER-associated degradation (ERAD) of misfolded proteins; upon autoubiquitination triggers retrotranslocation of misfolded proteins to cytosol for degradation; genetically linked to the unfolded protein response (UPR); regulated through association with Hrd3p; contains an H2 ring finger; likely plays a general role in targeting proteins that persistently associate with and potentially obstruct the ER-localized translocon""",Verified ORF
10330,15,305341,0.0005820785564761,0.0490812849381295,0.990544424750691,YOL011W,PLB3,SGDID:S000005371,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10331,15,305375,-0.0135997033123422,0.0485160053818646,0.779401004330992,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10332,15,305436,-0.0250042811015178,0.0483447006030615,0.60533466939573,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10333,15,305531,-0.0145719961982965,0.0482901390188757,0.763013291388116,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10334,15,309504,-0.0230068925862845,0.0484010448417837,0.634839525444451,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10335,15,309869,-0.0281643243084592,0.0483462699606894,0.56056533522805,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10336,15,309954,-0.0163419014402543,0.0486708653194726,0.737248667800607,YOL009C,MDM12,SGDID:S000005369,ORF,Verified ORF,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10337,15,310221,-0.0287871780502946,0.0487842977753204,0.555507139225212,YOL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10338,15,310574,-0.0284065550084751,0.0484067170153639,0.557692416878495,YOL008W,COQ10,SGDID:S000005368,ORF,Verified ORF,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10339,15,311039,-0.0250205279563099,0.0497838848411559,0.615570959439735,YOL009C,MDM12,SGDID:S000005369,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10340,15,311056,-0.0271417616785202,0.0490181822030062,0.580129220750009,YOL009C,MDM12,SGDID:S000005369,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10341,15,311337,-0.0253787800052728,0.0483117287934745,0.599695402259869,YOL008W,COQ10,SGDID:S000005368,Close to 3'-UTR,Close to 3'-UTR,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10342,15,312146,-0.0408767127381182,0.0482313671849544,0.397283471306644,YOL007C,CSI2,SGDID:S000005367,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10343,15,312151,-0.0408767127381182,0.0482313671849544,0.397283471306644,YOL007C,CSI2,SGDID:S000005367,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10344,15,312245,-0.0279356442393116,0.0483466458167654,0.563754245054191,YOL007C,CSI2,SGDID:S000005367,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10345,15,312534,-0.0383921705491189,0.0484876184378695,0.429012952516512,YOL007C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10346,15,315509,-0.0575698563963201,0.050376884521406,0.253903096759028,YOL006C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10347,15,315627,-0.107738031827907,0.0561883595976928,0.0559883290796342,YOL006C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10348,15,316405,-0.0509858326799016,0.0487179320085457,0.296022474692059,YOL005C,RPB11,SGDID:S000005365,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II subunit B12.5; part of central core; similar to Rpc19p and bacterial alpha subunit""",Verified ORF
10349,15,316670,-0.0379845629003637,0.0484065280890208,0.433156246549075,YOL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10350,15,316958,-0.0460774580258029,0.0484408748175172,0.342148459330502,YOL004W,SIN3,SGDID:S000005364,ORF,Verified ORF,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10351,15,317329,-0.0621981058264885,0.0481120727400603,0.196934231382204,YOL004W,SIN3,SGDID:S000005364,ORF,Verified ORF,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10352,15,318509,-0.0667575255463135,0.048246098742959,0.167328471151712,YOL004W,SIN3,SGDID:S000005364,ORF,Verified ORF,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10353,15,322448,-0.0678062506030693,0.0491395241957185,0.168499421663877,YOL003C,PFA4,SGDID:S000005363,ORF,Verified ORF,"""Palmitoyltransferase with autoacylation activity; required for palmitoylation of amino acid permeases containing a C-terminal Phe-Trp-Cys site; required for modification of Chs3p; member of the DHHC family of putative palmitoyltransferases""",Verified ORF
10354,15,329425,-0.0674108281016259,0.0485084236870883,0.165504121418495,YOR002W,ALG6,SGDID:S000005528,ORF,Verified ORF,"""ER-luminal alpha 1,3 glucosyltransferase; involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; C998T transition in human ortholog ALG6 causes carbohydrate-deficient glycoprotein syndrome type-Ic; wild-type human ortholog ALG6 can partially complement yeast alg6 mutant""",Verified ORF
10355,15,333432,-0.129635164210485,0.0792412451506373,0.102740126147757,YOR004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10356,15,334807,-0.0460170435370261,0.0487846112422675,0.346188116348113,YOR005C,DNL4,SGDID:S000005531,ORF,Verified ORF,"""DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p ; interacts with Nej1p; involved in meiosis ; not essential for vegetative growth; mutations in human ortholog lead to ligase IV syndrome and Dubowitz syndrome""",Verified ORF
10357,15,338579,-0.0330019151441902,0.0483525065448051,0.495353101717639,YOR006C,TSR3,SGDID:S000005532,ORF,Verified ORF,"""Protein required for 20S pre-rRNA processing; involved in processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
10358,15,343921,-0.0324711141875165,0.0483458786986666,0.502251042715002,YOR008C-A,YOR008C-A,SGDID:S000006431,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; includes a potential transmembrane domain; deletion results in slightly lengthened telomeres; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Uncharacterized ORF
10359,15,346460,-0.0138473547262563,0.0484861551840597,0.77535661009947,YOR010C,TIR2,SGDID:S000005536,ORF,Verified ORF,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10360,15,346467,-0.0184096725910385,0.0484964836281564,0.704464390004642,YOR010C,TIR2,SGDID:S000005536,ORF,Verified ORF,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10361,15,346509,-0.0204681792162615,0.0487538722800577,0.674867432312964,YOR010C,TIR2,SGDID:S000005536,ORF,Verified ORF,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10362,15,349540,-0.0200857475437401,0.0486571679004978,0.68000273012284,YOR011W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10363,15,349580,-0.0126842755381578,0.090343531024355,0.888423653245212,YOR011W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10364,15,350076,-0.0070481709118721,0.0489076473925042,0.885494394401404,YOR011W,AUS1,SGDID:S000005537,ORF,Verified ORF,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10365,15,350753,0.0043299407108946,0.048717443915468,0.929228752375273,YOR011W,AUS1,SGDID:S000005537,ORF,Verified ORF,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10366,15,351238,-0.0024135666986163,0.0483765891516349,0.960237297045343,YOR011W,AUS1,SGDID:S000005537,ORF,Verified ORF,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10367,15,355404,-0.0107609468373351,0.096769399427436,0.911519397418703,YOR011W-A,YOR011W-A,SGDID:S000028581,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
10368,15,356056,0.0025963836269563,0.0488482186208866,0.957640815706037,YOR011W-A,YOR011W-A,SGDID:S000028581,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
10369,15,357232,0.0046375454905833,0.0487080039012533,0.924201131111507,YOR014W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10370,15,358094,0.002072795659299,0.0484324968291397,0.965887057489173,YOR014W,RTS1,SGDID:S000005540,ORF,Verified ORF,"""B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits ; Pph21p and Pph22p; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in the absence of Cdc55p; required for maintenance of septin ring organization during cytokinesis ; for ring disassembly in G1 and for dephosphorylation of septin ; Shs1p; homolog of the mammalian B' subunit of PP2A""",Verified ORF
10371,15,363969,-0.0002742918650188,0.0512733613928258,0.995734680697743,YOR017W,PET127,SGDID:S000005543,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a role in 5'-end processing of mitochondrial RNAs; located in the mitochondrial membrane""",Verified ORF
10372,15,363970,-0.0120963262901306,0.05127750947852,0.813647652723829,YOR017W,PET127,SGDID:S000005543,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a role in 5'-end processing of mitochondrial RNAs; located in the mitochondrial membrane""",Verified ORF
10373,15,364136,-0.0054650481576832,0.0488172960749605,0.910927462701946,YOR018W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10374,15,366396,0.0056488238094927,0.0486598165760882,0.907648762125329,YOR018W,ROD1,SGDID:S000005544,ORF,Verified ORF,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p ; as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog ; ROG3 ; that arose from the whole genome duplication""",Verified ORF
10375,15,366644,0.0060880347789439,0.0485852007122269,0.900352346359903,YOR018W,ROD1,SGDID:S000005544,ORF,Verified ORF,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p ; as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog ; ROG3 ; that arose from the whole genome duplication""",Verified ORF
10376,15,368091,0.0020136379702513,0.0484041656509186,0.966840686101367,YOR019W,YOR019W,SGDID:S000005545,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; YOR019W has a paralog ; JIP4 ; that arose from the whole genome duplication""",Verified ORF
10377,15,370822,-0.0001909408213288,0.0487989399098993,0.99688025013011,YOR020C,HSP10,SGDID:S000005546,ORF,Verified ORF,"""Mitochondrial matrix co-chaperonin; inhibits the ATPase activity of Hsp60p ; a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES""",Verified ORF
10378,15,370846,-0.0642126658328053,0.101041301832158,0.525508192755679,YOR020W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10379,15,370846,0.0532343009506632,0.082542123268951,0.51938824996261,YOR020W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
