SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10586,15,637208,-0.0357575115132701,0.093374290403326,0.701988704104322,YOR161C,PNS1,SGDID:S000005687,ORF,Verified ORF,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10587,15,637584,-0.0504579235063051,0.0927475113442884,0.586760604051192,YOR161C,PNS1,SGDID:S000005687,ORF,Verified ORF,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10588,15,637878,-0.0278723085199431,0.0929638843444307,0.764491937036605,YOR161C,PNS1,SGDID:S000005687,ORF,Verified ORF,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10589,15,637893,-0.0278723085199431,0.0929638843444307,0.764491937036605,YOR161C,PNS1,SGDID:S000005687,ORF,Verified ORF,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10590,15,637894,-0.0278723085199431,0.0929638843444307,0.764491937036605,YOR161C,PNS1,SGDID:S000005687,ORF,Verified ORF,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10591,15,637926,-0.0259403612491938,0.0930768319150515,0.780639505421736,YOR161C,PNS1,SGDID:S000005687,ORF,Verified ORF,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10592,15,639000,-0.0319951198782432,0.0928858537662402,0.730708251934001,YOR161C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10593,15,639239,-0.0284314251429499,0.0932028553799247,0.760508717987232,YOR161C-C,YOR161C-C,SGDID:S000028712,ORF,Uncharacterized ORF,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10594,15,639279,-0.0637654202778749,0.0926789374602153,0.491888933099267,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10595,15,639290,-0.064056992712162,0.0927860173556523,0.490413097042893,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10596,15,639391,-0.0453073423828658,0.0936278706376315,0.628750715076814,YOR161C-C_NFR/NDR,,,Promoter,Promoter,,Promoter
10597,15,639445,-0.0384813242313139,0.0931214862464999,0.67968325719932,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10598,15,639520,-0.0551779116428177,0.0933303339004545,0.554757488611338,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10599,15,639862,-0.0190134592973106,0.0931385098883037,0.838360363437094,YOR162C,YRR1,SGDID:S000005688,ORF,Verified ORF,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10600,15,640033,-0.0233806511597091,0.0927736503728239,0.801173638046386,YOR162C,YRR1,SGDID:S000005688,ORF,Verified ORF,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10601,15,640056,-0.017199856753039,0.092802362316192,0.853069934795817,YOR162C,YRR1,SGDID:S000005688,ORF,Verified ORF,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10602,15,640881,0.012878598908667,0.0934838219774085,0.890506382084652,YOR162C,YRR1,SGDID:S000005688,ORF,Verified ORF,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10603,15,641425,-0.0576135083087584,0.0933881497237375,0.537681716876635,YOR162C,YRR1,SGDID:S000005688,ORF,Verified ORF,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10604,15,642215,-0.0150285137891302,0.0930939793751216,0.871844110398185,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10605,15,642286,-0.0044011249160601,0.0931622212220107,0.962347451635253,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10606,15,642294,0.0021769014402524,0.0932150672269021,0.981381463065936,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10607,15,642325,0.0131813973736956,0.093010638268033,0.887382618436064,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10608,15,642712,-0.0344346549626334,0.0926718411679244,0.7104313066331,YOR163W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10609,15,645672,-0.0036041243855635,0.0949898174841535,0.969755199927109,YOR165W,SEY1,SGDID:S000005691,ORF,Verified ORF,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10610,15,646327,-0.0209077855660244,0.0930420256754935,0.822332294014129,YOR165W,SEY1,SGDID:S000005691,ORF,Verified ORF,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10611,15,649242,-0.0371202637528137,0.0949286603870273,0.696008553669321,YOR168W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10612,15,649484,-0.0351398347317489,0.0927412013107758,0.704988370023691,YOR168W,GLN4,SGDID:S000005694,ORF,Verified ORF,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10613,15,651364,-0.0194483648253809,0.094863705677622,0.837679539171124,YOR168W,GLN4,SGDID:S000005694,ORF,Verified ORF,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10614,15,652034,-0.0395317407153471,0.0939446381183721,0.674158465391041,YOR170W,YOR170W,SGDID:S000005696,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene LCB4""",Dubious ORF
10615,15,653760,0.0123091659097176,0.0929785651891542,0.894753517868322,YOR171C,LCB4,SGDID:S000005697,ORF,Verified ORF,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10616,15,653769,0.0083543548048067,0.0929003986794514,0.928395366227061,YOR171C,LCB4,SGDID:S000005697,ORF,Verified ORF,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10617,15,653775,0.0167339211894854,0.0928026036366537,0.857006893294157,YOR171C,LCB4,SGDID:S000005697,ORF,Verified ORF,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10618,15,656377,0.0448743018882888,0.0932469300114206,0.630642963376955,YOR172W,YRM1,SGDID:S000005698,ORF,Verified ORF,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10619,15,657044,0.0349037096275078,0.0927224501254467,0.70682181403655,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10620,15,657104,0.0232766710943185,0.092579735028661,0.801633416894766,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10621,15,657980,-0.0439382229258629,0.092805249410217,0.636188062642875,YOR173W,DCS2,SGDID:S000005699,ORF,Verified ORF,"""m(7)GpppX pyrophosphatase regulator; non-essential ; stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p ; Msn4p ; and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog ; DCS1 ; that arose from the whole genome duplication""",Verified ORF
10622,15,659697,-0.0711888890813345,0.09798061280688,0.46797644854192,YOR174W,MED4,SGDID:S000005700,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
10623,15,660199,-0.0286380179122113,0.0965236512955969,0.766874394720038,YOR175C,ALE1,SGDID:S000005701,ORF,Verified ORF,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10624,15,660208,-0.0350315741968407,0.0964164737436555,0.716571401364039,YOR175C,ALE1,SGDID:S000005701,ORF,Verified ORF,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10625,15,660805,-0.0542859717144489,0.0927831380986504,0.558864731383087,YOR175C,ALE1,SGDID:S000005701,ORF,Verified ORF,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10626,15,663916,-0.0433739843382515,0.0934570781013458,0.642857928638958,tV(AAC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10627,15,664038,-0.0107068668663752,0.0937068886189636,0.909097344646449,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10628,15,664146,-0.0015876834122132,0.0946821899938905,0.986630730109797,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10629,15,664726,-0.0104119186551395,0.093752989977181,0.911634323463574,YORWdelta17_NFR/NDR,,,Promoter,Promoter,,Promoter
10630,15,667693,-0.0471255456313603,0.0951056532968926,0.620550390219049,SUT374_NFR/NDR,,,Promoter,Promoter,,Promoter
10631,15,668514,-0.0024707010912571,0.0941365012565199,0.979076003318718,SUT374,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10632,15,670723,0.366693898568874,0.161742578958134,0.0239856257232182,YOR178C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10633,15,671034,-0.0477762372939692,0.0934832008955847,0.609623194246127,YOR178C,GAC1,SGDID:S000005704,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit for Glc7p type-1 protein phosphatase (PP1); tethers Glc7p to Gsy2p glycogen synthase ; binds Hsf1p heat shock transcription factor ; required for induction of some HSF-regulated genes under heat shock; GAC1 has a paralog ; PIG1 ; that arose from the whole genome duplication""",Verified ORF
10634,15,673487,-0.0826000513417335,0.0970887219706659,0.395474534029993,XUT_15F-309,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10635,15,674856,0.0079070695226766,0.0963794185544611,0.934660561365356,YOR180C,DCI1,SGDID:S000005706,ORF,Verified ORF,"""Peroxisomal protein; identification as a delta(3,5)-delta(2,4)-dienoyl-CoA isomerase involved in fatty acid metabolism is disputed; DCI1 has a paralog ; ECI1 ; that arose from the whole genome duplication""",Verified ORF
10636,15,675324,0.0719724945917317,0.102136279917651,0.481479528881324,YOR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10637,15,676857,-0.019466249386406,0.0966638883263056,0.840516832071019,YOR181W,LAS17,SGDID:S000005707,ORF,Verified ORF,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10638,15,677981,-0.0118429358843362,0.096534451616822,0.902429583408033,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10639,15,677995,-0.0375652399601474,0.0970090920871449,0.698816177691841,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10640,15,678027,0.013000437085483,0.0972682466304481,0.893751150934615,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10641,15,678058,-0.0309895927437389,0.0979907887571802,0.751999631611701,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10642,15,678086,0.0163714912021383,0.100287238365369,0.870418160796429,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10643,15,678099,-0.0193326013804276,0.100590174612994,0.847702523413922,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10644,15,678248,-0.0501666867361521,0.0988360823305132,0.61206866794749,YOR182C,RPS30B,SGDID:S000005708,ORF,Verified ORF,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30 ; no bacterial homolog; RPS30B has a paralog ; RPS30A ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
10645,15,678382,-0.0439856259688405,0.105657965249677,0.677442000021735,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10646,15,678393,-0.123855498424264,0.139306312300415,0.374561527472036,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10647,15,678404,0.0211305952461786,0.100105033371057,0.832943338167636,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10648,15,678474,-0.0047376274960039,0.0984548772450799,0.96164799153534,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10649,15,678575,0.0072375600261722,0.104084535994699,0.944602827576409,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10650,15,678625,0.0217959057726581,0.106444767044195,0.837875632649489,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10651,15,678705,-0.0041156503691464,0.0979527379135304,0.966509143749513,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10652,15,678832,-0.0336535994533365,0.0976162039204696,0.730484453247004,YOR182C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10653,15,678916,-0.0388844202550445,0.0966472839521023,0.68768226767598,YOR183W,FYV12,SGDID:S000005709,ORF,Uncharacterized ORF,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10654,15,678988,-0.103773082671857,0.185297625797899,0.575811046779664,YOR183W,FYV12,SGDID:S000005709,ORF,Uncharacterized ORF,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10655,15,678989,-0.0683711834963781,0.169123145705926,0.68626000883674,YOR183W,FYV12,SGDID:S000005709,ORF,Uncharacterized ORF,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10656,15,678995,-0.0469193594858384,0.0973475985715976,0.630120564793555,YOR183W,FYV12,SGDID:S000005709,ORF,Uncharacterized ORF,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10657,15,679406,-0.040851697383455,0.0966449849919505,0.672772562596347,YOR184W,SER1,SGDID:S000005710,ORF,Verified ORF,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10658,15,679485,-0.0223893450108845,0.097022376116775,0.817631247588595,YOR184W,SER1,SGDID:S000005710,ORF,Verified ORF,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10659,15,680430,-0.0035410026322595,0.0968318302662339,0.970849665869312,YOR184W,SER1,SGDID:S000005710,ORF,Verified ORF,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10660,15,680681,-0.0694125609549272,0.100128786390693,0.488619310232766,SUT376_NFR/NDR,,,Promoter,Promoter,,Promoter
10661,15,680951,-0.0671357504122618,0.104489951046922,0.520959715236085,SUT376_NFR/NDR,,,Promoter,Promoter,,Promoter
10662,15,682676,0.0142640446362097,0.0973825859370609,0.883630600981568,YOR185C,GSP2,SGDID:S000005711,Close to 3'-UTR,Close to 3'-UTR,"""GTP binding protein (mammalian Ranp homolog); involved in the maintenance of nuclear organization ; RNA processing and transport; interacts with Kap121p ; Kap123p and Pdr6p (karyophilin betas); not required for viability; protein abundance increases in response to DNA replication stress; GSP2 has a paralog ; GSP1 ; that arose from the whole genome duplication""",Verified ORF
10663,15,685516,0.0062107453027231,0.102611854479608,0.951770493842915,YOR188W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10664,15,690141,0.0047165235347601,0.106749232483345,0.964783349341089,YOR188W,MSB1,SGDID:S000005714,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may be involved in positive regulation of 1,3-beta-glucan synthesis and the Pkc1p-MAPK pathway; multicopy suppressor of temperature-sensitive mutations in CDC24 and CDC42 ; and of mutations in BEM4; potential Cdc28p substrate; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
10665,15,691906,-0.0311224202604894,0.105446739788456,0.768054151403934,YOR190W,SPR1,SGDID:S000005716,ORF,Verified ORF,"""Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance; SPR1 has a paralog ; EXG1 ; that arose from the whole genome duplication""",Verified ORF
10666,15,692134,-0.0310985592609185,0.115496331287974,0.787886811768216,YOR190W,SPR1,SGDID:S000005716,Close to 3'-UTR,Close to 3'-UTR,"""Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance; SPR1 has a paralog ; EXG1 ; that arose from the whole genome duplication""",Verified ORF
10667,15,692272,-0.004131563073511,0.104405613923503,0.968456537298828,YOR191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10668,15,695613,-0.0459444620728897,0.10817485861295,0.671296617243343,YOR191W,ULS1,SGDID:S000005717,ORF,Verified ORF,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10669,15,696549,-0.0326598934481943,0.105798502674152,0.757732595113189,YOR191W,ULS1,SGDID:S000005717,ORF,Verified ORF,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10670,15,697431,-0.0561036526009513,0.10733969317738,0.601529104179748,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
