SNP,Chr,Pos,Effect,SE,HNM1_TPO2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10961,15,986923,-0.0600758172004368,0.0623462528556254,0.335914428183701,YOR348C,PUT4,SGDID:S000005875,ORF,Verified ORF,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
10962,15,987887,-0.039567671667269,0.0621918898387299,0.52504588101584,YOR348C,PUT4,SGDID:S000005875,ORF,Verified ORF,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
10963,15,991809,-0.119908272055395,0.0620012588229544,0.0539164641370738,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10964,15,992356,-0.110282677174124,0.0622373173242342,0.0772620599174813,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10965,15,992802,-0.105805290403373,0.0628038893502196,0.0929316144160142,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10966,15,993662,-0.102778971575621,0.0621640811251296,0.099148689058841,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10967,15,993671,-0.102778971575621,0.0621640811251296,0.099148689058841,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10968,15,993703,-0.0946649485083974,0.0623101206570582,0.129593498857138,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10969,15,994342,-0.115601908071049,0.0643135980046906,0.0731152026246701,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10970,15,994833,-0.108888759030199,0.0636790412689523,0.0881515685462353,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10971,15,994879,-0.0829984215836734,0.06466669856015,0.200165829054393,YOR350C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10972,15,994943,-0.121499949762954,0.0752276899262459,0.107183288567847,YOR350C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10973,15,995180,-0.0809797777754252,0.0630445746195404,0.199814789449131,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10974,15,995834,-0.0956875999322813,0.0627794543153506,0.128357480440548,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10975,15,996026,-0.0943880440111571,0.063109111647977,0.135642882192017,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10976,15,996702,-0.075029397292266,0.0629725050810927,0.234272406050494,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10977,15,996731,-0.0906992226121063,0.0634497646851672,0.153754982750673,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10978,15,999455,-0.0760062657087607,0.0627957874324709,0.22694598482653,YOR353C,SOG2,SGDID:S000005880,ORF,Verified ORF,"""Key component of the RAM signaling network; required for proper cell morphogenesis and cell separation after mitosis""",Verified ORF
10979,15,1002614,-0.0939469680397985,0.0633492905719568,0.138966761021024,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10980,15,1002663,-0.1048547544908,0.0631008958923594,0.0974607143276896,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10981,15,1003070,-0.14333745457416,0.0628782778559039,0.0232274488263724,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10982,15,1003372,-0.120175896336221,0.0634576108352015,0.0590692143973753,YOR354C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10983,15,1004274,-0.15565429586459,0.12529985902539,0.214967370803572,SUT388,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
10984,15,1004274,-0.22394575485842,0.166924664135661,0.180588862398361,SUT388,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
10985,15,1004868,-0.091516559385003,0.0654383767898313,0.162836346802022,YOR355W,GDS1,SGDID:S000005882,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for growth on glycerol as a carbon source; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10986,15,1006757,-0.0681368226081186,0.0657982526981718,0.301124951573797,YOR356W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10987,15,1008479,-0.0584133406436887,0.0621992475440491,0.348304817143005,YOR356W,CIR2,SGDID:S000005883,ORF,Verified ORF,"""Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase""",Verified ORF
10988,15,1008599,-0.0414880635880506,0.0621917984878497,0.505144956710408,YOR356W,CIR2,SGDID:S000005883,ORF,Verified ORF,"""Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase""",Verified ORF
10989,15,1010191,-0.0564966511205339,0.0620283606587522,0.363011923731288,YOR358W,HAP5,SGDID:S000005885,ORF,Verified ORF,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex""",Verified ORF
10990,15,1012233,-0.0635558833684423,0.0622424579346903,0.307905503801948,YOR359W,VTS1,SGDID:S000005886,ORF,Verified ORF,"""Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity; forms [SMAUG+] prion""",Verified ORF
10991,15,1012745,-0.0634367691454468,0.0635213386528709,0.318639306701737,YOR359W,VTS1,SGDID:S000005886,ORF,Verified ORF,"""Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity; forms [SMAUG+] prion""",Verified ORF
10992,15,1014707,-0.0540515294515653,0.062238142943192,0.385730922054814,YOR360C,PDE2,SGDID:S000005887,ORF,Verified ORF,"""High-affinity cyclic AMP phosphodiesterase; component of the cAMP-dependent protein kinase signaling system ; protects the cell from extracellular cAMP ; contains readthrough motif surrounding termination codon""",Verified ORF
10993,15,1015033,-0.0376186048942826,0.0630153411130623,0.550906532169864,YOR360C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10994,15,1016660,-0.0564249076227518,0.0623320044629058,0.365960056280767,YOR361C,PRT1,SGDID:S000005888,ORF,Verified ORF,"""eIF3b subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
10995,15,1018776,-0.0348310134260976,0.0622770102636732,0.576317339961244,YOR362C,PRE10,SGDID:S000005889,Close to 3'-UTR,Close to 3'-UTR,"""Alpha 7 subunit of the 20S proteasome; protein abundance increases in response to DNA replication stress""",Verified ORF
10996,15,1022262,0.0166396454237889,0.062094889473963,0.78887796005725,YOR363C,PIP2,SGDID:S000005890,ORF,Verified ORF,"""Autoregulatory ; oleate-activated transcription factor; subunit of a heterodimeric complex with Oaf1p ; which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids ; peroxisome organization and biogenesis ; activating transcription in the presence of oleate; PIP2 has a paralog ; OAF1 ; that arose from the whole genome duplication""",Verified ORF
10997,15,1023392,0.0031577827952319,0.0623822153160265,0.959657019099686,YOR364W,YOR364W,SGDID:S000005891,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C""",Dubious ORF
10998,15,1024813,0.0068583561114085,0.062863805270006,0.913186238104366,YOR365C,YOR365C,SGDID:S000005892,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential protein; YOR365C has a paralog ; FLC2 ; that arose from the whole genome duplication""",Uncharacterized ORF
10999,15,1026089,-0.033724695429393,0.0625227608284006,0.589951837145035,YOR367W,SCP1,SGDID:S000005894,ORF,Verified ORF,"""Component of yeast cortical actin cytoskeleton; binds and cross links actin filaments; originally identified by its homology to calponin (contains a calponin-like repeat) but the Scp1p domain structure is more similar to transgelin""",Verified ORF
11000,15,1028853,-0.0185188550871105,0.0635449839351954,0.770894362283789,YOR369C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11001,15,1028864,-0.0161500026907215,0.0630777264443981,0.798074207825602,YOR369C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11002,15,1029944,-0.0150230496403082,0.0619729172768447,0.808600831018637,YOR370C,MRS6,SGDID:S000005897,ORF,Verified ORF,"""Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
11003,15,1030548,-0.0390550395769453,0.0638475036378149,0.541134966024938,YOR370C,MRS6,SGDID:S000005897,ORF,Verified ORF,"""Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
11004,15,1032583,-0.0165366521792196,0.0620284188091125,0.789934361444772,YOR371C,GPB1,SGDID:S000005898,ORF,Verified ORF,"""Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p ; thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog ; GPB2 ; that arose from the whole genome duplication""",Verified ORF
11005,15,1032872,-0.0230427776564818,0.0623654166672147,0.711991477771077,YOR371C,GPB1,SGDID:S000005898,ORF,Verified ORF,"""Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p ; thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog ; GPB2 ; that arose from the whole genome duplication""",Verified ORF
11006,15,1036136,-0.0397377290616664,0.0622493847882751,0.523651068389966,YOR372C,NDD1,SGDID:S000005899,ORF,Verified ORF,"""Transcriptional activator essential for nuclear division; localized to the nucleus; essential component of the mechanism that activates the expression of a set of late-S-phase-specific genes; turnover is tightly regulated during cell cycle and in response to DNA damage""",Verified ORF
11007,15,1037516,0.0489780314089706,0.0819114291225259,0.550264101372045,YOR373W,NUD1,SGDID:S000005900,ORF,Verified ORF,"""Mitotic exit network (MEN) scaffold protein; core component of the SPB outer plaque that functions in astral microtubule organization via Spc72p; scaffold for recruitment of MEN components ; such as Cdc15p ; Tem1p and the Bfa1p-Bub2p checkpoint complex; phosphorylation by Cdc15p creates a Dbf2p-Mob1p phospho-docking site enabling Cdc15p-dependent complex activation and mitotic exit; acts through the MEN to specify Kar9p-mediated asymmetric SPB inheritance; homologous to mammalian centriolin""",Verified ORF
11008,15,1037519,0.019146556821501,0.181516415347282,0.916053953602723,YOR373W,NUD1,SGDID:S000005900,ORF,Verified ORF,"""Mitotic exit network (MEN) scaffold protein; core component of the SPB outer plaque that functions in astral microtubule organization via Spc72p; scaffold for recruitment of MEN components ; such as Cdc15p ; Tem1p and the Bfa1p-Bub2p checkpoint complex; phosphorylation by Cdc15p creates a Dbf2p-Mob1p phospho-docking site enabling Cdc15p-dependent complex activation and mitotic exit; acts through the MEN to specify Kar9p-mediated asymmetric SPB inheritance; homologous to mammalian centriolin""",Verified ORF
11009,15,1039474,0.0358275206908782,0.062333419773307,0.565811453078589,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11010,15,1039586,0.0303528971616295,0.0621651722327831,0.625667360859756,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11011,15,1039714,0.0489769010969427,0.0630466738168515,0.437776002538772,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11012,15,1039718,0.0614120952191069,0.0631117970600508,0.331185614813788,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11013,15,1039786,0.0437908086915889,0.0628470946664639,0.486396975765706,YOR373W,NUD1,SGDID:S000005900,Close to 3'-UTR,Close to 3'-UTR,"""Mitotic exit network (MEN) scaffold protein; core component of the SPB outer plaque that functions in astral microtubule organization via Spc72p; scaffold for recruitment of MEN components ; such as Cdc15p ; Tem1p and the Bfa1p-Bub2p checkpoint complex; phosphorylation by Cdc15p creates a Dbf2p-Mob1p phospho-docking site enabling Cdc15p-dependent complex activation and mitotic exit; acts through the MEN to specify Kar9p-mediated asymmetric SPB inheritance; homologous to mammalian centriolin""",Verified ORF
11014,15,1041151,-0.020127779028489,0.062453385812433,0.747427705329776,YOR374W,ALD4,SGDID:S000005901,ORF,Verified ORF,"""Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed; can substitute for cytosolic NADP-dependent aldehyde dehydrogenase when directed to the cytosol; human homolog ALDH2 can complement yeast ald4 mutant""",Verified ORF
11015,15,1041240,-0.0148543121081582,0.0619243701901047,0.810563842229493,YOR374W,ALD4,SGDID:S000005901,ORF,Verified ORF,"""Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed; can substitute for cytosolic NADP-dependent aldehyde dehydrogenase when directed to the cytosol; human homolog ALDH2 can complement yeast ald4 mutant""",Verified ORF
11016,15,1043302,-0.0030183140816734,0.0623286543100809,0.961404295503785,YOR376W,YOR376W,SGDID:S000005903,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR376W is not an essential gene""",Uncharacterized ORF
11017,15,1044946,-0.0101426969607215,0.0626269693889956,0.871434627363899,YOR376W-A,YOR376W-A,SGDID:S000028586,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11018,15,1045164,0.0075261185676775,0.0621996382319054,0.90376035869545,YOR376W-A,YOR376W-A,SGDID:S000028586,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11019,15,1045703,-0.0129467917027443,0.0624587722160692,0.835906498204031,YOR376W-A,YOR376W-A,SGDID:S000028586,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11020,15,1049703,-0.0356660282446908,0.061982165942802,0.565371159291744,YOR378W,AMF1,SGDID:S000005905,ORF,Verified ORF,"""Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene""",Verified ORF
11021,15,1050419,-0.0314336964055088,0.0620870001970128,0.61297286892022,YOR378W,AMF1,SGDID:S000005905,ORF,Verified ORF,"""Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene""",Verified ORF
11022,15,1050499,-0.0294937085161505,0.0619991671308309,0.634574273504786,YOR378W,AMF1,SGDID:S000005905,ORF,Verified ORF,"""Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene""",Verified ORF
11023,15,1053855,-0.0170086309913729,0.064316373758561,0.791585533992984,YOR380W,RDR1,SGDID:S000005907,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor involved in regulating multidrug resistance; negatively regulates expression of the PDR5 gene; member of the Gal4p family of zinc cluster proteins""",Verified ORF
11024,15,1057321,-0.0337019868725718,0.0621681621437015,0.588084717780571,YOR381W,FRE3,SGDID:S000005908,ORF,Verified ORF,"""Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
11025,15,1057968,0.0126125981311693,0.103532972689907,0.903109275820613,YOR381W,FRE3,SGDID:S000005908,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
11026,15,1058174,-0.0494634849621423,0.0626646963800566,0.430445643848198,YOR381W,FRE3,SGDID:S000005908,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
11027,15,1059919,-0.0688898586208716,0.0619262076042392,0.266701388274451,YOR382W,FIT2,SGDID:S000005909,ORF,Verified ORF,"""Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall""",Verified ORF
11028,15,1060932,-0.051178927379382,0.062480159477347,0.413268977986672,YOR383C,FIT3,SGDID:S000005910,ORF,Verified ORF,"""Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall""",Verified ORF
11029,15,1061012,-0.0564079517892401,0.0619619694437884,0.363251723841412,YOR383C,FIT3,SGDID:S000005910,ORF,Verified ORF,"""Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall""",Verified ORF
11030,15,1062490,-0.0395421430179052,0.0620679837621683,0.524487022972566,YOR384W,FRE5,SGDID:S000005911,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
11031,15,1062700,-0.0617347993107687,0.0619319336981427,0.31953618554188,YOR384W,FRE5,SGDID:S000005911,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
11032,15,1065729,-0.0331861442006521,0.0622483871216005,0.594282830981681,YOR385W,YOR385W,SGDID:S000005912,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YOR385W is not an essential gene""",Uncharacterized ORF
11033,15,1065815,-0.0324450941659872,0.062073758726319,0.601520562269045,YOR385W,YOR385W,SGDID:S000005912,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YOR385W is not an essential gene""",Uncharacterized ORF
11034,15,1067520,-0.0256929061825275,0.061908484294806,0.678383554712207,YOR386W,PHR1,SGDID:S000005913,ORF,Verified ORF,"""DNA photolyase involved in photoreactivation; repairs pyrimidine dimers in the presence of visible light; induced by DNA damage; regulated by transcriptional repressor Rph1p""",Verified ORF
11035,15,1068041,-0.0283684906374293,0.0622551345764101,0.648899463829524,YOR386W,PHR1,SGDID:S000005913,ORF,Verified ORF,"""DNA photolyase involved in photoreactivation; repairs pyrimidine dimers in the presence of visible light; induced by DNA damage; regulated by transcriptional repressor Rph1p""",Verified ORF
11036,15,1068234,-0.0191209955075028,0.0624443096360183,0.759626210090129,YOR386W,PHR1,SGDID:S000005913,ORF,Verified ORF,"""DNA photolyase involved in photoreactivation; repairs pyrimidine dimers in the presence of visible light; induced by DNA damage; regulated by transcriptional repressor Rph1p""",Verified ORF
11037,15,1068851,-0.0286563309795925,0.0621664688289182,0.645110303065227,YOR386W,PHR1,SGDID:S000005913,Close to 3'-UTR,Close to 3'-UTR,"""DNA photolyase involved in photoreactivation; repairs pyrimidine dimers in the presence of visible light; induced by DNA damage; regulated by transcriptional repressor Rph1p""",Verified ORF
11038,15,1071370,-0.0346832211549938,0.0621587550328698,0.577213065880668,YOR388C,FDH1,SGDID:S000005915,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate""",Verified ORF
11039,15,1071630,-0.0016589465808092,0.144806700211485,0.990865880151589,YOR388C,FDH1,SGDID:S000005915,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate""",Verified ORF
11040,15,1073085,0.198911557170372,0.138359540145196,0.151421361419829,YOR388C_NFR/NDR,,,Promoter,Promoter,,Promoter
11041,15,1074302,0.0467385355797898,0.124126549219621,0.706742158613155,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11042,15,1074311,-0.0082744640561323,0.0746262268240616,0.911775496548771,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11043,15,1074349,-0.0440814582882219,0.0732315148255668,0.547596129172328,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11044,15,1074569,0.0817063004533845,0.144778722643443,0.572872349440735,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11045,15,1075194,0.572945028429871,0.417261362792315,0.170590253598244,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11046,15,1075443,0.0253241423439299,0.123980014049263,0.83826813511556,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11047,15,1075932,0.0635576258979906,0.116978035453287,0.587245837422719,YOR389W,YOR389W,SGDID:S000005916,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression regulated by copper levels""",Uncharacterized ORF
11048,15,1077950,0.0589726957052448,0.0869422959245795,0.498027815700453,YOR390W,FEX1,SGDID:S000005917,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in fluoride export; nearly identical to FEX2 ; and deletion of both proteins results in a large increase in fluoride sensitivity compared with the single mutant; contains two FEX domains connected by a linker; part of a widespread family of conserved fluoride export proteins""",Verified ORF
11049,16,15039,-0.154027592793765,0.113988760202038,0.177479937215544,YPL279C,FEX2,SGDID:S000006200,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in fluoride export; nearly identical to FEX1 ; and deletion of both proteins results in a large increase in fluoride sensitivity compared with the single mutant; contains two FEX domains connected by a linker; part of a widespread family of conserved fluoride export proteins""",Verified ORF
11050,16,16662,-0.138210707737604,0.123710359993442,0.264663473354311,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11051,16,16689,-0.120176587585824,0.123705244112431,0.331976839521858,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11052,16,16723,-0.066913103869324,0.0633619455514225,0.291669583006483,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11053,16,16724,-0.066913103869324,0.0633619455514225,0.291669583006483,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11054,16,16732,-0.139465438968508,0.0824157715268501,0.0914868598834121,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11055,16,16737,-0.0749988932238582,0.0634208259780016,0.237779715472664,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11056,16,16738,-0.0749988932238582,0.0634208259780016,0.237779715472664,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11057,16,16745,-0.0525125265624305,0.0633909583755361,0.408008588900186,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11058,16,16749,-0.0523570996504102,0.0632063741956124,0.408031121403409,YPL277C,YPL277C,SGDID:S000006198,ORF,Uncharacterized ORF,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11059,16,16930,-0.0988608901296448,0.124406018750213,0.427343355563638,YPL277C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11060,16,16931,0.0364879911501137,0.102882278835128,0.723057833131513,YPL277C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11061,16,16980,-0.126932478810605,0.0678246172445857,0.0621053348701068,YPL277C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11062,16,16995,-0.0967920188444502,0.130457905635267,0.458616672799473,YPL277C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11063,16,19554,0.0543034436744578,0.0654149719119776,0.407021912728379,YPL275W,FDH2,SGDID:S000006196,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate; YPL275W and YPL276W comprise a continuous open reading frame in some S. cerevisiae strains but not in the genomic reference strain S288C""",pseudogene
11064,16,19582,0.0420097998954558,0.0650854182243005,0.519050774005372,YPL275W,FDH2,SGDID:S000006196,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate; YPL275W and YPL276W comprise a continuous open reading frame in some S. cerevisiae strains but not in the genomic reference strain S288C""",pseudogene
