SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9390,14,187639,0.0043258728578533,0.0593075114733659,0.941895402594994,YNL244C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9391,14,187740,0.0018244306789168,0.0544034015320598,0.973266724534662,YNL244C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9392,14,189103,-0.0438384023248338,0.0545922948199807,0.422506714582324,YNL243W,SLA2,SGDID:S000005187,ORF,Verified ORF,"""Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo""",Verified ORF
9393,14,189310,-0.0062360864804216,0.0543563257600852,0.908727494073538,YNL243W,SLA2,SGDID:S000005187,ORF,Verified ORF,"""Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo""",Verified ORF
9394,14,189723,-0.0202455046234118,0.0546301956808726,0.711163839990311,YNL243W,SLA2,SGDID:S000005187,ORF,Verified ORF,"""Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo""",Verified ORF
9395,14,190174,-0.0155036707569602,0.0544985765610773,0.776210551083726,YNL243W,SLA2,SGDID:S000005187,ORF,Verified ORF,"""Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo""",Verified ORF
9396,14,190876,-0.0053270289695476,0.0545353804249659,0.922241646034124,YNL243W,SLA2,SGDID:S000005187,ORF,Verified ORF,"""Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo""",Verified ORF
9397,14,193564,-0.0193757118960768,0.0546547351246963,0.72316754872727,YNL242W,ATG2,SGDID:S000005186,ORF,Verified ORF,"""Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
9398,14,193668,-0.0060748691689998,0.0547245053863188,0.911672927653682,YNL242W,ATG2,SGDID:S000005186,ORF,Verified ORF,"""Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
9399,14,194053,-0.0055397751246938,0.0555399042756137,0.920604146913399,YNL242W,ATG2,SGDID:S000005186,ORF,Verified ORF,"""Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
9400,14,194811,-0.0095306147245579,0.0549162236815129,0.862319977493714,YNL242W,ATG2,SGDID:S000005186,ORF,Verified ORF,"""Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
9401,14,196310,-0.0109335812195789,0.0548334797284684,0.8420677276102,ACS_14_196227_-_NFR/NDR,,,Promoter,Promoter,,Promoter
9402,14,196374,-0.0122232759520244,0.0559805287114566,0.827283602861464,YNL242W,ATG2,SGDID:S000005186,Close to 3'-UTR,Close to 3'-UTR,"""Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
9403,14,198392,-0.0003401585558792,0.0541952401552339,0.994995624580099,YNL241C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9404,14,199813,0.0220359225762729,0.0542964932582263,0.685102891961757,YNL240C,NAR1,SGDID:S000005184,ORF,Verified ORF,"""Subunit of the cytosolic iron-sulfur (FeS) protein assembly machinery; required for maturation of cytosolic and nuclear FeS proteins and for normal resistance to oxidative stress; deficiency results in shortened lifespan and sensitivity to paraquat; homologous to human Narf""",Verified ORF
9405,14,204167,0.016897265880062,0.0547532737963521,0.757802228170065,YNL238W,KEX2,SGDID:S000005182,ORF,Verified ORF,"""Kexin ; a subtilisin-like protease (proprotein convertase); a calcium-dependent serine protease involved in the activation of proproteins of the secretory pathway""",Verified ORF
9406,14,204725,0.0235791090604176,0.054803193285253,0.667275876686849,YNL238W,KEX2,SGDID:S000005182,ORF,Verified ORF,"""Kexin ; a subtilisin-like protease (proprotein convertase); a calcium-dependent serine protease involved in the activation of proproteins of the secretory pathway""",Verified ORF
9407,14,205279,0.0013079902787312,0.0546644192560658,0.980923850888186,YNL237W,YTP1,SGDID:S000005181,ORF,Verified ORF,"""Probable type-III integral membrane protein of unknown function; has regions of similarity to mitochondrial electron transport proteins""",Verified ORF
9408,14,206830,0.0276336108269564,0.055233866788648,0.617174238778065,YNL236W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9409,14,208181,0.0127157519928535,0.0546633409580376,0.816191795537852,YNL236W,SIN4,SGDID:S000005180,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",Verified ORF
9410,14,208554,0.0052580751543158,0.0548805754240668,0.923726316136933,YNL236W,SIN4,SGDID:S000005180,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",Verified ORF
9411,14,210226,0.0148008156685948,0.0543266615291957,0.785442162083095,YNL236W,SIN4,SGDID:S000005180,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",Verified ORF
9412,14,211354,0.0045197226560503,0.0543206594601638,0.933736105998099,YNL234W,YNL234W,SGDID:S000005178,ORF,Verified ORF,"""Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1""",Verified ORF
9413,14,211768,0.0037216081024235,0.0545357577253816,0.945631938615023,YNL233W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9414,14,212579,0.011244576003542,0.0547838342192118,0.837492346495311,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9415,14,213154,0.0101253567267837,0.0547580075429185,0.853405050981963,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9416,14,213619,0.0219949651643787,0.0545235511456519,0.686896002792725,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9417,14,213828,0.0155363772548652,0.0548113236412047,0.776996564403852,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9418,14,213849,0.0160805495875586,0.0544981030100856,0.76811675330324,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9419,14,214248,0.0311713048905276,0.054954935226929,0.570928128575622,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9420,14,214258,0.0287058205977596,0.054800242938547,0.600727919128667,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9421,14,214305,0.0152600859889789,0.0546860531440124,0.780370665644528,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9422,14,214773,-0.0129345203491245,0.0597590045974512,0.828766146410085,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9423,14,214794,-0.0026425610531876,0.0561885456886316,0.962515717849788,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9424,14,214795,0.0085671397435342,0.05650838807135,0.879582505629362,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9425,14,216362,-0.0097330747576798,0.0547172949230667,0.858919789306512,YNL231C,PDR16,SGDID:S000005175,ORF,Verified ORF,"""Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids ; may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress""",Verified ORF
9426,14,216406,-0.0090573604559453,0.0545614144558168,0.868249596366262,YNL231C,PDR16,SGDID:S000005175,ORF,Verified ORF,"""Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids ; may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress""",Verified ORF
9427,14,220803,0.0292374646553129,0.0543903024068219,0.591226998026544,YNL228W,YNL228W,SGDID:S000005172,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1""",Dubious ORF
9428,14,223967,0.0212582817531096,0.0547754184734232,0.698176754568405,YNL225C,CNM67,SGDID:S000005169,ORF,Verified ORF,"""Component of the spindle pole body outer plaque; required for spindle orientation and mitotic nuclear migration; CNM67 has a paralog ; ADY3 ; that arose from the whole genome duplication""",Verified ORF
9429,14,225776,-0.0047734589365738,0.0549166460921008,0.930782880020462,YNL224C,SQS1,SGDID:S000005168,ORF,Verified ORF,"""Protein that stimulates the ATPase and helicase activities of Prp43p; acts with Prp43p to stimulate 18s rRNA maturation by Nob1p; overexpression antagonizes the suppression of splicing defects by spp382 mutants; component of pre-ribosomal particles; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
9430,14,228904,0.0312724235802947,0.0550464161183676,0.570321410441004,YNL222W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9431,14,233872,0.0330805007992649,0.0540703593574787,0.541060800104486,CUT325_NFR/NDR,,,Promoter,Promoter,,Promoter
9432,14,236810,0.0094074168086258,0.0544011840021443,0.862808159217295,YNL219C,ALG9,SGDID:S000005163,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",Verified ORF
9433,14,237449,0.0382917385306853,0.0560548768150081,0.49498439042118,YNL219C,ALG9,SGDID:S000005163,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",Verified ORF
9434,14,239611,0.027850393349242,0.054157892693379,0.607402904456316,YNL218W,MGS1,SGDID:S000005162,ORF,Verified ORF,"""Protein with DNA-dependent ATPase and ssDNA annealing activities; involved in maintenance of genome; interacts functionally with DNA polymerase delta; homolog of human Werner helicase interacting protein (WHIP); forms nuclear foci upon DNA replication stress""",Verified ORF
9435,14,240005,0.0056035775638342,0.054167120564676,0.917664738798047,YNL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9436,14,241034,0.0132749812145345,0.0541199030021673,0.806375716482671,YNL217W,PPN2,SGDID:S000005161,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate""",Verified ORF
9437,14,241114,0.0182791952922032,0.0544341354187849,0.737218242815108,YNL217W,PPN2,SGDID:S000005161,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate""",Verified ORF
9438,14,241965,0.0179581554724694,0.0541979186539624,0.740581269852272,YNL216W,RAP1,SGDID:S000005160,ORF,Verified ORF,"""Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation ; repression ; chromatin silencing ; telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain ; central region with homology to Myb DNA binding domain ; and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters""",Verified ORF
9439,14,244751,-0.0050379658774106,0.054164720521298,0.925946839156182,YNL215W,IES2,SGDID:S000005159,ORF,Verified ORF,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",Verified ORF
9440,14,247602,-0.0243094550771181,0.0542272587526895,0.654220042412024,YNL212W,VID27,SGDID:S000005156,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth; contains two PH-like domains""",Verified ORF
9441,14,250138,-0.055107897007949,0.054475491756079,0.312417932561116,YNL211C,MRX7,SGDID:S000005155,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",Uncharacterized ORF
9442,14,250455,-0.0489265340427102,0.0569415032085775,0.390790098306615,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9443,14,250690,-0.0440666678023524,0.0541902471817043,0.416660422388315,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9444,14,254840,0.0310700112139868,0.0610204980396124,0.610948847359475,YNL208W,YNL208W,SGDID:S000005152,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; authentic ; non-tagged protein is detected in purified mitochondria in high-throughput studies; potential orthologs found in other fungi""",Verified ORF
9445,14,256840,-0.0448590070077656,0.0542725682204402,0.409050329682198,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9446,14,257173,-0.0486107187171675,0.0542694430808321,0.371007863300584,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9447,14,263555,-0.0489173657593773,0.0637818736940003,0.443625195834404,YNL201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9448,14,264064,-0.0219989221561271,0.0542386181199291,0.685285790541547,YNL200C,NNR1,SGDID:S000005144,ORF,Verified ORF,"""NADHX epimerase; catalyzes isomerization of (R)- and (S)-NADHX; homologous to AIBP in mammals and the N- terminal domain of YjeF in E.coli; enzyme is widespread in eukaryotes ; prokaryotes and archaea; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9449,14,267696,-0.0208823934552634,0.0541744533396163,0.700124590806856,YNL197C,WHI3,SGDID:S000005141,ORF,Verified ORF,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
9450,14,269770,-0.0390788133792533,0.0541322598617983,0.470825535969354,YNL197C,WHI3,SGDID:S000005141,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
9451,14,272462,-0.0822491625700006,0.0559778847797984,0.142637912073701,SUT326,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9452,14,272744,-0.0490965954386337,0.0540426736931249,0.364245388877244,SUT326,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9453,14,274575,-0.0353744417549121,0.0545197195400147,0.516865262889466,YNL193W,YNL193W,SGDID:S000005137,ORF,Uncharacterized ORF,"""Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis""",Uncharacterized ORF
9454,14,275245,-0.0376801987372935,0.0555214870393948,0.497798145151418,YNL193W,YNL193W,SGDID:S000005137,ORF,Uncharacterized ORF,"""Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis""",Uncharacterized ORF
9455,14,278085,-0.0298584494776906,0.0545888402714087,0.584745048289331,YNL192W,CHS1,SGDID:S000005136,ORF,Verified ORF,"""Chitin synthase I; requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for repairing the chitin septum during cytokinesis; transcription activated by mating factor""",Verified ORF
9456,14,281884,-0.0562663328074025,0.0566046416740009,0.320892402914488,YNL190W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9457,14,283358,-0.065383928237663,0.0548162095132166,0.233754882081195,YNL190W,YNL190W,SGDID:S000005134,Close to 3'-UTR,Close to 3'-UTR,"""Hydrophilin essential in desiccation-rehydration process; cell wall protein; contains a putative GPI-attachment site""",Verified ORF
9458,14,283468,-0.0734861712545603,0.0607512626259668,0.227232752051844,YNL190W,YNL190W,SGDID:S000005134,Close to 3'-UTR,Close to 3'-UTR,"""Hydrophilin essential in desiccation-rehydration process; cell wall protein; contains a putative GPI-attachment site""",Verified ORF
9459,14,285036,-0.0898583743375992,0.0540778994792073,0.097471360575636,YNL189W,SRP1,SGDID:S000005133,ORF,Verified ORF,"""Karyopherin alpha homolog; forms a dimer with karyopherin beta Kap95p to mediate import of nuclear proteins ; binds the nuclear localization signal of the substrate during import; involved in cotranslational protein degradation; binds ribosome-bound nascent polypeptides; Srp1p and Sts1p couple proteasomes to nascent polypeptides emerging from the ribosome for cotranslational degradation""",Verified ORF
9460,14,288822,-0.0439738441926998,0.0541352826906147,0.417169561200309,YNL187W,SWT21,SGDID:S000005131,ORF,Verified ORF,"""Protein involved in mRNA splicing; contains a consensus nuclear export signal (NES) sequence similar to the consensus sequence recognized by Crm1p; interacts genetically with Prp40p and Tgs1p; contains WD40 repeats""",Verified ORF
9461,14,294413,-0.0630032523501411,0.0541642604455888,0.245538657126186,YNL183C,NPR1,SGDID:S000005127,ORF,Verified ORF,"""Protein kinase; stabilizes several plasma membrane amino acid transporters by antagonizing their ubiquitin-mediated degradation; phosphorylates Aly2p; negatively regulates Ldb19p-mediated endocytosis by phosphorylating Ldb19p; positively regulates activity of the three Mep ammonium transport proteins; mediates inhibitory phosphorylation of Mep2p and Par32p; TOR complex negatively regulates Npr1p activity; NPR1 has a paralog ; PRR2 ; that arose from the whole genome duplication""",Verified ORF
9462,14,300948,-0.185175897991645,0.120046293038579,0.12383900402066,YNL179C,YNL179C,SGDID:S000005123,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; deletion in cyr1 mutant results in loss of stress resistance""",Dubious ORF
9463,14,301186,0.0153108519937905,0.0555862494268212,0.783136952323698,YNL180C,RHO5,SGDID:S000005124,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; regulated by phosphorylation and ubiquitination; likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity; necessary for oxidant and ramped heat stress-induced cell death; ortholog of mammalian RAC1""",Verified ORF
9464,14,301407,-0.0226562839177485,0.0542057545315345,0.67622447020903,YNL180C,RHO5,SGDID:S000005124,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; regulated by phosphorylation and ubiquitination; likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity; necessary for oxidant and ramped heat stress-induced cell death; ortholog of mammalian RAC1""",Verified ORF
9465,14,303906,-0.0335983475956119,0.0544754797326685,0.537789991573842,YNL177C,MRPL22,SGDID:S000005121,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
9466,14,303958,-0.0402514729226733,0.0546185209099661,0.46163833029203,YNL177C,MRPL22,SGDID:S000005121,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
9467,14,308851,-0.0696926647519301,0.0542950729853716,0.200127065163656,YNL175C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9468,14,308862,-0.0684091693280237,0.054390036966476,0.209312904043867,YNL175C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9469,14,309197,-0.0878147901502142,0.0543761151922528,0.107214612040742,YNL173C,MDG1,SGDID:S000005117,ORF,Verified ORF,"""Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog ; CRP1 ; that arose from the whole genome duplication""",Verified ORF
9470,14,309784,-0.0894001689080794,0.054422706648998,0.101335495570926,YNL173C,MDG1,SGDID:S000005117,ORF,Verified ORF,"""Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog ; CRP1 ; that arose from the whole genome duplication""",Verified ORF
9471,14,312060,-0.0624464860163813,0.0542073596826276,0.250103634998319,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9472,14,312454,-0.0628920768368685,0.0541646264611867,0.246374326585229,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9473,14,313182,-0.0899983014757157,0.0540561429167433,0.0968191213954524,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9474,14,314163,-0.0769090437259969,0.0541779508137412,0.156617246632984,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9475,14,314179,-0.0903066865903343,0.0541223719197897,0.0960903221050247,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9476,14,314885,-0.0904287535455429,0.0541615752018794,0.0958828800299706,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9477,14,317822,-0.110004220923735,0.0541318745865473,0.0428865388210568,YNL169C,PSD1,SGDID:S000005113,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylserine decarboxylase of the mitochondrial inner membrane; converts phosphatidylserine to phosphatidylethanolamine; regulates mitochondrial fusion and morphology by affecting lipid mixing in the mitochondrial membrane and by influencing the ratio of long to short forms of Mgm1p; partly exposed to the mitochondrial intermembrane space; autocatalytically processed""",Verified ORF
