SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8777,13,462987,-0.130027403406572,0.0999400233281205,0.194088437361428,XUT_13F-206,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8778,13,463519,-0.121927933011134,0.0984245265546085,0.216244062470269,tD(GUC)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8779,13,463819,-0.10763712208244,0.0998619814442166,0.281832748056021,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8780,13,464615,-0.116554953577331,0.0979897681726946,0.235057964203397,YMR099C,YMR099C,SGDID:S000004705,ORF,Verified ORF,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8781,13,465559,-0.08069097518122,0.0979398565376247,0.410562378793323,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8782,13,465619,-0.0989731663949127,0.0983157023474609,0.31477462637572,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8783,13,466416,-0.0947054590846803,0.0982007464371793,0.335502259307059,YMR100W,MUB1,SGDID:S000004706,ORF,Verified ORF,"""MYND domain-containing protein; component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex ; required for ubiquitination and degradation of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; proposed to function as both a partner and substrate of the Ubr2p/Rad6p ubiquitin ligase; similar to the A. nidulans samB gene""",Verified ORF
8784,13,469663,-0.0290552990282931,0.098452419288397,0.768075546740088,YMR101C_NFR/NDR,,,Promoter,Promoter,,Promoter
8785,13,472968,-0.0873306090846504,0.0977869364136999,0.372427944542634,YMR103C,YMR103C,SGDID:S000004709,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR103C is not an essential gene""",Uncharacterized ORF
8786,13,474399,-0.053982732773909,0.0982880437430681,0.583194942840856,YMR104C,YPK2,SGDID:S000004710,ORF,Verified ORF,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",Verified ORF
8787,13,475855,-0.0725947242230755,0.103352040712967,0.482891135888752,YMR104C,YPK2,SGDID:S000004710,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",Verified ORF
8788,13,476482,-0.119738679847818,0.0978266048994712,0.221772712758011,YMR105C,PGM2,SGDID:S000004711,ORF,Verified ORF,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8789,13,476860,-0.0906840828993138,0.0982021223034518,0.356407050881579,YMR105C,PGM2,SGDID:S000004711,ORF,Verified ORF,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8790,13,482844,-0.0568065111598423,0.097776742582133,0.561623440041762,YMR107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8791,13,483306,-0.0522107124251649,0.0980596502113768,0.594757446121272,YMR107W,SPG4,SGDID:S000004713,ORF,Verified ORF,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources""",Verified ORF
8792,13,489572,-0.0430007185513361,0.0979446420298814,0.660907794040706,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8793,13,489751,-0.046696889479479,0.159024113764301,0.769200536000498,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8794,13,489756,-0.0707265136904249,0.102245007589371,0.489558079091601,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8795,13,489758,-0.105086196682655,0.102809385777898,0.307411804193399,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8796,13,489760,-0.0031602697402703,0.213383658888275,0.988191912530079,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8797,13,491360,-0.0276788047742383,0.0979510373825824,0.777665990501634,YMR110C,HFD1,SGDID:S000004716,ORF,Verified ORF,"""Dehydrogenase involved in ubiquinone and sphingolipid metabolism; converts 4-hydroxybenzaldehyde into 4-hydroxybenzoate for ubiquinone anabolism ; hexadecenal to hexadecenoic acid in sphingosine 1-phosphate catabolism; human homolog ALDH3A2 ; mutated in Sjogren-Larsson syndrome ; can rescue yeast hfd1 mutant; human ALDH3A1 ; but not ALDH3A2 ; rescues pABA- respiratory growth phenotype of hfd1 null; data suggest that dual functions of Hfd1p have diverged in human ALDH3A1 ; ALDH3A2""",Verified ORF
8798,13,492500,0.0070440343410301,0.0983269740341682,0.942929867678979,YMR111C,EUC1,SGDID:S000004717,ORF,Verified ORF,"""Sequence-specific DNA binding protein; binds to a sequence motif associated with distinct genomic hotspots of non-H2B protein ubiquitylation (ub-hotspots); interacts with Slx5p to recruit the Slx5-Slx8  SUMO-targeted Ub ligase (STUbL) complex to ub-hotspots; deletion prevents ub-hotspot formation and exacerbates heat sensitivity of cells deficient in Rpd3L histone deacetylase complex members; forms nuclear foci upon DNA replication stress""",Verified ORF
8799,13,495175,0.0305626547213311,0.0978561059673896,0.754979920862216,YMR113W,FOL3,SGDID:S000004719,ORF,Verified ORF,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF
8800,13,495523,0.0064026830137229,0.0982040077119734,0.948053437380696,YMR113W,FOL3,SGDID:S000004719,ORF,Verified ORF,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF
8801,13,499228,-0.0385021860836574,0.102682958127524,0.7079140575078,YMR115W,MGR3,SGDID:S000004721,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",Verified ORF
8802,13,500062,-0.0158680772936488,0.0985142841929562,0.872127361140523,YNCM0026C,SNR24,SGDID:S000007501,Non-coding RNA,snoRNA gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",snoRNA_gene
8803,13,500365,-0.0288685832993292,0.0980087843946178,0.768510054291096,YMR116C,ASC1,SGDID:S000004722,Close to 3'-UTR,Close to 3'-UTR,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",Verified ORF
8804,13,500701,-0.0388793165824413,0.098276258744028,0.692629894124633,CUT300_NFR/NDR,,,Promoter,Promoter,,Promoter
8805,13,501075,-0.0123186496562291,0.098245985082537,0.900289520717057,YMR116C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8806,13,502913,0.0313572679101926,0.104506201369118,0.764314301336021,XUT_13F-218,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
8807,13,503363,-0.0128276488771974,0.100335897886382,0.898342812558923,YMRWdelta16,YMRWdelta16,SGDID:S000007123,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
8808,13,503636,0.0306573215606463,0.18471257576685,0.868273125861283,ARS1319,ARS1319,SGDID:S000130189,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
8809,13,503653,-0.066774643155456,0.114172197822754,0.559016127265353,ARS1319,ARS1319,SGDID:S000130189,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
8810,13,505070,0.0863254826077443,0.0996608660074336,0.386973014142734,tL(CAA)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8811,13,506148,0.0506561923830682,0.0984464672834828,0.607185521879404,YMR119W,ASI1,SGDID:S000004725,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8812,13,506197,0.0358946488441318,0.0996044086549433,0.718784428398884,YMR119W,ASI1,SGDID:S000004725,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8813,13,506223,0.0455581058589461,0.0993045882957103,0.64668066622466,YMR119W,ASI1,SGDID:S000004725,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8814,13,506332,0.048230804176289,0.0996351546168322,0.628633412266637,YMR119W,ASI1,SGDID:S000004725,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8815,13,509480,0.0572039591690608,0.0980029410597918,0.559797387198893,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8816,13,509524,0.0614349479695903,0.098463625560291,0.533072954033888,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8817,13,510249,0.0674090897718861,0.0997748756982146,0.499729444456386,YMR121C,RPL15B,SGDID:S000004728,ORF,Verified ORF,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
8818,13,510643,0.115492077366157,0.0983188672019979,0.240919150111508,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8819,13,510968,0.096920785696222,0.0984922097223874,0.325767266735237,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8820,13,511585,0.0435995089065508,0.100919148045365,0.66598763233246,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8821,13,511660,0.0321183381671473,0.0993267220333921,0.746613716879967,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8822,13,511842,0.0108306764986506,0.0994114745323326,0.91330567683968,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8823,13,513217,0.0439304729456052,0.0983710084502758,0.655452557221587,YMR123W,PKR1,SGDID:S000004730,Close to 3'-UTR,Close to 3'-UTR,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8824,13,513927,0.0940675241958155,0.0981649887710794,0.338587808621081,YMR123W,PKR1,SGDID:S000004730,ORF,Verified ORF,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8825,13,514127,0.0777733854191629,0.10402066119381,0.45515551098447,YMR124W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8826,13,514849,0.0815428791406817,0.0992119542496938,0.411685305873965,YMR124W,EPO1,SGDID:S000004731,ORF,Verified ORF,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8827,13,517233,0.116995482597252,0.0996310667197869,0.24107161140405,YMR124W,EPO1,SGDID:S000004731,ORF,Verified ORF,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8828,13,519684,0.0977208851043103,0.100360657840595,0.330873686479548,YMR125W,STO1,SGDID:S000004732,Close to 3'-UTR,Close to 3'-UTR,"""Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80""",Verified ORF
8829,13,522023,0.0872714191742531,0.099217471091791,0.37967589244371,YMR126C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8830,13,522293,0.0884659162689627,0.0988500114077575,0.371423098972798,SUT308,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8831,13,522976,0.0663227103493107,0.0985640164491612,0.501457725514065,XUT_13F-229,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8832,13,524221,0.044811397759571,0.0985983655614626,0.649759713951808,YMR128W,ECM16,SGDID:S000004735,ORF,Verified ORF,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8833,13,524777,0.0466120617903115,0.0989899426264113,0.638019596284125,YMR128W,ECM16,SGDID:S000004735,ORF,Verified ORF,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8834,13,527416,0.133064858025833,0.0986453743514138,0.178226870013551,YMR128W,ECM16,SGDID:S000004735,ORF,Verified ORF,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8835,13,531104,0.105262435830301,0.0988815722515959,0.287816126604047,YMR129W,POM152,SGDID:S000004736,ORF,Verified ORF,"""Glycoprotein subunit of transmembrane ring of nuclear pore complex; contributes to nucleocytoplasmic transport ; nuclear pore complex (NPC) biogenesis and spindle pole body duplication; homologous to human NUP210""",Verified ORF
8836,13,534586,0.0864044003829114,0.0987923068765788,0.382382667943128,YMR131C,RRB1,SGDID:S000004738,ORF,Verified ORF,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8837,13,534609,0.0874478430450086,0.0986857135211793,0.376153619603045,YMR131C,RRB1,SGDID:S000004738,ORF,Verified ORF,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8838,13,534733,0.0843354020883666,0.0993432628197022,0.396495981581984,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8839,13,534845,0.0765966874286616,0.0995295288312884,0.442059243539137,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8840,13,535159,0.100914221511116,0.0984705940460247,0.306151861954386,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8841,13,535362,0.0943368670833839,0.0991339646361967,0.34194593694932,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8842,13,535671,0.172324847813466,0.105951282070027,0.104745504263882,ARS1320,ARS1320,SGDID:S000118373,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
8843,13,535701,0.105916834471102,0.10196302587287,0.299619505358423,ARS1320,ARS1320,SGDID:S000118373,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
8844,13,535737,0.13596472395348,0.108115443877452,0.20937198288567,ARS1320,ARS1320,SGDID:S000118373,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
8845,13,535756,0.133230706003162,0.197106425305479,0.499525869202681,ARS1320,ARS1320,SGDID:S000118373,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
8846,13,535862,0.136551201287473,0.10418205804513,0.190811940529159,CUT302,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8847,13,536166,0.104516121347953,0.102307677030859,0.307676343046969,YMR132C,JLP2,SGDID:S000004739,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; contains sequence that closely resembles a J domain (typified by the E. coli DnaJ protein)""",Uncharacterized ORF
8848,13,536190,0.0961760988315546,0.102647965478326,0.349424409513938,YMR132C,JLP2,SGDID:S000004739,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; contains sequence that closely resembles a J domain (typified by the E. coli DnaJ protein)""",Uncharacterized ORF
8849,13,536290,0.0698192385543123,0.0991480918481682,0.48177783460946,YMR133W,REC114,SGDID:S000004740,ORF,Verified ORF,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8850,13,536440,0.0662377530607512,0.0998319209321524,0.507448103767023,YMR133W,REC114,SGDID:S000004740,ORF,Verified ORF,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8851,13,536982,0.0755309088401966,0.0992334834792828,0.447079588591564,YMR133W,REC114,SGDID:S000004740,ORF,Verified ORF,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8852,13,537041,0.0819714641020646,0.0992190031258624,0.409267411826203,YMR133W,REC114,SGDID:S000004740,ORF,Verified ORF,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8853,13,537924,0.0679642300922367,0.0999410191997629,0.496922717134219,YMR134W,ERG29,SGDID:S000004741,ORF,Verified ORF,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8854,13,538521,0.0798790955408847,0.101195220535183,0.430433589052976,YMR134W,ERG29,SGDID:S000004741,ORF,Verified ORF,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8855,13,538607,-0.0187650833340964,0.101692421964105,0.853705349820767,YMR133W,REC114,SGDID:S000004740,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8856,13,538631,-0.0213234400606226,0.11373911788926,0.851394564181438,YMR134W,ERG29,SGDID:S000004741,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8857,13,539260,0.0598761702803625,0.0990751751217226,0.545998602005222,YMR135C,GID8,SGDID:S000004742,ORF,Verified ORF,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8858,13,539269,0.0520533800904761,0.0991790186883901,0.600022023118713,YMR135C,GID8,SGDID:S000004742,ORF,Verified ORF,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8859,13,539498,0.0879448500269239,0.0994907679516155,0.377324918097252,YMR135C,GID8,SGDID:S000004742,ORF,Verified ORF,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8860,13,540307,0.0261757193635394,0.100033735607523,0.793729317863216,YMR135W-A,YMR135W-A,SGDID:S000004743,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8861,13,540446,0.0239240416532724,0.100927659300741,0.812762113389377,YMR135C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8862,13,540762,0.043489768302041,0.100016655043277,0.66395496630375,YMR135C,GID8,SGDID:S000004742,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8863,13,540808,0.060549907902315,0.100975582173819,0.549124870762282,YMR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8864,13,541095,0.0516400105085533,0.101757934609033,0.61213570217187,YMR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8865,13,541424,0.0335108184820833,0.100766598165721,0.739664750607393,YMR136W,GAT2,SGDID:S000004744,ORF,Verified ORF,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8866,13,541435,-0.106543041839462,0.195607831025046,0.586319760784529,YMR136W,GAT2,SGDID:S000004744,ORF,Verified ORF,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8867,13,542130,0.0026174609666007,0.0999554919124781,0.979123568318092,YMR136W,GAT2,SGDID:S000004744,ORF,Verified ORF,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8868,13,542977,-0.0054322274804289,0.100161611010832,0.956778914592533,ARS1321,ARS1321,SGDID:S000130190,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
