SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10799,15,810364,-0.0005754539095148,0.141511491932588,0.996757722945596,YOR256C,TRE2,SGDID:S000005782,ORF,Verified ORF,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10800,15,810448,0.0570348309192877,0.139338057353386,0.682547944646938,YOR256C,TRE2,SGDID:S000005782,ORF,Verified ORF,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10801,15,811848,0.0251009890487884,0.139834585254843,0.857644284870462,YOR258W,HNT3,SGDID:S000005784,ORF,Verified ORF,"""DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin ; a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10802,15,815715,0.0766914558947616,0.140004163958875,0.584189288868665,YOR260W,GCD1,SGDID:S000005786,ORF,Verified ORF,"""Gamma subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
10803,15,816215,0.117368534003435,0.139748326584975,0.401557322809959,YOR261C,RPN8,SGDID:S000005787,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10804,15,816620,0.137812255151369,0.140164420237865,0.326173296981796,YOR261C,RPN8,SGDID:S000005787,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10805,15,816745,0.102505761892762,0.139660819922687,0.463458986767124,YOR261C,RPN8,SGDID:S000005787,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10806,15,818536,0.143271129216063,0.139660860227356,0.305664618951453,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10807,15,819084,0.131888942151219,0.13962891227768,0.345525748292308,YOR263C,YOR263C,SGDID:S000005789,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
10808,15,822096,0.134937164251292,0.139305618884444,0.333387422000215,YOR266W,PNT1,SGDID:S000005792,ORF,Verified ORF,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10809,15,822156,0.117548737007388,0.139747897516411,0.400834164258485,YOR266W,PNT1,SGDID:S000005792,ORF,Verified ORF,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10810,15,822171,0.114633266224709,0.139463723949621,0.411655860426003,YOR266W,PNT1,SGDID:S000005792,ORF,Verified ORF,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10811,15,822346,0.106745184667057,0.143754297770752,0.458246183154721,YOR266W,PNT1,SGDID:S000005792,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10812,15,822432,0.114114342104986,0.146329913484424,0.43600590874442,YOR266W,PNT1,SGDID:S000005792,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10813,15,822605,0.0611572432569429,0.139957433867417,0.662400060565627,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10814,15,822681,0.0760575317297151,0.139997289000151,0.587280886397896,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10815,15,822926,0.091058997971067,0.4923079690851,0.853363897394812,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10816,15,823485,0.0818812073124252,0.139596902282686,0.557877768089425,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10817,15,823924,0.0840518328018747,0.1392462594941,0.546483959967312,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10818,15,824287,0.0503013431447587,0.140371338430636,0.720299474139162,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10819,15,824858,0.159778051960813,0.14057685622038,0.256481292401028,YOR267C,HRK1,SGDID:S000005793,ORF,Verified ORF,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10820,15,825065,0.114293296103802,0.146522424823043,0.435890257297523,CUT389_NFR/NDR,,,Promoter,Promoter,,Promoter
10821,15,825246,0.12603768656593,0.140769982790542,0.371212851007692,YOR267C,HRK1,SGDID:S000005793,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10822,15,826538,-0.166648954228948,0.139262775690382,0.232245639107407,YOR269W,PAC1,SGDID:S000005795,ORF,Verified ORF,"""Regulator of dynein ; involved in intracellular transport; part of the dynein/dynactin pathway; targets dynein to microtubule tips ; which is necessary for sliding of microtubules along bud cortex; serves at interface between dynein's ATPase site and its microtubule binding stalk ; causing individual dynein motors to remain attached to microtubules for long periods; synthetic lethal with bni1; homolog of human LIS1 ; mutations in which cause the severe brain disorder lissencephaly""",Verified ORF
10823,15,829621,-0.135519030537276,0.139056154894159,0.330444260889318,YOR270C,VPH1,SGDID:S000005796,ORF,Verified ORF,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in vacuolar V-ATPase complexes while STV1 encodes the second isoform and is located in Golgi and endosomal V-ATPase complexes; interaction with PI(3,5)P2 increases V-ATPase activity and contributes to hyperosmotic stress tolerance; relative distribution to the vacuolar membrane decreases upon DNA replication stress; human homolog ATP6V0A4 implicated in renal tubular acidosis ; can complement yeast null mutant""",Verified ORF
10824,15,830933,-0.159846676973347,0.138971902899961,0.250836571455421,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10825,15,830980,0.0561104132884118,0.201477238830774,0.780795430110592,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10826,15,833802,-0.0987679747553383,0.138564035723977,0.476442526248856,YOR272W,YTM1,SGDID:S000005798,ORF,Verified ORF,"""Ribosomal assembly factor and 66S pre-ribosomal particle constituent; subunit of the Nop7-subcomplex (PeBoW complex) ; required for an early nucleolar step in pre-60S ribosomal particle maturation; interaction of its ubiquitin-like (UBL) domain with the MIDAS domain in the Rea1p tail triggers release of the subcomplex and possibly other biogenesis factors via cycles of ATP hydrolysis; involved in the processing of 27S pre-rRNA; contains an N-terminal UBL domain and seven C-terminal WD repeats""",Verified ORF
10827,15,834594,-0.0861946550191972,0.138574740141208,0.534337861083549,YOR273C,TPO4,SGDID:S000005799,ORF,Verified ORF,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine ; putrescine ; and spermidine; localizes to the plasma membrane""",Verified ORF
10828,15,841040,-0.110420289976421,0.138709374179789,0.426535075276535,YOR275C,RIM20,SGDID:S000005801,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation""",Verified ORF
10829,15,841052,-0.112800624301497,0.138507544977474,0.415964563198438,YOR275C,RIM20,SGDID:S000005801,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation""",Verified ORF
10830,15,843952,-0.109965165327229,0.139062712740254,0.42961526906624,YOR279C,RFM1,SGDID:S000005805,ORF,Verified ORF,"""Component of the Sum1p-Rfm1p-Hst1p complex; Rfm1p tethers the Hst1p histone deacetylase to the DNA-binding protein Sum1p; complex is involved in transcriptional repression of middle sporulation genes and in initiation of DNA replication""",Verified ORF
10831,15,846356,-0.112334728562592,0.139149988315758,0.420041655601416,YOR281C,PLP2,SGDID:S000005807,ORF,Verified ORF,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10832,15,846553,-0.107177338303066,0.140010352593033,0.444487867793259,YOR281C,PLP2,SGDID:S000005807,ORF,Verified ORF,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10833,15,846837,-0.121400441280371,0.139252245491508,0.383908740720873,YOR281C,PLP2,SGDID:S000005807,ORF,Verified ORF,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10834,15,848248,-0.056604488481607,0.143886069730562,0.69426305688261,YOR284W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10835,15,848974,-0.133971618578392,0.139414888047167,0.337231885382104,YOR284W,HUA2,SGDID:S000005810,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
10836,15,849160,-0.147030352379031,0.139049520817402,0.291054143201618,YOR284W,HUA2,SGDID:S000005810,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
10837,15,849407,-0.144989726064721,0.139117480507215,0.298027245411018,YOR285W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10838,15,849538,-0.232120337185362,0.140499708437149,0.0994022250696481,YOR285W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10839,15,850586,-0.218479201270695,0.138961746523121,0.116794105993341,YOR286W,RDL2,SGDID:S000005812,ORF,Verified ORF,"""Protein with rhodanese activity; contains a rhodanese-like domain similar to Rdl1p ; Uba4p ; Tum1p ; and Ych1p; overexpression causes a cell cycle delay; null mutant displays elevated frequency of mitochondrial genome loss""",Verified ORF
10840,15,852168,-0.246371418354799,0.138624274118539,0.0763863898098037,YOR288C,MPD1,SGDID:S000005814,ORF,Verified ORF,"""Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation""",Verified ORF
10841,15,854152,-0.196049666104301,0.14182742206057,0.167750069411525,YOR289W,YOR289W,SGDID:S000005815,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
10842,15,859618,-0.303256998045538,0.138091877591754,0.028738207196158,YOR290C,SNF2,SGDID:S000005816,ORF,Verified ORF,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10843,15,860696,-0.19318803789016,0.142421261653698,0.175821331992539,YOR291W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10844,15,860902,-0.52734055510681,0.420809136052465,0.21097744156882,YOR290C,SNF2,SGDID:S000005816,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10845,15,860902,-0.145813562650398,0.193228090875804,0.45098082911894,YOR290C,SNF2,SGDID:S000005816,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10846,15,861655,-0.344520043365172,0.137542656382625,0.0127013099698067,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10847,15,863324,-0.31740284705667,0.138463861432881,0.0224753001125387,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10848,15,863468,-0.357153215157939,0.138991258798242,0.0105911948290082,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10849,15,864150,-0.303905347666337,0.138327044069772,0.0286694248383059,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10850,15,864445,-0.300924637272166,0.137906848969807,0.0297620170149328,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10851,15,866884,-0.243497041778545,0.138245153333547,0.0790461658899659,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10852,15,866920,-0.238163703243039,0.13808309623993,0.085441474851697,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10853,15,867290,-0.259207903123115,0.138546872044882,0.0621855075362454,YOR292C,YOR292C,SGDID:S000005818,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene""",Uncharacterized ORF
10854,15,868064,-0.221418233431978,0.143570003048809,0.123913203593181,YOR293C-A,YOR293C-A,SGDID:S000028858,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
10855,15,870871,-0.218575393060217,0.138816023485084,0.116251765091212,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10856,15,873261,-0.241123685821224,0.138650411195935,0.0828930458949974,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10857,15,873940,-0.211055771472479,0.139274951383435,0.130568750156913,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10858,15,874597,-0.105506342502439,0.149482309278093,0.480770855697066,YOR296W,YOR296W,SGDID:S000005822,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10859,15,876222,-0.22609709147091,0.139554742509023,0.10609688963534,YOR298W,MUM3,SGDID:S000005824,ORF,Verified ORF,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10860,15,876366,-0.16831165401546,0.150302132224775,0.26355090665293,YOR298W,MUM3,SGDID:S000005824,ORF,Verified ORF,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10861,15,877112,-0.517751893937675,0.278788858194004,0.0641229552994099,YOR298W,MUM3,SGDID:S000005824,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10862,15,880049,-0.275431009315597,0.139328215449481,0.0488364106499794,YOR299W,BUD7,SGDID:S000005825,ORF,Verified ORF,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BUD7 has a paralog ; BCH1 ; that arose from the whole genome duplication""",Verified ORF
10863,15,880507,-0.254980919996593,0.138640000213445,0.0667316043527505,YOR299W,BUD7,SGDID:S000005825,ORF,Verified ORF,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BUD7 has a paralog ; BCH1 ; that arose from the whole genome duplication""",Verified ORF
10864,15,885299,-0.292717953236517,0.138218156111246,0.0348908739925327,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10865,15,887134,-0.321800658546749,0.138012752973139,0.0202799704180545,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10866,15,887279,-0.364731777402462,0.137898822641721,0.0085360360313759,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10867,15,888108,-0.330932655332391,0.138330559149721,0.0172640702836397,YOR304W,ISW2,SGDID:S000005831,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10868,15,888555,-0.31921491244335,0.137843164749084,0.0211425972754488,YOR304C-A,BIL1,SGDID:S000005830,ORF,Verified ORF,"""Protein that binds Bud6p and has a role in actin cable assembly; involved in the Bnr1p-dependent pathway of cable assembly; localizes to bud tip and bud neck""",Verified ORF
10869,15,888848,-0.204101206612824,0.233149520511714,0.38194661802686,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10870,15,888854,0.429163288168082,0.277386527757647,0.122718994499735,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10871,15,888856,-0.125929845692496,0.152994908093107,0.411007802189681,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10872,15,892522,-0.156944708601866,0.138802793242435,0.258947828511097,YOR307C,SLY41,SGDID:S000005834,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in ER-to-Golgi transport; packaged into COPII vesicles for trafficking between ER and Golgi""",Verified ORF
10873,15,894338,0.196187128685107,0.182282789695825,0.282537539616224,YOR307C_NFR/NDR,,,Promoter,Promoter,,Promoter
10874,15,897914,-0.0733959454628673,0.140403578456455,0.60147629600645,YOR310C,NOP58,SGDID:S000005837,ORF,Verified ORF,"""Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing ; 18S rRNA synthesis ; and snoRNA synthesis; component of the small subunit processome complex ; which is required for processing of pre-18S rRNA""",Verified ORF
10875,15,898824,-0.125337754782217,0.141660909284047,0.376881297124447,YOR310C,NOP58,SGDID:S000005837,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing ; 18S rRNA synthesis ; and snoRNA synthesis; component of the small subunit processome complex ; which is required for processing of pre-18S rRNA""",Verified ORF
10876,15,900083,-0.0514561514181053,0.139915866055354,0.713268913822751,YOR311C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10877,15,901583,-0.0361973696666818,0.140153726181852,0.79634978417025,YOR312C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10878,15,903422,-0.0272023873840493,0.140685211086352,0.846791056671558,YOR313C_NFR/NDR,,,Promoter,Promoter,,Promoter
10879,15,905968,0.0683641945861683,0.149167658579728,0.647015772821808,YOR315W,SFG1,SGDID:S000005842,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein putative transcription factor; required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate""",Verified ORF
10880,15,906404,-0.0797777504556786,0.139425989624626,0.567559442259387,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10881,15,906473,-0.103393179901183,0.139093521223073,0.457772895140657,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10882,15,906721,-0.0759980077319028,0.140362326193528,0.588544762710389,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10883,15,906722,-0.0728720254966732,0.140591445444544,0.604556437052925,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10884,15,907032,-0.0690933455770685,0.139418877323641,0.620498439743902,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10885,15,907053,-0.029588271803057,0.139087834761834,0.83165970352592,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10886,15,907245,-0.0368044462812553,0.139941266472603,0.792704602107347,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10887,15,907643,-0.0535050443245537,0.140367982615033,0.703301237412186,YOR316C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10888,15,908870,-0.04174364374839,0.139290451599528,0.76459171774478,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10889,15,909076,0.0445422592650722,0.152672202164755,0.770648429101388,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10890,15,911587,0.0167657194608805,0.146931303150385,0.909218765128322,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
