SNP,Chr,Pos,Effect,SE,HNM1_TPO2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9594,14,465005,-0.0283590995900283,0.15102141265802,0.851155457156892,YNL087W,TCB2,SGDID:S000005031,ORF,Verified ORF,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9595,14,465187,0.0575570866662652,0.151680510291257,0.704572512332163,YNL087W,TCB2,SGDID:S000005031,ORF,Verified ORF,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9596,14,466103,-0.0379191071268257,0.152600548902622,0.803902861534123,YNL086W_NFR/NDR,,,Promoter,Promoter,,Promoter
9597,14,469224,0.0926461883046427,0.156180734156092,0.553428130596424,YNL085W,MKT1,SGDID:S000005029,ORF,Verified ORF,"""Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability ; drug resistance ; and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains""",Verified ORF
9598,14,469677,0.102958056943622,0.153847795519482,0.503792448518108,YNL085W,MKT1,SGDID:S000005029,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability ; drug resistance ; and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains""",Verified ORF
9599,14,469870,0.176191639940652,0.165349408862222,0.287345606457749,YNL085W,MKT1,SGDID:S000005029,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability ; drug resistance ; and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains""",Verified ORF
9600,14,472613,0.0918162708065775,0.152112596439315,0.546492435221702,YNL083W,SAL1,SGDID:S000005027,ORF,Verified ORF,"""ADP/ATP transporter; member of the Ca2+-binding subfamily of mitochondrial carriers ; with two EF-hand motifs; transport activity of either Sal1p or Pet9p is critical for viability; polymorphic in different S. cerevisiae strains""",Verified ORF
9601,14,478868,0.0345611622067445,0.152106989372258,0.820387215195486,YNL079C,TPM1,SGDID:S000005023,ORF,Verified ORF,"""Major isoform of tropomyosin; binds to and stabilizes actin cables and filaments ; which direct polarized cell growth and the distribution of several organelles; acetylated by the NatB complex and acetylated form binds actin most efficiently; TPM1 has a paralog ; TPM2 ; that arose from the whole genome duplication""",Verified ORF
9602,14,480472,-0.10234097857076,0.151736813161561,0.500457988923247,YNL078W,NIS1,SGDID:S000005022,ORF,Verified ORF,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited with Nba1p to the cell cortex and to cytokinesis remnants (bud scars) by Aim44p and Nap1p where Nba1p prevent Rsr1p-mediated activation of Cdc24p ; and therefore Cdc42p activation; acts with Nba1p to establish transient bud scar localization of Rga1p ; a Cdc42p GAP; localizes to the nucleus and to cell division site during G2/M ; and is then stably recruited to cytokinesis remnants""",Verified ORF
9603,14,481896,-0.131116513162861,0.152635149322611,0.390912904766968,YNL077W,APJ1,SGDID:S000005021,ORF,Verified ORF,"""Hsp40 chaperone with a role in SUMO-mediated protein degradation; works in concert with Hsp70 and Hsp110 (Sse1p) to promote disaggregation of intranuclear protein inclusions; competes with Hsp104 in disaggregation ; supporting turnover instead of refolding; member of DnaJ-like family ; conserved across eukaryotes; overexpression interferes with propagation of the [Psi+] prion; forms nuclear foci upon DNA replication stress""",Verified ORF
9604,14,483978,-0.0595308789430914,0.152059591333518,0.695666096110784,YNL076W,MKS1,SGDID:S000005020,ORF,Verified ORF,"""Pleiotropic negative transcriptional regulator; involved in Ras-CAMP and lysine biosynthetic pathways and nitrogen regulation; involved in retrograde (RTG) mitochondria-to-nucleus signaling""",Verified ORF
9605,14,485955,-0.147449202945956,0.151631596132604,0.331508785716165,YNL075W,IMP4,SGDID:S000005019,ORF,Verified ORF,"""Component of the SSU processome; SSU processome is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs""",Verified ORF
9606,14,486552,-0.0698641303286962,0.359938394584654,0.846209038907743,YNL075W,IMP4,SGDID:S000005019,Close to 3'-UTR,Close to 3'-UTR,"""Component of the SSU processome; SSU processome is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs""",Verified ORF
9607,14,489876,-0.122476707222481,0.152936050453411,0.423765218315965,YNL073W,MSK1,SGDID:S000005017,ORF,Verified ORF,"""Mitochondrial lysine-tRNA synthetase; required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded tRNA(Lys)""",Verified ORF
9608,14,491097,-0.0927322560813422,0.152276884404931,0.542935142916892,YNL072W,RNH201,SGDID:S000005016,ORF,Verified ORF,"""Ribonuclease H2 catalytic subunit; removes RNA primers during Okazaki fragment synthesis and errant ribonucleotides misincorporated during DNA replication; role in ribonucleotide excision repair; homolog of RNAse HI; related to human AGS4 which causes Aicardi-Goutieres syndrome""",Verified ORF
9609,14,491381,-0.099836302727291,0.152264159029282,0.512458242291731,YNL071W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9610,14,493333,0.0274097933103659,0.15541420102394,0.860107488936163,YNL070W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9611,14,497369,-0.174841295385388,0.152232880167958,0.2515349118565,YNL068C,FKH2,SGDID:S000005012,ORF,Verified ORF,"""Forkhead family transcription factor; rate-limiting activator of replication origins; evolutionarily conserved regulator of lifespan; binds multiple chromosomal elements with distinct specificities ; cell cycle dynamics; positively regulates transcriptional elongation; facilitates clustering ; activation of early-firing replication origins; negative role in chromatin silencing at HML and HMR; major role in expression of G2/M phase genes; relocalizes to cytosol under hypoxia""",Verified ORF
9612,14,497844,-0.235165144148726,0.152354027713792,0.123594809683392,YNL068C,FKH2,SGDID:S000005012,ORF,Verified ORF,"""Forkhead family transcription factor; rate-limiting activator of replication origins; evolutionarily conserved regulator of lifespan; binds multiple chromosomal elements with distinct specificities ; cell cycle dynamics; positively regulates transcriptional elongation; facilitates clustering ; activation of early-firing replication origins; negative role in chromatin silencing at HML and HMR; major role in expression of G2/M phase genes; relocalizes to cytosol under hypoxia""",Verified ORF
9613,14,498639,-0.234028810890923,0.153720631074577,0.128796799732755,YNL067W-A,YNL067W-A,SGDID:S000007623,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
9614,14,499301,-0.186467556068707,0.151973338980064,0.220649512511976,YNL067W-B_NFR/NDR,,,Promoter,Promoter,,Promoter
9615,14,501129,-0.0131190141456228,0.163292238253922,0.936011809982674,YNL067W,RPL9B,SGDID:S000005011,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L9B; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9B has a paralog ; RPL9A ; that arose from a single-locus duplication""",Verified ORF
9616,14,501546,-0.0192691784240593,0.151925433522366,0.899144686375971,YNL066W,SUN4,SGDID:S000005010,ORF,Verified ORF,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9617,14,501883,-0.021124078160575,0.152093302270121,0.889617107685067,YNL066W,SUN4,SGDID:S000005010,ORF,Verified ORF,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9618,14,502260,-0.0165194448745116,0.151663107144273,0.913326267003326,YNL066W,SUN4,SGDID:S000005010,ORF,Verified ORF,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9619,14,502292,-0.0080319767868436,0.151665053253654,0.957794809088479,YNL066W,SUN4,SGDID:S000005010,ORF,Verified ORF,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9620,14,502888,-0.0612005414056278,0.161335303403072,0.704665292107403,YNL066W,SUN4,SGDID:S000005010,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9621,14,502917,-0.0492118560692972,0.169230195725115,0.771376347991114,YNL066W,SUN4,SGDID:S000005010,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9622,14,503689,-0.064576325486646,0.154376520352789,0.675979182860764,YNL066W,SUN4,SGDID:S000005010,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9623,14,504423,-0.0968790185508114,0.152107353595339,0.524594899066974,YNL065W,AQR1,SGDID:S000005009,ORF,Verified ORF,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids; AQR1 has a paralog ; QDR1 ; that arose from the whole genome duplication; relocalizes from plasma membrane to cytoplasm upon DNA replication stress""",Verified ORF
9624,14,508489,-0.233158555524369,0.15306163956495,0.128579381985355,YNL063W,MTQ1,SGDID:S000005007,ORF,Verified ORF,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9625,14,508681,-0.283439665822497,0.152875124031889,0.064564503620604,YNL063W,MTQ1,SGDID:S000005007,ORF,Verified ORF,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9626,14,510328,-0.143937541436705,0.194882316110037,0.460648604105605,YNL061W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9627,14,510823,-0.142380044325303,0.152866147804752,0.352281506719216,YNL061W,NOP2,SGDID:S000005005,ORF,Verified ORF,"""rRNA m5C methyltransferase; methylates cytosine at position 2870 of 25S rRNA; has an essential function independent of rRNA methylation; contains seven beta-strand methyltransferase motif; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles; rRNA methylation defect and lethality are functionally complemented by human NOP2 ; a gene upregulated in cancer""",Verified ORF
9628,14,516139,-0.155572768019254,0.151145995474458,0.304049064858937,YNL058C,YNL058C,SGDID:S000005003,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to vacuole; not an essential gene; YNL058C has a paralog ; PRM5 ; that arose from the whole genome duplication""",Uncharacterized ORF
9629,14,525380,-0.0563822756720314,0.151253144139733,0.709545118252232,YNL054W-B,YNL054W-B,SGDID:S000007385,Close to 3'-UTR,Close to 3'-UTR,"""TyB Gag-Pol protein; proteolytically processed to make the Gag ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN) proteins that are required for retrotransposition""",transposable_element_gene
9630,14,525539,-0.296318191099893,0.267902090833143,0.269449886454144,YNL054W-B,YNL054W-B,SGDID:S000007385,Close to 3'-UTR,Close to 3'-UTR,"""TyB Gag-Pol protein; proteolytically processed to make the Gag ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN) proteins that are required for retrotransposition""",transposable_element_gene
9631,14,527281,-0.169038394221462,0.150986412164473,0.263662364922253,YNL054W,VAC7,SGDID:S000004999,ORF,Verified ORF,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9632,14,528514,-0.0863369580346383,0.151675613376851,0.569568116046128,YNL054W,VAC7,SGDID:S000004999,ORF,Verified ORF,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9633,14,529103,-0.135388566486586,0.150633604322826,0.369375104838121,YNL054W,VAC7,SGDID:S000004999,ORF,Verified ORF,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9634,14,529589,-0.0688706510571302,0.15186771687293,0.650473831684191,YNL053W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9635,14,534351,-0.123081140361572,0.151365233419381,0.416685830673542,YNL050C,YNL050C,SGDID:S000004995,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9636,14,534813,-0.0923395422802702,0.153609202752607,0.548137292890214,YNL050C,YNL050C,SGDID:S000004995,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9637,14,534949,-0.211877338674277,0.172042362851433,0.218940142839672,YNL050C,YNL050C,SGDID:S000004995,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9638,14,535369,-0.111419296729404,0.151329581049018,0.462055923218807,YNL049C,SFB2,SGDID:S000004994,ORF,Verified ORF,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9639,14,536010,-0.145120394700554,0.152218425069439,0.341055279126655,YNL049C,SFB2,SGDID:S000004994,ORF,Verified ORF,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9640,14,538257,-0.0799949218264468,0.150947517495293,0.596478453173171,YNL048W,ALG11,SGDID:S000004993,ORF,Verified ORF,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9641,14,539456,-0.130402333808347,0.1508479661738,0.387921190314752,YNL048W,ALG11,SGDID:S000004993,ORF,Verified ORF,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9642,14,543122,-0.258361537639289,0.150769591585012,0.0874767507228194,YNL045W,LAP2,SGDID:S000004990,ORF,Verified ORF,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9643,14,543643,-0.201178432609305,0.15040626045231,0.181898802958475,YNL045W,LAP2,SGDID:S000004990,ORF,Verified ORF,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9644,14,544381,-0.133296340787758,0.15409670637547,0.387616667236608,YNL045W,LAP2,SGDID:S000004990,ORF,Verified ORF,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9645,14,546133,0.0100038965777197,0.153144620874467,0.947953649254653,ARS1421,ARS1421,SGDID:S000118389,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9646,14,547700,-0.0684878370438216,0.151186407116117,0.650825169580578,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9647,14,547829,-0.030306697943143,0.151386799945298,0.841444301720951,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9648,14,547960,-0.0344668169522868,0.1523079690918,0.821101507676825,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9649,14,547975,-0.0293618965512628,0.153045891339368,0.847969797459317,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9650,14,549199,-0.0847805980931198,0.150911582530696,0.574615704420155,YNL042W,BOP3,SGDID:S000004987,ORF,Verified ORF,"""Protein of unknown function; potential Cdc28p substrate; overproduction confers resistance to methylmercury""",Verified ORF
9651,14,550274,-0.156248218194508,0.150740299443629,0.300660217620333,YNL041C,COG6,SGDID:S000004986,ORF,Verified ORF,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9652,14,550749,-0.116679751495827,0.151102781017218,0.440519758422553,YNL041C,COG6,SGDID:S000004986,ORF,Verified ORF,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9653,14,551869,-0.0633161386449952,0.15072559075235,0.6746858203872,YNL041C,COG6,SGDID:S000004986,ORF,Verified ORF,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9654,14,553785,-0.0550742033643975,0.150734760144978,0.715052850354292,YNL040W,YNL040W,SGDID:S000004985,ORF,Verified ORF,"""Protein of unknown function; has strong similarity to alanyl-tRNA synthases from Eubacteria; null mutant displays decreased translation rate and increased readthrough of premature stop codons; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL040W is not an essential gene""",Verified ORF
9655,14,554919,-0.105705979085384,0.252174432962705,0.675340995016347,YNL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9656,14,554932,0.197702847959786,1.08200188128016,0.855123003461095,YNL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9657,14,558289,-0.0607326818707672,0.150771218694625,0.68732926948891,YNL037C,IDH1,SGDID:S000004982,ORF,Verified ORF,"""Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle""",Verified ORF
9658,14,559885,-0.0895904923538063,0.152039708932177,0.556065669882006,YNL036W,NCE103,SGDID:S000004981,ORF,Verified ORF,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9659,14,560313,-0.0782863960311094,0.150921521704551,0.604279252580376,YNL036W,NCE103,SGDID:S000004981,ORF,Verified ORF,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9660,14,560680,-0.112115109994563,0.168934605944082,0.507341254853361,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9661,14,560682,-0.13568782857251,0.16777668402759,0.419209051742453,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9662,14,560683,-0.129882302245748,0.167582269604734,0.438837202507765,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9663,14,560773,-0.0680939893244343,0.152507065672579,0.655511859734689,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9664,14,560799,-0.0894011751848788,0.179958183712106,0.619647368086238,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9665,14,560812,-0.0299197714762727,0.307687786429498,0.922590444635106,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9666,14,560813,-0.789907792797749,0.39573493099449,0.0466960353082863,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9667,14,561322,-0.397523597800414,0.776383169729097,0.608957288545587,ARS1422,ARS1422,SGDID:S000118390,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9668,14,568268,-0.190612203281345,0.268615872454603,0.478415171272698,ARS1423,ARS1423,SGDID:S000130143,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
9669,14,568270,-0.264404442555689,0.303004686486102,0.383469703990161,ARS1423,ARS1423,SGDID:S000130143,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
9670,14,568858,-0.0427510237997901,0.15117980099214,0.77750920461125,YNL035C,YNL035C,SGDID:S000004980,ORF,Verified ORF,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9671,14,568966,-0.0666096916837445,0.151375451087742,0.660184904760279,YNL035C,YNL035C,SGDID:S000004980,ORF,Verified ORF,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9672,14,568996,-0.0500103685823822,0.150955564815783,0.740620526784634,YNL035C,YNL035C,SGDID:S000004980,ORF,Verified ORF,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9673,14,569044,-0.042368359617313,0.150962188752351,0.779139102665289,YNL035C,YNL035C,SGDID:S000004980,ORF,Verified ORF,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9674,14,569854,-0.0834525169185891,0.308366307087416,0.786835422180101,YNL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9675,14,569854,-0.292103555068505,0.328553490085716,0.374576620134923,YNL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9676,14,569966,-0.164521924284465,0.302848872457521,0.587302204767202,YNL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9677,14,570806,-0.149739637083934,0.24708805728668,0.54489274148657,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9678,14,571968,0.637942825184203,0.561993922858205,0.257086049197187,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9679,14,571979,-0.0488977415802045,0.496758591885279,0.921643857009388,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9680,14,572015,-0.244988028237556,0.433361750311069,0.572215302753141,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9681,14,572128,-0.375052273006753,0.390150871446288,0.337059039974123,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9682,14,572137,-0.204170617886288,0.289724678487572,0.481458109711162,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9683,14,572143,-0.28838343451857,0.339664028487876,0.396442477450102,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9684,14,572150,0.0768776065366197,0.328173186320649,0.814919523240102,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9685,14,572217,-0.920730956553284,0.492187348325167,0.0622149909550034,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9686,14,572224,0.174979313920666,0.655502908526616,0.789671975551706,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9687,14,572252,-0.203856675973477,0.303630093842914,0.502406049615329,YNL034W,YNL034W,SGDID:S000004979,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9688,14,572330,-0.0643120558065409,0.441911713859598,0.884374343819473,YNL034W,YNL034W,SGDID:S000004979,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9689,14,572366,0.868271411445569,0.96058435170592,0.366665295013,YNL034W,YNL034W,SGDID:S000004979,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9690,14,572600,-0.0457575265423045,0.161419487522246,0.776983014331718,YNL034W,YNL034W,SGDID:S000004979,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
9691,14,572607,-0.0070583374785839,0.160932869314404,0.965041680964289,YNL034W,YNL034W,SGDID:S000004979,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; not an essential gene; YNL034W has a paralog ; YNL018C ; that arose from a segmental duplication""",Uncharacterized ORF
