SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10912,15,941271,-0.243148209791302,0.142359528536612,0.0885179266883923,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10913,15,943341,-0.224978666155486,0.142307928848795,0.114789942506914,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10914,15,944458,-0.316176912401902,0.160955303725156,0.050270550870316,YOR334W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10915,15,950568,-0.105236146687987,0.143357620272421,0.463386495493761,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10916,15,951423,-0.0332781228306714,0.143589088490162,0.816859171802865,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10917,15,952849,0.0019376185598454,0.143099668943201,0.989204348993503,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10918,15,956308,-0.0762879461281094,0.142617702453369,0.593047363273496,YOR337W,TEA1,SGDID:S000005864,ORF,Verified ORF,"""Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein""",Verified ORF
10919,15,957477,-0.0439368363349587,0.143283313200596,0.759295853707435,YOR338W,YOR338W,SGDID:S000005865,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog ; FUN19 ; that arose from the whole genome duplication""",Uncharacterized ORF
10920,15,959079,-0.0087945037437096,0.14405265199306,0.951353445047469,YOR339C,UBC11,SGDID:S000005866,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C ; but not a true functional homolog of this E2; unlike E2-C ; not required for the degradation of mitotic cyclin Clb2""",Verified ORF
10921,15,960232,-0.0966692038943501,0.14682854831209,0.510722164105528,YOR340C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10922,15,960845,-0.0442010936097487,0.151083809467841,0.770030303813004,YOR341W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10923,15,961458,-0.04661249826303,0.142481894678088,0.743750752509697,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10924,15,961510,-0.053157969525636,0.142233588025163,0.708824278870513,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10925,15,961682,-0.0204249774374928,0.144697004391844,0.887826528967473,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10926,15,963635,-0.0867006115657683,0.14258732626903,0.543543514722042,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10927,15,963965,-0.0870835131079675,0.142586665252079,0.541764131299967,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10928,15,964403,-0.105635719340688,0.142551143767595,0.459163465240288,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10929,15,966542,-0.114356766977515,0.290230668384458,0.693803982533938,YOR341W,RPA190,SGDID:S000005868,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase I largest subunit A190""",Verified ORF
10930,15,970097,0.0917856932450067,0.145565888982036,0.528746733575899,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10931,15,970105,0.10307937729629,0.145743903470594,0.479869241873868,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10932,15,970110,0.0828504207847281,0.146010875205326,0.570785215638602,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10933,15,970129,0.093649353792865,0.148231842036652,0.5279420323343,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10934,15,970141,0.0943067031882936,0.150367094030423,0.530949003336758,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10935,15,970171,0.0274230151016603,0.162831356424936,0.86635436112866,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10936,15,970172,0.0274230151016603,0.162831356424936,0.86635436112866,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10937,15,970181,0.232468783321787,0.284281114134951,0.414055775695336,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10938,15,970186,0.273836836461573,0.284176737125034,0.335898854114388,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10939,15,970202,0.227663608098846,0.284238492347813,0.423693679405038,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10940,15,970210,0.284237614442139,0.28412096817176,0.317797130609095,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10941,15,970213,0.376333378257678,0.283790663457026,0.185665625830999,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10942,15,970228,0.297342499266016,0.284082969901772,0.295965716591427,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10943,15,970235,0.297342499266016,0.284082969901772,0.295965716591427,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10944,15,970266,0.234650455777832,0.284814117897998,0.410568419883401,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10945,15,970285,-1.44405236775219,1.10391190463003,0.191682811376931,YORWdelta23_NFR/NDR,,,Promoter,Promoter,,Promoter
10946,15,970286,-0.813404472500753,0.404983102697946,0.0453524865933605,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10947,15,970287,-0.772520602246912,0.378553917242321,0.0420227206565273,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10948,15,970290,-0.772520602246912,0.378553917242321,0.0420227206565273,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10949,15,970291,-0.772520602246912,0.378553917242321,0.0420227206565273,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10950,15,976305,0.397896692598826,0.28379690558757,0.16177983481821,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10951,15,976308,0.428884712547521,0.283633147148478,0.131400412060542,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10952,15,976341,0.0729485734654851,0.15278651798182,0.633334170094151,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10953,15,976367,0.257615731173017,0.284488415874568,0.365796852510717,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10954,15,976373,0.240271543893487,0.284235909152775,0.398502345366399,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10955,15,977029,-0.048838043415397,0.189479495708341,0.796751255393291,YOR344C,TYE7,SGDID:S000005871,Close to 3'-UTR,Close to 3'-UTR,"""Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix""",Verified ORF
10956,15,977576,0.115666191319714,0.142987696488559,0.419103680300229,YOR344C,TYE7,SGDID:S000005871,ORF,Verified ORF,"""Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix""",Verified ORF
10957,15,979280,0.128470716622831,0.142552152026724,0.368086312493306,XUT_15F-444,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
10958,15,981228,0.129430078893327,0.144565250927881,0.371233825012255,YOR345C,YOR345C,SGDID:S000005872,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin ; cycloheximide and H2O2""",Dubious ORF
10959,15,981231,0.129430078893327,0.144565250927881,0.371233825012255,YOR345C,YOR345C,SGDID:S000005872,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin ; cycloheximide and H2O2""",Dubious ORF
10960,15,981687,0.15188152122975,0.143857770405442,0.291792784608852,ARS1529,ARS1529,SGDID:S000118496,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10961,15,986923,0.115131171283128,0.143276513532239,0.422192308174344,YOR348C,PUT4,SGDID:S000005875,ORF,Verified ORF,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
10962,15,987887,0.112087989122911,0.142822007518198,0.433091961692347,YOR348C,PUT4,SGDID:S000005875,ORF,Verified ORF,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
10963,15,991809,0.0719582447918829,0.143128079241052,0.615450599319274,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10964,15,992356,0.0728085838732858,0.143551160447562,0.612333955927702,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10965,15,992802,0.0696439025793251,0.14480191176441,0.630843016595743,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10966,15,993662,0.0987921611335101,0.143256163830638,0.490886945474937,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10967,15,993671,0.0987921611335101,0.143256163830638,0.490886945474937,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10968,15,993703,0.0967292809175269,0.143511139287337,0.500740146905208,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10969,15,994342,0.145933164226572,0.14820974321277,0.325475578621287,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10970,15,994833,0.110845633937151,0.146766948539432,0.450603031887613,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10971,15,994879,0.149345954252024,0.148683577836044,0.315847407080272,YOR350C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10972,15,994943,-0.0273305616073687,0.173441199196227,0.874879234909278,YOR350C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10973,15,995180,0.10117314777085,0.145061559913391,0.485980476120683,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10974,15,995834,0.103492473504777,0.144583275528592,0.47458906970919,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10975,15,996026,0.147804521793201,0.1452173515457,0.309462549526391,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10976,15,996702,0.0841180414118602,0.144879281180352,0.561875275015506,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10977,15,996731,0.0938416229289032,0.146090095718374,0.521060020728926,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10978,15,999455,0.164049614865166,0.144286989471448,0.256323078801457,YOR353C,SOG2,SGDID:S000005880,ORF,Verified ORF,"""Key component of the RAM signaling network; required for proper cell morphogenesis and cell separation after mitosis""",Verified ORF
10979,15,1002614,0.195733108819955,0.145603805486385,0.179719272445965,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10980,15,1002663,0.1914701084027,0.145161338704309,0.188018799870942,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10981,15,1003070,0.1345738683322,0.145324294813533,0.355065856993069,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10982,15,1003372,0.177822769585152,0.146204856613861,0.224699454075799,YOR354C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10983,15,1004274,0.26908579566939,0.288106425266251,0.350952351961231,SUT388,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
10984,15,1004274,0.435108094412395,0.383730669813429,0.257610443264748,SUT388,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
10985,15,1004868,0.133221440289512,0.150571366826956,0.376881465959743,YOR355W,GDS1,SGDID:S000005882,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for growth on glycerol as a carbon source; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10986,15,1006757,0.14446940141207,0.15118304610371,0.339932041954424,YOR356W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10987,15,1008479,0.111244700475274,0.142937371888488,0.436927770459577,YOR356W,CIR2,SGDID:S000005883,ORF,Verified ORF,"""Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase""",Verified ORF
10988,15,1008599,0.116306374460743,0.142820388791373,0.41599112277745,YOR356W,CIR2,SGDID:S000005883,ORF,Verified ORF,"""Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase""",Verified ORF
10989,15,1010191,0.0887454282427793,0.142578130209445,0.534058599569151,YOR358W,HAP5,SGDID:S000005885,ORF,Verified ORF,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex""",Verified ORF
10990,15,1012233,-0.0290665443682955,0.143183476913525,0.839250362237147,YOR359W,VTS1,SGDID:S000005886,ORF,Verified ORF,"""Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity; forms [SMAUG+] prion""",Verified ORF
10991,15,1012745,-0.0618667127208337,0.14608750535273,0.672195127689732,YOR359W,VTS1,SGDID:S000005886,ORF,Verified ORF,"""Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity; forms [SMAUG+] prion""",Verified ORF
10992,15,1014707,-0.0438925438709326,0.143104506610738,0.759239848068358,YOR360C,PDE2,SGDID:S000005887,ORF,Verified ORF,"""High-affinity cyclic AMP phosphodiesterase; component of the cAMP-dependent protein kinase signaling system ; protects the cell from extracellular cAMP ; contains readthrough motif surrounding termination codon""",Verified ORF
10993,15,1015033,-0.0845804002937846,0.144759337135919,0.559403220583289,YOR360C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10994,15,1016660,0.0333162377329272,0.143341663504794,0.81634234746485,YOR361C,PRT1,SGDID:S000005888,ORF,Verified ORF,"""eIF3b subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
10995,15,1018776,-0.0362839247376637,0.143110544506658,0.800000296664002,YOR362C,PRE10,SGDID:S000005889,Close to 3'-UTR,Close to 3'-UTR,"""Alpha 7 subunit of the 20S proteasome; protein abundance increases in response to DNA replication stress""",Verified ORF
10996,15,1022262,-0.0844963471652647,0.142585442928536,0.553827290909809,YOR363C,PIP2,SGDID:S000005890,ORF,Verified ORF,"""Autoregulatory ; oleate-activated transcription factor; subunit of a heterodimeric complex with Oaf1p ; which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids ; peroxisome organization and biogenesis ; activating transcription in the presence of oleate; PIP2 has a paralog ; OAF1 ; that arose from the whole genome duplication""",Verified ORF
10997,15,1023392,-0.0880671146325933,0.143225714779348,0.539027875964296,YOR364W,YOR364W,SGDID:S000005891,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C""",Dubious ORF
10998,15,1024813,-0.069968810028376,0.144362572509314,0.628208093946846,YOR365C,YOR365C,SGDID:S000005892,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential protein; YOR365C has a paralog ; FLC2 ; that arose from the whole genome duplication""",Uncharacterized ORF
10999,15,1026089,-0.136227876878337,0.143500846933602,0.343108578202929,YOR367W,SCP1,SGDID:S000005894,ORF,Verified ORF,"""Component of yeast cortical actin cytoskeleton; binds and cross links actin filaments; originally identified by its homology to calponin (contains a calponin-like repeat) but the Scp1p domain structure is more similar to transgelin""",Verified ORF
11000,15,1028853,-0.202361766885811,0.145592648740667,0.165429805745193,YOR369C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11001,15,1028864,-0.164848522434191,0.144647166359533,0.255200890273066,YOR369C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11002,15,1029944,-0.156627879380726,0.142129227729127,0.271207963240275,YOR370C,MRS6,SGDID:S000005897,ORF,Verified ORF,"""Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
11003,15,1030548,-0.137879116039575,0.146561975435094,0.347473025736637,YOR370C,MRS6,SGDID:S000005897,ORF,Verified ORF,"""Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
11004,15,1032583,-0.173620894025385,0.142203554677957,0.22292657192721,YOR371C,GPB1,SGDID:S000005898,ORF,Verified ORF,"""Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p ; thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog ; GPB2 ; that arose from the whole genome duplication""",Verified ORF
11005,15,1032872,-0.193389821202774,0.142920812303231,0.17688140389961,YOR371C,GPB1,SGDID:S000005898,ORF,Verified ORF,"""Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p ; thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog ; GPB2 ; that arose from the whole genome duplication""",Verified ORF
11006,15,1036136,-0.0940364323915062,0.142991689607501,0.511200875044411,YOR372C,NDD1,SGDID:S000005899,ORF,Verified ORF,"""Transcriptional activator essential for nuclear division; localized to the nucleus; essential component of the mechanism that activates the expression of a set of late-S-phase-specific genes; turnover is tightly regulated during cell cycle and in response to DNA damage""",Verified ORF
11007,15,1037516,-0.210991609404532,0.187923611314452,0.262305884718235,YOR373W,NUD1,SGDID:S000005900,ORF,Verified ORF,"""Mitotic exit network (MEN) scaffold protein; core component of the SPB outer plaque that functions in astral microtubule organization via Spc72p; scaffold for recruitment of MEN components ; such as Cdc15p ; Tem1p and the Bfa1p-Bub2p checkpoint complex; phosphorylation by Cdc15p creates a Dbf2p-Mob1p phospho-docking site enabling Cdc15p-dependent complex activation and mitotic exit; acts through the MEN to specify Kar9p-mediated asymmetric SPB inheritance; homologous to mammalian centriolin""",Verified ORF
11008,15,1037519,-0.765274842870133,0.41498451960701,0.0660057273665676,YOR373W,NUD1,SGDID:S000005900,ORF,Verified ORF,"""Mitotic exit network (MEN) scaffold protein; core component of the SPB outer plaque that functions in astral microtubule organization via Spc72p; scaffold for recruitment of MEN components ; such as Cdc15p ; Tem1p and the Bfa1p-Bub2p checkpoint complex; phosphorylation by Cdc15p creates a Dbf2p-Mob1p phospho-docking site enabling Cdc15p-dependent complex activation and mitotic exit; acts through the MEN to specify Kar9p-mediated asymmetric SPB inheritance; homologous to mammalian centriolin""",Verified ORF
11009,15,1039474,-0.143214764532171,0.14305383418638,0.317452151178419,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11010,15,1039586,-0.1433917443724,0.142647487777362,0.315480699431629,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11011,15,1039714,-0.125191643036633,0.144798752705434,0.38785066183603,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11012,15,1039718,-0.0880983875847111,0.145096403304503,0.544127507662606,YOR374W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11013,15,1039786,-0.0917683670293996,0.144386433621567,0.525465454150893,YOR373W,NUD1,SGDID:S000005900,Close to 3'-UTR,Close to 3'-UTR,"""Mitotic exit network (MEN) scaffold protein; core component of the SPB outer plaque that functions in astral microtubule organization via Spc72p; scaffold for recruitment of MEN components ; such as Cdc15p ; Tem1p and the Bfa1p-Bub2p checkpoint complex; phosphorylation by Cdc15p creates a Dbf2p-Mob1p phospho-docking site enabling Cdc15p-dependent complex activation and mitotic exit; acts through the MEN to specify Kar9p-mediated asymmetric SPB inheritance; homologous to mammalian centriolin""",Verified ORF
11014,15,1041151,-0.10187528324541,0.143383981509819,0.477859100672218,YOR374W,ALD4,SGDID:S000005901,ORF,Verified ORF,"""Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed; can substitute for cytosolic NADP-dependent aldehyde dehydrogenase when directed to the cytosol; human homolog ALDH2 can complement yeast ald4 mutant""",Verified ORF
11015,15,1041240,-0.111781409769381,0.142137263722733,0.432141574700182,YOR374W,ALD4,SGDID:S000005901,ORF,Verified ORF,"""Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed; can substitute for cytosolic NADP-dependent aldehyde dehydrogenase when directed to the cytosol; human homolog ALDH2 can complement yeast ald4 mutant""",Verified ORF
11016,15,1043302,-0.118710693155168,0.143039834535139,0.407148566656501,YOR376W,YOR376W,SGDID:S000005903,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR376W is not an essential gene""",Uncharacterized ORF
11017,15,1044946,-0.245155442277937,0.143276526049912,0.0879476010767605,YOR376W-A,YOR376W-A,SGDID:S000028586,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11018,15,1045164,-0.251783445445206,0.14225560467445,0.0776008290914823,YOR376W-A,YOR376W-A,SGDID:S000028586,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11019,15,1045703,-0.241312743002435,0.142910477193787,0.0921871352260049,YOR376W-A,YOR376W-A,SGDID:S000028586,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11020,15,1049703,-0.273200624276146,0.141705556948532,0.054663769620627,YOR378W,AMF1,SGDID:S000005905,ORF,Verified ORF,"""Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene""",Verified ORF
11021,15,1050419,-0.318890989578356,0.141662338265309,0.0249961876431386,YOR378W,AMF1,SGDID:S000005905,ORF,Verified ORF,"""Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene""",Verified ORF
11022,15,1050499,-0.280440459244382,0.141683522912682,0.0485538296143985,YOR378W,AMF1,SGDID:S000005905,ORF,Verified ORF,"""Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene""",Verified ORF
11023,15,1053855,-0.291051060103088,0.146945294818163,0.0484034652455417,YOR380W,RDR1,SGDID:S000005907,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor involved in regulating multidrug resistance; negatively regulates expression of the PDR5 gene; member of the Gal4p family of zinc cluster proteins""",Verified ORF
11024,15,1057321,-0.159573050713054,0.142616922677407,0.263946664151626,YOR381W,FRE3,SGDID:S000005908,ORF,Verified ORF,"""Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
11025,15,1057968,-0.159067241049936,0.237685977022579,0.503784469416984,YOR381W,FRE3,SGDID:S000005908,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
11026,15,1058174,-0.184224947227527,0.143743720630057,0.200816863282188,YOR381W,FRE3,SGDID:S000005908,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
