SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11519,16,354554,0.192396478576141,0.140934268234726,0.173075155143922,YPL105C,SYH1,SGDID:S000006026,ORF,Verified ORF,"""Protein of unknown function that influences nuclear pore distribution; co-purifies with ribosomes; contains a GYF domain ; which bind proline-rich sequences; deletion extends chronological lifespan; SYH1 has a paralog ; SMY2 ; that arose from the whole genome duplication""",Verified ORF
11520,16,357448,0.101098024217663,0.141361914450907,0.474975756023776,YPL104W,MSD1,SGDID:S000006025,ORF,Verified ORF,"""Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl- ; asparaginyl- ; and lysyl-tRNA synthetases contain regions with high sequence similarity ; suggesting a common ancestral gene""",Verified ORF
11521,16,357487,0.0959277587862221,0.14120904191211,0.497372991406053,YPL104W,MSD1,SGDID:S000006025,ORF,Verified ORF,"""Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl- ; asparaginyl- ; and lysyl-tRNA synthetases contain regions with high sequence similarity ; suggesting a common ancestral gene""",Verified ORF
11522,16,357792,0.107006029092043,0.285945386889529,0.708466507586134,YPL104W,MSD1,SGDID:S000006025,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl- ; asparaginyl- ; and lysyl-tRNA synthetases contain regions with high sequence similarity ; suggesting a common ancestral gene""",Verified ORF
11523,16,359487,-0.0202953939672742,0.154531485977293,0.895585118052296,YPL103C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11524,16,359487,-0.43940785336942,0.678462894138631,0.517631035980353,YPL103C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11525,16,359549,0.0309800838556813,0.150828226395893,0.837378190079153,YPL103C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11526,16,360700,0.0973766501119931,0.141456146933812,0.491660897924005,YPL101W,ELP4,SGDID:S000006022,ORF,Verified ORF,"""Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity; null mutation is functionally complemented by human ELP4""",Verified ORF
11527,16,361642,0.0692892507999648,0.155929279835135,0.657052234088331,YPL100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11528,16,361650,0.0341430960101239,0.157615071032889,0.828627064540684,YPL100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11529,16,364799,0.125974700264845,0.14338589259139,0.380231496176303,YPL097W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11530,16,368962,0.146116191897059,0.141181624127694,0.301399845591835,SUT405,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11531,16,370944,0.289610639779534,0.141054335596594,0.0407911518370399,YPL093W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11532,16,374664,0.181369409872538,0.142686511182532,0.204528570162356,YPL092W,SSU1,SGDID:S000006013,ORF,Verified ORF,"""Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein""",Verified ORF
11533,16,375273,0.173283540846396,0.141482570480633,0.221478737451922,YPL091W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11534,16,379453,0.112903042658202,0.143270973950999,0.431203038298569,YPL089C,RLM1,SGDID:S000006010,ORF,Verified ORF,"""MADS-box transcription factor; component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p; RLM1 has a paralog ; SMP1 ; that arose from the whole genome duplication""",Verified ORF
11535,16,379899,0.243014701376323,0.140556214532608,0.0846923053902777,YPL089C,RLM1,SGDID:S000006010,ORF,Verified ORF,"""MADS-box transcription factor; component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p; RLM1 has a paralog ; SMP1 ; that arose from the whole genome duplication""",Verified ORF
11536,16,381324,0.205547725946636,0.144812861453574,0.156664155818373,YPL088W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11537,16,382997,0.313989365502593,0.139982997551713,0.0255132459312133,YPL088W,YPL088W,SGDID:S000006009,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance""",Uncharacterized ORF
11538,16,383323,0.338245677947498,0.297860123670288,0.256900438206482,YPL088W,YPL088W,SGDID:S000006009,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance""",Uncharacterized ORF
11539,16,383323,-0.0480893165663829,0.851244763636384,0.954981084345224,YPL088W,YPL088W,SGDID:S000006009,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance""",Uncharacterized ORF
11540,16,385700,0.335233608899683,0.139843369779563,0.0170397647096991,YPL086C,ELP3,SGDID:S000006007,ORF,Verified ORF,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",Verified ORF
11541,16,386559,0.160903180667291,0.155660574120248,0.301993548293516,YPL086C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11542,16,388383,0.346034978732134,0.140072117098261,0.0139678861974032,YPL085W,SEC16,SGDID:S000006006,ORF,Verified ORF,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11543,16,390896,0.278291872340807,0.140546533365253,0.0484719349404644,YPL085W,SEC16,SGDID:S000006006,ORF,Verified ORF,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11544,16,391737,0.314367135652646,0.140508719636361,0.0258870668480374,YPL085W,SEC16,SGDID:S000006006,ORF,Verified ORF,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11545,16,394692,0.250277797009369,0.140567311866444,0.0758568193650911,YPL084W,BRO1,SGDID:S000006005,ORF,Verified ORF,"""Cytoplasmic class E vacuolar protein sorting (VPS) factor; coordinates protein sorting and deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes""",Verified ORF
11546,16,394889,0.233281213111313,0.143028185604217,0.103778836275787,YPL084W,BRO1,SGDID:S000006005,ORF,Verified ORF,"""Cytoplasmic class E vacuolar protein sorting (VPS) factor; coordinates protein sorting and deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes""",Verified ORF
11547,16,397855,0.290629854499801,0.139884300182755,0.0384645388346041,YPL083C,SEN54,SGDID:S000006004,ORF,Verified ORF,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
11548,16,402293,0.265361774183329,0.140488915815434,0.0597321515708775,YPL082C,MOT1,SGDID:S000006003,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11549,16,402514,0.267521906083325,0.140295366285774,0.0573519028209119,YPL082C,MOT1,SGDID:S000006003,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11550,16,402519,0.255227866059754,0.140324395241835,0.0697827611630187,YPL082C,MOT1,SGDID:S000006003,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11551,16,403369,0.255788846069356,0.140240957889771,0.0690089229258136,YPL082C,MOT1,SGDID:S000006003,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11552,16,403706,0.2382569410919,0.140193446304594,0.0901084123312947,YPL082C,MOT1,SGDID:S000006003,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11553,16,404629,0.219583417448175,0.141866714568338,0.122562889061219,YPL081W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11554,16,404759,0.0809974664203796,0.228421756019727,0.723103929647064,YPL081W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11555,16,408647,0.244075248556395,0.139951674003136,0.0820301462612066,YPL078C,ATP4,SGDID:S000005999,ORF,Verified ORF,"""Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large ; evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex ; which in turn determines the shape of inner membrane cristae; phosphorylated""",Verified ORF
11556,16,408849,0.210428153772254,0.140570597248506,0.135297992310202,YPL078C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11557,16,410559,0.214110047456594,0.140519055232849,0.128476942814689,YPL076W,GPI2,SGDID:S000005997,ORF,Verified ORF,"""Protein involved in the synthesis of GlcNAc-PI; GlcNAc-PI is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein; GlcNAc-PI stands for N-acetylglucosaminyl phosphatidylinositol""",Verified ORF
11558,16,414655,0.240880318839429,0.140432047242232,0.0871713880794815,YPL075W,GCR1,SGDID:S000005996,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p; contains a long intron ; which allows multiple RNA and protein isoforms with varying expression levels depending on glucose availability""",Verified ORF
11559,16,416016,0.219566235769225,0.140495201740624,0.118995101231215,YPL074W,YTA6,SGDID:S000005995,ORF,Verified ORF,"""Putative ATPase of the CDC48/PAS1/SEC18 (AAA) family; localized to the cortex of mother cells but not to daughter cells; relocalizes from cytoplasm to plasma membrane foci upon DNA replication stress""",Verified ORF
11560,16,420442,0.200875767432098,0.147710305696702,0.174719786574617,YPL071C,YPL071C,SGDID:S000005992,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
11561,16,422802,0.218357022651592,0.142356777253577,0.125956970739932,ARS1620,ARS1620,SGDID:S000130200,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11562,16,423193,0.169784926694058,0.140508805755054,0.227718466470524,YPL069C,BTS1,SGDID:S000005990,ORF,Verified ORF,"""Geranylgeranyl diphosphate synthase (GGPPS); increases the intracellular pool of geranylgeranyl diphosphate ; suppressor of bet2 mutation that causes defective geranylgeranylation of small GTP-binding proteins that mediate vesicular traffic""",Verified ORF
11563,16,423981,0.101937587088111,0.142201417956293,0.473938509336093,YPL069C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11564,16,425228,0.38041380985401,0.301306613933413,0.207585381182313,YPL068C,YPL068C,SGDID:S000005989,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
11565,16,425229,0.157122212828753,0.280849714838943,0.576207388882727,YPL068C,YPL068C,SGDID:S000005989,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
11566,16,425230,0.0280311965279347,0.188960897020772,0.8821560728311,YPL068C,YPL068C,SGDID:S000005989,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
11567,16,426033,0.200754716445129,0.141600707089764,0.157145213807102,YPL067C_NFR/NDR,,,Promoter,Promoter,,Promoter
11568,16,426036,0.19867469540707,0.142747353654804,0.164861565958115,YPL067C_NFR/NDR,,,Promoter,Promoter,,Promoter
11569,16,429194,-0.0286408015067797,0.140757556989825,0.838880152310669,YPL064C,CWC27,SGDID:S000005985,ORF,Verified ORF,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11570,16,429289,-0.0038818010505638,0.140736826699312,0.978011136289462,YPL064C,CWC27,SGDID:S000005985,ORF,Verified ORF,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11571,16,429882,0.0305579813773909,0.14258991787834,0.830431597366808,YPL064C,CWC27,SGDID:S000005985,Close to 3'-UTR,Close to 3'-UTR,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11572,16,432058,0.0592834024776488,0.140730442622153,0.673825265847414,YPL062W,YPL062W,SGDID:S000005983,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; deletion decreases transcription of downstream gene ALD6; YPL062W is not an essential gene; null mutant shows decrease in terpenoid production; homozygous diploid mutant shows a decrease in glycogen accumulation""",Uncharacterized ORF
11573,16,432771,0.0294246054325963,0.141092211926556,0.834920798254068,YPL061W,ALD6,SGDID:S000005982,ORF,Verified ORF,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11574,16,434375,0.0601674731064253,0.142189813479628,0.672444250867126,YPL061W,ALD6,SGDID:S000005982,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11575,16,434477,0.0540726218307694,0.141789945618464,0.703167619583222,YPL061W,ALD6,SGDID:S000005982,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11576,16,436464,0.0746765624212785,0.174729684610805,0.669360692645812,YPLCdelta10,YPLCdelta10,SGDID:S000007185,Other features,LTR,"""Ty1 LTR""",reverse complement
11577,16,444059,-3.43023189609271e-05,0.140882432628508,0.999805867108801,YPL059W,GRX5,SGDID:S000005980,Close to 3'-UTR,Close to 3'-UTR,"""Glutathione-dependent oxidoreductase; mitochondrial matrix protein involved at an early step in the biogenesis of iron-sulfur centers along with Bol1p; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p""",Verified ORF
11578,16,444574,0.0137733916668285,0.14228351704534,0.922938221335433,YPL059W,GRX5,SGDID:S000005980,Close to 3'-UTR,Close to 3'-UTR,"""Glutathione-dependent oxidoreductase; mitochondrial matrix protein involved at an early step in the biogenesis of iron-sulfur centers along with Bol1p; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p""",Verified ORF
11579,16,447582,-0.0259872626545801,0.141103063257013,0.853984114625744,YPL058C,PDR12,SGDID:S000005979,ORF,Verified ORF,"""Plasma membrane ATP-binding cassette (ABC) transporter; weak-acid-inducible multidrug transporter required for weak organic acid resistance; induced by sorbate and benzoate and regulated by War1p; mutants exhibit sorbate hypersensitivity""",Verified ORF
11580,16,450580,0.0146106189793902,0.147987590634612,0.921409738320081,YPL058C,PDR12,SGDID:S000005979,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane ATP-binding cassette (ABC) transporter; weak-acid-inducible multidrug transporter required for weak organic acid resistance; induced by sorbate and benzoate and regulated by War1p; mutants exhibit sorbate hypersensitivity""",Verified ORF
11581,16,452142,-0.0127238968657095,0.143596293103919,0.929443053074424,YPL057C,SUR1,SGDID:S000005978,ORF,Verified ORF,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog ; CSH1 ; that arose from the whole genome duplication""",Verified ORF
11582,16,452342,-0.0845438337822948,0.140853964321276,0.548742540059383,YPL057C,SUR1,SGDID:S000005978,ORF,Verified ORF,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog ; CSH1 ; that arose from the whole genome duplication""",Verified ORF
11583,16,453075,-0.075792850649718,0.142076024081876,0.594046168527777,XUT_16F-182_NFR/NDR,,,Promoter,Promoter,,Promoter
11584,16,454180,0.0282514214462779,0.142489885305614,0.842948219665415,XUT_16F-182,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11585,16,455737,-0.0492726890653732,0.157183266906178,0.754106576183065,YPL055C,LGE1,SGDID:S000005976,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in histone H2B ubiquitination; acts as cofactor for Bre1p; null mutant forms abnormally large cells ; and homozygous diploid null mutant displays delayed premeiotic DNA synthesis and reduced efficiency of meiotic nuclear division""",Verified ORF
11586,16,458134,0.0454722072120829,0.141068972610599,0.747385766442611,YPL053C,KTR6,SGDID:S000005974,ORF,Verified ORF,"""Probable mannosylphosphate transferase; involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family; KTR6 has a paralog ; KRE2 ; that arose from the whole genome duplication""",Verified ORF
11587,16,462244,-0.140256444722807,0.193314598726686,0.468604792592801,YPL050C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11588,16,463609,0.0362610085396963,0.140652839787144,0.796707615085985,YPL049C,DIG1,SGDID:S000005970,ORF,Verified ORF,"""MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog ; DIG2 ; that arose from the whole genome duplication""",Verified ORF
11589,16,463745,0.0178895611784052,0.140457412261838,0.89872289555877,YPL049C,DIG1,SGDID:S000005970,ORF,Verified ORF,"""MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog ; DIG2 ; that arose from the whole genome duplication""",Verified ORF
11590,16,464655,0.0263568200540427,0.141932616798732,0.852787055968188,YPL048W,CAM1,SGDID:S000005969,ORF,Verified ORF,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11591,16,465114,-0.0516264826932843,0.14142971752609,0.715305541691209,YPL048W,CAM1,SGDID:S000005969,ORF,Verified ORF,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11592,16,466376,0.0419306869931733,0.141241068131587,0.766737926824536,YPL048W,CAM1,SGDID:S000005969,Close to 3'-UTR,Close to 3'-UTR,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11593,16,468617,0.0643899010236162,0.14085854362985,0.647862697682722,YPL045W,VPS16,SGDID:S000005966,ORF,Verified ORF,"""Subunit of the HOPS and the CORVET complexes; part of the Class C Vps complex essential for membrane docking and fusion at Golgi-to-endosome and endosome-to-vacuole protein transport stages""",Verified ORF
11594,16,469813,0.0018844247259715,0.143988051428273,0.989565481943907,YPL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11595,16,470812,0.0256002091149421,0.14152871473178,0.856562827458087,YPL043W,NOP4,SGDID:S000005964,ORF,Verified ORF,"""Nucleolar protein; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs); human ortholog RBM28 implicated in ANE syndrome""",Verified ORF
11596,16,471343,0.0279684324324833,0.141340625057303,0.843253132334138,YPL043W,NOP4,SGDID:S000005964,ORF,Verified ORF,"""Nucleolar protein; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs); human ortholog RBM28 implicated in ANE syndrome""",Verified ORF
11597,16,473892,-0.0117009632384539,0.140675772559015,0.933758090771924,YPL042C,SSN3,SGDID:S000005963,ORF,Verified ORF,"""Component of the RNA polymerase II mediator complex; cyclin-dependent protein kinase involved in phosphorylation of the mediator component Pgd1p and suppression of transcription activation by RNA polymerase II; involved in glucose repression""",Verified ORF
11598,16,475831,-0.0230968892425726,0.140707225030231,0.869708136640921,YPL041C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11599,16,476232,-0.0437878957064383,0.140507484999952,0.755497332296792,YPL040C,ISM1,SGDID:S000005961,ORF,Verified ORF,"""Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases ; can partially complement yeast null mutant""",Verified ORF
11600,16,476735,-0.0357957487672503,0.141643267599952,0.800633529771206,YPL040C,ISM1,SGDID:S000005961,ORF,Verified ORF,"""Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases ; can partially complement yeast null mutant""",Verified ORF
11601,16,477416,-0.0706100072532422,0.141024029683378,0.616897921550028,YPL040C,ISM1,SGDID:S000005961,ORF,Verified ORF,"""Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases ; can partially complement yeast null mutant""",Verified ORF
11602,16,481940,-0.0544055815105634,0.141694372122387,0.70123607334757,YPL036W_NFR/NDR,,,Promoter,Promoter,,Promoter
11603,16,485926,-0.320765218666801,0.222653500402909,0.150570647695628,YPL036W,PMA2,SGDID:S000005957,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane H+-ATPase; isoform of Pma1p ; involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential""",Verified ORF
11604,16,486479,-0.0460279614191438,0.14063810364243,0.743650526963968,YPL036W,PMA2,SGDID:S000005957,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane H+-ATPase; isoform of Pma1p ; involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential""",Verified ORF
11605,16,487107,-0.038900498865306,0.140449787992184,0.78196459286172,YPL034W,YPL034W,SGDID:S000005955,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YPL034W is not essential gene""",Uncharacterized ORF
11606,16,487561,-0.0431264322528158,0.141841434824772,0.761271393245552,YPL033C,SRL4,SGDID:S000005954,ORF,Verified ORF,"""Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p""",Verified ORF
11607,16,488115,-0.0419392103553422,0.14144555044092,0.767019374432675,YPL033C,SRL4,SGDID:S000005954,ORF,Verified ORF,"""Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p""",Verified ORF
11608,16,488158,-0.0633630898121407,0.141817642082666,0.655298714154858,YPL033C,SRL4,SGDID:S000005954,ORF,Verified ORF,"""Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p""",Verified ORF
11609,16,491839,-0.109858762308797,0.154682276639531,0.478035374470213,YPL032C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11610,16,493871,-0.0292874640494572,0.141465834870271,0.836106946385717,YPL030W,TRM44,SGDID:S000005951,ORF,Verified ORF,"""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",Verified ORF
11611,16,493908,-0.0122497831195719,0.141654579916036,0.931136717530622,YPL030W,TRM44,SGDID:S000005951,ORF,Verified ORF,"""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",Verified ORF
11612,16,494210,-0.049180407001796,0.140502431065381,0.726523114904088,YPL030W,TRM44,SGDID:S000005951,ORF,Verified ORF,"""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",Verified ORF
