SNP,Chr,Pos,Effect,SE,RET2_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10355,15,333432,-0.0171270776324022,0.156980169007683,0.913182433465025,YOR004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10356,15,334807,0.0016433759129663,0.0964028770125722,0.986408783935266,YOR005C,DNL4,SGDID:S000005531,ORF,Verified ORF,"""DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p ; interacts with Nej1p; involved in meiosis ; not essential for vegetative growth; mutations in human ortholog lead to ligase IV syndrome and Dubowitz syndrome""",Verified ORF
10357,15,338579,0.0048965170000159,0.095491437294943,0.959133776892885,YOR006C,TSR3,SGDID:S000005532,ORF,Verified ORF,"""Protein required for 20S pre-rRNA processing; involved in processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
10358,15,343921,-0.0434993759709945,0.0954486370633711,0.648860077386493,YOR008C-A,YOR008C-A,SGDID:S000006431,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; includes a potential transmembrane domain; deletion results in slightly lengthened telomeres; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Uncharacterized ORF
10359,15,346460,-0.0306013668168597,0.0956898104215205,0.749310994008032,YOR010C,TIR2,SGDID:S000005536,ORF,Verified ORF,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10360,15,346467,-0.0373781493354821,0.0957118609494765,0.696381814639528,YOR010C,TIR2,SGDID:S000005536,ORF,Verified ORF,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10361,15,346509,-0.0020346522119363,0.0962449424548754,0.98314563805101,YOR010C,TIR2,SGDID:S000005536,ORF,Verified ORF,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10362,15,349540,-0.0262073439220461,0.0960431751884809,0.785112364816178,YOR011W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10363,15,349580,-0.0330844119429372,0.178298910132012,0.852899624776569,YOR011W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10364,15,350076,0.0105743831735368,0.096525674818877,0.912828552757638,YOR011W,AUS1,SGDID:S000005537,ORF,Verified ORF,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10365,15,350753,-0.0147772840182907,0.0961469481894701,0.877938226009108,YOR011W,AUS1,SGDID:S000005537,ORF,Verified ORF,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10366,15,351238,-0.0101227245251464,0.0954751923962666,0.915623013115014,YOR011W,AUS1,SGDID:S000005537,ORF,Verified ORF,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10367,15,355404,-0.043054073282339,0.190974363401306,0.821764146566399,YOR011W-A,YOR011W-A,SGDID:S000028581,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
10368,15,356056,-0.0074328822623559,0.0964067612675523,0.938588325209424,YOR011W-A,YOR011W-A,SGDID:S000028581,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
10369,15,357232,-0.0379816061606788,0.0961104347141856,0.69294349037331,YOR014W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10370,15,358094,-0.0527086449070253,0.0955457868113277,0.581531394078457,YOR014W,RTS1,SGDID:S000005540,ORF,Verified ORF,"""B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits ; Pph21p and Pph22p; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in the absence of Cdc55p; required for maintenance of septin ring organization during cytokinesis ; for ring disassembly in G1 and for dephosphorylation of septin ; Shs1p; homolog of the mammalian B' subunit of PP2A""",Verified ORF
10371,15,363969,0.0051055059483843,0.101193105238792,0.959789857631888,YOR017W,PET127,SGDID:S000005543,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a role in 5'-end processing of mitochondrial RNAs; located in the mitochondrial membrane""",Verified ORF
10372,15,363970,-0.001070794314416,0.101209613259249,0.991564542259769,YOR017W,PET127,SGDID:S000005543,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a role in 5'-end processing of mitochondrial RNAs; located in the mitochondrial membrane""",Verified ORF
10373,15,364136,-0.0500977905099655,0.0963109645111092,0.603273208612142,YOR018W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10374,15,366396,-0.0223958188282744,0.0960297908769232,0.815727764636763,YOR018W,ROD1,SGDID:S000005544,ORF,Verified ORF,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p ; as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog ; ROG3 ; that arose from the whole genome duplication""",Verified ORF
10375,15,366644,-0.0462089707294674,0.095858679714295,0.630066989293034,YOR018W,ROD1,SGDID:S000005544,ORF,Verified ORF,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p ; as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog ; ROG3 ; that arose from the whole genome duplication""",Verified ORF
10376,15,368091,-0.0653847577197052,0.0954676267306058,0.493863217425838,YOR019W,YOR019W,SGDID:S000005545,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; YOR019W has a paralog ; JIP4 ; that arose from the whole genome duplication""",Verified ORF
10377,15,370822,-0.0288696216473168,0.0962976740668386,0.764509502477162,YOR020C,HSP10,SGDID:S000005546,ORF,Verified ORF,"""Mitochondrial matrix co-chaperonin; inhibits the ATPase activity of Hsp60p ; a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES""",Verified ORF
10378,15,370846,-0.150506261023341,0.19936899838323,0.450804502718471,YOR020W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10379,15,370846,0.0494188063518154,0.162980438419257,0.76190139998138,YOR020W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10380,15,372209,-0.0066977541003568,0.0958895631196707,0.9443536962682,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10381,15,372217,-0.0051415819746195,0.0958760919989152,0.957262391577729,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10382,15,372714,0.006374023737156,0.096281491939267,0.947254511560167,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10383,15,372783,-0.0201251265130558,0.095795773481948,0.833723582299058,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10384,15,376289,-0.0354893635510904,0.0955637591297144,0.710585925547841,YOR023C,AHC1,SGDID:S000005549,ORF,Verified ORF,"""Subunit of the Ada histone acetyltransferase complex; required for structural integrity of the complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; Ahc2p may tether Ahc1p to the complex""",Verified ORF
10385,15,379384,0.0190925469467396,0.095860411402888,0.842244201361248,YOR025W,HST3,SGDID:S000005551,ORF,Verified ORF,"""Sirtuin ; histone H3 deacetylase; involved along with Hst4p in telomeric silencing ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; member of the Sir2 family of NAD(+)-dependent protein deacetylases""",Verified ORF
10386,15,381987,-0.0126733854529879,0.0956027441847085,0.894614535396963,YOR027W,STI1,SGDID:S000005553,ORF,Verified ORF,"""Evolutionarily-conserved Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol ; thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop""",Verified ORF
10387,15,382511,-0.0102068592868666,0.0952221286639065,0.914699147715396,YOR027W,STI1,SGDID:S000005553,ORF,Verified ORF,"""Evolutionarily-conserved Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol ; thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop""",Verified ORF
10388,15,383674,-0.0064236255053333,0.0970275862759141,0.947252799040769,YOR028C,CIN5,SGDID:S000005554,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog ; YAP6 ; that arose from the whole genome duplication""",Verified ORF
10389,15,385213,0.295547363779339,0.135705254262024,0.030077794200526,YOR028C,CIN5,SGDID:S000005554,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog ; YAP6 ; that arose from the whole genome duplication""",Verified ORF
10390,15,385480,0.0168286389117896,0.0962686472855087,0.861329829245329,YOR029W,YOR029W,SGDID:S000005555,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene""",Uncharacterized ORF
10391,15,385655,0.217518929361275,0.315872364957396,0.491508970122014,YOR029W,YOR029W,SGDID:S000005555,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene""",Uncharacterized ORF
10392,15,385655,-0.0260486777886042,0.200279280345578,0.896591637557784,YOR029W,YOR029W,SGDID:S000005555,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene""",Uncharacterized ORF
10393,15,385904,0.0589330251299449,0.105650841105461,0.5773281605311,YOR029W,YOR029W,SGDID:S000005555,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene""",Uncharacterized ORF
10394,15,389662,-0.104569386082416,0.100005556115282,0.296444703474592,YOR030W,DFG16,SGDID:S000005556,Close to 3'-UTR,Close to 3'-UTR,"""Probable multiple transmembrane protein; involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; is glycosylated and phosphorylated; interacts with Rim21p and Rim9p in the plasma membrane to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; required for accumulation of processed Rim101p""",Verified ORF
10395,15,389923,-0.0740962485749777,0.095917044111946,0.440333200236083,YOR032C,HMS1,SGDID:S000005558,ORF,Verified ORF,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10396,15,390617,-0.0686136522232931,0.0955111209801242,0.472995811133508,YOR032C,HMS1,SGDID:S000005558,ORF,Verified ORF,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10397,15,390618,-0.0686136522232931,0.0955111209801242,0.472995811133508,YOR032C,HMS1,SGDID:S000005558,ORF,Verified ORF,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10398,15,390621,-0.0713772743943042,0.0956441989124103,0.455995486098834,YOR032C,HMS1,SGDID:S000005558,ORF,Verified ORF,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10399,15,392113,-0.0961058009718037,0.0964518109013993,0.319732230164909,YOR032W-A,YOR032W-A,SGDID:S000028710,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10400,15,392353,-0.110190225762163,0.0954023257373173,0.248869351424536,YOR032W-A,YOR032W-A,SGDID:S000028710,ORF,Uncharacterized ORF,"""Protein of unknown function; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10401,15,393541,-0.0598959968685831,0.0959359391599785,0.532812037208849,YOR033C,EXO1,SGDID:S000005559,ORF,Verified ORF,"""5'-3' exonuclease and flap-endonuclease; involved in recombination ; double-strand break repair ; MMS2 error-free branch of the post replication (PRR) pathway and DNA mismatch repair; role in telomere maintenance; member of the Rad2p nuclease family ; with conserved N and I nuclease domains; relative distribution to the nucleus increases upon DNA replication stress; EXO1 has a paralog ; DIN7 ; that arose from the whole genome duplication""",Verified ORF
10402,15,394456,-0.0764614146438845,0.0950917944766978,0.421891902781924,YOR033C,EXO1,SGDID:S000005559,ORF,Verified ORF,"""5'-3' exonuclease and flap-endonuclease; involved in recombination ; double-strand break repair ; MMS2 error-free branch of the post replication (PRR) pathway and DNA mismatch repair; role in telomere maintenance; member of the Rad2p nuclease family ; with conserved N and I nuclease domains; relative distribution to the nucleus increases upon DNA replication stress; EXO1 has a paralog ; DIN7 ; that arose from the whole genome duplication""",Verified ORF
10403,15,397092,-0.0241840445790435,0.0957109636193792,0.800664203349972,YOR034C,AKR2,SGDID:S000005560,Close to 3'-UTR,Close to 3'-UTR,"""Ankyrin repeat-containing protein; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; possibly involved in constitutive endocytosis of Ste3p; AKR2 has a paralog ; AKR1 ; that arose from the whole genome duplication""",Verified ORF
10404,15,407924,-0.0312329541834711,0.137617645725568,0.820590439772858,YOR040W,GLO4,SGDID:S000005566,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial glyoxalase II; catalyzes the hydrolysis of S-D-lactoylglutathione into glutathione and D-lactate; GLO4 has a paralog ; GLO2 ; that arose from the whole genome duplication""",Verified ORF
10405,15,408490,-0.0692065997328685,0.0955417135328868,0.469324531451957,YOR041C,YOR041C,SGDID:S000005567,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 85% of ORF overlaps the uncharacterized gene CUE5; deletion in cyr1 mutant results in loss of stress resistance""",Dubious ORF
10406,15,409351,-0.0665714284969863,0.0960178995953783,0.488562729858767,YOR042W,CUE5,SGDID:S000005568,ORF,Verified ORF,"""Ubiquitin-binding protein; functions as ubiquitin-Atg8p adaptor in ubiquitin-dependent autophagy; serves as proteaphagy receptor for inactivated 26S proteasomes; contains CUE domain that binds ubiquitin ; which may facilitate intramolecular monoubiquitination; CUE5 has a paralog ; DON1 ; that arose from the whole genome duplication; human TOLLIP is a functional CUE-domain homolog ; can complement yeast null mutant ; rescuing hypersensitivity of cue5 null mutant cells to Htt-96Q""",Verified ORF
10407,15,411919,-0.188704070680406,0.0948357278752471,0.0473841804481957,YOR043W,WHI2,SGDID:S000005569,ORF,Verified ORF,"""Negative regulator of TORC1 in response to limiting leucine; suppresses TORC1 activity with binding partners Psr1p/Psr2p ; acting in parallel with SEACIT; regulates cell cycle arrest in stationary phase; inhibits Ras-cAMP-PKA regulation of apoptosis during nutrient depletion; required with Psr1p for activation of the general stress response; role in rapamycin-induced mitophagy; localizes to the cell periphery; human tumor suppressor and Whi2-like protein KCTD11 functionally complements the null""",Verified ORF
10408,15,412551,-0.147405868313991,0.0955365609134915,0.123744626027763,YOR044W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10409,15,412675,-0.24963822467435,0.128778101775998,0.0533573518168732,YOR044W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10410,15,413284,-0.158063748964699,0.0950139016884106,0.0970827587557236,YOR044W,IRC23,SGDID:S000005570,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; null mutant displays increased levels of spontaneous Rad52p foci; IRC23 has a paralog ; BSC2 ; that arose from the whole genome duplication""",Verified ORF
10411,15,414582,-0.186191290558134,0.0952878283331206,0.0514919608605084,YOR046C,DBP5,SGDID:S000005572,ORF,Verified ORF,"""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus ; remodeling messenger ribonucleoprotein particles (mRNPs) ; with ATPase activity stimulated by Gle1p ; IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",Verified ORF
10412,15,418066,-0.217103188770056,0.127293826103523,0.0889756725551271,YOR047C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10413,15,421830,-0.273912796604644,0.0946459273332323,0.0040390437052445,YOR048C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10414,15,422359,-0.23354032129182,0.095910346112647,0.0153870560287902,SUT366_NFR/NDR,,,Promoter,Promoter,,Promoter
10415,15,422808,-0.271880914055929,0.0949081335350732,0.0044241718405472,SUT366,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10416,15,424272,-0.267059010002494,0.0948192909233837,0.0051278246918005,SUT366,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10417,15,425338,-0.265136613807008,0.0945716798362386,0.0053336356200321,YOR051C,ETT1,SGDID:S000005577,ORF,Verified ORF,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",Verified ORF
10418,15,426603,0.0324361563610877,0.103987084132821,0.755281786876,YOR051C,ETT1,SGDID:S000005577,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",Verified ORF
10419,15,426624,-0.365180382471193,0.112981586078012,0.001344039155611,YOR051C,ETT1,SGDID:S000005577,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",Verified ORF
10420,15,427668,-0.30039446734756,0.0942587463538518,0.0015663266947117,YOR052C,TMC1,SGDID:S000005578,Close to 3'-UTR,Close to 3'-UTR,"""AN1-type zinc finger protein ; effector of proteotoxic stress response; stress-inducible transcriptional target of Rpn4p; induced by nitrogen limitation ; weak acid ; misfolded proteins; short-lived protein ; degraded by proteasome; may protect cells from trivalent metalloid induced proteotoxicity; contains PACE promoter element; ortholog of human AIRAP ; which stimulates proteasome activity in response to arsenic; protein abundance increases under DNA replication stress""",Verified ORF
10421,15,427881,2.22562159497186,1.26968442134056,0.0804883508726975,YOR053W,YOR053W,SGDID:S000005579,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene VHS3/YOR054C""",Dubious ORF
10422,15,427884,-0.112013950450967,0.156123795197976,0.473559386568588,YOR053W,YOR053W,SGDID:S000005579,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene VHS3/YOR054C""",Dubious ORF
10423,15,427887,-0.111069399288861,0.156350975206966,0.477934421201701,YOR053W,YOR053W,SGDID:S000005579,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene VHS3/YOR054C""",Dubious ORF
10424,15,427890,-0.153478176744339,0.163751624268394,0.349264593869448,YOR053W,YOR053W,SGDID:S000005579,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene VHS3/YOR054C""",Dubious ORF
10425,15,430047,-0.376293098607832,0.0941167677819076,7.77677334824985e-05,YOR054C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10426,15,433993,-0.382428078506985,0.0933157613586351,5.16949085253117e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF
10427,15,439078,-0.361686208351279,0.0962071817967741,0.000199231652127,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10428,15,441176,-0.39204841596959,0.0931840447634154,3.28199713607944e-05,YOR061W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10429,15,442681,-0.482628450849559,0.0975270056216116,1.15916450531021e-06,YOR061W,CKA2,SGDID:S000005587,Close to 3'-UTR,Close to 3'-UTR,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",Verified ORF
10430,15,443566,-0.485795044005259,0.0922054762364622,2.3967718406989e-07,YOR062C,YOR062C,SGDID:S000005588,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YOR062C has a paralog ; YKR075C ; that arose from the whole genome duplication""",Uncharacterized ORF
10431,15,443890,-0.506363744602771,0.0914472852227533,6.00955814996372e-08,YOR062C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10432,15,446521,-0.631523794103381,0.0893998464412352,8.66621712837498e-12,YOR064C,YNG1,SGDID:S000005590,ORF,Verified ORF,"""Subunit of the NuA3 histone acetyltransferase complex; this complex acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3; shares significant sequence identity with the human candidate tumor suppressor p33-ING1 in C-terminal region""",Verified ORF
10433,15,446992,-0.588528830274082,0.0904965514628055,2.68751153412321e-10,YOR065W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10434,15,447362,-0.579470250946347,0.0955404173042574,3.39304205242844e-09,YOR064C,YNG1,SGDID:S000005590,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the NuA3 histone acetyltransferase complex; this complex acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3; shares significant sequence identity with the human candidate tumor suppressor p33-ING1 in C-terminal region""",Verified ORF
10435,15,448418,-0.914415689923533,0.19312810117246,3.18078761325654e-06,SUT777_NFR/NDR,,,Promoter,Promoter,,Promoter
10436,15,448419,-0.634501419582327,0.133728407602901,3.0374566750366e-06,SUT777_NFR/NDR,,,Promoter,Promoter,,Promoter
10437,15,448753,-0.634469672222144,0.0993724361501701,5.40807636778913e-10,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10438,15,448815,-0.585622972142285,0.151620567913011,0.0001335448288862,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10439,15,448820,-0.529560458592682,0.177028142453146,0.0029722879170595,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10440,15,448830,-0.567346966104676,0.314638741485079,0.0722142258258645,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10441,15,448831,-0.567346966104676,0.314638741485079,0.0722142258258645,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10442,15,449086,-0.592498115308832,0.0918886920840086,3.72902264276596e-10,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10443,15,451421,-0.648979981845958,0.0901354109302844,3.6529667356303695e-12,YOR066W,MSA1,SGDID:S000005592,Close to 3'-UTR,Close to 3'-UTR,"""Activator of G1-specific transcription factors MBF and SBF; involved in regulation of the timing of G1-specific gene transcription and cell cycle initiation; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; MSA1 has a paralog ; MSA2 ; that arose from the whole genome duplication""",Verified ORF
