SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10886,15,907245,0.0201380229050903,0.159129547059216,0.899367734522255,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10887,15,907643,0.0384439294498775,0.159622486907122,0.809816763057769,YOR316C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10888,15,908870,-0.016123383574431,0.158395393474016,0.918979572353123,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10889,15,909076,0.0358443816738625,0.173603483252714,0.836540716727196,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10890,15,911587,0.163518598665528,0.16684169296041,0.327716685070144,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
10891,15,911748,-0.268375960554692,0.332714193878467,0.420425024324021,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
10892,15,911795,0.0890528070969716,0.160162272094479,0.578552075895562,YOR318C,YOR318C,SGDID:S000005845,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10893,15,912636,0.0636030213121047,0.159716751540095,0.690705919511202,YOR318C,YOR318C,SGDID:S000005845,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10894,15,912729,0.0608837295275418,0.158124125662735,0.700441467188564,YOR318C,YOR318C,SGDID:S000005845,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10895,15,917889,0.0900981955152009,0.158506208657725,0.570110813646157,YOR321W,PMT3,SGDID:S000005848,ORF,Verified ORF,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt5p ; can instead interact with Pmt1p in some conditions; antifungal drug target; PMT3 has a paralog ; PMT2 ; that arose from the whole genome duplication""",Verified ORF
10896,15,919436,0.0964862545066236,0.158677288970251,0.543534758484445,YOR322C,LDB19,SGDID:S000005849,ORF,Verified ORF,"""Alpha-arrestin ; Ub-ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters ; recruiting Rsp5p to its targets; role in basal internalization and turnover of Ste2p ; mating and zygote formation; recruits Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation ; affecting cytosol and plasma membrane translocation; localization regulated by Rsp5p-dependent ubiquitination""",Verified ORF
10897,15,921242,0.0748014351812673,0.160081664416106,0.640594678635669,YOR322C,LDB19,SGDID:S000005849,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-arrestin ; Ub-ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters ; recruiting Rsp5p to its targets; role in basal internalization and turnover of Ste2p ; mating and zygote formation; recruits Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation ; affecting cytosol and plasma membrane translocation; localization regulated by Rsp5p-dependent ubiquitination""",Verified ORF
10898,15,921271,0.0438441033304193,0.160297306034503,0.784615475319692,YOR322C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10899,15,923218,0.0710623903050497,0.161330294826191,0.659860796470934,YOR323C,PRO2,SGDID:S000005850,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyl phosphate reductase; catalyzes the second step in proline biosynthesis""",Verified ORF
10900,15,927535,0.132739411770538,0.160882252342143,0.409888020942645,YOR326W,MYO2,SGDID:S000005853,ORF,Verified ORF,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10901,15,930508,-0.0810482794965006,0.196773387503845,0.680672689417915,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10902,15,930508,0.851321346641464,0.414604888396984,0.0407768471880664,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10903,15,930562,0.158325614490479,0.170965411281345,0.355043267515893,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10904,15,931347,0.126513833404301,0.161427002246018,0.433728999026879,YOR328W_NFR/NDR,,,Promoter,Promoter,,Promoter
10905,15,933083,0.120793965884084,0.158536640322476,0.446610005137729,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10906,15,934483,0.12789640799115,0.159167378033425,0.422206861729382,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10907,15,934516,0.0984148259486838,0.159399478763241,0.537362409807853,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10908,15,935795,0.13719360083202,0.159133942327192,0.389203152084008,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10909,15,937046,0.128969640461938,0.158814643325814,0.417295010935397,YOR329C,SCD5,SGDID:S000005856,ORF,Verified ORF,"""Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency""",Verified ORF
10910,15,938051,0.106480660495859,0.158971123584896,0.503415963741457,YOR329C,SCD5,SGDID:S000005856,ORF,Verified ORF,"""Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency""",Verified ORF
10911,15,940092,0.0854290381295197,0.15918287503542,0.591832061940406,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10912,15,941271,0.0619744115604221,0.158374666517567,0.695800370871653,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10913,15,943341,0.0211706815748574,0.158254596937053,0.893655866123766,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10914,15,944458,-0.090165583221554,0.179273782204364,0.615313725522035,YOR334W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10915,15,950568,0.160019031567276,0.158757464275763,0.314170545942287,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10916,15,951423,0.201723713563766,0.158770543567389,0.204730440367301,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10917,15,952849,0.234127540894179,0.158088358752137,0.139500803212118,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10918,15,956308,0.149560915157903,0.157908113905395,0.344215914653782,YOR337W,TEA1,SGDID:S000005864,ORF,Verified ORF,"""Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein""",Verified ORF
10919,15,957477,0.162356152814299,0.158568061359772,0.306588668897623,YOR338W,YOR338W,SGDID:S000005865,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog ; FUN19 ; that arose from the whole genome duplication""",Uncharacterized ORF
10920,15,959079,0.177767892133857,0.159354958087421,0.265375068663236,YOR339C,UBC11,SGDID:S000005866,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C ; but not a true functional homolog of this E2; unlike E2-C ; not required for the degradation of mitotic cyclin Clb2""",Verified ORF
10921,15,960232,0.068579340406578,0.162769870054675,0.673772747997027,YOR340C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10922,15,960845,0.164382186911321,0.167218038414075,0.326260538894465,YOR341W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10923,15,961458,0.140294505342102,0.157741387276576,0.374396166933,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10924,15,961510,0.124234654300404,0.157511375916832,0.430796590246192,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10925,15,961682,0.0847336110443221,0.160289902464203,0.597396250370977,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10926,15,963635,0.109076219788969,0.157987024725869,0.490388495294261,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10927,15,963965,0.113717898998858,0.157977752895711,0.472102979565657,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10928,15,964403,0.0967197702349052,0.15800982148734,0.540857459503894,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10929,15,966542,0.220937716317897,0.32148050088393,0.492375988716962,YOR341W,RPA190,SGDID:S000005868,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase I largest subunit A190""",Verified ORF
10930,15,970097,0.28407823427251,0.16069273006264,0.0779522902545619,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10931,15,970105,0.292397457966858,0.160872330031216,0.0699768113877756,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10932,15,970110,0.284663573769339,0.161167978128405,0.0782175227760072,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10933,15,970129,0.293922048300794,0.163612654775745,0.0732777473270481,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10934,15,970141,0.291667776737707,0.166000748938012,0.0797801421492844,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10935,15,970171,0.311446145669142,0.179689005611789,0.0839243074446746,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10936,15,970172,0.311446145669142,0.179689005611789,0.0839243074446746,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10937,15,970181,0.623348336633148,0.313579669314205,0.0476007961894235,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10938,15,970186,0.659097072699311,0.31337251668393,0.0361522735491389,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10939,15,970202,0.613761468284588,0.313573528713733,0.0510984095853072,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10940,15,970210,0.695302862725079,0.313120888643929,0.0270153378241701,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10941,15,970213,0.754316204211047,0.312703737761887,0.0163643021424166,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10942,15,970228,0.621115877199139,0.313562356401782,0.0483853644671741,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10943,15,970235,0.621115877199139,0.313562356401782,0.0483853644671741,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10944,15,970266,0.58085787748383,0.314409295769261,0.0655173591341403,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
10945,15,970285,-0.140352815121915,1.22626024406567,0.908941413975096,YORWdelta23_NFR/NDR,,,Promoter,Promoter,,Promoter
10946,15,970286,-0.320625956411163,0.451024269829753,0.477625524562402,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10947,15,970287,-0.230157452818895,0.421791343039131,0.58563976993288,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10948,15,970290,-0.230157452818895,0.421791343039131,0.58563976993288,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10949,15,970291,-0.230157452818895,0.421791343039131,0.58563976993288,YORWdelta23,YORWdelta23,SGDID:S000007176,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
10950,15,976305,0.655085932561399,0.313436195841694,0.0373317480106513,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10951,15,976308,0.652906170141037,0.313409227820523,0.0379486489668488,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10952,15,976341,0.273577657829392,0.168740933654675,0.105848713009044,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10953,15,976367,0.566539681621425,0.314183652152296,0.0722075562517505,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10954,15,976373,0.583823677878721,0.31376527139509,0.0636175555489034,tM(CAU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter
10955,15,977029,0.237252274425725,0.209615145247282,0.25846704741515,YOR344C,TYE7,SGDID:S000005871,Close to 3'-UTR,Close to 3'-UTR,"""Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix""",Verified ORF
10956,15,977576,0.277242004960678,0.157913465248194,0.0800141557688569,YOR344C,TYE7,SGDID:S000005871,ORF,Verified ORF,"""Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix""",Verified ORF
10957,15,979280,0.34923873317174,0.157057432647926,0.0268052685998031,XUT_15F-444,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
10958,15,981228,0.311355658782181,0.159526151202384,0.051757972670985,YOR345C,YOR345C,SGDID:S000005872,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin ; cycloheximide and H2O2""",Dubious ORF
10959,15,981231,0.311355658782181,0.159526151202384,0.051757972670985,YOR345C,YOR345C,SGDID:S000005872,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin ; cycloheximide and H2O2""",Dubious ORF
10960,15,981687,0.377872894854007,0.15839856297521,0.0175788771844132,ARS1529,ARS1529,SGDID:S000118496,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10961,15,986923,0.0225142130806062,0.158915296317234,0.887418095933224,YOR348C,PUT4,SGDID:S000005875,ORF,Verified ORF,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
10962,15,987887,-0.0017513285873695,0.158408985974626,0.991185220792715,YOR348C,PUT4,SGDID:S000005875,ORF,Verified ORF,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
10963,15,991809,-0.0079382061006714,0.158666387762069,0.960126141609088,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10964,15,992356,-0.0061998871398766,0.159136632146742,0.968944684632025,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10965,15,992802,-0.0180606164578824,0.160514754867668,0.910477557098722,YOR349W,CIN1,SGDID:S000005876,ORF,Verified ORF,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
10966,15,993662,0.0114086909317337,0.158857856105273,0.94278823399933,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10967,15,993671,0.0114086909317337,0.158857856105273,0.94278823399933,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10968,15,993703,-0.0069368728965644,0.159136545973464,0.965255314240253,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10969,15,994342,0.0864482434191156,0.164402535619616,0.599334561929355,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10970,15,994833,0.0299650185042087,0.162766196906225,0.854041864545342,YOR350C,MNE1,SGDID:S000005877,ORF,Verified ORF,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
10971,15,994879,0.0210342244452496,0.164998107534297,0.898631815983753,YOR350C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10972,15,994943,-0.045201167564501,0.192193953418295,0.81420138783089,YOR350C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10973,15,995180,0.04559418919485,0.16084521481389,0.776985625733217,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10974,15,995834,0.0568528604843574,0.160310459712694,0.723069397674627,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10975,15,996026,0.0671578231147346,0.161121759452899,0.677067725100084,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10976,15,996702,0.0175194488632748,0.160624739496731,0.913208407683032,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10977,15,996731,0.0380253067967168,0.161974537444481,0.814530341492582,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
10978,15,999455,0.134530519434923,0.160026832031256,0.40109922919919,YOR353C,SOG2,SGDID:S000005880,ORF,Verified ORF,"""Key component of the RAM signaling network; required for proper cell morphogenesis and cell separation after mitosis""",Verified ORF
10979,15,1002614,0.155334173882116,0.161554769038506,0.336961256503345,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10980,15,1002663,0.17248020644023,0.160997783192826,0.284757308329632,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10981,15,1003070,0.187338922957413,0.160930842639526,0.245171347775629,YOR354C,MSC6,SGDID:S000005881,ORF,Verified ORF,"""Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
10982,15,1003372,0.168755057808119,0.162110254262174,0.298592904898367,YOR354C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10983,15,1004274,0.400075316812211,0.318954987330355,0.210551431078858,SUT388,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
10984,15,1004274,-0.262619042945066,0.425782962429227,0.537770265301342,SUT388,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
10985,15,1004868,0.179216624126008,0.166770942897298,0.283275566008691,YOR355W,GDS1,SGDID:S000005882,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for growth on glycerol as a carbon source; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10986,15,1006757,0.157537041202379,0.167543317005597,0.347718728059012,YOR356W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10987,15,1008479,0.152159695626397,0.158327686847632,0.337188428489586,YOR356W,CIR2,SGDID:S000005883,ORF,Verified ORF,"""Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase""",Verified ORF
10988,15,1008599,0.149152803888656,0.158218766358703,0.346479175927479,YOR356W,CIR2,SGDID:S000005883,ORF,Verified ORF,"""Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase""",Verified ORF
10989,15,1010191,0.145502514183571,0.157897617117783,0.357419253374797,YOR358W,HAP5,SGDID:S000005885,ORF,Verified ORF,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex""",Verified ORF
10990,15,1012233,0.0446641132025564,0.158663018565818,0.778489583553867,YOR359W,VTS1,SGDID:S000005886,ORF,Verified ORF,"""Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity; forms [SMAUG+] prion""",Verified ORF
10991,15,1012745,0.0267183597173565,0.161924595749264,0.869034535829838,YOR359W,VTS1,SGDID:S000005886,ORF,Verified ORF,"""Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity; forms [SMAUG+] prion""",Verified ORF
10992,15,1014707,0.0653284339749039,0.158567064117608,0.680595015662201,YOR360C,PDE2,SGDID:S000005887,ORF,Verified ORF,"""High-affinity cyclic AMP phosphodiesterase; component of the cAMP-dependent protein kinase signaling system ; protects the cell from extracellular cAMP ; contains readthrough motif surrounding termination codon""",Verified ORF
10993,15,1015033,0.0249817262542069,0.160489928675197,0.876390669494494,YOR360C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10994,15,1016660,0.108269401354089,0.158754463313338,0.495690730206018,YOR361C,PRT1,SGDID:S000005888,ORF,Verified ORF,"""eIF3b subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes; eIF3 is also involved in programmed stop codon readthrough""",Verified ORF
10995,15,1018776,0.0424047736993299,0.158589123109529,0.789326856226668,YOR362C,PRE10,SGDID:S000005889,Close to 3'-UTR,Close to 3'-UTR,"""Alpha 7 subunit of the 20S proteasome; protein abundance increases in response to DNA replication stress""",Verified ORF
10996,15,1022262,-0.0933751700366179,0.158009279622652,0.554933855592385,YOR363C,PIP2,SGDID:S000005890,ORF,Verified ORF,"""Autoregulatory ; oleate-activated transcription factor; subunit of a heterodimeric complex with Oaf1p ; which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids ; peroxisome organization and biogenesis ; activating transcription in the presence of oleate; PIP2 has a paralog ; OAF1 ; that arose from the whole genome duplication""",Verified ORF
10997,15,1023392,-0.0883389569508609,0.158733726550797,0.578206053530865,YOR364W,YOR364W,SGDID:S000005891,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C""",Dubious ORF
10998,15,1024813,-0.122596841804427,0.15989833877536,0.443761992158099,YOR365C,YOR365C,SGDID:S000005892,ORF,Uncharacterized ORF,"""Putative protein of unknown function; not an essential protein; YOR365C has a paralog ; FLC2 ; that arose from the whole genome duplication""",Uncharacterized ORF
