SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8712,13,391381,-0.0522598224657833,0.0592191803500123,0.378117099426176,YMR059W,SEN15,SGDID:S000004663,ORF,Verified ORF,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8713,13,391504,-0.0232326888216361,0.0626509692006621,0.710988611064866,YMR058W,FET3,SGDID:S000004662,Close to 3'-UTR,Close to 3'-UTR,"""Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity ; belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress""",Verified ORF
8714,13,391574,-0.0525245488975232,0.0597862521378696,0.380248927292252,YMR060C,SAM37,SGDID:S000004664,ORF,Verified ORF,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8715,13,391711,-0.0579550047406452,0.0594296574473367,0.330135506045389,YMR060C,SAM37,SGDID:S000004664,ORF,Verified ORF,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8716,13,391847,-0.045295963397077,0.0595088521891296,0.447067615128944,YMR060C,SAM37,SGDID:S000004664,ORF,Verified ORF,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8717,13,393150,-0.0434841883933224,0.0591394639003119,0.462655940232526,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8718,13,393315,-0.0234677481497948,0.0596783083805969,0.694381467087225,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8719,13,393588,-0.0358059229641551,0.0592252001632333,0.545851522017871,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8720,13,394197,-0.0137927416997685,0.0657065436938616,0.833855678755279,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8721,13,394755,-0.0386067297909368,0.0606340517129934,0.524721886309283,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8722,13,394864,-0.0122444246219726,0.0676672546214009,0.856510263365546,YMR061W,RNA14,SGDID:S000004665,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8723,13,396386,-0.0454601381557966,0.0593193458882964,0.44397265454075,YMR062C,ARG7,SGDID:S000004666,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ornithine acetyltransferase; catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity ; regenerates acetylglutamate while forming ornithine""",Verified ORF
8724,13,396438,-0.0326908052127626,0.0595808714533567,0.583572242259869,YMR062C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8725,13,397928,-0.0260100248164524,0.0592528131412105,0.660954067031292,YMR064W,AEP1,SGDID:S000004668,ORF,Verified ORF,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8726,13,398786,-0.022960482555799,0.0620000945113331,0.711358877281891,YMR064W,AEP1,SGDID:S000004668,ORF,Verified ORF,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8727,13,398820,-0.0330592629021455,0.0614016750953544,0.590633501281416,YMR064W,AEP1,SGDID:S000004668,ORF,Verified ORF,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8728,13,398904,-0.0170607547742311,0.0607968477269069,0.779166980204286,YMR064W,AEP1,SGDID:S000004668,ORF,Verified ORF,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8729,13,399724,-0.0458397719843249,0.059765122284702,0.443594944406236,YMR065W,KAR5,SGDID:S000004669,ORF,Verified ORF,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8730,13,401237,-0.0328201470664845,0.0600691634050897,0.585154977533285,YMR065W,KAR5,SGDID:S000004669,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8731,13,404548,-0.0421410775104749,0.0598124357733884,0.48155253115993,YMR067C,UBX4,SGDID:S000004671,ORF,Verified ORF,"""UBX domain-containing protein that interacts with Cdc48p; involved in degradation of polyubiquitinated proteins via the ERAD (ER-associated degradation) pathway; modulates the role of the Cdc48p-Nplp-Ufd1p AAA ATPase complex in delivery of misfolded proteins to the proteasome; protein abundance increases in response to DNA replication stress; human ortholog ASPSCR1 partially complements the yeast null mutant""",Verified ORF
8732,13,406726,-0.0134536336377882,0.0593304382606728,0.820743413987886,YMR068W,AVO2,SGDID:S000004672,ORF,Verified ORF,"""Component of a complex containing the Tor2p kinase and other proteins; complex may have a role in regulation of cell growth""",Verified ORF
8733,13,407923,-0.0136435979575548,0.0593006867998169,0.818166856435608,YMR069W,NAT4,SGDID:S000004673,ORF,Verified ORF,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8734,13,408241,-0.0342634711557157,0.0592409201359988,0.563379726032797,YMR069W,NAT4,SGDID:S000004673,ORF,Verified ORF,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8735,13,409642,0.0040366450230569,0.0597236006972471,0.946151256996726,YMR070W,MOT3,SGDID:S000004674,ORF,Verified ORF,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8736,13,409778,-0.0117459700470369,0.0596144479829883,0.8439156797529,YMR070W,MOT3,SGDID:S000004674,ORF,Verified ORF,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8737,13,409846,0.005764396801396,0.0594075189938842,0.922756497467511,YMR070W,MOT3,SGDID:S000004674,ORF,Verified ORF,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8738,13,411379,-0.0180598497858304,0.0657862359206613,0.783843143682553,YMR072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8739,13,412406,-0.0032230385280198,0.0596432743904293,0.956934987146264,YMR073C,IRC21,SGDID:S000004677,ORF,Verified ORF,"""Protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study""",Verified ORF
8740,13,412815,-0.0299032089090517,0.059426720231023,0.615141237758714,YMR073C,IRC21,SGDID:S000004677,ORF,Verified ORF,"""Protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study""",Verified ORF
8741,13,413034,-0.0105103443904487,0.0602214524783722,0.861550388406716,YMR075W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8742,13,413778,-0.011033373663486,0.0603084810923452,0.85494309814514,YMR074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8743,13,413897,0.0071146137493927,0.0592377764601703,0.904470162210935,YMR074C,SDD2,SGDID:S000004678,Close to 3'-UTR,Close to 3'-UTR,"""Protein with homology to human PDCD5; PDCD5 is involved in programmed cell death; N-terminal region forms a conserved triple-helix bundle structure; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P; overexpression promotes H2O2-induced apoptosis; YMR074C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
8744,13,414299,0.0055690699562565,0.059238245188326,0.925153443947358,YMR075W,RCO1,SGDID:S000004680,ORF,Verified ORF,"""Essential component of the Rpd3S histone deacetylase complex; interacts with Eaf3p""",Verified ORF
8745,13,418355,0.0304165586075871,0.0597558866830535,0.611060704739406,YMR076C,PDS5,SGDID:S000004681,ORF,Verified ORF,"""Cohesion maintenance factor; involved in sister chromatid condensation and cohesion; colocalizes with cohesin on chromosomes; performs its cohesin maintenance function in pre-anaphase cells by protecting the integrity of the cohesion complex; also required during meiosis; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8746,13,426219,-0.0533576267186078,0.126551528435548,0.673553436521715,YMR079W,SEC14,SGDID:S000004684,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns ; PtdCho ; and ceramide metabolism ; products of which regulate intracellular transport and UPR; has a role in localization of lipid raft proteins; functionally homologous to mammalian PITPs; SEC14 has a paralog ; YKL091C ; that arose from the whole genome duplication""",Verified ORF
8747,13,426224,-0.138607262257413,0.128263638330705,0.280593476710647,YMR079W,SEC14,SGDID:S000004684,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns ; PtdCho ; and ceramide metabolism ; products of which regulate intracellular transport and UPR; has a role in localization of lipid raft proteins; functionally homologous to mammalian PITPs; SEC14 has a paralog ; YKL091C ; that arose from the whole genome duplication""",Verified ORF
8748,13,426224,0.30056342666305,0.269234614891055,0.26502631546617,YMR079W,SEC14,SGDID:S000004684,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns ; PtdCho ; and ceramide metabolism ; products of which regulate intracellular transport and UPR; has a role in localization of lipid raft proteins; functionally homologous to mammalian PITPs; SEC14 has a paralog ; YKL091C ; that arose from the whole genome duplication""",Verified ORF
8749,13,426996,0.0280591207086804,0.0594937633847101,0.637481355757623,YMR080C,NAM7,SGDID:S000004685,ORF,Verified ORF,"""ATP-dependent RNA helicase of the SFI superfamily; involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; binds to the small ribosomal subunit via an interaction with Rps26; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8750,13,430167,0.0371366127655686,0.059671112312044,0.534110279868466,SUT302,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8751,13,430829,0.050726867408347,0.0592732999900664,0.392681685250216,SUT302,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8752,13,431873,0.0474480936557221,0.0594232837927074,0.425130905554719,YMR082C,YMR082C,SGDID:S000004687,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8753,13,432599,0.0340546583781383,0.0594459785516188,0.5670992440346,YMR082C,YMR082C,SGDID:S000004687,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8754,13,432778,0.0345201144809688,0.0595750847049432,0.5626627367138,YMR082C,YMR082C,SGDID:S000004687,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8755,13,433201,0.0222194325311548,0.0593290925671945,0.708248615386719,ACS_13_433014_+_NFR/NDR,,,Promoter,Promoter,,Promoter
8756,13,433403,0.0437241018387437,0.0591651552591134,0.46038730327045,M:432126-434787,,,Intergenic region,Intergenic region,between YMR082C and YMR083W,Intergenic region
8757,13,433701,0.0344637874530891,0.0595651571661653,0.563235006802786,M:432126-434787,,,Intergenic region,Intergenic region,between YMR082C and YMR083W,Intergenic region
8758,13,437477,0.0568353856322325,0.0590961552589438,0.336836420817582,YMR084W,YMR084W,SGDID:S000004689,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains ; and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1""",Uncharacterized ORF
8759,13,438478,0.0464994193037205,0.0592140017043512,0.432817650954616,YMR085W,YMR085W,SGDID:S000004690,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains ; and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1""",Uncharacterized ORF
8760,13,439427,0.0706778569283855,0.0592083185262237,0.233391069691121,YMR086W,SEG1,SGDID:S000004692,ORF,Verified ORF,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8761,13,441834,0.0766447757538375,0.0593696701018466,0.197557061139378,YMR086W,SEG1,SGDID:S000004692,ORF,Verified ORF,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8762,13,441920,0.048348370935539,0.0593681609579486,0.41597509748657,YMR086W,SEG1,SGDID:S000004692,ORF,Verified ORF,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8763,13,442194,0.0635568866720022,0.061683345291599,0.303540141532563,YMR086C-A,YMR086C-A,SGDID:S000004691,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8764,13,442239,0.0924352532105254,0.0630498325795827,0.143520347983256,YMR086C-A,YMR086C-A,SGDID:S000004691,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8765,13,442381,0.0628724346855682,0.0597865179979864,0.2936952988198,YMR087W_NFR/NDR,,,Promoter,Promoter,,Promoter
8766,13,442626,0.0629994372149104,0.059613928078109,0.291329856970383,YMR087W,PDL32,SGDID:S000004693,ORF,Verified ORF,"""Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain""",Verified ORF
8767,13,443372,0.0297675174178839,0.0621239807114921,0.632119316454945,YMR087W,PDL32,SGDID:S000004693,ORF,Verified ORF,"""Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain""",Verified ORF
8768,13,443520,0.0622398063674555,0.0595744467115586,0.296858050539883,YMR088C,VBA1,SGDID:S000004694,ORF,Verified ORF,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8769,13,444319,0.049914921251418,0.0595843229033612,0.402755346513331,YMR088C,VBA1,SGDID:S000004694,ORF,Verified ORF,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8770,13,445628,0.0398494705337668,0.0591958509333786,0.501273176999888,YMR089C,YTA12,SGDID:S000004695,ORF,Verified ORF,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; overexpression of human AFG3L2 complements respiratory defect of yeast afg3 yta12 double null mutation ; but overexpression of disease-associated AFG3L2 variants does not; expression of both human SPG7 (paraplegin) and AFG3L2 complements yeast yta12 afg3 double mutation""",Verified ORF
8771,13,453818,-0.0349922880687294,0.0592392440137726,0.555103208161936,YMR093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8772,13,458388,0.0085196426985779,0.0592827335419556,0.88580986575509,YMR095C,SNO1,SGDID:S000004701,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unconfirmed function; involved in pyridoxine metabolism; expression is induced during stationary phase; forms a putative glutamine amidotransferase complex with Snz1p ; with Sno1p serving as the glutaminase""",Verified ORF
8773,13,458460,0.0166342867521913,0.0593936842628657,0.779589170188209,YMR096W,SNZ1,SGDID:S000004702,ORF,Verified ORF,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
8774,13,459157,0.0137559980703345,0.0592049766308092,0.816404475488188,YMR096W,SNZ1,SGDID:S000004702,ORF,Verified ORF,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
8775,13,459519,0.0262674474181326,0.0596831528514499,0.660123214102273,YMR097C,MTG1,SGDID:S000004703,ORF,Verified ORF,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",Verified ORF
8776,13,460480,0.0255790752627952,0.0595135615778214,0.667601582925435,YMR097C,MTG1,SGDID:S000004703,ORF,Verified ORF,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",Verified ORF
8777,13,462987,0.026098210562292,0.0604606420960214,0.666254827366842,XUT_13F-206,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8778,13,463519,0.0169553859047882,0.0595394093430049,0.775982868692721,tD(GUC)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8779,13,463819,0.0128943576627565,0.060380223858183,0.83101920281784,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8780,13,464615,0.0138551670042871,0.059268617465101,0.815299807052075,YMR099C,YMR099C,SGDID:S000004705,ORF,Verified ORF,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8781,13,465559,-0.0151379276922406,0.0591759804036574,0.798244983015417,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8782,13,465619,-0.0310748284237798,0.0594136567279233,0.60128498105249,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8783,13,466416,-0.0183979240645664,0.0593521112966083,0.756759637521528,YMR100W,MUB1,SGDID:S000004706,ORF,Verified ORF,"""MYND domain-containing protein; component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex ; required for ubiquitination and degradation of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; proposed to function as both a partner and substrate of the Ubr2p/Rad6p ubiquitin ligase; similar to the A. nidulans samB gene""",Verified ORF
8784,13,469663,-0.0340258086349715,0.05941380977727,0.567217891262081,YMR101C_NFR/NDR,,,Promoter,Promoter,,Promoter
8785,13,472968,-0.0518683925183431,0.0590344690115698,0.38020934179486,YMR103C,YMR103C,SGDID:S000004709,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR103C is not an essential gene""",Uncharacterized ORF
8786,13,474399,-0.0594466665464675,0.0592758038899129,0.316604510352589,YMR104C,YPK2,SGDID:S000004710,ORF,Verified ORF,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",Verified ORF
8787,13,475855,-0.0348564956215469,0.0624079081993161,0.57683873994193,YMR104C,YPK2,SGDID:S000004710,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",Verified ORF
8788,13,476482,-0.0583115269369184,0.0591000290597854,0.324486028822964,YMR105C,PGM2,SGDID:S000004711,ORF,Verified ORF,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8789,13,476860,-0.0535067063811747,0.0592861738793753,0.367398364424195,YMR105C,PGM2,SGDID:S000004711,ORF,Verified ORF,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8790,13,482844,-0.0228417043802048,0.0590418763713481,0.699083390136344,YMR107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8791,13,483306,0.0024164968468022,0.0592205904048409,0.96747441325043,YMR107W,SPG4,SGDID:S000004713,ORF,Verified ORF,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources""",Verified ORF
8792,13,489572,-0.007937888349676,0.0591421675210167,0.893307418307816,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8793,13,489751,0.109627981792018,0.0958344464441132,0.25342742289538,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8794,13,489756,0.0475871412402398,0.0617134610384238,0.441164524253033,YMR109W,MYO5,SGDID:S000004715,ORF,Verified ORF,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
